"","DUK.Open","DUK.High","DUK.Low","DUK.Close","DUK.Volume","DUK.Adjusted"
"435",20.989791,21.00979,20.849792,20.919791,3196700,54.462093
"436",20.909791,21.05979,20.849792,20.989791,2823400,54.64433
"437",20.97979,21.05979,20.879791,21.03979,1915200,54.774495
"438",20.989791,21.149789,20.899792,21.08979,2148700,54.904664
"439",21.02979,21.099789,20.94979,21.019791,2262600,54.72243
"440",21.019791,21.03979,20.839792,21.02979,2771700,54.748463
"441",21.08979,21.199788,21.04979,21.149789,2582400,55.060865
"442",21.189788,21.199788,21.069789,21.149789,1929900,55.060865
"443",21.159789,21.399785,21.119789,21.369787,2568800,55.633602
"444",21.419787,21.479786,21.279788,21.429786,3017200,55.789804
"445",21.429786,21.449785,21.069789,21.149789,2497000,55.060865
"446",21.129789,21.189788,20.959791,21.129789,2656300,55.008797
"447",21.189788,21.189788,20.969791,21.069789,3714200,54.852596
"448",21.02979,21.139788,20.919791,20.939791,2217300,54.514161
"449",20.899792,21.03979,20.829793,20.889791,3324500,54.383992
"450",20.859792,20.929791,20.789792,20.839792,3396400,54.253826
"451",20.819792,20.889791,20.749793,20.869792,4278900,54.331927
"452",20.869792,20.879791,20.749793,20.789792,3710100,54.123658
"453",20.909791,21.03979,20.819792,20.969791,2818700,54.592261
"454",20.959791,21.08979,20.929791,21.05979,2656600,54.826563
"455",21.02979,21.07979,20.799793,20.909791,3344200,54.43606
"456",20.819792,20.909791,20.669793,20.909791,2721000,54.43606
"457",20.909791,21.02979,20.879791,21.00979,4184800,54.696395
"458",20.99979,21.179789,20.94979,21.099789,3549000,54.930696
"459",21.07979,21.159789,20.989791,21.139788,4022600,55.03483
"460",21.05979,21.209789,21.03979,21.189788,4075000,55.164998
"461",21.099789,21.129789,20.759792,20.759792,5679500,54.045557
"462",20.699793,20.699793,20.569794,20.609795,5098200,53.655057
"463",20.539795,20.579795,20.319797,20.369797,6208300,53.030252
"464",20.509795,20.509795,20.309797,20.349797,3622300,52.978184
"465",20.329798,20.379796,20.189798,20.379796,4082100,53.056284
"466",20.379796,20.619794,20.299798,20.409796,5471000,53.134385
"467",20.449795,20.729793,20.299798,20.629794,9938800,53.707122
"468",20.639793,20.849792,20.499795,20.819792,7108300,54.201758
"469",20.749793,21.139788,20.679794,21.019791,8790000,54.72243
"470",20.99979,21.00979,20.799793,20.869792,4328100,54.331927
"471",20.869792,21.04979,20.819792,21.00979,3714600,54.696395
"472",20.909791,20.939791,20.799793,20.929791,2365700,54.488128
"473",20.97979,21.229788,20.939791,21.179789,4129400,55.138966
"474",21.209789,21.349788,21.159789,21.289787,3454100,55.425333
"475",21.239788,21.399785,21.199788,21.379786,2356700,55.659635
"476",21.349788,21.499785,21.329788,21.429786,2984200,55.789804
"477",21.369787,21.459785,21.299788,21.429786,2129300,55.789804
"478",21.409787,21.619784,21.399785,21.529784,2229300,56.050135
"479",21.449785,21.519784,21.349788,21.479786,3148900,55.919972
"480",21.429786,21.669784,21.359787,21.399785,6201900,55.7117
"481",21.459785,21.659785,21.419787,21.559785,5417300,56.128239
"482",21.519784,21.569784,21.399785,21.469787,3012500,55.89394
"483",21.399785,21.559785,21.399785,21.549785,3342500,56.102206
"484",21.459785,21.699783,21.429786,21.599785,3985500,56.232375
"485",21.689783,21.839781,21.649783,21.789783,12314700,56.727011
"486",21.749783,21.89978,21.709782,21.719784,11331400,56.544778
"487",21.619784,21.749783,21.569784,21.689783,10575000,56.466674
"488",21.709782,21.769782,21.629784,21.679784,4796600,56.440641
"489",21.539786,21.539786,21.369787,21.389786,4970500,56.335293
"490",21.569784,21.629784,21.419787,21.429786,5575700,56.440644
"491",21.509785,21.689783,21.399785,21.459785,4036700,56.519652
"492",21.539786,21.539786,21.279788,21.389786,3554500,56.335293
"493",21.379786,21.689783,21.379786,21.649783,5009300,57.020059
"494",21.599785,21.789783,21.469787,21.599785,4137800,56.888379
"495",21.729784,21.969782,21.649783,21.799783,4693400,57.415121
"496",21.799783,22.029779,21.799783,21.95978,5469900,57.836513
"497",21.99978,21.99978,21.869782,21.979781,2545700,57.889192
"498",21.889781,22.069779,21.849783,21.849783,2230600,57.546809
"499",21.889781,22.089778,21.839781,21.979781,3591100,57.889192
"500",21.869782,22.399775,21.849783,22.349778,7638100,58.863669
"501",22.369777,22.549775,22.219779,22.479776,4534300,59.206053
"502",22.439776,22.759772,22.399775,22.609775,3931200,59.548436
"503",22.669774,22.699773,22.459775,22.689773,6716700,59.759132
"504",22.809772,22.909772,22.719774,22.889771,3201000,60.285874
"505",22.829771,23.229769,22.799773,23.149768,5617000,60.970641
"506",23.319767,23.319767,22.969772,22.979771,11313300,60.522913
"507",22.969772,22.989771,22.609775,22.95977,8623800,60.470234
"508",22.889771,22.99977,22.729774,22.849773,6258600,60.18053
"509",22.89977,23.189768,22.829771,23.139768,5295600,60.944305
"510",23.289768,23.349768,23.09977,23.259767,5540700,61.260352
"511",23.309767,23.399765,23.209767,23.279766,3055800,61.313024
"512",23.299768,23.349768,23.079769,23.09977,3383700,60.83896
"513",23.079769,23.139768,22.769772,22.829771,4994200,60.127851
"514",22.839771,23.04977,22.739773,22.749773,3781100,59.917155
"515",22.799773,22.919772,22.759772,22.879771,4174000,60.259538
"516",22.769772,22.969772,22.739773,22.929771,4926000,60.391226
"517",22.989771,22.989771,22.849773,22.89977,3882300,60.312211
"518",22.89977,23.09977,22.89977,23.00977,2512100,60.601922
"519",22.889771,23.069769,22.819772,23.05977,2942500,60.733609
"520",23.15977,23.239768,22.99977,23.05977,11676900,60.733609
"521",23.449765,23.709762,23.129769,23.279766,5658400,61.313024
"522",69.260002,69.870003,68.400002,68.690002,3714000,60.304038
"523",68.220001,68.730003,68.050003,68.57,6174100,60.198686
"524",67.879997,67.959999,66.019997,66.230003,9937800,58.144366
"525",65.169998,65.68,64.519997,65.309998,12661300,57.336679
"526",65.279999,66.25,65.050003,66.139999,10629900,58.06535
"527",65.75,66.860001,65.559998,66.480003,8111100,58.363845
"528",66.239998,66.989998,66.169998,66.639999,6328800,58.504308
"529",66.889999,66.970001,66.169998,66.739998,6047000,58.592099
"530",66.580002,66.769997,66.309998,66.739998,5092800,58.592099
"531",66.739998,66.93,66.239998,66.339996,5826400,58.240931
"532",66.120003,66.330002,65.699997,66.07,5638200,58.003897
"533",66.080002,66.230003,65.440002,66.120003,5267500,58.047795
"534",65.650002,66.489998,65.650002,66.220001,6241900,58.135585
"535",65.970001,66.400002,65.360001,65.5,4636900,57.503485
"536",65.57,65.660004,65.019997,65.269997,4173800,57.301561
"537",65.57,65.959999,65.220001,65.82,4079900,57.784418
"538",65.989998,67.400002,65.980003,67.339996,5642600,59.118847
"539",67.540001,67.940002,67.32,67.459999,4687500,59.224199
"540",67.389999,68.230003,67.050003,68.07,4507500,59.759728
"541",68.269997,68.489998,67.639999,67.779999,4053700,59.505132
"542",67.970001,69.169998,67.419998,67.519997,8225600,59.276872
"543",67.300003,67.580002,66.599998,67.459999,4194900,59.224199
"544",67.970001,68.75,67.849998,68.599998,11274800,60.225023
"545",68.620003,68.940002,68.099998,68.209999,3428600,59.882636
"546",68.389999,68.400002,67.779999,68.050003,5041800,59.742173
"547",68.110001,68.169998,67.620003,68.040001,3698100,59.733392
"548",67.989998,68.209999,67.699997,68.089996,3301000,59.777284
"549",68.019997,68.040001,67.370003,67.849998,5151500,59.566586
"550",67.760002,68.220001,67.599998,68.220001,4297100,59.891417
"551",68.349998,68.400002,67.889999,68.199997,7355400,59.873855
"552",67.419998,67.449997,66.760002,66.769997,4289400,59.283416
"553",66.599998,66.980003,66.519997,66.690002,3197300,59.212391
"554",66.410004,66.540001,66.309998,66.489998,3816100,59.034812
"555",66.239998,66.449997,66.07,66.440002,2810400,58.990422
"556",66.360001,66.449997,65.839996,66.059998,5072600,58.653026
"557",65.82,66.150002,65.800003,66,4303900,58.599755
"558",65.989998,66.129997,65.160004,65.239998,2711600,57.924968
"559",65.239998,65.57,65.089996,65.470001,2602400,58.129183
"560",65.470001,65.690002,65.239998,65.510002,2381400,58.164698
"561",65.360001,65.5,65.080002,65.370003,2621600,58.040396
"562",65.25,65.519997,64.849998,65.309998,3192300,57.987119
"563",65.209999,65.230003,64.75,64.809998,2809800,57.543182
"564",65.139999,65.139999,64.580002,64.779999,3528300,57.516547
"565",64.699997,64.970001,64.5,64.809998,2692500,57.543182
"566",64.769997,64.919998,64.400002,64.470001,2973900,57.241307
"567",64.599998,65,64.419998,65,3298800,57.71188
"568",65,65.209999,64.510002,64.720001,2509700,57.463276
"569",64.769997,64.980003,64.519997,64.830002,2687400,57.560943
"570",64.82,64.93,64.459999,64.459999,2097400,57.232427
"571",64.489998,64.610001,64.029999,64.050003,3380400,56.868402
"572",64.040001,64.68,63.869999,64.660004,4314000,57.410006
"573",64.93,65,64.010002,64.190002,3911100,56.992704
"574",64.300003,64.660004,64.040001,64.139999,6654700,56.948307
"575",64.059998,64.239998,63.029999,63.16,5639300,56.07819
"576",63.25,63.599998,63.169998,63.43,4334300,56.317917
"577",63.27,64.139999,63.27,63.93,3543400,56.761854
"578",64.059998,64.139999,63.669998,64.080002,6699400,56.895037
"579",64.120003,64.739998,64.059998,64.650002,3657600,57.401125
"580",64.639999,64.910004,64.32,64.339996,3199800,57.125879
"581",64.470001,64.900002,64.290001,64.330002,2808200,57.117006
"582",64.419998,64.459999,64.010002,64.059998,1938700,56.877275
"583",64.029999,64.849998,63.950001,64.790001,4051000,57.525427
"584",65.010002,65.160004,64.349998,64.379997,4272200,57.161395
"585",64.589996,65.07,64.540001,64.760002,2952600,57.498792
"586",64.760002,65.010002,64.480003,64.779999,2952300,57.516547
"587",64.940002,65.449997,64.870003,65.389999,3109800,58.058151
"588",65.5,65.589996,64.93,64.980003,2021800,57.694126
"589",64.949997,65.370003,64.730003,65.230003,1502200,57.916094
"590",65.129997,65.43,64.879997,65.290001,2365800,57.969365
"591",65.290001,65.309998,64.709999,64.779999,2060700,57.516547
"592",65.019997,65.07,64.400002,64.480003,2147100,57.250188
"593",64.589996,64.75,64.029999,64.160004,2243200,56.966068
"594",64.120003,64.610001,63.880001,64.559998,2068400,57.321213
"595",64.809998,64.860001,64.129997,64.559998,2678100,57.321213
"596",64.720001,65.580002,64.639999,65.269997,2423900,57.951603
"597",65.290001,65.650002,65.209999,65.599998,2363700,58.244604
"598",65.599998,65.900002,65.089996,65.510002,3237200,58.164698
"599",65.339996,65.510002,64.870003,65.5,3273100,58.155818
"600",65.360001,65.639999,64.949997,64.989998,2780500,57.703
"601",65.019997,65.139999,64.260002,64.32,2479400,57.108125
"602",64.550003,64.760002,64.129997,64.75,2330100,57.489911
"603",64.75,65.290001,64.550003,65.110001,2595700,57.809547
"604",65.019997,65.809998,65,65.690002,3246600,58.324516
"605",65.639999,65.860001,65.220001,65.309998,2983500,57.987119
"606",65.529999,65.75,64.870003,64.940002,9485600,57.65861
"607",64.580002,64.709999,63.869999,64.059998,3184600,56.877275
"608",64.220001,64.5,64,64.07,2461800,56.886156
"609",63.869999,64,62.459999,62.939999,4243800,55.882856
"610",63.68,64.25,62.560001,62.560001,9688400,55.545466
"611",62.5,62.59,61.669998,61.959999,11296400,55.012739
"612",61.869999,61.98,60.759998,61.450001,3658700,54.559924
"613",61.32,62.369999,61.259998,62.009998,4939300,55.057132
"614",61.610001,61.610001,60.509998,60.740002,4119000,54.603157
"615",60.57,61.009998,59.630001,59.869999,3702900,53.821055
"616",59.91,60.93,59.779999,60.900002,4525300,54.746992
"617",61.259998,61.310001,60.549999,60.990002,3895500,54.827899
"618",61.040001,61.130001,60.34,60.790001,2823100,54.648105
"619",60.75,60.91,59.849998,60.419998,3274800,54.315485
"620",60.540001,60.610001,60,60.450001,1981500,54.342457
"621",60.32,61.810001,60.32,61.310001,6020900,55.115567
"622",61.450001,62,61.310001,61.59,3136300,55.367277
"623",61.619999,61.849998,61.040001,61.700001,2518100,55.466163
"624",61.77,62.439999,61.540001,62.389999,3353800,56.086448
"625",63.009998,64,63.009998,63.82,7223600,57.371969
"626",64.089996,64.489998,63.82,63.970001,5382400,57.506815
"627",63.950001,64.150002,63.459999,63.599998,2883500,57.174195
"628",63.549999,64.82,63.41,64.459999,3896500,57.947306
"629",64.510002,64.589996,64,64.169998,2802400,57.686605
"630",64.25,64.489998,63.970001,64.32,2555600,57.821452
"631",64.25,64.5,64.18,64.32,2244800,57.821452
"632",64.300003,64.669998,64.160004,64.279999,3414600,57.785492
"633",64.410004,64.980003,64.220001,64.300003,3311400,57.803475
"634",64.309998,64.360001,63.650002,63.919998,2244800,57.461864
"635",63.849998,64,63.560001,63.810001,2063300,57.362981
"636",63.98,64.809998,63.939999,64.760002,3463900,58.216999
"637",64.940002,65.660004,64.889999,65.510002,7248300,58.891223
"638",65.400002,65.400002,64.699997,64.75,3121400,58.208007
"639",64.75,65.239998,64.349998,65.050003,3313600,58.477699
"640",65.07,65.459999,64.510002,64.510002,8491200,57.992257
"641",64.480003,64.610001,64.110001,64.580002,1581200,58.055185
"642",64.82,64.82,63.970001,64.07,2120600,57.59671
"643",64.010002,64.129997,63.09,63.709999,2411500,57.273082
"644",63.369999,63.669998,62.970001,63.009998,2883500,56.643806
"645",62.82,63.849998,62.599998,63.799999,3135900,57.353989
"646",64.559998,65.220001,64.510002,65.010002,3196300,58.44174
"647",64.790001,65.190002,64.5,64.870003,2326400,58.315885
"648",64.900002,65.169998,64.790001,65.059998,1749500,58.486684
"649",64.790001,64.889999,64.440002,64.75,2579500,58.208007
"650",64.709999,65.129997,64.489998,64.900002,2428500,58.342853
"651",64.900002,65.019997,64.57,65.010002,2503400,58.44174
"652",65.050003,65.379997,64.849998,65.370003,2794000,58.765368
"653",65.379997,65.779999,65.260002,65.690002,2237700,59.053037
"654",65.699997,65.699997,65.260002,65.389999,2518600,58.783344
"655",65.389999,66.099998,65.110001,66.050003,3139600,59.376665
"656",65.860001,65.989998,65.510002,65.730003,2331600,59.088996
"657",66,66.389999,65.75,66.019997,2448800,59.34969
"658",66.169998,66.809998,65.940002,66.809998,3205400,60.059873
"659",66.620003,67.309998,66.540001,67.309998,2583900,60.509356
"660",67.169998,67.470001,66.800003,67.410004,2336300,60.599258
"661",67.480003,68.080002,67.260002,67.800003,3334900,60.949854
"662",68,68.010002,67.330002,67.919998,2301100,61.057726
"663",68.050003,68.099998,67.5,67.629997,2769700,60.797025
"664",67.720001,68.150002,67.559998,67.980003,2246700,61.111668
"665",68.339996,68.669998,67.949997,68.440002,3114800,61.525191
"666",68.370003,68.919998,68.099998,68.739998,3308400,61.794877
"667",68.970001,69.410004,68.790001,68.839996,3691300,61.884772
"668",68.650002,68.949997,68.260002,68.349998,2703700,61.444281
"669",68.5,69.050003,68.480003,68.879997,2869400,61.920731
"670",68.75,69.120003,68.449997,69.110001,2642800,62.127496
"671",68.93,69.230003,68.419998,69.040001,3111600,62.064569
"672",68.879997,69.040001,68.730003,69,8084600,62.02861
"673",68.949997,69.199997,68.809998,69.139999,8209900,62.154464
"674",69.099998,69.5,69.059998,69.5,9078700,62.478092
"675",68.809998,69.400002,68.510002,68.82,2638700,62.555356
"676",68.019997,69.110001,67.82,68,3359200,61.81
"677",68,68.18,67.779999,68.059998,2667800,61.864536
"678",68.239998,68.970001,68.239998,68.959999,2754300,62.682611
"679",68.849998,69.32,68.720001,68.849998,2152900,62.582624
"680",68.669998,69.07,68.620003,68.830002,2294900,62.564448
"681",68.870003,69.489998,68.860001,69.459999,1857700,63.137097
"682",69.529999,70.300003,69.099998,69.110001,3210300,62.818958
"683",69.379997,69.949997,69.25,69.589996,2123900,63.25526
"684",69.730003,70.260002,69.550003,70.129997,2327500,63.746105
"685",70.07,70.099998,69.18,69.25,5066900,62.946214
"686",68.410004,69.269997,68.050003,69.25,5228500,62.946214
"687",68.900002,69.940002,68.690002,69.709999,2630200,63.364339
"688",69.879997,70.370003,69.699997,70.160004,2129600,63.77338
"689",70.199997,70.209999,69.650002,69.879997,2000800,63.518863
"690",69.959999,69.959999,69.470001,69.550003,2472100,63.218908
"691",69.589996,69.779999,69.07,69.639999,1756700,63.300712
"692",69.529999,69.800003,69.519997,69.790001,1294700,63.437059
"693",69.779999,69.800003,69.309998,69.540001,1872000,63.209816
"694",69.550003,70.099998,69.419998,69.910004,2299900,63.546138
"695",69.989998,70.169998,69.650002,69.93,2090300,63.564314
"696",69.440002,70,69.260002,69.949997,3299800,63.58249
"697",69.580002,69.959999,69.5,69.620003,1461500,63.282535
"698",69.769997,70.199997,69.550003,69.910004,1773800,63.546138
"699",70.029999,70.629997,69.970001,70.400002,1829000,63.991531
"700",70.18,70.5,69.879997,70.260002,2461300,63.864276
"701",70.25,70.620003,70.07,70.610001,2019400,64.182414
"702",70.699997,70.980003,70.080002,70.279999,2152400,63.882452
"703",70.459999,71.040001,70.440002,70.949997,2505500,64.491461
"704",70.650002,71.849998,70.540001,71.720001,2954800,65.191372
"705",71.809998,72.68,71.660004,72.589996,2971600,65.982172
"706",72.559998,72.57,72.07,72.32,1691600,65.736753
"707",72.5,72.660004,72.300003,72.620003,2077900,66.009447
"708",72.309998,72.660004,71.57,71.709999,3975000,65.18228
"709",71.620003,71.970001,71.620003,71.790001,4730300,65.255
"710",71.330002,72.110001,71.25,72.050003,3556100,65.491334
"711",71.970001,73.080002,71.699997,73.010002,3433000,66.363945
"712",73.089996,73.089996,72.529999,72.620003,1950100,66.009447
"713",72.970001,73.279999,72.669998,72.790001,2130700,66.16397
"714",72.93,73.449997,72.75,73.169998,2409100,66.509377
"715",73,73.410004,72.779999,72.970001,2546500,66.327585
"716",72.809998,73.589996,72.290001,72.290001,2515900,65.709485
"717",72.769997,73.599998,72.449997,73.57,2576600,66.872966
"718",73.290001,73.360001,72.529999,73.150002,2159400,66.4912
"719",73.25,73.529999,72.940002,73.239998,1656200,66.573004
"720",73.440002,74.379997,73.239998,74.339996,2052200,67.572871
"721",74.309998,74.470001,73.910004,74.279999,1454600,67.518335
"722",74.639999,74.639999,73.849998,74.410004,1876300,67.636505
"723",74.5,75.110001,74.019997,74.720001,1812500,67.918284
"724",75.010002,75.360001,74.699997,75.139999,2000400,68.30005
"725",75.099998,75.419998,74.82,74.860001,2431100,68.045539
"726",75.040001,75.400002,74.860001,75.199997,1657800,68.354586
"727",75.029999,75.279999,74.580002,75.199997,2240700,68.354586
"728",75,75.459999,74.769997,74.889999,1639500,68.072807
"729",74.870003,75.129997,74.220001,74.779999,2473400,67.97282
"730",75.160004,75.25,74.139999,74.470001,3091600,67.691041
"731",74.300003,74.400002,72.800003,72.900002,3431600,66.263958
"732",72.910004,73.739998,72.75,73.699997,2927500,66.99113
"733",73.699997,73.800003,72.709999,72.910004,3328900,66.273049
"734",73.029999,73.120003,71.830002,72.050003,7705500,65.491334
"735",71.889999,72.199997,71.410004,72.18,7864800,65.609498
"736",71.93,72.059998,71.379997,71.769997,8248300,65.236817
"737",71.75,72.650002,71.75,72.080002,4030000,65.518602
"738",71.349998,72.5,71.309998,72.239998,3189000,66.368413
"739",72.120003,72.190002,71.110001,71.160004,2494000,65.3762
"740",71.410004,71.68,71,71.620003,3226900,65.798811
"741",71.610001,71.699997,71.18,71.330002,2136400,65.532381
"742",71.330002,71.629997,70.709999,71.389999,2973500,65.587502
"743",71.32,71.82,69.919998,70.190002,2951900,64.485039
"744",69.75,70.110001,68.459999,69.760002,3412400,64.089989
"745",69.489998,69.669998,68.68,68.879997,2802200,63.28151
"746",69.089996,69.360001,67.419998,67.75,6062000,62.243357
"747",67.290001,67.389999,66.169998,67.150002,4533900,61.692126
"748",67.519997,68.459999,67.300003,67.309998,3949000,61.839118
"749",67.150002,68.5,66.93,66.93,4277400,61.490006
"750",66.959999,67.639999,66.18,67.199997,3915700,61.738058
"751",67.190002,67.489998,66.82,67.150002,3327400,61.692126
"752",66.959999,67.169998,66.559998,66.809998,3339000,61.379757
"753",66.809998,67.529999,66.57,67.5,3626000,62.013677
"754",67.669998,68.18,67.080002,67.690002,2740000,62.188236
"755",68.029999,68.419998,67.510002,67.889999,2312400,62.371978
"756",67.529999,68.120003,67.099998,67.209999,2626500,61.747247
"757",67.629997,67.790001,66.419998,66.589996,3053000,61.177637
"758",66.690002,67.57,66.529999,67.489998,3312700,62.004488
"759",67.489998,68.050003,67.449997,67.639999,2001000,62.142297
"760",68.18,68.959999,67.43,67.650002,2751000,62.151486
"761",67.730003,68.32,67.089996,68.230003,3188700,62.684346
"762",68.199997,68.559998,66.699997,66.720001,3312900,61.297076
"763",66.5,66.529999,65.010002,65.099998,4726600,59.808745
"764",65.489998,66.190002,64.620003,65.580002,6334900,60.249734
"765",65.190002,66,64.949997,65.459999,2935900,60.139485
"766",65.68,66.440002,65.239998,66.120003,2636500,60.745844
"767",66.599998,67.879997,66.550003,67.610001,3856700,62.114737
"768",67.889999,68.190002,67.379997,67.519997,2371800,62.032048
"769",67.440002,68.019997,67.110001,67.5,2761600,62.013677
"770",67.900002,68.050003,66.510002,66.839996,2681700,61.407318
"771",66.800003,67.459999,66.730003,67.18,5239700,61.719686
"772",66.959999,67.400002,66.739998,67.389999,1606500,61.912617
"773",67.480003,67.580002,66.5,67.269997,3014600,61.802368
"774",67.300003,67.739998,67.099998,67.730003,3097400,62.224986
"775",67.949997,68.18,67.68,68.160004,2762900,62.620036
"776",68.050003,68.82,67.809998,68.589996,2153400,63.01508
"777",69,70.029999,68.93,69.900002,2544100,64.218609
"778",69.879997,70.25,69.410004,70.150002,2061600,64.448289
"779",70.059998,71.190002,70,71.010002,2862500,65.23839
"780",71.010002,71.199997,70.040001,70.489998,2263800,64.760651
"781",70.879997,70.93,70.300003,70.709999,2036300,64.962771
"782",70.910004,71.370003,70.779999,71.150002,2394500,65.36701
"783",71.169998,71.260002,70.75,70.879997,2310600,65.118952
"784",70.739998,70.93,70.610001,70.769997,1665500,65.017892
"785",70.82,71.440002,70.669998,71.309998,1846500,65.514002
"786",71.300003,71.300003,70.150002,70.5,1419100,64.76984
"787",70.300003,70.720001,70.110001,70.599998,1818900,64.861711
"788",70.290001,70.82,70.080002,70.790001,1915400,65.03627
"789",70.620003,71.480003,70.589996,71.220001,1799400,65.431321
"790",71.5,71.910004,71.230003,71.489998,1927800,65.679372
"791",71.410004,71.550003,70.769997,71,2739800,65.229201
"792",71.330002,71.660004,71,71.510002,2143100,65.697751
"793",71.419998,71.800003,71.220001,71.75,1962200,65.918242
"794",72,72.010002,71.349998,71.370003,2286900,65.56913
"795",71.400002,71.519997,70.870003,71.120003,2343400,65.33945
"796",70.82,71.230003,70.550003,71.050003,3032200,65.27514
"797",71.160004,71.5,70.849998,71.230003,9963900,65.44051
"798",71.220001,71.360001,70.639999,70.769997,7238000,65.017892
"799",70.75,70.830002,70.449997,70.769997,7953000,65.017892
"800",70.68,70.940002,70.610001,70.82,4044200,65.063831
"801",70.190002,70.190002,68.699997,69.019997,3149100,64.116299
"802",68.610001,68.970001,67.790001,67.910004,2922800,63.085169
"803",67.699997,67.889999,66.699997,67.050003,3060500,62.286269
"804",66.949997,67.190002,66.220001,66.330002,2446900,61.617422
"805",66.300003,67.589996,66.290001,66.790001,4740300,62.044739
"806",66.730003,66.730003,65.620003,65.809998,3356700,61.134363
"807",65.940002,66.190002,65.550003,65.940002,2316900,61.255131
"808",65.970001,66.440002,65.669998,66.349998,1819400,61.635998
"809",66.410004,66.589996,65.790001,65.790001,1913700,61.115787
"810",65.410004,66.410004,65.330002,65.849998,2352000,61.171522
"811",65.910004,66.290001,65.589996,66.050003,1671900,61.357316
"812",65.989998,66.040001,65.480003,65.660004,1649500,60.995026
"813",65.790001,66.160004,65.330002,65.599998,2031600,60.939284
"814",65.889999,66.080002,64.760002,64.959999,2316800,60.344755
"815",64.989998,65,64.160004,64.690002,2648100,60.09394
"816",64.690002,64.970001,64.419998,64.800003,2123200,60.196126
"817",65.059998,65.769997,65.050003,65.449997,2649300,60.799939
"818",65.5,65.68,65.190002,65.57,2389200,60.911416
"819",65.699997,65.959999,65.269997,65.949997,1772900,61.264416
"820",66,66.010002,64.879997,65.309998,3288300,60.669886
"821",65.449997,65.690002,64.75,64.970001,2332500,60.354046
"822",65,65.599998,64.989998,65.550003,2587000,60.89284
"823",67.489998,67.580002,65.760002,66.029999,4418900,61.338733
"824",66,66.650002,65.980003,66.190002,3620900,61.487369
"825",66.099998,68.639999,65.830002,68.099998,3957200,63.261665
"826",68.080002,68.550003,67.57,67.93,2916500,63.103745
"827",67.980003,68.029999,66.849998,67.360001,5327700,62.574242
"828",66.970001,68,66.699997,67.730003,2536100,62.917957
"829",67.589996,67.949997,67.459999,67.690002,2712900,62.880798
"830",68.080002,68.199997,67.260002,67.260002,2387500,62.481348
"831",67.32,67.669998,67.300003,67.650002,2034800,62.843639
"832",67.330002,67.75,66.690002,66.900002,2299600,62.146925
"833",66.660004,67.199997,66.599998,66.779999,2529200,62.035448
"834",67.449997,67.550003,66.910004,67.269997,2455300,62.490633
"835",67.089996,67.330002,66.75,67.25,1945500,62.472057
"836",66.970001,67.019997,66.050003,66.330002,2690300,61.617422
"837",66.300003,66.690002,66.139999,66.43,1525500,61.710316
"838",66.269997,66.860001,66.150002,66.339996,1484500,61.626706
"839",66.279999,67.519997,66.25,67.199997,3177200,62.425606
"840",67.309998,68.379997,67.059998,67.510002,2986100,62.713586
"841",67.730003,68.300003,66.900002,68.290001,2579900,63.438168
"842",68.230003,68.870003,68.019997,68.849998,2327500,63.958379
"843",68.599998,68.739998,67.639999,68.580002,2289500,63.707565
"844",68.349998,68.5,67.559998,67.849998,3163900,63.029427
"845",68.019997,69.029999,67.889999,69.029999,3285900,64.125591
"846",68.800003,69.940002,68.330002,69.800003,3028600,64.840888
"847",69.970001,70.190002,69.720001,70.080002,2428500,65.100994
"848",70,70.199997,69.559998,70.059998,2143300,65.082411
"849",70.150002,71.400002,70.07,71.089996,2921300,66.039231
"850",71.040001,72.489998,71.029999,71.709999,4412500,66.615184
"851",71.82,71.910004,71.290001,71.629997,2111900,66.540866
"852",71.610001,72.400002,71.32,72.370003,1807700,67.228296
"853",72.309998,72.720001,72.059998,72.370003,2665400,67.228296
"854",72.379997,72.800003,72.18,72.620003,1848700,67.460534
"855",72.589996,73.059998,71.980003,72.010002,2529100,66.893873
"856",72.029999,72.169998,70.940002,71.730003,2822500,66.633767
"857",71.959999,72.790001,71.879997,72.510002,2892200,67.358349
"858",72.68,72.709999,71.68,72.470001,2553300,67.32119
"859",72.559998,73.019997,72.279999,72.449997,3639500,67.302607
"860",72.440002,73.25,72.220001,73.209999,2341000,68.008613
"861",73.209999,73.529999,72.720001,72.919998,8123300,67.739216
"862",72.660004,72.699997,71.099998,72.43,9150600,67.284031
"863",72.449997,72.889999,72.019997,72.449997,1945400,67.302607
"864",72.190002,72.389999,71.410004,71.720001,11658900,66.624476
"865",70.599998,70.940002,70.029999,70.919998,3678900,66.60569
"866",71.120003,71.860001,70.959999,71.510002,2576200,67.159802
"867",71.07,71.800003,71.050003,71.800003,2821700,67.432161
"868",71.82,71.849998,71.260002,71.540001,2422700,67.187976
"869",71.540001,71.690002,70.830002,71.120003,2620200,66.793527
"870",71.230003,71.349998,70.010002,70.029999,2656400,65.769832
"871",70.199997,70.989998,69.800003,70.75,3432100,66.446033
"872",70.57,71.559998,70.209999,71.129997,3480000,66.802914
"873",71.169998,71.32,70.910004,70.989998,2196400,66.671431
"874",70.989998,71.080002,70.5,70.5,3158800,66.211241
"875",70.489998,70.75,69.739998,70.029999,2541000,65.769832
"876",70.099998,70.660004,69.75,69.959999,1478000,65.704091
"877",70.129997,70.129997,69.139999,69.610001,2622100,65.375384
"878",69.410004,69.970001,69.040001,69.75,2326700,65.506867
"879",69.419998,70.25,69.089996,69.919998,2357200,65.666523
