"","APD.Open","APD.High","APD.Low","APD.Close","APD.Volume","APD.Adjusted"
"578",85.300003,85.349998,84.440002,84.510002,1334800,78.162938
"579",84.190002,84.300003,83.519997,83.940002,656700,77.635748
"580",84.139999,84.57,83.309998,83.349998,688000,77.090055
"581",83.029999,83.290001,82.32,83.18,1194600,76.932825
"582",82.959999,83.139999,82.370003,82.650002,804400,77.035352
"583",82.400002,82.790001,81.989998,82.699997,787500,77.081951
"584",82.529999,83.75,82.25,82.849998,886100,77.221762
"585",82.949997,83.449997,82.25,82.669998,628100,77.05399
"586",82.629997,82.889999,82.199997,82.730003,541800,77.109919
"587",83.220001,83.599998,82.739998,83.389999,624700,77.72508
"588",84.010002,84.589996,83.550003,83.900002,697700,78.200436
"589",83.5,84.040001,83.220001,83.879997,428600,78.18179
"590",83.980003,84.110001,82.949997,82.959999,624900,77.32429
"591",82.970001,82.970001,81.809998,82.019997,870400,76.448145
"592",82.5,82.730003,81.959999,81.970001,389800,76.401546
"593",82,82.839996,81.599998,82,642300,76.429507
"594",82.449997,82.559998,82,82.290001,718300,76.699807
"595",82.989998,84.650002,82.589996,84.610001,731800,78.862203
"596",84.410004,85.330002,84.410004,84.949997,952700,79.179102
"597",84.849998,85.949997,84.410004,85.349998,1478700,79.55193
"598",82.949997,83.25,79.720001,79.989998,5088100,74.55605
"599",79.339996,79.389999,77.269997,78.959999,3104300,73.596022
"600",77.629997,78.300003,77.050003,77.279999,2745700,72.030149
"601",77.650002,77.959999,76.779999,77.089996,1867300,71.853054
"602",77.949997,78.18,77.010002,77.730003,837600,72.449583
"603",77.400002,78.089996,77.040001,77.919998,868900,72.626671
"604",78.379997,78.620003,77.110001,77.529999,1317400,72.263165
"605",78.07,79.370003,77.110001,78.190002,2387700,72.878333
"606",78.260002,79.18,77,78.150002,2346800,72.84105
"607",77.900002,78.919998,77.699997,78.75,1447700,73.400289
"608",78.849998,80.480003,78.5,79.75,1428600,74.332356
"609",78.900002,79.82,78.629997,79.459999,1935100,74.062055
"610",79.449997,80.110001,79.050003,79.150002,2135200,73.773117
"611",79.010002,80.169998,79.010002,79.730003,1339000,74.313717
"612",79.93,80.32,79.589996,79.949997,913900,74.518766
"613",80.550003,81.239998,80.290001,80.540001,1780600,75.06869
"614",80.730003,80.82,79.839996,80.230003,1594900,74.779751
"615",80.169998,80.660004,79.5,79.849998,1303400,74.425561
"616",79.940002,80.32,79.300003,80,1682800,74.565372
"617",80.57,80.93,80.279999,80.870003,1632800,75.376273
"618",80.599998,81.629997,80.599998,81.610001,806500,76.066001
"619",82.059998,82.099998,81.629997,81.940002,758800,76.373585
"620",82.349998,83.07,82.190002,83.040001,362100,77.398857
"621",82.730003,83.339996,82.68,83.339996,972400,77.678473
"622",83.290001,83.339996,82.68,82.870003,1270400,77.240408
"623",82.389999,82.870003,81.889999,82.449997,1575800,76.848934
"624",82.639999,83.25,82.099998,82.349998,1591700,76.755729
"625",82.5,83.190002,82.410004,82.940002,1379200,77.305652
"626",83.199997,83.389999,81.43,81.57,1083500,76.028718
"627",81.160004,82.18,81.160004,81.699997,935500,76.149884
"628",81.620003,82.199997,81.349998,81.989998,985000,76.420184
"629",82.010002,82.209999,81.440002,82.150002,1243700,76.569318
"630",82.050003,83.080002,81.550003,83.059998,1113300,77.417496
"631",83.019997,83.199997,82.760002,83.110001,608800,77.464102
"632",83.260002,83.809998,83.010002,83.239998,893700,77.585268
"633",83.709999,83.800003,82.400002,82.559998,903600,76.951462
"634",82.650002,83.150002,82.489998,82.949997,690200,77.314968
"635",83.019997,83.300003,82.470001,82.550003,792300,76.942147
"636",82.650002,83.550003,82.580002,83.360001,760000,77.697119
"637",83.540001,84.730003,83.010002,84.470001,888000,78.731714
"638",84.589996,84.849998,83.769997,83.769997,958200,78.079263
"639",83.910004,85.050003,83.839996,85.050003,1006700,79.272314
"640",84.639999,85.050003,84.059998,84.279999,1645900,78.554619
"641",84.559998,85.309998,84.029999,85.260002,488000,79.468048
"642",85.379997,86.309998,85.190002,85.75,1015400,79.924759
"643",85.889999,85.910004,83.699997,84.800003,1216300,79.039298
"644",84.059998,84.099998,82.889999,82.93,811500,77.884133
"645",82.389999,84.050003,82,84.019997,809300,78.907808
"646",85.459999,85.940002,85.040001,85.860001,1214500,80.635858
"647",85.959999,86.400002,85.330002,85.559998,708900,80.354108
"648",85.860001,86.809998,85.690002,86.709999,973000,81.434138
"649",86.379997,86.720001,85.739998,86.629997,831400,81.359004
"650",86.580002,86.809998,85.529999,86.790001,1319000,81.509272
"651",86.910004,88.110001,86.620003,87.959999,1431300,82.608082
"652",88.25,88.25,87.160004,87.879997,673700,82.532948
"653",88.059998,88.400002,87.449997,88.370003,747500,82.993139
"654",88.239998,88.400002,87.660004,87.989998,534800,82.636255
"655",87.589996,88,87.32,87.699997,475500,82.3639
"656",87.300003,87.809998,86.68,87.290001,693900,81.97885
"657",87.660004,88.959999,87.480003,88.419998,843800,83.040092
"658",88.57,88.860001,87.790001,88.690002,1161400,83.293668
"659",88.739998,89.610001,88.279999,89.400002,1042100,83.960468
"660",89.449997,89.989998,87.580002,88.440002,1958900,83.058879
"661",88.080002,88.690002,87.349998,88.230003,1176800,82.861658
"662",88.5,88.730003,87.940002,88.360001,1024200,82.983745
"663",88.330002,88.419998,87.669998,88.010002,951400,82.655043
"664",88.139999,89.150002,87.989998,88.879997,1014800,83.472103
"665",88.699997,88.959999,87.879997,87.989998,681800,82.636255
"666",87.720001,88.199997,87.370003,87.43,1096400,82.110331
"667",88.150002,88.980003,88.050003,88.730003,888400,83.331235
"668",88.139999,88.349998,87.080002,87.139999,796700,81.837975
"669",87.620003,88.120003,87.400002,87.489998,819700,82.166678
"670",87.309998,87.650002,86.959999,87.5,1012000,82.176071
"671",87.660004,87.660004,86.769997,87.360001,610600,82.04459
"672",87.550003,88.489998,87.330002,88.349998,782000,82.974352
"673",88.470001,88.739998,88.110001,88.419998,744600,83.040092
"674",88.43,88.879997,87.790001,88.830002,929100,83.425149
"675",88.940002,89.050003,88.349998,88.779999,856600,83.378189
"676",88.489998,88.870003,88.029999,88.690002,660900,83.293668
"677",88.709999,88.800003,87.959999,88.230003,800400,82.861658
"678",88.629997,89.129997,88.18,88.699997,558900,83.303055
"679",88.639999,88.800003,87.550003,87.610001,1276000,82.279379
"680",87.209999,87.75,85,85.669998,2002900,80.457416
"681",86.019997,86.099998,85.32,86.089996,1368500,80.851859
"682",86.489998,86.510002,84.220001,84.230003,997600,79.105037
"683",84.589996,84.93,84.150002,84.339996,1235500,79.208338
"684",84.43,85.940002,84.269997,85.559998,1039500,80.354108
"685",85.480003,86.830002,85.440002,86.339996,1195100,81.086648
"686",85.849998,86.650002,85.32,86.339996,739900,81.086648
"687",86.120003,86.529999,85.57,86.339996,577800,81.086648
"688",86.75,87.720001,86.629997,86.900002,867000,81.61258
"689",87.199997,87.279999,86.620003,86.709999,649600,81.434138
"690",86.870003,87.940002,86.68,87.849998,904200,82.504774
"691",88.269997,89.230003,88.110001,89.099998,1205500,83.678718
"692",88.839996,89.029999,88.160004,88.830002,888600,83.425149
"693",88.830002,89.309998,88.440002,88.910004,702500,83.500284
"694",88.910004,89.120003,88.080002,89,681700,83.584804
"695",89.199997,89.900002,89,89.900002,658500,84.430045
"696",89.559998,90.339996,89.339996,90.169998,1904300,84.683614
"697",89.230003,89.279999,88.5,88.919998,942700,83.50967
"698",88.949997,89.279999,87.660004,88.209999,839600,82.842871
"699",88.589996,89.089996,88.330002,88.839996,889200,83.434536
"700",87.879997,87.949997,86.580002,87.099998,1396900,81.800408
"701",87.769997,88.040001,87.230003,87.519997,836900,82.194851
"702",87.989998,88.139999,87.150002,87.470001,977900,82.147898
"703",87.790001,88.07,87.449997,87.919998,748800,82.570515
"704",86.540001,86.550003,85.650002,86.279999,983400,81.68999
"705",86.300003,87.269997,86.059998,87.120003,1339900,82.485306
"706",86.690002,86.830002,85.239998,85.510002,1277100,80.960956
"707",85.959999,86.07,84.699997,85.010002,965900,80.487556
"708",85.139999,85.199997,84.040001,84.279999,1104800,79.796388
"709",84.449997,85.400002,84.32,85.370003,781000,80.828405
"710",84.580002,85.18,84.059998,85.129997,665700,80.601167
"711",85.199997,85.68,84.709999,85.650002,498700,81.093508
"712",85.970001,86.400002,85.379997,86,667600,81.424887
"713",86.199997,86.43,85.860001,86.339996,1277900,81.746795
"714",86.43,87.32,86.230003,87.239998,1231600,82.598918
"715",87.019997,87.199997,86.43,86.93,1084500,82.305412
"716",86.449997,86.629997,84.849998,84.860001,2013800,80.345534
"717",85.160004,86.580002,85.160004,86.5,930900,81.898287
"718",86.059998,86.459999,85.480003,85.779999,1220200,81.216589
"719",86.080002,86.379997,84.660004,84.849998,1060600,80.336064
"720",85.080002,85.919998,85.080002,85.709999,1613500,81.150313
"721",85.709999,86.510002,85.639999,86.290001,837400,81.69946
"722",85.720001,86.400002,84.529999,85.18,2129300,80.64851
"723",85.410004,86.18,85.309998,85.800003,1706300,81.235529
"724",85.620003,86.690002,85.330002,86.010002,835900,81.434357
"725",86,86.080002,85.449997,85.589996,581500,81.036695
"726",85.93,86.669998,85.589996,86.540001,695800,81.93616
"727",86.519997,86.959999,86.029999,86.959999,768000,82.333815
"728",86.690002,86.769997,85.629997,85.690002,654700,81.131381
"729",88.949997,90.900002,87.540001,89.040001,5213700,84.303163
"730",89.989998,90.220001,89.510002,89.800003,1911100,85.022733
"731",90,90,88.529999,89.379997,1211800,84.625071
"732",89.589996,90.190002,89.290001,90.029999,938800,85.240493
"733",89.879997,91.169998,89.699997,91.150002,989400,86.300913
"734",90.910004,91.379997,90.68,91.010002,1142600,86.168362
"735",91.18,91.419998,90.519997,91.209999,956400,86.357719
"736",90.970001,91.209999,90.5,90.839996,640700,86.0074
"737",90.970001,91.639999,90.57,91.589996,890400,86.717501
"738",91.419998,92.449997,90.919998,92.379997,1248300,87.465474
"739",92.099998,92.959999,92.029999,92.769997,972000,87.834726
"740",93,94.489998,92.870003,94.330002,1060200,89.311741
"741",94.080002,95.410004,94.059998,94.809998,1124100,89.766201
"742",95,95.489998,94.540001,94.860001,673100,89.813544
"743",94.75,96.150002,94.529999,95.120003,1973700,90.059714
"744",93.470001,94.379997,93.110001,94.169998,1379000,89.160249
"745",93.709999,94.059998,93.260002,93.93,916900,88.933019
"746",94.970001,95.160004,94.339996,94.709999,834900,89.671522
"747",94.230003,95.059998,94.019997,94.629997,891600,89.595777
"748",94.849998,95.099998,94.43,94.889999,703600,89.841947
"749",94.510002,95.269997,94.209999,94.410004,1642100,89.387487
"750",94.389999,94.800003,93.980003,94.769997,1422500,89.728328
"751",94.5,95.540001,94.339996,95.389999,1443500,90.315347
"752",95.07,95.519997,94.099998,94.099998,2153200,89.093973
"753",94.190002,94.660004,93.760002,94.550003,1804600,89.520038
"754",94.879997,95.139999,94,95.089996,1415800,90.031304
"755",95.099998,95.300003,94.75,94.989998,1108900,89.936626
"756",94.110001,95.349998,93.75,94.900002,1480600,89.851417
"757",95.360001,95.5,94.709999,94.790001,2143600,89.747268
"758",94.68,95.599998,94.309998,95.339996,1392500,90.268005
"759",95.730003,96.589996,95.25,96.349998,2300600,91.224276
"760",96.639999,96.879997,96.25,96.57,1752500,91.432573
"761",96.550003,96.739998,96.139999,96.580002,1298400,91.442043
"762",96.720001,97.120003,96.120003,96.160004,1321600,91.044388
"763",95.379997,95.709999,94.139999,94.279999,1962600,89.264398
"764",94.290001,94.800003,93.620003,94.589996,2390900,89.557904
"765",93.639999,94.040001,92.610001,93.550003,1893900,88.573237
"766",94.220001,94.830002,93.919998,94.610001,1862100,89.576844
"767",95.68,96.400002,95.400002,96.129997,1406400,91.015978
"768",94.480003,94.769997,92.370003,92.779999,2878500,88.497829
"769",92.669998,93.169998,91.309998,91.57,3032700,87.343676
"770",91.510002,95.019997,90.599998,93.510002,3382000,89.194139
"771",92.129997,93.599998,90.470001,90.75,4446400,86.561522
"772",90.610001,92.169998,90.120003,91.389999,1436500,87.171983
"773",92.260002,92.43,91.279999,91.879997,987900,87.639366
"774",91.75,92.559998,91.379997,92.349998,1579500,88.087675
"775",92.800003,96.169998,92.769997,95.959999,4251200,91.531059
"776",95.699997,96.699997,94.860001,96.529999,2349800,92.074751
"777",97.610001,97.660004,96.599998,97.010002,1629800,92.5326
"778",97.040001,97.089996,96.089996,96.650002,1238600,92.189215
"779",96.620003,96.75,96.150002,96.610001,1141200,92.15106
"780",95.989998,95.989998,94.800003,95.5,1708000,91.092291
"781",96,96.470001,95.809998,96.370003,1244100,91.922139
"782",96.790001,97.470001,96.18,96.879997,1214800,92.408596
"783",96.889999,97.199997,96.029999,96.989998,1601900,92.513519
"784",96.730003,97.900002,96.720001,97.879997,3521000,93.362442
"785",101.029999,101.029999,97.889999,100.650002,4193100,96.004599
"786",100.440002,100.650002,99.690002,100.559998,1710900,95.918749
"787",102.019997,108.660004,101.889999,107.110001,8087900,102.166443
"788",106.610001,106.989998,103.889999,104.120003,7715500,99.314446
"789",104.279999,104.699997,102.75,104.639999,2316200,99.810443
"790",104.830002,105.75,104.150002,105.610001,1540400,100.735674
"791",108.779999,109.980003,107.519997,108.639999,6709600,103.625826
"792",109.489998,111,106.389999,107.25,4553900,102.299981
"793",106.800003,107.019997,105.690002,106.949997,2186300,102.013824
"794",108.080002,108.080002,106.830002,107.830002,1120200,102.853214
"795",107.080002,107.980003,106.720001,106.870003,1338800,101.937522
"796",106.690002,107.410004,106.040001,106.760002,1278300,101.832599
"797",107.220001,107.919998,106.230003,106.620003,1250200,101.699061
"798",106.379997,107.489998,106.330002,106.699997,739500,101.775363
"799",105.910004,105.910004,102.639999,103.199997,2590800,98.436902
"800",103.57,104.239998,103.400002,103.949997,1194000,99.152286
"801",103.82,104.199997,102.489998,102.779999,1037600,98.036288
"802",101.959999,102.040001,100.849998,101.440002,1460800,96.758138
"803",101,101.349998,99.760002,100.889999,2261000,96.23352
"804",100.599998,101.82,100.580002,101.519997,2043400,96.83444
"805",101.32,102.410004,100.940002,102.230003,1641000,97.511678
"806",102,102.370003,101.32,101.699997,1406800,97.006133
"807",102.139999,103.709999,101.580002,102.980003,765500,98.227062
"808",103.019997,104.160004,102.620003,104,824100,99.199982
"809",104.139999,104.5,103.190002,103.32,666400,98.551366
"810",102.660004,103.099998,101.75,101.860001,826400,97.158752
"811",101.610001,102,101.169998,101.470001,689600,96.786753
"812",101.300003,103.699997,101.139999,102.440002,692900,97.711984
"813",102.529999,102.690002,101.489998,102.139999,945300,97.425828
"814",103.300003,103.669998,102.029999,102.910004,768200,98.160293
"815",102.870003,103.959999,102.400002,103.870003,667200,99.075984
"816",103.830002,104.239998,103.260002,103.839996,620300,99.047363
"817",104.010002,104.370003,102.870003,102.989998,913600,98.236595
"818",103.480003,105.790001,103.120003,105.739998,9e+05,100.859672
"819",106.120003,106.699997,105.660004,106.199997,757000,101.29844
"820",106.209999,106.599998,105.580002,106.279999,529300,101.374749
"821",106.010002,106.699997,105.559998,105.730003,506000,100.850138
"822",105.860001,106.370003,105.5,106.150002,528000,101.250752
"823",107.410004,108.75,106.730003,107.989998,1212000,103.005825
"824",107.730003,107.889999,106.260002,106.540001,2141200,101.622751
"825",106.650002,109.5,106.160004,109.370003,1124600,104.322137
"826",109.470001,111.400002,109.470001,110.019997,1105200,104.942131
"827",110.019997,110.959999,108.57,108.57,1924200,103.559058
"828",108.139999,108.900002,107.059998,107.419998,923500,102.462133
"829",107.300003,108.059998,107.050003,107.209999,683800,102.261826
"830",107.699997,108.089996,106.910004,107.32,654200,102.36675
"831",109.830002,114.75,109.019997,109.779999,3485200,104.71321
"832",107.639999,108.260002,106.949997,107,1338500,102.725897
"833",106.160004,107.160004,106,106.57,1025900,102.313073
"834",105.720001,107.919998,105.199997,107.110001,1432600,102.831504
"835",106.879997,107.639999,105.779999,107.160004,1257300,102.879509
"836",107.160004,107.349998,105.160004,105.43,1678700,101.218611
"837",105.449997,106.559998,105.099998,106.309998,1228700,102.063457
"838",105.790001,106.18,104.550003,104.620003,1141900,100.440969
"839",104.720001,104.760002,102.230003,102.580002,1657300,98.482455
"840",102.830002,104.410004,102.419998,103.989998,1313700,99.836129
"841",105.110001,108,105,107.800003,1847600,103.493944
"842",108.290001,108.75,107.339996,108.720001,1136900,104.377193
"843",107.620003,109.330002,107.519997,109.169998,682800,104.809215
"844",108.720001,109.25,107.830002,108.099998,1039700,103.781956
"845",109.050003,109.690002,108.43,109.089996,822600,104.732409
"846",108.889999,110.099998,108.57,109.870003,886600,105.481258
"847",110.209999,110.510002,109.480003,110.190002,1540900,105.788475
"848",109.980003,110.989998,109.910004,110.660004,545300,106.239702
"849",111.230003,111.949997,111.080002,111.730003,744300,107.266961
"850",111.68,111.940002,110.059998,110.650002,719900,106.2301
"851",110.650002,111.730003,110.529999,111.379997,715700,106.930936
"852",111.160004,111.870003,110.650002,111.730003,896700,107.266961
"853",111.529999,111.580002,108.790001,109.540001,1626400,105.164438
"854",108.209999,109.400002,107,107.470001,2337500,103.177124
"855",107.830002,109.760002,106.989998,107.199997,1746400,102.917905
"856",107.300003,109.389999,106.400002,109.010002,1526700,104.65561
"857",108.949997,109.75,107.589996,108,1140400,103.685952
"858",108.120003,108.900002,107.790001,108.769997,773500,104.425191
"859",108.440002,109.389999,107.739998,109.120003,643600,104.761217
"860",109.459999,110.099998,109.150002,109.919998,711700,105.529256
"861",109.779999,109.879997,108.019997,108.260002,1503600,103.935569
"862",108.25,109.629997,108.099998,109.449997,890600,105.078029
"863",109.5,109.879997,108.849998,109.089996,874500,104.732409
"864",109.099998,109.190002,107.910004,107.970001,1025300,103.657152
"865",107.730003,108.410004,107.43,108.040001,1213400,103.724355
"866",108.360001,108.779999,107.790001,108.669998,1048600,104.329187
"867",109.019997,110.690002,108.809998,110.589996,1049400,106.172491
"868",110.540001,110.93,109.610001,109.940002,839400,105.548461
"869",109.940002,110.639999,109.5,110.089996,898100,105.692464
"870",109.989998,110.349998,109.25,109.599998,861900,105.222039
"871",109.970001,110.160004,109.129997,109.709999,1009700,105.327646
"872",110,111.419998,109.25,111.169998,1106700,106.729325
"873",111.169998,111.610001,109.510002,109.720001,670400,105.337248
"874",109.260002,109.699997,108.720001,108.849998,1079100,104.501998
"875",109.050003,109.620003,108.650002,109.120003,722400,104.761217
"876",109.099998,109.75,108.580002,108.830002,282400,104.4828
"877",108.949997,109.18,107.5,107.690002,1109700,103.388337
"878",107.5,107.5,106.309998,107.160004,991000,102.879509
"879",107,107.800003,106.449997,107.449997,725600,103.157919
"880",107,107.349998,106.18,106.510002,674100,102.255472
"881",107.809998,109.550003,107.449997,109.510002,762200,105.135637
"882",109.360001,109.510002,108.669998,109.18,833100,104.818818
"883",108.489998,109.769997,108.440002,109.099998,625500,104.742011
"884",108.940002,108.970001,106.739998,106.830002,702800,102.562689
"885",106.720001,107.75,106.129997,107.480003,697800,103.186727
"886",107.589996,108.260002,107.389999,107.720001,686100,103.417138
"887",108.010002,108.650002,107.07,107.300003,860400,103.013917
"888",107.5,108.349998,106.790001,107.400002,1315400,103.109921
"889",107.879997,107.989998,105.739998,107.279999,1882800,102.994711
"890",107.050003,111.050003,106.510002,110.919998,2244100,106.489311
"891",111.209999,112.260002,111.099998,111.300003,1453000,106.854137
"892",111.739998,112.610001,111.160004,112.519997,692400,108.025398
"893",112.610001,113.540001,112.349998,112.790001,452000,108.284617
"894",112.93,113.830002,112.769997,113.660004,483100,109.119868
"895",113.870003,113.989998,112.949997,113.43,476700,108.899052
"896",112.480003,113.32,112.470001,112.589996,422700,108.773455
"897",112.529999,113.110001,111.400002,111.779999,1178800,107.990914
"898",111.559998,111.949997,111.110001,111.440002,839100,107.662443
"899",111.940002,112.07,110.730003,111.220001,1057800,107.449899
"900",111.57,112,110.769997,111.489998,773900,107.710744
"901",112.199997,112.199997,110,110.110001,1292100,106.377525
"902",110.279999,110.419998,109.099998,110.089996,1398300,106.358199
"903",110.239998,110.959999,109.260002,109.660004,1127900,105.942782
"904",110.089996,110.639999,109.419998,109.629997,1159000,105.913793
"905",109.440002,110.540001,108.360001,108.580002,1033100,104.89939
"906",108.910004,110.309998,108.169998,110.169998,804300,106.435489
"907",110.199997,112.139999,110.110001,111.25,1313600,107.478881
"908",111.029999,111.860001,110.980003,111.690002,1119200,107.903968
"909",111.860001,112.529999,111.279999,112.010002,1368400,108.213121
"910",112.379997,112.93,111.550003,112.050003,798300,108.251766
"911",112.709999,113.220001,111.669998,112.300003,1069000,108.493291
"912",111.379997,111.949997,110.82,111.010002,829400,107.247019
"913",110.040001,110.349998,106.650002,106.709999,1158200,103.092776
"914",107.07,107.379997,105.470001,106.239998,1116100,102.638707
"915",106.959999,107.949997,105.75,107.790001,1469400,104.136168
"916",106.470001,107.629997,105.400002,106,1645800,102.406844
"917",106.510002,106.540001,105.82,105.919998,906700,102.329554
"918",104.830002,106.150002,103.809998,105.139999,1741900,101.575995
"919",105.470001,106.089996,103.400002,103.75,1777300,100.233114
"920",104.309998,105.309998,103.790001,103.980003,1213400,100.455321
"921",103.699997,104.589996,102.730003,104.260002,847400,100.725828
"922",104.029999,107.339996,103.760002,107.239998,1511700,103.604809
"923",108.309998,109.339996,107.690002,109.230003,1685700,105.527358
"924",109,110.610001,109,109.809998,1599400,106.087691
"925",110.269997,112.120003,109.830002,111.940002,1607800,108.145494
"926",111.839996,112.260002,111.660004,111.870003,2044400,108.077867
"927",110.790001,117.040001,110.610001,116.93,3036600,112.966342
"928",116.779999,117.550003,115.889999,117.379997,1364400,113.401086
"929",117.5,118.889999,117.470001,118.040001,1309700,114.038717
"930",118.199997,118.610001,117.050003,117.080002,1406500,113.111259
"931",117.510002,118.050003,116.150002,117.709999,1358200,113.719901
"932",118.370003,119.230003,117.93,118.269997,1322300,114.260916
"933",117.980003,119.059998,117.980003,118.730003,1555600,114.70533
"934",118.43,120,118.300003,119.669998,1517100,115.613461
"935",119.529999,120.360001,117.379997,117.470001,2940100,113.488039
"936",118.800003,119.629997,118.300003,119.339996,1437500,115.294645
"937",119.5,122.239998,119.480003,121.32,1625700,117.207531
"938",120.589996,121.080002,119.650002,120.519997,852100,116.434646
"939",122,123.150002,121.660004,122.510002,1143700,118.357195
"940",122.510002,122.510002,121.449997,121.580002,723900,117.45872
"941",121.580002,123.599998,121.510002,122.449997,1083900,118.299224
"942",123.129997,123.260002,121.370003,121.669998,929800,117.545665
"943",121.599998,121.800003,120,121.099998,1283000,116.994987
"944",121.459999,122.220001,120.470001,120.540001,1536800,116.453972
"945",119.940002,120.230003,119.440002,119.75,1441400,115.690751
"946",120.089996,120.93,118.870003,119.309998,982900,115.265663
"947",119.400002,120.129997,119.169998,119.769997,1029900,115.710069
"948",120.160004,121.32,119.910004,120.849998,933700,116.753462
"949",121.379997,121.849998,120.529999,121.830002,1183500,117.700245
"950",121.599998,122.449997,120.529999,121.040001,1528000,116.937024
"951",120.639999,122.260002,120.639999,122.209999,1032800,118.067361
"952",123.879997,124.400002,121.980003,122.150002,1988900,118.009398
"953",122.18,123.230003,119.959999,120.190002,1435300,116.115838
"954",121.089996,121.440002,120,120.949997,970400,116.85007
"955",121.559998,121.690002,119.389999,119.419998,710200,115.371935
"956",119.269997,119.360001,118,118.440002,965100,114.425159
"957",118.389999,118.5,117.279999,117.300003,1600600,114.065363
"958",118.489998,119.239998,117.480003,119.040001,1845700,115.757379
"959",118.93,120.010002,118.93,120,782000,116.690905
"960",120.389999,121.809998,119.690002,121.760002,1061400,118.402374
