"","LMT.Open","LMT.High","LMT.Low","LMT.Close","LMT.Volume","LMT.Adjusted"
"894",146.339996,149.210007,146.179993,148.839996,1498600,141.962802
"895",149.259995,149.990005,147.520004,148.130005,711400,141.285616
"896",148.039993,148.770004,146.009995,146.979996,835600,140.188744
"897",147.309998,148.860001,147.309998,148.660004,693000,141.791126
"898",147.050003,147.789993,145.839996,146.070007,1115900,139.320801
"899",146.5,147.330002,146.479996,147.059998,843400,140.265049
"900",147.300003,148.089996,146.100006,146.279999,1134800,139.52109
"901",149,149.300003,147.5,148.610001,1684100,141.743434
"902",148.389999,149.100006,147.710007,148.5,1222700,141.638516
"903",149,150.429993,148.539993,148.729996,1646600,141.857884
"904",148.990005,149.690002,147.550003,149.449997,1245800,142.544618
"905",153.699997,154.350006,150.509995,150.919998,3449000,143.946697
"906",151.130005,151.929993,149.190002,151.419998,2575800,144.423594
"907",151.419998,154.339996,151.100006,153.5,2294200,146.407489
"908",153,153.520004,152.619995,153.490005,1378700,146.397956
"909",153.729996,153.990005,153.009995,153.820007,2016300,146.71271
"910",154,156.539993,153.789993,154.100006,2274600,146.979772
"911",155,157.050003,154.259995,156.649994,2646600,149.411937
"912",157.110001,158.429993,150.300003,150.490005,3944100,143.536572
"913",151.330002,151.330002,146.679993,147.759995,3496200,140.932702
"914",148.119995,149.089996,145.119995,147.020004,2851400,140.226903
"915",147.009995,148.820007,146.800003,148.279999,2676000,141.42868
"916",147.139999,148.240005,146.5,147.350006,2501000,140.541657
"917",148.589996,150.289993,147.669998,148.660004,1931600,141.791126
"918",147.070007,151.990005,145.940002,150.910004,2618200,143.937164
"919",150.539993,152,147.419998,147.740005,2307200,140.913637
"920",147.789993,148.970001,144.690002,148.179993,2205000,141.333294
"921",147.740005,151.970001,147.429993,150.389999,2728100,143.441187
"922",149.729996,152.639999,149.5,151.740005,2073800,144.728816
"923",151.899994,155.699997,151.059998,155.130005,2072700,147.962179
"924",154.75,155.410004,153.509995,153.979996,2375000,146.865307
"925",154.570007,158.320007,154.179993,157.559998,2242200,150.279893
"926",158.710007,159.449997,157.970001,158.919998,1851100,151.577055
"927",157.660004,160.759995,156.539993,159.800003,2461600,152.416399
"928",159.800003,163.240005,159.309998,162.889999,2556400,155.363621
"929",161.529999,163.949997,161.529999,162.699997,1985200,155.182398
"930",162.600006,164.710007,162.009995,162.649994,1762400,155.134705
"931",163,165.889999,162.919998,164.270004,2112600,156.679862
"932",165,165.440002,163.369995,164.330002,2377600,156.737088
"933",165.619995,168.410004,164.800003,166.139999,2534300,158.463454
"934",166.580002,167.429993,163.100006,163.610001,2278400,156.050354
"935",163.300003,164.410004,160.809998,160.830002,2691000,153.398806
"936",160.399994,161.669998,159.509995,161.440002,3075100,155.2646
"937",161.149994,163.309998,161.149994,162.300003,2232700,156.091704
"938",160.820007,164.210007,160.520004,163.550003,1709000,157.293889
"939",164.289993,166.169998,164.289993,165.639999,1748200,159.303939
"940",166.229996,167.429993,165.5,166.820007,1889200,160.438809
"941",166.850006,167.479996,166.399994,166.839996,1378300,160.458033
"942",167.5,167.869995,165.970001,166.570007,1403500,160.198372
"943",165.690002,166.699997,165.110001,165.479996,1377100,159.150056
"944",165.369995,165.699997,163.720001,163.800003,1738200,157.534326
"945",163.470001,164,162,163.860001,1503100,157.592029
"946",164.529999,165.110001,162.320007,162.830002,1404600,156.601429
"947",162.539993,164.600006,162.149994,162.419998,1386100,156.207109
"948",163.440002,164.649994,163.080002,164.070007,1466300,157.794002
"949",164.850006,165.089996,163.850006,163.979996,1652400,157.707434
"950",164.369995,164.580002,160.009995,160.899994,2068200,154.745248
"951",161.119995,162.470001,159.369995,159.929993,3228500,153.812351
"952",161,161.369995,157.399994,157.399994,4247800,151.37913
"953",158.529999,159.369995,157.009995,158.190002,1997300,152.138919
"954",158.75,161.130005,158.580002,160.570007,2099700,154.427884
"955",160.839996,162.089996,159.619995,159.639999,1299200,153.533451
"956",159.289993,159.949997,158.020004,158.880005,1857000,152.802528
"957",159.529999,161.369995,159.240005,160.539993,1191800,154.399018
"958",162.25,163.550003,161.600006,163.240005,1458700,156.995749
"959",163.520004,164.130005,162.529999,163.710007,981900,157.447772
"960",164,164.770004,162.679993,164.699997,1050300,158.399893
"961",165,165.130005,163.699997,163.75,1254600,157.486236
"962",164.949997,164.949997,159.419998,159.610001,1622500,153.504599
"963",159.380005,160.610001,157.479996,157.740005,1315200,151.706135
"964",157.570007,157.800003,154.75,156.649994,1782800,150.657819
"965",158.029999,159.949997,156.919998,158.830002,1124300,152.754437
"966",159.080002,159.649994,155.309998,155.429993,1499300,149.484485
"967",154.970001,155.389999,153.539993,153.820007,2024200,147.936085
"968",155,157.160004,154.289993,155.820007,1356100,149.859581
"969",155.550003,157.589996,154.210007,157.389999,1160500,151.369518
"970",158.440002,159.470001,156.869995,159.440002,1167900,153.341104
"971",158.25,160.490005,158.25,160.25,1544900,154.120118
"972",163.240005,163.240005,160.360001,161.490005,1303700,155.31269
"973",164.679993,164.710007,156.199997,156.690002,2674100,150.696297
"974",156.809998,162.429993,155.820007,161.979996,2862400,155.783938
"975",162.429993,162.589996,159.600006,160.619995,1398300,154.47596
"976",160.220001,161.490005,158.690002,161.089996,1803400,154.927982
"977",161.330002,162.270004,159.800003,161.369995,1352700,155.197271
"978",161.300003,162.529999,160.910004,161.990005,1225900,155.793564
"979",162.020004,164.380005,161.350006,164.139999,1615800,157.861317
"980",163.720001,164.839996,162.320007,162.850006,1301700,156.620668
"981",163,164.110001,162.699997,163.899994,1133100,157.630492
"982",163.5,165.369995,162.789993,165.119995,945500,158.803826
"983",164.660004,165.300003,163.190002,163.490005,1026600,157.236186
"984",164,164.470001,162.570007,164.199997,1173300,157.919019
"985",164.179993,165.350006,163.639999,164.389999,1024700,158.101754
"986",164.149994,165.199997,163.380005,165.179993,837900,158.861528
"987",165.5,167.169998,165.300003,166.919998,1051900,160.534975
"988",166.919998,167.979996,166.330002,167.639999,968400,161.227435
"989",167.990005,168,164.850006,165.259995,1165600,158.93847
"990",164.820007,165.419998,162.770004,163.539993,1061100,157.284262
"991",163.690002,164.289993,162.009995,162.100006,1739200,155.899357
"992",162.149994,163.240005,161.699997,162.300003,1460200,156.091704
"993",162.490005,162.5,159.889999,160.570007,907600,154.427884
"994",161.160004,162.080002,160.850006,161.889999,859500,155.697384
"995",162.070007,162.380005,161.259995,161.820007,823200,155.630069
"996",162.669998,163.240005,161.899994,162.639999,1663400,156.418695
"997",163.130005,163.229996,162.009995,162.949997,1294500,156.716834
"998",163.429993,164.600006,161.869995,162.100006,1831500,155.899357
"999",161.119995,163.389999,160.580002,163.149994,1489200,158.207236
"1000",162.729996,163.960007,162.289993,163.649994,2121200,158.692088
"1001",163.880005,164.410004,162.630005,164.110001,1012600,159.138159
"1002",164.110001,164.479996,163.190002,163.889999,850900,158.924823
"1003",163.490005,164.720001,162.990005,164.520004,871300,159.535741
"1004",164.529999,166.509995,164.529999,166.330002,996100,161.290903
"1005",166.529999,167.229996,166.350006,167.169998,891000,162.105451
"1006",166.210007,168.869995,165.699997,168.080002,1351000,162.987886
"1007",167.990005,168.070007,166.279999,167.339996,1002700,162.270299
"1008",166.520004,166.940002,164.029999,164.529999,1297500,159.545433
"1009",164.300003,164.759995,162.179993,162.639999,857100,157.712692
"1010",162.960007,164.589996,162.660004,164.039993,750200,159.070272
"1011",163.860001,165.630005,163.529999,165.139999,889300,160.136953
"1012",165,165.639999,163.550003,164.240005,858100,159.264225
"1013",164.130005,164.220001,162.050003,163.789993,1028200,158.827846
"1014",164.009995,165.619995,163.300003,164.199997,1045800,159.225428
"1015",163.75,165.699997,163.75,165.399994,1862900,160.389071
"1016",165.270004,165.809998,163.320007,163.949997,829500,158.983002
"1017",163.279999,164.5,162.460007,162.509995,812500,157.586626
"1018",162.649994,162.910004,161.440002,162.449997,988400,157.528446
"1019",162.809998,162.809998,160.509995,162.050003,988400,157.14057
"1020",162.279999,162.929993,161.860001,162.699997,1102200,157.770872
"1021",162.759995,162.830002,160.360001,160.729996,1234500,155.860554
"1022",160.039993,161.770004,158.589996,160.639999,1358200,155.773284
"1023",160.770004,160.880005,158.199997,158.979996,1309800,154.163571
"1024",159.800003,160.380005,159.110001,159.899994,687200,155.055697
"1025",159.25,159.710007,157.710007,158.300003,1164700,153.50418
"1026",158.440002,158.440002,156.960007,157.210007,970900,152.447205
"1027",158.119995,158.729996,157.429993,157.929993,827400,153.145379
"1028",156.229996,159.039993,156.229996,158.179993,815700,153.387805
"1029",158.130005,160.619995,157.929993,160.309998,1073600,155.45328
"1030",160.779999,161.979996,160.5,161.809998,1045100,156.907836
"1031",161.729996,163.490005,161.470001,162.619995,1312000,157.693294
"1032",163.080002,163.460007,161.149994,161.550003,947800,156.655718
"1033",161.110001,163.199997,160.559998,161.330002,1190600,156.442382
"1034",161.820007,162.539993,161.059998,162.490005,1074700,157.567243
"1035",162,163.669998,161.190002,162.979996,1201200,158.042388
"1036",164.5,168.179993,164.389999,167.869995,2174500,162.784241
"1037",167.759995,169.210007,167.220001,168.100006,1808500,163.007284
"1038",168.529999,170.119995,167.820007,169.970001,1617600,164.820626
"1039",169.330002,170.690002,169.190002,170.039993,2112300,164.888497
"1040",169.990005,170.570007,168.300003,170,1989600,164.849716
"1041",170.5,170.660004,169.240005,169.330002,1063100,164.200016
"1042",170.240005,171.360001,168.839996,170.179993,1077200,165.024255
"1043",169.080002,169.240005,166.970001,166.970001,1935900,161.911513
"1044",166.720001,168.770004,166.190002,167.119995,1535900,162.056963
"1045",167.559998,168.580002,167.029999,168.289993,1196400,163.191515
"1046",167.789993,169.160004,166.559998,166.929993,1218900,161.872717
"1047",166.080002,166.080002,162.710007,163.050003,1883000,158.110275
"1048",164.279999,164.619995,162.520004,162.949997,1087100,158.013298
"1049",163.110001,166.190002,163.100006,165.800003,1196000,160.776961
"1050",166.860001,166.929993,166,166.149994,801800,161.116349
"1051",166.149994,167.149994,165.259995,165.779999,779500,160.757563
"1052",166.149994,169.399994,166.149994,169.089996,1081600,163.967281
"1053",169.339996,170.210007,168.860001,169.5,1030000,164.364864
"1054",169.910004,170.5,167.940002,169.160004,1062400,164.035168
"1055",170.199997,172.100006,170.039993,171.520004,766400,166.32367
"1056",172.020004,172.399994,171.289993,172.130005,841100,166.915191
"1057",172.149994,175.470001,172.130005,175.309998,1351100,169.998843
"1058",174.919998,175.490005,174.179993,175.100006,1088200,169.795213
"1059",174.710007,176.130005,174.360001,175.149994,801400,169.843687
"1060",175.75,177.070007,175.429993,176.529999,866400,171.181883
"1061",176.970001,177.009995,176.039993,176.610001,1036500,171.259461
"1062",176.990005,177.190002,176,176.520004,1115200,171.172191
"1063",174.669998,175.050003,173.740005,174.100006,1455800,170.107193
"1064",174.759995,175.089996,173.75,174,1532000,170.009481
"1065",175.139999,175.309998,173.070007,173.800003,1547700,169.81407
"1066",174.940002,175.639999,173.210007,173.5,1454800,169.520948
"1067",173.990005,174.490005,172.759995,173.039993,1109000,169.071491
"1068",173.169998,174.649994,172.369995,174.580002,983600,170.576181
"1069",174.520004,175.570007,174.360001,174.770004,926500,170.761826
"1070",175.600006,176.350006,174.839996,174.940002,1418300,170.927925
"1071",174.960007,175.029999,173.720001,174.589996,2210500,170.585946
"1072",174.380005,174.770004,173.580002,174.199997,1299200,170.204891
"1073",174.169998,174.990005,173.710007,174.429993,759400,170.429612
"1074",174.419998,175.779999,173.919998,175.600006,678500,171.572792
"1075",175.130005,177.940002,175.020004,177.190002,1186800,173.126323
"1076",177.779999,179.649994,177.449997,178.800003,1152600,174.6994
"1077",179.369995,179.720001,178.300003,179.570007,1040400,175.451745
"1078",180.490005,181.220001,180.220001,180.740005,1896300,176.594911
"1079",179.720001,180.759995,178.759995,178.990005,1097400,174.885045
"1080",178.529999,178.979996,175.919998,176.339996,1451100,172.295811
"1081",176.279999,178.5,176.279999,178.389999,959400,174.2988
"1082",178.100006,178.740005,176.259995,177.440002,1739100,173.37059
"1083",177.539993,182.270004,177.539993,181.580002,1877700,177.415643
"1084",181.800003,182.789993,180.110001,181.360001,1579900,177.200687
"1085",182.600006,184.089996,182.130005,182.779999,1981200,178.588119
"1086",181.149994,181.149994,177.080002,177.889999,1901400,173.810267
"1087",177.660004,178.300003,175.789993,176.350006,1468900,172.305592
"1088",177.669998,179.339996,176.919998,178.339996,2463700,174.249943
"1089",179.619995,179.699997,176.669998,176.919998,1486300,172.862511
"1090",176.399994,176.559998,173,173.020004,1182700,169.05196
"1091",173.270004,176.550003,171.830002,176.350006,1677600,172.305592
"1092",176.320007,176.559998,173.550003,174.550003,1581500,170.54687
"1093",174.679993,176.779999,173.699997,174.470001,1668600,170.468703
"1094",173.970001,176.449997,172.779999,172.880005,1473800,168.915171
"1095",173.550003,177.75,173.139999,176.110001,1585300,172.07109
"1096",174.009995,176.020004,170.259995,175.190002,2180500,171.172191
"1097",173.229996,176.729996,172.449997,174.720001,1972800,170.712969
"1098",176.839996,177.889999,175.860001,176.240005,2360100,172.198114
"1099",175.929993,176.369995,173.929993,175.529999,2054900,171.50439
"1100",170.149994,173.850006,166.279999,172.610001,4106600,168.651359
"1101",171,177.839996,170.710007,176.009995,3805700,171.973378
"1102",177.089996,181.630005,177.089996,180.669998,2442900,176.526509
"1103",181.669998,181.759995,179.419998,181.330002,1550700,177.171376
"1104",181.690002,183.100006,180.699997,183,1071400,178.803074
"1105",184.100006,185.550003,182.679993,185.550003,1809200,181.294596
"1106",186.029999,186.779999,184.910004,186.429993,1663700,182.154404
"1107",185.960007,189.619995,184.830002,189.289993,1586000,184.948813
"1108",191.399994,191.919998,189.660004,190.570007,1699900,186.199471
"1109",191.300003,191.929993,188.630005,190.75,1145900,186.375336
"1110",190.839996,192.940002,190.289993,190.789993,1667900,186.414412
"1111",192.190002,192.339996,188.279999,189.729996,1743800,185.378724
"1112",190,190.470001,189.080002,189.880005,995100,185.525293
"1113",189.380005,189.410004,184.910004,186.149994,2569400,181.880826
"1114",186.460007,187.259995,185.759995,186.990005,1296200,182.701573
"1115",187,188.440002,186.740005,187.119995,881400,182.828581
"1116",186.929993,187.820007,186.350006,186.869995,789300,182.584315
"1117",187.179993,189.050003,186.929993,187.970001,990600,183.659094
"1118",187.990005,188,185.910004,186.600006,1665700,182.320518
"1119",186.690002,187.179993,185.360001,185.509995,1160900,181.255505
"1120",185.279999,187.240005,184.5,186.559998,1775200,182.281427
"1121",186.070007,186.759995,185.410004,186,1167400,181.734272
"1122",185.649994,185.979996,184.389999,185.559998,1021600,181.304361
"1123",187.960007,188.279999,187.179993,187.929993,1327800,183.620003
"1124",188.279999,189.259995,188,188.820007,1127000,184.489606
"1125",188.820007,190.039993,188.550003,188.669998,1808100,184.343037
"1126",187.5,189.550003,187.130005,189.149994,1320600,186.29313
"1127",189.619995,192.580002,189,191.559998,940900,188.666733
"1128",190.929993,191.880005,190.020004,191.100006,1538300,188.213689
"1129",190.669998,191.570007,189.320007,190.110001,1659900,187.238637
"1130",190.199997,190.669998,189.649994,189.679993,1383300,186.815123
"1131",189.979996,190.25,188.470001,189.729996,900100,186.864371
"1132",189.070007,190.179993,188.470001,189.869995,1204300,187.002256
"1133",190,190.610001,188.770004,189.850006,1669000,186.982569
"1134",188.309998,190.75,188.130005,190.619995,1140800,187.740928
"1135",189.75,190.699997,187.559998,187.910004,1244000,185.071868
"1136",188.759995,190.399994,188.039993,189.25,1170600,186.391625
"1137",187.279999,188.039993,184.779999,185.179993,1204600,182.38309
"1138",185.589996,187.259995,183.059998,184.210007,1308200,181.427754
"1139",184,188.429993,183.990005,185.389999,1228600,182.589925
"1140",185.389999,185.929993,182.410004,185.149994,1482600,182.353544
"1141",187.550003,191.720001,186.039993,191.639999,1670500,188.745527
"1142",191.550003,194.240005,191.009995,192.850006,2609100,189.937258
"1143",193.399994,196.960007,193.399994,196.449997,1105500,193.482876
"1144",198.5,198.720001,195.75,195.770004,986000,192.813153
"1145",195.970001,197.910004,195.789993,196.429993,403200,193.463173
"1146",196.710007,197.809998,196.580002,196.839996,547400,193.866985
"1147",196.929993,196.929993,194.710007,195.639999,610800,192.685112
"1148",195.240005,196.410004,195,195.429993,523600,192.478277
"1149",194.910004,195.970001,192.520004,192.570007,706500,189.661488
"1150",192.100006,194.479996,191.039993,193.309998,902100,190.390302
"1151",192.899994,194.5,188.600006,189.289993,1506200,186.431014
"1152",189.619995,190.990005,186.800003,188.399994,1205800,185.554457
"1153",189.320007,191.020004,189.220001,190.830002,941900,187.947763
"1154",190.899994,196.880005,190.899994,195.130005,1950900,192.18282
"1155",195.089996,197.070007,194.820007,195.020004,1439500,192.074481
"1156",195.509995,196.229996,193.710007,194.470001,896400,191.532785
"1157",196.139999,198.440002,192.679993,194.350006,1095000,191.414602
"1158",194.149994,194.240005,191.630005,193.229996,1101100,190.311508
"1159",193.229996,194.729996,191.850006,192.369995,896600,189.464497
"1160",191.880005,194.770004,191.880005,194.710007,1085600,191.769166
"1161",196.630005,196.990005,193.009995,195.75,857800,192.793451
"1162",195,196.75,194.110001,195.5,966600,192.547227
"1163",197,198.559998,195.279999,198.089996,1307900,195.098105
"1164",197.990005,198.880005,196.949997,197.440002,1313000,194.457928
"1165",196.25,196.919998,193.029999,195.679993,1338900,192.724501
"1166",193,193.490005,190.320007,190.550003,1942700,187.671993
"1167",191.839996,194.800003,189,189.25,1570400,186.391625
"1168",189.259995,192.529999,187.100006,192.5,2017000,189.592538
"1169",189.770004,190.960007,188.279999,188.369995,2287900,185.524912
"1170",188.410004,189.759995,186.009995,189.330002,1554000,186.470419
"1171",190.380005,192.300003,189.589996,192,1618200,189.10009
"1172",191.339996,193.529999,190.619995,192.279999,1230900,189.37586
"1173",193.080002,194.470001,191.580002,194.059998,1063200,191.128974
"1174",194.289993,196.949997,192.899994,195.240005,1117300,192.291159
"1175",194.350006,194.990005,192.699997,193.020004,1208300,190.104688
"1176",195.100006,195.979996,193.880005,195.669998,1280600,192.714658
"1177",195.169998,197.179993,195,196.309998,1439300,193.344991
"1178",196.710007,198.229996,196.389999,197.479996,1217900,194.497318
"1179",197.289993,198.389999,196.190002,196.949997,1253900,193.975324
"1180",196.529999,198.300003,195.770004,197.570007,1023300,194.58597
"1181",197.570007,198.580002,196.949997,198.570007,902000,195.570866
"1182",198.559998,201.740005,197.970001,201.710007,1775000,198.66344
"1183",200.860001,204,200.279999,203.990005,1301400,200.909002
"1184",204,205.660004,203.199997,205.589996,1440600,202.484827
"1185",205.509995,206.929993,204.820007,206.619995,1168600,203.499269
"1186",207.050003,207.059998,204.5,204.860001,2759800,201.765857
"1187",203.25,203.839996,200.529999,201.330002,1349700,199.751771
"1188",201,201.940002,200,200.050003,1311400,198.481806
"1189",200.050003,203.130005,200.050003,203.020004,1037400,201.428526
"1190",202.449997,202.449997,199.429993,199.929993,1312100,198.362737
"1191",199.699997,200.080002,198.779999,198.970001,851400,197.410271
"1192",199.369995,200.029999,198.75,199.100006,872300,197.539256
"1193",198.380005,198.639999,196.710007,197.660004,1220300,196.110542
"1194",197.419998,200.490005,197.210007,199.740005,887600,198.174239
"1195",198.410004,198.979996,197.309998,197.580002,1087100,196.031167
"1196",197.940002,198.410004,196.910004,197.210007,953000,195.664073
"1197",197.539993,198.949997,197.539993,198.779999,1047200,197.221758
"1198",197.970001,199.009995,195.600006,197.110001,1155400,195.564851
"1199",198.220001,202.300003,198.100006,202.110001,1198000,200.525655
"1200",201.479996,202,200.029999,200.669998,936600,199.096941
"1201",200.770004,203.490005,198.360001,202.600006,872800,201.01182
"1202",202.5,203.360001,201.039993,202.190002,1178000,200.60503
"1203",203.050003,204.039993,201.669998,203.770004,3938100,202.172646
"1204",203.330002,204.589996,202.919998,202.919998,1028100,201.329303
"1205",202.339996,204.369995,200.949997,203.300003,1250900,201.706329
"1206",203.339996,204,199,199.020004,1338200,197.459882
"1207",197.570007,201.119995,196.259995,200.559998,1499700,198.987803
"1208",200.559998,202.869995,200.240005,202.229996,1256400,200.64471
"1209",203.5,206.190002,203,204.889999,1049000,203.283862
"1210",203.460007,205.169998,202.960007,202.960007,1261500,201.368998
"1211",202.100006,202.470001,197.429993,198.759995,1897200,197.20191
"1212",199.369995,199.559998,197.669998,198.720001,1387600,197.16223
"1213",199.330002,201.119995,197.850006,200.529999,1366300,198.958039
"1214",201,202.550003,199.899994,200.149994,1084800,198.581013
"1215",200.449997,201.889999,199.630005,200.809998,944800,199.235843
"1216",200.520004,201.910004,200.289993,201.440002,828100,199.860909
"1217",201.369995,202.190002,200.279999,200.399994,1279000,198.829054
"1218",200.029999,201.130005,196.820007,197.050003,2130400,195.505323
"1219",196.889999,197.770004,196.350006,197.339996,1586900,195.793043
"1220",198.270004,199.460007,197.039993,197.210007,1154300,195.664073
"1221",196.580002,198.039993,195.669998,197.119995,1065300,195.574767
"1222",195.800003,196.440002,193.940002,194.820007,1229900,193.292809
"1223",195.279999,197.649994,195,196.800003,1276600,195.257283
"1224",198.050003,198.339996,195.110001,196.289993,1421000,194.751271
"1225",196.699997,198.089996,195.210007,197.630005,1127300,196.080779
"1226",197.490005,198.929993,196.050003,197.199997,1178700,195.654141
"1227",197.009995,197.240005,195,195.369995,1307400,193.838485
"1228",195.639999,196.580002,193.529999,193.839996,1377700,192.32048
"1229",193.75,194.270004,191.589996,194.020004,1095600,192.499077
"1230",193.380005,194.070007,190.929993,191.289993,1427200,189.790466
"1231",190.970001,191.460007,185.649994,186.600006,2257200,185.137244
"1232",186.800003,189.149994,186.800003,189,1196000,187.518424
"1233",189.199997,190.850006,189.149994,189.690002,912400,188.203018
"1234",189.25,189.899994,187.110001,187.350006,993600,185.881365
"1235",188.509995,189.070007,185.910004,186.830002,1192200,185.365437
"1236",186.649994,188.949997,186.339996,188.210007,1040700,186.734624
"1237",189.960007,191.039993,189.479996,190.479996,950500,188.986818
"1238",189.809998,191.179993,189.539993,190.470001,832000,188.976902
"1239",189.220001,191.309998,188.550003,190.610001,941800,189.115804
"1240",190.970001,191.990005,190.809998,191,980900,189.502746
"1241",191.619995,193.350006,191.470001,193.050003,1004500,191.536679
"1242",193.029999,193.809998,192.100006,192.360001,1356500,190.852086
"1243",192.449997,193.630005,192.360001,193.080002,822100,191.566443
"1244",193.020004,194.309998,192.910004,193.380005,772100,191.864094
"1245",193.899994,193.899994,192.460007,193.25,826500,191.735109
"1246",193.570007,193.940002,192.520004,193.110001,769700,191.596207
"1247",193.259995,193.360001,192.160004,192.860001,995600,191.348166
"1248",192.679993,192.679993,190.139999,190.509995,1380400,189.016582
"1249",190.449997,191.589996,190.039993,191.350006,1196100,189.850009
"1250",189.410004,190.759995,188.929993,190.119995,1468900,190.119995
"1251",189.929993,190.100006,187.619995,188.199997,1502900,188.199997
"1252",189.479996,192.25,188.369995,191.070007,2003600,191.070007
"1253",190.610001,191.289993,188.800003,190.770004,1464500,190.770004
"1254",191.419998,192.330002,190.789993,191.889999,1340300,191.889999
"1255",190.759995,192.289993,189.990005,190.169998,1851300,190.169998
"1256",189.410004,189.770004,188.429993,189.330002,1389100,189.330002
"1257",189.339996,190.830002,189.059998,189.369995,955300,189.369995
"1258",190.429993,190.539993,189.300003,189.350006,1033200,189.350006
"1259",189.350006,190.649994,188.839996,189.279999,1716100,189.279999
