"","DNB.Open","DNB.High","DNB.Low","DNB.Close","DNB.Volume","DNB.Adjusted"
"460",84.800003,84.910004,83.980003,84.120003,265900,79.634765
"461",83.75,83.800003,83.160004,83.419998,253100,78.972084
"462",82.269997,82.629997,81.410004,81.550003,290700,77.201797
"463",81.489998,81.599998,80.699997,80.980003,627600,76.662189
"464",81.480003,82.900002,81.480003,82.639999,347500,78.233675
"465",82.800003,83.489998,82.529999,83.089996,181300,78.659678
"466",83.019997,83.32,82.160004,82.160004,208900,77.779272
"467",82.5,82.82,81.860001,82.449997,173800,78.053803
"468",82.949997,84.029999,82.699997,83.82,225400,79.350758
"469",81.980003,81.980003,80.379997,80.779999,629000,76.472849
"470",80.629997,80.639999,78.360001,78.489998,712600,74.304949
"471",78.949997,79.889999,78.580002,79.050003,492400,74.835095
"472",78.239998,78.32,77.43,78.209999,362300,74.03988
"473",78.169998,78.550003,77.449997,77.779999,385200,73.632807
"474",78.580002,78.650002,77.650002,77.860001,583600,73.708543
"475",77.879997,77.940002,77.620003,77.879997,608400,73.727474
"476",78.080002,78.959999,77.57,78.809998,474200,74.607887
"477",78.309998,78.309998,77.660004,77.779999,337700,73.632807
"478",77.720001,79.129997,77.540001,78.43,385000,74.248151
"479",78.150002,78.410004,77.379997,77.760002,208000,73.613877
"480",77.629997,77.940002,76.900002,76.940002,395400,72.837599
"481",76.690002,77.019997,76.209999,76.43,251300,72.35479
"482",76.379997,77.129997,75.330002,75.699997,445800,71.66371
"483",72.5,72.5,63.209999,65.040001,2832400,61.5721
"484",64.080002,64.25,62.619999,63.34,1465100,59.962742
"485",63.52,65.75,63.52,65.57,1402300,62.073839
"486",65.07,66.959999,64.75,66.589996,924500,63.03945
"487",65.809998,68.760002,65.620003,68.040001,1318100,64.412141
"488",67.889999,68.949997,67.720001,67.870003,1046200,64.251207
"489",68.279999,69.010002,67.459999,68.529999,797000,64.876013
"490",68.459999,68.959999,67.279999,67.300003,683700,63.7116
"491",67.480003,68.559998,67.480003,68.239998,752000,64.601474
"492",68.470001,69.82,68.029999,69.620003,736100,65.907898
"493",69.739998,70.120003,68.120003,68.449997,910000,64.800276
"494",68.059998,68.230003,66.599998,67.110001,1365500,63.531728
"495",67.169998,67.769997,65.970001,66.800003,1361900,63.598378
"496",66.93,67.739998,66.669998,67.139999,1068600,63.922079
"497",67.610001,68.519997,67.339996,68.379997,851100,65.102646
"498",68.150002,68.349998,67,67,829800,63.78879
"499",67,68.099998,66.540001,67.57,1096300,64.33147
"500",66.910004,67.139999,65.489998,65.650002,889500,62.503495
"501",64.489998,64.529999,63.060001,64.389999,1143800,61.303883
"502",64.169998,65.809998,64.169998,65.75,538000,62.5987
"503",66.239998,66.379997,65.489998,66.370003,531400,63.188987
"504",67.419998,67.419998,65.669998,65.779999,355500,62.627261
"505",65.57,67.010002,65.449997,66.980003,376400,63.769751
"506",67.449997,68.059998,66.599998,67.050003,893500,63.836396
"507",67.040001,67.669998,66.559998,67.650002,762900,64.407638
"508",67.089996,68.029999,66.599998,67.940002,588900,64.683739
"509",67.949997,68.970001,67.269997,68.290001,607200,65.016963
"510",68.449997,68.760002,67.099998,67.389999,714400,64.160097
"511",66.889999,68.059998,66.639999,67.879997,363800,64.62661
"512",67.93,68.5,67.779999,68.050003,587900,64.788468
"513",68.209999,68.910004,67.540001,68.669998,415900,65.378747
"514",68.690002,69.190002,68.110001,68.139999,483200,64.874151
"515",68.440002,68.809998,67.709999,68.440002,605000,65.159775
"516",67.599998,67.980003,67.089996,67.330002,424500,64.102975
"517",67.559998,67.75,66.870003,67.029999,527600,63.817351
"518",67.220001,69.419998,66.900002,69.360001,538300,66.035679
"519",68.580002,69.400002,68.139999,69.32,459700,65.997595
"520",70.449997,71.309998,69.93,71.169998,420900,67.758926
"521",71.5,72.279999,70.75,71.720001,491700,68.282568
"522",71.669998,72.059998,71.300003,71.860001,373500,68.415858
"523",71.669998,72.139999,70.970001,71.410004,555400,67.987428
"524",70.790001,71,70.019997,70.610001,421000,67.225768
"525",70.449997,70.660004,69.550003,70.269997,226500,66.90206
"526",70.739998,71.599998,69.440002,69.699997,241400,66.35938
"527",69.980003,70.650002,69.480003,70.050003,276500,66.692611
"528",69.529999,69.660004,68.959999,69.300003,265300,65.978557
"529",69.300003,70.860001,69.290001,70.449997,371100,67.073433
"530",70.190002,70.470001,69.419998,70.190002,335800,66.8259
"531",70.25,71.580002,69.769997,71.480003,290400,68.054073
"532",71.309998,72.370003,71.309998,72.019997,268500,68.568185
"533",72.029999,72.879997,71.970001,72.720001,240200,69.23464
"534",72.459999,72.959999,71.010002,71.07,320800,67.66372
"535",70.059998,70.25,68.129997,69.940002,382300,66.587882
"536",70.220001,70.699997,68.32,68.620003,434300,65.331148
"537",68.809998,70.129997,68.809998,69.93,247800,66.578359
"538",71.699997,71.699997,70.419998,70.910004,336800,67.511393
"539",71.279999,72.519997,71.230003,72.25,219000,68.787165
"540",71.970001,72.139999,70.489998,70.699997,336100,67.311451
"541",70.959999,83.199997,69.209999,80.190002,3196500,76.346615
"542",78.980003,79.760002,74.239998,74.379997,2279900,70.815075
"543",74.410004,75.209999,72.129997,73.110001,700200,69.605947
"544",73.720001,74.959999,73.269997,74.489998,375300,70.919803
"545",74.5,75,74.080002,74.389999,302200,70.824597
"546",74.610001,75.029999,74.18,74.5,350100,70.929326
"547",74.360001,74.559998,72.589996,74.470001,546900,70.900765
"548",76.730003,81.260002,75.349998,76.940002,1238300,73.252383
"549",76.730003,79.809998,76.419998,79.019997,805000,75.232686
"550",78.769997,79.5,78.019997,79.139999,386200,75.346937
"551",79.5,80.800003,79.260002,79.879997,488700,76.051468
"552",80.050003,82.279999,79.75,82.220001,833600,78.279319
"553",82.459999,85.790001,81.839996,83.550003,2501200,79.545576
"554",83.699997,83.699997,81.870003,82.139999,1218900,78.203151
"555",81.980003,82.910004,81.790001,82.540001,430700,78.583981
"556",82.800003,83.139999,81.830002,82.440002,378700,78.488776
"557",82.110001,82.449997,81.089996,81.900002,981400,77.974656
"558",81.75,82.309998,81.279999,81.760002,359800,77.841367
"559",81.660004,82.43,81.610001,82.330002,571000,78.384047
"560",82.43,83.629997,82.150002,82.519997,324200,78.564936
"561",82.389999,82.709999,81.25,81.25,377300,77.355808
"562",81.589996,82.410004,80.510002,82.129997,253900,78.561053
"563",81.660004,81.93,80.760002,80.769997,308000,77.260151
"564",81.099998,81.550003,80.470001,80.949997,448200,77.432329
"565",80.809998,81.870003,80.639999,81.199997,663600,77.671465
"566",81.230003,81.959999,80.830002,81.269997,391100,77.738423
"567",81.75,82.400002,81.379997,81.800003,347500,78.245398
"568",81.650002,83,81.519997,82.25,490000,78.675841
"569",81.75,83.089996,81.75,82.699997,379700,79.106283
"570",82.589996,83.089996,82.169998,82.690002,436200,79.096723
"571",82.589996,83.949997,81.050003,83.129997,355100,79.517598
"572",83.050003,86.459999,82.360001,84.360001,974100,80.694151
"573",84.360001,84.800003,83.709999,84.160004,392100,80.502845
"574",83.849998,84.099998,83.080002,83.629997,356400,79.99587
"575",83.339996,83.779999,83,83.360001,308500,79.737606
"576",83.699997,84.099998,83.32,83.889999,442500,80.244574
"577",83.400002,84.059998,83.199997,83.599998,634200,79.967175
"578",83.75,84.43,82.489998,82.550003,484300,78.962807
"579",82.540001,82.540001,81.360001,81.760002,377900,78.207135
"580",82.129997,82.209999,80.059998,80.120003,374000,76.638402
"581",80.309998,80.790001,79.699997,79.900002,302100,76.427961
"582",80,80.489998,78.940002,80.220001,534400,76.734055
"583",79.910004,80.18,79.07,79.620003,270600,76.160129
"584",80.010002,81.730003,79.82,80.599998,375800,77.09754
"585",80.730003,81.5,80.699997,81.080002,351200,77.556684
"586",81.120003,82.139999,80.93,81.959999,383500,78.398442
"587",82.099998,82.68,81.290001,82.230003,356500,78.656713
"588",82.639999,83.300003,82.300003,82.949997,284800,79.345419
"589",82.519997,82.790001,82,82.300003,188300,78.723671
"590",82.32,82.620003,81.019997,81.260002,564300,77.728863
"591",81.410004,81.989998,80.459999,81.160004,413900,77.63321
"592",81.639999,82.43,81.410004,82.099998,299700,78.532357
"593",82.309998,82.989998,81.980003,82.010002,270600,78.446272
"594",82.650002,82.830002,82,82.589996,179000,79.001062
"595",82.650002,83.059998,82.110001,82.620003,298200,79.029765
"596",82.879997,83.089996,82.510002,82.870003,293300,79.268901
"597",82.879997,83.07,82.209999,82.239998,250600,78.666273
"598",81.830002,81.93,80.559998,80.839996,427400,77.327108
"599",80.519997,81.07,77.779999,78.419998,609000,75.012271
"600",77.919998,79.160004,77.650002,78.959999,254000,75.528806
"601",79.059998,79.199997,77.699997,77.93,342500,74.543566
"602",79.120003,79.32,77.919998,78.870003,388400,75.442721
"603",81,83.43,80.580002,81.580002,978400,78.034957
"604",81.910004,82.120003,80.559998,81.040001,423200,77.518422
"605",81.040001,82.25,78.300003,81.160004,1059600,77.63321
"606",81.580002,82.75,81.300003,81.980003,365200,78.417577
"607",82.209999,82.209999,80.800003,81.519997,279500,77.977559
"608",81.599998,83.889999,81.599998,83.68,399800,80.0437
"609",83.220001,83.279999,82.150002,82.18,630500,78.608883
"610",82.18,82.919998,81.440002,81.610001,320200,78.063652
"611",81.290001,82.459999,81.169998,81.330002,353500,77.795821
"612",81.650002,82.080002,80.730003,80.809998,254300,77.298413
"613",80.540001,81.800003,80.480003,81,150000,77.480159
"614",81.080002,81.589996,80.57,80.809998,316200,77.298413
"615",80.489998,80.989998,70.379997,73.209999,3288100,70.028671
"616",73.389999,76.019997,73.110001,74.980003,1123700,71.72176
"617",75.080002,75.599998,73.75,75.599998,658800,72.314814
"618",75.269997,75.540001,74.540001,74.730003,545000,71.482624
"619",74.849998,76.339996,74.540001,76.07,724900,72.764391
"620",76.669998,78.059998,76.379997,78.059998,339500,74.667914
"621",77.209999,78.040001,76.620003,77.720001,541600,74.706364
"622",77.860001,78.620003,77.449997,77.790001,686900,74.77365
"623",77.559998,79.580002,77.480003,79.529999,609000,76.446178
"624",79.82,80.269997,78.709999,79.650002,695200,76.561528
"625",79.839996,80.230003,79.050003,79.18,829900,76.109751
"626",79.480003,79.550003,78.43,78.639999,410100,75.590689
"627",78.540001,80.099998,78.449997,80,413300,76.897955
"628",79.970001,80.650002,79.580002,80.410004,347700,77.29206
"629",80.25,81.010002,80.239998,80.980003,543000,77.839958
"630",81.110001,81.470001,80.529999,81.050003,338200,77.907244
"631",80.800003,81.720001,80.550003,81.32,364700,78.166771
"632",81.690002,82.639999,81.18,81.330002,431900,78.176385
"633",81.809998,81.809998,79.480003,80.550003,726300,77.426631
"634",80.480003,81.510002,80.279999,80.610001,232600,77.484302
"635",80.349998,81.510002,80.18,80.5,405500,77.378567
"636",80.809998,82.779999,80.480003,82.709999,399600,79.502872
"637",82.900002,83.550003,82.480003,83.480003,388800,80.243019
"638",83.5,84.080002,82.919998,82.93,531200,79.714343
"639",82.980003,82.980003,80.089996,81.459999,638000,78.301342
"640",80.43,82.580002,80.099998,82.279999,647700,79.089545
"641",81.919998,82.669998,81.129997,82.660004,171800,79.454815
"642",82.790001,83.050003,79.800003,80.419998,475100,77.301667
"643",80.300003,80.300003,78,79.120003,461400,76.05208
"644",78.730003,78.839996,78,78.269997,361600,75.235033
"645",78.019997,78.739998,77.25,78.650002,410000,75.600303
"646",79.910004,80.050003,77.790001,78.440002,842400,75.398447
"647",78.589996,79.230003,78.239998,78.709999,371900,75.657975
"648",79.059998,79.150002,78.080002,78.169998,403300,75.138912
"649",77.709999,79.300003,77.709999,79.160004,425600,76.09053
"650",79.360001,79.709999,78.82,79.599998,365300,76.513464
"651",79.989998,81.290001,79.690002,79.879997,397500,76.782605
"652",80.239998,80.57,79.160004,79.449997,459500,76.369279
"653",79.510002,80.739998,79.400002,80.620003,423400,77.493917
"654",80.690002,81.199997,80.290001,80.900002,353700,77.763058
"655",80.419998,81.589996,80.419998,81.489998,217600,78.330177
"656",81.449997,81.589996,79.529999,79.879997,386100,76.782605
"657",80.279999,80.870003,79.900002,79.980003,270000,76.878734
"658",79.730003,80.129997,79.400002,79.980003,295700,76.878734
"659",79.830002,80.160004,79.660004,79.849998,373200,76.75377
"660",79.870003,81.129997,79.870003,80.790001,327100,77.657323
"661",80.559998,81.199997,79.410004,79.730003,447400,76.638428
"662",79.849998,80,79.129997,79.900002,448100,76.801834
"663",80.32,80.32,79.529999,79.919998,537900,76.821055
"664",79.889999,82.110001,79.889999,81.510002,1125600,78.349406
"665",81.400002,82.129997,81.199997,81.809998,429800,78.637769
"666",81.849998,81.980003,80.879997,81.540001,419500,78.378241
"667",82.099998,83.839996,81.699997,82.709999,504200,79.502872
"668",82.599998,83.199997,82.239998,82.68,551900,79.474037
"669",82.970001,84.199997,82.120003,84.110001,537700,80.848588
"670",83.889999,84.970001,83.699997,84.889999,444600,81.598342
"671",84.739998,85,83.669998,84.5,305900,81.223465
"672",84.43,84.760002,83.519997,84.489998,372800,81.213851
"673",84.019997,85.449997,83.589996,85.279999,676500,81.973219
"674",79.980003,80.5,77.599998,78.68,3555100,75.629139
"675",78.589996,80.43,78.110001,80.25,1153700,77.138261
"676",80.019997,82.489998,79.699997,81.25,1279900,78.099485
"677",81.089996,81.75,81.089996,81.75,1141100,78.580098
"678",81.919998,83.190002,81.919998,83.07,498600,79.848914
"679",83.07,83.25,82.040001,82.089996,589300,78.90691
"680",82.029999,82.360001,81.139999,81.290001,299600,78.137935
"681",81.650002,82.07,81.07,81.379997,790200,78.224442
"682",81.470001,82.25,80.360001,80.360001,335000,77.625545
"683",80.599998,80.949997,80.029999,80.639999,281100,77.896016
"684",80.589996,81.879997,80.540001,81.25,515600,78.485259
"685",81.379997,81.849998,80.239998,80.599998,449400,77.857376
"686",80.470001,80.860001,79.900002,80.459999,644900,77.72214
"687",80.269997,80.510002,79.879997,80.339996,326100,77.606221
"688",80.720001,81.07,79.959999,80.230003,490400,77.499971
"689",80.68,80.93,79.989998,80.120003,407100,77.393713
"690",80.150002,81.300003,79.910004,80.120003,654300,77.393713
"691",80.440002,80.599998,79.900002,79.959999,485500,77.239154
"692",79.889999,80.989998,79.809998,80.790001,576800,78.040913
"693",80.720001,81.220001,80.230003,81.160004,510300,78.398325
"694",81.110001,81.32,80.519997,81.080002,455300,78.321046
"695",81.129997,81.599998,80.860001,81.360001,285700,78.591517
"696",81.260002,82.199997,81.129997,81.980003,983600,79.190423
"697",81.160004,82.349998,80.07,82.080002,388200,79.287018
"698",82.32,82.879997,81.919998,82.290001,413500,79.489872
"699",82.519997,83.050003,81.639999,82.089996,327500,79.296673
"700",81.589996,81.690002,81.029999,81.139999,219800,78.379002
"701",81.220001,81.269997,80.629997,80.82,224900,78.069891
"702",81.040001,81.309998,80.339996,81.160004,218200,78.398325
"703",81.440002,81.730003,80.959999,81.669998,160000,78.890966
"704",81.540001,82.18,80.989998,82.019997,170200,79.229055
"705",82.339996,83.730003,81.870003,83.650002,542100,80.803595
"706",83.709999,84.160004,83.050003,83.760002,443200,80.909852
"707",83.959999,85,83.959999,84.449997,376900,81.576368
"708",84.32,84.790001,83.800003,83.910004,368600,81.05475
"709",83.889999,84.550003,83.830002,84.370003,257400,81.499096
"710",83.410004,83.629997,82.589996,82.75,533100,79.934218
"711",82.639999,83.510002,82.290001,83.440002,282800,80.600741
"712",83.68,84.550003,83.580002,84.419998,288900,81.54739
"713",84.540001,86.169998,84.510002,86.089996,594700,83.160562
"714",86.199997,86.690002,85.849998,86,399000,83.073628
"715",85.760002,86.25,85.279999,86,314200,83.073628
"716",85.690002,86.080002,84.540001,84.68,349300,81.798545
"717",85.080002,86.120003,84.599998,86.040001,469100,83.112268
"718",85.610001,85.989998,84.800003,85.459999,531500,82.552002
"719",85.57,85.610001,84.629997,85.050003,366100,82.155958
"720",85.279999,86.169998,84.400002,84.720001,323600,81.837185
"721",84.980003,85.57,84.5,85.410004,342600,82.503708
"722",85.650002,86.519997,85.650002,86.199997,281500,83.26682
"723",86.239998,87,86.089996,86.349998,399200,83.411717
"724",86.620003,89.330002,86.489998,87.709999,485000,84.72544
"725",87.309998,88.300003,87.169998,87.889999,316700,84.899316
"726",88.260002,88.849998,88.080002,88.300003,257600,85.295368
"727",88.18,89.150002,87.970001,88.449997,445100,85.440258
"728",88.239998,89.040001,87.589996,88.099998,548000,85.102169
"729",88.050003,89.57,87.43,89,746000,85.971546
"730",88,91.910004,86.489998,90,1210500,86.937518
"731",90,90.080002,89.629997,89.93,430400,86.8699
"732",90,91.5,89.82,91.260002,773300,88.154645
"733",91.410004,92.199997,91.349998,92,429200,88.869463
"734",92.07,92.760002,92.019997,92.449997,617000,89.304148
"735",92.690002,92.980003,92.099998,92.459999,455300,89.313809
"736",92.449997,93.669998,92.139999,93.660004,546700,90.472981
"737",93.529999,96.559998,93.529999,96.25,605400,92.974846
"738",95.68,97.239998,95.239998,96.370003,622500,93.090765
"739",96.260002,98.07,95.870003,97.779999,520700,94.452782
"740",98.110001,100.919998,98.089996,98.980003,855400,95.611954
"741",98.949997,99.470001,98.209999,98.830002,484300,95.467056
"742",98.690002,99.5,98.25,98.629997,323200,95.273857
"743",98.559998,101.470001,98.230003,98.989998,679600,95.621608
"744",98.519997,98.860001,97.620003,98.239998,646900,94.897129
"745",97.459999,98.25,96.239998,97.589996,427900,94.654644
"746",98.360001,99.57,98.360001,98.839996,475400,95.867046
"747",98.410004,98.529999,97.120003,97.449997,624800,94.518856
"748",97.550003,99.629997,97.550003,98.989998,498100,96.012536
"749",98.669998,99.839996,98.110001,98.139999,589900,95.188104
"750",98.379997,98.419998,95.940002,97.330002,861700,94.40247
"751",97.440002,98.489998,97.339996,98.220001,558400,95.2657
"752",98.230003,98.269997,95.910004,96.040001,358500,93.15127
"753",95.82,97.540001,95.730003,97.459999,320400,94.528557
"754",99.5,99.760002,98.860001,99.239998,628300,96.255016
"755",99.550003,99.720001,98.5,99.379997,207500,96.390805
"756",98.349998,99.209999,97.489998,98.379997,244900,95.420883
"757",98.959999,99.389999,97.68,98.010002,213100,95.062017
"758",97.980003,99.870003,97.709999,99.620003,592600,96.623591
"759",99.690002,99.82,98.389999,98.760002,293000,95.789458
"760",99.370003,99.93,98.370003,99.019997,308800,96.041632
"761",99.010002,99.769997,98.620003,99.330002,347000,96.342313
"762",99.089996,99.379997,97.830002,97.849998,211900,94.906826
"763",97.110001,97.360001,95.870003,96.300003,477500,93.403452
"764",96.790001,96.889999,94.550003,95.690002,514200,92.811799
"765",95.010002,95.010002,93.809998,94.309998,353800,91.473303
"766",95.18,95.5,94.339996,95.07,353300,92.210445
"767",95.989998,96.870003,95.660004,96.199997,332900,93.306454
"768",96.779999,98.110001,96.330002,97.75,254400,94.809835
"769",97.650002,98.510002,96.989998,97.449997,395600,94.518856
"770",97.970001,99.449997,97.75,98.230003,389300,95.275401
"771",98.010002,98.57,97.690002,98.25,616300,95.294796
"772",97.699997,98.610001,97.699997,98,166400,95.052316
"773",98.739998,99.290001,97.669998,99.220001,255100,96.235621
"774",99.809998,101.160004,99.400002,101.029999,929300,97.991177
"775",101.589996,103.080002,101.559998,102.919998,494500,99.824328
"776",102.699997,105.400002,102.699997,105,575200,101.841767
"777",106.099998,108.110001,106.080002,107.790001,682700,104.547849
"778",107.790001,108.25,106.809998,107.589996,398800,104.35386
"779",107.510002,108.029999,106.57,106.669998,617100,103.461534
"780",106.68,107.169998,105.959999,106.220001,381500,103.025072
"781",106.459999,107.300003,105.870003,105.970001,358000,102.782592
"782",106.18,107.800003,106.18,106.760002,342800,103.548831
"783",106.720001,107.300003,105.940002,107,273300,103.78161
"784",106.989998,107.769997,106.5,106.559998,244100,103.354842
"785",106.75,107.589996,106.529999,106.980003,356200,103.762215
"786",107.449997,107.93,106.269997,106.480003,282300,103.277254
"787",106.400002,107.080002,106.099998,106.75,488400,103.53913
"788",106.459999,112.099998,102.970001,103.120003,752700,100.018317
"789",102.849998,104.389999,102.629997,102.75,632700,99.659443
"790",103.07,103.370003,102.300003,102.690002,383700,99.60125
"791",102.779999,104.419998,102.290001,103.629997,599200,100.512972
"792",104.739998,107.610001,104.199997,105.989998,481400,102.801987
"793",105.779999,107.150002,105.739998,107.040001,231200,103.820408
"794",106.980003,107.830002,106.529999,106.959999,370200,103.742812
"795",106.790001,106.980003,105.169998,105.809998,242200,102.627401
"796",105.360001,105.629997,103.519997,104.93,364400,101.773873
"797",105.599998,107.269997,105.169998,107.089996,306000,103.868899
"798",106.970001,107.699997,106.540001,107.110001,308100,103.888302
"799",106.410004,107.440002,106.32,106.5,226700,103.296649
"800",106.760002,108.139999,106.559998,107.610001,294200,104.373263
"801",107.559998,108.120003,105.459999,105.480003,294600,102.307332
"802",104.5,104.949997,101.860001,102.809998,380100,99.717636
"803",103.209999,103.260002,101.959999,102.279999,297500,99.203579
"804",101.910004,103,101.309998,101.349998,242600,98.301552
"805",101.339996,102.870003,101.080002,102.470001,498200,99.387866
"806",101.970001,102.43,101.339996,101.720001,230100,98.660425
"807",102.040001,104.349998,102.040001,103.940002,181700,100.813652
"808",104.010002,104.489998,103.269997,104.120003,162100,100.988238
"809",104.209999,104.879997,103.440002,103.480003,137500,100.367489
"810",102.879997,103.459999,100.800003,100.809998,238800,97.777793
"811",100.610001,101.32,100.160004,100.379997,242800,97.360726
"812",100.050003,101.330002,99.290001,100.510002,205400,97.876844
"813",100.709999,100.910004,99.150002,99.480003,272700,96.873829
"814",100.650002,101.059998,98.690002,99.690002,327700,97.078327
"815",99.790001,100.540001,99.489998,100.309998,170000,97.682079
"816",100.169998,101.419998,99.949997,100.82,152400,98.17872
"817",100.989998,101.779999,99.559998,100.739998,297800,98.100814
"818",101.139999,102.779999,100.75,102.169998,196400,99.493352
"819",102.610001,103.980003,102.010002,103.769997,314500,101.051433
"820",103.769997,104.959999,103.32,103.650002,365300,100.934582
"821",103.699997,104.800003,103.239998,103.809998,904700,101.090386
"822",104.150002,105.440002,103.629997,104.860001,214900,102.112881
"823",106.120003,106.389999,105.279999,105.440002,192500,102.677688
"824",105.68,107.010002,105.599998,107,206400,104.196817
"825",106.989998,108.110001,105.809998,107.910004,244900,105.082981
"826",108.110001,108.900002,107.5,107.860001,253100,105.034288
"827",107.75,107.830002,103.410004,103.870003,816200,101.14882
"828",103.43,105,102.25,104.529999,339800,101.791525
"829",104.730003,104.769997,103.839996,103.980003,274000,101.255938
"830",104,104.709999,103.209999,104,179000,101.275411
"831",103.989998,105.010002,103.760002,104.370003,101200,101.635721
"832",103.610001,104.370003,103.110001,104.169998,101400,101.440956
"833",103.410004,104.419998,103.279999,103.849998,321800,101.129339
"834",104.160004,105.519997,103.790001,104.860001,470200,102.112881
"835",104.5,104.839996,103.239998,104.059998,453200,101.333837
"836",103.699997,103.900002,102.410004,102.830002,304400,100.136065
"837",102.709999,104.290001,102.360001,103.57,211100,100.856676
"838",102.769997,103.989998,102.68,102.690002,227100,99.999733
"839",102.690002,103.139999,100.43,101.519997,303300,98.860379
"840",101.809998,102.139999,99.400002,100.349998,366400,97.721032
"841",101.400002,103.239998,101.400002,103.129997,238500,100.428201
"842",102.639999,104.620003,102.639999,104.510002,138100,101.772052
"843",103.970001,105.110001,103.93,104.940002,172000,102.190787
"844",104.550003,105.970001,103.589996,103.639999,268400,100.924842
"845",104.139999,106.330002,104.139999,106.169998,364800,103.38856
"846",105.910004,107.190002,104.949997,107.07,232600,104.264983
"847",107.209999,107.93,106.43,106.57,275600,103.778082
"848",106.720001,107.059998,106.150002,106.730003,171300,103.933894
"849",107,107.730003,105.43,107.099998,266800,104.294196
"850",106.709999,107.230003,105.669998,106.43,201300,103.64175
"851",106.93,108.040001,106.339996,106.82,261800,104.021533
"852",107.510002,109.139999,106.860001,108.449997,219300,105.608827
"853",108.629997,109.730003,108.360001,109.089996,285000,106.23206
"854",109.220001,109.889999,108.760002,109.629997,279300,106.757914
"855",110,110.150002,107.589996,107.989998,308700,105.160879
"856",107.639999,109.620003,107.580002,108.790001,331600,105.939924
"857",108.730003,109.82,107.269997,108.489998,423000,105.64778
"858",108.980003,110.150002,108.690002,109.239998,380700,106.378132
"859",114,114,106.550003,106.760002,820800,103.963107
"860",107.639999,108.949997,107.379997,108.239998,736500,105.40433
"861",108.690002,109.43,108.019997,108.220001,479800,105.384857
"862",108.18,111.760002,108.150002,111.449997,509600,108.530233
"863",111.379997,112.279999,110.970001,111.18,343500,108.26731
"864",111.150002,111.779999,110.639999,110.940002,364300,108.0336
"865",110.540001,111.150002,110.470001,110.959999,498200,108.053072
"866",111.269997,111.400002,110.589996,110.760002,365500,107.858315
"867",110.669998,113.449997,110.669998,113.43,277900,110.458365
"868",113.919998,116.269997,113.379997,116.080002,626200,113.038941
"869",116.269997,117.599998,114.900002,115.010002,500200,111.996974
"870",115.330002,115.800003,114.330002,115.059998,289300,112.045659
"871",115.519997,116.150002,115.220001,116.040001,325900,112.999988
"872",116,116.580002,115.629997,116.559998,214700,113.506362
"873",116.5,116.5,115.550003,115.800003,185200,113.154597
"874",115.910004,117.419998,115.809998,116.779999,313900,114.112205
"875",117.099998,117.690002,116.620003,117.300003,168200,114.62033
"876",117.489998,117.690002,116.540001,116.849998,129100,114.180606
"877",116.809998,117.629997,116.339996,117.279999,309000,114.600783
"878",116.669998,117.839996,116.300003,117.239998,256300,114.561696
"879",116.459999,117.099998,114.470001,115.989998,287500,113.340251
"880",115.970001,116.739998,115.489998,116.150002,215100,113.4966
"881",117.639999,119.580002,117.120003,119.440002,226700,116.711442
"882",119.699997,120.919998,118.089996,118.290001,345500,115.587712
"883",118.050003,118.230003,116.279999,116.43,409200,113.770202
"884",116.379997,116.510002,115.379997,115.589996,761000,112.949388
"885",115.580002,116.580002,115.410004,116.32,462700,113.662714
"886",116.440002,116.93,115.190002,115.190002,399600,112.558531
"887",115.589996,116.230003,115.379997,115.830002,446500,113.18391
"888",115.75,115.989998,115,115.160004,437400,112.529218
"889",115.290001,116.800003,113.760002,116.57,558300,113.907003
"890",116.260002,118.029999,116.260002,117.970001,418000,115.275022
"891",118.300003,120.940002,117.860001,120.610001,471000,117.854712
"892",121.110001,123.139999,120.690002,122.860001,429000,120.053311
"893",122.480003,123.209999,122.480003,122.900002,119200,120.092399
"894",122.910004,123.489998,121.830002,123.32,259200,120.502802
"895",124.169998,124.169998,122.669998,123.419998,320500,120.600516
"896",123.160004,123.239998,122.150002,122.68,195200,119.877423
"897",122.970001,122.970001,122.339996,122.75,262100,119.945824
"898",122.550003,122.910004,120.370003,120.739998,429600,117.981739
"899",121.169998,122.019997,120.779999,121.949997,513900,119.164097
"900",122.440002,123.139999,120.470001,120.480003,443400,117.727684
"901",121.489998,122.470001,120.800003,121.400002,367100,118.626666
"902",121.400002,123.25,120.860001,122.919998,475800,120.111938
"903",122.959999,124.080002,122.650002,123.849998,407100,121.020693
"904",123.980003,124.589996,122.5,122.980003,397400,120.170573
"905",122.489998,123.209999,119.239998,119.379997,399900,116.652807
"906",120,120.269997,119.379997,119.949997,488400,117.209786
"907",120.25,121.290001,119.349998,119.489998,401400,116.760295
"908",119.510002,120.150002,118.260002,119.529999,406000,116.799382
"909",119.519997,120.199997,118.870003,118.970001,560100,116.252178
"910",119.910004,120.330002,118.510002,118.739998,407200,116.027429
"911",119.150002,119.160004,118.07,118.199997,308900,115.499764
"912",117.239998,117.339996,115.379997,115.610001,469100,112.968935
"913",115.190002,115.900002,113.220001,113.300003,496000,110.711708
"914",113.470001,113.470001,110.739998,111.639999,490500,109.089627
"915",112,112,110.389999,111.099998,463600,108.561962
"916",110.029999,111.989998,109.550003,109.769997,627100,107.262344
"917",110.970001,111.440002,110.32,111.019997,491700,108.483788
"918",109.18,111.059998,109.080002,110,649800,107.487093
"919",109.68,110.040001,106.239998,106.459999,1022000,104.027962
