"","NOC.Open","NOC.High","NOC.Low","NOC.Close","NOC.Volume","NOC.Adjusted"
"444",60.900002,61.66,60.599998,61.540001,1654100,56.550788
"445",61.43,62.110001,61.279999,62.060001,2034500,57.02863
"446",62,62.009998,61.400002,61.970001,1794800,56.945927
"447",62.049999,62.23,61.740002,61.990002,2965500,56.964306
"448",62.099998,62.310001,61.720001,61.869999,1187100,56.854032
"449",61.450001,61.599998,60.990002,61.07,1452900,56.118891
"450",61.099998,61.310001,60.709999,60.830002,1126200,55.89835
"451",60.509998,61.119999,60.189999,60.970001,1629400,56.026999
"452",61.080002,61.220001,60.400002,60.57,1377100,55.659427
"453",60.860001,61.619999,60.860001,61.529999,1314700,56.541596
"454",61.700001,61.75,61.080002,61.130001,1246500,56.174028
"455",61.049999,61.279999,60.52,60.849998,1593700,55.916726
"456",60.490002,60.98,60.040001,60.889999,1352900,55.953483
"457",61.25,61.52,60.790001,61.080002,1493500,56.128082
"458",61.189999,62.18,60.959999,61.82,1684100,56.808086
"459",62.240002,62.330002,61.040001,61.509998,1588100,56.523217
"460",61.23,61.639999,61.040001,61.450001,1456800,56.468084
"461",61.150002,61.209999,60.77,60.849998,1545800,55.916726
"462",60.299999,60.299999,59.900002,60.029999,1344400,55.163205
"463",59.950001,59.950001,59.509998,59.73,2406500,54.887528
"464",60.189999,60.459999,60.02,60.189999,1150000,55.310234
"465",60.099998,61.389999,60.099998,61.290001,1298000,56.321056
"466",61.209999,61.5,60.810001,60.810001,1226800,55.879971
"467",61.080002,61.400002,60.830002,61.040001,2860300,56.091324
"468",61.299999,62,61.009998,61.77,1080800,56.76214
"469",61.900002,62.290001,61.610001,61.919998,1251200,56.899977
"470",61.740002,61.849998,60.880001,61.02,1178100,56.072945
"471",61.139999,61.91,61.139999,61.810001,1468800,56.798898
"472",61.400002,61.799999,60.959999,61.580002,1553800,56.587546
"473",61.57,62.799999,61.57,62.73,2252100,57.64431
"474",63.540001,65.779999,62.43,63.009998,2632500,57.901608
"475",63.060001,63.900002,62.869999,63.439999,2416300,58.296747
"476",63.759998,64.279999,63.540001,63.75,2213300,58.581616
"477",63.43,63.630001,63.040001,63.279999,1316800,58.149719
"478",63.369999,63.799999,62.950001,63.459999,1891900,58.315126
"479",62.970001,63.389999,62.900002,63.349998,1691900,58.214044
"480",63.259998,63.310001,62.709999,62.84,1357900,57.745392
"481",62.610001,62.939999,61.900002,61.900002,1251300,56.881602
"482",61.700001,61.93,61.48,61.779999,1508300,56.771328
"483",61.389999,61.459999,60.91,61.369999,1845400,56.394568
"484",60.900002,61.299999,60.470001,60.68,1762000,55.76051
"485",61.02,61.240002,60.580002,60.700001,909700,55.778889
"486",60.400002,60.59,59.720001,59.91,2389700,55.052935
"487",59.540001,60.41,59.25,60.110001,1847900,55.236721
"488",59.98,60.139999,59.720001,59.799999,2039800,54.951853
"489",60.169998,60.32,59.57,59.57,1517300,54.7405
"490",59.549999,59.830002,58.490002,58.5,1721500,53.757248
"491",58.75,58.93,57.98,58.080002,1443700,53.3713
"492",58.279999,59.009998,58.139999,58.990002,1330300,54.207524
"493",59.07,59.57,58.830002,59.099998,1575900,54.308603
"494",58.459999,58.720001,57.610001,58.639999,1260100,54.392085
"495",59.02,59.07,58.09,58.810001,1510000,54.549772
"496",58.189999,59.209999,58.189999,58.5,1056900,54.262227
"497",58.689999,59.220001,58.689999,58.98,1170400,54.707455
"498",58.540001,59.310001,58.529999,58.849998,1370000,54.586871
"499",58.889999,59.25,58.639999,58.75,2075400,54.494117
"500",58.150002,58.200001,57.419998,57.419998,1496100,53.260461
"501",57.5,57.790001,56.900002,57.110001,1706400,52.97292
"502",56.939999,57.41,56.59,57.290001,1281600,53.139881
"503",57.599998,58.619999,57.32,58.59,4115500,54.345707
"504",59.200001,59.919998,59.169998,59.349998,1491900,55.050651
"505",59.130001,59.77,59.009998,59.77,1304200,55.440228
"506",60.119999,60.330002,59.220001,59.279999,1154000,54.985722
"507",59.580002,60,59.32,59.93,1685600,55.588637
"508",59.75,60.259998,59.48,59.75,1918400,55.421676
"509",59.889999,61.07,59.59,60.529999,2198400,56.145171
"510",60.93,61.200001,60.650002,61.18,1734200,56.748087
"511",60.900002,61.740002,60.82,61.52,975000,57.063457
"512",61.849998,62.57,61.650002,62.240002,1385600,57.731301
"513",62.25,62.549999,61.830002,62.290001,1934400,57.777678
"514",62.279999,62.529999,61.779999,61.84,1668900,57.360276
"515",62.18,62.330002,61.669998,62.110001,1539400,57.610717
"516",62.07,62.07,61.27,61.48,1573400,57.026354
"517",61.689999,61.709999,60.790001,61.080002,1550200,56.655332
"518",60.740002,62.43,60.740002,62.130001,1279000,57.629269
"519",61.669998,61.810001,61.189999,61.73,1354300,57.258244
"520",62.360001,63.799999,62.360001,63.790001,1706800,59.169017
"521",63.849998,64.050003,63.150002,63.540001,1299800,58.937127
"522",63.599998,64.18,63.470001,63.939999,654000,59.308149
"523",63.779999,64.129997,63.650002,63.93,923800,59.298875
"524",63.439999,63.560001,63,63.470001,902200,58.872198
"525",63.48,63.709999,63.130001,63.610001,840400,59.002056
"526",63.82,64.290001,62.799999,63.080002,1020100,58.510451
"527",63.209999,63.23,62.610001,62.82,1219100,58.269283
"528",62.490002,62.720001,61.860001,62.16,1030300,57.657094
"529",62.52,63.790001,62.369999,63.790001,1138300,59.169017
"530",63.529999,63.759998,63.049999,63.490002,885600,58.89075
"531",63.57,64.300003,62.970001,64.129997,989500,59.484384
"532",63.900002,65.190002,63.900002,65.120003,1031100,60.402673
"533",64.879997,65.349998,64.5,65.120003,1141000,60.402673
"534",64.459999,65.339996,64.419998,64.760002,957800,60.068751
"535",64.040001,64.269997,63.669998,63.759998,1856700,59.141188
"536",63.48,64.32,62.93,64.18,2366300,59.530765
"537",64.300003,64.379997,63.23,63.91,2344900,59.280323
"538",65.160004,65.470001,64.190002,64.800003,2887800,60.105854
"539",65.089996,66.040001,64.68,65.800003,2370200,61.033414
"540",65.650002,66.800003,65.110001,66.760002,2525800,61.92387
"541",66.489998,66.68,66.099998,66.199997,2090700,61.404432
"542",66.389999,66.690002,65.790001,65.839996,1633600,61.07051
"543",65.629997,65.949997,64.730003,65.610001,1513800,60.857175
"544",66.760002,66.839996,66.300003,66.370003,1475900,61.562122
"545",66.690002,66.720001,66.099998,66.309998,1257400,61.506464
"546",66.669998,67.330002,66.459999,67.199997,1358300,62.331991
"547",66.989998,68.019997,66.75,67.849998,1798600,62.934906
"548",67.599998,68.550003,67.510002,68.400002,1736800,63.445067
"549",68.18,68.540001,67.949997,68.5,973200,63.537821
"550",68.330002,68.760002,67.730003,68.669998,1408000,63.695505
"551",69.010002,69.019997,68.230003,68.360001,849300,63.407964
"552",68.050003,68.449997,67.849998,68.279999,887900,63.333757
"553",68.279999,68.889999,68.239998,68.790001,1033000,63.806814
"554",68.919998,69.370003,68.709999,69.32,1230800,64.29842
"555",69.379997,69.879997,69.279999,69.75,1463100,64.697271
"556",69.860001,70.199997,69.379997,69.519997,1935600,64.483929
"557",69.309998,69.489998,68.169998,68.339996,2171800,63.389408
"558",67.419998,67.650002,66.660004,66.919998,2277100,62.575886
"559",66.82,67.5,66.629997,67.400002,1758800,63.02473
"560",67.540001,67.769997,67.07,67.110001,1319000,62.753555
"561",66.940002,67.040001,66.209999,66.910004,2142000,62.566541
"562",67.169998,67.489998,67,67.25,1416300,62.884466
"563",66.949997,67.160004,66.529999,66.559998,1242700,62.239255
"564",66.949997,67.459999,66.529999,66.889999,1060800,62.547835
"565",66.889999,67.07,66.029999,66.75,1159700,62.416924
"566",66.709999,67.040001,66.18,66.519997,1650900,62.201851
"567",67.07,68.120003,66.980003,67.690002,1599300,63.295906
"568",67.699997,67.769997,67.129997,67.370003,1295400,62.996679
"569",67.400002,67.410004,66.870003,67.050003,1546200,62.697452
"570",67.160004,67.529999,66.940002,67.419998,1099500,63.043429
"571",67.769997,68.269997,67.57,67.93,1319700,63.520324
"572",66.769997,67.290001,65.449997,67.010002,3055300,62.660048
"573",66.910004,67.230003,65.900002,66.330002,2382600,62.02419
"574",66.150002,66.699997,66.010002,66.480003,1856900,62.164454
"575",66.389999,66.889999,66.059998,66.889999,1615000,62.547835
"576",66.889999,67.059998,66.139999,66.900002,1926300,62.557188
"577",66.669998,67,66.269997,66.940002,1455100,62.594592
"578",66.900002,67.260002,66.800003,66.889999,2174500,62.547835
"579",66.5,66.809998,65.75,66.559998,1382900,62.239255
"580",66.739998,66.790001,65.660004,65.790001,1541900,61.519243
"581",65.839996,66.489998,65.82,66.190002,1441300,61.893278
"582",66.559998,66.699997,65.970001,66.470001,942900,62.155101
"583",66.199997,66.650002,65.580002,66.43,1107700,62.117697
"584",66.599998,67.959999,66.400002,67.580002,1987100,63.193046
"585",67.800003,67.910004,67.059998,67.860001,1516700,63.454869
"586",67.949997,68.25,67.620003,68.080002,1594400,63.660588
"587",68.300003,68.93,68.190002,68.790001,2454100,64.324498
"588",69.230003,69.800003,68.989998,69.410004,1622700,64.904253
"589",69.239998,69.559998,68.959999,69.089996,1348300,64.605019
"590",69.110001,69.559998,68.690002,69,1268700,64.520865
"591",69.010002,69.010002,68.059998,68.209999,1378200,63.782147
"592",68.68,69.230003,68.57,68.639999,770700,64.184234
"593",68.720001,69.389999,68.489998,68.82,924800,64.352549
"594",68.809998,69.540001,68.809998,69.459999,883800,64.951003
"595",69.629997,70.580002,69.610001,70.360001,1101100,65.792581
"596",70.489998,70.790001,70.099998,70.599998,1028100,66.016999
"597",70.489998,71.25,70.32,71.129997,822800,66.512593
"598",70.650002,70.730003,69.910004,70.269997,1285500,65.70842
"599",70.260002,70.43,69.610001,70.199997,966200,65.642964
"600",69.709999,69.989998,68.940002,69.660004,1189000,65.138024
"601",70.260002,70.989998,68.879997,69.330002,1810500,64.829445
"602",70,70.260002,68.419998,69.040001,1448800,64.558269
"603",69.050003,69.690002,67.93,68.019997,2450500,63.604478
"604",68.32,69.82,67.879997,68.690002,1956200,64.230991
"605",68.830002,69.650002,68.349998,68.919998,1709100,64.446056
"606",69.32,69.709999,68.910004,68.980003,1463400,64.502166
"607",68.580002,69.139999,68.099998,68.959999,1243500,64.483461
"608",69.019997,70.839996,68.93,69.879997,2647600,65.343737
"609",68.959999,68.959999,65.550003,66.699997,3622100,62.370167
"610",66.489998,66.830002,65.410004,65.419998,2510100,61.173259
"611",65.290001,66.18,64.650002,65.599998,2043300,61.341574
"612",65.599998,65.959999,64.639999,65.400002,1686200,61.15456
"613",65.139999,65.93,64.980003,65.370003,1668100,61.126509
"614",65.290001,65.690002,63.41,63.59,1639000,59.462055
"615",63.470001,63.709999,63.080002,63.23,2139600,59.125424
"616",63.52,63.880001,62.799999,63.57,2587500,59.443353
"617",64.220001,64.730003,64.019997,64.720001,1450100,60.518702
"618",64.639999,65.160004,64.309998,65.080002,1507800,60.855333
"619",64.980003,65.019997,64.480003,64.93,1510500,61.232552
"620",65.110001,65.410004,64.910004,65.360001,766400,61.638066
"621",65.040001,65.349998,64.709999,64.989998,1760000,61.289133
"622",65.029999,65.93,64.849998,65.330002,1569800,61.609775
"623",65.169998,66.129997,64.82,66.059998,1317900,62.298201
"624",66.239998,66.82,66.010002,66.650002,1331900,62.854608
"625",67.290001,67.290001,66.43,66.699997,1882800,62.901756
"626",66.919998,67.029999,65.769997,65.790001,1384200,62.04358
"627",65.779999,66.779999,65.5,66.650002,1892600,62.854608
"628",66.580002,67.150002,65.830002,66.760002,1778400,62.958344
"629",66.690002,67.269997,66.279999,67.269997,1976200,63.439297
"630",67.360001,67.699997,66.870003,67.529999,1063600,63.684493
"631",67.300003,68.239998,67.040001,68.040001,1185500,64.165453
"632",68.309998,68.910004,67.889999,67.949997,1590900,64.080575
"633",68.190002,68.959999,67.980003,68.150002,1223800,64.26919
"634",68.209999,68.360001,67.309998,67.370003,1457900,63.533608
"635",67.18,67.360001,66.389999,66.800003,1545500,62.996067
"636",67.040001,67.610001,66.739998,67.129997,1873200,63.30727
"637",67.129997,68.540001,67.129997,68.510002,1604200,64.60869
"638",68.43,69.169998,68.040001,68.699997,1156900,64.787866
"639",68.5,69.110001,68.440002,69,1355600,65.070785
"640",68.080002,68.910004,68.080002,68.629997,2574500,64.721852
"641",68.389999,68.93,68.150002,68.690002,988400,64.77844
"642",68.699997,68.980003,67.93,68.019997,1159500,64.146588
"643",68.089996,68.309998,67.040001,67.739998,1285700,63.882534
"644",67.190002,67.699997,66.690002,66.760002,1318600,62.958344
"645",66.510002,67.709999,65.870003,67.580002,1682200,63.731649
"646",68.790001,68.980003,67.540001,68.169998,2154000,64.288048
"647",68.330002,68.709999,67.839996,67.940002,1855400,64.071149
"648",68.230003,68.790001,67.779999,68.760002,1292700,64.844454
"649",69.089996,69.610001,68.040001,68.669998,1547000,64.759575
"650",68.019997,68.639999,66.989998,67.339996,1739400,63.50531
"651",67.410004,67.800003,67.010002,67.040001,1897300,63.222398
"652",67.389999,67.639999,67.139999,67.400002,1842600,63.561899
"653",67.43,67.599998,66.849998,67.07,2112400,63.250689
"654",67.099998,67.620003,66.800003,67.220001,1251100,63.392148
"655",66.830002,67.650002,66.760002,67.480003,1756500,63.637345
"656",67.07,67.150002,66.599998,66.849998,1748700,63.043216
"657",66.949997,67.519997,66.760002,67.139999,2153500,63.316702
"658",67.389999,67.610001,66.769997,67.489998,1868200,63.64677
"659",67.459999,68.589996,67.349998,68.349998,2044700,64.457798
"660",67.43,68.870003,67,68.709999,2218200,64.797298
"661",68.790001,68.900002,68.089996,68.230003,1862500,64.344636
"662",68.349998,68.349998,67.599998,67.739998,1736000,63.882534
"663",67.889999,67.889999,66.260002,66.57,2469000,62.779161
"664",66.68,67.279999,66.290001,66.769997,2858700,62.967769
"665",66.529999,67.25,66.120003,66.339996,2919900,62.562256
"666",66,66.139999,64.949997,65.040001,3073700,61.336289
"667",65.279999,65.529999,64.800003,65.129997,2726800,61.42116
"668",64.68,65.209999,64.349998,64.379997,1820900,60.713869
"669",64.879997,65.489998,64.5,64.879997,2444900,61.185396
"670",64.769997,65.309998,64.660004,65.199997,2688100,61.487174
"671",65.269997,65.860001,65.129997,65.690002,2630400,61.949276
"672",65.620003,66.139999,65.620003,66.089996,1582800,62.326492
"673",65.959999,66.25,65.779999,66.120003,1446700,62.35479
"674",66.339996,66.559998,65.910004,66.339996,993300,62.562256
"675",66.459999,66.75,65.540001,65.760002,1461000,62.015289
"676",65.419998,66.239998,65.269997,65.800003,1840100,62.053012
"677",65.5,65.739998,65.400002,65.629997,1639900,61.892688
"678",65.75,66.290001,65.650002,66.199997,1951000,62.430229
"679",66.139999,66.949997,66.010002,66.040001,1705500,62.279343
"680",65.959999,65.959999,65.129997,65.370003,1437900,61.647498
"681",65.459999,66.32,65.440002,65.970001,1504100,62.21333
"682",66.209999,66.669998,64.75,64.75,1536800,61.062802
"683",65.059998,65.199997,64.449997,65.059998,1326100,61.355147
"684",64.93,66.309998,64.82,65.970001,1712900,62.21333
"685",65.760002,66.169998,65.440002,65.68,2081800,62.460586
"686",65.389999,65.879997,64.669998,65.519997,2170500,62.308426
"687",65.290001,65.410004,64.199997,64.379997,1998800,61.224305
"688",64.709999,65.230003,64.5,64.910004,1965000,61.728332
"689",64.959999,65.32,64.639999,64.959999,2132000,61.775877
"690",65.129997,65.699997,65.019997,65.269997,1818700,62.07068
"691",65.5,66.019997,65.5,65.959999,1760900,62.726861
"692",65.949997,66.260002,65.900002,66.120003,2002000,62.879021
"693",66.160004,66.410004,65.949997,66.230003,1070100,62.98363
"694",66.290001,67.419998,66.18,67.18,1939600,63.887061
"695",67.349998,67.739998,67.089996,67.540001,1557800,64.229416
"696",67.32,68.830002,67.230003,68.800003,4383000,65.427657
"697",68.220001,68.970001,68.150002,68.43,1705700,65.075791
"698",68.650002,68.720001,67.949997,68.440002,1249400,65.085302
"699",68.75,68.989998,68.510002,68.639999,1183300,65.275496
"700",68.269997,68.75,67.730003,68,994900,64.666867
"701",68.139999,68.440002,67.849998,68.050003,825500,64.71442
"702",68.279999,68.529999,67.769997,67.910004,1321600,64.581282
"703",68.279999,69.360001,68.279999,69.290001,1844800,65.893637
"704",68.940002,70,68.540001,69.900002,2038900,66.473737
"705",69.870003,70.209999,69.459999,70.150002,1694500,66.711483
"706",70.099998,70.540001,69.589996,69.900002,2066000,66.473737
"707",70.190002,70.209999,69.129997,69.400002,1287000,65.998246
"708",69.510002,70.540001,69.410004,70.18,2386200,66.740011
"709",70.290001,71.169998,70.129997,71.07,2528200,67.586386
"710",70.43,71.769997,70.330002,71.559998,3383000,68.052366
"711",71.75,71.879997,71.18,71.720001,1583000,68.204527
"712",71.860001,71.889999,71.269997,71.559998,1404600,68.052366
"713",71.75,72.269997,71.650002,71.769997,2016700,68.252072
"714",72.040001,72.669998,71.900002,72.449997,1641000,68.89874
"715",72.029999,72.18,71.489998,72.110001,1038600,68.57541
"716",71.849998,71.860001,70.540001,70.830002,1658900,67.358152
"717",71.32,71.610001,70.739998,71.290001,1216400,67.795604
"718",70.93,71.129997,69.540001,70.120003,2427800,66.682955
"719",70.120003,70.199997,69.230003,69.870003,1559800,66.445209
"720",69.940002,71.040001,69.919998,70.980003,2180600,67.500801
"721",70.980003,71.129997,70.300003,70.779999,1032800,67.3106
"722",71.169998,71.800003,70.660004,71.489998,1085500,67.985797
"723",71.830002,73.860001,71.080002,73.769997,2780600,70.154038
"724",73.82,74.970001,72.860001,74.489998,2153900,70.838747
"725",74.559998,74.779999,74.190002,74.239998,1283800,70.601002
"726",74.480003,74.980003,74.040001,74.959999,1178500,71.285711
"727",74.849998,75.779999,74.849998,75.739998,1759700,72.027477
"728",75.449997,76.480003,75.32,75.650002,1853300,71.941892
"729",75.650002,76.550003,75.459999,76.309998,1549800,72.569537
"730",76.690002,77,76.370003,76.839996,1426400,73.073557
"731",77.019997,77.790001,76.93,77.059998,1669800,73.282774
"732",77.029999,77.309998,76.910004,77.209999,1652100,73.425423
"733",77.25,77.82,77.080002,77.800003,1026300,73.986507
"734",77.75,78.160004,77.5,77.660004,1236200,73.85337
"735",77.690002,78.07,77.269997,77.93,852600,74.110132
"736",77.720001,78.099998,77.349998,77.559998,817200,73.758266
"737",77.779999,79.019997,77.730003,78.959999,944500,75.089644
"738",78.529999,79.480003,78.07,79.43,977800,75.536607
"739",79.400002,79.599998,78.809998,79.019997,1391400,75.146701
"740",80.239998,83.279999,80.239998,82.190002,5861300,78.161323
"741",82.220001,82.610001,81.489998,81.610001,3576600,77.609751
"742",81.580002,82.449997,81.169998,81.459999,3738300,77.467102
"743",81.5,81.779999,80.769997,80.860001,3381300,76.896514
"744",79.779999,81,79.589996,80.639999,1271000,77.270217
"745",80.300003,81.529999,80.120003,81.260002,1092600,77.864311
"746",81.650002,82.489998,81.650002,82.099998,1252500,78.669205
"747",81.540001,82.379997,81.029999,81.870003,1468400,78.448821
"748",82.690002,83.989998,82.690002,83.489998,1778700,80.001119
"749",83.18,84.059998,82.389999,82.389999,1784200,78.947088
"750",82.480003,83.129997,81.790001,83.040001,1468700,79.569927
"751",82.860001,83.269997,82.150002,82.419998,1300800,78.975833
"752",82.129997,83.059998,81.360001,81.449997,1198800,78.046366
"753",81.480003,82.410004,80.919998,82.25,1802200,78.812938
"754",82.550003,84,82.550003,83.879997,1417500,80.374821
"755",84.169998,84.300003,83.480003,83.75,1498400,80.250257
"756",83.080002,83.730003,82.849998,82.970001,1340000,79.502852
"757",83.510002,83.57,82.5,82.610001,969200,79.157895
"758",82.669998,84.139999,82.5,82.860001,1793400,79.397448
"759",82.730003,83.68,82.599998,82.879997,1006000,79.416609
"760",83.279999,84.300003,83.260002,83.669998,1000500,80.173598
"761",83.790001,84.339996,83.269997,83.93,1229000,80.422735
"762",83.860001,84.32,82.970001,82.980003,1171200,79.512436
"763",82.300003,83.160004,81.949997,81.970001,1455400,78.54464
"764",82.559998,82.769997,81.839996,81.849998,2789600,78.429652
"765",81.419998,81.800003,80.68,81.07,1488400,77.682248
"766",81.669998,81.730003,80.639999,80.709999,1563800,77.337291
"767",81.5,82.120003,81.339996,81.839996,1519400,78.420068
"768",82.449997,83.449997,82.370003,83.209999,951900,79.732821
"769",83,83.57,82.559998,82.800003,1135200,79.339958
"770",82.779999,84,82.510002,83.349998,909000,79.86697
"771",83.080002,83.239998,81.800003,82.169998,1168500,78.73628
"772",81.989998,83.199997,81.739998,82.93,711900,79.464523
"773",83.18,83.970001,83.029999,83.949997,663800,80.441896
"774",84.440002,85.199997,84.07,85.089996,1516100,81.534257
"775",85.510002,86,85,85.529999,1056300,81.955873
"776",85.529999,87.190002,85.5,86.900002,1710000,83.268626
"777",87.709999,87.889999,87.370003,87.75,1336500,84.083105
"778",87.830002,88.120003,87.129997,88.019997,1741600,84.341819
"779",88.25,88.629997,88.010002,88.260002,1051400,84.571795
"780",88.470001,88.559998,87.169998,87.209999,1293500,83.565669
"781",87.400002,87.879997,87.260002,87.599998,1164800,83.939371
"782",86.75,88.349998,86.75,88.120003,1528600,84.437646
"783",87.800003,88.410004,87.800003,88.360001,1400800,84.667614
"784",88.669998,88.809998,88.290001,88.440002,936400,84.744273
"785",89.010002,89.300003,88.230003,88.760002,1718200,85.050901
"786",90.860001,92.989998,89.370003,90.300003,3091400,86.526548
"787",90.309998,90.57,89.730003,90.410004,1388800,86.631952
"788",90.040001,90.559998,89.730003,90.559998,1609500,86.775678
"789",90.220001,91.540001,90.209999,91.389999,1610300,87.570996
"790",91.769997,92.519997,90.419998,90.940002,2086800,87.139803
"791",90.900002,92.82,90.800003,92.059998,2936900,88.212996
"792",92.449997,93.489998,92.449997,93.089996,2324700,89.199953
"793",94.459999,96.260002,93.290001,94.889999,5320900,90.924738
"794",94.889999,95.620003,94.5,95.419998,1742800,91.432589
"795",95.300003,95.849998,94.790001,94.879997,1520600,90.915154
"796",94.360001,95.879997,94.360001,95.830002,1380000,91.825459
"797",96.089996,96.419998,95.550003,95.610001,1539000,91.614652
"798",95.599998,95.900002,95.040001,95.489998,1509700,91.499664
"799",95.410004,95.669998,94.889999,94.93,1148600,90.963067
"800",95.290001,95.580002,94.43,95.260002,1685600,91.279279
"801",95.209999,95.419998,94.690002,94.870003,1333400,90.905577
"802",93.980003,94.839996,93.449997,93.790001,1595100,89.870706
"803",93.57,94.639999,93.449997,94.019997,1587900,90.091091
"804",93.879997,94.980003,93.720001,93.739998,1476400,89.822793
"805",93.790001,94.470001,93.690002,93.739998,1668500,89.822793
"806",93.57,94.669998,93.519997,94,1282000,90.07193
"807",94.300003,94.860001,93.900002,94.029999,1021800,90.100675
"808",94.019997,94.690002,93.849998,94.57,1608500,90.61811
"809",94.809998,95.150002,94.260002,94.550003,1038100,90.598949
"810",94.400002,95.019997,92.830002,92.93,1274800,89.046643
"811",93.07,93.540001,92.599998,92.949997,1327900,89.065804
"812",92.470001,93.489998,91.989998,93.059998,891100,89.760274
"813",93.169998,93.349998,91.970001,92.269997,1011000,88.998284
"814",93.43,93.949997,92.889999,93.139999,1229000,89.837439
"815",92.949997,94.290001,92.949997,93.559998,1307100,90.242545
"816",93.610001,93.730003,93.260002,93.559998,1111500,90.242545
"817",93.709999,93.830002,92.32,93.120003,1033600,89.818151
"818",93.349998,93.830002,93.349998,93.510002,1009400,90.194322
"819",93.470001,94.720001,93.239998,94.449997,1378500,91.100986
"820",94.559998,95.110001,94.5,95.110001,1425200,91.737588
"821",95.040001,96.080002,95.040001,95.739998,1059900,92.345246
"822",96.050003,96.269997,95.25,96.190002,889200,92.779295
"823",97.040001,98,96.620003,97.790001,957800,94.32256
"824",97.720001,98.830002,97.599998,98.75,874200,95.24852
"825",98.720001,99.050003,97.440002,98.589996,1303700,95.094189
"826",98.610001,99.099998,98.019997,98.050003,910500,94.573343
"827",98.290001,98.300003,96.089996,96.300003,2412400,92.885395
"828",96.300003,96.730003,95.400002,95.860001,1470700,92.460994
"829",96.040001,96.459999,95.760002,95.949997,1249100,92.547799
"830",96.040001,96.120003,95.470001,95.730003,1052800,92.335606
"831",95.690002,96.449997,95.559998,96.370003,827300,92.952912
"832",96.110001,96.489998,95.639999,96.25,770000,92.837165
"833",95.449997,95.760002,95.150002,95.260002,1159700,91.88227
"834",95.190002,96.190002,95,96.139999,890000,92.731065
"835",95.839996,95.900002,94.379997,95.18,1436700,91.805105
"836",95.089996,95.089996,92.610001,93.080002,1579200,89.779568
"837",93.089996,93.529999,92.510002,93.32,1218700,90.011057
"838",92.919998,95.559998,92.82,94.980003,1828200,91.6122
"839",94.800003,95,93.690002,94.089996,1450300,90.753751
"840",94.099998,94.639999,93.330002,94.099998,1290200,90.763398
"841",94.849998,97.110001,94.82,97.099998,1169600,93.657024
"842",97.150002,98.410004,97.059998,98.360001,963700,94.872349
"843",97.699997,99.029999,97.160004,98.809998,764500,95.30639
"844",98.830002,98.910004,97.150002,97.349998,1128400,93.898159
"845",98.019997,98.720001,97.830002,98.68,1007800,95.181002
"846",98.510002,100.730003,98.129997,100.730003,1246700,97.158316
"847",100.879997,101.599998,100.449997,101.589996,1123800,97.987815
"848",101.739998,101.800003,99.889999,100.199997,1098300,96.647103
"849",100.660004,101.900002,100.629997,101.459999,1017500,97.862428
"850",102.5,105.709999,102.25,105.559998,1957200,101.817048
"851",105.959999,108.010002,105.690002,107.480003,1769700,103.668974
"852",107.279999,108.779999,106.879997,108.370003,1503600,104.527416
"853",108.089996,108.330002,107.629997,107.860001,1049800,104.035498
"854",107.889999,108.400002,106.93,108.309998,1201200,104.469539
"855",108.550003,108.860001,107.199997,107.599998,1074000,103.784715
"856",107.739998,108.690002,107.279999,107.510002,1857900,103.697909
"857",107.57,109.410004,107.529999,108.120003,1947400,104.286281
"858",108.449997,109.25,108.360001,108.650002,1126100,104.797487
"859",108.489998,109.650002,108.209999,109.120003,788200,105.250823
"860",109.330002,109.889999,108.610001,109.620003,773000,105.733094
"861",109.68,110.470001,108.580002,108.669998,1088800,104.816774
"862",108.730003,110.760002,108.610001,110.730003,829200,106.803736
"863",110.230003,110.290001,109.610001,110.169998,895600,106.263587
"864",110,110.010002,109,109.349998,919500,105.472663
"865",109.010002,109.32,106.669998,109.309998,1581000,105.434081
"866",109.980003,110.169998,109.139999,110.099998,1028500,106.19607
"867",109.629997,109.709999,108.339996,109.529999,1085400,105.646281
"868",110.480003,111.339996,110.080002,110.580002,1334900,106.659053
"869",110.760002,111.139999,109.860001,110.25,1078700,106.340752
"870",110.160004,110.660004,109.480003,109.779999,890000,105.887416
"871",110.349998,111.050003,110.209999,110.769997,1584500,106.842311
"872",110.389999,112.25,110.339996,112.010002,1228100,108.038348
"873",112.120003,112.529999,110.970001,111.650002,1998400,107.691113
"874",111.650002,112.400002,111.650002,111.970001,2032900,107.999766
"875",111.860001,114.330002,111.660004,113.949997,1634400,110.511607
"876",113.980003,114.480003,112.5,112.68,724900,109.279932
"877",112.599998,113.150002,111.610001,111.82,906700,108.445881
"878",111.970001,113.239998,111.510002,112.519997,1697600,109.124756
"879",111.989998,112.760002,109.660004,110.489998,1799800,107.156012
"880",110.080002,111.169998,109.43,109.540001,1239500,106.23468
"881",110.07,110.349998,109.239998,110.260002,1916900,106.932956
"882",110.18,110.349998,109.160004,109.940002,1312100,106.622612
"883",109.849998,110.540001,109.559998,110.129997,1074800,106.806874
"884",110.290001,110.5,107.220001,107.519997,2031100,104.275629
"885",107.650002,108.32,107.209999,108.029999,1881600,104.770242
"886",108.160004,109.239998,107.790001,108.919998,899400,105.633386
"887",108.959999,110,108.419998,109.660004,1333000,106.351062
"888",109.82,110.139999,109.339996,109.57,1194000,106.263774
"889",109.93,111.519997,108.470001,111.480003,2067500,108.116144
"890",111.449997,111.849998,110.169998,110.550003,1374500,107.214206
"891",110.660004,113.050003,110.309998,112.260002,3552100,108.872607
