"","BDX.Open","BDX.High","BDX.Low","BDX.Close","BDX.Volume","BDX.Adjusted"
"449",77.400002,77.519997,76.75,77.089996,831200,72.175268
"450",77,77.239998,76.620003,76.830002,851700,71.931849
"451",76.68,77.080002,76.309998,76.879997,576600,71.978657
"452",76.870003,77.010002,76.339996,76.400002,665400,71.529262
"453",76.489998,77.669998,76.379997,77.669998,957600,72.718293
"454",77.739998,78,77.669998,77.760002,730200,72.802559
"455",77.669998,78,77.110001,77.540001,931200,72.596583
"456",77.300003,77.300003,76.629997,77.099998,931000,72.184632
"457",77.5,78.029999,77.309998,77.650002,1008100,72.699571
"458",77.419998,78.25,77.330002,77.910004,911100,72.942997
"459",77.989998,78.25,77.510002,78.129997,973500,73.148966
"460",77.720001,77.980003,77.470001,77.760002,1056900,72.802559
"461",77.510002,77.699997,77.349998,77.650002,929400,72.699571
"462",76.68,76.959999,76.550003,76.690002,839800,71.800775
"463",76.400002,76.589996,75.910004,76.010002,1161500,71.164127
"464",76.419998,76.809998,75.980003,76.050003,1244800,71.201577
"465",76.019997,76.449997,75.599998,76.279999,1475000,71.41691
"466",76.279999,76.589996,74.790001,74.790001,1686000,70.021904
"467",75.160004,75.489998,74.629997,75.019997,1394400,70.237237
"468",75.309998,76.75,75.309998,76.589996,1178500,71.707144
"469",76.389999,76.940002,76.239998,76.269997,878200,71.407546
"470",76.449997,76.68,75.910004,76.199997,903100,71.342009
"471",76.330002,76.650002,76.25,76.43,1029200,71.557349
"472",76,76.139999,75.349998,75.650002,633800,70.827077
"473",75.769997,76.099998,75.510002,76.059998,814600,71.210935
"474",76.400002,76.93,76.230003,76.889999,739400,71.988021
"475",76.470001,77.550003,76.32,77.32,746800,72.390608
"476",77.940002,78.160004,77.349998,77.970001,847700,72.99917
"477",77.910004,78.57,77.790001,78.449997,1081600,73.448564
"478",78.150002,78.349998,77,77.489998,1262600,72.549768
"479",77.300003,78.18,76.860001,77.5,1225700,72.559133
"480",77.370003,78.089996,77.239998,77.650002,1087000,72.699571
"481",77.360001,77.470001,76.650002,76.690002,673800,71.800775
"482",76.470001,76.980003,76.379997,76.720001,562100,71.828861
"483",76.360001,76.800003,76.260002,76.730003,1357800,71.838226
"484",76.230003,76.650002,75.620003,76.019997,759900,71.173484
"485",76.410004,77,76.269997,76.620003,1088500,71.735238
"486",76.330002,77.25,76.139999,76.760002,927100,71.866312
"487",76.309998,76.940002,76,76.480003,632900,71.604164
"488",76.300003,76.68,75.779999,75.989998,715400,71.145398
"489",76.18,76.239998,75.839996,75.959999,754400,71.117312
"490",75.769997,75.889999,74.589996,74.790001,1301900,70.021904
"491",75.160004,75.290001,73.980003,74.190002,1378600,69.460158
"492",74.389999,75.389999,74.309998,75.389999,1255800,70.583651
"493",75.389999,75.57,74.57,74.779999,922800,70.01254
"494",74.730003,74.769997,73.599998,74.410004,797000,69.666133
"495",74.279999,74.959999,74.279999,74.720001,871000,69.956367
"496",74.75,74.93,74.169998,74.419998,925400,69.67549
"497",74.900002,74.949997,73.550003,74.290001,1468900,69.553781
"498",73.889999,73.949997,73.349998,73.440002,1099700,68.757973
"499",73.470001,73.769997,72.800003,73.129997,2043000,68.467731
"500",72.480003,72.720001,72.019997,72.199997,1448900,67.597021
"501",72.089996,72.260002,71.559998,72.18,1273600,67.5783
"502",71.900002,72.769997,71.639999,72.589996,969500,67.962157
"503",72.389999,72.900002,72.059998,72.730003,1232100,68.517995
"504",73.489998,73.669998,72.720001,72.900002,1138200,68.678148
"505",72.769997,73.279999,72.629997,73.260002,827300,69.0173
"506",73.739998,73.739998,72.489998,72.529999,959100,68.329573
"507",72.5,72.940002,72,72.839996,926000,68.621618
"508",72.739998,73.510002,72.650002,72.989998,1078700,68.762932
"509",73.019997,73.57,72.870003,73.139999,1168800,68.904247
"510",73.129997,73.610001,72.989998,73.589996,2884100,69.328183
"511",73.459999,73.669998,73.099998,73.43,1331700,69.177453
"512",73.839996,74.879997,73.739998,74.75,1385500,70.421007
"513",74.760002,74.889999,74.129997,74.669998,1093200,70.345639
"514",74.889999,75.040001,73.660004,73.730003,956400,69.460082
"515",74.07,74.220001,73.639999,73.989998,1002600,69.705019
"516",73.620003,73.690002,73.019997,73.040001,964500,68.810039
"517",73.370003,73.370003,72.669998,72.769997,921200,68.555672
"518",73.190002,73.809998,73.029999,73.480003,781400,69.22456
"519",73.169998,73.32,72.400002,73.139999,1135400,68.904247
"520",73.68,74.75,73.68,74.75,1006800,70.421007
"521",75.120003,75.400002,74.230003,75.370003,748500,71.005104
"522",75.190002,76,75.139999,75.690002,698100,71.306571
"523",75.510002,75.779999,75.190002,75.339996,1048800,70.976835
"524",74.860001,75.160004,74.529999,75.139999,673400,70.788421
"525",75.080002,75.190002,74.57,74.959999,557700,70.618845
"526",75.300003,75.5,74.650002,74.809998,643300,70.47753
"527",74.800003,75.330002,74.610001,75.010002,708700,70.665952
"528",74.230003,74.889999,74.169998,74.349998,823900,70.044171
"529",74.480003,74.779999,74.300003,74.419998,1003700,70.110117
"530",74.290001,74.730003,74.290001,74.489998,486600,70.176063
"531",74.730003,75.32,74,75.209999,695600,70.854366
"532",74.970001,75.760002,74.559998,75.419998,787400,71.052204
"533",75.5,76.120003,75.370003,75.949997,759900,71.551509
"534",75.559998,75.849998,74.790001,74.790001,1588700,70.458692
"535",74.209999,74.419998,73.660004,74.029999,663300,69.742703
"536",73.949997,74.019997,72.68,73.169998,1021000,68.932508
"537",73.489998,74.25,73.230003,73.720001,756600,69.450659
"538",74.160004,74.629997,74.059998,74.489998,1132200,70.176063
"539",74.919998,76.099998,74.779999,75.940002,1025800,71.542093
"540",75.800003,76.209999,75.269997,76.209999,1730600,71.796454
"541",76.059998,76.440002,75.699997,75.709999,968700,71.32541
"542",74.629997,75.360001,74.330002,75.18,1697100,70.826105
"543",76.449997,77,74.099998,74.419998,1744300,70.110117
"544",74.57,75.360001,74.199997,74.349998,1307400,70.044171
"545",74.5,75.43,74.400002,74.769997,1006000,70.439846
"546",74.849998,75.970001,74.849998,75.470001,1141700,71.099311
"547",75.360001,76,75.099998,75.550003,1186300,71.17468
"548",75.589996,75.889999,75.260002,75.5,1071600,71.127573
"549",75.419998,75.959999,75.010002,75.889999,920900,71.494986
"550",75.800003,76.230003,75.580002,76.209999,739600,71.796454
"551",76.400002,76.400002,75.790001,76.059998,610800,71.655139
"552",75.919998,76.360001,75.830002,76.169998,588200,71.758769
"553",75.959999,76.370003,75.82,75.889999,1010400,71.494986
"554",76.050003,76.690002,75.75,76.550003,1193200,72.116767
"555",76.459999,76.889999,76.25,76.580002,1223200,72.145028
"556",76.610001,77.25,76.120003,76.160004,1517600,71.749354
"557",76.050003,76.230003,75.75,75.989998,815500,71.589193
"558",75.980003,76.010002,75.139999,75.269997,1057900,70.910889
"559",75.230003,76.059998,75.230003,75.93,739200,71.53267
"560",75.639999,76.230003,75.550003,75.809998,818600,71.419617
"561",75.540001,76.120003,75.519997,75.650002,859300,71.268887
"562",75.650002,76.059998,75.489998,75.519997,1136700,71.146411
"563",75.349998,76.029999,75.300003,75.809998,1094300,71.419617
"564",76,76.300003,75.620003,75.980003,1459200,71.579778
"565",76.080002,76.879997,75.849998,76.580002,1269900,72.145028
"566",76.160004,76.790001,75.809998,76.489998,1266500,72.486181
"567",76.82,77.239998,76.75,77.199997,1044200,73.159015
"568",77.239998,77.889999,77.129997,77.879997,951100,73.803422
"569",77.879997,78,77.360001,77.660004,1071400,73.594943
"570",77.75,78.639999,77.620003,78.25,1201300,74.154057
"571",78.300003,78.419998,77.949997,78.010002,1540700,73.926621
"572",78.040001,78.879997,77.809998,78.620003,991300,74.504692
"573",78.550003,79.339996,78.099998,79.160004,1312700,75.016427
"574",79.019997,79.489998,78.870003,79.410004,891300,75.253341
"575",79.440002,79.580002,79.18,79.489998,805600,75.329148
"576",79.489998,79.68,79,79.190002,849000,75.044855
"577",78.980003,79.32,78.669998,79.220001,1073700,75.073284
"578",79.529999,79.639999,79.160004,79.32,890100,75.168048
"579",78.57,79.190002,78.529999,79.110001,1166700,74.969041
"580",79.410004,79.68,78.699997,79,1255800,74.864799
"581",78.919998,79,78.309998,78.339996,710500,74.239342
"582",78.93,79.07,78.279999,78.739998,718900,74.618406
"583",78.610001,78.849998,78.110001,78.559998,993000,74.447828
"584",78.650002,79.480003,78.599998,78.949997,967000,74.817413
"585",79.029999,79.269997,78.839996,79.199997,606900,75.054327
"586",78.980003,79.190002,78.470001,78.769997,796500,74.646835
"587",78.989998,79.269997,78.699997,79.199997,712500,75.054327
"588",79.440002,79.650002,79.160004,79.449997,721900,75.291241
"589",79.449997,79.660004,79.160004,79.459999,460000,75.300719
"590",79.129997,79.129997,77.150002,77.230003,1192700,73.187451
"591",76.879997,77,76.239998,76.400002,1303700,72.400895
"592",77,77.550003,76.809998,77.029999,890300,72.997916
"593",77.089996,77.480003,76.489998,76.620003,943800,72.609381
"594",77.330002,77.330002,76.260002,76.510002,801300,72.505138
"595",76.779999,77.489998,76.779999,77.260002,826400,73.21588
"596",77.099998,77.300003,76.449997,77.080002,830300,73.045301
"597",77.029999,77.110001,76.330002,76.889999,665500,72.865244
"598",76.400002,76.5,75.510002,75.650002,787600,71.690153
"599",75.389999,75.980003,75.32,75.900002,602000,71.927067
"600",75.269997,75.93,74.849998,75.400002,761900,71.45324
"601",75.529999,75.889999,75.199997,75.260002,717200,71.320568
"602",75.489998,75.849998,74.989998,75.290001,943000,71.348997
"603",75.339996,75.730003,74.970001,75.339996,725500,71.396375
"604",75.150002,75.860001,74.849998,75.68,941200,71.718582
"605",75.489998,76.559998,75.029999,76.279999,725400,72.287174
"606",76.730003,76.830002,75.580002,75.669998,813200,71.709103
"607",75.440002,76.790001,75.400002,76.589996,775600,72.580945
"608",76.860001,78.510002,76.75,78.470001,1720600,74.362542
"609",75.75,77.209999,74.699997,75.529999,1607600,71.576432
"610",75.519997,75.540001,74.809998,75.080002,1732800,71.14999
"611",75,75.989998,74.919998,75.230003,741000,71.29214
"612",75.529999,75.529999,74.260002,74.629997,1116400,70.723541
"613",74.410004,75.599998,74.410004,74.879997,847300,70.960455
"614",75.190002,75.360001,74.18,74.629997,958800,70.723541
"615",74.730003,75.550003,74.650002,75.449997,1180100,71.500618
"616",75.510002,76.279999,75.339996,75.589996,1321200,71.633289
"617",76.169998,76.669998,75.610001,75.790001,1270500,71.822825
"618",75.82,76.279999,75.389999,76.18,969800,72.19241
"619",76.269997,77.029999,76.059998,76.82,1215000,72.798909
"620",77,77.730003,76.75,77.730003,464500,73.661279
"621",77.330002,77.959999,77.040001,77.760002,1460400,73.689708
"622",77.360001,77.889999,76.980003,77.150002,1162800,73.111637
"623",77.019997,77.730003,76.339996,77.610001,1131200,73.547558
"624",77.839996,78.220001,76.849998,76.970001,1109400,72.941059
"625",77.099998,77.150002,76.309998,76.669998,1668400,72.656759
"626",76.720001,76.720001,76.029999,76.239998,902100,72.249267
"627",76.330002,77.120003,76.220001,76.970001,871800,72.941059
"628",76.980003,77.779999,76.739998,77.389999,1136300,73.339072
"629",76.900002,77.220001,76.32,77.099998,864600,73.534593
"630",77.32,77.699997,76.839996,77.629997,775100,74.040083
"631",77.400002,77.82,77.129997,77.480003,1107900,73.897025
"632",77.650002,78.470001,77.5,78.220001,1363000,74.602803
"633",78.43,79.099998,78.25,78.610001,1330400,74.974767
"634",78.459999,79.089996,78.309998,78.470001,1099400,74.841242
"635",78.150002,78.639999,77.599998,77.720001,1211900,74.125925
"636",77.82,78.739998,77.690002,78.730003,926200,75.08922
"637",78.860001,78.919998,78.379997,78.839996,1163100,75.194127
"638",78.93,79.339996,78.519997,78.529999,902000,74.898465
"639",78.650002,79.169998,78.57,79.129997,1031700,75.470717
"640",78.779999,79.050003,78.32,78.860001,1621500,75.213206
"641",78.639999,79.010002,78.260002,78.559998,240500,74.927076
"642",78.629997,78.75,77.57,78.019997,539600,74.412047
"643",78.07,78.480003,77.540001,78.279999,520400,74.660026
"644",77.989998,78.029999,77.25,77.339996,566800,73.763493
"645",77.410004,78.230003,76.760002,78.190002,758900,74.574191
"646",79.260002,79.449997,78.730003,79.449997,1011300,75.775919
"647",79.900002,80.75,79.660004,80.389999,1174200,76.672452
"648",80.589996,80.599998,80.169998,80.349998,884400,76.634301
"649",80.160004,80.989998,80.150002,80.620003,813100,76.891819
"650",80.650002,81.349998,79.870003,81.339996,1173200,77.578517
"651",81.5,81.940002,81.089996,81.550003,825200,77.778812
"652",81.839996,81.879997,81.080002,81.68,747600,77.902798
"653",81.949997,81.949997,81.239998,81.760002,862600,77.9791
"654",81.839996,82.309998,81.68,82.300003,1248700,78.494129
"655",81.940002,82.82,81.239998,82.699997,1159100,78.875626
"656",82.669998,83.110001,82.440002,83,1116900,79.161756
"657",83.220001,83.300003,82.839996,82.860001,1234900,79.028231
"658",83.43,83.959999,82.870003,83.940002,1153000,80.058289
"659",83.559998,83.870003,82.720001,83.739998,1426100,79.867533
"660",83.5,83.75,83.239998,83.68,792800,79.81031
"661",83.839996,84.379997,83.309998,83.82,769000,79.943836
"662",83.919998,84.629997,83.769997,84.589996,738700,80.678224
"663",84.470001,84.550003,83.690002,84.059998,664100,80.172735
"664",84,84.519997,83.730003,84.279999,613400,80.382562
"665",84.440002,85,83.809998,84.120003,782800,80.229965
"666",83.839996,84.400002,83.629997,84.040001,1048800,80.153663
"667",84.860001,85.309998,84.459999,85.150002,863700,81.212333
"668",84.709999,85.889999,84.529999,85.160004,2039300,81.221872
"669",86.510002,88.169998,86.5,87.669998,2534800,83.615795
"670",87.449997,87.980003,87.129997,87.879997,1789300,83.816083
"671",87.900002,88,87.059998,87.900002,1848000,83.835162
"672",87.959999,88.669998,87.800003,88.25,1429900,84.168975
"673",87.809998,88.360001,87.779999,88.309998,914100,84.226198
"674",88.25,88.949997,88.220001,88.550003,978400,84.455105
"675",88.889999,89.160004,88.239998,88.470001,1095100,84.378803
"676",88.32,88.410004,87.620003,88.389999,1221200,84.302501
"677",88.410004,88.660004,88.040001,88.489998,1099400,84.397875
"678",88.459999,88.760002,88.129997,88.57,1188300,84.474177
"679",88.370003,88.559998,87.309998,87.419998,1416500,83.377356
"680",87.400002,87.620003,86.410004,86.830002,1324700,82.814643
"681",86.980003,88.120003,86.650002,87.910004,1141600,83.844702
"682",88.190002,88.57,86.849998,86.849998,1137400,82.833715
"683",87.269997,87.760002,86.379997,86.860001,1110100,82.843255
"684",86.970001,88.330002,86.610001,88.169998,1051900,84.092673
"685",88.25,88.580002,87.889999,88.059998,1284800,83.987759
"686",88,88.769997,87.709999,88.75,1127600,84.645853
"687",88.5,88.660004,87.540001,88.660004,1245100,84.560019
"688",88.900002,89.300003,88.900002,89.190002,1039000,85.065508
"689",88.709999,88.949997,88.040001,88.120003,1092900,84.514036
"690",88.120003,88.720001,87.870003,88.239998,1091400,84.629121
"691",88.449997,88.889999,87.970001,88.839996,991600,85.204567
"692",88.779999,89.75,88.410004,89.610001,968000,85.943062
"693",89.389999,90.169998,88.989998,90.139999,971000,86.451372
"694",89.980003,91.07,89.660004,91.07,1547500,87.343316
"695",91.089996,92.519997,90.709999,92.5,2112300,88.714799
"696",92.489998,92.599998,91.709999,92.300003,2201700,88.522986
"697",91.779999,92.099998,91.339996,91.849998,929000,88.091396
"698",92.059998,92.080002,91.260002,91.739998,1076600,87.985897
"699",92.220001,93.139999,92.050003,92.989998,990800,89.184746
"700",92.540001,93,91.790001,91.93,1024000,88.168124
"701",92.190002,92.779999,91.910004,92.720001,814600,88.925798
"702",93.040001,93.220001,91.889999,92.43,805500,88.647664
"703",92.849998,93.940002,92.419998,93.910004,769600,90.067104
"704",93.709999,95.199997,93.089996,95.160004,1385900,91.265952
"705",95.449997,95.730003,94.809998,95.610001,995000,91.697535
"706",95.650002,96.239998,95.339996,95.709999,676100,91.793441
"707",96.129997,96.93,95.940002,96.580002,1551300,92.627843
"708",96.82,97.139999,95.970001,96.410004,1757100,92.464801
"709",96.550003,96.989998,96.410004,96.559998,1402000,92.608657
"710",95.599998,96.540001,95.190002,96.110001,1091100,92.177074
"711",95.93,95.989998,95.260002,95.459999,1009500,91.553672
"712",95.860001,96.419998,95.290001,96.040001,1158600,92.109939
"713",96.230003,96.809998,96.019997,96.410004,957500,92.464801
"714",96.400002,97.099998,96.339996,96.650002,891300,92.694978
"715",96.190002,96.589996,95.849998,96.360001,738300,92.416844
"716",96.120003,96.379997,94.839996,94.839996,898800,90.95904
"717",95.260002,95.489998,94.43,95.419998,1280300,91.515308
"718",94.970001,95.050003,93.529999,94.550003,1032800,90.680914
"719",94.68,94.68,93.059998,93.650002,1266800,89.817741
"720",93.599998,94.760002,93.5,94.559998,1612200,90.690499
"721",94.57,95.480003,94.400002,95.160004,719500,91.265952
"722",95.43,96.349998,94.940002,95.839996,554900,91.918119
"723",96.07,96.160004,94.940002,94.959999,694100,91.074132
"724",95.400002,96.75,95.169998,96.389999,812300,92.445615
"725",96.089996,96.300003,94.610001,94.620003,1256700,90.748049
"726",94.839996,95.209999,94.650002,94.809998,1035100,90.930269
"727",94.589996,94.620003,93.870003,94.300003,1470300,90.441144
"728",94.309998,94.93,93.309998,93.580002,1144500,89.750606
"729",94.610001,97.980003,94.199997,96.160004,2585400,92.225031
"730",96.870003,97.489998,96.559998,97.43,1416500,93.443058
"731",97.169998,97.620003,96.830002,96.910004,778400,92.94434
"732",97.190002,97.580002,97.099998,97.470001,756100,93.481422
"733",97.300003,97.639999,96.970001,97.580002,844200,93.586922
"734",97.459999,97.860001,97.339996,97.75,932200,93.749963
"735",98.25,99.610001,98.160004,99.610001,1176100,95.533851
"736",99.209999,100.360001,99.199997,100.330002,1048100,96.224389
"737",100.709999,102.419998,100.410004,101.769997,1677500,97.605457
"738",101.5,101.839996,101.050003,101.339996,1128200,97.193053
"739",100.980003,101.209999,100.389999,100.5,690300,96.38743
"740",100.779999,101.910004,100.690002,101.779999,926900,97.61505
"741",101.610001,102.019997,100.959999,101.120003,798800,96.982062
"742",101.220001,101.889999,100.93,101.010002,742500,96.876563
"743",101.050003,102.720001,99.739998,100.019997,858700,95.927069
"744",99.550003,100.57,99.239998,100.169998,627000,96.070932
"745",99.57,100.849998,99.019997,100.830002,835100,96.703928
"746",101.650002,102.120003,101.300003,101.919998,1119000,97.749321
"747",101.5,101.519997,100.379997,100.809998,988000,96.684742
"748",101.07,101.470001,100.559998,100.82,651500,96.694335
"749",100.419998,100.949997,98.580002,98.620003,1273900,94.584365
"750",98.959999,99.230003,98.25,99.199997,923900,95.140625
"751",99.150002,99.419998,97.720001,98.370003,945000,94.344595
"752",97.470001,98.169998,96.75,96.919998,653500,93.424037
"753",97.110001,97.75,95.949997,97.75,809100,94.2241
"754",98.160004,98.849998,97.739998,98.690002,886000,95.130196
"755",98.809998,98.919998,97.699997,98.519997,687000,94.966323
"756",97.43,99,97.209999,98.309998,670100,94.763898
"757",98.889999,98.980003,97.639999,97.669998,725800,94.146984
"758",97.260002,98.830002,96.82,98.599998,827500,95.043439
"759",98.419998,99.220001,98.339996,98.639999,677200,95.081997
"760",99.580002,100.660004,99.099998,100.169998,943400,96.556808
"761",100.269997,100.559998,99.43,100.400002,478200,96.778515
"762",100.309998,100.419998,98.739998,98.790001,851900,95.226588
"763",98.07,98.07,96.050003,96.25,1127600,92.778206
"764",96.739998,97.550003,95.800003,96.029999,1620700,92.566141
"765",94.849998,97.760002,94.25,97.690002,1650400,94.166267
"766",98.599998,98.599998,97.43,98,1196000,94.465083
"767",98.879997,99.870003,98.860001,99.160004,834900,95.583244
"768",99.639999,99.660004,98.709999,98.75,787200,95.18803
"769",98.620003,99.190002,98.120003,98.830002,1380500,95.265146
"770",99.43,99.830002,98.800003,99.25,1216600,95.669994
"771",99.129997,99.150002,96.82,97.139999,1234900,93.636103
"772",97,98.150002,96.779999,97.800003,577900,94.2723
"773",98.339996,98.690002,97.699997,98.669998,423400,95.110914
"774",99.330002,100.309998,99.190002,99.360001,824900,95.776027
"775",99.75,99.809998,98.68,98.760002,822100,95.197671
"776",98.870003,99.529999,98.580002,99.099998,739200,95.525404
"777",100.129997,100.220001,99.199997,100.010002,759300,96.402583
"778",100.32,102.059998,100.059998,102.010002,1106900,98.330442
"779",101.900002,102.32,101.529999,102.169998,401300,98.484667
"780",102.110001,102.610001,101.720001,101.900002,585200,98.224409
"781",102.139999,102.639999,101.849998,101.959999,499900,98.282242
"782",101.989998,103.160004,101.900002,102.980003,683200,99.265454
"783",102.720001,103.989998,102.330002,103.639999,852900,99.901644
"784",103.43,104.860001,103.32,104.5,692300,100.730624
"785",104.559998,104.980003,103.889999,104.309998,1142800,100.547475
"786",104.690002,104.849998,103.470001,103.730003,591700,99.988401
"787",103.559998,104.059998,103.169998,103.519997,973400,99.78597
"788",103.199997,103.519997,102.129997,103.25,887900,99.525712
"789",102.910004,103.300003,102.510002,103.110001,435400,99.390763
"790",103.519997,103.800003,102.940002,102.989998,782500,99.275088
"791",103.360001,104.260002,102.940002,103.720001,1716400,99.97876
"792",104,104,102.029999,103.110001,2117500,99.390763
"793",103.330002,103.480003,101.32,101.510002,1570700,97.848477
"794",101.550003,101.550003,100.690002,100.769997,1480400,97.135164
"795",101.190002,101.190002,100,100.169998,2286600,96.556808
"796",100.099998,100.150002,99.540001,100,911200,96.392941
"797",100.540001,100.629997,99.839996,100.309998,1196600,96.691757
"798",100.099998,100.57,99.75,99.940002,856200,96.335108
"799",99.790001,100.07,99.339996,100,695400,96.392941
"800",99.980003,100.029999,99.120003,99.860001,563900,96.257992
"801",99.660004,99.889999,99.25,99.529999,636600,95.939893
"802",99.209999,99.209999,97.75,97.830002,739900,94.301216
"803",97.440002,97.870003,97.129997,97.349998,790900,93.838527
"804",97.120003,98.120003,97.120003,97.720001,559000,94.195184
"805",97.720001,98.370003,97.410004,98.18,711200,94.63859
"806",97.860001,98.790001,97.779999,98.230003,769900,94.68679
"807",98.199997,99.150002,97.900002,98.849998,463600,95.284421
"808",98.959999,99.040001,98.540001,99.019997,549900,95.448287
"809",99.169998,99.519997,98.800003,99.099998,665500,95.525404
"810",98.360001,98.360001,97.190002,97.25,684400,93.742136
"811",97.379997,97.980003,97.169998,97.589996,507700,94.069868
"812",97.309998,98.089996,97.050003,97.580002,394800,94.060234
"813",97.599998,97.610001,96.949997,97.379997,494200,93.867444
"814",98.419998,98.599998,96.730003,97.309998,611500,93.799969
"815",97.290001,98.889999,97.150002,98.720001,636300,95.159113
"816",98.559998,98.919998,97.970001,98.82,529400,95.735544
"817",98.879997,100.059998,97.940002,99.379997,792300,96.278063
"818",99.199997,100.139999,98.900002,99.720001,694400,96.607454
"819",100.220001,100.510002,99.589996,99.690002,585000,96.578392
"820",99.769997,100.540001,99.449997,100.360001,715000,97.227477
"821",100.209999,100.43,99.510002,99.650002,546200,96.539639
"822",99.709999,100.089996,99.32,99.989998,379000,96.869023
"823",101.019997,101.169998,99.959999,100.730003,771000,97.585931
"824",100.730003,101.220001,100.57,100.800003,484500,97.653746
"825",101.650002,102.889999,101.650002,102.32,1050400,99.126299
"826",102.620003,102.989998,102.389999,102.870003,625100,99.659135
"827",102.93,102.970001,101.879997,102.059998,1053800,98.874412
"828",102.040001,102.330002,101.57,101.879997,577700,98.700031
"829",101.769997,102,100.940002,101.089996,765500,97.934688
"830",101.099998,101.190002,100.25,100.25,532200,97.12091
"831",100.43,101.099998,100.300003,100.919998,413700,97.769996
"832",100.480003,100.760002,99.529999,99.889999,781700,96.772146
"833",99.410004,100.470001,98.849998,100.019997,795600,96.898086
"834",100.110001,101.050003,99.93,100.919998,528300,97.769996
"835",100.559998,100.720001,99.199997,100.650002,679900,97.508426
"836",100.279999,100.529999,99.089996,99.5,702100,96.39432
"837",99.5,100.660004,99.32,100.419998,526700,97.285602
"838",99.730003,100.07,99.43,99.43,380100,96.326505
"839",99.480003,99.699997,98.300003,98.330002,635400,95.260841
"840",98.459999,99.43,98.440002,99.099998,641300,96.006803
"841",99.949997,101.160004,99.650002,101.160004,499200,98.00251
"842",101.309998,102.849998,101.120003,102.809998,693600,99.601003
"843",102.169998,102.989998,101.589996,102.760002,491200,99.552568
"844",102.300003,102.730003,101.050003,101.059998,801400,97.905625
"845",101.550003,102.879997,101.290001,102.879997,667600,99.668818
"846",102.599998,104.220001,102.339996,104.089996,465400,100.841049
"847",104.330002,105.019997,103.809998,104.809998,736700,101.538577
"848",104.349998,105.260002,103.800003,105.019997,571400,101.742022
"849",105,106.260002,104.989998,105.440002,765700,102.148918
"850",105.75,106.860001,105.25,106.57,671800,103.243645
"851",106.769997,106.900002,105.589996,106.010002,691000,102.701126
"852",105.989998,106.18,105.160004,105.550003,614800,102.255485
"853",105.239998,106.57,105.139999,106.349998,563000,103.03051
"854",106.57,106.989998,105.949997,106.5,399500,103.17583
"855",106.5,106.739998,105.389999,105.650002,419900,102.352362
"856",105.669998,105.989998,105.129997,105.129997,548400,101.848589
"857",105.559998,106.059998,104.599998,105.169998,727900,101.887341
"858",105.639999,106.769997,105.220001,106.559998,732600,103.233955
"859",107.550003,107.879997,105.480003,107.010002,1094600,103.669913
"860",106.769997,107.709999,106.449997,107.059998,904600,103.718348
"861",107.160004,107.599998,106.18,106.300003,919900,102.982075
"862",105.959999,107.730003,105.919998,107.709999,812400,104.348061
"863",107.510002,108.25,107.169998,108,811100,104.62901
"864",108.18,109.029999,107.699997,108.919998,819800,105.520293
"865",108.07,108.349998,107.169998,108.029999,1279000,104.658073
"866",108.449997,109.459999,108.150002,108.660004,973200,105.268413
"867",108.669998,109.330002,108.669998,109.120003,789100,105.714055
"868",109.470001,109.580002,107.889999,108.120003,691400,104.745268
"869",108.059998,108.610001,107.43,108.440002,716000,105.055279
"870",108.279999,109.239998,108.120003,108.68,542500,105.287786
"871",108.889999,109.809998,108.800003,109.160004,499900,105.752807
"872",109.139999,109.449997,108.739998,109.110001,533700,105.704365
"873",109.610001,110.129997,109.169998,109.239998,522800,105.830304
"874",109.190002,109.480003,108.860001,108.889999,699800,105.49123
"875",109.010002,109.529999,108.830002,108.940002,648000,105.539673
"876",109.190002,109.440002,108.440002,108.589996,411800,105.200591
"877",108.760002,108.879997,107.760002,108.120003,1167600,104.745268
"878",106.010002,108.510002,106.010002,108.410004,1167000,105.026217
"879",107.389999,108.129997,106.660004,107.410004,1072100,104.05743
"880",107.410004,107.870003,106.919998,107,833100,103.660223
"881",107.169998,108.389999,107.010002,108.349998,720000,105.505468
"882",108.389999,108.940002,107.900002,108.610001,662500,105.758644
"883",108.489998,108.769997,107.239998,107.32,744600,104.50251
"884",107.550003,107.68,105.559998,105.639999,763800,102.866615
"885",105.400002,105.699997,104.940002,105,620300,102.243418
"886",105.059998,105.839996,105.059998,105.449997,651400,102.681601
"887",105.919998,106.559998,105.75,105.879997,736900,103.100312
"888",106.209999,106.75,105.25,105.75,846100,102.973728
"889",106.059998,108.720001,105.529999,108.550003,1158300,105.700222
"890",108.360001,108.57,107.209999,108.019997,1205900,105.18413
"891",107.879997,108.970001,107.650002,108.879997,1389900,106.021553
"892",109.25,109.589996,108.980003,109.43,469300,106.557117
"893",109.260002,109.949997,109.099998,109.68,358900,106.800553
"894",109.959999,110.129997,109.370003,110.099998,313500,107.209525
"895",110.07,110.699997,110.07,110.349998,295900,107.452962
"896",110.349998,110.610001,109.5,110.599998,606600,107.696399
"897",110.75,110.940002,110.099998,110.489998,473000,107.589286
"898",110.410004,110.410004,108.790001,109.139999,665000,106.274729
"899",109.330002,110.139999,109.25,109.370003,419900,106.498694
"900",109.949997,110.449997,109.080002,109.449997,510700,106.576588
"901",110.279999,111.449997,110.279999,111.029999,1214200,108.11511
"902",110.519997,111.470001,109.980003,111.080002,1162100,108.1638
"903",111.449997,112.400002,111.110001,112.150002,650100,109.205709
