"","SLB.Open","SLB.High","SLB.Low","SLB.Close","SLB.Volume","SLB.Adjusted"
"447",75.32,77.040001,75.07,76.760002,11839000,72.64006
"448",76.75,77.43,76.599998,77.099998,5659200,72.961808
"449",76.239998,76.239998,75.239998,75.709999,6569000,71.646414
"450",75.169998,75.169998,73.669998,74.010002,14069500,70.037661
"451",73.019997,73.110001,71.120003,71.980003,15866700,68.116619
"452",72.330002,73.510002,71.559998,73.18,11529300,69.252208
"453",73.610001,73.839996,71.970001,72.400002,10051000,68.514074
"454",72.330002,72.360001,69.93,69.959999,16967700,66.205034
"455",69.610001,70.699997,68.599998,69.779999,10484000,66.034695
"456",69.330002,70.459999,68.330002,69.139999,11229700,65.429046
"457",69.879997,70.419998,68.800003,69.93,10874100,66.176645
"458",69.599998,71.089996,69.099998,69.839996,8855600,66.091472
"459",70.5,70.650002,68.989998,69.730003,10094100,65.987383
"460",68.809998,69.589996,68.239998,68.690002,6752000,65.003202
"461",68.540001,69.400002,68.279999,68.419998,7967700,64.74769
"462",67.489998,68.650002,67.25,67.589996,6451000,63.962237
"463",67.360001,68.059998,66.449997,67.260002,11013900,63.649954
"464",68.739998,68.900002,68,68.120003,8967400,64.463796
"465",68.459999,70.419998,68.129997,70.339996,9136900,66.564636
"466",69.910004,70.199997,68.32,68.379997,7561800,64.709836
"467",68.75,69.080002,67.360001,67.440002,6851200,63.820293
"468",68.629997,69.660004,68.5,69.349998,8246200,65.627774
"469",69.370003,70.809998,69.269997,69.93,7650000,66.176645
"470",70.120003,71.25,69.370003,69.800003,9066800,66.053625
"471",72.730003,74.519997,71.610001,71.699997,19478500,67.851641
"472",70.769997,72.25,69.889999,71.190002,10055600,67.369019
"473",71.5,73.5,71.190002,72.709999,9015000,68.807433
"474",73.650002,74.919998,73.150002,74.459999,10808300,70.463505
"475",73.860001,74.720001,73.269997,74.25,7059500,70.264778
"476",74.540001,74.730003,73.5,73.949997,6885200,69.980877
"477",73.339996,74.279999,73.339996,74.139999,5017700,70.160681
"478",74.160004,76.190002,73.790001,75.129997,6779600,71.097543
"479",74.459999,74.68,73.830002,74.169998,6132000,70.18907
"480",74.199997,74.290001,72.18,72.610001,6813200,68.712802
"481",71.889999,71.889999,69.449997,69.959999,9632700,66.205034
"482",69.809998,71.099998,69.349998,70.599998,5581500,66.810683
"483",69.919998,70.599998,68.370003,70.389999,8520500,66.611955
"484",69.239998,70.589996,68.739998,69.639999,7291000,65.90221
"485",70.5,71.18,69.199997,69.440002,5869600,65.712947
"486",68.839996,70.150002,68.660004,68.800003,5170200,65.107298
"487",67.82,67.82,66.849998,67.25,6861000,63.640489
"488",67.379997,67.620003,65.279999,65.519997,7730600,62.00334
"489",65.760002,67,64.199997,64.809998,10064600,61.331449
"490",64.540001,65.650002,64.150002,64.75,9274100,61.274671
"491",64.910004,65.800003,63.880001,64.059998,9286600,60.621703
"492",64.82,66.860001,64.209999,66.760002,7711700,63.176791
"493",67.07,67.769997,65.839996,66.400002,8172300,62.836112
"494",65.629997,67.260002,64.889999,67.18,6913000,63.574246
"495",67.580002,67.650002,65.110001,65.849998,8848300,62.31563
"496",65.519997,66.330002,65.110001,65.410004,6177400,61.899251
"497",66.059998,68.129997,66.019997,67.239998,7034700,63.631024
"498",66.07,66.080002,63.799999,64.18,9792000,60.984683
"499",63.810001,64.010002,61.23,63.25,15048100,60.100985
"500",61.630001,62.700001,60.869999,62.07,12230900,58.979733
"501",62.099998,62.290001,60.75,62.209999,12004800,59.112762
"502",61.919998,63.279999,61.540001,62.240002,7092300,59.141271
"503",63.189999,64.75,62.93,64.589996,12185700,61.374267
"504",65.769997,66.5,64.099998,64.43,8169500,61.222236
"505",63.950001,64.699997,62.84,64.540001,6758700,61.32676
"506",65.5,65.730003,63.919998,64.07,7745000,60.880159
"507",64.459999,65.139999,63.790001,64.93,6297500,61.697343
"508",64.470001,65.559998,63.490002,63.950001,6784100,60.766134
"509",64.129997,65.589996,63.84,65.379997,5945700,62.124936
"510",66.139999,66.769997,65.510002,66.459999,9563600,63.151168
"511",65.489998,66.699997,65.389999,66.540001,6647700,63.227187
"512",67.110001,67.690002,66.599998,67.150002,5267600,63.806817
"513",66.830002,67.230003,65,65.540001,9314900,62.276974
"514",65.199997,65.470001,62.43,62.560001,9460300,59.445339
"515",62.830002,63.07,61.200001,61.560001,12120300,58.495126
"516",60.75,60.93,59.68,60.060001,10411200,57.069806
"517",60.169998,60.450001,59.119999,59.669998,10251000,56.69922
"518",60.099998,61.799999,60.009998,61.470001,9085900,58.409606
"519",61.48,62.880001,61.209999,62.720001,8757600,59.597373
"520",64.419998,65.480003,64.019997,64.910004,10193500,61.678342
"521",64.860001,66.010002,64.480003,64.940002,6915800,61.706847
"522",65.82,67.379997,65.580002,67.339996,5385200,63.987353
"523",67.050003,67.139999,65.849998,66.099998,5128200,62.809091
"524",65.089996,66.099998,64.57,65.169998,6731700,61.925392
"525",64.830002,66.290001,64.489998,65.82,5597700,62.543032
"526",66.050003,66.360001,64.5,64.970001,7977900,61.735352
"527",65.18,66.150002,64.900002,65.660004,6956500,62.391002
"528",64.82,65.739998,64.190002,65.389999,5837300,62.13444
"529",65.440002,66.93,65.419998,66.720001,5068200,63.398225
"530",66.269997,66.790001,65.540001,66.300003,5673800,62.999138
"531",66.949997,67.949997,66.080002,67.790001,8774800,64.414953
"532",67.440002,69.18,67.260002,68.760002,7001700,65.336661
"533",68.870003,69.389999,68.269997,68.639999,8950800,65.222633
"534",69.919998,70.440002,68.800003,69.330002,12357600,65.878282
"535",68.370003,69.790001,67.519997,69.550003,8057500,66.087331
"536",69.5,69.650002,67.040001,67.940002,8154800,64.557487
"537",68.220001,68.860001,67.459999,68.25,6464300,64.85205
"538",70.010002,71.669998,69.339996,71.309998,10055900,67.759701
"539",71.769997,73.470001,71.18,72.959999,9535300,69.327554
"540",72.82,72.860001,72.089996,72.540001,6438100,68.928466
"541",72.160004,72.760002,71.010002,71.260002,6820100,67.712194
"542",71.410004,72.480003,70.260002,71.68,6387700,68.111282
"543",70.449997,71.540001,69.849998,70.830002,6358300,67.303602
"544",72.5,72.839996,71.709999,72.389999,5083600,68.785933
"545",72.669998,72.879997,72.040001,72.400002,4007100,68.795437
"546",72.830002,74.220001,72.660004,73.610001,8110800,69.945194
"547",72.93,73.849998,72.779999,73.660004,6903900,69.992707
"548",73.459999,74.400002,73.099998,74.330002,5763200,70.629348
"549",74.040001,75.470001,73.769997,75.349998,7304800,71.598563
"550",75.129997,75.400002,74.599998,75.199997,6294500,71.456029
"551",75.410004,75.68,74.150002,74.470001,5864100,70.762378
"552",74.389999,74.5,73.300003,73.870003,4853200,70.192251
"553",74.019997,75.110001,73.559998,74.980003,5303500,71.246988
"554",74.959999,75.110001,74.529999,74.779999,5107400,71.056941
"555",74.489998,74.830002,74.099998,74.339996,4983600,70.638845
"556",74.599998,74.989998,74.139999,74.349998,5131200,70.64835
"557",74,74.970001,73.830002,74.82,4720400,71.094951
"558",74.709999,74.870003,73.849998,74.190002,4870100,70.496319
"559",74,74.75,73.720001,74.589996,3783700,70.876399
"560",74.68,75.43,74.330002,74.849998,4279100,71.123456
"561",74.410004,74.779999,73.980003,74.379997,4771900,70.676855
"562",74.400002,74.400002,72.870003,72.959999,6009900,69.584822
"563",72.5,72.5,71.470001,71.599998,6167300,68.287736
"564",72.099998,72.790001,71.730003,72.379997,5754000,69.031651
"565",72.120003,72.339996,70.720001,71.419998,7177300,68.116062
"566",71.32,72.099998,70.669998,71.25,6499000,67.953928
"567",71.870003,73.629997,71.860001,72.459999,8041100,69.107952
"568",72.68,73.650002,72.580002,73.169998,5466500,69.785106
"569",73.050003,73.800003,72.68,72.690002,4900100,69.327315
"570",72.809998,73.709999,72.610001,73.660004,5165400,70.252444
"571",74.360001,74.730003,74.050003,74.32,5425900,70.881908
"572",74.510002,75.959999,74.239998,75.669998,6425700,72.169454
"573",77.779999,78.470001,77.25,77.599998,8624900,74.010172
"574",77.290001,78.269997,76.809998,77.139999,6258900,73.571452
"575",76.860001,76.870003,75.309998,76.230003,7164100,72.703553
"576",76.129997,76.300003,74.300003,74.709999,6214100,71.253866
"577",74.32,75.290001,73.75,75.230003,6961900,71.749814
"578",75.949997,76,74.5,75.019997,8943900,71.549522
"579",74.019997,74.800003,74,74.260002,4747000,70.824686
"580",74.559998,74.559998,72.589996,72.690002,9193500,69.327315
"581",72.339996,72.580002,71.709999,72.050003,5103700,68.716923
"582",72.489998,73.529999,72.019997,73.239998,6131800,69.851868
"583",73.32,73.32,71.989998,72.330002,5769000,68.983969
"584",72.989998,73.68,72.360001,72.580002,4289600,69.222403
"585",72.889999,73.199997,71.919998,72.260002,4760400,68.917207
"586",72.25,72.529999,70.720001,71.190002,5846400,67.896706
"587",71.660004,71.959999,71.209999,71.669998,5121200,68.354497
"588",72.400002,72.589996,71.279999,71.489998,5798700,68.182824
"589",70.93,71.75,70.699997,71.610001,3478800,68.297275
"590",71.610001,72.419998,71.57,71.730003,3933000,68.411726
"591",71.660004,71.75,70.870003,71.080002,4344000,67.791794
"592",72.220001,72.839996,72,72.419998,4523900,69.069802
"593",72.75,72.910004,71.660004,72.190002,3598500,68.850446
"594",72.209999,73.010002,71.529999,72.760002,4638200,69.394077
"595",73.190002,74,73.150002,73.519997,5731100,70.118913
"596",73.529999,74.760002,73.050003,74.550003,5799300,71.101271
"597",74.550003,75.089996,74.050003,74.800003,6578200,71.339706
"598",75.470001,75.699997,73.75,74,8325600,70.576712
"599",73.629997,74.199997,72.25,73.160004,5340400,69.775574
"600",71.919998,71.959999,70.980003,71.260002,6442400,67.963468
"601",71.669998,71.790001,69.75,70.089996,6442700,66.847587
"602",71,71.330002,70.010002,70.739998,6077800,67.467519
"603",70.739998,71.040001,69.900002,70.099998,4879200,66.857127
"604",70.300003,70.849998,69.059998,69.529999,6975800,66.313495
"605",69.769997,70.25,68.599998,70.150002,6532500,66.904817
"606",70.599998,70.849998,68.589996,68.769997,6240100,65.588652
"607",68.650002,70.18,68.629997,69.949997,5648200,66.714064
"608",70.260002,71.360001,70.029999,71.150002,6442400,67.858556
"609",69.980003,70.559998,69.32,70.129997,7556900,66.885738
"610",69.949997,70.290001,67.699997,67.769997,10199900,64.634912
"611",67.5,69.459999,67.32,68.370003,6409800,65.207162
"612",68.470001,69.459999,68.099998,68.480003,2780300,65.312074
"613",67.709999,70,67.5,69.07,7922200,65.874776
"614",69.339996,69.470001,67.620003,67.830002,8248100,64.692142
"615",67.800003,69.449997,67.690002,69.160004,7414700,65.960617
"616",69.330002,69.339996,66.849998,68.220001,10051900,65.064099
"617",68.949997,70.699997,68.839996,70.690002,6742500,67.419837
"618",70.43,70.639999,69.639999,70.019997,5425600,66.780826
"619",70.330002,70.5,69.730003,70.209999,3021400,66.962039
"620",70.760002,71.209999,70.290001,71.18,1730800,67.887167
"621",70.209999,70.57,69.93,70.43,3490100,67.171862
"622",70.099998,70.370003,69.550003,69.870003,6397500,66.637771
"623",69.470001,70.800003,68.910004,70.730003,6187500,67.457987
"624",70.959999,71.349998,70.389999,70.599998,4465700,67.596817
"625",70.540001,71.889999,70.419998,71.620003,6505500,68.573432
"626",72,72.489998,70.870003,71.019997,6352300,67.998949
"627",70.919998,71.970001,70.739998,71.220001,4302000,68.190446
"628",71.470001,72.110001,71.169998,71.32,5416700,68.28619
"629",71.110001,71.610001,70.709999,71.5,4154300,68.458534
"630",71.800003,72,71.279999,71.830002,4348500,68.774498
"631",71.720001,72.300003,71.550003,72,3963500,68.937265
"632",72.349998,72.800003,71.980003,72.599998,7017700,69.511741
"633",73.129997,73.510002,72.489998,72.790001,9634100,69.693661
"634",72.040001,72.989998,72.040001,72.559998,7116600,69.473441
"635",69.900002,70,67.599998,68.910004,27755400,65.978711
"636",69.230003,69.919998,69.019997,69.68,7851600,66.715953
"637",69.459999,71.779999,69.300003,71.349998,8909600,68.314913
"638",71.739998,72,70.610001,70.660004,5797500,67.654269
"639",70.139999,71.529999,70,71.099998,5973900,68.075548
"640",70.220001,70.550003,68.919998,69.690002,12506400,66.72553
"641",69.550003,69.889999,68.949997,69.279999,2272100,66.332967
"642",69.739998,69.889999,68.919998,69.099998,3373000,66.160624
"643",69.089996,69.290001,68.260002,69.169998,5283300,66.227646
"644",68.580002,68.739998,67.879997,67.959999,5635200,65.069118
"645",67.870003,69.349998,67.639999,69.300003,6375100,66.35212
"646",70.800003,71.410004,70.120003,71.400002,6391400,68.362789
"647",71.25,72,70.660004,70.919998,6063000,67.903204
"648",71.330002,72.220001,71.040001,72.010002,5165300,68.946842
"649",71.529999,72.230003,71.419998,72.209999,4104500,69.138331
"650",71.940002,72.599998,71.5,72.510002,5274500,69.425573
"651",72.760002,72.970001,72.010002,72.199997,4626500,69.128754
"652",72.699997,73.25,72.540001,73.25,5591000,70.134092
"653",73.190002,73.800003,73.059998,73.75,4101500,70.612823
"654",73.389999,73.769997,72.540001,72.769997,4155100,69.674507
"655",72.470001,72.860001,72.190002,72.589996,4285900,69.502164
"656",72.529999,73.629997,72.529999,73.220001,4952000,70.10537
"657",73.459999,73.959999,72.540001,73.370003,6501200,70.248991
"658",73.949997,76.730003,73.5,76.5,14231500,73.245844
"659",76.57,78.040001,76.57,78,9649300,74.682037
"660",77.790001,78.620003,77.360001,78.169998,7556800,74.844804
"661",78.160004,78.870003,77.760002,78.019997,7167100,74.701183
"662",78.629997,79.800003,78.099998,79.510002,7817800,76.127807
"663",79.730003,79.809998,79.099998,79.279999,7152800,75.907587
"664",79.040001,79.989998,78.779999,79.949997,6286500,76.549085
"665",79.830002,79.900002,78.459999,78.599998,8794700,75.256513
"666",78.440002,78.790001,77.550003,78.050003,5751500,74.729913
"667",78.940002,79.830002,78.400002,79.699997,6224100,76.309719
"668",79.110001,79.849998,78.879997,79.449997,6620700,76.070354
"669",79.82,80.43,79.5,80.160004,5389200,76.750158
"670",79.419998,79.57,77.760002,78.730003,7131200,75.380987
"671",78.860001,79.209999,77.82,78,6101200,74.682037
"672",78.239998,79.07,78.129997,79.07,4632700,75.706521
"673",78.559998,78.849998,77.809998,77.93,4785000,74.615015
"674",78.510002,78.650002,78.019997,78.529999,4646300,75.189491
"675",78.489998,78.730003,78.25,78.629997,3552000,75.285235
"676",78.510002,82,78.139999,81.559998,11691800,78.090599
"677",81.029999,81.220001,79.5,80.029999,8755900,76.92088
"678",80.089996,80.550003,79.57,79.989998,5096900,76.882433
"679",80.07,80.199997,78.470001,78.529999,6395300,75.479154
"680",77.970001,77.970001,76.550003,77.43,5789200,74.42189
"681",77.93,78.150002,76.870003,77.790001,4085100,74.767905
"682",78.360001,78.949997,75.739998,75.830002,6143800,72.884051
"683",76.339996,76.769997,74.989998,76.330002,6506100,73.364626
"684",76.209999,78.18,75.980003,77.900002,4923100,74.873632
"685",77.82,78.580002,77.470001,77.849998,5396500,74.825572
"686",77.349998,77.919998,76.919998,77.639999,4893300,74.623731
"687",77.489998,77.589996,75.720001,76.5,5076700,73.52802
"688",77.239998,77.599998,76.279999,76.949997,8957500,73.960535
"689",77.540001,77.769997,76.449997,77.160004,4648700,74.162383
"690",77.199997,78,77.099998,77.82,3620500,74.796738
"691",78.019997,78.440002,77.239998,77.959999,3916100,74.931299
"692",77.57,77.860001,77.120003,77.779999,4377600,74.758291
"693",77.980003,78.370003,77.010002,77.440002,5544100,74.431504
"694",77.709999,77.830002,77.239998,77.389999,3744000,74.383443
"695",77.839996,78.93,77.580002,78.75,5630900,75.690609
"696",78.480003,79.739998,78.480003,79.400002,8072800,76.315358
"697",77.330002,77.790001,76.110001,76.339996,9343800,73.374232
"698",76.629997,76.629997,73.010002,73.980003,14392200,71.105924
"699",74.18,74.25,73.410004,73.790001,8933000,70.923303
"700",73.32,74.010002,73.25,73.440002,6693800,70.586901
"701",73.839996,74.389999,73.559998,74.370003,6395500,71.480772
"702",74.720001,74.949997,73.360001,73.860001,5960100,70.990583
"703",74.410004,74.519997,73.830002,74.419998,6183800,71.528825
"704",73.889999,75.269997,73.550003,75.099998,5632400,72.182408
"705",74.970001,75.639999,74.5,74.889999,7267200,71.980567
"706",75.080002,75.230003,73.360001,74.019997,5535800,71.144363
"707",74.480003,75.220001,74.010002,74.809998,7297900,71.903673
"708",74.82,75.150002,73.510002,74.010002,9089700,71.134757
"709",73.910004,74.32,73.410004,73.940002,5456900,71.067477
"710",73.089996,74.489998,72.699997,74.349998,4829200,71.461545
"711",74.300003,75.099998,74.099998,74.959999,3874200,72.047847
"712",75.110001,75.779999,74.529999,75.43,4047700,72.499589
"713",75.470001,77.300003,75.449997,76.989998,7208300,73.998982
"714",77.190002,77.559998,76.519997,77.139999,5097900,74.143156
"715",76.620003,76.75,74.889999,75.660004,6829700,72.720657
"716",74.610001,74.610001,71.599998,71.889999,11536400,69.097115
"717",72.760002,73.440002,71.760002,73.290001,7792200,70.442727
"718",72.389999,72.389999,70.199997,70.970001,10266600,68.212858
"719",71.400002,71.660004,70.190002,71,8245500,68.241692
"720",73.699997,73.699997,69.080002,69.949997,13971800,67.232481
"721",71.010002,71.57,69.760002,71.230003,9191500,68.46276
"722",71.639999,71.989998,70.830002,71.940002,7122100,69.145176
"723",72.410004,73.709999,72.059998,73.169998,8791200,70.327387
"724",73.25,74.07,72.800003,73.440002,7380700,70.586901
"725",73.32,73.769997,72.629997,73.339996,5270100,70.490781
"726",73.559998,74.279999,72.940002,74.029999,5212200,71.153977
"727",74.169998,74.620003,73.339996,74.43,7392800,71.538438
"728",73.93,74.18,73.339996,73.790001,6586500,70.923303
"729",73.82,74.580002,73.459999,74.25,4641400,71.365431
"730",75.040001,76.400002,75.010002,75.720001,6582600,72.778324
"731",75.720001,76.419998,75.480003,76.160004,4501800,73.201232
"732",76.589996,77.449997,76.410004,76.889999,5866100,73.902868
"733",76.870003,77.690002,76.529999,77.589996,4793800,74.57567
"734",77.480003,77.660004,76.739998,77.25,4382700,74.248883
"735",76.940002,77.040001,75.830002,76.82,6331900,73.835588
"736",76.739998,77.410004,76.599998,77.040001,8105600,74.047042
"737",76.730003,77.269997,76.580002,76.860001,6602300,73.874035
"738",75.589996,76.230003,74.959999,75.68,9423800,72.739877
"739",75.760002,76.169998,75.07,75.269997,6200800,72.345801
"740",75.900002,76.169998,74.879997,75.739998,9533300,72.797543
"741",75.559998,77.489998,75.419998,77.419998,9940800,74.412277
"742",77.389999,77.839996,76.669998,77.080002,6334800,74.085489
"743",76.949997,77.790001,75.110001,75.580002,9235500,72.643763
"744",74.440002,75.449997,73.82,75.379997,6712900,72.451529
"745",74.669998,74.879997,73.660004,74.660004,6632100,71.759506
"746",75.870003,76.18,75.25,75.400002,6700100,72.470756
"747",74.82,75.32,74.279999,74.980003,4889900,72.067074
"748",74.580002,75.199997,73.949997,74.809998,5747400,71.903673
"749",74.389999,74.510002,73.019997,73.029999,7897400,70.192826
"750",73.190002,73.529999,72.739998,73.25,8164000,70.707323
"751",73.139999,73.559998,72.57,72.849998,9450800,70.321206
"752",72.599998,73.110001,72.099998,72.18,7499400,69.674465
"753",72.120003,73.300003,71.800003,73.300003,7292900,70.75559
"754",74.040001,74.349998,73.290001,73.93,6703700,71.363719
"755",74.110001,74.389999,73.110001,73.300003,6263700,70.75559
"756",72.370003,72.610001,71.309998,71.440002,8572800,68.960155
"757",72.139999,72.190002,70.879997,70.949997,6256100,68.487158
"758",71.110001,72.57,71,72.459999,6800300,69.944745
"759",72.510002,72.68,71.550003,71.599998,4937500,69.114597
"760",72.400002,73.43,72.400002,73.099998,5376400,70.562528
"761",73.18,74.599998,73.059998,74.160004,5682300,71.585738
"762",74.260002,74.790001,73.400002,73.400002,6332400,70.852118
"763",72.610001,72.82,71.809998,72.139999,8916000,69.635853
"764",72.779999,73.129997,71.809998,72.830002,9785400,70.301904
"765",71.839996,71.980003,70.25,71.239998,7984300,68.767093
"766",72.040001,72.989998,71.870003,72.089996,6693400,69.587586
"767",72.620003,72.730003,71.610001,71.809998,5199700,69.317306
"768",72.120003,72.540001,71.849998,71.93,5951000,69.433144
"769",71.809998,72.279999,71.599998,71.660004,7497100,69.172519
"770",72.190002,73.339996,71.949997,72.779999,6432900,70.253637
"771",73.309998,73.309998,72.25,72.610001,4931300,70.089539
"772",72.489998,73.139999,71.839996,73.010002,3147100,70.475656
"773",73.419998,74.379997,72.980003,74.089996,3992100,71.518161
"774",74.620003,75.220001,74.309998,74.790001,5457700,72.193867
"775",75.230003,76.790001,75.230003,76.540001,7159600,73.88312
"776",76.370003,76.540001,75.959999,76.18,4594000,73.535616
"777",77.080002,77.220001,76.010002,76.629997,4889800,73.969993
"778",76.419998,76.879997,76.339996,76.839996,4254400,74.172702
"779",76.839996,77.309998,76.389999,77.019997,3927800,74.346454
"780",77.190002,77.529999,75.940002,76.519997,6037200,73.86381
"781",76.760002,77.769997,76.760002,77.610001,6667600,74.915978
"782",77.760002,78.849998,77.760002,78.480003,6141300,75.755781
"783",81.209999,83.550003,80.889999,82.739998,17430400,79.867901
"784",82.360001,85.019997,82.220001,83.809998,11197700,80.900759
"785",83.860001,84.470001,83.400002,83.57,6866900,80.669092
"786",83.730003,83.800003,82.330002,82.849998,5378100,79.974083
"787",82.519997,83.279999,82.019997,82.57,5837900,79.703804
"788",82.269997,82.269997,81.150002,81.910004,5040600,79.066718
"789",81.110001,81.519997,80.800003,81.150002,4867300,78.333097
"790",81.480003,81.879997,81.239998,81.43,5142600,78.603377
"791",81.989998,82.129997,81.110001,81.330002,5034500,78.506849
"792",82.349998,83.699997,82.349998,83.550003,7005700,80.649789
"793",83.489998,83.589996,82.550003,82.889999,5881400,80.012696
"794",82.870003,83.010002,81.949997,82.889999,4036200,80.012696
"795",82.730003,82.959999,82.099998,82.220001,5372400,79.365955
"796",81.639999,81.800003,80.410004,81.050003,7098700,78.23657
"797",81.57,82.029999,81.120003,81.230003,3996900,78.410322
"798",81.139999,81.529999,80.260002,80.489998,4523100,77.696004
"799",80.029999,80.730003,79.800003,80.25,4988700,77.464337
"800",80.669998,82.5,80.580002,82.220001,7282400,79.365955
"801",82.300003,82.739998,81.989998,82.160004,4401200,79.30804
"802",81.620003,82.32,81.480003,81.989998,4601100,79.143935
"803",81.919998,82.330002,81.720001,81.919998,4754300,79.076365
"804",81.260002,81.900002,80.300003,80.410004,4684300,77.618786
"805",80.470001,81.18,80.150002,80.620003,3642200,77.821496
"806",80.260002,80.93,80,80.050003,4118100,77.271282
"807",80.769997,82.639999,80.510002,82.209999,4504300,79.3563
"808",82.510002,82.510002,81.349998,81.669998,5122500,78.835043
"809",81.830002,82.519997,81.739998,81.900002,4677000,79.057063
"810",81.099998,82.129997,80.919998,81.169998,4422500,78.3524
"811",81.400002,83.330002,81.239998,82.68,5511700,79.809986
"812",82.699997,82.910004,81.480003,81.599998,4834400,78.767474
"813",81.559998,81.599998,80.68,80.940002,4455500,78.431237
"814",81.690002,82.830002,81.68,82.419998,5299300,79.86536
"815",82.110001,83.489998,81.860001,82.860001,5521100,80.291724
"816",83.230003,84.550003,83,84.220001,8640500,81.609571
"817",84.720001,85.919998,83.720001,85.139999,9117100,82.501054
"818",85.18,86.75,85.18,86.449997,5954500,83.770447
"819",86.150002,86.900002,85.459999,86.900002,10257200,84.206504
"820",86.809998,87.110001,86.190002,87.050003,5414000,84.351856
"821",86.849998,87.18,86,86.580002,5860700,83.896423
"822",86.470001,86.910004,86.080002,86.720001,3874800,84.032083
"823",87.360001,87.610001,86.589996,87,4213300,84.303403
"824",86.959999,88.220001,86.660004,87.739998,6074500,85.020464
"825",87.639999,89.480003,86.940002,88.949997,6756500,86.192959
"826",88.839996,89.720001,88.720001,88.790001,6010200,86.037922
"827",89.080002,89.279999,87.440002,87.440002,8555600,84.729767
"828",87.160004,87.860001,87.029999,87.040001,5480900,84.342164
"829",87.419998,88.519997,86.57,87.910004,5688300,85.185201
"830",87.830002,89.239998,87.510002,88.57,8082500,85.82474
"831",88.769997,89.25,88.43,88.830002,5042900,86.076683
"832",88.309998,89.099998,88.120003,88.82,4980100,86.066991
"833",87.489998,88.879997,87.160004,88.360001,5597200,85.62125
"834",87.989998,89.589996,87.980003,89.050003,5580200,86.289865
"835",89,89.900002,88.75,89.849998,7487100,87.065065
"836",89.629997,89.980003,89,89.440002,6618300,86.667777
"837",89.559998,90.470001,89,90.010002,3983600,87.220109
"838",89.279999,90.099998,89.010002,89.290001,4570100,86.522424
"839",89.330002,89.410004,87.839996,87.949997,5902800,85.223954
"840",87.949997,88.080002,86.300003,87.040001,6185100,84.342164
"841",87.970001,89.440002,87.900002,89.419998,6081800,86.648392
"842",89.050003,90.290001,88.519997,90.019997,5335400,87.229794
"843",89.330002,91.300003,89.239998,91.169998,5475000,88.34415
"844",90.540001,91.260002,89.629997,90.540001,6370800,87.73368
"845",90.93,92.400002,90.849998,92.18,9084500,89.322847
"846",91.830002,91.849998,90.709999,91.43,8871400,88.596094
"847",93.099998,94.879997,92.989998,93.989998,11240000,91.076743
"848",94.120003,94.910004,92.910004,93.480003,7325900,90.582556
"849",93.389999,94.900002,93.290001,94.459999,7692500,91.532177
"850",93.669998,93.75,92.620003,92.839996,7718600,89.962386
"851",92.809998,93.449997,92.309998,92.849998,4376500,89.972079
"852",92.470001,93.279999,92.410004,92.900002,4697700,90.020532
"853",92.709999,93.139999,92.120003,92.849998,4936700,89.972079
"854",93.239998,94.010002,92.889999,94,4078100,91.086435
"855",94.43,94.769997,93.360001,93.879997,5615900,90.970152
"856",93.879997,94.449997,93.269997,93.720001,5305400,90.815115
"857",93.949997,94.099998,92.129997,93,5907400,90.117431
"858",93.400002,93.720001,92.830002,93.510002,3841400,90.611625
"859",92.970001,93.110001,91.860001,92.389999,4892700,89.526337
"860",93.07,93.879997,92.599998,93.230003,4244300,90.340305
"861",93.650002,93.790001,91.839996,92.050003,5349000,89.196879
"862",91.870003,93.889999,91.809998,93.790001,6832400,90.882945
"863",93.779999,94.809998,93.510002,93.870003,3847200,90.960467
"864",93.470001,93.57,91.290001,91.989998,6598400,89.138734
"865",91.660004,93.099998,90.779999,93.080002,6008000,90.194953
"866",93.18,93.5,92.669998,93.309998,4226700,90.41782
"867",93.389999,93.870003,92.330002,92.980003,5056400,90.098054
"868",93.209999,93.300003,91.629997,92.019997,4352100,89.167803
"869",91.669998,92.199997,90.57,91.279999,6261800,88.450742
"870",91.940002,91.970001,90.309998,90.449997,5554300,87.646466
"871",90.809998,91.139999,90.389999,91.010002,5774700,88.189114
"872",91.309998,92.790001,91,92.730003,5274000,89.855803
"873",92.459999,92.699997,89.5,89.809998,7255000,87.026304
"874",89.870003,90.010002,88.900002,89.459999,6987200,86.687153
"875",89.32,89.489998,86.790001,87.949997,8571100,85.223954
"876",88.129997,89.660004,87.68,88.419998,4093900,85.679388
"877",88.639999,88.989998,87.339996,87.599998,4653800,85.186354
"878",87.160004,88.099998,86.379997,87.639999,5831900,85.225253
"879",87.370003,87.900002,86.5,87.279999,6694500,84.875171
"880",86.739998,87.910004,86.559998,86.870003,5986200,84.476472
"881",88.099998,88.529999,87.769997,88.150002,6102400,85.721203
"882",88.519997,88.519997,86.940002,88.029999,5066900,85.604506
"883",87.699997,88.099998,86.849998,87.010002,4867100,84.612614
"884",87,87.480003,85.900002,86.139999,5387500,83.766582
"885",86.230003,87.639999,85.970001,86.959999,5923400,84.563988
"886",87.379997,87.510002,85.849998,86.370003,6089300,83.990248
"887",86.989998,87.129997,86.150002,87,5083600,84.602887
"888",87.029999,87.519997,85.449997,85.540001,7275800,83.183115
"889",85.580002,87.309998,84.910004,87.260002,8990400,84.855725
"890",87.040001,87.080002,85.650002,86.470001,6374800,84.087491
"891",86.510002,87.760002,86,87.269997,9322500,84.865445
"892",87.879997,88.129997,87.269997,87.32,5214500,84.91407
