"","RTN.Open","RTN.High","RTN.Low","RTN.Close","RTN.Volume","RTN.Adjusted"
"453",52.419998,52.990002,52.369999,52.959999,2444600,47.736803
"454",52.98,53,52.799999,52.93,1802500,47.709763
"455",52.900002,52.939999,52.25,52.52,1759700,47.3402
"456",52.290001,52.860001,52.25,52.860001,1675000,47.646667
"457",52.349998,52.779999,52.169998,52.779999,3078300,47.574555
"458",52.360001,52.93,51.970001,52.700001,2436400,47.956754
"459",52.549999,52.790001,52.209999,52.560001,2835400,47.829355
"460",52.23,52.459999,52.029999,52.439999,2679200,47.720153
"461",52.209999,52.52,52.119999,52.349998,3870400,47.638253
"462",51.82,51.919998,51.52,51.77,2293400,47.110458
"463",51.48,51.580002,51.080002,51.09,2566700,46.491661
"464",51.580002,51.75,51.41,51.509998,1889800,46.873857
"465",51.759998,52.970001,51.700001,52.700001,2905400,47.956754
"466",52.549999,52.970001,52.459999,52.529999,4285200,47.802053
"467",52.650002,53.099998,52.419998,52.599998,2433200,47.865752
"468",53,53.200001,52.610001,53.029999,2087600,48.257051
"469",52.779999,53.110001,52.66,52.93,1929200,48.166052
"470",53,53.139999,52.439999,52.529999,2258600,47.802053
"471",52.669998,53.349998,52.599998,53.110001,1837500,48.329852
"472",52.610001,52.790001,52.43,52.700001,1589200,47.956754
"473",52.860001,53.240002,52.799999,52.98,2002600,48.211552
"474",53.349998,53.549999,52.830002,52.91,2192900,48.147852
"475",53.599998,54.619999,53.220001,53.93,4358100,49.076048
"476",54.110001,54.689999,53.799999,53.91,3117400,49.057847
"477",53.830002,54.330002,53.669998,54.139999,1681900,49.267146
"478",54,54.580002,53.66,54.299999,2290000,49.412745
"479",54.189999,54.25,53.939999,54.02,1816200,49.157947
"480",53.939999,54.18,53.779999,54,2926300,49.139747
"481",53.75,53.889999,53.400002,53.560001,2347500,48.73935
"482",53.380001,53.799999,53.27,53.68,2251900,48.848549
"483",53.369999,53.509998,53.09,53.450001,1978600,48.63925
"484",53,53.029999,52.639999,52.66,3003400,47.920353
"485",52.950001,53,52.25,52.369999,2600700,47.656454
"486",52.25,52.599998,52.02,52.150002,2006200,47.456257
"487",51.84,51.91,51.27,51.830002,2534400,47.165059
"488",51.959999,51.959999,51.18,51.310001,2299900,46.691861
"489",51.48,51.59,51.049999,51.130001,1898600,46.528062
"490",51.189999,51.25,50.16,50.16,1931100,45.645365
"491",50.509998,50.509998,49.790001,49.939999,2808700,45.445165
"492",49.939999,50.290001,49.830002,50.279999,1768900,45.754563
"493",50.380001,50.689999,50.169998,50.459999,1986900,45.918363
"494",49.98,50.360001,49.419998,50.259998,1900000,45.736363
"495",49.709999,50.34,49.450001,49.919998,2005900,45.426965
"496",49.939999,50.240002,49.52,49.669998,1550500,45.199466
"497",50.080002,50.23,49.700001,50.18,2268000,45.663565
"498",49.889999,50.950001,49.84,50.389999,3448500,45.854663
"499",50.43,50.689999,50.25,50.32,3744700,45.790964
"500",49.560001,49.970001,49.459999,49.48,2153600,45.026568
"501",49.560001,49.630001,49.029999,49.299999,2417900,44.862768
"502",49.139999,49.68,49.040001,49.619999,1887100,45.153967
"503",49.77,50.68,49.77,50.68,1817000,46.118563
"504",51.009998,51.549999,50.880001,51.259998,2844600,46.646358
"505",51.09,51.580002,51.02,51.580002,1386400,46.93756
"506",51.970001,51.970001,51.23,51.279999,1458800,46.664559
"507",51.380001,52.400002,51.310001,52.369999,2111200,47.656454
"508",52.360001,52.759998,51.919998,52.27,2283300,47.565456
"509",52.330002,53.48,52.200001,53.09,2541600,48.311652
"510",53.259998,53.68,53.02,53.669998,3764900,48.839447
"511",53.450001,54.57,53.41,54.32,1894500,49.430945
"512",54.48,55,54.349998,54.639999,2080700,49.722144
"513",54.630001,55,54.330002,54.889999,1866300,49.949642
"514",54.970001,55.130001,54.25,54.299999,1870700,49.412745
"515",54.790001,54.950001,54.32,54.82,1937400,49.885943
"516",54.560001,54.75,54.209999,54.209999,1373300,49.330845
"517",54.490002,54.560001,54.110001,54.27,2259100,49.385446
"518",54.490002,55.150002,54.290001,55.099998,2074600,50.140741
"519",54.849998,54.919998,54.330002,54.880001,1471700,49.940544
"520",55.540001,56.700001,55.450001,56.59,2782200,51.496635
"521",56.09,56.5,55.599998,55.98,1635300,51.395641
"522",56.09,56.549999,56.029999,56.490002,1003700,51.863878
"523",56.200001,56.450001,55.990002,56.07,1383200,51.478271
"524",55.630001,55.970001,55.41,55.880001,1615400,51.303832
"525",55.849998,56.41,55.84,56.330002,1824800,51.716981
"526",56.48,56.82,55.849998,56.09,1750700,51.496634
"527",56.200001,56.200001,55.209999,55.310001,1940800,50.780511
"528",55.43,55.52,54.869999,55.110001,1750200,50.596889
"529",55.27,56.099998,55.240002,55.93,1520500,51.349737
"530",55.77,55.970001,55.360001,55.77,1146900,51.20284
"531",55.709999,56.25,55.529999,56.139999,1260700,51.542538
"532",55.970001,56.900002,55.790001,56.799999,1556200,52.148489
"533",56.91,56.919998,56.610001,56.860001,1333000,52.203577
"534",56.560001,56.849998,56.02,56.110001,1686800,51.514996
"535",55.610001,55.919998,55.25,55.740002,1003600,51.175298
"536",55.650002,55.990002,54.889999,55.310001,1851100,50.780511
"537",55.57,55.799999,54.959999,55.080002,1949600,50.569347
"538",55,55.48,54.25,54.560001,2564300,50.091931
"539",54.790001,56,54.73,55.669998,2820500,51.111027
"540",55.669998,55.799999,55.150002,55.540001,1552900,50.991675
"541",55.490002,55.900002,55.169998,55.48,1692000,50.936588
"542",55.720001,55.990002,54.799999,54.91,1918800,50.413267
"543",54.700001,54.830002,53.970001,54.279999,2217500,49.834858
"544",54.130001,55.34,54.130001,55.200001,1583900,50.679519
"545",55.470001,55.830002,55.279999,55.330002,1423200,50.798874
"546",55.610001,55.98,55.43,55.720001,1514700,51.156935
"547",55.450001,55.810001,55.220001,55.75,1476200,51.184477
"548",55.68,56.02,55.459999,55.959999,1228300,51.377279
"549",55.93,56.200001,55.790001,56.110001,1561600,51.514996
"550",56.07,56.290001,55.919998,56.16,1441600,51.560901
"551",56.259998,56.389999,55.990002,56.110001,1179500,51.514996
"552",55.93,56.43,55.799999,56.240002,1345800,51.634351
"553",56.32,56.549999,56.040001,56.419998,1411500,51.799607
"554",56.490002,56.490002,56.110001,56.23,1957600,51.625168
"555",56.23,56.650002,56.200001,56.490002,1520400,51.863878
"556",56.650002,56.82,56.220001,56.32,997200,51.707798
"557",56.18,56.34,55.700001,55.810001,1252100,51.239565
"558",55.830002,55.84,55.360001,55.68,1808600,51.12021
"559",55.459999,55.889999,55.27,55.799999,1575700,51.230382
"560",55.799999,56.599998,55.799999,56.34,1730400,51.72616
"561",56.150002,56.529999,56,56.23,1436700,51.625168
"562",56.279999,56.830002,56.09,56.740002,1380500,52.093405
"563",56.389999,56.509998,56.009998,56.299999,982400,51.689435
"564",56.639999,56.73,56.169998,56.52,1320100,51.89142
"565",56.52,56.619999,56,56.450001,1483200,51.827153
"566",56.650002,57.07,56.41,56.84,1866300,52.185214
"567",57.09,58,57,57.98,1501900,53.231856
"568",58,58,57.57,57.82,1234200,53.084959
"569",57.52,57.709999,57.330002,57.34,1169100,52.644268
"570",57.310001,57.560001,57.18,57.389999,1536200,52.690172
"571",57.389999,57.93,57.299999,57.880001,1522400,53.140046
"572",57.830002,58.68,57.529999,58.400002,1743400,53.617463
"573",58.130001,58.540001,57.59,57.810001,2779900,53.075779
"574",57.630001,58.09,57.490002,57.98,4663300,53.231856
"575",58,58.009998,57.639999,57.869999,1283100,53.130863
"576",57.880001,58.330002,57.77,58.150002,1063200,53.387936
"577",57.869999,58.150002,57.700001,58.049999,1195100,53.296123
"578",58.25,58.48,58.07,58.110001,1660200,53.351211
"579",57.950001,58,57.540001,57.860001,1233800,53.121684
"580",57.91,58.32,57.799999,58.049999,1240100,53.296123
"581",58.110001,58.310001,57.57,57.59,1173000,52.873794
"582",57.720001,57.830002,57.110001,57.540001,1152600,52.82789
"583",57.400002,57.41,56.720001,57.16,1320900,52.479008
"584",55.450001,56,54.450001,55.580002,4845400,51.478706
"585",54.119999,55.450001,53.599998,54.75,6039700,50.709951
"586",54.700001,55.110001,54.560001,54.98,2969000,50.922979
"587",55.299999,55.849998,54.98,55.32,2334800,51.23789
"588",55.470001,55.919998,55.27,55.48,1698700,51.386083
"589",55.380001,55.549999,55.150002,55.32,1103000,51.23789
"590",55.32,55.580002,54.970001,55.02,1767100,50.960028
"591",55.060001,55.220001,54.73,54.810001,1128000,50.765525
"592",55.119999,55.23,54.880001,54.880001,1264400,50.830359
"593",55.029999,55.349998,54.650002,54.880001,1095800,50.830359
"594",54.889999,55.419998,54.849998,55.34,1206700,51.256415
"595",55.580002,56.279999,55.290001,56.23,1392100,52.08074
"596",56.369999,56.73,56.240002,56.66,1246300,52.47901
"597",56.560001,57.09,56.369999,57.060001,1384200,52.849495
"598",56.860001,56.860001,55.799999,55.869999,1527500,51.747304
"599",55.389999,55.779999,55.150002,55.650002,1278600,51.543541
"600",55.18,55.189999,54.450001,55.080002,1646400,51.015602
"601",55.389999,55.790001,55.099998,55.150002,1666800,51.080436
"602",55.66,56.310001,55.060001,55.740002,2967900,51.6269
"603",55.630001,56.23,55.369999,55.709999,1497500,51.599111
"604",56.099998,56.790001,55.869999,56.560001,1732800,52.386391
"605",56.630001,57.5,56.560001,57.16,2427700,52.942115
"606",57.380001,57.790001,56.990002,57.029999,3311400,52.821707
"607",56.830002,56.919998,56.240002,56.450001,2207000,52.284507
"608",56.75,57.959999,56.490002,57.34,2688100,53.108833
"609",56.220001,56.220001,54.299999,55.470001,4361100,51.376823
"610",55.529999,55.700001,55.09,55.119999,2154900,51.052647
"611",54.98,56.369999,54.57,56.060001,2643100,51.923286
"612",55.59,56.23,55.080002,55.389999,1696100,51.302724
"613",54.959999,56.32,54.959999,55.860001,1776600,51.738044
"614",56.029999,56.169998,54.360001,54.48,2410300,50.459874
"615",54.419998,54.689999,53.860001,54,1778800,50.015294
"616",54.23,54.720001,53.68,54.459999,2211100,50.44135
"617",54.880001,55.299999,54.619999,55.259998,1261800,51.182316
"618",55.240002,55.599998,54.959999,55.439999,1595100,51.349034
"619",55.419998,55.91,55.169998,55.84,1061800,51.719519
"620",56,56.200001,55.77,56.200001,678300,52.052955
"621",56.02,56.259998,55.779999,56.25,1074400,52.099265
"622",56.290001,56.75,55.860001,56.110001,1618700,51.969596
"623",55.860001,56.380001,55.349998,56.369999,1817700,52.210409
"624",56.5,56.98,56.279999,56.849998,1250400,52.654989
"625",56.849998,57.240002,56.709999,57.130001,1443600,52.91433
"626",57.290001,57.299999,56.279999,56.41,1065400,52.247458
"627",56.57,56.939999,56.330002,56.759998,1085500,52.57163
"628",56.790001,57.450001,56.150002,57.25,1322500,53.025474
"629",57.200001,57.310001,56.599998,57.279999,1166400,53.053259
"630",57.310001,57.450001,56.93,57.400002,752900,53.164407
"631",57.299999,58,56.91,57.91,1196200,53.636772
"632",57.959999,58.59,57.880001,58.150002,1368200,53.859064
"633",58.389999,58.700001,58.02,58.139999,1222900,53.8498
"634",58.060001,58.200001,57.389999,57.509998,1127100,53.266287
"635",57.509998,57.779999,57.330002,57.490002,1665300,53.247766
"636",57.66,58.200001,57.5,58.169998,1533900,53.877585
"637",58.18,58.93,58.080002,58.900002,1273200,54.55372
"638",59.060001,59.060001,58.060001,58.75,1858800,54.414788
"639",58.91,59.279999,58.720001,59.279999,1205100,54.905677
"640",58.639999,59.34,58.459999,59.23,2695600,54.859368
"641",58.98,58.98,58.5,58.720001,511900,54.387003
"642",58.860001,58.869999,57.259998,57.310001,2421800,53.081048
"643",57.369999,57.900002,56.950001,57.799999,1834100,53.534888
"644",57.049999,57.560001,56.639999,56.700001,1734500,52.974314
"645",56.5,57.619999,56.07,57.560001,1953200,53.777805
"646",58.52,58.650002,58.130001,58.619999,1726200,54.768152
"647",58.66,58.98,58.43,58.639999,1636200,54.786838
"648",58.889999,59.080002,58.459999,59.009998,1062500,55.132525
"649",58.68,58.84,58.209999,58.349998,2169400,54.515893
"650",57.23,57.990002,57.23,57.740002,2358500,53.945978
"651",57.779999,58.32,57.650002,58.209999,1153700,54.385092
"652",58.439999,58.580002,57.990002,58.580002,1600500,54.730783
"653",58.57,58.599998,57.91,57.990002,1175800,54.179551
"654",58.009998,58.099998,57.580002,57.869999,1189900,54.067433
"655",57.580002,58.23,57.419998,58.150002,1285700,54.329037
"656",58.09,58.130001,57.599998,57.77,1333900,53.974006
"657",57.93,58.52,57.630001,58.25,1928400,54.422465
"658",58.43,58.5,57.669998,58.099998,1698500,54.28232
"659",58.029999,58.439999,57.970001,58.369999,1193400,54.534579
"660",57.790001,58.360001,57.360001,58.200001,2073700,54.375751
"661",58.18,58.18,56.009998,56.540001,4509600,52.824828
"662",56.669998,56.669998,55.700001,55.880001,2359000,52.208196
"663",56.439999,56.439999,54.57,54.869999,3562500,51.26456
"664",54.869999,55.18,54.779999,54.900002,3086100,51.292591
"665",54.779999,54.98,54.099998,54.150002,2164000,50.591872
"666",54.07,54.07,52.639999,52.68,4457000,49.218463
"667",52.790001,53.099998,52.240002,52.669998,3238100,49.209118
"668",52.5,53.290001,52.5,53.02,3147700,49.536122
"669",53.349998,53.619999,52.950001,53.509998,2503700,49.993923
"670",53.139999,53.509998,53.009998,53.419998,2516400,49.909837
"671",53.43,54.220001,53.32,54.110001,2229100,50.5545
"672",54.119999,54.220001,53.77,54.16,1495000,50.601214
"673",54.139999,54.630001,53.830002,54.549999,2227500,50.965587
"674",54.669998,54.709999,54.23,54.360001,1902900,50.788073
"675",54.450001,54.490002,53.799999,53.970001,1426400,50.4237
"676",53.810001,54.18,53.540001,53.759998,1691400,50.227496
"677",53.52,54.119999,53.450001,53.98,2396100,50.433041
"678",54.029999,54.290001,54,54.290001,2389000,50.722672
"679",54.240002,54.639999,54.049999,54.049999,1546000,50.498441
"680",53.889999,54.130001,53.66,53.939999,1895900,50.395668
"681",54.049999,54.610001,54,54.439999,1525000,50.862814
"682",54.630001,54.869999,54.029999,54.029999,2123400,50.479755
"683",54.18,54.439999,54.029999,54.209999,2161400,50.647927
"684",54.09,55.23,54.09,55.060001,2532000,51.442077
"685",55.009998,55.360001,54.540001,54.57,2610500,50.984273
"686",54.299999,54.73,53.93,54.669998,2290000,51.077701
"687",54.470001,54.470001,53.759998,54.240002,1808700,50.675959
"688",54.540001,55,54.299999,54.849998,2126600,51.245873
"689",55.110001,55.380001,54.5,55.360001,2496100,51.722364
"690",55.380001,55.759998,55.200001,55.639999,1930600,51.983964
"691",55.849998,56.360001,55.560001,56.029999,1618500,52.348337
"692",55.880001,56.049999,55.720001,55.98,1177600,52.301623
"693",55.98,56.18,55.82,56.130001,1438700,52.441768
"694",56.169998,57.330002,56.029999,57.18,1833000,53.422774
"695",57.290001,57.470001,57.150002,57.32,1643300,53.553574
"696",57.130001,57.93,57.099998,57.93,4110800,54.123492
"697",57.18,57.540001,56.82,57.029999,3186500,53.282628
"698",57.18,57.400002,56.73,57.099998,1508800,53.348029
"699",57.299999,58,56.93,57,1534900,53.254601
"700",56.970001,57.25,56.639999,56.860001,1630100,53.123801
"701",57,57.25,56.900002,57.040001,5064300,53.291973
"702",57.310001,57.549999,56.549999,56.759998,5587600,53.030369
"703",57.220001,57.889999,57.169998,57.810001,1811600,54.011378
"704",57.68,58.52,57.419998,58.41,1852100,54.571951
"705",58.560001,58.849998,58.400002,58.790001,2139500,54.926983
"706",58.32,58.439999,57.720001,57.889999,1733200,54.596892
"707",58.09,58.130001,57.32,57.540001,1470700,54.266803
"708",57.709999,58.75,57.709999,58.02,2054200,54.719498
"709",58.169998,58.73,58.130001,58.540001,1813200,55.209918
"710",58.110001,58.330002,57.779999,58.18,2493100,54.870396
"711",58.099998,58.25,57.630001,58.25,1403800,54.936414
"712",58.400002,58.459999,57.84,57.959999,1183400,54.66291
"713",58.110001,58.549999,58.07,58.220001,1550900,54.908122
"714",58.389999,58.529999,58.259998,58.41,1512800,55.087312
"715",58.150002,58.43,57.950001,58.34,1134300,55.021294
"716",58.119999,58.240002,57.290001,57.439999,1672900,54.17249
"717",57.779999,58.130001,57.119999,57.389999,1634700,54.125335
"718",57.16,57.240002,56.419998,56.68,1352500,53.455724
"719",56.66,56.810001,55.849998,56.220001,1609800,53.021893
"720",56.52,57.310001,56.470001,57.150002,1700100,53.898989
"721",57.25,57.330002,56.610001,56.939999,1262500,53.700933
"722",57.310001,57.490002,56.529999,57.389999,1578300,54.125335
"723",57.68,58.41,57.470001,58.130001,1482400,54.823241
"724",58.48,59.709999,58.099998,59.299999,2819400,55.926683
"725",59.59,60.389999,59.389999,60.200001,2048100,56.775488
"726",60.220001,60.919998,59.77,60.720001,1902300,57.265908
"727",60.740002,61.68,60.720001,61.380001,2196300,57.888363
"728",61.25,62.330002,61.240002,61.66,2142000,58.152434
"729",61.66,62.759998,61.470001,62.5,1852700,58.94465
"730",63.02,63.209999,62.59,63.040001,1579000,59.453933
"731",63.169998,63.389999,62.810001,62.98,1128000,59.397344
"732",63.130001,63.630001,62.990002,63.459999,1233000,59.850039
"733",63.360001,63.439999,62.889999,63.16,2309300,59.567105
"734",63.259998,63.790001,63,63.459999,1335100,59.850039
"735",63.610001,64.269997,63.439999,64.269997,1475500,60.613959
"736",64.230003,66,63.599998,63.93,1004400,60.293304
"737",63.970001,64.669998,63.939999,64.639999,1123900,60.962914
"738",64.419998,65.769997,64.279999,65.769997,1292800,62.028631
"739",65.730003,66.150002,65.410004,65.639999,1555100,61.906029
"740",65.800003,66.980003,65.769997,66.889999,3177900,63.084922
"741",66.779999,67.139999,66.660004,66.779999,1234000,62.981178
"742",66.849998,67.290001,66.459999,66.760002,1421000,62.962319
"743",66.68,67.440002,66.110001,66.239998,1654000,62.471896
"744",65.75,67.040001,65.720001,66.75,1413100,62.952886
"745",66.610001,66.849998,66.059998,66.730003,1115000,62.934027
"746",67.290001,68.029999,67.230003,67.75,1539400,63.896001
"747",67.400002,67.489998,66.660004,67.099998,1220700,63.282975
"748",67.419998,68.620003,67.300003,67.330002,1584000,63.499894
"749",67.239998,68.089996,66.639999,66.639999,1956500,62.849143
"750",66.300003,66.629997,65.690002,66.239998,2897400,62.471896
"751",66.120003,66.639999,65.800003,66.349998,1528500,62.575639
"752",66.139999,66.239998,65.339996,65.5,1386500,61.773993
"753",65.519997,66.120003,65.059998,65.980003,1363800,62.226691
"754",66.410004,67.489998,66.349998,67.410004,1907400,63.575345
"755",67.440002,67.480003,66.769997,66.949997,1467300,63.141506
"756",66.480003,67.18,66.220001,66.540001,1470800,62.754833
"757",67.050003,67.300003,66.559998,66.709999,1336800,62.915161
"758",66.690002,68.129997,66.660004,67.669998,1873900,63.82055
"759",67.360001,67.830002,66.970001,67.410004,1834100,63.575345
"760",68.010002,68.489998,67.349998,67.779999,1226900,63.924293
"761",68,68.349998,67.699997,68.07,1855300,64.197797
"762",68.07,68.07,66.82,66.900002,2434700,63.094355
"763",66.589996,66.959999,66.010002,66.110001,1925300,62.349294
"764",66.360001,66.68,66.040001,66.110001,2344300,62.349294
"765",65.860001,66.209999,65.139999,65.510002,1788600,61.783426
"766",65.959999,66.040001,65.029999,65.32,1453000,61.604232
"767",65.809998,66.32,65.220001,65.93,2034200,62.179533
"768",66.5,66.790001,66.360001,66.440002,1730500,62.660523
"769",66.349998,66.660004,65.949997,66.120003,1958000,62.358727
"770",66,66.440002,65.43,66.099998,1585300,62.862767
"771",66.050003,66.050003,64.480003,64.82,1939100,61.645456
"772",64.620003,65.279999,64.529999,65.150002,753000,61.959296
"773",65.629997,66.010002,65.150002,65.839996,1070500,62.615499
"774",66.300003,66.959999,66.139999,66.839996,1969400,63.566524
"775",67.279999,67.879997,66.739998,67.440002,2054400,64.137145
"776",67.489998,68.419998,67.489998,68.18,1738600,64.840902
"777",68.769997,69.489998,68.769997,69.379997,1759800,65.982129
"778",69.300003,69.599998,68.93,69.470001,1647900,66.067725
"779",69.910004,70.129997,69.68,70.040001,1397100,66.609809
"780",70.010002,70.089996,69.440002,69.559998,1287800,66.153314
"781",69.690002,69.940002,69.290001,69.459999,1268400,66.058213
"782",69.709999,69.940002,69.419998,69.699997,1717800,66.286457
"783",69.739998,69.839996,69.489998,69.800003,2856200,66.381565
"784",69.779999,69.870003,69.309998,69.370003,1470400,65.972624
"785",69.660004,69.940002,69.349998,69.709999,2272200,66.295969
"786",70,70.550003,69.730003,69.75,2035500,66.334011
"787",70.510002,70.709999,68.860001,69.75,2365100,66.334011
"788",69.599998,70.400002,69.360001,70.010002,2546700,66.58128
"789",70,71.239998,69.860001,70.949997,3030200,67.475238
"790",71.230003,71.550003,71.059998,71.220001,2267700,67.732019
"791",71.370003,72.339996,71.32,71.839996,2702600,68.32165
"792",72.339996,73.830002,72.199997,73.769997,3591600,70.157129
"793",75.480003,76.269997,74.339996,75.650002,6525600,71.945061
"794",75.760002,76.389999,75.010002,76.080002,3293200,72.354003
"795",75.959999,76.080002,75.349998,75.790001,2499300,72.078204
"796",75.75,76.550003,75.519997,76.379997,2589200,72.639306
"797",76.669998,77.150002,76.199997,76.800003,2048700,73.038742
"798",76.879997,77.230003,76.550003,76.980003,2177200,73.209927
"799",76.82,76.949997,75.910004,76.019997,1704900,72.296936
"800",75.970001,76.980003,75.949997,76.800003,1405000,73.038742
"801",76.620003,76.790001,76.260002,76.400002,1541000,72.65833
"802",75.800003,76.160004,75.279999,75.599998,1461800,71.897507
"803",75.470001,76.790001,75.470001,76.739998,2961900,72.981675
"804",76.480003,77.190002,76.269997,76.349998,2411000,72.610776
"805",76.290001,76.75,76.029999,76.050003,1741100,72.325473
"806",75.959999,76.5,75.82,75.879997,1547100,72.163793
"807",76.150002,76.849998,76.019997,76.650002,1059200,72.896087
"808",76.760002,77.849998,76.629997,77.650002,1856100,73.847112
"809",77.400002,77.93,76.93,77.019997,1780300,73.247961
"810",76.620003,77.290001,75.120003,75.260002,2622300,71.574162
"811",75.449997,76.080002,75.309998,75.519997,1943300,71.821424
"812",75.410004,76.279999,75.32,75.68,1211300,71.973591
"813",75.860001,75.980003,75.18,75.410004,1176100,71.716817
"814",76.360001,76.629997,75.5,75.690002,1464800,71.983103
"815",75.75,76.559998,75.589996,76.080002,1741100,72.354003
"816",76.050003,76.209999,75.43,75.800003,1531900,72.087717
"817",75.989998,76.129997,74.699997,75.610001,1544800,71.90702
"818",75.75,76.07,75.5,75.849998,1066900,72.135264
"819",76.169998,77.040001,76.129997,76.889999,1357300,73.124331
"820",77.029999,77.43,76.75,77.43,1368800,73.637885
"821",77.190002,77.949997,77.18,77.57,903600,73.771028
"822",77.800003,78.669998,77.379997,78.480003,1612300,74.636465
"823",79.089996,79.68,78.760002,79.660004,1401300,75.758675
"824",79.550003,80.360001,79.360001,80.260002,1413500,76.329288
"825",80.349998,80.800003,79.43,80.620003,1463900,76.671658
"826",80.769997,81.260002,80.550003,80.690002,980500,76.73823
"827",80.519997,80.629997,78.68,79,2587900,75.130995
"828",79,79.230003,78.209999,78.690002,1470000,74.836179
"829",78.809998,79.150002,78.470001,78.709999,1433400,74.855196
"830",78.790001,78.910004,78.110001,78.720001,1307200,74.864709
"831",78.760002,79.82,78.699997,79.800003,1331000,75.891818
"832",79.760002,79.779999,78.629997,78.739998,1637000,74.883726
"833",77.379997,77.730003,76.919998,77.07,1619500,73.811084
"834",77.169998,78.010002,76.889999,77.809998,1292000,74.519791
"835",77.550003,77.610001,75.639999,76.080002,2503700,72.862948
"836",75.839996,75.93,74.43,74.919998,2040900,71.751995
"837",74.900002,75,74.029999,74.25,2424200,71.110328
"838",74.25,75.790001,74,75.220001,2407600,72.039313
"839",75.139999,75.269997,74.029999,74.050003,1349900,70.918788
"840",74.220001,74.519997,73.809998,73.970001,1314700,70.842169
"841",74.639999,76.260002,74.5,76.260002,1432500,73.035337
"842",75.93,76.25,75.629997,76.230003,1609300,73.006607
"843",75.550003,76.529999,75.269997,76.379997,900800,73.150258
"844",76.440002,76.540001,75.610001,75.68,1406600,72.479861
"845",76.209999,76.470001,75.849998,76.260002,1485600,73.035337
"846",76.18,77.82,75.769997,77.629997,1217200,74.347402
"847",77.800003,77.800003,76.849998,76.860001,2056800,73.609964
"848",76.970001,76.989998,74.68,75.07,2627900,71.895654
"849",75.82,76.290001,75.080002,76.209999,3173300,72.987448
"850",76.199997,78.75,76.199997,78.489998,2884000,75.171037
"851",79.089996,79.419998,76.910004,78.080002,2871700,74.778378
"852",78.639999,80.230003,78.389999,79.959999,2166900,76.578879
"853",79.860001,81.620003,79.709999,81.089996,2118300,77.661094
"854",81.099998,81.93,81,81.870003,1446200,78.408118
"855",82.339996,82.68,81.809998,82.099998,1795800,78.628388
"856",82,83.099998,81.690002,82.370003,1887500,78.886975
"857",82.459999,84.43,82.459999,83.75,2064300,80.208619
"858",84.129997,84.449997,83.830002,84.120003,1519700,80.562976
"859",83.989998,84.879997,83.769997,84.489998,1476600,80.917326
"860",84.910004,84.980003,83.93,84.940002,1353000,81.348302
"861",85.199997,85.730003,84.199997,84.269997,1323400,80.706628
"862",84.220001,85.559998,84.199997,85.360001,1505800,81.750541
"863",85.239998,85.410004,84.699997,85.040001,1313000,81.444072
"864",85.019997,85.32,84.5,84.849998,1227000,81.262104
"865",84.669998,85.470001,84.25,85.459999,1487500,81.846311
"866",85.870003,86.010002,85.360001,85.68,1510900,82.057009
"867",85.32,85.470001,84.68,85.279999,1702300,81.673922
"868",85.879997,86.370003,85.459999,85.660004,1497900,82.037858
"869",85.739998,85.889999,84.970001,85.589996,1456300,81.970811
"870",85.769997,86.290001,85.080002,85.5,956800,81.88462
"871",85.980003,87.309998,85.830002,86.839996,1768500,83.167955
"872",86.550003,87.470001,86.470001,87.360001,1044300,83.66597
"873",87.529999,87.620003,86.900002,87.339996,1127800,83.646812
"874",87.349998,88.589996,87.209999,88.389999,2677100,84.652416
"875",88.739998,89.459999,88.510002,89.150002,1667300,85.380281
"876",89.099998,89.559998,88.529999,88.68,929400,84.930154
"877",88.629997,89.160004,87.510002,87.669998,1517900,83.96286
"878",87.849998,89.209999,87.68,88.779999,2496600,85.025924
"879",88.290001,88.599998,85.209999,86.050003,3778400,82.411366
"880",85.959999,86.989998,85.639999,86,2253800,82.363478
"881",86.779999,87.360001,85.699997,86.68,3108300,83.014724
"882",86.830002,87.010002,86.199997,86.849998,1579600,83.177534
"883",86.589996,87.400002,86.370003,87.010002,1278700,83.330772
"884",87.199997,87.209999,85.300003,85.400002,1349400,81.78885
"885",85.449997,86.110001,85.419998,85.709999,1253300,82.085739
"886",85.849998,86.739998,85.699997,86.440002,1076100,82.784874
"887",86.5,87.190002,86.230003,86.629997,1029400,82.966835
"888",87.040001,87.230003,86.620003,86.790001,1433200,83.120073
"889",87.150002,88.910004,86.18,88.730003,1905800,84.978042
"890",88.510002,88.830002,87.519997,88.489998,1398000,84.748186
"891",88.5,89.419998,88.139999,88.389999,2687700,84.652416
"892",89.190002,89.389999,88.809998,89.089996,1225600,85.322813
"893",89.43,89.739998,89.139999,89.599998,400600,85.81125
"894",89.919998,91.260002,89.629997,91.040001,991800,87.190361
"895",91.239998,91.389999,90.519997,90.849998,859800,87.008393
"896",90.410004,90.650002,89.389999,90.43,1050600,87.133657
"897",90.43,90.889999,90.129997,90.699997,928900,87.393812
"898",90.160004,90.160004,88.330002,88.779999,1501600,85.543801
"899",88.940002,89.540001,88.57,88.82,1287900,85.582344
"900",89.239998,89.82,89,89.150002,1574100,85.900317
"901",89.739998,89.910004,88.349998,88.690002,2062400,85.457085
"902",88.68,89.089996,87.660004,88.959999,2334800,85.71724
"903",89.540001,90.279999,89.239998,90,1713800,86.719331
"904",90.059998,90.779999,89.830002,90.660004,1310800,87.355276
"905",90.279999,91.349998,89.760002,89.93,1561900,86.651883
