"","FOSL.Open","FOSL.High","FOSL.Low","FOSL.Close","FOSL.Volume","FOSL.Adjusted"
"905",118.830002,120.489998,114.489998,114.580002,2004000,114.580002
"906",116,118.879997,115.860001,117.419998,1276900,117.419998
"907",117.629997,118.580002,116.169998,117.5,757200,117.5
"908",116.800003,117.309998,113.889999,116.059998,963100,116.059998
"909",116.290001,117.300003,114.900002,115.089996,572000,115.089996
"910",116.360001,116.970001,114.019997,115.43,602300,115.43
"911",115.480003,115.860001,114.169998,115.419998,663600,115.419998
"912",113.790001,115.699997,112.730003,113.620003,751500,113.620003
"913",113.07,114.199997,112.199997,113.279999,1176300,113.279999
"914",113.410004,115.190002,112.75,114.709999,1239900,114.709999
"915",114.809998,115.25,112.879997,114.459999,1362900,114.459999
"916",113.360001,114.790001,111.949997,112.75,889700,112.75
"917",112.809998,116.57,112.809998,115.25,1035300,115.25
"918",110.849998,113.809998,110.760002,111.830002,1230500,111.830002
"919",111.730003,111.82,106.910004,108.019997,1327200,108.019997
"920",115.709999,118.360001,113.629997,114.57,2300300,114.57
"921",112.970001,114.480003,111.989998,112.25,1112400,112.25
"922",112.620003,115.709999,111.720001,115.110001,991100,115.110001
"923",115.889999,116.910004,114.830002,115.910004,915900,115.910004
"924",115.709999,116.169998,114.510002,115,1236900,115
"925",115.5,117.93,113.910004,116.959999,2996500,116.959999
"926",122.879997,125,120.459999,121.059998,3574500,121.059998
"927",120.339996,122.150002,118.629997,121.470001,959500,121.470001
"928",121.18,122,120.309998,120.82,678000,120.82
"929",120.879997,121.889999,120.209999,121,685500,121
"930",121.199997,121.449997,118.959999,119.150002,1075800,119.150002
"931",119.769997,120.400002,118.849998,119.349998,714200,119.349998
"932",120.75,120.970001,118.809998,119.660004,628700,119.660004
"933",119.5,120.940002,118.989998,119.440002,866300,119.440002
"934",119.519997,120.379997,117.760002,118.309998,659700,118.309998
"935",118.519997,120.230003,117.790001,119.43,663300,119.43
"936",119.129997,120.019997,116.800003,117.339996,1044000,117.339996
"937",117,118.190002,114.730003,114.910004,1331100,114.910004
"938",113.5,114.150002,112.379997,113.089996,901800,113.089996
"939",114.059998,114.440002,112.800003,113.5,1005900,113.5
"940",113.669998,114.690002,112.599998,114.529999,869500,114.529999
"941",115.059998,117.040001,114.309998,116.599998,902500,116.599998
"942",117.519997,118.800003,116.5,116.779999,704300,116.779999
"943",116.370003,117.239998,115.360001,116.540001,434100,116.540001
"944",116.269997,116.739998,114.650002,115,821400,115
"945",114.660004,115.620003,113.620003,115.370003,537100,115.370003
"946",115.550003,116.309998,112.309998,113.139999,750100,113.139999
"947",112.730003,113.830002,112.25,112.43,1106800,112.43
"948",113,114.080002,112.360001,112.839996,578400,112.839996
"949",113.290001,118.07,111.760002,118.040001,2316100,118.040001
"950",118.849998,120.790001,117.43,120.230003,1457000,120.230003
"951",119.650002,120.230003,118.720001,119.010002,564200,119.010002
"952",120.410004,120.410004,118.419998,119.419998,1016200,119.419998
"953",118.989998,119.489998,116.599998,116.769997,837300,116.769997
"954",117.669998,118.209999,116.220001,116.800003,484000,116.800003
"955",118.139999,118.949997,116.589996,116.800003,634600,116.800003
"956",116.699997,117.309998,115.440002,115.669998,499100,115.669998
"957",116,117.949997,116,116.940002,285800,116.940002
"958",117.870003,117.870003,115.949997,116.57,506900,116.57
"959",116.959999,118.57,116.93,118.330002,430600,118.330002
"960",118.610001,119.349998,117.290001,117.940002,444700,117.940002
"961",118.5,119.050003,116.970001,117.550003,446600,117.550003
"962",118.099998,118.690002,114.230003,114.349998,642700,114.349998
"963",114.290001,114.800003,109.25,109.279999,895800,109.279999
"964",109.580002,110.589996,108.760002,109.480003,1145400,109.480003
"965",110,110.309998,108.309998,108.730003,808600,108.730003
"966",108.879997,110.059998,106.510002,107.489998,545600,107.489998
"967",106.449997,107.730003,105.900002,106.860001,823700,106.860001
"968",107.910004,108.68,106.190002,107.139999,428700,107.139999
"969",107.519997,108.400002,105.379997,106.970001,560700,106.970001
"970",107.589996,108.360001,106.269997,106.5,921900,106.5
"971",106.690002,109.910004,106.669998,109.419998,742300,109.419998
"972",108.900002,109.419998,107.150002,107.339996,406500,107.339996
"973",107.980003,109.709999,107.349998,109.339996,580700,109.339996
"974",109.510002,109.510002,108.129997,108.279999,229600,108.279999
"975",108.660004,109.489998,107.050003,108.739998,363200,108.739998
"976",108.639999,108.830002,106.68,106.989998,382100,106.989998
"977",106.849998,107.900002,104.25,106.370003,572800,106.370003
"978",106.370003,107.959999,106.199997,106.800003,482500,106.800003
"979",106.830002,107.220001,105.690002,106.650002,556200,106.650002
"980",106.720001,108.269997,106.589996,107.540001,233500,107.540001
"981",108.029999,109.470001,107.040001,108,263700,108
"982",107.669998,109.099998,106.889999,108.559998,421300,108.559998
"983",108.459999,109.190002,108.169998,108.43,606800,108.43
"984",108.529999,108.93,105.870003,107.739998,542700,107.739998
"985",109.709999,112.419998,108.949997,110.040001,743000,110.040001
"986",109.809998,110.669998,108.739998,110.57,442200,110.57
"987",114.110001,114.120003,111.309998,112.080002,832700,112.080002
"988",111.910004,112.980003,111.199997,111.449997,1266600,111.449997
"989",104,104.5,99.980003,100,4838400,100
"990",99.32,101,98.529999,100.870003,1708400,100.870003
"991",100.699997,102.209999,100.010002,101.900002,1496000,101.900002
"992",101.440002,102.669998,101.440002,102.32,743700,102.32
"993",101.699997,102.019997,100.860001,100.959999,1001900,100.959999
"994",101.239998,101.519997,100.300003,100.839996,518800,100.839996
"995",100.760002,101.370003,100.459999,101.099998,421100,101.099998
"996",101,102.199997,101,101.720001,484800,101.720001
"997",101.940002,102.910004,101.389999,102.010002,421800,102.010002
"998",101.889999,103.730003,101.199997,103.190002,1114700,103.190002
"999",103.230003,104.550003,102.970001,104.040001,683500,104.040001
"1000",103.739998,105.220001,102.629997,104.760002,826900,104.760002
"1001",104.879997,105.75,103.839996,105.629997,885700,105.629997
"1002",105.290001,105.629997,104.75,105.389999,471000,105.389999
"1003",104.809998,106.220001,103.940002,105.82,456700,105.82
"1004",104.489998,106.330002,103.57,106.309998,456400,106.309998
"1005",106.470001,107.169998,106.269997,106.919998,271600,106.919998
"1006",107.120003,107.540001,106.449997,107.099998,329700,107.099998
"1007",106.93,107,106.050003,106.360001,505500,106.360001
"1008",106.209999,107.029999,104.849998,105.660004,389300,105.660004
"1009",105.730003,106.589996,104.5,105.120003,436000,105.120003
"1010",105.720001,106.480003,105.190002,106.440002,692000,106.440002
"1011",105.970001,106.209999,104.669998,104.970001,538900,104.970001
"1012",104.279999,107.739998,104.050003,107.139999,478500,107.139999
"1013",106.830002,107.230003,106.080002,106.809998,493100,106.809998
"1014",107.019997,107.43,104.860001,106.029999,663000,106.029999
"1015",106.400002,106.540001,105.580002,105.599998,708300,105.599998
"1016",105.699997,105.839996,104.970001,105.190002,830100,105.190002
"1017",104.879997,106.620003,104.209999,104.279999,548100,104.279999
"1018",102.480003,105.129997,102.480003,103.980003,495000,103.980003
"1019",104.07,104.760002,102.949997,103.690002,303100,103.690002
"1020",103.529999,105.260002,102.910004,105.209999,670000,105.209999
"1021",105.190002,105.809998,103.610001,104.519997,561500,104.519997
"1022",104.419998,106.029999,104.419998,105,703200,105
"1023",105.260002,106.139999,105.050003,105.489998,478900,105.489998
"1024",105.550003,108.080002,105.550003,107.900002,405500,107.900002
"1025",107.650002,107.860001,105.900002,106.059998,325200,106.059998
"1026",106.169998,106.769997,104.510002,104.889999,419600,104.889999
"1027",105.459999,106.019997,104.900002,105.540001,367600,105.540001
"1028",104.120003,104.410004,102.68,103.029999,510500,103.029999
"1029",102.940002,103.230003,102.150002,102.669998,452400,102.669998
"1030",103.510002,103.629997,101.93,102.160004,361900,102.160004
"1031",102.230003,102.480003,100.25,100.639999,709700,100.639999
"1032",100.940002,102.919998,99.540001,101.019997,823800,101.019997
"1033",100.580002,101.650002,99.279999,99.519997,732200,99.519997
"1034",99.760002,100.470001,99.18,100.199997,444300,100.199997
"1035",99.809998,100.379997,99.449997,99.760002,352800,99.760002
"1036",100.18,101.720001,99.870003,100.029999,410100,100.029999
"1037",99.82,101.190002,99.720001,100.959999,471700,100.959999
"1038",101.5,103.25,101.120003,102.57,823900,102.57
"1039",102.25,104.5,100.849998,100.980003,658000,100.980003
"1040",100.879997,101.650002,100.160004,100.720001,479200,100.720001
"1041",100.839996,101.480003,99.800003,99.870003,445800,99.870003
"1042",100.57,101.290001,98.980003,99.769997,571100,99.769997
"1043",99.370003,100.440002,97.919998,98,660400,98
"1044",98.129997,98.75,97.57,97.68,643500,97.68
"1045",97.5,99.099998,97.290001,98.589996,480700,98.589996
"1046",97.980003,101.239998,97.980003,100.199997,726500,100.199997
"1047",99.580002,102.25,99.510002,102.099998,584500,102.099998
"1048",102.57,103.480003,100.239998,100.489998,607600,100.489998
"1049",100.470001,104.510002,100.449997,104.370003,652000,104.370003
"1050",104.32,104.330002,102.699997,103.209999,1261500,103.209999
"1051",102.800003,104.290001,101.470001,102.25,1459000,102.25
"1052",99.75,101.93,95.25,96.550003,2660500,96.550003
"1053",96.599998,97.410004,95.760002,97.400002,888100,97.400002
"1054",97.879997,98.230003,95.940002,97.019997,725900,97.019997
"1055",97.309998,98.489998,97.309998,97.940002,461800,97.940002
"1056",98.160004,99.260002,98.160004,98.860001,388100,98.860001
"1057",99.190002,99.989998,98.459999,99.57,513600,99.57
"1058",99.68,100.470001,99.239998,100,490400,100
"1059",99.650002,102.980003,99.650002,102.540001,826200,102.540001
"1060",102.540001,102.989998,102.239998,102.720001,531100,102.720001
"1061",102.980003,103.580002,102.290001,102.5,634400,102.5
"1062",102.709999,102.709999,102.129997,102.279999,597000,102.279999
"1063",101.879997,102.07,100.199997,100.690002,877300,100.690002
"1064",100.989998,101.449997,99.949997,101.290001,658500,101.290001
"1065",101.290001,102.169998,100.82,101.910004,665600,101.910004
"1066",102.099998,102.300003,101.18,101.230003,416600,101.230003
"1067",101.260002,103.529999,101.260002,103.279999,893100,103.279999
"1068",103.010002,103.559998,101.959999,103.459999,848700,103.459999
"1069",103.650002,105.480003,103.650002,105.129997,947100,105.129997
"1070",104.839996,105.239998,101.360001,102.919998,2649400,102.919998
"1071",102.889999,103.889999,101.970001,102.510002,764800,102.510002
"1072",101.93,103.889999,101.93,102.790001,1019800,102.790001
"1073",103.010002,103.809998,102.43,103,661000,103
"1074",103.459999,103.459999,99.690002,100.32,885800,100.32
"1075",100.519997,100.519997,99.010002,100.139999,1021600,100.139999
"1076",99.82,100.07,98.029999,98.43,1030700,98.43
"1077",98.839996,98.989998,98.169998,98.559998,799100,98.559998
"1078",99.019997,99.279999,97.080002,97.32,1067800,97.32
"1079",97.129997,97.129997,94.970001,95.980003,1255300,95.980003
"1080",95.82,97.220001,95.440002,95.910004,694600,95.910004
"1081",96.269997,96.279999,95.25,96.230003,506200,96.230003
"1082",96.360001,97.260002,95.639999,96.059998,740600,96.059998
"1083",96.239998,97.589996,95.800003,96.629997,551200,96.629997
"1084",95.559998,96.139999,95.209999,95.940002,549500,95.940002
"1085",95.800003,96.169998,93.739998,93.900002,763900,93.900002
"1086",93.110001,93.540001,91.839996,92.760002,1133500,92.760002
"1087",93.660004,95.809998,93.529999,95.18,1829800,95.18
"1088",95.940002,98.360001,95.690002,97.68,1104400,97.68
"1089",97.709999,98.209999,96.300003,97.019997,687800,97.019997
"1090",96.5,97.82,95.809998,95.900002,570700,95.900002
"1091",95.660004,97.660004,95.050003,97.419998,880600,97.419998
"1092",97.650002,97.739998,96.129997,96.760002,996400,96.760002
"1093",96.75,97.959999,96.410004,96.699997,932200,96.699997
"1094",96.370003,97.489998,94.910004,95.980003,1149700,95.980003
"1095",97.309998,101.389999,97.269997,99.120003,1599000,99.120003
"1096",97.839996,99.089996,95.68,98.410004,1094500,98.410004
"1097",96.410004,98.959999,96.389999,98.099998,1027800,98.099998
"1098",98.720001,99.480003,96.980003,96.989998,870900,96.989998
"1099",96.370003,98.139999,95.669998,98.110001,568800,98.110001
"1100",99.230003,101.010002,98.400002,101.010002,810400,101.010002
"1101",101.010002,101.559998,99.620003,99.660004,495600,99.660004
"1102",100.82,101.900002,99.110001,99.449997,985900,99.449997
"1103",99.300003,101.029999,98.410004,100.760002,774600,100.760002
"1104",100.610001,100.940002,99.440002,100.459999,591900,100.459999
"1105",100.040001,101.660004,99.75,101.110001,595500,101.110001
"1106",100.860001,101.279999,99.779999,100.510002,426900,100.510002
"1107",100.519997,100.800003,99.830002,100.139999,717200,100.139999
"1108",101.290001,102,100.529999,101.660004,827200,101.660004
"1109",101.540001,103.43,101.540001,102.879997,756400,102.879997
"1110",102.099998,102.099998,98.68,99.879997,871100,99.879997
"1111",100.25,101.559998,99.800003,100.75,386400,100.75
"1112",101.050003,102.739998,100.650002,102.720001,406200,102.720001
"1113",102.510002,103.699997,102.139999,103.019997,607200,103.019997
"1114",102.669998,104.230003,102.080002,103.220001,697400,103.220001
"1115",104.160004,104.800003,102.75,103.75,2900300,103.75
"1116",111.050003,115.199997,109.830002,112.480003,4931100,112.480003
"1117",112.400002,112.400002,109.449997,109.809998,1362000,109.809998
"1118",108.199997,108.720001,105.910004,108.32,2168600,108.32
"1119",108.139999,108.279999,106.879997,107.419998,913900,107.419998
"1120",107.25,108.809998,107.190002,108.019997,572300,108.019997
"1121",108.160004,108.43,107,107.43,673300,107.43
"1122",107.190002,109.849998,106.730003,109.370003,806300,109.370003
"1123",110.580002,110.769997,109.239998,109.370003,623000,109.370003
"1124",109.809998,111.110001,109.620003,111.07,614400,111.07
"1125",111.440002,112.230003,110.470001,110.589996,557400,110.589996
"1126",110.510002,110.82,109.720001,110.160004,410400,110.160004
"1127",110.68,112.389999,110.279999,111.720001,292000,111.720001
"1128",111.720001,111.720001,109.190002,109.970001,699900,109.970001
"1129",109.57,111.110001,108.739998,108.870003,500300,108.870003
"1130",108.910004,110,108.220001,109.809998,571300,109.809998
"1131",109.629997,110.419998,109.029999,109.510002,575100,109.510002
"1132",109.629997,110.190002,108.889999,109.480003,451400,109.480003
"1133",109.019997,109.349998,107.410004,107.93,464400,107.93
"1134",106.650002,107.830002,105.809998,107.529999,817200,107.529999
"1135",106.970001,108.129997,106.889999,107.449997,562300,107.449997
"1136",108.190002,109.239998,107.510002,107.769997,433000,107.769997
"1137",107.290001,108.25,106.830002,106.919998,419500,106.919998
"1138",107.510002,107.980003,105.699997,106.440002,482200,106.440002
"1139",106.029999,107.25,105.400002,105.419998,692000,105.419998
"1140",106.160004,107.290001,105.309998,106.550003,641100,106.550003
"1141",108.199997,108.199997,106.449997,107.989998,691200,107.989998
"1142",107.989998,108.120003,106.300003,107.129997,1246300,107.129997
"1143",107.690002,108.739998,106.650002,108.699997,646900,108.699997
"1144",108.900002,111.5,108.830002,109.980003,685000,109.980003
"1145",110.389999,110.739998,109.290001,109.779999,151000,109.779999
"1146",110.269997,111.099998,110.269997,110.410004,185000,110.410004
"1147",110.209999,112,110.059998,111.709999,373500,111.709999
"1148",111.220001,112.019997,110.830002,111.440002,321100,111.440002
"1149",112.18,112.739998,110.660004,110.739998,579300,110.739998
"1150",111.040001,112.059998,109.230003,110.330002,475900,110.330002
"1151",110.050003,110.050003,107.980003,108.669998,630500,108.669998
"1152",109.169998,109.260002,106.410004,107.260002,893500,107.260002
"1153",103.620003,106.519997,103.419998,104.93,1252900,104.93
"1154",105.279999,106.18,103.760002,104.010002,1641600,104.010002
"1155",104.150002,104.779999,102.650002,103.360001,1283200,103.360001
"1156",103.290001,104.610001,102.230003,102.82,808300,102.82
"1157",103.330002,104.610001,101.940002,102.489998,608900,102.489998
"1158",101.870003,102.470001,100.940002,101.300003,606700,101.300003
"1159",100.790001,101.400002,97.970001,98.589996,1133400,98.589996
"1160",98.209999,99,97.360001,97.739998,1186600,97.739998
"1161",96.75,98.800003,96.300003,97.980003,1208800,97.980003
"1162",98,99.980003,97.699997,99.089996,880400,99.089996
"1163",99.120003,101.339996,99,100.949997,1000100,100.949997
"1164",100.57,100.910004,99.139999,99.370003,659000,99.370003
"1165",99.110001,99.349998,98.339996,99.190002,942800,99.190002
"1166",98.580002,100.660004,97.43,100.269997,924600,100.269997
"1167",101.209999,101.209999,99.699997,99.830002,769600,99.830002
"1168",100.529999,101.779999,99.18,99.989998,1081900,99.989998
"1169",99.050003,100.519997,97.599998,97.800003,926200,97.800003
"1170",97.709999,98.739998,96.779999,98.400002,754300,98.400002
"1171",98.93,103.129997,98.470001,102.989998,1211300,102.989998
"1172",101.989998,101.989998,97.43,98.980003,1359100,98.980003
"1173",96.949997,97.980003,95.43,97.120003,1347600,97.120003
"1174",97.120003,98.040001,96.010002,96.32,1160700,96.32
"1175",94.739998,96.949997,94.309998,96.279999,1051500,96.279999
"1176",96.610001,97.330002,95.910004,97.230003,864500,97.230003
"1177",96.870003,98.129997,96.290001,97.730003,684500,97.730003
"1178",98.269997,98.949997,97.190002,98.739998,656700,98.739998
"1179",99.239998,99.470001,97.330002,98.440002,974800,98.440002
"1180",97.589996,99.769997,97.589996,99.32,2452600,99.32
"1181",84.25,84.980003,79.849998,83.690002,13718200,83.690002
"1182",83.769997,85.360001,83.599998,84.910004,3770200,84.910004
"1183",84.889999,85.360001,84.199997,85.139999,1755300,85.139999
"1184",84.809998,86.089996,84.650002,86.080002,1470500,86.080002
"1185",86.379997,86.379997,84.989998,85.360001,1161100,85.360001
"1186",85.220001,86.160004,84.610001,85.370003,647200,85.370003
"1187",85.410004,85.779999,84.959999,85.330002,1661700,85.330002
"1188",85.160004,86.239998,85.029999,86.010002,1244000,86.010002
"1189",85.669998,87.599998,85.669998,86.620003,1035000,86.620003
"1190",86.300003,86.639999,85.300003,85.5,765000,85.5
"1191",85.790001,85.940002,84.650002,85.099998,1249600,85.099998
"1192",85.160004,86.269997,84.279999,85.669998,1275600,85.669998
"1193",84.010002,84.010002,80.57,81.129997,2683600,81.129997
"1194",81.099998,81.199997,80.199997,80.68,1501100,80.68
"1195",80.010002,81.739998,79.709999,80.900002,1000900,80.900002
"1196",81.059998,81.370003,80.040001,80.239998,606400,80.239998
"1197",80.400002,80.980003,80.099998,80.43,707900,80.43
"1198",80.529999,80.93,79.5,80.18,779100,80.18
"1199",80.349998,80.779999,79.910004,80.43,673000,80.43
"1200",79.93,81.510002,79.93,81.419998,626100,81.419998
"1201",81.150002,82.599998,80.889999,82.419998,869300,82.419998
"1202",82.790001,83.010002,81.580002,82.529999,592400,82.529999
"1203",82.75,83.470001,82.540001,83.199997,1134000,83.199997
"1204",83.190002,84.75,83.059998,84.089996,626600,84.089996
"1205",83.949997,84.360001,82.790001,82.800003,655600,82.800003
"1206",83.120003,83.419998,81.739998,81.889999,614200,81.889999
"1207",81.599998,82.089996,81,81.099998,602400,81.099998
"1208",81,82,80.900002,81.760002,574200,81.760002
"1209",81.900002,82.389999,81.830002,82.169998,415900,82.169998
"1210",82.519997,83.410004,82.169998,82.449997,1034100,82.449997
"1211",82.32,82.449997,81.190002,82.389999,584100,82.389999
"1212",82.18,83.769997,82.160004,83.370003,578700,83.370003
"1213",82.779999,84.720001,82.779999,84.230003,654300,84.230003
"1214",84.370003,86.019997,84.080002,85.110001,757300,85.110001
"1215",85.730003,85.809998,84.190002,84.68,1026000,84.68
"1216",84.440002,85.089996,84.25,84.959999,502100,84.959999
"1217",85.050003,85.709999,84.410004,85.360001,753700,85.360001
"1218",84.629997,84.629997,81.699997,81.889999,1433200,81.889999
"1219",82,82.050003,80.769997,81.080002,1144600,81.080002
"1220",81.139999,83.650002,80.93,83.080002,1143000,83.080002
"1221",83.230003,84.379997,82.010002,83.800003,693300,83.800003
"1222",83,83.660004,82.220001,82.449997,745500,82.449997
"1223",82.639999,83.349998,81.400002,81.529999,731200,81.529999
"1224",81.769997,82.57,81,81.809998,765300,81.809998
"1225",81.879997,82.57,81.190002,82.489998,674800,82.489998
"1226",82.029999,83.93,81.730003,83.32,878600,83.32
"1227",83.139999,84.650002,83.019997,83.75,778300,83.75
"1228",84.220001,84.599998,81.82,82.010002,743600,82.010002
"1229",81.669998,83.989998,81.360001,83.800003,951300,83.800003
"1230",83.5,84.870003,83.099998,84.199997,958100,84.199997
"1231",83.900002,84.68,83.300003,83.980003,791500,83.980003
"1232",84.550003,85.449997,83.660004,85.029999,780800,85.029999
"1233",85.029999,86.25,84.919998,85.449997,715400,85.449997
"1234",85.519997,86.5,85.120003,86.459999,1936600,86.459999
"1235",84.029999,84.080002,76.400002,80.629997,8598200,80.629997
"1236",79.650002,80.279999,78.870003,79.650002,1732100,79.650002
"1237",80.220001,80.989998,79.440002,79.620003,1387700,79.620003
"1238",79.739998,80.279999,79.550003,80.110001,928100,80.110001
"1239",80.209999,80.220001,79.029999,79.370003,860500,79.370003
"1240",79.019997,79.370003,76.690002,77.690002,1445200,77.690002
"1241",78,78.089996,76.709999,77.870003,557000,77.870003
"1242",77.980003,78.260002,76.959999,77.440002,701500,77.440002
"1243",77.559998,78.18,77.279999,77.849998,440000,77.849998
"1244",77.5,78.160004,77.150002,77.650002,841600,77.650002
"1245",77.830002,78.760002,77.410004,78.470001,1164200,78.470001
"1246",78.480003,79.150002,77.949997,78.519997,792400,78.519997
"1247",78.610001,79.25,78.339996,78.419998,781500,78.419998
"1248",78.160004,78.199997,75.629997,75.669998,1247000,75.669998
"1249",70.970001,71.989998,68.550003,70.769997,5180200,70.769997
"1250",70.419998,72.099998,70.25,71.900002,1313600,71.900002
"1251",71.959999,72,70.809998,71.010002,3279700,71.010002
"1252",71.190002,72.07,70.870003,71.849998,1068400,71.849998
"1253",71.629997,72.410004,71.43,72.07,786000,72.07
"1254",72.620003,72.849998,71.720001,71.970001,951700,71.970001
"1255",71.699997,72.519997,71.349998,72.419998,742600,72.419998
"1256",72.220001,72.480003,71.639999,72.059998,825100,72.059998
"1257",71.699997,72.309998,71.400002,71.760002,688000,71.760002
"1258",71.989998,72.330002,70.970001,70.989998,670200,70.989998
"1259",71.389999,72.120003,71,71.449997,630000,71.449997
