"","HP.Open","HP.High","HP.Low","HP.Close","HP.Volume","HP.Adjusted"
"455",54.27,54.639999,52.779999,53.169998,1861000,49.55568
"456",52.740002,53.23,51.689999,52.400002,2057100,48.838025
"457",52.759998,54.630001,52.41,53.950001,1664500,50.28266
"458",54.060001,55.740002,53.919998,54.959999,2192300,51.224002
"459",54.360001,55.419998,53.790001,54.77,2462500,51.046919
"460",53.889999,54.439999,53.150002,53.669998,1465900,50.021691
"461",53.389999,55,53.27,53.5,1595700,49.863249
"462",53.389999,54.540001,52.650002,53.619999,1794000,49.975091
"463",53.599998,53.959999,51.669998,52.07,1642700,48.530455
"464",52.830002,53.41,52.009998,52.200001,933000,48.651619
"465",52.18,54.650002,52.139999,54.380001,1296900,50.683431
"466",54.029999,54.080002,52.150002,52.220001,1044300,48.67026
"467",52.549999,52.669998,51.16,51.41,1023200,47.91532
"468",52.049999,53.439999,52.02,52.57,1047900,48.996467
"469",52.139999,53.470001,52.099998,52.419998,877100,48.856662
"470",52.490002,53.34,51.959999,52.330002,1059000,48.772783
"471",52.75,53.400002,51.41,51.5,1710900,47.999202
"472",50.73,51.990002,50.130001,51.900002,1520500,48.372013
"473",52.150002,53.310001,51.560001,52.77,1377600,49.182872
"474",53.459999,54.779999,53.18,54.580002,2095400,50.869836
"475",52.82,53.599998,51.830002,52.869999,3582400,49.276073
"476",52.509998,52.68,50.669998,50.990002,1938900,47.523872
"477",50.869999,51.68,50.290001,51.389999,1534900,47.896679
"478",51.240002,52.560001,50.52,51.830002,1600200,48.306772
"479",51.279999,51.580002,50.490002,50.810001,1193900,47.356108
"480",50.779999,50.84,49.09,49.279999,1675300,45.930109
"481",48.57,48.59,46.919998,47.470001,2001300,44.243149
"482",47.349998,48.009998,46.32,47.630001,1705600,44.392273
"483",47.07,47.689999,45.73,47.610001,1837000,44.373632
"484",46.610001,47.540001,46.040001,46.990002,1767500,43.795779
"485",47.560001,48.34,46.259998,46.380001,2615400,43.227244
"486",45.93,47,45.41,45.939999,1538400,42.881872
"487",45.310001,45.630001,44.93,45.029999,1763100,42.032449
"488",45.099998,45.369999,43.740002,43.860001,1854500,40.940335
"489",44.009998,45.18,43.34,43.43,1988200,40.538959
"490",43.73,44.82,43.310001,43.549999,2048100,40.65097
"491",44.080002,44.580002,43.16,43.470001,1858500,40.576297
"492",43.450001,45.330002,43.32,45.189999,1938000,42.181798
"493",45.779999,47.939999,45.25,45.560001,3306300,42.527171
"494",44.970001,46.66,44.529999,46.57,2300000,43.469935
"495",46.720001,46.75,45.130001,45.830002,1896700,42.779198
"496",45.799999,46.68,45.68,46.25,962400,43.171237
"497",46.700001,47.700001,46.470001,47.099998,1291900,43.964653
"498",46.349998,46.349998,45.27,45.98,2328200,42.91921
"499",45.98,46.220001,44.259998,45.299999,1779300,42.284476
"500",44.689999,45.389999,44.23,44.32,2253900,41.369713
"501",44.759998,45.189999,43.75,45.119999,1767800,42.116458
"502",44.939999,46.360001,44.77,46.09,2730400,43.021888
"503",46.869999,47.580002,46.439999,47.290001,1511000,44.142008
"504",48.150002,48.48,46.619999,47.040001,1310600,43.90865
"505",46.630001,46.66,45.27,46.09,1466600,43.021888
"506",46.709999,46.939999,44.549999,44.66,1412500,41.68708
"507",45.110001,45.98,44.77,45.560001,1334000,42.527171
"508",45.02,45.540001,43.389999,43.66,2200900,40.753648
"509",43.560001,44.25,43.02,43.639999,2350300,40.734979
"510",43.799999,44.540001,43.470001,44.52,1349900,41.5564
"511",43.919998,44.860001,43.66,44.66,2364100,41.68708
"512",45.119999,46.34,45.02,46.189999,1295100,43.11523
"513",46.189999,46.360001,45.23,45.599998,1340100,42.564505
"514",45.560001,45.73,42.240002,42.290001,1955100,39.474847
"515",42.59,42.790001,41.099998,41.830002,2914000,39.045469
"516",40.919998,41.189999,38.709999,39.34,3691800,36.721221
"517",39.360001,39.869999,38.830002,39.18,2474600,36.571872
"518",39.580002,40.950001,39.27,40.779999,2263600,38.065362
"519",40.099998,41.610001,40.080002,41.529999,2765900,38.765437
"520",42.799999,43.490002,42.150002,43.48,2682900,40.58563
"521",43.240002,43.639999,42.560001,43.23,1572800,40.352272
"522",43.779999,45.860001,43.720001,45.75,1955400,42.704521
"523",45.5,45.5,44.279999,44.75,1323500,41.771089
"524",44.099998,44.709999,43.209999,44,1289000,41.071015
"525",43.560001,43.939999,42.889999,43.470001,1654100,40.576297
"526",43.779999,43.990002,41.93,42.279999,1188700,39.465511
"527",42.34,43.5,42.060001,43.369999,1456800,40.482952
"528",42.669998,43.09,41.82,42.66,1658400,39.820216
"529",42.75,43.66,42.669998,43.189999,1203500,40.314934
"530",42.549999,43.34,42.349998,42.990002,1871500,40.12825
"531",43.09,44.459999,42.18,44.41,2269500,41.453722
"532",44.18,46.029999,43.860001,45.66,2142500,42.620512
"533",45.950001,46.380001,45.599998,45.75,1130100,42.704521
"534",45.34,45.990002,45.029999,45.59,1499900,42.555172
"535",44.310001,45.41,44.119999,45.240002,1356200,42.228473
"536",45.369999,45.439999,43.599998,44.240002,1180600,41.29504
"537",44.610001,44.84,43.009998,43.25,1690900,40.370941
"538",44.34,45.990002,44.09,45.77,1943000,42.72319
"539",47.450001,48.970001,45.09,48.59,3058100,45.355469
"540",48.93,49.400002,47.299999,48.049999,1645300,44.851415
"541",48,48.27,46.400002,46.5,1858300,43.404596
"542",46.950001,47.619999,46.119999,47,1506900,43.871312
"543",46.130001,46.799999,44.98,46.080002,1278100,43.012556
"544",47.02,47.310001,46.650002,46.990002,1055000,43.861979
"545",47.23,47.990002,47.23,47.439999,831000,44.28202
"546",47.830002,49.18,47.790001,48.200001,1564500,44.991431
"547",47.77,48.279999,47.330002,47.950001,1143200,44.758073
"548",47.610001,48.98,47.52,48.830002,1081700,45.579494
"549",48.259998,50.040001,47.619999,49.919998,1599000,46.596932
"550",49.52,49.740002,48.049999,48.299999,1435600,45.148083
"551",48.75,49.02,47.75,47.98,1080000,44.848965
"552",48.07,48.189999,46.959999,47.580002,1355700,44.47507
"553",47.759998,48.720001,47.619999,48.540001,755400,45.372423
"554",48.75,49.43,48.610001,49.310001,1102800,46.092175
"555",49.310001,49.599998,48.860001,49.220001,953500,46.008048
"556",49.470001,49.759998,48.529999,48.66,830500,45.484591
"557",48.68,48.68,47.5,48.119999,1013700,44.979829
"558",48.110001,48.41,46.939999,46.990002,992300,43.923572
"559",46.91,47.029999,46.330002,46.869999,848100,43.8114
"560",47.009998,47.099998,46.130001,46.25,1339900,43.23186
"561",46.110001,46.389999,45.57,45.93,1172800,42.932743
"562",45.93,46.060001,45.080002,45.18,1104500,42.231686
"563",44.880001,45.009998,44.349998,44.889999,905600,41.960609
"564",45.34,45.82,44.799999,45.639999,1110400,42.661667
"565",45.73,45.869999,43.93,44.27,2289900,41.38107
"566",44.220001,44.459999,43.759998,44.27,2000600,41.38107
"567",44.75,45.970001,44.52,45.790001,2073100,42.80188
"568",46.130001,48.040001,46.110001,48,1402200,44.867661
"569",47.68,48.029999,46.880001,46.950001,1110500,43.886181
"570",47.169998,48.549999,47.080002,48.32,1124100,45.166778
"571",48.639999,49.189999,48.259998,48.290001,1488400,45.138737
"572",48.459999,50.290001,47.5,49.990002,2039100,46.727801
"573",50.25,51.709999,50.25,51.490002,1596400,48.129915
"574",51.23,51.23,49.779999,49.790001,1094100,46.540851
"575",49.849998,49.849998,48.610001,49.310001,1957900,46.092175
"576",49.41,49.529999,48.919998,49.09,1466800,45.88653
"577",48.689999,49.16,48.279999,48.919998,1550300,45.727622
"578",50.009998,50.59,48.68,49.150002,1685500,45.942616
"579",48.240002,48.689999,48.009998,48.220001,1271900,45.073305
"580",48.369999,48.48,46.580002,46.669998,1775700,43.624451
"581",46.5,46.990002,45.830002,46.43,1615700,43.400114
"582",46.869999,48.040001,46.700001,47.939999,1481600,44.811575
"583",47.529999,48.119999,47.52,47.610001,1596600,44.503111
"584",48.049999,48.439999,46.689999,46.889999,1638400,43.830095
"585",47.279999,47.279999,46.439999,47.189999,1291100,44.110517
"586",47.25,47.400002,44.950001,45.220001,1798100,42.269076
"587",45.599998,46.349998,45.220001,46.349998,1297900,43.325333
"588",46.650002,47.560001,46.43,47.049999,1645100,43.979654
"589",46.610001,47.200001,46.240002,46.580002,1096500,43.540327
"590",46.639999,49.110001,46.580002,48.549999,1632700,45.381768
"591",48.34,48.630001,47.209999,47.66,1293000,44.549848
"592",48.259998,48.880001,47.639999,48.259998,3293600,45.110692
"593",48.34,49.900002,47.709999,49.599998,1934000,46.363248
"594",49.549999,51.029999,49.130001,50.310001,2838800,47.026918
"595",51.130001,51.740002,50.75,51.279999,1481400,47.933616
"596",50.889999,51.549999,50.450001,51.490002,1388600,48.129915
"597",51.18,51.669998,50.970001,51.529999,1103400,48.167302
"598",51.189999,51.650002,49.919998,50.169998,1312200,46.896051
"599",50.080002,50.959999,49.59,50.419998,1024500,47.129737
"600",49.189999,49.34,48.759998,49.169998,1427600,45.961308
"601",49.610001,50.150002,48.540001,48.650002,853200,45.475245
"602",49.25,49.5,48.599998,49.029999,974800,45.830445
"603",48.939999,49.369999,47.919998,48.09,1248700,44.951788
"604",48.209999,48.880001,47.490002,47.799999,1434700,44.680711
"605",47.82,49.689999,47.700001,49.610001,1523400,46.372597
"606",50,50.169998,47.619999,47.650002,1585000,44.540502
"607",47.450001,48.919998,47.400002,48.740002,836900,45.559372
"608",48.91,49.66,48.34,49.34,831800,46.120216
"609",48.52,48.52,46.639999,47.060001,1420300,43.989003
"610",47.169998,47.57,45.599998,45.75,1171800,42.764489
"611",45.619999,46.75,45.380001,45.919998,824300,42.923394
"612",46.110001,46.810001,45.970001,46.689999,632100,43.643146
"613",46.080002,47.82,45.700001,46.810001,1367300,43.821016
"614",46.790001,47.490002,45.82,46.060001,1668200,43.118906
"615",47.779999,48.990002,47.040001,48.849998,3030600,45.730752
"616",48.630001,49.970001,47.689999,49.919998,2744800,46.732428
"617",50.560001,51.900002,50.459999,51.639999,1928500,48.342601
"618",51.380001,51.650002,50.580002,51.130001,1402800,47.865168
"619",51.330002,51.490002,50.470001,51.009998,954900,47.752828
"620",51.490002,51.639999,50.599998,51.59,457500,48.295795
"621",50.990002,51.59,50.209999,50.700001,1361600,47.462625
"622",50.599998,50.970001,49.799999,50.110001,1051600,46.910299
"623",49.549999,50.720001,49.189999,50.66,872000,47.425178
"624",51.220001,52.419998,51.18,51.389999,1721300,48.108565
"625",51.43,52.599998,51.400002,52.200001,2317800,48.866845
"626",52.52,53,52.23,52.650002,1539000,49.288111
"627",52.419998,54.279999,52.419998,54.18,2270400,50.720414
"628",54.18,55.419998,53.889999,54.98,1980500,51.469331
"629",54.57,56.130001,54.57,54.77,2728300,51.272741
"630",55.009998,55.5,54.59,55.459999,945500,51.918681
"631",55.049999,55.689999,54.360001,55.490002,1346100,51.946767
"632",55.639999,55.75,54.950001,55.23,868300,51.703367
"633",55.470001,55.610001,54.360001,54.639999,1227300,51.151041
"634",54.759998,55.209999,53.689999,54.169998,1244500,50.711051
"635",53.5,54.049999,53.450001,53.669998,1281200,50.242978
"636",53.93,54.330002,53.68,54.299999,913800,50.832751
"637",54.25,56.93,54.119999,56.23,1823000,52.639514
"638",56.23,57.189999,55.759998,56.25,1680700,52.658237
"639",56.130001,57.029999,55.830002,56.98,1273100,53.341624
"640",55.860001,56.799999,55.73,56.43,1689100,52.826744
"641",56.16,56.16,55.529999,56,304500,52.424201
"642",56.34,56.98,55.59,55.75,450900,52.190164
"643",55.84,55.84,54.23,55.380001,844400,51.843791
"644",54.880001,55.060001,54.07,54.560001,577400,51.076151
"645",54.630001,56.119999,54.360001,56.009998,769400,52.43356
"646",57.619999,57.82,55.810001,57.049999,1185300,53.407154
"647",56.860001,57.860001,55.790001,56.990002,1346900,53.350987
"648",57.290001,57.830002,56.98,57.66,1409600,53.978203
"649",57.450001,57.450001,56.689999,57.049999,835700,53.407154
"650",56.869999,57.009998,56.130001,56.580002,806000,52.967167
"651",56.849998,57.900002,56.810001,57.759998,1569100,54.071817
"652",58.450001,59,58.130001,58.869999,1355400,55.11094
"653",58.869999,58.869999,57.779999,58.540001,1096200,54.802013
"654",58.639999,58.700001,57.830002,58.040001,746900,54.33394
"655",57.779999,59.189999,57.779999,59.040001,751800,55.270087
"656",58.810001,59.290001,58.59,59.16,889300,55.382423
"657",59.43,60.040001,58.900002,59.700001,1125000,55.887943
"658",60.25,61.52,59.77,61,2117900,57.104933
"659",61.02,61.599998,60.169998,61.18,1369700,57.273439
"660",61.18,61.689999,60.759998,61.279999,1093700,57.367053
"661",61.310001,62.110001,61.18,61.93,1212200,57.975549
"662",62.27,62.799999,61.610001,62.200001,855600,58.228309
"663",62.529999,62.529999,61.470001,62.25,745500,58.275116
"664",62.360001,62.740002,62.040001,62.580002,974500,58.584046
"665",62.630001,63.599998,62.25,63.330002,2044800,59.286156
"666",63.5,65.510002,63.349998,64.339996,2722600,60.231658
"667",64.589996,65.190002,63.889999,64.730003,1813300,60.596762
"668",64.160004,64.339996,62.889999,63.75,1723300,59.679335
"669",64.339996,64.510002,63.799999,64.290001,1475800,60.184855
"670",64,64.440002,63.25,64.440002,1049000,60.325279
"671",64.82,65.5,63.740002,64.309998,1873500,60.203575
"672",64.470001,64.5,63.84,64.389999,1015700,60.278469
"673",65.32,65.400002,64.410004,64.860001,1237200,60.718459
"674",65.150002,65.440002,64.519997,65.419998,962000,61.242698
"675",65.470001,65.760002,65.199997,65.68,848200,61.6274
"676",65.5,68.160004,65.480003,67.860001,1388000,63.67289
"677",68.089996,68.489998,66.940002,67.830002,2118200,63.644742
"678",68.239998,69.379997,67.800003,67.940002,2790300,63.747955
"679",67.629997,67.629997,65.57,65.610001,2105400,61.56172
"680",65.400002,65.400002,63.639999,64.269997,2274100,60.304397
"681",64.720001,65.559998,63.990002,65.540001,1536400,61.496039
"682",65.889999,66.150002,63.540001,63.540001,2125700,59.619444
"683",64.290001,64.760002,62.799999,64.559998,1457500,60.576504
"684",64.18,65.57,64.139999,65.400002,1236100,61.364678
"685",65.32,66.870003,65.120003,66.260002,1894200,62.171615
"686",65.839996,66.330002,65,66.099998,1637700,62.021484
"687",66.139999,66.160004,63.450001,64.010002,2099600,60.060445
"688",64.639999,65.330002,64.190002,64.949997,985100,60.94244
"689",65.300003,65.639999,64.580002,64.690002,846800,60.698488
"690",64.760002,65.25,64.669998,65,784200,60.989358
"691",65.239998,65.239998,63.860001,64.279999,1854300,60.313782
"692",64.150002,64.160004,63.099998,63.75,1812200,59.816485
"693",63.889999,64.370003,63.23,63.790001,1062700,59.854018
"694",63.84,64.150002,62.860001,63.299999,1457800,59.394251
"695",63.5,65.739998,63.48,65.410004,1647900,61.374063
"696",65.419998,66.610001,65.419998,66.260002,1498000,62.171615
"697",64.639999,64.720001,62.130001,62.599998,3347000,58.737441
"698",62.490002,62.880001,60.740002,61.279999,2713600,57.498889
"699",61.639999,61.959999,60,60.669998,2098700,56.926526
"700",60.25,60.939999,60.130001,60.43,1334500,56.701337
"701",60.790001,61.209999,60.099998,60.57,1460000,56.832698
"702",60.75,60.990002,59.959999,60.25,1476500,56.532443
"703",60.59,61.200001,60.41,61.139999,1308700,57.367527
"704",60.490002,61.630001,60.009998,60.959999,1121200,57.198634
"705",60.939999,61.150002,60.150002,60.700001,1362100,56.954678
"706",60.900002,61.549999,59.189999,59.810001,1090400,56.119593
"707",59.880001,60.889999,59.349998,59.889999,1335700,56.194655
"708",60.02,60.27,58.150002,59,1493600,55.359571
"709",58.889999,59.259998,58.099998,59.209999,802200,55.556612
"710",58.299999,61.099998,58.110001,60.919998,1646300,57.161101
"711",60.849998,61.560001,60.59,61.360001,1383900,57.573954
"712",61.549999,62.009998,60.759998,61.830002,877100,58.014955
"713",61.900002,63.630001,61.84,63.380001,1493300,59.469316
"714",63.400002,63.48,62.240002,62.610001,1142000,58.746826
"715",62.169998,62.349998,60.73,61.349998,1528200,57.564569
"716",60.470001,60.470001,57.68,57.720001,1597200,54.158551
"717",58.459999,59.189999,57.52,58.700001,1353400,55.078082
"718",58.029999,58.029999,56.09,56.25,1397100,52.779252
"719",56.810001,58.16,55.779999,57.34,1096000,53.801996
"720",57.509998,57.990002,56.32,57.279999,1201200,53.745697
"721",57.48,58.84,57.23,58.790001,1103900,55.162529
"722",58.939999,59.939999,58.049999,59.529999,1833200,55.856867
"723",59.889999,61.650002,59.779999,60.709999,1710400,56.964059
"724",60.73,61.630001,57.389999,59.57,2901200,55.8944
"725",59.25,59.740002,57.650002,57.990002,1488700,54.411891
"726",58.380001,58.759998,57.580002,58.23,1212200,54.637081
"727",58.220001,58.669998,57.48,58.619999,1046200,55.003017
"728",57.959999,58.369999,57.110001,58.09,1165100,54.50572
"729",58.459999,59.990002,58.279999,59.799999,1112400,56.110208
"730",60.73,62.009998,60.57,61.75,1587400,57.93989
"731",62,62.82,61.439999,62.27,1250500,58.427805
"732",62.540001,63,61.709999,62.599998,766200,58.737441
"733",62.619999,62.970001,62.16,62.720001,749700,58.85004
"734",62.610001,63.200001,61.959999,62.959999,946300,59.075229
"735",62.639999,62.84,61.810001,62.459999,975400,58.60608
"736",62.240002,62.639999,61.360001,61.93,668700,58.248673
"737",61.810001,62.630001,61.59,62.119999,946000,58.427378
"738",61.799999,62.580002,61.48,61.990002,912100,58.305108
"739",61.91,63.389999,61.779999,62.970001,1055400,59.226853
"740",64.169998,65.639999,64.169998,65.389999,2118700,61.502998
"741",65.18,66.019997,65.07,65.5,902000,61.60646
"742",65.419998,65.769997,64.489998,64.699997,1087100,60.854012
"743",64.629997,64.690002,61.799999,62.389999,2288800,58.681329
"744",61.07,62.150002,60.66,62.09,1113500,58.399162
"745",61.849998,63.07,61.57,63.02,1048300,59.27388
"746",64.25,64.720001,63.52,63.77,1150300,59.979298
"747",63.240002,64.220001,62.98,64.139999,950200,60.327303
"748",64.110001,64.199997,62.900002,63.27,1309200,59.509019
"749",62.849998,63.450001,61.740002,61.740002,848700,58.069969
"750",62.27,62.790001,61.77,62.73,845000,59.001118
"751",62.639999,63.299999,62.48,62.810001,783800,59.076364
"752",62.849998,64.5,62.009998,62.66,2241400,58.935279
"753",62.52,63,61.450001,62.549999,1227000,58.831817
"754",62.91,64.230003,62.259998,64.120003,1181500,60.308495
"755",64.32,64.57,63.330002,64.330002,883300,60.506011
"756",63.119999,63.32,62.049999,62.380001,1529500,58.671925
"757",62.810001,63.110001,60.950001,60.970001,989300,57.34574
"758",60.990002,62,60.700001,61.91,1392100,58.229862
"759",62.009998,62.18,60.77,60.82,952500,57.204655
"760",61.450001,64,61.450001,63.509998,1840300,59.734751
"761",63.450001,64.25,63.380001,64.040001,922500,60.233248
"762",64.089996,64.620003,63.27,63.27,780200,59.509019
"763",62.189999,62.349998,60.950001,61.23,1005200,57.590283
"764",61.639999,62.459999,60.689999,61.689999,1651300,58.022938
"765",60.5,62.41,59.77,61.810001,1797400,58.135808
"766",62.419998,64.25,62.419998,63.66,1683400,59.875836
"767",63.98,64.370003,62.779999,62.939999,995400,59.198634
"768",63.509998,63.630001,62.66,62.709999,805700,58.982306
"769",62.450001,63.049999,62.220001,62.450001,1309300,58.737763
"770",63.299999,64.290001,62.790001,63.759998,1106200,59.96989
"771",63.77,64.540001,63.759998,64.050003,1155500,60.242656
"772",63.849998,64.050003,63.279999,63.82,498500,60.026325
"773",64.660004,65.760002,64.239998,65.480003,811800,61.587652
"774",65.68,66.239998,65.400002,65.849998,1232700,61.935654
"775",65.879997,65.959999,64.959999,65.370003,1283200,61.48419
"776",65.5,65.5,64.029999,64.589996,1254400,60.75055
"777",65.75,65.760002,64.029999,64.730003,929200,60.882235
"778",64.830002,65.510002,64.339996,65.480003,858800,61.587652
"779",65.769997,65.989998,64.940002,65.260002,677700,61.380729
"780",65.379997,65.75,63.990002,64.339996,639700,60.515411
"781",64.580002,65.550003,64.209999,65.209999,801200,61.333698
"782",65.650002,67,65.459999,66.510002,790100,62.556424
"783",66.470001,67.459999,65.690002,67.389999,974500,63.384112
"784",67.550003,67.779999,66.959999,67,848200,63.017295
"785",67.370003,67.519997,66.230003,66.849998,1238900,62.87621
"786",67,67.110001,65.160004,65.940002,855200,62.020307
"787",65.209999,66.559998,64.669998,66.559998,1455800,62.603448
"788",68.019997,68.279999,64.150002,64.730003,1980100,60.882235
"789",64.550003,64.769997,63.18,63.439999,1505400,59.668912
"790",63.75,63.98,62.349998,63.139999,1566400,59.386746
"791",63.25,64.389999,62.799999,63.200001,1691400,59.443181
"792",64.75,65.010002,64.059998,64.870003,1047600,61.013912
"793",64.849998,65.589996,64.230003,65.589996,1029000,61.691107
"794",65.43,66.529999,65.059998,66.300003,1259600,62.358908
"795",66.400002,66.559998,65.68,66.379997,1449500,62.434148
"796",66.239998,67.480003,66.010002,67.290001,1887100,63.290058
"797",67.650002,68.410004,66.980003,67.870003,1555900,63.835582
"798",67.849998,68.199997,66.639999,67.910004,1354000,63.873205
"799",67.120003,67.739998,66.5,67.300003,1002800,63.299465
"800",67.029999,67.459999,66.57,67.260002,1172700,63.735358
"801",67.010002,67.699997,66.449997,66.489998,1083700,63.005704
"802",65.540001,66.260002,65.18,65.5,983300,62.067586
"803",65.489998,65.650002,64.349998,64.760002,1285200,61.366366
"804",64.75,64.970001,63.959999,64.019997,787300,60.665139
"805",64.040001,65.309998,64,64.940002,1140900,61.536934
"806",64.949997,65.25,63.84,63.900002,748700,60.551432
"807",64.059998,64.709999,64,64.550003,995300,61.167372
"808",64.830002,65.07,64.059998,64.669998,701000,61.281079
"809",64.93,65.150002,63.950001,64.07,736600,60.712522
"810",63.200001,64.050003,63,63.220001,629400,59.907066
"811",63.32,64.68,63.279999,64.160004,960100,60.79781
"812",63.950001,64,63,63.27,818400,59.954445
"813",63.52,63.52,62.84,63.040001,819600,59.736499
"814",63.990002,64,62.389999,62.91,1153800,59.61331
"815",62.84,64.459999,62.830002,63.959999,862100,60.608286
"816",64.029999,64.830002,63.919998,64.5,685600,61.119989
"817",64.739998,65.010002,63.84,64.360001,565400,60.987326
"818",64.480003,66.410004,64.349998,65.739998,806300,62.295007
"819",66.059998,66.160004,65.209999,66.120003,812900,62.655098
"820",66.470001,67.120003,66.050003,67.120003,933700,63.602695
"821",66.93,67.459999,65.839996,66.559998,983700,63.072036
"822",66.970001,69.489998,66.239998,68.989998,2629700,65.374696
"823",69.639999,69.800003,68.540001,68.910004,1055200,65.298894
"824",68.879997,69.730003,68.309998,69.010002,739000,65.393652
"825",69.139999,69.879997,68.519997,69.639999,628300,65.990636
"826",69.949997,70.959999,69.279999,70.82,1427000,67.1088
"827",71.260002,71.360001,70.120003,70.32,1301500,66.635002
"828",70,70.019997,68.919998,69.410004,1184200,65.772692
"829",69.449997,69.540001,68.690002,68.800003,947000,65.194658
"830",68.879997,69.620003,68.260002,69.040001,1268800,65.422079
"831",69.440002,69.809998,69.050003,69.470001,670000,65.829546
"832",69.139999,69.379997,68.550003,69.07,706300,65.450506
"833",68.489998,69.07,67.949997,68.949997,844600,65.336792
"834",68.910004,71.339996,68.870003,70.919998,1087100,67.203558
"835",70.629997,71.919998,69.959999,71.910004,1187100,68.141684
"836",71.900002,72.720001,71.150002,72.620003,1170000,68.814477
"837",72.720001,74.290001,72.080002,73.699997,1334200,69.837876
"838",72.540001,72.900002,71.93,72.089996,847500,68.312245
"839",72.190002,73.639999,71.739998,71.82,1334100,68.056397
"840",72.089996,72.129997,70.589996,71.110001,1035400,67.383604
"841",72.089996,73.169998,71.949997,73.169998,1260300,69.335651
"842",73,74.190002,72.330002,73.980003,897000,70.103209
"843",73.370003,75.25,73.169998,75.110001,783800,71.173991
"844",74.730003,75.379997,74.080002,74.580002,964600,70.671766
"845",75.309998,75.800003,74.599998,75.260002,780300,71.316132
"846",75.150002,75.940002,74.900002,75.839996,976600,71.865732
"847",76.699997,77.730003,76.279999,76.760002,1172800,72.737527
"848",76.830002,76.919998,76.230003,76.489998,732000,72.481672
"849",76.900002,77.889999,76.470001,76.889999,635000,72.860712
"850",76.550003,76.730003,74.559998,75,1044300,71.069755
"851",74.870003,75.940002,74.529999,75.879997,1022200,71.903637
"852",76.370003,77.330002,75.830002,76.57,674500,72.557481
"853",76.830002,77.449997,76.610001,77.169998,861700,73.126038
"854",77.169998,78.690002,77.110001,78.660004,1061600,74.537962
"855",78.849998,79.120003,76.809998,77.510002,992200,73.448224
"856",77.449997,78.389999,77.080002,77.550003,792600,73.486129
"857",77.639999,78.019997,76.610001,77.43,1070700,73.372415
"858",77.790001,78,77.349998,77.849998,675300,73.770404
"859",77.410004,77.919998,76.720001,77.779999,697600,73.704072
"860",78.279999,78.519997,77.040001,77.650002,706200,73.580887
"861",78.099998,78.209999,75.309998,75.669998,1283200,71.704643
"862",76.080002,78.07,75.739998,78.019997,1009000,73.931494
"863",78.150002,78.68,77.82,78.379997,1079500,74.272629
"864",78.489998,78.489998,76.419998,76.720001,1082700,72.699622
"865",75.790001,77.139999,75.169998,76.959999,1397100,73.40544
"866",78.199997,78.5,76.720001,78.059998,1341400,74.454632
"867",79.080002,79.519997,78.129997,79.269997,1481200,75.608745
"868",79.440002,79.559998,78.199997,78.800003,1212300,75.160459
"869",78.760002,79.32,77.610001,78.550003,1360600,74.922006
"870",78.980003,79.330002,78.489998,78.849998,846700,75.208145
"871",79.099998,79.32,78.410004,79,878600,75.351219
"872",79.629997,79.629997,78.699997,78.970001,953000,75.322606
"873",78.760002,78.959999,76.760002,77.239998,1241000,73.672506
"874",77.089996,78.790001,77.089996,78.720001,1379500,75.084152
"875",78.529999,78.669998,76.440002,77.349998,757300,73.777426
"876",77.260002,77.669998,76.309998,77,324900,73.443593
"877",77.300003,79.160004,76.360001,78.050003,1078900,74.4451
"878",78.07,79.830002,77.709999,79.669998,1466300,75.990272
"879",79.75,81.089996,78.900002,80.970001,1581700,77.230231
"880",81,81,79.660004,80.230003,1172700,76.524412
"881",81.349998,81.349998,79.510002,79.830002,788800,76.142885
"882",79.940002,80.559998,79.050003,79.489998,1139000,75.818585
"883",79.709999,81.029999,79.199997,79.339996,1227000,75.675512
"884",79.510002,79.82,78.190002,78.419998,1000500,74.798006
"885",78.519997,80.669998,78.519997,79.809998,1350300,76.123805
"886",79.620003,80.029999,78.629997,79.519997,973800,75.847198
"887",80.379997,81.389999,80.220001,81.260002,1250100,77.506838
"888",81.129997,81.260002,80.080002,80.839996,838000,77.106231
"889",81.029999,81.620003,80.029999,81.519997,1181800,77.754824
"890",81.550003,81.860001,80.68,81.669998,754000,77.897898
"891",81.629997,82.400002,81.349998,82.029999,1549500,78.241271
"892",82.669998,82.699997,81.440002,81.529999,613900,77.764364
"893",81.339996,83.529999,81.339996,83.029999,501700,79.195084
"894",83.209999,83.440002,82.639999,83.139999,420500,79.300004
"895",83.150002,84.160004,83.019997,83.959999,938100,80.08213
"896",84.029999,84.540001,83.330002,84.029999,814200,80.148897
"897",84.080002,84.870003,83.639999,84.080002,581600,80.19659
"898",83.949997,84.279999,82.029999,82.25,953100,78.451111
"899",82.589996,83.709999,82.330002,83.050003,746600,79.214164
"900",82.57,83.019997,81.800003,81.949997,970000,78.164964
"901",81.440002,83.599998,81.339996,83.580002,1552400,79.719684
"902",84.620003,85.510002,84.019997,84.449997,1936900,80.549496
"903",84.940002,85.029999,84.379997,84.919998,1223800,80.997789
"904",84.809998,86.269997,84.699997,85.550003,1362200,81.598696
"905",85.129997,85.690002,83.220001,83.699997,1671900,79.834137
"906",83.959999,85.599998,83.959999,85.209999,982700,81.274396
"907",85.209999,85.410004,84.730003,84.980003,848300,81.055023
"908",85.120003,85.779999,84.190002,84.889999,683700,80.969176
"909",85.220001,85.989998,84.889999,85.650002,870400,81.694076
"910",86.489998,87.410004,86.230003,87.25,1144100,83.220175
