"","ZMH.Open","ZMH.High","ZMH.Low","ZMH.Close","ZMH.Volume","ZMH.Adjusted"
"708",75.389999,75.419998,74.169998,74.459999,1076100,73.015857
"709",74.709999,75.43,74.410004,75.25,1150800,73.790536
"710",74.32,74.370003,73.43,74.029999,1426800,72.594196
"711",73.769997,74.419998,73.459999,74.309998,803600,72.868764
"712",74.93,75.580002,74.580002,75.370003,962700,73.908211
"713",75.489998,76.169998,74.970001,75.849998,1038600,74.378897
"714",75.970001,77.529999,75.809998,76.300003,1472200,74.820174
"715",75.940002,76.160004,74.830002,75.459999,920900,73.996462
"716",75.18,75.379997,73.690002,73.690002,822700,72.260794
"717",73.190002,73.610001,72.309998,73.5,1450700,72.074477
"718",73.139999,73.610001,72.650002,73.18,1816300,71.760683
"719",73.43,73.599998,72.650002,72.970001,1274900,71.554757
"720",73.139999,73.949997,72.669998,73.93,637200,72.496137
"721",73.879997,73.93,73.209999,73.360001,790600,71.937193
"722",73.540001,74.519997,73.400002,74.459999,826100,73.015857
"723",74.330002,75.239998,74.150002,74.529999,1400700,73.084499
"724",74.900002,76.129997,74.82,75.489998,1187600,74.025879
"725",75.470001,75.959999,74.970001,74.970001,905300,73.515967
"726",74.989998,76.400002,74.940002,76.169998,1107400,74.692691
"727",75.93,76.559998,75.5,76.449997,1837800,74.967259
"728",76.050003,76.410004,75.199997,75.300003,617800,73.839569
"729",75.610001,76.330002,75.120003,75.68,710700,74.212196
"730",76.300003,77.099998,76.080002,77,806500,75.506595
"731",76.690002,77.510002,76.519997,76.959999,736800,75.46737
"732",76.870003,77.300003,76.550003,77.300003,1091100,75.800779
"733",77.040001,78.25,76.910004,78.190002,1130400,76.673517
"734",77.910004,78.739998,77.580002,78.279999,670700,76.761768
"735",78.190002,79.580002,77.790001,79.389999,1255500,77.85024
"736",79,80.279999,78.800003,79.970001,1116900,78.418993
"737",79.860001,80.989998,79.860001,80.889999,954200,79.321148
"738",80.489998,81.370003,80.400002,80.989998,1143500,79.419207
"739",80.290001,81.360001,80.25,80.620003,1001200,79.056388
"740",80.18,80.519997,79.650002,80.339996,1426600,78.781812
"741",80.160004,81.18,79.970001,80.809998,968500,79.242698
"742",81.050003,81.720001,80.760002,81.010002,967100,79.438823
"743",81.019997,81.919998,79.410004,79.860001,1011700,78.311126
"744",79.349998,80,79.260002,79.949997,804900,78.399377
"745",79.419998,80.169998,78.940002,79.870003,579500,78.320934
"746",80.470001,81.269997,80.269997,80.779999,665500,79.213281
"747",80.169998,80.169998,78.440002,79.010002,1283600,77.477613
"748",79.25,80.370003,79,79.940002,599300,78.389576
"749",79.589996,80.089996,78.510002,78.510002,1079700,76.98731
"750",78.769997,79.129997,78.089996,78.830002,1769700,77.301104
"751",78.660004,78.769997,76.830002,77.599998,1497400,76.094956
"752",77.480003,78.18,77.150002,77.169998,1038300,75.673296
"753",77.269997,78.300003,76.800003,78.300003,688300,76.781384
"754",78.68,79.089996,78.129997,78.730003,556000,77.203045
"755",78.720001,78.980003,77.849998,78.5,972200,76.977502
"756",77.849998,78.5,77.040001,77.389999,1237300,75.88903
"757",78.050003,78.050003,76.870003,77.010002,1029000,75.516403
"758",76.949997,78.599998,76.019997,78.440002,714300,76.918668
"759",78.349998,78.830002,77.650002,77.860001,484500,76.349916
"760",78.529999,80.480003,78.529999,79.650002,1372500,78.1052
"761",79.580002,80.550003,79.519997,79.790001,861700,78.242484
"762",79.910004,79.910004,77.839996,77.940002,892000,76.428366
"763",77.080002,77.300003,75.220001,75.440002,1093700,73.976853
"764",76.089996,76.760002,75.650002,76.379997,1025700,74.898617
"765",75.790001,75.949997,74.550003,75.269997,1016000,73.810144
"766",75.919998,76.110001,74.849998,74.970001,1036300,73.515967
"767",75.489998,76.260002,74.910004,74.940002,1151800,73.683115
"768",75.559998,75.669998,74.839996,74.959999,1151300,73.702777
"769",74.919998,75.440002,74.57,74.940002,1574000,73.683115
"770",75.169998,75.849998,74.849998,75,1223700,73.742107
"771",75.040001,76.559998,75,76.080002,1194400,74.803995
"772",75.860001,75.93,74.949997,75.419998,491400,74.155061
"773",75.800003,76.349998,75.5,76.32,429100,75.039967
"774",76.489998,77.540001,76.419998,77.080002,869100,75.787223
"775",77.370003,77.470001,76.599998,76.879997,893900,75.590573
"776",76.900002,77.769997,76.68,77.199997,826900,75.905205
"777",78.110001,78.370003,77.589996,78.169998,682300,76.858938
"778",78.260002,79.379997,77.900002,78.949997,696500,77.625855
"779",78.900002,79.589996,78.879997,79.559998,675000,78.225624
"780",79.699997,81.169998,79.559998,80.129997,1373600,78.786064
"781",80.550003,81.919998,80.440002,81.68,1272300,80.31007
"782",81.620003,82.279999,81.540001,82.209999,988600,80.83118
"783",82.190002,85.080002,81.879997,84.669998,2322700,83.24992
"784",83.849998,84.790001,83.43,84.519997,952700,83.102435
"785",84.43,84.599998,83.589996,84.5,1291100,83.082773
"786",84.5,84.57,83.739998,84.040001,873400,82.630489
"787",83.980003,84.43,82.669998,82.900002,1480300,81.50961
"788",82.599998,84.550003,82.5,84.480003,897100,83.063112
"789",83.849998,84,83.019997,83.620003,1209600,82.217535
"790",83.550003,83.879997,82.75,82.989998,580400,81.598097
"791",83.290001,84,83.07,83.480003,1000800,82.079884
"792",83.900002,84.75,83.400002,84.470001,1039800,83.053278
"793",83.889999,84.050003,83.660004,84,925100,82.591159
"794",83.57,84.449997,83.400002,83.940002,647900,82.532168
"795",83.769997,83.879997,82.790001,83,1036600,81.607931
"796",82.879997,83,82.32,82.589996,783300,81.204804
"797",83.349998,83.519997,82.639999,83.290001,732700,81.893068
"798",83.099998,83.279999,81.949997,82.57,585700,81.185143
"799",81.93,82.57,81.860001,82.309998,522800,80.929501
"800",82.279999,82.400002,81.720001,81.849998,548600,80.477217
"801",81.910004,82.120003,80.620003,80.900002,890700,79.543154
"802",80.5,80.550003,79.5,79.720001,772500,78.382944
"803",79.5,79.839996,79.120003,79.540001,762000,78.205963
"804",79.43,80.160004,79.360001,79.629997,799600,78.29445
"805",79.550003,80.209999,79.349998,79.849998,571400,78.510761
"806",79.5,80.120003,79.150002,79.5,622900,78.166633
"807",79.68,80.919998,79.459999,80.75,518000,79.395668
"808",80.879997,81.190002,80.150002,80.519997,763700,79.169522
"809",80.550003,81.150002,80.300003,80.459999,720500,79.110531
"810",79.660004,79.660004,78.260002,78.339996,1048900,77.026085
"811",78.43,78.730003,78.040001,78.25,611300,76.937598
"812",78.129997,79.470001,78,78.860001,744100,77.537368
"813",78.910004,79.269997,78.669998,79.089996,1139800,77.763506
"814",80.040001,80.470001,78.300003,78.910004,954800,77.586532
"815",78.730003,79.800003,78.699997,79.440002,884000,78.107642
"816",79.449997,79.989998,79.18,79.599998,527100,78.264954
"817",80.309998,80.389999,79,79.879997,799600,78.540257
"818",79.870003,80.830002,79.809998,80.699997,723200,79.346504
"819",80.959999,81.400002,80.699997,80.849998,738500,79.493989
"820",80.849998,81.32,80.589996,80.839996,784800,79.484155
"821",80.480003,81.540001,80.470001,81.239998,1104300,79.877448
"822",81.349998,81.910004,81.110001,81.889999,1363600,80.516547
"823",82.669998,83.07,81.989998,82.82,1360100,81.43095
"824",82.800003,83.199997,82.440002,83.150002,898700,81.755417
"825",83.220001,83.800003,82.480003,83.760002,1424400,82.355187
"826",83.839996,83.839996,83.330002,83.510002,673600,82.10938
"827",83.519997,83.629997,83.019997,83.110001,1157800,81.716087
"828",83.5,84.169998,83.32,83.919998,1118100,82.512499
"829",83.720001,84.349998,83.610001,83.830002,1481200,82.424012
"830",83.529999,83.760002,81.669998,81.699997,1547700,80.521841
"831",81.639999,82.470001,81.5,82.239998,992900,81.054055
"832",81.879997,82.580002,81.519997,82.300003,824400,81.113195
"833",81.620003,82.599998,81.400002,82.139999,1075300,80.955499
"834",82.290001,82.5,81.900002,82.410004,796000,81.221609
"835",82.080002,83.040001,82.080002,83.019997,1664400,81.822806
"836",82.699997,83.269997,82.120003,82.660004,1435300,81.468004
"837",82.580002,83.709999,82.580002,83.389999,1213200,82.187473
"838",82.260002,83.68,82.099998,83.209999,1114700,82.010069
"839",83.599998,84.989998,83.349998,83.370003,1895000,82.167765
"840",83.830002,85.419998,83.650002,84.690002,2192800,83.468729
"841",85.300003,85.959999,85.120003,85.93,1215800,84.690846
"842",85.589996,86.690002,85.550003,86.660004,939400,85.410322
"843",86.239998,87.919998,86.040001,87.650002,1065400,86.386044
"844",87.5,88.190002,86.300003,86.379997,2221200,85.134354
"845",86.699997,87.720001,86.699997,87.720001,851300,86.455034
"846",87.25,87.949997,87.190002,87.879997,841400,86.612723
"847",88,89.489998,87.839996,88.949997,1417500,87.667293
"848",88.830002,88.970001,88.239998,88.32,815900,87.04638
"849",88.389999,89.309998,87.809998,88.720001,1194700,87.440614
"850",88.68,89.93,88.339996,89.900002,1192000,88.603598
"851",81.199997,88.230003,80.550003,85.660004,2774800,84.424743
"852",85.040001,86.949997,85.040001,86.910004,1647100,85.656717
"853",86.330002,88.589996,86.120003,88.129997,1752600,86.859118
"854",88.169998,88.660004,87.720001,88.400002,1092200,87.125228
"855",88.529999,88.830002,88.110001,88.220001,1202500,86.947824
"856",88.379997,88.449997,87.459999,87.470001,1088500,86.208639
"857",87.870003,88.160004,87.300003,87.889999,999500,86.622581
"858",87.860001,89.040001,87.650002,88.879997,1501300,87.598302
"859",88.220001,89.080002,88.089996,88.940002,1263900,87.657442
"860",89,89.68,88.809998,89.400002,1255500,88.110808
"861",89.290001,89.690002,88.110001,88.360001,1392500,87.085804
"862",88.150002,88.669998,87.580002,88.589996,999800,87.312483
"863",88.519997,89.559998,88.410004,89.230003,1151800,87.943261
"864",88.779999,89.309998,88.349998,89.25,1102700,87.96297
"865",89.07,89.650002,88.519997,89.639999,743000,88.347345
"866",89.470001,90.75,89.400002,90.300003,1068800,88.997831
"867",90.029999,90.830002,90.029999,90.589996,1549700,89.283642
"868",90.599998,90.690002,89.279999,89.589996,663300,88.298063
"869",89.459999,90.290001,88.889999,89.940002,663300,88.643022
"870",89.809998,90,89.089996,89.269997,594900,87.982678
"871",89.68,89.949997,88.650002,89.169998,1580200,87.884121
"872",89.360001,89.599998,88.379997,89.239998,1296200,87.953112
"873",89.989998,90.559998,89.599998,89.739998,1175200,88.445901
"874",89.730003,91.519997,89.730003,90.599998,1840900,89.2935
"875",90.480003,90.949997,90.290001,90.620003,1312100,89.313216
"876",90.580002,91.589996,90.230003,91.410004,850100,90.091825
"877",91.239998,91.550003,90.849998,91.040001,952300,89.727158
"878",90.57,90.900002,90.029999,90.589996,922400,89.283642
"879",89.849998,90.470001,89.580002,90.07,1028500,88.771144
"880",90.129997,91.120003,90.040001,90.449997,2092900,89.145662
"881",91.5,92.379997,91.5,92.019997,887900,90.693021
"882",91.760002,92.690002,91.470001,92.440002,1150400,91.106971
"883",92.110001,92.489998,91.730003,91.879997,1031200,90.555041
"884",92.050003,92.059998,90.169998,90.339996,1021100,89.037248
"885",89.830002,90.410004,89.620003,90,996700,88.702154
"886",90.459999,90.739998,89.93,90.510002,768700,89.204802
"887",90.739998,91.5,90.32,90.400002,903900,89.096387
"888",90.75,90.889999,89.919998,90.629997,899400,89.323067
"889",90.769997,92.900002,90.410004,92.800003,1430600,91.46178
"890",93.629997,93.629997,91.470001,92.610001,1061000,91.274517
"891",92.800003,93.120003,92.349998,92.739998,1341800,91.40264
"892",93.120003,93.529999,92.730003,93.43,635700,92.082692
"893",93,93.480003,92.760002,93.099998,395800,91.95429
"894",93.139999,93.699997,93.029999,93.43,288800,92.280231
"895",93.330002,93.540001,92.919998,93.239998,360300,92.092567
"896",93.239998,93.410004,92.900002,93.199997,623200,92.053058
"897",93.5,93.650002,92.879997,93.190002,650000,92.043186
"898",92.629997,92.82,91.970001,92.239998,868800,91.104873
"899",92.580002,93.889999,92.410004,92.639999,1288200,91.499952
"900",93.790001,94,92.93,93.239998,1414900,92.092567
"901",93.419998,95.120003,93.419998,95.099998,1852600,93.929678
"902",95.809998,97.480003,95.480003,97.43,1880500,96.231006
"903",97.5,97.610001,96.330002,96.470001,1351500,95.282821
"904",96.300003,97.120003,95.889999,96.68,1351800,95.490236
"905",96.610001,97.120003,95.400002,95.650002,1013800,94.472912
"906",96.139999,96.919998,95.760002,96.800003,716300,95.608762
"907",96.949997,97.860001,96.43,97.709999,982300,96.507559
"908",97.800003,97.82,96.919998,97.050003,873100,95.855685
"909",96.980003,96.989998,95.639999,95.93,1083500,94.749465
"910",97.440002,97.720001,95.730003,96.449997,837800,95.263063
"911",96.470001,96.690002,95.760002,96.410004,741900,95.223562
"912",96.370003,96.889999,94.839996,95.379997,996000,94.206231
"913",94.400002,94.959999,93.239998,93.360001,1034300,92.211093
"914",93.529999,94.089996,92.5,93.209999,969100,92.062937
"915",93.400002,94.93,93.32,94.279999,1059100,93.119769
"916",93.389999,94.330002,92.919998,93.220001,1474100,92.072816
"917",93.739998,95.379997,92.900002,93.040001,1909000,91.895031
"918",93.489998,94.419998,92.5,93.970001,1473500,92.813586
"919",94,94.190002,90.769997,90.870003,1181200,89.751737
"920",91.330002,91.779999,90.800003,91.32,1142400,90.196196
"921",91.010002,92.510002,90.779999,92.18,1190300,91.045614
"922",92.029999,92.75,91.870003,92.550003,883600,91.411063
"923",92.809998,94.629997,92.650002,94.489998,1170600,93.327184
"924",94.080002,95.690002,94.080002,95.550003,1368800,94.374144
"925",95.269997,95.860001,94.919998,95.739998,1091400,94.561801
"926",95.550003,95.989998,94.449997,95.400002,989200,94.225989
"927",94.910004,96.209999,94.75,96.120003,898900,94.937129
"928",96.150002,96.57,95.519997,96.07,971500,94.887742
"929",96.349998,96.849998,95.839996,96,1261500,94.818604
"930",95.730003,96.370003,94.669998,94.699997,1269500,93.534599
"931",94.980003,95.510002,94.449997,95.300003,1821700,94.127221
"932",95.169998,96.139999,94.760002,95.400002,1323700,94.225989
"933",95.510002,96.489998,95.510002,95.589996,749800,94.413645
"934",95.290001,96.169998,94.739998,95.080002,1064500,93.909927
"935",95.120003,95.690002,94.93,95.199997,902500,94.028445
"936",95.120003,95.489998,94.510002,95.25,737500,94.077833
"937",95.470001,95.769997,93.449997,93.839996,1780400,92.685181
"938",92.959999,95.099998,92.769997,94.400002,1395900,93.238295
"939",95.57,97.370003,95.559998,97.050003,1473000,95.855685
"940",96.779999,97.400002,96.279999,97.160004,1097500,95.964332
"941",97.199997,98.870003,97.190002,98.25,1480900,97.040915
"942",98.559998,98.75,97.32,98.059998,1152000,96.85325
"943",97.949997,98.379997,97.75,98.349998,678900,97.139682
"944",98.370003,98.949997,97.629997,97.860001,1021700,96.655715
"945",96.449997,97.709999,96.449997,96.809998,1935800,95.618633
"946",97.07,97.589996,94.379997,94.449997,2717200,93.287675
"947",94.699997,95.809998,94.099998,94.150002,1833300,92.991372
"948",94.260002,94.809998,93.860001,94.309998,974200,93.149399
"949",94.370003,95.269997,94.07,95.190002,847800,94.018574
"950",95,96.059998,94.239998,94.730003,679000,93.564236
"951",94.669998,94.910004,94.089996,94.769997,709200,93.603737
"952",95.519997,95.650002,93.32,93.540001,1229700,92.388878
"953",94,94.110001,91.419998,92.059998,1335900,90.927088
"954",92.559998,93.279999,92.050003,92.980003,957700,91.835772
"955",93.150002,93.93,92.589996,92.589996,740500,91.667458
"956",92.669998,92.93,91.629997,92.760002,853000,91.83577
"957",93.010002,94.32,92.889999,93.709999,735200,92.776302
"958",94.290001,94.75,93.690002,94.580002,752700,93.637636
"959",94.309998,95.559998,94.309998,95.309998,856200,94.360358
"960",95.419998,96.849998,95.160004,96.57,969500,95.607806
"961",97.07,98.099998,96.720001,97.970001,1179400,96.993858
"962",98.300003,98.93,96.32,96.669998,1194200,95.706808
"963",96.760002,96.870003,94.739998,94.849998,1006000,93.904942
"964",94.650002,95,93.089996,93.849998,1629800,92.914906
"965",94.010002,96.129997,93.459999,96.019997,1381500,95.063283
"966",96.089996,96.199997,92.419998,92.669998,1040100,91.746663
"967",92.330002,93.059998,91.449997,91.5,1212200,90.588322
"968",92.57,93.389999,92.150002,93.07,1190600,92.142679
"969",92.849998,93.279999,90.480003,92.620003,1456400,91.697166
"970",93.419998,93.419998,90.970001,91.57,1175900,90.657624
"971",91.480003,92.269997,90.959999,90.989998,1152300,90.083402
"972",91.93,92.099998,91.300003,91.910004,1421600,90.994241
"973",92,92.269997,91.639999,91.68,1155700,90.766529
"974",91.5,91.940002,91.099998,91.449997,1302000,90.538817
"975",107,108.330002,100.919998,101.970001,12394500,100.954004
"976",100.970001,102.559998,99.910004,100.540001,4971700,99.538251
"977",100.470001,100.5,97.589996,98.449997,3382500,97.469072
"978",98.860001,99.339996,97.849998,97.910004,1618800,96.934459
"979",97.57,97.910004,96.550003,96.800003,1917400,95.835518
"980",97,98.169998,96.849998,97.5,1945800,96.52854
"981",97.589996,98.269997,97.300003,98.110001,2514900,97.132463
"982",97.129997,99.110001,96.339996,99.029999,2503100,98.043294
"983",98.779999,100.699997,98.089996,100.059998,3523100,99.063031
"984",100.110001,100.239998,98.830002,100.029999,1354000,99.033331
"985",100.099998,101.400002,98.900002,99.400002,1688200,98.409611
"986",99.18,100.349998,97.910004,99.980003,2115800,98.983833
"987",100.610001,101.349998,99.860001,100.879997,1362600,99.87486
"988",101.5,101.900002,100.480003,101.279999,1792900,100.270876
"989",101.800003,101.910004,100.589996,100.93,1641500,99.924365
"990",101.889999,102,99.800003,100.150002,2341500,99.152138
"991",99.949997,101.07,99.949997,100.610001,1639800,99.607554
"992",100.970001,102.669998,100.779999,102,1626200,100.983703
"993",101.57,102.389999,101.199997,101.559998,1313700,100.548085
"994",102.040001,102.169998,101.019997,101.510002,796100,100.498588
"995",101.519997,102.43,101.43,101.769997,1242300,100.755992
"996",102.050003,102.260002,101.43,101.839996,735600,100.825294
"997",101.959999,102.779999,101.699997,102.620003,1067600,101.597529
"998",103.089996,103.139999,102.330002,102.910004,1869100,101.88464
"999",102.919998,103.980003,102.839996,103.860001,1059100,102.825172
"1000",103.739998,104.379997,103.599998,104.349998,1359600,103.310287
"1001",104.309998,104.900002,103.989998,104.669998,996900,103.627099
"1002",104.540001,106.470001,104.139999,106.089996,2582800,105.032948
"1003",106.190002,107.239998,105.809998,106.849998,1344700,105.785378
"1004",105.690002,107.290001,105.690002,106.980003,974400,105.914088
"1005",106.940002,107.660004,106.760002,107.199997,1048400,106.131889
"1006",107.620003,107.650002,106.309998,106.809998,782500,105.745776
"1007",106.400002,106.800003,105.629997,106.599998,728200,105.537869
"1008",106.419998,106.419998,105.43,105.809998,622100,104.755739
"1009",105.93,105.980003,104.800003,105.32,1448000,104.270624
"1010",105.809998,106.010002,105.110001,105.580002,796000,104.528035
"1011",105.949997,107,104.910004,104.980003,1286600,103.934015
"1012",104.580002,105.440002,104.459999,104.730003,1075800,103.686506
"1013",104.489998,106.089996,103.970001,106.029999,898000,104.973549
"1014",105.93,106.379997,104.830002,105.629997,1108400,104.577533
"1015",105.489998,105.870003,105.290001,105.580002,2160100,104.528035
"1016",105.739998,106.440002,104.919998,104.93,796200,103.88451
"1017",105.050003,105.43,104.099998,104.160004,1084400,103.122186
"1018",104.199997,105.470001,103.900002,105.370003,1052300,104.540934
"1019",105.279999,105.529999,104.790001,105.120003,916400,104.292901
"1020",104.550003,105.269997,104,104.349998,1142800,103.528955
"1021",104.5,104.860001,103.400002,103.860001,1076200,103.042812
"1022",103.760002,105.419998,103.760002,104.889999,905200,104.064707
"1023",104.349998,105.150002,104.349998,104.860001,512500,104.034944
"1024",105.050003,105.470001,104.199997,105.129997,470800,104.302816
"1025",104.470001,104.730003,103.519997,104.480003,977700,103.657937
"1026",104.480003,104.489998,102.879997,103.360001,826100,102.546746
"1027",103.5,104.220001,103.360001,103.790001,585300,102.973363
"1028",103.07,103.830002,102,103.669998,1080200,102.854305
"1029",103.559998,103.870003,102.949997,103.790001,694700,102.973363
"1030",104.279999,104.93,103.150002,103.260002,733900,102.447535
"1031",103.160004,103.620003,101.970001,102.739998,1088200,101.931622
"1032",103.199997,103.360001,102.389999,102.790001,869100,101.981232
"1033",102.459999,102.900002,100.629997,100.709999,804900,99.917596
"1034",100.769997,102.769997,99.980003,102.440002,1131800,101.633987
"1035",101.980003,102.410004,101.019997,101.419998,1008900,100.622008
"1036",103.809998,104.459999,101.339996,102.169998,947900,101.366107
"1037",102.269997,103.68,101.910004,103.160004,1733800,102.348323
"1038",99.279999,100.419998,98.400002,99.82,2814600,99.034599
"1039",99.519997,101.040001,99.290001,100.809998,1474900,100.016807
"1040",101.970001,102.029999,100.010002,100.57,854300,99.778698
"1041",100.650002,101.309998,100.010002,100.93,1186900,100.135866
"1042",101.300003,102.730003,101.279999,102.220001,1821100,101.415717
"1043",101.370003,102.370003,100,100.07,1809700,99.282632
"1044",100.080002,100.349998,99.019997,99.610001,1020400,98.826252
"1045",99.610001,100.220001,98.459999,100.139999,799100,99.352081
"1046",99.68,99.919998,98.129997,98.360001,1125700,97.586087
"1047",98.099998,98.410004,95.959999,96.349998,2995200,95.5919
"1048",97.019997,97.18,95.019997,95.309998,1750700,94.560082
"1049",95.669998,96.18,94.730003,96.080002,1368900,95.324028
"1050",96.57,96.959999,95.879997,96.32,873900,95.562137
"1051",96.150002,97.110001,95.800003,96.709999,1556300,95.949068
"1052",96.93,97.82,96.559998,97.68,1034000,96.911437
"1053",97.68,98.139999,97.400002,97.830002,1428400,97.060259
"1054",97.959999,98.150002,96.620003,97.480003,1171400,96.713014
"1055",97.879997,99.32,97.879997,99.309998,1591900,98.52861
"1056",99.610001,100.199997,99.410004,99.940002,944000,99.153657
"1057",99.82,100.300003,99.349998,99.809998,1156900,99.024675
"1058",99.980003,100.68,99.879997,100.620003,630700,99.828307
"1059",100.440002,100.790001,99.449997,99.489998,1014300,98.707194
"1060",100.239998,101.040001,99.980003,100.459999,669800,99.669563
"1061",100.540001,101.209999,100.400002,100.760002,752200,99.967205
"1062",100.860001,101.080002,99.720001,99.779999,853300,98.994913
"1063",99.309998,99.650002,99,99.449997,714900,98.667507
"1064",99.599998,99.599998,98.739998,99.309998,1015700,98.52861
"1065",99.720001,99.720001,98.809998,99.290001,1037600,98.50877
"1066",99.75,100.580002,99.419998,100.32,1054000,99.530665
"1067",100.730003,102.529999,100.230003,100.650002,1193100,99.85807
"1068",100.370003,101.080002,99.919998,101.07,562900,100.274764
"1069",101,101.330002,100.57,100.919998,825800,100.125942
"1070",101.559998,103.540001,101.559998,102.440002,2060300,101.633987
"1071",102.809998,104.980003,102.099998,104.75,2027300,103.925809
"1072",104.080002,105.379997,103.860001,105.230003,1677400,104.402036
"1073",104.989998,105.68,104.440002,104.940002,1470000,104.114317
"1074",104.93,104.93,104.190002,104.489998,785300,103.667853
"1075",104.309998,105.160004,103.760002,104.940002,985800,104.114317
"1076",104.889999,105.169998,103.57,103.970001,1239500,103.151947
"1077",104.230003,104.300003,103.580002,104.25,1450500,103.429743
"1078",104.68,104.919998,103.5,103.989998,1243200,103.171787
"1079",103.550003,103.959999,103.029999,103.699997,1015200,102.884068
"1080",102.230003,103.449997,102.099998,102.419998,1388800,101.61414
"1081",102.370003,103.980003,102.120003,103.629997,1268900,103.035941
"1082",103.239998,103.300003,101.25,101.25,1915600,100.669587
"1083",101.330002,102.139999,101.160004,101.660004,965100,101.07724
"1084",100.760002,101.699997,100.699997,101.459999,605200,100.878382
