"","FMC.Open","FMC.High","FMC.Low","FMC.Close","FMC.Volume","FMC.Adjusted"
"452",97.629997,99.669998,96.830002,99.459999,832600,48.21587
"453",100.18,101.18,99.720001,101.129997,747200,49.025446
"454",101.239998,106.269997,100.550003,105.690002,2670200,51.236029
"455",105.129997,105.720001,103.489998,104.059998,1364400,50.5319
"456",102.75,105.639999,102.75,105.410004,1047800,51.187468
"457",106.080002,106.220001,104.860001,105.860001,1006200,51.405988
"458",106.089996,108.389999,105.970001,107.730003,1231200,52.314068
"459",107.43,108.129997,106.510002,107.699997,805800,52.299497
"460",106.5,106.620003,105.07,106.470001,733800,51.702206
"461",106.089996,107.419998,105.739998,106.309998,469800,51.624508
"462",104.739998,105.400002,104.150002,104.660004,808200,50.823265
"463",104.720001,105.440002,101.75,102.360001,1403400,49.706376
"464",103.629997,104.110001,102.290001,102.449997,1010200,49.750078
"465",102.910004,105.660004,102.910004,105.07,1240800,51.022361
"466",104.449997,105.300003,103.790001,104.779999,1000400,50.881535
"467",105.639999,105.82,104.419998,105.300003,628200,51.134051
"468",105.940002,108.379997,105.940002,107.940002,1161800,52.416044
"469",106.760002,107.709999,106.599998,107.209999,978000,52.061552
"470",107.290001,107.889999,105.82,106.690002,779400,51.80904
"471",107.080002,108,106.550003,107.139999,752400,52.02756
"472",105.57,105.650002,104.209999,105.400002,1141800,51.182611
"473",106,106,104.379997,104.720001,1109800,50.8524
"474",105.989998,108.860001,105.989998,108.800003,1243000,52.833664
"475",108.139999,110.400002,107.699997,110.190002,1137000,53.508652
"476",110.589996,112.290001,110.370003,112.050003,1609600,54.411875
"477",110.400002,112.889999,108.989998,110.449997,1133600,53.634906
"478",108,110.300003,106.25,109.510002,1210600,53.178442
"479",107.599998,108.870003,106.300003,108.68,1580200,52.77539
"480",109.080002,109.57,107.610001,107.739998,844000,52.318921
"481",107.449997,107.809998,105.57,106.07,1024000,51.507964
"482",105.809998,106.440002,105.220001,105.949997,735200,51.449691
"483",105.239998,105.82,103.5,105.650002,1126200,51.304012
"484",104.300003,106.080002,103.800003,105.339996,816600,51.153472
"485",106.410004,106.739998,105.239998,105.620003,618600,51.289444
"486",104.760002,107.050003,104.720001,105.989998,1341600,51.469115
"487",104.5,105.589996,103.919998,103.989998,1365000,50.497908
"488",104,104.730003,103.059998,103.339996,1214000,50.182265
"489",103.760002,104.230003,100.529999,100.629997,1588000,48.86628
"490",100.900002,101.059998,97.089996,97.279999,1282400,47.239509
"491",97.720001,98.730003,95.989998,96.239998,1193600,46.734481
"492",96.550003,100.480003,96.529999,100.230003,915800,48.672042
"493",100.730003,102.43,100.160004,100.889999,1302200,48.992538
"494",99.639999,102.709999,98.940002,102.400002,902000,49.7258
"495",102.739998,104.010002,101.629997,103.959999,2124400,50.483341
"496",51.939999,52.189999,50.959999,51.389999,863000,49.910328
"497",52.040001,52.790001,51.830002,52.540001,738900,51.027218
"498",51.779999,52.23,51.560001,51.759998,630200,50.269674
"499",51.700001,51.959999,50.360001,50.970001,1244700,49.502423
"500",49.790001,50.18,48.990002,49.02,900700,47.608569
"501",49.169998,49.349998,48.369999,48.959999,897800,47.550295
"502",48.66,49.419998,48.349998,49.25,858900,47.831946
"503",49.639999,50.41,49.639999,50.41,783500,48.958546
"504",51.23,51.75,50.75,50.880001,788800,49.415014
"505",50.549999,51.970001,50.32,51.93,1012400,50.434781
"506",52.599998,52.619999,50.689999,50.75,1020300,49.288756
"507",50.970001,51.619999,50.389999,51.57,741100,50.085146
"508",51.650002,51.860001,50.48,50.490002,1188300,49.036244
"509",50.700001,51.27,49.59,50.009998,1978000,48.570062
"510",50.400002,50.580002,50.099998,50.310001,1836100,48.861427
"511",49.860001,50.84,49.860001,50.75,850700,49.288756
"512",51.16,52.830002,51.099998,52.57,922300,51.056353
"513",52.639999,53.360001,52.18,52.34,952300,50.832976
"514",52.490002,52.73,50.169998,50.209999,1042300,48.764304
"515",50.580002,50.689999,49.639999,50.380001,1431600,48.929411
"516",49.610001,50,49.169998,49.639999,750200,48.210716
"517",49.830002,50.75,49.619999,50.310001,843800,48.861427
"518",50.75,51.419998,50.540001,51.310001,881200,49.92194
"519",50.830002,51.860001,50.529999,51.77,1166600,50.369494
"520",52.93,53.48,52.419998,53.48,1312600,52.033234
"521",53.580002,53.700001,52.52,53.59,755500,52.140259
"522",53.419998,54.080002,53.209999,54.040001,381000,52.578086
"523",53.880001,54.169998,53.310001,53.700001,893700,52.247284
"524",52.970001,53,52.25,52.57,1160700,51.147852
"525",52.610001,53.400002,52.189999,53.16,1189400,51.721891
"526",53.490002,53.759998,52.09,52.360001,1042700,50.943534
"527",52.380001,52.490002,50.93,51.07,1155100,49.68843
"528",50.790001,52.009998,50.450001,51.720001,759700,50.320848
"529",52.009998,53.73,52,53.66,941600,52.208365
"530",53.52,53.919998,53.209999,53.68,829100,52.227824
"531",54.040001,54.799999,53.41,54.689999,808800,53.2105
"532",54.330002,55.27,54.029999,54.900002,705700,53.414821
"533",55.169998,55.619999,54.950001,55.099998,923700,53.609408
"534",54.740002,54.740002,53.880001,54.529999,1017000,53.054828
"535",53.52,53.98,53.009998,53.810001,616600,52.354308
"536",53.849998,54.189999,53.200001,53.57,1041800,52.120799
"537",53.860001,54.23,53.279999,54.049999,595500,52.587814
"538",55.009998,55.450001,54.639999,55.209999,971600,53.716433
"539",55.619999,55.779999,55,55.259998,1501400,53.765079
"540",55.119999,55.939999,54.75,54.84,1076800,53.356443
"541",54.860001,54.98,54.200001,54.700001,1124100,53.220231
"542",55.310001,55.720001,52.380001,52.869999,1506300,51.439735
"543",52.080002,52.540001,51.639999,52.41,1060900,50.99218
"544",53.419998,54.169998,53.41,53.970001,613100,52.50998
"545",54.200001,54.549999,53.919998,54.139999,548900,52.675379
"546",54.490002,55.459999,54.34,55.220001,906300,53.726164
"547",54.740002,55.139999,54.349998,54.68,710200,53.200772
"548",54.619999,54.82,54.060001,54.23,580500,52.762945
"549",53.91,54.720001,53.689999,54.610001,500800,53.132666
"550",54.380001,54.490002,53.450001,54.349998,539600,52.879697
"551",54.619999,54.810001,53.400002,53.779999,657200,52.325117
"552",53.810001,54.639999,53.669998,54.560001,458900,53.084019
"553",54.709999,55.650002,54.360001,55.580002,737000,54.076426
"554",54.779999,55.48,54.599998,54.93,869000,53.444009
"555",54.830002,54.98,54.389999,54.93,436100,53.444009
"556",55.150002,55.610001,54.279999,54.509998,549800,53.035369
"557",54.290001,55.619999,54.169998,55.610001,649400,54.105613
"558",55.549999,55.549999,54.48,54.490002,548900,53.015913
"559",54.5,54.5,53.759998,54.209999,454400,52.743485
"560",54.369999,54.369999,53.599998,53.68,482600,52.227824
"561",53.509998,53.709999,53.259998,53.610001,628600,52.159718
"562",53.720001,54.34,53.439999,54.049999,577300,52.587814
"563",53.610001,54.220001,53.470001,53.84,1047400,52.383496
"564",54.34,54.57,53.740002,54.32,663800,52.85051
"565",54.27,54.34,53.459999,53.700001,717500,52.247284
"566",53.599998,54.380001,53.490002,54.27,596600,52.801863
"567",54.740002,55.790001,54.450001,55.5,629000,53.998588
"568",55.790001,56.049999,55.599998,55.950001,733700,54.436415
"569",55.82,56.91,55.759998,56.68,914400,55.146667
"570",56.669998,57.43,56.669998,57.240002,779100,55.691519
"571",57.630001,57.959999,57.130001,57.330002,950300,55.779084
"572",57.139999,58.810001,56.91,58.57,729300,56.985537
"573",59.279999,59.41,58.310001,58.549999,703100,56.966078
"574",58.049999,58.549999,58.049999,58.25,422700,56.674194
"575",58.220001,58.220001,57.450001,57.959999,399100,56.392038
"576",57.700001,58.169998,57.540001,58.009998,389000,56.440685
"577",57.509998,58,57.34,57.990002,465100,56.421229
"578",58.369999,58.630001,57.66,57.68,613600,56.119614
"579",57.279999,57.650002,56.889999,56.959999,458800,55.419091
"580",57.25,57.400002,56.209999,56.27,467800,54.747758
"581",56.16,56.23,55.509998,55.57,554200,54.153309
"582",56.029999,56.029999,55.389999,55.740002,559700,54.318977
"583",55.200001,55.48,54.419998,55.380001,1227300,53.968154
"584",55.48,56.52,55.48,56.330002,748800,54.893936
"585",56.43,56.810001,55.080002,55.299999,797700,53.890192
"586",55.279999,55.32,54.66,55.099998,939800,53.69529
"587",55.560001,55.779999,55.150002,55.720001,579800,54.299487
"588",56,56.66,55.950001,56.209999,342100,54.776993
"589",55.900002,56.110001,55.540001,55.759998,275800,54.338464
"590",55.860001,56.07,54.869999,54.919998,384800,53.519879
"591",54.779999,54.779999,53.689999,53.779999,718000,52.408942
"592",54.27,54.470001,53.98,53.98,402500,52.603844
"593",54.049999,54.349998,53.48,53.630001,347900,52.262769
"594",53.689999,54.369999,53.5,54.34,415500,52.954667
"595",54.669998,55.540001,54.610001,55.5,424900,54.085094
"596",55.5,56.25,55.419998,56.189999,421800,54.757502
"597",55.990002,56.52,55.77,55.950001,332400,54.523623
"598",55.73,55.970001,54.959999,55.130001,396000,53.724528
"599",54.900002,55.200001,54.369999,54.959999,279000,53.55886
"600",53.740002,54.380001,53.59,54.16,582600,52.779256
"601",54.529999,54.610001,53.360001,53.5,527400,52.136082
"602",53.880001,54.110001,53.439999,53.580002,368300,52.214044
"603",53.68,54.470001,53.450001,54.279999,571600,52.896195
"604",54.119999,54.669998,51.889999,53.52,1060000,52.155572
"605",53.470001,54.709999,53.27,54.669998,1165900,53.276252
"606",54.939999,55.139999,54.080002,54.119999,614600,52.740274
"607",53.93,54.91,53.77,54.82,442900,53.42243
"608",54.799999,55.060001,54.490002,54.630001,489900,53.237275
"609",54.009998,54.119999,53.209999,53.5,441900,52.136082
"610",53.5,53.669998,52.369999,52.84,598700,51.492908
"611",52.630001,53.91,52.610001,53.220001,748200,51.863221
"612",53.32,53.41,52.790001,52.810001,362500,51.463674
"613",52.549999,53.150002,52.259998,52.259998,408800,50.927692
"614",52.27,52.610001,51.27,51.400002,610400,50.08962
"615",51.369999,51.549999,50.759998,51.439999,707700,50.128598
"616",51.34,52.139999,51.119999,51.639999,755400,50.3235
"617",52.34,54.080002,52.259998,53.740002,729100,52.369965
"618",53.549999,54.529999,53.529999,54.139999,685200,52.759765
"619",54.240002,54.5,53.869999,53.880001,718600,52.506395
"620",54.220001,54.98,54.220001,54.799999,376000,53.402939
"621",54.700001,55.5,54.52,55.5,711700,54.085094
"622",55.310001,55.889999,55.220001,55.459999,616300,54.046113
"623",55.060001,55.650002,54.27,55.490002,525000,54.075351
"624",55.779999,55.950001,55.25,55.5,485100,54.085094
"625",55.52,55.91,55.119999,55.459999,874400,54.046113
"626",55.799999,55.950001,53.830002,53.889999,703000,52.516138
"627",53.950001,54.459999,53.549999,53.860001,560800,52.486904
"628",53.889999,54.220001,53.150002,53.98,845900,52.603844
"629",53.720001,53.779999,52.810001,53.060001,1032500,51.7073
"630",53.290001,53.310001,52.75,53.080002,563200,51.726791
"631",53.110001,53.860001,52.720001,53.740002,1038100,52.369965
"632",53.91,54.220001,53.77,54.209999,850300,52.82798
"633",54.490002,57.459999,54.220001,56.799999,2646100,55.351951
"634",56.720001,57.57,56.259998,56.799999,1685100,55.351951
"635",56.509998,57.240002,56.380001,56.790001,992000,55.342208
"636",57,57.349998,56.610001,57.330002,817200,55.868442
"637",57.330002,58.279999,57.240002,58.169998,1058400,56.687024
"638",58.259998,58.380001,57.830002,58.02,733600,56.54085
"639",57.939999,58.700001,57.529999,58.59,1021700,57.096318
"640",57.98,58.32,57.830002,58.009998,1070400,56.531103
"641",57.990002,58.75,57.75,58.580002,303000,57.086575
"642",58.790001,59.080002,57.540001,57.700001,872300,56.229008
"643",57.799999,58.34,57.349998,57.939999,935000,56.595302
"644",57.450001,57.82,57.220001,57.27,703200,55.940853
"645",57.169998,58.529999,57.119999,58.52,743400,57.161843
"646",59.66,59.990002,59.02,59.419998,831700,58.040953
"647",59.48,59.830002,58.689999,58.91,570600,57.542791
"648",58.919998,59.27,58.82,59.130001,494700,57.757686
"649",59.040001,59.98,58.799999,59.950001,600500,58.558655
"650",60.080002,60.470001,59.130001,60.41,870900,59.007978
"651",60.639999,61.830002,60.5,61.599998,967400,60.170359
"652",61.889999,61.93,60.849998,61.860001,693400,60.424327
"653",61.93,61.93,61.07,61.400002,756300,59.975003
"654",61.32,61.759998,61.16,61.310001,462500,59.887092
"655",61.119999,61.619999,60.98,61.16,551300,59.740572
"656",60.84,60.990002,60.110001,60.830002,730400,59.418232
"657",61.009998,61.150002,60.549999,60.830002,586900,59.418232
"658",60.549999,60.959999,60,60.610001,1155200,59.203337
"659",60.98,61.720001,60.619999,61.369999,633200,59.945697
"660",61.099998,61.389999,60.740002,60.880001,659500,59.467071
"661",61.080002,61.5,60.790001,61.279999,582000,59.857786
"662",61.630001,61.880001,61.060001,61.869999,693000,60.434093
"663",62.060001,62.060001,60.700001,61.380001,565400,59.955467
"664",61.200001,61.830002,61.029999,61.790001,351600,60.355951
"665",61.650002,61.970001,61.450001,61.540001,508300,60.111754
"666",61.279999,61.700001,61.029999,61.470001,453600,60.043378
"667",61.98,62.630001,61.439999,62.419998,706800,60.971327
"668",62.220001,62.34,61.799999,62.119999,598300,60.678291
"669",62.389999,63.150002,62.169998,62.599998,805300,61.14715
"670",62.290001,62.689999,61.540001,61.849998,924900,60.414557
"671",61.700001,61.700001,59.400002,59.77,1647400,58.382832
"672",59.709999,60.09,59.060001,59.82,1126400,58.431671
"673",59.93,60.119999,59.18,59.200001,957000,57.826061
"674",59.599998,59.599998,58.009998,58.130001,1594300,56.780894
"675",58.25,59,58.25,58.810001,1105000,57.445113
"676",58.59,59.080002,58.25,59.009998,922900,57.640468
"677",59.02,59.889999,59,59.470001,1188500,58.089795
"678",59.73,60.220001,59.32,59.32,1228500,57.943275
"679",59.299999,59.529999,58.16,58.23,1419000,56.878572
"680",57.919998,57.919998,57,57.459999,1519900,56.126442
"681",57.57,58.759998,57.529999,58.709999,723200,57.347432
"682",58.939999,59.18,57.509998,57.509998,1199800,56.175281
"683",57.790001,58.720001,57.66,58.52,905800,57.161843
"684",58.57,59.98,58.470001,59.650002,613200,58.265618
"685",59.68,60.669998,59.619999,60.259998,1566500,58.861458
"686",59.970001,60.209999,59.139999,59.900002,978100,58.509816
"687",59.540001,60.27,59.18,60.240002,790100,58.841925
"688",60.450001,61.009998,60.169998,60.740002,851700,59.330321
"689",60.880001,61.34,60.599998,61.07,667800,59.65266
"690",61.060001,61.48,60.790001,60.889999,633700,59.476838
"691",61.23,61.509998,60.810001,61.119999,918400,59.701499
"692",61.169998,61.509998,60.869999,61.389999,709800,59.965233
"693",61.330002,61.669998,61.009998,61.27,896900,59.848019
"694",61.32,61.32,60.650002,61.150002,577500,59.730805
"695",61.380001,61.610001,60.950001,61.16,727400,59.740572
"696",60.860001,61.189999,59.93,60,2584800,58.607494
"697",59.529999,60.029999,59.32,59.509998,940600,58.128864
"698",59.619999,59.700001,58.43,59.27,850400,57.894436
"699",59.52,59.790001,58.93,59.16,645400,57.786989
"700",58.759998,58.84,57.09,57.189999,1372900,55.862708
"701",57.5,57.790001,57.220001,57.450001,954400,56.116676
"702",57.5,57.610001,56.540001,56.650002,979500,55.335243
"703",56.720001,57.220001,56.5,56.959999,671500,55.770954
"704",56.5,56.720001,56.259998,56.560001,863800,55.379306
"705",56.599998,57.110001,56.43,57.029999,1160700,55.839492
"706",57.23,57.23,56.040001,56.139999,593400,54.968071
"707",56.41,56.68,56.060001,56.400002,973900,55.222646
"708",56.5,57,55.669998,56.040001,1680900,54.87016
"709",56.259998,56.720001,55.790001,56.259998,797100,55.085565
"710",55.48,55.709999,55.18,55.450001,1059600,54.292477
"711",56.09,57.110001,55.860001,57.049999,1181500,55.859075
"712",57.189999,57.599998,56.759998,57.150002,588300,55.95699
"713",57.32,57.84,57.25,57.84,773400,56.632585
"714",57.82,58.860001,57.810001,58.689999,835700,57.464839
"715",58.439999,58.57,58.139999,58.43,857000,57.210268
"716",57.950001,58.18,56.389999,56.389999,1113700,55.212853
"717",56.799999,58.240002,56.73,58.209999,1097900,56.99486
"718",57.720001,58.259998,57.310001,57.810001,1480900,56.603212
"719",57.869999,58.560001,57.470001,57.68,1068800,56.475925
"720",57.91,58.380001,57.689999,57.880001,867600,56.67175
"721",57.959999,58.32,57.110001,58.119999,476100,56.906738
"722",58.330002,59.25,57.970001,59.189999,656300,57.954402
"723",59.509998,60.200001,59.32,59.560001,698100,58.316681
"724",59.939999,60.849998,59.73,60.669998,596200,59.403506
"725",60.5,60.880001,59.889999,59.889999,862400,58.63979
"726",60.34,60.869999,59.740002,60.669998,506700,59.403506
"727",60.439999,61.009998,60.09,60.700001,1244200,59.432882
"728",56.560001,62,55.709999,58.369999,2002700,57.15152
"729",58.419998,59.040001,57.919998,58.799999,1318000,57.572544
"730",59.580002,60.119999,59.34,59.57,1295600,58.32647
"731",59.509998,60.279999,59.299999,60.189999,494600,58.933527
"732",60.169998,60.799999,59.799999,60.650002,960900,59.383927
"733",60.689999,61.849998,60.650002,61.82,801200,60.529501
"734",61.82,61.82,61.110001,61.52,440700,60.235765
"735",61.540001,61.970001,61.259998,61.950001,691500,60.656789
"736",61.669998,61.830002,60.450001,60.700001,801900,59.432882
"737",60.700001,63.290001,60.599998,62.900002,1520500,61.586958
"738",62.709999,63.279999,62.279999,62.990002,823800,61.675079
"739",62.77,62.889999,61.93,62,629100,60.705744
"740",62.060001,63.360001,62.060001,63.349998,700500,62.027561
"741",63.189999,63.299999,62.73,63.200001,764500,61.880695
"742",63.02,63.330002,62.77,62.880001,586000,61.567375
"743",62.880001,63.389999,62.669998,62.900002,1529900,61.586958
"744",62.299999,64.150002,62.009998,63.5,1240500,62.174431
"745",63.110001,63.549999,62.84,63.509998,772100,62.184221
"746",64.349998,64.949997,63.959999,64.480003,841300,63.133977
"747",63.939999,64.309998,63.389999,63.799999,858500,62.468168
"748",63.970001,64.059998,63.310001,63.91,587200,62.575872
"749",63.540001,63.869999,62.709999,62.709999,703600,61.400922
"750",62.830002,63,61.639999,62.029999,1042400,60.735117
"751",62.09,62.849998,61.470001,62.18,1182500,60.881987
"752",61.869999,62.189999,61.18,61.209999,748500,59.932234
"753",61.23,61.529999,60.66,61.259998,862200,59.98119
"754",61.639999,62.919998,61.290001,62.869999,779400,61.557582
"755",63.169998,63.419998,62.189999,62.82,467500,61.508626
"756",62.110001,63.07,61.810001,62.720001,753600,61.410715
"757",63.290001,63.349998,61.860001,62.169998,539800,60.872193
"758",61.93,63.32,61.400002,63.07,745100,61.753407
"759",63.07,63.43,62.209999,62.57,570600,61.263845
"760",63.07,64.040001,62.59,63.849998,1092900,62.517124
"761",63.860001,64.949997,63.490002,64.699997,791300,63.349378
"762",64.779999,64.959999,64.019997,64.120003,615300,62.781492
"763",61.959999,63.599998,61.959999,62.619999,819400,61.3128
"764",63.25,63.459999,61.880001,62.580002,1037600,61.273638
"765",62.02,62.32,61.09,61.720001,697500,60.43159
"766",62.34,62.560001,61.16,61.720001,953800,60.43159
"767",62.189999,62.450001,61.5,62.18,719200,61.015444
"768",62.68,62.919998,62.299999,62.389999,589200,61.22151
"769",62.23,62.43,61.029999,61.060001,1073100,59.916421
"770",61.560001,62.529999,61.490002,61.610001,459900,60.45612
"771",61.580002,62.029999,60.619999,61.540001,891900,60.387431
"772",61.560001,62.27,61.439999,61.700001,665600,60.544434
"773",62.360001,62.439999,61.759998,62.32,381900,61.152821
"774",61.389999,61.799999,60.57,61.23,2027100,60.083236
"775",61.650002,62.029999,61.380001,61.93,1126100,60.770126
"776",61.619999,62.419998,61.18,62.310001,799000,61.14301
"777",63.130001,63.25,61.689999,62.27,977400,61.103759
"778",62.32,62.360001,61.5,62.119999,864800,60.956566
"779",62.27,62.759998,62.02,62.52,886400,61.349076
"780",62.689999,62.700001,61.150002,61.580002,643800,60.426683
"781",61.939999,62.580002,61.48,62.299999,597800,61.133195
"782",62.310001,63.150002,62.220001,63.099998,855900,61.918212
"783",63.240002,63.529999,62.84,63.48,792300,62.291096
"784",63.470001,63.990002,63.18,63.25,413800,62.065404
"785",63.669998,63.68,62.900002,62.970001,401800,61.790649
"786",62.970001,63.59,62.77,63.549999,651400,62.359784
"787",63.490002,63.73,62.869999,63.650002,673500,62.457914
"788",63.400002,63.75,63.16,63.439999,580400,62.251844
"789",63.150002,63.849998,62.82,63.580002,792500,62.389225
"790",63.5,65.580002,61.639999,65.5,2309700,64.273264
"791",65.5,66.720001,65.220001,66.160004,1436700,64.920907
"792",66.580002,66.989998,66.25,66.860001,919300,65.607794
"793",66.57,67.339996,66.400002,67.260002,670900,66.000304
"794",67.019997,67.459999,66.239998,66.349998,749700,65.107343
"795",66.330002,66.489998,65.629997,65.849998,644800,64.616708
"796",65.349998,66.029999,65.209999,65.230003,833500,64.008324
"797",65.32,66.220001,65.150002,65.959999,694700,64.724648
"798",64.599998,66.339996,64.599998,65.68,722500,64.449893
"799",65.339996,65.519997,64.949997,64.989998,842500,63.772814
"800",65.379997,66.489998,65,66.120003,811600,64.881655
"801",66.07,66.209999,65.029999,65.5,919100,64.273264
"802",65.029999,65.389999,64.519997,65,916700,63.782628
"803",64.440002,65.75,64.440002,65.440002,965400,64.21439
"804",65.139999,65.389999,64.510002,64.989998,664800,63.772814
"805",64.940002,65.760002,64.639999,65.419998,561300,64.194761
"806",65.339996,65.879997,65.269997,65.510002,986800,64.283079
"807",65.620003,66.790001,65.510002,66.75,632700,65.499853
"808",66.75,66.919998,66.269997,66.57,526900,65.323224
"809",66.75,67.010002,66.309998,66.57,481000,65.323224
"810",66.449997,67.459999,66.010002,66.959999,1437600,65.705919
"811",66.739998,66.900002,66.019997,66.279999,875400,65.038654
"812",66.190002,67.209999,66.190002,66.75,507200,65.499853
"813",66.650002,67.099998,66.360001,66.610001,872700,65.362476
"814",67.449997,67.739998,66.400002,66.760002,721200,65.509668
"815",66.610001,67.669998,66.5,67.349998,633000,66.088614
"816",67.190002,67.989998,67.190002,67.339996,706900,66.0788
"817",67.459999,68.199997,66.940002,67.800003,745000,66.530191
"818",67.980003,68.830002,67.790001,68.629997,335800,67.34464
"819",69.040001,69.68,68.82,69.279999,442900,67.982468
"820",69.419998,70.370003,69.230003,70.339996,505700,69.022613
"821",70.160004,70.800003,69.959999,70.230003,540600,68.91468
"822",70.419998,70.720001,70.099998,70.169998,624300,68.855799
"823",70.970001,71,70.099998,70.360001,516200,69.042243
"824",70.360001,70.769997,70.260002,70.589996,507100,69.267931
"825",70.5,71.269997,70.129997,71.25,635600,69.915574
"826",71.400002,72.129997,71.370003,71.830002,391400,70.484713
"827",71.809998,72.349998,71.25,71.360001,761200,70.023514
"828",71.339996,71.669998,70.809998,71.120003,598800,69.788011
"829",71.019997,71.709999,71.019997,71.419998,543300,70.082388
"830",71.5,71.879997,71.099998,71.480003,512900,70.141269
"831",71.529999,71.949997,71.099998,71.639999,505300,70.43129
"832",71.199997,71.669998,71.059998,71.519997,560200,70.313312
"833",70.830002,71.919998,70.800003,71.720001,649300,70.509942
"834",71.629997,72.110001,71.07,71.349998,791000,70.146182
"835",70.93,71.760002,70.610001,71.589996,964500,70.382131
"836",71.309998,71.480003,70.709999,70.849998,855400,69.654618
"837",70.849998,72.220001,70.720001,72.120003,600500,70.903195
"838",71.489998,71.779999,71.080002,71.220001,412700,70.018378
"839",71.129997,71.410004,70.480003,70.610001,683800,69.418669
"840",70.709999,70.870003,70.010002,70.410004,468700,69.222047
"841",71.279999,72.019997,71.080002,71.690002,626900,70.48045
"842",71.57,72.279999,71.300003,72.239998,550700,71.021165
"843",71.760002,72.370003,71.650002,72.18,426800,70.96218
"844",72,72.300003,71.540001,71.75,354400,70.539435
"845",72.370003,72.940002,72.169998,72.589996,627600,71.365259
"846",72.419998,73.470001,72.260002,73.400002,497100,72.161598
"847",73.559998,73.620003,73.129997,73.410004,593200,72.171431
"848",73.330002,73.75,72.93,73.190002,433700,71.955142
"849",73.370003,74.559998,73.370003,74.510002,632900,73.25287
"850",74.32,74.489998,73.57,74.139999,364200,72.88911
"851",74.110001,74.57,73.75,74.389999,340100,73.134892
"852",74.389999,74.389999,73.389999,74.339996,601400,73.085733
"853",74.18,74.419998,73.5,73.519997,645500,72.279568
"854",73.389999,73.389999,71.18,73.25,1749800,72.014127
"855",72.809998,73.93,72.730003,73.029999,952000,71.797837
"856",73.059998,73.790001,72.720001,72.760002,747900,71.532396
"857",72.790001,73.169998,71.910004,72.82,574000,71.591381
"858",72.790001,73.379997,72.18,72.849998,790500,71.620874
"859",72.660004,72.949997,72.169998,72.839996,577200,71.611041
"860",72.980003,73.370003,72.769997,73.040001,412100,71.807671
"861",73.07,73.379997,71.989998,72.160004,898000,70.942521
"862",72.150002,73.43,71.790001,73.419998,689600,72.181257
"863",73.360001,73.519997,72.93,73,314300,71.768345
"864",72.629997,72.949997,72.339996,72.57,544700,71.345599
"865",72.370003,73.559998,72.290001,73.540001,532400,72.299235
"866",73.75,74.059998,73.470001,73.839996,396000,72.594169
"867",73.910004,75.120003,73.910004,75.099998,579400,73.832912
"868",75.089996,75.330002,73.660004,73.849998,653500,72.604002
"869",73.830002,74.010002,73.330002,73.510002,510200,72.269742
"870",73.550003,73.760002,72.540001,72.650002,437400,71.424252
"871",72.919998,73.080002,72.650002,72.779999,553300,71.552055
"872",72.900002,73.339996,72.739998,72.919998,1067700,71.689693
"873",73.029999,73.139999,72.150002,72.389999,604200,71.168636
"874",72.489998,72.980003,72.449997,72.629997,551800,71.404585
"875",72.599998,73.309998,72.470001,72.989998,667800,71.758511
"876",73.010002,73.410004,72.769997,72.860001,262500,71.630707
"877",72.889999,73.449997,72.699997,72.809998,551100,71.581548
"878",72.290001,72.82,71.720001,72.400002,798000,71.17847
"879",72.269997,73.239998,71.93,72.940002,1369800,71.70936
"880",72.68,73.470001,72.510002,73.129997,804900,71.896149
"881",73.870003,74.400002,73.440002,74.400002,702100,73.144726
"882",74.379997,74.860001,74.379997,74.849998,540500,73.58713
"883",74.82,75.529999,74.629997,75.059998,951000,73.793586
"884",75.080002,75.190002,73.879997,74.190002,887400,72.93827
"885",73.940002,73.949997,73.290001,73.440002,657600,72.200924
"886",73.419998,74.010002,73.220001,73.309998,734200,72.073112
"887",73.459999,73.949997,72.790001,72.82,1246100,71.591381
"888",72.650002,73.32,72.529999,73.050003,754400,71.817504
"889",72.809998,73.059998,71.910004,72.720001,1788600,71.49307
"890",72.709999,73.169998,72.489998,73.019997,1530000,71.788004
"891",72.959999,73.629997,72.82,73.040001,1976600,71.807671
"892",73.260002,73.580002,72.989998,73.449997,810400,72.210749
"893",73.800003,74.519997,73.330002,74.459999,225800,73.203711
"894",74.779999,75.5,74.040001,75.400002,555700,74.127854
"895",75.07,75.68,75.019997,75.459999,582400,74.319905
"896",75.449997,75.559998,74.760002,75.25,508300,74.113079
"897",75.419998,75.599998,74.919998,75.459999,454700,74.319905
"898",75.269997,75.379997,74.330002,74.529999,605900,73.403956
"899",74.330002,74.809998,74.160004,74.269997,381500,73.147882
"900",74.660004,74.660004,73.75,73.790001,588300,72.675138
"901",73.980003,74.720001,73.660004,74.300003,768500,73.177435
"902",74.279999,74.720001,73.830002,74.419998,822500,73.295617
"903",74.68,75.150002,74.169998,74.360001,508500,73.236526
"904",74.550003,74.720001,73.980003,74.220001,811500,73.098642
"905",73.839996,74.139999,72.769997,72.849998,664300,71.749338
"906",72.879997,74.099998,72.879997,74.080002,780300,72.960758
"907",74.830002,75.779999,74.720001,75.730003,973400,74.58583
"908",75.589996,75.989998,75.559998,75.730003,556700,74.58583
"909",75.809998,75.949997,75.309998,75.519997,437100,74.378996
"910",76,76.629997,75.550003,75.790001,980900,74.644921
"911",75.839996,76,75.32,75.93,667900,74.782805
"912",75.269997,75.480003,73.68,74.139999,918700,73.019849
"913",73.440002,73.57,71.620003,71.620003,823700,70.537926
