"","FFIV.Open","FFIV.High","FFIV.Low","FFIV.Close","FFIV.Volume","FFIV.Adjusted"
"452",132.380005,132.5,130.470001,132.130005,710400,132.130005
"453",133.75,135.570007,133.009995,134.800003,971900,134.800003
"454",134.940002,135.929993,134,134.110001,878400,134.110001
"455",133,135.279999,132.309998,134.050003,912200,134.050003
"456",132.809998,135.149994,132.199997,134.860001,860300,134.860001
"457",135.669998,136.460007,132.639999,134.960007,1217000,134.960007
"458",135.050003,137.589996,134.110001,136.660004,1065700,136.660004
"459",136.779999,139.460007,136.639999,138.059998,1383100,138.059998
"460",136.899994,137.880005,134.240005,136.110001,1286900,136.110001
"461",135.330002,136.110001,133.419998,135.929993,903600,135.929993
"462",132.559998,133.809998,131.190002,132.880005,1022700,132.880005
"463",133,134.669998,127.660004,128.300003,1766400,128.300003
"464",122.900002,125.160004,120.010002,122.650002,3687600,122.650002
"465",123.190002,126.25,121.370003,124.150002,2056500,124.150002
"466",124.379997,124.730003,121.769997,122.120003,1933600,122.120003
"467",123.449997,124.510002,120.709999,122.040001,1787200,122.040001
"468",123.440002,124.989998,122.93,123.75,1440000,123.75
"469",124.769997,125.080002,122.150002,124.209999,2626900,124.209999
"470",133.789993,139.199997,131.300003,133.979996,6221700,133.979996
"471",134.039993,134.649994,131.509995,131.630005,1875300,131.630005
"472",130.240005,131.880005,128.5,130.850006,1687000,130.850006
"473",130.75,131.119995,127.379997,129.279999,1366500,129.279999
"474",129.699997,130.850006,127.07,130.720001,1931900,130.720001
"475",130.600006,133.669998,130.009995,133.410004,1367400,133.410004
"476",133.429993,136.940002,132.660004,136.110001,1188600,136.110001
"477",136.089996,136.100006,133.330002,133.929993,858700,133.929993
"478",132.940002,135.779999,132.699997,133.679993,1081400,133.679993
"479",131.460007,136.690002,131.220001,136.259995,1641000,136.259995
"480",136,138.669998,135.389999,136.229996,1633000,136.229996
"481",135.039993,135.820007,130.779999,131.899994,1300600,131.899994
"482",131,133.399994,130.710007,131.610001,973000,131.610001
"483",130.190002,130.699997,125.019997,128.869995,1521400,128.869995
"484",127.410004,130.5,125.599998,129.389999,1422900,129.389999
"485",129.089996,129.199997,123.269997,124.080002,2575300,124.080002
"486",123,127.470001,122.349998,125.910004,1995500,125.910004
"487",124.290001,126.269997,123.199997,125.529999,1044800,125.529999
"488",125.809998,126.580002,123.290001,123.879997,1391100,123.879997
"489",124.900002,124.900002,118.089996,118.260002,2237400,118.260002
"490",118.349998,119.190002,116.32,116.470001,1804400,116.470001
"491",116.650002,116.989998,112.339996,112.709999,1944900,112.709999
"492",112.040001,117.879997,111.300003,117.43,1668500,117.43
"493",117.389999,118.410004,115.459999,116.540001,1296700,116.540001
"494",115.199997,118.300003,113.919998,117.839996,1467000,117.839996
"495",116.120003,116.800003,106.790001,108.559998,5128400,108.559998
"496",108.699997,110.75,107.900002,109.040001,1789100,109.040001
"497",110.059998,110.68,107.309998,108.440002,1957700,108.440002
"498",107.239998,108.089996,105.150002,107.540001,1974500,107.540001
"499",103.739998,103.949997,99.470001,103.480003,5070800,103.480003
"500",100,101.879997,96.949997,97.309998,2682000,97.309998
"501",98.239998,98.449997,95.660004,97.510002,1832000,97.510002
"502",96.769997,101.199997,96.449997,100.889999,2030600,100.889999
"503",101.519997,103.779999,100.650002,103.269997,1790000,103.269997
"504",105.18,107.190002,101.300003,101.550003,3123300,101.550003
"505",101.279999,102.639999,99.75,102.400002,1522500,102.400002
"506",104.099998,104.970001,99.830002,100.120003,1545500,100.120003
"507",101.199997,102.169998,99.419998,101.559998,1491100,101.559998
"508",101.43,102.470001,100.32,101.099998,973900,101.099998
"509",101.269997,101.57,99.25,100.510002,1006200,100.510002
"510",101.169998,102.970001,100.07,102.160004,1620000,102.160004
"511",101.349998,103.220001,99.129997,102.709999,1313500,102.709999
"512",101.849998,103.349998,99.949997,100.389999,1994400,100.389999
"513",100.389999,102.110001,99.529999,101.25,1499100,101.25
"514",100.839996,101.120003,95.25,95.489998,2244800,95.489998
"515",96.449997,99.599998,96.120003,99.300003,1701800,99.300003
"516",97.629997,97.779999,95.5,95.970001,1641100,95.970001
"517",96.510002,97.209999,95.089996,95.769997,1303000,95.769997
"518",96.699997,98.07,96.57,97.800003,1361500,97.800003
"519",96.629997,99.400002,92.089996,93.360001,2454900,93.360001
"520",96.580002,99.650002,96.410004,99.559998,2149500,99.559998
"521",98.449997,99.510002,96.690002,98.010002,1787000,98.010002
"522",98.260002,101.879997,98.07,100.639999,907300,100.639999
"523",100.489998,102.559998,99.010002,101.440002,1402100,101.440002
"524",97.209999,97.660004,93.040001,94.489998,3354800,94.489998
"525",93.849998,94.300003,92.199997,92.620003,1917600,92.620003
"526",93.849998,94.989998,90.82,91.360001,2003000,91.360001
"527",91.440002,94.139999,90.959999,92.459999,2319000,92.459999
"528",91.129997,94.040001,88.370003,93.470001,2792500,93.470001
"529",93.510002,94.349998,90.269997,91.389999,1955100,91.389999
"530",90.989998,93.230003,90.510002,92.110001,2041100,92.110001
"531",92.400002,92.949997,89.349998,91.760002,1846900,91.760002
"532",93.260002,99.540001,93.260002,98.589996,4797500,98.589996
"533",94.940002,103.129997,93.199997,102.75,6537500,102.75
"534",101.510002,102.050003,95.940002,96.099998,3695000,96.099998
"535",93.489998,94.589996,90.550003,93.589996,2611700,93.589996
"536",93.099998,93.269997,88.300003,89.440002,3214500,89.440002
"537",90.639999,92.889999,89.790001,91.980003,2574100,91.980003
"538",93.919998,96.760002,93.110001,94.550003,2082700,94.550003
"539",95.419998,98.449997,93.849998,97.75,2091300,97.75
"540",97.699997,98.5,94.709999,95.279999,1338200,95.279999
"541",94.75,95.32,92.730003,93.379997,1611100,93.379997
"542",94.440002,94.470001,92.900002,93.910004,1300900,93.910004
"543",92,93.93,90.290001,90.529999,2055900,90.529999
"544",92.830002,93.800003,91.900002,92.779999,1463900,92.779999
"545",93.68,97.879997,92.809998,97.129997,1771200,97.129997
"546",97.849998,103.870003,97.68,101.620003,2081700,101.620003
"547",100.790001,102.690002,100.519997,101.099998,1156100,101.099998
"548",101.660004,103.900002,101.519997,103.209999,1043900,103.209999
"549",102.5,103.370003,101.43,102.230003,1103400,102.230003
"550",101.889999,102.07,99.790001,100.720001,925200,100.720001
"551",101,101.279999,96.800003,96.989998,1812600,96.989998
"552",97.620003,99.739998,97,99.290001,1550300,99.290001
"553",100,104.5,99.889999,104.050003,2021500,104.050003
"554",104.370003,104.879997,102.400002,103.559998,1400500,103.559998
"555",103.190002,103.769997,101.029999,101.68,1009000,101.68
"556",102.440002,103.370003,101.080002,102.309998,1291700,102.309998
"557",101,101,98.709999,100.230003,1321600,100.230003
"558",99.709999,100.980003,98.260002,99.019997,1291900,99.019997
"559",98.919998,99.489998,98.120003,98.650002,1370300,98.650002
"560",99.480003,100.93,98.050003,100.489998,1179600,100.489998
"561",100.209999,101.769997,99.730003,100.830002,1208700,100.830002
"562",101,102.629997,100.529999,102.089996,1396000,102.089996
"563",101.040001,101.080002,97.339996,97.389999,1854700,97.389999
"564",98.760002,99,95.910004,97.489998,1650000,97.489998
"565",97.269997,97.480003,93.620003,94.470001,2204400,94.470001
"566",94.300003,95.769997,93.769997,94.489998,1344500,94.489998
"567",95.209999,99.360001,95.139999,99.050003,1767700,99.050003
"568",99.050003,102,98.699997,100.269997,1654200,100.269997
"569",99.839996,100.440002,96.449997,96.629997,1778000,96.629997
"570",96.529999,96.839996,94.519997,95.309998,2467400,95.309998
"571",95.82,97.800003,95.739998,96.970001,1634900,96.970001
"572",97.389999,101.190002,97.099998,100.389999,1755300,100.389999
"573",101.050003,103.959999,101.010002,103.669998,2245500,103.669998
"574",103.349998,105.949997,102.410004,104.459999,2246200,104.459999
"575",106.709999,111.580002,106.639999,108.620003,3794000,108.620003
"576",109.379997,110.93,108.110001,110.57,2205600,110.57
"577",109.889999,110.269997,108.150002,109.360001,1520700,109.360001
"578",110,110.949997,107.459999,107.879997,1693500,107.879997
"579",106.43,109.209999,105.190002,109.029999,1488100,109.029999
"580",109.779999,111,106.720001,107.059998,1436900,107.059998
"581",107.25,107.379997,103.760002,105.080002,1256600,105.080002
"582",106,107.629997,105.25,106.5,1452900,106.5
"583",106.410004,107.260002,104.209999,104.639999,1923500,104.639999
"584",105.720001,106.599998,104.010002,104.690002,982700,104.690002
"585",105.5,107.019997,104.489998,106.970001,1359000,106.970001
"586",107.220001,108.370003,106.220001,107,1607700,107
"587",106.809998,107.75,105.150002,107.43,1425800,107.43
"588",105.540001,107.080002,102.82,103.43,2234800,103.43
"589",102.779999,106.980003,102.029999,103.879997,1496500,103.879997
"590",103.519997,103.75,100.5,102.080002,1644600,102.080002
"591",101.559998,101.589996,98.25,98.769997,2515400,98.769997
"592",100.290001,101.470001,97.800003,98.790001,1962000,98.790001
"593",99.050003,99.980003,97.050003,97.269997,1234600,97.269997
"594",97.709999,98.389999,96.400002,98.309998,1221600,98.309998
"595",99,101.269997,98.629997,101.190002,1774200,101.190002
"596",98.75,99.690002,97.07,97.330002,2153700,97.330002
"597",97.709999,98.25,96.129997,97.050003,1691300,97.050003
"598",98.580002,99.419998,95.779999,95.839996,1756800,95.839996
"599",96.239998,97.709999,95.080002,95.970001,1087500,95.970001
"600",94.769997,96.720001,93.650002,95.540001,1212200,95.540001
"601",97.940002,97.940002,93.019997,93.32,4276400,93.32
"602",82.800003,83.949997,81.07,83,8454400,83
"603",83.5,84.440002,81.519997,81.779999,2756500,81.779999
"604",82,83.129997,81.610001,82.589996,1990500,82.589996
"605",82.32,86.860001,82.029999,86.099998,3200100,86.099998
"606",85.279999,86.18,82.160004,82.589996,2729200,82.589996
"607",82.089996,85.379997,81.57,85.129997,1747200,85.129997
"608",85.559998,88.150002,85.279999,87.669998,2459300,87.669998
"609",87.239998,90.410004,86.900002,88.349998,3316000,88.349998
"610",88.739998,89.779999,86.5,86.760002,1872000,86.760002
"611",86.800003,89.139999,86.419998,87.93,1763600,87.93
"612",88.150002,88.57,85.169998,86.139999,1807700,86.139999
"613",88.169998,89.870003,86.489998,86.540001,2395000,86.540001
"614",88.199997,90.82,86.980003,87.5,3320500,87.5
"615",88.019997,88.5,84.709999,87.709999,3147100,87.709999
"616",88.110001,88.419998,85.209999,86.639999,2098900,86.639999
"617",88.160004,88.639999,86.580002,88.080002,1562600,88.080002
"618",88.32,88.32,86.620003,87.480003,1585000,87.480003
"619",87.629997,90.199997,87.510002,90.050003,1216000,90.050003
"620",89.970001,92.440002,89.970001,92.160004,902400,92.160004
"621",91.690002,92.650002,91.360001,92.610001,1112900,92.610001
"622",92.029999,93.440002,91.75,91.830002,1132700,91.830002
"623",91.019997,92.459999,90.040001,92.370003,1043100,92.370003
"624",93.239998,94.57,92.82,93.970001,1297600,93.970001
"625",94.120003,95.199997,93,93.68,1441000,93.68
"626",94.18,95.360001,93.519997,93.940002,1005600,93.940002
"627",94.269997,94.449997,92.559998,92.980003,1568800,92.980003
"628",92.730003,93.68,91.5,92.959999,1345200,92.959999
"629",92.550003,93.5,91.190002,92.519997,1648200,92.519997
"630",92.910004,93.129997,90.919998,92.370003,999600,92.370003
"631",92.269997,94.839996,92.07,93.769997,1007700,93.769997
"632",94.410004,95.449997,94.239998,94.919998,1171600,94.919998
"633",95.269997,96.120003,93.800003,94.199997,1234300,94.199997
"634",93.949997,93.949997,91.480003,93.730003,1976400,93.730003
"635",93.529999,93.760002,89.610001,90.410004,2591400,90.410004
"636",90.699997,92.660004,90,92.599998,1023100,92.599998
"637",93.080002,97.419998,93,97.290001,1821500,97.290001
"638",97.029999,98.449997,96.120003,96.440002,1141900,96.440002
"639",96.709999,97.639999,95.5,97.330002,1038800,97.330002
"640",95.830002,98.510002,94.760002,97.459999,2026200,97.459999
"641",97.169998,97.5,95.230003,96.190002,465500,96.190002
"642",96.25,99.389999,96.029999,97.349998,736400,97.349998
"643",97.410004,97.599998,94.910004,97.129997,1152000,97.129997
"644",96.169998,97.010002,95.389999,96.139999,609600,96.139999
"645",96.129997,97.519997,95.449997,97.150002,1320200,97.150002
"646",100.029999,101.889999,99.580002,101.110001,1278900,101.110001
"647",100.43,101.029999,96.919998,97.25,1941800,97.25
"648",97.739998,99.360001,96.769997,97.529999,1643300,97.529999
"649",97.769997,97.900002,95.599998,96.239998,1319000,96.239998
"650",96.239998,96.949997,93.199997,95.010002,1339100,95.010002
"651",95.139999,95.980003,94.470001,95.660004,777500,95.660004
"652",96.330002,97.129997,94.889999,95.709999,1002100,95.709999
"653",96.5,99.379997,96.330002,97.889999,1797600,97.889999
"654",97.730003,98.919998,96.93,97.190002,1091000,97.190002
"655",96.489998,98,95.379997,97.440002,999900,97.440002
"656",97.440002,98.150002,96.519997,97.32,776700,97.32
"657",97.790001,99.050003,97.650002,98.519997,837300,98.519997
"658",98.18,98.550003,96.839996,96.889999,1389600,96.889999
"659",95.010002,96.989998,94.019997,96.690002,2242000,96.690002
"660",97.330002,99.050003,96.07,98.809998,3721200,98.809998
"661",103,107.370003,102.050003,103.220001,4664900,103.220001
"662",103.540001,106.169998,103.540001,105.43,1804200,105.43
"663",105.690002,106.870003,105.010002,105.660004,1203700,105.660004
"664",103.57,105.120003,101.400002,104.809998,1680300,104.809998
"665",104.849998,105.699997,103.980003,104.949997,1437900,104.949997
"666",105.790001,106.239998,103.550003,104.879997,1460400,104.879997
"667",106.349998,107.099998,104.339996,105.959999,1847700,105.959999
"668",105.480003,107.82,104.650002,105.699997,1710000,105.699997
"669",106.199997,107.169998,106.150002,106.25,752200,106.25
"670",105.75,107.75,105.68,107.660004,1120900,107.660004
"671",107.540001,107.989998,104.129997,105,1763800,105
"672",105.160004,106.660004,104.540001,105.25,1049700,105.25
"673",104.519997,105.889999,103.309998,103.519997,896000,103.519997
"674",103.290001,103.739998,101.879997,102.150002,1136800,102.150002
"675",102.260002,103.599998,100.379997,102.279999,1201900,102.279999
"676",101.830002,102.029999,100.309998,100.889999,1422100,100.889999
"677",100.809998,101.760002,100.370003,101.720001,1391400,101.720001
"678",101.769997,103.839996,101.510002,103.620003,976700,103.620003
"679",103.75,105.300003,102.18,102.199997,2167200,102.199997
"680",102.120003,102.470001,99.279999,100.730003,1093400,100.730003
"681",101.360001,102,99.790001,101.059998,903200,101.059998
"682",99.150002,99.5,93.790001,93.900002,3770100,93.900002
"683",94.160004,96.650002,93.660004,94.639999,1887800,94.639999
"684",94.68,94.889999,92.870003,93.040001,1807900,93.040001
"685",92.690002,95.129997,92.010002,94.43,1971500,94.43
"686",94.220001,94.459999,92.800003,93.580002,1261900,93.580002
"687",93.07,93.559998,92.18,92.650002,1495500,92.650002
"688",93.269997,93.940002,92.57,93.43,1597200,93.43
"689",94.019997,94.400002,92.709999,93.110001,869400,93.110001
"690",94.029999,95.669998,93.080002,94.230003,1315500,94.230003
"691",94.68,95.400002,93.790001,94.010002,1713800,94.010002
"692",93.900002,94.870003,93.400002,94.739998,1049300,94.739998
"693",94.43,95.220001,92.849998,93.459999,1145300,93.459999
"694",93.550003,95,92.120003,92.790001,1262600,92.790001
"695",93,93.099998,91.07,91.309998,2155000,91.309998
"696",91.139999,92.540001,90.650002,90.910004,1867000,90.910004
"697",89.529999,90.440002,87.970001,90.239998,1709200,90.239998
"698",90.339996,90.360001,88.099998,89.699997,1261300,89.699997
"699",90.629997,91.099998,89.889999,90.949997,1056600,90.949997
"700",90,91.199997,88.660004,89.029999,1003300,89.029999
"701",89.110001,89.699997,86.330002,87.010002,1803400,87.010002
"702",87.440002,88.150002,86.970001,87.480003,1219300,87.480003
"703",87.839996,88,87.029999,87.57,807100,87.57
"704",88.449997,89.050003,87.510002,88.720001,1427300,88.720001
"705",88.43,89.809998,87.830002,89.080002,1130300,89.080002
"706",88.839996,89.389999,87.610001,87.910004,861700,87.910004
"707",89.879997,90,88.919998,89.830002,1542900,89.830002
"708",90.75,92.57,89.879997,90.519997,1931300,90.519997
"709",90.110001,91,89.690002,90.419998,2179800,90.419998
"710",73.330002,75.790001,71.949997,73.209999,12459200,73.209999
"711",73.370003,73.400002,71.650002,72.769997,3425600,72.769997
"712",72.75,73.43,72.07,72.449997,2672300,72.449997
"713",72.93,73.790001,72.120003,73.400002,1959100,73.400002
"714",73.379997,76.760002,72.959999,75.900002,2503200,75.900002
"715",75.610001,75.849998,73.860001,74.980003,1418500,74.980003
"716",74.57,75.129997,72.800003,73,1409300,73
"717",73.440002,74.559998,73.089996,73.940002,1263300,73.940002
"718",73.449997,74.639999,72.980003,73.489998,1407700,73.489998
"719",73.739998,74.18,72.199997,72.540001,1068800,72.540001
"720",72.470001,72.480003,71.139999,71.379997,1434800,71.379997
"721",71.730003,71.989998,70.599998,71.43,1311300,71.43
"722",71.709999,72.980003,71.709999,72.330002,1214900,72.330002
"723",72.199997,72.739998,71.209999,72.349998,1747100,72.349998
"724",76.68,81.300003,74.309998,74.889999,5904700,74.889999
"725",73.739998,75.199997,73.230003,74.199997,1626600,74.199997
"726",74.269997,77.029999,73.650002,75.959999,1840400,75.959999
"727",75.309998,77.25,74.279999,76.43,1676000,76.43
"728",76.099998,76.32,73.769997,74.120003,1903000,74.120003
"729",73.309998,76.120003,73,74.5,1938500,74.5
"730",75.650002,76.040001,75.040001,75.370003,1074300,75.370003
"731",75.5,77.550003,75.099998,77.519997,1364500,77.519997
"732",78.220001,79,76.709999,76.959999,1434300,76.959999
"733",76.639999,78.709999,76.57,78.699997,1647200,78.699997
"734",78.779999,79.870003,78.220001,79.169998,1855600,79.169998
"735",79.389999,80.029999,79.160004,79.989998,1279900,79.989998
"736",80.239998,80.410004,78.220001,78.339996,1922200,78.339996
"737",78.5,79.129997,77.519997,78.860001,1193000,78.860001
"738",78.599998,80.080002,77.599998,79.910004,1793700,79.910004
"739",82.57,86.220001,82,82.599998,2719500,82.599998
"740",82.550003,83.18,81.720001,82.629997,1310200,82.629997
"741",82.18,83.550003,81.400002,82.879997,1081400,82.879997
"742",83.209999,83.480003,82.5,82.660004,1169300,82.660004
"743",83.089996,84.5,81.650002,82.019997,1540700,82.019997
"744",81.190002,81.589996,80.129997,81.220001,964100,81.220001
"745",80.720001,81.779999,80.080002,81.559998,802700,81.559998
"746",82.510002,83.720001,82.5,83.669998,1229500,83.669998
"747",83.309998,83.720001,82.370003,83.290001,1407300,83.290001
"748",83.139999,84.690002,83.040001,84.120003,1250200,84.120003
"749",83.639999,84.330002,82.900002,83.209999,1217300,83.209999
"750",80.599998,80.949997,77.220001,79.160004,2903800,79.160004
"751",79.309998,80,76.739998,77.32,1551700,77.32
"752",77.25,78.18,75.75,76.830002,1685300,76.830002
"753",78.120003,79.050003,77.470001,79,1600000,79
"754",79.18,79.199997,77.110001,78.07,1385400,78.07
"755",78.18,78.610001,76.669998,77.470001,1338300,77.470001
"756",76.57,77.82,75.25,75.339996,1244200,75.339996
"757",75.919998,76.07,73.669998,74.099998,1337300,74.099998
"758",73.860001,75.269997,73.419998,74.970001,2132500,74.970001
"759",74.919998,75.459999,73.660004,73.989998,1186000,73.989998
"760",74.599998,75.309998,74.050003,74.529999,1181000,74.529999
"761",74.510002,76.739998,74.510002,76.059998,1095800,76.059998
"762",76.330002,76.620003,74.400002,74.449997,970000,74.449997
"763",73.949997,74.120003,72.029999,72.32,1970200,72.32
"764",71.900002,72.349998,70.019997,70.919998,2831200,70.919998
"765",70.230003,70.32,67.529999,68.019997,2239700,68.019997
"766",68.669998,69.290001,67.839996,68.5,1596100,68.5
"767",69.220001,69.220001,68.169998,68.580002,1201400,68.580002
"768",68.800003,70.150002,68.580002,70.050003,1397900,70.050003
"769",71.120003,71.220001,68.690002,68.800003,2876200,68.800003
"770",70,70.459999,69.300003,69.610001,1886900,69.610001
"771",69.699997,69.970001,68.690002,68.940002,2427900,68.940002
"772",68.529999,69.900002,68.400002,69.32,1347400,69.32
"773",69.779999,69.900002,68.779999,69.190002,1692900,69.190002
"774",69.550003,69.690002,68.220001,68.519997,1692900,68.519997
"775",68.989998,69.709999,68.480003,69.360001,2158600,69.360001
"776",69.440002,72.339996,69.360001,71.949997,3667900,71.949997
"777",74.599998,76.18,74.489998,76.089996,3204400,76.089996
"778",77.379997,79.830002,76.860001,79.790001,3133100,79.790001
"779",79.68,81.949997,79.239998,81.410004,2776300,81.410004
"780",81.470001,82,79.769997,80.43,1783300,80.43
"781",80.760002,81.379997,80.43,80.900002,1129900,80.900002
"782",80.959999,82.550003,80.410004,81.739998,1295600,81.739998
"783",81.349998,81.790001,79.949997,80.290001,1427000,80.290001
"784",81.599998,81.599998,79.879997,80.339996,1030400,80.339996
"785",80.610001,80.779999,79.599998,79.910004,1133500,79.910004
"786",81.690002,82.489998,80.809998,81.419998,2835100,81.419998
"787",87.970001,92.790001,87.260002,87.290001,7381400,87.290001
"788",86.760002,88.199997,86.339996,87.650002,2077600,87.650002
"789",87.290001,87.839996,85.620003,86.800003,1178600,86.800003
"790",86.809998,88.449997,86.57,87.889999,1440800,87.889999
"791",88,88.379997,86.839996,87.800003,1514600,87.800003
"792",88.260002,89.190002,87.389999,89.040001,2084400,89.040001
"793",87.82,88.5,87.019997,88.449997,1251700,88.449997
"794",87.989998,89.220001,87.660004,88.730003,1474000,88.730003
"795",88.779999,89.07,88.029999,88.459999,1455600,88.459999
"796",88.419998,89.580002,87.660004,88.379997,1535700,88.379997
"797",88.800003,91,88.639999,90.220001,1800000,90.220001
"798",89.93,91.169998,89.690002,89.879997,1771100,89.879997
"799",91.93,94.330002,91.529999,92.699997,2668900,92.699997
"800",92.57,93.690002,91.720001,93,1147600,93
"801",92.389999,93.650002,92.25,92.5,906400,92.5
"802",90.370003,90.389999,87.629997,89.230003,2386400,89.230003
"803",89.300003,89.720001,87.459999,87.489998,1299700,87.489998
"804",87.860001,88.110001,85.629997,85.699997,1333900,85.699997
"805",85.82,87.019997,85.389999,86.809998,1037100,86.809998
"806",86.080002,86.760002,85.25,85.379997,1254300,85.379997
"807",86.169998,88.089996,85.769997,87.690002,1206400,87.690002
"808",88.220001,88.300003,86.660004,87.099998,1047400,87.099998
"809",86.860001,87.389999,85.669998,85.860001,843900,85.860001
"810",84.239998,84.889999,82.599998,82.839996,1436700,82.839996
"811",82.779999,83.75,82.269997,83.220001,699800,83.220001
"812",83.290001,84.919998,83.290001,84.120003,607700,84.120003
"813",84.5,84.629997,82.779999,83.379997,818700,83.379997
"814",84.220001,86.110001,84.160004,85.019997,1502800,85.019997
"815",85.099998,86,84.110001,85.400002,1160200,85.400002
"816",85.43,87.18,85.279999,86.519997,1408900,86.519997
"817",86.75,87.82,85.739998,86.879997,1214600,86.879997
"818",87.510002,88.790001,87.150002,88.440002,990200,88.440002
"819",88.879997,90.220001,88.400002,89.959999,1428400,89.959999
"820",89.230003,93.199997,89.150002,92.019997,2209200,92.019997
"821",91.940002,92.290001,90.580002,90.629997,1491100,90.629997
"822",91.019997,92.040001,90.400002,92.010002,1166900,92.010002
"823",93,93.18,90.57,90.879997,988100,90.879997
"824",91.07,92.43,90.57,91.629997,780800,91.629997
"825",91.650002,93.32,90.879997,92.940002,964600,92.940002
"826",93.190002,93.489998,92.43,93.099998,697500,93.099998
"827",94.330002,94.660004,93.330002,93.620003,1674200,93.620003
"828",93.589996,93.769997,89.129997,89.169998,1795300,89.169998
"829",87.489998,87.970001,86.050003,87.07,2232900,87.07
"830",86.970001,88.349998,86.040001,87.989998,1130400,87.989998
"831",88.199997,89.57,87.309998,88.099998,943500,88.099998
"832",87.459999,87.980003,86.370003,86.800003,715200,86.800003
"833",86,86.870003,85.309998,85.809998,964500,85.809998
"834",86.099998,89.099998,85.580002,88.970001,1533000,88.970001
"835",88.18,89.959999,87.940002,89.879997,1095500,89.879997
"836",89.959999,91.139999,87.650002,88.449997,1245100,88.449997
"837",89.889999,91.68,89.5,91.540001,1408600,91.540001
"838",90.860001,93.25,90.510002,92.019997,1592900,92.019997
"839",91.989998,92.730003,88.699997,88.790001,1782300,88.790001
"840",89.269997,89.889999,86.019997,87.900002,1472400,87.900002
"841",87.730003,89.5,87.510002,89.220001,1529000,89.220001
"842",88.769997,91.099998,88.32,90.5,1105700,90.5
"843",89.620003,90.589996,88.980003,90.209999,1081200,90.209999
"844",89.900002,90.370003,87.510002,87.550003,2005300,87.550003
"845",88.360001,88.599998,87.410004,88.519997,1322300,88.519997
"846",87.5,88.059998,85.870003,85.919998,2228300,85.919998
"847",86.639999,88.059998,85.919998,87.809998,1877500,87.809998
"848",88.18,90.120003,88.010002,90.110001,1687800,90.110001
"849",91.230003,91.709999,89.529999,90.650002,2046500,90.650002
"850",90.489998,90.830002,85.580002,86.309998,5614100,86.309998
"851",88.040001,91.68,84.199997,85.150002,6629900,85.150002
"852",85.5,85.879997,82.360001,82.709999,3222200,82.709999
"853",82.550003,84.860001,82.519997,84.279999,2697800,84.279999
"854",84.5,85.32,83.160004,84.160004,2091900,84.160004
"855",84.639999,84.75,83,83.489998,1326800,83.489998
"856",83.330002,83.5,81.07,81.540001,2737600,81.540001
"857",81.470001,81.900002,78.739998,79.43,7302400,79.43
"858",79.730003,80.470001,78.139999,79.550003,2533200,79.550003
"859",79.599998,80.559998,79.110001,79.739998,1962700,79.739998
"860",80.339996,81.419998,79.900002,81.199997,1594100,81.199997
"861",81.110001,81.790001,80.120003,80.389999,1618500,80.389999
"862",80.370003,82.129997,80.339996,82.019997,1911900,82.019997
"863",82.230003,83.18,81.330002,82.860001,1577600,82.860001
"864",83.5,84.870003,83.5,84.129997,1981800,84.129997
"865",83.849998,85.309998,83.809998,84.639999,2064400,84.639999
"866",83.32,85.120003,82.059998,84.050003,2406100,84.050003
"867",84.230003,85.489998,83.93,84.620003,1673500,84.620003
"868",84.739998,85.410004,83.779999,83.889999,1654900,83.889999
"869",83.709999,84,81.050003,82.019997,1785200,82.019997
"870",82.290001,83.32,81.389999,81.559998,906400,81.559998
"871",82.07,83.18,81.599998,82.910004,918400,82.910004
"872",83.199997,83.43,81.669998,82.940002,1228800,82.940002
"873",82.970001,83.010002,80.82,80.900002,1401400,80.900002
"874",81.220001,82.690002,80.760002,81.839996,2178000,81.839996
"875",81.879997,82.650002,81.360001,82.379997,1276100,82.379997
"876",82.559998,82.68,81.779999,82.260002,625400,82.260002
"877",82.110001,82.550003,81.800003,82.050003,935300,82.050003
"878",81.360001,82.269997,81.25,82.080002,1289900,82.080002
"879",81.580002,83.25,81.529999,82.809998,2270700,82.809998
"880",82.620003,82.839996,81.480003,81.5,1586300,81.5
"881",82.559998,84.040001,81.199997,83.589996,1772300,83.589996
"882",83.940002,85.610001,83.690002,85.18,1581800,85.18
"883",84.809998,85.309998,84.489998,84.720001,1162500,84.720001
"884",85.5,85.5,84.139999,84.239998,1955500,84.239998
"885",83.919998,84.43,81.709999,81.989998,1493800,81.989998
"886",82.400002,82.470001,81.220001,81.470001,982500,81.470001
"887",82.419998,84.169998,81.790001,83.440002,1962000,83.440002
"888",83.730003,85.139999,83.629997,84.25,1701000,84.25
"889",83.949997,84.260002,82.529999,84.110001,1435300,84.110001
"890",83.580002,85.529999,83.580002,84.980003,1367100,84.980003
"891",85.82,88.5,85.150002,88.099998,3313700,88.099998
"892",88.5,89.849998,87.919998,89.510002,2078000,89.510002
"893",89.5,89.949997,89.330002,89.440002,533000,89.440002
"894",89.5,89.849998,89.099998,89.279999,905800,89.279999
"895",89.220001,89.830002,89,89.220001,702100,89.220001
"896",89.269997,90.790001,88.889999,89.889999,930200,89.889999
"897",90.199997,91.279999,89.769997,90.860001,953100,90.860001
"898",90.419998,90.470001,88.449997,88.889999,1039500,88.889999
"899",89.080002,89.290001,87.82,88.029999,1067300,88.029999
"900",89.260002,89.650002,87.519997,87.779999,1797900,87.779999
"901",88.120003,90.260002,87.699997,89.639999,1728300,89.639999
"902",89.620003,90.57,88.519997,89.370003,1663800,89.370003
