"","BAX.Open","BAX.High","BAX.Low","BAX.Close","BAX.Volume","BAX.Adjusted"
"446",59.549997,59.870001,59.400003,59.779996,3902900,29.590527
"447",59.819998,59.919997,59.569998,59.809997,5150400,29.605377
"448",59.770002,59.949998,59.509995,59.549997,4684200,29.47668
"449",59.250002,59.610001,59.250002,59.520003,4030300,29.461833
"450",59.539997,59.669997,59.35,59.400003,3554200,29.402434
"451",59.139996,59.360001,59.019996,59.240001,4030300,29.323235
"452",59.400003,59.569998,59.189999,59.309998,3011100,29.357883
"453",59.679997,59.99,59.679997,59.949998,4273000,29.674676
"454",59.99,60.540002,59.709999,60.259994,5888600,29.828121
"455",60.299996,60.479999,59.409997,59.589999,5603800,29.49648
"456",59.250002,59.650003,59.059998,59.520003,3593600,29.461833
"457",59.909996,60.400002,59.630002,59.779996,5453600,29.590527
"458",59.630002,60.299996,59.569998,60.250001,4067500,29.823175
"459",60.179997,60.459998,59.98,60.270002,3919300,29.833075
"460",59.900002,59.99,59.400003,59.759995,4206300,29.580627
"461",59.6,59.620001,59.08,59.569998,3805700,29.48658
"462",59.029997,59.069999,58.45,58.470001,3374900,28.942092
"463",58.279998,58.499999,57.659999,57.669996,4578900,28.546097
"464",58.259997,58.369999,57.939997,58.13,3494400,28.773795
"465",58.229999,58.809999,57.979999,58.709997,3492000,29.060888
"466",58.609998,58.790001,58.009997,58.029998,3591400,28.724295
"467",55.589998,56.249999,53.949999,54.099996,23954400,26.778981
"468",55.019998,55.299999,54.54,54.639998,12436100,27.046277
"469",54.499997,54.779999,54.380001,54.389998,6399700,26.92253
"470",55.049999,55.32,53.790001,54.180001,7720000,26.818583
"471",54.369997,54.700001,53.91,54.169997,7396600,26.813631
"472",53.679998,54.130002,53.65,54.119998,5061500,26.788882
"473",54.29,54.830001,54.019999,54.759998,5783900,27.105676
"474",55.289999,55.289999,54.759998,54.950001,5022800,27.199726
"475",54.979999,55.150001,54.61,54.689997,5014100,27.071026
"476",55.019998,55.529998,54.719999,55.089998,5233800,27.269023
"477",55.049999,55.459997,55.049999,55.409998,4686800,27.42742
"478",55.25,55.939999,55.150001,55.679999,4296300,27.561068
"479",55.529998,55.669998,55.139997,55.459997,4778100,27.452169
"480",55.659998,56.09,55.31,55.400001,4921000,27.422471
"481",55.359999,55.369999,54.630001,54.650002,4265000,27.051229
"482",54.54,54.99,54.54,54.779999,5002000,27.115576
"483",54.419996,54.889998,54.36,54.819997,5163300,27.135375
"484",54.29,54.54,53.889999,54.259998,4583900,26.858181
"485",54.529999,54.969999,54.310001,54.419996,3318600,26.937378
"486",54.29,54.639998,54.060001,54.080002,4694200,26.769085
"487",53.629999,53.699999,53.059999,53.459996,5027400,26.462188
"488",53.449999,53.619998,53.129999,53.229998,3734500,26.34834
"489",53.379999,53.439999,52.799999,52.82,4292500,26.145395
"490",52.83,53.02,52.200001,52.209998,5266500,25.84345
"491",52.219999,52.389997,51.330002,51.509998,5810900,25.496957
"492",51.560001,52.200001,51.560001,52.130001,4097300,25.803852
"493",52.459998,52.459998,51.74,51.959998,3745000,25.719703
"494",51.74,52.000001,51.339999,51.93,5025700,25.704854
"495",52.069997,52.31,51.869997,52.25,2843200,25.863251
"496",52.24,52.609999,51.889998,51.99,3431400,25.734553
"497",52.31,52.450001,51.48,51.569998,5133400,25.526656
"498",51.430001,51.61,51.179998,51.360001,6368900,25.42271
"499",51.369998,51.449998,50.559999,50.619999,7326800,25.056416
"500",50.249999,50.490002,50.020001,50.169998,6546600,24.83367
"501",50.290001,50.419998,49.900001,50.059999,5178500,24.779221
"502",49.900001,50.32,49.729999,50.229998,5731200,24.863369
"503",50.419998,50.419998,50.009997,50.359998,4613700,25.095089
"504",50.860001,51.019999,50.379999,50.479998,6429700,25.154886
"505",50.349998,50.679998,50.249999,50.619999,6053600,25.224651
"506",50.860001,50.999998,50.08,50.089998,3785600,24.960544
"507",50.139997,50.39,49.529998,50.39,5114900,25.110039
"508",50.32,50.689999,49.68,49.799999,4632100,24.816033
"509",49.799999,50.2,48.98,49.029999,9630300,24.432332
"510",49.339998,49.5,49.089999,49.3,12190000,24.566877
"511",49.24,49.989999,49.150002,49.919999,5055200,24.875831
"512",50.889999,51.759998,50.609998,51.54,7298600,25.6831
"513",51.54,51.93,51.009999,51.73,7340800,25.77778
"514",51.889998,52.609999,51.389999,51.48,11978300,25.653201
"515",51.669996,52.000001,51.119998,51.869997,8429600,25.847542
"516",51.709999,51.709999,51.079999,51.389999,5549700,25.608352
"517",51.389999,51.569998,51.099997,51.240001,4810300,25.533606
"518",51.110001,52.18,51.110001,52.089998,4941200,25.957172
"519",51.900002,52.06,51.099997,51.580002,3781000,25.703034
"520",52.25,53.159998,52.089998,53.15,6624300,26.485386
"521",53.449999,53.879998,53.229998,53.860001,5825300,26.839189
"522",53.849997,54.249998,53.629999,54.22,4271100,27.018581
"523",54.149999,54.319998,53.790001,54.009999,3712200,26.913935
"524",53.66,53.790001,53.499999,53.58,3609300,26.69966
"525",53.679998,54.099996,53.479998,54.099996,6216300,26.958782
"526",54.399999,54.399999,53.639999,53.799998,5412500,26.809288
"527",53.66,54.069998,53.58,53.97,5057200,26.894003
"528",53.619998,54.009999,53.509996,53.860001,9452800,26.839189
"529",53.869998,54.589999,53.790001,54.529999,3999900,27.173058
"530",54.389998,54.8,54.36,54.750001,4284000,27.282688
"531",54.99,55.840001,54.589999,55.679999,10198800,27.746119
"532",55.759996,56.199999,55.439996,56.169998,5662900,27.990292
"533",56.999998,57.24,56.309998,56.439999,6657600,28.124838
"534",56.389999,56.449999,55.799999,56.209996,6153400,28.010224
"535",55.659998,55.679999,55.139997,55.459997,3701500,27.636489
"536",55.509997,55.779997,54.54,54.959998,4004400,27.387333
"537",56.169998,57.249997,55.999999,56.829999,9814400,28.31918
"538",57.449998,57.799999,56.949998,57.74,6981400,28.772646
"539",57.950001,59.959999,57.81,59.699998,9479100,29.749341
"540",59.559998,59.620001,58.709997,58.970001,5818700,29.385573
"541",58.970001,59.500002,58.479998,58.509996,5683400,29.156346
"542",58.89,59.269996,58.589997,58.629999,5928600,29.216146
"543",58.270001,58.339998,57.399999,57.950001,4339200,28.877293
"544",58.689996,59.029997,58.609998,58.929998,3893000,29.365639
"545",59.009996,59.319999,58.659998,58.659998,4688800,29.231094
"546",58.499999,59.240001,58.479998,59.110001,3757700,29.455337
"547",59.019996,59.08,58.439996,58.749999,4566200,29.275943
"548",58.529997,59.000002,58.529997,58.779997,2605600,29.290892
"549",58.609998,58.849997,58.409998,58.84,2294800,29.320792
"550",58.529997,59.09,58.389997,58.740002,3038900,29.270961
"551",59.009996,59.150003,58.639996,59.100001,3594700,29.450354
"552",59.08,59.740001,58.970001,59.439998,5874600,29.619779
"553",59.6,59.630002,58.84,58.919998,3647200,29.360656
"554",58.949999,59.130002,58.599998,58.9,3687200,29.350691
"555",58.89,58.980001,58.629999,58.809999,2066700,29.305842
"556",58.790001,59.21,58.659998,58.790001,2626900,29.295877
"557",58.790001,58.859998,58,58.32,3235600,29.061669
"558",58.330001,58.489999,58.019998,58.270001,2697100,29.036753
"559",58.099998,58.879999,57.859999,58.749999,2638000,29.275943
"560",58.509996,59.309998,58.499999,58.859998,2665600,29.330757
"561",58.629999,58.96,58.339998,58.629999,3834100,29.216146
"562",58.629999,58.799998,58.489999,58.609998,3073200,29.206179
"563",58.369999,58.669998,58.009997,58.45,2842300,29.126449
"564",58.859998,59.000002,58.499999,58.679999,3175900,29.241061
"565",58.599998,59.119995,58.189996,58.9,3392200,29.350691
"566",58.499999,58.539998,57.950001,58.080001,4184000,29.164893
"567",58.479998,59.049998,58.359999,59.039997,3879000,29.646956
"568",59.09,59.269996,58.949999,59.179998,3043500,29.717257
"569",58.990002,59.559998,58.759996,59.329999,3736100,29.79258
"570",59.329999,59.740001,59.250002,59.699998,4498100,29.978375
"571",59.900002,60.469999,59.740001,60.299996,6104800,30.279664
"572",60.009994,61.089998,60.009994,60.770001,7935800,30.515678
"573",60.719998,61.209997,60.179997,60.479999,7543500,30.370053
"574",60.349999,61.109999,60.329998,61,4306300,30.631171
"575",60.979999,61.14,60.799996,60.959997,3419700,30.611084
"576",61.160001,61.199997,60.799996,60.799996,5175200,30.530739
"577",60.729999,61.13,60.589998,61,5215400,30.631171
"578",61.099998,61.150001,60.790002,61.01,5164900,30.636193
"579",60.099999,61.359998,60.029996,61.150001,5151700,30.706495
"580",61.379999,61.669994,60.75,60.829997,5197500,30.545805
"581",60.290003,60.579998,59.610001,59.829999,8246800,30.043655
"582",60.099999,60.5,59.799997,60.229999,4131400,30.244516
"583",60.329998,60.390001,59.669997,60.270002,4686800,30.264603
"584",60.419996,60.839998,59.99,60.089999,4648000,30.174214
"585",60.250001,60.560004,59.829999,60.469999,4259900,30.365031
"586",60.660002,61.439996,60.449998,61.169995,5664400,30.716535
"587",61.430002,61.879999,61.080004,61.749999,4055700,31.007784
"588",61.869998,61.979997,61.540001,61.930002,3303500,31.098172
"589",61.849997,61.950003,61.609998,61.819995,2608500,31.042933
"590",61.629999,61.629999,60.24,60.479999,6388500,30.370053
"591",60.479999,61.369999,60.299996,60.849998,6849600,30.555848
"592",61.14,61.339997,60.75,60.959997,3961800,30.611084
"593",61.119999,61.180002,60.49,60.689997,5018200,30.475503
"594",60.819997,60.989999,60.609999,60.929996,3389600,30.596019
"595",61.209997,61.619999,61.099998,61.530001,4355600,30.897312
"596",61.599997,61.999998,61.160001,61.919994,5879600,31.093147
"597",61.430002,63.05,61.430002,62.739997,7686700,31.504912
"598",62.739997,62.859996,61.78,61.919994,5276500,31.093147
"599",61.64,62.180001,61.489998,61.979997,4068600,31.123278
"600",61.479998,61.540001,60.810003,60.929996,3736500,30.596019
"601",61.209997,61.709996,61.099998,61.229998,4199900,30.746665
"602",61.739998,61.889999,60.989999,61.419995,3304600,30.842072
"603",61.299995,61.589997,60.819997,61.160001,3227500,30.711516
"604",61.77,62.959995,61.249999,62.629998,9024800,31.449676
"605",62.619997,63.979995,62.450002,63.610002,8254700,31.941785
"606",63.999996,64.910004,63.749996,64.750002,11367100,32.514236
"607",64.220001,65.289996,64.199993,65.239994,8514300,32.760286
"608",65.189998,66.709997,65.029996,66.079998,8648800,33.182094
"609",65.760001,65.99,64.58,65.539996,8470300,32.910932
"610",65.489993,65.86,64.58,64.589993,8959600,32.433888
"611",64.260003,64.699992,64.149997,64.269997,8274200,32.273202
"612",64.529997,65.489993,64.269997,65.059998,6839300,32.669901
"613",64.789997,66.359999,64.439999,65.949998,9078700,33.116815
"614",66.279995,66.879992,64.910004,65.039997,6714900,32.659857
"615",64.989994,66,64.829999,65.900002,7759600,33.091709
"616",65.86,66.300003,65.400002,66.019994,8768900,33.151964
"617",66.469998,66.609999,65.800003,66.489999,6954200,33.387977
"618",66.37,66.669995,65.660003,66.300003,4929800,33.29257
"619",66.349998,66.400001,65.879994,66.12,3142200,33.202181
"620",66.290002,68.910006,66.069997,68.809993,6494500,34.552962
"621",68.149999,68.17,66.319997,66.839997,9814600,33.563728
"622",66.489999,66.739999,65.73,65.809997,5546400,33.046513
"623",65.669996,66.010001,65.199999,65.99,6887400,33.136902
"624",66.260001,66.359999,65.589992,65.959998,4357500,33.121836
"625",66.150002,66.440003,65.719999,66.269994,5853600,33.277501
"626",66.599998,66.629993,65.709998,65.800003,3546900,33.041495
"627",65.599999,65.890001,64.839993,65.22,6104600,32.750246
"628",65.139995,65.139995,64.220001,64.470001,6238600,32.598552
"629",64.499995,64.599994,63.860002,64.429998,6889200,32.578326
"630",64.639996,65.250001,64.399997,65.069998,4910900,32.901935
"631",65.059998,65.739993,64.809998,65.489993,5175200,33.1143
"632",65.459999,66.029995,65.22,65.679997,4020700,33.210374
"633",65.800003,66.550002,65.679997,65.819997,4681300,33.281163
"634",65.800003,65.940004,65.309998,65.660003,3166300,33.200264
"635",65.289996,66.239999,65.289996,65.949998,4389700,33.346897
"636",65.979999,66.349998,65.949998,66.329997,3788800,33.539039
"637",66.440003,67.099997,66.190004,66.949996,5094400,33.852535
"638",67.01,67.339997,66.379993,66.400001,4180500,33.574436
"639",66.529994,67.800001,66.529994,67.800001,5513200,34.282331
"640",67.499998,67.709996,66.609999,67.249999,8019200,34.004228
"641",66.999999,67.109998,66.699997,66.969997,1606600,33.862648
"642",67.030001,67.040001,65.879994,66.190004,2915600,33.468253
"643",66.349998,66.779994,65.719999,66.529994,3280800,33.640166
"644",66.199997,66.469998,65.579998,65.589992,2816500,33.164864
"645",65.61,66.669995,65.370001,66.660001,3866100,33.705902
"646",67.359998,67.66,67.059995,67.65,4907900,34.206484
"647",67.580003,67.830002,67.449996,67.78,4655500,34.272217
"648",67.870005,68.470002,67.540001,68.43,4525700,34.600883
"649",68.05,68.720002,67.759999,68.499997,4728600,34.636276
"650",68.580002,68.959994,67.999998,68.43,4310000,34.600883
"651",68.149999,68.720002,67.999998,68.389998,6439100,34.580656
"652",68.690001,68.809993,68.239997,68.43,5150400,34.600883
"653",68.68,68.999996,68.370004,68.949994,4542300,34.863812
"654",68.949994,68.949994,67.919993,68.029999,5587300,34.398627
"655",67.879998,68.359996,67.040001,67.040001,7900500,33.898045
"656",66.989998,67.019993,66.459997,66.519994,8167000,33.635109
"657",66.779994,67.419994,66.569996,67.190002,9650500,33.973892
"658",67.300001,67.499998,66.869999,67.050002,4755700,33.903102
"659",67.050002,67.28,66.449997,66.949996,5643200,33.852535
"660",66.769993,67.050002,66.410002,66.589998,5510300,33.670506
"661",66.290002,67.980004,65.890001,67.78,7432100,34.272217
"662",67.919993,68.480003,67.589996,67.999998,5368000,34.383457
"663",68.029999,68.220003,67.330003,67.430002,3889500,34.095244
"664",67.459996,67.980004,67.180002,67.349997,7845100,34.054791
"665",67.469997,68.080002,67.28,67.899999,4130700,34.332894
"666",67.959996,68.149999,67.389999,67.839996,4340000,34.302554
"667",67.980004,68.849995,67.899999,68.769998,5023500,34.772799
"668",68.42,68.93,68.220003,68.309994,4425800,34.540203
"669",68.720002,69.210001,68.529999,68.949994,3906400,34.863812
"670",68.68,69.339994,68.55,69.269997,4034000,35.025618
"671",69.089994,69.120003,68.359996,68.529999,4901800,34.651446
"672",68.599996,69.249996,68.449994,68.999996,3671700,34.889095
"673",68.879997,69.049999,68.509998,68.730003,3387300,34.752576
"674",68.789999,69.299999,68.639998,68.68,5281500,34.727293
"675",68.839995,69.029998,67.989997,68.149999,4821400,34.459303
"676",68.309994,69.039999,67.899999,68.17,5683200,34.469417
"677",68.3,68.42,68.019992,68.17,4189000,34.469417
"678",68.199995,68.379998,68.009998,68.320001,3753800,34.545263
"679",68.199995,68.249997,67.53,67.540001,4109800,34.150864
"680",67.369998,67.619998,66.400001,66.419995,5929700,33.584546
"681",66.730005,67.389999,66.479999,66.999999,5950300,33.877818
"682",67.319996,67.91,67.089997,67.099997,7487000,33.928381
"683",67.430002,67.699995,66.709997,66.769993,7856700,33.761519
"684",66.769993,67.419994,66.699997,67.309995,9121400,34.034564
"685",67.41,67.989997,67.309995,67.599997,6628200,34.181201
"686",67.41,68.989996,67.209997,68.899998,6328300,34.838532
"687",68.449994,69.179999,68.279999,69.179999,6815600,34.980112
"688",68.980002,70.410004,68.690001,70.239994,7057500,35.516087
"689",69.44,70.529996,69.360002,69.970001,5412400,35.607689
"690",69.879996,70.089993,69.179999,69.289998,4821600,35.261637
"691",69.589994,70.110001,69.32,69.889996,3983400,35.566975
"692",69.660005,70.099994,69.58,69.970001,2799400,35.607689
"693",69.939999,69.989995,69.129997,69.279998,6656100,35.256548
"694",69.249996,69.769997,69.139997,69.629996,4862300,35.434661
"695",69.779997,70.339993,69.720001,70.059998,5922700,35.653489
"696",69.849994,69.949992,68.94,69.410005,6404800,35.322708
"697",68.959994,69.269997,68.659999,68.899998,3330200,35.063166
"698",69.120003,69.399997,68.580002,69.370003,4339100,35.302351
"699",69.649997,70.039997,69.410005,69.919998,4776300,35.582243
"700",69.57,70.230001,69.470001,70.059998,3801500,35.653489
"701",70.230001,70.949998,69.889996,70.939998,5055000,36.10132
"702",70.900002,71.339992,70.449999,70.800004,5266400,36.030078
"703",71.050004,71.540003,70.839992,71.459998,4968500,36.365948
"704",71.000001,72,70.959999,71.879993,4444200,36.579683
"705",72.029994,72.739998,71.819997,72.64,4506000,36.96645
"706",72.469997,72.849997,72.119999,72.300002,3800700,36.793426
"707",72.609998,72.619999,72.01,72.209997,5571200,36.747622
"708",72.209997,72.330004,71.209998,71.36,6436100,36.315059
"709",71.550003,72.239999,70.969999,71.120001,7902900,36.192924
"710",70.360001,70.739994,70.279997,70.500002,4218300,35.877407
"711",70.439998,70.679997,69.910004,70.110001,5814600,35.678936
"712",70.289997,71.019995,70.029997,70.529996,5099400,35.892671
"713",70.829999,71.669996,70.779996,71.429996,5201900,36.35068
"714",71.449998,72.069997,71.329998,71.87,5917500,36.574598
"715",71.62,71.919995,71.089992,71.779995,4398900,36.528794
"716",71.669996,71.900001,70.400003,70.419997,6433900,35.836692
"717",70.699999,70.949998,70.039997,70.900002,4849000,36.080967
"718",70.489994,70.699999,69.889996,70.230001,6017700,35.740003
"719",70.539997,71.160003,68.709995,68.899998,7875400,35.063166
"720",69.260004,69.529997,68.870003,69.089994,5731000,35.159855
"721",69.149998,69.349995,68.959994,69.129997,5322500,35.180212
"722",69.449993,70.169998,69.249996,69.849994,8097100,35.546618
"723",69.899997,70.160004,69.419998,69.529997,6724800,35.383772
"724",69.749996,69.769997,68.889997,69.089994,7881700,35.159855
"725",69.07,69.57,68.730003,69.489995,4455400,35.363415
"726",69.839993,70.72,69.529997,70.559998,3913800,35.907939
"727",70.489994,70.489994,69.129997,69.870002,5215400,35.5568
"728",69.549999,69.929998,68.830001,68.910006,3938600,35.068259
"729",69.089994,70.789996,69.019998,70.699999,5953800,35.979185
"730",71.150002,71.429996,70.179998,70.250002,6444200,35.750182
"731",70.21,70.620001,70.019996,70.309998,4749800,35.780714
"732",67.66,68.889997,67.509999,68.580002,37773500,34.90032
"733",68.769998,71.309997,68.739996,71.269995,14512200,36.269256
"734",71.089992,71.449998,70.789996,70.989993,5897600,36.126763
"735",71.050004,71.089992,70.389996,70.760002,7928800,36.009721
"736",70.459999,70.809998,70.400003,70.459999,5941500,35.85705
"737",70.6,71.059997,70.379995,70.489994,8217500,35.872314
"738",70.589992,70.889995,70.169998,70.550004,7263800,35.902853
"739",70.550004,71.989999,70.360001,71.849998,10818800,36.564419
"740",72.14,73.399999,71.949997,72.940002,13776900,37.119121
"741",73.009999,73.949994,72.809995,72.940002,7799800,37.119121
"742",73.089996,73.67,72.619999,73.040001,6578400,37.170011
"743",73.190002,73.849996,71.910002,72.300002,6296400,36.793426
"744",71.849998,72.290002,71.449998,72.150001,6001800,36.71709
"745",72.069997,72.099998,71.329998,71.510001,4288100,36.391395
"746",72.089998,72.809995,71.849998,72.309996,4954100,36.798512
"747",71.919995,72.029994,70.85,71.339992,4356900,36.304877
"748",71.400002,72.319996,71.290003,72,3667500,36.640755
"749",71.790002,71.969998,70.329999,70.329999,6134600,35.790893
"750",70.419997,70.47,69.629996,70.439998,5992300,35.846871
"751",70.269996,70.559998,69.230002,69.779997,5264700,35.510997
"752",69.199993,69.879996,68.809993,68.830001,6349200,35.275251
"753",68.93,69.519997,68.499997,69.519997,5370200,35.628872
"754",69.779997,70.449999,69.510003,69.970001,5013000,35.859498
"755",70.08,70.410004,69.470001,70.239994,4599900,35.99787
"756",69.559999,70.160004,68.68,69.769997,4217900,35.756997
"757",70.239994,70.360001,69.629996,69.749996,4297100,35.746746
"758",69.649997,70.919997,68.820001,70.750001,5474000,36.259247
"759",70.669997,71.319997,70.449999,70.6,3962600,36.182372
"760",71.000001,71.129994,70.21,70.73,4103000,36.248997
"761",70.73,71.079998,70.529996,70.879994,3412700,36.325869
"762",70.689998,71.039996,69.660005,69.660005,3881000,35.700626
"763",69.239996,69.299999,67.91,68.099996,5776500,34.901125
"764",68.779998,70.179998,68.749997,69.96,8951500,35.854373
"765",69.599994,69.999995,68.599996,69.470001,5326600,35.60325
"766",70.08,70.160004,68.949994,69.499996,3749200,35.618622
"767",70.019996,70.250002,69.599994,69.739995,6952000,35.741621
"768",70.199992,70.400003,69.639997,69.699993,5137300,35.72112
"769",69.649997,69.999995,69.230002,69.269997,7221100,35.500748
"770",69.639997,70.500002,69.399997,70.059998,3779800,35.905622
"771",70.110001,70.439998,69.480002,69.669998,3926500,35.705748
"772",69.849994,69.849994,69.039999,69.399997,1855700,35.567373
"773",69.769997,69.989995,69.110003,69.879996,3100200,35.813371
"774",70.289997,71.250001,70.269996,71.069998,5012500,36.423245
"775",71.269995,71.650002,70.919997,71.449998,3526100,36.617994
"776",71.529995,71.75,71.129994,71.319997,4260100,36.551369
"777",71.910002,72.759999,71.779995,72.619999,5113400,37.217618
"778",72.599998,72.790001,72.279994,72.499999,3746100,37.156118
"779",72.64,72.91,72.400001,72.680002,3685100,37.248369
"780",72.719997,73.190002,72.540001,72.830003,4078400,37.325245
"781",72.969997,73.330002,72.629999,73.059995,4368100,37.443115
"782",73.66,74.139998,72.749999,73.099997,5571400,37.463616
"783",73.230004,74.05,72.550002,74.039999,4835800,37.945365
"784",74.089995,74.459994,73.680001,74.43,4752000,38.14524
"785",74.459994,74.599995,74.019998,74.289999,4895600,38.07349
"786",74.499996,74.549999,73.370005,73.620004,4054100,37.730119
"787",73.399999,73.580002,72.629999,72.809995,5076200,37.31499
"788",72.830003,73.419993,72.410001,73.019992,5230800,37.422614
"789",73.009999,73.099997,72.589997,72.830003,3381500,37.325245
"790",72.959996,73.779999,72.919994,73.54,4774600,37.689117
"791",73.559994,73.970003,72.91,73.040001,6598900,37.432868
"792",73.499998,73.67,72.029994,72.199997,7403200,37.002367
"793",70.279997,71.459998,69.309999,70.439998,17591900,36.100371
"794",70.300005,71.550003,70.239994,71.11,7270100,36.443746
"795",71.11,72.14,70.889995,72.019994,8290400,36.910116
"796",72.369999,72.580003,71.5,71.640001,6185400,36.715371
"797",71.800003,73.239998,71.800003,73.16,6401200,37.494367
"798",73.059995,73.999997,73.059995,73.79,6222600,37.817241
"799",73.67,73.769999,73.269992,73.67,4355100,37.755741
"800",73.620004,74.109996,73.330002,73.830002,3720300,37.837742
"801",73.759998,73.949994,73.139999,73.470003,4520900,37.653243
"802",73.169994,73.449995,71.75,72.330004,7241400,37.068996
"803",72,72.089998,71.039996,71.120001,5989300,36.448871
"804",71.039996,71.669996,70.949998,71.379994,3765400,36.582117
"805",71.410002,71.769994,71.139995,71.349999,3247900,36.566745
"806",71.329998,71.479999,70.779996,71.029996,3703200,36.402744
"807",71.160003,71.469999,70.459999,71.419996,2025500,36.602618
"808",71.510001,72.089998,71.440004,71.940003,3491300,36.869121
"809",71.940003,72.219998,71.640001,71.739999,3660100,36.76662
"810",71.209998,71.309997,70.319999,70.6,4025900,36.182372
"811",70.639995,70.989993,70.319999,70.72,4626200,36.243872
"812",70.489994,70.669997,69.999995,70.160004,3735000,35.956875
"813",70.339993,70.389996,69.379996,69.559999,4405000,35.649373
"814",70.260002,70.550004,69.07,69.539998,4876300,35.639123
"815",69.399997,70.089993,69.239996,69.699993,5410900,35.974609
"816",69.730001,69.970001,69.539998,69.779997,4033400,36.015902
"817",70.019996,70.48,69.529997,70.010003,4097500,36.134616
"818",70.21,70.72,69.999995,70.699999,3244200,36.490747
"819",71.589998,71.809996,70.870001,71.429996,3814600,36.867524
"820",71.900001,72.290002,71.569997,72.239999,4618000,37.285595
"821",72.190003,72.300002,71.449998,71.629993,4472500,36.97075
"822",71.699997,71.949997,71.329998,71.779995,2640400,37.04817
"823",72.809995,72.849997,71.849998,71.919995,4674900,37.12043
"824",71.839998,72.079997,71.479999,71.579998,3684900,36.944945
"825",71.510001,71.949997,71.050004,71.699997,4719600,37.006881
"826",71.839998,72.369999,71.099999,72.199997,4065100,37.264948
"827",72.199997,72.619999,71.510001,71.579998,6182400,36.944945
"828",71.640001,72,71.379994,71.839998,3554600,37.07914
"829",71.800003,72,71.120001,71.260001,4798900,36.779784
"830",69.480002,69.789998,66.309996,66.699997,24388800,34.426205
"831",66.809996,67.059995,66.089998,66.349998,10306300,34.245559
"832",66.329997,66.650001,66.010001,66.379993,6472000,34.26104
"833",66.209998,66.300003,65.510001,65.690004,6829200,33.904913
"834",65.690004,66,65.379994,65.579998,5617600,33.848135
"835",64.889996,64.939998,62.8,63.889997,15795200,32.975866
"836",63.979995,65.139995,63.94,64.46,11168800,33.270065
"837",64.689999,65.029996,64.480001,65.010002,7131500,33.55394
"838",65.239994,65.239994,64.419998,64.839993,5139900,33.466192
"839",64.679998,65.069998,64.319999,64.410004,6801800,33.24426
"840",64.699992,65.319998,64.559998,65.000002,6630500,33.548778
"841",65.449998,65.959998,65.410003,65.959998,5578200,34.044266
"842",65.559997,66.010001,65.120001,66,5629200,34.064913
"843",65.779995,66.540002,65.639995,66.479999,4732500,34.312657
"844",66.579997,66.709997,66.25,66.279995,6624100,34.209428
"845",66.359999,67.559995,66.12,67.559995,7084400,34.870081
"846",66.469998,67.379999,65.769995,67.239998,7008900,34.704919
"847",66.150002,66.749999,65.36,66,10681100,34.064913
"848",66.019994,66.079998,65.039997,65.250001,8407300,33.677812
"849",65.569998,65.86,65.209999,65.300004,8845500,33.70362
"850",65.079999,65.569998,64.939998,65.260002,8197400,33.682974
"851",65.760001,65.890001,64.989994,65.439998,7144000,33.775876
"852",65.62,65.73,65.089992,65.489993,5468300,33.80168
"853",67.609997,67.749998,66.349998,66.749999,9346800,34.452014
"854",66.839997,66.879992,66.309996,66.619999,4471600,34.384916
"855",66.619999,66.690003,65.769995,65.99,4994600,34.059751
"856",66,66.449997,65.699998,65.87,5670600,33.997815
"857",66.019994,66.260001,65.489993,65.750001,6740800,33.935879
"858",65.949998,66.099999,65.519995,66.040002,4248700,34.085559
"859",66.029995,66.069997,65.120001,65.129995,4411800,33.615872
"860",65.260002,65.709998,65.120001,65.379994,5765800,33.744906
"861",65.819997,66.12,65.22,65.22,5508100,33.662327
"862",65.069998,65.239994,64.779997,65.129995,9016800,33.615872
"863",65.199999,65.319998,64.97,65.22,5092200,33.662327
"864",65.22,66,65.010002,65.900002,6905800,34.0133
"865",65.769995,66.489999,65.750001,66.37,7041800,34.255882
"866",66.690003,67.639999,66.519994,67.599997,8169300,34.890727
"867",67.889999,68.839995,67.599997,68.659999,11377700,35.437831
"868",69.269997,69.269997,68.580002,68.820001,8029900,35.520414
"869",68.609996,69.220002,68.459995,69.120003,8793700,35.675256
"870",69.039999,69.309999,68.949994,69.039999,5265800,35.633963
"871",69.110003,69.249996,68.199995,68.409999,6132200,35.308798
"872",68.559993,68.68,67.66,67.78,6616000,34.983633
"873",67.769992,68.089996,67.599997,67.690002,6593500,34.937182
"874",67.839996,68.220003,67.199996,67.839996,6561900,35.014599
"875",67.259999,68.489997,67.259999,68.220003,4371600,35.210734
"876",68.389998,68.489997,68.089996,68.449994,2657500,35.329441
"877",69.010004,69.360002,68.16,68.17,6203800,35.184926
"878",68.16,68.180001,67.040001,67.349997,7024300,34.761694
"879",66.719998,67.109998,66.150002,66.769993,11012500,34.714898
"880",66.559996,67.109998,66.300003,66.699997,8575400,34.678506
"881",67.219997,67.709996,67.14,67.389999,6370000,35.03725
"882",67.41,68.129998,67.4,67.79,6668800,35.245218
"883",67.690002,67.819995,67.209997,67.259999,4829100,34.969661
"884",67.509999,67.509999,66.830004,66.969997,6102900,34.818884
"885",66.839997,66.980005,66.25,66.550002,5983800,34.600521
"886",66.660001,66.869999,66.109999,66.269994,4227500,34.45494
"887",66.529994,66.800002,66.019994,66.140001,5282400,34.387354
"888",66.089998,66.150002,65.529996,65.550004,6077000,34.080604
"889",65.879994,67.359998,65.819997,67.239998,8783200,34.959262
