"","ICE.Open","ICE.High","ICE.Low","ICE.Close","ICE.Volume","ICE.Adjusted"
"459",138.270004,138.619995,136.630005,137.630005,537700,134.664571
"460",136.710007,138.149994,134.410004,134.520004,574600,131.621579
"461",134.210007,138.779999,134.210007,138.600006,602400,135.613672
"462",138.029999,138.029999,135.020004,135.839996,369000,132.91313
"463",135.029999,135.429993,131.740005,132.179993,603500,129.331987
"464",134.070007,134.679993,132.940002,133.490005,401100,130.613773
"465",133.449997,134.389999,132.460007,134.130005,303500,131.239983
"466",133.669998,135.529999,132.979996,133.050003,382000,130.183251
"467",133.940002,134.190002,130.880005,131.339996,535300,128.510089
"468",131.669998,132.710007,130,132.309998,549700,129.45919
"469",131.919998,131.919998,130.149994,130.529999,546900,127.717544
"470",130.690002,131.669998,128.940002,129.509995,475000,126.719517
"471",129.820007,130.240005,128.300003,128.389999,430600,125.623654
"472",127.5,128.199997,126.730003,128.070007,494100,125.310557
"473",127.989998,130.440002,127.68,130.360001,637900,127.551209
"474",130.990005,133.100006,130.639999,132.619995,473600,129.762509
"475",132.690002,132.690002,130.440002,131,576400,128.177419
"476",132,132.889999,130.570007,132.669998,329900,129.811434
"477",132.220001,133.949997,131.770004,133.039993,446300,130.173457
"478",132.220001,132.860001,130.020004,131.110001,619300,128.285049
"479",125.75,129.039993,124.589996,127.849998,1406900,125.095288
"480",129.660004,130.210007,127.040001,129.259995,1136600,126.474904
"481",127.879997,128.860001,126.849998,127.290001,550000,124.547357
"482",126.940002,127.900002,125.160004,125.639999,496000,122.932907
"483",124.760002,125.699997,122.830002,125.290001,668000,122.59045
"484",123.800003,125.849998,123.589996,124.919998,339300,122.228419
"485",126.010002,126.389999,124.440002,125.050003,353000,122.355623
"486",124.040001,126.029999,123.279999,123.980003,626300,121.308678
"487",122.660004,124.18,122.120003,123.139999,366400,120.486773
"488",123.510002,124.980003,121.68,122.040001,697500,119.410475
"489",122.510002,125.120003,121.709999,121.739998,529300,119.116936
"490",124.360001,126.290001,121.25,121.339996,601200,118.725553
"491",122.07,125.040001,121.970001,123.589996,1074900,120.927074
"492",123.559998,125.160004,123.029999,125.089996,563500,122.394754
"493",128.009995,129.880005,124.059998,124.68,932300,121.993592
"494",124.68,124.739998,122.07,124.379997,464000,121.700053
"495",125.260002,126.169998,122.620003,123.949997,414400,121.279318
"496",124.190002,126.589996,123.389999,125.489998,505600,122.786137
"497",126.57,126.830002,123.639999,125.099998,524600,122.404541
"498",123.889999,123.889999,120.870003,122.269997,742100,119.635516
"499",122.449997,123.349998,120.379997,122.449997,545900,119.811637
"500",120.870003,121.300003,118.419998,118.470001,515100,115.917396
"501",119.389999,119.910004,117.82,119.290001,673700,116.719728
"502",118.620003,125.860001,118.620003,125.650002,1366200,122.942693
"503",125.910004,128.360001,124.720001,128.360001,915500,125.594302
"504",129.539993,129.809998,127.470001,127.68,651500,124.928953
"505",126.949997,127.889999,125.779999,127.889999,516200,125.134427
"506",128.600006,129.380005,126.669998,126.760002,474100,124.028777
"507",127.089996,128.360001,125.949997,127.839996,328200,125.085502
"508",129.639999,129.639999,125.650002,125.970001,449400,123.255798
"509",126.919998,128.970001,126.25,128.789993,724800,126.01503
"510",131.160004,135.910004,131.160004,134.800003,1311500,131.895545
"511",134.190002,137.229996,133.520004,136.240005,667500,133.304521
"512",137.289993,137.289993,134.649994,135.559998,515200,132.639164
"513",135.830002,136,133.800003,134.880005,344500,131.973823
"514",135.110001,136.490005,130.860001,131.320007,424700,128.490531
"515",131.339996,133.600006,131.190002,133.179993,392600,130.31044
"516",133,133,130.470001,131.289993,338500,128.461163
"517",131.229996,134.360001,131.229996,133.360001,374600,130.48657
"518",130.690002,134.149994,130.690002,132.830002,368400,129.96799
"519",131.910004,134.169998,131.100006,134.139999,370500,131.249762
"520",136.210007,137.589996,134.509995,135.979996,576900,133.050113
"521",141.770004,141.770004,131.869995,135.820007,632800,132.893572
"522",129.369995,136.139999,129.369995,134.899994,310400,131.993382
"523",135.710007,136.179993,134.070007,134.740005,327200,131.83684
"524",133.649994,134.559998,132.399994,133.300003,230800,130.427865
"525",133.389999,134.050003,131.820007,132.809998,261600,129.948417
"526",133.259995,134.389999,130.860001,131.479996,361600,128.647072
"527",131.339996,134.490005,130.990005,133.740005,472100,130.858387
"528",132.369995,134.990005,132.119995,134.240005,562200,131.347613
"529",134.210007,137.440002,134.080002,137.220001,458900,134.263401
"530",136.100006,136.100006,133.539993,134,547800,131.112779
"531",134.949997,136.240005,134.429993,136.149994,347500,133.216448
"532",135.789993,136.759995,135.229996,135.669998,262300,132.746795
"533",135.729996,136.009995,133.139999,133.770004,306500,130.887739
"534",132.800003,133.330002,129.449997,131.089996,742100,128.265476
"535",129.009995,131.779999,128.860001,131.169998,496200,128.343754
"536",130.949997,132.630005,130.669998,132.5,508100,129.645099
"537",132.509995,133.600006,129.880005,130.649994,841300,127.834954
"538",133.970001,133.970001,130.820007,132.729996,583200,129.870139
"539",133.960007,135.559998,132.460007,134.25,298200,131.357393
"540",133.889999,134.910004,131.990005,132.350006,561300,129.498337
"541",132.830002,133.479996,130.580002,131.220001,545500,128.39268
"542",134.080002,135.960007,128.119995,129.399994,864200,126.611887
"543",128.809998,129.410004,126.220001,128.710007,932500,125.936766
"544",130.759995,132.820007,129.720001,132.25,424700,129.400486
"545",132.690002,133.880005,131.779999,132,272200,129.155872
"546",132.740005,133.740005,132.009995,132.070007,297400,129.224371
"547",131.300003,133.289993,130.339996,132.25,266500,129.400486
"548",132,133.520004,131.75,132.949997,202500,130.0854
"549",131.369995,133.690002,131.369995,133.259995,254000,130.388718
"550",132.309998,133.919998,131.910004,133.729996,240800,130.848593
"551",134,134,131.880005,132.580002,201900,129.723377
"552",132.610001,133.559998,132.360001,132.800003,241600,129.938638
"553",132.350006,135.910004,132.350006,135.630005,267700,132.707663
"554",136.039993,136.369995,134.360001,135.339996,292100,132.423903
"555",134.710007,136.139999,134.529999,135.619995,195800,132.697869
"556",135.5,136.619995,133.600006,134.389999,303700,131.494376
"557",134.559998,136.259995,133.259995,136,337200,133.069686
"558",135.199997,136.119995,135.199997,135.729996,322400,132.8055
"559",134.630005,137.25,134.470001,137.100006,393900,134.145991
"560",137.210007,138.300003,136.160004,137.669998,460300,134.703702
"561",137.5,139.5,137.5,138.369995,401800,135.388617
"562",138.529999,138.860001,136.820007,137.259995,401800,134.302533
"563",135.149994,136.559998,134.820007,136.350006,680700,133.412151
"564",136.600006,137.490005,135.839996,136.699997,211600,133.754601
"565",136.729996,137.009995,134.559998,136.580002,531300,133.637191
"566",136.639999,137,134.610001,135.539993,622400,132.619591
"567",136.300003,137.429993,135.889999,136.919998,781800,133.969862
"568",137.350006,138.619995,136.550003,137.130005,792000,134.175344
"569",137.460007,138.179993,135.679993,135.800003,627400,132.873999
"570",136.279999,136.570007,135.449997,135.75,582200,132.825073
"571",136.100006,136.309998,135.559998,135.949997,592400,133.020761
"572",136,137.229996,135.320007,136.850006,735500,133.901378
"573",138.199997,140.589996,136.550003,140.089996,1030000,137.071558
"574",140.149994,140.889999,138.740005,140.399994,586000,137.374876
"575",139.779999,141.149994,139.179993,140.369995,529300,137.345524
"576",140.169998,140.5,137.960007,138.210007,516100,135.232075
"577",137.190002,137.809998,135.270004,137.800003,386000,134.830906
"578",138.270004,138.839996,137.570007,137.570007,550700,134.605866
"579",137.25,138.020004,136.389999,137.149994,237500,134.194902
"580",137.419998,138.179993,135.160004,135.210007,306900,132.296715
"581",134.979996,135.529999,134.460007,134.669998,390900,131.768341
"582",135.850006,136.880005,134.929993,135.139999,244900,132.228216
"583",134.979996,136.229996,133.179993,133.410004,729800,130.535495
"584",133.860001,134.75,131.690002,131.919998,720600,129.077594
"585",132.610001,132.990005,129.720001,130.479996,897500,127.668618
"586",130.479996,132.070007,130.070007,131.5,541000,128.666645
"587",131.880005,132.919998,130.929993,132.009995,466800,129.165651
"588",132.690002,133.089996,130.669998,131,333600,128.177419
"589",130.630005,131.220001,130.220001,130.449997,237000,127.639266
"590",130.429993,130.899994,128.339996,129.679993,495500,126.885853
"591",130.070007,130.559998,128.190002,128.679993,355400,125.907399
"592",129.539993,129.910004,128.710007,129.139999,405000,126.357494
"593",128.929993,130.509995,128.380005,129.740005,752400,126.944572
"594",130.839996,130.860001,128.020004,129.009995,579400,126.230291
"595",129.990005,131.699997,129.360001,131.419998,321900,128.588367
"596",131.080002,131.660004,130.240005,130.779999,1368600,127.962158
"597",130.729996,131.240005,130.149994,130.470001,505500,127.658839
"598",130.449997,132.169998,130.139999,130.199997,534500,127.394653
"599",130.520004,131.889999,129.059998,131.559998,407200,128.72535
"600",130.059998,130.809998,129.199997,130.380005,286600,127.570782
"601",130.460007,131.25,130.160004,130.470001,207400,127.658839
"602",131.410004,131.410004,128.639999,130.5,357200,127.688192
"603",130.699997,131.550003,130.149994,131.190002,259400,128.363327
"604",131.190002,132.25,130.059998,131,352100,128.177419
"605",129.559998,131.270004,129.559998,131.240005,555000,128.412253
"606",131.860001,132.460007,129.600006,129.830002,425000,127.03263
"607",129.149994,133.910004,128.639999,133.279999,400800,130.408291
"608",133.029999,133.820007,131.789993,133.449997,650700,130.574627
"609",132.880005,133.25,130.509995,131.570007,361400,128.735144
"610",131.470001,132.860001,129.889999,130.380005,349100,127.570782
"611",130.380005,131.679993,130.139999,130.300003,237600,127.492504
"612",130.729996,131.25,129.309998,130.550003,268700,127.737117
"613",130.089996,131.339996,128.169998,128.339996,727700,125.574728
"614",128.320007,129.429993,127.629997,127.940002,618500,125.183353
"615",127.980003,129.880005,126.07,126.739998,644600,124.009204
"616",126.849998,128.080002,126.220001,127.599998,575800,124.850675
"617",128.940002,130.339996,128.929993,130.029999,455900,127.228317
"618",129.619995,130.649994,128.75,129.869995,322200,127.071761
"619",129.800003,131.110001,128.75,130.520004,286000,127.707765
"620",131.029999,131.229996,130.029999,131.190002,124100,128.363327
"621",130.580002,131.539993,130.259995,130.809998,243800,127.99151
"622",130.960007,131.429993,129.850006,129.970001,277200,127.169613
"623",129.830002,131.130005,129.449997,131,215100,128.177419
"624",131.649994,132.429993,130.389999,132.210007,270400,129.361354
"625",131.970001,132.509995,131.130005,132.149994,422700,129.302634
"626",132.240005,133.429993,131.850006,132,376400,129.155872
"627",132.649994,132.669998,130.25,130.850006,384600,128.030656
"628",130.850006,131.110001,129.289993,130.179993,373800,127.375079
"629",130.160004,131.649994,129.020004,131.139999,411300,128.314401
"630",131.600006,132.220001,130.440002,130.720001,269500,127.903453
"631",130.300003,131.770004,130.179993,131,290000,128.177419
"632",131.199997,131.699997,128.869995,129.119995,641500,126.337921
"633",129.740005,130.570007,128.850006,129.699997,420300,126.905426
"634",129.800003,130.279999,128.470001,129.220001,420100,126.435772
"635",129.149994,129.660004,127.709999,127.900002,382300,125.144214
"636",128.229996,128.630005,125.209999,127.839996,684000,125.085502
"637",128.419998,129.169998,127.110001,128.039993,872800,125.281189
"638",127.900002,128.679993,127.080002,128.309998,1691900,125.545376
"639",135.25,135.399994,123.459999,130.100006,13675800,127.296816
"640",127.529999,129.679993,125.980003,126.25,4748200,123.529764
"641",126.169998,126.959999,124.709999,125.040001,752900,122.345836
"642",125.07,125.519997,124.120003,125,761100,122.306697
"643",125.269997,125.790001,122.720001,124.220001,1159200,121.543504
"644",123.18,124.349998,122.82,123.660004,762900,120.995573
"645",123.57,123.839996,122.830002,123.809998,1115800,121.142335
"646",125.669998,126.419998,124.029999,124.919998,1505000,122.228419
"647",125.18,126.949997,124.269997,126.919998,1548900,124.185326
"648",126.720001,130.100006,126.18,129.600006,1579200,126.807589
"649",128.449997,128.990005,126.839996,126.910004,1197600,124.175547
"650",126.68,127.279999,125.5,127.18,1800600,124.439726
"651",126.919998,128.029999,126.639999,127.610001,2079700,124.860462
"652",127.769997,128.490005,126.959999,128,1445900,125.242058
"653",127.720001,129.419998,127.269997,129.360001,840300,126.572755
"654",129.020004,129.970001,128.470001,129.520004,807500,126.729311
"655",129.169998,129.169998,127.300003,128.589996,800900,125.819342
"656",127.959999,128.669998,127.669998,128.080002,773600,125.320336
"657",128.570007,131.619995,128.339996,131.210007,1182300,128.3829
"658",131.149994,133.360001,130.550003,133.330002,1409000,130.457217
"659",132.570007,134.119995,130.779999,134.110001,1522300,131.22041
"660",133.850006,134.509995,132.509995,133.559998,1317200,130.682257
"661",133.729996,135.570007,133.529999,134.279999,1289000,131.386745
"662",134.279999,135.009995,133.440002,134.820007,1038400,131.915118
"663",134.899994,135.850006,133.300003,135.210007,2136200,132.296715
"664",135.479996,136.929993,134.869995,136.710007,1397400,133.764395
"665",136.970001,139.720001,136.889999,138.899994,2314500,135.907196
"666",137.960007,139.440002,137.570007,138.75,1478800,135.760434
"667",139.850006,142.440002,139.149994,140.880005,1785800,137.844545
"668",139.600006,141.399994,138.559998,141.330002,1667500,138.284846
"669",141.330002,143.600006,140.570007,143.539993,2218000,140.44722
"670",142.369995,145.589996,141.059998,145.220001,2743800,142.09103
"671",145.009995,149.160004,143.660004,148.949997,1710000,145.740657
"672",149.169998,149.660004,147.919998,149,1136500,145.789583
"673",149.050003,149.949997,148.080002,149.830002,757900,146.601701
"674",150,151.880005,149.800003,150.710007,1569400,147.462745
"675",150.5,151.869995,149.130005,151.809998,932500,148.539035
"676",151.449997,156.130005,150.869995,155.520004,1679400,152.169104
"677",155.5,158.470001,154.850006,156.460007,1729300,153.088853
"678",156.660004,157.490005,155.149994,155.75,1367500,152.394145
"679",155.389999,156.610001,154.539993,154.720001,1101700,151.386339
"680",154.699997,154.889999,152.75,153.029999,871400,149.73275
"681",153.820007,156.149994,153.740005,155.979996,866100,152.619185
"682",156.190002,156.589996,150.350006,150.520004,1277900,147.276837
"683",152,153.080002,150.610001,152.830002,768600,149.537062
"684",152.630005,155.300003,151.300003,155.089996,604600,151.748362
"685",155.149994,156.229996,153.850006,154.820007,678800,151.48419
"686",154.330002,154.330002,152.309998,154,666200,150.681851
"687",153.809998,156.740005,152.910004,156.570007,553600,153.196484
"688",157.080002,159.770004,157.080002,158.529999,841700,155.114244
"689",160.149994,162.289993,159.770004,160.350006,663100,156.895037
"690",160.350006,160.490005,157.789993,158.740005,700600,155.319726
"691",159.649994,160.080002,157.919998,158.600006,604200,155.182743
"692",158.190002,159.259995,156.669998,159.240005,578600,155.808953
"693",158.679993,159.169998,158.160004,158.5,547200,155.084892
"694",158.089996,159.860001,157.740005,159.410004,442600,155.975288
"695",158.949997,162.619995,158.690002,162.339996,841300,158.84215
"696",162.410004,162.789993,159.75,160.979996,652500,157.511453
"697",158.660004,160.990005,158.429993,159.850006,399800,156.40581
"698",160.25,160.960007,156.119995,159.610001,719100,156.170976
"699",159.809998,162.380005,159.410004,161.600006,544400,158.118104
"700",161.979996,162.940002,160.289993,161.440002,656100,157.961548
"701",161.630005,162.860001,161.110001,162.309998,562000,158.812798
"702",163.490005,163.809998,161.199997,162,483800,158.509479
"703",162.610001,163.190002,159.380005,161.570007,503000,158.088752
"704",160.5,161,158.580002,159.809998,648400,156.366664
"705",159.600006,163.179993,158.649994,163.070007,657800,159.556432
"706",162.470001,163.210007,159.630005,160.089996,513500,156.640629
"707",161.410004,163.309998,160.300003,161.479996,931900,158.000679
"708",161.899994,162.070007,156.660004,156.830002,738600,153.450876
"709",157.330002,159.110001,156.089996,157.100006,550500,153.715063
"710",155.330002,155.479996,150.119995,155.059998,1477500,151.719009
"711",154.910004,156.119995,153.949997,155.970001,383800,152.609406
"712",155.910004,156.419998,154.169998,155.050003,322500,151.70923
"713",155.490005,158.229996,155.490005,157.759995,414700,154.360831
"714",158.089996,159.259995,156.970001,158.320007,453400,154.908777
"715",158.100006,158.429993,156.830002,158.199997,301600,154.791353
"716",158,159.539993,154.139999,154.160004,488700,150.838407
"717",155.070007,155.690002,153.320007,155.509995,5e+05,152.15931
"718",153.850006,154.720001,153.020004,153.970001,583600,150.652498
"719",154.169998,155.639999,152.080002,152.410004,431600,149.126113
"720",152.850006,154.520004,152.559998,154.380005,404600,151.053668
"721",154.440002,156.149994,152.860001,155.270004,411900,151.924491
"722",155.639999,157.899994,155.639999,157.389999,460100,153.998808
"723",157.839996,159,156.839996,158.389999,544300,154.977261
"724",158.589996,160.130005,157.830002,159.589996,531900,156.151403
"725",159.320007,160.380005,158,159.509995,385800,156.073125
"726",159.509995,162.139999,159.339996,161.889999,649300,158.401849
"727",161.119995,163.520004,160.990005,162.929993,1913200,159.419434
"728",159.5,170.729996,158.449997,166.559998,2003500,162.971225
"729",166.649994,171.729996,166.089996,171.559998,842300,167.863493
"730",172.630005,174.25,171.929993,172.020004,688300,168.313588
"731",171.309998,172.539993,171.259995,171.679993,494400,167.980903
"732",171.940002,172.610001,170.009995,171.119995,633800,167.432971
"733",170.850006,172.039993,169.660004,171.660004,447600,167.961345
"734",171.820007,172.339996,170.529999,171.210007,332600,167.521043
"735",171.229996,172.350006,170.759995,172.100006,338200,168.391866
"736",171.589996,173.699997,170.839996,172.259995,311400,168.548408
"737",172.479996,176.149994,172.179993,175.910004,394700,172.119772
"738",174.470001,177.699997,173.729996,174.809998,644300,171.043467
"739",174.339996,175.960007,173.960007,174.020004,499700,170.270496
"740",174.889999,178.179993,174.259995,177.410004,719700,173.587453
"741",176.550003,178.820007,175.320007,176.059998,615100,172.266534
"742",178.399994,179.100006,173.389999,173.490005,1075900,169.751916
"743",173.270004,174.380005,168.009995,169.520004,1644500,165.867454
"744",168.089996,169.449997,166.350006,168.289993,652600,164.663946
"745",167.710007,168.5,166.179993,167.660004,721600,164.04753
"746",169.529999,171.559998,168.850006,169.509995,720800,165.85766
"747",168.330002,171.919998,168.330002,171.210007,580900,167.521043
"748",171.300003,177.869995,170.75,177.440002,779200,173.616805
"749",176.720001,176.960007,171.210007,171.210007,977800,167.521043
"750",171.419998,171.550003,166.690002,169.199997,656200,165.554342
"751",168.990005,169.110001,163.25,164.759995,843800,161.210006
"752",163.509995,166.179993,162.949997,164.839996,720000,161.288284
"753",163.929993,169.360001,163.929993,169.199997,652600,165.554342
"754",169.860001,174.869995,166.869995,174.699997,701800,170.935837
"755",175,175.860001,173.009995,175.080002,507100,171.307654
"756",172.169998,173.089996,170.479996,171.139999,548600,167.452544
"757",171.259995,173.029999,171,172.059998,548600,168.35272
"758",171.600006,175.5,170.539993,175.389999,567000,171.610972
"759",175,175.220001,173.020004,173.149994,489900,169.419231
"760",174.369995,179.600006,173.619995,178.869995,943600,175.015986
"761",180,184.119995,179.759995,183.070007,1062500,179.125503
"762",183,183,178.460007,178.850006,636600,174.996428
"763",176.839996,178.179993,172.339996,173.470001,941400,169.732343
"764",174.059998,175.320007,170.339996,172.559998,851900,168.841947
"765",170.410004,173.960007,168.699997,171.940002,940700,168.23531
"766",173.279999,177.149994,172.679993,175.119995,901800,171.346786
"767",176.960007,180.720001,174.449997,179.899994,1126300,176.023792
"768",179.809998,181.429993,178.220001,179.660004,738900,175.788973
"769",179.100006,180.130005,177.759995,177.759995,808100,173.929902
"770",179.600006,181.25,177.929993,178.020004,728100,174.18431
"771",177.520004,178.850006,173.630005,174.5,1417400,170.740149
"772",174.369995,175.970001,173.619995,174.899994,723400,171.131525
"773",176.350006,177.350006,174.869995,177.029999,652100,173.215635
"774",177.449997,179.580002,176.979996,177.380005,454900,173.5581
"775",179,179.720001,173.539993,175.350006,929700,171.571841
"776",175.559998,179.490005,175.190002,179.270004,782100,175.407377
"777",180.740005,181.449997,177.009995,179.229996,894500,175.36823
"778",179.350006,181.110001,178.660004,180.669998,519300,176.777206
"779",180.839996,182.429993,179.779999,181.860001,565100,177.941568
"780",181.619995,183.440002,181.240005,181.559998,680600,177.648029
"781",181.880005,182.759995,180.539993,181.020004,504300,177.119671
"782",181.490005,182.259995,180.179993,181.470001,379000,177.559972
"783",180.619995,180.619995,177.460007,178.990005,568400,175.133411
"784",178.690002,178.690002,176.369995,177.179993,471700,173.362398
"785",177.25,178.850006,176.490005,178.490005,516600,174.644184
"786",178.679993,179.449997,176.100006,176.779999,545600,172.971022
"787",176.179993,178.759995,175.759995,178.649994,366400,174.800725
"788",177.820007,177.899994,174.899994,177.279999,442700,173.460249
"789",176.470001,179.190002,176.399994,178.25,388700,174.40935
"790",178.100006,180.130005,178.100006,179.660004,380100,175.788973
"791",180.089996,183.889999,179.660004,182.449997,948900,178.518852
"792",184.009995,185.949997,183.029999,185.800003,637700,181.796678
"793",187.220001,188.779999,183.940002,188.440002,934500,184.379794
"794",187.429993,187.880005,184.740005,185.639999,808400,181.640121
"795",184.380005,187.440002,183.949997,186.820007,644700,182.794704
"796",186.160004,186.320007,180.139999,184.990005,631100,181.004133
"797",185.380005,187.830002,184.5,187.169998,508900,183.137154
"798",187.050003,187.970001,184.630005,184.919998,206800,180.935634
"799",183.940002,184.380005,182,183.139999,428900,179.193987
"800",183.199997,183.610001,181.830002,183,387700,179.057005
"801",182.960007,183.600006,181.289993,182.100006,301100,178.176402
"802",180.830002,181.190002,178.770004,180.350006,446400,176.464109
"803",180.149994,182.399994,179.369995,181.789993,468500,177.873069
"804",180.550003,183.669998,180.550003,181.660004,517900,177.74588
"805",181.369995,183.570007,180.600006,183.289993,783200,179.340749
"806",182.449997,184.369995,181.419998,181.660004,453000,177.74588
"807",182.229996,186.210007,181.710007,185.509995,515200,181.512918
"808",185.520004,186.440002,184.029999,185.330002,567000,181.336803
"809",185.339996,186.479996,183.199997,183.369995,499000,179.419028
"810",181.910004,182.580002,179.270004,180.240005,646700,176.356478
"811",180.25,182.970001,179.259995,179.929993,456700,176.053145
"812",179.440002,181.679993,179.330002,180.270004,423100,176.38583
"813",179.899994,180.610001,178.570007,179.75,422100,175.87703
"814",182.229996,183.979996,180.820007,181.669998,516600,177.755659
"815",181.559998,183.600006,179.449997,182.949997,507600,179.008079
"816",182.669998,183.229996,180.860001,181,637200,177.100097
"817",181.949997,182.020004,177.259995,179.389999,827900,175.524787
"818",179.039993,181.460007,179.039993,181.429993,692500,177.520825
"819",182.5,182.970001,180.910004,181,666500,177.100097
"820",180.949997,181.720001,180.130005,181.550003,476700,177.63825
"821",181.309998,181.970001,179.649994,180,537700,176.121644
"822",180.75,180.990005,178.419998,180.529999,563600,176.640223
"823",182.389999,182.729996,180.690002,181.070007,557300,177.168596
"824",181.690002,182.320007,181.089996,181.600006,586100,177.687175
"825",181.929993,182.300003,180.770004,181.720001,548600,177.804585
"826",182,183.160004,181.029999,182.970001,579900,179.027652
"827",183.169998,184.949997,181.550003,182.130005,638000,178.205755
"828",181.300003,181.729996,179.600006,181.139999,358700,177.23708
"829",180.770004,182.190002,179.839996,180.690002,402600,176.796779
"830",180.910004,181.619995,178.600006,178.899994,559200,175.045339
"831",179.259995,180.779999,178.610001,179.919998,390300,176.043366
"832",178.850006,182,178.429993,181.279999,379800,177.374063
"833",179.470001,181.759995,178.410004,181.419998,553100,177.511046
"834",181.089996,184.229996,180.820007,183.929993,708500,179.966959
"835",182.580002,184.110001,179.100006,184.110001,1174100,180.143089
"836",183.889999,188.520004,183.779999,188.029999,1158100,183.978625
"837",188.710007,193.779999,187.880005,193.649994,1190400,189.477529
"838",192,194.339996,191.539993,193,688600,188.84154
"839",192.5,193.699997,187.679993,189.660004,1097100,185.573509
"840",189.899994,191.199997,187.350006,188.960007,944600,184.888594
"841",190.660004,194.699997,190.009995,193.160004,855900,188.998096
"842",192.570007,195.259995,192.199997,194.679993,599100,190.485335
"843",193.889999,196.210007,193.110001,195.660004,289100,191.44423
"844",194.729996,196.039993,193.419998,194.119995,484200,189.937404
"845",195.729996,197.479996,194.440002,195.509995,366900,191.297453
"846",194.990005,197.600006,194.139999,197.25,510200,192.999968
"847",197.080002,198.529999,195.970001,198.220001,637200,193.949069
"848",198.419998,198.419998,196.570007,197.25,394800,192.999968
"849",197.479996,198.460007,195.759995,197.470001,393000,193.215229
"850",197.100006,197.100006,194.850006,195.940002,736800,191.718196
"851",196.080002,196.830002,195.279999,196.199997,503200,191.972589
"852",196.399994,197.059998,195.25,196,432400,191.776901
"853",196.320007,196.320007,192.789993,193.809998,603200,189.634085
"854",193.610001,195.190002,191.779999,192.850006,1023000,188.694778
"855",193.050003,193.809998,190.470001,190.600006,905400,186.493258
"856",191.460007,194.089996,191.389999,192.729996,846500,188.577354
"857",194.679993,196.309998,193.059998,195.350006,713700,191.140912
"858",195.509995,196.059998,192.210007,193.839996,698700,189.663438
"859",198.770004,200.869995,195.460007,197.970001,1005500,193.704456
"860",198.809998,199.960007,197,199.800003,772900,195.495028
"861",199.800003,202.440002,198.940002,200.330002,1301200,196.013607
"862",200.289993,205.25,200.289993,204.199997,679800,199.800217
"863",204.199997,205.800003,202.289993,202.720001,352500,198.35211
"864",202.410004,203.179993,197.800003,197.800003,1884900,193.53812
"865",198.190002,201.419998,197.800003,199.839996,762600,195.534159
"866",200.5,200.570007,196.75,199.160004,850100,194.868818
"867",199,203.440002,199,202.360001,799800,197.999866
"868",204.330002,204.520004,201.270004,203.169998,939900,198.792411
"869",203.589996,207.839996,203.589996,206.419998,1796300,201.972385
"870",206.949997,213.229996,206,213.070007,1678300,208.479111
"871",215.199997,216.039993,213.070007,215.710007,1440600,211.062228
"872",215.710007,218.130005,214.880005,217.410004,924700,212.725596
"873",217.880005,218.050003,215.600006,216.320007,656600,211.659085
"874",216,216.630005,213.279999,213.279999,1276000,208.684578
"875",213.940002,215.630005,212.710007,214.419998,458600,209.800014
"876",215,215.289993,213.119995,213.289993,204700,208.694357
"877",213.830002,215.960007,212.660004,214.889999,888500,210.259888
"878",214.149994,214.419998,212.130005,212.710007,844100,208.126867
"879",211.039993,213.679993,210.369995,212.300003,602200,207.725697
"880",211.770004,213.380005,210.949997,212.649994,1202400,208.068147
"881",214.380005,218.5,213.5,218.199997,974200,213.498567
"882",216.240005,219.020004,215.720001,217.369995,746800,212.686449
"883",217.289993,218.089996,215.940002,216.770004,526400,212.099386
"884",218.259995,220.070007,216.690002,218.5,1069800,213.792106
"885",216.860001,219.490005,215.770004,217.830002,1396100,213.772485
"886",218.830002,221.25,218.570007,220.440002,931600,216.333869
"887",221,222.389999,220.110001,221.839996,1019100,217.707785
"888",222.289993,223.160004,219.789993,222.220001,1167400,218.080712
"889",221.580002,225.699997,219.770004,225.149994,1468600,220.956128
"890",225,225.880005,222.059998,222.630005,846200,218.483078
"891",223,225.740005,222.110001,224.460007,2514700,220.278993
"892",226.570007,226.660004,223.910004,226.059998,774000,221.849181
"893",226.009995,226.080002,223.770004,226.009995,280800,221.800109
"894",226.229996,227.070007,224.080002,224.860001,349200,220.671536
"895",224.679993,225.630005,223.619995,224.740005,437200,220.553776
"896",225.380005,225.699997,221.889999,223.520004,343600,219.3565
"897",223.5,225.889999,222.449997,224.919998,442200,220.730416
"898",224.160004,225.490005,222.149994,224.600006,766700,220.416384
"899",224.600006,226.960007,224.470001,225.880005,972800,221.672541
"900",226.899994,228.820007,226.009995,226.460007,671700,222.241739
"901",228.839996,229.5,226.050003,227.820007,856600,223.576407
"902",227.169998,228.210007,224.990005,227.009995,647900,222.781482
"903",227.940002,228.860001,227,227.529999,543000,223.2918
"904",226.449997,227.380005,224.050003,225.330002,601500,221.132783
"905",225,225.559998,220.009995,220.509995,620900,216.402557
"906",221.059998,221.330002,218.279999,219.800003,984400,215.705791
"907",219.710007,219.990005,208.320007,210.880005,3625200,206.951946
"908",208.800003,212.660004,208.100006,209.330002,1396100,205.430814
"909",209.020004,210.309998,206.029999,206.869995,1713600,203.01663
"910",208.380005,212.330002,207.619995,208,1548600,204.125587
"911",209.160004,210.979996,207.369995,209.979996,1162800,206.068701
"912",208.149994,208.990005,205.979996,206.889999,1036400,203.036262
"913",206,207.020004,204.339996,204.360001,1312400,200.553389
"914",208.229996,208.229996,202.610001,203.160004,1426300,199.375745
