"","FLS.Open","FLS.High","FLS.Low","FLS.Close","FLS.Volume","FLS.Adjusted"
"441",113.990009,115.160007,113.360012,114.680008,847200,36.856146
"442",114.980015,117.600002,114.680008,116.529991,1570200,37.450698
"443",116.919994,116.939999,114.399994,115.149994,1089900,37.007191
"444",115.910007,117.500015,115.640007,117.320011,928800,37.704596
"445",117.320011,117.579987,116.040001,116.829987,1392900,37.547111
"446",116.720009,118.049995,116.180008,118.029991,1105500,37.932772
"447",118.610012,118.610012,117.060001,117.170013,1719600,37.65639
"448",116.810005,117.980015,116.129997,117.560005,848100,37.781726
"449",116.690014,116.910004,114.429989,115.190014,726300,37.020053
"450",115.490009,115.490009,113.660007,114.339993,813300,36.746871
"451",113.060005,113.199989,110.619987,111.140007,1478100,35.718451
"452",111.569996,113.840012,110.52,113.450008,1249500,36.460845
"453",114.629997,115.799995,114.279991,115.670013,1156800,37.174316
"454",115.610012,117,115.430008,116.750015,1533000,37.52141
"455",116.850002,117.540001,114.180004,115.299992,2440800,37.170011
"456",115.089993,115.340012,113.210014,115.049995,1079100,37.089418
"457",116.060005,116.360012,114.560005,115.509991,1535100,37.23771
"458",115.100006,118.389988,115.029991,117.629997,1992000,37.92115
"459",117.159988,117.410007,116.199989,117.189995,1694700,37.779304
"460",115.98999,116.060005,114.849987,115.449989,1210200,37.218367
"461",114.999985,116.409988,114.999985,115.749985,1072500,37.315078
"462",112.959995,113.310001,111.759991,112.790005,735300,36.36085
"463",112.119987,112.430008,108.810001,109.23999,1383600,35.216409
"464",110.690014,111.660004,109.71999,110.069996,1042500,35.483983
"465",110.079987,113.000015,109.929989,112.560001,781200,36.286703
"466",112.23,112.620003,110.900013,111.26001,578700,35.867616
"467",112.250015,112.910007,110.939999,111.980015,823200,36.099729
"468",113.000015,115.28001,112.799995,114.200008,1320000,36.815402
"469",113.589993,114.669994,112.899994,113.459999,1098000,36.576841
"470",113.660007,114.27,110.700005,111.129993,1552500,35.825702
"471",111.909988,112.680004,111.290005,111.519985,2040000,35.951426
"472",109.629993,110.090012,108.519985,109.439999,1167000,35.280887
"473",109.730015,112.509991,109.520016,111.980015,1620000,36.099729
"474",113.210014,114.069992,112.250015,112.689995,1200600,36.328609
"475",112.130013,114.369987,112.130013,114.140007,1029300,36.796059
"476",114.569996,116.829987,114.549992,115.880013,1378200,37.356996
"477",116.139988,116.270016,113.700005,114.930004,1687500,37.050736
"478",115.109997,117,113.310001,113.490005,2166600,36.586514
"479",113.03001,119.589993,112.670013,117.569996,3940200,37.901807
"480",117.159988,118.379997,115.700008,116.990009,2224800,37.714833
"481",113.040001,116.03001,111.800011,112.319996,1974300,36.20933
"482",111.689999,112.149994,109.680004,111.299995,1688100,35.880506
"483",110.499985,111.390003,108.48999,111.069992,2004000,35.806359
"484",109.400013,113.300011,107.310001,111.009991,2631300,35.787016
"485",112.169998,113.270016,110.490005,111.519985,1561500,35.951426
"486",110.679989,114.429989,110.679989,112.950005,2112300,36.41243
"487",111.429989,112.470005,109.910007,111.060001,1335600,35.803138
"488",110.829987,111.410007,108.48999,108.830006,1615200,35.08424
"489",109.439999,111.330002,107.109993,107.330006,1815900,34.600675
"490",107.339996,107.499985,102.609993,102.75,2408700,33.124188
"491",103.269985,104.840012,101.169994,101.589993,2402400,32.750229
"492",102.099987,106.430008,102,105.930004,1681200,34.149347
"493",106.040005,108.189995,105.669994,107.169994,1740300,34.549091
"494",105.839996,108.380013,103.599987,107.990009,1443000,34.813444
"495",108.519985,108.519985,106.71999,108,996900,34.816665
"496",107.750015,108.309986,105.740009,105.930004,1544400,34.149347
"497",106.329987,109.550011,106.329987,108.330002,1969800,34.92305
"498",107.600006,107.600006,105.680008,106.029991,1705200,34.181581
"499",106.160007,106.160007,101.499985,102.779995,2460900,33.133858
"500",101.120007,101.490005,99.999985,100.439999,3750300,32.379498
"501",101.120007,101.879997,98.409988,100.160007,2324700,32.289236
"502",99.800011,102.899998,99.650013,102.470009,1928700,33.033926
"503",103.269985,105.660004,103.169998,105.590012,1751700,34.039741
"504",107.189999,107.919994,104.630013,104.78001,2115300,33.778616
"505",104.370003,105.710014,103.299992,105.110012,1458900,33.885001
"506",106.580006,106.649998,103.689995,103.799995,1501500,33.462682
"507",104.160004,105.230015,102.999985,105.110012,1901100,33.885001
"508",104.459999,106.310005,103.130013,104.570011,2022900,33.710917
"509",104.580002,107.180008,104.069996,106.160007,2324100,34.223495
"510",107.210014,108.500015,106.470005,108.450005,2197800,34.961736
"511",108.21999,109.179989,106.940014,108.579987,1170600,35.003639
"512",108.779995,111.669994,108.779995,110.040001,2922000,35.474314
"513",109.850006,111.53001,109.340012,110.640003,1210200,35.66774
"514",110.810005,111.549992,107.709995,107.979984,1856100,34.810213
"515",106.919998,108.629997,106.71999,107.529991,1452600,34.665145
"516",108.48,108.48,105.660004,106.629993,1482000,34.375007
"517",106.740005,109.640007,106.569992,108.609993,2414700,35.013313
"518",108.819992,111.950008,108.819992,111.180004,1974900,35.961021
"519",110.259991,112.779991,110.100002,112.200005,2090400,36.290939
"520",114.899998,115.620003,114.390003,114.75,1952400,37.115731
"521",114.959999,115.709999,113.52,115.290001,1333500,37.290394
"522",115.23,117.390003,115.190014,117.299995,1048500,37.940524
"523",116.870007,117.920013,116.570011,117.149998,1574700,37.892007
"524",115.659988,116.979984,115.319996,116.259991,1602000,37.604136
"525",115.98999,117.180004,115.539986,116.459999,993600,37.668828
"526",116.669998,117.099987,111.53001,112.550011,2294400,36.404148
"527",112.649998,113.109993,108.620007,109.049995,2928000,35.272073
"528",105.909988,109.080002,105.909988,108.549992,2382000,35.110347
"529",109.01001,110.859993,108.560005,110.709995,1245000,35.808997
"530",110.540005,110.840012,108.560005,109.950005,1224900,35.563179
"531",110.499985,111.519985,108.650013,110.990009,1264200,35.899567
"532",110.259991,114.999985,109.950005,113.559986,1318800,36.730823
"533",113.499985,115.410004,113.409988,113.73999,1516500,36.789045
"534",112.560001,114.419998,111.720005,112.470005,2024400,36.37827
"535",109.490009,112.389988,109.220009,111.369987,1422900,36.022471
"536",111.380013,112.220009,109.119987,109.950005,1210800,35.563179
"537",110.529991,111.759991,108.980015,110.700005,1702200,35.805766
"538",112.689995,113.759995,111.240005,112.190014,1912800,36.287707
"539",113.000015,116.970005,112.250015,116.109993,2732400,37.555619
"540",115.629993,117.170013,114.930004,115.799995,1458600,37.455351
"541",117.53001,122.450008,116.73999,119.979984,3606900,38.807363
"542",120.899998,123.089996,118.419994,118.779991,2045100,38.419226
"543",117.879993,119.000015,116.990009,118.659988,1597800,38.380412
"544",121.299992,124.250015,120.870003,123.950008,1991700,40.091461
"545",124.329987,125.939999,124.329987,125.220005,1645800,40.50224
"546",126.029995,128.859993,125.850002,126.950008,1643700,41.061807
"547",125.229984,127.970009,125.229984,127.709999,3155700,41.307625
"548",127.299992,129.380013,127.100006,127.76001,1115400,41.323801
"549",127.370007,128.100002,126.839996,128.03001,899400,41.411132
"550",128.000015,128.370003,127.299992,127.98999,784500,41.398188
"551",128.630013,128.900013,126.890007,127.269985,904200,41.165303
"552",126.980015,127.880013,126.450005,127.220009,826200,41.149139
"553",127.680004,130.149994,127.130013,129.540001,1045200,41.899537
"554",128.450008,129.110012,128.25,128.580002,1853700,41.589026
"555",128.090012,129.099987,127.539986,128.210014,1426200,41.469355
"556",128.799992,128.979984,126.660004,127.070011,2052000,41.100622
"557",126.939995,128.589993,126.519985,127.970009,1610100,41.391725
"558",128.049992,129.509995,126.890007,127.899994,1287600,41.369079
"559",127.730015,129.149998,127.029991,127.77,1137600,41.327033
"560",127.959995,129.020016,127.550011,128.330006,2044500,41.508166
"561",128.189999,128.409988,126.830006,127.580006,1369500,41.265579
"562",127.649998,128.349987,126.639988,127.740005,1265100,41.317331
"563",126.629997,127.529995,125.979984,125.990009,1065600,40.751297
"564",127.059986,128.330006,126.870003,127.659988,1554900,41.291449
"565",127.359993,128.619987,126.230015,127.419994,1367100,41.213824
"566",127.190014,128.169994,126.200008,126.819992,980400,41.019754
"567",128.490005,129.959999,127.520016,129.410007,2198400,41.857491
"568",130.01001,132.509995,129.899998,131.289986,1545900,42.465567
"569",130.319996,132.330002,129.339993,130.599987,1446600,42.242388
"570",130.599987,132.839996,130.599987,132.149998,1428000,42.743737
"571",132.800011,132.930004,131.120007,132.53001,1316100,42.866651
"572",132.729984,132.909988,130.610012,132.029995,2446800,42.704922
"573",132.509995,135.569996,132.509995,134.810005,2150400,43.604113
"574",134.360012,134.360012,132.660004,133.310005,1337700,43.11894
"575",133.119987,133.899994,131.640003,131.879997,1495800,42.656406
"576",131.879997,133.23999,131.370003,132.75,1223400,42.937807
"577",131.720009,132.699989,131.000015,132.53001,1094700,42.866651
"578",133.290001,134.669998,131.900013,132.020016,1523700,42.701694
"579",130.109997,131.289986,128.889988,130.910007,2110500,42.342664
"580",131.199989,131.700005,128.439995,128.640003,1526400,41.608434
"581",128.319992,129.060001,126.669994,126.890007,1436700,41.157578
"582",127.610012,128.330006,126.440014,127.569992,1284300,41.378135
"583",126.819992,128.199989,126.429989,127.740005,1385700,41.43328
"584",128.360012,129.429989,127.329987,127.839993,1668900,41.465712
"585",128.339996,129.669994,126.849987,128.049992,1562700,41.533826
"586",128.51001,129.089996,127.089993,128.420013,1139100,41.653845
"587",129.020016,130.089993,128.379993,129.849987,843600,42.117666
"588",130.580006,131.499985,129.569996,130.389988,858600,42.292819
"589",129.21999,130.940014,129.21999,129.819992,786900,42.107937
"590",129.950008,130.839993,128.46999,128.78001,729600,41.770612
"591",128.499985,129.279991,127.299992,128.759995,1306800,41.76412
"592",129.939995,130.340012,128.399998,128.73999,1167000,41.757632
"593",129,130.430008,127.749985,128.310001,1692300,41.618162
"594",128.439995,129,127.880013,128.559986,1593300,41.699246
"595",128.819996,130.340012,128.819996,129.96999,1583100,42.15659
"596",130.350002,133.379997,130.100006,132.789986,1495200,43.071273
"597",132.720005,135.440014,132.470009,134.660007,1977900,43.677827
"598",133.880013,134.910004,132.26001,132.839996,1738500,43.087495
"599",132.039986,132.830006,130.740005,132.029995,1304400,42.824766
"600",130.059986,130.670013,128.549995,130.130013,1166400,42.208494
"601",130.560001,131.480015,129.720005,130.269985,1234800,42.253895
"602",131.210014,131.850002,129.740009,131.139988,905400,42.536086
"603",131.069996,131.990009,130.160007,130.929989,894300,42.467972
"604",131.970005,137.900013,131.750015,135.48999,2278800,43.947037
"605",135.75,137.559986,135.500015,136.830002,2363100,44.381678
"606",138.009991,138.390003,135.830006,136.899994,2148600,44.404381
"607",136.190014,140.150013,136.02,139.839993,1767000,45.357988
"608",140.079987,141.980015,139.509991,140.889988,1393200,45.69856
"609",136.910007,147.099987,136.910007,137.600006,1705500,44.631434
"610",137.759995,138.440014,135.410007,135.939995,1202700,44.092999
"611",135.249985,137.150013,135.099987,135.27,1158600,43.875682
"612",135.500015,136.820011,134.589993,135.569996,905700,43.972987
"613",134.720009,137.850002,134.700005,136.550011,1323000,44.290861
"614",136.910007,137.000015,132.810001,133.350002,1174200,43.252918
"615",132.96999,133.730015,131.600006,132.459995,1421100,42.964239
"616",132.110012,135.110012,131.840012,134.759995,2270400,43.710258
"617",136.200005,138.230015,136.02,138.230015,2167800,44.835781
"618",138.230015,140.199989,137.589993,139.340012,3135600,45.195816
"619",139.259995,139.430008,137.819996,138.159988,1118100,44.813068
"620",139.080002,139.779991,138.390003,139.449989,777300,45.231488
"621",138.950008,140.769985,138.399994,139.200005,2107500,45.150404
"622",139.28001,140.819996,138.369987,138.759991,1278600,45.007682
"623",138.129993,139.839993,136.470005,139.319996,1360200,45.189324
"624",139.779991,140.700005,137.240009,139.629993,1915200,45.289873
"625",139.610012,139.890003,138.159988,138.549992,1839900,44.939568
"626",139.620003,140.439995,138.330002,138.600002,1300500,44.955789
"627",139.730015,141.290005,139.080002,140.900013,1746000,45.701812
"628",140.870007,141.980015,139.329987,141.209999,1747500,45.802358
"629",141.089996,141.680008,140.549995,141.390003,1019400,45.860744
"630",142.299992,142.820011,141.330002,141.899998,1016100,46.026164
"631",141.720005,143.669998,141.629997,142.899994,1431900,46.350519
"632",143.330006,144.620007,142.76001,142.919998,1122600,46.357007
"633",143.300011,143.640003,141.53001,141.870003,1236900,46.016434
"634",142.370007,142.890003,140.979984,142.299992,732900,46.155904
"635",142.130013,142.569992,141.320011,142.160007,1200600,46.110499
"636",142.599987,142.599987,140.919994,141.909988,1818300,46.029404
"637",140.439995,145.539986,140.439995,144.689999,1242600,46.931118
"638",145.109997,146.199989,144.180004,144.950008,1301400,47.015454
"639",145.049995,146.330006,144.680008,146.289986,1091400,47.450084
"640",144,145.049995,143.169994,144.249985,1792800,46.788397
"641",144.180004,145.160007,143.690014,144.459995,415800,46.856515
"642",144.519985,144.999985,143.619987,143.960014,669300,46.694343
"643",143.529991,145.299992,142.869987,145.100006,760800,47.182097
"644",143.949989,144.710014,142.749985,142.859997,711000,46.453714
"645",142.799995,146.919994,142.709999,146.799992,1427400,47.73488
"646",150.099987,152.009995,149.960014,152.009995,1792200,49.429014
"647",151.700008,153.440014,151.649998,152.319992,1306200,49.529816
"648",152.919994,153.899998,152.459999,153.540001,1099500,49.926526
"649",152.889988,154.689995,152.109993,153.75,1176300,49.994811
"650",153.290005,155.160004,152.339996,155.03001,1802700,50.411031
"651",155.049992,155.430004,153.579987,154.649998,1215600,50.287463
"652",154.899994,155.619987,153.75,155.25,861300,50.482565
"653",155.619987,155.630013,154.560001,155.630013,681300,50.606134
"654",155.829987,156.020016,153.839996,154.329987,828900,50.183405
"655",152.790001,154.560001,152.790001,153.549992,1284000,49.929775
"656",153.050011,153.089996,151.899994,152.450008,1113300,49.572094
"657",153.650013,155.799992,153.600002,155.499985,1332600,50.563853
"658",155.910004,157.350002,154.149994,157.310005,1083300,51.152416
"659",157.299992,157.460014,155.370003,157.080002,1058700,51.077626
"660",156.770016,157.439999,154.580006,155.229984,1239600,50.476057
"661",154.23,155.73999,152.619987,154.5,2145900,50.238688
"662",155.549995,155.549995,152.150013,154.470005,1844100,50.228935
"663",155.129997,155.129997,152.51001,152.769985,1464000,49.67614
"664",152.709995,157.049995,152.390007,156.950008,1788900,51.035356
"665",156.870003,158.630013,156.140007,156.939995,1549200,51.0321
"666",156.48999,157.539986,156.069992,156.770016,942600,50.976828
"667",157.070011,157.98,154.809986,156.020016,1301100,50.732951
"668",155.090012,156.140007,153.789986,154.569992,1283700,50.261448
"669",155.640003,157.620003,154.640007,156.590012,1442400,50.918296
"670",155.960014,157.23999,155.559986,156.410007,864900,50.859765
"671",156.590012,157.089993,153.839996,155.199989,697200,50.466303
"672",155.420013,157.880013,155.420013,157.740005,1611300,51.292239
"673",157.610012,158.25,155.25,157.659988,1060500,51.26622
"674",157.899994,159.450005,157.700008,159.089996,932400,51.731215
"675",159.450005,160.919998,159.26001,160.02,1107300,52.033624
"676",160.209995,160.599987,159.170013,159.96999,848100,52.017362
"677",160.169998,160.410004,159.129993,159.950008,896100,52.010865
"678",160.269985,160.449989,158.790001,159.720005,937800,51.936075
"679",159.299995,160.250015,157.259995,157.76001,1494600,51.298744
"680",157.509991,157.509991,155.169994,155.850002,1416900,50.677668
"681",157.109997,162.609993,156.519985,161.300011,2801700,52.449844
"682",162.309986,162.500015,154.209995,154.419994,1974900,50.212673
"683",155.000015,155.759995,152.930008,155.160004,1721400,50.453301
"684",155.060005,159.48999,154.460014,158.930008,1402200,51.679192
"685",159.800011,161.660007,158.939999,160.5,1470600,52.189705
"686",159.249985,161.810005,156.920013,161.549995,1169100,52.531132
"687",161.559986,161.930008,159.509995,161.609997,1135500,52.550642
"688",161.829987,165.870003,161.829987,165.180004,1302900,53.7115
"689",166.319996,167.000015,164.600006,164.73999,1192500,53.568421
"690",164.949989,165.729984,163.649998,164.129997,1205100,53.37007
"691",165.410007,166.080002,163.560001,164.73999,1160400,53.568421
"692",164.490005,166.209995,164.109993,165.509995,987900,53.818803
"693",165.320011,165.53001,163.310005,164.220005,969600,53.399338
"694",164.210014,165.230015,163.460014,164.73,610800,53.565172
"695",165.149998,167.210014,165.149998,166.890003,1204500,54.26754
"696",165.999985,168.390003,165.819992,167.750015,2586000,54.547189
"697",165.620007,168.459995,165.369987,167.570011,899400,54.488657
"698",168.029995,168.680008,165.330002,167.259991,753300,54.387848
"699",167.129997,169.539986,167.009995,169.059986,1019400,54.973152
"700",168.560005,168.560005,163.869987,165.689999,1761600,53.877335
"701",166.179989,166.379997,164.979984,165.720005,994800,53.887092
"702",166.629993,166.629993,162.450005,164.300011,889800,53.425353
"703",164.870007,165.569996,163.859997,165.419998,876000,53.927392
"704",164.210014,165.540001,163.460014,165.21999,840900,53.862189
"705",165.369987,168.050011,165.039986,167.709995,1834200,54.673937
"706",167.229984,167.600006,163.799995,164.690014,1037100,53.689415
"707",164.700005,166.029991,162.549992,163.049995,765300,53.154764
"708",163.23999,163.23999,160.649998,161.850002,1122300,52.763563
"709",161.859993,163.100006,161.220005,162.350006,1333800,52.926566
"710",159.999985,161.640003,158.339996,160.119987,1372200,52.199573
"711",160.119987,161.900013,159.429989,161.490005,781500,52.646203
"712",161.990009,163.749985,161.570011,163.379997,991500,53.262346
"713",163.659988,165.230015,163.659988,164.870007,1000800,53.748093
"714",164.859993,165.350006,164.300011,164.439995,682200,53.607908
"715",163.640007,164.120007,161.289986,161.549995,791400,52.66576
"716",160.23999,160.689995,155.100002,155.349987,1325700,50.644539
"717",157.200005,159.369987,157.02,159.089996,846000,51.863793
"718",157.659988,157.77,153.759991,154.649998,1207800,50.416341
"719",154.779991,155.529991,152.109993,152.25,1002300,49.633935
"720",152.450008,154.23,152.000015,152.829987,1066500,49.823012
"721",152.970005,153.800011,151.959995,153.080006,1077900,49.904519
"722",153.399994,154.220009,152.499985,153.890007,1087500,50.168582
"723",153.419998,156.999985,153.419998,156.240005,1264500,50.934688
"724",156.990005,159.26001,154.680004,157.550011,1964400,51.361753
"725",157.529995,157.869987,156.180004,157.730015,986400,51.420435
"726",157.71999,158.589993,156.920013,157.799995,1305300,51.443249
"727",157.080002,158.150013,155.100002,158.120007,2532000,51.547574
"728",156.920013,156.920013,151.250015,151.319996,1851900,49.330751
"729",151.5,154.479984,150.009991,154.23999,1863900,50.282677
"730",154.299992,161.189999,154.299992,158.669998,1594500,51.726873
"731",158.339996,159.339993,158.019985,158.799992,820200,51.769251
"732",159.299995,161.570011,158.609997,161.450008,891900,52.633164
"733",161.150013,162.999985,160.799995,162.729984,676500,53.05044
"734",162.729984,163.659988,160.830002,161.189999,975900,52.5484
"735",161.529991,162.720005,160.059986,162.240005,827400,52.890705
"736",161.879997,162.309986,160.730015,162.120003,559800,52.851584
"737",162.069992,165.519985,162.069992,164.859993,991500,53.744829
"738",165,166.28001,163.250015,166.269985,864900,54.20449
"739",165.990005,169.509991,165.240005,166.550011,1161000,54.295779
"740",166.479984,170.079987,166.329987,169.899994,786000,55.387883
"741",169.539986,172.659988,169.220009,171.110012,814200,55.782353
"742",171.129993,173.289986,170.960014,171.890007,1124400,56.036633
"743",171.849987,172.529995,167.399998,168.569996,1393200,54.9543
"744",166.689995,168.96999,166.23,167.930008,596100,54.745662
"745",167.009995,167.370003,164.759995,166.839993,621600,54.390314
"746",168.800011,171.509995,167.790001,169.220009,744900,55.166206
"747",167.240009,169.040005,167.160004,167.669998,745500,54.660898
"748",168.170013,170.009995,167.109993,169.190014,561600,55.156428
"749",168.27,171.089996,167.979984,168.129993,1220400,54.810858
"750",168.600002,168.999985,163.959995,166.98,1215300,54.435957
"751",166.919998,169.689995,165.830006,166.839993,811200,54.390314
"752",166.709999,166.890003,162.26001,162.500015,1150500,52.975469
"753",161.850002,165,161.850002,165,640200,53.790471
"754",166.169998,168.920013,165.959999,168.069992,959700,54.791297
"755",168.620007,169.370007,167.370003,168.429989,548700,54.908657
"756",165,167.060005,163.400013,165.039986,912300,53.803507
"757",166.919998,167.220005,163.640007,163.950005,513000,53.44817
"758",164.049992,166.529995,162.839996,165.959999,714600,54.103434
"759",165.779995,166.869987,164.139988,165.650013,755100,54.002377
"760",166.400013,167.52,163.350002,164.73,1174500,53.70245
"761",165.080006,166.490009,164.409988,165.96999,552600,54.106691
"762",166.100006,166.689995,164.009995,164.019985,584700,53.470984
"763",162,162.800011,159.770016,160.190014,970500,52.222402
"764",161.630013,161.979984,157.190014,159.309986,2274600,51.93551
"765",52.700001,52.900002,50.900002,52.049999,1532000,50.905345
"766",53.299999,53.299999,52.450001,52.799999,1611000,51.638852
"767",53.59,54.169998,53.490002,53.950001,1412900,52.763563
"768",54.240002,54.75,54.18,54.52,815800,53.321028
"769",54.25,54.52,53.799999,54.009998,1071500,52.958232
"770",54.349998,55.119999,54.150002,54.599998,671800,53.536743
"771",54.57,54.73,54.099998,54.330002,1009200,53.272004
"772",54.139999,54.549999,53.959999,54.200001,650700,53.144534
"773",54.860001,55.41,54.360001,55.360001,875100,54.281945
"774",55.59,55.790001,54.939999,55.029999,1069200,53.958369
"775",55.580002,56.07,55.470001,55.75,992700,54.664349
"776",55.68,55.849998,55.209999,55.57,783200,54.487854
"777",56.48,56.48,55.310001,55.939999,1050900,54.850648
"778",55.939999,56.080002,55.220001,55.509998,1454300,54.429021
"779",55.540001,55.740002,55.040001,55.290001,961400,54.213308
"780",55.400002,55.450001,54.59,55.18,1235200,54.10545
"781",55.459999,55.830002,55.130001,55.810001,1588000,54.723182
"782",56,56.959999,55.810001,56.740002,1573100,55.635072
"783",56.810001,57.369999,56.540001,57.349998,1912500,56.23319
"784",57.349998,57.939999,57.16,57.349998,1852400,56.23319
"785",57.459999,57.470001,56.73,56.950001,2263600,55.840982
"786",56.950001,57.150002,55.77,56.049999,1650700,54.958507
"787",56.16,57.529999,55.950001,57.380001,2729600,56.262609
"788",56.93,57.110001,56.48,56.82,1247500,55.713512
"789",56.529999,56.830002,56.169998,56.360001,903200,55.262471
"790",56.599998,56.939999,56.279999,56.740002,667900,55.635072
"791",56.84,57.200001,56.599998,56.68,1052400,55.576239
"792",57.330002,58.25,57.040001,58.09,1002300,56.958781
"793",57.950001,58.009998,56.98,57.259998,1355400,56.144943
"794",57.119999,57.290001,56.639999,56.900002,683900,55.791956
"795",57.009998,57.009998,56.080002,56.470001,1218000,55.37033
"796",56.310001,56.439999,55.790001,55.98,1268400,54.88987
"797",56.18,56.369999,55.689999,56.290001,1108700,55.193835
"798",56.220001,56.810001,55.990002,56.75,989700,55.644876
"799",56.540001,57.02,56.470001,57,922400,55.890007
"800",57,57.549999,56.580002,57.439999,1021900,56.321438
"801",57.369999,57.470001,56.950001,57.16,1080200,56.046892
"802",56.52,56.720001,56.209999,56.310001,1531600,55.213446
"803",56.189999,56.779999,56.110001,56.599998,947000,55.497795
"804",56.34,56.700001,55.93,56.029999,722500,54.938896
"805",56.02,56.709999,55.849998,56.650002,785300,55.546825
"806",56.459999,56.700001,56.040001,56.240002,595400,55.144809
"807",56.369999,57.560001,56.330002,57.450001,610200,56.331245
"808",57.540001,57.59,57.119999,57.330002,610000,56.213583
"809",57.389999,57.599998,57,57.18,490000,56.066503
"810",56.560001,56.860001,55.799999,56.029999,885900,54.938896
"811",55.93,56.560001,55.66,56.400002,716100,55.301693
"812",56.189999,56.900002,56.189999,56.52,421900,55.419355
"813",56.59,56.650002,55.639999,55.790001,846800,54.703571
"814",56.619999,56.970001,55.98,56.48,1145200,55.380133
"815",56.459999,57.970001,56.400002,57.900002,1258200,56.772483
"816",57.860001,58.82,57.779999,58.23,1457300,57.096055
"817",58.41,59.860001,57.91,59.07,1787900,57.919697
"818",59.279999,59.82,59.279999,59.669998,892100,58.508011
"819",60.049999,61.299999,59.880001,61.23,1419900,60.037634
"820",61.200001,61.540001,60.779999,60.970001,1060600,59.782699
"821",61.119999,61.709999,60.849998,61.450001,1102800,60.253351
"822",61.610001,61.610001,60.939999,61,906100,59.812113
"823",61.84,62.200001,61.279999,61.450001,1087100,60.253351
"824",61.450001,61.75,61.32,61.549999,688000,60.351402
"825",61.52,62.75,60.98,62.59,959600,61.37115
"826",62.939999,63.5,62.84,63.279999,1203800,62.047712
"827",63.639999,63.700001,62.73,63.07,1768200,61.841803
"828",62.799999,63.029999,61.849998,62.540001,920100,61.322125
"829",62.59,63.169998,62.360001,62.790001,1029300,61.567257
"830",62.73,62.93,62.07,62.110001,1051800,61.036589
"831",62.16,62.639999,62.150002,62.560001,575100,61.478813
"832",62.169998,62.450001,61.84,62.16,620500,61.085724
"833",61.389999,62.439999,61.27,62.389999,1227400,61.311749
"834",62.25,63.009998,62.25,62.450001,904100,61.370713
"835",62.130001,62.200001,61.32,61.84,1153700,60.771255
"836",61.619999,62.009998,60.790001,61.450001,980600,60.387996
"837",61.419998,61.919998,61.18,61.709999,756500,60.643501
"838",61.09,61.32,60.84,60.970001,834600,59.916292
"839",61.009998,61.419998,60.119999,60.290001,981300,59.248043
"840",60.400002,60.709999,59.860001,60.360001,1145700,59.316833
"841",61.040001,62.060001,61.009998,62.040001,932100,60.967799
"842",61.830002,62.880001,61.77,62.869999,1153000,61.783453
"843",62.470001,63.439999,62.34,63.41,913100,62.314121
"844",63.279999,63.279999,62.09,62.41,841100,61.331404
"845",63.279999,63.279999,62.16,62.740002,1205500,61.655702
"846",62.610001,63.52,62.419998,63.5,925600,62.402566
"847",64.059998,64.330002,63.59,64.279999,766600,63.169084
"848",64.400002,64.629997,63.68,64.110001,984300,63.002024
"849",64.470001,64.879997,63.98,64.260002,865100,63.149433
"850",63.900002,64.089996,63.209999,63.720001,1217700,62.618765
"851",63.700001,64.099998,63.240002,63.490002,1966300,62.39274
"852",66.589996,71.489998,65.82,71.220001,4119600,69.989147
"853",71.339996,71.449997,69.260002,69.779999,2268600,68.574031
"854",69.919998,70.870003,69.75,70.730003,1291600,69.507617
"855",70.769997,70.919998,69.459999,69.650002,877100,68.446281
"856",69.68,69.949997,69.019997,69.470001,993200,68.269391
"857",69.730003,69.889999,68.580002,69.650002,958800,68.446281
"858",70.019997,70.489998,69.790001,70.459999,878100,69.242279
"859",70.25,70.779999,69.43,70.300003,1246300,69.085048
"860",70.550003,70.910004,69.620003,69.970001,693800,68.76075
"861",70.139999,70.730003,68.25,68.449997,884300,67.267015
"862",68.690002,69.589996,68.400002,69.580002,1282500,68.377491
"863",69.669998,70.449997,69.400002,70.410004,826500,69.193148
"864",70.400002,70.709999,70.010002,70.190002,866700,68.976949
"865",69.800003,71.07,69.669998,71.059998,1334800,69.831908
"866",71.129997,71.559998,70.629997,71.300003,729200,70.067766
"867",71.269997,71.5,70.690002,71.260002,683000,70.028456
"868",71.75,71.940002,70.239998,70.599998,683800,69.379859
"869",70.690002,70.849998,69.5,69.68,916100,68.475761
"870",70.120003,70.879997,69.370003,69.660004,945000,68.45611
"871",69.959999,70.900002,69.669998,70.730003,899300,69.507617
"872",70.629997,71.059998,70.190002,71,809100,69.772948
"873",72.150002,73.040001,71.269997,71.839996,1034400,70.598427
"874",71.809998,71.93,71.099998,71.730003,1063800,70.490335
"875",71.709999,71.910004,70.870003,71.269997,664100,70.038278
"876",71.339996,72.110001,71.279999,71.379997,568500,70.146378
"877",71.529999,72.169998,70.540001,70.669998,997300,69.448649
"878",70.57,70.940002,70.080002,70.620003,975100,69.399518
"879",69.949997,70.470001,68.790001,69.43,1746000,68.230081
"880",69.449997,69.959999,69.120003,69.610001,971600,68.406971
"881",70.540001,70.949997,70.040001,70.940002,867800,69.713987
"882",71.209999,72.029999,71.059998,71.82,1301800,70.578776
"883",71.720001,72.209999,71.580002,72.080002,1212500,70.834285
"884",72.07,72.910004,71.809998,72.199997,2983600,70.952206
"885",72.099998,72.57,71.970001,72.089996,1485900,70.844106
"886",72.209999,72.559998,71.669998,72.360001,1067200,71.109444
