"","NKE.Open","NKE.High","NKE.Low","NKE.Close","NKE.Volume","NKE.Adjusted"
"919",72.760002,72.790001,70.779999,70.879997,4758000,69.634672
"920",70.959999,71.239998,70.339996,70.510002,3502100,69.271178
"921",70.470001,70.860001,69.849998,70.599998,3683400,69.359593
"922",70.75,72.269997,70.5,71.510002,3679300,70.253608
"923",71.910004,72.849998,71.75,72.690002,3373600,71.412877
"924",72.730003,72.989998,72.120003,72.669998,3215200,71.393224
"925",72.650002,74.150002,72.449997,73.980003,4369700,72.680213
"926",74.309998,74.809998,73.839996,74.110001,3198100,72.807926
"927",73.830002,74.959999,73.739998,74.870003,3080700,73.554576
"928",74.870003,75.18,74.199997,75.07,3102400,73.751059
"929",75.139999,75.470001,74.900002,75.209999,2967800,73.888598
"930",74.610001,75.550003,74.610001,74.82,2700700,73.505451
"931",74.989998,75.75,74.860001,75.580002,2790800,74.2521
"932",75.389999,76.660004,75.360001,76.480003,4364300,75.136289
"933",76.589996,78.139999,76.489998,77.839996,5536100,76.472388
"934",77.730003,78.519997,77.57,78.110001,3422000,76.737648
"935",78.309998,79.059998,78.309998,78.419998,3958700,77.042199
"936",78,78.389999,77.480003,78.019997,3299600,76.884529
"937",77.900002,78.709999,77.610001,78.300003,3437600,77.16046
"938",77.629997,77.989998,76.550003,77.389999,3034600,76.2637
"939",78.57,79.050003,78.360001,78.620003,2830600,77.475803
"940",78.519997,78.599998,77.360001,77.419998,3366600,76.293263
"941",77.800003,78.389999,77.360001,78.220001,2768200,77.081623
"942",79.099998,80.089996,79.080002,79.459999,4465400,78.303574
"943",79.169998,79.360001,78.449997,78.980003,2672200,77.830564
"944",79.050003,79.620003,78.57,78.800003,2453300,77.653184
"945",78.099998,79,78.029999,78.970001,2148400,77.820708
"946",79.25,79.730003,78.330002,78.529999,4200200,77.387109
"947",78.290001,79,77.809998,78.32,3043000,77.180166
"948",78.870003,79.139999,78.519997,78.980003,4288800,77.830564
"949",79.18,80.080002,79.050003,79.639999,4122700,78.480955
"950",79.349998,79.959999,78.559998,79.150002,2985200,77.998088
"951",78.949997,79.269997,77.769997,79.269997,6220300,78.116337
"952",77.099998,77.309998,75,75.209999,15883500,74.115427
"953",75.480003,75.830002,74.57,74.860001,4999500,73.770522
"954",75.349998,75.510002,73.589996,73.650002,5263500,72.578133
"955",74.18,74.5,73.220001,73.220001,4268800,72.15439
"956",73.309998,74.099998,73.010002,73.32,4079300,72.252934
"957",73.580002,74.120003,73.279999,73.540001,2993500,72.469733
"958",74,74.190002,73.449997,73.860001,3178300,72.785076
"959",74.019997,74.779999,74.019997,74.389999,3699700,73.307361
"960",74.709999,75,74.32,74.540001,3807300,73.45518
"961",74.559998,75.18,73.82,73.989998,4127500,72.913181
"962",74.370003,74.5,72.519997,72.839996,4860100,71.779916
"963",72.809998,72.940002,70.599998,70.830002,6926900,69.799174
"964",72.220001,73.110001,71.900002,72.919998,6329800,71.858754
"965",73.260002,73.599998,72.529999,73.559998,3539200,72.489439
"966",73.769997,74.169998,72.25,72.449997,4188300,71.395593
"967",72,72.669998,71.220001,71.25,4349000,70.21306
"968",71.699997,72.459999,71.300003,72.379997,3632400,71.326612
"969",72.379997,72.870003,71.730003,72.279999,3888700,71.228068
"970",72.839996,73.18,72.5,73.099998,2305600,72.036134
"971",73.339996,74.43,73.290001,74.029999,4520800,72.9526
"972",73.910004,74.059998,73.32,73.900002,3405900,72.824494
"973",73.709999,74.699997,73.709999,74.349998,2561100,73.267942
"974",74.540001,74.860001,74.010002,74.099998,2359700,73.021581
"975",74.019997,74.370003,73.099998,73.389999,3392300,72.321915
"976",73.089996,73.699997,72.510002,72.699997,3240600,71.641954
"977",73.360001,73.690002,71.099998,71.669998,5723400,70.626945
"978",71.720001,72.720001,71.650002,72.480003,3118000,71.425162
"979",72.330002,73.059998,72.089996,72.949997,3086900,71.888316
"980",72.809998,73.379997,72.589996,72.919998,2409100,71.858754
"981",72.93,73.529999,72.839996,72.989998,2024000,71.927735
"982",72.669998,73.43,72.260002,73.290001,2327800,72.223371
"983",72.989998,73.169998,72.209999,72.25,2292600,71.198506
"984",72.709999,72.830002,71.529999,72.18,2802700,71.129525
"985",72.279999,73.349998,72.25,73.050003,3982600,71.986866
"986",72.870003,73.580002,72.690002,73.449997,2408500,72.381039
"987",73.620003,74.660004,73.370003,74.629997,3318200,73.543866
"988",74.669998,75,74.529999,74.589996,2265100,73.504447
"989",74.480003,74.650002,73.5,73.580002,3140600,72.509152
"990",73.410004,73.620003,72.370003,72.940002,3019900,71.878467
"991",72.959999,73.949997,72.830002,73.940002,2688400,72.863913
"992",74.019997,74.550003,73.730003,74.489998,2341100,73.405904
"993",74.040001,74.099998,73.110001,73.260002,2960700,72.193809
"994",73.379997,74.260002,73.260002,74.209999,2335900,73.12998
"995",74.419998,74.93,74,74.879997,2433200,73.790228
"996",75.129997,76.32,74.959999,75.849998,3667600,74.746112
"997",76.440002,76.849998,76.220001,76.610001,3349000,75.495053
"998",76.529999,76.610001,75.919998,76.269997,2365000,75.159998
"999",76.199997,76.639999,75.989998,76.379997,1993800,75.505993
"1000",76.400002,76.93,76.300003,76.910004,2596200,76.029935
"1001",76.989998,76.989998,76.300003,76.720001,1904800,75.842107
"1002",76.419998,76.610001,75.480003,75.550003,3396700,74.685496
"1003",75.440002,76.360001,75.419998,76.129997,3678400,75.258854
"1004",76.309998,76.540001,75.32,75.870003,3663200,75.001834
"1005",76.160004,76.870003,76.150002,76.230003,3318800,75.357716
"1006",76.099998,76.910004,76.099998,76.669998,2514300,75.792676
"1007",76.339996,76.919998,76.239998,76.309998,2575100,75.436794
"1008",75.669998,75.800003,74.900002,75.139999,4625000,74.280184
"1009",75.190002,75.440002,74.580002,74.769997,3165300,73.914416
"1010",74.739998,74.93,73.139999,74.620003,3856100,73.766138
"1011",74.809998,75.300003,74.400002,74.550003,3265700,73.696939
"1012",74.769997,75.160004,74.25,75.089996,3061100,74.230754
"1013",75.239998,76.360001,74.720001,76.209999,4926100,75.33794
"1014",76.43,76.449997,75.209999,75.639999,2488800,74.774463
"1015",76.089996,76.129997,75.050003,75.099998,5692800,74.240641
"1016",75.099998,75.610001,74.400002,75.449997,4534600,74.586635
"1017",75.389999,75.970001,74.93,74.980003,3808500,74.122019
"1018",75.029999,76.540001,75.029999,76.470001,3586100,75.594967
"1019",76.57,76.910004,75.669998,76.860001,5261300,75.980504
"1020",78.529999,79.150002,77.68,77.68,9069200,76.79112
"1021",77.510002,77.730003,77.089996,77.550003,4267900,76.662611
"1022",77.730003,78.540001,77.730003,78,3564600,77.107458
"1023",78.059998,78.410004,77.690002,77.790001,2788600,76.899862
"1024",77.529999,78.620003,77,78.449997,2284300,77.552306
"1025",78,78.830002,77.940002,78.650002,2732400,77.750022
"1026",78.309998,78.410004,77.07,77.669998,4022200,76.781233
"1027",77.779999,78.769997,77.690002,78.690002,3514400,77.789565
"1028",77.269997,77.809998,76.790001,77.5,3178500,76.61318
"1029",77.279999,77.589996,76.760002,77.290001,2879000,76.405584
"1030",77.949997,78.190002,77.589996,77.949997,2751700,77.058028
"1031",77.519997,78.209999,77.480003,78.029999,3253000,77.137114
"1032",77.849998,78.230003,76.769997,76.919998,3724800,76.039815
"1033",76.43,76.970001,76.300003,76.529999,3730800,75.654278
"1034",76.849998,77.709999,76.669998,77.519997,3032600,76.632948
"1035",76.830002,77.300003,76.699997,76.82,2104700,75.940961
"1036",77.110001,77.639999,77,77.040001,2518000,76.158445
"1037",77.260002,77.449997,76.830002,77.370003,2046100,76.48467
"1038",77.940002,78.769997,77.860001,78.599998,4015100,77.700591
"1039",78.339996,78.779999,77.610001,77.720001,2270200,76.830664
"1040",77.93,78.599998,77.519997,78.400002,2032600,77.502883
"1041",78.419998,78.860001,78.099998,78.099998,2334800,77.206313
"1042",78.389999,79.940002,78.279999,79.610001,4524100,78.699036
"1043",78.660004,79.019997,76.980003,77.129997,3898400,76.247411
"1044",76.540001,77.25,76.389999,76.779999,2912900,75.901418
"1045",76.879997,77.410004,76.290001,77.160004,2419700,76.277074
"1046",76.760002,77.639999,76.529999,76.919998,2433100,76.039815
"1047",76.510002,77.239998,76.449997,77.139999,2537200,76.257299
"1048",77.699997,77.730003,75.980003,76.349998,3368700,75.476338
"1049",76.309998,77.099998,75.900002,77.059998,3357400,76.178212
"1050",77.480003,77.5,76.980003,77.059998,3914300,76.178212
"1051",77,77.440002,76.489998,76.730003,4571000,75.851994
"1052",77.080002,77.790001,76.540001,77.25,3200200,76.366041
"1053",77.519997,77.809998,76.959999,77.300003,1967500,76.415471
"1054",77.720001,78,76.489998,77.129997,2245000,76.247411
"1055",77.730003,78.690002,77.57,78.550003,2848700,77.651168
"1056",78.709999,79.089996,78.349998,78.510002,2212000,77.611625
"1057",78.190002,79.080002,78.190002,78.910004,1982900,78.007049
"1058",79.040001,79.400002,78.650002,78.940002,2000900,78.036705
"1059",79.25,79.730003,78.919998,79.290001,2903700,78.382698
"1060",79.599998,80.300003,79.5,80.010002,2537200,79.09446
"1061",80.029999,80.099998,79.419998,79.480003,2608200,78.570526
"1062",79.989998,79.989998,79.419998,79.720001,1839700,78.807778
"1063",79.019997,79.220001,78.660004,78.82,2584600,78.153357
"1064",78.849998,78.940002,78.269997,78.550003,3211500,77.885644
"1065",78.349998,79.519997,78.349998,79.279999,4082100,78.609466
"1066",79.790001,79.879997,78.540001,78.82,2204800,78.153357
"1067",79.199997,80.220001,79.18,79.919998,3011400,79.244052
"1068",79.540001,82.110001,79.349998,82.040001,6190300,81.346125
"1069",81.919998,82.790001,81.089996,82.400002,5864100,81.70308
"1070",82.269997,82.540001,81.510002,81.839996,4059500,81.147812
"1071",81.730003,82.610001,81.5,82.470001,3371200,81.772488
"1072",82.160004,82.589996,81.540001,81.82,3730200,81.127984
"1073",81.970001,82,81.410004,81.839996,2963100,81.147812
"1074",82.099998,82.18,81.010002,81.610001,3364500,80.919761
"1075",81.230003,81.540001,80.830002,81.199997,4696600,80.513225
"1076",81.550003,81.830002,81,81.510002,3721600,80.820608
"1077",81.849998,82,81.25,81.970001,3196700,81.276717
"1078",82.639999,82.739998,81.330002,81.809998,9852200,81.118067
"1079",81.68,81.870003,80.199997,80.709999,4069200,80.027372
"1080",80.519997,80.580002,79.889999,80.120003,3023400,79.442365
"1081",80.139999,80.870003,79.919998,80.839996,3377000,80.156269
"1082",80.68,80.68,79.269997,79.75,7069200,79.075492
"1083",87.980003,89.989998,87.300003,89.5,17545200,88.743029
"1084",88.269997,90.099998,88.269997,89.120003,7417200,88.366245
"1085",88.690002,90.290001,88.400002,89.199997,5791700,88.445563
"1086",88.910004,89,87.510002,87.699997,4735800,86.95825
"1087",87.669998,89.510002,86.879997,89.300003,4369600,88.544723
"1088",89.760002,90.449997,89.169998,90.290001,4395000,89.526348
"1089",90.290001,90.5,88.559998,89.220001,3515600,88.465398
"1090",88.599998,89.190002,88.029999,88.07,2743200,87.325123
"1091",88.110001,89.160004,87.529999,88.830002,3740600,88.078697
"1092",88.449997,88.989998,87.099998,87.230003,3731100,86.492231
"1093",87.440002,88.199997,87.010002,87.190002,4524100,86.452569
"1094",86.959999,87.120003,85.239998,85.389999,4002600,84.66779
"1095",85.779999,85.910004,84.839996,85.089996,4926700,84.370324
"1096",85.120003,87.099998,84.099998,85.18,8785800,84.459567
"1097",84.190002,87.25,83.849998,87.040001,6822000,86.303836
"1098",87.790001,88.349998,86.93,87.18,5698400,86.442651
"1099",86.800003,88.93,86.769997,88.900002,3371700,88.148105
"1100",89.300003,90.699997,89.019997,90.639999,3229800,89.873386
"1101",90.650002,91.529999,89.809998,89.860001,3543900,89.099985
"1102",90.129997,91.32,89.949997,90.370003,3095900,89.605673
"1103",89.949997,90.989998,89.910004,90.900002,2465500,90.131189
"1104",90.910004,91.779999,90.43,91.639999,2909700,90.864928
"1105",91.529999,92.449997,91.309998,92.449997,3164300,91.668075
"1106",92.160004,92.540001,91.419998,91.949997,2499300,91.172304
"1107",91.769997,93,91.550003,93,2291700,92.213426
"1108",94.129997,94.139999,92.669998,92.970001,3231800,92.183681
"1109",93.349998,93.480003,92.870003,93.449997,2431400,92.659617
"1110",93.059998,94.019997,92.620003,93.949997,2220700,93.155389
"1111",94.839996,94.839996,93.709999,94.68,3256900,93.879218
"1112",94.849998,95.089996,94.540001,94.599998,2741000,93.799893
"1113",94.75,94.75,93.540001,93.779999,2454900,92.986828
"1114",94.040001,95.07,94.040001,94.959999,2949100,94.156848
"1115",95.199997,95.300003,94.580002,94.879997,2281600,94.077523
"1116",94.449997,95.919998,94.230003,95.809998,2508800,94.999658
"1117",96.18,96.550003,95.559998,96.120003,2708400,95.307041
"1118",95.790001,95.879997,95.010002,95.5,3203000,94.692282
"1119",95.370003,96.190002,95.040001,96.059998,2965400,95.247543
"1120",95.989998,96.849998,95.760002,96.470001,2401700,95.654079
"1121",96.5,97.099998,96.349998,96.949997,2292900,96.130015
"1122",96.620003,97.699997,96.309998,97.300003,2411200,96.477061
"1123",98.690002,98.959999,96.660004,97.419998,3508200,96.596041
"1124",97.790001,98.5,97.739998,97.949997,2540700,97.121557
"1125",98.300003,98.5,97.269997,97.290001,3088200,96.467144
"1126",97.300003,97.879997,97.099998,97.800003,1974400,96.972832
"1127",98.339996,99.760002,98.230003,99.290001,1804700,98.450228
"1128",98.660004,99.389999,97.660004,97.690002,2569600,96.863762
"1129",98.059998,98.720001,97.690002,98.040001,2188900,97.2108
"1130",98.160004,98.599998,97.519997,98.5,1896000,97.666909
"1131",98.5,99.389999,98.059998,99.050003,2064100,98.21226
"1132",99.260002,99.5,98.830002,99.330002,1704100,98.489891
"1133",99.050003,99.050003,97.300003,97.720001,2577600,96.893507
"1134",97.059998,97.400002,95.980003,97.029999,2994500,96.20934
"1135",96.480003,98.239998,96.459999,97.660004,3228900,96.834017
"1136",97.480003,98.599998,96.839996,96.93,4361800,96.386536
"1137",96.650002,97.889999,96.169998,96.169998,4121900,95.630795
"1138",96.43,96.93,94.779999,95.43,5076300,94.894946
"1139",95.349998,95.419998,92.970001,93.209999,7307200,92.687392
"1140",93.730003,94.760002,92.900002,94.5,5602600,93.97016
"1141",96.269997,97.080002,95.059998,97.080002,9480400,96.535697
"1142",95.5,96.279999,92.830002,94.839996,13501000,94.30825
"1143",95.129997,95.93,95.019997,95.93,3831100,95.392143
"1144",96,96.510002,95.589996,95.970001,2620900,95.431919
"1145",96.400002,97.349998,96.089996,96.290001,1219800,95.750125
"1146",96.510002,97.209999,96.25,96.830002,1572200,96.287098
"1147",96.610001,97.650002,96.610001,97.300003,2008900,96.754464
"1148",96.879997,97.300003,96.620003,96.879997,2073400,96.336813
"1149",96.970001,97.610001,96.040001,96.150002,2348700,95.610911
"1150",96.550003,96.949997,94.110001,95.029999,2492900,94.497187
"1151",94.510002,94.550003,93.129997,93.5,3444600,92.975767
"1152",93.889999,94.150002,92.07,92.949997,3788000,92.428848
"1153",93.610001,95.300003,93.099998,94.870003,3628000,94.338088
"1154",95.660004,97.099998,95.620003,97.059998,2989100,96.515804
"1155",96.93,96.989998,95.599998,95.989998,2344500,95.451804
"1156",95.910004,96.519997,95.230003,95.860001,2806500,95.322536
"1157",96.339996,97.449997,94.629997,95.010002,3091100,94.477303
"1158",93.379997,94.370003,92.910004,93.709999,3375200,93.184589
"1159",94.629997,94.68,92.57,92.809998,2117500,92.289633
"1160",92.769997,93.129997,92.029999,92.989998,4385000,92.468624
"1161",93.440002,93.889999,92.620003,93.610001,4701900,93.085151
"1162",93.110001,94.129997,93.010002,93.510002,2927000,92.985713
"1163",94.349998,96.110001,93.559998,95.849998,3476200,95.31259
"1164",96.139999,96.75,95.650002,96.160004,3390500,95.620857
"1165",96,96.470001,95.550003,96.349998,2479000,95.809786
"1166",95.300003,95.449997,94.120003,94.5,3348400,93.97016
"1167",95,95.32,93.25,93.309998,3201300,92.78683
"1168",93.669998,94.870003,93.169998,94.870003,3401200,94.338088
"1169",93.919998,94.360001,92.099998,92.25,4053200,91.732775
"1170",92.68,92.690002,90.769997,91.919998,4028300,91.404624
"1171",92.230003,93.389999,92.029999,93.349998,3970100,92.826606
"1172",92.769997,93.269997,92.269997,92.540001,3593700,92.02115
"1173",92.879997,93.589996,92.559998,93.339996,2877200,92.81666
"1174",93.400002,93.470001,91.540001,91.790001,3643100,91.275355
"1175",91.5,91.699997,90.690002,91.169998,3669700,90.658829
"1176",91.739998,93.099998,91.220001,92.75,3847300,92.229972
"1177",92.489998,92.75,90.949997,91.309998,4270500,90.798043
"1178",91.459999,92.660004,90.800003,92,5927900,91.484177
"1179",92.019997,92.57,91.900002,92.040001,3847800,91.523954
"1180",91.739998,92.900002,91.720001,91.860001,3685500,91.344963
"1181",91.540001,93.769997,91.43,93.620003,4071900,93.095097
"1182",93.480003,94.260002,93.480003,93.699997,3302600,93.174643
"1183",93.610001,95.290001,93.349998,94.93,3699000,94.39775
"1184",94.919998,95.230003,94.279999,95.010002,2311100,94.477303
"1185",94.75,95.540001,94.75,95.419998,2619600,94.885
"1186",95.419998,97.199997,95.419998,96.82,3526800,96.277152
"1187",96.660004,97.330002,96.650002,96.989998,2967500,96.725925
"1188",96.949997,97.410004,96.629997,97.120003,3559300,96.855576
"1189",96.889999,98.860001,96.75,98.75,5512500,98.481135
"1190",98.440002,98.470001,97.120003,97.970001,3519200,97.70326
"1191",97.669998,97.870003,96.959999,97.519997,2426500,97.254481
"1192",97.959999,98.68,97.790001,98.459999,3316800,98.191924
"1193",98.459999,98.690002,96.599998,96.910004,3587300,96.646149
"1194",97.089996,97.82,96.940002,97.43,2969400,97.16473
"1195",96.419998,96.970001,96.25,96.510002,3548000,96.247236
"1196",96.379997,97.080002,95.18,95.339996,3742100,95.080416
"1197",95.5,97.099998,95.379997,97.040001,2904900,96.775792
"1198",97.040001,97.480003,95.300003,95.809998,3698100,95.549138
"1199",96.199997,96.800003,95.93,96.440002,4248500,96.177427
"1200",96.139999,96.779999,95.510002,96.540001,3204100,96.277153
"1201",96.540001,97.870003,95.610001,97.510002,4427800,97.244514
"1202",97.809998,98.620003,97.209999,98.32,6768000,98.052306
"1203",102.629997,103.790001,101.25,101.980003,14889900,101.702344
"1204",101.550003,102.599998,101.199997,101.459999,5235900,101.183756
"1205",101.050003,101.660004,100.599998,100.650002,3799400,100.375964
"1206",101,101.18,98.940002,98.989998,4066700,98.72048
"1207",98.339996,100.089996,97.669998,99.330002,4739900,99.059558
"1208",99.120003,100.18,99.120003,99.879997,2201800,99.608056
"1209",101.230003,101.550003,100.540001,100.889999,2717700,100.615308
"1210",100.879997,101.839996,100.290001,100.330002,3154600,100.056835
"1211",100,100.279999,98.339996,99.550003,3302700,99.27896
"1212",100.040001,100.32,99.389999,99.660004,1920200,99.388661
"1213",98.75,100.629997,98.550003,99.730003,2513700,99.45847
"1214",99.730003,100.260002,99.470001,99.610001,1996800,99.338794
"1215",100,100.970001,99.720001,100.839996,3261200,100.565441
"1216",101,101.690002,100.599998,100.720001,2650500,100.445773
"1217",100.919998,101.080002,99.93,99.970001,2959100,99.697815
"1218",99.970001,100.059998,99.059998,99.269997,3656900,98.999716
"1219",99.059998,99.809998,98.699997,99.529999,2385400,99.25901
"1220",100.629997,100.730003,99.730003,99.830002,2858100,99.558197
"1221",99.489998,100.169998,99.400002,99.900002,2052000,99.628006
"1222",99.169998,99.370003,98.139999,98.550003,3024800,98.281683
"1223",99.080002,100.339996,99.019997,99.989998,3104300,99.717757
"1224",100.760002,100.849998,99.720001,100.290001,2562600,100.016943
"1225",100.300003,100.389999,99.290001,100.150002,1952900,99.877325
"1226",99.779999,101.599998,99.449997,101.110001,2334100,100.83471
"1227",100.459999,101.279999,100.209999,100.949997,2167000,100.675142
"1228",101.269997,102,100.769997,100.940002,2579200,100.665175
"1229",100.800003,100.800003,99.190002,99.860001,3015800,99.588114
"1230",99.529999,100.489998,99.260002,100.169998,2697600,99.897267
"1231",99.75,100.510002,98.459999,98.839996,3248500,98.570887
"1232",99.879997,100.82,99.410004,100.779999,3341700,100.505607
"1233",101,101.199997,100.480003,100.830002,2278900,100.555474
"1234",100.43,100.870003,100.260002,100.419998,2552200,100.146587
"1235",100.269997,101,99.68,100.220001,2698300,99.947134
"1236",100.449997,101.589996,100.019997,101.449997,2763100,101.173781
"1237",102.290001,103.300003,102.290001,102.440002,2767400,102.161091
"1238",102.419998,103.220001,102.089996,102.790001,2669900,102.510137
"1239",101.980003,102.690002,101.599998,102.370003,2338200,102.091282
"1240",102.690002,102.730003,101.790001,102.160004,2254100,101.881855
"1241",102.940002,103.510002,102.309998,103.440002,2716700,103.158368
"1242",103.650002,105.029999,103.370003,104.980003,3932600,104.694176
"1243",105.110001,105.5,104.419998,104.75,2522600,104.464799
"1244",104.620003,105.18,104.349998,104.639999,2985600,104.355098
"1245",104.919998,105.150002,104.209999,104.610001,2699600,104.325181
"1246",104.870003,105.199997,104.239998,104.400002,2727600,104.115754
"1247",105.209999,105.220001,104.040001,104.43,2827400,104.145671
"1248",104.43,104.75,103.18,103.419998,2845700,103.138419
"1249",103.480003,103.919998,102.309998,102.839996,4448400,102.559996
"1250",102.230003,102.949997,101.510002,102.300003,2890800,102.300003
"1251",102.300003,102.379997,101.040001,101.669998,2772600,101.669998
"1252",101.769997,102.290001,101.449997,101.760002,2472000,101.760002
"1253",101.800003,102.690002,101.5,102.110001,2487200,102.110001
"1254",102.290001,103.089996,101.769997,102.510002,2372500,102.510002
"1255",102.059998,103.300003,101.620003,101.949997,2140800,101.949997
"1256",101.5,102.25,101.129997,102.029999,1885700,102.029999
"1257",101.599998,101.889999,101.379997,101.440002,2067700,101.440002
"1258",101.489998,101.93,100.779999,101.349998,1716800,101.349998
"1259",101.830002,104.029999,101.660004,103.339996,3117900,103.339996
