"","ALXN.Open","ALXN.High","ALXN.Low","ALXN.Close","ALXN.Volume","ALXN.Adjusted"
"460",93.349998,93.739998,91.879997,92.830002,814200,92.830002
"461",92.18,93.860001,91.93,93.669998,661100,93.669998
"462",92.57,92.720001,91.529999,91.879997,761300,91.879997
"463",92.110001,92.169998,88.239998,89.220001,1238400,89.220001
"464",89.849998,91.129997,89.419998,89.809998,899800,89.809998
"465",90.190002,90.919998,89.769997,90.099998,675400,90.099998
"466",89.400002,90.43,88.82,89.019997,811400,89.019997
"467",89.410004,89.599998,87.010002,88.669998,1257800,88.669998
"468",88.860001,90.199997,88.489998,89.709999,959500,89.709999
"469",89.519997,91.209999,89.019997,90.360001,677400,90.360001
"470",90.339996,92.379997,90.309998,90.970001,792900,90.970001
"471",91.519997,92.589996,91.010002,91.760002,921300,91.760002
"472",90.809998,91.940002,89.339996,91.940002,1215700,91.940002
"473",93.57,93.970001,88.010002,88.900002,2272900,88.900002
"474",89.370003,90.980003,88.330002,90.459999,1370700,90.459999
"475",90.739998,90.739998,89.279999,89.379997,1218800,89.379997
"476",89.370003,91.739998,88.440002,90.559998,1031400,90.559998
"477",90.669998,91.169998,89.830002,90.32,852900,90.32
"478",90.699997,92.389999,90.099998,91.730003,1028000,91.730003
"479",91,92.559998,90.220001,92.260002,830500,92.260002
"480",92.529999,92.57,90.610001,90.989998,664600,90.989998
"481",90.400002,90.440002,86.660004,87.279999,1616500,87.279999
"482",85.32,87.470001,81.279999,86.389999,1916100,86.389999
"483",85.620003,85.989998,83.769997,85.75,1501000,85.75
"484",85.150002,85.25,83.620003,84.339996,1050600,84.339996
"485",84.620003,86.75,84.620003,86.220001,1259200,86.220001
"486",85.940002,87.470001,85.5,86.290001,1072000,86.290001
"487",85.959999,86.389999,85.309998,86.019997,895900,86.019997
"488",86.129997,87.669998,86,86.730003,1075900,86.730003
"489",86.790001,87.730003,86.540001,86.989998,1516300,86.989998
"490",86.800003,87.400002,84.339996,84.349998,1499500,84.349998
"491",84.580002,84.769997,82.949997,84.260002,1746300,84.260002
"492",84.860001,89.169998,84.699997,88.760002,1721700,88.760002
"493",91.800003,94.360001,91.800003,92.540001,5568900,92.540001
"494",90.580002,91.360001,89.459999,90.57,3250100,90.57
"495",90.860001,93.370003,90.769997,93.099998,26399200,93.099998
"496",93.040001,93.360001,91.379997,92.419998,2832100,92.419998
"497",92.779999,92.980003,90.889999,92.07,2642400,92.07
"498",91.699997,92.059998,90.18,91.690002,1935900,91.690002
"499",91.57,92.209999,89.610001,90.57,4854700,90.57
"500",88.589996,89.870003,87.360001,87.599998,2407700,87.599998
"501",87.5,88.480003,86.639999,88.389999,1989700,88.389999
"502",88.480003,89.959999,87.709999,89.800003,1212400,89.800003
"503",90.230003,90.980003,89.269997,90.839996,1364100,90.839996
"504",91.760002,92,90.190002,90.379997,949800,90.379997
"505",90.260002,92.57,89.699997,92.43,1358600,92.43
"506",92.699997,92.980003,90.339996,90.449997,1356500,90.449997
"507",90.959999,93.75,90.599998,93.720001,1917100,93.720001
"508",93.629997,93.739998,91.169998,91.660004,1257800,91.660004
"509",91.900002,93.709999,91.540001,92.959999,1393800,92.959999
"510",93.309998,94.379997,92.550003,93.309998,3725000,93.309998
"511",93.230003,94.339996,92.720001,94.059998,1419400,94.059998
"512",95.32,99.199997,95.300003,98.699997,2789200,98.699997
"513",99.199997,99.410004,96.489998,97.82,1585100,97.82
"514",98.150002,98.870003,94.699997,94.989998,1811600,94.989998
"515",94.800003,96.190002,92.75,95.949997,1647800,95.949997
"516",95.489998,96.129997,94.25,95.900002,898700,95.900002
"517",96.029999,98.449997,96.019997,97.379997,1022700,97.379997
"518",97.470001,99.699997,97.400002,99.459999,1154000,99.459999
"519",98.57,98.790001,94.620003,96.489998,1341400,96.489998
"520",98.650002,99.489998,98.349998,99.300003,1245300,99.300003
"521",100,104.379997,99.389999,103.830002,2252500,103.830002
"522",104.25,104.309998,102.5,103.739998,711600,103.739998
"523",103.879997,104.269997,103.209999,103.389999,1463200,103.389999
"524",103.230003,103.849998,100.309998,101.25,1101800,101.25
"525",101.029999,102.169998,99.589996,100.43,1269700,100.43
"526",101.220001,101.849998,97.900002,98.110001,1392800,98.110001
"527",98.110001,98.279999,95.800003,96.68,1545000,96.68
"528",96.019997,97.519997,94.800003,97.190002,1125100,97.190002
"529",97.370003,98.330002,96.620003,97.349998,1139200,97.349998
"530",96.870003,98.339996,96.620003,97.5,976200,97.5
"531",98.129997,99.18,97.18,98.970001,825800,98.970001
"532",98.800003,100.349998,98.349998,100.110001,1292600,100.110001
"533",100.139999,101,98.82,100.32,1384700,100.32
"534",100.699997,100.800003,99.099998,99.349998,1697700,99.349998
"535",97.709999,98.639999,95.169998,98.440002,1853200,98.440002
"536",98.830002,98.940002,97.309998,97.620003,2089700,97.620003
"537",103.559998,105.32,98,105.129997,3183000,105.129997
"538",105.360001,108.870003,103.949997,106.139999,2631200,106.139999
"539",106.139999,109.959999,105.190002,108.970001,2024600,108.970001
"540",108.68,109.900002,104.290001,104.589996,2139000,104.589996
"541",104.440002,107.059998,104.290001,104.849998,1639400,104.849998
"542",105.559998,106.419998,102.529999,102.720001,1549000,102.720001
"543",101.550003,103.209999,101,102.300003,1159000,102.300003
"544",104.400002,109.139999,103.589996,106.959999,3112000,106.959999
"545",107.139999,107.760002,103.309998,106.129997,1484900,106.129997
"546",105.419998,105.959999,104.139999,105.099998,854300,105.099998
"547",105.279999,105.5,104.029999,104.720001,709100,104.720001
"548",104.480003,105.459999,103.470001,103.629997,739500,103.629997
"549",103.480003,104.309998,102.160004,103.419998,623000,103.419998
"550",103.540001,104.029999,102.25,103.68,500200,103.68
"551",104.370003,104.68,103.059998,104.029999,725700,104.029999
"552",103.75,105.589996,102.980003,105.349998,681800,105.349998
"553",105.139999,105.239998,103.459999,103.610001,838100,103.610001
"554",103.82,103.82,100.559998,102.309998,1210500,102.309998
"555",102.199997,102.400002,100.589996,101.589996,854800,101.589996
"556",101.779999,102.330002,101.139999,101.650002,827400,101.650002
"557",101.300003,104.419998,101.07,104.230003,1028000,104.230003
"558",103.870003,104.5,102.629997,103.699997,671900,103.699997
"559",103.760002,107,103.540001,106.739998,1009100,106.739998
"560",106.550003,107.580002,105.809998,106.940002,1016600,106.940002
"561",106.669998,108.309998,105.82,107.540001,1475100,107.540001
"562",107.779999,107.940002,106.010002,106.57,913100,106.57
"563",105.75,106.160004,104.889999,105.599998,778600,105.599998
"564",106.529999,107.489998,105.029999,107.209999,1034900,107.209999
"565",106.760002,108.739998,105.699997,108.400002,879800,108.400002
"566",108.599998,108.68,106.080002,106.809998,927300,106.809998
"567",107.790001,109.25,107.309998,109.029999,743400,109.029999
"568",109.629997,111.059998,108.120003,110.610001,1080600,110.610001
"569",110.720001,111.040001,109.419998,110.07,920100,110.07
"570",109.860001,110.419998,109.169998,109.650002,645000,109.650002
"571",110.169998,110.360001,108.349998,109.059998,474300,109.059998
"572",108.970001,110.790001,107.400002,110.459999,779600,110.459999
"573",110.639999,111.769997,109.830002,110.470001,1113100,110.470001
"574",110.540001,112.199997,110.300003,111.730003,786100,111.730003
"575",111.830002,113.089996,111.360001,113.080002,786900,113.080002
"576",113.589996,114.370003,112.760002,113.970001,1113100,113.970001
"577",113.889999,114.239998,112.900002,113.730003,571900,113.730003
"578",113.5,114.959999,113.209999,114.209999,1978400,114.209999
"579",114.18,114.699997,112.589996,112.919998,751800,112.919998
"580",113.540001,116.43,113.230003,113.900002,1279300,113.900002
"581",113.919998,114.809998,111.309998,111.959999,1051900,111.959999
"582",112.089996,113.540001,111.440002,113.25,755100,113.25
"583",113.5,115,112,114.400002,1101000,114.400002
"584",114.519997,117.650002,114.519997,116,1520000,116
"585",116.559998,116.870003,115.43,116.629997,901300,116.629997
"586",116.970001,117.949997,116.019997,117.82,837400,117.82
"587",118.25,119.480003,117.459999,117.720001,681000,117.720001
"588",118.440002,119.540001,117.779999,118.150002,719700,118.150002
"589",118,118.080002,115.050003,115.239998,941600,115.239998
"590",114.93,114.93,110.809998,111.300003,1372300,111.300003
"591",110.059998,112.620003,110.010002,111.410004,937300,111.410004
"592",112.220001,113.330002,111.550003,112.160004,829400,112.160004
"593",112.059998,112.379997,110.980003,111.190002,610000,111.190002
"594",112,112.360001,110.110001,111.419998,931500,111.419998
"595",111.75,112.620003,110.839996,111.739998,781100,111.739998
"596",111.419998,115.059998,111.419998,114.589996,861100,114.589996
"597",116.400002,116.849998,113.540001,113.669998,821500,113.669998
"598",113.68,113.949997,107.580002,107.620003,2000100,107.620003
"599",107,107.18,100.809998,104.029999,2633900,104.029999
"600",101.599998,102.989998,98.120003,100.940002,2034700,100.940002
"601",101.089996,101.970001,93.330002,93.559998,4690800,93.559998
"602",94.32,97,94.110001,96.449997,2808700,96.449997
"603",96.260002,97.18,95.239998,95.260002,1671000,95.260002
"604",95.370003,95.550003,90.239998,90.379997,2522400,90.379997
"605",90.43,93.75,89.220001,92.400002,2366900,92.400002
"606",93.160004,93.160004,88.860001,89.089996,2239900,89.089996
"607",89,91.839996,88.699997,90.589996,1533800,90.589996
"608",90.459999,91.559998,89.879997,90.32,1598700,90.32
"609",89.75,90.230003,86.760002,87.970001,1949700,87.970001
"610",87.510002,89.330002,86.199997,88.690002,2979300,88.690002
"611",88.349998,91.790001,88,90.800003,1970400,90.800003
"612",90.919998,93.800003,90.900002,91.980003,1396300,91.980003
"613",91.93,92.43,90.900002,91.370003,1079400,91.370003
"614",92.139999,92.169998,89.25,89.440002,1207000,89.440002
"615",89.269997,89.400002,86.800003,88.25,1838800,88.25
"616",88.260002,91.489998,88.260002,90.910004,1540400,90.910004
"617",92,92.860001,90.440002,92.470001,1328300,92.470001
"618",92.089996,94.089996,91.830002,94.059998,1124600,94.059998
"619",94.029999,94.699997,93.059998,93.459999,839700,93.459999
"620",94.300003,94.800003,93.849998,94.709999,361000,94.709999
"621",94.129997,94.650002,93.349998,94.07,913200,94.07
"622",93.68,94.900002,93.449997,93.910004,1122400,93.910004
"623",93.709999,96.150002,93.059998,96.019997,1425100,96.019997
"624",96.440002,97.160004,95.300003,95.650002,684400,95.650002
"625",96.110001,96.339996,94.660004,96.019997,954200,96.019997
"626",96.239998,97.07,94.959999,95.190002,1020700,95.190002
"627",95.470001,96.360001,94.860001,95.160004,824300,95.160004
"628",95.419998,95.580002,93.82,94.110001,1020600,94.110001
"629",94.18,95.099998,92.849998,93.589996,983900,93.589996
"630",93.779999,94.099998,90.080002,91.5,1718400,91.5
"631",91.739998,94.120003,91.519997,92.650002,1611800,92.650002
"632",93.080002,95.720001,93.050003,95.230003,953500,95.230003
"633",95.5,95.650002,93.550003,95.089996,903100,95.089996
"634",94.610001,95.199997,92.949997,94.120003,1060400,94.120003
"635",94.099998,95,93.040001,93.400002,1606600,93.400002
"636",93.779999,95.209999,92.900002,95.190002,800400,95.190002
"637",95.440002,97.800003,95.07,97.290001,1265700,97.290001
"638",96,97.300003,94.550003,95.050003,1367200,95.050003
"639",95.559998,96.43,94.849998,95.860001,887300,95.860001
"640",95.080002,95.080002,92.059998,93.879997,2297300,93.879997
"641",94,95.900002,93.349998,95.389999,653900,95.389999
"642",95.089996,95.230003,93,93.769997,735100,93.769997
"643",93.720001,94.709999,92.029999,93.620003,1217900,93.620003
"644",92.949997,93.800003,92.220001,92.360001,548600,92.360001
"645",92.220001,93.830002,91.440002,93.739998,1528800,93.739998
"646",96.150002,100.059998,96.010002,100.050003,2003700,100.050003
"647",99.339996,99.839996,98.059998,98.480003,1042000,98.480003
"648",98.540001,99.449997,97.540001,97.620003,1219500,97.620003
"649",97.209999,97.400002,96.629997,97.309998,1386900,97.309998
"650",97.300003,97.830002,96.389999,97.489998,1821400,97.489998
"651",97.669998,100.660004,96.93,100.309998,1283700,100.309998
"652",100.68,102.739998,100.089996,102.57,1721900,102.57
"653",102.599998,103.199997,99.730003,100.389999,1179000,100.389999
"654",100.139999,100.169998,98.360001,99.349998,929200,99.349998
"655",98.68,99.919998,97.739998,98.220001,1127000,98.220001
"656",98.080002,98.389999,97.080002,97.389999,803600,97.389999
"657",98.239998,98.529999,97.309998,97.410004,929900,97.410004
"658",97.389999,97.839996,96.529999,97.419998,1215400,97.419998
"659",97.419998,98.199997,96.989998,97.400002,1295300,97.400002
"660",97.459999,97.800003,91.300003,92.959999,5158200,92.959999
"661",93.650002,95.910004,92.330002,94.559998,3010200,94.559998
"662",94.900002,95.440002,93.699997,94.68,1438000,94.68
"663",95.18,95.459999,93.059998,94.5,1243800,94.5
"664",94.32,95.029999,93.330002,95,1416700,95
"665",94.760002,96.980003,94.709999,95.349998,1582300,95.349998
"666",94.730003,95.379997,93.620003,93.989998,1104100,93.989998
"667",94.75,98.589996,94.019997,97.870003,1890500,97.870003
"668",96.099998,96.860001,94.410004,95.220001,1278600,95.220001
"669",95.989998,96.160004,94.699997,95.32,1297200,95.32
"670",94.93,95.300003,92.870003,93.830002,2042300,93.830002
"671",94.080002,94.330002,91.68,92.669998,1692000,92.669998
"672",93.110001,93.989998,92.900002,93.660004,1059900,93.660004
"673",93.660004,93.970001,91.980003,92.300003,1707200,92.300003
"674",92.339996,92.43,89.809998,90.209999,3115900,90.209999
"675",90.120003,92.209999,89.849998,92.010002,2496400,92.010002
"676",94.519997,95.25,84.519997,87.629997,5936500,87.629997
"677",87.93,88.470001,85.529999,86.010002,3690500,86.010002
"678",82.769997,85.470001,81.82,83.389999,3996800,83.389999
"679",84.440002,85.279999,83.300003,84.459999,4062400,84.459999
"680",84.379997,87.980003,83.620003,87.279999,3895600,87.279999
"681",87.279999,87.800003,86.93,87.440002,2006000,87.440002
"682",87.07,87.889999,86.18,86.290001,1950000,86.290001
"683",86.410004,86.75,85.169998,85.360001,2840100,85.360001
"684",85.309998,87.32,84.459999,86.540001,1455400,86.540001
"685",86.239998,87.75,86,86.739998,1324800,86.739998
"686",86.739998,87.07,86.089996,86.769997,1506800,86.769997
"687",86.690002,89.93,86.110001,89.900002,2328500,89.900002
"688",90.169998,91.900002,90.029999,91.010002,2383600,91.010002
"689",91.209999,93.5,91,93.18,2446200,93.18
"690",92.699997,93.169998,91.459999,92.239998,1289400,92.239998
"691",92.690002,92.989998,90.760002,91.059998,1466200,91.059998
"692",90.800003,92.349998,90.459999,91.669998,1151100,91.669998
"693",91.580002,92.010002,90.690002,91.75,998100,91.75
"694",91.709999,92.160004,91,91.510002,1061000,91.510002
"695",91.639999,92.050003,91.410004,91.839996,875500,91.839996
"696",91.410004,94.410004,91.410004,93.660004,2874600,93.660004
"697",92.410004,94.349998,91.220001,93.639999,1853700,93.639999
"698",93.580002,94.059998,91.93,92.739998,1365800,92.739998
"699",93.510002,94.480003,92.790001,93.879997,1151900,93.879997
"700",92.989998,93.800003,91.849998,92.339996,834600,92.339996
"701",92.790001,93.510002,92.419998,93.480003,721400,93.480003
"702",93.540001,94.089996,91.82,92.349998,816600,92.349998
"703",92.800003,93.059998,91.32,91.370003,1115800,91.370003
"704",91.139999,94.040001,89.75,93.919998,1489100,93.919998
"705",91.690002,93,90.290001,92.139999,2555300,92.139999
"706",91.07,95.860001,91.07,95.599998,2538000,95.599998
"707",96.18,100.25,96,99.029999,3116400,99.029999
"708",98.68,99.589996,96.529999,97.269997,2286300,97.269997
"709",97.980003,99.139999,97.099998,98.900002,1720700,98.900002
"710",98.050003,99.699997,97.459999,99.199997,1501900,99.199997
"711",98.989998,99.419998,97.010002,98.18,1066200,98.18
"712",97.360001,99.019997,97.269997,98.32,1099800,98.32
"713",98.480003,100.550003,98.300003,100.050003,1394900,100.050003
"714",100.209999,100.779999,99.779999,100.419998,1013500,100.419998
"715",100.43,100.43,99.279999,100.099998,1182500,100.099998
"716",99.709999,100.040001,96.089996,96.220001,1381700,96.220001
"717",97.379997,97.379997,95.519997,96.199997,1884500,96.199997
"718",95.839996,95.849998,93.830002,94.75,1634900,94.75
"719",94.720001,94.720001,91.43,92.019997,1365500,92.019997
"720",92.290001,93.410004,91.160004,92.599998,3864700,92.599998
"721",92.610001,93.169998,88.860001,90.449997,2651700,90.449997
"722",90.790001,92.43,90.339996,91.690002,1626000,91.690002
"723",91.440002,92.279999,89.120003,89.230003,2063200,89.230003
"724",92.650002,99.07,91.099998,98.82,4363600,98.82
"725",98.669998,99.790001,97.5,99.339996,1490900,99.339996
"726",99.550003,99.580002,98.269997,98.660004,1399100,98.660004
"727",98.160004,98.459999,96.059998,98,1461600,98
"728",98,98.370003,96.089996,96.669998,1237600,96.669998
"729",96.379997,97.650002,95.68,96.199997,1171200,96.199997
"730",97.669998,98.620003,96.860001,98.169998,1137500,98.169998
"731",98.25,98.639999,96.949997,97.07,902400,97.07
"732",97.25,97.830002,95.940002,96.349998,820600,96.349998
"733",96.279999,98.050003,95.730003,96.599998,808900,96.599998
"734",96.739998,99.839996,96.699997,98.190002,1853700,98.190002
"735",98.519997,104.209999,97.900002,104.139999,2346200,104.139999
"736",103.610001,105.019997,102.059998,104.860001,1256600,104.860001
"737",104.860001,108.129997,104.610001,107.860001,1896100,107.860001
"738",107.870003,108,103.32,105.209999,1283100,105.209999
"739",104.839996,104.849998,100.029999,101.82,1670500,101.82
"740",102.57,104.290001,101.769997,102.900002,977700,102.900002
"741",102.790001,103.529999,99.839996,100.029999,914400,100.029999
"742",100.519997,102.870003,100.029999,102.669998,1020300,102.669998
"743",103,104.5,99.349998,100.57,1131600,100.57
"744",99.739998,101.279999,98,99.879997,780000,99.879997
"745",98.830002,99.709999,98.040001,99.169998,685000,99.169998
"746",100.5,102.139999,99.900002,101.190002,996900,101.190002
"747",100.209999,100.370003,98.800003,99.239998,767900,99.239998
"748",99.580002,101.709999,99.440002,101.129997,726000,101.129997
"749",100.370003,101.07,97.510002,97.580002,1337000,97.580002
"750",97.889999,98.440002,91.940002,95.480003,2311100,95.480003
"751",95.440002,95.739998,91.279999,92.559998,1640200,92.559998
"752",92.5,94.129997,89.559998,90.809998,1520800,90.809998
"753",90.589996,92.940002,90.339996,92.919998,1437600,92.919998
"754",93.589996,95.970001,93.5,94.379997,1271800,94.379997
"755",94.660004,94.660004,91.059998,91.910004,1429200,91.910004
"756",90.730003,95.400002,90.5,93.029999,1126500,93.029999
"757",93.839996,94.709999,91,91.349998,945200,91.349998
"758",91.309998,93.730003,90.610001,93.410004,811300,93.410004
"759",92.949997,93.43,91.129997,92.220001,940900,92.220001
"760",93.129997,93.160004,90.690002,91.32,1058500,91.32
"761",91.470001,93.580002,91.349998,92.389999,949300,92.389999
"762",93.790001,95.849998,90.860001,91.089996,2793700,91.089996
"763",90.169998,91.010002,87.389999,88.470001,1678800,88.470001
"764",89.169998,90.739998,87.360001,88.489998,3600700,88.489998
"765",88.019997,89.400002,87.010002,87.989998,1774500,87.989998
"766",88.699997,89.139999,87.019997,88.379997,1586300,88.379997
"767",89.410004,93.230003,89.160004,92.75,1754000,92.75
"768",93.669998,94.199997,92.849998,93.790001,968900,93.790001
"769",93.139999,93.919998,92.07,92.239998,1272900,92.239998
"770",93.730003,99.040001,93.339996,95.860001,2095900,95.860001
"771",95.440002,96.400002,94.209999,95.349998,869300,95.349998
"772",94.540001,96.419998,94.110001,96.040001,442900,96.040001
"773",96.309998,96.589996,95.519997,96.449997,515000,96.449997
"774",97,97,93.720001,94.339996,1109800,94.339996
"775",95.080002,96.169998,94,95.730003,1019000,95.730003
"776",95.75,101.25,95.449997,100.120003,1718600,100.120003
"777",101.190002,102.370003,100.5,101.440002,1347600,101.440002
"778",101.510002,125.650002,100.540001,114.260002,10846900,114.260002
"779",115,115.150002,107.389999,107.93,4660600,107.93
"780",108.379997,108.849998,106.360001,107.040001,2103600,107.040001
"781",107.129997,110.190002,106.739998,108.690002,1777200,108.690002
"782",108.900002,112.120003,108.550003,111.580002,2019800,111.580002
"783",113.580002,113.580002,111.389999,112.169998,2220000,112.169998
"784",113.5,113.879997,110.209999,112.800003,1718100,112.800003
"785",112.75,113.029999,109.230003,109.419998,1175200,109.419998
"786",109.5,111.5,108.900002,109.760002,1463800,109.760002
"787",107.870003,110.879997,105.32,107.559998,2636900,107.559998
"788",107.879997,112.610001,107.489998,112.5,2227000,112.5
"789",110.699997,111.5,109.489998,110.050003,1529500,110.050003
"790",110.860001,121.470001,108.970001,117.080002,5469100,117.080002
"791",115.639999,117.360001,114.660004,116.190002,1672000,116.190002
"792",117.550003,118.400002,116.440002,117.209999,1230500,117.209999
"793",117,117.309998,114.629997,117.279999,1283400,117.279999
"794",116.870003,117.900002,116.07,117.169998,703300,117.169998
"795",116.059998,116.459999,113.879997,114.370003,920900,114.370003
"796",114.32,115.919998,113.110001,114.650002,944500,114.650002
"797",114.93,115.25,112.739998,114.129997,678600,114.129997
"798",114.779999,115.849998,113.519997,114.089996,579100,114.089996
"799",112.07,112.07,108.25,109.260002,1288700,109.260002
"800",109.739998,110.339996,108.059998,110.120003,799800,110.120003
"801",110.199997,111.230003,109.43,109.690002,589800,109.690002
"802",108.870003,109,105.790001,106.150002,908000,106.150002
"803",105.449997,106.290001,104.25,105,1121300,105
"804",104.519997,106.019997,104.25,104.43,595700,104.43
"805",103.019997,106.209999,103.019997,105.099998,754600,105.099998
"806",104.470001,106.900002,104.040001,105.32,620900,105.32
"807",105.080002,106.949997,104.309998,106.769997,428600,106.769997
"808",107,107,104.839996,105.459999,927500,105.459999
"809",106.010002,109.300003,105.669998,107.190002,744800,107.190002
"810",106.160004,106.589996,105,105.699997,604800,105.699997
"811",105.970001,107.830002,104.949997,107.559998,666000,107.559998
"812",107.309998,109.980003,107.050003,109.300003,755900,109.300003
"813",109.669998,109.989998,107.290001,107.760002,510400,107.760002
"814",109.339996,111.18,108.269997,110.169998,733100,110.169998
"815",110.650002,113.580002,109.580002,112.650002,945200,112.650002
"816",112.650002,113.230003,111.519997,112.489998,434000,112.489998
"817",113.050003,113.050003,109.449997,111.559998,551800,111.559998
"818",111.839996,113.050003,111.379997,112.779999,581400,112.779999
"819",112.919998,113.860001,111.489998,113.620003,1064600,113.620003
"820",113.910004,114.790001,109.75,114.739998,1478500,114.739998
"821",114.709999,114.739998,113.419998,114.209999,500400,114.209999
"822",114.330002,114.57,113.519997,114.139999,592000,114.139999
"823",115,115.449997,113.239998,113.739998,522000,113.739998
"824",113.830002,114.940002,113.010002,114.239998,418500,114.239998
"825",114.199997,116.739998,112.540001,115.93,837200,115.93
"826",116.07,116.239998,112.57,114.029999,1064100,114.029999
"827",114.220001,115.580002,113.470001,113.650002,1462100,113.650002
"828",113.940002,114.370003,112.279999,112.5,891000,112.5
"829",112.540001,114.440002,112,113.589996,775400,113.589996
"830",113.849998,115.190002,112.830002,113.050003,659800,113.050003
"831",113.629997,116.010002,113.32,115.970001,1084600,115.970001
"832",114.839996,116.910004,114.400002,116.419998,743300,116.419998
"833",115.32,116.309998,114.5,116.160004,1277000,116.160004
"834",116.800003,118.290001,115.059998,117.389999,1060000,117.389999
"835",117.089996,117.739998,115.790001,116.75,703300,116.75
"836",116.239998,116.440002,112.720001,114.220001,895200,114.220001
"837",113.849998,116.720001,113.370003,116.440002,890500,116.440002
"838",115,115.769997,114.339996,114.489998,592100,114.489998
"839",114.239998,114.379997,108.349998,108.470001,1230700,108.470001
"840",108.709999,109.230003,104.419998,105.480003,1480400,105.480003
"841",106.940002,109.080002,106.25,108.669998,744900,108.669998
"842",108,109.75,107.57,108.809998,699600,108.809998
"843",107.910004,108.019997,105.739998,107.010002,962800,107.010002
"844",106.839996,109.129997,106.529999,108.239998,902000,108.239998
"845",109.269997,111.699997,108.75,110.959999,917200,110.959999
"846",110.75,110.919998,109.470001,110.790001,938000,110.790001
"847",111.040001,111.040001,108.25,108.43,1033000,108.43
"848",108.449997,108.970001,105.519997,105.879997,956300,105.879997
"849",106.269997,108.019997,100.889999,107.720001,902200,107.720001
"850",107.389999,110.07,106.830002,109.660004,1092400,109.660004
"851",111.220001,117,110.669998,116.699997,2090800,116.699997
"852",118.099998,125.260002,117.769997,125.169998,2626600,125.169998
"853",123.93,124.779999,121.5,124.199997,1688600,124.199997
"854",124.239998,124.440002,122,124.080002,789500,124.080002
"855",124.199997,126.389999,123.650002,125.5,1290000,125.5
"856",125,125.669998,122.940002,122.949997,1253800,122.949997
"857",124.059998,124.5,122.230003,123.360001,905400,123.360001
"858",123.760002,124.730003,122.150002,122.93,916600,122.93
"859",122.610001,122.769997,117.760002,119.540001,1435100,119.540001
"860",120,120.239998,116.230003,116.32,974100,116.32
"861",117,118.32,113.919998,114.099998,1456000,114.099998
"862",114.540001,118.559998,114.540001,117.43,1054000,117.43
"863",118.199997,118.400002,114.620003,116.169998,871800,116.169998
"864",115.540001,116.260002,113.139999,115.720001,974300,115.720001
"865",115.449997,116.650002,114,116.599998,815900,116.599998
"866",116.940002,120.110001,116.349998,119.970001,1222300,119.970001
"867",119.849998,124.080002,118.489998,124.07,1768100,124.07
"868",124.519997,124.690002,120.379997,120.970001,861900,120.970001
"869",120.360001,121.139999,117.330002,118.449997,885500,118.449997
"870",118.989998,121.68,117.739998,119.059998,779600,119.059998
"871",119.690002,122.040001,119.690002,121.300003,708800,121.300003
"872",121.970001,123.290001,120.43,122.790001,1013700,122.790001
"873",123.660004,123.93,121.349998,122.169998,696500,122.169998
"874",122.260002,122.870003,120.220001,121.900002,639400,121.900002
"875",122.989998,123.199997,120.199997,121.239998,484400,121.239998
"876",121.669998,124.800003,121.120003,124.5,622400,124.5
"877",124.580002,124.800003,122.220001,123.800003,740100,123.800003
"878",122.419998,122.82,120.870003,122.160004,839000,122.160004
"879",121.040001,123.18,120.139999,122.650002,875100,122.650002
"880",122.190002,123.080002,121.07,122.169998,831200,122.169998
"881",124.099998,129.220001,122.230003,125.449997,1022400,125.449997
"882",127.139999,128.089996,125.239998,125.839996,1598400,125.839996
"883",125.699997,126.839996,123.309998,125.25,1128800,125.25
"884",124.550003,125.480003,121.370003,121.599998,1208100,121.599998
"885",120.989998,123.419998,120.870003,122.349998,1039000,122.349998
"886",124.330002,124.620003,122.099998,123.690002,1341800,123.690002
"887",124.139999,125.379997,122.019997,123.779999,990400,123.779999
"888",123.309998,124.120003,121.440002,123.059998,1342000,123.059998
"889",123.510002,128.899994,122.690002,128.649994,1986900,128.649994
"890",129.240005,131.110001,126.080002,130.75,1523200,130.75
"891",131.479996,131.679993,128.520004,130.639999,2245600,130.639999
"892",131.380005,132.440002,130.119995,130.899994,901500,130.899994
"893",130.809998,131.990005,129.470001,131.059998,319800,131.059998
"894",132,133.75,130.009995,132.910004,531000,132.910004
"895",133.470001,133.470001,131.009995,131.570007,652700,131.570007
"896",131.720001,133.039993,130.149994,132.699997,685100,132.699997
"897",133.059998,133.479996,131.220001,132.880005,455600,132.880005
"898",132.460007,133.820007,130.539993,133.440002,760200,133.440002
"899",133,134.270004,131.649994,131.720001,683900,131.720001
"900",131.660004,132,127.699997,129.860001,1085500,129.860001
"901",130.509995,133.419998,128.509995,133.169998,1455200,133.169998
"902",133.669998,135.179993,131.690002,134,957600,134
"903",134.119995,135.460007,132.220001,134.070007,991500,134.070007
"904",135.509995,135.529999,132.869995,135.210007,991000,135.210007
"905",135.589996,136.429993,128.850006,130.610001,1354100,130.610001
"906",131.350006,137.759995,130.910004,137.660004,1467600,137.660004
"907",137.729996,138.320007,133.990005,137.029999,1025000,137.029999
"908",137.039993,139.880005,136.869995,139.809998,936700,139.809998
"909",139.380005,140.979996,136.880005,139.710007,1535300,139.710007
"910",141.289993,142.690002,139.160004,142.580002,1224900,142.580002
"911",140.639999,142.979996,140.119995,140.75,1263300,140.75
"912",139.350006,141.229996,136.330002,137.940002,1137500,137.940002
"913",137.220001,139.020004,133.479996,133.639999,1307900,133.639999
"914",133.380005,135.070007,126.760002,129.820007,1911400,129.820007
