"","LO.Open","LO.High","LO.Low","LO.Close","LO.Volume","LO.Adjusted"
"440",127.049995,128.540005,126.759991,128.000015,3368700,36.762041
"441",128.73,130.620003,128.73,130.340012,4101600,37.434096
"442",130.070011,130.209995,128.589993,128.910004,2727000,37.023393
"443",129.330002,130.620003,129.020016,129.930004,3492300,37.31634
"444",130.370007,131.220005,129.279991,131.220005,2604300,37.686833
"445",131.000015,131.600006,129.609993,130.149994,2259600,37.379522
"446",130.209995,130.709999,129.080006,130.400013,1993500,37.451329
"447",130.659988,131.240009,129.999985,130.539986,5072100,37.491529
"448",130.599987,132.369987,129.909988,131.949989,3699300,37.896487
"449",130.830002,131.979984,130.259995,130.400013,3049800,37.451329
"450",130.98999,131.430004,129.930004,130.970009,3318900,37.615033
"451",130.299992,130.730015,129.320011,129.410007,3468300,37.166996
"452",129.999985,131.310001,129.060001,131.199989,2353200,37.681084
"453",131.499985,132.500015,130.569992,131.349987,3387000,37.724164
"454",131.78001,132.689999,131.349987,131.819996,1978500,37.859152
"455",131.879997,132.180004,129.879993,130.340012,2004600,37.434096
"456",130.389988,131.370003,129.699989,131.330006,2407500,37.718426
"457",131.279995,131.630013,129.110012,129.48,5359200,37.187098
"458",129.759991,132.200008,129.660004,131.819996,2976000,37.859152
"459",131.919994,133.470005,131.540005,133.389988,2529900,38.31006
"460",133.080002,136.899994,132.999985,135.579987,5565900,38.939035
"461",135.249985,136.580006,134.580002,136.460014,2561400,39.191782
"462",135.470009,136.919998,135.120003,136.400013,2286300,39.174549
"463",136.379997,136.379997,134.339996,134.549995,2708400,38.643218
"464",135.519985,136.340012,135.140007,136.130013,2601000,39.097004
"465",135.950008,136.550011,135,136.059986,1882200,39.076892
"466",136.029991,138.879993,135.759991,137.879997,3483600,39.599606
"467",137.690014,137.73999,134.390007,134.390007,5140500,38.597268
"468",135.189995,135.320011,133.169998,134.049992,3006900,38.499615
"469",134.060005,136.98,133.959995,136.890003,2154300,39.315276
"470",137.160004,137.540005,135.189995,136.250015,2198100,39.131469
"471",136.310005,138.120003,135.729984,137.949989,2256300,39.619708
"472",137.25,137.570011,135.689999,137.069996,2460000,39.36697
"473",136.310005,137.049992,133.880013,134.819996,3519900,38.720763
"474",126.26001,130.730015,125.120007,129.53001,7919100,37.201461
"475",129.759991,134.750015,129.53001,134.679989,3918300,38.680552
"476",134.900013,136.449989,134.790001,135.689999,2689500,38.97063
"477",135.729984,136.220009,134.409988,135.290005,2450700,38.855751
"478",134.799992,135.180004,133.310005,133.560001,5812500,38.358888
"479",133.430008,134.799992,133.01001,133.98,2154300,38.479513
"480",134.160004,134.810005,133.509991,133.970009,2178000,38.476644
"481",133.880013,135.009991,132.639988,132.650013,2793900,38.097536
"482",132.680008,133.98,130.359993,130.569992,3526200,37.500147
"483",130.509991,131.019985,129.800011,130.730015,5076600,37.546106
"484",129.96999,130.350002,127.379997,127.490009,3767400,36.615566
"485",128.240009,129.48999,126.939995,128.120007,4641900,36.796503
"486",127.839993,128.970005,127.200005,128.78001,2762400,36.986058
"487",128.330006,129.330002,128.000015,128.960014,4218600,37.037756
"488",128.799992,129.099987,126.279991,126.569996,2572200,36.351335
"489",126.609993,127.98999,126.339993,127.430008,1733400,36.598333
"490",127.479984,127.76001,125.390007,125.390007,2096400,36.012438
"491",125.910004,127.379997,124.830002,125.100002,2418000,35.929147
"492",125.220005,126.290005,124.539986,126.189995,1774500,36.242197
"493",126.159988,126.390003,124.929989,125.25,2955900,35.972227
"494",127.140003,127.140003,124.779991,125.769985,3057600,36.121569
"495",125.910004,128.73999,125.000015,128.180008,13081500,36.813736
"496",127.77,128.420013,124.77,124.839993,13788600,35.854472
"497",125.399998,126.180004,123.579987,124.77,13950600,35.83437
"498",122.049992,124.350002,121.329987,124.01001,3743700,36.064121
"499",124.130013,124.359993,122.750015,123.600002,3437400,35.944884
"500",122.229984,122.559986,119.790001,119.979984,3150600,34.892124
"501",120.290005,120.53001,119.109993,120.339993,2295300,34.99682
"502",120.170013,120.450005,118.71999,120.140007,2181300,34.938661
"503",120.819992,121.680004,120.500015,121.160007,4690800,35.235294
"504",122.169994,122.949989,121.470005,122.420013,2230200,35.601724
"505",122.300011,123.569996,121.659988,123.159988,1954800,35.816921
"506",123.759991,124.77,123.009991,123.080006,2162700,35.79366
"507",124.410004,124.410004,122.300011,122.949989,1419600,35.75585
"508",122.900013,124.839993,122.619987,123.320011,1843200,35.863458
"509",123.48999,125.439995,123.009991,125.060005,3445800,36.369476
"510",125.319992,127.310005,125.319992,127.169998,3784200,36.983097
"511",127.01001,128.930008,126.53001,128.360012,1876200,37.329172
"512",128.769985,129.500015,127.77,127.940014,2475600,37.20703
"513",127.670013,128.660007,127.01001,128.060005,3680100,37.241925
"514",128.700005,129.720005,127.970009,128.840012,2797500,37.468764
"515",129.290005,129.540001,128.210014,129.399994,10068600,37.631616
"516",129.089996,129.249985,127.560001,128.720009,2051400,37.433865
"517",128.379993,128.879997,126.779995,128.199989,2274300,37.282635
"518",128.759995,130.809986,128.270016,130.340012,2743800,37.904988
"519",129.48,131.720009,128.850002,131.580002,2262600,38.265597
"520",133.310005,133.310005,131.100002,131.949989,2684400,38.373196
"521",132.500015,135.48999,132.149998,135.450005,2277900,39.391057
"522",135.920013,137.300011,135.53001,136.919998,1260900,39.818555
"523",136.880013,136.880013,135.279991,135.380013,2583000,39.370702
"524",134.640003,137.090012,134.300011,136.049995,1803000,39.565544
"525",135.909988,137.009995,135.299995,135.729984,2042700,39.472479
"526",136.439999,136.439999,134.879997,136.01001,1980900,39.553915
"527",136.329987,138.189995,136.23999,137.73,1945800,40.054116
"528",137.910004,137.910004,136.200005,137.139988,1734900,39.882531
"529",137.259991,138.879993,137.090012,138.660004,1581300,40.324576
"530",137.829987,141.069992,137.829987,139.080002,2142000,40.446719
"531",139.550011,139.680004,138.149998,138.770016,1441800,40.35657
"532",138.740009,139.77,138.459995,139.640007,1366800,40.609577
"533",139.290001,139.539986,137.319992,138.129993,1894500,40.170441
"534",137.52,139.520016,137.220005,137.669998,2256300,40.036667
"535",136.509991,137.120007,135.770016,136.290001,2878500,39.635341
"536",136.130013,137.000015,134.910004,135.249985,3313200,39.332888
"537",130.700008,130.899994,125.139988,128.790001,9806400,37.45422
"538",128.700005,128.78001,126.359997,127.029991,3863700,36.94238
"539",127.680004,128.169994,126.200008,127.449989,3367800,37.064523
"540",127.070011,127.890003,126.129993,127.649998,3055500,37.122688
"541",127.98999,129.159988,127.709999,128.640003,4887300,37.410598
"542",128.939999,128.939999,126.770016,126.909988,6006300,36.907482
"543",126.939995,127.569992,125.019985,125.430004,3325200,36.477078
"544",127.370007,127.709999,125.51001,126.509995,2079900,36.791157
"545",126.509995,127.209995,125.910004,126.020016,2193300,36.648663
"546",125.859993,126.609993,122.51001,122.73999,4933800,35.694778
"547",122.73,123.440014,121.929989,123.129993,3315600,35.808198
"548",122.819996,123.660004,122.769985,123.429989,2273100,35.895441
"549",123.380013,124.319996,122.960014,123.800011,1662000,36.00305
"550",123.839996,125.150013,123.249985,124.629993,1872300,36.244422
"551",124.929989,125.25,124.290001,124.839993,1485000,36.305493
"552",124.449989,125.229984,124.089993,124.950005,1660200,36.337486
"553",125.229984,129.26001,124.689995,129,11703000,37.515291
"554",129.729984,131.709995,128.570011,131.600006,5451900,38.271415
"555",130.940014,131.150013,129.609993,130.059986,2814000,37.823552
"556",130.790005,130.790005,127.71999,127.880013,2699100,37.18958
"557",128.019985,129.170013,127.620003,128.169994,3254400,37.273912
"558",128.000015,128.640003,127.269985,128.03001,2418600,37.233202
"559",127.680004,128.709995,127.250015,128.379993,2298000,37.334983
"560",128.930008,129.149998,127.740005,128.220005,1662300,37.288456
"561",128.100002,130.28001,128.009995,129.789986,2711400,37.745031
"562",128.240009,128.330006,126.48999,126.579987,2661900,37.256446
"563",126.509995,127.02,125.900013,126.509995,1490700,37.235845
"564",126.930004,127.929989,125.51001,125.51001,2571000,36.941518
"565",125.910004,127.149994,125.009995,126.579987,1791600,37.256446
"566",126.569996,126.710014,124.410004,124.809986,2166900,36.73548
"567",125.090012,125.769985,123.720005,124.089993,2604600,36.523563
"568",124.410004,125.459999,123.350006,123.639988,1786200,36.391113
"569",124.080002,124.080002,123,123.560005,1638000,36.367571
"570",122.889988,123.009991,119.840012,120.999985,4743900,35.614077
"571",120.999985,121.290001,115.560001,115.76001,9086700,34.071789
"572",115.370007,117.930004,115.370007,116.559986,6574500,34.307247
"573",117.359997,117.500015,114.930004,115.220009,3615900,33.91285
"574",114.96999,117.579987,114.96999,117.089996,6570600,34.463245
"575",116.930008,120.399994,116.679989,119.139988,4532100,35.066622
"576",119.390007,119.450008,117.839996,118.680004,3567900,34.931234
"577",118.359993,121.200005,118.179989,120.849987,4812900,35.569928
"578",121.449989,122.529991,121.169998,122.439995,6441900,36.037917
"579",121.580006,122.189999,118.329987,118.950005,3711300,35.010704
"580",119.51001,119.829987,118.01001,118.02,4133100,34.736975
"581",118.250015,119.060005,117.629997,118.71999,3457500,34.943003
"582",119.000015,119.609997,117.540001,118.560001,2517900,34.895914
"583",118.329987,118.649998,116.310001,116.450008,3947100,34.274877
"584",117.27,117.779995,114.959999,115.389988,5582400,33.96288
"585",115.799995,117.890007,115.470005,116.51001,3419400,34.292537
"586",117.470009,118.430008,116.459999,117.870003,4164300,34.692826
"587",117.830006,118.869987,116.660007,117.120003,2771700,34.472077
"588",117.699989,118.520016,117.039986,118.340012,2222400,34.831164
"589",118.290001,118.550011,116.100002,116.199989,1951200,34.201288
"590",116.090012,117.459995,115.919998,116.300011,2269200,34.230728
"591",116.390007,116.769985,114.75,114.870003,2606400,33.809832
"592",115.340012,116.000015,113.580002,113.759995,1711800,33.483122
"593",113.840012,115.310005,113.259991,113.73999,1686600,33.477234
"594",113.559986,115.580006,113.399998,115.449989,2411400,33.98054
"595",117.380013,117.470009,115.700008,117.369987,2733000,34.545655
"596",117.839996,118.899994,117.509995,118.649998,2790000,34.922402
"597",117.350006,118.400013,117.120003,118.169998,3279000,34.781124
"598",117.620007,117.930004,116.229984,117.279991,4893300,34.519167
"599",117.299995,118.179989,116.549995,117.620007,2038800,34.619244
"600",116.769985,116.850002,114.800011,115.779991,2805600,34.07767
"601",110.559986,113.079987,110.100002,111.699989,9185700,32.876798
"602",112.28001,115.200005,111.600002,115.040005,3740100,33.859869
"603",114.939995,115.460014,113.600006,114.569996,2952900,33.72153
"604",115.389988,116.589993,115.359993,116.009995,3834000,34.145367
"605",116.150013,118.209995,115.400013,116.450008,2835000,34.274877
"606",117.050011,117.660004,115.220009,115.350002,5774700,33.951111
"607",115.089993,115.610012,113.970005,115.299992,1848900,33.936391
"608",115.550011,116.52,115.379997,115.959995,2293500,34.130651
"609",115.140003,115.250015,112.259995,112.490009,4435500,33.109325
"610",112.5,114.050011,112.479984,112.599987,2036700,33.141695
"611",112.550011,113.709995,112.169998,112.589996,2443500,33.138755
"612",112.839993,113.810005,112.329987,112.589996,1256700,33.138755
"613",112.599987,114.849987,112.220009,114.509995,2365200,33.70387
"614",114.290005,114.680008,112.250015,112.749985,2647800,33.185844
"615",112.5,113.480015,112.250015,113.129997,2274300,33.297694
"616",113.25,115.670013,113.189999,115.28001,3968100,33.93051
"617",116.289986,119.229984,116.289986,119.220005,2964900,35.090173
"618",119.109993,119.790001,118.100006,119.73,1981500,35.240281
"619",120.099987,121.490009,119.25,121.350002,2623800,35.717098
"620",121.890003,123.320011,121.269985,123.27,957300,36.282214
"621",122.990009,123,121.080002,121.809986,1932000,35.852486
"622",122.109993,122.709995,121.259995,121.599987,2147700,35.790676
"623",120.230015,121.209995,119.000015,120.419998,2632200,35.900991
"624",120.569996,122.330006,120.279991,120.410007,2507700,35.898012
"625",120.500015,121.580006,120.080006,121.160007,3215100,36.121611
"626",121.670013,122.430004,120.950008,120.999985,1690200,36.073903
"627",121.080002,121.659988,120.069992,120.26001,1221300,35.853293
"628",120.609993,121.310005,119.859993,120.009991,2269200,35.778754
"629",119.910004,120.999985,119.439995,119.669998,1754100,35.677392
"630",120,121.749985,119.840012,121.479984,1430400,36.217006
"631",121.670013,121.940014,120,120.299995,1719000,35.865214
"632",120.870003,121.080002,119.580002,119.939999,3799500,35.757888
"633",120.459995,121.040005,119.46999,119.78001,2695800,35.71019
"634",119.78001,120.230015,118.709999,119.609997,3897000,35.659504
"635",119.259991,119.960014,118.71999,119.420013,1834200,35.602864
"636",119.73,120.129993,117.870003,118.779991,2742000,35.412053
"637",119.210014,119.210014,114.759991,116.090012,9291600,34.610085
"638",116.900013,118.149994,116.439995,117.459995,4376400,35.018521
"639",117.729984,118.5,116.979984,118.290001,2251800,35.265971
"640",117.710014,118.460014,116.420013,116.889988,6130200,34.848583
"641",116.600006,117.189995,116.259991,116.759995,926400,34.809828
"642",116.499985,117.189995,115.76001,115.940014,2222100,34.565366
"643",115.98,116.339996,113.910004,114.609993,3654000,34.168845
"644",114.48,116.289986,114.26001,115.350002,2405400,34.389465
"645",114.860012,116.850002,114.579987,116.669998,2567700,34.782998
"646",118.389988,120.729984,118.080002,120.729984,3049200,35.993407
"647",120.939995,120.959999,118.709999,118.899994,3089700,35.447829
"648",118.919998,119.409988,117.639988,117.870003,3438900,35.140757
"649",117.740009,118.040005,114.96999,115.640007,4227600,34.475925
"650",115.359993,115.890003,113.850002,113.939999,5183100,33.969099
"651",114.299995,115.130013,113.529991,115.01001,4378500,34.288103
"652",115.919998,116.220005,115.23999,116.090012,13615200,34.610085
"653",116.540005,117.75,116.52,117.020016,4346100,34.887349
"654",117.089996,117.759991,116.73999,117.060001,2944500,34.89927
"655",116.700005,117.800011,116.499985,117.380013,6216600,34.994675
"656",39.139999,39.48,38.77,38.82,1562200,34.72039
"657",39.009998,39.630001,38.830002,39.459999,2271600,35.292802
"658",39.349998,39.509998,39.02,39.509998,1999400,35.337521
"659",39.610001,39.919998,39.459999,39.650002,2472500,35.462739
"660",39.59,39.599998,39.110001,39.23,1754700,35.087092
"661",39.310001,39.73,39.279999,39.580002,2497600,35.400132
"662",39.66,40,39.490002,39.66,1930600,35.471682
"663",39.84,39.880001,39.27,39.73,2161100,35.534289
"664",39.759998,39.98,39.650002,39.700001,2048900,35.507458
"665",39.610001,39.779999,39.07,39.130001,2145200,34.997654
"666",39.209999,39.419998,39.029999,39.07,2380000,34.943989
"667",39.310001,39.77,39.259998,39.52,1859600,35.346467
"668",39.360001,39.509998,39.130001,39.209999,1535100,35.069204
"669",39.349998,39.91,39.279999,39.720001,2500400,35.525347
"670",39.630001,39.880001,39.540001,39.720001,1332000,35.525347
"671",39.849998,40.209999,39.610001,40.060001,2328100,35.829441
"672",40.07,40.450001,40.07,40.23,1909500,35.981486
"673",40.169998,40.299999,40,40.060001,1115200,35.829441
"674",40.049999,40.169998,38.990002,39.720001,2710300,35.525347
"675",40.240002,42.470001,40.02,41.68,4742600,37.278359
"676",41.66,41.91,40.740002,40.779999,3257100,36.473402
"677",40.939999,41.549999,40.779999,41.459999,2075700,37.081591
"678",41.450001,42.43,41.369999,42.41,2776000,37.931266
"679",42.400002,42.799999,42.130001,42.27,2245900,37.806052
"680",42.290001,42.880001,42.150002,42.759998,1892700,38.244303
"681",42.18,42.389999,40.84,41.150002,9987100,36.804331
"682",41.349998,41.689999,40.790001,40.799999,10570300,36.491291
"683",40.779999,40.779999,39.790001,40.049999,11154200,35.820495
"684",39.360001,39.439999,38.349998,38.84,5186200,35.221977
"685",38.959999,39.189999,38.529999,38.540001,4786500,34.949923
"686",38.34,38.68,38.169998,38.200001,4968100,34.641595
"687",38.23,38.529999,38.16,38.200001,3628000,34.641595
"688",38.470001,38.650002,38.200001,38.5,11094500,34.913649
"689",38.610001,38.630001,38.16,38.279999,4076400,34.714141
"690",38.400002,38.43,37.950001,38.240002,5689900,34.67787
"691",38.279999,38.630001,38.009998,38.619999,3777100,35.022469
"692",38.700001,38.75,38.349998,38.41,2672000,34.832032
"693",38.43,39.139999,38.43,39.119999,4109900,35.475893
"694",39.07,39.169998,38.610001,38.759998,4020500,35.149427
"695",38.939999,39.900002,38.919998,39.66,5054700,35.965592
"696",39.5,39.689999,39.16,39.389999,4447200,35.720743
"697",39.200001,39.380001,39,39.220001,1833200,35.56658
"698",39.290001,39.52,39.080002,39.360001,1981900,35.693538
"699",39.59,40.389999,39.43,40.119999,2880400,36.382741
"700",40.02,40.290001,39.779999,40.07,3592000,36.3374
"701",40.169998,40.43,39.970001,40.09,2169800,36.355537
"702",40.099998,40.290001,39.889999,40.02,1860700,36.292058
"703",40.25,40.439999,40.07,40.439999,2816000,36.672932
"704",40.259998,40.599998,40.200001,40.439999,2133800,36.672932
"705",40.490002,40.619999,40.209999,40.349998,2664000,36.591316
"706",40.5,40.5,40.02,40.330002,1884100,36.573182
"707",40.540001,41.299999,40.299999,41.220001,2849600,37.380276
"708",41.349998,41.349998,40.59,40.73,2597500,36.935919
"709",40.740002,41.290001,40.740002,41.080002,1660700,37.253318
"710",41.029999,41.029999,40.220001,40.57,2157300,36.790824
"711",40.59,41.16,40.59,41.16,2218900,37.325864
"712",41.25,41.400002,41.049999,41.25,5273700,37.407481
"713",41.240002,41.970001,41.240002,41.77,2052800,37.879042
"714",41.700001,41.779999,41.220001,41.360001,3223500,37.507234
"715",41.32,41.650002,41.119999,41.560001,1753900,37.688605
"716",41.169998,41.580002,40.779999,40.779999,2092100,36.981261
"717",40.950001,41.419998,40.799999,41.380001,1366300,37.525372
"718",41.279999,41.380001,40.84,41.099998,1616200,37.271452
"719",41.110001,41.259998,40.619999,40.869999,1658000,37.062877
"720",41.009998,41.560001,41.009998,41.23,1580600,37.389343
"721",41.189999,41.52,40.959999,41.5,1618700,37.634193
"722",41.68,41.970001,41.349998,41.82,2468300,37.924384
"723",41.880001,43.389999,41.810001,43.150002,4221600,39.130493
"724",43.330002,43.330002,42.470001,42.630001,2920300,38.658932
"725",42.650002,42.970001,42.369999,42.830002,3817600,38.840302
"726",42.860001,43.09,42.700001,42.950001,2118200,38.949123
"727",43,43.240002,42.779999,42.889999,2738500,38.894711
"728",42.900002,42.98,42.560001,42.669998,3076700,38.695203
"729",42.869999,43.119999,42.75,43.049999,2541900,39.039806
"730",43.139999,43.139999,42.540001,42.73,2723200,38.749615
"731",42.720001,42.790001,42.369999,42.59,1870600,38.622657
"732",42.68,43.259998,42.549999,43.189999,2849400,39.166764
"733",43.189999,43.349998,42.990002,43.23,2371400,39.203039
"734",43.169998,43.299999,42.700001,42.77,1861200,38.78589
"735",42.849998,43.130001,42.779999,43.080002,1682800,39.067014
"736",43.09,43.450001,43,43.299999,2024100,39.266518
"737",43.41,43.75,43.32,43.48,4007800,39.429751
"738",43.43,44.34,43.380001,44.060001,2511700,39.955725
"739",44.080002,44.639999,44,44.23,2805600,40.109887
"740",44.200001,44.529999,44.009998,44.27,1968800,40.146162
"741",44.369999,44.439999,44.049999,44.110001,1952800,40.001066
"742",44.110001,44.360001,43.77,43.98,2174000,39.883175
"743",44.279999,44.400002,43.540001,43.599998,3519700,39.538572
"744",43.470001,43.73,43.099998,43.57,7850700,39.511368
"745",43.459999,43.919998,43.119999,43.880001,6656300,39.792492
"746",44.099998,44.34,43.419998,43.669998,9221600,39.602051
"747",42.889999,43.02,42.099998,42.580002,3086900,39.10611
"748",42.639999,43.060001,42.630001,42.900002,2585800,39.400003
"749",42.73,43.16,42.439999,42.439999,2931600,38.977529
"750",42.41,43.23,41.720001,43.209999,2974800,39.684709
"751",43.259998,43.599998,42.860001,43.169998,6881700,39.647972
"752",43,43.099998,42.080002,42.32,3281000,38.86732
"753",42.32,43.139999,41.919998,43.110001,3825400,39.592869
"754",43.299999,43.900002,43.200001,43.610001,2516400,40.052077
"755",43.830002,43.950001,43.200001,43.259998,2781100,39.730629
"756",43.049999,43.619999,42.880001,42.880001,3003000,39.381634
"757",43.189999,43.450001,42.849998,42.919998,2760600,39.418368
"758",42.950001,44.130001,42.919998,44.07,3539400,40.474547
"759",43.919998,44.41,43.82,43.889999,2179800,40.309232
"760",44,44.720001,43.889999,44.57,2565400,40.933754
"761",44.669998,45,44.439999,44.919998,1950500,41.255198
"762",44.990002,45.07,43.740002,43.740002,3711400,40.171471
"763",43.52,43.700001,42.619999,42.84,3734800,39.344897
"764",42.970001,43.939999,42.970001,43.740002,3862400,40.171471
"765",43.419998,43.950001,42.880001,43.389999,3266200,39.850024
"766",43.689999,45.5,42.380001,43.529999,8534400,39.978602
"767",43.900002,44.09,42.720001,43.779999,5688800,40.208205
"768",43.779999,44.450001,43.439999,43.580002,3523600,40.024525
"769",43.689999,44.099998,43.540001,43.68,5703700,40.116365
"770",43.669998,44.540001,43.639999,43.950001,2595700,40.364338
"771",44.040001,44.57,43.950001,44.41,2614700,40.786808
"772",44.32,44.450001,44.049999,44.349998,1500300,40.731702
"773",44.400002,44.700001,43.779999,44.27,3494800,40.65823
"774",44.669998,45.650002,44.400002,45.639999,2908700,41.916458
"775",45.869999,46.169998,45.650002,45.790001,2754700,42.054221
"776",45.98,46.369999,44.98,45.75,4314200,42.017484
"777",46.259998,46.810001,46.259998,46.400002,2308300,42.614455
"778",45.759998,46.5,45.759998,46.169998,1928100,42.403217
"779",46.119999,46.34,46.049999,46.25,2100800,42.476691
"780",46.16,46.52,45.889999,46.25,2220300,42.476691
"781",46.279999,46.490002,46.080002,46.240002,1974700,42.467509
"782",46.240002,46.68,46.029999,46.529999,1988600,42.733847
"783",46.630001,46.68,46.25,46.5,2034400,42.706295
"784",46.529999,46.599998,45.860001,46.150002,2371200,42.384851
"785",45.200001,45.27,43.77,44.080002,7379900,40.483733
"786",44.150002,44.889999,43.830002,44.41,5017500,40.786808
"787",44.860001,46.099998,44.419998,44.549999,3766300,40.915385
"788",44.400002,44.900002,43.34,43.939999,3072700,40.355152
"789",43.970001,44,43.290001,43.349998,4187400,39.813287
"790",43.48,43.689999,43.119999,43.220001,3296500,39.693895
"791",43.23,43.290001,42.310001,42.529999,5410000,39.060187
"792",42.810001,43.16,42.59,43.139999,3730100,39.62042
"793",42.919998,43.41,42.759998,43.299999,4309100,39.767367
"794",43.220001,43.310001,43.060001,43.209999,1990100,39.684709
"795",43.029999,43.139999,42.66,43.110001,3611100,39.592869
"796",43.110001,43.259998,42.77,43.07,3509000,39.556132
"797",43.290001,43.75,43.16,43.599998,3448300,40.04289
"798",43.650002,43.68,43.200001,43.450001,1908300,39.90513
"799",43.459999,43.610001,43.209999,43.549999,1990100,39.99697
"800",43.580002,43.630001,42.959999,43.48,1676200,39.932682
"801",43.419998,43.580002,43.130001,43.52,1901000,39.969419
"802",43.130001,43.259998,42.330002,42.509998,2774300,39.041818
"803",42.459999,42.459999,42.02,42.16,2441300,38.720374
"804",42.240002,42.439999,41.830002,41.860001,1767600,38.44485
"805",41.849998,42.259998,41.560001,42.080002,1944600,38.646903
"806",42.040001,42.330002,41.709999,41.919998,2090300,38.499953
"807",42.310001,42.59,41.880001,42.490002,10749700,39.023453
"808",42.52,43.57,42.52,43.389999,10860400,39.850024
"809",43.48,43.779999,43.360001,43.509998,3225200,39.960233
"810",43.259998,43.490002,42.990002,43.200001,2694600,39.675527
"811",42.540001,42.540001,42,42.07,2922300,39.135975
"812",42,42.610001,41.900002,42.43,1778700,39.470869
"813",42.48,42.619999,42.150002,42.299999,1713600,39.349934
"814",42.52,42.650002,42.009998,42.080002,1701600,39.14528
"815",42.080002,42.779999,42.02,42.66,2924500,39.684828
"816",42.810001,43.349998,42.759998,43.299999,2476000,40.280193
"817",43.32,44.16,43.200001,44.029999,3432700,40.959281
"818",44.150002,44.25,43.799999,44.080002,2286500,41.005797
"819",44.209999,44.560001,44.099998,44.169998,2015300,41.089517
"820",44.220001,44.439999,43.959999,44.080002,2454800,41.005797
"821",44.049999,44.080002,43.380001,43.439999,2607300,40.410429
"822",43.75,44.209999,43.529999,44.02,2197300,40.94998
"823",44.400002,44.889999,44.389999,44.48,2163400,41.377898
"824",44.490002,44.98,44.490002,44.970001,4494300,41.833726
"825",44.970001,45.529999,44.779999,45.25,2704400,42.094198
"826",45.400002,45.599998,45.02,45.200001,2538800,42.047685
"827",45.18,45.380001,44.98,45.110001,3234500,41.963962
"828",45.09,45.110001,44.41,44.950001,1709200,41.815121
"829",44.900002,45.080002,44.599998,44.689999,2884500,41.573252
"830",44.830002,44.84,44.330002,44.41,3102900,41.31278
"831",44.529999,44.849998,44.439999,44.830002,2849100,41.703491
"832",44.669998,45.279999,44.369999,45.23,4445100,42.075592
"833",44.810001,44.950001,44.549999,44.779999,2423600,41.656975
"834",44.709999,44.880001,44.209999,44.880001,2079000,41.750003
"835",44.759998,45.16,44.669998,45.150002,2374300,42.001173
"836",45.09,45.630001,44.98,45.470001,3474700,42.298856
"837",45.419998,45.619999,44.860001,44.93,2103100,41.796515
"838",44.799999,45.439999,44.77,45.139999,2864800,41.991869
"839",45.07,45.169998,44.490002,44.509998,1610600,41.405805
"840",44.610001,44.860001,44.119999,44.18,2129500,41.098821
"841",44.580002,46.080002,44.580002,46.02,2604200,42.810497
"842",46.029999,46.169998,45.759998,46.110001,2246500,42.894221
"843",45.959999,47.16,45.82,47.049999,2690500,43.768662
"844",47.02,47.540001,46.389999,46.5,4123100,43.257021
"845",46.599998,47.139999,46.470001,46.98,3141100,43.703544
"846",46.93,47.84,46.849998,47.52,3225400,44.205885
"847",47.48,47.900002,47.419998,47.73,2784700,44.401238
"848",47.59,48.049999,47.459999,48.040001,2292300,44.68962
"849",48.27,48.84,47.950001,48.75,3768100,45.350102
"850",48.959999,49.369999,48.689999,49.23,3114000,45.796626
"851",49.540001,49.77,49.25,49.59,2499700,46.13152
"852",49.5,49.639999,49.259998,49.59,2046300,46.13152
"853",49.689999,50.939999,49.630001,50.540001,3089600,47.015266
"854",50.759998,51.110001,50.610001,50.700001,3747100,47.164107
"855",50.84,51.330002,50.77,51.02,1966500,47.46179
"856",51,51.73,50.91,51.009998,2705400,47.452485
"857",51.119999,51.91,51.099998,51.389999,3887400,47.805984
"858",51.509998,51.509998,51.110001,51.400002,3889200,47.815289
"859",51.279999,51.950001,51.189999,51.849998,3213500,48.233902
"860",51.869999,51.990002,51.369999,51.810001,2357400,48.196695
"861",51.84,51.849998,50.700001,51.060001,2658900,47.499001
"862",50.939999,51.48,50.389999,51.459999,2621100,47.871102
"863",51.490002,51.779999,51.380001,51.509998,1586800,47.917614
"864",51.360001,51.98,51.009998,51.799999,2040700,48.18739
"865",51.48,52.099998,51.279999,52.080002,2294100,48.447865
"866",52.240002,52.75,52.130001,52.389999,2163200,48.736243
"867",52.299999,52.869999,52.25,52.650002,1872300,48.978112
"868",52.860001,53.040001,52.59,53,1923600,49.303701
"869",52.950001,53.060001,52.73,52.889999,1961900,49.201372
"870",52.93,53.27,52.5,52.82,2652900,49.136254
"871",52.73,52.790001,51.549999,52.25,7556900,48.606007
"872",52.240002,52.68,52,52.560001,9390600,48.894389
"873",52.810001,52.889999,52.099998,52.16,3599700,48.522284
"874",51.759998,52.150002,50.759998,51.77,3914800,48.672712
"875",51.720001,51.779999,51.32,51.540001,1838000,48.456473
"876",51.73,51.82,51.259998,51.330002,1377700,48.259037
"877",51.400002,51.549999,50.689999,50.689999,2583200,47.657324
"878",50.75,51.310001,50.610001,51.200001,3383900,48.136814
"879",51.169998,51.330002,50.57,50.98,3469300,47.929975
"880",51.009998,51.200001,50.450001,50.540001,2905000,47.516301
"881",50.849998,51.02,50.610001,50.799999,2019800,47.760744
"882",50.830002,51.099998,50.650002,50.900002,2222100,47.854763
"883",50.919998,51.16,50.5,50.599998,2595000,47.572709
"884",50.700001,51.119999,50.299999,50.57,2808300,47.544505
"885",50.5,50.810001,50.080002,50.349998,2034600,47.337666
