"","PPG.Open","PPG.High","PPG.Low","PPG.Close","PPG.Volume","PPG.Adjusted"
"446",93.900002,93.970001,93.260002,93.639999,2040600,44.514248
"447",94.07,94.519997,93.339996,93.589996,2810400,44.490478
"448",93.349998,94.769997,93.349998,94.459999,3569800,44.904057
"449",93.760002,94.190002,93.32,93.93,2414800,44.652108
"450",93.889999,94.650002,93.379997,94.139999,1573200,44.751937
"451",93.599998,93.620003,92.57,92.959999,1403600,44.190992
"452",93.080002,94.169998,92.370003,93.650002,1505000,44.519003
"453",94.330002,95.419998,93.830002,95.410004,1606400,45.355667
"454",95.57,96.330002,95.440002,95.739998,1613400,45.512538
"455",95.760002,96.400002,94.370003,94.779999,2311200,45.056177
"456",94,95.82,94,95.690002,2069600,45.488771
"457",96.400002,96.400002,95.410004,95.800003,1379800,45.541063
"458",95.639999,97.800003,95.589996,97.68,3147400,46.43477
"459",97.220001,97.370003,94.510002,95.68,4339800,45.484017
"460",94.980003,95.040001,93.730003,93.919998,4387600,44.647353
"461",97.699997,98.550003,95.300003,96.290001,10618200,45.773997
"462",94.980003,95.639999,94.199997,94.25,5608400,44.804228
"463",94.089996,94.379997,91.849998,92.089996,6467600,43.777413
"464",93.32,94.879997,93.120003,94.540001,3005000,44.942088
"465",94.760002,97.120003,94.440002,96.830002,3351600,46.0307
"466",96.32,96.610001,95.599998,95.720001,2812000,45.503032
"467",97.230003,97.489998,95.510002,96.900002,2475000,46.063977
"468",97.57,98.739998,97.260002,98.339996,2452200,46.748516
"469",97.639999,98.889999,97.160004,98.470001,3161200,46.810317
"470",98.970001,101.900002,97.389999,101,7325800,48.013019
"471",101.300003,102.18,100.290001,101.290001,4019000,48.150879
"472",100.589996,101.040001,99.400002,101.010002,3354000,48.017774
"473",101.220001,102.160004,101.099998,102,3629600,48.488396
"474",102.669998,104.269997,102.389999,104.169998,2344400,49.519962
"475",103.690002,105.82,103.400002,105.220001,2474200,50.019108
"476",105.720001,106.110001,105.07,105.660004,1886000,50.228275
"477",105.889999,106.400002,104.910004,105.239998,2057600,50.028614
"478",105.07,107.669998,104.980003,107.040001,3296000,50.884293
"479",106.239998,107.309998,106.089996,107.190002,2404400,50.9556
"480",107,107.949997,106.550003,107.199997,2159200,50.960352
"481",106.599998,106.75,105.419998,105.669998,2346400,50.233026
"482",105.010002,107.040001,104.949997,106.900002,2005200,50.817741
"483",106,106.739998,104.949997,106.510002,2474400,50.913344
"484",104.889999,106.699997,104.269997,105.940002,3002800,50.640876
"485",106.989998,107.010002,105.480003,105.730003,1949800,50.540493
"486",105.190002,106.379997,104.919998,105.190002,2072600,50.282365
"487",104,104.510002,102.980003,103.120003,2829800,49.292875
"488",102.809998,103.610001,101.879997,102.18,2805000,48.84354
"489",102.43,103.459999,101.620003,101.75,1595000,48.637993
"490",102,102.139999,98.769997,98.849998,2631800,47.25175
"491",99.669998,99.75,97.089996,97.559998,2702000,46.635111
"492",98.129997,99.720001,97.620003,99.540001,1885200,47.581581
"493",100,100.720001,98.739998,99.260002,1652200,47.447738
"494",98.360001,101.25,97.870003,100.800003,3235000,48.183881
"495",103.870003,104.589996,102.239998,104.199997,4060600,49.809128
"496",103.519997,104.650002,102.650002,103.18,1927600,49.321555
"497",104.610001,105.949997,104.269997,105.099998,1975200,50.239342
"498",104.080002,104.209999,101.720001,102.260002,2990600,48.881782
"499",102.410004,104.129997,101.309998,103.440002,2496000,49.445839
"500",100.379997,101.5,98.720001,98.959999,2962200,47.304332
"501",98.910004,99,96.739998,97.769997,2805400,46.735493
"502",97.339996,99.160004,97.300003,98.989998,1931000,47.318672
"503",99.900002,101.809998,99.870003,101.809998,1831200,48.666673
"504",103.559998,104.459999,102.389999,102.580002,3591000,49.034747
"505",102.410004,103.82,101.769997,103.68,1161200,49.560562
"506",104.790001,104.919998,101.790001,101.959999,2061400,48.738376
"507",102.459999,104.25,101.830002,104.150002,1430800,49.785229
"508",103.370003,103.629997,101.580002,101.910004,1292800,48.714478
"509",102.040001,102.449997,100.620003,101.760002,2165000,48.642775
"510",102.480003,104.260002,102.199997,104.139999,2017200,49.780448
"511",103.540001,104.889999,103.32,104.779999,1156400,50.086377
"512",105.239998,106.690002,105.209999,106.18,1549400,50.755599
"513",106.029999,106.889999,105.330002,106.040001,1381200,50.688677
"514",106.099998,106.43,102.25,102.419998,1698200,48.958262
"515",103.82,104.730003,102.360001,104.190002,3313000,49.80435
"516",103.230003,103.230003,101.18,101.330002,2720000,48.437228
"517",101.809998,103.459999,101.150002,102.839996,2111800,49.159028
"518",102.339996,103.919998,102.339996,103.480003,1488400,49.46496
"519",103.010002,103.690002,101.650002,103.5,2177200,49.474519
"520",105.220001,106.169998,104.830002,106.120003,1540600,50.726919
"521",106.309998,106.309998,103.779999,104.699997,1776400,50.048135
"522",104.480003,105.239998,103.93,104.879997,1090200,50.134178
"523",104.400002,106.120003,104.019997,105.489998,1239200,50.425767
"524",104.190002,105.889999,103.860001,105.57,1773400,50.464009
"525",105.379997,105.57,103,103.370003,2057000,49.412379
"526",103.489998,104.440002,101.620003,102.139999,1250200,48.824419
"527",102.160004,102.199997,99.830002,100.879997,2796000,48.222119
"528",99.889999,101.260002,99.120003,100.660004,1505400,48.116959
"529",101.279999,103.449997,101.279999,103.339996,2042600,49.398035
"530",102.900002,103.389999,101.599998,102.129997,1320200,48.819638
"531",102.589996,104.32,101.919998,104.129997,1810400,49.775667
"532",103.480003,104.860001,103.480003,104.190002,1674800,49.80435
"533",109.25,112.18,106.849998,111.959999,8464000,53.518523
"534",110.559998,114.620003,109.459999,113.849998,5981800,54.42197
"535",110.900002,112.489998,110.160004,110.75,4179800,52.940126
"536",111.029999,111.029999,107.639999,108.559998,2908000,51.893272
"537",109.080002,109.650002,107.300003,107.489998,2652600,51.381797
"538",109.790001,109.790001,107.919998,108.230003,2406200,51.73553
"539",109,110.68,108.790001,110.419998,2467400,52.78238
"540",110.260002,111.860001,110.099998,110.989998,1442600,53.054848
"541",110.830002,111.139999,109.379997,109.459999,2165200,52.323486
"542",109.93,111.089996,108.059998,108.059998,1861200,51.654265
"543",107.25,108.040001,105.870003,107.639999,2126400,51.4535
"544",109.489998,109.68,108.440002,109.199997,2135800,52.199201
"545",109.110001,110.540001,108.830002,109.900002,2053800,52.533814
"546",110.639999,111.769997,109.709999,111.519997,2094600,53.308195
"547",110.410004,111.5,108.639999,111.110001,1953200,53.394698
"548",110.75,111.870003,110.449997,111.370003,1057400,53.519644
"549",110.739998,110.82,109.82,110.82,1301200,53.255336
"550",110.839996,110.989998,109.150002,110.139999,919800,52.928557
"551",110.230003,110.82,108.139999,108.480003,1705600,52.130834
"552",108.309998,109.550003,107.959999,109.43,986600,52.587362
"553",109.760002,110.290001,108.849998,110.040001,901600,52.880502
"554",110.559998,110.650002,110.050003,110.25,1243800,52.981419
"555",109.839996,110.199997,108.800003,109.160004,1397600,52.457613
"556",109.160004,109.540001,107.160004,107.470001,1883000,51.64547
"557",106.900002,111.07,106.860001,111.050003,2452600,53.365866
"558",110.550003,110.699997,108.739998,108.989998,2025400,52.375916
"559",108.959999,109.480003,108.169998,109.150002,1521800,52.452806
"560",109.5,109.809998,108.559998,109.379997,1852800,52.563333
"561",108.959999,109.339996,108.650002,108.889999,1355400,52.327861
"562",109.050003,109.900002,108.260002,109.709999,1431000,52.721917
"563",109.239998,109.57,108.290001,108.489998,1632000,52.135637
"564",109.419998,110.269997,108.610001,110.019997,1298200,52.870889
"565",109.699997,109.989998,107.639999,108.169998,1607600,51.981859
"566",108.400002,108.970001,107.43,108.769997,1455200,52.270192
"567",109.589996,113.010002,109.349998,113,2598000,54.302951
"568",113,113.699997,111.029999,113.139999,2659600,54.370228
"569",114.730003,116.790001,114.349998,115.790001,3120000,55.643705
"570",115.93,116.480003,114.790001,115.870003,1966600,55.682151
"571",116.230003,116.849998,115.269997,115.769997,2183200,55.634092
"572",115.959999,119.639999,115.800003,118.580002,2454000,56.98446
"573",118.790001,119.860001,118.139999,118.839996,2532000,57.109402
"574",118.199997,119.029999,117.779999,118.5,1369800,56.946014
"575",118.5,118.5,116.800003,117.449997,1491200,56.441428
"576",117.419998,117.949997,116.239998,117.239998,1683800,56.340512
"577",116.360001,118.459999,116.010002,118.370003,2218200,56.883543
"578",119.290001,119.300003,117.379997,117.589996,2510600,56.508706
"579",117,117.349998,116.080002,116.809998,1231800,56.133872
"580",117.230003,117.449997,115,115.029999,1412400,55.278481
"581",115.050003,115.800003,114.080002,114.599998,1253400,55.071841
"582",115.019997,116.040001,114.300003,115.230003,1011400,55.374594
"583",114.260002,115.209999,113.190002,114.839996,1058400,55.187174
"584",115.279999,116.309998,114.739998,115.550003,1563200,55.528373
"585",115.779999,115.910004,114,114.629997,897200,55.086257
"586",114.389999,116.639999,114.169998,116.610001,1887600,56.037762
"587",117.050003,117.650002,116.160004,117.019997,1485800,56.234788
"588",118.220001,118.410004,117.029999,117.940002,1723600,56.676904
"589",117.529999,118.029999,116.379997,117.720001,1269600,56.571181
"590",117.639999,117.639999,115.57,115.709999,1067000,55.60526
"591",115.099998,115.970001,114.410004,115.360001,1537800,55.437066
"592",116.470001,117.07,115.459999,115.459999,1022800,55.48512
"593",115.589996,116.150002,113.389999,114.230003,1450000,54.894037
"594",114.370003,116.25,113.760002,116.139999,1237000,55.811899
"595",116.980003,118.900002,115.940002,117.82,1788600,56.619236
"596",118.050003,120,117.440002,118.970001,2254400,57.171877
"597",118.870003,120,117.599998,119.089996,2065600,57.229541
"598",119.440002,119.639999,116.93,117.730003,1844200,56.575987
"599",117.330002,118.330002,116.330002,117.699997,768800,56.561567
"600",114.57,116.309998,113.699997,115.540001,1471800,55.523566
"601",116.300003,117.730003,115.940002,117.169998,1768600,56.306873
"602",117.970001,118,115.5,116.019997,1274400,55.754231
"603",116.019997,116.629997,115.139999,116.120003,1049600,55.80229
"604",116.440002,117.480003,115.949997,117.080002,1499400,56.263624
"605",118.68,121.940002,117.379997,121.800003,1877800,58.531854
"606",122.93,128.419998,119.870003,119.919998,1355600,57.628405
"607",119.839996,121.889999,119.269997,121.779999,994400,58.522241
"608",122.080002,123.75,121.720001,123.190002,2455200,59.199828
"609",122.540001,122.589996,119.690002,120.639999,1317200,58.253402
"610",120.660004,121.360001,117.580002,117.610001,1652400,56.790307
"611",117.370003,118.550003,116.769997,117.379997,1338600,56.679246
"612",117.839996,118.610001,116.75,117.470001,1865400,56.722706
"613",116.480003,118.510002,116.290001,117.449997,1074600,56.713046
"614",117.830002,118.120003,115.989998,116.309998,1789800,56.162575
"615",116.260002,117.059998,114.209999,115.25,1508000,55.650735
"616",115.370003,115.760002,113.809998,115.620003,1504600,55.829398
"617",117.279999,120.529999,117.279999,120.050003,1940600,57.968511
"618",119.830002,121.589996,119.050003,121.550003,1949800,58.692815
"619",121.529999,121.940002,120.889999,121.75,1234800,58.789388
"620",122.519997,123.449997,122.07,123.370003,430400,59.571638
"621",122.519997,123.199997,122.160004,123.010002,1428800,59.397805
"622",122.730003,123.110001,122,122.389999,2635600,59.098424
"623",121.169998,122.18,119.949997,121.900002,2857800,58.861819
"624",122.410004,123.099998,121.400002,122.639999,1920800,59.219141
"625",122.620003,124.870003,121.949997,124.269997,3122200,60.006218
"626",124.989998,125,120.769997,120.940002,3184000,58.398264
"627",121,121.839996,119.400002,120.309998,2586600,58.094054
"628",120.209999,121.199997,119.029999,119.459999,3033600,57.683616
"629",119.669998,123.349998,118.75,123.209999,2827000,59.494377
"630",122.550003,123.349998,120.120003,121.370003,3183000,58.605899
"631",121.169998,124.379997,121.029999,123.839996,2216200,59.798584
"632",124.25,125.699997,123.720001,125.040001,2718400,60.37803
"633",125.760002,125.760002,124.199997,124.550003,2763400,60.141424
"634",124.720001,125.849998,124.25,125.209999,2962800,60.460117
"635",129.050003,132.880005,128.100006,129.929993,6973600,62.739258
"636",130.559998,131.800003,128.720001,130.199997,4298000,62.869635
"637",130.770004,133.259995,130.229996,132.470001,4133600,63.965752
"638",132.369995,132.720001,131.149994,131.210007,2568000,63.357338
"639",132.009995,134.5,131.889999,134.389999,2605400,64.892861
"640",132.809998,134.25,132.330002,133.259995,6761000,64.347216
"641",132.899994,135.509995,132.399994,135.240005,1883600,65.303303
"642",136.199997,136.220001,134.720001,134.740005,2716400,65.061868
"643",134.449997,136.789993,131.449997,133.119995,6768600,64.279614
"644",132.179993,133.729996,131,132.699997,5229000,64.07681
"645",132.289993,135.889999,132.139999,135.350006,4479400,65.356419
"646",138.339996,140.410004,137.419998,138.550003,6377600,66.9016
"647",138.690002,138.970001,137.179993,137.75,5271400,66.515303
"648",138,139.610001,137.25,139.470001,3902400,67.34584
"649",139.139999,139.270004,137.080002,138.259995,5349000,66.761564
"650",138.289993,140.479996,136.199997,140.229996,9107000,67.712818
"651",140.690002,142.740005,140.479996,141.399994,6973400,68.277775
"652",142.259995,142.380005,139.990005,141.770004,6312400,68.456441
"653",141.830002,142.869995,140.919998,142.100006,5700400,68.615789
"654",140.5,142.75,140,141.029999,5870600,68.099115
"655",139.880005,141.5,139.300003,140.139999,4872800,67.669361
"656",139.440002,139.690002,137,139.130005,9656600,67.181666
"657",139.529999,142.75,139.119995,141.979996,8565000,68.55784
"658",141.470001,143.5,137.75,142.729996,11176800,68.919992
"659",142.789993,143.740005,141.039993,142.770004,11673200,68.939311
"660",142.360001,143.770004,141.860001,143.410004,23592400,69.248348
"661",143,146.110001,142.529999,143.979996,20920000,69.523579
"662",145,147.990005,142.669998,144.210007,26017800,69.634645
"663",138.699997,141.75,137.169998,140,16384600,67.60176
"664",140,141.300003,139.130005,141.059998,10351800,68.113601
"665",140.789993,142.910004,139.759995,140.229996,4009600,67.712818
"666",139.169998,140.199997,137.770004,137.869995,4834800,66.573245
"667",139.350006,140.919998,137.949997,140.559998,20167400,67.872166
"668",139.740005,140.289993,138.360001,138.940002,11622000,67.089919
"669",139.429993,140.440002,137,138.369995,12343000,66.81468
"670",137.929993,138.869995,136.860001,138.330002,9345000,66.795368
"671",138.770004,139,136.029999,137.970001,15494000,66.621535
"672",137.990005,139.279999,137.389999,138.880005,8719400,67.060948
"673",139.149994,139.699997,138.149994,139.350006,8051600,67.287898
"674",138.389999,138.389999,135.449997,136.449997,8948200,65.887571
"675",137.020004,139.770004,136.949997,139.110001,7626000,67.172006
"676",138.660004,139.360001,137.910004,139,4826200,67.11889
"677",139.779999,140.070007,138.5,139.389999,3477600,67.307209
"678",138.679993,139.25,135.529999,135.710007,5937200,65.530252
"679",135.279999,135.5,131.490005,131.509995,5181200,63.779476
"680",130.649994,130.649994,128.199997,130.080002,4398400,63.085961
"681",130.369995,132.369995,130.100006,132.320007,3289800,64.172315
"682",132.850006,133.779999,130.279999,130.300003,3971600,63.192657
"683",130.630005,133.059998,130.630005,132.679993,3456800,64.3469
"684",132.110001,135.419998,131.860001,134.660004,2088800,65.307162
"685",134.919998,135.880005,134.610001,134.660004,2700600,65.307162
"686",133.639999,135.419998,132.710007,134.809998,1854200,65.379906
"687",134.600006,135.649994,134.179993,135.589996,1574600,65.758188
"688",136,136.949997,135.789993,136.220001,1673800,66.063727
"689",136.559998,136.910004,134.759995,135.449997,2598400,65.690292
"690",135.720001,135.960007,134.910004,135.470001,1932800,65.699993
"691",136.210007,137.539993,135.479996,137.339996,2103800,66.6069
"692",136.910004,137.960007,136.910004,137.779999,1740800,66.820292
"693",137.550003,139.289993,137.550003,139.139999,2597600,67.479862
"694",139.059998,141.660004,138.960007,141.520004,2648000,68.634113
"695",141.800003,143.229996,141.610001,142.229996,1949400,68.978443
"696",142.119995,143.5,139.110001,141.300003,3185200,68.527417
"697",139.009995,141.860001,138.720001,141.100006,1337200,68.430423
"698",141.690002,141.710007,139.539993,140.869995,1732200,68.318872
"699",141.360001,142.160004,140.839996,141.009995,1729000,68.386769
"700",139.130005,140.059998,137.270004,137.289993,2032800,66.58265
"701",136.990005,138.240005,135.600006,135.970001,1468800,65.942482
"702",136.309998,136.470001,132.639999,133.889999,2310800,64.933727
"703",134.690002,135.899994,133.830002,134.039993,2388200,65.006471
"704",133.070007,133.699997,131.949997,133.419998,1873000,64.705786
"705",133.330002,134.089996,132.869995,133.940002,2106800,64.957977
"706",133.649994,134.470001,133.199997,134.160004,3316800,65.064673
"707",134.759995,134.990005,133.190002,133.690002,1682000,64.836733
"708",134.050003,134.050003,132.199997,132.720001,2736200,64.366303
"709",133.039993,134.889999,132.5,133.899994,1830600,64.938574
"710",131.729996,132.75,130.630005,131.729996,1768600,63.886172
"711",131.600006,132.059998,130.559998,131.449997,2031800,63.750379
"712",131.520004,132.949997,131.380005,132.649994,2561800,64.332351
"713",133.110001,134.880005,132.820007,134.660004,2082200,65.307162
"714",134.690002,138.130005,134.619995,137.610001,2174000,66.737846
"715",136.949997,137.440002,135.520004,136.25,1380000,66.078276
"716",135.169998,135.460007,131.389999,131.440002,2477400,63.745532
"717",132.710007,134.669998,132.110001,134.550003,2623000,65.253814
"718",133.389999,133.979996,131.75,132.399994,2198600,64.211107
"719",135.660004,142,135.660004,140.649994,4781000,68.212177
"720",140.660004,142.229996,139.600006,141.589996,3607000,68.668057
"721",141.619995,144.050003,140.809998,143.550003,2211400,69.618618
"722",143.949997,144.880005,143.119995,144.800003,1593400,70.22484
"723",145,145.850006,144.350006,144.979996,1783800,70.312133
"724",146,148.559998,145.460007,146.910004,1935800,71.248145
"725",146.759995,146.850006,144.25,144.929993,1144800,70.287883
"726",145.639999,147.210007,144.880005,147.020004,1112400,71.301493
"727",147.100006,147.360001,145.630005,147.139999,1635800,71.359688
"728",145.820007,147.089996,145.110001,145.199997,2144400,70.418829
"729",145.880005,148.880005,145.309998,148.479996,1647000,72.009556
"730",150.600006,152.580002,150.009995,152.279999,2041200,73.852475
"731",152.130005,152.130005,150.610001,151.759995,1144200,73.600284
"732",151.880005,153.380005,151.779999,153.220001,1017600,74.308356
"733",152.960007,155.179993,152.380005,155.139999,1932400,75.540251
"734",154.660004,155.130005,153.580002,153.919998,1772000,74.946212
"735",153.789993,154.600006,153.110001,154.130005,1081600,75.048467
"736",153.649994,153.970001,152.429993,153.210007,763400,74.600505
"737",153.490005,156.860001,153.339996,156.809998,1248600,76.3534
"738",156.059998,157.850006,155.570007,156.470001,1648600,76.187851
"739",156.070007,157.399994,155.399994,155.550003,991000,75.739888
"740",156.710007,158.889999,155.889999,158.839996,1144800,77.341841
"741",158.360001,158.479996,155.800003,157.059998,1293000,76.47513
"742",157.539993,159.429993,157.020004,158.940002,1410400,77.390535
"743",158.889999,160.830002,156.589996,157.550003,1292600,76.713721
"744",155.429993,157.899994,154.360001,156.860001,1117600,76.377748
"745",155.639999,157.429993,154.330002,156.830002,1100600,76.363141
"746",158.889999,159.5,156.080002,157.330002,1137000,76.606599
"747",156.210007,157.919998,155.580002,157.100006,767800,76.49461
"748",157.389999,157.630005,155.720001,156.309998,809600,76.109942
"749",155.630005,156.539993,153.610001,153.610001,1100600,74.795269
"750",154.470001,155.289993,152.199997,155.139999,1323200,75.540251
"751",154.889999,156.210007,152.850006,153.559998,1132000,74.770921
"752",153.059998,153.449997,149.929993,149.990005,1146200,73.032633
"753",149.149994,151.580002,149.039993,151.270004,888200,73.655885
"754",153.089996,155.339996,152.520004,154.919998,1367000,75.433128
"755",155.990005,155.990005,153.100006,154.270004,636600,75.116635
"756",151.789993,153.830002,151.009995,151.899994,881200,73.962638
"757",153.350006,153.690002,150.679993,150.949997,818600,73.500069
"758",150.460007,155.899994,150.460007,155.270004,1655200,75.603552
"759",154.369995,155.720001,153.110001,153.830002,919400,74.902391
"760",155,156.940002,154.360001,156.110001,1115600,76.01256
"761",156.039993,156.75,155.110001,156.570007,1032400,76.236545
"762",156.320007,157.220001,154.089996,154.169998,1002000,75.067941
"763",152.25,152.759995,149.610001,150.080002,2130400,73.076453
"764",151.910004,152.039993,147.630005,148.899994,2092600,72.501888
"765",148.830002,148.869995,145.210007,146.679993,1538400,71.420932
"766",149.179993,150.240005,146.770004,147.830002,1300400,71.980891
"767",148.690002,149.960007,146.899994,149,1524600,72.550583
"768",150.100006,150.520004,148.339996,149.029999,1559800,72.565189
"769",147.919998,148.240005,146,146.410004,4672000,71.28947
"770",147.050003,150.190002,146.559998,148.440002,1363000,72.27791
"771",147.850006,149.820007,147.740005,149.080002,1403800,72.589537
"772",147.139999,149.940002,144.580002,149.589996,738400,72.837862
"773",150.570007,152.699997,150.570007,152.419998,1289200,74.215837
"774",153.300003,153.649994,151.309998,153.229996,1203000,74.610238
"775",154.529999,156.789993,153.039993,156.529999,1716000,76.217064
"776",156.580002,157,155.360001,156.039993,1164400,75.978473
"777",159.119995,159.509995,157.130005,158.029999,1771000,76.947439
"778",157.910004,158.130005,156.190002,157.729996,1584600,76.801363
"779",157.979996,158.039993,156.710007,156.990005,850600,76.441049
"780",157.039993,157.089996,154.130005,154.839996,1139400,75.394174
"781",155.639999,156.929993,155.380005,156.860001,1294000,76.377748
"782",156.789993,161.470001,156.179993,160,2736800,77.906666
"783",160.070007,160.940002,159.020004,159.160004,1756800,77.497658
"784",159.009995,161.130005,158.910004,159.729996,2017000,77.775196
"785",160.770004,161.339996,158.940002,159.130005,1342200,77.483051
"786",159.559998,159.869995,156.179993,157.080002,1704000,76.48487
"787",157.089996,158.789993,156.940002,158.729996,1127600,77.28828
"788",158.5,158.5,156.380005,157.110001,1044400,76.499477
"789",158.229996,161.479996,157.419998,161.169998,1548400,78.476357
"790",161.089996,161.639999,160,161.050003,1307000,78.41793
"791",161.5,162.259995,160.009995,160.440002,1263000,78.12091
"792",156.259995,165.639999,156.259995,162.759995,953600,79.250553
"793",162.490005,163.539993,160.449997,162.360001,998000,79.055789
"794",161.619995,162.539993,160.679993,161.889999,1447000,78.826938
"795",161.570007,161.649994,159.539993,161.419998,1322400,78.598087
"796",160.940002,161.929993,160.100006,161.089996,1053200,78.437403
"797",162.029999,162.720001,160.380005,161.830002,1592600,79.097246
"798",161.470001,162.729996,160.809998,161.690002,825800,79.028819
"799",161.020004,161.910004,160.270004,161.339996,1501200,78.857747
"800",160.869995,163.300003,160.410004,162.759995,1327800,79.551796
"801",162.960007,163.429993,161.960007,162.369995,1328600,79.361177
"802",161,161,158.289993,158.770004,1157400,77.601619
"803",158.059998,159.380005,157.570007,158.589996,1377800,77.513637
"804",158.149994,159.330002,156.520004,156.809998,1051600,76.643631
"805",156.949997,160.050003,156.809998,158.970001,1613600,77.699371
"806",158.809998,160.559998,157.800003,159.110001,887400,77.767798
"807",159.429993,160.479996,157.860001,160.149994,660600,78.276113
"808",160.460007,162.419998,158.690002,162.240005,1401800,79.297643
"809",162.639999,162.850006,159.759995,160.270004,858400,78.33477
"810",158.279999,159,157,157.759995,1072000,77.107959
"811",156.940002,157.699997,155.600006,155.759995,1638400,76.130424
"812",155.289993,157.240005,155.270004,156.190002,1412400,76.340598
"813",156.539993,157.25,155.699997,156.210007,748400,76.350375
"814",158.539993,159.919998,156.470001,157.210007,992200,76.839143
"815",156.899994,159.429993,156.350006,158.940002,1130200,77.684708
"816",158.850006,161.339996,158.339996,160.570007,639000,78.481402
"817",160.979996,161.179993,157.580002,159.25,1290200,77.836225
"818",159.539993,161.960007,159.539993,161.639999,834600,79.004379
"819",162.830002,163.710007,162.210007,163.710007,1240200,80.016131
"820",163.580002,164.710007,163.139999,164.419998,806000,80.363152
"821",164.190002,165.520004,162.309998,162.869995,891200,79.605561
"822",163.309998,163.979996,162.169998,162.440002,913800,79.395395
"823",165.199997,165.889999,164.350006,165.199997,858400,80.74439
"824",165.199997,165.529999,164.240005,165.360001,878400,80.822595
"825",164.649994,167.979996,163.619995,167.809998,1110400,82.020074
"826",167.789993,168.970001,167.199997,167.990005,920400,82.108056
"827",167.990005,172.210007,166.160004,166.279999,1415400,81.27226
"828",166.160004,166.160004,163.330002,163.419998,1876400,79.874385
"829",163.679993,165.179993,163.210007,163.470001,1591200,79.898825
"830",163.940002,165.339996,163.399994,164.639999,1779400,80.470682
"831",165.100006,166.960007,164.789993,166.649994,913600,81.453102
"832",165.440002,166.309998,164.880005,165.270004,1311200,80.778608
"833",163.779999,167.130005,163.520004,167.059998,1504800,81.653498
"834",167.130005,167.809998,166.100006,166.809998,1185800,81.531306
"835",165.529999,166.639999,164.860001,166.639999,1333800,81.448217
"836",166.190002,166.830002,165.059998,166.490005,1540800,81.374905
"837",166.139999,171,165.970001,170.899994,1846200,83.530364
"838",168.770004,170.199997,167.509995,167.910004,1843000,82.068954
"839",167.910004,168.009995,162.699997,162.809998,1740800,79.576236
"840",162.979996,164.220001,160.759995,162.479996,2231000,79.414942
"841",164.699997,165.949997,163.800003,164.729996,2301400,80.514669
"842",164.869995,166.789993,164.570007,166.75,1818600,81.501981
"843",165.460007,166.5,164.679993,166.130005,1238200,81.198948
"844",166.119995,166.630005,164.889999,165.479996,911600,80.881245
"845",167.199997,168.009995,165.559998,166.220001,1916000,81.242935
"846",169.75,174.740005,167.240005,174.470001,3069600,85.275267
"847",175.360001,176.580002,173.550003,175.770004,2707800,85.910666
"848",175.300003,177.020004,174.449997,176.610001,1685400,86.321229
"849",177.850006,180.729996,176.509995,180.119995,1819200,88.036801
"850",180.279999,180.440002,178.320007,178.449997,1435200,87.22056
"851",178.75,179.610001,177.949997,179.460007,723600,87.71422
"852",179.460007,181.949997,179.089996,181.919998,1139600,88.916584
"853",181.929993,182.070007,180.330002,180.889999,1001600,88.413154
"854",181.199997,185.679993,181.199997,185.509995,1654600,90.671257
"855",186.279999,187.279999,179.130005,181.660004,2376400,88.789507
"856",181.740005,184.570007,181.550003,182.580002,1835400,89.239172
"857",182.800003,183.389999,181.710007,182.75,1466600,89.322261
"858",183.5,183.600006,181.669998,183.460007,1215400,89.66929
"859",182.940002,184.460007,181.610001,183.320007,1102800,89.600863
"860",182.339996,184.839996,182.339996,182.800003,1724200,89.644994
"861",183.289993,184.320007,179.350006,179.639999,1768400,88.09533
"862",180,181.789993,179.380005,181.570007,2207200,89.041805
"863",181.729996,183.149994,181.580002,182.160004,1497200,89.331138
"864",182.179993,182.990005,181.380005,182.509995,1230400,89.502774
"865",181.679993,184.899994,181.570007,184.619995,1962000,90.537517
"866",185,185.610001,183.720001,185.580002,1034400,91.008303
"867",186.380005,186.889999,184.669998,184.899994,1367800,90.674828
"868",184.970001,185.539993,184.110001,184.649994,924800,90.552228
"869",184.229996,185.5,184.050003,184.759995,625600,90.606172
"870",184.649994,184.699997,181.800003,182.199997,1337400,89.350751
"871",183.309998,183.919998,182.449997,183.320007,1333000,89.900003
"872",183.589996,184.229996,182.550003,183.779999,1349200,90.125583
"873",183.820007,185.539993,183.820007,184.190002,974400,90.326648
"874",184.179993,185.990005,183.759995,185.130005,966400,90.787625
"875",185.199997,185.550003,184.059998,184.539993,909400,90.498284
"876",185,185.570007,183.75,184.059998,394400,90.262894
"877",184.339996,185.529999,183.350006,183.660004,1018400,90.066737
"878",182.320007,183.229996,180.320007,181.660004,1342800,89.085939
"879",181.710007,184.600006,181.710007,182.949997,1929600,89.718551
"880",182,183.289993,180.850006,181.779999,1156000,89.144784
"881",185,187.960007,182.960007,187.839996,1894400,92.116603
"882",188.190002,189,186.029999,186.710007,1417000,91.562457
"883",186.710007,188,185.910004,187.350006,1103600,91.876312
"884",187.089996,187.229996,181.490005,182.350006,2164000,89.424316
"885",182.220001,184.589996,182.050003,183.919998,1797800,90.194239
"886",183.929993,185.139999,182.289993,182.910004,1353400,89.698938
"887",182.910004,184.300003,181.5,182.399994,1908000,89.44883
"888",183.210007,184,181.910004,183.610001,1786800,90.042216
"889",183.759995,185.630005,180.899994,185.229996,1919000,90.83666
"890",184.860001,185.809998,184.350006,185.300003,1435200,90.870992
"891",185.020004,187.350006,184.770004,186.619995,4534400,91.518315
