"","HES.Open","HES.High","HES.Low","HES.Close","HES.Volume","HES.Adjusted"
"451",60.650002,60.779999,58.790001,59.220001,4990800,57.201764
"452",59.220001,60.049999,58.560001,59.860001,3751700,57.819952
"453",60.66,60.73,59.759998,60.139999,3181400,58.090409
"454",60.349998,60.490002,59.639999,59.669998,2666100,57.636425
"455",59.23,59.5,58.029999,58.630001,3933800,56.631871
"456",58.07,58.650002,57.349998,58.43,3832700,56.438687
"457",58.830002,59.279999,58.139999,58.950001,2663800,56.940965
"458",58.709999,60.200001,58.639999,59.549999,3352700,57.520516
"459",59.419998,59.529999,58.380001,58.939999,2948600,56.931304
"460",58.189999,58.900002,57.700001,58.580002,4537900,56.583576
"461",57.849998,59.049999,57.540001,57.869999,3336700,55.89777
"462",56.529999,57.450001,56.380001,56.740002,2927500,54.806284
"463",56.869999,56.990002,55.169998,55.450001,3524800,53.560247
"464",56.130001,56.400002,55.259998,55.470001,3898700,53.579565
"465",55.630001,56.93,55.549999,56.66,3376000,54.729009
"466",56.400002,56.650002,55.25,55.279999,3245300,53.396038
"467",55.57,55.860001,54.080002,54.259998,3567200,52.4108
"468",54.880001,55.93,54.610001,55.57,3130900,53.676156
"469",55.380001,55.830002,54.849998,55.150002,2454400,53.270471
"470",55.279999,56,54.93,55.25,2485000,53.367062
"471",55.66,56.25,55,55.07,3188900,53.193196
"472",53.830002,54.349998,53.080002,54.119999,4340600,52.275572
"473",54.130001,55.299999,53.91,55.040001,4476000,53.16422
"474",56.049999,56.189999,50.310001,51.18,20989300,49.435769
"475",50.779999,53.189999,50.709999,51.75,11646300,49.986343
"476",51.810001,51.98,51.220001,51.540001,8290000,49.783501
"477",51.540001,52.48,51.349998,52.139999,5280800,50.363051
"478",52.400002,54.310001,52.299999,54.029999,6961200,52.188639
"479",53.689999,54.450001,53,54.040001,6235600,52.1983
"480",53.540001,53.990002,52.099998,52.400002,5151900,50.614192
"481",51.790001,52,50.360001,50.939999,5470600,49.203947
"482",50.869999,51.040001,50.02,50.34,4763700,48.624397
"483",50.060001,50.09,48.619999,49.849998,6451100,48.151094
"484",49.849998,49.849998,48.299999,48.650002,7078000,46.991994
"485",49.349998,49.860001,48.389999,48.549999,4854300,46.895399
"486",48.18,49.349998,47.810001,47.950001,3942200,46.315849
"487",47.200001,47.240002,46.5,46.630001,5763000,45.040835
"488",46.700001,47.119999,45.099998,45.32,6959500,43.775479
"489",45.650002,46.490002,44.099998,44.240002,8374800,42.732288
"490",44.360001,45.799999,44.360001,45.150002,6940400,43.611275
"491",45.380001,45.790001,44.369999,44.599998,5874400,43.080016
"492",44.779999,46.09,44.779999,46.040001,6388500,44.470943
"493",46.029999,46.880001,45.450001,45.77,5144200,44.210144
"494",45.080002,46.650002,44.650002,46.630001,5700000,45.040835
"495",46.68,46.740002,45.790001,46.509998,4487800,44.924922
"496",46.299999,47.150002,46.299999,46.689999,3327500,45.098788
"497",47.299999,48,46.860001,47.419998,4260700,45.803909
"498",46.68,46.68,45.150002,45.380001,4210600,43.833436
"499",45.490002,45.610001,43.310001,43.700001,9572700,42.21069
"500",43.700001,43.700001,42.220001,42.650002,7454400,41.196476
"501",42.82,43.130001,41.849998,42.68,4866000,41.225452
"502",42.509998,43.68,42.509998,43.009998,3582200,41.544204
"503",43.740002,45.389999,43.740002,45.099998,6714900,43.562976
"504",45.880001,46.48,44.650002,44.759998,3825900,43.234563
"505",44.200001,44.93,43.939999,44.720001,3008300,43.195929
"506",45.290001,45.790001,43.919998,43.98,4196400,42.481147
"507",44.139999,44.57,43.5,43.93,4176200,42.432852
"508",43.59,44.009998,42.919998,43.130001,4783200,41.660117
"509",43.150002,44.029999,42.810001,43.950001,4525000,42.550828
"510",44.200001,44.889999,43.68,44.799999,3887700,43.373766
"511",44.220001,44.220001,43.119999,43.709999,3339000,42.318467
"512",43.98,44.630001,43.57,44.330002,3155200,42.918732
"513",44.389999,44.830002,43.66,44.209999,4112500,42.802549
"514",44.189999,44.189999,40.91,40.970001,8200700,39.665698
"515",41.32,41.59,40.560001,41,6392700,39.694742
"516",40.41,40.509998,39.669998,39.950001,5394700,38.67817
"517",39.950001,40.619999,39.68,39.990002,4037700,38.716898
"518",40.200001,41.220001,40,41,5388100,39.694742
"519",40.59,41.299999,40.279999,41.119999,6165600,39.810921
"520",42.200001,43.450001,42.009998,43.450001,6944800,42.066746
"521",43.139999,43.84,42.630001,43.459999,3588800,42.076426
"522",44.330002,45.34,44.029999,45.299999,5022700,43.857849
"523",45.029999,45.029999,44,44.290001,4621100,42.880004
"524",43.57,43.77,43.040001,43.32,2751300,41.940883
"525",43.200001,43.59,42.57,43.310001,3665900,41.931203
"526",43.630001,43.82,41.939999,42.299999,4079200,40.953355
"527",42.470001,44.060001,42.369999,43.68,4600600,42.289423
"528",43.009998,43.040001,42.150002,42.599998,3647300,41.243804
"529",42.779999,43.380001,42.599998,43.290001,3848800,41.91184
"530",43.290001,43.810001,42.84,43.5,3350700,42.115153
"531",43.75,44.18,43.02,44.099998,3827300,42.696051
"532",43.68,45.18,43.68,44.900002,4014300,43.470585
"533",45.330002,45.459999,44.540001,44.990002,4553000,43.55772
"534",44.869999,45.5,44.700001,45.400002,4739600,43.954667
"535",43.52,44.580002,43.279999,44.41,3798700,42.996183
"536",44.330002,44.490002,43.299999,43.93,4567500,42.531464
"537",45.619999,46.419998,43.110001,45.459999,12393200,44.012755
"538",46.650002,47.689999,46.43,47.560001,6840200,46.045902
"539",47.959999,48.709999,47.529999,48.360001,7222600,46.820433
"540",48.299999,48.580002,47.689999,48.18,3889000,46.646163
"541",47.919998,48.630001,47.099998,47.16,4055100,45.658635
"542",47.599998,48.310001,46.700001,47.799999,3587200,46.27826
"543",47.009998,47.82,46,46.52,3737100,45.03901
"544",47.82,48.32,47.52,47.709999,3896400,46.191125
"545",48.040001,49.02,47.919998,48.279999,3837300,46.742978
"546",48.869999,49.830002,48.84,49.419998,3873400,47.846685
"547",48.790001,50.25,48.599998,50.029999,4013100,48.437266
"548",50,50,49.349998,49.59,3883100,48.011275
"549",49.110001,49.68,48.849998,49.68,2575600,48.09841
"550",49.509998,49.799999,48.860001,49.09,2536300,47.527193
"551",49.32,49.759998,49.27,49.580002,2916600,48.001595
"552",49.34,49.560001,49.009998,49.23,3260800,47.662735
"553",49.16,50.23,49.16,50.009998,3031900,48.417902
"554",50.09,50.16,49.09,49.310001,4399400,47.74019
"555",49.310001,50.700001,49.240002,50.490002,3149300,48.882624
"556",50.75,50.900002,50.34,50.470001,2671100,48.863261
"557",50.150002,50.650002,49.540001,50.450001,2833700,48.843897
"558",50.400002,50.529999,49.759998,49.779999,2104000,48.195225
"559",49.599998,50.330002,48.98,50.189999,2727000,48.592172
"560",50.200001,50.32,49.689999,49.869999,2391700,48.28236
"561",50.18,51.139999,49.939999,50.84,3232100,49.22148
"562",50.950001,51.029999,50.310001,50.540001,2451700,48.931032
"563",50.290001,50.330002,49.630001,49.68,1863500,48.09841
"564",50.209999,50.919998,50.049999,50.529999,2188400,48.921348
"565",50.57,50.57,49.169998,49.650002,2423500,48.069366
"566",49.310001,49.619999,48.700001,49.310001,3318000,47.74019
"567",49.93,51.400002,49.919998,50.82,3362200,49.202117
"568",51.110001,53.310001,50.93,52.900002,5288900,51.215901
"569",52.869999,54.09,52.419998,53.130001,4005600,51.438578
"570",53.91,54.689999,53.52,54.59,3927100,52.852097
"571",54.84,55,54.220001,54.779999,2928800,53.036047
"572",54.860001,56.240002,54.080002,55.599998,4310700,53.928388
"573",55.759998,57.34,55.759998,56.060001,5084300,54.374561
"574",55.75,56.43,55.110001,55.490002,2935000,53.821698
"575",55.259998,55.650002,54.669998,55.5,2352700,53.831396
"576",54.950001,55.459999,54.639999,55.099998,4038000,53.44342
"577",54.82,55.5,54.25,55.439999,2690000,53.773198
"578",55.93,56.32,55.52,55.639999,3635400,53.967186
"579",54.82,55.09,54.400002,54.779999,2653100,53.133041
"580",54.990002,55.400002,53.580002,53.599998,3070300,51.988518
"581",53.349998,53.349998,51.869999,52.400002,4719500,50.824599
"582",52.82,53.950001,52.57,53.77,2594900,52.153409
"583",53.459999,53.889999,53.02,53.720001,2715600,52.104913
"584",53.849998,54.599998,53.759998,53.950001,2256500,52.327997
"585",54.09,54.349998,53.220001,53.5,2188500,51.891526
"586",53.549999,53.549999,52.119999,52.639999,2977500,51.057381
"587",52.84,54.099998,52.73,53.98,2670400,52.357094
"588",54.369999,54.470001,53.349998,53.560001,3006800,51.949723
"589",53.209999,53.91,52.799999,53.630001,2247400,52.017618
"590",53.740002,54.389999,53.619999,53.73,2299400,52.11461
"591",53.549999,53.939999,52.439999,52.610001,3815900,51.028284
"592",53.209999,54.169998,53.099998,53.330002,2459400,51.726639
"593",53.07,53.560001,52.75,53.279999,2109000,51.678139
"594",53.099998,53.279999,52.16,52.939999,2571000,51.348361
"595",53.580002,55.09,53.41,54.990002,4536000,53.336731
"596",55.25,55.790001,54.970001,55.619999,2392100,53.947787
"597",55.389999,55.720001,54.849998,55.32,2358100,53.656807
"598",55.279999,55.540001,54.150002,54.279999,2545700,52.648074
"599",54.34,55.09,53.650002,54.509998,2836600,52.871158
"600",53.41,53.41,51.709999,52.369999,5880700,50.795498
"601",52.470001,53.02,51.599998,52.529999,4332900,50.950687
"602",53.27,53.939999,52.540001,53.900002,3739900,52.279501
"603",53.77,54.169998,52.84,53.240002,2686300,51.639344
"604",53.82,54.23,51.970001,52.259998,3765100,50.688805
"605",52.209999,53.18,52.110001,52.650002,3444100,51.067082
"606",54.68,55.349998,52.470001,53.389999,6254900,51.784832
"607",53.880001,54.98,53.84,54.900002,4485600,53.249436
"608",55.060001,55.959999,54.639999,55.52,3417600,53.850795
"609",54.639999,54.639999,52.82,53.119999,4303400,51.522949
"610",53.009998,53.470001,52.18,52.200001,3730700,50.630611
"611",52.02,52.16,50.549999,50.73,8108700,49.204805
"612",50.709999,50.709999,50.080002,50.57,3011600,49.049616
"613",50.119999,51.029999,49.639999,49.959999,4097500,48.457955
"614",50.099998,50.419998,49.139999,49.529999,4412200,48.040882
"615",49.48,49.849998,48.380001,48.889999,6027700,47.420124
"616",49.099998,49.34,48.200001,48.91,5294600,47.439524
"617",49.779999,50.490002,49.759998,50.490002,4004300,48.972023
"618",50.130001,50.459999,49.279999,49.549999,3598400,48.060281
"619",49.939999,50.119999,49.400002,50.099998,2000900,48.593745
"620",50.299999,51.16,50.049999,51.119999,1233300,49.583079
"621",50.610001,50.619999,49.48,49.900002,2741600,48.399761
"622",49.830002,50.259998,49.330002,49.380001,2826700,47.895394
"623",48.759998,49.889999,48.400002,49.849998,2992900,48.351261
"624",50.209999,50.650002,50.200001,50.5,3132700,48.981721
"625",50.32,50.490002,49.27,49.610001,3610300,48.118479
"626",50.110001,50.5,49.279999,49.57,2437700,48.079681
"627",49.610001,49.82,48.689999,48.869999,3218300,47.400725
"628",49.130001,49.849998,49.040001,49.470001,3242500,47.982689
"629",49.310001,49.470001,48.299999,49.110001,3278400,47.633511
"630",49.240002,49.720001,48.950001,49.689999,1889000,48.196072
"631",49.669998,50.290001,49.490002,50.02,2801400,48.516152
"632",50.25,51.060001,50.18,50.57,2584800,49.049616
"633",50.82,52.740002,50.77,52.02,5261300,50.456022
"634",51.84,52.549999,51.25,51.84,3943000,50.378277
"635",51.360001,52.009998,50.990002,51.380001,4571900,49.931249
"636",51.509998,52.470001,51.389999,52.25,3222300,50.776717
"637",52.119999,54.150002,52.119999,54.049999,4124500,52.525962
"638",54,54.080002,53.02,53.040001,2663000,51.544442
"639",53.040001,53.540001,53.040001,53.459999,2098100,51.952598
"640",52.830002,53.540001,52.470001,53.389999,5910900,51.884572
"641",53.23,53.299999,52.5,52.639999,959300,51.155719
"642",52.869999,53.32,52.290001,52.32,1562600,50.844743
"643",52.290001,52.619999,51.77,52.450001,3198200,50.971078
"644",52.040001,52.18,51.25,51.279999,2923500,49.834066
"645",51.009998,53,50.900002,52.959999,2973400,51.466696
"646",54.130001,54.130001,53.060001,53.709999,5446900,52.195548
"647",53.599998,54.700001,53.32,54.200001,3887600,52.671734
"648",54.16,55.040001,54.099998,55.02,2371200,53.468612
"649",55.619999,55.939999,55.099998,55.84,4536200,54.26549
"650",55.75,55.790001,54.82,55.41,3370800,53.847615
"651",55.790001,56.549999,55.200001,55.599998,4542400,54.032256
"652",56.41,56.709999,55.889999,56.610001,3789300,55.013779
"653",56.799999,56.869999,55.98,56.25,3477500,54.663929
"654",56.490002,56.849998,56.119999,56.419998,2849400,54.829134
"655",56.099998,56.779999,55.830002,56.669998,3936300,55.072085
"656",56.41,57.169998,56.369999,57.029999,2771800,55.421935
"657",57.189999,57.599998,56.650002,57.299999,2707500,55.684322
"658",57.48,57.68,56.860001,57.66,3163600,56.034172
"659",57.77,58.98,57.419998,58.869999,5782700,57.210053
"660",58.57,58.580002,57.599998,57.830002,3372400,56.19938
"661",57.84,58.68,57.799999,58.439999,2996200,56.792177
"662",58.470001,58.990002,58.400002,58.900002,2552300,57.239209
"663",63.150002,63.759998,61.509998,62.48,14383600,60.718263
"664",67.830002,70.769997,67.129997,68.110001,24404200,66.189516
"665",67.620003,68.489998,66.050003,67.879997,11845200,65.965998
"666",65.720001,67.790001,64.610001,67.160004,6978500,65.266306
"667",67.370003,68.949997,67.050003,68.209999,4800000,66.286695
"668",66.959999,67.839996,66.800003,67.489998,4636300,65.586995
"669",67.919998,67.919998,66,66.019997,5580000,64.158443
"670",65.779999,66.839996,65.779999,66.650002,4588700,64.770684
"671",66.5,66.839996,65.980003,66.57,2638200,64.692938
"672",66.690002,67.68,66.690002,67.370003,2760400,65.470383
"673",67.120003,67.120003,66.339996,66.739998,2299500,64.858143
"674",66.709999,67.379997,66.480003,66.980003,2525200,65.091381
"675",67,68.440002,66.989998,67.959999,10539000,66.043744
"676",67.760002,68.959999,67.529999,68.349998,3537100,66.422746
"677",68.18,68.389999,67.019997,67.419998,4047600,65.518969
"678",67.690002,68.459999,67.419998,68.209999,2669200,66.286695
"679",68.110001,68.169998,65.839996,66.010002,3854400,64.148731
"680",65.720001,65.93,63.900002,64.400002,6312400,62.584127
"681",65.040001,66.099998,64.379997,66.029999,2384800,64.168163
"682",66.449997,66.970001,63.720001,63.740002,2764500,61.942737
"683",64.169998,65.050003,63.400002,64.610001,3918900,62.788205
"684",64.239998,66.080002,64.059998,65.68,2529300,63.828034
"685",65.709999,67.230003,65.449997,66.5,3399000,64.624912
"686",66.040001,66.550003,65.18,66.540001,4601000,64.663785
"687",69.110001,70,68.260002,68.839996,10307800,66.898928
"688",69.93,70.489998,69.480003,69.82,6545500,67.851298
"689",70.300003,70.459999,69.260002,69.489998,3565200,67.530601
"690",69.879997,69.919998,68.800003,69.040001,2952100,67.093293
"691",69.269997,69.650002,68.839996,69.470001,3226800,67.511169
"692",69.230003,69.959999,68.650002,69.889999,2761500,67.919324
"693",69.93,70.849998,69.769997,70.379997,4150900,68.395506
"694",70.32,71.989998,70.040001,71.690002,3955700,69.767704
"695",71.669998,72.120003,71.349998,71.970001,3210500,70.040194
"696",71.589996,72.559998,71.339996,72.510002,4489800,70.565716
"697",71.519997,72.629997,71.330002,72.220001,2444100,70.283491
"698",72.169998,72.400002,69.040001,70,3841600,68.123017
"699",70.57,70.699997,69.790001,69.900002,2450200,68.0257
"700",69.419998,70.360001,69.239998,69.269997,2337800,67.412588
"701",69.620003,70.370003,69.529999,70.269997,2287800,68.385774
"702",71,71.739998,70.360001,70.440002,3246300,68.551221
"703",70.669998,71.349998,70.279999,71.110001,2443200,69.203254
"704",70.760002,72.230003,70.110001,72.029999,2585600,70.098583
"705",72,72.5,71.129997,71.610001,2691100,69.689847
"706",71.57,74.480003,71.360001,73.540001,4507900,71.568096
"707",73.730003,74.220001,72.779999,74.139999,2992400,72.152006
"708",74.25,74.25,71.839996,72.059998,3411100,70.127778
"709",72.099998,72.239998,70.650002,71.790001,2784200,69.865021
"710",71,72.110001,70.389999,71.690002,1661000,69.767704
"711",72,72.440002,71.349998,72.440002,1890800,70.497593
"712",72.480003,73.599998,71.879997,73.300003,3167400,71.334534
"713",73.330002,73.68,72.669998,72.919998,1861800,70.964718
"714",73.120003,73.279999,71.989998,72.660004,1599000,70.711695
"715",72.150002,72.150002,70.699997,71.389999,1897100,69.475745
"716",69.68,69.82,67.940002,67.970001,3280300,66.147451
"717",68.970001,69.330002,67.779999,68.790001,2673500,66.945463
"718",68.010002,68.050003,65.669998,66.910004,3209900,65.115876
"719",66.959999,67.540001,66.110001,67.019997,2991500,65.22292
"720",67.230003,67.290001,66.550003,66.779999,4454700,64.989357
"721",67.290001,68.370003,66.779999,67.900002,5272200,66.079328
"722",68.18,68.940002,67.669998,68.209999,3078400,66.381013
"723",69.279999,70.730003,69.050003,70.120003,3998800,68.239802
"724",70.269997,72.260002,70.059998,71.160004,3177500,69.251916
"725",71.019997,71.489998,70.82,70.989998,3405000,69.086469
"726",71.639999,72.5,71.379997,72.199997,1884300,70.264023
"727",72.080002,72.18,70.790001,72.18,3309600,70.244563
"728",71.620003,71.620003,70.419998,70.709999,2718100,68.813978
"729",71.900002,72.410004,71.029999,72.209999,2234900,70.273757
"730",73,73.910004,72.910004,73,4779700,71.042575
"731",72.900002,73.349998,72.449997,72.459999,2827900,70.517054
"732",72.690002,73.089996,71.940002,72.260002,2117300,70.322419
"733",72.169998,72.57,71.559998,71.889999,3420700,69.962338
"734",71.860001,71.980003,70.699997,70.959999,2596300,69.057275
"735",70.660004,70.68,69.010002,69.300003,4846500,67.44179
"736",69.25,69.769997,68.769997,69.389999,3427800,67.529373
"737",69.580002,72.269997,69.529999,72.220001,5844700,70.283491
"738",71.690002,72.419998,70.550003,70.599998,3422900,68.706927
"739",70.949997,70.949997,68,69.110001,11770100,67.256882
"740",69.580002,69.949997,69.269997,69.68,3576600,67.811598
"741",69.599998,70.150002,69.279999,69.720001,3352400,67.850526
"742",69.660004,70.190002,69.160004,69.610001,3336900,67.743475
"743",69.410004,69.989998,67.849998,68.580002,3882300,66.741095
"744",67.550003,68.239998,66.75,68.040001,3071900,66.215573
"745",67.43,67.599998,66.330002,67.480003,4042100,65.670592
"746",68.660004,69.169998,67.93,68.519997,3958900,66.682698
"747",67.830002,68.82,67.739998,68.57,2056700,66.731361
"748",68.260002,69.160004,67.870003,68.739998,2587900,66.896801
"749",68.5,68.849998,67.400002,67.410004,3888300,65.602469
"750",67.580002,69.169998,67.510002,68.790001,2945500,66.945463
"751",68.459999,68.919998,67.529999,68.25,2339500,66.419942
"752",67.970001,68.190002,66.559998,66.760002,2822000,64.969897
"753",66.699997,67.989998,66.269997,67.989998,2241700,66.166911
"754",68.629997,69.339996,68.010002,69.18,2125700,67.325005
"755",69.230003,69.379997,68.32,68.75,1392900,66.906535
"756",67.720001,68.029999,67.110001,67.290001,1552700,65.485684
"757",68.120003,68.220001,66.459999,66.82,2370200,65.028285
"758",66.669998,67.110001,66,66.849998,3233400,65.154986
"759",67.239998,67.25,65.769997,65.970001,3066400,64.297302
"760",66.589996,68,66.589996,67.510002,2269400,65.798255
"761",67.540001,67.75,67.139999,67.519997,3253500,65.807996
"762",67.330002,68.080002,66.25,66.379997,2678600,64.696902
"763",65.260002,65.660004,64.040001,64.279999,3407600,62.65015
"764",64.260002,64.440002,62.630001,64.019997,5992300,62.39674
"765",63.279999,63.459999,61.32,62.869999,5068300,61.275901
"766",63.68,64.260002,62.98,63.650002,2803200,62.036127
"767",64.120003,66.580002,64.059998,65.709999,3792100,64.043892
"768",66.260002,67.5,66.209999,67.050003,3390500,65.349919
"769",66.949997,67.07,66.199997,66.489998,2595500,64.804113
"770",66.82,67.470001,66.5,66.709999,2294300,65.018536
"771",66.720001,67.809998,66.510002,67.220001,3090000,65.515607
"772",67.050003,67.290001,66.230003,67.199997,1146200,65.49611
"773",67.860001,68.190002,66.980003,68.129997,1341100,66.40253
"774",68.5,68.709999,68.129997,68.529999,2648600,66.792389
"775",68.889999,68.980003,67.919998,68.57,2106600,66.831376
"776",68.559998,69.040001,68.419998,68.730003,1914700,66.987323
"777",69.940002,71.080002,69.830002,70.959999,4169200,69.160776
"778",70.800003,71.339996,70.730003,71.169998,2133400,69.36545
"779",71.639999,71.809998,70.809998,71.059998,1589500,69.258239
"780",71.050003,71.370003,70.199997,70.739998,1523200,68.946353
"781",70.919998,71.580002,70.82,71.279999,1854300,69.472662
"782",71.410004,72.389999,71.339996,72.160004,2654800,70.330354
"783",72.510002,74,72.230003,73.940002,3731000,72.06522
"784",74.300003,74.5,72.760002,73.269997,3083700,71.412202
"785",73.32,73.940002,73.129997,73.43,2002800,71.568149
"786",73.57,73.660004,72.040001,72.629997,2130800,70.78843
"787",72.230003,73.629997,72.230003,73.540001,2104100,71.67536
"788",72.989998,73.239998,72.330002,73.199997,1414500,71.343977
"789",72.779999,73,71.669998,72.029999,2721000,70.203645
"790",73.080002,73.720001,72.129997,73.190002,3670100,71.334236
"791",73.790001,75.800003,73.790001,74.459999,6142400,72.572032
"792",75.379997,76.339996,74.779999,76.040001,3595300,74.111972
"793",75.620003,75.660004,75,75.309998,2392200,73.400478
"794",74.980003,75.139999,74.349998,75.080002,2086500,73.176314
"795",75.050003,75.220001,73.099998,73.459999,4230100,71.597387
"796",73.040001,74,72.379997,73.559998,2475100,71.69485
"797",74.330002,74.830002,73.419998,74.360001,1893800,72.474569
"798",75.540001,75.639999,74.360001,74.889999,3408700,72.991129
"799",74.489998,75.32,74.349998,75.129997,2601800,73.225042
"800",75.160004,75.449997,74.599998,75.209999,2115800,73.303015
"801",75.599998,75.919998,75.169998,75.470001,1940500,73.556425
"802",74.660004,75.300003,74.339996,75.230003,2677400,73.322512
"803",74.870003,75.480003,74.489998,75.07,3008600,73.166565
"804",74.739998,75.32,73.279999,73.290001,2343700,71.431699
"805",73.699997,74.470001,72.849998,73.720001,2490200,71.850797
"806",73.580002,74.050003,72.620003,73.029999,2285800,71.17829
"807",73.43,74.919998,73.43,74.510002,1754500,72.620767
"808",74.690002,75.769997,74.360001,75.660004,1623000,73.74161
"809",75.75,76.379997,75.190002,75.410004,2415900,73.497948
"810",74.610001,76.379997,74.610001,75.449997,2661700,73.536928
"811",75.879997,77.050003,75.709999,76.480003,2550500,74.540818
"812",76.089996,76.150002,75.169998,75.82,1923000,73.897549
"813",75.839996,76.150002,74.809998,74.849998,3032400,72.952142
"814",75.919998,76.449997,75.349998,75.989998,1865300,74.063237
"815",75.790001,76.720001,75.57,76.150002,2919200,74.219183
"816",76.279999,77.029999,76.190002,76.529999,2543300,74.589546
"817",76.800003,78.199997,76.260002,77.300003,2537900,75.340026
"818",77.620003,78.339996,77.540001,78.330002,2159100,76.343909
"819",78.300003,78.32,77.019997,77.790001,2793100,75.8176
"820",77.870003,78.260002,76.980003,78.099998,2602200,76.119737
"821",77.699997,78.25,77.120003,77.25,3026700,75.533076
"822",77.139999,78.040001,77.139999,77.720001,2085900,75.992631
"823",78.370003,78.57,77.449997,77.919998,2264400,76.188183
"824",77.870003,78.220001,77.519997,77.790001,2968700,76.061075
"825",77.5,79.5,77.199997,79.220001,2601400,77.459292
"826",79.449997,80.349998,79.449997,79.639999,2643000,77.869956
"827",79.639999,80.410004,78.169998,78.629997,4256400,76.882402
"828",78.389999,78.849998,77.510002,78.529999,2324700,76.784626
"829",78.589996,79.349998,78.199997,78.510002,2877100,76.765073
"830",78.709999,79.32,78.559998,78.720001,1740400,76.970405
"831",79.059998,79.349998,78.099998,78.790001,1328500,77.038849
"832",78.029999,78.669998,77.879997,78.330002,1184400,76.589074
"833",77.510002,77.800003,76.620003,77.339996,1899500,75.621072
"834",76.970001,78.910004,76.830002,78.690002,2179000,76.941073
"835",78.260002,80.360001,78.260002,79.959999,2428500,78.182843
"836",79.940002,81.120003,79.540001,79.889999,3755600,78.1144
"837",79.769997,80.610001,79.760002,80.139999,3173000,78.358843
"838",79.540001,80.43,79.269997,79.540001,2416200,77.77218
"839",79.360001,80.339996,78.540001,78.769997,2598200,77.019289
"840",78.129997,79.139999,77.949997,78.529999,2850800,76.784626
"841",81.040001,81.230003,79.529999,80.790001,3704100,78.994398
"842",80.25,81.400002,79.93,81.099998,3736000,79.297506
"843",80.529999,81.529999,80.349998,81.309998,3135500,79.502837
"844",80.279999,81.639999,80.279999,80.809998,3646300,79.01395
"845",81.32,82.440002,81.32,82.309998,3995900,80.480612
"846",81.370003,82.589996,81.370003,82.389999,2791000,80.558836
"847",82.870003,84.07,82.809998,84.059998,3568200,82.191717
"848",84.080002,84.849998,83.690002,84,3127000,82.133053
"849",84.529999,85.150002,83.330002,83.559998,4171900,81.70283
"850",83,83.019997,81.059998,81.919998,4193100,80.09928
"851",82.279999,83.330002,81.739998,83.089996,1883500,81.243275
"852",83.419998,83.779999,82.43,83.199997,1548600,81.350831
"853",83.330002,83.629997,82.690002,83.160004,2066200,81.311726
"854",83.300003,83.800003,83.010002,83.5,1497700,81.644166
"855",82.160004,82.669998,79.959999,80.32,6151900,78.534843
"856",80.830002,81.940002,79.980003,81.199997,3306700,79.395282
"857",81.220001,81.489998,80.040001,80.93,3550400,79.131286
"858",81.120003,81.949997,81.019997,81.730003,2202500,79.913508
"859",81.349998,81.610001,80.370003,80.489998,2906000,78.701063
"860",81.019997,82.559998,80.550003,81,3069800,79.19973
"861",81.029999,81.389999,78.68,78.779999,3303300,77.029069
"862",78.919998,80.330002,78.889999,80.300003,2156700,78.515291
"863",80.379997,81.239998,80.190002,80.870003,2127300,79.072622
"864",80.949997,81.339996,79.720001,79.940002,2233700,78.163291
"865",79.370003,80.879997,79.360001,80.779999,1978200,78.984618
"866",80.760002,81.800003,80.489998,81.699997,2215500,79.884169
"867",81.900002,82.860001,81.519997,82.860001,3378400,81.018391
"868",83.150002,83.32,81.589996,81.910004,2078100,80.089508
"869",81.75,82.269997,80.93,81.889999,1814800,80.069948
"870",81.900002,82.75,80.989998,81.309998,1631500,79.502837
"871",81.449997,82.489998,81.150002,82.330002,1915800,80.500172
"872",82.660004,83.349998,81.599998,83.330002,2224700,81.477946
"873",82.220001,83.279999,81.699997,82.629997,2001200,80.793499
"874",82.82,84.330002,82.199997,83.610001,2394700,81.751722
"875",83.540001,83.540001,81.089996,81.480003,2484000,79.669065
"876",81.620003,82.510002,81.099998,81.129997,1352500,79.326838
"877",81.010002,81.599998,80.330002,80.910004,1959000,79.111734
"878",80.629997,81.540001,80.25,81.150002,3157300,79.346397
"879",80.980003,82.650002,80.980003,82.209999,2304500,80.382836
"880",81.830002,82.379997,81.400002,81.470001,2106600,79.659285
"881",82.43,82.790001,80.459999,80.860001,2295600,79.062842
"882",80.910004,81.209999,80.019997,80.510002,2083000,78.720622
"883",80.599998,81.300003,79.580002,79.940002,2505500,78.163291
"884",79.669998,79.870003,78.809998,78.940002,2470200,77.185517
"885",78.940002,79.43,77.879997,78.559998,2650000,76.813958
"886",78.5,79.300003,78.410004,78.949997,2665500,77.441731
"887",78,79.730003,77.519997,79.349998,2790000,77.834091
"888",81.150002,81.18,78.949997,79.510002,3307600,77.991038
"889",79.599998,80.900002,78.669998,80.830002,2749700,79.28582
"890",80.419998,81.080002,80.139999,80.540001,2118200,79.00136
"891",80.68,81.419998,80.160004,80.169998,3826500,78.638425
"892",80.720001,81.400002,80.139999,80.220001,2309000,78.687473
"893",80.25,81.260002,80.019997,81.139999,1036100,79.589896
"894",81.279999,82.849998,81.160004,82.599998,1548600,81.022003
"895",82.769997,83.389999,82.269997,83.07,1333500,81.483025
"896",83.07,83.540001,82.589996,82.610001,1471400,81.031814
"897",82.900002,83.290001,82.449997,83,1489300,81.414363
"898",82.949997,83,80.690002,81.120003,2752600,79.570281
"899",80.860001,81.720001,79.970001,80.279999,1922700,78.746325
