"","MCD.Open","MCD.High","MCD.Low","MCD.Close","MCD.Volume","MCD.Adjusted"
"446",97.150002,98.190002,97.150002,98.040001,5768200,88.007115
"447",98.419998,98.550003,97.57,97.660004,7337000,87.666004
"448",97.360001,98.099998,97.32,97.730003,4634500,87.728841
"449",97.459999,97.849998,97.07,97.650002,4757100,87.657026
"450",97.529999,97.82,96.720001,96.720001,6038600,86.822197
"451",96.129997,96.480003,95.769997,95.800003,7721200,85.996346
"452",95.910004,95.940002,95.129997,95.550003,6041500,85.77193
"453",96.160004,97.029999,96.099998,96.970001,5644100,87.046613
"454",97.290001,97.830002,97.07,97.339996,4877500,87.378745
"455",97.519997,97.839996,97.059998,97.080002,5055400,87.145357
"456",96.949997,97.699997,96.93,97.639999,4103600,87.648047
"457",97.879997,98.25,97.760002,98.099998,4429500,88.060973
"458",97.82,98.809998,97.68,98.360001,4603000,88.294367
"459",98.309998,99.410004,98.300003,99.400002,5422200,89.22794
"460",98.25,98.57,97.150002,97.480003,7768300,87.504424
"461",97.129997,98.660004,97.07,98.620003,5469400,88.527762
"462",97.739998,99.5,97.639999,98.879997,6712700,88.76115
"463",98.779999,98.779999,97.309998,97.669998,7581600,87.674976
"464",98.290001,98.730003,97.5,98.559998,6366600,88.473898
"465",98.720001,98.75,97.349998,97.639999,5763900,87.648047
"466",97.519997,97.800003,96.959999,96.970001,5223700,87.046613
"467",97.089996,97.900002,96.32,96.580002,6236300,86.696524
"468",96.919998,97.580002,96.910004,97.110001,7592700,87.172286
"469",97.019997,97.980003,97.019997,97.339996,5388700,87.378745
"470",97.160004,97.239998,94.129997,95.279999,13939100,85.529556
"471",96.910004,97.769997,95.650002,95.940002,11021200,86.122019
"472",95.779999,95.93,94.849998,95.190002,5217500,85.44877
"473",95.010002,95.449997,94.150002,94.589996,6223800,84.910165
"474",95.150002,95.239998,94.779999,95.220001,5699600,85.475699
"475",94.940002,96.07,94.940002,95.830002,4741200,86.023275
"476",96.230003,97.529999,95.800003,97.379997,7373300,87.414652
"477",97.610001,97.75,97.089996,97.449997,4507200,87.477489
"478",97.230003,98.010002,97.129997,97.199997,5297900,87.253072
"479",96.900002,97.709999,96.900002,97.510002,4348300,87.531353
"480",97.470001,97.580002,96.790001,97.040001,3935200,87.109449
"481",96.849998,96.849998,95.75,95.870003,4688500,86.059183
"482",95.730003,96.029999,95.199997,95.510002,5089700,85.736022
"483",93.900002,94.870003,92.970001,93.550003,12379500,83.976599
"484",92.989998,93.089996,91.559998,91.93,8975700,82.522379
"485",92.699997,92.730003,91.730003,91.870003,7129500,82.468521
"486",91.690002,92.599998,91.669998,91.900002,5366500,82.49545
"487",91.540001,91.690002,90.660004,90.879997,6050000,81.579827
"488",90.989998,91.739998,90.849998,91.010002,4890300,81.696528
"489",91.120003,91.690002,90.980003,91.43,4949100,82.073546
"490",91.279999,91.580002,89.5,89.620003,9094100,80.448774
"491",90.209999,91.110001,89.690002,89.849998,7990700,80.655233
"492",90.010002,91.32,89.889999,91.269997,6622500,81.929916
"493",91.959999,91.959999,91,91.339996,5063400,81.992753
"494",90.970001,91.57,90.669998,91.480003,4236500,82.118432
"495",91.860001,92.110001,90.830002,91.529999,5010000,82.163311
"496",91.650002,91.800003,90.809998,91.050003,3681300,81.732436
"497",91.410004,91.730003,90.260002,90.900002,5380300,81.597785
"498",90.400002,90.519997,89.849998,90.110001,5375600,80.888628
"499",89.889999,90.260002,89.260002,89.339996,6816400,80.825297
"500",87.470001,88.129997,86.5,86.709999,10832500,78.445956
"501",86.599998,86.779999,86.010002,86.32,7035200,78.093126
"502",86.220001,87.410004,86.010002,87.080002,7237300,78.780695
"503",87.919998,88.660004,87.440002,88.660004,5936000,80.210112
"504",89.599998,89.779999,88.010002,88.379997,8321500,79.956792
"505",86.400002,88.269997,85.919998,87.75,12060100,79.386838
"506",88.980003,89.050003,86.589996,86.589996,9511900,78.33739
"507",87,87.589996,86.669998,87.510002,7762000,79.169713
"508",86.949997,88.940002,86.879997,87.970001,8838500,79.585871
"509",88.489998,89.919998,88.120003,89.720001,7646300,81.169084
"510",90.139999,90.760002,89.730003,90.5,9516800,81.874744
"511",90.599998,90.620003,89.919998,90.239998,6343400,81.639522
"512",89.970001,90.25,89.209999,89.599998,7601600,81.060519
"513",89.589996,89.669998,88.160004,88.650002,7917500,80.201063
"514",89.089996,89.150002,87.529999,87.639999,5762200,79.287321
"515",88.190002,88.589996,87.980003,88.349998,5325400,79.929652
"516",88,88.330002,87.699997,88.120003,4524400,79.721577
"517",88.57,89.43,88.550003,89.099998,4488500,80.608172
"518",89.260002,89.5,88.040001,88.330002,5940300,79.911561
"519",88.019997,88.260002,87.379997,88.18,4922600,79.775856
"520",89.080002,89.190002,88.059998,88.529999,6364700,80.092497
"521",88.410004,88.410004,87.650002,88.080002,5088100,79.685388
"522",88.209999,88.730003,87.949997,88.580002,4597000,80.137735
"523",88.790001,89.980003,88.699997,89.300003,5794300,80.789115
"524",89.220001,89.93,89.110001,89.660004,4533200,81.114805
"525",89.639999,89.949997,89.330002,89.800003,3785000,81.241462
"526",90.029999,90.870003,89.650002,90.25,6615500,81.648571
"527",90.68,90.809998,89,89.529999,6230300,80.997191
"528",89.269997,92.5,89.190002,91.93,11741900,83.168456
"529",92.269997,92.690002,92.07,92.290001,6163500,83.494146
"530",92.150002,92.269997,91.5,91.650002,3601300,82.915143
"531",91.989998,92.349998,91.209999,91.889999,3753800,83.132267
"532",91.440002,92.230003,91,92.220001,5962700,83.430818
"533",92.589996,93.32,92.050003,92.760002,7430800,83.919353
"534",92.089996,92.290001,91.400002,91.580002,7269800,82.851815
"535",89.220001,89.849998,88.25,88.940002,12127900,80.463425
"536",89.160004,89.470001,87.620003,88.059998,7036800,79.66729
"537",88.360001,88.459999,87.839996,88.040001,4262200,79.649199
"538",89.190002,89.470001,88.589996,89,4517500,80.517704
"539",89.339996,89.690002,88.650002,89.190002,5932500,80.689598
"540",89.32,89.669998,89.120003,89.330002,4431600,80.816255
"541",89.110001,89.760002,88.809998,89.360001,4596900,80.843394
"542",89.489998,89.849998,89.300003,89.43,4133600,80.906723
"543",89.07,89.690002,88.559998,89.589996,4332700,81.05147
"544",90.169998,90.360001,89.290001,89.589996,4873000,81.05147
"545",89.769997,90.43,89.5,89.690002,3490200,81.141945
"546",89.709999,90.120003,88.970001,89.010002,5341900,80.526753
"547",86.870003,87.980003,86.150002,87.529999,14424800,79.187804
"548",87.580002,87.959999,87.089996,87.150002,6023500,78.844023
"549",87.25,88.230003,87.199997,88.199997,5747400,79.793947
"550",88.459999,88.480003,87.720001,87.900002,4308100,79.522543
"551",88.07,88.279999,87.919998,88.120003,3828200,79.721577
"552",88.269997,88.389999,87.75,87.809998,4346200,79.441117
"553",87.940002,88.050003,87.440002,87.459999,5568000,79.124476
"554",87.68,87.860001,87.279999,87.360001,6704300,79.034008
"555",87.169998,88.220001,87.160004,88.169998,4823500,79.766807
"556",88.260002,89,88.050003,88.519997,4414200,80.083448
"557",88.629997,88.800003,88.260002,88.550003,4269000,80.110595
"558",88.660004,88.949997,88.129997,88.25,3005900,79.839184
"559",88.209999,89,88.099998,88.919998,3508000,80.445327
"560",89.129997,89.82,89.010002,89.540001,4313800,81.006239
"561",89.440002,89.75,88.959999,89.139999,4428700,80.644361
"562",89.089996,89.809998,89.010002,89.650002,4292200,81.105756
"563",88.839996,89.019997,88.599998,88.699997,4567900,80.877796
"564",89.040001,89.860001,88.900002,89.489998,6063800,81.598129
"565",89.510002,89.510002,88.709999,89.050003,4287000,81.196936
"566",89.300003,89.459999,88.849998,89.059998,3597800,81.206049
"567",89.589996,90.790001,89.559998,90.669998,5925100,82.674069
"568",91.080002,91.080002,90.419998,91.019997,4889600,82.993202
"569",90.949997,91.5,90.900002,91.300003,5008200,83.248515
"570",91.870003,92.099998,91.169998,91.199997,5595500,83.157328
"571",91.470001,91.650002,90.610001,90.82,5363400,82.810842
"572",90.540001,91.889999,90.540001,91.57,5666500,83.494702
"573",91.870003,92.120003,91.470001,91.699997,6395000,83.613235
"574",91.75,92.43,91.720001,92.139999,5294600,84.014435
"575",92.040001,93.099998,92,93.080002,5272900,84.871541
"576",93.239998,93.449997,92.760002,92.830002,3979900,84.643588
"577",92.779999,93.199997,92.75,93.150002,3981400,84.935368
"578",93.629997,93.910004,93.389999,93.709999,7247700,85.445981
"579",93.330002,93.919998,93.160004,93.709999,3722000,85.445981
"580",93.910004,94,92.82,92.860001,4714600,84.670941
"581",92.889999,93.349998,92.879997,93.199997,4392000,84.980954
"582",93.379997,93.629997,93.120003,93.269997,3840400,85.044781
"583",92.010002,92.010002,90.400002,91.75,9523600,83.658828
"584",92.110001,92.5,91.889999,91.989998,4939800,83.877661
"585",92.169998,92.230003,90.720001,90.93,5979500,82.911142
"586",91.099998,91.25,90.269997,90.349998,6337400,82.382289
"587",90.900002,91.190002,90.589996,91.029999,4478300,83.002322
"588",91.489998,91.559998,90.699997,91,4166200,82.974969
"589",90.970001,91.650002,90.809998,91.540001,3894900,83.467348
"590",91.459999,92.599998,91.419998,92.110001,7048900,83.987081
"591",92.940002,93.370003,92.360001,92.400002,6712100,84.251508
"592",92.660004,93,92.360001,92.360001,4274400,84.215035
"593",92.57,92.699997,92.349998,92.510002,3411100,84.351808
"594",92.779999,93.739998,92.650002,93.5,5630700,85.254501
"595",93.970001,94.089996,93.639999,94.089996,4678900,85.792467
"596",93.959999,94.160004,93.25,93.68,5623700,85.418627
"597",93.669998,93.75,92.610001,92.860001,6817600,84.670941
"598",90.07,90.25,88.550003,88.720001,19495400,80.896036
"599",88.860001,89.080002,87.849998,88.449997,8142400,80.649843
"600",88.019997,88.379997,87.32,87.959999,7763800,80.203057
"601",88.449997,88.449997,87.089996,87.279999,6498000,79.583024
"602",87.779999,87.790001,86.970001,87.330002,4978800,79.628617
"603",87.459999,87.559998,86.620003,86.709999,7684500,79.063291
"604",87.480003,87.540001,86.370003,86.800003,6899300,79.145357
"605",87,87.099998,86.400002,86.800003,7374900,79.145357
"606",87.349998,87.900002,86.760002,86.860001,7908400,79.200064
"607",86.970001,87.629997,86.699997,87.459999,5039100,79.74715
"608",87.739998,88.129997,87.629997,87.970001,5581600,80.212177
"609",87.809998,87.980003,86.699997,86.860001,5971900,79.200064
"610",86.389999,87,84.959999,85.129997,11398400,77.622625
"611",84.470001,85.099998,84.050003,84.739998,11030400,77.267018
"612",84.949997,85.300003,84.599998,84.879997,4101900,77.394672
"613",84.760002,85.279999,84.519997,84.639999,4842300,77.175838
"614",84.849998,85.610001,84.18,84.620003,8157000,77.157605
"615",84.389999,84.739998,83.610001,84.050003,7639100,76.637872
"616",84.169998,84.389999,83.309998,84.120003,6909300,76.701699
"617",84.540001,85.050003,84.370003,85.040001,5559800,77.540565
"618",85.169998,86.169998,85.099998,85.68,5822800,78.124125
"619",86.059998,86.260002,85.290001,86.010002,3900700,78.425024
"620",86.769997,87.07,86.559998,87.050003,2474400,79.373311
"621",86.529999,86.669998,85.800003,86.239998,5619200,78.634738
"622",86.239998,86.459999,85.82,85.919998,4633200,78.342958
"623",85.910004,86.660004,85.690002,86.519997,7155400,78.890044
"624",86.440002,86.980003,86.099998,86.489998,4873900,79.570846
"625",86.080002,87.309998,85.949997,87.040001,7369800,80.076849
"626",87.419998,87.43,86.760002,87.059998,6638100,80.095246
"627",86.639999,87.379997,86.269997,87.199997,6109700,80.224045
"628",87.43,87.970001,86.730003,86.970001,5349700,80.012449
"629",87.110001,88.389999,87.099998,88.089996,6580200,81.042845
"630",89.089996,89.139999,88.199997,88.480003,8086500,81.401652
"631",89.970001,90.169998,89.010002,89.410004,9276400,82.257253
"632",89.760002,89.809998,89,89.620003,7333000,82.450452
"633",89.870003,89.989998,89.199997,89.309998,4219500,82.165247
"634",89.269997,89.730003,88.93,89.169998,4639700,82.036448
"635",88.839996,89.389999,88.5,88.879997,4364600,81.769647
"636",89.139999,89.93,89.010002,89.910004,5956500,82.717253
"637",89.989998,90.800003,89.919998,90.519997,5340500,83.278447
"638",90.730003,90.849998,89.699997,89.709999,5152900,82.533249
"639",89.970001,90.120003,89.449997,90.040001,4298900,82.836851
"640",89.650002,90.190002,89.110001,90.18,10730000,82.96565
"641",89.589996,89.690002,89.099998,89.290001,2375000,82.14685
"642",89.120003,89.370003,88.389999,88.739998,3054000,81.640847
"643",88.900002,89.129997,87.760002,88.720001,4576600,81.62245
"644",88.239998,88.540001,87.470001,87.580002,3725600,80.57365
"645",87.419998,88.25,86.809998,88.209999,6236600,81.153248
"646",89.400002,90.349998,89.330002,90.120003,7377200,82.910452
"647",90.309998,90.699997,90.160004,90.629997,5473500,83.379648
"648",90.620003,90.790001,89.669998,89.849998,5374100,82.662048
"649",89.769997,91.050003,89.25,90.910004,5820900,83.637254
"650",90.540001,90.959999,89.970001,90.940002,6285200,83.664853
"651",90.800003,91.239998,90.360001,90.809998,4822100,83.545248
"652",91.349998,91.639999,91.029999,91.400002,4393300,84.088052
"653",91.940002,91.980003,91.050003,91.730003,3692600,84.391654
"654",91.760002,92.120003,91.43,91.529999,3828100,84.20765
"655",91.110001,91.629997,90.860001,91.510002,3910400,84.189253
"656",91.129997,91.32,90.910004,91.099998,2925800,83.812049
"657",91.449997,92.099998,91.309998,91.760002,4044600,84.419253
"658",92.07,92.300003,91.849998,92.260002,5579900,84.879253
"659",92.150002,93.330002,91.809998,92.949997,6967300,85.514049
"660",93.449997,93.75,92.25,93.480003,9368000,86.001655
"661",93.580002,93.599998,93.019997,93.309998,5157200,85.845249
"662",93.309998,93.940002,93.279999,93.720001,5461600,86.222453
"663",93.940002,94.580002,93.639999,94.360001,4564600,86.811253
"664",94.150002,94.989998,94.050003,94.919998,4929700,87.326451
"665",94.879997,95.099998,94.43,94.669998,4657600,87.096451
"666",94.599998,95.290001,94.459999,95.290001,5740500,87.666854
"667",95.580002,96.32,95.5,95.949997,5481100,88.27405
"668",95.400002,95.790001,94.5,94.599998,5933300,87.032051
"669",94.589996,95.540001,94.510002,94.910004,4952800,87.317256
"670",94.489998,95.330002,94.410004,95.07,4482700,87.464452
"671",95.029999,95.059998,94.07,94.629997,5619600,87.05965
"672",94.389999,95.480003,94.360001,94.870003,5331600,87.280455
"673",94.75,95.309998,94.599998,95.169998,3557600,87.556451
"674",95.050003,95.339996,94.809998,95.099998,4526900,87.492051
"675",94.639999,94.75,93.480003,94,6663100,86.480052
"676",93.860001,93.889999,93.190002,93.559998,5360900,86.07525
"677",93.809998,94.309998,93.209999,93.900002,5094100,86.388053
"678",94.139999,94.489998,93.769997,93.849998,4401900,86.342051
"679",93.93,94.480003,93.75,93.910004,4023800,86.397255
"680",93.440002,94.449997,93.300003,94.139999,4424600,86.608852
"681",94.269997,95.25,93.849998,95.25,4421300,87.630053
"682",95.379997,96.779999,95.260002,96.139999,9028000,88.448853
"683",96.349998,96.57,96.050003,96.220001,6451100,88.522454
"684",95.360001,95.949997,95.110001,95.730003,4326800,88.782133
"685",95.709999,96.220001,95.510002,95.900002,3967600,88.939793
"686",95.68,95.82,94.959999,95.68,3823200,88.735759
"687",95.599998,95.669998,94.870003,95.07,4636900,88.170031
"688",95.540001,96.099998,95.330002,95.809998,5643000,88.856321
"689",95.949997,96.82,95.93,96.809998,5052000,89.783743
"690",96.639999,97.160004,96.639999,97.089996,4566400,90.04342
"691",98.129997,98.949997,98.029999,98.709999,8838100,91.545847
"692",98.459999,98.889999,98.279999,98.889999,4853400,91.712783
"693",98.860001,98.870003,98.529999,98.760002,3856000,91.592221
"694",98.739998,99.470001,98.540001,99.379997,3896600,92.167218
"695",99.360001,99.379997,98.900002,99.309998,3649900,92.102299
"696",98.970001,99.699997,98.82,99.669998,6388000,92.436172
"697",98.949997,99.339996,98.209999,98.57,3934500,91.416008
"698",98.779999,98.989998,98.199997,98.400002,4648500,91.258348
"699",98.589996,98.900002,98.589996,98.769997,3534900,91.60149
"700",98.5,98.879997,98.419998,98.529999,3523400,91.378911
"701",98.519997,99.620003,98.519997,99.269997,4160000,92.065201
"702",99.459999,99.599998,98.120003,98.239998,4932500,91.109957
"703",98.349998,98.669998,98.260002,98.5,4434000,91.351089
"704",98.190002,99.290001,98.18,98.900002,4401700,91.72206
"705",98.879997,99.779999,98.669998,99.690002,3954700,92.454724
"706",99.410004,99.68,98.849998,99.050003,3155800,91.861174
"707",99.400002,100.419998,99.029999,100.260002,5136800,92.983354
"708",100.209999,100.5,99.059998,99.25,4454400,92.046656
"709",99.540001,100.809998,99.529999,100.629997,5860600,93.326496
"710",100.169998,101.470001,99.809998,101.419998,5693000,94.05916
"711",101.080002,101.5,100.849998,101.5,4163600,94.133356
"712",101.5,101.5,100.57,101.059998,3690400,93.725288
"713",101.120003,101.739998,101.010002,101.489998,3159400,94.12408
"714",101.339996,102.470001,101.339996,101.989998,4049400,94.587791
"715",101.5,103.699997,101.5,103.589996,5714000,96.071665
"716",103.139999,103.440002,102.129997,102.150002,5643600,94.736182
"717",102.400002,103.050003,102.019997,103.040001,3199300,95.561587
"718",102.559998,103.110001,102,102.540001,4191500,95.097876
"719",102.080002,102.230003,100.099998,101.910004,5696900,94.513602
"720",100.580002,101.440002,99.449997,99.919998,8227700,92.668027
"721",99.349998,99.660004,98.379997,99.32,5620500,92.111575
"722",99.269997,100.239998,99.209999,99.760002,5753500,92.519643
"723",100.089996,101.239998,100.089996,101.019997,4593000,93.68819
"724",101.269997,101.629997,100.849998,100.940002,3529400,93.614002
"725",100.830002,100.989998,100.400002,100.889999,3113600,93.567628
"726",101.559998,102.519997,101.150002,102.18,3417700,94.764003
"727",102.269997,102.360001,101.559998,102.139999,4205200,94.726906
"728",101.980003,102.440002,101.330002,101.379997,2720100,94.022063
"729",101.459999,102.339996,101.120003,102.059998,3821100,94.65271
"730",102.919998,103.339996,102.550003,102.919998,4109400,95.450294
"731",102.760002,102.800003,102.050003,102.07,3314200,94.661986
"732",102.089996,102.519997,101.790001,102.290001,4304200,94.86602
"733",102.279999,102.279999,100.760002,100.949997,5228800,93.623271
"734",100.779999,101.230003,99.459999,99.690002,10628500,92.454724
"735",99.949997,100.199997,99.400002,100.199997,5036900,92.927704
"736",100.019997,100.699997,99.800003,100.379997,3154100,93.09464
"737",100.480003,101.489998,100.440002,101.199997,3810800,93.855126
"738",101.300003,102.029999,101.300003,101.949997,3402600,94.550693
"739",101.580002,101.779999,100.839996,101.120003,4251800,93.780938
"740",101.099998,101.900002,100.800003,101.540001,4015300,94.170454
"741",101.239998,101.940002,101.239998,101.540001,2233100,94.170454
"742",101.650002,102.620003,101.419998,102.139999,4078600,94.726906
"743",102.18,102.400002,101.410004,101.739998,4648200,94.355935
"744",101.139999,101.510002,100.349998,101.029999,13743100,93.697466
"745",100.660004,100.660004,99.730003,100.290001,13161000,93.011176
"746",101.059998,101.940002,100.879997,101.239998,14083800,93.892224
"747",100.639999,100.639999,98.279999,99.050003,8770700,91.861174
"748",98.419998,98.589996,96.790001,97.07,8028900,90.730202
"749",96.889999,97.709999,96.559998,96.57,5443400,90.262857
"750",96.769997,97.989998,96.57,97.959999,4224000,91.562074
"751",98.010002,98.68,97.639999,98.370003,4902300,91.945299
"752",98.129997,98.160004,96.120003,96.419998,5394800,90.122653
"753",96.389999,96.830002,95.160004,96.68,5817300,90.365674
"754",97.059998,98.690002,97,98.279999,5036800,91.861174
"755",99.800003,100.18,99.120003,99.529999,5718400,93.029534
"756",99.019997,99.489998,98.07,98.230003,4812800,91.814444
"757",98.739998,99.099998,98.07,98.239998,4485200,91.823785
"758",98.099998,99.07,97.870003,98.879997,2927800,92.421985
"759",98.830002,99.419998,98.230003,98.419998,3351100,91.99203
"760",99.300003,99.690002,98.300003,98.739998,4884800,92.29113
"761",98.980003,100.040001,98.949997,99.75,3340100,93.235167
"762",99.709999,100.07,98.529999,98.809998,3518200,92.356557
"763",98.370003,98.68,96.620003,96.790001,5550100,90.46849
"764",97.360001,97.75,96.889999,97.230003,7227000,90.879755
"765",96.540001,97.709999,96.019997,97.290001,4244500,90.935834
"766",97.910004,97.989998,97.139999,97.519997,3211300,91.150809
"767",98.360001,99.139999,98.040001,98.839996,3585500,92.384597
"768",99.449997,99.82,99.129997,99.650002,4497100,93.141699
"769",99.510002,100.110001,98.93,99,5386400,92.534151
"770",99.349998,100.300003,99.260002,99.82,4053500,93.300595
"771",99.82,100.5,99.389999,99.93,3850500,93.403411
"772",99.949997,100.559998,99.709999,100.349998,1676300,93.795978
"773",100.690002,100.839996,99.25,99.860001,3933900,93.337983
"774",100.279999,100.5,99.550003,99.879997,4064300,93.356674
"775",100.239998,100.370003,99.199997,99.989998,4120100,93.45949
"776",100.150002,100.360001,99.400002,99.980003,3532400,93.450148
"777",100.75,100.959999,99.760002,100.790001,4064100,94.207244
"778",100.589996,101.809998,100.5,101.580002,4766800,94.945648
"779",101.599998,101.730003,100.699997,100.75,4480700,94.169855
"780",100.18,101.120003,99.470001,100.879997,4406200,94.291362
"781",100.050003,100.349998,99.300003,100.099998,5377400,93.562306
"782",100.480003,100.769997,99.989998,100.18,3401600,93.637083
"783",100.199997,100.410004,99.529999,100.269997,4508300,93.721202
"784",97.75,97.93,97.059998,97.580002,13209600,91.206895
"785",97.550003,97.720001,96.68,96.760002,6989300,90.440451
"786",97.209999,97.400002,96.300003,96.660004,5197900,90.346983
"787",96.669998,97.589996,96.559998,97.489998,4208100,91.122769
"788",97.25,98.080002,96.919998,98.029999,4561600,91.627502
"789",97.959999,98.029999,97.389999,97.870003,3592500,91.477955
"790",98,98.540001,97.839996,98.370003,4127400,91.945299
"791",98.32,98.540001,97.629997,98.080002,5343000,91.674239
"792",98.620003,99.239998,98.32,99,3954600,92.534151
"793",98.809998,99.199997,98.449997,99.199997,3224300,92.721085
"794",99.010002,99.440002,98.830002,99.309998,3326400,92.823902
"795",99.330002,99.400002,98.370003,98.690002,3507200,92.244399
"796",98.599998,98.989998,98.269997,98.330002,3256400,91.907911
"797",98.639999,98.989998,97.440002,98.040001,4862300,91.636851
"798",97.900002,98.400002,97.07,97.620003,4041800,91.244283
"799",97.489998,97.800003,97,97.040001,3256800,90.702162
"800",97.019997,97.099998,96.110001,96.449997,5188300,90.150692
"801",96.239998,96.370003,95.639999,96.110001,5448700,89.832902
"802",95.550003,95.910004,95.190002,95.389999,4207500,89.159925
"803",95.199997,95.5,95.010002,95.029999,3324000,88.823436
"804",95.120003,95.989998,95.050003,95.480003,3126200,89.244051
"805",95.510002,95.900002,95.360001,95.5,2827800,89.262741
"806",95.410004,95.82,95.110001,95.110001,3430600,88.898213
"807",95.370003,95.690002,95.209999,95.459999,15364400,89.225353
"808",95.57,95.68,94.910004,95.129997,12274200,88.916904
"809",95.360001,95.940002,95.099998,95.309998,3060000,89.085148
"810",94.860001,95.190002,94.010002,94.839996,4513100,88.645843
"811",95,96.330002,95,96.080002,5482500,89.804862
"812",95.650002,95.980003,94.699997,94.860001,4796600,89.380853
"813",95,95.129997,94.139999,94.360001,3993000,88.909733
"814",95.099998,95.279999,94.120003,94.519997,3672100,89.060488
"815",94.5,95.360001,94.339996,95.160004,2898800,89.663528
"816",95.330002,96.459999,95.080002,95.660004,4275300,90.134648
"817",95.870003,96.75,95.25,96.260002,4485800,90.69999
"818",96.220001,96.790001,96.209999,96.449997,3525200,90.879011
"819",97.099998,97.360001,96.5,96.889999,4984300,91.293598
"820",96.660004,97.459999,96.370003,97.459999,3928600,91.830675
"821",97.480003,97.849998,97.07,97.18,4277300,91.566849
"822",97.339996,97.650002,97.129997,97.349998,2668700,91.727028
"823",97.879997,98.169998,97.400002,97.709999,3490900,92.066235
"824",97.580002,98.360001,97.489998,97.919998,3256900,92.264104
"825",97.870003,98.989998,97.639999,98.699997,4279600,92.99905
"826",98.5,98.510002,97,97.919998,6430800,92.264104
"827",97.699997,98.050003,96.900002,96.900002,8077000,91.303023
"828",96.970001,97.580002,96.82,97.279999,3301600,91.661071
"829",97.139999,98.599998,96.860001,97.779999,4810300,92.132191
"830",97.800003,97.989998,97.410004,97.620003,4053200,91.981436
"831",97.889999,98.32,97.790001,98.190002,3604900,92.518513
"832",97.889999,97.989998,97,97.120003,3533100,91.510317
"833",96.459999,96.690002,95.110001,96.209999,4404500,90.652875
"834",96.18,96.389999,95.849998,96.129997,3240700,90.577494
"835",95.580002,95.879997,94.010002,95.279999,7250300,89.776592
"836",95.150002,95.209999,94.610001,94.669998,4855700,89.201825
"837",94.610001,94.800003,94.400002,94.699997,3047700,89.230091
"838",94.260002,94.800003,94.139999,94.360001,3037100,88.909733
"839",94.269997,94.580002,93.940002,93.940002,3643900,88.513994
"840",93.82,93.959999,93.139999,93.269997,5159400,87.882688
"841",94.220001,94.440002,93.510002,94.440002,4531000,88.985114
"842",94.690002,94.800003,94.330002,94.739998,4132600,89.267782
"843",94.410004,94.879997,94.18,94.720001,3429700,89.24894
"844",93.989998,94.199997,93.449997,93.800003,5878900,88.382081
"845",94.300003,95.239998,94.139999,95.220001,4708700,89.72006
"846",95.190002,95.519997,94.650002,95.470001,3860500,89.95562
"847",95.699997,95.699997,94.519997,95.199997,7286100,89.701211
"848",93.699997,94.849998,93.239998,94.589996,9137700,89.126444
"849",94.68,95.489998,94.209999,95.120003,5144000,89.625837
"850",95.080002,95.199997,93.93,94.209999,4581200,88.768396
"851",94.410004,94.809998,94.239998,94.68,3640900,89.21125
"852",94.779999,94.949997,94.360001,94.779999,3055900,89.305472
"853",94.690002,95.720001,94.68,95.370003,3836400,89.861397
"854",95.620003,96.099998,95.300003,96.050003,3975100,90.502121
"855",96.169998,96.449997,95.730003,96.029999,3404300,90.483272
"856",96.199997,96.699997,96.110001,96.519997,4271300,90.944967
"857",96.519997,97.5,96.519997,97.239998,5127300,91.623381
"858",97.260002,97.5,96.830002,97.309998,5023900,91.689337
"859",97.379997,97.75,97.019997,97.410004,4338200,91.783567
"860",97.660004,98.190002,97.470001,97.900002,4365900,92.245262
"861",97.959999,98.089996,96.779999,97.199997,4921000,91.58569
"862",97.169998,97.300003,96.32,97.010002,5052400,91.40667
"863",96.830002,97.489998,96.800003,97.089996,2573800,91.482043
"864",97.07,97.760002,96.849998,97.660004,3845000,92.019127
"865",97.470001,98.120003,97.309998,98.110001,4164800,92.443132
"866",98.18,98.699997,97.18,97.559998,6594200,91.924897
"867",97.449997,97.709999,96.400002,96.919998,7096800,91.321864
"868",96.900002,97.790001,96.900002,97.650002,4966700,92.009702
"869",97.519997,98.290001,97.360001,97.980003,3836600,92.320643
"870",97.57,98.050003,97.18,97.540001,3815100,91.906056
"871",97.800003,98.089996,97.589996,97.699997,12884800,92.05681
"872",97.839996,98.510002,97.370003,98.269997,16495500,92.593886
"873",98.75,99.269997,98.650002,98.919998,20420800,93.206344
"874",98.800003,99.089996,98.150002,98.199997,5517400,92.52793
"875",97.620003,97.660004,96.949997,97.059998,3501500,92.214402
"876",97.25,97.599998,97.080002,97.370003,2920300,92.50893
"877",97.290001,97.290001,96.330002,96.510002,4810000,91.691864
"878",96.75,96.75,96.07,96.379997,4851900,91.568349
"879",95.660004,96.129997,95.360001,95.709999,4951300,90.9318
"880",95.370003,95.82,95.199997,95.43,5076500,90.66578
"881",95.940002,96.949997,95.900002,96.800003,5811200,91.967387
"882",96.129997,96.5,95.449997,95.720001,5056100,90.941303
"883",95.690002,95.699997,95.07,95.43,4190600,90.66578
"884",95.510002,95.720001,95.169998,95.260002,5194500,90.504269
"885",95.400002,95.68,94.040001,94.099998,5719900,89.402177
"886",94.190002,94.620003,94.050003,94.440002,3277500,89.725206
"887",94.970001,95.779999,94.900002,95.449997,4868100,90.684778
"888",95.440002,95.580002,94.269997,94.379997,4460300,89.668197
"889",94.660004,95.949997,94.57,95.93,5526800,91.140818
