"","TMO.Open","TMO.High","TMO.Low","TMO.Close","TMO.Volume","TMO.Adjusted"
"902",112.330002,114.139999,112.279999,114.040001,2841900,113.227049
"903",114.169998,114.809998,113.489998,114,2196300,113.187333
"904",113.580002,114.610001,113.57,114.459999,1492100,113.644053
"905",114.019997,114.589996,112.68,112.989998,2048800,112.184531
"906",113.900002,114.889999,112.720001,114.760002,1693700,113.941918
"907",115.120003,115.709999,114.589996,115.519997,1537200,114.696494
"908",114.849998,116.160004,114.849998,116.110001,1847800,115.282292
"909",115.760002,116.5,115.589996,115.889999,2549600,115.063859
"910",116.290001,116.5,114.599998,114.949997,2201600,114.130558
"911",115.07,115.360001,114.379997,114.699997,2010400,113.88234
"912",114.410004,114.540001,111.989998,112.809998,3400200,112.005814
"913",113.139999,113.139999,109.93,109.949997,3893400,109.166201
"914",109.900002,111.300003,109.080002,109.870003,2483800,109.086777
"915",110.589996,112.43,110.589996,112.32,2526400,111.519309
"916",111.18,112.139999,110.339996,111.75,2904000,110.953373
"917",115.919998,117.68,113.809998,114.989998,5155900,114.170274
"918",114.610001,115.540001,113.529999,115.139999,3000300,114.319206
"919",115.169998,115.870003,112.900002,113.129997,3776000,112.323532
"920",113.730003,114.419998,112.480003,112.959999,3164000,112.154746
"921",112.989998,113.269997,111.209999,113.199997,2826400,112.393033
"922",113.57,114.779999,113.269997,114.43,2483900,113.614268
"923",115.230003,117.910004,115.040001,117.769997,3161500,116.930455
"924",117.32,119,117.25,118.610001,4233000,117.764471
"925",119.760002,121.209999,118.75,121,3766800,120.137433
"926",121.07,121.93,120.739998,121.519997,3605700,120.653722
"927",120.870003,123.43,120.610001,122.900002,2540600,122.02389
"928",122.790001,123.989998,122.629997,123.739998,7586200,122.857898
"929",123.760002,124.169998,122.669998,123.550003,2845500,122.669258
"930",123.550003,124.370003,121.599998,121.809998,2884500,120.941656
"931",124.330002,125.010002,122.489998,124.709999,3456900,123.820984
"932",124.709999,124.849998,123.080002,123.18,2646200,122.301892
"933",123.050003,124.900002,123.050003,123.370003,2878200,122.49054
"934",123.480003,124.300003,123.089996,123.809998,2625900,122.927399
"935",123.870003,125.18,123.43,124.279999,2620000,123.394049
"936",124.230003,125.209999,123.809998,124.910004,2213900,124.019563
"937",125.290001,125.82,123.610001,124.540001,3147600,123.652198
"938",123.07,123.980003,122.139999,123.349998,2106700,122.470679
"939",124.589996,125.580002,124.589996,125.349998,2354800,124.456421
"940",124.870003,126.239998,124.190002,125.910004,2184000,125.012435
"941",127.150002,127.629997,125.849998,126.400002,1649500,125.498939
"942",127.029999,127.029999,125.650002,126.669998,1690600,125.767011
"943",126.480003,126.699997,125.25,126.279999,1766700,125.379792
"944",126.370003,127.050003,125.75,126.230003,1341700,125.330153
"945",125.650002,126.580002,125.029999,126.489998,3107300,125.588294
"946",126.550003,126.839996,122.589996,123.25,2413600,122.516688
"947",122.959999,123.589996,121.82,122.25,2078600,121.522638
"948",123.080002,124.32,122.620003,123.019997,1254800,122.288053
"949",123,123.980003,122.900002,123.730003,1209200,122.993835
"950",123.830002,124.32,121.800003,122.720001,1532900,121.989842
"951",122.599998,123.830002,122.139999,123.580002,1352200,122.844726
"952",124.830002,125.870003,122.839996,122.900002,4441500,122.168772
"953",123.309998,123.559998,119.349998,120.650002,2763400,119.932159
"954",121.220001,122.419998,117.080002,119.349998,3971600,118.63989
"955",119.720001,120.580002,118.029999,118.040001,2119100,117.337687
"956",118.080002,118.580002,116.620003,117.669998,2187400,116.969886
"957",118.029999,120,117.629997,118.5,1668900,117.794949
"958",119.459999,120.559998,119.459999,120.239998,1530700,119.524594
"959",120.540001,121.980003,120.540001,121.879997,1802600,121.154836
"960",121.919998,122.559998,121.650002,122.199997,1480000,121.472932
"961",122.32,122.730003,120.709999,121.800003,2544700,121.075318
"962",122.629997,123.370003,119.699997,119.879997,1861000,119.166736
"963",119.730003,120.220001,116.760002,117.800003,2817000,117.099117
"964",117.5,118.419998,115.309998,117.209999,2286300,116.512624
"965",117.629997,120.43,117,120.400002,1574300,119.683646
"966",120.410004,120.589996,116.559998,116.980003,2747100,116.283996
"967",116.150002,117.400002,115.25,115.769997,2313800,115.081189
"968",116.43,116.849998,115.080002,116.400002,1519700,115.707445
"969",116.779999,117.989998,114.910004,117.650002,2546300,116.950008
"970",118.550003,119.839996,117.660004,119.709999,2735700,118.997749
"971",119.440002,120.110001,118.519997,119.300003,1733300,118.590192
"972",119.18,119.900002,118.389999,119.360001,1600000,118.649833
"973",119.470001,121.269997,119.129997,120.349998,2491400,119.633941
"974",121.709999,121.769997,114.529999,119.389999,4405400,118.679653
"975",119.589996,119.589996,114.239998,115.379997,4507400,114.69351
"976",114.82,115.919998,113.730003,114.290001,3151600,113.609999
"977",115.099998,115.419998,112.019997,113.589996,2474600,112.914159
"978",113.870003,115.25,113.309998,114.639999,2199400,113.957915
"979",114.519997,114.610001,113.169998,114,2018400,113.321723
"980",113.720001,114.959999,113.150002,114.919998,1550400,114.236248
"981",114.790001,115.660004,114.059998,114.220001,1736700,113.540416
"982",113.779999,115.110001,112.75,114.82,1153400,114.136844
"983",114.690002,115.339996,113.82,114.419998,1911600,113.739223
"984",114.599998,116.610001,113.650002,116.440002,1820600,115.747208
"985",116.25,117.370003,115.400002,115.629997,1232100,114.942022
"986",115.360001,117.150002,114.360001,116.599998,1088600,115.906252
"987",117.260002,118.760002,115.559998,118.360001,1386700,117.655783
"988",118.440002,118.489998,117.470001,117.580002,1525700,116.880425
"989",117.660004,118.059998,116.169998,116.489998,1708800,115.796906
"990",116.519997,116.910004,114.5,115.550003,1900900,114.862504
"991",115.459999,117.940002,115.209999,117.849998,1977500,117.148815
"992",117.459999,119.370003,117.339996,119.290001,2135700,118.58025
"993",119.040001,119.110001,114.059998,114.470001,4343700,113.788928
"994",115.349998,116.169998,114.57,115.32,1705500,114.633869
"995",115.5,116.150002,114.959999,115.93,1835900,115.240241
"996",116.18,116.419998,115.370003,115.739998,1363900,115.051369
"997",116.209999,116.25,114.760002,115.389999,1614300,114.703453
"998",115.709999,116.860001,115.449997,116.07,1768700,115.379407
"999",116.150002,117.120003,115.800003,117.110001,1051500,116.41322
"1000",117.110001,117.43,116.800003,116.910004,2436300,116.214413
"1001",116.989998,117.029999,115.849998,116.580002,958700,115.886375
"1002",116,117.970001,115.970001,117.879997,1903200,117.178635
"1003",117.57,118.389999,117.300003,117.779999,1128900,117.079232
"1004",117.910004,119.099998,117.720001,119,1607600,118.291974
"1005",119.260002,120.050003,119.169998,119.809998,1405500,119.097153
"1006",119.860001,120.040001,119.279999,119.580002,1238900,118.868525
"1007",119.080002,119.690002,118.349998,119.290001,1100400,118.58025
"1008",119.099998,120.419998,119.07,120.209999,1980800,119.494774
"1009",119.639999,120.459999,119.330002,119.849998,2049200,119.28576
"1010",120,120.43,118.879997,119.160004,1248100,118.599014
"1011",118.949997,119.75,117.949997,118.690002,1844600,118.131225
"1012",118.190002,119.080002,117.830002,118.639999,1742600,118.081457
"1013",118.779999,119.980003,118.25,119.900002,1363500,119.335528
"1014",120,120.400002,118.849998,119.709999,2151800,119.14642
"1015",120,120.339996,118.849998,118.940002,4956500,118.380048
"1016",119.129997,119.709999,118.510002,119.099998,1408200,118.539291
"1017",119.129997,119.860001,118.279999,118.559998,1460100,118.001832
"1018",118.110001,119.989998,118.099998,119.139999,1514000,118.579103
"1019",119.32,119.519997,118.629997,119.300003,1426600,118.738354
"1020",119.099998,119.300003,118.220001,118.300003,2758900,117.743062
"1021",118.199997,118.559998,117.68,118,1603200,117.444471
"1022",118.449997,119.290001,117.650002,118.959999,2316600,118.399951
"1023",119.050003,119.610001,117.910004,118.050003,2137700,117.494239
"1024",118.440002,120.18,117.910004,120.110001,1423200,119.544538
"1025",119.75,120.32,119.230003,119.720001,1550700,119.156375
"1026",119.459999,119.459999,117.730003,117.989998,1531400,117.434516
"1027",118.019997,118.360001,117.449997,117.839996,1232600,117.285221
"1028",116.610001,117.790001,116.360001,117.150002,2760400,116.598474
"1029",116.970001,118.400002,116.75,118.269997,1013000,117.713197
"1030",118.900002,119.57,117.57,117.800003,1482500,117.245416
"1031",118,118.480003,116.730003,118,2688600,117.444471
"1032",118.309998,120.290001,118.309998,119.220001,3131200,118.658729
"1033",119.480003,120.830002,118.610001,119.019997,2713900,118.459666
"1034",119.239998,121.25,119.220001,121,1863600,120.430347
"1035",120.459999,122.269997,120.349998,122.139999,2499100,121.56498
"1036",122.440002,124.980003,122.440002,123.059998,3822800,122.480647
"1037",125.610001,127.209999,122.57,124,3889000,123.416224
"1038",124.93,125.93,123.290001,125.510002,2570600,124.919117
"1039",124.300003,125.339996,124.300003,125.07,1069500,124.481186
"1040",125.089996,125.459999,123.529999,124.379997,1650400,123.794432
"1041",124.489998,124.830002,123.540001,123.540001,1424600,122.95839
"1042",124.410004,125.050003,123.440002,124.709999,1602900,124.12288
"1043",123.620003,124.260002,121.150002,121.5,1986300,120.927993
"1044",121.089996,122.400002,120.5,121.379997,1391300,120.808556
"1045",121.419998,121.720001,119.849998,121.379997,1132700,120.808556
"1046",120.830002,121.57,119.75,120.120003,1280800,119.554493
"1047",119.470001,120.989998,119.120003,120.160004,1054400,119.594306
"1048",120.599998,120.830002,118.959999,119.529999,1098300,118.967267
"1049",119.480003,121.230003,118.910004,121.160004,1229000,120.589598
"1050",121.709999,122.269997,120.779999,120.919998,886600,120.350722
"1051",120.919998,121.629997,119.870003,120.029999,1689900,119.464913
"1052",120.620003,121.449997,120.589996,121.349998,1182100,120.778698
"1053",121.779999,122.150002,121.32,121.779999,1047300,121.206674
"1054",121.949997,122.889999,120.160004,121.550003,1562100,120.977761
"1055",121.900002,122.510002,121.489998,122.050003,2285600,121.475407
"1056",122.150002,122.830002,121.779999,122.389999,1045100,121.813803
"1057",121.940002,122.449997,121.5,122.260002,889200,121.684418
"1058",122.550003,122.699997,121.730003,121.809998,854600,121.236532
"1059",121.489998,122.019997,121.190002,121.220001,1113100,120.649313
"1060",121.870003,122.480003,121.57,121.800003,1068600,121.226584
"1061",121.959999,122.019997,120.639999,120.709999,1064500,120.141712
"1062",120.900002,120.980003,119.68,120.080002,1172600,119.51468
"1063",119.580002,120.260002,118.709999,120.07,1248300,119.504725
"1064",120.129997,120.800003,119.519997,120.209999,1109800,119.644066
"1065",120.889999,122.809998,120.57,122.720001,2156000,122.142251
"1066",122.830002,124.370003,122.82,123.75,1614700,123.167401
"1067",123.980003,125.239998,123.639999,123.879997,1496600,123.296786
"1068",123.809998,124.660004,123.410004,124.629997,1390300,124.043255
"1069",125.010002,125.25,124.07,124.980003,1649900,124.391613
"1070",124.779999,124.949997,123.779999,124,1398700,123.416224
"1071",124.5,124.669998,123.459999,123.610001,1336700,123.02806
"1072",123.239998,123.660004,122.449997,123.300003,1420200,122.868624
"1073",123.360001,123.459999,122.559998,123.279999,1700900,122.84869
"1074",123.050003,123.260002,121.68,122.339996,1296000,121.911976
"1075",122.080002,122.839996,121.470001,122.610001,1334200,122.181036
"1076",122.650002,124.089996,122.470001,123.599998,1463400,123.16757
"1077",123.809998,124.580002,123.629997,124.129997,783600,123.695714
"1078",124.800003,125.059998,123.040001,123.239998,1215500,122.808829
"1079",123.230003,123.230003,121.410004,121.809998,975000,121.383831
"1080",121.360001,121.879997,120.800003,121.160004,1203600,120.736112
"1081",121,123.699997,120.800003,123.510002,2027500,123.077888
"1082",123.019997,123.709999,120.970001,120.989998,1837500,120.566701
"1083",120.93,121.360001,120.25,121.360001,1004600,120.935409
"1084",120.489998,122.239998,120.379997,122,1153500,121.573169
"1085",122.349998,122.919998,121.489998,121.699997,1670100,121.274216
"1086",122.300003,122.300003,119.269997,119.57,2476700,119.15167
"1087",119.57,120.360001,118.160004,119.160004,1875100,118.743109
"1088",119.459999,121.529999,119.459999,121.389999,1664500,120.965303
"1089",122.029999,122.309998,119.5,120.629997,982400,120.207959
"1090",120.330002,120.489998,118.190002,118.220001,1532000,117.806395
"1091",118.400002,121.699997,117.980003,121.629997,1643700,121.204461
"1092",121.639999,121.639999,117.699997,117.82,1751900,117.407793
"1093",117.980003,119.059998,116.419998,116.470001,2059800,116.062518
"1094",116.349998,116.470001,112.239998,112.489998,3051500,112.096439
"1095",112.559998,113.440002,111.139999,111.779999,3109300,111.388924
"1096",110.300003,111.730003,107.330002,111.139999,3177700,110.751163
"1097",108.589996,111.639999,108.230003,109.690002,4332400,109.306239
"1098",110.620003,113.169998,110.260002,112.360001,2354200,111.966896
"1099",111.919998,114.389999,111.669998,114.330002,1869300,113.930005
"1100",115.029999,118.25,115.029999,118.220001,2439200,117.806395
"1101",114.410004,115.190002,112.610001,113.830002,6596500,113.431755
"1102",115.589996,117.360001,115.019997,116.230003,2598000,115.823359
"1103",116.190002,118.489998,116.050003,117.900002,1865100,117.487515
"1104",117.830002,118.129997,117.120003,118,1600500,117.587164
"1105",118.419998,118.75,117.839996,118.339996,1861100,117.92597
"1106",118.449997,118.620003,115.139999,116.089996,3192400,115.683842
"1107",115.900002,116.879997,115.620003,116.589996,1835400,116.182093
"1108",118.410004,118.580002,117.059998,117.57,2206500,117.158668
"1109",116.82,119.059998,116.82,118.400002,1883900,117.985766
"1110",118.480003,118.760002,117.610001,118.32,1469000,117.906044
"1111",119,119.18,117.919998,118.550003,2543300,118.135242
"1112",118.809998,119.150002,118.360001,118.910004,1260900,118.493983
"1113",118.860001,118.860001,116.129997,116.599998,2131600,116.19206
"1114",116.419998,117.209999,115.610001,116.849998,1306700,116.441185
"1115",116.690002,118.639999,116.330002,118.300003,1948000,117.886117
"1116",117.919998,118.699997,117.629997,118.510002,1483400,118.095381
"1117",118.669998,118.849998,117.860001,118.239998,1207600,117.826322
"1118",117.93,118.860001,117.839996,118.75,1522300,118.33454
"1119",118.260002,118.75,117.889999,118.43,1308800,118.015659
"1120",118.43,120.879997,118.309998,120.5,2126300,120.078417
"1121",120.839996,125.32,119.900002,124.669998,4289700,124.233826
"1122",123.709999,126.330002,123.029999,124.580002,2538600,124.144145
"1123",125.360001,127.040001,125.360001,126.540001,2497500,126.097286
"1124",125.879997,127.870003,125.879997,127.410004,2150900,126.964245
"1125",127.760002,129.690002,127.220001,127.879997,1855700,127.432595
"1126",127.900002,128.740005,127.470001,128.660004,1275500,128.209872
"1127",128.710007,129.770004,128.710007,129.289993,825600,128.837658
"1128",129.339996,129.339996,127.93,127.959999,1444600,127.512316
"1129",128.190002,129.009995,126.75,128.800003,1320100,128.349382
"1130",128.699997,129.369995,128.470001,128.919998,1178300,128.468957
"1131",128.75,129.220001,127.760002,128.389999,1098800,127.940812
"1132",128.330002,129.020004,128.029999,128.539993,1113100,128.090281
"1133",128.089996,129.039993,127.709999,128.490005,1380600,128.040469
"1134",127.110001,128.360001,126.040001,128.289993,1106400,127.841156
"1135",128.220001,129.050003,127.190002,127.330002,1783400,126.884523
"1136",127.339996,128.940002,126.43,126.720001,1388700,126.425589
"1137",125.849998,126.760002,124.970001,124.989998,1108800,124.699605
"1138",125.419998,126.139999,122.889999,123.730003,1635700,123.442538
"1139",123.419998,125.379997,121.5,121.550003,1530900,121.267602
"1140",122.300003,124.870003,121.150002,124.769997,1886600,124.480115
"1141",125.860001,127.540001,125.199997,127.519997,1736500,127.223726
"1142",127.160004,129.289993,127.07,128.449997,3121000,128.151565
"1143",128.639999,129.399994,127.769997,128.929993,1153900,128.630446
"1144",129.360001,129.479996,126.629997,126.660004,1336100,126.365731
"1145",126.989998,127.949997,126.68,126.790001,665500,126.495426
"1146",127.010002,128.259995,126.82,127.669998,634300,127.373379
"1147",127.169998,127.5,126.019997,126.860001,825500,126.565263
"1148",126.720001,127.260002,126.510002,126.610001,631800,126.315844
"1149",127.230003,127.839996,125.260002,125.290001,1045900,124.998911
"1150",126.300003,128.490005,126.160004,128.119995,2034700,127.82233
"1151",127.309998,129.139999,126.150002,126.360001,2430300,126.066425
"1152",126.360001,128.190002,124.540001,125.18,2519300,124.889166
"1153",126.559998,128.970001,125.940002,128.929993,2098300,128.630446
"1154",129.460007,131.059998,129.460007,130.270004,2515800,129.967344
"1155",130.759995,131.119995,129.330002,129.75,1910500,129.448548
"1156",130.110001,130.619995,128.300003,128.5,1807500,128.201452
"1157",129.559998,130.309998,127.110001,128.339996,2090800,128.04182
"1158",126.949997,127.370003,125.089996,126.199997,2851500,125.906793
"1159",126.199997,126.550003,124.110001,124.129997,2722700,123.841602
"1160",123.709999,125.510002,123.290001,125.290001,2034100,124.998911
"1161",126,126.5,124.089996,125.239998,2270100,124.949024
"1162",125.019997,126.360001,124.870003,125.360001,1366700,125.068748
"1163",126.349998,127.57,125.379997,127,2953800,126.704937
"1164",126.769997,127.07,124.760002,124.870003,1993800,124.579889
"1165",124.559998,125.769997,123.269997,125.639999,2032800,125.348096
"1166",124.160004,125.849998,124.120003,124.879997,1894300,124.58986
"1167",125.699997,125.879997,124,124.339996,2401800,124.051114
"1168",123.360001,128.729996,121.540001,127.959999,4903000,127.662706
"1169",126.809998,127.620003,125.010002,125.209999,3513100,124.919095
"1170",125.489998,125.910004,123.199997,125.889999,1835600,125.597515
"1171",126.43,127.470001,125.379997,127.330002,1797000,127.034172
"1172",126.849998,128.029999,126.029999,126.349998,1531100,126.056446
"1173",126.760002,127.489998,125.870003,127.040001,1472800,126.744845
"1174",127,127.239998,124.32,124.800003,1544200,124.510052
"1175",123.860001,124.75,122.93,123.400002,1357200,123.113303
"1176",124.080002,125.160004,123.629997,125.029999,1232300,124.739513
"1177",125.269997,126.190002,124.860001,125.419998,1313700,125.128606
"1178",126.760002,127.080002,125.599998,126.830002,1370700,126.535334
"1179",126.809998,127.709999,125.660004,127.610001,1543600,127.313521
"1180",127.019997,128.169998,126.190002,128.029999,1381400,127.732543
"1181",128,128.860001,126.849998,128,1402100,127.702614
"1182",127.709999,128.110001,127.089996,127.790001,1266300,127.493103
"1183",127.410004,131.220001,127.150002,131.169998,2170700,130.865247
"1184",131,131.339996,130.449997,130.979996,2086200,130.675686
"1185",130.820007,131.960007,130.270004,131.850006,1385700,131.543675
"1186",131.850006,132,130.779999,131.070007,1285800,130.765489
"1187",130.759995,131.149994,129.800003,130.139999,1558400,129.837641
"1188",129.809998,130.490005,129.779999,130,1070400,129.697967
"1189",130,131.570007,129.639999,131.350006,1345500,131.044837
"1190",130.380005,130.759995,128.960007,129.729996,1460400,129.42859
"1191",129.660004,129.660004,128.75,128.889999,1395500,128.590545
"1192",130.320007,131.570007,129.589996,131.460007,1544700,131.154582
"1193",130.75,130.860001,128.240005,128.509995,1972900,128.211423
"1194",128.589996,128.660004,127.669998,128.100006,991300,127.802388
"1195",127.449997,128.470001,126.18,127.029999,1735000,126.734866
"1196",127.5,128.539993,127.25,127.940002,1153300,127.642756
"1197",128.509995,129.300003,127.989998,128.600006,1251800,128.451823
"1198",128.399994,129.539993,126.610001,127.419998,1209600,127.273175
"1199",129.389999,133,129.389999,132.970001,2313300,132.816783
"1200",132.550003,132.820007,130.419998,132.350006,1544000,132.197502
"1201",132.160004,134.619995,131.110001,133.889999,1907000,133.735721
"1202",133.779999,135.009995,133.770004,134.759995,1638800,134.604714
"1203",135.880005,136.880005,134.850006,136.630005,2666300,136.472569
"1204",136.360001,138.5,135.619995,137.869995,1830300,137.711131
"1205",137.369995,139.029999,135.580002,135.649994,5124400,135.493688
"1206",135.649994,136.919998,133.600006,133.710007,1805500,133.555936
"1207",132.669998,133.970001,132.210007,133.070007,1200800,132.916674
"1208",133.240005,134.520004,133.179993,133.690002,1104700,133.535955
"1209",134.589996,135.800003,134.279999,135.570007,1306400,135.413793
"1210",134.550003,136.240005,134.179993,134.339996,1431700,134.185199
"1211",134.669998,134.720001,131.289993,132,1801400,131.847899
"1212",132.259995,133.679993,131.899994,133.110001,841100,132.956621
"1213",132.460007,134.149994,132.270004,133.5,980200,133.346171
"1214",133.960007,135,133.020004,133.020004,945600,132.866728
"1215",133,134.160004,132.110001,132.820007,1268600,132.666962
"1216",132.910004,133.880005,132.429993,133.570007,750600,133.416098
"1217",133.429993,134.449997,132.919998,133.729996,820000,133.575902
"1218",133.289993,134.240005,132.720001,132.720001,810600,132.567071
"1219",132.720001,133.169998,132.080002,132.679993,1073500,132.527109
"1220",133.160004,133.979996,132.979996,133.619995,944000,133.466028
"1221",133.259995,133.529999,132.309998,132.490005,1547400,132.33734
"1222",131.809998,132.289993,130.869995,132.100006,2040300,131.94779
"1223",133.229996,134.539993,133.169998,134.029999,1378600,133.875559
"1224",134.279999,135.179993,133.559998,134.440002,1758200,134.28509
"1225",129.179993,132.610001,128.789993,130.690002,3480900,130.539411
"1226",130.279999,130.300003,128.679993,129.550003,2254300,129.400726
"1227",130.100006,130.669998,129.350006,130.020004,1533600,129.870185
"1228",130.699997,130.699997,127,127.269997,2925100,127.123346
"1229",127.790001,127.989998,126.339996,127.629997,2446400,127.482932
"1230",127.360001,128.050003,126.540001,127.129997,1642000,126.983508
"1231",126.699997,127.349998,125.25,125.68,1966700,125.535182
"1232",126.5,127.739998,126.18,127.660004,2293400,127.512904
"1233",128.240005,128.979996,127.730003,127.779999,1181500,127.632761
"1234",126.150002,127.519997,126.150002,126.650002,1348300,126.504066
"1235",127.190002,127.720001,126.370003,127.660004,1843900,127.512904
"1236",127.809998,128.5,127.18,127.75,2313800,127.602797
"1237",128.960007,130.220001,128.960007,129.979996,2122000,129.830223
"1238",129.690002,130.25,129.490005,129.869995,962300,129.720349
"1239",130,130.240005,128.110001,129.610001,1465200,129.460654
"1240",129.360001,130.179993,129.050003,129.850006,2084700,129.700383
"1241",130.619995,131.330002,129.759995,131.100006,1304400,130.948943
"1242",131.119995,131.130005,129.690002,130.160004,1518000,130.010023
"1243",130.25,130.479996,129.740005,129.970001,1250000,129.82024
"1244",129.880005,131.229996,129.600006,130.550003,1232200,130.399573
"1245",130.589996,132.960007,130.550003,132.020004,1858500,131.867881
"1246",132.190002,133.479996,131.839996,132.839996,2328700,132.686928
"1247",132.869995,133.300003,132.149994,132.149994,1321000,131.99772
"1248",131.309998,131.589996,129.800003,129.800003,1557500,129.650437
"1249",130.509995,131.139999,129.929993,130.990005,1370900,130.839069
"1250",130.699997,130.889999,129.539993,130.130005,928700,129.980059
"1251",130.240005,130.240005,129.25,129.630005,1655200,129.480635
"1252",129.839996,129.940002,128.509995,129.460007,1209200,129.310833
"1253",129.100006,130.029999,128.339996,129.570007,847500,129.420707
"1254",130.070007,130.25,129.179993,129.979996,1137200,129.830223
"1255",129.029999,129.820007,128.910004,129.5,1252200,129.35078
"1256",129.050003,129.889999,128.429993,129.570007,919300,129.420707
"1257",129.25,129.539993,128.169998,128.270004,1767300,128.122202
"1258",127.989998,129.009995,127.449997,128.570007,2007400,128.421859
"1259",128.589996,130.479996,128.589996,130.179993,1185700,130.029989
