"","FDO.Open","FDO.High","FDO.Low","FDO.Close","FDO.Volume","FDO.Adjusted"
"458",62.84,63.84,62.709999,62.82,1710200,60.402144
"459",64.410004,65.209999,62.950001,63.52,2434800,61.075203
"460",63.259998,64.360001,63.209999,64,1966000,61.536728
"461",63.75,65.279999,63.75,64.839996,2131100,62.344394
"462",63.860001,64.580002,63.040001,63.880001,2737100,61.421348
"463",64.059998,64.32,62.540001,62.849998,1851200,60.430988
"464",63.119999,63.830002,62.990002,63.380001,1946000,60.940592
"465",63.34,64.650002,62.98,64.440002,1830000,61.959795
"466",64.32,65.089996,64.019997,64.260002,1187200,61.786723
"467",64.690002,65.129997,64.25,64.629997,1330700,62.142477
"468",64.949997,65.199997,64.589996,64.699997,1306200,62.209783
"469",64.610001,67.150002,64.540001,67,3576900,64.421262
"470",66.849998,67.900002,66.57,67.489998,2844700,64.892401
"471",67.68,68.459999,67.589996,68.339996,1791700,65.709684
"472",67.639999,68.339996,67.230003,68.089996,1417700,65.469306
"473",67.75,67.800003,65.870003,66.110001,2263200,63.565517
"474",66.610001,67,66.18,66.900002,1360700,64.325112
"475",66.910004,67.5,66.620003,67.32,1489400,64.728945
"476",67.620003,69.5,67.620003,69,1821700,66.344285
"477",68.800003,68.830002,67.43,67.550003,937500,64.950096
"478",67.330002,68.419998,66.580002,67.620003,957900,65.017402
"479",67.629997,68.989998,67.300003,68.529999,1607900,65.892373
"480",68.379997,69.349998,68.300003,68.589996,962100,65.950062
"481",68.389999,69.410004,67.699997,68.07,938100,65.450079
"482",68.059998,68.550003,67.669998,68.269997,1258000,65.642378
"483",68.470001,68.559998,66.300003,67.279999,1400100,64.690484
"484",66.699997,69.07,66.699997,68.800003,1444300,66.151985
"485",69,70,68.330002,68.459999,1046000,65.825068
"486",68.209999,69.739998,68.209999,69.269997,977600,66.60389
"487",69.010002,69.089996,67,67.050003,1000400,64.469341
"488",67.160004,67.339996,66.32,66.43,2165900,63.873201
"489",66.480003,67.510002,66.43,67.190002,1726500,64.603952
"490",66.910004,67.07,64.050003,64.050003,1906700,61.584806
"491",64.339996,65.18,63.830002,64.160004,1337000,61.690573
"492",64.209999,65.800003,64,65.080002,1363900,62.575162
"493",65.360001,65.459999,64.330002,64.690002,928800,62.200173
"494",64.339996,65.610001,64,65.360001,1542000,62.844384
"495",65.620003,67.669998,65.5,67.559998,1390100,64.959706
"496",67.699997,68,67.190002,67.599998,747100,64.998167
"497",67.879997,67.980003,66.599998,67.32,913900,64.728945
"498",67,67.550003,66.529999,67.059998,867100,64.47895
"499",67.099998,68.449997,66.589996,67.75,1492700,65.142396
"500",67.150002,67.529999,66.230003,67.150002,1582900,64.56549
"501",67.57,68.400002,66.779999,67.830002,1530500,65.219318
"502",67.07,68.110001,66.559998,67.5,1223100,64.902018
"503",67.879997,68.120003,67.330002,67.739998,962400,65.132778
"504",68.059998,68.199997,66.940002,67.139999,866200,64.555873
"505",66.690002,70.150002,66.690002,69.580002,1785200,66.901963
"506",69.980003,69.989998,68.82,68.839996,1114000,66.190439
"507",68.940002,69.510002,68.57,69.419998,903400,66.748118
"508",68.669998,71.07,68.669998,70.080002,2453300,67.587171
"509",72.040001,74.730003,71.849998,72.849998,4889300,70.258635
"510",72.169998,73.370003,71.699997,73.260002,2238600,70.654055
"511",73.370003,73.769997,72.550003,72.75,1336500,70.162194
"512",72.760002,73.779999,72.209999,72.449997,1649800,69.872862
"513",72.57,72.57,71.110001,71.739998,1936300,69.188119
"514",71.720001,71.720001,69.300003,69.349998,2106600,66.883135
"515",70.25,70.940002,70.07,70.43,2734600,67.924719
"516",70.43,70.82,69.550003,70.18,1600300,67.683612
"517",70.510002,71.169998,70.089996,70.519997,2298600,68.011515
"518",70.410004,70.589996,68.010002,69.129997,3110000,66.670959
"519",65.279999,68.43,64.989998,67.199997,5861200,64.809611
"520",68.290001,68.449997,65.529999,66.480003,2458600,64.115229
"521",66.190002,68.639999,66.190002,67.949997,3019400,65.532933
"522",67.589996,67.839996,66.599998,67.279999,1057500,64.886767
"523",67.32,68.480003,66.849998,68.230003,1770000,65.802979
"524",67.809998,69.709999,67.779999,69.580002,2258700,67.104956
"525",69.370003,70.599998,69.370003,70.379997,2155700,67.876495
"526",70.800003,71.019997,69.529999,69.82,1582100,67.336417
"527",69.669998,70.050003,69.279999,69.93,1839400,67.442505
"528",67.919998,69.07,66.589996,68.650002,3162800,66.208037
"529",69.019997,69.150002,67.190002,67.470001,2178500,65.070011
"530",68.010002,69.370003,67.480003,68.389999,1973500,65.957284
"531",68.650002,68.650002,68.029999,68.389999,1439400,65.957284
"532",68.199997,68.82,66.300003,66.43,2852800,64.067004
"533",66.940002,67.279999,65.349998,66.059998,1940700,63.710163
"534",65.989998,67.150002,65.800003,66.769997,2565900,64.394907
"535",66.099998,66.459999,65.330002,66.150002,927300,63.796965
"536",66.290001,66.610001,65.830002,66.519997,886700,64.153799
"537",66.160004,66.169998,63.509998,64.529999,2638200,62.234588
"538",65.019997,66.400002,65.019997,66.349998,1210800,63.989848
"539",66.790001,67.18,65.980003,66.629997,918800,64.259887
"540",66.550003,67.089996,66.330002,66.699997,869700,64.327397
"541",66.610001,66.769997,65.879997,66.080002,1117200,63.729456
"542",66.360001,66.379997,65.779999,66.089996,1130100,63.739095
"543",65.690002,66.25,65.230003,65.75,845400,63.411192
"544",66.440002,67.120003,66,66.169998,759700,63.816251
"545",66.269997,66.599998,65.269997,65.440002,1131800,63.112222
"546",65.690002,66.279999,65.589996,66.029999,664400,63.681231
"547",65.970001,66.470001,65.690002,66.25,784800,63.893407
"548",66.349998,66.349998,64.709999,64.900002,925500,62.591429
"549",64.650002,64.760002,63.169998,63.709999,1711900,61.443757
"550",63.720001,64.25,62.740002,64.110001,2208600,61.82953
"551",64.400002,64.5,63.130001,63.27,787700,61.01941
"552",63.369999,64.239998,63.189999,63.82,1153700,61.549845
"553",63.700001,64.919998,62.5,64.730003,1257900,62.427478
"554",64.260002,65,64.25,64.93,730000,62.620361
"555",64.739998,64.849998,64.139999,64.809998,636300,62.504627
"556",64.709999,64.790001,63.84,64.269997,1084200,61.983835
"557",64.139999,64.279999,63.66,63.919998,964700,61.646286
"558",63.549999,63.630001,62.509998,62.68,1343100,60.450396
"559",62.529999,62.68,61.669998,62.349998,1677200,60.132133
"560",62.509998,62.509998,61.450001,61.529999,2026300,59.341302
"561",61.5,62.119999,61.259998,61.540001,1411000,59.350948
"562",61.490002,64.050003,61.470001,63.5,2200600,61.241228
"563",63.389999,64.639999,63.360001,64.379997,1594700,62.089922
"564",64.410004,64.790001,63.419998,63.639999,1424000,61.376247
"565",63.48,63.48,62.700001,62.990002,1154500,60.749371
"566",63.599998,64,62.560001,63.349998,1293500,61.096562
"567",63.400002,63.82,63.119999,63.419998,1220600,61.164072
"568",63.25,63.330002,62.630001,63.27,791100,61.01941
"569",62.91,63.709999,62.799999,63.34,921900,61.086919
"570",63.299999,63.41,62.700001,63.07,1039800,60.826523
"571",62.93,64.879997,62.880001,63.779999,1629400,61.716761
"572",63.889999,64.800003,63.5,64.160004,1273700,62.084473
"573",64.050003,64.410004,63.810001,64.199997,918300,62.123173
"574",64.040001,64.32,63.709999,64.239998,622000,62.16188
"575",64.019997,64.120003,63.18,63.529999,817700,61.474849
"576",63.709999,64.209999,63.310001,63.869999,878600,61.80385
"577",63.810001,64.43,63.5,64.349998,1409300,62.268322
"578",64.5,64.809998,63.619999,64.150002,3495500,62.074795
"579",64.269997,65.349998,64.269997,64.57,1213700,62.481206
"580",64.169998,64.379997,62.919998,63.16,1665700,61.116819
"581",63.349998,64.599998,63.290001,64.209999,1493400,62.132851
"582",64.07,66.459999,63.82,65.489998,2157700,63.371443
"583",65.370003,66.580002,64.989998,66.300003,1919200,64.155245
"584",66.25,66.279999,65.18,65.379997,2049100,63.265001
"585",66.290001,66.290001,65.389999,66,1854200,63.864947
"586",68.260002,69.650002,67.300003,68.559998,4788100,66.34213
"587",68.800003,69.400002,68.559998,68.650002,1925400,66.429223
"588",69.389999,70.169998,68.739998,69.019997,1862500,66.787249
"589",69.059998,69.349998,68.5,68.599998,1279000,66.380837
"590",68.400002,69.07,67.940002,67.949997,1459100,65.751863
"591",67.650002,68.980003,67.519997,68,1365900,65.800248
"592",68.25,69.099998,66.110001,66.110001,2840800,63.971389
"593",65.879997,66.5,65.550003,66.400002,1370500,64.252009
"594",66.360001,66.540001,65.559998,66.540001,1707600,64.387479
"595",66.559998,68.599998,66.5,68.519997,1926700,66.303424
"596",68.510002,68.75,64.25,66.230003,4825900,64.08751
"597",66.360001,66.940002,64.879997,65.790001,2275300,63.661741
"598",65.690002,65.900002,64.730003,65.099998,1362800,62.99406
"599",64.82,64.980003,64.150002,64.699997,998200,62.606998
"600",64.370003,65.300003,63.860001,65.290001,1325000,63.177916
"601",65.620003,65.779999,64.239998,64.650002,1272100,62.55862
"602",65.230003,66.550003,65.010002,65.980003,1548800,63.845597
"603",65.970001,66.269997,65.059998,65.599998,872800,63.477885
"604",65.82,66.389999,65.25,65.959999,1094000,63.82624
"605",65.93,66.889999,65.389999,66.169998,1179800,64.029446
"606",66.260002,66.910004,65.790001,65.93,930200,63.797212
"607",65.75,66.169998,64.940002,65.309998,901000,63.197266
"608",65.519997,66.580002,65.290001,66.339996,1235000,64.193945
"609",65.919998,67.25,65.519997,66.360001,1702300,64.213302
"610",66.089996,66.919998,65.669998,66.029999,1091100,63.893975
"611",65.699997,66.68,65.699997,66.5,863900,64.348772
"612",66.379997,66.610001,65.790001,66.400002,846100,64.252009
"613",66.239998,67.599998,65.449997,65.82,1718700,63.69077
"614",65.82,66.82,65.300003,65.68,1795000,63.555299
"615",66,66.459999,65.639999,65.889999,1174900,63.758505
"616",65.959999,66.690002,65.93,66.540001,1070000,64.387479
"617",67,69.610001,66.68,69.360001,2223800,67.116254
"618",69.489998,70.080002,68.440002,68.889999,1209900,66.661457
"619",68.900002,69.389999,68.599998,68.830002,535100,66.6034
"620",69.120003,70.150002,68.93,70.099998,359600,67.832313
"621",69.82,70.230003,68.760002,69.419998,865500,67.174311
"622",69.57,70.110001,68.870003,68.940002,512700,66.709842
"623",68.949997,69.220001,68.209999,69.010002,634500,66.777578
"624",69,70.43,68.580002,70.43,1495000,68.15164
"625",70.5,72.540001,70.139999,71.199997,2880900,68.896728
"626",71.25,71.25,70.209999,70.650002,1402400,68.364524
"627",70.690002,70.940002,70.230003,70.709999,1637900,68.422581
"628",70.629997,71.099998,69.370003,69.800003,1738800,67.542023
"629",69.690002,70.169998,69.120003,70.059998,1313700,67.793606
"630",70.07,71.07,69.949997,71,1605800,68.703201
"631",70.879997,71.209999,70.32,70.580002,968700,68.296789
"632",69.980003,70.470001,63.900002,64.68,5917600,62.587648
"633",64.730003,67.129997,64.519997,66.480003,3051100,64.538964
"634",66.360001,66.699997,65.779999,65.910004,1287600,63.985607
"635",65.730003,66.230003,65.459999,65.860001,970100,63.937064
"636",65.489998,66.160004,65.309998,66.099998,956800,64.170055
"637",65.959999,66.389999,65.330002,65.730003,1364200,63.810862
"638",65.220001,65.32,63.91,64.339996,2330100,62.46144
"639",64.5,64.610001,63.57,63.740002,1886100,61.878963
"640",63.43,63.759998,62.779999,63.040001,2076900,61.199401
"641",62.830002,63.349998,62.779999,62.830002,310600,60.995533
"642",63.029999,63.029999,62.16,62.599998,1252300,60.772245
"643",62.630001,62.860001,61.900002,62.490002,830700,60.66546
"644",62.099998,63.27,61.919998,62.700001,1313400,60.869328
"645",62.43,63.439999,62.220001,63.41,1065400,61.558597
"646",63.689999,64.400002,62.950001,64.040001,2465400,62.170204
"647",56.93,57.400002,54.93,55.740002,14948900,54.112542
"648",55.82,57.060001,55.779999,56.650002,5586600,54.995972
"649",56.580002,57.700001,56.509998,57.200001,2489900,55.529913
"650",57.040001,57.349998,56.799999,57.32,1690400,55.646408
"651",56.599998,57.080002,56.259998,56.57,1777300,54.918306
"652",56.889999,57.07,56.459999,57.060001,1580300,55.394001
"653",57.07,57.099998,56.34,56.439999,1223200,54.792101
"654",56.619999,56.900002,56.389999,56.610001,1102500,54.957139
"655",56.599998,57.740002,56.490002,57.549999,1366500,55.869693
"656",57.709999,58.689999,57.34,58.349998,2207600,56.646334
"657",58.139999,58.470001,57.830002,58.040001,1751400,56.345388
"658",58.169998,58.43,57.630001,58.369999,1216300,56.665751
"659",58.459999,58.470001,57.75,58.419998,1441500,56.71429
"660",58.18,58.419998,57.720001,58.110001,2103100,56.413343
"661",58.25,59.799999,58.25,58.84,3117000,57.122029
"662",59.060001,59.150002,58.540001,58.549999,2355200,56.840495
"663",58.450001,58.540001,57.869999,58.16,2003200,56.461883
"664",57.810001,57.93,57.060001,57.66,2241600,55.976482
"665",57.880001,57.970001,56.73,57.009998,2216600,55.345458
"666",57.029999,57.220001,56.450001,56.700001,2329500,55.044512
"667",57.110001,57.110001,55.970001,56.09,2318200,54.452322
"668",56.009998,56.619999,55.68,56.549999,2278100,54.89889
"669",56.650002,57.040001,55.869999,56.560001,2053200,54.9086
"670",56.5,57.049999,56.029999,56.16,1872100,54.520278
"671",56.16,56.560001,55.630001,55.98,1507800,54.345533
"672",56.139999,57.639999,56.07,57.349998,2075600,55.675531
"673",57.150002,57.330002,56.68,56.869999,1061100,55.209547
"674",56.830002,57.02,56.169998,56.349998,1156700,54.704729
"675",56.27,56.470001,54.790001,55.490002,2500700,53.869841
"676",55.509998,56.970001,55.360001,56.610001,1645100,54.957139
"677",56.470001,57.860001,55.369999,55.939999,3917400,54.3067
"678",55.759998,55.900002,54.450001,55.029999,3219800,53.423269
"679",55.110001,55.369999,54.060001,54.869999,3497400,53.267941
"680",54.68,57.240002,54.650002,56.299999,2761000,54.656189
"681",56.380001,56.790001,56.080002,56.68,1140100,55.025095
"682",56.810001,57.099998,55.990002,55.990002,1268800,54.355243
"683",56.23,56.57,55.549999,56.290001,1689900,54.646483
"684",57.43,59.43,57.43,57.68,1708500,55.995898
"685",57.52,58.060001,56.580002,57.549999,1834800,55.869693
"686",57.560001,58.709999,57.139999,58.689999,1635500,56.976407
"687",58.490002,59.080002,58.380001,58.939999,1054100,57.219108
"688",59.110001,59.279999,58.540001,58.900002,1160500,57.180278
"689",59.09,59.259998,58.360001,58.610001,1619100,56.898745
"690",58.73,58.75,58.080002,58.349998,1378800,56.646334
"691",58.560001,59.110001,58.169998,58.779999,880400,57.063779
"692",58.630001,58.91,58.09,58.490002,803900,56.782249
"693",58.57,59.040001,58.369999,58.580002,8e+05,56.869622
"694",58.450001,59.130001,58.209999,59.119999,1013100,57.649725
"695",59.009998,59.66,58.740002,59.48,1152900,58.000772
"696",59.59,59.68,58.720001,59.419998,1641800,57.942263
"697",58.959999,59.560001,58.16,58.939999,1430100,57.474201
"698",59.07,59.259998,57.900002,58.139999,1030800,56.694097
"699",58.34,60.529999,58.34,60.360001,1418100,58.858888
"700",60.040001,60.299999,59.32,59.849998,737800,58.36157
"701",59.970001,62,59.970001,61.369999,1516200,59.843769
"702",62.130001,62.540001,59.650002,60.23,2366700,58.73212
"703",60.240002,60.669998,59.700001,60.66,810400,59.151427
"704",60.299999,60.41,59.25,59.509998,1468300,58.030025
"705",59.360001,59.41,58.610001,59.049999,1252300,57.581466
"706",59.150002,59.470001,58.77,58.900002,722000,57.435198
"707",59.150002,59.259998,58.259998,58.400002,994600,56.947633
"708",58.57,58.709999,57.5,57.720001,1625800,56.284544
"709",57.919998,59.529999,57.82,59.5,1261700,58.020275
"710",58.740002,59.43,58.259998,59.400002,1408900,57.922764
"711",59.349998,59.799999,58.740002,59.389999,748800,57.91301
"712",59.349998,59.799999,58.759998,59.799999,1580300,58.312814
"713",59.32,60.900002,58.27,60.439999,8499000,58.936897
"714",59.59,60.130001,59,59.779999,2796000,58.293311
"715",59.75,61.110001,59.650002,61.049999,1831300,59.531727
"716",60.790001,60.849998,60.16,60.630001,1798900,59.122174
"717",60.720001,61.73,59.869999,61.59,1614000,60.058299
"718",61.32,61.490002,60.549999,61.400002,2090600,59.873025
"719",61.639999,62.18,61.220001,61.66,1812200,60.126557
"720",61.709999,62.689999,61.490002,62.59,2304800,61.033429
"721",62.790001,62.98,62.189999,62.41,1087400,60.857905
"722",62.610001,63.84,62.610001,63.560001,1214100,61.979307
"723",63.689999,63.889999,63.139999,63.369999,817100,61.79403
"724",63.5,64.150002,63.130001,63.139999,1277100,61.56975
"725",62.950001,63.299999,62.560001,62.939999,907500,61.374723
"726",63.130001,63.299999,61.939999,62.040001,1072500,60.497108
"727",62.099998,62.25,60.610001,61.369999,1518700,59.843769
"728",61.27,62,60.66,60.779999,1019500,59.268441
"729",60.98,61.450001,60.580002,61.389999,864200,59.863272
"730",61.779999,62.82,61.720001,62.369999,1176100,60.818899
"731",62.200001,62.759998,61.889999,62.360001,942000,60.80915
"732",62.380001,62.77,62.060001,62.34,734300,60.789647
"733",62.41,63.66,62.41,63.5,1130500,61.920798
"734",63.5,63.720001,62.68,62.91,632200,61.345471
"735",62.830002,63.189999,62.259998,63.080002,673100,61.511245
"736",63.029999,63.290001,62.310001,62.639999,463300,61.082185
"737",62.709999,63.939999,62.610001,63.540001,1024500,61.959804
"738",63.509998,65.82,63.41,65.489998,1738700,63.861306
"739",64.779999,65.440002,64.389999,64.459999,1969500,62.856923
"740",64.309998,64.82,63.869999,64.300003,1301800,62.700906
"741",64.300003,64.470001,63.439999,63.560001,1379200,61.979307
"742",63.66,64.199997,63.040001,64.019997,1028800,62.427863
"743",64.089996,64.699997,63.75,64.019997,819500,62.427863
"744",63.889999,64.769997,63.790001,64.330002,1025000,62.730158
"745",64.050003,64.410004,63.349998,63.650002,669100,62.067069
"746",64.129997,64.940002,63.52,63.630001,723700,62.047566
"747",63.299999,63.330002,62.049999,62.919998,939700,61.35522
"748",62.75,63.060001,62.209999,62.290001,670000,60.740891
"749",62.240002,62.32,61.150002,61.150002,1431200,59.629242
"750",61.130001,62.299999,61.119999,61.540001,1279400,60.009543
"751",60.400002,60.5,59.299999,60.169998,2089900,58.673611
"752",60.009998,61.040001,59.490002,59.939999,1005500,58.449331
"753",59.919998,61.619999,59.540001,61.57,1187800,60.038795
"754",61.860001,62.400002,61.549999,62.009998,1574000,60.467852
"755",62.25,62.950001,62,62.549999,1209200,60.994423
"756",62.02,63.709999,61.860001,63.23,1446500,61.657512
"757",63.790001,63.799999,61.84,62.040001,1298200,60.746899
"758",62.220001,62.810001,61.830002,62.709999,784900,61.402933
"759",62.490002,63.400002,62.490002,63.23,1258000,61.912095
"760",63.599998,64.209999,63.23,63.57,1272900,62.245008
"761",63.689999,64.220001,63.400002,64.080002,1438000,62.74438
"762",64.18,64.389999,63.18,63.200001,774000,61.882721
"763",62.740002,63.540001,61.470001,61.639999,2071500,60.355235
"764",61.98,62.32,61.349998,62.080002,1646600,60.786067
"765",61.369999,61.66,60.119999,61.240002,1199300,59.963575
"766",61.580002,61.610001,60.029999,60.419998,1233400,59.160662
"767",60.75,60.860001,59.380001,60.060001,1672600,58.808169
"768",60.450001,61.849998,60.189999,61.639999,1340900,60.355235
"769",61.689999,62.349998,61.32,62.310001,2053500,61.011272
"770",62.580002,63.790001,62.5,63.34,1756800,62.019803
"771",63.130001,64,62.790001,63.32,1569400,62.000219
"772",63.169998,63.43,62.869999,63.32,486500,62.000219
"773",63.68,63.889999,63.02,63.82,525600,62.489798
"774",63.869999,64.32,63.57,64.260002,938600,62.920629
"775",64.379997,64.709999,63.639999,63.950001,1305400,62.617089
"776",65.830002,69.699997,65.300003,68.5,9296300,67.072253
"777",68.669998,70.339996,67.099998,69.970001,4756100,68.511614
"778",69.5,69.5,68.07,68.400002,2881900,66.974338
"779",68.470001,68.639999,67.970001,68.43,1051600,67.003712
"780",68.43,68.690002,67.720001,68.080002,1570900,66.661008
"781",68.220001,69.040001,68.220001,68.540001,1806300,67.11142
"782",68.790001,69.190002,68.449997,68.540001,1397800,67.11142
"783",68.980003,68.980003,67.57,67.699997,1715700,66.288924
"784",67.800003,68.209999,67.279999,67.690002,869400,66.279138
"785",67.849998,68.110001,67.050003,68.040001,1778800,66.621841
"786",68.25,68.400002,67.839996,68.110001,841000,66.690382
"787",67.809998,68.5,67.610001,68.050003,740000,66.631635
"788",67.779999,68.540001,67.550003,68.519997,674600,67.091832
"789",68.279999,68.629997,67.830002,68.5,598400,67.072253
"790",69.169998,69.489998,68.57,68.870003,1667500,67.434543
"791",68.910004,69.419998,68.68,68.760002,908700,67.326835
"792",68.970001,71.400002,68.849998,71,1675000,69.520145
"793",69.879997,70.580002,69.470001,70.559998,1081000,69.089313
"794",70.290001,70.449997,69.620003,70.339996,533800,68.873898
"795",70.220001,70.540001,69.809998,70.459999,795100,68.991399
"796",70.370003,70.860001,69.910004,70.330002,1072600,68.864112
"797",71.169998,73.339996,70.970001,71.269997,2836200,69.784514
"798",71.25,71.769997,70.529999,71.470001,1040700,69.98035
"799",71.43,71.860001,71.150002,71.760002,715600,70.264306
"800",71.669998,72.089996,71.190002,71.870003,1169000,70.372014
"801",71.760002,74.440002,71.440002,72.419998,1681000,70.910546
"802",72.160004,72.160004,71,71.300003,1307300,69.813895
"803",71.230003,71.730003,71.019997,71.25,1227800,69.764934
"804",71.07,71.889999,70.760002,70.760002,922100,69.285149
"805",70.970001,71.889999,70.830002,71.139999,973000,69.657226
"806",71.029999,71.910004,71.029999,71.879997,1567600,70.3818
"807",72.089996,72.830002,71.93,72.57,1341800,71.057421
"808",72.889999,72.910004,72.040001,72.279999,1049800,70.773465
"809",71.949997,73,71.949997,72.489998,857300,70.979087
"810",72,72.050003,71.440002,71.540001,1234700,70.048891
"811",71.720001,72.360001,71.139999,71.510002,977900,70.019517
"812",71.480003,71.709999,70.970001,71.5,797300,70.009723
"813",71.510002,71.769997,70.980003,71.190002,604200,69.706187
"814",71.690002,72.160004,69.480003,69.529999,2001900,68.080783
"815",70,71.519997,68.139999,70.290001,4048500,68.824944
"816",70.330002,71.519997,70.330002,71.18,784800,69.696393
"817",71.260002,71.620003,70.489998,70.779999,891200,69.304729
"818",71.07,72.059998,70.720001,72.010002,770400,70.509096
"819",72.440002,72.610001,71.949997,72.519997,651800,71.00846
"820",72.57,72.830002,72.029999,72.610001,518600,71.352401
"821",72.419998,72.510002,71.639999,71.75,716700,70.507296
"822",71.760002,72.239998,71.760002,72.099998,701500,70.851232
"823",72.800003,73.150002,72.370003,72.68,633200,71.421189
"824",72.639999,72.919998,72.279999,72.739998,680000,71.480147
"825",72.690002,74.610001,72.360001,74.459999,877800,73.170358
"826",74.769997,75.290001,74.32,74.699997,1163400,73.406199
"827",74.849998,74.919998,73.139999,73.339996,3239400,72.069754
"828",73.260002,74.449997,72.790001,74.029999,1411000,72.747805
"829",73.940002,74.489998,73.610001,73.839996,483000,72.561094
"830",73.650002,73.940002,71.809998,72.57,1028300,71.313093
"831",72.980003,73.739998,72.849998,73.099998,464200,71.833913
"832",72.650002,73.220001,72.330002,72.580002,683900,71.322922
"833",71.970001,72.419998,71.839996,72.019997,1303400,70.772616
"834",72,72.669998,71.470001,72.410004,1590100,71.155868
"835",72.169998,72.959999,71.839996,72.949997,1187300,71.686509
"836",72.900002,72.989998,72.089996,72.339996,1385600,71.087074
"837",72.339996,72.919998,72.220001,72.550003,1166200,71.293443
"838",72.220001,72.449997,70.620003,70.629997,2887800,69.406692
"839",70.620003,70.739998,68.980003,69.449997,2620400,68.247129
"840",67.889999,69.669998,67.400002,68.709999,3511800,67.519948
"841",69.379997,69.75,68.809998,69.599998,1941700,68.394532
"842",69.269997,70.25,69.199997,69.709999,1078200,68.502628
"843",69.059998,70.230003,68.760002,69.629997,1119100,68.424011
"844",69.809998,69.980003,68.910004,68.919998,1116600,67.726309
"845",69.089996,69.650002,68.940002,69.410004,1178600,68.207828
"846",69.010002,70.970001,69.010002,70.970001,1711400,69.740807
"847",70.900002,70.900002,69.400002,69.559998,1910300,68.355224
"848",69.599998,69.940002,68.879997,69.800003,1221200,68.591073
"849",69.919998,70.900002,69.730003,69.800003,1008100,68.591073
"850",69.720001,70.120003,69.419998,69.889999,762100,68.67951
"851",69.93,70.129997,69.18,69.209999,1143300,68.011288
"852",69.339996,69.629997,69.120003,69.580002,1208000,68.374882
"853",69.790001,69.949997,69.160004,69.25,947500,68.050596
"854",69.540001,69.809998,69.029999,69.330002,928700,68.129212
"855",69.379997,69.730003,68.580002,69.239998,517200,68.040767
"856",69.309998,69.480003,68.849998,68.879997,827500,67.687001
"857",69.010002,69.790001,69.010002,69.550003,668800,68.345403
"858",70,70.82,69.540001,69.760002,755900,68.551765
"859",69.760002,69.900002,68.879997,69.089996,848000,67.893363
"860",69.059998,69.080002,68.080002,68.660004,798500,67.470818
"861",68.919998,69.099998,67.410004,67.599998,1089500,66.429172
"862",67.620003,67.650002,66.940002,67.5,1214600,66.330906
"863",67.269997,68.949997,67.139999,68.540001,763200,67.352894
"864",68.599998,68.809998,68.279999,68.699997,516100,67.510119
"865",68.610001,69.650002,68.389999,69.629997,913500,68.424011
"866",69.480003,70.059998,69.050003,69.93,898300,68.718818
"867",69.860001,70.080002,69.050003,70.019997,1079900,68.807256
"868",70.080002,70.5,69.559998,70.059998,992000,68.846564
"869",70.019997,71.43,69.800003,70.389999,1309700,69.17085
"870",70.589996,70.849998,69.790001,69.989998,744000,68.777777
"871",69.050003,70.470001,68.32,70.220001,1025000,69.003797
"872",70.099998,70.650002,69.959999,70.540001,495700,69.318254
"873",70.68,71.75,70.470001,70.830002,816800,69.603232
"874",70.919998,71.080002,69.989998,70.529999,1712700,69.308425
"875",70.550003,70.93,69.989998,70.139999,574300,68.92518
"876",70.139999,70.830002,69.599998,69.769997,529100,68.561586
"877",69.730003,70.010002,68.959999,69.32,1260100,68.119383
"878",69.279999,69.480003,68.82,69.139999,1057800,67.9425
"879",69,69.260002,68.389999,69.139999,1051200,67.9425
"880",69.550003,69.949997,67.050003,67.599998,1777100,66.429172
"881",66.919998,66.989998,65.199997,65.980003,1972800,64.837235
"882",66.080002,66.440002,65.260002,65.690002,1174600,64.552257
"883",65.720001,65.900002,65.220001,65.360001,964100,64.227971
"884",65.150002,65.349998,64.580002,64.660004,1268100,63.793867
"885",64.629997,64.75,63.919998,64.199997,1424200,63.340022
"886",64.129997,64.720001,63.700001,63.959999,2001100,63.103239
"887",64.07,64.360001,63.16,63.68,1080900,62.826991
"888",63.68,64,63.5,63.669998,884800,62.817123
"889",63.599998,64.010002,62.84,63.939999,1136300,63.083506
"890",63.68,63.84,63.189999,63.580002,807200,62.728332
"891",63.900002,64.550003,63.630001,64.489998,1767200,63.626138
"892",64.550003,65.470001,64.459999,65.330002,1283700,64.45489
"893",65.279999,66.040001,65.209999,65.550003,372500,64.671944
"894",65.519997,65.519997,64.709999,64.949997,556900,64.079976
"895",65.169998,65.519997,64.830002,64.989998,578700,64.119441
"896",65.029999,65.650002,64.68,65.440002,955300,64.563417
"897",65.419998,66.18,64.860001,64.970001,1271300,64.099712
"898",65.040001,66.410004,64.970001,66.059998,1154000,65.175107
"899",66.230003,66.800003,65.599998,66.410004,1474000,65.520425
"900",66.309998,66.779999,65.739998,65.739998,2617600,64.859394
"901",65.68,66.230003,64.940002,65.400002,3359800,64.523952
"902",65.360001,66.510002,64.730003,66.339996,2806300,65.451356
"903",61.09,65.330002,60.889999,64.970001,10174700,64.099712
"904",64.550003,67.879997,63.849998,67.480003,6921400,66.576092
"905",67.199997,67.279999,64.830002,65,3107300,64.129309
"906",63.900002,64.43,63.259998,64.419998,4394900,63.557076
"907",64.389999,65.690002,64.050003,65.269997,1868300,64.395689
"908",64.300003,65.209999,64.160004,64.809998,2891300,63.941851
"909",64.43,68.57,64.010002,65.559998,7818200,64.681805
"910",65.93,66.370003,64.269997,64.519997,2578100,63.655735
