"","WHR.Open","WHR.High","WHR.Low","WHR.Close","WHR.Volume","WHR.Adjusted"
"450",77.519997,78.080002,76.730003,77.519997,804000,72.582988
"451",77.18,77.379997,75.730003,76.540001,874700,71.665405
"452",75.93,77.139999,74.370003,76.779999,1103500,71.890118
"453",77.889999,78.379997,77.529999,78.019997,1173500,73.051144
"454",78.209999,78.82,76.519997,76.620003,1257700,71.740312
"455",76.5,77.160004,75.080002,75.830002,1153500,71.000624
"456",75.059998,76.360001,74.529999,76.129997,814400,71.281513
"457",76.610001,76.940002,75.760002,76.860001,1180800,71.965025
"458",76.690002,77.040001,75.309998,75.769997,1155800,70.94444
"459",75.739998,76.32,74.25,74.5,1342000,69.755325
"460",73.779999,74.629997,72.790001,74.230003,1545700,69.502524
"461",73.970001,75.449997,73.68,75.230003,829500,70.438837
"462",73.989998,74.550003,72.650002,74.290001,1698000,69.558701
"463",73.989998,74.230003,70.32,70.459999,1965500,65.97262
"464",71.82,73.029999,71.510002,71.940002,1109000,67.358366
"465",71.870003,72.57,71.690002,71.970001,1274300,67.386454
"466",71.75,72.440002,70.949997,71.099998,1204100,66.571859
"467",71.699997,72.599998,70.529999,71.029999,788000,66.506318
"468",71.5,71.889999,67.050003,68,6099300,63.66929
"469",68.010002,68.029999,66.129997,66.209999,3250200,61.993289
"470",66.050003,66.089996,64.18,64.489998,2713600,60.382829
"471",64.769997,65.160004,63.889999,64.169998,1646300,60.083209
"472",63.25,66,62.880001,65.730003,2891000,61.543863
"473",65.610001,67.279999,65.480003,66.330002,1924000,62.105649
"474",67.449997,71.32,67.449997,68.889999,2546500,64.502608
"475",67.889999,69.620003,64.830002,65.959999,3650200,61.759211
"476",66.669998,67,64.139999,64.519997,2812700,60.410918
"477",64.519997,64.940002,63.310001,64.019997,1481700,59.942761
"478",64.330002,66.080002,63.990002,64.790001,1953900,60.663726
"479",64.440002,65.239998,64.059998,64.879997,1277700,60.747991
"480",64.68,64.959999,62.650002,62.799999,1574800,58.800462
"481",62.75,62.75,61.209999,61.77,1965000,57.83606
"482",61.650002,62.32,61.560001,61.98,1341700,58.032685
"483",61.389999,61.759998,60,61.619999,1626400,57.695612
"484",60.599998,61.889999,60.380001,61.110001,2061700,57.218094
"485",61.720001,62.189999,60.75,61.130001,1239200,57.23682
"486",60.549999,62.900002,60.240002,62.41,1758300,58.4353
"487",61.939999,62.5,60.919998,61.02,1143300,57.133825
"488",60.709999,62.389999,60.139999,60.959999,1454700,57.077645
"489",61.150002,62.689999,60.990002,61.580002,1964600,58.134991
"490",61.610001,61.610001,58.330002,58.459999,2426500,55.189532
"491",58.619999,59.189999,57.16,57.709999,1662000,54.48149
"492",57.75,58.77,57.02,58.560001,1805200,55.28394
"493",58.599998,59.32,57.77,58.580002,1391800,55.302822
"494",58.049999,59.16,57.59,58.959999,1756500,55.66156
"495",59.259998,59.43,57.599998,58.529999,1301900,55.255616
"496",58.639999,60.889999,58.540001,60.560001,1304900,57.172053
"497",60.84,62.889999,60.84,62.830002,1504500,59.315061
"498",62.330002,65.449997,59.970001,63.130001,5554500,59.598277
"499",63.02,63.16,60.450001,61.880001,1872400,58.418207
"500",60.599998,60.610001,57.509998,57.810001,2075200,54.575898
"501",57.779999,58.259998,55.619999,57.27,1852200,54.066107
"502",56.880001,59.02,56.700001,58.860001,1068100,55.567156
"503",59.310001,60.950001,58.939999,60.790001,1470800,57.389185
"504",61.580002,61.959999,59.720001,60.009998,1861200,56.652819
"505",59.669998,61.130001,59.16,60.830002,974400,57.426948
"506",61.389999,61.490002,58.73,58.830002,1273700,55.538836
"507",59.189999,59.73,58.529999,59.599998,1477600,56.265756
"508",59.27,59.540001,57.810001,58.240002,1368900,54.981842
"509",58.459999,59.099998,57.689999,58.040001,1367700,54.79303
"510",58.389999,59.240002,58.209999,59.110001,1591600,55.80317
"511",59,60.669998,58.369999,60.23,1173100,56.860512
"512",60.32,62.59,60.32,62.139999,1117400,58.66366
"513",62.139999,62.77,61.43,61.799999,969200,58.342681
"514",61.720001,61.950001,57.919998,58.16,1529000,54.906316
"515",58.400002,58.790001,56.419998,56.73,1791200,53.556315
"516",55.939999,56.349998,54.529999,54.860001,1714000,51.790931
"517",54.869999,56.009998,54.080002,55.439999,1708300,52.338482
"518",55.720001,57.540001,55.720001,56.849998,1432700,53.669601
"519",56.259998,57.610001,55.57,57.439999,1201100,54.226594
"520",59.189999,61.16,58.77,61.16,2346700,57.738485
"521",61.43,61.610001,60.41,61.529999,1377800,58.087785
"522",61.709999,62.939999,61.619999,62.939999,722100,59.418904
"523",62.900002,63.889999,62.09,63.259998,988500,59.721002
"524",62.439999,62.970001,61.639999,62.82,929200,59.305618
"525",62.810001,62.830002,61.459999,61.900002,878100,58.437088
"526",62.259998,62.57,60.07,60.66,1257200,57.266457
"527",60.779999,62.009998,60.369999,61.900002,1288800,58.437088
"528",61.23,62.200001,59.849998,61.700001,1958900,58.248276
"529",61.959999,63.330002,61.73,62.82,897200,59.305618
"530",62.849998,63.139999,61.450001,61.98,907900,58.512611
"531",62.459999,63.57,61.529999,63.439999,1300300,59.890932
"532",64.269997,65.489998,63.310001,65.040001,2063500,61.401425
"533",66.660004,68.959999,66.660004,68.459999,4024600,64.630096
"534",67.879997,68.449997,67.440002,67.610001,978800,63.827649
"535",66.120003,69.129997,66.019997,67.309998,2065100,63.544429
"536",62.689999,65.639999,61.459999,62.25,4256200,58.767507
"537",63.220001,65.489998,62.919998,64.610001,1956500,60.99548
"538",65.82,67.230003,65.010002,66.900002,1370000,63.15737
"539",67.139999,69.269997,66.830002,68.610001,1170900,64.771706
"540",68.620003,69.75,67.089996,68.230003,1807800,64.412967
"541",68.230003,68.389999,67.279999,67.559998,684900,63.780443
"542",67.970001,68.260002,66.410004,67.400002,707100,63.629398
"543",66.699997,67.279999,65.93,66.849998,802900,63.110164
"544",68.709999,70.260002,68.190002,69.540001,1828200,65.649678
"545",69.550003,71,69,70.019997,1245800,66.102821
"546",70.459999,71.769997,70.459999,70.860001,1035400,66.895832
"547",70.540001,72.559998,69.940002,71.669998,1213600,67.660516
"548",71.68,72.209999,70.709999,71.220001,814700,67.235693
"549",70.949997,72.040001,70.879997,71.839996,840900,67.821003
"550",71.790001,72.32,71.059998,71.730003,594900,67.717164
"551",72.169998,72.870003,71.330002,71.519997,870300,67.518906
"552",71.580002,72.139999,71.470001,71.769997,1065000,67.75492
"553",71.769997,74.970001,71.75,73.82,1378500,69.690238
"554",74.309998,75.699997,74.089996,75.269997,1411200,71.059117
"555",75.029999,75.029999,73.139999,73.650002,803900,69.52975
"556",73.68,74.650002,73.18,73.43,850300,69.322057
"557",73.43,75.230003,73.309998,74.629997,825700,70.454921
"558",74.330002,75.559998,73.650002,74.010002,554200,69.869611
"559",73.699997,74.830002,73.449997,74.349998,486000,70.190587
"560",74.559998,75.059998,73.669998,74.040001,819300,69.897932
"561",74.029999,75,73.830002,73.980003,731700,69.841291
"562",74.150002,74.849998,73.360001,74.68,664100,70.981863
"563",74.050003,74.660004,73.699997,74.309998,644100,70.630183
"564",75.309998,76.480003,74.639999,75.459999,1260500,71.723237
"565",74.230003,77.379997,74.230003,76.040001,1188200,72.274517
"566",76.019997,76.389999,74.720001,75.25,1263700,71.523637
"567",75.970001,78.82,75.970001,77.760002,1100600,73.909344
"568",77.769997,78.580002,77.360001,78.019997,713100,74.156464
"569",78.290001,79.75,77.559998,78.510002,869200,74.622204
"570",78.519997,80.080002,78.309998,79.650002,1100900,75.705751
"571",79.860001,80.699997,79.809998,80.489998,883300,76.504151
"572",80.089996,81.400002,78.339996,80.93,1440100,76.922365
"573",80.910004,84.050003,80.760002,83.339996,1323200,79.213018
"574",83,84.089996,82.300003,83.330002,1018600,79.203519
"575",82.919998,83.970001,82.199997,82.879997,1038300,78.775798
"576",82.870003,85.300003,82.5,85.010002,1324000,80.800326
"577",84.57,85.589996,83.610001,84.5,1131300,80.315579
"578",85.470001,86.470001,85,85.220001,1423100,80.999926
"579",84.910004,86.370003,84.220001,85.68,955000,81.437146
"580",85.82,85.980003,83.32,83.339996,935000,79.213018
"581",83.440002,83.660004,80.610001,81.839996,1343200,77.787298
"582",82.5,83.639999,81.760002,83.480003,798900,79.346092
"583",82.989998,83.650002,81.839996,82.910004,1016000,78.804319
"584",83.190002,84.07,82.349998,82.57,1072500,78.481152
"585",82.980003,84.239998,82.940002,83.839996,1120800,79.688258
"586",84.080002,85.879997,83.330002,84.919998,1013500,80.714779
"587",85.419998,85.900002,84.809998,85,475800,80.790819
"588",85.559998,87.540001,85.199997,85.57,827600,81.332592
"589",85.25,87.129997,85.25,86.550003,753500,82.264066
"590",86.279999,86.940002,84.169998,84.209999,888700,80.039939
"591",84.480003,85.010002,83.580002,84.099998,984400,79.935385
"592",85.010002,85.68,84.059998,84.82,894600,80.619732
"593",84.919998,85.400002,82.870003,83.580002,728400,79.441139
"594",83.93,84.540001,83.32,84.099998,852200,79.935385
"595",84.769997,85.080002,83.720001,84.849998,997800,80.648245
"596",85.110001,88.910004,85.110001,87.110001,1556500,82.796333
"597",86.800003,87.860001,86.349998,87.190002,849600,82.872373
"598",87.290001,87.720001,86.419998,87.050003,997200,82.739306
"599",86.709999,86.900002,84.690002,86.309998,1032000,82.035946
"600",89.129997,94.339996,86.25,93.809998,5688400,89.164547
"601",95.43,97.959999,95.230003,95.239998,3959000,90.523734
"602",95.110001,96.349998,94.080002,94.879997,1896200,90.181561
"603",94.720001,96.190002,93.650002,95.290001,1266100,90.571261
"604",95.75,98.279999,95.550003,97.68,1605300,92.842908
"605",98.389999,100.660004,97.889999,100.559998,1601300,95.580289
"606",99.919998,100.550003,98.150002,98.150002,1221700,93.289635
"607",97.730003,98.690002,97.379997,98.160004,1199600,93.299142
"608",98.639999,99.5,97.709999,98.150002,1182600,93.289635
"609",97.309998,98.889999,95.68,97.800003,1217600,92.956969
"610",97.589996,98.279999,96.889999,97.349998,1333700,92.529248
"611",96.980003,98.510002,94.5,96.610001,1367500,91.825895
"612",96.949997,97.379997,95.379997,96.480003,1131000,91.702335
"613",96.330002,98.199997,95.949997,96.949997,1269400,92.149055
"614",97.459999,100.550003,94.730003,95.139999,1699100,90.897475
"615",95.629997,97.080002,93.5,93.959999,1660000,89.770093
"616",94.690002,96.919998,93.910004,96.160004,1188600,91.871994
"617",97.360001,99.699997,97.029999,98.120003,864300,93.744592
"618",97.889999,101.779999,97.68,100.910004,1403900,96.41018
"619",101.089996,102.529999,100.470001,101.029999,1035700,96.524825
"620",101.209999,102.730003,101,102.730003,372500,98.149022
"621",101.889999,102.980003,100.610001,100.989998,844700,96.486607
"622",100.900002,102.050003,99.589996,100.190002,1456300,95.722286
"623",100.190002,103.279999,99.610001,102.589996,1586300,98.015258
"624",102.769997,103.5,101.110001,102.519997,974300,97.94838
"625",102.370003,102.5,100.809998,101.839996,854200,97.298702
"626",102.260002,102.599998,100.68,100.959999,747300,96.457946
"627",100.980003,101.400002,99.910004,100.419998,991400,95.942025
"628",100.349998,100.540001,98.459999,98.620003,988200,94.222296
"629",98.599998,98.93,96.550003,97.599998,1463000,93.247776
"630",97.830002,98.519997,97.339996,98.010002,1200500,93.639497
"631",97.610001,99.900002,97.349998,99.660004,970000,95.215921
"632",100.099998,100.330002,97.449997,99.360001,1039200,94.929296
"633",99.790001,102.269997,99.370003,101.300003,1372000,96.782789
"634",100.989998,102.57,100.629997,101.120003,848700,96.610815
"635",100.68,101.440002,99.779999,100.099998,652600,95.636295
"636",100.5,101.730003,100.059998,101.349998,1079900,96.830555
"637",101.260002,104.209999,99.269997,102.720001,1981100,98.139466
"638",102.800003,103.889999,100.480003,102.150002,1542500,97.594884
"639",102.080002,102.779999,100.790001,102.330002,905400,97.766857
"640",100.489998,102.730003,100.080002,101.379997,1670600,96.859216
"641",100.860001,102.050003,100.440002,100.599998,238300,96.113999
"642",100.790001,101.269997,98.910004,99.739998,481400,95.292348
"643",99.800003,101.400002,99.669998,101.160004,976100,96.649032
"644",100.440002,100.599998,99,99.019997,781200,94.604453
"645",98.959999,102,98.769997,101.75,810300,97.212719
"646",103.739998,107.209999,103.720001,107.169998,1643900,102.391026
"647",107.129997,107.940002,105.779999,106.900002,1036900,102.13307
"648",106.790001,106.93,105.809998,105.989998,606500,101.263645
"649",105.599998,105.760002,103.82,104.370003,797600,99.71589
"650",103.669998,105.519997,103.290001,105.010002,875100,100.32735
"651",105.510002,107.739998,105.510002,105.809998,830500,101.091672
"652",106.019997,106.559998,105.050003,105.779999,667200,101.063011
"653",106.18,106.389999,104.870003,105.050003,552200,100.365567
"654",105,105.459999,103.75,105.43,987700,100.728619
"655",104.459999,105.580002,103.959999,104.43,712100,99.773212
"656",104.260002,104.410004,102.660004,102.800003,1024200,98.2159
"657",103.510002,107.629997,103.110001,107.400002,1233400,102.610773
"658",107.110001,107.190002,101.739998,102.309998,2016100,97.747745
"659",102.339996,104.169998,101.860001,103.919998,1046900,99.285952
"660",103.620003,108.169998,103.410004,107.699997,2803400,102.897391
"661",107.699997,111.580002,107.610001,110.019997,1486200,105.113937
"662",110.510002,111.25,109.260002,109.68,973900,104.789101
"663",110.830002,111.040001,104.389999,106.290001,1655800,101.55027
"664",106.199997,109.519997,105.230003,109.360001,871100,104.483371
"665",109.099998,109.699997,107.919998,108.720001,1166900,103.871911
"666",112.650002,115.669998,110.349998,115.379997,2924800,110.234922
"667",114.650002,115.5,112.459999,112.739998,1264000,107.712646
"668",111.629997,113.779999,111.339996,111.610001,993400,106.633038
"669",112.230003,112.580002,110.260002,110.889999,1101800,105.945144
"670",109.809998,111.099998,107.949997,108.400002,1375000,103.566181
"671",108.690002,109.760002,106.839996,107,1595500,102.228609
"672",107,107.949997,106.68,107.32,596800,102.534339
"673",107.330002,108.220001,105.93,106.470001,777100,101.722244
"674",106.720001,110.830002,106.610001,110.809998,1204200,105.868709
"675",110.879997,111.650002,110.239998,110.980003,1124700,106.031134
"676",110.220001,111.400002,110.129997,111,633100,106.050239
"677",111.18,111.620003,110.199997,111.330002,922200,106.365525
"678",111.360001,112.860001,109.110001,112.610001,1491900,107.588446
"679",112.690002,112.889999,107.220001,107.57,1129600,102.773191
"680",107.099998,107.25,104.059998,107.110001,1774700,102.333704
"681",107.220001,110.129997,106.949997,109.550003,1250400,104.664901
"682",109.699997,110.529999,107.110001,107.110001,1588800,102.333704
"683",108.239998,110.550003,107.849998,110.099998,1166700,105.190371
"684",109.709999,111.5,109.620003,111.040001,1080000,106.572434
"685",111.080002,114.300003,110.839996,112.949997,1227000,108.405584
"686",112.019997,114.489998,110.900002,114.349998,1657300,109.749258
"687",113.970001,117.629997,113.599998,117.360001,2083100,112.638156
"688",117.949997,120,117.160004,118.879997,2092100,114.096997
"689",118.910004,119.989998,117.940002,118.510002,1775500,113.741888
"690",118.279999,118.309998,116,116.080002,1667900,111.409656
"691",117.800003,119.290001,116.529999,117.75,1719300,113.012464
"692",117.769997,119.68,117.769997,119.290001,1553500,114.490505
"693",119.010002,119.540001,117.849998,118.860001,1013100,114.077805
"694",118.75,119.050003,116.82,118.129997,1158900,113.377173
"695",118.360001,118.849998,117.089996,117.489998,1304100,112.762923
"696",116.900002,117.57,114.900002,115.199997,1561700,110.565057
"697",114.290001,115.699997,112.629997,114.839996,690100,110.219541
"698",115.25,116.089996,113.839996,115.169998,900500,110.536266
"699",116,117.330002,115.360001,116.279999,731600,111.601607
"700",115.739998,115.910004,113.57,113.839996,840600,109.259775
"701",114.400002,114.889999,113.25,114.389999,538600,109.787649
"702",114.879997,115.739998,113.010002,113.760002,1001400,109.182999
"703",114.739998,114.790001,113.809998,114.290001,758200,109.691674
"704",113.239998,116.559998,113.220001,116.230003,1518800,111.553623
"705",116.230003,118.849998,116.120003,118.459999,1373100,113.693897
"706",118.400002,118.919998,115.889999,116.07,1011200,111.400057
"707",116.5,117.190002,114.589996,114.989998,1149200,110.363507
"708",115.339996,116.099998,111.959999,112.610001,1719400,108.079267
"709",112.510002,113.190002,111.349998,112.080002,920800,107.570592
"710",110.239998,113.540001,108.959999,113.400002,989300,108.837483
"711",113.129997,114.480003,111.82,114.459999,722100,109.854833
"712",114.540001,116.910004,114.540001,115.230003,789400,110.593857
"713",115.580002,118.029999,115.040001,117.959999,795900,113.214014
"714",117.900002,120.410004,117.75,119.589996,881600,114.77843
"715",119.169998,120,117.75,119,526700,114.212172
"716",118.029999,118.82,113.120003,113.120003,870500,108.568749
"717",114.150002,116.949997,114.150002,116.779999,1018200,112.08149
"718",115.57,117,115.290001,116.529999,892100,111.841548
"719",116.790001,117.139999,111.93,112.339996,1300000,107.820126
"720",112.900002,118.160004,112.260002,117.129997,1325300,112.417406
"721",117.510002,118.559998,114.860001,118.019997,878100,113.271598
"722",118.489998,122.389999,118.080002,122,1910800,117.09147
"723",119.809998,120.459999,112.559998,119.25,2433500,114.452113
"724",119.260002,120.470001,116.769997,117.370003,1403900,112.647756
"725",117.349998,117.75,114.980003,116.199997,955400,111.524824
"726",116.260002,116.480003,115.290001,116.07,993300,111.400057
"727",115.839996,116.129997,113.139999,114.279999,1121600,109.682074
"728",114.080002,115.209999,112.580002,112.900002,1190800,108.3576
"729",113.260002,116.300003,113,116,1020700,111.332873
"730",118.059998,120.080002,117.790001,118.419998,1237200,113.655506
"731",118.160004,119.160004,117.5,119,697600,114.212172
"732",119.07,122.800003,118.209999,122.650002,1011000,117.71532
"733",122.650002,123.639999,121.400002,123.599998,830000,118.627095
"734",123.849998,127.330002,123.739998,124.709999,1547800,119.692436
"735",124.980003,127.989998,124.93,127.900002,922200,122.754092
"736",127.809998,128.570007,126.139999,127.269997,584600,122.149435
"737",127.489998,129.919998,127.440002,129,1252500,123.809833
"738",130.389999,130.490005,127.809998,129.669998,765000,125.058785
"739",129.339996,130.729996,127.989998,128.100006,832200,123.544623
"740",129.149994,130.990005,128.949997,130.710007,719200,126.061809
"741",130.5,131.5,129.149994,129.529999,513100,124.923764
"742",129.839996,131.309998,128.740005,130.970001,784500,126.312558
"743",131.830002,134.089996,127.720001,128.720001,1230000,124.142571
"744",126.220001,131.320007,125.660004,130.580002,911600,125.936428
"745",128.910004,129.369995,126.870003,129.190002,537000,124.595858
"746",130.990005,131.520004,128.75,129.610001,496300,125.000921
"747",128.570007,129.199997,126.5,127.769997,487300,123.226349
"748",127.980003,129.869995,127.610001,128.929993,550100,124.345095
"749",127.919998,130.929993,127.75,127.760002,520600,123.21671
"750",127.790001,127.910004,122.5,126.419998,1329500,121.924358
"751",126.089996,127.470001,121.739998,122.629997,881700,118.269134
"752",121.949997,123.510002,119.139999,119.720001,819200,115.462621
"753",119.540001,123.099998,118.739998,122.879997,578800,118.510244
"754",123.489998,125.18,120.43,124.550003,528300,120.120862
"755",125.730003,127.620003,124.720001,126.279999,678000,121.789338
"756",124.900002,126.620003,123.410004,124.099998,777400,119.686861
"757",124.959999,125.379997,122.690002,122.849998,517500,118.481312
"758",122.839996,128.259995,122.269997,127.82,834000,123.274574
"759",127.099998,130.210007,127.099998,129.240005,880100,124.644083
"760",130.440002,131.589996,128.179993,129.279999,543400,124.682654
"761",130.020004,130.339996,127.949997,129.610001,456900,125.000921
"762",129.429993,130.110001,126.779999,126.800003,542100,122.29085
"763",125.150002,125.150002,119.25,120.300003,1330700,116.021997
"764",121.790001,121.790001,110.879997,113.32,3302600,109.290211
"765",111,112.970001,107.879997,111.769997,2335900,107.795328
"766",112.550003,116.349998,112.550003,114,1289200,109.94603
"767",114.849998,116.730003,111.940002,112.550003,1226300,108.547596
"768",113.720001,116,112.529999,115.43,898000,111.325177
"769",115.309998,115.739998,114.059998,114.360001,1136000,110.293228
"770",115.550003,117.760002,114.540001,115.900002,884100,111.778465
"771",116.010002,117.949997,115.669998,116.349998,1150900,112.212459
"772",116.349998,116.349998,114.300003,114.989998,665100,110.900822
"773",115.279999,115.739998,111.699997,114.5,1093400,110.428249
"774",114.82,116.099998,113.370003,113.589996,768100,109.550606
"775",114.75,115.449997,114,114.290001,1047400,110.225718
"776",114.309998,120.040001,113.839996,119.620003,1513800,115.366179
"777",121.980003,124.540001,121.839996,123.360001,1701100,118.973178
"778",122.980003,123.910004,122.209999,123.349998,595400,118.963531
"779",123.739998,125.190002,123.050003,124.830002,1114000,120.390904
"780",124.730003,124.769997,119.720001,121.080002,1764400,116.774258
"781",121.57,122.139999,119.25,120.599998,979100,116.311325
"782",121.239998,123.639999,118.919998,119.370003,1774800,115.125069
"783",126.050003,129.990005,124.059998,128.910004,2581500,124.325816
"784",128.979996,132.559998,128.550003,131.679993,1423500,126.997301
"785",131.759995,132.630005,130.399994,131.039993,1312600,126.380061
"786",131.5,131.979996,128.550003,129.820007,1144800,125.203459
"787",129.089996,131.869995,127.040001,129.479996,1803900,124.875539
"788",128.240005,130.559998,128.039993,130.389999,988400,125.753182
"789",130.130005,131.440002,129.509995,130.559998,787300,125.917135
"790",131.479996,131.850006,129.789993,131.660004,807100,126.978023
"791",132.119995,136.440002,131.910004,133.940002,1299400,129.176943
"792",135.690002,137.179993,135.059998,136.669998,1140500,131.809857
"793",136.669998,138.330002,136.059998,137.720001,783200,132.82252
"794",137.190002,137.820007,135.869995,137.050003,521500,132.176348
"795",136.080002,137.179993,131.369995,131.809998,1348400,127.122683
"796",130.710007,133.539993,130.139999,132.770004,1265800,128.048551
"797",133.339996,135,132.850006,133.009995,897600,128.280007
"798",133,134.550003,132.080002,133.259995,789100,128.521117
"799",132.449997,136.25,132.449997,135.059998,697300,130.257109
"800",135.199997,135.490005,132.710007,134.419998,962000,129.639869
"801",134.300003,134.880005,131.020004,132.460007,668100,127.749577
"802",130.490005,133.020004,128.899994,132.710007,1341100,127.990687
"803",132.869995,135.179993,132.470001,133.660004,1012200,128.906901
"804",133.360001,134.520004,131.789993,131.809998,716800,127.122683
"805",132.309998,135.110001,132.300003,134.25,644800,129.475916
"806",133.539993,134.389999,131.320007,131.699997,915800,127.016594
"807",132.149994,137.350006,132.070007,136.860001,1019300,131.993102
"808",136.899994,137.490005,134.210007,134.300003,892900,129.524141
"809",134.119995,136.660004,132.699997,133.100006,644200,128.366818
"810",131.529999,132.470001,127.589996,128.740005,1197600,124.161864
"811",128.479996,130.199997,128.119995,128.839996,523400,124.864485
"812",128.550003,131.5,128.550003,129.779999,467900,125.775482
"813",129.880005,130.610001,127.980003,128.649994,552400,124.680345
"814",131.029999,131.160004,128,128.559998,562700,124.593126
"815",128.429993,132,128.210007,131.759995,979400,127.694383
"816",131.600006,132.009995,129.389999,129.479996,572600,125.484736
"817",130.619995,132.5,128.779999,131.369995,771900,127.316417
"818",132.210007,136.460007,131.529999,135.619995,914000,131.435278
"819",136.360001,136.990005,134.990005,136.960007,566900,132.733942
"820",137,137.429993,134.860001,135.789993,1166700,131.600031
"821",135.779999,137.070007,134.5,134.929993,670700,130.766567
"822",135.710007,137.199997,134.729996,137,739800,132.772702
"823",139.699997,141.860001,139.25,141.240005,1541900,136.881877
"824",141.179993,144,140.5,143.029999,950400,138.616638
"825",144.600006,149.809998,141.940002,149.809998,1777200,145.187431
"826",150.610001,151.839996,148.979996,149.710007,1420600,145.090526
"827",150.229996,150.759995,147.860001,148.050003,1256600,143.481744
"828",148.199997,148.279999,144.479996,146.309998,763500,141.795428
"829",146.309998,150.479996,145.889999,148.779999,812100,144.189215
"830",148.550003,149.639999,146.080002,148.509995,770200,143.927542
"831",149.220001,149.850006,146.770004,147.660004,817900,143.103778
"832",147.479996,149,146.770004,147.410004,442500,142.861492
"833",145.479996,147.320007,144.289993,146.440002,690200,141.921422
"834",146.050003,147.110001,144.009995,144.690002,1264700,140.22542
"835",143.289993,143.520004,140.410004,141.619995,2223000,137.250141
"836",141.520004,142.320007,138.059998,139.419998,1877200,135.118028
"837",139.419998,141.050003,138.179993,139.679993,904700,135.37
"838",138,138.75,136.100006,136.630005,1160000,132.414123
"839",135.960007,137.5,133.660004,134.070007,1131000,129.933117
"840",133.720001,138.070007,132.880005,136.130005,1120600,131.929551
"841",137.509995,140.380005,136.649994,139.360001,722700,135.059882
"842",139.669998,140.449997,138.320007,140.419998,450900,136.087172
"843",138.759995,138.759995,129.220001,131.289993,3701600,127.238884
"844",131.270004,132.639999,129.570007,132.050003,1686500,127.975443
"845",133.119995,134.479996,131.5,133.740005,1106400,129.613298
"846",132.850006,134.869995,131.970001,134.699997,1199200,130.543668
"847",135.960007,136.029999,132.399994,133.429993,1071900,129.312851
"848",133.25,135,129.389999,130.970001,2373700,126.928766
"849",140.850006,147.440002,138.009995,146.190002,4149700,141.679136
"850",145.759995,147.080002,143.740005,144.399994,1251900,139.94436
"851",144.580002,147.619995,143.699997,147.259995,1090000,142.716112
"852",147.600006,147.919998,144.190002,146.179993,712200,141.669435
"853",146.5,147.320007,144.699997,145.990005,564900,141.48531
"854",146.320007,148.949997,145.889999,148.929993,891000,144.33458
"855",149,149.470001,144.850006,147.029999,971600,142.493213
"856",146.559998,147.929993,145.259995,146.009995,828200,141.504682
"857",146.020004,147.279999,145.139999,147.059998,779100,142.522286
"858",148.240005,150.309998,147.929993,150.259995,678800,145.623543
"859",149.399994,149.490005,147,147.850006,823700,143.287918
"860",147.630005,148.729996,146.210007,146.529999,857100,142.008641
"861",147.630005,149.139999,143.800003,143.949997,844000,139.508248
"862",144.020004,145.259995,142.660004,145.25,681800,140.768138
"863",144.820007,145.529999,141.919998,142.509995,1067200,138.112679
"864",142.610001,143.699997,141.119995,142.770004,845100,138.364666
"865",141.300003,144.529999,141.300003,144.25,714400,140.413672
"866",144.559998,150.440002,144.559998,149.050003,1411500,145.086019
"867",149.899994,152.270004,149.059998,150.839996,1575700,146.828407
"868",151.509995,152.929993,150.229996,150.539993,1198200,146.536383
"869",148.619995,151.649994,147.399994,149.259995,898700,145.290425
"870",149.25,150.75,144.509995,145.619995,1126200,141.747232
"871",145.369995,150.460007,145.369995,150.229996,934900,146.23463
"872",150.160004,151.399994,149.350006,150.279999,836000,146.283303
"873",150.279999,152.380005,149.559998,151.270004,791400,147.246979
"874",151.490005,154,150.889999,153.110001,589300,149.038041
"875",153.289993,154.240005,151.669998,152.320007,447300,148.269057
"876",152.779999,154.429993,152.220001,152.759995,267700,148.697343
"877",153.009995,153.600006,149.089996,149.289993,595700,145.319626
"878",148.160004,149.220001,147.539993,148.990005,783800,145.027617
"879",148.949997,150.410004,146.570007,148.080002,715100,144.141815
"880",147.929993,148.059998,146.220001,146.949997,648200,143.041862
"881",148.25,150.259995,147.399994,149.550003,755500,145.572721
"882",149.550003,152.479996,149.289993,149.990005,835400,146.001022
"883",150.320007,155.050003,149.259995,151.600006,935400,147.568204
"884",151.199997,151.860001,147.690002,147.889999,867300,143.956865
"885",148.130005,149.130005,147.729996,148.630005,1036800,144.67719
"886",149.25,149.789993,147.220001,148.850006,983100,144.891341
"887",149.600006,152.259995,149.600006,149.940002,908400,145.952349
"888",150.619995,152.080002,148.850006,151.529999,872800,147.500059
"889",152.610001,156.690002,150.740005,156.149994,1122400,151.997185
"890",155.919998,156.130005,152.729996,153.520004,716900,149.43714
"891",154.949997,156.570007,153.490005,155.279999,955800,151.150328
"892",156.610001,157.020004,155.440002,156.589996,535900,152.425486
"893",156.169998,157.710007,155.979996,156.940002,289800,152.766184
"894",155.830002,159.220001,155.770004,157.800003,443500,153.603313
"895",158.75,159.039993,156.169998,156.960007,341100,152.785656
"896",156.630005,157.570007,155.949997,157.039993,283700,152.863515
"897",157.070007,157.5,156.350006,156.860001,340500,152.688309
"898",156.520004,157.110001,155.110001,156.029999,407400,151.880382
"899",156.289993,158.559998,156.289993,156.899994,442400,152.727239
"900",157.369995,157.699997,154.369995,154.449997,594900,150.3424
"901",154.910004,156.160004,154.460007,154.580002,664400,150.468947
"902",155.5,157.610001,153.460007,157.600006,813500,153.408635
