"","BWA.Open","BWA.High","BWA.Low","BWA.Close","BWA.Volume","BWA.Adjusted"
"449",84.080002,84.080002,82.489998,83.43,3050000,40.970923
"450",84.07,84.940002,83.25,84.459999,1710800,41.476736
"451",83.360001,83.75,82.279999,83.330002,1934200,40.921815
"452",83.120003,84.300003,82.330002,83.839996,1660600,41.172264
"453",84.550003,85.389999,83.029999,85.309998,1784400,41.894154
"454",85.580002,87.160004,85.459999,85.989998,3281600,42.22809
"455",85.75,86.099998,82.75,83.980003,1774800,41.241019
"456",83.489998,84.089996,82.989998,83.970001,1681600,41.236107
"457",84.660004,84.779999,83.580002,84.339996,1407200,41.417805
"458",84.010002,85.980003,83.370003,85.459999,1875800,41.967817
"459",85.610001,87,84.75,85.07,2627000,41.776296
"460",84.290001,84.529999,83.18,84.139999,2261000,41.31959
"461",83.660004,84.669998,83.150002,84.349998,2172200,41.422717
"462",82.989998,82.989998,81.440002,81.809998,1942200,40.175369
"463",81.809998,82.169998,79.300003,79.580002,3952400,39.08026
"464",81.160004,82.660004,80.650002,81.419998,3048800,39.983848
"465",81.790001,83.769997,81.610001,83.68,2296600,41.093693
"466",83.120003,83.93,81.720001,81.800003,2227600,40.170461
"467",82.459999,83.059998,81.120003,82.599998,1904000,40.563324
"468",83.239998,84.400002,82.349998,83.589996,2729400,41.049494
"469",83.089996,84.129997,82.389999,83.830002,2115800,41.167356
"470",83.610001,84.160004,81.300003,81.449997,2445800,39.99858
"471",82.110001,82.309998,80.339996,80.589996,2970800,39.57625
"472",79.360001,80.5,78.370003,80.059998,2425800,39.315977
"473",80.32,80.519997,79.209999,79.589996,2199800,39.085168
"474",80.720001,82.970001,80.720001,82.510002,3042800,40.519129
"475",80.019997,80.800003,78.089996,79.989998,6980400,39.281601
"476",80.860001,81.220001,79.260002,79.720001,2787400,39.149011
"477",79.120003,79.120003,78.279999,79.040001,3133400,38.815076
"478",79.010002,80.879997,78.760002,80.25,2611200,39.409284
"479",79.790001,82.150002,79.099998,81.75,3086800,40.145906
"480",81.610001,81.739998,79.480003,79.709999,3421800,39.144099
"481",79.389999,79.559998,77.510002,77.980003,2266000,38.294531
"482",77.489998,79.239998,77.339996,78.839996,1901600,38.716857
"483",78.550003,78.620003,76.360001,77.739998,3008600,38.176668
"484",76.510002,77.940002,76.370003,77.25,4254400,37.936039
"485",78.07,78.459999,77.110001,77.290001,2322600,37.955683
"486",76.800003,78.580002,76.739998,77.580002,1853000,38.098097
"487",77.040001,77.82,76.269997,76.32,2874400,37.479334
"488",76.099998,76.660004,74.93,75.110001,3762200,36.885126
"489",75.449997,76.760002,75.07,75.209999,2633600,36.934233
"490",75.150002,75.769997,73.690002,73.699997,4410200,36.192699
"491",73.970001,74.349998,72.730003,73.300003,3564200,35.996269
"492",73.769997,76.739998,73.699997,76.309998,3717000,37.474422
"493",76.75,77.529999,75.849998,76.410004,2910000,37.523533
"494",75.529999,77.019997,74.760002,76.93,2800000,37.778894
"495",77.190002,77.190002,74.82,75.779999,3246400,37.214149
"496",75.940002,76.050003,74.169998,74.330002,3219600,36.502083
"497",75.300003,77.879997,75.300003,76.290001,4176600,37.464602
"498",75.230003,75.589996,72.610001,72.739998,3170600,35.721261
"499",72.779999,72.879997,70.300003,71.75,3212400,35.235092
"500",69.330002,69.940002,66.449997,66.589996,9225000,32.70111
"501",65.660004,67.169998,64.160004,64.779999,5689800,31.812254
"502",62.689999,66.07,62.689999,65.849998,4277600,32.337711
"503",66.650002,67.620003,66.339996,67.370003,3567600,33.084156
"504",68.43,68.809998,67.089996,67.260002,2694400,33.030137
"505",66.790001,68.160004,66,68.129997,2155800,33.457376
"506",68.589996,68.769997,65.599998,65.660004,2269200,32.244408
"507",66.040001,66.43,64.769997,66.010002,3326000,32.416285
"508",66.779999,66.779999,64.239998,64.559998,3632400,31.704215
"509",65.089996,65.089996,62.619999,63.169998,5163600,31.021612
"510",63.619999,65.25,63.25,65.190002,4558400,32.013599
"511",64.449997,66.389999,64.449997,65.940002,9735600,32.38191
"512",66.620003,69.370003,66.449997,68.589996,4463800,33.683273
"513",67.620003,68.860001,67.290001,67.940002,3238800,33.364073
"514",67.839996,68.760002,65.339996,65.449997,3421000,32.141277
"515",65.790001,65.919998,65.089996,65.5,3653800,32.165833
"516",64.199997,64.660004,62.889999,64.099998,2967400,31.478318
"517",64.089996,64.480003,63.380001,64.129997,3585400,31.49305
"518",63.91,65.379997,63.66,64.199997,2592200,31.527425
"519",63.709999,64.809998,63.709999,64.510002,2286800,31.679663
"520",66.059998,66.260002,65.300003,65.589996,2778400,32.210028
"521",64.470001,65.480003,62.509998,65.230003,2046600,32.033242
"522",65.190002,66.989998,64.940002,66.260002,2728600,32.539056
"523",66.330002,67.839996,66.190002,67.169998,2320400,32.985938
"524",66.199997,66.440002,64.809998,65.260002,2414000,32.047974
"525",64.980003,65.25,63.869999,64.260002,2794400,31.556893
"526",64.650002,65.760002,63.07,63.59,4638800,31.227867
"527",63.490002,63.990002,62.950001,63.419998,2051200,31.144383
"528",62.720001,63.669998,61.57,63.189999,3042800,31.031434
"529",63.52,64.800003,63.389999,64.699997,2382000,31.772966
"530",64.279999,64.489998,63.27,63.540001,1409200,31.203314
"531",63.959999,64.400002,62.709999,63.98,2453800,31.419389
"532",63.700001,66.160004,63.209999,64.5,7818400,31.674751
"533",64.360001,66.110001,63.639999,65.300003,2577600,32.067618
"534",64.550003,65.610001,63.5,63.990002,3199200,31.424301
"535",62.41,63.34,61.529999,62.779999,3196600,30.830091
"536",62.939999,62.990002,60.169998,60.540001,3389400,29.730069
"537",60.880001,63.700001,60.650002,62.130001,4853000,30.510889
"538",61.349998,64.220001,60.849998,62.990002,5138200,30.933219
"539",63.84,67.57,63.740002,67.32,4860800,33.059601
"540",67.480003,68.379997,66.980003,67.150002,2523000,32.976118
"541",67.160004,67.980003,66.370003,67.099998,2637400,32.951562
"542",67.290001,67.489998,65.32,65.940002,2994800,32.38191
"543",65.25,66.050003,62.540001,63.73,3023000,31.296618
"544",65.349998,66.43,64.730003,65.93,2275000,32.376998
"545",66.309998,68.190002,65.699997,67.800003,2022600,33.295322
"546",68.029999,70.599998,67.949997,70.040001,3414200,34.395343
"547",69.419998,70.459999,69.019997,69.349998,2636000,34.056495
"548",69.349998,70.169998,69.080002,69.980003,1662400,34.365879
"549",69.660004,71.32,69.5,71.32,2004600,35.023926
"550",71.160004,71.860001,70.889999,71.809998,1743400,35.264555
"551",72.139999,72.150002,70.139999,70.400002,2353000,34.572132
"552",70.480003,71.099998,69.919998,70.730003,2579600,34.73419
"553",70.849998,71.779999,70.470001,71.360001,2797600,35.04357
"554",71.639999,72.139999,70.980003,71.25,2497200,34.989551
"555",71.239998,71.260002,70.160004,70.449997,2613000,34.596684
"556",70.559998,70.989998,69.68,69.879997,1885800,34.316768
"557",69.760002,70.029999,68.809998,69.82,1602800,34.287304
"558",69.720001,70.07,68.93,69.040001,1389400,33.904261
"559",68.75,68.949997,67.589996,68.43,2337200,33.604701
"560",68.779999,69.18,68.010002,68.629997,1755600,33.702916
"561",68.379997,68.870003,67.93,68.260002,1874200,33.521219
"562",68.449997,69.260002,68.209999,69.120003,1387200,33.943549
"563",68.519997,68.860001,67.410004,67.629997,1401600,33.211835
"564",68.25,69.150002,67.25,68.779999,2400600,33.776579
"565",68.550003,68.860001,66.699997,67.290001,2956600,33.044869
"566",67.480003,67.830002,66.68,66.93,1766000,32.868079
"567",67.779999,70.010002,67.519997,69.669998,1763800,34.213641
"568",69.739998,72.889999,69.739998,72.379997,2507600,35.544472
"569",72.220001,72.220001,71.099998,71.620003,1826000,35.171252
"570",71.790001,73.470001,71.68,73.360001,2414000,36.025733
"571",73.550003,74.360001,73.309998,73.970001,2464000,36.325293
"572",73.809998,76.440002,72.980003,75.959999,3149800,37.302544
"573",76.790001,78.18,76.370003,78.080002,4050600,38.343638
"574",77.760002,77.830002,75.75,76.040001,2711000,37.341831
"575",76.089996,76.089996,74.839996,75.639999,1810400,37.145398
"576",75.589996,76.800003,74.949997,76.080002,2185600,37.361475
"577",75.040001,75.040001,72.18,74.120003,3761600,36.398956
"578",74.709999,74.919998,72.220001,72.290001,3741800,35.500276
"579",71.900002,72.629997,71.690002,72.480003,2370600,35.593583
"580",72.68,72.75,69.860001,69.860001,2554400,34.306948
"581",69.800003,69.989998,68.559998,68.989998,2654400,33.879706
"582",69.510002,69.970001,68.519997,69.379997,2213000,34.071227
"583",68.82,69.300003,67.860001,69.110001,2855600,33.938637
"584",69.699997,72.019997,69.699997,71.139999,2881000,34.935532
"585",71.400002,71.860001,70.449997,71.669998,1728800,35.195804
"586",71.82,72.160004,70.519997,70.93,2054800,34.832405
"587",71.32,73.190002,70.769997,73.160004,3060400,35.927518
"588",73.550003,74.879997,73.139999,73.699997,2706400,36.192699
"589",73.209999,73.279999,72.25,72.589996,1478000,35.647598
"590",71.760002,72.120003,69.300003,69.449997,3745000,34.105603
"591",69.199997,69.199997,66.57,66.809998,4849600,32.809148
"592",67.879997,68.330002,66.540001,66.860001,2966800,32.833704
"593",67.940002,69.209999,66.309998,66.57,2234600,32.69129
"594",66.830002,67.32,65.480003,66.849998,2297200,32.828792
"595",66.800003,67.599998,66,67.230003,2371600,33.015405
"596",67.519997,67.830002,66.510002,67.019997,1681400,32.912275
"597",66.919998,67.809998,66.269997,66.910004,1618000,32.858259
"598",66.559998,67.379997,65.650002,65.790001,1393200,32.308247
"599",65.790001,66.410004,64.959999,65.839996,1577400,32.332799
"600",63.650002,64.699997,62.869999,64.470001,2235400,31.66002
"601",64.860001,65.080002,63.650002,64,2601400,31.429211
"602",64.779999,65.279999,63.84,64.660004,1949000,31.753326
"603",64.370003,64.82,63.07,63.709999,2210800,31.286797
"604",63.459999,66.080002,62.709999,65.82,4963600,32.322979
"605",65.879997,67.379997,65.519997,66.839996,3479200,32.82388
"606",67.489998,67.769997,66.139999,66.349998,2167400,32.583251
"607",66.199997,67.580002,66.010002,67.300003,1854800,33.049781
"608",67.199997,68.400002,66.980003,68.099998,1813000,33.442644
"609",66.639999,66.639999,64.779999,65.120003,3522600,31.979223
"610",65.459999,65.459999,62.099998,62.110001,4460400,30.501067
"611",62.099998,63.810001,62,63.23,2849000,31.051078
"612",63.580002,63.740002,62.439999,62.509998,2112600,30.697499
"613",62.150002,62.889999,62.080002,62.150002,2056800,30.520711
"614",62.27,62.68,61.130001,61.43,3140200,30.167132
"615",61.400002,62.709999,61.259998,61.93,2758600,30.412672
"616",60.529999,62.549999,60.529999,61.75,3331000,30.324277
"617",62.900002,63.880001,62.900002,63.490002,2523600,31.17876
"618",63.389999,64.029999,62.950001,63.52,1929000,31.193492
"619",63.740002,64.620003,63.200001,63.720001,2267400,31.291708
"620",64.389999,65.349998,64.089996,65.300003,544400,32.067618
"621",64.57,65.040001,64.529999,64.779999,2813600,31.812254
"622",64.5,66.220001,63.59,64.940002,2090000,31.890828
"623",64.370003,65.610001,64.260002,65.190002,2130400,32.013599
"624",65.760002,66.370003,65.190002,66.349998,1649400,32.583251
"625",66.18,66.489998,65.470001,66.300003,2380000,32.558699
"626",66.489998,66.540001,66.019997,66.300003,3654800,32.558699
"627",66.209999,66.919998,66.169998,66.629997,1654800,32.720753
"628",66.699997,67.489998,66.269997,66.459999,2130600,32.63727
"629",66.510002,66.68,66.150002,66.419998,1748400,32.617627
"630",66.900002,67.360001,66.510002,67.25,1447600,33.025225
"631",67.290001,67.669998,66.940002,67.550003,1326800,33.172551
"632",67.830002,67.879997,66.790001,67.059998,2587000,32.931919
"633",67.160004,68,66.809998,67,2582800,32.902455
"634",66.980003,67.279999,66.209999,66.470001,3033800,32.642182
"635",66.239998,66.980003,66.239998,66.470001,1975800,32.642182
"636",66.839996,67.120003,66.169998,66.459999,4039200,32.63727
"637",66.68,67.720001,66.459999,67.5,2469400,33.147996
"638",67.849998,68.989998,67.830002,67.959999,2816000,33.373893
"639",67.940002,68.620003,67.68,68.559998,2572000,33.668541
"640",67.809998,68.739998,66.919998,68.639999,3767000,33.707828
"641",68.629997,68.959999,68.089996,68.910004,869200,33.840422
"642",68.959999,69.839996,68.839996,69.419998,1835400,34.090871
"643",69.339996,70.68,69.220001,70.470001,2156400,34.606508
"644",69.800003,70.559998,69.449997,70.050003,2211000,34.400255
"645",69.839996,71.849998,69.419998,71.620003,2090400,35.171252
"646",73.489998,74.629997,73.160004,74.510002,3187800,36.590477
"647",74.18,75,73.779999,74.389999,2483600,36.531546
"648",74.800003,74.879997,73.230003,73.790001,3607600,36.236898
"649",73.339996,73.809998,72.900002,73.489998,3441200,36.089572
"650",73.300003,73.470001,72.139999,72.489998,2099400,35.598491
"651",72.959999,73.510002,72.459999,72.610001,1373600,35.657422
"652",73.370003,73.370003,72.089996,72.470001,1658200,35.588671
"653",72.449997,72.68,71.410004,71.699997,1268000,35.210536
"654",71.75,72.18,71.019997,71.970001,1346400,35.34313
"655",71.169998,74,71.169998,73.629997,2385200,36.158323
"656",75,77.470001,74.889999,75.550003,5086200,37.101203
"657",76.150002,76.349998,75.360001,76,1954000,37.322188
"658",75.910004,76.010002,74.330002,75.629997,2496200,37.140486
"659",75.720001,76.080002,75.059998,75.550003,1863800,37.101203
"660",75.349998,76.050003,74.779999,75.120003,1720400,36.890037
"661",75.199997,76.779999,74.900002,76.529999,2006600,37.58246
"662",76.849998,77.580002,76.449997,77.290001,2095400,37.955683
"663",77.489998,78.419998,76.25,76.25,2038000,37.444958
"664",76.07,76.190002,75.129997,75.910004,1905800,37.277992
"665",75.68,76.239998,75.110001,75.18,1931400,36.919501
"666",75,75,73.940002,74.18,2231000,36.42842
"667",74.900002,75.379997,73.449997,74.510002,3269600,36.590477
"668",73.699997,73.900002,73.080002,73.309998,1940400,36.001177
"669",73.470001,74.620003,73.400002,74.25,1465200,36.462795
"670",73.82,74.769997,73.790001,74.129997,1303400,36.403864
"671",74.32,74.639999,72.660004,73.389999,1303200,36.040465
"672",73.5,74.940002,73.370003,74.940002,1137600,36.801643
"673",74.75,75.339996,74.440002,74.93,852200,36.796731
"674",74.830002,75.800003,74.830002,75.410004,2890600,37.032451
"675",75.760002,76.150002,74.809998,75.169998,2573200,36.914589
"676",74.900002,76.699997,74.169998,75.139999,3869800,36.899857
"677",75.209999,76.940002,74.720001,76.110001,3755600,37.376207
"678",76.220001,77.190002,76.129997,76.800003,2419000,37.715054
"679",76.760002,76.989998,75.629997,75.669998,1697000,37.16013
"680",75.220001,75.43,73.620003,74.379997,2446400,36.526634
"681",74.760002,75.120003,73.839996,74.449997,1870200,36.56101
"682",75.029999,75.480003,72.769997,72.779999,1801400,35.740905
"683",73.309998,73.440002,72.059998,73.339996,1287600,36.015909
"684",73.32,75.120003,72.830002,74.839996,1317000,36.752531
"685",74.82,75.279999,74.410004,74.410004,1762200,36.54137
"686",73.959999,75.730003,73.57,75.07,2366800,36.865482
"687",74.800003,75.110001,73.970001,74.650002,1231600,36.659228
"688",75.099998,75.650002,74.910004,75.519997,2560200,37.086467
"689",75.690002,77.540001,75.580002,77.18,2403600,37.901664
"690",77.32,78.269997,77.059998,77.510002,2067800,38.063722
"691",77.940002,79.599998,77.660004,79.5,1937200,39.040973
"692",79.150002,79.889999,78.849998,79.470001,1954400,39.026241
"693",79.5,79.879997,78.839996,79.279999,1710600,38.932934
"694",79.169998,79.440002,78.699997,79.129997,1396200,38.859271
"695",79.339996,80.059998,78.980003,79.93,2197800,39.252138
"696",80.099998,80.099998,79.279999,79.760002,2138800,39.168655
"697",78.529999,78.970001,77.019997,78.580002,2051200,38.589179
"698",78.75,79.360001,77.269997,77.989998,2240200,38.299439
"699",78.43,79.089996,78.18,78.440002,1650400,38.520428
"700",77.599998,78.099998,76.650002,77.129997,2493400,37.877108
"701",77.510002,77.589996,76,76.419998,1239600,37.528441
"702",77.099998,77.18,75.339996,76.019997,2132600,37.332008
"703",76.459999,77.389999,75.860001,77.379997,1444800,37.999879
"704",76.790001,77.980003,76.309998,77.800003,1431400,38.206136
"705",77.589996,77.959999,76.550003,77.339996,1466800,37.980235
"706",77.370003,77.459999,76.459999,76.690002,1246000,37.661035
"707",76.970001,77.18,74.970001,75.32,2182800,36.988252
"708",75.489998,75.629997,74.279999,74.459999,2649600,36.565922
"709",74.660004,74.849998,72.540001,73.989998,4503000,36.335113
"710",72.730003,73.379997,72.129997,73.220001,1916000,35.956982
"711",73.110001,73.410004,72.169998,72.580002,2259400,35.64269
"712",72.709999,73.040001,72.010002,72.540001,1871600,35.623046
"713",72.860001,74.760002,72.720001,74.720001,2407400,36.693604
"714",74.699997,75.790001,74.580002,75.400002,1383200,37.02754
"715",74.830002,75.059998,74.230003,74.809998,1516200,36.7378
"716",74.07,74.580002,71.739998,71.82,2046800,35.269467
"717",72.720001,74.160004,72.589996,74.080002,2008400,36.379312
"718",73.099998,73.300003,70.889999,71.620003,2435800,35.171252
"719",71.849998,72.199997,70.43,70.839996,1725600,34.788206
"720",71.279999,73.019997,71.120003,72.690002,1692800,35.696709
"721",72.809998,73.449997,71.550003,72.75,2308200,35.726173
"722",73,73.43,72.489998,73.360001,2525800,36.025733
"723",73.580002,75.209999,73.349998,75.169998,2401000,36.914589
"724",77.010002,78.43,75.779999,77.550003,3884000,38.083365
"725",78,78.620003,77.57,77.93,2109000,38.269975
"726",78.360001,79.25,77.529999,79.18,2254000,38.883827
"727",79.18,79.379997,77.839996,78.169998,2295400,38.387833
"728",77.970001,78.470001,77.300003,77.620003,1739800,38.117741
"729",77.839996,78.260002,77.529999,77.760002,1232000,38.186492
"730",78.769997,79.980003,78.760002,79.339996,1676600,38.962398
"731",79.169998,79.830002,79.089996,79.360001,1324000,38.972222
"732",79.639999,80.620003,79.019997,80.610001,1533200,39.586073
"733",80.459999,82.349998,80.459999,82.110001,1940800,40.322695
"734",82.160004,82.839996,81.650002,81.769997,1628000,40.155726
"735",81.970001,82.419998,81.330002,82.220001,1124200,40.376715
"736",81.769997,82.230003,81.360001,81.919998,1067600,40.229389
"737",81.82,83.559998,81.82,83.339996,1493200,40.926723
"738",83.239998,84.059998,82.839996,83.870003,1816600,41.187
"739",83.639999,84.440002,83.07,83.220001,1801800,40.867796
"740",83.239998,85.379997,83.230003,85.349998,1887800,41.913798
"741",85.209999,85.290001,84.309998,84.809998,1185600,41.648614
"742",84.860001,85.07,83.809998,83.949997,1968600,41.226283
"743",83.870003,84.400002,81.989998,82.68,2314800,40.602612
"744",81.669998,82.650002,81.360001,82.150002,1452600,40.342339
"745",81.519997,82.309998,81.139999,81.959999,1258200,40.249032
"746",83.309998,84.059998,82.529999,82.690002,1620400,40.607524
"747",82.07,83.440002,82.07,82.860001,1716400,40.691006
"748",82.980003,83.629997,82.730003,82.790001,1255800,40.656631
"749",82.440002,82.839996,81.07,81.07,1632600,39.81197
"750",81.419998,82.290001,79.629997,80.529999,2266000,39.546786
"751",80.470001,81.089996,79.519997,80.379997,1553400,39.473123
"752",80.099998,80.400002,78.809998,79.449997,1582200,39.016417
"753",79.43,80.209999,78.809998,80.190002,1601800,39.37982
"754",80,82.629997,78.43,82.620003,2519000,40.573148
"755",83.019997,84.150002,82.43,83.839996,2360400,41.172264
"756",82.620003,84.18,82.120003,83.610001,2422800,41.059318
"757",84.739998,84.849998,83.25,83.279999,2035800,40.89726
"758",83.07,85.889999,82.940002,85.699997,1385200,42.085676
"759",85.580002,85.830002,84.470001,84.540001,1479600,41.516023
"760",85.370003,86.68,85.25,86.290001,2035600,42.375416
"761",86.269997,87.290001,85.910004,86.720001,1976000,42.586581
"762",86.610001,87.269997,85.739998,85.779999,1934400,42.124963
"763",84.529999,84.800003,82.650002,83.120003,2004800,40.818689
"764",83.800003,84.040001,82.849998,83.260002,2568800,40.88744
"765",81.589996,82.599998,80.510002,81.870003,2012400,40.204837
"766",82.610001,83.550003,82.43,83.029999,1405200,40.774489
"767",83.580002,85.129997,83.400002,84.540001,1251200,41.516023
"768",85.360001,86.760002,85.239998,86.43,1479200,42.444167
"769",86.150002,87.660004,85.849998,86.150002,1773000,42.306665
"770",86.599998,86.989998,85.989998,86.239998,1733200,42.35086
"771",86.199997,86.349998,84.57,84.959999,2478200,41.722277
"772",84.459999,84.839996,84.139999,84.470001,1201200,41.481648
"773",85.559998,86.459999,84.900002,86.290001,1811000,42.375416
"774",86.830002,87.190002,85.75,86.349998,1026000,42.40488
"775",87.190002,87.470001,86.260002,86.730003,1095400,42.591493
"776",86.720001,87.290001,86.529999,87.25,1344800,42.846854
"777",88.279999,88.879997,88.080002,88.849998,1650600,43.632583
"778",88.809998,89.800003,88.75,89.300003,2045800,43.853572
"779",89.370003,89.379997,88.57,88.809998,1231400,43.612939
"780",88.82,89.029999,86.830002,87.209999,1726200,42.82721
"781",88.919998,89.470001,88.699997,89.360001,2281000,43.883036
"782",89.839996,90.879997,88.900002,90.82,2063000,44.600014
"783",90.760002,91.209999,89.639999,91.169998,1411200,44.771892
"784",91.330002,91.75,90.919998,91.660004,1131800,45.012524
"785",91.730003,92.139999,91.169998,91.599998,1192200,44.983057
"786",92.099998,93.349998,92.040001,92.169998,2712600,45.262973
"787",92.300003,93.68,91.760002,93.239998,2952200,45.78843
"788",93,93.739998,92.43,92.529999,2191800,45.439763
"789",92.57,94.220001,92.57,93.519997,1240800,45.925932
"790",94.120003,94.940002,93.809998,94.440002,1677600,46.37773
"791",94.32,96.379997,94.32,95.43,2389000,46.8639
"792",96.419998,98.980003,95.82,98.699997,2842400,48.597048
"793",98.050003,98.830002,97.339996,97.459999,1702400,47.986508
"794",97.139999,97.959999,96.550003,96.800003,1771600,47.661545
"795",96.599998,96.839996,95.690002,95.860001,1616400,47.198715
"796",95.489998,95.550003,94.239998,94.309998,1341600,46.435538
"797",95.220001,96.760002,95.190002,96.43,1469600,47.479367
"798",96.639999,97.68,95.5,95.769997,1342800,47.1544
"799",95.449997,97.800003,95.080002,97.57,1648000,48.04067
"800",97.489998,100.540001,97.379997,99.830002,2307000,49.15343
"801",99.639999,99.940002,98.440002,98.480003,1218400,48.488729
"802",97.419998,97.699997,95.769997,96.32,1206400,47.425205
"803",96.370003,97.57,96.120003,96.169998,1359800,47.351349
"804",96.209999,96.849998,95.339996,95.449997,641000,46.996841
"805",95.860001,97.099998,95.129997,96.699997,819600,47.612305
"806",96.459999,97.449997,95.639999,96.019997,1087600,47.277493
"807",96.099998,99.129997,96.099998,98.75,924200,48.621668
"808",98.830002,99.129997,98.150002,98.419998,1103000,48.459184
"809",98.449997,99.190002,97.290001,97.660004,1178600,48.084985
"810",96.370003,96.68,94.669998,94.75,1347200,46.652183
"811",94.959999,97.120003,94.290001,96.690002,1208400,47.607384
"812",96.580002,98.839996,96.43,97.839996,1091600,48.173608
"813",97.849998,98.040001,95.75,96.580002,1120800,47.553223
"814",97.860001,98.639999,96.07,96.809998,972800,47.666466
"815",96.900002,99.790001,96.900002,99.519997,1537400,49.000792
"816",99.559998,100.309998,99.169998,99.279999,1252400,48.882624
"817",99.620003,100.080002,97.440002,97.769997,1650400,48.139142
"818",97.910004,98.75,97.910004,98.480003,1734600,48.488729
"819",99.43,100.040001,98.959999,99.489998,1636200,48.986022
"820",99.620003,100.220001,98.589996,99.540001,1449000,49.010642
"821",99.330002,99.419998,97.690002,98.309998,994200,48.405023
"822",98.639999,99.230003,97.739998,99.089996,891200,48.789072
"823",100.349998,100.980003,100.059998,100.459999,1311400,49.463622
"824",100.330002,100.93,99.300003,100.480003,1204800,49.473472
"825",100.269997,101.510002,99.489998,101.169998,1494600,49.813206
"826",101.68,102.160004,100.739998,101.169998,716200,49.813206
"827",101.25,102.480003,100.699997,100.860001,1542400,49.660572
"828",100.660004,101.339996,99.470001,101.199997,1065000,49.827976
"829",101.110001,103.089996,101.010002,102.32,1315800,50.379433
"830",102.410004,102.559998,101.120003,102.18,895800,50.310502
"831",102.309998,103.260002,101.190002,102,1252800,50.221875
"832",101.529999,101.720001,100.949997,101.510002,922400,49.980614
"833",99.940002,101.690002,99.589996,101.389999,1448600,49.921528
"834",101.650002,102.190002,100.480003,101.540001,1025800,49.995384
"835",100.599998,102.370003,100.330002,102.309998,1118000,50.374509
"836",101.860001,102.68,100.370003,101.82,1048200,50.133248
"837",101.889999,104.18,101.550003,103.489998,1140600,50.955507
"838",101.93,102.739998,101.529999,101.620003,871400,50.034775
"839",101.709999,102.139999,98.139999,98.32,1596600,48.409948
"840",98.269997,98.809998,96.25,97.980003,2215600,48.242544
"841",99.419998,102.050003,99.129997,101.480003,1830000,49.965843
"842",101.410004,103.080002,101.169998,102.900002,1112600,50.66501
"843",102.190002,103.260002,101.349998,103,787600,50.714246
"844",102.949997,103,101.370003,101.839996,888800,50.143093
"845",102.940002,104.650002,102.620003,104.099998,1091200,51.255854
"846",103.690002,104.910004,103.099998,104.660004,957200,51.531584
"847",105.370003,105.900002,104.669998,105.660004,666000,52.023956
"848",105.980003,106.010002,104.529999,105.650002,966400,52.019031
"849",105.480003,106.919998,105.230003,106.550003,1096400,52.462166
"850",106.059998,106.220001,104.290001,105.790001,973600,52.087962
"851",105.07,108.040001,104.650002,106.669998,1525800,52.521248
"852",106.790001,107.470001,105.57,106.269997,961000,52.324299
"853",106.050003,106.849998,105.699997,106.129997,933400,52.255367
"854",106.230003,106.529999,104.550003,104.900002,1469000,51.649752
"855",106,106.800003,99.970001,100.790001,2817800,49.744656
"856",100.919998,104.349998,100.790001,103.129997,1375400,50.899555
"857",103.239998,103.620003,101.290001,102.639999,1116000,50.657718
"858",102.910004,103.370003,102.330002,103,1079800,50.835395
"859",102.360001,105.650002,100.959999,102.93,3341600,50.800847
"860",103.860001,105.019997,103.089996,104.07,1475400,51.363491
"861",104.849998,105.050003,100.769997,101.080002,1785200,49.887785
"862",100.809998,101.980003,100.370003,101.25,2379800,49.971687
"863",101.720001,102.019997,100.860001,101.07,1357600,49.882849
"864",101.040001,101.459999,99.720001,100.419998,1910400,49.562042
"865",99.940002,101.220001,99.419998,100.879997,2238200,49.789073
"866",101.900002,102.5,100.709999,102.099998,1588600,50.391202
"867",102.75,104.650002,102.160004,104.32,1604600,51.486878
"868",104.57,105.620003,103.639999,103.830002,1439800,51.245041
"869",103.75,104.32,101.989998,102.169998,1813800,50.42575
"870",102.269997,103.470001,101.970001,102.529999,1602400,50.603428
"871",103.190002,106.809998,103.190002,106.160004,2383600,52.395007
"872",106.32,106.769997,105.480003,106.160004,1554000,52.395007
"873",106.68,106.68,104.989998,105.75,894400,52.192651
"874",105.720001,106.489998,104.919998,105.639999,1389000,52.138361
"875",106.059998,106.870003,105.580002,106.730003,551600,52.676329
"876",106.57,108.07,106.57,107.169998,612000,52.893488
"877",107.519997,107.889999,105.75,106.019997,1508400,52.325907
"878",105.639999,105.760002,104,104.57,1432800,51.610265
"879",104.129997,105.269997,103.419998,104.300003,1101600,51.477009
"880",104.019997,105.599998,103.629997,105.529999,1517600,52.08407
"881",107.120003,107.269997,106.290001,107.07,1072800,52.844134
"882",107.330002,108.5,107.040001,107.919998,1196600,53.263648
"883",107.349998,109.07,107.349998,108.959999,1615800,53.776938
"884",109.150002,109.540001,105.57,106.199997,1497400,52.414746
"885",105.919998,107.150002,105.120003,106.75,1179200,52.686199
"886",106.959999,108.370003,106.82,107.57,1008800,53.090908
"887",108,109.5,107.5,109.389999,1353200,53.989164
"888",54.639999,55.450001,54.5,55.389999,1340300,54.675195
"889",55.18,55.860001,53.779999,55.860001,2289500,55.139131
"890",55.810001,55.810001,54.09,54.59,2264100,53.885519
"891",54.779999,55.110001,54.48,55.02,2040000,54.309971
"892",55.5,56.099998,55.5,55.830002,1104700,55.109519
"893",55.950001,56,55.610001,55.849998,303500,55.129257
"894",56.169998,56.290001,55.43,55.75,1263300,55.030549
"895",55.73,55.990002,55.490002,55.830002,696600,55.109519
