"","HOT.Open","HOT.High","HOT.Low","HOT.Close","HOT.Volume","HOT.Adjusted"
"900",78.769997,78.82,77.760002,77.919998,1029100,73.159634
"901",78.540001,78.959999,77.690002,77.779999,1157400,73.028187
"902",77.900002,78.610001,77.660004,78.599998,1153600,73.798091
"903",78.690002,78.839996,77.550003,78.580002,1251700,73.779316
"904",78.379997,78.790001,78.040001,78.75,1509600,73.938928
"905",76.980003,78.860001,76.980003,77.239998,1339200,72.521177
"906",77.650002,78.559998,77.110001,78.169998,1390200,73.394361
"907",78.18,78.75,78.010002,78.57,940200,73.769925
"908",78.510002,78.879997,78.330002,78.709999,610400,73.901371
"909",78.919998,79.309998,78.459999,78.870003,926700,74.0516
"910",79.720001,79.949997,78.190002,78.910004,1435100,74.089157
"911",79.849998,81.389999,79.480003,80.629997,2800600,75.704071
"912",80.160004,80.160004,78.470001,79.470001,1935900,74.614943
"913",78.559998,78.599998,76.400002,76.610001,2197500,71.929668
"914",76.879997,77.040001,75.040001,76.260002,1764200,71.601052
"915",76.440002,77.459999,76.25,77.199997,1301600,72.48362
"916",76.139999,76.980003,75.099998,75.440002,1390900,70.831148
"917",76.040001,76.410004,75.300003,75.5,1413100,70.887481
"918",74.239998,75.599998,74.120003,74.709999,1482500,70.145743
"919",74.75,74.809998,72,72.160004,1940800,67.751535
"920",72.610001,73.599998,72.18,73.449997,1372400,68.962718
"921",72.910004,73.620003,72.220001,73.400002,1630000,68.915777
"922",73.68,75.25,73.68,75.010002,1189200,70.427418
"923",75.410004,76.550003,75.059998,76.470001,1561000,71.798222
"924",76.389999,76.470001,75.519997,75.629997,1283000,71.009536
"925",75.940002,77.139999,75.599998,76.760002,1177500,72.070505
"926",76.82,77.370003,76.519997,77.089996,1461500,72.380339
"927",74.769997,76.279999,73.089996,75.360001,5125700,70.756034
"928",75.910004,78.690002,75.75,78.620003,2650600,73.816873
"929",78.900002,79.07,77.209999,77.82,1534700,73.065745
"930",77.669998,78.900002,77.400002,77.919998,1483300,73.159634
"931",78.18,78.849998,77.760002,78.639999,1455100,73.835648
"932",79.029999,80.309998,78.75,80.099998,2433300,75.206451
"933",80.239998,81.790001,80.099998,81.389999,2454900,76.417642
"934",81.620003,82.139999,81.470001,81.790001,2470400,76.793207
"935",81.650002,81.800003,80.720001,80.900002,1994600,75.95758
"936",81.199997,81.900002,80.660004,81.889999,1244000,76.887096
"937",81.690002,82.809998,81.300003,82.459999,1703800,77.422273
"938",81.589996,81.589996,79.940002,80.720001,1906800,75.788576
"939",80.150002,81.18,80.120003,80.739998,2418200,75.807351
"940",80.620003,80.839996,80.230003,80.720001,1335500,75.788576
"941",80.769997,81.699997,80.589996,81.080002,1054400,76.126583
"942",80.790001,80.879997,80.050003,80.660004,1274600,76.67795
"943",80.300003,80.790001,78.82,79.5,1770700,75.575214
"944",79.75,80.139999,79.099998,79.389999,1726300,75.470644
"945",78.910004,80.129997,78.589996,80.099998,1487500,76.145591
"946",80.209999,80.389999,78.110001,78.339996,1729100,74.472478
"947",77.940002,78.800003,77.900002,78.080002,1683200,74.225319
"948",78.389999,79.239998,78.18,78.360001,1580800,74.491494
"949",78.300003,79.260002,78.300003,78.660004,1187800,74.776687
"950",78.849998,78.93,77.449997,78.089996,837300,74.23482
"951",77.860001,78.339996,77.339996,78.040001,909100,74.187292
"952",78.779999,78.879997,78.040001,78.230003,1675600,74.367915
"953",78.230003,78.470001,76.809998,77.43,1080600,73.607407
"954",77.949997,78.410004,77.360001,77.519997,1235400,73.69296
"955",77.650002,78.360001,76.900002,77.029999,2422200,73.227152
"956",77.07,77.639999,76.169998,77.239998,1296500,73.426784
"957",77.43,79.019997,77.290001,78.449997,1930200,74.577048
"958",79.25,79.839996,78.669998,79.599998,1657000,75.670275
"959",80.120003,80.379997,79.720001,80.360001,1404700,76.392757
"960",80.349998,81.529999,80.18,81.400002,1281100,77.381415
"961",81.599998,81.739998,80.349998,80.650002,1016500,76.668441
"962",81.32,81.360001,78.440002,78.5,1720200,74.624582
"963",78.029999,79.120003,76.690002,77.370003,2042600,73.550371
"964",77.370003,77.599998,76,77.389999,1877200,73.56938
"965",77.849998,78.910004,77.599998,78.690002,1226200,74.805204
"966",78.599998,78.699997,75.599998,75.720001,1813300,71.981827
"967",75.25,76.18,75.019997,75.150002,1354300,71.439968
"968",75.989998,76.32,74.709999,75.360001,921800,71.639599
"969",75.440002,76,74.419998,75.809998,1365700,72.067381
"970",76.529999,76.839996,76.029999,76.519997,921000,72.742328
"971",76.5,77.68,76.370003,77.580002,1440000,73.750003
"972",77.660004,77.800003,76.029999,76.32,1378800,72.552205
"973",76.400002,77.75,76.089996,77.199997,1852700,73.388758
"974",77.169998,77.540001,76.599998,76.910004,1992600,73.113081
"975",77.650002,78.25,75.489998,76.18,2973100,72.419117
"976",75.769997,75.769997,74.629997,75,1957700,71.297371
"977",76.370003,76.370003,72.970001,74.18,2911700,70.517854
"978",74.5,75.580002,74.349998,75.379997,2755400,71.658609
"979",75.419998,76.860001,75.120003,76.650002,1936500,72.865915
"980",76.489998,77.080002,75.089996,76.050003,2595600,72.295537
"981",77.260002,79.849998,77.059998,78.989998,4741600,75.09039
"982",78.339996,79.510002,77.559998,78.989998,2479200,75.09039
"983",78.830002,79.300003,78.419998,78.699997,2496000,74.814705
"984",78.949997,79.139999,77.93,78.519997,2334100,74.643591
"985",78.220001,79.32,77.970001,78.5,2018300,74.624582
"986",78.639999,79.019997,77.989998,78.989998,1838500,75.09039
"987",79.239998,80.400002,79.010002,79.949997,2716900,76.002995
"988",80.050003,80.639999,79.389999,79.639999,1903200,75.708302
"989",78.209999,79.489998,78.209999,78.959999,1681500,75.061872
"990",78.580002,78.639999,76.720001,77.849998,1670800,74.00667
"991",77.699997,77.839996,76.940002,76.989998,2530300,73.189126
"992",76.800003,77.480003,76.5,77.360001,2015100,73.540863
"993",77.400002,77.400002,76.400002,76.639999,1636000,72.856407
"994",77.07,77.699997,77,77.480003,1405800,73.654941
"995",77.5,78.629997,77.389999,78.43,1583800,74.558038
"996",78.5,78.980003,78.040001,78.730003,953300,74.843231
"997",79.019997,79.699997,78.75,79.059998,1378800,75.156933
"998",79.18,79.300003,78.599998,78.959999,1316500,75.061872
"999",79.050003,79.440002,78.870003,79.330002,1611000,75.413608
"1000",79.18,79.93,79.019997,79.849998,2155200,75.907933
"1001",79.900002,80.900002,79.43,80.480003,1538300,76.506836
"1002",80.25,80.400002,79.760002,80.349998,1745500,76.383249
"1003",79.610001,80.32,79.050003,79.959999,2453600,76.970443
"1004",80.239998,80.379997,79.589996,80.080002,1425600,77.085959
"1005",80.220001,80.769997,80,80.489998,1285800,77.480626
"1006",80.489998,80.989998,79.830002,80.589996,1426900,77.576886
"1007",81.82,81.82,80.290001,81.040001,2524800,78.010066
"1008",80.540001,80.540001,79.480003,79.529999,1512700,76.55652
"1009",79.269997,79.699997,78.099998,78.410004,1533800,75.478399
"1010",78.809998,79.220001,78.459999,79.059998,1718400,76.104091
"1011",78.220001,79.650002,78.220001,79.160004,1080000,76.200358
"1012",78.900002,80.43,78.82,80.07,1555900,77.076331
"1013",80.230003,80.93,79.980003,80.610001,1720400,77.596142
"1014",81.040001,81.360001,80.599998,81.190002,1541300,78.154459
"1015",80.080002,81.480003,80.080002,81,1343500,77.97156
"1016",80.940002,81.110001,80.5,80.580002,751400,77.567265
"1017",80.519997,81,80.080002,80.150002,1308500,77.153342
"1018",80.160004,80.949997,79.910004,80.800003,3196200,77.779041
"1019",80.900002,81.190002,80.160004,80.900002,836300,77.8753
"1020",80.900002,81.330002,80.449997,81.080002,1347400,78.048571
"1021",81.010002,81.160004,80.440002,80.82,1224600,77.79829
"1022",81.190002,81.870003,80.980003,81.5,1326200,78.452866
"1023",81.279999,81.989998,81.120003,81.82,1103400,78.760902
"1024",82,83.440002,81.879997,83.120003,1429300,80.0123
"1025",82.639999,83.139999,82.330002,82.68,1239900,79.588748
"1026",82.330002,82.879997,81.870003,82.589996,1758200,79.50211
"1027",82.870003,84.239998,82.650002,84.160004,2613100,81.013417
"1028",83.510002,84.870003,83.290001,84.339996,2740400,81.18668
"1029",84.160004,84.290001,83.410004,83.68,1195800,80.55136
"1030",84.099998,84.400002,83.279999,83.379997,1522300,80.262574
"1031",83.5,83.690002,82.43,82.830002,1570800,79.733142
"1032",83.330002,83.419998,82.790001,82.959999,1372200,79.858279
"1033",82.440002,83.120003,81.379997,81.519997,2130000,78.472115
"1034",81.870003,82.839996,81.720001,82.790001,1467100,79.694636
"1035",82.720001,83.099998,82.190002,82.669998,1075100,79.57912
"1036",83.239998,84.139999,83.220001,83.730003,1531800,80.599494
"1037",83.639999,84.360001,83.540001,83.739998,1860600,80.609115
"1038",82.199997,82.760002,78.730003,79.110001,9488100,76.152224
"1039",78.949997,80.230003,78.900002,79.160004,4029400,76.200358
"1040",79.199997,79.639999,78.779999,79.519997,2156000,76.546891
"1041",79.550003,79.849998,78.690002,78.760002,2569700,75.815312
"1042",79.120003,79.25,78.150002,78.68,2573200,75.738301
"1043",77.860001,78.099998,76.839996,76.839996,2110900,73.967091
"1044",79.720001,80,78.739998,79.290001,5062200,76.325495
"1045",79.389999,80.440002,79.220001,80.139999,1700300,77.143713
"1046",79.480003,79.760002,78.25,78.68,2480700,75.738301
"1047",78.199997,79.209999,77.739998,78.82,1896600,75.873066
"1048",79.029999,79.690002,78.059998,78.190002,1748100,75.266623
"1049",78.279999,79.709999,78.279999,79.660004,1789700,76.681664
"1050",79.779999,80.879997,79.779999,80.620003,1537200,77.60577
"1051",80.529999,81.080002,80.150002,80.389999,1756500,77.384366
"1052",80.860001,81.779999,80.709999,81.699997,1824300,78.645386
"1053",81.860001,82.220001,81.720001,82.110001,1285900,79.04006
"1054",82.870003,83.269997,82.099998,82.849998,2283000,79.752391
"1055",83.449997,84.040001,83.389999,83.75,1920800,80.618743
"1056",83.809998,84.589996,83.540001,83.970001,1960500,80.830519
"1057",83.480003,84.400002,83.209999,84.040001,1941100,80.897901
"1058",84.209999,84.400002,83.790001,84.050003,1128800,80.907529
"1059",83.830002,84.459999,83.809998,84,1586100,80.859396
"1060",84.089996,84.419998,83.849998,84.089996,2156900,80.946027
"1061",84.260002,84.5,84.029999,84.389999,1542100,81.234814
"1062",84.220001,84.510002,83.779999,83.879997,1208400,80.74388
"1063",83.419998,84.190002,83.169998,83.980003,836900,80.840147
"1064",84.010002,84.75,83.82,84.540001,1327300,81.379207
"1065",84.480003,84.779999,83.589996,84.199997,1655800,81.051915
"1066",83.650002,83.940002,83.339996,83.900002,1742500,81.733847
"1067",84.290001,84.610001,83.540001,83.639999,2061200,81.480558
"1068",83.449997,84.620003,83.010002,84.519997,2314400,82.337835
"1069",84.580002,86.110001,84.25,84.650002,1468800,82.464483
"1070",84.349998,85.160004,83.660004,83.790001,1163400,81.626687
"1071",83.669998,84.379997,83.599998,84.220001,1074600,82.045585
"1072",83.959999,84.459999,83.699997,83.959999,1273500,81.792296
"1073",84.040001,84.040001,82.760002,83.059998,1326900,80.915531
"1074",82.82,83.129997,82.489998,82.580002,1094000,80.447928
"1075",82.25,83.260002,82,83.019997,1814400,80.876562
"1076",83.309998,84.089996,82.970001,83.550003,1374100,81.392885
"1077",83.650002,84.169998,83.489998,83.709999,1338500,81.54875
"1078",84.169998,84.589996,83.860001,84.279999,1853700,82.104033
"1079",84.07,84.360001,83.089996,83.309998,1664400,81.159076
"1080",82.82,83.489998,82.029999,82.110001,2000600,79.990061
"1081",82.339996,83.720001,82.129997,83.629997,1690000,81.470814
"1082",83.389999,83.5,82.459999,82.459999,1511300,80.331023
"1083",82.629997,84.160004,82.620003,83.760002,1519900,81.597462
"1084",83.080002,83.580002,82.690002,83.349998,1495700,81.198044
"1085",83.620003,84.440002,83.050003,83.209999,1335200,81.061659
"1086",82.730003,82.800003,79.879997,80.199997,3790300,78.12937
"1087",80.050003,80.580002,77.57,79.389999,2611600,77.340285
"1088",80.139999,80.550003,79.660004,80.260002,2033600,78.187826
"1089",80.370003,80.720001,79.309998,79.440002,1680800,77.388998
"1090",78.769997,79.260002,77.32,77.360001,2539500,75.362698
"1091",77.5,78.75,76.739998,78.68,2134100,76.648617
"1092",78.400002,78.860001,76.059998,76.07,3576100,74.106003
"1093",76,76.519997,74.739998,74.760002,3354700,72.829827
"1094",74.830002,75.260002,71.720001,71.790001,3685900,69.936506
"1095",72.199997,74.389999,71.660004,73.209999,3272700,71.319842
"1096",71.629997,72.68,68.949997,70.870003,5951900,69.040261
"1097",69.029999,73.610001,68.529999,73.129997,4826700,71.241906
"1098",74.440002,76.669998,74.25,75.5,3126000,73.550719
"1099",75.540001,77.599998,75.400002,77.010002,2042600,75.021736
"1100",77.660004,79.400002,77.389999,79.279999,2357800,77.233125
"1101",79.160004,79.790001,78.139999,78.18,1739300,76.161527
"1102",79.019997,80.019997,78.440002,78.900002,2110300,76.862939
"1103",78.529999,80.220001,78.080002,80.019997,1703600,77.954017
"1104",79.989998,81.360001,79.230003,81.040001,3203500,78.947687
"1105",77.220001,78.800003,75.620003,76.440002,7197200,74.466452
"1106",76.879997,77.690002,75.260002,76.519997,4707800,74.544381
"1107",76.25,77.580002,76.150002,77.169998,2435100,75.177601
"1108",78.690002,78.870003,76.389999,76.660004,2536300,74.680774
"1109",76.639999,76.910004,75.900002,76.480003,2243800,74.505421
"1110",76.139999,76.230003,74.300003,75.440002,3597400,73.492271
"1111",75.910004,76.349998,75.089996,75.639999,1686600,73.687104
"1112",75.849998,77.160004,75.419998,77.029999,1781400,75.041216
"1113",77.160004,77.160004,75.889999,76.43,2862000,74.456709
"1114",76.220001,76.970001,75.949997,76.790001,1408400,74.807415
"1115",76.959999,78.120003,76.730003,77.849998,1549600,75.840045
"1116",77.220001,78.260002,77.099998,77.910004,1227500,75.898501
"1117",78.220001,78.889999,78,78.660004,1847300,76.629137
"1118",78.68,78.760002,78.18,78.5,1195000,76.473264
"1119",77.019997,77.550003,76.519997,76.849998,2905100,74.865863
"1120",76.910004,78.260002,76.709999,77.68,1255900,75.674436
"1121",77.43,77.650002,76.410004,76.43,2228000,74.456709
"1122",76.32,76.389999,74.43,74.790001,3801000,72.859051
"1123",76.089996,77.190002,75.919998,76.940002,3501200,74.953543
"1124",77.370003,78.510002,77.120003,78.32,2423800,76.297911
"1125",78.389999,78.550003,77.18,77.580002,2857700,75.577019
"1126",77.769997,78.400002,77.209999,77.860001,1478900,75.849789
"1127",78.339996,79.599998,78.209999,79,918200,76.960355
"1128",78.650002,78.93,77.400002,77.400002,1641700,75.401666
"1129",77.940002,78.199997,77.300003,77.739998,2146800,75.732884
"1130",78.050003,80.199997,77.480003,79.739998,2715100,77.681248
"1131",78.839996,80.010002,78.260002,79.82,3356300,78.746728
"1132",80.150002,82.160004,79.879997,81.559998,3404400,80.463329
"1133",81.160004,82.620003,80.93,81.790001,2571200,80.69024
"1134",80.650002,81.739998,80.370003,81.389999,1558200,80.295617
"1135",80.970001,81.269997,79.610001,79.940002,1568200,78.865117
"1136",80.040001,81.099998,79.720001,80.129997,1853000,79.052557
"1137",79.309998,80.589996,78.93,78.949997,1470400,77.888423
"1138",79.690002,80.309998,77.75,78.339996,1890600,77.286625
"1139",77.980003,78.040001,76.129997,76.169998,3632500,75.145805
"1140",76.239998,77.160004,75.18,76.940002,2474700,75.905455
"1141",78.540001,78.949997,77.410004,78.93,3119300,77.868696
"1142",79.370003,80.080002,79.059998,79.629997,2795100,78.55928
"1143",79.989998,80.309998,79.730003,80.120003,1147100,79.042697
"1144",79.949997,80.529999,79.279999,80.379997,1984800,79.299196
"1145",80.529999,81.190002,80.32,80.900002,1003600,79.812208
"1146",80.970001,81.550003,80.739998,81.230003,833100,80.137772
"1147",81.230003,81.959999,80.739998,81.639999,1048100,80.542256
"1148",81.480003,81.889999,81.099998,81.269997,1281600,80.177228
"1149",81.5,81.849998,81.040001,81.07,1679200,79.97992
"1150",81.5,81.669998,79.660004,80.68,1428400,79.595165
"1151",80,80.059998,76.040001,76.599998,3995800,75.570023
"1152",76.830002,76.93,75.019997,76.029999,2975000,75.007688
"1153",77.120003,77.419998,76.230003,76.800003,1437400,75.767339
"1154",77.699997,78.389999,77.339996,77.82,2087600,76.77362
"1155",76.419998,76.419998,74.57,74.75,5871000,73.7449
"1156",74.940002,75,74.059998,74.18,3478500,73.182565
"1157",75.099998,75.639999,73.940002,74.029999,2674600,73.03458
"1158",74.25,74.25,72.57,73.879997,2170100,72.886596
"1159",74.400002,74.860001,73.059998,73.139999,1561500,72.156548
"1160",71.989998,73.209999,71.800003,72.480003,3871400,71.505426
"1161",72.669998,73.220001,71.709999,72.779999,2322900,71.801388
"1162",72.650002,74.459999,72.260002,73.519997,2505700,72.531436
"1163",74,76.029999,73.360001,75.360001,1748900,74.346699
"1164",75.449997,75.620003,74.349998,74.629997,1253600,73.626511
"1165",74.699997,75.620003,74.660004,75.309998,1561600,74.297368
"1166",74.540001,74.889999,73.720001,74.040001,1523000,73.044448
"1167",74.5,74.5,72.550003,72.620003,1926200,71.643543
"1168",73.029999,73.730003,72.059998,73.580002,1823200,72.590634
"1169",72.480003,73.129997,71.889999,71.970001,2418700,71.002282
"1170",72.050003,72.150002,70.660004,71.980003,2321900,71.012149
"1171",72.18,74.330002,72.18,74.269997,2074500,73.271351
"1172",73.650002,74.68,73.389999,73.690002,1809000,72.699155
"1173",73.889999,74.720001,73.629997,74.599998,1432700,73.596916
"1174",74.300003,74.300003,71.440002,71.660004,7746400,70.696452
"1175",71.449997,71.75,70.709999,71.230003,4315400,70.272234
"1176",77.199997,78.150002,74.760002,75.93,8734600,74.909034
"1177",76.199997,77.300003,75.940002,76.260002,2812600,75.234599
"1178",76.650002,77.980003,76.370003,77.879997,2227800,76.832811
"1179",78.110001,78.779999,77.650002,78.550003,2205000,77.493808
"1180",80.970001,82.419998,80.529999,80.639999,6577400,79.555702
"1181",80.110001,80.389999,78.849998,79.559998,3602400,78.490222
"1182",79.959999,80.300003,79.360001,79.459999,2096200,78.391568
"1183",79.139999,80.440002,78.599998,80.260002,2518300,79.180814
"1184",80.199997,80.330002,79.279999,79.449997,1825900,78.3817
"1185",79.489998,79.970001,78.830002,79.809998,1343700,78.73686
"1186",79.910004,80.629997,79.610001,80.220001,1503300,79.141351
"1187",80,80.089996,79.540001,80,2056000,78.924308
"1188",80,80.589996,79.870003,80.330002,3088300,79.249872
"1189",80.370003,83.300003,79.739998,82.860001,3797500,81.745852
"1190",82.07,83.209999,81.650002,82.330002,3033400,81.592241
"1191",81.739998,82,80.709999,80.940002,2138600,80.214697
"1192",81.330002,81.620003,80.540001,80.75,1870900,80.026397
"1193",80.040001,80.830002,79.940002,80.690002,3599800,79.966938
"1194",80.620003,80.900002,80.330002,80.629997,2769600,79.90747
"1195",79.690002,79.980003,79.089996,79.309998,3038200,78.599299
"1196",79.620003,80.449997,79.43,80.290001,3022500,79.57052
"1197",80.68,82.059998,80.639999,81.199997,1955800,80.472362
"1198",80.900002,80.940002,80.120003,80.769997,2907000,80.046215
"1199",81.32,81.639999,80.769997,81.510002,4166600,80.779589
"1200",81.470001,82.290001,81,82,4523100,81.265196
"1201",82,83.220001,81.029999,83.150002,4687200,82.404893
"1202",82.889999,83.93,82.059998,83.5,5267700,82.751755
"1203",84.07,84.559998,83.470001,84.389999,3903900,83.633779
"1204",84.160004,85.199997,83.669998,84.910004,2233600,84.149123
"1205",84.68,84.68,82.949997,82.970001,3101500,82.226505
"1206",82.230003,82.669998,81.629997,81.639999,2901500,80.908422
"1207",81.029999,86.760002,80.720001,84.779999,12745300,84.020283
"1208",84.699997,85.57,84.160004,85.230003,4866500,84.466255
"1209",85.760002,85.830002,84.309998,84.330002,1696000,83.574319
"1210",84,84.470001,83.43,83.5,2145900,82.751755
"1211",83.370003,83.970001,82.68,83.959999,1354200,83.207632
"1212",84.040001,84.410004,83.620003,84.089996,1210900,83.336464
"1213",83.339996,85.099998,82.959999,84.889999,2471300,84.129298
"1214",85.040001,85.239998,84.139999,84.389999,4942600,83.633779
"1215",85.099998,85.879997,84.410004,84.690002,3279500,83.931093
"1216",84.620003,84.75,83.900002,84.239998,5525700,83.485121
"1217",84.410004,85.010002,84.050003,84.349998,1754500,83.594136
"1218",84.099998,84.309998,83.540001,83.620003,1504200,82.870682
"1219",83.739998,83.830002,82.93,83.199997,1973900,82.45444
"1220",83.660004,84,83.050003,83.120003,2009000,82.375163
"1221",83,83.230003,82.25,82.470001,2155600,81.730986
"1222",82.279999,82.769997,81.769997,81.889999,5287100,81.156181
"1223",82.330002,82.629997,81.949997,82.470001,2720700,81.730986
"1224",82.830002,84.300003,82.290001,83.730003,3454700,82.979697
"1225",83.769997,84.199997,82.440002,83.510002,2367000,82.761667
"1226",83.470001,84.019997,83.290001,83.339996,2200000,82.593185
"1227",83.93,84.059998,83.050003,83.129997,1380000,82.385068
"1228",83.370003,83.519997,80.720001,81.239998,4957900,80.512004
"1229",81.300003,81.529999,80.059998,80.800003,3568600,80.075952
"1230",87.559998,87.989998,86.519997,87.529999,19612400,86.745641
"1231",87.529999,87.75,84.989998,85.949997,7677500,85.179797
"1232",86.199997,86.699997,85.309998,86.550003,3129900,85.774427
"1233",86.139999,86.879997,86.139999,86.18,2393600,85.407739
"1234",86.25,86.269997,85.150002,85.400002,3846700,84.63473
"1235",85.5,85.529999,84.529999,84.989998,2926700,84.228401
"1236",85,85.720001,84.709999,85.690002,2701800,84.922132
"1237",86.5,87.660004,86.419998,86.610001,1947600,85.833886
"1238",85,85.940002,84.519997,84.599998,4914600,83.841896
"1239",84,84.629997,83.879997,83.919998,2221000,83.167989
"1240",84.489998,85.080002,83.82,83.860001,3338300,83.108529
"1241",84.550003,85.07,84.260002,84.919998,3308400,84.159028
"1242",85,85.110001,84.529999,84.849998,1616300,84.089656
"1243",84.870003,85.739998,84.790001,85.290001,1769800,84.525715
"1244",85.379997,86.120003,85.18,85.620003,2229700,84.85276
"1245",85.769997,85.769997,85.050003,85.349998,1428700,84.585175
"1246",85.059998,85.389999,84.809998,84.839996,1832100,84.079743
"1247",85,85.32,84.5,84.779999,1020700,84.020283
"1248",84.970001,84.970001,83.419998,83.900002,1613000,83.148172
"1249",84.410004,84.639999,83.75,84.510002,1839700,83.752706
"1250",84.550003,84.779999,83.440002,84.089996,2090100,83.336464
"1251",83.949997,84.169998,82.57,82.760002,2363800,82.018388
"1252",83,83.150002,82.279999,82.360001,2609400,81.993502
"1253",82.18,82.769997,81.889999,82.400002,2715400,82.033325
"1254",84.260002,84.769997,83.040001,84.269997,4637900,83.894998
"1255",83.279999,84.449997,83.230003,83.839996,2565100,83.839996
"1256",83.400002,84.800003,83,84.550003,3475800,84.550003
"1257",84.18,84.18,82.550003,82.709999,2629100,82.709999
"1258",82.75,82.919998,82.099998,82.169998,3819200,82.169998
"1259",82.220001,82.709999,82.010002,82.139999,1636800,82.139999
