"","PSA.Open","PSA.High","PSA.Low","PSA.Close","PSA.Volume","PSA.Adjusted"
"453",138.360001,138.880005,137.330002,137.889999,900500,124.052554
"454",137.889999,138.210007,136.800003,137.279999,694100,123.503768
"455",136.960007,137.660004,135.800003,137.039993,839600,123.287847
"456",136.110001,137.660004,135.869995,137.570007,593000,123.764674
"457",138.259995,138.529999,137.600006,138.169998,939500,124.304455
"458",137.800003,138.929993,137.440002,138.820007,723700,124.889234
"459",138.320007,138.789993,137.600006,138.360001,709100,124.47539
"460",137.369995,137.839996,136.259995,136.619995,557300,122.909996
"461",136.210007,136.800003,135.880005,136.360001,410600,122.676093
"462",134.729996,136.339996,134.119995,135.589996,509500,121.983359
"463",135.660004,136,134.240005,134.330002,1012900,120.849807
"464",135.589996,136.940002,135.059998,136.820007,739300,123.089937
"465",136.830002,138,136.059998,137.970001,651900,124.124528
"466",137.910004,138.199997,136.779999,136.779999,527500,123.053943
"467",137.419998,138.910004,137.369995,137.919998,562400,124.079542
"468",138.389999,139.220001,137.380005,138.619995,493500,124.709294
"469",138.009995,139.050003,137.419998,137.610001,513900,123.800654
"470",137.899994,138.839996,137.210007,137.779999,646500,123.953592
"471",138,140.300003,137.889999,139.720001,681300,125.698913
"472",138.759995,139.199997,137.559998,138.619995,741500,124.709294
"473",138.899994,141.660004,138.610001,141.660004,916700,127.444233
"474",142.660004,142.660004,141.550003,142.490005,638100,128.190943
"475",142.039993,143.020004,141.539993,142.669998,480700,128.352874
"476",143.410004,144.509995,142.880005,143.910004,450300,129.468443
"477",143.440002,143.440002,142.070007,143.259995,524700,128.883663
"478",143.240005,145.75,142.529999,145.039993,523300,130.485037
"479",144.429993,145.880005,143.5,145.5,641800,130.898881
"480",145.679993,146.490005,144.5,144.970001,586600,130.422068
"481",143,143.759995,139.789993,140.490005,721400,126.391646
"482",140.25,141.350006,140.089996,140.710007,604600,126.58957
"483",140,141.119995,139.429993,140.649994,764000,126.535579
"484",139.570007,140.440002,139.179993,139.279999,776200,125.303065
"485",140.309998,140.309998,138.539993,139.089996,488800,125.13213
"486",138.529999,140.279999,138.100006,139.419998,718700,125.429015
"487",138.070007,139.630005,136.869995,136.960007,676800,123.215887
"488",137.149994,137.449997,135.270004,135.770004,852900,122.145303
"489",136.309998,136.309998,133.740005,133.949997,802700,120.507936
"490",134.220001,134.520004,130.559998,130.610001,890400,117.503113
"491",131.369995,132.639999,130.119995,130.509995,1185700,117.413143
"492",130.580002,133.320007,130.529999,133.179993,1022300,119.815203
"493",133.220001,133.440002,131.610001,132.179993,771300,118.915554
"494",131.610001,132.279999,129.770004,132.110001,632000,118.852586
"495",131.990005,133.369995,129.899994,132.910004,568500,119.572308
"496",132.539993,133.529999,132.449997,133.289993,631400,119.914165
"497",133.679993,134.929993,133.119995,134.800003,726600,121.272643
"498",133.669998,134,132.100006,132.479996,948200,119.185451
"499",132.75,134.660004,131.320007,133.470001,985100,120.076109
"500",131.309998,132.960007,131.259995,132,923100,118.753624
"501",132.320007,133.210007,131.649994,132.660004,807100,119.347395
"502",132.070007,134.449997,131.619995,133.669998,608300,120.256036
"503",134.929993,136.529999,133.979996,136.529999,687500,122.829031
"504",137.660004,137.820007,136.199997,136.559998,468000,122.85602
"505",135.940002,138.839996,135.940002,138.710007,535300,124.790273
"506",139.339996,139.339996,135.660004,135.720001,944600,123.076338
"507",135.720001,137.809998,135.100006,136.559998,464700,123.83808
"508",135.490005,137.479996,135.089996,135.690002,562700,123.049133
"509",136.029999,137.820007,135.5,137.270004,520100,124.481942
"510",137.990005,138.100006,136.240005,137.779999,842600,124.944426
"511",137.240005,139.779999,137.050003,139.229996,669500,126.259341
"512",139.720001,140.990005,138.800003,139.649994,445700,126.640212
"513",139.970001,140.089996,138.520004,139.300003,520600,126.322827
"514",139.740005,140,137.899994,138.160004,602600,125.28903
"515",138.610001,139,137.070007,137.990005,763800,125.134868
"516",136.770004,138.080002,136.320007,137.75,569400,124.917222
"517",137.839996,140.429993,137.740005,140.050003,878100,127.002957
"518",140.419998,140.419998,139.320007,140.210007,592500,127.148055
"519",139.070007,141,138.210007,140.970001,442900,127.837248
"520",143.119995,144.419998,141.559998,144.410004,851000,130.95678
"521",144.270004,145.199997,143.75,145.139999,623200,131.61877
"522",145.580002,146,144.679993,145.110001,466500,131.591565
"523",145.020004,145.449997,143.520004,144.169998,776500,130.739134
"524",143.020004,144.899994,142.740005,144.610001,714900,131.138145
"525",143.600006,144.970001,143.050003,144.850006,529300,131.355792
"526",145.279999,145.940002,143.630005,144.149994,670100,130.720993
"527",144.399994,144.570007,142.509995,144.059998,1101300,130.639381
"528",143.580002,145.720001,142.789993,144.809998,787400,131.319511
"529",145.160004,147.070007,145.160004,146.669998,591700,133.006234
"530",146.630005,147.529999,146.009995,147.389999,656300,133.65916
"531",147.770004,149.229996,146.850006,148.979996,770800,135.101032
"532",148.509995,148.509995,147.360001,147.880005,548000,134.103516
"533",147.889999,147.899994,144.669998,146.149994,805000,132.534673
"534",145.279999,145.979996,144.639999,145.759995,7e+05,132.181006
"535",144.270004,145.880005,144.270004,145.470001,5e+05,131.918028
"536",145.380005,145.839996,144.039993,145.130005,658200,131.609706
"537",145.710007,145.710007,144.300003,144.979996,670500,131.473672
"538",146.949997,147.679993,146.289993,147.050003,544600,133.350837
"539",147.639999,149.970001,147.279999,149.369995,809100,135.454699
"540",149.360001,150.350006,149.169998,149.910004,586600,135.944401
"541",149.520004,149.899994,147.820007,148.949997,894800,135.073828
"542",149.350006,151.039993,148.539993,148.619995,693100,134.774569
"543",148,148.919998,147.309998,148.809998,537900,134.946871
"544",152.289993,152.679993,147.229996,147.899994,731100,134.121643
"545",148.759995,149.360001,146.190002,146.309998,860300,132.679771
"546",146.699997,146.970001,145.240005,145.529999,595500,131.972437
"547",145.529999,145.789993,144.070007,145.089996,536100,131.573425
"548",144.889999,145.5,143.479996,143.740005,435900,130.349199
"549",143.600006,144.850006,143.059998,144.559998,533900,131.092801
"550",144.179993,144.410004,143.440002,143.779999,485300,130.385466
"551",143.899994,144.539993,142.910004,143.110001,389700,129.777885
"552",143.289993,144.699997,143.220001,143.830002,418500,130.430811
"553",143.830002,145.119995,143,144.960007,416300,131.455545
"554",145.100006,145.940002,144.800003,145.389999,528200,131.84548
"555",144.490005,144.490005,141.759995,142.580002,919500,129.297261
"556",142.690002,143.479996,142.440002,142.470001,488400,129.197508
"557",142.350006,142.759995,141.220001,142.470001,348500,129.197508
"558",142.410004,142.800003,141.029999,141.300003,406600,128.136507
"559",141.300003,143.059998,141.169998,142.679993,588900,129.387937
"560",142.809998,143.399994,142.25,142.479996,388700,129.206572
"561",142,143.639999,141.889999,143.610001,501700,130.231305
"562",143.429993,144.190002,142.979996,143.660004,403000,130.27665
"563",143.240005,144.839996,142.880005,144.610001,600900,131.138145
"564",144.869995,145.729996,144.449997,145.559998,1097400,131.999641
"565",145.160004,146.690002,144.610001,146.639999,636800,132.97903
"566",146.770004,147.130005,145.949997,146.449997,762000,132.806728
"567",146.940002,147.570007,146.570007,147.479996,722000,133.740772
"568",147.720001,147.979996,146.309998,146.820007,572600,133.142268
"569",145.669998,146.050003,144,144.210007,852200,131.762609
"570",144.429993,145.929993,143.699997,144.029999,532400,131.598139
"571",144.059998,145.639999,143.399994,145.630005,578900,133.060041
"572",145.229996,147.800003,144.880005,147.580002,732400,134.841725
"573",148.149994,149.470001,147.300003,148.770004,639900,135.929014
"574",148.759995,149.839996,147.429993,147.690002,677200,134.942231
"575",147.690002,147.690002,145.5,145.660004,552900,133.087451
"576",145.910004,146.5,144,144.020004,718000,131.589007
"577",143.080002,143.899994,141.460007,142.050003,1096900,129.789045
"578",142.25,142.479996,141.419998,141.509995,1376800,129.295647
"579",141.160004,141.860001,140.699997,140.929993,647500,128.765708
"580",140.949997,141.770004,139.660004,139.759995,854800,127.696697
"581",138.860001,140.389999,138.440002,139.350006,721300,127.322097
"582",139.809998,140.770004,138.779999,139,695700,127.002301
"583",138.470001,139.929993,137.860001,139.169998,729100,127.157626
"584",139.75,139.960007,137.550003,138.960007,601900,126.96576
"585",139,139.529999,138.139999,139.229996,441800,127.212445
"586",139.490005,141.039993,139.259995,139.690002,433500,127.632746
"587",140.300003,140.460007,138.589996,139.020004,463000,127.020579
"588",139.350006,140.029999,138.830002,139.190002,372800,127.175904
"589",139.080002,139.669998,138.270004,139.190002,337700,127.175904
"590",139.399994,140,138.279999,138.690002,514100,126.719061
"591",139.029999,139.179993,137.740005,138.600006,378400,126.636832
"592",139.619995,139.75,137.509995,137.529999,443700,125.659182
"593",137.610001,138.509995,136.360001,136.539993,455100,124.754628
"594",136.789993,137.639999,136.210007,137.259995,536900,125.412483
"595",137.220001,138.649994,137.220001,137.809998,269900,125.915013
"596",137.5,137.740005,136.119995,137.199997,601500,125.357664
"597",137.139999,138.270004,136.880005,137.720001,605200,125.832785
"598",136.809998,138.979996,136.809998,138.020004,746600,126.106893
"599",137.389999,137.809998,135.990005,136.880005,482800,125.065292
"600",135.070007,137.490005,135.070007,137.110001,538800,125.275436
"601",137.509995,138.320007,136.970001,137.940002,609000,126.033797
"602",138.460007,138.860001,136.320007,137.169998,585000,125.330255
"603",137.199997,137.630005,135.619995,136.559998,453400,124.772906
"604",137,139.149994,136.460007,138.630005,899900,126.664242
"605",139.210007,140.529999,139.210007,139.880005,841600,127.806349
"606",139.539993,142.039993,139.539993,140.300003,522500,128.190095
"607",140.130005,140.800003,138.649994,140.039993,413900,127.952528
"608",140.160004,141.570007,140.059998,141.029999,1117400,128.857082
"609",140.639999,144.830002,140.309998,143.339996,1410800,130.967693
"610",142.509995,143.509995,141.619995,141.919998,1013300,129.670261
"611",141.630005,147.300003,141.100006,145.699997,1155400,133.123992
"612",145.75,146.199997,144.619995,145.279999,523800,132.740246
"613",144.639999,148.169998,144.550003,146.850006,958800,134.174739
"614",146.949997,147.399994,144.479996,145,816600,132.484415
"615",145.190002,146.139999,143.470001,144.25,840700,131.799151
"616",144.399994,144.75,142.520004,143.860001,1383400,131.442814
"617",145.039993,146.729996,144.440002,144.940002,678300,132.429596
"618",144.419998,144.619995,143.050003,144.529999,934500,132.054982
"619",144.869995,144.970001,143.660004,144.289993,432200,131.835692
"620",144.889999,145.630005,144.100006,145.270004,183500,132.731114
"621",144.690002,145.979996,143.690002,145.300003,477000,132.758523
"622",143.850006,143.850006,141.589996,142.720001,985800,130.401213
"623",142.580002,142.970001,141.220001,142.330002,650700,130.044876
"624",143.600006,143.740005,140.350006,141.279999,1116500,129.085503
"625",141.479996,142.710007,140.630005,140.639999,1583200,128.500745
"626",141.089996,143.050003,141.020004,142.520004,800100,130.218478
"627",143.080002,144.110001,142.350006,142.5,766200,130.200201
"628",142.589996,142.589996,141.270004,141.550003,609700,129.332202
"629",141.610001,142.380005,141.25,141.660004,614500,129.432708
"630",141.619995,142.699997,141.289993,142.320007,674300,130.035744
"631",140.75,142.149994,140.490005,141.009995,515400,129.84236
"632",141.330002,141.979996,140.809998,141.360001,630600,130.164647
"633",141.660004,141.710007,139.899994,140.880005,532800,129.722665
"634",140.839996,140.880005,138.649994,139.529999,806800,128.479576
"635",140.610001,140.610001,139.309998,140.100006,585300,129.004441
"636",140.630005,142.419998,140.220001,142.399994,801000,131.122275
"637",142.020004,143.789993,141.710007,143.779999,1145000,132.392987
"638",143.460007,144.720001,143.300003,143.910004,840800,132.512696
"639",143.970001,146.229996,143.639999,146.139999,761500,134.566082
"640",146.220001,146.610001,145.070007,145.229996,1067900,133.728148
"641",145.169998,146.75,144.509995,145.869995,258500,134.317461
"642",146.020004,146.100006,143.960007,144.380005,543800,132.945474
"643",144.160004,144.910004,142.789993,144.369995,460400,132.936257
"644",143.759995,144.800003,143.149994,143.460007,346900,132.098338
"645",143.160004,145.039993,142.899994,144.960007,407600,133.479541
"646",146.580002,146.580002,144.800003,146.089996,636300,134.520039
"647",145.990005,146.960007,145.300003,145.550003,568600,134.022812
"648",145.410004,146.410004,145.169998,146.220001,444100,134.639748
"649",145.850006,146.630005,145.679993,145.949997,442300,134.391127
"650",145.880005,146.020004,144.350006,144.960007,446000,133.479541
"651",145.350006,145.520004,144.690002,145.490005,411400,133.967566
"652",145.820007,146.289993,145.039993,146.279999,561200,134.694993
"653",146.75,147.059998,145.770004,147.050003,515100,135.404015
"654",147.059998,147.470001,146.050003,146.309998,731900,134.722616
"655",146.699997,147.869995,145.789993,147.669998,572300,135.974908
"656",147.229996,148.100006,146.679993,147.960007,585800,136.241949
"657",148.419998,148.729996,147.779999,148.089996,596400,136.361644
"658",149.089996,150.410004,148.389999,150.259995,899700,138.359784
"659",149.880005,150.960007,149.800003,150.919998,725100,138.967517
"660",150.460007,151.169998,150.229996,150.820007,579300,138.875445
"661",151,151.869995,150.639999,151.729996,631200,139.713364
"662",152,152.910004,151.399994,152.699997,703500,140.606544
"663",153,153.919998,152.179993,153.440002,651200,141.287943
"664",153.050003,154.380005,152.690002,154.220001,608400,142.006168
"665",153.710007,154.419998,152.919998,153.820007,703200,141.637852
"666",153.800003,154.199997,152.869995,153.929993,925000,141.739127
"667",154.199997,155.869995,153.929993,155.5,864200,143.184794
"668",154.850006,156.990005,154.820007,156.389999,1088800,144.004308
"669",157.169998,157.410004,156.229996,156.940002,764500,144.510752
"670",156.350006,157.690002,155.979996,157.020004,1115200,144.584418
"671",157.259995,157.649994,155.580002,156.039993,638200,143.682021
"672",155.5,157.589996,155.5,157.399994,379700,144.934313
"673",157.460007,157.949997,156.699997,156.850006,421400,144.427883
"674",157.039993,157.679993,156.380005,157.130005,794500,144.685707
"675",157.220001,157.330002,155.539993,156.080002,737000,143.718861
"676",155.660004,155.889999,154.100006,154.199997,889800,141.987748
"677",152.830002,152.830002,150,151.259995,1676000,139.280586
"678",150.860001,152.75,150.860001,152.720001,694200,140.624964
"679",152.389999,154.360001,152.389999,152.460007,634800,140.38556
"680",152.559998,152.740005,151.210007,152.009995,642600,139.971188
"681",152.570007,153.850006,152.020004,152.410004,531000,140.339518
"682",152.889999,153.119995,149.979996,149.979996,461600,138.10196
"683",150.759995,151.399994,149.789993,151.139999,562800,139.170094
"684",150.910004,153.039993,150.610001,151.839996,514000,139.814653
"685",152.179993,152.740005,150.990005,151.210007,1259100,139.234557
"686",150.940002,152.309998,150.429993,151.949997,428700,139.915942
"687",151.699997,153.389999,151.699997,152.75,579400,140.652587
"688",153.149994,154.179993,152.649994,153.979996,494900,141.78517
"689",154.320007,154.619995,152.169998,152.589996,434300,140.505255
"690",152.5,152.770004,150.25,150.460007,899900,138.543955
"691",150.559998,150.720001,148.770004,150.470001,749800,138.553158
"692",149.130005,149.679993,148.75,148.910004,602900,138.265317
"693",148.889999,149.199997,146.929993,147,975100,136.491848
"694",147.029999,147.210007,146.119995,146.679993,767100,136.194716
"695",146.830002,147.589996,146.789993,147.25,776900,136.723977
"696",147.110001,148.320007,146.449997,148.25,1713000,137.652493
"697",147.729996,148.75,147.5,148.389999,860400,137.782484
"698",148.660004,150.5,148.279999,149.850006,960400,139.138124
"699",150.080002,151.179993,149.550003,151.089996,529200,140.289475
"700",150.639999,152.520004,150.330002,150.770004,653800,139.992357
"701",151,151.5,150.070007,150.710007,593200,139.936648
"702",151.139999,151.729996,149.940002,150.25,490000,139.509525
"703",150.839996,151.990005,150.639999,151.449997,375400,140.623741
"704",150.520004,151.380005,150.309998,151.199997,366400,140.391612
"705",151.470001,152.440002,150.899994,152.320007,484400,141.431559
"706",152.179993,152.460007,151.110001,152.389999,400500,141.496548
"707",152.880005,153.429993,152.360001,152.919998,579700,141.988661
"708",153.380005,153.720001,151.830002,152.220001,595000,141.338702
"709",152.490005,154.539993,151.940002,154.380005,611200,143.3443
"710",153.059998,155.429993,152.910004,155.100006,500500,144.012833
"711",154.960007,156.860001,154.419998,156.729996,646500,145.526304
"712",156.190002,157.360001,155.710007,157.149994,541100,145.916279
"713",157.619995,158.550003,156.770004,157.089996,394100,145.86057
"714",157.440002,159.610001,156.990005,158.559998,708700,147.22549
"715",158.419998,158.639999,157.479996,158.509995,354300,147.179061
"716",157.820007,158.330002,155.009995,155.050003,726300,143.966404
"717",155.539993,157.899994,154.850006,156.289993,772800,145.117755
"718",155.350006,157.009995,154.369995,156.289993,598400,145.117755
"719",156.520004,156.869995,155.649994,156.509995,397700,145.322029
"720",157.009995,159.039993,156.759995,158.800003,551300,147.448339
"721",158.839996,159.220001,157.399994,157.690002,367300,146.417686
"722",158.100006,159.320007,157.610001,158.649994,324100,147.309053
"723",158.949997,159.699997,158.490005,159.419998,327100,148.024014
"724",159.169998,159.600006,157.470001,159.100006,380200,147.726897
"725",159.330002,160.610001,159.050003,159.970001,375800,148.534701
"726",160.440002,162.039993,159.820007,161.990005,387800,150.410307
"727",161.660004,165.330002,161.600006,165,872700,153.205135
"728",163.809998,165.589996,163.809998,164.899994,555200,153.112278
"729",165.350006,166.699997,164.679993,165.880005,399300,154.022234
"730",166.699997,167.320007,166,166.479996,509700,154.579335
"731",166.429993,167.679993,166,166.759995,471100,154.839318
"732",167.020004,167.220001,166.509995,166.889999,504200,154.96003
"733",166.910004,167,165.130005,165.529999,673900,153.697247
"734",165.229996,166.100006,164.339996,164.619995,494200,152.852295
"735",167,167.110001,163.800003,164.270004,502000,152.527322
"736",164.070007,165.490005,163.509995,165.350006,445100,153.530121
"737",165.25,166.080002,164.419998,164.639999,460400,152.870869
"738",164.419998,167.270004,164.070007,167.169998,773900,155.220013
"739",166.589996,167.910004,164.470001,165.199997,804700,153.390836
"740",165.25,167.649994,165.25,167.449997,779300,155.479996
"741",167.199997,167.649994,165.960007,166.929993,486900,154.997164
"742",167.380005,167.910004,166.460007,167.720001,677500,155.7307
"743",167.199997,168.660004,162.089996,162.990005,688600,151.338823
"744",161.279999,162.009995,158.990005,160.059998,1033500,148.618264
"745",159.820007,162.75,159.080002,162.589996,875800,150.967408
"746",163.970001,164.449997,159.070007,160.820007,678300,149.323945
"747",159.809998,160.169998,156.460007,157.270004,889400,146.027711
"748",157.270004,157.509995,153.720001,153.990005,1075000,142.982179
"749",153.660004,155.330002,151.580002,151.800003,1503700,140.948727
"750",152.229996,155.770004,151.25,155.490005,1114400,144.374953
"751",155.509995,155.899994,151.479996,151.539993,715200,140.707304
"752",151.070007,152,150.220001,150.889999,699300,140.103774
"753",150.960007,153.979996,149.960007,153.910004,570700,142.907896
"754",154.320007,154.770004,151.669998,153.779999,743400,142.787185
"755",152.520004,152.520004,149.880005,150.460007,460800,140.849416
"756",149.729996,150.759995,148.330002,148.990005,573700,139.47331
"757",149.960007,149.960007,147.210007,147.710007,713700,138.275071
"758",147.380005,152.690002,147.050003,152.350006,632500,142.618692
"759",152.240005,154.25,150.580002,151.800003,499600,142.10382
"760",153.25,154.990005,151.960007,153.339996,654300,143.545447
"761",153.419998,153.75,152.259995,152.399994,483400,142.665487
"762",152.529999,153.289993,149.059998,149.199997,1137500,139.669889
"763",148.520004,148.649994,145.039993,145.899994,1012100,136.580672
"764",147.059998,151.020004,146.649994,149.729996,1777200,140.166034
"765",148.460007,152.850006,146.660004,149.199997,1137200,139.669889
"766",150.190002,151.940002,148.130005,150.800003,836300,141.167695
"767",151.860001,152.5,150.910004,151.550003,789700,141.869789
"768",152.490005,154.350006,151.470001,154.100006,702100,144.256911
"769",153.149994,154.800003,151.610001,153.330002,955200,143.536091
"770",153.630005,154.089996,151.270004,151.770004,685100,142.075738
"771",151.570007,155.210007,151.520004,154.679993,770400,144.799851
"772",153.800003,154.199997,150.529999,153.259995,675600,143.470555
"773",153.270004,153.820007,149.460007,152.869995,802000,143.105467
"774",152.990005,154.559998,152.630005,152.860001,573300,143.096111
"775",153.720001,155.919998,153.059998,155.240005,474000,145.324093
"776",154.990005,156.25,153.770004,155.259995,460700,145.342806
"777",156.860001,159.699997,156.759995,159.369995,490900,149.190281
"778",159.460007,160.240005,157.580002,159.080002,485300,148.918811
"779",159,160.210007,158.440002,159.710007,255000,149.508575
"780",159.860001,161.300003,159.669998,160.339996,477700,150.098324
"781",160.820007,162.809998,160.440002,161.699997,516700,151.371455
"782",161.699997,163.130005,161.399994,162.949997,515900,152.541611
"783",162.830002,163.229996,161.429993,162.539993,487800,152.157796
"784",162.639999,163.740005,161.839996,163.369995,344700,152.934782
"785",163.679993,163.679993,162.110001,162.940002,307600,152.532255
"786",162.850006,163.729996,158.039993,159.119995,803000,148.95625
"787",158.669998,160.5,157.449997,159.949997,696100,149.733235
"788",159.619995,161.029999,158.360001,161,252600,150.71617
"789",160.449997,160.570007,159,159.589996,232800,149.39623
"790",160.660004,161.220001,158.809998,159.539993,363300,149.349421
"791",159.470001,161.149994,158.100006,159.220001,916000,149.049868
"792",159.830002,162.059998,158.809998,161.279999,868000,150.978284
"793",161.070007,162.389999,160,160.729996,691000,150.463412
"794",160.259995,162.520004,160.25,162.179993,461800,151.820791
"795",161.960007,162.729996,161.360001,162.169998,338200,151.811435
"796",161.899994,162.990005,160.910004,162.669998,611600,152.279497
"797",162.970001,163.440002,160.520004,161.470001,491400,151.15615
"798",161.279999,164.259995,161.210007,163.149994,545200,152.728833
"799",162.660004,163.029999,160.639999,161.880005,293100,151.539965
"800",162.529999,162.529999,159.360001,160.169998,422000,149.939184
"801",160.369995,160.699997,159.169998,159.570007,279500,149.377518
"802",158,158.949997,156.139999,157.429993,450000,147.374196
"803",156.779999,157.360001,153.839996,153.949997,681500,144.116484
"804",154.789993,155.309998,153.190002,153.339996,777500,143.545447
"805",153.350006,156.979996,153.350006,156.410004,682700,146.419358
"806",156.050003,159.669998,154.860001,157.100006,759600,147.065287
"807",157.490005,157.789993,155.300003,157.320007,520500,147.271236
"808",157.399994,158.399994,156.740005,157.679993,504200,147.608227
"809",157.779999,158.369995,155.100006,155.429993,516100,145.501945
"810",154.130005,154.5,151.800003,153.809998,720700,143.985427
"811",153.759995,153.889999,151.850006,152.649994,589700,142.899518
"812",152.399994,153.119995,151.179993,152.809998,452300,143.049302
"813",153.240005,153.75,152.110001,152.669998,633100,142.918245
"814",153.919998,154.809998,150.460007,152.399994,712500,142.665487
"815",152.419998,153.759995,151.660004,152.550003,854700,142.805914
"816",152.289993,152.800003,151.050003,151.259995,343200,141.598304
"817",153.059998,154.820007,152.119995,153.020004,538100,143.245894
"818",153.050003,156.919998,152.690002,156.899994,668700,146.87805
"819",157.449997,158,156.220001,157.869995,494500,147.786093
"820",157.330002,157.330002,155.779999,157.130005,404800,148.267339
"821",157.149994,158.039993,155.339996,155.940002,529900,147.144456
"822",155.690002,156.259995,155.300003,156.029999,264700,147.229377
"823",158.720001,158.910004,156.789993,157.600006,492700,148.71083
"824",157.820007,159.100006,157.699997,158.539993,353200,149.597799
"825",158.800003,165.729996,157.300003,165.630005,957400,156.28791
"826",165.399994,168.300003,164.910004,166,767500,156.637036
"827",166.699997,167.419998,163.830002,163.830002,962500,154.589433
"828",163.860001,163.860001,161.839996,162.240005,753600,153.089118
"829",162.240005,162.410004,160.279999,160.470001,762200,151.418948
"830",160.740005,163.039993,160.529999,162.270004,559300,153.117425
"831",162.759995,163.350006,161.929993,163.009995,335700,153.815677
"832",162.580002,163.880005,161.809998,162.589996,418500,153.419368
"833",161.949997,162.949997,160.059998,160.550003,658200,151.494437
"834",160.990005,164.690002,160.380005,162.75,609100,153.570347
"835",162.199997,163.770004,161.589996,163.710007,489500,154.476206
"836",163.110001,163.869995,160.289993,161.990005,558900,152.853219
"837",162.050003,163.820007,161.289993,162.759995,527000,153.579778
"838",161.800003,164.630005,160.25,163.410004,512500,154.193124
"839",163.320007,164.020004,161.649994,161.839996,380900,152.711671
"840",161.979996,163.660004,161.360001,162.039993,348400,152.900387
"841",163.830002,166.389999,162.830002,166.320007,375800,156.938994
"842",165.690002,168.470001,165.380005,168.410004,300800,158.911107
"843",167.949997,168.240005,166.580002,167.570007,451700,158.118489
"844",166.729996,168.550003,166.529999,167.320007,400600,157.88259
"845",168.410004,170.979996,167.949997,170.770004,664400,161.137996
"846",169.690002,172.970001,169.240005,172.559998,525100,162.827027
"847",173.630005,173.630005,171.380005,172.160004,578100,162.449594
"848",171.960007,172.139999,169.460007,170.740005,587400,161.109689
"849",170.639999,171.5,169.240005,171.429993,685800,161.760758
"850",170.759995,171.509995,169.440002,171.470001,381800,161.79851
"851",171.460007,172.339996,171.059998,171.880005,421800,162.185388
"852",172.220001,174.259995,171.270004,174.259995,651200,164.431139
"853",173.869995,173.869995,170.229996,172.369995,650300,162.647742
"854",172.490005,172.490005,168.899994,169.619995,547400,160.052851
"855",169.619995,170.160004,167.160004,167.630005,735100,158.175103
"856",167.630005,168.130005,165.619995,166.970001,935000,157.552326
"857",168.009995,176.679993,166.639999,168.990005,634400,159.458395
"858",168.779999,169.850006,166.139999,168.649994,546700,159.137561
"859",167.130005,167.740005,164.75,165.229996,625400,155.910462
"860",165.899994,166.809998,164.429993,164.669998,743200,155.382051
"861",164.699997,165.119995,160.130005,161.190002,1160700,152.098338
"862",160.419998,160.529999,157.229996,159.910004,995600,150.890536
"863",159.649994,161.160004,159.509995,159.889999,609100,150.87166
"864",159.419998,159.770004,157.539993,159.119995,671500,150.145087
"865",158.270004,160.339996,157.979996,160.259995,685200,151.220786
"866",160.740005,163.229996,160.389999,162.669998,961400,153.494857
"867",162.679993,163.020004,160.910004,162.410004,633500,153.249528
"868",162.179993,162.289993,159.130005,159.5,623700,150.503658
"869",158.699997,159.720001,156.649994,156.949997,878300,148.097484
"870",156.919998,157.639999,153.949997,154.550003,743200,145.832858
"871",155.449997,156.050003,154.050003,154.729996,755100,146.002698
"872",154.820007,155.119995,153.539993,154.860001,496100,146.12537
"873",155.240005,155.660004,153.520004,153.710007,517500,145.04024
"874",153.860001,154.350006,152.600006,152.649994,620300,144.040015
"875",153.220001,154.419998,152.399994,154.190002,399900,145.493162
"876",154.580002,155.029999,152.630005,152.699997,289800,144.087198
"877",152.960007,153.539993,151.300003,152.800003,649500,144.181564
"878",151.639999,153.039993,150.229996,150.419998,807300,141.935799
"879",149.020004,153.110001,148.509995,151.929993,1058000,143.360625
"880",151.940002,152.529999,150.570007,151.149994,600700,142.624621
"881",152.410004,154.220001,151.949997,154,859500,145.313877
"882",154,155.350006,153.369995,155.199997,910500,146.44619
"883",155.179993,155.899994,154.130005,154.699997,1107600,145.974391
"884",153.610001,153.639999,150.470001,150.550003,1186500,143.355812
"885",150.330002,151.130005,149.669998,149.710007,835200,142.555956
"886",150.089996,152.070007,149.380005,149.539993,749700,142.394067
"887",150.639999,151.589996,149.479996,151.009995,917200,143.793822
"888",149.839996,150.289993,148.25,149.520004,867600,142.375033
"889",149.309998,152.399994,147.139999,152.149994,1036300,144.879346
"890",151.470001,151.630005,150.369995,151.160004,652600,143.936663
"891",151.160004,151.919998,151,151.820007,806000,144.565128
"892",152.330002,153.309998,151.399994,151.550003,619400,144.308026
"893",151.470001,151.740005,151,151.600006,291500,144.35564
"894",151.699997,152.440002,150.740005,151.149994,311100,143.927132
"895",151.639999,152.259995,150.539993,151.119995,361800,143.898566
"896",151.369995,152.669998,150.910004,151.570007,403500,144.327074
"897",151.740005,151.940002,150.080002,150.520004,794400,143.327247
"898",150.490005,150.490005,148.039993,148.949997,665500,141.832264
"899",149.119995,150.710007,148.339996,150.110001,517900,142.936836
"900",150.699997,151,149.110001,150.029999,398100,142.860657
"901",150.029999,151.490005,149.550003,149.860001,633100,142.698782
"902",150.020004,150.660004,148.75,150.130005,655900,142.955884
"903",151.490005,153.110001,150.309998,153.050003,978800,145.736347
"904",153.039993,154.600006,153.039993,154.259995,644400,146.888518
"905",153.520004,155.100006,153.520004,153.960007,594700,146.602865
"906",155.220001,156.710007,154.220001,155.729996,713500,148.288273
"907",155.669998,156.100006,154.669998,155.039993,854900,147.631243
