"","UPS.Open","UPS.High","UPS.Low","UPS.Close","UPS.Volume","UPS.Adjusted"
"645",72.800003,73.830002,72.580002,73.730003,4700000,68.814907
"646",75.089996,76.309998,75.019997,76.309998,4810800,71.22291
"647",76.25,76.519997,75.980003,76.379997,4528900,71.288244
"648",76.510002,76.959999,76.410004,76.57,2632000,71.46558
"649",76.449997,76.699997,76.220001,76.349998,2955900,71.260245
"650",76.160004,76.43,75.809998,76.139999,2653300,71.064245
"651",76.300003,77.099998,76.25,77,3123900,71.866915
"652",77.160004,78.220001,77,78.199997,4761000,72.986916
"653",78.360001,78.43,77.769997,77.919998,2323800,72.725583
"654",78.660004,79.82,78.540001,79.239998,7255400,73.957587
"655",78.739998,79.400002,78.580002,79.330002,3562200,74.041591
"656",79.050003,79.709999,79,79.660004,3018700,74.349593
"657",79.809998,80.050003,79.599998,79.790001,3076500,74.470925
"658",79.949997,80.309998,79.309998,80.25,5850000,74.900259
"659",79.949997,80.690002,79.900002,80.68,3310000,75.301594
"660",80.360001,80.879997,80.220001,80.339996,3029500,74.984255
"661",80.959999,82.489998,80.800003,82.139999,6434300,76.664264
"662",82.389999,82.760002,81.839996,82.449997,4211300,76.953596
"663",82.620003,82.75,81.860001,82.510002,3083800,77.009601
"664",82.419998,82.5,82.040001,82.209999,4021600,76.729597
"665",81.940002,82.169998,81.199997,81.230003,3877000,75.814932
"666",79.75,80.830002,79.25,79.290001,9502800,74.004256
"667",79.199997,80,79,79.970001,5220500,74.638926
"668",79.610001,80.25,79.510002,79.910004,4074200,74.582928
"669",80.239998,80.959999,80.040001,80.800003,3394100,75.413597
"670",80.419998,80.959999,80.279999,80.910004,3733500,75.516264
"671",80.860001,81.809998,80.669998,81.800003,4602400,76.346933
"672",81.75,82.459999,81.660004,82.379997,3805400,76.888263
"673",82.110001,82.730003,82.110001,82.690002,3063900,77.177602
"674",83.07,83.080002,82.230003,82.309998,3941800,76.82293
"675",82.440002,82.690002,82.389999,82.5,2926400,77.000266
"676",82.190002,82.830002,81.889999,82.690002,3761400,77.177602
"677",83.139999,84.110001,82.790001,83.480003,4983000,77.914939
"678",83.5,84.870003,83.480003,84.760002,5442400,79.109608
"679",84.639999,84.690002,83.809998,83.809998,4456000,78.222934
"680",82.870003,83.139999,82.269997,82.610001,5027400,77.677567
"681",82.989998,83.190002,82.669998,82.940002,2394500,77.987865
"682",83.279999,83.669998,81.940002,81.940002,3996800,77.047573
"683",82.330002,82.510002,81.510002,81.940002,3806400,77.047573
"684",81.839996,83.089996,81.779999,82.830002,4015400,77.884433
"685",82.989998,83.199997,82.650002,82.650002,3744700,77.71518
"686",82.550003,82.989998,82.279999,82.870003,2722800,77.922045
"687",82.849998,82.949997,82.400002,82.93,2737600,77.97846
"688",83.230003,84.459999,83.120003,84.07,3581100,79.050393
"689",84.519997,84.739998,84.209999,84.43,3221500,79.388899
"690",84.440002,84.650002,83.980003,84.300003,2404600,79.266664
"691",84.699997,84.75,84.239998,84.440002,2225800,79.398304
"692",84.330002,84.949997,84.330002,84.68,2793400,79.623972
"693",84.800003,84.949997,84.120003,84.529999,2503500,79.482927
"694",84.529999,85.32,84.480003,85.18,2885700,80.094119
"695",85.220001,85.699997,85.18,85.629997,3410800,80.517247
"696",85.150002,85.660004,84.980003,85.470001,5015600,80.366804
"697",84.809998,85.620003,84.589996,85.43,3374300,80.329192
"698",85.559998,85.849998,84.82,85.080002,3640300,80.000091
"699",84.169998,84.959999,83.830002,84.029999,5285400,79.012781
"700",83.790001,84.150002,82.669998,83,5824100,78.044281
"701",83.300003,84.860001,83.269997,84.760002,4667000,79.699197
"702",84.980003,85.029999,84.110001,84.610001,4080300,79.558152
"703",84.849998,85.080002,84.519997,85.040001,3184600,79.962478
"704",84.839996,85.540001,84.650002,85.43,2611500,80.329192
"705",85.160004,85.93,85.010002,85.900002,3498300,80.77113
"706",85.809998,85.949997,84.330002,84.470001,2959800,79.426512
"707",83.839996,84.349998,83.650002,83.919998,4133000,78.909348
"708",84.010002,84.080002,83.110001,83.330002,4010900,78.354579
"709",83.459999,83.860001,83.269997,83.669998,2730700,78.674275
"710",82.809998,83.639999,82.330002,83.540001,3031000,78.552039
"711",83.550003,83.699997,82.849998,83.230003,3057900,78.260551
"712",83.5,83.82,82.970001,83.550003,3164600,78.561444
"713",83.730003,84.82,83.669998,84.559998,3446100,79.511135
"714",84.660004,84.779999,84.169998,84.32,3788200,79.285466
"715",84.150002,84.379997,83.879997,84.139999,2491500,79.116214
"716",83.970001,84.089996,82.370003,82.410004,3678000,77.489511
"717",82.870003,83.230003,82.5,83.220001,2365500,78.251146
"718",82.889999,83,82.089996,82.519997,3113900,77.592937
"719",83.050003,83.190002,81.949997,82.370003,4188900,77.451899
"720",82.68,83.43,82.410004,82.989998,3115200,78.034876
"721",83.010002,83.43,82.239998,83.260002,3410400,78.288759
"722",83.379997,83.989998,83.010002,83.739998,3729400,78.740095
"723",83.800003,83.940002,83.120003,83.5,4387400,78.514427
"724",84.550003,85.879997,84.18,85.419998,4825000,80.319787
"725",85.360001,85.980003,85.129997,85.709999,3266300,80.592473
"726",85.769997,86.459999,85.599998,86.269997,3000300,81.119034
"727",86.389999,86.389999,85.610001,85.839996,4296400,80.714708
"728",85.82,85.900002,84.650002,84.82,3372200,79.755613
"729",84.830002,85.449997,84.800003,85.330002,3566400,80.235164
"730",85.93,86.480003,85.800003,86.089996,3471700,80.949781
"731",86.129997,87.550003,86.07,87.040001,3259000,81.843063
"732",87.43,88.949997,87.309998,88.660004,4853800,83.36634
"733",88.389999,89.959999,87.839996,89.029999,6309100,83.714243
"734",88.5,89,88.029999,88.230003,4937000,83.543813
"735",88.160004,88.830002,88.110001,88.339996,2604900,83.647964
"736",88.139999,88.379997,87.800003,88.040001,1858700,83.363902
"737",88.260002,88.720001,88.160004,88.400002,3233400,83.704782
"738",88.339996,88.690002,88.099998,88.599998,3534400,83.894157
"739",88.389999,88.650002,87.699997,87.849998,3115400,83.183992
"740",87.959999,88.739998,87.870003,88.699997,3440500,83.988844
"741",88.620003,88.849998,88.349998,88.550003,2640000,83.846817
"742",88.550003,89.419998,88.510002,88.779999,2907300,84.064596
"743",88.730003,89.540001,87.769997,88.139999,4191600,83.45859
"744",87.599998,87.809998,87,87.309998,5157400,82.672672
"745",86.720001,86.900002,86.379997,86.830002,3587400,82.21817
"746",87.230003,87.5,86.360001,86.75,4191300,82.142418
"747",86.349998,86.610001,86.059998,86.339996,3306300,81.754191
"748",86.410004,86.769997,86.309998,86.360001,2882600,81.773132
"749",86.32,86.779999,85.870003,85.900002,4082000,81.337565
"750",85.870003,86.419998,85.620003,86.25,4186800,81.668974
"751",86.25,86.839996,85.779999,85.959999,3454900,81.394376
"752",85.769997,85.910004,84.68,84.959999,4156200,80.44749
"753",84.709999,85.050003,84.199997,84.760002,3918000,80.258115
"754",85.209999,86.5,85.099998,86.370003,4231900,81.782603
"755",86.540001,86.57,85.940002,86.349998,2101600,81.763662
"756",85.739998,86.25,85.5,85.650002,2478600,81.100844
"757",86.220001,86.419998,85.139999,85.510002,2771200,80.96828
"758",85.510002,86.480003,85.110001,86.32,2282000,81.735256
"759",86.230003,86.809998,85.589996,85.910004,2505600,81.347036
"760",86.440002,86.800003,85.959999,86.540001,3198600,81.943572
"761",86.800003,87.82,86.769997,87.43,2916200,82.786301
"762",87.519997,87.660004,86.309998,86.370003,3027000,81.782603
"763",85.82,85.839996,84.379997,84.889999,4213900,80.381208
"764",85.589996,85.860001,84.910004,85.410004,4676900,80.873593
"765",84.980003,86.290001,84.699997,85.269997,3472300,80.741022
"766",85.82,86.040001,85.290001,85.720001,2661300,81.167126
"767",86.309998,86.919998,86.209999,86.419998,2291800,81.829943
"768",87.019997,87.300003,86.620003,87.089996,3002700,82.464356
"769",86.970001,87.459999,86.470001,86.480003,3271100,81.886761
"770",86.919998,87.650002,86.870003,87.050003,2556200,82.426487
"771",86.879997,87.480003,86.269997,86.610001,2127800,82.009854
"772",86.339996,86.480003,85.839996,86.160004,1223300,81.583758
"773",86.68,87.720001,86.629997,87.540001,1994800,82.890459
"774",88,88.779999,87.849998,88.349998,2852500,83.657435
"775",88.639999,91.040001,88.639999,89.730003,5645300,84.964143
"776",89.629997,91.029999,89.419998,90.239998,3625400,85.44705
"777",91.25,91.779999,91.059998,91.449997,3446700,86.592782
"778",86.589996,87.5,85.489998,86.120003,15335100,81.545882
"779",85.629997,86.309998,85.449997,85.480003,6194200,80.939875
"780",85.5,86.059998,85.25,85.980003,4152400,81.413318
"781",86.419998,86.790001,86.25,86.650002,3185700,82.04773
"782",86.720001,88.309998,86.620003,87.849998,4752400,83.183992
"783",87.910004,88.089996,87.389999,88.080002,3172000,83.401779
"784",87.82,88.129997,87.410004,87.610001,2946200,82.956741
"785",87.709999,88,86.650002,87.510002,3141600,82.862054
"786",87.849998,88.059998,86.900002,86.980003,3720300,82.360205
"787",86.910004,87.190002,86.300003,86.830002,3190500,82.21817
"788",86.440002,87.110001,86.25,86.989998,2820600,82.369668
"789",86.75,87.050003,86.629997,86.809998,2786000,82.199229
"790",86.93,87.220001,86.300003,86.410004,3191400,81.82048
"791",86.379997,87.639999,86.379997,86.800003,3386300,82.189765
"792",87.370003,88.489998,87.360001,88.040001,2942300,83.363902
"793",87.650002,87.989998,87.389999,87.919998,2253200,83.250273
"794",87.629997,88.269997,87.599998,87.860001,2086500,83.193462
"795",87.82,88.690002,87.730003,87.949997,2700700,83.278679
"796",87.68,87.980003,87.360001,87.879997,2039900,83.212397
"797",88.18,88.480003,87.809998,88.120003,2029200,83.439655
"798",88.120003,88.279999,87.559998,87.809998,1828100,83.146115
"799",87.480003,87.93,87.400002,87.769997,2160900,83.108239
"800",87.860001,88,87.370003,87.709999,2384900,83.051428
"801",87.480003,87.790001,87.339996,87.449997,2435400,82.805235
"802",86.290001,86.32,85.389999,85.959999,4775800,81.975563
"803",85.839996,86.480003,85.830002,86.050003,2822900,82.061395
"804",85.809998,86.25,85.739998,86.080002,2682500,82.090004
"805",86.099998,86.75,85.910004,86.300003,2205300,82.299807
"806",86.260002,86.599998,85.900002,86.089996,4179700,82.099535
"807",86.099998,87.300003,85.989998,86.959999,2872900,82.929211
"808",86.919998,87.440002,86.870003,87.169998,1805000,83.129476
"809",87.150002,87.940002,87.150002,87.199997,2208100,83.158085
"810",86.470001,86.57,85.599998,85.839996,3425100,81.861123
"811",85.809998,86.080002,85.589996,85.639999,1964400,81.670396
"812",85.480003,86.57,85.339996,85.709999,1571600,81.737151
"813",85.760002,85.93,85.18,85.580002,2471100,81.61318
"814",86.230003,86.5,85.699997,85.959999,2006800,81.975563
"815",86.07,87,85.879997,86.550003,2187600,82.538219
"816",86.540001,87.260002,86.449997,86.809998,1429700,82.786163
"817",87.059998,87.379997,86.059998,86.760002,1861500,82.738485
"818",86.919998,87.269997,86.839996,87.129997,2099100,83.09133
"819",87.580002,88.199997,87.459999,88.07,2828000,83.987761
"820",88.089996,88.910004,87.93,88.75,2763900,84.636242
"821",88.860001,89.269997,88.5,88.589996,2187900,84.483654
"822",88.769997,88.989998,88.440002,88.660004,1553100,84.550417
"823",89.919998,90.410004,89.519997,89.589996,3454700,85.437302
"824",89.620003,90.199997,89.25,89.889999,2355900,85.723399
"825",89.989998,91.099998,89.75,90.970001,4019200,86.753341
"826",90.949997,92.050003,90.809998,91.699997,3140800,87.4495
"827",91.720001,92.120003,91.43,91.550003,5317500,87.306458
"828",91.519997,91.589996,90.360001,91.290001,3229200,87.058508
"829",91.199997,91.989998,91.040001,91.260002,2931200,87.0299
"830",91.190002,91.540001,90.660004,91,2544100,86.781949
"831",91.18,91.800003,91.07,91.800003,2734300,87.54487
"832",91.5,91.699997,90.75,91.25,2390500,87.020361
"833",90.690002,91.870003,90.449997,91.370003,2436600,87.134801
"834",91.43,91.849998,91.370003,91.800003,1800900,87.54487
"835",91.260002,91.440002,90.82,91.279999,2558900,87.048969
"836",91.089996,91.150002,89.800003,90.099998,3168000,85.923665
"837",90.160004,91.080002,89.639999,91,2253700,86.781949
"838",90.209999,90.540001,89.529999,90.029999,1707200,85.85691
"839",89.879997,90.160004,88.900002,88.93,2149200,84.807898
"840",89.18,89.25,88.449997,88.699997,2455300,84.588556
"841",89.379997,90.32,88.910004,90.279999,2540900,86.095322
"842",90.209999,90.800003,90.209999,90.769997,1825800,86.562607
"843",90.339996,90.68,90.150002,90.360001,2283200,86.171615
"844",90.379997,91.559998,90.18,90.279999,3144200,86.095322
"845",90.559998,91.470001,90.5,91.330002,2607500,87.096655
"846",91.209999,92.010002,91.029999,91.919998,1954900,87.659303
"847",92.309998,93.010002,91.940002,93,3168500,88.689245
"848",93.099998,93.940002,92.93,93.779999,3778800,89.433089
"849",93.959999,94.839996,93.650002,93.769997,3000900,89.42355
"850",93.519997,94.029999,93.220001,93.949997,2654400,89.595207
"851",94.18,95.400002,94.18,94.489998,4802700,90.110178
"852",96.669998,97,94.160004,95.610001,5203400,91.178266
"853",95.449997,98.779999,95.449997,97.769997,5926700,93.238141
"854",97.82,98.410004,96.660004,98.309998,6452700,93.753112
"855",98.209999,98.790001,98.010002,98.279999,3975200,93.724504
"856",97.849998,98.989998,97.339996,98.239998,4213200,93.686357
"857",98.279999,98.82,97.75,98.220001,2944500,93.667287
"858",98.769997,99.900002,98.639999,99.879997,3009600,95.250339
"859",99.360001,100.669998,99.010002,100.300003,3912700,95.650876
"860",100.309998,100.589996,98.779999,99.099998,4088400,94.506495
"861",99.519997,99.93,98.540001,98.589996,2961400,94.020132
"862",98.480003,99.870003,98.470001,99.620003,3886000,95.002396
"863",99.510002,99.800003,99.089996,99.279999,4214600,94.678152
"864",98.940002,100.080002,98.760002,99.82,3549900,95.193122
"865",99.239998,101.059998,99.150002,101.040001,3862700,96.356574
"866",100.769997,101.559998,100.269997,100.970001,6082800,96.884317
"867",101.099998,101.370003,100.349998,100.940002,4083600,96.855532
"868",101.209999,101.75,100.970001,101.279999,2448900,97.18177
"869",101.18,101.360001,100.5,100.720001,2447200,96.644433
"870",100.839996,100.940002,100.110001,100.129997,2128400,96.078303
"871",100.360001,101.269997,100.199997,101.129997,2262600,97.037838
"872",101.440002,102,100.860001,101.980003,2014300,97.85345
"873",102.199997,102.230003,101.190002,101.220001,2219000,97.124201
"874",101.32,102.349998,101.32,102.290001,3997300,98.150903
"875",102.300003,102.82,102.019997,102.540001,1879700,98.390787
"876",102.699997,103.040001,102.370003,102.379997,1281700,98.237258
"877",102.139999,102.900002,102.129997,102.330002,2336900,98.189286
"878",102.449997,102.779999,101.489998,101.900002,2600100,97.776685
"879",101.870003,102.239998,100.75,101.720001,2249300,97.603968
"880",101.459999,102.080002,101.459999,101.629997,2230900,97.517606
"881",102.379997,102.919998,101.940002,102.43,3723900,98.285238
"882",103.019997,103.040001,101.970001,102.339996,2373400,98.198876
"883",102.150002,102.410004,101.550003,101.730003,2199300,97.613566
"884",101.949997,102.080002,100.669998,100.870003,3010000,96.788364
"885",100.760002,101.489998,100.760002,100.949997,2303200,96.865122
"886",101.050003,101.769997,100.650002,101.379997,2712600,97.277722
"887",101.639999,102.400002,101.629997,102.129997,3116600,97.997374
"888",102.230003,102.599998,101.690002,101.980003,3190600,97.85345
"889",102.129997,103.040001,101.239998,102.980003,4224900,98.812985
"890",102.730003,103.239998,102.400002,103.18,2508600,99.00489
"891",103.230003,104.559998,103,103.330002,8363500,99.148821
"892",103.800003,104.07,103.449997,103.959999,2155500,99.753326
"893",104.129997,104.5,103.919998,104.459999,904500,100.233094
"894",104.349998,104.900002,104.040001,104.669998,2108300,100.434596
"895",105,105.089996,104.580002,104.720001,3433500,100.482575
"896",104.949997,105.059998,104.589996,104.919998,1479800,100.67448
"897",104.940002,105.370003,104.669998,105.080002,1778400,100.828009
"898",104.629997,104.910004,102.82,103.32,2799700,99.139224
"899",103.480003,103.940002,103.050003,103.089996,3719600,98.918528
"900",103.529999,103.669998,101.230003,101.75,3884800,97.632753
"901",101.839996,102.889999,101.800003,102.080002,3385700,97.949402
"902",102.120003,102.279999,101.410004,102,3024400,97.872637
"903",102.269997,102.540001,101.529999,102.120003,2352000,97.987784
"904",102.269997,102.639999,101.330002,102.519997,3499500,98.371592
"905",101.639999,102.529999,100.029999,100.230003,3510100,96.174262
"906",100.360001,100.989998,99.629997,100.93,3620300,96.845934
"907",101.220001,101.440002,100.709999,101.050003,2027700,96.961081
"908",100.779999,101.07,100.099998,100.489998,2603900,96.423736
"909",97.510002,100.309998,97,99.910004,10135500,95.867211
"910",100.459999,100.589996,97.540001,98.57,5783200,94.58143
"911",99.260002,99.360001,98.5,98.989998,3234100,94.984433
"912",98.389999,98.540001,97.610001,97.940002,4255100,93.976925
"913",97.580002,97.690002,96.279999,96.330002,5251600,92.432072
"914",96.139999,96.620003,95.010002,95.169998,4973700,91.319007
"915",95.309998,95.809998,95.169998,95.809998,3881700,91.933109
"916",95.519997,96,94.949997,95.330002,4554500,91.472536
"917",96.720001,97,95.650002,95.779999,4010000,91.904324
"918",94.470001,95.970001,94.019997,95.230003,4082600,91.376584
"919",95.099998,95.919998,93.519997,93.620003,5448600,89.831731
"920",94.139999,94.230003,93.190002,93.889999,3537300,90.090802
"921",93.849998,94.330002,93.5,93.760002,4591300,89.966065
"922",94.150002,94.93,94.010002,94.739998,4195600,90.906406
"923",95.300003,95.599998,94.57,95.370003,2889700,91.510918
"924",95.25,95.459999,94.459999,94.730003,4233800,90.896816
"925",94.709999,96.470001,94.709999,96.160004,3264600,92.268952
"926",96.150002,96.760002,95.870003,96.029999,2471300,92.144208
"927",95.690002,96.739998,95.440002,96.559998,2376400,92.652761
"928",96.449997,97.370003,96.290001,97.239998,3304300,93.305245
"929",97.150002,97.910004,96.18,96.489998,3037500,92.585594
"930",96.029999,96.370003,95.029999,95.18,4445200,91.328604
"931",94.849998,96.239998,94.120003,95.669998,4908700,92.449553
"932",95.949997,96.730003,95.790001,96.110001,3422600,92.874744
"933",96.209999,97,95.919998,95.949997,2762600,92.720126
"934",95.989998,96.190002,95.25,95.449997,3291400,92.236957
"935",95.5,95.849998,94.910004,95.199997,2915700,91.995373
"936",95.07,95.639999,94.900002,95.550003,2681600,92.333597
"937",95.419998,96.339996,95.050003,95.769997,4097100,92.546185
"938",95.260002,95.800003,94.809998,95.779999,3013500,92.55585
"939",96.449997,97.199997,96.43,96.980003,3310100,93.71546
"940",97,97.379997,96.800003,97.080002,2444900,93.812093
"941",97.370003,97.989998,97.160004,97.860001,3229100,94.565835
"942",98.260002,98.800003,98,98.220001,2741400,94.913717
"943",98.199997,98.75,98,98.739998,2630100,95.41621
"944",99,99.07,98.120003,98.309998,2583500,95.000684
"945",98,98.589996,97.489998,98.519997,2625300,95.203614
"946",98.82,98.93,96.580002,97.099998,4769500,93.831416
"947",97.080002,97.230003,96.080002,96.269997,4129300,93.029354
"948",96.800003,97.349998,96.75,96.989998,2130500,93.725119
"949",96.849998,97.82,96.849998,97.410004,2023100,94.130986
"950",97.540001,97.989998,96.379997,96.949997,2511300,93.686464
"951",96.790001,96.949997,96.230003,96.910004,1941700,93.647817
"952",97.720001,98.050003,96.639999,96.860001,4303700,93.599497
"953",97.07,97.459999,96.330002,97.339996,3500000,94.063335
"954",97.599998,98.010002,97.32,97.650002,2308300,94.362905
"955",98,98.239998,96.720001,96.75,3253100,93.493199
"956",96.849998,97.089996,96.25,97.050003,2846100,93.783104
"957",97.150002,97.779999,97.080002,97.339996,1937100,94.063335
"958",97.589996,97.760002,97.080002,97.379997,2397600,94.10199
"959",97.739998,97.800003,97.089996,97.339996,2552200,94.063335
"960",97.459999,98.25,97.400002,97.970001,3117400,94.672133
"961",98.07,98.82,97.980003,98.519997,2182600,95.203614
"962",98.889999,99.410004,97.739998,98.099998,2958400,94.797754
"963",98.349998,98.43,97.339996,97.360001,2899300,94.082666
"964",97.110001,97.809998,96.82,97.419998,3315400,94.140644
"965",97.510002,98.110001,97.160004,97.849998,2984800,94.55617
"966",97.949997,98.129997,96.43,96.629997,3962800,93.377236
"967",96.419998,96.900002,96.190002,96.269997,2899400,93.029354
"968",96.849998,97.089996,95.739998,96.089996,3179700,92.855413
"969",96.400002,96.580002,95.449997,95.779999,6511200,92.55585
"970",96.400002,97.370003,95.900002,97.349998,3636500,94.073001
"971",97.050003,98.120003,96.800003,98,3261200,94.701122
"972",98.239998,98.980003,97.919998,98.900002,2660400,95.570828
"973",99.150002,99.389999,98.800003,99,2156400,95.66746
"974",98.989998,99.849998,98.779999,99.239998,3132800,95.899379
"975",99.099998,99.790001,98.5,98.639999,3568400,95.319578
"976",98.339996,98.739998,97.199997,97.400002,2708900,94.121321
"977",97.800003,98.480003,97.440002,98.260002,3387400,94.952372
"978",98.32,98.709999,97.940002,98.010002,2803100,94.710787
"979",98.169998,98.800003,97.919998,98.5,2546500,95.184291
"980",98.5,98.599998,97.849998,98.110001,2383600,94.80742
"981",98.080002,99.18,98.019997,98.559998,2280300,95.242269
"982",98.269997,98.290001,97.599998,97.949997,2390200,94.652802
"983",97.699997,97.93,97.339996,97.379997,1876200,94.10199
"984",97.809998,98.879997,97.599998,98.830002,1922900,95.503184
"985",98.800003,99.449997,98.650002,98.989998,2246500,95.657794
"986",99.07,99.989998,98.870003,99.760002,2340500,96.401879
"987",100,101.510002,99.940002,101.510002,2861300,98.09297
"988",101.75,102.720001,101.660004,102.510002,3687500,99.059308
"989",102.389999,102.389999,101.43,102.040001,3410500,98.605128
"990",101.339996,101.599998,100.199997,100.459999,4405800,97.71995
"991",100.620003,101.400002,100.480003,101.330002,2278100,98.566223
"992",101.059998,101.610001,101.050003,101.389999,1455500,98.624585
"993",101.330002,101.580002,100.209999,100.529999,2090000,97.78804
"994",100.690002,101.769997,100.690002,101.739998,2017500,98.965037
"995",101.629997,101.779999,101.330002,101.660004,2316600,98.887224
"996",101.639999,102.940002,101.559998,102.730003,1867600,99.92804
"997",102.959999,103.480003,102.93,103.169998,1982500,100.356034
"998",103.470001,103.769997,103.239998,103.410004,1866200,100.589493
"999",103.93,104.18,103.43,104.059998,1890700,101.221758
"1000",104,104.150002,103.720001,103.879997,2627800,101.046668
"1001",104.129997,104.300003,103.599998,104.080002,2914100,101.241217
"1002",103.910004,104.160004,103.07,103.43,2319200,100.608944
"1003",103.389999,103.5,102.599998,102.970001,2822100,100.161492
"1004",103.330002,103.639999,102.970001,103.620003,2514900,100.793764
"1005",103.739998,103.849998,103.43,103.589996,2103700,100.764577
"1006",103.400002,104.029999,103.339996,103.489998,3199000,100.667305
"1007",103.150002,103.349998,102.599998,102.910004,2578100,100.103131
"1008",102.580002,103.029999,102.300003,102.5,2106000,99.70431
"1009",102.440002,102.529999,100.839996,100.889999,3116800,98.138222
"1010",100.989998,101.510002,100.800003,101.029999,1942300,98.274403
"1011",100.900002,101.32,100.529999,101.18,1918400,98.420313
"1012",101.010002,101.699997,100.519997,101.610001,2057800,98.838585
"1013",102.620003,102.980003,101.699997,102.790001,4459900,99.986401
"1014",102.709999,102.970001,102.139999,102.370003,2159300,99.577858
"1015",102.419998,102.830002,102.339996,102.5,3193900,99.70431
"1016",102.730003,102.879997,101.639999,102.459999,1768300,99.6654
"1017",102.120003,102.790001,101.709999,101.730003,1685000,98.955315
"1018",101.68,102.57,101.510002,102.410004,1575500,99.616768
"1019",102.290001,102.75,101.629997,102.639999,1557900,99.840491
"1020",102.559998,102.900002,102.300003,102.709999,2370200,99.908581
"1021",102.559998,102.889999,102.129997,102.660004,2069400,99.859949
"1022",103.400002,103.5,102.650002,102.849998,1496700,100.044762
"1023",102.699997,103.559998,102.699997,103.550003,2175100,100.725674
"1024",103.720001,103.959999,103.550003,103.879997,1269200,101.046668
"1025",103.940002,103.949997,102.949997,103.239998,1700200,100.424124
"1026",103.120003,103.120003,102.07,102.900002,2299300,100.093401
"1027",103.279999,103.32,102.519997,102.980003,1188800,100.171221
"1028",102.160004,102.449997,101.940002,102.089996,1597300,99.305489
"1029",102.110001,102.900002,102.050003,102.529999,1559100,99.73349
"1030",102.900002,103.720001,102.839996,103.449997,2054900,100.628396
"1031",103.470001,104.370003,103.230003,104.290001,2201800,101.445488
"1032",104.449997,105.089996,104.25,104.519997,2309200,101.669211
"1033",103.980003,104.230003,102.529999,102.650002,2842600,99.85022
"1034",102.989998,103.82,102.839996,103.82,1943700,100.988307
"1035",103.550003,104.470001,103.400002,104.059998,1766800,101.221758
"1036",104.269997,105.040001,104.209999,104.480003,1471600,101.630309
"1037",104.529999,104.790001,104.260002,104.339996,1138300,101.49412
"1038",104.199997,104.559998,103.849998,104.089996,1274500,101.250939
