"","DVN.Open","DVN.High","DVN.Low","DVN.Close","DVN.Volume","DVN.Adjusted"
"449",75.029999,75.120003,73.82,73.900002,3729100,70.448779
"450",74.220001,74.339996,72.519997,72.800003,3207400,69.400152
"451",72.029999,72.089996,70.489998,70.849998,3501200,67.541215
"452",71.32,72.650002,70.879997,72.040001,2762500,68.675643
"453",72.620003,72.949997,72.059998,72.650002,3075100,69.257155
"454",72.519997,72.599998,71.129997,71.160004,2958100,67.836742
"455",70.959999,71.5,70.440002,71.050003,3563800,67.731879
"456",70.650002,70.940002,69.349998,70.610001,3395500,67.312425
"457",71.059998,71.339996,70.110001,71.120003,3278000,67.79861
"458",70.940002,73.139999,70.660004,72.330002,4121200,68.9521
"459",72.040001,72.089996,70.580002,71.150002,4092900,67.827207
"460",70.290001,72.279999,70.050003,71.279999,6315000,67.951134
"461",71.790001,72.900002,71,71.169998,4104900,67.84627
"462",70.410004,71.07,69.800003,70.290001,3032500,67.00737
"463",70.279999,70.629997,67.989998,68.940002,4836800,65.720418
"464",69.57,69.699997,67.589996,67.720001,3239500,64.557392
"465",67.720001,69.330002,67.639999,69.129997,3546100,65.90154
"466",69.199997,69.220001,67.779999,67.839996,2205600,64.671784
"467",68.25,68.32,66.870003,67,3038700,63.871016
"468",67.879997,68.730003,67.419998,68.190002,3214000,65.005444
"469",67.75,67.980003,66.629997,66.699997,3086300,63.585024
"470",66.610001,67.300003,65.519997,65.910004,3854200,62.831924
"471",66.349998,66.760002,64.989998,65.230003,4299500,62.183681
"472",64.989998,66.5,63.970001,65.949997,4921100,62.870049
"473",66.150002,66.989998,65.699997,66.790001,4237400,63.670824
"474",67.349998,67.82,66.5,67.699997,4079000,64.538322
"475",67.580002,69.129997,67.339996,69.050003,3648200,65.825281
"476",68.910004,69.779999,68.739998,69.660004,3360500,66.406794
"477",69.660004,69.879997,68.839996,69.849998,2908000,66.587916
"478",70.080002,71.080002,69.400002,70.650002,4018100,67.350558
"479",67.790001,69.5,67.529999,68.059998,6310300,64.88151
"480",68.099998,68.400002,66.150002,66.470001,4892200,63.365769
"481",65.919998,66,64.25,65.029999,6094100,61.993016
"482",64.660004,64.809998,63.299999,64.349998,3856400,61.344773
"483",63.860001,64.629997,62.759998,64.510002,5097800,61.497304
"484",63.580002,64.589996,62.52,64.029999,4836100,61.039718
"485",64.610001,65.620003,64.199997,64.599998,3581000,61.583098
"486",63.990002,65.050003,63.75,64.480003,3933900,61.468706
"487",63.610001,64.540001,63.5,63.77,3787400,60.791862
"488",63.75,64.18,62.080002,62.349998,3902100,59.438175
"489",62.790001,63.709999,61.540001,61.689999,3230400,58.808998
"490",61.669998,62.41,61.169998,61.380001,3698800,58.513478
"491",61.830002,62.34,61.07,61.43,4285700,58.561142
"492",61.59,62.93,61.330002,62.889999,2628500,59.952958
"493",62.59,63.41,61.139999,61.619999,4874300,58.742268
"494",60.75,61.310001,59.709999,61.16,6200000,58.303751
"495",61.52,61.52,59.700001,60.43,4891900,57.607844
"496",60.220001,60.810001,59.82,60.02,4495600,57.216991
"497",60.669998,61.810001,60.48,61.150002,2894500,58.29422
"498",60.349998,60.400002,59.380001,59.75,3527400,56.9596
"499",59.740002,60,58.630001,59.52,4693600,56.740342
"500",58.439999,58.619999,57.549999,57.990002,4919300,55.281796
"501",58.02,58.599998,57.139999,58.360001,3661700,55.634515
"502",58.139999,59.27,57.93,59.07,2844200,56.311357
"503",59.630001,60.400002,59.34,60.09,4570400,57.283722
"504",60.889999,61.419998,59.18,59.299999,3556700,56.530615
"505",58.880001,59.259998,58.27,58.709999,3346600,55.968169
"506",59.380001,59.66,57.189999,57.259998,3873200,54.585885
"507",57.599998,58.029999,57.029999,57.549999,3981700,54.862342
"508",57.169998,57.43,56.040001,56.34,5604600,53.896154
"509",56.490002,57.119999,56.099998,56.700001,4238900,54.240539
"510",56.849998,57.419998,56.169998,57.349998,5061500,54.862342
"511",57.080002,57.25,56.459999,56.869999,4430700,54.403164
"512",57.18,57.959999,56.740002,57.82,4853300,55.311956
"513",58.040001,58.099998,56.66,56.98,4380300,54.508393
"514",56.849998,56.950001,54.830002,54.889999,6803400,52.50905
"515",55.119999,55.860001,54.369999,55.5,5547400,53.092591
"516",54.799999,55.119999,54.18,54.32,4848000,51.963775
"517",54.139999,54.84,54.009998,54.580002,3483900,52.212499
"518",55.099998,56.360001,55.099998,56.200001,4454700,53.762228
"519",55.720001,56.939999,55.529999,56.84,3361400,54.374466
"520",58.16,58.23,57.23,57.990002,4210500,55.474584
"521",57.389999,58.509998,56.919998,57.130001,3429900,54.651888
"522",57.650002,58.689999,57.450001,58.48,3165400,55.943328
"523",58.349998,58.650002,57.560001,57.990002,3019100,55.474584
"524",57.150002,57.599998,56.66,57.25,2239800,54.766681
"525",57.110001,57.25,56.439999,56.740002,2324500,54.278805
"526",56.98,57.07,55.060001,55.369999,2639000,52.968229
"527",55.57,56.299999,55.169998,55.830002,2882500,53.408278
"528",55.209999,55.41,54.560001,54.650002,3729500,52.279462
"529",54.849998,55.630001,54.849998,55.400002,3354100,52.99693
"530",55.290001,56.599998,54.75,56.259998,3406600,53.819623
"531",56.400002,58.240002,55.740002,58.130001,4077200,55.608511
"532",57.900002,59.130001,57.759998,58.73,3474200,56.182483
"533",59,59.34,58.790001,58.950001,3740600,56.392942
"534",58.580002,59.060001,58.150002,58.990002,2776700,56.431207
"535",57.57,58.580002,56.990002,58.349998,3065500,55.818966
"536",58.189999,58.439999,56.360001,56.880001,2916100,54.412732
"537",57.07,57.130001,55.860001,56.59,2860200,54.13531
"538",57.450001,58.189999,57.18,57.950001,3130000,55.436318
"539",57.43,59.299999,57.200001,58.880001,4255000,56.325978
"540",59.009998,59.619999,58.830002,59.209999,3520500,56.641662
"541",59.209999,59.580002,58.970001,59.119999,4154800,56.555566
"542",58.169998,58.950001,55.98,57.060001,8241000,54.584924
"543",56.110001,56.84,55.049999,55.41,5010900,53.006494
"544",56.639999,57.119999,56.110001,56.32,3866600,53.877021
"545",56.669998,57.73,56.5,57.470001,3398900,54.97714
"546",57.639999,59.290001,57.639999,59.07,3241100,56.507735
"547",58.98,59.709999,58.759998,59.450001,1958600,56.871253
"548",59.369999,61.209999,59.200001,60.419998,3689500,57.799175
"549",59.630001,60.07,59.310001,59.880001,2610000,57.282602
"550",59.509998,59.889999,58.869999,59.009998,1896800,56.450337
"551",59.349998,59.529999,58.52,58.75,1691100,56.201616
"552",58.540001,58.709999,58.029999,58.400002,2055400,55.8668
"553",58.41,59.060001,58.299999,58.889999,2965500,56.335543
"554",58.720001,59.029999,58.57,58.970001,2315100,56.412075
"555",58.779999,59.330002,58.57,59.259998,1867900,56.689493
"556",59.599998,60.349998,59.34,60.16,3641800,57.550455
"557",60,61.380001,59.709999,61.23,3801800,58.574042
"558",61.080002,61.709999,60.459999,60.52,3725100,57.89484
"559",60.48,61.169998,60.049999,61.040001,2505300,58.392284
"560",61.09,61.25,60.040001,60.200001,2709300,57.588721
"561",60.200001,60.549999,59.919998,60.290001,2646500,57.674817
"562",60.189999,60.369999,58.57,58.73,4428500,56.182483
"563",58.59,58.799999,57.630001,57.639999,2641000,55.139764
"564",58.060001,58.490002,57.630001,57.830002,2346000,55.321525
"565",57.75,57.860001,57.099998,57.450001,2085500,54.958007
"566",57.790001,57.790001,56.82,57.009998,3279800,54.53709
"567",57.299999,59.02,57.07,58.400002,2970900,55.8668
"568",58.639999,59.470001,58.560001,59.34,2863700,56.766024
"569",59.400002,59.77,59.209999,59.369999,3110000,56.794722
"570",59.599998,60.720001,59.459999,60.619999,3148300,57.990501
"571",60.830002,61.490002,60.040001,61.43,3995200,58.959892
"572",61.650002,62.740002,60.709999,62.189999,3572000,59.689331
"573",62.450001,63.950001,62.450001,63.490002,3354600,60.937061
"574",63.27,63.720001,62.669998,63.139999,2711200,60.601132
"575",62.950001,63,61.470001,61.959999,2667500,59.46858
"576",62.130001,62.290001,60.700001,60.959999,2986400,58.50879
"577",60.360001,61.07,60.009998,60.970001,2539200,58.51839
"578",61.279999,61.490002,60.740002,61.130001,5594800,58.671956
"579",60.57,60.849998,60,60.240002,2471500,57.817744
"580",60.669998,60.98,59.43,59.48,2015500,57.088301
"581",59.279999,59.279999,58.400002,59,2591700,56.627602
"582",59.400002,60.830002,59.32,60.630001,3016200,58.192061
"583",60.540001,61.049999,60.049999,60.5,2822000,58.067287
"584",61.16,61.720001,60.580002,60.779999,2497200,58.336027
"585",61.43,61.84,60.580002,61.57,3089600,59.094262
"586",61.299999,61.43,59.880001,60.130001,2212500,57.712166
"587",60.57,60.959999,60.029999,60.82,2064800,58.37442
"588",61,61.029999,59.689999,60.02,2713500,57.606589
"589",59.459999,60.310001,59.299999,59.98,2130500,57.568196
"590",60.009998,61.259998,60.009998,61.07,2266600,58.614367
"591",60.869999,61.400002,60.299999,60.48,1435000,58.048091
"592",61.049999,62.139999,60.720001,61.610001,2754800,59.132655
"593",61.68,62.099998,60.880001,61.360001,1715600,58.892707
"594",61.16,61.580002,60.490002,60.959999,2226100,58.50879
"595",61.470001,61.75,61.119999,61.459999,1969900,58.988685
"596",61.290001,62.950001,61.290001,62.810001,2368400,60.284403
"597",62.470001,62.869999,62.16,62.650002,2519100,60.130837
"598",62.580002,63,61.790001,62,2503800,59.506972
"599",61.849998,61.990002,60.389999,61.369999,2551100,58.902303
"600",60.349998,60.59,59.470001,59.59,2841900,57.193879
"601",59.790001,60.02,58.700001,58.77,2523200,56.406851
"602",59.290001,59.529999,57.919998,58.880001,2123100,56.512429
"603",58.82,59.27,58.099998,58.290001,2206200,55.946153
"604",58.75,59.389999,58.099998,58.209999,2248300,55.869368
"605",58.209999,58.889999,57.799999,58.52,2951600,56.166904
"606",59.009998,59.009998,57.470001,57.799999,2327700,55.475854
"607",57.549999,58.209999,57.349998,57.830002,2414000,55.50465
"608",58.240002,59.709999,58.169998,59.619999,4769100,57.222671
"609",58.720001,58.720001,54.07,55.41,9785100,53.181957
"610",55.040001,55.310001,53.84,54.02,6761600,51.847849
"611",53.91,55.02,53.700001,53.830002,4523100,51.665491
"612",53.939999,54.169998,53.779999,53.939999,2830300,51.771064
"613",53.52,54.450001,53.349998,53.700001,3578900,51.540717
"614",53.790001,54,52.93,53.060001,4035100,50.926452
"615",53.369999,53.48,51.98,52.48,4037000,50.369772
"616",52.619999,52.860001,51.82,52.400002,4110000,50.292991
"617",53.330002,53.689999,52.869999,53.490002,2863900,51.339162
"618",53.290001,53.549999,52.48,52.740002,3415200,50.619319
"619",52.75,53.209999,52.650002,52.889999,1788100,50.763286
"620",53,53.240002,52.509998,53.23,1085600,51.089614
"621",52.59,52.93,52.419998,52.869999,2793800,50.74409
"622",52.900002,53.290001,52.639999,53.119999,3631300,50.984037
"623",52.639999,53.209999,52.279999,53.119999,4484500,50.984037
"624",53.099998,53.529999,52.52,52.599998,3672100,50.484946
"625",52.580002,52.700001,51.490002,51.669998,5763500,49.592341
"626",52,52.380001,51.700001,51.900002,3864300,49.813096
"627",51.900002,52.09,51.619999,51.880001,4011300,49.7939
"628",52.02,53.240002,51.93,52.619999,3330000,50.504142
"629",52.509998,53.330002,52.349998,53.09,2871000,50.955244
"630",53.16,53.25,52.41,52.919998,2918900,50.792078
"631",52.849998,52.860001,52.060001,52.32,2576200,50.216206
"632",52.439999,52.740002,52.09,52.459999,3081100,50.350576
"633",52.59,53.380001,52.459999,52.91,4226500,50.976824
"634",52.880001,52.880001,52.220001,52.330002,4396200,50.418018
"635",52.09,52.200001,51.790001,51.919998,6201600,50.022995
"636",52,52.52,51.810001,52.130001,3265500,50.225325
"637",52.139999,54.380001,52.09,54.139999,5161300,52.161883
"638",53.98,54.130001,53.119999,53.77,3494200,51.805403
"639",53.91,54.220001,53.400002,54.189999,3569300,52.210056
"640",53.209999,53.740002,53,53.459999,4521000,51.506728
"641",53.310001,53.439999,52.610001,52.869999,965600,50.938285
"642",53.150002,53.349998,52.290001,52.360001,1902500,50.446921
"643",52.32,52.41,51.549999,52.259998,2544700,50.350572
"644",51.860001,51.93,51.099998,51.150002,3184400,49.281131
"645",50.93,52.110001,50.889999,52.040001,3970100,50.138613
"646",53.060001,53.200001,51.630001,52.459999,4541200,50.543265
"647",52.34,53.68,52.060001,53.389999,3714900,51.439286
"648",53.689999,54.700001,53.310001,54.580002,3349500,52.58581
"649",54.970001,55.02,54.470001,54.599998,3238700,52.605076
"650",54.400002,54.459999,53.919998,54.209999,2410700,52.229326
"651",54.25,54.82,53.150002,53.349998,3702300,51.400747
"652",53.68,53.959999,53.349998,53.880001,3681200,51.911385
"653",53.91,54.27,53.450001,54.259998,2983400,52.277498
"654",54.299999,54.43,53.68,53.82,2173100,51.853576
"655",53.380001,53.799999,53.18,53.669998,2443300,51.709055
"656",53.540001,53.959999,53.349998,53.860001,2176700,51.892115
"657",54.16,54.450001,54,54.139999,2325700,52.161883
"658",54.32,54.66,53.990002,54.279999,2828600,52.296768
"659",54.220001,54.990002,53.810001,54.990002,2905900,52.980829
"660",54.869999,54.950001,54.150002,54.290001,2138100,52.306404
"661",54.360001,54.709999,54.060001,54.290001,2996300,52.306404
"662",54.48,55.18,54.360001,54.98,2526000,52.971192
"663",54.939999,55.07,54.060001,54.560001,2309900,52.56654
"664",54.75,57.029999,54.57,56.959999,7194600,54.878849
"665",56.970001,58.400002,56.959999,57.75,7736900,55.639985
"666",57.52,57.669998,56.720001,57.189999,4223800,55.100445
"667",58.220001,58.220001,57.150002,58.02,3354100,55.900121
"668",57.720001,58.02,57.080002,57.18,2501700,55.090812
"669",57.5,58.360001,57.439999,58.09,2547300,55.967563
"670",57.77,58.459999,57.639999,58.099998,2823500,55.977196
"671",58.299999,60.380001,58.23,59.5,6514300,57.326045
"672",59.5,60.5,59.189999,60.419998,3504000,58.21243
"673",60.27,60.419998,59.310001,59.700001,2674800,57.518739
"674",59.799999,59.990002,59.060001,59.529999,2573000,57.354948
"675",60.330002,61.75,60.25,61.48,8367000,59.233702
"676",61.119999,61.799999,60.400002,60.66,5414800,58.443662
"677",60.900002,60.900002,58.73,59.25,5356300,57.08518
"678",59.470001,60.610001,59.25,60.57,5945000,58.356951
"679",60.619999,60.619999,55.759998,56.57,9360300,54.503099
"680",56.349998,56.419998,54.880001,54.880001,6534600,52.874848
"681",55.299999,55.490002,54.349998,54.98,4545400,52.971192
"682",55.470001,55.73,53.98,54,4826300,52.026999
"683",54.34,54.419998,52.689999,53.73,5166500,51.766864
"684",53.57,54.450001,53.549999,54.139999,3139400,52.161883
"685",54.09,54.560001,53.860001,54.259998,4214600,52.277498
"686",53.869999,54.060001,53.57,53.880001,2720100,51.911385
"687",53.689999,53.790001,53.18,53.529999,3394500,51.57417
"688",53.91,54.459999,53.650002,54.080002,3159300,52.104078
"689",54.25,54.669998,53.860001,54.32,2834400,52.335307
"690",54.310001,55.869999,54.299999,55.790001,3987100,53.751599
"691",56,56.310001,55.779999,56.240002,2688600,54.185158
"692",56.02,56.169998,55.25,55.959999,2598400,53.915386
"693",56.080002,56.5,55.68,55.860001,3096900,53.819041
"694",55.310001,56.48,55.310001,55.689999,3625400,53.84805
"695",55.759998,57.790001,55.700001,57.68,4114900,55.772232
"696",57.5,58.529999,57.360001,58.060001,4884200,56.139665
"697",57.619999,58.48,57.349998,57.970001,3180000,56.052641
"698",57.93,58.119999,56.82,57.259998,3818700,55.366122
"699",57.700001,58,56.700001,57.110001,2894200,55.221085
"700",56.790001,57.700001,56.650002,56.91,2928700,55.0277
"701",57.209999,57.599998,56.950001,57.310001,2472900,55.414471
"702",57.650002,58.150002,56.84,57.02,2427100,55.134062
"703",57.23,57.450001,56.810001,57.209999,2273600,55.317776
"704",56.939999,57.34,56.75,57.139999,1787700,55.250092
"705",57.139999,57.299999,56.34,56.419998,3737300,54.553905
"706",56.189999,56.27,55.029999,55.52,3464600,53.683675
"707",55.689999,55.700001,54.700001,54.950001,3133700,53.132528
"708",54.950001,55.049999,53.619999,53.849998,2912600,52.068908
"709",53.810001,54.16,53.110001,53.389999,3221400,51.624123
"710",52.970001,54.5,52.790001,54,3446800,52.213948
"711",54.060001,54.720001,53.790001,54.439999,2486400,52.639394
"712",54.490002,55.59,54.200001,55.23,2264400,53.403265
"713",55.52,56.080002,55.16,55.799999,2566600,53.954412
"714",55.950001,56.689999,55.459999,56.540001,2921700,54.669938
"715",56.25,56.509998,54.919998,55.049999,5752900,53.229219
"716",54.330002,54.490002,53.080002,53.099998,5542900,51.343714
"717",53.68,54.16,53.279999,54.029999,3392500,52.242955
"718",53.48,53.490002,52.080002,52.799999,3520700,51.053637
"719",52.919998,53.5,52.09,53.099998,3129400,51.343714
"720",53.34,53.439999,51.040001,51.439999,5515000,49.738619
"721",51.5,51.849998,50.810001,51.700001,4636500,49.990021
"722",51.830002,52.959999,51.110001,52.93,5267600,51.179339
"723",53.139999,53.720001,52.970001,53.43,2889900,51.662801
"724",53.52,54.5,53.310001,53.470001,2708500,51.701479
"725",53.599998,53.75,52.75,53.610001,2691600,51.836848
"726",53.860001,55.049999,53.650002,54.77,2963600,52.958481
"727",54.75,55.150002,54.459999,55.060001,3234900,53.23889
"728",55.259998,57.16,54.59,55.240002,8214600,53.412937
"729",55.740002,56.880001,55.02,56.639999,4593400,54.766629
"730",57.09,58.310001,56.970001,58.150002,4007800,56.226688
"731",58.150002,59.490002,57.990002,58.400002,3829600,56.468419
"732",58.360001,58.849998,57.43,58.119999,5309400,56.197678
"733",58.139999,58.91,58.029999,58.43,2642900,56.497426
"734",58.400002,58.68,57.919998,58.389999,2288800,56.458748
"735",58.049999,59.209999,57.91,59.18,3318800,57.22262
"736",59.080002,59.669998,58.57,59.169998,2579400,57.212948
"737",59.169998,59.73,59.080002,59.450001,1883200,57.48369
"738",59.080002,59.369999,58.369999,58.759998,2476500,56.816509
"739",58.650002,58.869999,57.91,58.23,2251100,56.30404
"740",58.66,59.299999,58.5,58.790001,3107300,56.84552
"741",58.82,59.950001,58.77,59.860001,2390300,57.880129
"742",59.82,60.860001,59.580002,60.169998,3482600,58.179873
"743",60.360001,61.099998,58.759998,59.150002,3598800,57.193613
"744",57.959999,58.68,57.290001,58.290001,5021500,56.362057
"745",57.66,58.009998,57.259998,57.84,2846800,55.92694
"746",58.5,59.029999,58.049999,58.23,2538000,56.30404
"747",58.02,58.849998,57.810001,58.66,2678800,56.719818
"748",58.540001,58.790001,57.77,58.389999,2155200,56.458748
"749",58.16,58.169998,56.830002,56.849998,3303200,54.969683
"750",56.900002,57.75,56.720001,57.549999,2464800,55.646531
"751",57.400002,57.73,56.91,57.25,1986400,55.356454
"752",57.150002,57.23,56.580002,56.639999,3001900,54.766629
"753",57.939999,58,54.830002,55.830002,7772100,53.983423
"754",56.18,56.900002,55.799999,56.849998,3352700,54.969683
"755",56.790001,56.849998,55.889999,56.220001,1960300,54.360523
"756",55.610001,55.720001,55.009998,55.259998,2663400,53.432272
"757",55.75,55.75,54.349998,54.540001,2686900,52.946879
"758",54.52,55.150002,54.220001,55.040001,2298000,53.432274
"759",55.009998,55.23,54.169998,54.32,2460600,52.733304
"760",54.830002,55.32,54.630001,55,2571100,53.393442
"761",54.939999,55.580002,54.869999,55.299999,2458600,53.684678
"762",55.259998,55.470001,54.119999,54.130001,2951100,52.548856
"763",53.709999,53.790001,52.529999,52.709999,4162300,51.170332
"764",53.200001,53.549999,52.779999,53.43,5514300,51.869302
"765",52.830002,52.849998,51.66,52.029999,4363100,50.510195
"766",52.439999,53.259998,51.950001,53.07,3499200,51.519817
"767",53.490002,53.5,52.599998,52.990002,2154100,51.442156
"768",53.299999,53.650002,52.25,52.360001,3876300,50.830557
"769",52.32,52.450001,51.669998,51.880001,3936700,50.364578
"770",52.119999,52.75,52,52.279999,2865300,50.752892
"771",52.330002,53.099998,52.290001,53.049999,3261400,51.500401
"772",52.970001,53.57,52.540001,53.5,1802000,51.937257
"773",53.73,54.66,53.459999,54.560001,2797800,52.966296
"774",54.93,55.419998,54.669998,54.82,2888600,53.218699
"775",55.040001,55.709999,54.900002,55.610001,2736600,53.985624
"776",55.73,55.889999,55.240002,55.27,2696700,53.655555
"777",55.799999,56.900002,55.52,55.970001,3077100,54.335109
"778",56.060001,56.52,55.459999,55.650002,2371100,54.024457
"779",55.59,56.360001,55.369999,56.099998,2055500,54.461309
"780",56.110001,56.419998,55.68,56.189999,2035500,54.54868
"781",56.240002,56.66,56.040001,56.169998,1378600,54.529264
"782",56.349998,57.110001,56.200001,56.779999,2257000,55.121446
"783",56.82,57.990002,56.75,57.889999,3073600,56.199024
"784",57.75,57.849998,57.110001,57.290001,1843700,55.616551
"785",57.509998,57.84,57.040001,57.400002,2056100,55.723339
"786",57.400002,57.400002,56.09,56.34,2856400,54.6943
"787",56.279999,56.799999,56.07,56.5,2892800,54.849627
"788",56.27,56.43,55.419998,55.84,2728200,54.208905
"789",55.380001,55.790001,54.490002,54.740002,3070700,53.141038
"790",54.900002,55.060001,54.080002,54.889999,3562800,53.286654
"791",55.150002,55.43,54.900002,55.009998,3380000,53.403148
"792",55.509998,56.540001,55.509998,56.330002,2344900,54.684594
"793",56.16,56.200001,55.639999,55.959999,2232500,54.325399
"794",55.830002,56.27,55.709999,56,2787800,54.364232
"795",55.970001,56.040001,55.43,55.799999,2664800,54.170073
"796",57.5,57.599998,55.150002,56.68,7142800,55.024369
"797",56.700001,59.400002,56.700001,58.669998,5247500,56.956239
"798",58.68,58.950001,58.330002,58.5,2604100,56.791206
"799",58.279999,58.650002,57.860001,57.889999,2278500,56.199024
"800",58.049999,58.049999,57.189999,57.549999,1881600,55.868955
"801",57.68,58.439999,57.580002,57.950001,3254100,56.257273
"802",57.59,58.119999,57.41,58.02,2038000,56.325228
"803",57.810001,57.889999,56.880001,57.380001,2501500,55.703923
"804",57.450001,57.5,56.380001,56.439999,2860700,54.791378
"805",56.950001,57.59,56.52,56.529999,2752000,54.878749
"806",56.400002,56.959999,56.029999,56.080002,3354900,54.441897
"807",56.240002,57.709999,56.150002,57.330002,1776000,55.655384
"808",57.369999,58.32,57.259998,58.130001,2219100,56.432015
"809",58.18,58.580002,58.029999,58.07,2349800,56.373766
"810",57.560001,58,56.830002,56.959999,3145800,55.296189
"811",57.02,58.380001,56.98,57.5,2818000,55.820416
"812",57.400002,57.650002,56.650002,56.77,1937000,55.11174
"813",56.880001,57.529999,56.849998,57.09,2037600,55.422393
"814",57.779999,57.880001,56.990002,57.23,2229600,55.558303
"815",57.200001,57.849998,57.16,57.5,2160600,55.820416
"816",57.5,58.790001,57.490002,58.73,3291500,57.014487
"817",58.82,59.23,58.330002,58.380001,2422200,56.674712
"818",58.639999,59.099998,58.5,59.02,2112300,57.296017
"819",59.18,59.18,58.360001,58.700001,2388300,56.985365
"820",58.419998,59.130001,58.369999,59.130001,2996200,57.61875
"821",59.16,59.669998,58.720001,58.900002,1869400,57.394629
"822",59.110001,59.189999,58.25,58.389999,1780800,56.897661
"823",58.950001,59,58,58.110001,2059700,56.624819
"824",58.130001,59.07,58.049999,58.860001,2027400,57.35565
"825",58.689999,60.380001,58.650002,59.82,4457800,58.291113
"826",60.029999,60.200001,59.299999,59.68,2458700,58.154692
"827",59.720001,60.240002,59.380001,59.540001,3796500,58.018271
"828",59.48,59.650002,59.099998,59.580002,2918300,58.057249
"829",59.549999,60.09,59.25,59.73,2627700,58.203413
"830",59.759998,60.09,59.439999,59.5,2289300,57.979292
"831",59.529999,59.740002,59.049999,59.470001,2038900,57.95006
"832",59.240002,59.52,58.279999,58.709999,3262200,57.209482
"833",57.970001,57.98,57.200001,57.759998,3530700,56.283762
"834",57.860001,58.939999,57.810001,58.599998,2260700,57.102293
"835",58.400002,58.66,57.580002,58.290001,1930300,56.800218
"836",58.130001,58.450001,57.810001,57.970001,2166100,56.488397
"837",58.099998,59.139999,57.990002,58.919998,2074800,57.414114
"838",58.490002,59.18,58.310001,58.360001,1732300,56.868429
"839",58.610001,58.990002,58.139999,58.200001,2877200,56.712519
"840",58.23,58.73,57.950001,58.299999,3133100,56.809961
"841",58.799999,60.41,58.790001,60.279999,4366200,58.739356
"842",59.990002,61.369999,59.779999,60.799999,3305800,59.246066
"843",60.299999,61.200001,60.139999,60.939999,2246700,59.382487
"844",60.740002,61.490002,60.5,60.970001,2868100,59.411723
"845",61.48,63.09,61.310001,62.490002,4179700,60.892875
"846",62.419998,63.130001,62.009998,62.970001,2647500,61.360607
"847",63.439999,63.580002,62.580002,63.209999,3229200,61.594471
"848",64.919998,66.82,64.510002,65.32,8475700,63.650544
"849",66.07,66.919998,65.209999,65.519997,5280900,63.845429
"850",65.029999,65.029999,63.689999,64.099998,3223500,62.461723
"851",64.129997,64.800003,63.970001,64.5,2348900,62.851502
"852",64.709999,65,63.889999,64.540001,1924100,62.89048
"853",64.739998,64.779999,63.77,64.029999,2508300,62.393513
"854",64.279999,64.730003,64.07,64.529999,2278400,62.880734
"855",64.629997,64.980003,62.849998,63.41,2391000,61.78936
"856",63.349998,63.82,62.790001,63.220001,2407400,61.604217
"857",63.189999,63.950001,62.709999,63.66,2345900,62.03297
"858",63.810001,64.669998,63.759998,64.459999,2408200,62.812523
"859",64.269997,64.440002,63.450001,63.790001,2663200,62.159649
"860",64.480003,64.480003,59.400002,61.400002,9580600,59.830733
"861",61.32,61.490002,59.529999,59.759998,6374000,58.232645
"862",59.77,60.560001,59.73,60.110001,3538900,58.573702
"863",61.509998,61.509998,60.439999,60.709999,4171600,59.158366
"864",60.650002,60.700001,59.459999,59.830002,3234600,58.30086
"865",59.720001,60.599998,59.5,60.599998,2674800,59.051177
"866",60.580002,61.029999,60.169998,60.82,2350800,59.265555
"867",60.93,61.110001,60.23,60.48,2666600,58.934245
"868",60.619999,60.799999,59.599998,59.790001,2724300,58.261881
"869",59.779999,63.200001,59.419998,62.77,11442600,61.165718
"870",65.059998,65.599998,62.060001,62.75,14575600,61.146228
"871",63.220001,63.52,62.470001,62.599998,5586800,61.000061
"872",63.040001,63.099998,62.27,62.57,4494500,60.970829
"873",62.360001,62.5,60.790001,61.599998,3523600,60.025619
"874",61.450001,62.389999,61.23,61.27,3299400,59.704055
"875",61.27,61.509998,60.439999,60.57,2278600,59.021945
"876",60.610001,61.23,60.200001,60.619999,2250200,59.070666
"877",60.889999,60.91,60.299999,60.540001,3362700,58.992713
"878",60.740002,61.93,60.459999,61.450001,3588500,59.879455
"879",61.259998,61.799999,60.77,60.810001,3597300,59.255812
"880",60.610001,61.900002,60.43,61.360001,3845900,59.791755
"881",61.84,61.900002,60.18,60.48,3129000,58.934245
"882",60.68,60.990002,60.130001,60.700001,2434800,59.148623
"883",60.48,61.509998,60.450001,60.82,3200800,59.265555
"884",60.400002,60.549999,59.299999,59.57,3354600,58.258237
"885",59.799999,60.299999,59.389999,59.419998,2967000,58.111539
"886",59.43,59.869999,59,59.220001,3039700,57.915946
"887",59.619999,60.560001,59.540001,60.400002,2800500,59.069962
"888",60.259998,60.279999,59.599998,59.650002,3026400,58.336478
"889",59.700001,59.880001,58.029999,59.34,4353500,58.033303
"890",59.349998,61.119999,59.150002,60.75,3620000,59.412253
"891",60.939999,61.110001,60.130001,60.939999,3954400,59.598068
"892",61.310001,61.849998,60.709999,60.810001,1940000,59.470934
"893",60.740002,61.450001,60.59,61.259998,847800,59.911021
"894",61.16,61.459999,60.599998,61.119999,2125300,59.774105
"895",61.419998,61.880001,61.130001,61.689999,1472900,60.331553
"896",61.75,62.400002,61.560001,61.799999,2724100,60.439131
"897",61.84,62.189999,61.380001,61.869999,2336400,60.507589
"898",61.689999,61.84,60.919998,61.16,2056900,59.813225
"899",61.299999,61.68,60.799999,61.029999,1735600,59.686087
"900",60.5,60.650002,60.07,60.25,2565900,58.923264
"901",60.919998,61.990002,60.779999,61.48,3499200,60.126178
