"","MJN.Open","MJN.High","MJN.Low","MJN.Close","MJN.Volume","MJN.Adjusted"
"454",82.389999,83.080002,82.370003,82.43,864600,78.070862
"455",82.279999,83.029999,81.970001,82.949997,774800,78.56336
"456",82.589996,83.330002,82.349998,83.199997,870100,78.800139
"457",83.599998,83.949997,82.43,82.480003,1123300,78.118221
"458",82.610001,84.660004,82.5,84.190002,1108300,79.73779
"459",84.330002,84.389999,83.059998,83.480003,853200,79.065338
"460",83.400002,83.800003,83.25,83.449997,811200,79.036918
"461",83.279999,83.949997,83.110001,83.730003,588700,79.302117
"462",83,83.540001,82.760002,83.339996,847700,78.932735
"463",83.360001,83.75,82.169998,82.169998,1036900,77.82461
"464",82.620003,83.220001,82.43,82.709999,1025600,78.336054
"465",82.830002,82.949997,82.5,82.660004,748700,78.288702
"466",82.699997,83.410004,82.489998,83.099998,1047700,78.705429
"467",83.510002,84.919998,83.440002,84.040001,1154800,79.595721
"468",84.379997,84.589996,83.529999,83.610001,1879700,79.18846
"469",82.139999,82.949997,80.580002,81.660004,4779500,77.341585
"470",82.059998,83.209999,81.790001,82.949997,1550600,78.56336
"471",83.019997,84.690002,83.019997,84.050003,1382000,79.605194
"472",83.360001,83.360001,80.949997,81.160004,2272400,76.868027
"473",81.239998,81.910004,80.629997,80.900002,1715900,76.621774
"474",81.529999,83.669998,81.18,83.07,2606900,78.677016
"475",82.900002,87.269997,82.900002,86.529999,2068400,81.954041
"476",86.650002,87.080002,85.660004,85.970001,1592600,81.423657
"477",85.459999,85.730003,84.82,85.559998,1431600,81.035336
"478",85.510002,86.190002,84.550003,84.57,1725500,80.097692
"479",84.440002,85.720001,84.440002,85.550003,1546000,81.02587
"480",85.639999,85.889999,84.639999,84.809998,944000,80.324998
"481",84.760002,85.400002,84.330002,84.360001,822600,79.898798
"482",84.440002,84.919998,83.919998,84.010002,947000,79.567309
"483",83.690002,84.040001,83.139999,83.410004,1714000,78.99904
"484",82.669998,83.32,82.550003,82.769997,2122400,78.392878
"485",83.160004,83.639999,82.760002,83,1317300,78.610718
"486",82.949997,84.089996,82.730003,83.220001,1336400,78.819085
"487",82.82,83.080002,82.139999,82.620003,1454200,78.250817
"488",82.629997,84.209999,82.290001,83.260002,1634700,78.856971
"489",83.440002,84.75,83.379997,84.260002,1274400,79.804088
"490",84.379997,84.559998,82.510002,82.529999,1040300,78.165572
"491",83.010002,83.160004,80.830002,81,1410600,76.716484
"492",80.93,82.169998,80.559998,82.129997,912600,77.786724
"493",82.889999,82.889999,81.669998,82.120003,962900,77.777258
"494",81.410004,81.720001,80.43,81.290001,1339700,76.991149
"495",81.400002,82.239998,81.330002,82.190002,1060800,77.843556
"496",82.190002,83.279999,82.099998,83.019997,1244300,78.629658
"497",83.290001,83.650002,82.919998,83.459999,1060000,79.046391
"498",83.010002,83.540001,81.629997,81.650002,1287200,77.332112
"499",81.529999,82.449997,80.540001,80.739998,1343600,76.470232
"500",80.25,80.25,77.720001,78.150002,2597400,74.017202
"501",78.239998,79.129997,77.75,79.019997,1560800,74.841189
"502",79.57,79.720001,78.989998,79.400002,1143900,75.201098
"503",80,81.449997,79.790001,81.440002,1109400,77.133218
"504",81.879997,82.160004,80.949997,81.120003,1071000,76.830141
"505",80.629997,81.449997,80.019997,81.449997,1363400,77.142684
"506",81.82,82.120003,81.029999,81.129997,754700,76.839607
"507",81.25,81.970001,80.989998,81.580002,975300,77.265814
"508",81.769997,83.260002,81.32,82.169998,1067000,77.82461
"509",82.559998,86.209999,82.5,85.720001,1995000,81.186878
"510",85.669998,86.099998,84.68,85.32,1772000,80.80803
"511",84.580002,87.129997,84.580002,86.769997,1954800,82.181347
"512",87.099998,87.82,86.040001,86.339996,1473000,81.774086
"513",86.199997,86.5,84.75,85.660004,1807000,81.130053
"514",85.419998,86.860001,85.379997,85.870003,1461200,81.614781
"515",86.07,88.720001,85.940002,88.639999,5243000,84.247513
"516",87.68,87.68,85.959999,87,1671600,82.688782
"517",87.110001,87.519997,86.32,86.400002,1603900,82.118516
"518",86.730003,87.360001,86.260002,86.610001,1604400,82.318109
"519",86.129997,86.32,84.610001,85.650002,1349700,81.405682
"520",84.739998,84.739998,79.080002,80.510002,7185800,76.520391
"521",80.300003,81,78.830002,80.830002,3033000,76.824533
"522",80.959999,82.300003,80.800003,81.730003,1587400,77.679936
"523",81.75,81.860001,80.019997,80.400002,1596000,76.415841
"524",80.339996,81,79.790001,80.019997,1326300,76.054667
"525",79.989998,80.110001,78.449997,78.699997,1258400,74.800079
"526",79.43,79.650002,72.400002,75.290001,10316600,71.559063
"527",79.849998,80.730003,76.449997,78.279999,7861000,74.400894
"528",77.690002,79.730003,76.690002,77.540001,2274500,73.697566
"529",77.529999,77.699997,76.959999,77.019997,1996600,73.20333
"530",75.470001,75.470001,71.459999,73,7270000,69.382541
"531",73.150002,74.129997,73.010002,73.589996,2606300,69.943301
"532",73.580002,74.610001,71.889999,73.010002,3049600,69.392048
"533",73.010002,75.129997,72.370003,74.93,3553900,71.216902
"534",74.300003,74.690002,73.040001,74.080002,2157400,70.409024
"535",73.339996,73.470001,72.230003,72.940002,1184600,69.325517
"536",73.209999,73.620003,72.639999,73.110001,1943900,69.487091
"537",73.18,73.589996,72.32,72.980003,1942400,69.363536
"538",72.660004,74.830002,68.089996,70.690002,6224200,67.187014
"539",71.830002,74.239998,70.919998,72.019997,3381700,68.451101
"540",72.18,72.860001,71.599998,72.599998,1778400,69.002362
"541",72.360001,73.150002,71.959999,72.959999,2146600,69.344523
"542",73.260002,73.5,72.169998,72.309998,1523800,68.726731
"543",71.919998,72.5,71.480003,72.080002,1201300,68.508133
"544",73.18,74.790001,73.010002,73.839996,1208500,70.180912
"545",73.739998,74.029999,72.660004,72.690002,1429800,69.087905
"546",73.019997,73.339996,72.510002,73.019997,2067400,69.401547
"547",73.959999,74.129997,72.849998,73.220001,1885300,69.591641
"548",73.199997,74.32,73.019997,73.209999,1065300,69.582134
"549",73.220001,73.459999,72.440002,73,1368600,69.382541
"550",73.120003,73.440002,72.68,72.959999,1565800,69.344523
"551",73.239998,73.349998,72.510002,73,1048800,69.382541
"552",72.830002,73.029999,72.360001,72.919998,1627300,69.306504
"553",73.129997,73.160004,72.150002,73.080002,1987400,69.458579
"554",73.309998,73.309998,72.489998,72.93,1644100,69.31601
"555",72.809998,73.010002,71.800003,72.349998,1352500,68.76475
"556",72.389999,72.489998,70.589996,70.93,1943100,67.415119
"557",70.790001,71.849998,69.760002,71.709999,2555100,68.156465
"558",71.449997,72.349998,70.980003,72.160004,1530600,68.58417
"559",71.839996,72.989998,71.800003,72.809998,1102600,69.201954
"560",72.970001,73.230003,72.190002,72.93,994500,69.31601
"561",72.720001,73.690002,72.419998,73.330002,1303700,69.69619
"562",73.510002,73.519997,72.309998,72.440002,936200,68.850294
"563",72.139999,72.459999,71.660004,72.309998,790400,68.726731
"564",72.529999,73.419998,72.190002,73.330002,1223800,69.69619
"565",73.5,74,72.419998,73.589996,1281700,69.943301
"566",73.589996,76.720001,73.57,75.949997,3614000,72.186353
"567",76.059998,76.18,74.839996,75.699997,3050200,71.948742
"568",75.720001,76.849998,75.57,75.980003,1982100,72.214873
"569",76.010002,76.540001,75.690002,75.779999,1157500,72.024779
"570",75.860001,75.860001,74.510002,74.709999,1824500,71.007803
"571",74.760002,75.169998,74.5,74.559998,1081000,70.865234
"572",74.690002,75.730003,74.43,75.540001,1257900,72.086723
"573",75.510002,76.110001,74.400002,75.160004,1336900,71.724097
"574",75.080002,75.610001,73.800003,74.019997,1449000,70.636205
"575",74.110001,76.190002,74.110001,75.720001,2361100,72.258495
"576",76,77.440002,75.949997,77.050003,1383400,73.527696
"577",77.110001,77.220001,76.040001,76.529999,1392800,73.031464
"578",76.93,78.150002,76.32,77.57,2626800,74.023922
"579",76.769997,76.860001,74.709999,74.769997,2025800,71.351919
"580",75.129997,76.230003,73.470001,73.639999,3195300,70.273579
"581",73.830002,74.269997,73.309998,73.370003,1669600,70.015926
"582",73.57,74.790001,73.370003,74.360001,938700,70.960666
"583",74.059998,74.059998,72.839996,73.279999,1778600,69.930036
"584",73.260002,74.25,72.699997,72.959999,2231300,69.624665
"585",73.25,73.989998,72.120003,72.449997,1627700,69.137977
"586",72.849998,73.300003,72.449997,72.610001,1748200,69.290667
"587",72.879997,73.360001,72.449997,72.650002,991200,69.328839
"588",73.010002,73.080002,72.190002,72.599998,1790000,69.281122
"589",72.559998,72.769997,71.599998,72.160004,1148900,68.861241
"590",72.309998,72.339996,71.629997,71.699997,1156000,68.422263
"591",71.519997,72.099998,70.970001,71.07,1142300,67.821066
"592",71.449997,71.629997,70.879997,71.010002,1655000,67.763811
"593",71.190002,71.190002,70.080002,70.610001,1031900,67.382096
"594",70.629997,71.089996,70.349998,70.769997,1241200,67.534778
"595",70.989998,71.650002,70.82,71.370003,2070700,68.107355
"596",71.519997,72.330002,71.290001,71.769997,1541300,68.489063
"597",71.690002,72,71.339996,71.440002,1193800,68.174154
"598",71.419998,71.419998,69.830002,70.220001,1909000,67.009925
"599",70.019997,70.099998,68.870003,69.769997,1701100,66.580492
"600",69.349998,70.099998,69.150002,69.989998,1396700,66.790436
"601",70.150002,70.449997,69.169998,69.510002,1639900,66.332383
"602",65.580002,65.980003,62.509998,63.529999,11838400,60.625753
"603",63.689999,63.849998,61.73,62,5859300,59.165697
"604",62.540001,63.169998,61.27,61.66,4668400,58.84124
"605",62.02,64.360001,61.990002,63.720001,6662800,60.80707
"606",63.810001,66.559998,63.810001,64.970001,4497600,61.999926
"607",65.050003,65.830002,65.029999,65.620003,3115200,62.620213
"608",65.720001,66.519997,65.360001,66.269997,2252700,63.240493
"609",66.059998,66.57,65.339996,66.239998,2248300,63.211866
"610",66.160004,66.370003,65.510002,65.510002,1950000,62.515241
"611",65.589996,66.040001,65.300003,65.699997,1271600,62.696551
"612",65.800003,66.040001,65.57,65.849998,1013400,62.839695
"613",65.519997,68.040001,65.410004,67.699997,3377600,64.605122
"614",67.699997,67.75,66.529999,66.639999,2018500,63.593581
"615",66.860001,67.32,66.110001,66.669998,2383700,63.622209
"616",66.550003,66.809998,65.360001,65.970001,2378000,62.954212
"617",66.400002,67.529999,66.400002,66.82,1450800,63.765353
"618",66.879997,67.360001,65.519997,66.120003,1967800,63.097356
"619",66.290001,66.769997,65.800003,66.120003,1743900,63.097356
"620",66.559998,67.489998,66.480003,67.400002,620500,64.31884
"621",66.860001,67.360001,66.849998,67.330002,1646900,64.252041
"622",66.980003,67.510002,66.980003,67.209999,2117600,64.137524
"623",67.279999,68.389999,66.970001,68.339996,1427100,65.215864
"624",68.389999,69,68.050003,68.370003,1947700,65.244498
"625",68.209999,68.610001,67.779999,68.190002,2110400,65.072727
"626",68.410004,68.550003,67.919998,68.050003,2274100,64.939127
"627",68.07,68.330002,67.589996,67.610001,2131000,64.519239
"628",68.089996,68.230003,67.550003,67.57,1152500,64.481067
"629",67.610001,67.620003,66.599998,66.830002,1171500,63.774898
"630",67.099998,67.099998,66.650002,66.82,1440200,63.765353
"631",66.730003,66.919998,66.220001,66.470001,1678800,63.431355
"632",66.739998,66.769997,66.379997,66.540001,1484200,63.498154
"633",66.629997,66.68,65.860001,66.040001,1472900,63.021012
"634",65.739998,66.160004,65.550003,65.629997,1305800,62.915555
"635",65.379997,66.610001,65.379997,65.860001,3427900,63.136045
"636",65.610001,66.059998,65.43,66,1653200,63.270254
"637",66.139999,66.480003,65.980003,66.199997,2297800,63.461979
"638",66.449997,66.68,65.790001,65.830002,1739900,63.107287
"639",65.989998,66.269997,65.57,66.269997,1383900,63.529084
"640",65.849998,66.510002,65.290001,65.730003,1734700,63.011425
"641",65.559998,66.849998,65.470001,66.129997,366000,63.394875
"642",66.059998,66.43,65.57,65.660004,909300,62.94432
"643",65.790001,65.809998,65.089996,65.57,970800,62.858039
"644",65.360001,66.07,65.040001,65.110001,691400,62.417065
"645",65,65.919998,64.5,65.889999,818600,63.164803
"646",66.779999,68.830002,66.760002,68.809998,1953100,65.964031
"647",68.699997,70.300003,68.089996,69.949997,2824500,67.05688
"648",70.150002,70.370003,69.669998,69.989998,2060300,67.095227
"649",69.970001,69.970001,69.290001,69.739998,1728700,66.855567
"650",69.82,70.059998,68.870003,69.110001,1107900,66.251626
"651",69.239998,69.349998,68.019997,68.239998,1121800,65.417606
"652",68.57,69.099998,68,68.190002,1775100,65.369679
"653",68.32,69.400002,67.699997,69.160004,3345400,66.299561
"654",69.32,69.809998,68.730003,69.489998,1365700,66.615907
"655",69.440002,69.580002,69.089996,69.239998,1201600,66.376247
"656",68.379997,68.379997,65.779999,66.959999,2401200,64.190548
"657",66.339996,66.959999,65.550003,66.519997,2528000,63.768744
"658",66.690002,67.300003,66.610001,66.800003,1772200,64.037169
"659",66.769997,67.860001,65.379997,67.779999,1908400,64.976633
"660",67.779999,68.650002,67.779999,68.5,1643600,65.666855
"661",68.360001,69.68,68.360001,69.540001,1567900,66.663842
"662",69.629997,70.489998,69.449997,70.029999,1573700,67.133573
"663",70.169998,70.379997,68.410004,68.529999,1333200,65.695613
"664",68.5,69.050003,68.300003,68.709999,1293100,65.868168
"665",68.559998,68.790001,68.089996,68.150002,2163500,65.331332
"666",74.010002,77.220001,73.580002,76,7468100,72.856657
"667",75.389999,76.110001,74.32,75.050003,3302600,71.945951
"668",75.120003,75.660004,74.32,75.059998,2643500,71.955532
"669",75.330002,77.190002,75.330002,76.160004,1637500,73.010042
"670",75.769997,77.209999,74.940002,77.199997,1646900,74.007022
"671",77.349998,77.959999,76.080002,76.849998,1054700,73.671499
"672",76.849998,77.809998,76.57,77.510002,1095800,74.304205
"673",77.339996,77.660004,76.919998,77.330002,947300,74.13165
"674",77.260002,77.730003,76.559998,77.650002,909900,74.438414
"675",77.860001,78.169998,77.379997,77.839996,1463800,74.620551
"676",77.800003,78.629997,77.800003,78.400002,1506000,75.157395
"677",78.790001,79.120003,78.050003,78.949997,1776600,75.684642
"678",79.18,80.43,78.790001,80.400002,2283200,77.074675
"679",80.489998,81.040001,79.040001,79.050003,1779900,75.780512
"680",78.830002,79.269997,77.790001,78.07,2261300,74.841042
"681",78.419998,79.089996,78.150002,78.959999,1361500,75.694231
"682",76.839996,77.68,75.279999,75.32,4590600,72.204781
"683",75.639999,75.989998,74.269997,74.419998,2927300,71.342003
"684",74.620003,74.980003,74.239998,74.650002,1875400,71.562494
"685",75.040001,75.639999,74.57,74.910004,1938400,71.811742
"686",74.739998,75.440002,74.239998,75.269997,1857900,72.156846
"687",75.010002,75.470001,74.669998,75.209999,1751000,72.09933
"688",75.529999,75.760002,75.050003,75.449997,1028200,72.329402
"689",75.790001,75.889999,75.309998,75.589996,865900,72.463611
"690",75.639999,75.900002,74.349998,74.730003,879000,71.639187
"691",75.029999,75.339996,74.790001,74.93,1135400,71.830912
"692",74.25,74.57,72.589996,72.720001,1843100,70.030085
"693",72.75,72.860001,71.470001,71.699997,1836900,69.047811
"694",71.699997,71.699997,70.010002,70.5,3278100,67.892202
"695",70.739998,73.18,70.580002,72.699997,4269500,70.010821
"696",72.610001,74.040001,72.5,73.349998,2950100,70.636779
"697",72.93,74.75,72.68,74.300003,2186200,71.551642
"698",74.440002,74.57,73.139999,73.489998,1680700,70.771599
"699",73.839996,74.610001,73.629997,74.519997,1363100,71.763499
"700",74.559998,76.43,74.260002,75.720001,2207400,72.919115
"701",75.57,76.440002,75.330002,75.809998,1412500,73.005782
"702",76.239998,77.25,76.110001,77,1884600,74.151766
"703",77.139999,77.290001,76.480003,76.900002,1388100,74.055467
"704",76.620003,77.400002,76.510002,77.129997,920000,74.276955
"705",77.199997,77.599998,76.779999,77.449997,893300,74.585118
"706",77.260002,77.699997,76.779999,76.940002,884300,74.093988
"707",77.080002,78.019997,76.660004,76.800003,1466500,73.959167
"708",76.980003,76.980003,75.410004,75.800003,2291900,72.996157
"709",75.989998,76.510002,75.360001,75.5,1442300,72.707251
"710",74.830002,75.879997,74.440002,75.760002,885400,72.957636
"711",75.620003,76.639999,75.620003,76.639999,659900,73.805082
"712",76.5,76.589996,75.5,75.730003,1013100,72.928747
"713",75.830002,77.169998,75.790001,77.07,761800,74.219177
"714",77.169998,78.349998,77.019997,77.57,778800,74.700682
"715",77.260002,77.949997,76.889999,77.510002,727900,74.642904
"716",77.290001,78.139999,76.849998,77.769997,1656400,74.893281
"717",78.900002,81.660004,78.550003,80.760002,3681300,77.772686
"718",80.330002,81.080002,79.989998,80.199997,2745300,77.233395
"719",80.169998,81.419998,80.169998,80.660004,1887700,77.676386
"720",80.660004,81.25,80.209999,81.129997,1486000,78.128995
"721",81,81.959999,80.940002,81.720001,1113600,78.697175
"722",81.099998,82.209999,79.870003,80.860001,2663500,77.868985
"723",81.139999,81.720001,79.639999,80.989998,1957500,77.994174
"724",77.75,80.25,77.190002,79.75,2855000,76.800044
"725",79.449997,80.239998,79.010002,79.970001,958900,77.011907
"726",80.410004,81.290001,79.169998,79.550003,1277000,76.607445
"727",79.480003,82.410004,79.480003,81.089996,1876400,78.090474
"728",81.25,81.800003,80.519997,80.779999,749700,77.791943
"729",80.839996,80.980003,79.349998,79.800003,1408900,76.848197
"730",80.239998,81.349998,80.129997,80.720001,1343600,77.734165
"731",80.480003,80.849998,79.910004,80.209999,1021800,77.243027
"732",80.25,80.510002,79.879997,80.18,850200,77.214138
"733",80.199997,80.489998,79.540001,79.830002,951300,76.877086
"734",79.610001,80.160004,78.699997,78.919998,1033000,76.000744
"735",78.779999,78.989998,78.07,78.970001,1092600,76.048897
"736",79.080002,80.040001,79.080002,79.349998,1110000,76.414838
"737",79.220001,80.889999,79.220001,80.660004,1433700,77.676386
"738",80.629997,81.360001,79.699997,81.279999,1284800,78.273448
"739",81.050003,81.25,80.330002,80.519997,1311100,77.541558
"740",80.510002,80.809998,79.93,80.470001,886600,77.493412
"741",80.470001,80.589996,79.349998,79.5,1453800,76.559291
"742",79.639999,80.900002,79.540001,80.849998,1352400,77.859353
"743",81.059998,86,81,85.900002,4246900,82.722556
"744",85.360001,85.489998,82.550003,84.370003,3463300,81.249152
"745",83.870003,84.75,83.110001,84.440002,1385700,81.316563
"746",84.900002,86.870003,84.82,86.190002,2256500,83.00183
"747",85.93,85.93,84.25,85.019997,1624600,81.875103
"748",84.870003,84.870003,83.050003,83.120003,1133000,80.04539
"749",82.75,83,81.059998,81.07,1155800,78.071217
"750",81.050003,82.690002,80.480003,82.620003,1005100,79.563885
"751",82.589996,83.059998,81.169998,81.75,1163800,78.726064
"752",81.480003,81.540001,79.75,79.919998,1392600,76.963754
"753",80.050003,80.110001,78.879997,79.779999,1133900,76.828933
"754",80.330002,82.849998,80.330002,82.629997,1347100,79.57351
"755",82.809998,82.889999,81.129997,82.080002,1034000,79.043859
"756",81.760002,82.139999,80.739998,81.639999,745100,78.620132
"757",82.010002,82.639999,81.239998,81.290001,886600,78.28308
"758",81.099998,82.339996,80.580002,82.230003,852500,79.188312
"759",82.18,82.68,81.029999,81.349998,605000,78.340858
"760",81.769997,83.669998,81.660004,83.010002,1019700,79.939458
"761",82.779999,83.68,82.779999,83.239998,611900,80.160946
"762",83.089996,83.389999,80.790001,80.830002,949100,77.840096
"763",79.889999,80.010002,77.639999,78.110001,1897400,75.538452
"764",78.559998,79.480003,77.540001,78.25,1380000,75.673842
"765",77.519997,77.760002,76.220001,76.940002,2006900,74.406972
"766",77.25,77.809998,76.75,77.300003,1417500,74.755121
"767",77.860001,79.040001,77.860001,78.709999,958000,76.118697
"768",79.239998,79.739998,78.75,78.760002,988300,76.167054
"769",78.699997,79.699997,78.18,79.230003,1702400,76.621581
"770",79.620003,80.980003,78.989998,79.43,979200,76.814994
"771",78,78,74.589996,74.900002,4198200,72.434133
"772",72.300003,72.769997,66.800003,68.849998,13363700,66.583309
"773",68.940002,69.529999,68.279999,69.330002,4776000,67.047509
"774",69.209999,70.389999,69.209999,69.959999,5870400,67.656766
"775",70.050003,70.360001,68.709999,70.25,3065800,67.937219
"776",70.410004,73.440002,69.739998,72.949997,5033300,70.548326
"777",73.459999,75,72.839996,74.129997,3210300,71.689478
"778",73.739998,74.339996,73.160004,74.269997,1806700,71.824869
"779",74.589996,74.589996,73.25,73.879997,1437200,71.447709
"780",73.760002,73.760002,72.620003,73.629997,1493900,71.20594
"781",74,74,71.900002,72.220001,3241500,69.842364
"782",72.389999,72.690002,71.949997,72.019997,2049400,69.648944
"783",71.870003,73.480003,71.870003,73.300003,1324900,70.886809
"784",73.349998,73.690002,72.370003,72.730003,1772600,70.335575
"785",72.360001,72.5,70.839996,71.610001,3032300,69.252446
"786",71.57,71.739998,70.540001,70.669998,2502500,68.34339
"787",76.330002,78.290001,74.300003,74.449997,4103800,71.998943
"788",74.010002,74.010002,71.739998,73.68,1494900,71.254296
"789",73,73.349998,72.470001,72.889999,1249700,70.490304
"790",73.040001,73.849998,72.800003,73.040001,1417300,70.635367
"791",73.129997,73.57,72.230003,72.839996,1749200,70.441947
"792",73.230003,73.720001,72.5,72.839996,1293700,70.441947
"793",75.120003,76.529999,73.699997,76,3240700,73.497917
"794",76.690002,78.760002,76.379997,78.050003,3606500,75.480429
"795",77.559998,77.910004,76.389999,77.269997,2225400,74.726102
"796",78.769997,80.379997,78.080002,79.050003,3119600,76.447507
"797",79.010002,79.290001,77.839996,78.080002,1421000,75.50944
"798",77.730003,79,77.190002,77.839996,771600,75.277336
"799",77.260002,77.989998,76.849998,77.559998,942800,75.006556
"800",77.900002,77.989998,77.010002,77.209999,800600,74.66808
"801",77.360001,77.449997,76.580002,76.75,1142000,74.223225
"802",76.019997,76.379997,75.239998,76.349998,1275900,73.836392
"803",76.449997,76.540001,75.769997,76.110001,1485000,73.604296
"804",75.849998,76.75,75.800003,76.529999,2196900,74.010467
"805",76.400002,76.800003,75.989998,76.349998,978700,73.836392
"806",76.199997,76.849998,76.099998,76.190002,1339100,73.681664
"807",76.129997,76.860001,76.059998,76.360001,879500,73.846065
"808",76.830002,77.279999,76.459999,76.949997,629700,74.416638
"809",76.989998,77,75.75,75.919998,1534100,73.420549
"810",75.080002,75.199997,74.260002,74.660004,1346300,72.202036
"811",74.519997,74.610001,73.889999,74.099998,1081800,71.660467
"812",74.139999,74.82,73.699997,74.459999,931300,72.008616
"813",75.440002,75.980003,74.709999,75.029999,1373700,72.55985
"814",74.910004,75.5,74.209999,75.279999,1436700,72.801619
"815",75.209999,75.410004,73.970001,75.089996,1970800,72.617872
"816",75.169998,75.330002,74.739998,74.919998,1206800,72.453471
"817",75.129997,75.400002,73.790001,74.760002,1070900,72.298742
"818",74.970001,75.900002,74.970001,75.230003,1086200,72.75327
"819",75.550003,75.739998,73.980003,74.860001,1410700,72.395449
"820",75.010002,75.279999,74.529999,74.900002,1608800,72.434133
"821",74.839996,74.940002,74.699997,74.75,1730300,72.618715
"822",75,75.739998,74.739998,75.639999,1398100,73.483338
"823",76.120003,77.68,75.709999,76.110001,1387700,73.939939
"824",76.650002,78.330002,76.650002,77.860001,2108500,75.640042
"825",77.82,78.5,76.940002,78.480003,2044800,76.242367
"826",78.550003,78.68,77.400002,77.75,1199300,75.533178
"827",77.68,77.900002,77.300003,77.470001,1255600,75.261163
"828",77.699997,77.830002,76.43,76.949997,1018800,74.755985
"829",76.870003,76.949997,75.849998,76.169998,882700,73.998225
"830",75.980003,76.139999,75.150002,75.610001,893300,73.454195
"831",75.830002,76.550003,75.18,75.949997,1053900,73.784497
"832",75.669998,75.849998,74.730003,75.239998,801500,73.094742
"833",75.029999,75.220001,73.949997,74.260002,1097000,72.142688
"834",74.449997,74.449997,73.949997,74.150002,1618400,72.035823
"835",74.059998,74.269997,73.690002,74.25,2603300,72.132971
"836",74.279999,74.989998,73.82,74.040001,1945600,71.928959
"837",73.870003,75.290001,73.809998,75.120003,832500,72.978168
"838",74.900002,75.639999,74.610001,75.089996,754300,72.949017
"839",75,75.480003,74.68,75.089996,1189500,72.949017
"840",75.089996,75.720001,74.110001,74.68,1094200,72.550711
"841",75.169998,76.720001,75.040001,76.480003,1068200,74.299392
"842",76.169998,76.75,76.07,76.730003,541300,74.542264
"843",76.019997,76.019997,74.82,75.419998,1727100,73.26961
"844",75.410004,77.779999,75.07,77.160004,2291300,74.960004
"845",77.510002,79.169998,77.510002,78.93,1415200,76.679534
"846",78.830002,79.610001,78.599998,79.339996,1557300,77.07784
"847",79.82,79.959999,78.580002,78.809998,1334300,76.562953
"848",80.120003,81.279999,79.309998,80.410004,2000900,78.117339
"849",80.419998,81.940002,80.419998,81.339996,1530200,79.020816
"850",81.129997,82.459999,80.940002,82.360001,2793800,80.011737
"851",83.199997,84,77.610001,80.32,5972800,78.029901
"852",80.260002,81.389999,79.730003,81.089996,2186500,78.777944
"853",80.940002,81.940002,80.730003,80.980003,1570900,78.671087
"854",82.720001,82.940002,81.330002,82.800003,1859900,80.439194
"855",83.129997,83.239998,81.629997,82.190002,1360600,79.846586
"856",81.970001,82.190002,81.449997,81.660004,1086800,79.331699
"857",81.860001,82.419998,81.389999,81.949997,1166500,79.613424
"858",82.18,82.660004,81.199997,81.559998,843000,79.234544
"859",81.389999,82.459999,80.940002,82.07,1458600,79.730005
"860",82.519997,82.519997,81.660004,82.010002,891400,79.671718
"861",82.459999,82.459999,79.790001,79.93,1375500,77.651022
"862",80.029999,80.519997,79.059998,80.480003,1945500,78.185343
"863",80.739998,80.949997,79.480003,79.970001,1088800,77.689882
"864",80.019997,80.410004,79.349998,80.050003,1008100,77.767603
"865",79.279999,80.82,78.940002,80.779999,934900,78.476785
"866",80.779999,81,80.400002,80.879997,1408500,78.573932
"867",84.470001,86.629997,83.32,84.849998,5377300,82.43074
"868",85.239998,85.239998,82.5,82.690002,1781200,80.33233
"869",82.870003,83.970001,82.040001,83,2333500,80.633489
"870",82.720001,83.699997,82.580002,83.07,1411800,80.701493
"871",83.099998,83.720001,82.25,83.699997,1337700,81.313528
"872",83.510002,84.25,83.339996,84.089996,1381400,81.692407
"873",84.120003,84.400002,83.610001,83.93,863900,81.536973
"874",83.970001,85.029999,83.650002,84.730003,1623300,82.314166
"875",84.900002,85.120003,84.25,84.790001,873300,82.372453
"876",84.790001,85.089996,84.32,84.510002,701100,82.100438
"877",84.690002,84.970001,84.029999,84.559998,1042100,82.149008
"878",84.519997,85.300003,84.309998,85.239998,1359200,82.80962
"879",84.779999,85.809998,84.589996,85.260002,1477100,82.829054
"880",85.199997,85.720001,84.900002,85.080002,1588500,82.654186
"881",85.580002,85.93,85.260002,85.580002,1573600,83.139929
"882",85.720001,86.199997,85.220001,85.489998,1150500,83.052492
"883",85.389999,85.550003,84.669998,85,1215100,82.576465
"884",85.290001,85.620003,84.839996,85,1263100,82.576465
"885",84.260002,84.900002,83.32,83.949997,1452900,81.883934
"886",84,84.550003,83,83.160004,1036500,81.113383
"887",83.690002,83.690002,82.160004,82.940002,968900,80.898796
"888",82.940002,83.629997,82.349998,82.989998,1174700,80.947561
"889",83.07,83.949997,82.059998,83.919998,1432900,81.854673
"890",83.620003,83.779999,82.370003,83.349998,980800,81.298702
"891",83.410004,83.550003,82.510002,82.889999,1404800,80.850024
"892",83.580002,83.589996,82.709999,83.120003,880900,81.074366
"893",83.300003,83.949997,83.239998,83.330002,522700,81.279197
"894",83.519997,83.849998,82.82,83.349998,722100,81.298702
"895",83.709999,83.709999,82.550003,82.949997,1682100,80.908545
"896",83.269997,83.269997,82.650002,83.099998,3181500,81.054854
"897",83.360001,84.290001,82.330002,83.760002,956500,81.698615
"898",82.779999,84.480003,82.209999,83.169998,1480500,81.123131
"899",83.120003,84.099998,82.419998,83.440002,1649100,81.386491
"900",83.620003,83.889999,82.910004,83,1184500,80.957317
"901",83.040001,84.269997,83.040001,84,1240300,81.932706
