"","COF.Open","COF.High","COF.Low","COF.Close","COF.Volume","COF.Adjusted"
"454",57.32,57.490002,56.720001,56.880001,6781300,54.546819
"455",56.990002,57.299999,56.009998,56.98,4815700,54.642715
"456",56.310001,56.73,55.810001,56.43,4566000,54.115277
"457",56.77,56.900002,55.509998,55.740002,7329900,53.453581
"458",55.889999,56.950001,55.459999,56.360001,4845500,54.048148
"459",56.34,56.540001,55.779999,56.34,3520700,54.028968
"460",55.450001,56.099998,55.009998,55.389999,4819400,53.117936
"461",55.110001,56.220001,55.07,55.650002,4385200,53.367273
"462",54.740002,54.779999,53.950001,54.240002,4577900,52.01511
"463",54.07,54.419998,52.509998,52.689999,6763000,50.528688
"464",53.25,53.91,53.110001,53.73,5549500,51.526028
"465",53.720001,54.73,53.450001,54.650002,3357500,52.408292
"466",54.529999,54.549999,53.389999,53.470001,3474200,51.276695
"467",53.860001,54.330002,52.860001,53.279999,4481500,51.094486
"468",53.720001,54.34,53.209999,54.02,3897800,51.804134
"469",53.669998,54.98,53.380001,54.259998,3687200,52.034287
"470",54.189999,54.450001,53.490002,53.93,4612400,51.717825
"471",54.779999,54.990002,53.82,53.849998,6847800,51.641105
"472",53.77,54.23,53.34,54.080002,5286700,51.861674
"473",54.16,55.189999,54.040001,54.360001,5737200,52.130187
"474",54.830002,55.09,54.139999,54.919998,4368300,52.667214
"475",54.790001,55.48,54.299999,54.84,4388000,52.590497
"476",55.099998,56.279999,55.049999,56.060001,4707400,53.760455
"477",55.849998,56.099998,55.099998,55.48,2518200,53.204244
"478",55.279999,56.900002,55.279999,56.02,3137000,53.722095
"479",55.849998,56.310001,55.220001,56.080002,3783700,53.779635
"480",56.290001,56.34,55.369999,55.560001,3398000,53.280965
"481",54.91,55.220001,53.82,54.52,4732500,52.283624
"482",54.080002,55.049999,54.080002,54.650002,3069000,52.408292
"483",54.619999,55.040001,53.279999,54.07,5595600,51.852082
"484",53.560001,53.919998,52.720001,53.529999,5448800,51.334231
"485",54.099998,54.939999,54.09,54.310001,4575600,52.082239
"486",53.75,54.73,53.59,54.369999,4464400,52.139775
"487",53.650002,53.869999,52.310001,52.310001,4206300,50.164278
"488",51.93,52.48,51.16,51.279999,7022500,49.176525
"489",51.580002,52.009998,50.279999,50.299999,6592600,48.283804
"490",50.150002,50.689999,49.720001,49.799999,5340500,47.803846
"491",49.919998,50.060001,48.900002,49.130001,5198500,47.160703
"492",49.139999,50.130001,48.860001,49.880001,4339100,47.880641
"493",50.060001,51.48,49.889999,50.290001,4537000,48.274206
"494",49.68,50.459999,49.009998,50.34,4677000,48.322201
"495",50.98,51.720001,50.720001,51.720001,4834200,49.646887
"496",51.490002,51.919998,50.959999,51.130001,2822300,49.080536
"497",51.450001,52,50.919998,51.880001,2918000,49.800474
"498",51.43,51.43,50.450001,50.98,3987900,48.936547
"499",50.919998,51.810001,50.150002,51.369999,3733200,49.310914
"500",50.130001,50.189999,48.029999,48.400002,7070100,46.459965
"501",48.529999,49.259998,47.990002,48.68,5048300,46.72874
"502",48.599998,50.34,48.540001,50.27,5720100,48.255008
"503",50.82,51.200001,50.360001,50.610001,5408900,48.581379
"504",51.48,51.950001,50.82,51.169998,5182400,49.11893
"505",50.84,52.610001,50.77,52.59,4203100,50.482014
"506",53.25,53.310001,51.73,51.779999,4417900,49.70448
"507",52.169998,53.330002,51.459999,53.080002,4605700,50.952374
"508",52.740002,53.060001,51.75,52.07,5487800,49.982857
"509",52.32,53.360001,51.959999,53.009998,4395100,50.885177
"510",53.52,54.009998,53.09,53.810001,9432200,51.653113
"511",53.599998,54.349998,53.330002,54.110001,3457200,51.941087
"512",54.419998,55.290001,54.389999,55.049999,4147000,52.843408
"513",55.16,55.400002,54.040001,54.43,4547000,52.24826
"514",54.849998,54.93,52.93,53.029999,4282100,50.904376
"515",53.43,53.610001,52.75,52.93,7725500,50.808385
"516",51.740002,52.650002,51.639999,52.189999,3150100,50.098046
"517",52.299999,53.450001,52.16,53.139999,3399300,51.009967
"518",53.16,53.41,52.560001,53.169998,3162900,51.038763
"519",52.619999,53.5,52.27,53.459999,2883700,51.31714
"520",54.790001,54.91,54,54.66,3741000,52.469041
"521",54.869999,54.900002,53.82,54.75,2516100,52.555433
"522",54.59,55.34,54.540001,55.099998,1309500,52.891403
"523",54.740002,54.98,54.080002,54.529999,1870600,52.344251
"524",53.860001,54.169998,53.709999,54.02,1874100,51.854695
"525",53.889999,54.279999,53.459999,54.23,1683800,52.056276
"526",53.799999,54.84,53.310001,53.549999,2101000,51.403533
"527",53.599998,54.380001,53.23,54.040001,3051100,51.873893
"528",53.529999,53.689999,52.880001,53.360001,2489200,51.22115
"529",53.470001,54.580002,53.290001,54.419998,2323100,52.238659
"530",54.040001,55.799999,54.040001,55.09,4669100,52.881805
"531",55.650002,55.990002,54.650002,55.830002,2692700,53.592145
"532",55.619999,55.709999,54.419998,54.889999,4196800,52.689821
"533",55.700001,58.689999,55.610001,56.369999,11291500,54.110497
"534",56.130001,56.709999,55.43,55.880001,4140700,53.64014
"535",54.889999,55.540001,54.16,55.299999,3546900,53.083387
"536",55.369999,55.950001,54.560001,55,3576900,52.795413
"537",55.330002,55.709999,54.400002,54.869999,3534700,52.670622
"538",55.77,56.5,55.470001,56.360001,3540300,54.1009
"539",56.810001,57.98,56.200001,57.599998,3368300,55.291194
"540",57.5,57.560001,56.57,56.900002,2618100,54.619256
"541",56.84,56.849998,55.98,56.490002,2419800,54.22569
"542",56.709999,56.82,55.59,55.639999,3025400,53.409759
"543",54.93,55.59,54.18,55.169998,3686900,52.958597
"544",56.130001,57.939999,56.09,57.580002,4622000,55.271999
"545",57.639999,57.779999,56.650002,56.689999,2808800,54.41767
"546",56.900002,57.400002,56.450001,56.580002,3592900,54.312083
"547",56.139999,56.650002,55.689999,56.560001,3498700,54.340904
"548",56.490002,56.720001,55.93,56.549999,2439900,54.331294
"549",56.23,56.41,55.5,56.099998,3220700,53.898949
"550",56.25,56.279999,55.389999,55.59,2598500,53.40896
"551",55.900002,56.189999,54.959999,55.130001,3148500,52.967009
"552",55.130001,55.34,54.790001,55.040001,2924600,52.88054
"553",55.139999,56.599998,55.09,56.23,3796300,54.023849
"554",56.580002,56.830002,55.970001,56.790001,2507400,54.561879
"555",56.48,56.880001,56.200001,56.490002,2442400,54.27365
"556",56.560001,57.419998,56.330002,56.470001,3558400,54.254435
"557",56.259998,56.57,55.68,55.880001,3104000,53.687583
"558",55.77,56.099998,55.48,55.630001,2499800,53.447391
"559",55.490002,57.07,55.490002,56.869999,4428700,54.638739
"560",56.919998,57.060001,56.32,56.830002,2071100,54.600311
"561",56.509998,56.98,56.200001,56.669998,2036200,54.446585
"562",56.790001,56.93,56.330002,56.470001,2263600,54.254435
"563",56.130001,56.330002,55.619999,56.02,2480400,53.822089
"564",56.360001,56.98,55.990002,56.529999,3856700,54.312078
"565",56.5,56.830002,56.139999,56.490002,2768300,54.27365
"566",55.810001,56.200001,55.400002,56.169998,35629000,53.966202
"567",56.75,57.299999,56.43,57.16,10024400,54.917362
"568",57.299999,57.59,56.470001,57.41,4794800,55.157553
"569",57.549999,57.959999,56.959999,57.040001,4441800,54.802071
"570",56.970001,56.970001,56,56.470001,7757100,54.254435
"571",56.77,58.099998,56.77,57.919998,7650500,55.647542
"572",57.810001,59.389999,57.32,58.98,5245800,56.665955
"573",58.889999,59.740002,58.709999,59.369999,5748700,57.040653
"574",59.18,59.290001,58.610001,58.759998,4088900,56.454585
"575",58.509998,58.509998,57.5,57.880001,3824400,55.609114
"576",57.84,58.169998,57.619999,57.970001,4433100,55.695583
"577",57.73,58.18,57.549999,58.049999,3530900,55.772442
"578",58.529999,58.540001,57.23,57.259998,5362300,55.013437
"579",56.82,58.040001,56.619999,57.349998,3948800,55.099906
"580",57.560001,57.810001,55.869999,55.900002,6048500,53.706799
"581",55.93,55.959999,55.139999,55.279999,3984600,53.111121
"582",55.77,57.099998,55.73,56.959999,5858800,54.725208
"583",56.630001,57.209999,56.18,57.009998,4945800,54.773245
"584",57.490002,58.73,57.490002,58.060001,3947700,55.782052
"585",58.259998,58.5,57.799999,58.310001,3165000,56.022243
"586",58.389999,58.73,57.889999,58.630001,2971500,56.329688
"587",58.990002,59.639999,58.68,59.529999,4218600,57.194375
"588",60.049999,60.049999,58.740002,59,3266600,56.68517
"589",58.77,59.099998,58.5,59.049999,1959600,56.733208
"590",58.889999,59.150002,58.360001,58.66,2837900,56.35851
"591",58.779999,58.779999,58.060001,58.23,2567500,55.94538
"592",58.799999,59.189999,58.279999,58.889999,2689300,56.579486
"593",58.700001,59.110001,57.759998,58.209999,4418800,55.926165
"594",56.759998,57.900002,56.75,57.599998,7499500,55.340097
"595",58.029999,58.5,57.639999,58.009998,3572000,55.734011
"596",58.450001,58.540001,57.619999,58.029999,3480700,55.753227
"597",57.779999,57.869999,57.130001,57.299999,5300600,55.051868
"598",59.099998,60.889999,58.919998,60.75,11775500,58.36651
"599",61.139999,61.330002,59.810001,60,6039400,57.645936
"600",59.349998,60.330002,59.040001,60.02,5923500,57.665152
"601",60.200001,60.389999,59.57,59.669998,3622800,57.328882
"602",60.290001,60.470001,59.700001,59.970001,3048100,57.617114
"603",59.16,60.34,59.119999,60,2968700,57.645936
"604",60.330002,60.330002,59.48,60.169998,3082500,57.809264
"605",60.349998,61.41,60.150002,61.400002,4408800,58.991009
"606",61.5,61.830002,61.080002,61.400002,4685100,58.991009
"607",61.18,61.389999,60.299999,60.68,2567400,58.299257
"608",60.73,61.450001,60.57,61.07,2885000,58.673955
"609",60.369999,60.369999,58.900002,59.419998,4927900,57.135469
"610",59.41,59.84,57.549999,58.290001,6017600,56.048917
"611",58.040001,59.049999,57.810001,58.369999,2984700,56.125839
"612",58.470001,58.490002,57.529999,57.82,2252300,55.596986
"613",57.509998,58.09,57.029999,57.310001,2871300,55.106596
"614",57.52,57.610001,55.98,56.139999,3208600,53.981577
"615",55.689999,55.799999,54.450001,54.77,7143400,52.66425
"616",54.810001,56.099998,54.810001,55.700001,5202800,53.558495
"617",56.25,58.139999,56.130001,58.139999,4620200,55.904683
"618",58.049999,58.689999,57.700001,58.48,2975500,56.231611
"619",58.75,58.82,57.990002,58.310001,1434700,56.068148
"620",58.66,58.970001,58.5,58.970001,882800,56.702773
"621",58.470001,58.82,58.299999,58.669998,2210400,56.414304
"622",57.91,58.16,57.200001,57.610001,3778500,55.395061
"623",57.220001,58.139999,56.970001,58.080002,2422800,55.846992
"624",58.470001,58.549999,57.639999,58.259998,2341200,56.020068
"625",58.099998,58.349998,57.43,57.599998,3338700,55.385443
"626",57.84,58.110001,57.27,57.330002,2889600,55.125827
"627",57.369999,57.400002,56.630001,57.02,2391400,54.827744
"628",57.240002,57.790001,56.450001,57.049999,3125600,54.85659
"629",57.93,57.93,56.330002,57.27,2946000,55.068133
"630",57.639999,57.98,56.82,57.07,3205800,54.875821
"631",56.91,57.799999,56.779999,57.5,2931400,55.289289
"632",57.66,58.700001,57.610001,58.259998,4002200,56.020068
"633",58.389999,58.91,57.82,58.419998,3744900,56.173916
"634",58.400002,58.529999,57.73,58,3087700,55.770066
"635",57.82,57.93,56.669998,56.830002,3363600,54.645051
"636",57.09,58.27,57.049999,58.009998,3700000,55.77968
"637",58.240002,59.939999,58.240002,59.860001,5200100,57.558555
"638",59.849998,59.900002,58.709999,58.720001,3513900,56.462385
"639",58.68,59.169998,58.290001,59.150002,6657400,56.875853
"640",58.790001,59.380001,58.310001,58.889999,4359300,56.625847
"641",58.860001,58.860001,58.389999,58.549999,578100,56.298919
"642",58.610001,58.779999,57.639999,57.790001,1674500,55.568141
"643",57.889999,57.970001,56.450001,57.349998,2365400,55.145055
"644",56.93,57.400002,56.73,57.099998,2073200,54.904667
"645",56.77,57.950001,56.470001,57.93,2733500,55.702757
"646",59.529999,61.25,59.299999,61.23,6661100,58.875881
"647",60.889999,61.32,60.360001,60.549999,5730000,58.222025
"648",60.779999,61.959999,60.630001,61.959999,4273700,59.577814
"649",61.799999,62.919998,61.599998,62.880001,6413400,60.462445
"650",62.490002,62.610001,61.580002,62.16,3826700,59.770126
"651",62.369999,62.669998,62.18,62.310001,2894900,59.91436
"652",62.73,62.869999,62.130001,62.869999,4569400,60.452827
"653",62.490002,62.790001,61.84,61.990002,3377400,59.606663
"654",62.779999,62.900002,60.880001,61.279999,4904700,58.923958
"655",61.09,61.849998,61.09,61.700001,2781200,59.327812
"656",61.41,61.779999,61.060001,61.75,4057700,59.375889
"657",61.880001,62.139999,61.240002,61.59,6044700,59.222041
"658",56.59,57.5,56.209999,56.990002,27136300,54.798899
"659",56.860001,56.900002,56.080002,56.16,8788900,54.000808
"660",56.32,56.759998,56.080002,56.240002,4814900,54.077734
"661",56.240002,56.93,56.200001,56.860001,5489000,54.673896
"662",56.98,57.330002,56.02,56.32,6656200,54.154657
"663",56.580002,56.59,55.900002,56,5616300,53.84696
"664",55.669998,56.009998,55.130001,55.619999,6769000,53.481569
"665",55.459999,56.720001,55.450001,56.560001,5605300,54.385431
"666",56.41,56.75,56.18,56.32,4628900,54.154657
"667",56.779999,57.049999,56.32,56.5,6329900,54.327736
"668",56.110001,56.68,56.009998,56.389999,4016800,54.221965
"669",56.740002,57.369999,56.470001,57.130001,4832800,54.933516
"670",56.790001,57.91,56.709999,57.470001,4668200,55.260444
"671",57.75,57.84,56.790001,57.189999,5030000,55.039093
"672",57.380001,57.560001,56.889999,57.27,3733100,55.116086
"673",57.02,57.080002,56.330002,56.549999,3865900,54.423164
"674",56.419998,56.529999,55.330002,55.779999,8458900,53.682123
"675",55.799999,56.099998,55.049999,55.07,7385400,52.998827
"676",54.959999,55.619999,54.740002,55.59,6629400,53.49927
"677",56.09,56.09,53.68,54.029999,9782600,51.99794
"678",53.990002,54,52.950001,53.119999,9927100,51.122166
"679",52.25,52.990002,51.900002,52.27,12105900,50.304135
"680",52.139999,52.419998,51.830002,52.209999,6306300,50.246391
"681",52.610001,52.66,51.919998,52.279999,5695700,50.313758
"682",52.450001,52.57,50.799999,50.799999,6376800,48.889421
"683",51.279999,51.610001,50.689999,51.470001,6155400,49.534224
"684",51.34,51.73,50.919998,51.59,6580800,49.64971
"685",51.400002,51.630001,50.740002,51.029999,6471200,49.11077
"686",50.209999,51.950001,50.209999,51.869999,11378200,49.919178
"687",51.740002,53.23,51.73,53.119999,9440900,51.122166
"688",53.610001,54.849998,53.43,53.950001,10804300,51.920951
"689",54.290001,54.599998,53.950001,54.310001,6279400,52.267412
"690",54.360001,54.709999,54.029999,54.419998,4861300,52.373272
"691",54.799999,54.84,53.59,54.200001,4184600,52.161549
"692",54.259998,55.02,53.84,54.98,3983100,52.912212
"693",55,55.23,54.439999,54.599998,5322000,52.546503
"694",54.619999,55.119999,54.529999,54.630001,3115700,52.575377
"695",54.82,55.040001,54.220001,54.509998,3733800,52.459887
"696",54.66,55.259998,54.369999,55.189999,8652100,53.114313
"697",54.529999,54.98,54.25,54.66,3219200,52.604247
"698",54.939999,54.939999,53.169998,53.639999,6083000,51.622609
"699",53.970001,54.099998,53.540001,53.91,4943900,51.882455
"700",53.48,54.07,53.48,53.709999,3292700,51.689976
"701",53.689999,54.16,53.580002,54.099998,2431800,52.065308
"702",54.400002,54.709999,53.900002,54.59,4540100,52.53688
"703",54.900002,55.52,54.849998,55.060001,4867400,52.989205
"704",54.650002,55.209999,54.57,54.82,2530900,52.75823
"705",54.75,55,54.650002,54.950001,2644600,52.883341
"706",55.060001,55.060001,53.439999,53.68,3320900,51.661105
"707",53.849998,54.68,53.849998,54.630001,4061500,52.575377
"708",54.630001,54.709999,53.939999,54.16,4133600,52.123052
"709",54.150002,55.130001,54.080002,55.07,4848600,52.998827
"710",54.360001,54.84,53.82,54.709999,3679700,52.652366
"711",54.529999,55.470001,54.32,55.41,2752500,53.32604
"712",55.5,56.16,55.400002,55.810001,4490700,53.710998
"713",55.959999,56.5,55.740002,55.759998,3652000,53.662875
"714",55.77,55.82,54.790001,54.82,4461400,52.75823
"715",54.59,54.799999,53.91,54.66,4026000,52.604247
"716",54.360001,54.389999,53.060001,53.099998,5634700,51.102917
"717",53.549999,53.709999,52.75,53.330002,4768800,51.32427
"718",52.830002,53.119999,52.450001,52.759998,5379800,50.775705
"719",52.849998,53.27,52.34,52.790001,5486700,50.804579
"720",54.970001,56.490002,54.400002,56.169998,13367200,54.057455
"721",56.290001,56.34,55.130001,55.360001,4598000,53.277921
"722",56.029999,56.580002,55.490002,56.34,5034500,54.221063
"723",56.25,57.110001,56.189999,57.060001,5587100,54.913985
"724",57.049999,57.549999,56.779999,57.029999,4302900,54.885111
"725",57.169998,57.389999,56.669998,57.150002,3426000,55.000601
"726",57.299999,57.57,57.200001,57.509998,4659300,55.347058
"727",57.490002,57.93,57.330002,57.779999,3219100,55.606904
"728",57.779999,57.849998,57.16,57.349998,2752100,55.193076
"729",57.330002,58.32,57.049999,58.18,3555700,55.991861
"730",58.700001,59.639999,58.400002,58.52,4101300,56.319074
"731",58.470001,59.27,58.259998,59.049999,3410600,56.82914
"732",59.099998,59.400002,58.889999,59.080002,3236200,56.858014
"733",58.84,59.849998,58.470001,59.84,3885300,57.589429
"734",59.689999,59.689999,58.84,59.150002,2567000,57.212204
"735",59.290001,59.509998,58.84,59.509998,2723300,57.560407
"736",59.380001,59.52,58.5,58.810001,2380700,56.883342
"737",58.959999,59.799999,58.889999,59.599998,3259900,57.647458
"738",59.59,60.279999,59.330002,60.110001,3206900,58.140753
"739",59.919998,60,58.970001,59.150002,3575800,57.212204
"740",59.509998,60.950001,59.380001,60.830002,4108000,58.837166
"741",60.720001,62.060001,60.720001,61.810001,3618500,59.78506
"742",61.860001,62.41,61.59,62.110001,3339300,60.075231
"743",62.130001,63.630001,61.23,61.540001,5850000,59.523905
"744",60.98,61.66,60.5,61.240002,3538700,59.233734
"745",60.810001,61.220001,60.5,61.130001,3903000,59.127337
"746",62,62.540001,61.740002,61.810001,5252100,59.78506
"747",61.32,62.02,61.07,61.599998,3918300,59.581937
"748",61.73,62.98,61.540001,62.43,5352900,60.384747
"749",62.07,62.119999,60.93,60.93,5334500,58.933888
"750",61.18,62,60.810001,61.91,3295800,59.881782
"751",61.880001,62.259998,61.110001,61.259998,2851700,59.253075
"752",61.07,61.360001,59.889999,60.189999,3487200,58.21813
"753",60.130001,60.790001,59.669998,60.77,2939900,58.77913
"754",61.310001,62.389999,61.25,62.330002,3684100,60.288025
"755",62.34,62.939999,62.18,62.540001,2270900,60.491144
"756",61.900002,62.169998,61.27,61.459999,2624200,59.446524
"757",61.860001,62.110001,61.119999,61.380001,2058200,59.369147
"758",61.43,62.490002,61.16,62.349998,2414700,60.307366
"759",62.200001,62.220001,60.580002,61.009998,3501800,59.011266
"760",61.419998,62.040001,60.869999,62,3936700,59.968834
"761",61.93,62.279999,61.790001,62.099998,3661900,60.065557
"762",62.25,62.389999,61.619999,61.810001,3641500,59.78506
"763",61.720001,62.5,61.389999,61.619999,5222200,59.601282
"764",62.09,62.16,60.709999,61.360001,4593700,59.349802
"765",60.93,61,59.810001,59.970001,3147200,58.00534
"766",60.509998,61.419998,60.419998,61.110001,2926000,59.107992
"767",61.599998,61.880001,61.150002,61.57,2749400,59.552921
"768",62,63,61.84,62.689999,2650400,60.636228
"769",62.41,63.119999,61.77,62.810001,3694400,60.752299
"770",63.169998,63.990002,63.09,63.59,2924300,61.506745
"771",63.639999,64.720001,63.59,64.239998,4959500,62.135448
"772",63.82,64.139999,63.330002,63.919998,1510700,61.825932
"773",64.529999,65.660004,64.290001,65.660004,2449100,63.508933
"774",66.07,66.330002,65.279999,65.540001,3291200,63.392862
"775",65.93,66.139999,65.379997,65.529999,2890200,63.383188
"776",65.529999,65.529999,64.599998,64.910004,3139700,62.783504
"777",65.709999,65.93,65.099998,65.809998,2801100,63.654013
"778",65.989998,66.959999,65.82,66.809998,2192500,64.621253
"779",67.629997,67.699997,66.169998,66.849998,2027500,64.659943
"780",66.760002,67.080002,65.940002,66.68,1973900,64.495514
"781",66.769997,67.059998,65.970001,66.900002,3077500,64.708308
"782",66.900002,67.519997,66.419998,67.050003,3839800,64.853395
"783",69.059998,70,68.220001,69.139999,5275800,66.874922
"784",69.269997,69.400002,68.800003,69.190002,3198300,66.923287
"785",69.239998,69.379997,68.739998,69.010002,2417700,66.749183
"786",69.139999,69.489998,68.669998,68.720001,2191000,66.468683
"787",68.059998,68.760002,67.25,68.720001,3715200,66.468683
"788",68.5,68.779999,67.860001,68.760002,2549300,66.507374
"789",68.419998,68.540001,68.18,68.449997,1942100,66.207524
"790",68.970001,69.220001,68.260002,69.169998,3325100,66.903938
"791",69.129997,69.519997,68.5,69.019997,5287900,66.758851
"792",69.480003,69.790001,68.879997,69.699997,3170400,67.710887
"793",69.459999,69.720001,69.349998,69.589996,2535200,67.604025
"794",69.370003,69.639999,69.129997,69.5,1998300,67.516597
"795",69.440002,69.529999,68.839996,69.290001,2698100,67.312591
"796",69.029999,69.029999,67.870003,67.93,3996100,65.991403
"797",68.480003,68.809998,68.169998,68.419998,2734200,66.467417
"798",68.410004,68.830002,68.169998,68.230003,2402000,66.282844
"799",68,68.5,67.739998,68.419998,1890200,66.467417
"800",68.379997,68.879997,67.910004,68.559998,1386300,66.603421
"801",68.449997,68.760002,68.339996,68.360001,1487900,66.409131
"802",68.080002,68.25,66.82,67.010002,2639900,65.097659
"803",66.889999,67.690002,66.839996,67.160004,2403800,65.24338
"804",66.870003,67.220001,65.889999,65.910004,2155300,64.029053
"805",65.959999,67.040001,65.669998,66.589996,1981500,64.68964
"806",66.379997,66.82,65.849998,66.160004,1853200,64.271918
"807",66.580002,67.029999,66.190002,66.68,1462700,64.777075
"808",67.059998,67.059998,66.099998,66.669998,1145800,64.767359
"809",66.580002,66.809998,66,66,1352500,64.116481
"810",65.389999,65.629997,64.150002,64.309998,2850300,62.474708
"811",64.349998,64.57,63.650002,64.040001,3039300,62.212417
"812",63.91,64.839996,63.689999,64.379997,1685500,62.54271
"813",64.459999,64.699997,64.239998,64.550003,2026100,62.707864
"814",65.309998,65.599998,63.990002,64.400002,1834000,62.562143
"815",64.339996,65.199997,64.209999,65.029999,1782400,63.174162
"816",65,65.980003,64.919998,65.580002,1815000,63.708469
"817",65.639999,65.730003,64.339996,65.379997,1699700,63.514172
"818",65.489998,66.480003,65.339996,66.459999,1883500,64.563353
"819",67,68.019997,66.809998,67.849998,2572900,65.913684
"820",67.889999,68.099998,67.330002,67.620003,2218400,65.690252
"821",67.57,68.190002,67.550003,67.949997,2912000,66.010829
"822",67.959999,68.18,67.32,67.489998,1950400,65.563957
"823",68.190002,68.699997,67.470001,67.650002,3057500,65.719394
"824",67.910004,69.239998,67.839996,69.120003,3308800,67.147445
"825",68.959999,69.650002,68.690002,69.279999,2644900,67.302875
"826",69.550003,69.760002,68.849998,69.040001,1911700,67.069726
"827",69.089996,69.559998,68.949997,69.099998,3306600,67.128011
"828",68.75,68.839996,67.970001,68.449997,2590800,66.496559
"829",68.339996,69.379997,67.849998,68.489998,3254500,66.535419
"830",68.720001,69.699997,68.370003,69.190002,3168000,67.215447
"831",69.07,69.839996,68.879997,69.120003,1821800,67.147445
"832",68.739998,69.110001,68.599998,68.919998,2162800,66.953148
"833",68.480003,69.050003,68.07,68.739998,2940500,66.778284
"834",69.040001,70,68.949997,69.790001,2768700,67.798322
"835",69.440002,69.550003,68.879997,69.550003,2480500,67.565173
"836",69.160004,69.699997,68.379997,68.779999,2289200,66.817144
"837",68.879997,70.489998,68.730003,70.32,3046400,68.313196
"838",69.629997,69.650002,68.82,68.879997,2587000,66.914288
"839",68.879997,69.139999,67.599998,67.830002,3565700,65.894258
"840",67.900002,68.379997,67.360001,68.099998,2626300,66.156549
"841",69.099998,70.910004,69.080002,70.760002,3158600,68.740641
"842",70.75,71.940002,70.620003,71.910004,2294900,69.857824
"843",71.620003,72.349998,71.080002,72.099998,3674400,70.042397
"844",71.93,72.169998,71.290001,71.589996,4403000,69.546949
"845",71.889999,72.650002,71.830002,72.25,3925300,70.188117
"846",72.099998,72.540001,71.629997,72.150002,4603700,70.090973
"847",72.800003,72.989998,70.949997,71.599998,6241700,69.556666
"848",71.800003,71.949997,71.160004,71.269997,3603300,69.236082
"849",71.449997,71.620003,70.519997,71,4767400,68.97379
"850",70.860001,70.860001,70.150002,70.540001,3294000,68.526919
"851",70.82,70.849998,70.120003,70.650002,3095400,68.63378
"852",70.589996,70.82,70.07,70.379997,3311200,68.371481
"853",70.370003,71.129997,70.019997,70.769997,2322300,68.750351
"854",70.870003,71.379997,70.839996,70.93,2659100,68.905788
"855",70.82,71,69.68,69.800003,3201700,67.808039
"856",69.580002,69.669998,68.669998,68.669998,4563300,66.710282
"857",68.790001,69.449997,68.629997,69.389999,2470600,67.409736
"858",69.519997,69.690002,69.160004,69.610001,2578600,67.623459
"859",69.5,70.150002,69.120003,69.959999,2748500,67.963469
"860",70.480003,70.480003,68.919998,69.290001,3264700,67.602481
"861",69.589996,69.900002,68.82,68.849998,2946500,67.173194
"862",68.900002,70,68.849998,69.589996,3932300,67.89517
"863",69.629997,69.949997,69.459999,69.68,2086100,67.982982
"864",69.660004,69.879997,69.32,69.510002,2515300,67.817124
"865",69.279999,70.07,68.800003,70.059998,3378900,68.353724
"866",70.129997,70.879997,70.110001,70.690002,2641000,68.968386
"867",70.400002,70.93,70.239998,70.370003,2738800,68.656179
"868",70.440002,70.580002,69.32,69.419998,3286800,67.729312
"869",69.419998,69.589996,69.019997,69.25,2335700,67.563454
"870",69.889999,69.910004,68.739998,68.800003,2884700,67.124416
"871",69.25,69.849998,69.059998,69.629997,2755000,67.934196
"872",69.959999,69.959999,69.040001,69.610001,3018400,67.914687
"873",69.730003,70.779999,69.599998,70.410004,2474500,68.695206
"874",70.540001,71.120003,70.389999,70.809998,2322700,69.085458
"875",71.089996,71.599998,70.839996,71.510002,1967300,69.768415
"876",71.690002,72.18,71.32,71.629997,1699700,69.885488
"877",72.650002,73,71.860001,72.099998,3869000,70.344042
"878",71.919998,72.150002,71.349998,71.629997,4238700,69.885488
"879",71.279999,72.639999,71.150002,72.349998,3459500,70.587953
"880",72.25,72.419998,71.599998,71.940002,3508500,70.187943
"881",72.769997,73.190002,72.330002,72.599998,4134500,70.831865
"882",73.019997,73.330002,72.800003,73,2612400,71.222125
"883",72.709999,73.220001,72.360001,72.82,1858000,71.046508
"884",73,73.220001,71.690002,71.860001,3254600,70.109889
"885",71.690002,71.889999,71.019997,71.480003,2558500,69.739147
"886",71.690002,71.809998,71.089996,71.470001,1837800,69.729388
"887",71.760002,72.510002,71.550003,72.18,2232700,70.422096
"888",72.720001,72.949997,71.470001,71.790001,2010800,70.041594
"889",71.879997,73.510002,71.220001,73.449997,3311900,71.661162
"890",73.360001,73.779999,72.769997,73.639999,2984300,71.846537
"891",73.940002,74.809998,73.610001,74.730003,4705200,72.909995
"892",74.949997,75.330002,74.5,75.010002,1908700,73.183174
"893",75.07,75.470001,74.970001,75.379997,666700,73.544158
"894",75.620003,76,75.400002,75.879997,1615100,74.031981
"895",75.870003,75.959999,75.510002,75.779999,693500,73.934418
"896",75.970001,76.160004,75.540001,75.82,1429300,73.973445
"897",76,76.709999,75.849998,76.610001,1935400,74.744206
"898",76.610001,77.730003,76.599998,77.25,3070300,75.368618
"899",77.239998,77.599998,76.910004,77.339996,1940000,75.456423
"900",77.550003,78.07,76.57,76.589996,3489200,74.724688
"901",78.309998,78.489998,77.129997,77.279999,5041100,75.397886
"902",77.220001,77.919998,77.18,77.849998,3035100,75.954004
"903",78.059998,78.339996,77.739998,77.849998,3648000,75.954004
"904",77.980003,78.239998,77.400002,78.019997,2324500,76.119862
"905",77.620003,77.910004,76.139999,76.370003,2639600,74.510053
