"","DOV.Open","DOV.High","DOV.Low","DOV.Close","DOV.Volume","DOV.Adjusted"
"440",60.650003,61.600001,60.650003,61.390005,3054900,47.797049
"441",61.800004,62.569999,61.600001,62.340002,1361200,48.536698
"442",62.459995,63.400004,62.33,63.14,2048200,49.15956
"443",63.000007,63.340007,62.8,63.090006,1269900,49.120636
"444",63.529999,64.600002,63.529999,64.590005,1168300,50.288506
"445",64.409997,64.549995,63.660007,63.93,1238800,49.774639
"446",64.060009,64.270005,63.480005,64.169999,1133500,49.961497
"447",64.309996,64.4,64.020003,64.14001,1331500,49.938148
"448",64.08,64.549995,63.78,64.210004,1097700,49.992644
"449",63.669996,63.93,63.12,63.230004,1647400,49.229635
"450",63.170007,63.170007,62.130006,62.619997,1618600,48.754696
"451",61.979997,62.079999,60.779998,61.630004,1482100,47.983907
"452",61.700002,62.569999,61.640006,62.530007,2741800,48.684632
"453",63.250008,63.470002,63.000007,63.429997,1820800,49.385347
"454",63.620002,63.650005,62.8,62.980002,2064000,49.034989
"455",63.14,63.410006,61.400007,61.570007,2892800,47.937195
"456",61.179995,62.31,61.010008,62.219996,2468500,48.443263
"457",62.530007,63.000007,62.299997,62.940006,2432400,49.003849
"458",62.810002,64.360004,62.459995,64.040004,1808100,49.860286
"459",64.030001,64.169999,62.980002,63.390001,1534400,49.354207
"460",62.580001,63.12,62.549998,63.010005,1402300,49.058349
"461",62.690005,62.690005,61.290003,61.390005,4419500,47.797049
"462",60.370008,61.09001,60.309998,60.810001,1711400,47.345469
"463",60.539999,60.840008,59.710004,59.930002,3042100,46.660319
"464",60.699997,60.779998,60.000001,60.150001,1627200,46.831606
"465",60.24,61.000006,60.24,60.859999,2423000,47.384397
"466",61.69,61.810006,60.77001,60.920005,3237700,47.431116
"467",61.300001,61.589998,60.750005,61.000006,2046200,47.493403
"468",61.999997,62.810002,61.400007,62.430006,3108200,48.606773
"469",62.600006,63.100009,60.73,61.040002,3133100,47.524543
"470",61.080007,61.150006,59.43,59.880008,2169000,46.621395
"471",60.110005,60.549997,59.760002,60.120007,2165900,46.808254
"472",59.249997,60.370008,59.040001,60.309998,2233900,46.956177
"473",60.510006,61.160008,60.39,60.869997,1940100,47.392181
"474",61.790006,61.999997,61.220005,61.509997,1640900,47.890472
"475",61.41001,62.549998,60.88,62.31,1466800,48.513338
"476",62.430006,63.679998,62.379998,63.50001,2193200,49.439857
"477",63.29,63.410006,62.190002,62.660002,1410800,48.785844
"478",62.539996,63.250008,61.870002,62.719998,1565500,48.832556
"479",62.539996,62.690005,61.920001,62.170002,2035200,48.404339
"480",62.130006,62.299997,60.890002,61.280001,1420300,47.711402
"481",61.09001,61.09001,59.530001,60.030004,1410400,46.738179
"482",59.850001,60.010003,58.950002,59.009998,2316900,45.944022
"483",58.539998,58.830005,57.870005,58.720001,3556000,45.718236
"484",57.979999,59.089995,57.740001,58.289997,3433600,45.383444
"485",58.870001,59.909997,58.810004,58.910006,2001300,45.86617
"486",58.510005,59.499998,58.47,58.800002,1725300,45.780524
"487",57.950006,58.820002,57.460006,58.340005,1446000,45.422379
"488",58.280008,58.280008,57.120001,57.249996,2079800,44.573719
"489",57.559998,57.649997,56.750007,56.900007,1424900,44.301225
"490",56.890005,56.950001,55.079999,55.079999,2004600,42.884203
"491",55.530003,55.990001,54.870003,55.069997,1597100,42.876415
"492",55.339998,57.259998,55.339998,57.179997,2269700,44.51922
"493",57.280003,57.450003,56.430007,56.790003,1823500,44.215578
"494",56.220002,57.850005,55.850003,57.780006,1589200,44.986375
"495",58.170004,58.250001,57.270001,58.250001,1457800,45.352304
"496",58.280008,58.650002,57.540007,57.780006,1138200,44.986375
"497",57.799997,58.980005,57.649997,58.550001,1546400,45.83576
"498",57.819997,57.910001,57.120001,57.630006,1548300,45.115543
"499",57.489999,57.559998,55.229995,56.560002,3095200,44.277893
"500",54.919997,55.309996,54.410006,54.679998,3494700,42.806135
"501",54.560006,54.839996,53.140008,53.590003,3038000,41.952835
"502",53.329999,54.589995,53.110005,54.46,2024500,42.63391
"503",55.030001,55.790007,54.880006,55.74,1528700,43.635955
"504",56.590009,57.399996,56.140001,56.430007,2814800,44.176126
"505",56.340008,56.839997,55.950009,56.679995,1270000,44.371829
"506",57.420001,57.420001,55.580002,55.680003,1258600,43.588987
"507",55.889999,56.299998,55.020003,56.290001,1261100,44.066523
"508",56.010006,56.160001,55.079999,55.290005,1330900,43.283678
"509",55.270004,55.389997,54.439999,54.999998,2103600,43.056647
"510",55.260002,55.540006,54.980007,55.309996,2453000,43.299328
"511",54.989996,55.760004,54.439999,55.670001,1061800,43.581157
"512",55.820001,56.55,55.820001,56.129998,1198900,43.941265
"513",56.199997,56.580007,55.600002,56.110007,1769900,43.925615
"514",55.979998,56.359995,54.289999,54.420008,1504600,42.602603
"515",54.669996,54.749997,53.399998,53.569998,4781100,41.937174
"516",52.880004,52.999997,52.080007,52.320006,1978600,40.958619
"517",52.369999,52.369999,51.250002,51.859994,2182200,40.598501
"518",51.920005,52.210002,51.210006,51.840003,2440700,40.582851
"519",51.350003,51.900004,50.880008,51.570002,2370100,40.37148
"520",52.790005,53.620006,52.790005,53.610008,2358500,41.968495
"521",53.910003,54.029996,52.829997,53.18,1599800,41.631864
"522",53.149997,54.230003,52.989999,54.230003,959300,42.453857
"523",54.070001,54.490007,53.709996,54.029996,966700,42.297282
"524",53.420003,53.450006,52.240004,52.439998,1367900,41.052555
"525",51.930007,52.450001,51.389999,52.380002,2323700,41.005587
"526",52.530002,52.929998,51.420002,51.79,2387400,40.543706
"527",51.79,51.820003,50.550006,51.059997,2741400,39.972224
"528",50.749999,51.490001,50.380005,51.250002,2254700,40.120969
"529",51.420002,52.749996,51.32,52.640006,1873000,41.209131
"530",52.349999,52.429996,51.130009,51.200008,1745300,40.081831
"531",51.430004,51.840003,50.780002,51.580004,3121500,40.379311
"532",51.270007,53.740003,50.269997,52.530002,3031400,41.123015
"533",53.009999,54.310004,52.810006,53.969999,3874300,42.250314
"534",53.510002,53.799999,52.999997,53.420003,2173600,41.81975
"535",52.250007,52.710004,51.510006,52.230002,1807500,40.88816
"536",52.250007,52.300001,50.630007,51.000001,2351300,39.925256
"537",51.180003,51.32,50.470004,50.940004,2376800,39.878288
"538",51.779998,52.689999,51.500003,52.070004,1911900,40.762906
"539",52.499994,54.519996,52.410005,54.160004,2083900,42.399059
"540",54.2,55.040003,54.070001,54.330005,1922600,42.532143
"541",54.209998,55.069997,54.039998,54.470002,2329600,42.64174
"542",54.759999,55.089997,53.920006,53.949995,1368500,42.234653
"543",53.590003,54.119999,52.589998,53.569998,1499500,41.937174
"544",54.570003,54.900006,54.090006,54.560006,1110700,42.712199
"545",54.909995,55.559997,54.800004,55.050006,1419600,43.095795
"546",55.440004,56.359995,55.360003,56.000003,1685500,43.839499
"547",56.010006,56.570005,55.639998,56.529999,1171200,44.254405
"548",56.55,56.929996,56.400004,56.730002,1721300,44.410977
"549",56.500006,57.479997,56.500006,57.360004,1425500,44.904173
"550",57.110003,57.300004,56.430007,56.999995,1214000,44.62234
"551",57.370002,57.540007,56.730002,56.990006,1261800,44.614521
"552",56.759996,57.130003,56.650006,57.030002,1572000,44.645831
"553",57.089998,58.380001,56.790003,58.190005,1210300,45.553937
"554",58.200007,58.440006,58.04001,58.310002,1163100,45.647877
"555",58.080001,58.240003,57.51,57.799997,1154300,45.24862
"556",58.010002,58.350007,57.329997,57.470008,2132200,44.990289
"557",57.200002,57.719996,56.980004,57.51,1776600,45.021597
"558",57.319995,58.010002,57.070007,57.770003,1506000,45.22514
"559",57.569996,58.180007,57.169999,57.83,1162300,45.272108
"560",57.930006,58.209996,57.639995,57.760001,1173700,45.21731
"561",57.499997,57.940003,57.370002,57.760001,1482900,45.21731
"562",57.719996,57.950006,57.210005,57.550005,1168100,45.327582
"563",57.019999,57.51,56.999995,57.350002,1451300,45.170056
"564",57.780006,58.049998,57.290006,57.809999,1489300,45.532359
"565",57.680004,58.160002,57.230005,57.819997,1440900,45.540234
"566",57.889996,57.979999,56.730002,56.960003,3055600,44.862885
"567",57.430003,57.809999,56.960003,57.700005,2560300,45.445725
"568",57.990002,59.200003,57.990002,58.79,1379900,46.304228
"569",59.419997,59.419997,58.730003,58.800002,1516800,46.312106
"570",58.950002,59.290002,58.750008,59.009998,1119800,46.477503
"571",59.28,59.349998,58.619999,58.709998,1973500,46.241217
"572",59.00001,60.090004,58.299999,59.790005,1576900,47.091853
"573",59.760002,61.640006,59.760002,61.640006,2576100,48.548952
"574",61.41001,61.41001,60.110005,60.400002,1886600,47.572299
"575",59.899999,60.610007,59.589997,60.600005,2020500,47.729826
"576",60.820003,61.360002,60.320001,60.580005,2361800,47.714073
"577",60.290007,61.080007,59.770004,61.03,1812000,48.068498
"578",61.320006,61.480004,60.699997,61.040002,2072900,48.076377
"579",60.159999,60.260005,59.649998,60.120007,2123600,47.351769
"580",60.200008,60.200008,59.080006,59.120002,2053000,46.564145
"581",59.169996,59.259999,58.120006,58.870001,1752700,46.367238
"582",59.210001,59.969998,58.849996,59.700006,1541700,47.020968
"583",59.329998,59.840003,58.660005,59.489996,2029900,46.855559
"584",59.530001,60.320001,59.160007,59.550006,1497400,46.902825
"585",59.770004,59.830001,58.160002,58.47,2646900,46.052189
"586",58.550001,58.700001,57.940003,58.389998,1747900,45.989179
"587",58.840007,59.380006,58.449999,59.210001,2022300,46.63503
"588",59.589997,59.870006,58.529996,58.830005,1596500,46.335737
"589",57.179997,58.910006,57.179997,57.969997,2409200,45.658377
"590",57.950006,58.15,56.209999,56.390002,5996600,44.41394
"591",56.080004,56.359995,54.900006,55.220006,4591500,43.492426
"592",55.799996,56.150003,55.229995,55.249999,1726500,43.51605
"593",55.040003,55.750002,54.919997,55.330001,1618000,43.57906
"594",55.389997,56.190008,55.239997,56.110007,2322800,44.19341
"595",55.680003,57.319995,55.680003,57.179997,2014600,45.036156
"596",56.190008,58.369998,55.659998,56.010006,4422200,44.114647
"597",56.980004,58.080001,55.700008,57.940003,3333500,45.634753
"598",57.399996,58.160002,56.689997,58.080001,3691200,45.745018
"599",57.780006,58.529996,57.089998,57.630006,1795800,45.390593
"600",56.710002,57.360004,56.340008,57.159997,1715100,45.020404
"601",57.540007,57.860007,57.030002,57.520002,2269900,45.303951
"602",57.840002,58.230001,57.499997,58.190005,1680400,45.831659
"603",58.129999,58.190005,57.259998,57.770003,1262900,45.500857
"604",57.889996,59.089995,57.840002,58.219998,1324700,45.855283
"605",58.310002,59.550006,58.240003,59.550006,1267700,46.902825
"606",60.080002,60.080002,58.539998,58.580003,1427500,46.13883
"607",60.139998,61.380002,59.649998,60.820003,2388000,47.903101
"608",61.509997,62.229998,61.170006,61.650008,2094800,48.55683
"609",60.859999,61.189997,59.370003,60.159999,2078300,47.383267
"610",60.07,60.24,59.450004,59.610002,1392400,46.950079
"611",59.6,61.810006,59.179998,60.459998,2731100,47.619553
"612",60.340006,60.699997,60.049995,60.430005,1535200,47.59593
"613",60.260005,61.979997,59.760002,60.750005,2786500,47.847969
"614",61.040002,61.899996,60.479999,60.600005,3618300,47.729826
"615",60.500003,61.150006,60.150001,60.699997,2102600,47.808582
"616",60.850006,61.69,60.280005,61.570007,2419700,48.49382
"617",61.780003,63.029996,61.780003,62.980002,1970100,49.604361
"618",62.980002,63.400004,62.63,63.12,1184500,49.714626
"619",63.189998,63.480005,62.97,63.12,726300,49.714626
"620",63.420009,63.900006,63.150002,63.880006,332900,50.313223
"621",63.620002,63.970005,63.279997,63.679998,964200,50.155693
"622",63.570008,63.960002,62.63,62.690005,1890600,49.375953
"623",62.31,63.580006,62.31,63.29,1276600,50.128394
"624",63.50001,64.130007,62.949999,64.010001,1404400,50.698666
"625",64.030001,64.210004,63.450002,63.589995,2641800,50.366003
"626",64.08,64.25,63.050001,63.060003,954100,49.946227
"627",62.920006,63.570008,62.920006,63.390001,929800,50.2076
"628",63.340007,63.890004,62.719998,63.50001,1066500,50.294731
"629",63.230004,63.599997,63.010005,63.429997,897000,50.239278
"630",63.800005,63.800005,63.340007,63.730006,1024300,50.476898
"631",63.669996,64.319998,62.980002,63.790002,3406500,50.524418
"632",64.479996,65.049997,63.640002,63.890004,1918700,50.603623
"633",64.200006,64.74,63.580006,64.169999,2022400,50.825391
"634",64.069997,64.580002,63.93,64.090002,1590800,50.762031
"635",63.989996,64.370006,63.78,63.849999,1724100,50.571938
"636",63.909995,64.580002,63.810007,64.25,2079800,50.888756
"637",64.239997,65.400005,63.900006,65.340008,1732000,51.752089
"638",65.55,65.619999,64.910005,64.920002,1243500,51.419427
"639",65.000004,65.090007,64.42,64.700009,1554900,51.245182
"640",63.840001,64.639998,63.790002,64.540006,2479700,51.118453
"641",64.200006,65.160006,64.200006,64.869995,638100,51.379818
"642",64.869995,65.250005,64.580002,64.990001,1214700,51.474869
"643",65.029997,65.21,64.42,65.140001,1258600,51.593675
"644",64.670001,65.23,64.590005,64.780005,1065400,51.308543
"645",64.500001,65.800001,64.290005,65.710002,882100,52.04514
"646",66.969997,67.430009,66.780006,67.240004,1639200,53.256967
"647",67.270006,67.920009,66.920004,67.13,1029600,53.169839
"648",67.410004,67.700001,67.080001,67.3,907200,53.304487
"649",67.000005,67.260004,66.680005,66.860007,762000,52.955994
"650",67.490005,67.77,66.610006,66.740001,1648400,52.860943
"651",66.870005,67.359996,66.319995,67.230001,1309700,53.249045
"652",67.670007,67.77,67.020005,67.410004,1269200,53.391614
"653",67.270006,67.389999,66.990002,67.070003,827500,53.12232
"654",66.889996,67.119997,66.280004,66.600004,1448500,52.750059
"655",66.250001,66.98,66.239998,66.610006,1544900,52.757982
"656",66.530005,66.969997,66.23001,66.889996,988700,52.979746
"657",67.190005,68.540004,67.190005,68.240009,1374400,54.049014
"658",68.440002,68.550006,67.119997,68.029999,2244700,53.882677
"659",68.080006,68.400006,67.660005,68.240009,1243600,54.049014
"660",68.050004,68.460003,67.740006,68.160008,1320900,53.98565
"661",68.200004,68.240009,65.400005,67.060001,3160800,53.114397
"662",67.279995,67.550001,66.530005,66.780006,2183400,52.892629
"663",66.98,67.709999,66.860007,67.539999,1952900,53.494576
"664",67.600009,69.71,67.550001,69.650004,1948300,55.16579
"665",69.699997,69.720002,68.989999,69.129996,1399400,54.753922
"666",69.110005,69.400002,68.520004,69.180004,2065000,54.79353
"667",69.619996,70.530002,69.110005,70.339997,1672500,55.712295
"668",69.570002,70.269999,69.570002,69.939996,1888700,55.395477
"669",70.2,70.979997,70.010009,70.810006,1508600,56.084562
"670",70.430001,71.379999,70.430001,71.31,1507200,56.480579
"671",71.539996,71.770006,70.570008,70.899996,1558700,56.155838
"672",70.899996,71.350005,70.770001,71.130006,1110100,56.338016
"673",71.100004,71.560001,71.01,71.059999,1300700,56.282567
"674",71.16,71.699999,71.040007,71.459995,1351800,56.599381
"675",71.459995,71.830003,71.229999,71.610009,1140200,56.718198
"676",71.48,71.890004,71.290009,71.859996,1264200,56.916199
"677",71.910004,72.82001,71.869999,72.560006,1861400,57.470637
"678",72.800005,73.25,72.330005,72.860001,1302900,57.708246
"679",72.970005,73.130008,72.160005,72.220001,2125900,57.201339
"680",71.850008,72.039999,71.299997,71.619997,1876500,56.72611
"681",71.930009,73.450008,71.900001,73.120005,2995700,57.91418
"682",73.430003,73.639999,71.379999,71.399999,2220300,56.551862
"683",71.510003,72.620003,71.130006,72.250009,1556900,57.507004
"684",72.359999,73.850004,72.039999,73.620008,1262200,58.597447
"685",73.57,73.990002,73.169999,73.350002,1532500,58.382537
"686",72.890009,73.42,71.930009,72.960007,1615400,58.072124
"687",72.650005,72.740009,71.570004,72.370001,1834000,57.602512
"688",72.76,73.799997,72.76,73.469999,952400,58.478049
"689",73.690006,73.72,73.120005,73.280003,817100,58.326822
"690",73.389998,73.680004,72.960007,73.1,1084300,58.18355
"691",73.600003,73.820001,73.149999,73.750003,864800,58.700916
"692",73.709998,73.990002,73.430003,73.89,827200,58.812346
"693",73.760005,73.760005,72.829999,73.210009,809500,58.271111
"694",73.290005,73.770008,72.890009,73.700009,1362300,58.661124
"695",73.900003,74.619999,73.709998,74.519998,1112900,59.31379
"696",74.250005,74.570005,73.840006,74.080005,1484800,58.96358
"697",73.309996,74.449999,73.210009,73.89,703100,58.812346
"698",73.990002,74.300004,73.050006,73.580003,1037500,58.565606
"699",73.879998,74.010006,72.999999,73.380009,1691500,58.406422
"700",73.74,73.860007,72.140005,72.349996,2033700,57.586589
"701",72.400004,72.860001,72.000007,72.790003,1808400,57.936809
"702",73.090002,73.360004,71.639998,72.220001,1814100,57.48312
"703",72.720004,72.980008,72.420009,72.76,1234700,57.912929
"704",72.359999,72.390006,71.639998,72.340008,1203600,57.578638
"705",72.340008,72.960007,72.12,72.880006,1845800,58.008447
"706",72.76,72.970005,71.520005,71.770006,889800,57.124949
"707",72.039999,72.320007,70.940001,71.170002,848100,56.647379
"708",71.070001,71.770006,70.320006,70.920001,1627900,56.448392
"709",71.149998,72.109998,71.090001,71.920006,1795000,57.24434
"710",70.940001,72.010005,70.620001,71.750006,1309300,57.10903
"711",72.250009,73.1,72.250009,72.940003,1939200,58.056201
"712",72.970005,73.360004,72.330005,73.030002,1224700,58.127835
"713",73.120005,74.410008,73.050006,74.410008,1306300,59.226244
"714",74.38,74.759996,73.900003,74.7,1637800,59.457062
"715",74.400005,74.640004,73.050006,73.410002,1041700,58.430295
"716",72.919998,73.069998,70.430001,70.470006,1444100,56.090221
"717",71.180005,72.230004,70.470006,72.220001,2590700,57.48312
"718",71.930009,72.810008,69.289998,69.910007,2629400,55.644493
"719",70.09001,70.290004,68.210001,68.590002,1958600,54.593842
"720",68.58,68.969998,68.040001,68.150005,1715900,54.243628
"721",68.179999,68.310007,67.45,68.00001,2556400,54.12424
"722",68.470005,69.100003,68.11,69.100003,1935800,54.999774
"723",69.350004,70.250008,68.950007,70.070005,1334200,55.771842
"724",69.949999,70.659997,69.820004,69.939996,1189200,55.668362
"725",69.980006,69.980006,68.660001,69.100003,728000,54.999774
"726",69.449996,69.910007,68.720006,69.699997,1238400,55.477336
"727",69.699997,69.720002,68.710004,68.979996,1979800,54.904255
"728",68.770005,68.940005,67.980005,68.029999,1688300,54.14811
"729",68.390009,69.430005,68.120002,69.330004,1361200,55.182842
"730",69.830006,71.789998,69.830006,71.16,1150500,56.639418
"731",71.020003,72.560006,70.800009,71.980003,1278000,57.292094
"732",71.97,72.450002,71.670005,72.200001,1010900,57.467201
"733",72.189999,73.010001,71.820005,73.010001,835700,58.111916
"734",72.950005,73.620008,72.810008,73.239998,776100,58.29498
"735",73.549995,74.100005,73.300008,74.000004,753100,58.899903
"736",73.750003,74.410008,73.42,73.990002,1133600,58.891942
"737",74.000004,75.530005,73.940008,75.430004,1308000,60.038104
"738",75.140007,76.209997,75.030003,76.000005,764800,60.491793
"739",75.600004,76.180008,75.450004,75.770004,904200,60.308725
"740",75.930006,77.210006,75.930006,77.210006,897200,61.454887
"741",76.919995,78.000006,76.810005,77.819999,1077800,61.940408
"742",78.000006,78.379998,77.6,77.870011,1165500,61.980215
"743",77.880004,78.340006,76.020005,76.410004,1043500,60.81813
"744",78.760008,80.360003,78.500009,79.540005,3858000,63.309437
"745",79.509998,79.509998,78.180004,79.190003,2184300,63.030855
"746",80.210013,80.450007,78.949999,79.190003,1436400,63.030855
"747",78.05,78.760008,77.79001,77.950003,1782300,62.319323
"748",78.209993,78.929994,77.950003,78.570007,1083400,62.815003
"749",78.190007,79.910004,77.960006,78.250003,1656300,62.559167
"750",78.379998,79.099999,77.439998,79.03,1692600,63.182758
"751",78.849993,79.780009,78.440012,79.210007,1839400,63.326669
"752",79.169998,79.650005,77.470005,77.589998,1523100,62.031507
"753",77.649994,79.040003,76.999996,79.040003,1261000,63.190754
"754",79.830003,79.989996,78.939997,79.52,1430400,63.574502
"755",79.720003,79.760004,78.470001,78.789997,1108900,62.99088
"756",77.930007,78.939997,77.659997,78.250003,1236200,62.559167
"757",78.820004,78.859996,77.160013,77.30001,853600,61.799668
"758",77.26,78.910008,77.09,78.609999,904500,62.846976
"759",78.630004,79.450002,78.299997,78.600006,789100,62.838986
"760",79.370001,79.579997,78.779994,79.140009,687400,63.270707
"761",79.410001,80.750007,79.200005,80.619993,1096300,64.453922
"762",80.680008,80.730002,79.390005,79.390005,841200,63.470574
"763",78.510002,78.640006,76.910007,77.060006,1531500,61.607791
"764",77.509997,77.809997,76.060001,77.370009,1882300,61.855631
"765",76.62,76.800003,75.579999,75.83,1365000,60.624428
"766",76.660005,77.179999,76.400002,76.700001,1717600,61.319974
"767",77.30001,78.070005,76.720002,77.649994,1589900,62.079473
"768",78.200009,78.360011,77.739998,78.040007,1183500,62.391279
"769",77.9,78.54,77.610003,77.659997,2823500,62.08747
"770",78.490006,78.69,77.739998,77.840004,1462800,62.231381
"771",77.75,78.159999,76.500008,76.759998,1667100,61.36794
"772",76.310003,76.740006,75.959995,76.580004,1194700,61.224039
"773",77.26,78.05,77.060006,78.000006,922500,62.3593
"774",78.550003,78.779994,78.009999,78.440012,1414100,62.711075
"775",79.150002,80.330005,79.07001,79.530003,1262900,63.582499
"776",79.400008,79.830003,79.270004,79.530003,917900,63.582499
"777",80.95,81.390007,80.699994,81.33001,796000,65.021565
"778",81.209999,81.240007,80.69001,81.000003,921200,64.757732
"779",81.000003,81.129998,80.639998,80.709997,895500,64.525878
"780",81.110003,81.800006,80.100004,80.170003,1159800,64.094165
"781",80.450007,80.750007,79.849998,80.410006,1274600,64.286042
"782",82.61001,84.040001,81.359999,83.630002,2007500,66.860358
"783",83.700001,85.650008,83.51,85.309998,2101100,68.203479
"784",85.000005,85.790005,84.940009,85.270007,2112600,68.171507
"785",85.51001,86.579996,85.180003,86.399998,1570200,69.07491
"786",86.630008,87.05,85.060002,85.220004,1116500,68.13153
"787",84.840003,85.720007,84.249997,85.439993,989900,68.307407
"788",85.02001,85.190006,83.919999,84.669998,1097000,67.691813
"789",84.700006,85.980006,84.690003,85.060002,1231100,68.003612
"790",85.480003,85.609998,84.700006,84.87001,947600,67.851718
"791",84.899999,86.370009,84.899999,85.640005,1012800,68.467312
"792",86.490002,87.929995,86.350004,87.65,1056900,70.074259
"793",86.920005,87.110006,86.41,87.010009,945900,69.5626
"794",86.770006,87.54,86.490002,87.250003,542800,69.75447
"795",86.930008,87.000007,85.890002,86.640001,1040600,69.266787
"796",86.620006,87.350009,86.340002,87.210003,936700,69.722491
"797",87.470002,88.099999,87.250003,87.8,751500,70.19418
"798",87.420008,88.310005,87.320002,87.920011,1180700,70.290126
"799",87.550003,88.489993,87.280011,88.270004,755200,70.569939
"800",88.270004,88.630009,87.939997,88.610004,828700,70.841761
"801",88.480009,88.700008,88.040003,88.550008,894700,70.793796
"802",87.54,87.600006,86.800013,87.110006,1094500,69.642545
"803",87.180005,88.000012,86.870012,87.149997,871600,69.674518
"804",87.16,87.529998,86.620006,86.649995,574100,69.274776
"805",86.780008,87.350009,86.350004,86.830002,656700,69.418688
"806",86.600001,86.710009,85.820003,85.970003,798500,68.731138
"807",86.310004,87.280011,86.15001,86.630008,886500,69.258798
"808",86.920005,87.270008,86.179999,87.090001,752600,69.626552
"809",87.480004,87.8,87.070005,87.090001,646100,69.626552
"810",86.070009,86.30001,85.150005,85.250002,903900,68.155513
"811",84.990003,85.900005,84.899999,85.609998,685800,68.745723
"812",85.379997,86.509997,85.370004,85.92,526100,68.994658
"813",86.270003,86.370009,84.800003,85.049999,552800,68.296038
"814",85.830006,86.860009,84.940009,85.640005,621200,68.769819
"815",85.550002,86.950004,85.459998,86.880005,558100,69.765551
"816",86.760003,87.660002,86.479999,87.510012,598800,70.271453
"817",87.849993,88.359998,86.019997,87.600006,975400,70.34372
"818",87.830007,88.359998,87.640007,88.150002,1031100,70.785373
"819",88.800005,89.639998,88.680003,89.540002,792600,71.901556
"820",89.550004,89.629996,88.900002,89.440005,653300,71.821258
"821",89.440005,89.779996,88.739999,88.989996,846900,71.459896
"822",88.999998,89.250004,88.530003,88.989996,630400,71.459896
"823",90.509999,90.600003,89.900007,89.939998,886100,72.222758
"824",89.960003,90.259994,89.390002,89.670006,725500,72.005951
"825",89.72,91.090003,89.620003,90.909996,1105900,73.001676
"826",91.299999,92.539999,91.190009,92.460007,1044300,74.246351
"827",92.260013,92.870006,90.640004,90.650006,1549100,72.792902
"828",90.450003,91.030007,89.930005,90.909996,653800,73.001676
"829",90.810008,91.580003,90.730007,90.890009,924500,72.985627
"830",90.890009,91.260008,90.040004,90.21,1201800,72.439572
"831",90.490013,91.130004,89.730002,90.010006,862500,72.278975
"832",89.410007,89.910009,89.330005,89.360004,885000,71.757016
"833",88.460004,89.900007,88.300002,89.830008,884300,72.134435
"834",89.810003,91.040009,89.46,90.659999,1189500,72.800926
"835",90.199997,90.370002,88.980003,90.21,756700,72.439572
"836",89.72,90.1,88.130007,88.480009,832600,71.050372
"837",88.410001,89.100004,88.169998,88.97,733100,71.443839
"838",88.260002,89.290005,88.089997,88.509998,924800,71.074453
"839",88.540006,89.270009,87.449997,87.500009,941400,70.263421
"840",87.580001,87.590004,86.249998,86.860009,915100,69.749494
"841",87.910008,89.149998,87.570008,89.139996,936400,71.580348
"842",88.780009,90.410012,88.649996,90.349997,920300,72.551991
"843",89.699995,90.810008,89.340008,90.780001,1189400,72.897289
"844",90.600003,90.899994,88.999998,89.489999,1446700,71.861403
"845",90.000004,90.000004,87.949999,88.320007,1911700,70.921888
"846",87.100003,87.580001,85.100011,87.400003,3849700,70.183115
"847",88.07001,89.310001,87.670005,88.93,2266000,71.411719
"848",89.280012,90.120005,89.090002,89.410007,1117300,71.797169
"849",89.760009,90.670002,89.530008,90.410012,991700,72.600184
"850",90.250009,90.419996,89.340008,90.380004,953300,72.576087
"851",90.680004,92.02001,90.460006,91.750008,1272300,73.676215
"852",91.880003,92.080006,90.710002,90.950006,1384600,73.033804
"853",90.760005,91.430003,90.610005,91.360005,983000,73.363038
"854",91.549996,92.13,91.100006,92.070003,767100,73.933174
"855",92.370003,92.650007,91.520007,91.840002,861500,73.748481
"856",91.770004,92.380006,91.059996,91.789999,1040200,73.708328
"857",91.850005,92.420006,90.810008,91.260008,1289100,73.282739
"858",91.360005,91.610011,90.919998,91.539993,958200,73.507571
"859",91.320004,91.510005,90.48001,91.329997,816000,73.338942
"860",91.730003,91.810004,90.940003,91.38,561100,73.379095
"861",91.500002,91.789999,90.040004,90.180002,930700,72.415483
"862",90.199997,92.290002,90.070002,92.240008,891000,74.06969
"863",92.269997,92.640005,91.730003,91.910001,787700,73.804691
"864",91.789999,91.969997,91.250005,91.880003,860300,73.780602
"865",91.160002,92.980005,91.160002,92.930002,1402600,74.623762
"866",93.179999,93.709999,92.700001,93.600009,664500,75.161785
"867",93.830001,93.889997,93.15,93.30001,790600,74.920882
"868",93.340001,93.879995,92.480002,92.850001,502600,74.55952
"869",92.730008,92.77,91.430003,91.750008,632200,73.676215
"870",91.789999,91.98,90.670002,90.930001,495100,73.01774
"871",91.329997,92.919999,91.069998,92.77,1046400,74.495279
"872",92.590002,93.460012,92.010007,93.41,568000,75.009205
"873",93.479998,93.889997,91.860007,91.890005,869400,73.788634
"874",91.730003,92.300004,91.350002,91.420001,1005400,73.712026
"875",91.820007,91.950002,90.509999,90.630001,1210300,73.075049
"876",90.710002,91.180007,90.450003,90.74,472400,73.163741
"877",88.410001,90.180002,88.410001,89.540002,2142300,72.196181
"878",89.180006,90.330011,89.180006,89.430002,1943500,72.107488
"879",88.919997,89.660003,88.220001,88.410001,1821400,71.285061
"880",88.270004,89.970005,88.160005,89.72,1383000,72.341313
"881",90.790003,91.660004,90.550009,91.650002,874400,73.897476
"882",91.709998,92.049999,91.170004,91.350002,950900,73.655586
