"","COP.Open","COP.High","COP.Low","COP.Close","COP.Volume","COP.Adjusted"
"435",77.329941,77.719934,76.059945,76.54994,15948400,50.833638
"436",77.109941,78.239943,77.009945,78.219937,12182300,51.942614
"437",77.919947,78.189937,77.399938,77.649937,9302600,51.564101
"438",77.249936,77.719934,76.779947,77.559938,9240900,51.504337
"439",76.299936,76.709935,75.929949,76.449938,11580800,50.767231
"440",76.449938,77.499934,76.289943,77.019938,9301500,51.145745
"441",77.459942,77.649937,77.139941,77.219936,8055800,51.278555
"442",77.229944,77.999937,77.079942,77.159947,11161500,51.238719
"443",77.16994,77.799944,76.97994,77.309934,9714900,51.338319
"444",77.679941,77.809937,77.039944,77.759947,11394600,51.637154
"445",77.789946,78.109947,77.279935,77.509943,10688700,51.471137
"446",77.489941,77.699943,76.129942,76.629945,12184000,50.886767
"447",76.899935,77.489941,76.78994,77.179938,19925400,51.251994
"448",77.229944,78.289934,77.019938,78.069934,7828500,51.843004
"449",77.509943,77.989944,77.109941,77.569947,9302100,51.510983
"450",77.76994,77.809937,76.97994,77.289943,10526200,51.325044
"451",76.859937,76.999937,75.719943,75.889936,12144000,50.395358
"452",76.009939,76.879944,75.549949,76.509942,10680300,50.807078
"453",77.079942,77.439936,76.92994,77.35994,7875800,51.371526
"454",77.479943,77.499934,76.799939,76.839936,8212700,51.026213
"455",76.619937,76.78994,75.509936,75.97994,9905200,50.455125
"456",75.199948,75.849939,74.439939,75.799948,10084900,50.3356
"457",76.159941,76.569941,75.839945,76.009939,9034800,50.475046
"458",75.989948,77.309934,75.879943,76.869936,7962300,51.046134
"459",76.659944,76.749948,75.679945,76.309944,8912300,50.674267
"460",75.729936,76.749948,75.399942,76.179948,9762300,50.587942
"461",76.059945,76.349941,75.249939,75.359949,8342200,50.043415
"462",74.659938,75.489945,74.599949,75.049946,8865700,49.837555
"463",74.94995,75.249939,73.439948,73.689947,12813000,48.934436
"464",74.389943,74.779941,73.419942,73.549938,12058500,48.841462
"465",73.47994,74.739943,73.47994,74.529937,11161800,49.492238
"466",74.169943,74.64994,73.629948,73.629948,9080600,48.894593
"467",73.80995,74.519944,73.61995,73.829941,16771200,49.0274
"468",74.399941,74.679939,74.219934,74.259947,7822600,49.312949
"469",73.319945,73.829941,73.169943,73.289941,9701700,48.668808
"470",73.189944,73.389942,72.299948,72.889939,9462300,48.403184
"471",73.109939,73.539944,72.66994,72.879941,9299100,48.396545
"472",71.739946,72.719946,71.369939,72.329947,10106900,48.031317
"473",72.139947,72.429944,71.819951,71.87994,11502900,47.732486
"474",72.219943,72.219943,70.529949,71.019944,13373900,47.161398
"475",71.06995,72.359947,70.919947,72.189943,10519300,47.938346
"476",72.369945,72.499941,71.52994,71.979952,7357500,47.798899
"477",71.949948,72.299948,71.399944,71.629951,9670200,47.566478
"478",55.919998,56.740002,55.459999,56.509998,15247300,49.226197
"479",55.830002,55.830002,54.43,54.59,14678600,47.553675
"480",54.669998,54.959999,53.810001,54.259998,12943300,47.266208
"481",53.799999,54,52.959999,53.169998,12443400,46.316703
"482",52.240002,53.43,52.130001,53.349998,12194300,46.473502
"483",52.84,54.490002,52.73,54.310001,14149700,47.309766
"484",53.68,53.93,52.68,53.470001,10859400,46.578037
"485",54.09,54.599998,53.82,54.220001,30869700,47.231367
"486",54.009998,54.5,53.43,53.5,31293500,46.604169
"487",52.66,53.169998,52.509998,52.93,31388900,46.107639
"488",53,53.119999,52.41,52.529999,8085600,45.759195
"489",52.75,53.110001,52.32,52.32,10259300,45.576264
"490",51.799999,52.080002,51.169998,51.189999,8634200,45.161611
"491",51.330002,51.610001,50.66,50.82,13088300,44.835185
"492",50.82,51.880001,50.799999,51.77,9445000,45.673309
"493",51.990002,52.450001,51.360001,51.669998,8906600,45.585083
"494",51.299999,52.119999,50.970001,52.09,8513800,45.955624
"495",52.360001,52.389999,51.57,52.139999,7334200,45.999735
"496",52.220001,52.439999,51.970001,52.110001,5785400,45.973269
"497",52.91,53.5,52.709999,53.27,10987600,46.996662
"498",52.689999,52.759998,51.91,52.040001,9675800,45.911513
"499",52.189999,52.639999,51.34,52.16,12155900,46.01738
"500",51.400002,51.639999,50.889999,51.189999,16184000,45.161611
"501",51.400002,51.52,50.619999,51.299999,9257700,45.258657
"502",51.779999,52,51.349998,51.869999,9662800,45.761531
"503",52.400002,53.580002,52.400002,53.580002,15104200,47.270156
"504",54.240002,54.59,53.75,53.810001,14205400,47.473069
"505",53.77,54.279999,53.57,53.970001,8630900,47.614227
"506",54.509998,54.77,53.799999,53.880001,9279500,47.534825
"507",54.27,54.75,53.939999,54.709999,7442100,48.267079
"508",54.630001,54.84,53.84,54.099998,9045900,47.728915
"509",54.029999,54.889999,53.790001,54.68,9699500,48.240613
"510",54.759998,55.459999,54.709999,55.459999,12542400,48.928755
"511",55.029999,55.240002,54.540001,55.07,8850100,48.584684
"512",55.5,56,55.299999,55.639999,9477800,49.087558
"513",55.34,55.549999,53.990002,54.439999,11757400,48.028875
"514",54.330002,54.48,52.68,52.759998,12560600,46.54672
"515",53.189999,53.700001,52.75,53.41,12575700,47.120174
"516",52.82,53.049999,52.290001,52.959999,6980100,46.723167
"517",53.349998,53.889999,53,53.639999,7548900,47.323088
"518",53.889999,54.599998,53.740002,54.450001,9130600,48.037699
"519",54.07,54.610001,53.66,54.529999,8444900,48.108276
"520",55.68,55.880001,55.25,55.880001,8550500,49.299296
"521",55.970001,56.099998,55.189999,55.73,6163100,49.166959
"522",56.009998,56.470001,55.82,56.41,5784200,49.766879
"523",56.23,56.310001,55.189999,55.279999,19880900,48.769952
"524",54.77,54.91,54.25,54.75,16980400,48.302369
"525",54.669998,54.75,54.049999,54.330002,13532900,47.931832
"526",54.610001,54.75,53.23,53.48,7696800,47.18193
"527",53.5,54.650002,53.389999,54.360001,11461300,47.958298
"528",53.849998,54.25,53.5,53.98,6494800,47.623048
"529",54.240002,55.049999,54.110001,54.98,5514900,48.505283
"530",54.91,55.619999,54.599998,55.459999,6008900,48.928755
"531",55.77,56.360001,55.080002,56.279999,6910500,49.652188
"532",56.209999,56.889999,56.02,56.77,6103700,50.084484
"533",56.419998,56.560001,55.950001,56.369999,7473200,50.316563
"534",56.07,56.07,55.509998,55.990002,7843500,49.977373
"535",54.82,55.189999,54.349998,55.049999,7692500,49.138315
"536",55.040001,55.130001,53.830002,54.639999,6951600,48.772344
"537",54.259998,54.599998,52.84,53.240002,12716800,47.522689
"538",54.029999,54.529999,53.32,54.400002,10981800,48.558119
"539",54.869999,55.16,54.48,54.970001,13707500,49.066908
"540",54.939999,55.16,54.560001,54.860001,5810000,48.96872
"541",54.849998,55.099998,54.16,54.439999,8958000,48.593821
"542",54.639999,55.419998,54.279999,55.220001,7613900,49.290061
"543",54.619999,55.209999,54.189999,54.650002,8003900,48.781272
"544",55.560001,55.990002,55.41,55.709999,6640700,49.727439
"545",55.93,56.389999,55.799999,55.889999,5922800,49.88811
"546",56.34,56.700001,56.240002,56.450001,7858300,50.387974
"547",56.029999,57.349998,56.029999,57.169998,10027100,51.030653
"548",57.169998,57.369999,56.849998,57.09,5093100,50.959245
"549",56.799999,57.32,56.580002,57.279999,4700600,51.12884
"550",57.459999,57.650002,57.040001,57.310001,5692900,51.155621
"551",57.669998,57.759998,57.209999,57.349998,4445100,51.191323
"552",57.360001,57.5,57.07,57.240002,4052100,51.093139
"553",57.290001,57.68,57.220001,57.549999,5065300,51.369846
"554",57.740002,57.77,57.25,57.389999,5182300,51.227028
"555",57.34,57.369999,56.869999,57.029999,7862600,50.905687
"556",57.110001,57.299999,56.57,56.630001,6032000,50.548644
"557",56.490002,56.779999,56.200001,56.68,4454500,50.593274
"558",56.650002,56.650002,56.060001,56.16,4637000,50.129115
"559",56.07,56.450001,55.779999,56.360001,3931300,50.307639
"560",56.419998,56.77,56.330002,56.380001,3412500,50.325491
"561",56.439999,56.630001,56.27,56.459999,4057800,50.396899
"562",56.380001,56.560001,56.16,56.349998,6401500,50.298711
"563",56.130001,56.34,55.970001,56.110001,4001000,50.084486
"564",56.57,57.130001,56.540001,56.790001,11848700,50.691462
"565",56.959999,57,56,56.209999,5698700,50.173745
"566",56.16,56.18,54.830002,54.869999,8608700,48.977645
"567",55.27,56.18,55.27,55.790001,6560600,49.79885
"568",56.029999,56.68,56,56.639999,5837500,50.557569
"569",56.669998,56.68,56.150002,56.18,4696400,50.146968
"570",56.419998,56.799999,56.349998,56.369999,5112500,50.316563
"571",56.73,56.779999,56.360001,56.540001,4807300,50.468309
"572",56.669998,57.970001,56.099998,57.650002,7735800,51.45911
"573",57.889999,58.900002,57.889999,58.209999,8576300,51.95897
"574",58.099998,58.75,58.02,58.299999,11627300,52.039306
"575",58.360001,58.389999,57.599998,57.82,5837400,51.610852
"576",57.709999,57.880001,57.259998,57.310001,5166100,51.155621
"577",57.110001,57.759998,56.77,57.59,6137000,51.405552
"578",57.759998,57.849998,57.130001,57.360001,12777500,51.200251
"579",57.099998,58.060001,57.049999,57.959999,7289900,51.735817
"580",58.060001,58.080002,57.349998,57.41,7457600,51.244881
"581",57.32,57.470001,56.880001,57.009998,6459100,50.887835
"582",57.299999,57.459999,57.02,57.389999,4240200,51.227028
"583",57.169998,57.32,56.830002,57.18,5013500,51.039581
"584",57.48,57.849998,57.25,57.41,4817600,51.244881
"585",57.700001,57.810001,57.040001,57.369999,5187800,51.209176
"586",57.32,57.389999,56.59,56.77,6840200,50.67361
"587",57.119999,57.450001,56.810001,57.400002,4432200,51.235956
"588",57.610001,58.029999,57.41,57.580002,4362700,51.396627
"589",57.369999,57.689999,57.27,57.619999,2463200,51.432329
"590",57.709999,58.23,57.619999,57.799999,4924800,51.592999
"591",57.700001,57.830002,57.130001,57.240002,6493600,51.093139
"592",57.080002,57.080002,56.630001,56.630001,5972900,51.138288
"593",56.799999,56.889999,55.900002,56.169998,5854900,50.722894
"594",56.169998,56.889999,55.889999,56.790001,4697500,51.282772
"595",57.150002,57.799999,56.959999,57.619999,5490300,52.032281
"596",57.470001,58.279999,57.360001,58.119999,4687000,52.483793
"597",58.25,58.52,58.099998,58.27,4853400,52.619248
"598",58.200001,58.349998,57.330002,57.450001,5982800,51.878768
"599",57.52,57.540001,56.43,57.040001,5891200,51.508528
"600",56.259998,56.330002,55.700001,56.060001,6852800,50.623564
"601",56.080002,56.43,55.810001,55.950001,6605000,50.524231
"602",56.709999,57.529999,56.650002,57.16,9705100,51.61689
"603",57.009998,57.57,57,57.310001,6012900,51.752345
"604",57.610001,57.919998,57.5,57.849998,6167800,52.239976
"605",58,58.5,57.919998,58.419998,6731500,52.7547
"606",58.610001,58.799999,57.560001,57.650002,11408200,52.059374
"607",57.490002,57.82,57.279999,57.529999,4805200,51.951008
"608",57.540001,58.41,57.470001,58.220001,7424500,52.574098
"609",57.43,57.549999,56.57,56.77,7946200,51.264711
"610",56.73,56.990002,55.849998,55.860001,6084800,50.442959
"611",55.68,56.259998,55.610001,55.669998,5695900,50.271382
"612",55.830002,56.049999,55.439999,55.639999,3989300,50.244292
"613",55.310001,56,55.25,55.349998,4463300,49.982414
"614",55.369999,55.700001,54.66,54.77,6435000,49.458662
"615",54.650002,55.139999,54.119999,54.59,7598900,49.296117
"616",54.57,55.139999,53.950001,55.029999,8942400,49.693447
"617",55.689999,56.009998,55.43,55.73,5675300,50.325565
"618",55.630001,55.689999,55.16,55.630001,4432200,50.235264
"619",55.82,56.060001,55.529999,56.049999,3325700,50.614532
"620",56.310001,56.700001,56.09,56.669998,2057300,51.174407
"621",56.23,56.799999,56.009998,56.799999,5478400,51.291801
"622",56.669998,57.009998,56.139999,56.18,7198000,50.731926
"623",55.939999,57.07,55.779999,57.060001,7168100,51.526589
"624",57.310001,57.380001,56.869999,56.98,4398400,51.454345
"625",57.130001,57.200001,56.75,56.939999,7627100,51.418224
"626",57.330002,57.400002,56.869999,57.169998,7163100,51.625919
"627",57.07,57.200001,56.57,56.84,5416200,51.327923
"628",56.84,57.610001,56.650002,57.18,6072900,51.634951
"629",57.18,57.509998,56.919998,57.349998,6688700,51.788464
"630",57.490002,57.939999,57.400002,57.939999,5342100,52.321248
"631",57.59,58.080002,57.59,57.880001,5328400,52.267069
"632",58.009998,58.380001,57.849998,58.119999,4806400,52.483793
"633",58.360001,58.75,58.09,58.200001,5480200,52.556037
"634",58.099998,58.130001,57.529999,57.880001,6066100,52.267069
"635",57.59,57.91,57.549999,57.689999,3858000,52.095492
"636",57.98,58.66,57.669998,58.279999,5484600,52.628277
"637",58.220001,59.34,58.18,59.299999,7308900,53.549362
"638",59.34,59.650002,59.200001,59.200001,6877500,53.459061
"639",59.299999,59.5,58.529999,59.279999,7144500,53.531302
"640",58.540001,59.029999,58.209999,58.610001,15284900,52.926277
"641",58.560001,58.689999,58.330002,58.439999,2121500,52.772761
"642",58.619999,58.669998,57.880001,57.950001,4761600,52.330281
"643",58,58.189999,57.200001,57.900002,5110800,52.28513
"644",57.630001,57.700001,57.009998,57.07,4861000,51.535618
"645",56.98,58.02,56.84,57.990002,6877700,52.366402
"646",59.150002,59.23,58.509998,59.209999,6263400,53.46809
"647",59.139999,59.470001,58.869999,59.169998,4377500,53.431968
"648",59.290001,59.900002,59.25,59.830002,4827700,54.027968
"649",59.630001,59.709999,59.040001,59.169998,5489500,53.431968
"650",58.990002,59.09,58.25,58.369999,6137700,52.709549
"651",58.59,58.669998,58.169998,58.25,4156300,52.601187
"652",58.529999,58.630001,58.119999,58.5,5433800,52.826943
"653",58.330002,58.360001,58.029999,58.27,3964700,52.619248
"654",58.200001,58.549999,58.189999,58.470001,4219900,52.799854
"655",58.400002,59.080002,58.279999,59.029999,6180400,53.305545
"656",58.939999,59.139999,58.73,58.880001,5598100,53.170094
"657",59.110001,59.32,58.650002,59.139999,5299700,53.404879
"658",59.060001,59.360001,58.970001,59.27,5309500,53.522273
"659",59.299999,59.98,59.169998,59.98,4712600,54.16342
"660",59.84,59.919998,59.43,59.549999,4493400,53.775119
"661",59.669998,60.580002,59.52,60.41,7088600,54.55172
"662",60.470001,61.099998,60.34,61.060001,5500100,55.138688
"663",60.880001,60.939999,60.18,60.75,4889300,54.858749
"664",61,61.759998,60.939999,61.66,7362200,55.680501
"665",61.669998,62.049999,60.919998,61.09,6792500,55.165777
"666",59.200001,59.459999,57.810001,58,16914000,52.375431
"667",58.470001,58.84,58.02,58.82,11468700,53.115911
"668",58.470001,58.48,58,58.029999,7313100,52.402521
"669",58.439999,58.529999,57.630001,57.720001,7783100,52.122585
"670",57.5,57.700001,57.049999,57.59,6874600,52.005191
"671",57.669998,57.84,57.360001,57.630001,5705900,52.041313
"672",57.82,57.869999,57.580002,57.869999,17871800,52.258037
"673",57.939999,57.939999,57.529999,57.59,19329700,52.005191
"674",57.84,58.259998,57.599998,58.25,21826800,52.601187
"675",58.349998,58.619999,58,58.610001,6789300,52.926277
"676",57.799999,58.009998,57.619999,57.919998,5764400,52.898875
"677",57.900002,58.009998,56.779999,57.02,9695600,52.076899
"678",57.639999,58.610001,57.52,58.599998,8119800,53.519926
"679",58.599998,58.610001,57.639999,57.669998,5925400,52.670548
"680",57.560001,58.16,57.09,58.110001,7297900,53.072406
"681",58.299999,58.330002,57.650002,58.200001,4386600,53.154604
"682",58.470001,58.549999,56.830002,56.889999,8408400,51.958168
"683",57.299999,57.919998,56.950001,57.75,7763500,52.743614
"684",57.560001,58.18,57.41,58.040001,6116300,53.008475
"685",57.900002,58.299999,57.849998,57.950001,7527700,52.926277
"686",57.93,58.279999,57.650002,58.279999,6730000,53.227667
"687",58.139999,58.189999,57.25,57.619999,5845200,52.624883
"688",57.939999,58.009998,57.360001,57.66,7151000,52.661416
"689",57.93,58.040001,57.439999,58,6691100,52.971941
"690",58,58.139999,57.849998,57.860001,5329000,52.844079
"691",57.970001,58.490002,57.830002,58.389999,4797900,53.328132
"692",58.41,58.599998,58.080002,58.439999,4726000,53.373796
"693",58.560001,58.919998,58.450001,58.73,4664700,53.638657
"694",58.759998,58.939999,58.560001,58.779999,4485100,53.684322
"695",59,59.560001,58.869999,59.52,5129700,54.360172
"696",59.099998,59.389999,58.810001,59.07,10303400,53.949182
"697",58.669998,59.650002,58.549999,59.150002,5002900,54.022249
"698",59.209999,59.48,58.709999,59.310001,6748900,54.168378
"699",60,60.540001,59.630001,60.439999,8178800,55.200415
"700",60.169998,61.029999,60.009998,60.939999,8993500,55.65707
"701",61.110001,61.110001,60.68,60.91,6440800,55.629671
"702",61,61.189999,60.060001,60.209999,5776900,54.990354
"703",60.5,60.619999,60.080002,60.439999,4516300,55.200415
"704",60.200001,60.709999,60.029999,60.380001,4103200,55.145619
"705",60.400002,60.59,60.060001,60.099998,5293000,54.88989
"706",60.200001,60.700001,60.02,60.48,4118900,55.236948
"707",60.580002,60.650002,59.849998,60.040001,4769900,54.835093
"708",60.139999,60.349998,59.130001,59.279999,5535500,54.140976
"709",59.220001,59.41,58.700001,58.880001,4965200,53.775655
"710",58.380001,58.689999,58.060001,58.540001,6736500,53.465129
"711",58.599998,59.34,58.509998,59.310001,4744100,54.168378
"712",59.509998,60.060001,59,59.779999,4618100,54.597631
"713",59.98,60.599998,59.889999,60.25,5449400,55.026887
"714",60.400002,60.630001,59.830002,60.16,6837200,54.944689
"715",59.630001,59.860001,59.080002,59.360001,5148200,54.214043
"716",58.720001,58.720001,57.200001,57.240002,9785400,52.277828
"717",58.009998,58.009998,56.880001,57.439999,9318800,52.460487
"718",57.169998,57.200001,56.380001,56.810001,7038700,51.885105
"719",56.959999,57.57,56.470001,57.32,6182100,52.350891
"720",57.639999,57.990002,57.040001,57.490002,6411900,52.506155
"721",57.580002,57.790001,56.919998,57.389999,5465400,52.414822
"722",57.610001,57.799999,57,57.779999,7522300,52.771012
"723",57.889999,58.549999,57.889999,58.259998,7812100,53.2094
"724",58.369999,58.77,57.720001,58.369999,6285700,53.309865
"725",58.419998,59,58.360001,58.91,6303600,53.803053
"726",59.290001,60.049999,59.02,59.900002,5645200,54.707231
"727",59.84,60.450001,59.509998,60.450001,6207700,55.20955
"728",60.150002,60.720001,59.900002,60.009998,7150200,54.807692
"729",60.099998,61.23,59.950001,60.959999,8343100,55.675336
"730",61.41,61.970001,61.25,61.919998,6456400,56.552112
"731",61.959999,62.419998,61.709999,62.220001,5802500,56.826108
"732",62.380001,62.990002,62.259998,62.84,5933700,57.392359
"733",62.799999,62.939999,62.330002,62.59,6497100,57.164031
"734",62.560001,62.889999,62.330002,62.580002,11026300,57.1549
"735",62.439999,62.580002,61.82,62.23,12466000,56.83524
"736",62.110001,62.330002,61.75,62,12518500,56.625179
"737",62.02,63.139999,61.84,63.060001,6927600,57.593288
"738",62.84,62.84,61.860001,62.419998,8092100,57.008767
"739",62.369999,62.869999,62.240002,62.43,5214000,57.017902
"740",62.389999,63.310001,62.369999,63.310001,7076800,57.821615
"741",63.299999,64.459999,63.25,64.029999,6215900,58.479196
"742",64.25,64.769997,63.799999,64.309998,6543700,58.734921
"743",63.540001,63.970001,62.57,62.740002,9364600,57.895199
"744",62.029999,62.93,61.900002,62.790001,5274700,57.941337
"745",62.540001,62.619999,62.18,62.529999,4623700,57.701412
"746",63.240002,63.610001,62.720001,62.84,5906600,57.987475
"747",62.490002,63.009998,62.200001,62.779999,6431700,57.932107
"748",62.580002,62.610001,62.049999,62.279999,5658200,57.470717
"749",62.119999,62.650002,61.34,61.34,8032400,56.603306
"750",61.580002,62.099998,61.279999,62.09,6813400,57.29539
"751",61.889999,62.080002,61.32,61.68,5171300,56.917051
"752",61.959999,62.110001,61.439999,61.619999,7571900,56.861683
"753",61.509998,61.919998,60.959999,61.91,6616200,57.12929
"754",62.169998,62.380001,61.759998,62.32,5081700,57.507629
"755",62.360001,62.439999,61.950001,62.200001,4148100,57.396897
"756",61.720001,62.18,61.360001,61.91,4698000,57.12929
"757",62.27,62.27,60.790001,60.880001,5031600,56.178828
"758",60.669998,61.720001,60.380001,61.650002,5346900,56.889369
"759",61.669998,61.709999,60.869999,61.029999,3327800,56.317243
"760",61.450001,62.049999,61.439999,61.939999,3664000,57.156972
"761",61.939999,62.23,61.75,62.099998,3437300,57.304617
"762",62.150002,62.57,61.709999,61.709999,5932600,56.944733
"763",61.130001,61.209999,60.119999,60.279999,7998200,55.625158
"764",60.77,60.799999,59.549999,60.360001,8780900,55.698982
"765",59.779999,59.900002,58.709999,59.349998,7389700,54.766973
"766",59.810001,60.02,59.369999,59.830002,6078400,55.20991
"767",60.369999,60.450001,59.759998,60.330002,4009600,55.6713
"768",60.619999,61.099998,60.310001,60.34,3704500,55.680526
"769",60.299999,60.77,60.040001,60.5,6160900,55.828171
"770",60.73,61.630001,60.73,61.23,5100100,56.501799
"771",61.209999,62.189999,61.049999,61.790001,6708000,57.018557
"772",61.470001,62.009998,61.060001,61.84,3780700,57.064696
"773",62.110001,62.419998,61.52,62.310001,4281700,57.498403
"774",62.509998,63.209999,62.310001,63.040001,5872800,58.172032
"775",63.310001,63.68,63.209999,63.5,4831500,58.59651
"776",63.619999,63.880001,63.310001,63.529999,4849600,58.624192
"777",64.110001,64.440002,63.880001,64.32,6187500,59.353189
"778",64.260002,64.849998,64.25,64.839996,16577100,59.833031
"779",64.790001,65.32,64.669998,65.260002,15601600,60.220604
"780",65.239998,65.400002,64.709999,64.949997,16526800,59.934537
"781",65.239998,65.639999,65.129997,65.559998,4853300,60.497434
"782",65.370003,65.779999,65.150002,65.300003,5061400,60.898453
"783",65.589996,66,65.279999,66,6958100,61.551267
"784",66.080002,66.169998,65.720001,65.830002,3984000,61.392728
"785",65.970001,66.239998,65.919998,66.120003,4089800,61.663181
"786",66.25,66.25,65.129997,65.589996,5025400,61.1689
"787",65.410004,65.93,65.300003,65.709999,4094800,61.280814
"788",65.410004,65.730003,65.330002,65.720001,3118000,61.290142
"789",65.540001,65.580002,64.900002,65.18,4255200,60.786539
"790",65.449997,65.459999,64.510002,64.830002,5285100,60.460133
"791",64.919998,65.639999,64.860001,64.860001,5529900,60.488109
"792",65.720001,66.290001,65.519997,66.089996,7272900,61.635197
"793",65.959999,67.230003,65.790001,67.230003,7520800,62.698362
"794",67,67.419998,66.57,67.190002,4002600,62.661057
"795",67.120003,67.470001,66.629997,67.089996,6248000,62.567792
"796",66.93,66.970001,66.279999,66.519997,4168400,62.036213
"797",67.040001,67.290001,66.370003,67.089996,4646200,62.567792
"798",67.010002,67.019997,66.169998,66.830002,3668600,62.325323
"799",66.32,66.519997,66.059998,66.099998,4489200,61.644525
"800",66.43,67.300003,66.300003,66.900002,4963300,62.390604
"801",67.150002,67.5,66.720001,67.160004,6488600,62.633081
"802",66.760002,67.699997,66.620003,67.620003,6475900,63.062073
"803",67.370003,67.910004,66.970001,67.379997,6536000,62.838246
"804",67.410004,67.410004,65.790001,65.830002,6449400,61.392728
"805",65.82,66.400002,65.559998,65.980003,5589600,61.532618
"806",65.970001,66.019997,65.290001,65.519997,4414200,61.103618
"807",65.580002,66.43,65.449997,66.150002,4100800,61.691158
"808",66.260002,66.650002,66.040001,66.550003,4396400,62.064197
"809",66.589996,66.940002,66.209999,66.309998,3214400,61.840369
"810",65.949997,66.559998,65.940002,66.019997,5352100,61.569916
"811",66.18,67.330002,66.18,66.769997,6656000,62.269362
"812",66.510002,66.550003,65.980003,66.160004,4382800,61.700486
"813",66.279999,66.540001,66.120003,66.300003,4963300,61.831048
"814",66.959999,66.989998,66.510002,66.790001,5541900,62.288018
"815",66.870003,68.099998,66.709999,67.660004,6529100,63.099378
"816",67.660004,68.110001,67.459999,67.769997,4285000,63.201957
"817",67.879997,68.769997,67.449997,68.199997,5990100,63.602973
"818",68.25,68.919998,68.050003,68.870003,5166400,64.227817
"819",68.900002,68.970001,68.309998,68.660004,4464700,64.031973
"820",68.730003,69.379997,68.580002,69.160004,3782500,64.498271
"821",69.190002,69.209999,68.720001,68.779999,3616300,64.14388
"822",69.139999,69.419998,68.879997,69.190002,3996100,64.526247
"823",69.769997,69.809998,69.139999,69.339996,4780300,64.666131
"824",69.309998,69.919998,69.260002,69.699997,3737500,65.001866
"825",69.589996,70.940002,69.419998,70.559998,5209400,65.803898
"826",70.599998,70.910004,70.059998,70.839996,4741300,66.065023
"827",70.849998,71.089996,70.269997,71,10130600,66.214242
"828",70.660004,70.730003,69.800003,70.580002,4680500,65.822554
"829",70.629997,71.040001,70.339996,70.400002,5739700,65.654686
"830",70.489998,70.690002,70.029999,70.32,3970000,65.580077
"831",70.339996,70.440002,69.889999,70.230003,3836600,65.496147
"832",70.160004,70.379997,69.919998,70.309998,3423000,65.570749
"833",69.690002,69.919998,69.300003,69.510002,4802100,64.824677
"834",69.459999,70.449997,69.32,70.040001,4141300,65.318951
"835",70.019997,70.57,69.75,70.360001,5022400,65.617382
"836",70.190002,70.32,69.57,70.169998,6550800,65.440186
"837",70.18,70.989998,70.029999,70.970001,4996700,66.186265
"838",70.400002,71.18,70.150002,70.879997,4621600,66.102328
"839",70.769997,71.129997,70.150002,70.169998,5142800,65.440186
"840",70.239998,70.389999,69.620003,69.769997,5768400,65.067147
"841",69.800003,71.110001,69.690002,71.080002,4454400,66.950971
"842",70.82,71.849998,70.760002,71.709999,4592100,67.544372
"843",71.300003,72.029999,71.25,71.959999,4223800,67.779849
"844",71.900002,72.25,71.470001,71.889999,6252200,67.713916
"845",72.32,73.089996,72.199997,72.959999,5534800,68.721759
"846",72.68,73.470001,72.540001,73.410004,4494300,69.145623
"847",73.580002,73.589996,72.730003,73.43,5223700,69.164458
"848",73.529999,73.580002,72.900002,73.050003,3407000,68.806535
"849",73.260002,73.529999,72.879997,73.260002,3597300,69.004335
"850",72.919998,72.919998,71.949997,72.389999,4442600,68.184871
"851",72.669998,73.489998,72.440002,73.389999,3707900,69.126781
"852",73.529999,74.099998,73.010002,74.059998,4218700,69.757859
"853",73.910004,74.059998,73.599998,73.889999,3480100,69.597736
"854",74.199997,74.589996,74,74.339996,3389900,70.021592
"855",74.400002,74.480003,72.870003,73.25,5278500,68.994914
"856",73.660004,74.480003,73.279999,73.330002,5556600,69.070268
"857",73.559998,73.559998,72.209999,73.089996,4921000,68.844205
"858",73.370003,73.510002,72.839996,73.330002,3604300,69.070268
"859",73.029999,73.279999,72.5,72.57,4592500,68.354415
"860",73.190002,73.970001,73.110001,73.900002,5644300,69.607157
"861",73.849998,73.93,72.269997,72.510002,5836600,68.297902
"862",72.489998,73.720001,72.370003,73.690002,4819600,69.409357
"863",73.459999,73.830002,73.330002,73.559998,2786700,69.286904
"864",73.25,73.470001,72.610001,72.82,3125000,68.589892
"865",72.739998,73.360001,72.57,73.339996,3463600,69.079682
"866",73.580002,73.800003,73.199997,73.68,3833000,69.399936
"867",73.550003,73.57,72.75,73.300003,5341200,69.042012
"868",73.470001,73.629997,72.199997,72.309998,4718300,68.109516
"869",72.120003,72.690002,71.760002,72.260002,7124200,68.062425
"870",72.489998,72.93,72.089996,72.25,4139300,68.053004
"871",72.470001,73.599998,72.400002,73.339996,3988900,69.079682
"872",73.489998,74.07,73.239998,74.019997,3633800,69.720182
"873",73.760002,73.919998,72.75,72.809998,5294800,68.580471
"874",72.82,73.510002,72.489998,72.93,4089800,68.693503
"875",72.940002,73.400002,72.379997,72.620003,3301300,68.401513
"876",72.639999,73.540001,72.5,72.800003,2434300,68.571057
"877",73.389999,73.489998,72.25,72.57,5696100,68.354415
"878",72.470001,73.139999,72.139999,72.470001,5411900,68.260225
"879",72.339996,72.620003,71.120003,71.410004,5399100,67.261803
"880",71.209999,71.349998,70.120003,70.839996,5040400,66.724907
"881",71.18,71.480003,70.199997,70.769997,5560700,66.658974
"882",70.550003,70.989998,70.199997,70.440002,4952900,66.348149
"883",70.199997,70.629997,69.809998,70.309998,4712300,66.225696
