"","ESV.Open","ESV.High","ESV.Low","ESV.Close","ESV.Volume","ESV.Adjusted"
"454",54.200001,54.200001,52.830002,52.950001,2055400,46.075171
"455",52.68,53.080002,51.560001,52.959999,3157900,46.083871
"456",52.52,53.25,51.689999,52.689999,2172300,45.848926
"457",52.990002,53.32,52.43,52.93,1832700,46.057767
"458",53.349998,54.049999,52.5,53.290001,1499700,46.371026
"459",53.119999,53.470001,51.950001,52.5,1789300,45.683596
"460",51.790001,52.360001,51.130001,52.16,2307700,45.38774
"461",52.099998,53.299999,52.099998,52.52,2497900,45.701
"462",51.630001,52.48,51.439999,51.939999,1632000,45.196303
"463",52.18,52.509998,50.59,51.459999,2582600,44.778625
"464",51.880001,52.650002,51.52,51.720001,3133400,45.00487
"465",52.23,54.080002,52.119999,53.529999,2786600,46.579864
"466",53.450001,53.529999,51.310001,51.52,3048600,44.830836
"467",52.810001,52.810001,51.110001,51.459999,2414800,44.778625
"468",52.169998,53.759998,51.849998,52.959999,1841900,46.083871
"469",52.689999,53.849998,52.009998,52.099998,2845200,45.335529
"470",52.23,53.59,52.150002,52.990002,2332100,46.109978
"471",53.610001,54.34,52.880001,52.950001,1853700,46.075171
"472",52.080002,52.610001,51.32,52.509998,1620300,45.692296
"473",52.91,52.950001,52.200001,52.740002,1325800,45.892437
"474",53.220001,53.880001,52.650002,53.32,2171600,46.39713
"475",53.009998,54.830002,52.959999,54.5,2298600,47.423924
"476",54.66,54.799999,54.099998,54.369999,1488800,47.310802
"477",54.200001,54.919998,53.669998,54.650002,1749800,47.55445
"478",54.810001,55.66,54.290001,54.880001,2065800,47.754587
"479",54.400002,55.110001,54.060001,54.689999,1900400,47.589254
"480",54.490002,55.41,52.93,54.220001,3452600,47.180279
"481",53.970001,54.139999,51.119999,51.5,4137900,44.813433
"482",51.150002,51.59,50.189999,51.23,1694200,44.578488
"483",50.549999,50.77,48.91,49.720001,3806600,43.264542
"484",48.860001,49.669998,48.049999,48.810001,3141500,42.472693
"485",49.349998,50.119999,49.18,49.299999,2132100,42.899072
"486",48.91,49.849998,48.689999,48.950001,2092100,42.594516
"487",48.130001,48.700001,47.689999,48.16,2917900,41.907086
"488",47.91,49.700001,47.610001,47.900002,3706300,41.680844
"489",48.91,49.040001,47.549999,47.91,3355100,41.689545
"490",47.68,48.790001,47.560001,48.18,2315300,41.924489
"491",48.259998,48.84,47.25,47.470001,2231800,41.306674
"492",47.709999,48.560001,47.360001,48.52,2161600,42.220345
"493",48.98,49.400002,47.43,47.790001,2461700,41.585126
"494",47.490002,48.740002,46.860001,48.599998,1480100,42.289956
"495",48.610001,48.959999,47.959999,48.900002,1765900,42.551008
"496",49.040001,49.200001,48.099998,48.540001,1587200,42.237749
"497",49.009998,49.790001,48.59,48.880001,1920500,42.533604
"498",48.02,48.049999,46.330002,46.66,2897800,40.60184
"499",46.549999,46.639999,43.720001,44.91,4756900,39.079053
"500",44.169998,44.529999,43.060001,44.189999,3566800,38.452534
"501",44.189999,44.369999,41.630001,43.709999,4652000,38.034856
"502",43.540001,44.91,43.27,44.450001,3395200,38.678779
"503",44.790001,45.689999,44.369999,45.259998,2860800,39.383609
"504",45.82,46.869999,44.860001,45.240002,3314800,39.6951
"505",44.950001,44.950001,43.799999,44.549999,2040500,39.089669
"506",44.849998,45.189999,43.470001,43.48,1790600,38.150815
"507",43.75,44.029999,42.759998,43.689999,2489800,38.335075
"508",43.419998,43.740002,42.700001,42.889999,2254000,37.633129
"509",42.84,43.599998,42.540001,43.330002,2469900,38.019202
"510",43.5,43.91,43.139999,43.849998,1862200,38.475465
"511",43.150002,43.779999,43.02,43.490002,2126200,38.159591
"512",43.880001,45.529999,43.610001,45.389999,2915000,39.826713
"513",45.27,46.209999,44.790001,45.459999,2672600,39.888133
"514",45.360001,45.439999,43.23,43.349998,3101800,38.036748
"515",43.59,44.490002,43.25,44.040001,2517000,38.642179
"516",43.290001,43.57,41.830002,42.209999,2299900,37.036474
"517",42.529999,43,42.02,42.82,2840300,37.571709
"518",42.759998,44.380001,42.5,44.139999,2449400,38.729921
"519",44.43,45.119999,43.68,44.740002,2297300,39.256383
"520",46.150002,47.209999,45.959999,46.970001,3580200,41.21306
"521",47,47.369999,46.23,47.07,2421900,41.300802
"522",47.27,49.139999,47.27,48.73,2220100,42.757342
"523",48.34,48.779999,47.82,47.900002,1842900,42.029074
"524",47.209999,47.52,46.509998,47.25,1419300,41.45874
"525",47.110001,47.66,46.73,47.48,1036100,41.66055
"526",47.639999,47.700001,45.950001,46.259998,1650600,40.59008
"527",46.43,48,46.34,47.84,2102400,41.976426
"528",47.009998,48.970001,46.610001,48.259998,3430000,42.344947
"529",48.619999,49.799999,48.439999,49.23,3643500,43.196059
"530",49.200001,49.43,48.619999,49.099998,1592000,43.081991
"531",49.119999,49.389999,47.630001,49.290001,3433200,43.248706
"532",48.889999,50.09,48.75,49.889999,2751600,43.775165
"533",50.279999,51.799999,50.119999,51.43,3939100,45.126413
"534",51.169998,52.25,50.93,52.189999,2260500,45.793261
"535",50.900002,50.970001,49.950001,50.34,1822000,44.17001
"536",50.360001,50.52,48.619999,49.16,3520000,43.134638
"537",49.529999,49.919998,48.790001,49.48,2125300,43.415417
"538",50.75,52.009998,50.110001,51.59,4585600,45.266803
"539",53.849998,54.830002,53.360001,54.470001,10779500,47.793812
"540",54.27,56.439999,54.25,56.439999,59145100,49.522354
"541",55.869999,55.959999,54.119999,54.330002,11061800,47.670972
"542",54.779999,55.509998,54.139999,54.830002,3215000,48.109689
"543",54.189999,54.790001,53.57,54.68,3680400,47.978073
"544",55.68,56.049999,55.27,55.66,2677600,48.837957
"545",55.900002,56.84,55.849998,56.369999,2054800,49.460934
"546",56.240002,56.970001,56.23,56.419998,2366700,49.504805
"547",56.209999,56.209999,55.41,55.619999,2334300,48.802859
"548",55.630001,56.049999,55.349998,55.610001,1776100,48.794086
"549",55.130001,55.400002,54.700001,55.139999,2163800,48.381691
"550",55.330002,56.240002,54.950001,56.220001,2175700,49.329321
"551",56.5,56.5,55.59,55.810001,1786300,48.969574
"552",55.66,56.169998,54.93,55.900002,1725100,49.048543
"553",55.959999,57,55.849998,56.77,1536500,49.811909
"554",57.970001,58.02,57.169998,57.880001,2958200,50.785861
"555",57.619999,57.790001,57.049999,57.27,2585000,50.250626
"556",57.599998,57.91,56.529999,56.73,2086000,49.776811
"557",56.389999,57.049999,56.080002,57.009998,2016600,50.022491
"558",57.02,57.389999,56.700001,57.029999,2086800,50.04004
"559",57.049999,57.049999,56.18,56.75,2371600,49.79436
"560",57,57.200001,56.66,56.990002,2137300,50.004946
"561",57,57.689999,56.48,57.450001,2621000,50.408564
"562",57.310001,57.5,55.950001,56.639999,2971400,49.697842
"563",56.48,56.599998,54.790001,55.900002,2406400,49.048543
"564",56.41,57.549999,55.91,57.369999,9835000,50.338368
"565",57.509998,57.689999,56.860001,57.189999,2982100,50.18043
"566",57.380001,57.779999,57.02,57.48,2000400,50.434886
"567",57.52,58.23,57.110001,57.450001,2737800,50.73959
"568",57.5,57.68,56.82,57.049999,2564300,50.386311
"569",57.09,57.68,56.73,56.77,1807900,50.139017
"570",56.860001,57.73,56.849998,57.580002,1883500,50.854406
"571",57.869999,58.560001,57.869999,58.299999,2433400,51.490305
"572",58.009998,58.950001,57.16,58.299999,1892500,51.490305
"573",58.299999,59,57.810001,58.130001,2466000,51.340163
"574",57.959999,58.630001,57.82,58.220001,2517200,51.419651
"575",58.060001,61.48,57.919998,58.709999,3633000,51.852415
"576",58.810001,59.150002,57.689999,58.099998,2470400,51.313665
"577",57.830002,58.029999,57.130001,57.91,2024800,51.145859
"578",58.220001,58.48,57.860001,58.23,4916700,51.428482
"579",57.470001,57.790001,56.549999,56.57,2450400,49.962377
"580",56.860001,56.860001,55.049999,55.119999,3215000,48.681743
"581",55.099998,55.209999,53.59,53.75,3528300,47.471766
"582",54.18,54.66,54,54.490002,3057600,48.125332
"583",54.470001,54.799999,54.060001,54.560001,2289900,48.187155
"584",54.98,55.560001,54.669998,54.77,2247800,48.372626
"585",55.080002,55.080002,54.23,54.84,1972000,48.434449
"586",54.849998,54.849998,53.529999,53.709999,2687800,47.436437
"587",53.830002,54.630001,53.75,54.490002,2105300,48.125332
"588",54.790001,54.849998,53.98,54.209999,1486300,47.878035
"589",53.84,54.630001,53.700001,54.389999,933800,48.03701
"590",54.41,55.810001,54.380001,55.310001,2059300,48.849552
"591",55,55.27,54.540001,54.689999,1493100,48.301968
"592",55,55.549999,54.580002,55.27,1808200,48.814223
"593",55.290001,55.57,54.310001,55.07,1049000,48.637584
"594",55.189999,55.950001,54.82,55.849998,1057700,49.326475
"595",56.130001,57.639999,56.130001,57.16,1838800,50.483463
"596",57.599998,58.369999,57.200001,58.139999,1424300,51.348994
"597",57.950001,59.400002,57.669998,59.290001,2425200,52.36467
"598",59.470001,60.029999,58.860001,59.02,3216100,52.126207
"599",59.049999,59.290001,58.400002,59.200001,1630000,52.285182
"600",58.080002,58.189999,57.330002,57.59,2097400,50.863237
"601",57.900002,58.220001,57.259998,57.450001,1405700,50.73959
"602",58.099998,58.799999,57.849998,58.77,1967900,51.905408
"603",58.790001,59.32,58.060001,58.130001,1790900,51.340163
"604",58.75,59.220001,56.880001,57.82,2255200,51.066372
"605",58.990002,60,58.540001,59.59,3212400,52.629628
"606",60.09,60.73,59.450001,59.59,3546700,52.629628
"607",59.599998,59.669998,58.34,58.68,2576500,51.82592
"608",58.91,59.41,58.619999,59.119999,1216900,52.214525
"609",58.380001,58.380001,57.139999,57.73,1532600,50.986884
"610",57.73,57.990002,54.049999,55.119999,7521300,48.681743
"611",55.209999,56.400002,54.939999,55.619999,3791500,49.12334
"612",55.93,56.299999,55.27,55.869999,1248500,49.344139
"613",55.389999,56.34,55.09,55.490002,1818400,49.008527
"614",55.689999,55.889999,53.990002,54.080002,2415600,47.763222
"615",54.48,54.900002,53.860001,54.759998,2315200,48.363792
"616",54.689999,55.09,53.779999,54.669998,2410500,48.284304
"617",55.470001,55.779999,55.029999,55.540001,1904800,49.052687
"618",55.369999,55.580002,54.830002,55.240002,1630800,48.787729
"619",55.32,56.439999,54.950001,56.419998,1395000,49.829896
"620",56.650002,57.279999,56.389999,57.259998,717200,50.571781
"621",56.689999,57.560001,56.439999,57.560001,1453000,50.836742
"622",57.57,57.919998,56.950001,57.220001,2653000,50.536456
"623",56.630001,56.950001,55.779999,56.93,3059000,50.280328
"624",57.259998,57.41,56.779999,57.060001,2436400,50.395144
"625",57.060001,58.23,56.360001,58.23,9178500,51.428482
"626",58.32,58.799999,58.169998,58.389999,1631200,51.569793
"627",58.189999,59.209999,58.099998,58.540001,1913700,51.702273
"628",58.880001,59.299999,58.610001,58.959999,2081100,52.073214
"629",58.389999,59.139999,57.950001,58.099998,1811500,51.64212
"630",58.18,58.459999,57.59,57.939999,2632000,51.499904
"631",58.009998,58.450001,57.98,58.18,1360200,51.713229
"632",58.540001,58.970001,58.119999,58.450001,1143000,51.953219
"633",58.810001,58.939999,57.73,57.900002,1300900,51.464353
"634",57.779999,57.919998,56.77,57,1197800,50.664387
"635",56.950001,57.529999,56.220001,57.380001,2146200,51.002151
"636",57.799999,57.950001,57.02,57.950001,1120100,51.508794
"637",57.91,59.459999,57.599998,59.439999,2168500,52.833177
"638",59.419998,60.240002,59.360001,59.419998,1448800,52.8154
"639",59.41,60.360001,59.34,60.330002,2100100,53.624256
"640",59.5,60,59.16,59.68,2195400,53.046503
"641",59.290001,59.619999,59.029999,59.200001,410000,52.619856
"642",59.599998,59.849998,58.77,58.91,1296800,52.362089
"643",58.939999,59,57.290001,58.369999,1706900,51.882109
"644",57.959999,58.060001,57.32,57.610001,856000,51.206586
"645",57.66,59.299999,57.48,59.279999,1624000,52.690962
"646",60.150002,61.790001,60.02,61.790001,1992500,54.921974
"647",61.349998,62.119999,60.439999,60.669998,1972800,53.926461
"648",60.900002,62.900002,60.82,62.73,2322000,55.757491
"649",62.18,62.619999,61.950001,62.5,1833000,55.553056
"650",62.369999,62.369999,61.639999,61.779999,1566500,54.913084
"651",61.939999,62,61.380001,61.689999,1303200,54.833087
"652",62.259998,62.490002,61.369999,61.5,1799700,54.664207
"653",61.560001,61.610001,60.790001,60.880001,1384400,54.113122
"654",61.07,61.799999,60.959999,60.990002,1917700,54.210896
"655",60.82,61,60.599998,60.68,1663400,53.935352
"656",60.66,60.830002,60.41,60.669998,1671600,53.926461
"657",61.02,61.630001,60.18,61.32,2649000,54.504214
"658",61.66,62.040001,61,61.82,1834200,54.948639
"659",61.57,61.990002,61.139999,61.799999,1993800,54.930861
"660",61.639999,62.619999,61.5,62.419998,1653700,55.481947
"661",62.52,62.830002,61.43,61.57,1634900,54.726427
"662",61.849998,62.380001,61.77,62.110001,2270700,55.206406
"663",62.299999,62.849998,61.900002,62.720001,1807800,55.748604
"664",62.630001,64.019997,62.200001,64.010002,2599800,56.89522
"665",63.900002,65.190002,63.82,64.5,2911800,57.330754
"666",64.529999,64.769997,63.529999,63.57,2824000,56.504124
"667",63.880001,64.480003,63.099998,64.370003,2480100,57.215206
"668",63.959999,64.529999,63.720001,63.91,2092200,56.806333
"669",64.209999,64.239998,63.5,63.84,1595200,56.744114
"670",63.41,63.41,61.5,62.810001,3076600,55.828601
"671",62.709999,63.150002,62.41,62.860001,1525000,55.873042
"672",62.889999,63.720001,62.75,63.720001,1047800,56.637453
"673",63,63.27,62.580002,63.080002,1115400,56.06859
"674",63.279999,63.98,63.099998,63.799999,1410300,56.708559
"675",63.91,64.32,63.73,64.160004,1373400,57.028549
"676",64.080002,65.82,64,65.32,2431200,58.05961
"677",65.07,65.160004,64.080002,64.349998,1898700,57.197425
"678",64.68,65.5,64.349998,65.449997,2200000,58.175158
"679",65.190002,65.449997,63.02,63.25,3416700,56.219693
"680",62.630001,63.860001,61.150002,62.23,3649400,55.313067
"681",62.459999,62.639999,60.759998,61.490002,2893500,54.65532
"682",61.900002,62.110001,58.330002,58.349998,3516000,51.864332
"683",58.790001,59.540001,57.799999,59.200001,4187800,52.619856
"684",58.830002,60.57,58.759998,60.220001,2745000,53.526482
"685",60.209999,60.860001,59.799999,60.139999,2283700,53.455372
"686",59.799999,60.009998,59,59.709999,2029900,53.073167
"687",59.669998,59.759998,58,58.32,2626700,51.837668
"688",58.849998,58.93,57.759998,58.349998,2508700,51.864332
"689",58.650002,58.889999,57.349998,58,4119500,51.553236
"690",57.830002,57.830002,57.200001,57.43,2947700,51.490479
"691",57.689999,57.880001,57.150002,57.700001,3817900,51.732556
"692",57.459999,58.18,57.029999,57.689999,2155500,51.723588
"693",57.91,58.09,57.299999,57.77,2526500,51.795316
"694",57.91,58.970001,57.73,58.84,3173600,52.754654
"695",59.130001,60.029999,59,60,3726500,53.794684
"696",59.57,60.25,59.209999,59.490002,5838900,53.337431
"697",58.509998,59.380001,58.169998,58.669998,2140400,52.602234
"698",58.849998,58.849998,56.779999,57.080002,2420100,51.176678
"699",57.43,58.189999,57.240002,58.07,1770700,52.064288
"700",57.669998,58.889999,57.650002,58.16,1789800,52.144981
"701",58.5,58.75,58.169998,58.52,1576400,52.467749
"702",58.630001,59.209999,58.209999,58.59,1809500,52.530509
"703",58.900002,59.849998,58.57,59.720001,1629100,53.543644
"704",59.209999,60.380001,59.029999,60.009998,1495800,53.803649
"705",60.099998,60.310001,59.759998,60,1758500,53.794684
"706",60.099998,60.189999,58.5,58.630001,1622200,52.566373
"707",58.830002,59.09,57.580002,57.82,2105200,51.840144
"708",58.080002,58.080002,56.759998,56.959999,2233100,51.069086
"709",56.939999,57.849998,56.599998,57.790001,2024100,51.813248
"710",56.790001,57.970001,56.099998,57.93,1779200,51.938768
"711",57.939999,58.720001,57.639999,58.720001,1365800,52.647066
"712",58.869999,59.630001,58.419998,58.91,1828200,52.817414
"713",58.82,59.470001,58.639999,58.77,1689300,52.691894
"714",58.68,59.150002,58.290001,58.48,1769100,52.431885
"715",57.880001,58.060001,56.099998,56.98,2843700,51.087018
"716",56.220001,56.400002,53.779999,53.779999,4114600,48.217968
"717",54.389999,55.110001,53.110001,53.75,4037000,48.191071
"718",53.09,53.18,51.68,51.73,4900700,46.379983
"719",52.029999,54.139999,51.009998,53.330002,3889900,47.81451
"720",53.52,54.099998,52.84,53.389999,3160500,47.868303
"721",53.43,54.290001,53.099998,53.990002,1848000,48.406252
"722",54.060001,54.709999,53.380001,54.650002,1786100,48.997993
"723",54.869999,56.110001,54.849998,55.459999,1902200,49.724219
"724",55.84,56.330002,55.119999,55.459999,1594700,49.724219
"725",55.400002,55.860001,54.860001,55.41,1388300,49.679391
"726",55.959999,56.73,55.459999,56.369999,2065500,50.540105
"727",56.25,57.98,55.029999,57.68,3407100,51.714624
"728",57.299999,57.959999,56.580002,57.610001,3023600,51.651863
"729",57.790001,58.799999,57.119999,58.290001,2124700,52.261537
"730",58.919998,60.669998,58.919998,60.150002,3580800,53.929172
"731",60.380001,61.720001,60.279999,61.419998,2456600,55.067824
"732",61.830002,62.5,61.27,62,1802300,55.587841
"733",62.09,62.77,61.689999,62.060001,2776000,55.641636
"734",61.790001,62.009998,60.849998,61.240002,2805300,54.906443
"735",61.27,61.509998,60.16,60.740002,2327900,54.458154
"736",60.68,61.130001,60.16,60.900002,1791200,54.601606
"737",60.880001,61.970001,60.650002,61.450001,1884300,55.094723
"738",61.459999,61.959999,60.889999,61.610001,1650300,55.238176
"739",61.689999,62.360001,61.119999,61.759998,2208200,55.37266
"740",62.080002,62.48,61.619999,62.150002,2178300,55.722329
"741",62.43,64.139999,62.360001,64.019997,2361100,57.398925
"742",63.619999,64.129997,62.849998,63.369999,1864300,56.816152
"743",63.360001,64.129997,62.099998,62.349998,1937600,55.901642
"744",61.52,62.150002,60.799999,62.130001,1663700,55.704397
"745",61.799999,61.799999,61.18,61.639999,1206200,55.265072
"746",62.529999,63,62.119999,62.630001,1614800,56.152686
"747",62.200001,62.59,61.509998,62.09,1287300,55.668533
"748",61.900002,62.439999,61.380001,61.84,1002500,55.444388
"749",61.540001,61.84,60.169998,60.169998,2204200,53.947101
"750",60.369999,60.939999,59.619999,60.509998,1155200,54.251938
"751",60.349998,61.130001,60.09,60.59,1492500,54.323666
"752",60.529999,61.220001,60.32,60.41,1039700,54.162281
"753",60.07,60.669998,59.25,59.880001,1375900,54.135161
"754",60.209999,61.290001,59.73,60.259998,1319100,54.478701
"755",60.709999,60.740002,59.5,60.060001,1918700,54.297892
"756",59.330002,59.68,58.849998,58.889999,1062500,53.240139
"757",59.380001,59.48,57.259998,57.52,3473000,52.001577
"758",57.639999,59.02,57.540001,58.939999,2319000,53.285341
"759",59.139999,59.169998,58.060001,58.080002,1667400,52.507852
"760",58.75,59.360001,58.52,59.200001,1365300,53.520399
"761",59.200001,59.68,59.029999,59.48,1171400,53.773535
"762",59.369999,59.779999,58.5,58.509998,1058300,52.896595
"763",57.790001,57.810001,56.84,57.07,1926400,51.594748
"764",57.360001,57.66,56.619999,57.349998,1871300,51.847884
"765",57.009998,57.009998,54.990002,56.080002,2385700,50.69973
"766",56.580002,56.91,56.259998,56.759998,1704200,51.314488
"767",57.25,57.98,56.900002,57.77,1302200,52.227592
"768",58.169998,58.639999,57.98,58.310001,1628100,52.715785
"769",58.09,58.57,57.790001,58.119999,1096300,52.544012
"770",58.490002,58.900002,57.779999,57.990002,1452200,52.426486
"771",58,58.25,56.970001,57.209999,2408800,51.721316
"772",57.009998,57.009998,55.939999,56.77,1388400,51.323531
"773",57.32,58.169998,57.09,57.830002,1534000,52.281837
"774",58.099998,58.27,57.75,58,1918800,52.435525
"775",58.389999,59.349998,58.259998,59.32,1347700,53.628885
"776",59.369999,60.060001,59.200001,59.34,1854500,53.646967
"777",60.139999,60.139999,58.880001,59.610001,1153700,53.891064
"778",59.540001,60.259998,59.310001,60.25,1210100,54.469662
"779",60.209999,60.349998,59.869999,59.880001,1017500,54.135161
"780",59,59,58.299999,58.689999,2313100,53.059326
"781",58.900002,59.939999,58.639999,59.639999,2035300,53.918184
"782",60.119999,61.18,60.009998,60.669998,1732500,54.849366
"783",60.970001,61.25,60.240002,61.23,1244600,55.355641
"784",61.810001,61.959999,61.060001,61.16,1112600,55.292357
"785",61.16,61.560001,60.360001,60.869999,1366700,55.030179
"786",60.869999,61.099998,59.84,60.049999,1102000,54.288849
"787",59.950001,60.200001,59.310001,59.959999,1374700,54.207484
"788",59.66,59.66,58.41,58.849998,1469700,53.203976
"789",58.77,59.09,58.299999,58.419998,1418900,52.815229
"790",59.389999,59.389999,57.110001,57.669998,2414200,52.137184
"791",57.810001,57.959999,57.09,57.34,2305900,51.838845
"792",57.880001,58.619999,57.82,58.369999,1562800,52.770027
"793",58.369999,58.610001,58.07,58.450001,1130800,52.842353
"794",58.41,58.48,57.66,57.799999,1361500,52.254712
"795",57.799999,57.900002,57,57.459999,1686700,51.947332
"796",57.41,58.869999,57.139999,58.669998,1753500,53.041244
"797",59.130001,59.630001,58.77,59.049999,1913000,53.384788
"798",58.889999,59.240002,58.119999,58.849998,1244900,53.203976
"799",58.5,58.919998,58.080002,58.400002,1056100,52.797151
"800",58,58.52,57.759998,58.299999,1621600,52.706743
"801",57.869999,58.139999,57.209999,57.25,1878500,51.75748
"802",56.91,57.279999,56.310001,57.060001,1691000,51.585709
"803",56.939999,56.970001,55.700001,56.009998,2426700,50.636443
"804",56.009998,56.09,55.549999,55.700001,1745600,50.356186
"805",55.540001,56.040001,55.41,55.610001,2108000,50.274821
"806",55.5,55.82,54.970001,55.16,1316500,49.867993
"807",55.400002,57.099998,55.349998,56.759998,1475100,51.314488
"808",57.07,57.459999,56.18,57.330002,1193000,51.829806
"809",57.700001,58,57.130001,57.209999,1145000,51.721316
"810",56.759998,57.27,56.599998,56.759998,1682100,51.314488
"811",56.849998,57.119999,56.150002,56.200001,2347900,50.808217
"812",56.02,56.34,55.52,55.669998,2047900,50.329062
"813",55.889999,55.93,55.389999,55.560001,1967600,50.229618
"814",56.07,56.220001,53.91,54.470001,3953600,49.244192
"815",54.220001,55.049999,54.16,54.459999,4086800,49.235149
"816",54.080002,56.130001,54.07,55.630001,2678900,50.758922
"817",55.950001,56.75,55.32,56.200001,2046000,51.279012
"818",56.52,57.009998,56.279999,56.73,1332900,51.762603
"819",56.98,57.349998,56.240002,57.049999,1649100,52.054582
"820",57.029999,57.59,56.830002,57.150002,1098300,52.145828
"821",57.09,57.139999,56.25,56.709999,1632000,51.744353
"822",56.57,56.619999,55.290001,55.48,2622700,50.622055
"823",56.009998,56.23,55.509998,55.709999,1679700,50.831915
"824",55.889999,56.57,55.75,56.27,1539800,51.342882
"825",56.139999,56.470001,55.860001,56.470001,2462300,51.52537
"826",56.700001,56.709999,55.299999,55.529999,2016400,50.667676
"827",55.59,55.59,54.720001,54.759998,2527500,49.965099
"828",54.66,54.82,54.110001,54.540001,1807000,49.764365
"829",54.450001,55.029999,54.139999,54.720001,2353000,49.928604
"830",54.630001,55.580002,54.5,55.009998,2096600,50.193208
"831",55.09,55.419998,54.709999,55.25,1374000,50.412195
"832",55,55.220001,54.490002,54.5,1330000,49.727866
"833",54.060001,54.41,53.639999,53.75,2894600,49.043538
"834",53.900002,54.560001,53.889999,54.220001,1829800,49.472385
"835",53.849998,55.32,53.650002,55.009998,2659200,50.193208
"836",54.98,55.139999,54.139999,54.709999,1256900,49.919478
"837",54.82,55.5,54.419998,55.32,1259100,50.476065
"838",54.700001,54.990002,54.419998,54.619999,1120400,49.837358
"839",54.549999,54.959999,53.98,54,1270600,49.271647
"840",53.93,54.48,53.490002,54.080002,1553500,49.344644
"841",54.82,55.18,54.41,55.18,1429100,50.348324
"842",54.919998,55.029999,54.459999,54.77,2021400,49.974225
"843",54.279999,55.189999,54.189999,55.119999,1196200,50.293577
"844",54.860001,55.07,54.52,54.759998,1299400,49.965099
"845",54.84,55.040001,54.169998,54.810001,1908300,50.010723
"846",54.889999,55.580002,54.560001,55,1412600,50.184085
"847",55.330002,55.41,54.93,55.040001,2333200,50.220584
"848",55.119999,55.560001,55,55.110001,1561000,50.284454
"849",55.400002,56.18,55.16,56.029999,1968900,51.123895
"850",55.669998,55.75,54.84,55.299999,1907000,50.457816
"851",55.580002,55.73,54.169998,55.389999,2824400,50.539936
"852",55.509998,57.060001,55.509998,57.02,2964400,52.02721
"853",57.139999,58.110001,57,57.860001,2929300,52.793658
"854",58,58.52,57.91,58.189999,3141300,53.094761
"855",58.169998,58.75,57.84,58.060001,2711100,52.976147
"856",58.02,58.27,57.650002,57.650002,1638900,52.602047
"857",57.689999,57.98,56.959999,57.389999,1971900,52.364811
"858",57.549999,57.799999,57.150002,57.439999,2020200,52.410433
"859",57.41,57.759998,56.630001,57.07,1726800,52.072832
"860",59.619999,61.529999,59.040001,59.549999,7889800,54.335677
"861",59.75,60.349998,58.880001,59.950001,4023800,54.700654
"862",59.950001,61.529999,59.950001,61.48,2830300,56.096683
"863",61.5,62.169998,61.389999,61.98,2424400,56.552902
"864",61.82,61.98,61.07,61.330002,1674400,55.959819
"865",60.959999,62.060001,60.610001,62.049999,2307000,56.616772
"866",62.130001,62.25,61.59,61.830002,1356800,56.416038
"867",61.84,62.07,61.290001,61.880001,1791200,56.461659
"868",62.049999,62.080002,60.869999,61.209999,1492900,55.850324
"869",61.299999,61.5,60.810001,61.419998,1380900,56.041935
"870",61.470001,62.060001,61.41,61.700001,1987100,56.29742
"871",61.740002,61.880001,60.209999,61.060001,3109000,55.71346
"872",61.18,61.560001,60.689999,61.09,1902900,55.740832
"873",60.880001,61,59.110001,59.689999,2358400,54.463418
"874",59.700001,60.040001,58.869999,59.919998,3210100,54.673278
"875",59.599998,60.009998,59.240002,59.720001,1173200,54.490793
"876",59.650002,59.799999,59.040001,59.080002,1083800,53.906834
"877",59.25,59.950001,59.169998,59.240002,2273500,54.052824
"878",59.290001,59.48,58.830002,59.310001,3065400,54.116694
"879",59.299999,60.41,58.98,60.189999,2299700,54.919637
"880",59.490002,59.490002,58.709999,59.040001,2237100,54.550059
"881",59.389999,59.720001,58.610001,59.049999,2038000,54.559297
"882",58.950001,60.279999,58.700001,59.779999,2294000,55.233781
"883",59.599998,59.82,58.939999,59.259998,1405100,54.753326
"884",59.099998,59.41,57.759998,57.91,1937000,53.505994
"885",57.990002,58.369999,57.150002,58.080002,2303200,53.663067
"886",58.07,58.240002,57.470001,57.650002,1513800,53.265768
"887",58.139999,58.82,57.950001,58.650002,2273500,54.189719
"888",58.5,58.639999,57.5,58.02,1746500,53.607629
"889",57.66,57.709999,55.419998,56.07,6695200,51.805924
"890",55.849998,56.029999,55.099998,55.509998,3926900,51.28851
"891",55.220001,55.75,54.93,54.98,8397200,50.798817
"892",55.25,55.450001,54.66,54.830002,2658700,50.660227
"893",54.869999,56.5,54.849998,56.080002,1428500,51.815165
"894",56.369999,56.48,55.849998,55.939999,1331600,51.685809
"895",56.119999,56.66,56,56.59,1257000,52.286379
"896",56.599998,56.900002,56.400002,56.610001,1448800,52.304858
"897",56.799999,57.240002,56.610001,57.18,1283800,52.83151
"898",57.130001,57.439999,56.5,56.57,1689300,52.267899
"899",56.59,56.849998,56.259998,56.57,1664100,52.267899
"900",56.720001,56.970001,56.200001,56.75,1649700,52.434211
"901",56.939999,57.450001,56.049999,57.330002,1990200,52.970104
"902",57.290001,57.290001,56.34,56.5,1722900,52.203223
"903",56.470001,56.759998,56.150002,56.68,1718200,52.369535
"904",56.810001,57.040001,56.5,56.939999,1854000,52.60976
"905",56.75,56.869999,55.16,55.290001,2600700,51.085243
"906",55.709999,55.939999,55.299999,55.900002,2154100,51.648854
"907",55.950001,56.18,55.540001,55.619999,2196400,51.390145
"908",55.389999,55.389999,54.09,54.84,3333100,50.669465
