"","MUR.Open","MUR.High","MUR.Low","MUR.Close","MUR.Volume","MUR.Adjusted"
"440",59.789993,60.139998,59.359996,59.760003,1573200,45.799406
"441",60.399994,60.829994,59.870001,60.510005,1610600,46.3742
"442",60.539995,61.450001,60.339997,60.390002,1314600,46.28223
"443",60.069999,60.240004,58.149999,58.33,2878000,44.703468
"444",58.589996,59.220004,58.059999,59.089995,2923700,45.28592
"445",59.190001,59.190001,57.680003,57.860004,2719500,44.343268
"446",58.189999,58.689998,57.660006,58.270003,1438400,44.657487
"447",58.319995,58.950003,58.119996,58.67,2328500,44.96404
"448",58.529999,59.940004,58.340006,59.839998,2528800,45.860713
"449",59.200006,59.200006,57.880002,57.939995,1861700,44.404572
"450",57.9,58.29,57.459994,57.770004,2506400,44.274293
"451",57.079998,57.250003,55.400005,55.82,2980300,42.779832
"452",55.910001,57.289998,55.910001,57.169995,2314200,43.814452
"453",57.509999,57.779996,56.75,57.410002,1529800,43.998391
"454",57.469999,57.549994,56.5,56.640001,2363300,43.408272
"455",56.54,56.550005,55.260004,55.870001,1162800,42.818152
"456",55.350005,56.000001,54.460001,55.940004,1853100,42.871801
"457",56.54,56.570003,55.620002,56.269998,1500900,43.124705
"458",56.169992,57.660006,55.929998,57.119994,1695800,43.776132
"459",56.829995,56.899997,55.060005,55.609996,2845700,42.618887
"460",54.970005,55.289994,54.319995,54.600002,3300900,41.844838
"461",54.310003,54.740003,53.549994,53.809999,2385000,41.239389
"462",52.599997,53.659993,52.430002,53.169999,2067600,40.7489
"463",53.169999,53.320006,51.879998,51.980004,2041900,39.836901
"464",52.750004,53.209995,51.849995,51.919993,1568300,39.790909
"465",51.969998,53.729995,51.960002,53.450002,2550600,40.963491
"466",53.150002,53.380003,52.660004,52.759996,1930600,40.434679
"467",52.950003,53.139996,51.890003,52.009994,1457300,39.859885
"468",52.430002,53.549994,52.430002,53.439996,2066700,40.955823
"469",53.320006,53.529997,52.899998,53.360001,1984600,40.894516
"470",53.369998,54.389998,53.160003,53.999993,2856700,41.384998
"471",54.229999,54.650003,53.380003,53.56,2367900,41.047792
"472",52.370005,53.060001,51.910001,52.939997,2482500,40.572629
"473",52.840005,53.169999,52.489999,52.910003,1840600,40.549642
"474",53.360001,53.630003,52.550006,53.579998,1464800,41.063118
"475",53.439996,54.740003,53.200002,54.619999,1231500,41.860164
"476",54.690002,54.819998,54.040006,54.450004,1079100,41.729882
"477",54.400003,55.01,54.03,54.970005,1373900,42.128405
"478",54.949994,56.469997,54.749995,55.910001,2401600,42.848807
"479",55.400005,55.710002,54.720005,55.289994,2793400,42.373641
"480",54.360003,54.979997,51.149993,51.82,5724600,39.714276
"481",51.080003,51.260004,49.650001,50.859998,4374500,38.978541
"482",50.769998,51.210003,50.299997,50.519998,2523800,38.717969
"483",49.920002,50.319999,49.090004,50.159996,2980300,38.442067
"484",49.330003,50.060003,48.869995,49.360006,3579700,37.828963
"485",49.94,50.139998,49.069993,49.22,2275900,37.721665
"486",48.900002,49.380004,48.279995,48.349998,3045400,37.054905
"487",47.620006,47.930003,46.919996,46.989994,2723300,36.218616
"488",47.050005,47.620006,46.469998,46.629997,3730400,35.941139
"489",46.919996,47.779997,46.500001,46.719997,2643000,36.010509
"490",46.820003,47.259996,46.229999,46.289997,1522100,35.679076
"491",46.609999,47.140001,46.039997,46.289997,2259100,35.679076
"492",46.32,47.570001,46.139999,47.360002,2486500,36.503807
"493",47.419995,47.930003,46.519998,46.809998,1859200,36.079879
"494",46.399995,47.239998,45.670003,47.129995,1909300,36.326525
"495",47.399997,47.399997,46.489995,47.300004,1608100,36.457563
"496",46.989994,47.950001,46.989994,47.669994,1323300,36.742741
"497",48.219998,48.909995,48.090002,48.590006,1689500,37.451861
"498",47.869993,47.869993,46.760006,47.100006,1848900,36.303409
"499",47.050005,47.169995,45.94,46.620004,3471200,35.933438
"500",45.650005,45.749998,45.080004,45.200007,2517900,34.838942
"501",45.130004,45.409998,44.169997,45.010001,2541200,34.69249
"502",44.83,45.889999,44.709996,45.549999,1482700,35.108707
"503",46.100003,47.100006,46.059995,46.919996,1903000,36.164663
"504",47.980004,48.059999,45.839998,45.920002,3749200,35.393895
"505",45.549999,46.100003,45.190002,45.799999,1907600,35.301399
"506",46.420006,46.449996,44.58,44.639998,2009100,34.407302
"507",45.369998,45.510004,44.659995,45.310005,1945500,34.923726
"508",44.999995,45.339995,44.160005,44.319995,1477900,34.160653
"509",44.340006,44.979998,44.080001,44.549997,1946000,34.337932
"510",44.62,45.690001,44.450004,45.670003,2121200,35.201202
"511",45.380004,45.409998,44.860003,44.970005,2070200,34.661663
"512",45.179996,45.949997,45.179996,45.6,1392900,35.147246
"513",45.510004,46.240005,45.159994,45.6,2474200,35.147246
"514",45.73,45.749998,43.56,43.650001,3537100,33.644239
"515",43.959998,44.819994,43.650001,44.569995,3102200,34.353346
"516",43.9,44.099999,43.289999,43.959998,2452800,33.883176
"517",43.910006,44.430007,43.650001,44.19,2116300,34.060456
"518",44.509997,46.460001,44.499996,46.399995,3070400,35.76386
"519",46.059995,48.340002,45.560005,48.259998,4455200,37.1975
"520",48.979993,50.359995,48.709996,50.289996,4222600,38.762168
"521",50.249997,50.389998,49.270005,50.359995,2229000,38.816121
"522",50.769998,51.609996,50.650003,51.589999,1555700,39.764175
"523",51.199998,51.269996,50.299997,50.729998,1787000,39.101309
"524",49.990001,50.600002,49.769995,50.220007,1630200,38.708222
"525",50.03,50.210001,49.419999,49.94,2179000,38.4924
"526",50.389998,50.389998,48.470002,48.799996,1967300,37.613716
"527",49.139996,50.269994,49.139996,49.920002,2211400,38.476987
"528",49.159994,49.580002,48.860003,49.180005,2420100,37.906617
"529",49.540002,49.999997,49.429995,49.769995,1254600,38.361365
"530",49.6,50.729998,49.509999,50.460001,1851500,38.893203
"531",50.679997,51.05,49.970003,50.650003,2687600,39.039651
"532",50.379992,51.170004,50.220007,51.170004,1602000,39.440454
"533",51.350005,51.940004,51.080003,51.829997,1842900,39.949159
"534",51.489993,51.910001,51.080003,51.77,2196600,39.902915
"535",50.400003,52.210006,50.350003,51.899996,4154300,40.003112
"536",51.899996,51.980004,50.339997,50.909999,3006500,39.240049
"537",51.289999,51.849995,50.999999,51.530006,3134100,39.717934
"538",52.320004,52.88,51.879998,52.79,2507400,40.689103
"539",53.110002,54.490004,52.559998,54.299997,2944700,41.852968
"540",54.189999,54.609994,53.959997,54.510001,2316100,42.014834
"541",54.439998,54.630005,53.65,53.659993,2996000,41.35967
"542",54.189999,54.990002,53.500007,54.400003,3895600,41.93005
"543",53.799998,54.560002,52.829999,53.999993,5395800,41.621733
"544",55.269996,56.039997,55.030002,55.209999,2590300,42.554373
"545",55.339999,55.670002,54.540004,54.630005,3305600,42.107329
"546",55.109997,55.910001,55.109997,55.230001,2379500,42.56979
"547",54.839996,55.519996,54.519993,55.280002,1842400,42.608329
"548",55.080003,56.000001,54.990002,55.109997,1742900,42.477294
"549",54.650003,54.990002,54.229999,54.959999,1713700,42.36168
"550",54.929996,55.01,53.790002,54.209997,1232100,41.783598
"551",54.569999,54.600002,53.950005,54.060003,1191900,41.667987
"552",53.749993,54.490004,53.56,54.290005,1336100,42.088951
"553",54.450004,55.199993,54.339997,54.779998,1584800,42.468824
"554",54.900002,54.970005,54.150004,54.8,1601700,42.484331
"555",54.740003,54.999999,54.470002,54.639997,1285400,42.360286
"556",54.929996,55.600004,54.8,54.999999,1226000,42.639382
"557",54.839996,54.850001,53.529997,53.819996,2430400,41.724571
"558",53.749993,53.790002,52.590001,52.640006,1507100,40.80977
"559",52.619995,52.989998,52.059999,52.720001,1141200,40.871787
"560",52.730007,52.950003,52.399999,52.520002,1142500,40.716736
"561",52.399999,52.959995,51.980004,52.820003,1752200,40.949315
"562",52.959995,52.959995,51.750002,52.120005,1478000,40.406634
"563",51.829997,51.910001,50.830004,51.09,1467500,39.60811
"564",51.640004,51.750002,51.010005,51.329994,1033500,39.794168
"565",51.379995,51.460003,50.589997,51.230001,1356900,39.716648
"566",51.249999,51.339999,50.03,50.03,2137600,38.786333
"567",50.529999,52.099994,50.499996,51.399997,2025800,39.848439
"568",51.469995,52.480003,51.410002,52.320004,1057800,40.561685
"569",52.340001,53.180005,52.290001,52.649998,1252800,40.817517
"570",52.759996,53.150002,52.680001,52.869995,1311300,40.988072
"571",53.070006,53.209995,52.550006,52.869995,1028000,40.988072
"572",53.099996,55.129995,52.54,54.940002,1997600,42.592868
"573",55.299999,56.739994,54.999999,56.239995,2364200,43.600703
"574",56.089997,56.359999,55.299999,55.629994,1277900,43.127793
"575",55.469995,55.589998,54.510001,54.839996,1573000,42.515338
"576",54.819998,54.859993,53.930003,54.110004,1199300,41.949403
"577",53.65,54.630005,53.110002,54.439998,1394100,42.205235
"578",55.080003,55.740005,54.880004,55.629994,3399500,43.127793
"579",55.129995,55.679999,54.979997,55.120003,1707200,42.732416
"580",55.409997,55.519996,54.360003,54.360003,1241800,42.143218
"581",54.130002,54.209997,52.799996,53.039999,1497200,41.119869
"582",53.239998,54.28,53.000004,54.040006,2091400,41.895136
"583",53.729995,53.979995,53.320006,53.69,1607900,41.62379
"584",54.139998,55.01,54.020003,54.999999,2168400,42.639382
"585",55.379994,55.929998,54.880004,55.899995,1904600,43.337114
"586",57.000003,58.650002,54.779998,58.209996,9053900,45.127969
"587",58.829999,59.789993,57.730004,58.430006,7394800,45.298534
"588",58.639997,59.179995,58.229994,58.450004,2808600,45.314038
"589",58.119996,58.380001,57.770004,58.049998,1493200,45.003928
"590",58.200004,58.929996,57.849999,57.869997,1853100,44.864381
"591",57.660006,58.420001,57.079998,57.110002,1615800,44.275186
"592",57.709993,58.810001,57.709993,58.389997,2334000,45.267517
"593",58.200004,58.749995,57.770004,58.700003,2544200,45.507853
"594",58.529999,59.060005,57.65,58.999994,1823900,45.740424
"595",62.950002,64.909998,61.829997,63.74,10658000,49.415169
"596",63.720003,63.790006,62.399998,62.700003,5179200,48.608899
"597",62.450003,63.229996,62.450003,63.209998,3324500,49.004278
"598",62.860002,63.380003,61.930003,62.2,2967800,48.221265
"599",62.2,62.930005,61.370006,62.389993,3146400,48.36856
"600",61.149997,61.339999,60.16,60.539995,3298900,46.934328
"601",60.719996,61.259995,60.12,60.170005,2279900,46.647489
"602",60.829994,61.009995,59.650004,59.850003,2841300,46.399403
"603",59.679994,60.339997,59.44,59.810003,2487800,46.368393
"604",61.779996,61.980003,59.720003,59.999997,3435300,46.515688
"605",59.999997,60.5,59.44,59.999997,3241900,46.515688
"606",60.170005,60.969996,59.119998,59.35,6146500,46.01177
"607",59.060005,59.940004,58.889996,59.830005,2452700,46.3839
"608",59.979999,61.129999,59.830005,60.710004,3407800,47.066129
"609",59.859995,59.859995,58.76,59.019992,1968200,45.755928
"610",58.909994,59.539993,57.970002,58.020003,6389000,44.980675
"611",57.689996,58.940002,57.639995,58.369995,6035000,45.25201
"612",58.569994,58.869999,58.299997,58.560002,2122200,45.399315
"613",57.840002,58.630005,57.160002,57.230005,2042200,44.36822
"614",54.729998,55.649996,54.729998,54.970005,3495000,44.819103
"615",54.959999,55.39,54.779998,55.219995,2967200,45.02293
"616",55.199993,56.419996,54.790004,56.230003,3497300,45.846427
"617",57.200002,58.489999,56.699999,57.700001,2859100,47.044971
"618",57.56,57.840002,57.340003,57.669998,1395800,47.020509
"619",57.65,57.860004,57.349996,57.529997,1493200,46.90636
"620",57.95,58.439998,57.540002,58.409995,551200,47.623856
"621",57.95,58.130001,57.529997,57.880002,1540700,47.191733
"622",57.689996,57.930003,56.989998,57.050004,1799500,46.515005
"623",56.660003,57.579997,56.350007,57.579997,2215400,46.947128
"624",58.029995,58.130001,56.919995,57.090004,1207000,46.547618
"625",57.549994,57.849999,56.379997,56.739994,1849200,46.262242
"626",57.259995,57.450002,56.079996,56.140003,1420900,45.773046
"627",55.850003,56.149995,55.339999,55.600004,1610000,45.332765
"628",55.830006,56.379997,55.649996,56.16,2001600,45.789351
"629",55.979999,56.210001,55.699997,56.030004,1708600,45.683361
"630",56.239995,56.430002,55.850003,56.010007,1315900,45.667056
"631",56.050002,56.649998,55.899995,56.609998,1718100,46.156251
"632",56.899997,57.500002,56.739994,57.259995,2322700,46.686218
"633",57.379999,59.1,57.379999,58.589996,2618400,47.770618
"634",58.209996,59.060005,57.869997,59.060005,3580700,48.153834
"635",58.689998,59.48,58.540004,59.359996,2779700,48.398428
"636",59.459998,60.059994,59.290007,60.03,3348500,48.944707
"637",59.940004,61.849994,59.330002,61.460002,7002300,50.110641
"638",61.410002,61.489997,60.379996,60.440003,4905700,49.278997
"639",60.5,61.450001,60.050002,61.439996,3750600,50.094329
"640",60.670004,60.760005,59.73,60.390002,5559200,49.23823
"641",60.569998,60.850005,59.82,59.920002,655800,48.855021
"642",60.269998,60.449995,59.630007,59.710002,1271200,48.6838
"643",59.749997,59.789993,58.709995,59.470003,3472700,48.488121
"644",59.119998,59.39,58.459996,58.479994,1510700,47.680928
"645",58.529999,59.620001,58.310002,59.549999,1745200,48.553344
"646",60.749999,60.760005,59.909996,60.580004,1589000,49.393145
"647",60.46,61.640003,60.289996,60.809997,1329400,49.580667
"648",60.780002,61.349995,60.739994,60.93,923300,49.678511
"649",60.699999,60.719996,59.949996,60.210001,1162400,49.091468
"650",59.949996,60.170005,59.679994,60.12,2097200,49.018087
"651",60.109995,60.370004,59.78,59.979999,1959600,48.903939
"652",60.469997,60.749999,59.810003,60.690002,1307200,49.482831
"653",60.730002,61.259995,60.519998,61.18,1390500,49.882345
"654",61.100005,61.809999,61.100005,61.339999,1559800,50.012798
"655",60.960003,61.930003,60.850005,61.759994,1553800,50.355235
"656",61.469999,61.969998,61.129999,61.680003,1374400,50.290016
"657",62.000001,62.099998,61.489997,61.790001,2011400,50.379702
"658",61.820004,62.000001,60.980001,61.329998,2054600,50.004644
"659",61.429999,61.879997,60.910003,61.710006,1381100,50.314479
"660",61.579997,61.800007,61.039999,61.469999,815200,50.118792
"661",61.700001,62.489999,61.339999,61.480004,2824900,50.12695
"662",61.939995,62.090001,61.590003,61.790001,1223700,50.379702
"663",62.160004,62.160004,61.100005,61.509994,1536800,50.151401
"664",61.980003,63.929994,61.599995,63.810003,2847500,52.026685
"665",63.849999,64.100002,62.709995,62.840004,2342000,51.235808
"666",61.809999,62.2,59.400005,59.519995,4864200,48.528881
"667",60.010002,60.670004,59.400005,60.300001,3920700,49.164849
"668",59.920002,60.359999,59.190001,59.330002,1866000,48.373972
"669",59.740005,60.330004,59.699996,60.080005,1571400,48.985478
"670",59.639999,60.690002,59.299999,60.300001,1332900,49.164849
"671",60.210001,60.269998,59.459998,59.870001,1593900,48.814253
"672",59.999997,60.229998,59.740005,60.069999,2150400,48.97732
"673",60.089997,60.390002,59.900004,60.03,1288100,48.944707
"674",60.100003,60.569998,59.799998,60.100003,1301200,49.001782
"675",60.25,60.710004,59.929998,60.080005,1367400,48.985478
"676",59.710002,60.539995,59.429995,60.319999,1604400,49.438712
"677",60.719996,61.86,60.670004,61.349995,2598200,50.282905
"678",61.550003,62.279995,61.550003,61.99,1339100,50.807457
"679",61.820004,62.040001,61.079994,61.509994,2825500,50.414041
"680",61.070002,61.419994,60.469997,61.039999,2207800,50.028829
"681",61.250003,61.759994,60.949998,61.680003,1289000,50.553381
"682",61.939995,62.479993,60.089997,60.109995,1629600,49.266591
"683",60.5,60.919995,59.850003,60.629996,1460700,49.692788
"684",60.300001,61.530005,60.300001,61.059996,1163600,50.045219
"685",61.009995,61.370006,60.480002,60.879995,1347600,49.897689
"686",60.420005,61.059996,59.879993,60.399994,1884700,49.504276
"687",60.480002,60.559993,59.940004,60.370004,1900200,49.479697
"688",60.699999,61.210003,60.449995,60.809997,1179700,49.840318
"689",60.919995,61.669998,60.820002,61.339999,1650700,50.274711
"690",61.450001,61.840002,61.079994,61.530005,1004300,50.430442
"691",61.750002,62.549996,61.250003,62.29,1430700,51.053339
"692",62.109999,62.2,61.360001,61.759994,1603000,50.618942
"693",61.910005,62.67,61.620006,61.680003,1560700,50.553381
"694",61.629998,61.829997,61.259995,61.370006,1275000,50.299306
"695",61.530005,61.710006,61.250003,61.660001,2002500,50.536987
"696",61.439996,62.33,61.360001,62.140007,2269700,50.930404
"697",61.419994,62.090001,61.320001,61.930003,1332700,50.758283
"698",61.969998,61.969998,60.399994,60.919995,1753500,49.930473
"699",61.309996,62.130001,61.129999,61.840002,1312800,50.684518
"700",61.509994,61.919997,60.989993,61.280006,1435100,50.225541
"701",61.489997,61.849994,61.309996,61.710006,1358200,50.577972
"702",61.779996,62.140007,61.579997,62.029995,1367400,50.840237
"703",62.450003,63.639999,62.399998,63.589994,1816200,52.118823
"704",63.4,63.849999,62.900002,63.799998,1451300,52.290944
"705",63.790006,63.889998,63.339994,63.729995,1611400,52.23357
"706",63.670002,63.849999,62.959995,63.290002,1120500,51.872948
"707",63.44,63.749997,62.97,63.200002,913100,51.799183
"708",63.189996,63.560004,62.549996,62.950002,1710000,51.594282
"709",62.819993,63.029997,62.340005,62.76,2421800,51.438555
"710",61.879997,63.090004,61.879997,62.750004,1207400,51.430362
"711",62.599997,63.670002,62.509996,63.599999,1411100,52.127024
"712",63.610005,64.870003,63.459998,64.659999,1480300,52.995807
"713",64.740003,64.859997,63.870001,64.139998,1382600,52.569611
"714",64.429997,64.429997,63.540002,63.709997,980300,52.217179
"715",63.220004,63.259999,61.250003,61.539997,2218400,50.438632
"716",61.100005,61.280006,59.889998,60.240004,3979800,49.373147
"717",60.949998,61.089999,60.100003,60.629996,2481200,49.692788
"718",60.25,60.280004,58.959999,59.979999,3918600,49.160045
"719",60.03,61.219995,59.620001,60.93,2616100,49.938674
"720",61.370006,61.539997,59.999997,60.600006,2018500,49.668208
"721",60.749999,60.850005,59.789993,60.399994,1833500,49.504276
"722",60.569998,60.899997,60.019999,60.850005,2170900,49.873109
"723",60.960003,61.710006,60.949998,61.059996,1586100,50.045219
"724",61.450001,61.939995,60.859998,61.410002,1518000,50.332086
"725",61.399996,61.419994,60.580004,61.190005,1033900,50.151775
"726",61.629998,62.489999,61.450001,62.239999,1409000,51.012358
"727",62.369995,62.639997,61.769999,62.090001,1878500,50.889419
"728",61.419994,61.579997,60.559993,60.8,2284600,49.832124
"729",61.190005,61.280006,59.850003,60.629996,2042400,49.692788
"730",61.100005,61.809999,61.039999,61.439996,1505400,50.35667
"731",61.349995,62.919999,61.149997,62.599997,1542300,51.307415
"732",62.900002,64.269993,62.810001,64.210001,1986000,52.626986
"733",64.220006,64.479998,63.560004,64.060003,2628400,52.504046
"734",64.130005,64.499995,63.509999,63.909996,1399300,52.3811
"735",63.74,63.74,62.009998,62.750004,1891300,51.430362
"736",62.459996,63.229996,62.410004,62.930005,1465200,51.577892
"737",63.229996,64.719996,63.229996,64.629996,1899100,52.971217
"738",63.939999,64.289996,63.339994,64.240004,1104900,52.907802
"739",63.990004,64.359994,63.560004,63.720003,1475500,52.479532
"740",63.959997,64.429997,63.470003,64.269993,1278000,52.932502
"741",64.279999,65.679998,64.279999,64.789994,1951300,53.360772
"742",64.89,65.329993,64.319999,64.389997,1264300,53.031336
"743",64.319999,64.530003,62.230003,62.63,2344100,51.58181
"744",62.079996,62.109999,61.149997,61.99,1999800,51.054708
"745",61.790001,62.29,61.100005,61.579997,1945400,50.717032
"746",62.320003,62.410004,61.450001,61.700001,1791500,50.815866
"747",61.509994,63.139996,61.399996,62.959995,2380500,51.853592
"748",62.979997,64.490003,62.880004,64.12,1832800,52.808968
"749",63.999996,64.359994,63.290002,63.319997,2019500,52.150088
"750",63.380003,63.679994,62.779998,63.319997,1600900,52.150088
"751",63.200002,64.100002,62.810001,63.020005,1410300,51.903016
"752",62.979997,63.650004,62.739998,63.049995,1910500,51.927716
"753",62.990002,64.08,62.790003,64.049997,1488100,52.751314
"754",64.179997,65.859999,63.560004,65.739996,2138800,54.14319
"755",65.739996,66.279994,65.519999,66.090001,1967200,54.431453
"756",65.14,65.699996,64.46,64.650006,1612600,53.245479
"757",65.039994,65.300003,63.240001,63.360005,1357800,52.183039
"758",63.220004,64.240004,62.889996,63.959997,1590800,52.67719
"759",63.079998,64.379996,62.840004,63.06,1478100,51.935956
"760",63.639999,63.849999,63.220004,63.619997,1226500,52.397167
"761",63.479995,64.330004,63.420002,63.599999,1678600,52.380697
"762",63.409997,63.909996,62.67,62.709995,1669200,51.647693
"763",61.959992,62.079996,60.910003,61.149997,2326500,50.362885
"764",61.579997,61.779996,60.769997,61.289998,2103900,50.47819
"765",60.629996,60.820002,59.290007,60.309993,1736000,49.671062
"766",61.059996,61.559999,60.699999,61.230001,1541600,50.428776
"767",61.550003,61.730004,60.550001,61.190005,2619100,50.395836
"768",61.640003,62.050006,61.050004,61.550003,1727000,50.692329
"769",61.289998,61.890003,60.890001,60.890001,1793600,50.148754
"770",61.410002,61.710006,61.079994,61.190005,1170800,50.395836
"771",61.450001,61.52,60.449995,60.890001,2028800,50.148754
"772",60.890001,61.550003,60.289996,61.190005,1348100,50.395836
"773",61.61,61.710006,60.769997,61.590003,951700,50.725272
"774",61.930003,62.380001,61.579997,61.779996,1555700,50.88175
"775",62.360003,62.950002,62.279995,62.649998,1784300,51.59828
"776",62.720001,63.319997,62.509996,62.889996,1216400,51.795942
"777",63.810003,64.499995,63.360005,64.179997,1232200,52.858381
"778",64.049997,64.580004,63.619997,64.580004,1137500,53.187825
"779",64.609998,65.059996,64.400003,64.879995,1202000,53.434896
"780",64.909998,65.18,64.089997,64.379996,981700,53.023099
"781",64.490003,65.030002,64.330004,65.030002,917400,53.558441
"782",65.129994,65.989995,65.109997,65.730004,1202500,54.13496
"783",65.980003,66.899997,65.489996,66.899997,1288900,55.098562
"784",67.000003,67.470003,66.750003,67.299994,1149300,55.427998
"785",67.290002,68.76,67.180004,68.55,1921100,56.457498
"786",67.899999,68.650002,67.209994,67.709997,1561200,55.765674
"787",67.770003,68.519993,67.36,68.319994,1205300,56.268065
"788",67.930007,68.179993,67.31,67.689999,1172400,55.749204
"789",67.529996,67.720002,66.669995,67.169998,1029900,55.320934
"790",67.279997,67.549994,66.59,67.31,1197000,55.436238
"791",67.31,68.490003,67.169998,67.720002,1775400,55.773915
"792",68.150003,72.229993,68.150003,71.840001,3236600,59.167129
"793",71.860004,72.38,70.890004,71.279996,1296100,58.705911
"794",71.110001,71.559999,70.699998,70.989997,1368100,58.467069
"795",71.06,71.369992,70.079996,70.480002,1626000,58.047039
"796",70.069999,70.390001,69.039994,69.670006,1822100,57.37993
"797",70.989997,71.050003,69.850003,70.230002,982600,57.84114
"798",70.34,71.099995,70.039996,70.899997,799400,58.392945
"799",70.489994,71.250002,70.269998,71.230004,1199400,58.664738
"800",71.119993,71.160002,70.050001,70.440006,1303000,58.014099
"801",70.370004,70.669995,69.510003,69.839997,1092800,57.519934
"802",69.510003,70.239994,68.970004,69.839997,1058000,57.519934
"803",69.53,69.53,68.139997,68.690002,1669900,56.572802
"804",68.139997,68.650002,67.689999,67.840006,1164400,56.128508
"805",67.759998,68.389997,67.4,67.65,1361300,55.971303
"806",67.410006,67.810003,66.219997,66.489999,1417000,55.011557
"807",66.779993,67.439996,66.730006,67.200002,794700,55.59899
"808",67.340003,67.36,66.700003,66.97,1128000,55.408694
"809",67.029997,67.419998,65.919997,66.129997,1539200,54.713704
"810",65.469994,66.399998,65.300003,65.410001,1524500,54.118004
"811",65.600003,66.770001,65.550003,66.059998,1450000,54.65579
"812",65.940003,66.180002,65.710002,65.809999,1493100,54.448949
"813",66.070004,67.529996,65.989995,67.419998,2635700,55.781007
"814",59.060001,59.869999,58.009998,59.799999,5840000,57.293764
"815",59.880001,60.869999,59.549999,60.43,2948200,57.897361
"816",60.509998,61.110001,60.5,61.07,1839300,58.510538
"817",61.259998,62.139999,60.740002,61.77,1644900,59.181202
"818",61.73,62.310001,61.560001,62.259998,1490700,59.650664
"819",62.509998,62.549999,61.669998,62.299999,1625700,59.688988
"820",62.419998,63.23,62.02,62.540001,2194800,59.918931
"821",62.66,62.889999,61.790001,61.880001,1683800,59.286592
"822",61.990002,62.349998,61.439999,61.560001,1175300,58.980004
"823",62.209999,62.279999,61.5,61.610001,956900,59.027908
"824",61.700001,62.130001,61.619999,61.720001,845400,59.133298
"825",61.610001,62.5,61.02,62.27,919800,59.660247
"826",62.299999,62.849998,61.560001,61.73,1443900,59.142877
"827",61.560001,62.139999,61.09,61.52,2194600,58.941679
"828",61.189999,61.360001,60.380001,61.060001,1186800,58.500959
"829",61.02,62.560001,61.02,61.439999,1310100,58.86503
"830",61.5,61.91,61.279999,61.360001,995800,58.788385
"831",61.450001,61.689999,60.900002,61.540001,945200,58.960842
"832",61.060001,61.630001,60.939999,61.27,889900,58.702157
"833",60.52,60.630001,60.02,60.32,1542800,57.791971
"834",60.080002,60.849998,60.060001,60.849998,1741700,58.299757
"835",60.560001,62.009998,60.32,62.009998,1563600,59.411141
"836",61.73,62.029999,61.349998,61.810001,1642400,59.219526
"837",61.900002,62.939999,61.57,62.919998,1287700,60.283003
"838",62.459999,62.459999,61.419998,61.84,1718100,59.248268
"839",61.799999,62.41,60.98,61.16,1212100,58.596766
"840",61.18,61.310001,59.950001,60.23,2005700,57.705743
"841",61.009998,61.57,60.669998,61.529999,1332000,58.951259
"842",61.130001,62.330002,61.02,61.880001,921500,59.286592
"843",61.119999,61.389999,60.360001,61.380001,2203800,58.807547
"844",61.389999,62.029999,61.029999,61.93,1867800,59.334496
"845",62.27,62.84,61.700001,62.099998,1261100,59.497369
"846",62.080002,62.189999,61.540001,61.950001,1225300,59.353658
"847",62.43,62.549999,62.099998,62.439999,1297100,59.82312
"848",62.240002,62.639999,61.450001,61.549999,1598200,58.970421
"849",61.740002,61.990002,61.150002,61.720001,954200,59.133298
"850",61.299999,61.599998,60.57,61.34,1259200,58.769223
"851",61.34,61.720001,61.099998,61.650002,952700,59.066232
"852",61.889999,61.959999,60.98,61.75,672300,59.16204
"853",61.93,62.650002,61.470001,62.110001,1358200,59.506952
"854",62.240002,62.93,62,62.830002,1132900,60.196778
"855",62.91,62.990002,61.209999,62.02,1742000,59.420724
"856",60.799999,60.799999,58.369999,60.32,4038100,57.791971
"857",59.900002,60.509998,58.720001,60.400002,2491900,57.86862
"858",60.57,61.439999,60.400002,61.360001,1463300,58.788385
"859",61.310001,61.57,60.110001,60.360001,2067800,57.830295
"860",60.66,61.110001,59.73,60.25,1354900,57.724905
"861",60.16,60.82,59.689999,59.93,2184800,57.418317
"862",60.099998,61.209999,59.880001,61.040001,1408700,58.481797
"863",61.25,62.150002,61.09,61.84,1094800,59.248268
"864",62.77,63.009998,61.700001,61.869999,2352200,59.277009
"865",61.139999,61.720001,60.889999,61.560001,1289900,59.2799
"866",61.540001,62.380001,61.200001,62.240002,1156900,59.934714
"867",62.27,63.099998,61.950001,62.830002,1089500,60.502861
"868",63.169998,63.619999,62.73,62.990002,2068100,60.656935
"869",62.849998,63.34,62.349998,63.099998,1592300,60.762858
"870",63.450001,64.099998,62.599998,62.880001,1385100,60.551009
"871",63.299999,63.669998,62.810001,63.549999,759600,61.196191
"872",63.689999,64.349998,63.360001,64.25,1154200,61.870265
"873",64.080002,64.550003,63.43,64.220001,1679000,61.841377
"874",63.98,65.290001,63.91,64.949997,1451400,62.544335
"875",64.779999,65.540001,64.419998,65.089996,2072900,62.679149
"876",65.029999,65.599998,64.699997,64.93,687900,62.525079
"877",65.18,66.199997,64.75,65.120003,1782000,62.708044
"878",64.860001,65.75,64.650002,65.550003,1627500,63.122117
"879",65.209999,65.360001,63.639999,64.550003,1693500,62.159156
"880",64.529999,64.650002,63.41,63.540001,1498700,61.186563
"881",64.080002,64.459999,63.580002,63.900002,1087000,61.53323
