"","SHW.Open","SHW.High","SHW.Low","SHW.Close","SHW.Volume","SHW.Adjusted"
"907",193.289993,193.839996,192.399994,193.139999,548600,190.243489
"908",192.520004,194.25,192.080002,193.509995,415700,190.607936
"909",194.149994,195.720001,193.699997,194.119995,797200,191.208788
"910",196.009995,198.149994,195.279999,198.029999,955000,195.060154
"911",197.240005,198.470001,196.570007,197.339996,610400,194.380499
"912",195.779999,196.970001,194.559998,195.119995,677400,192.193791
"913",194.910004,195.130005,190.619995,190.800003,810900,187.938586
"914",191.490005,192.520004,189.309998,190.570007,720100,187.712039
"915",194.630005,194.630005,190.360001,191.679993,539200,188.805378
"916",190.130005,192.800003,187.75,189.119995,1021800,186.283773
"917",183.990005,186.710007,181.589996,183.740005,1610800,180.984467
"918",181.710007,183.679993,180.669998,183.259995,1089100,180.511654
"919",183.539993,183.679993,176.610001,176.880005,1253000,174.227345
"920",177.259995,179.429993,176.440002,177.949997,723400,175.28129
"921",176.75,177.610001,174.289993,175.600006,1246700,172.966542
"922",176.380005,179.229996,175.449997,179.190002,1070600,176.5027
"923",178.089996,182.710007,178.089996,182.559998,907700,179.822155
"924",181.339996,182.979996,180.820007,182.350006,578500,179.615313
"925",183.110001,184.149994,181.789993,183.419998,663400,180.669258
"926",184.539993,188.419998,184.210007,186.830002,1170400,184.028122
"927",185.770004,190.570007,185.050003,190.419998,1047400,187.56428
"928",189.770004,191.940002,189.059998,191.169998,740800,188.303032
"929",191.009995,192.240005,190.830002,191.460007,741600,188.588691
"930",191,194.759995,190.770004,193.080002,1029100,190.184391
"931",193.850006,194.910004,192.539993,193.399994,836100,190.499585
"932",193.070007,194.639999,192.470001,193.589996,734700,190.686738
"933",193.610001,197.880005,193.610001,194.529999,956100,191.612643
"934",194.360001,198.699997,193.800003,197.369995,975600,194.410048
"935",197.619995,199.979996,197.339996,198.559998,716400,195.582204
"936",197.669998,199.490005,197.210007,198.820007,634900,196.38228
"937",198.839996,201.5,197.889999,200.479996,901500,198.021916
"938",198.539993,200.199997,197.589996,199.5,560300,197.053936
"939",202.210007,203.380005,200.100006,203.169998,639700,200.678936
"940",203.110001,203.809998,202.289993,203.279999,597700,200.787588
"941",203.309998,204.889999,202.179993,203,604000,200.511022
"942",204.600006,208.630005,204.119995,206.710007,1341600,204.175541
"943",205.820007,206.860001,204.589996,206.100006,565300,203.573019
"944",206.259995,206.970001,204.809998,204.979996,537800,202.466741
"945",204,204.899994,203.270004,204.240005,606600,201.735824
"946",205.020004,206.190002,201.759995,202.190002,472900,199.710956
"947",202,204.119995,201.25,202.080002,504200,199.602304
"948",202.809998,205.369995,202.809998,204.220001,401000,201.716065
"949",204.440002,205.619995,204,204.800003,454700,202.288956
"950",205,205.889999,201.110001,202.229996,654500,199.750459
"951",201.300003,202.610001,200.199997,202.119995,475600,199.641807
"952",203.960007,203.970001,199.809998,200.410004,1026600,197.952782
"953",201,201.479996,197.699997,198.570007,519300,196.135346
"954",199.860001,200.839996,197.839996,197.970001,483100,195.542696
"955",198.899994,199.570007,195.770004,195.770004,401500,193.369673
"956",195.770004,195.770004,192.520004,194.210007,537400,191.828803
"957",194.429993,196.449997,193.929993,194.690002,361600,192.302913
"958",195.479996,197.350006,194.729996,197.130005,399200,194.712999
"959",197.729996,199.210007,196.979996,199.089996,493800,196.648959
"960",198.919998,200.979996,198.029999,200.070007,605000,197.616954
"961",200.770004,202.979996,199.279999,200.5,665500,198.041675
"962",198.820007,199.100006,192.330002,193.889999,1523900,191.512719
"963",195.089996,195.729996,190.020004,190.320007,951200,187.986499
"964",190.639999,192.440002,189.550003,191.899994,550800,189.547113
"965",192.889999,194.770004,191.460007,194.639999,630400,192.253524
"966",194.369995,195.360001,189.690002,190.029999,567100,187.700046
"967",188.669998,191.070007,188.25,188.529999,541500,186.218437
"968",189.570007,192.210007,188.460007,190.110001,534300,187.779067
"969",190.589996,191.759995,188.25,191.559998,723500,189.211286
"970",193.479996,194.240005,191.289993,192.25,898000,189.892828
"971",194,200,193.300003,197.589996,1405500,195.167351
"972",198.509995,199.380005,196.559998,197.759995,636700,195.335264
"973",197.759995,203.050003,197.649994,202.729996,861900,200.244329
"974",203.399994,204.309998,201.820007,201.949997,690100,199.473893
"975",203.619995,203.929993,200.369995,201.039993,667400,198.575047
"976",200.169998,201.009995,198.990005,200.729996,896800,198.268851
"977",201.899994,202,195.610001,198.820007,956000,196.38228
"978",199.199997,200,197.380005,199.789993,574800,197.340373
"979",199.539993,200.460007,199.199997,199.839996,675700,197.389763
"980",199.5,200.389999,198.630005,199.889999,435700,197.439153
"981",199.880005,201.570007,199.830002,200.860001,597600,198.397261
"982",199.309998,200.740005,198.289993,199.660004,500500,197.211978
"983",198.960007,199.860001,197.330002,198.429993,611700,195.997048
"984",199.509995,200.070007,197.289993,199.25,651100,196.807001
"985",199.320007,199.889999,196.679993,197.460007,677600,195.038955
"986",197.509995,199.860001,196.119995,199.800003,465200,197.350261
"987",200.039993,202.580002,199.559998,201.839996,614100,199.365242
"988",201.699997,202.160004,200.029999,200.259995,461100,197.804612
"989",199.75,200.210007,198.710007,198.919998,384900,197.022155
"990",198.429993,199.070007,195.850006,198.350006,496100,196.457601
"991",198.199997,199.940002,197.080002,199.839996,521600,197.933376
"992",199.399994,201.710007,199.309998,199.429993,480900,197.527284
"993",199.75,201.570007,199.490005,200.320007,649000,198.408807
"994",200.429993,201.449997,199.339996,200.440002,450200,198.527657
"995",200.289993,201.479996,199.649994,200.440002,338800,198.527657
"996",200.149994,202.710007,199.770004,202.410004,592400,200.478863
"997",203.690002,203.690002,201.820007,202.020004,436400,200.092585
"998",202.419998,203.910004,201.710007,201.710007,429400,199.785545
"999",202.720001,203.600006,201.759995,203.369995,380700,201.429696
"1000",203.059998,205.320007,202.740005,204.610001,440700,202.65787
"1001",204.509995,205.130005,203.050003,203.570007,456100,201.627799
"1002",202.720001,204.830002,202.720001,203.770004,363700,201.825888
"1003",203,204.279999,201.639999,203.869995,413100,201.924925
"1004",203.889999,204.740005,201.5,203.949997,386700,202.004164
"1005",204.429993,206,203.970001,204.429993,374700,202.47958
"1006",203.979996,205.259995,203.619995,204.300003,383300,202.350831
"1007",204.029999,204.830002,203.300003,204.419998,342300,202.469681
"1008",204.050003,204.509995,202.960007,203.25,285400,201.310845
"1009",203.110001,204.419998,201.660004,202.220001,393900,200.290673
"1010",202.839996,203.279999,201.660004,202.729996,261000,200.795802
"1011",202.639999,204.039993,201.520004,202.330002,332000,200.399625
"1012",201.720001,203.779999,201.5,202.770004,275400,200.835429
"1013",202.830002,203.929993,201.360001,203.720001,338500,201.776362
"1014",203.259995,203.630005,202.639999,203.320007,326600,201.380185
"1015",203.940002,204.960007,203.350006,203.990005,544200,202.043791
"1016",204.259995,205.100006,203.600006,204.589996,343600,202.638057
"1017",204,206.100006,203.880005,204.770004,523600,202.816348
"1018",204.809998,206.389999,204.649994,206.050003,396400,204.084134
"1019",205.949997,205.949997,203.610001,205.289993,356200,203.331376
"1020",204.289993,207.679993,204.289993,207.460007,624000,205.480685
"1021",208,208,206.520004,206.910004,676400,204.93593
"1022",207.020004,208.270004,206.899994,207.350006,431400,205.371734
"1023",207,207.899994,206.039993,206.589996,297400,204.618976
"1024",206.979996,207.679993,206.470001,207.460007,197300,205.480685
"1025",207.229996,207.649994,204.75,205.240005,389400,203.281865
"1026",205.330002,205.419998,202.649994,203.210007,545700,201.271234
"1027",203.419998,205.220001,202.990005,205.119995,506700,203.162999
"1028",202.910004,202.910004,201.850006,202.279999,658800,200.350099
"1029",202.460007,202.940002,201.470001,202.759995,346500,200.825515
"1030",202.820007,203.639999,202.759995,203.220001,354900,201.281133
"1031",203.979996,204.649994,201.770004,202.320007,586900,200.389725
"1032",203,203.169998,201.490005,201.729996,759200,199.805343
"1033",209.139999,211.369995,205.600006,210.949997,1656500,208.937379
"1034",210.809998,212.380005,209.740005,212.179993,1241100,210.155639
"1035",212.110001,212.660004,211.199997,212.580002,615300,210.551832
"1036",212.669998,214.929993,212.580002,213.960007,593500,211.918671
"1037",215,215.619995,213.809998,214.610001,474000,212.562463
"1038",215.050003,215.050003,213.179993,213.470001,544100,211.43334
"1039",213.470001,214.5,212.529999,212.770004,347900,210.740022
"1040",213,213.789993,211.600006,212.649994,529600,210.621156
"1041",212.949997,213.440002,210.729996,210.740005,574900,208.729391
"1042",210.940002,211.830002,209.720001,210.160004,561700,208.154922
"1043",209.779999,209.869995,206.050003,206.229996,595600,204.26241
"1044",205.440002,206.160004,203.649994,204.759995,882100,202.806433
"1045",205.830002,208.839996,203.919998,208.380005,520000,206.391906
"1046",207.279999,208.449997,204.630005,205.020004,777200,203.063962
"1047",204.970001,207.529999,204.970001,207.399994,828700,205.421245
"1048",208.130005,208.330002,205.270004,205.850006,748900,203.886045
"1049",206.699997,209.059998,206.110001,208.910004,605700,206.916848
"1050",209.210007,210.770004,208.550003,208.839996,339800,206.847509
"1051",208.679993,210.960007,208.630005,210.619995,530000,208.610525
"1052",211.130005,212.059998,209.910004,211.75,396800,210.278863
"1053",212.539993,212.830002,210.979996,211.809998,420700,210.338444
"1054",212.720001,213.839996,210.839996,212.800003,466100,211.321571
"1055",213.619995,214.490005,212.940002,214.130005,390900,212.642333
"1056",214.960007,214.979996,214.059998,214.350006,325900,212.860806
"1057",214.119995,215.449997,213.490005,215.039993,404600,213.545999
"1058",215.449997,217.850006,215.289993,217.25,482100,215.740652
"1059",217.25,217.990005,216.300003,216.960007,291500,215.452673
"1060",217.550003,218,216.589996,217.589996,350400,216.078286
"1061",217.649994,218.5,216.830002,217.800003,255700,216.286834
"1062",218,218.320007,216.389999,217.630005,419600,216.118017
"1063",216.550003,219.210007,216,218.130005,277600,216.614543
"1064",217.869995,218.320007,216.899994,218.110001,300700,216.594678
"1065",218.589996,219.020004,217.029999,217.570007,370600,216.058436
"1066",218.779999,219.199997,216.690002,217.229996,317700,215.720787
"1067",217.130005,218.770004,216.899994,217.449997,283700,215.939259
"1068",216.889999,218.5,216.339996,218.289993,398400,216.77342
"1069",218.25,218.509995,216.940002,217.919998,280600,216.405995
"1070",217.210007,217.559998,216.350006,216.520004,409800,215.015728
"1071",217.110001,217.160004,215.949997,216.800003,404700,215.293781
"1072",216.449997,218.210007,216.119995,218.039993,388800,216.525157
"1073",217.449997,217.729996,214.679993,215.550003,421100,214.052466
"1074",215.160004,215.910004,213.610001,215.179993,442800,213.685026
"1075",215.229996,217.710007,214.699997,216.520004,471700,215.015728
"1076",216.940002,218.289993,216.110001,217.089996,292500,215.58176
"1077",217.979996,220.470001,217.649994,219.860001,441800,218.332519
"1078",221.059998,221.270004,219.899994,220.539993,712900,219.007788
"1079",220.039993,220.820007,219.050003,219.050003,478600,217.528149
"1080",218.880005,219.949997,218.399994,218.479996,461200,216.962102
"1081",218.669998,221.440002,218.199997,221.009995,506500,219.474524
"1082",220.110001,220.979996,218.360001,218.369995,402800,216.852866
"1083",218.25,221.179993,218.220001,220.789993,366600,219.256051
"1084",219.610001,222.529999,218.809998,221.440002,473300,219.901544
"1085",220.470001,221.75,218.800003,218.990005,548600,217.468569
"1086",218.630005,218.910004,213.070007,213.740005,509100,212.255043
"1087",213.720001,214.990005,211.360001,214.509995,449900,213.019683
"1088",215.210007,217.529999,215.210007,215.990005,386600,214.489411
"1089",216.320007,217.100006,213.869995,214.639999,543900,213.148784
"1090",214.039993,214.460007,211.440002,211.440002,495800,209.971019
"1091",212.539993,217.059998,211.729996,216.759995,650800,215.254051
"1092",216.789993,217.309998,213.990005,214.009995,667300,212.523156
"1093",214,216.729996,213.110001,213.139999,565900,211.659206
"1094",213.919998,214.460007,203.539993,204.080002,1147100,202.662152
"1095",204.369995,207.350006,203.270004,205.770004,752100,204.340414
"1096",202.570007,211.279999,202.009995,210.520004,1124200,209.057413
"1097",206.259995,212.490005,206.259995,211.589996,549300,210.119971
"1098",213.759995,218.800003,213.470001,217.009995,891500,215.502314
"1099",217,220.300003,216.720001,219.800003,580500,218.272939
"1100",221.800003,227.330002,220.509995,226.970001,669300,225.393123
"1101",227.029999,229.619995,225.830002,225.919998,681500,224.350415
"1102",228.300003,228.639999,225.309998,225.809998,822700,224.241179
"1103",226.800003,229.259995,225.589996,228.910004,566900,227.319647
"1104",227.440002,228.240005,223.570007,225.679993,871000,224.112077
"1105",225.710007,229.5,223.179993,224,861200,222.443756
"1106",224.089996,224.630005,220.130005,221.850006,1589200,220.308699
"1107",221.470001,226.479996,221.470001,225.160004,901800,223.595701
"1108",227.410004,229.729996,227.289993,229.559998,970500,227.965125
"1109",229.880005,230.550003,227.869995,229.279999,700400,227.687072
"1110",229.279999,230.889999,227.199997,228.270004,765600,226.684094
"1111",230.630005,231.199997,228.820007,230.389999,772500,228.789361
"1112",230.190002,233.770004,229,233.220001,643200,231.599701
"1113",234.029999,236.300003,233.139999,236.039993,731000,234.400101
"1114",236.440002,236.880005,235.100006,236.720001,475300,235.075385
"1115",237,238.350006,236.070007,237.619995,495400,235.969126
"1116",236.630005,238.419998,235.419998,238.100006,451800,236.994346
"1117",239.130005,240.360001,237.509995,239.630005,607000,238.51724
"1118",239.020004,240.479996,238.380005,239.649994,446600,238.537136
"1119",239.300003,240.919998,238.679993,239.309998,390900,238.198719
"1120",239.199997,241.580002,239.130005,241.320007,350600,240.199395
"1121",241.339996,241.589996,239.710007,240.850006,413700,239.731576
"1122",239.309998,242.369995,238.880005,242.240005,412500,241.115121
"1123",244.419998,244.860001,240.669998,242.050003,538200,240.926001
"1124",242.910004,242.910004,240.490005,242.029999,431200,240.906089
"1125",241.929993,244.009995,239.820007,239.820007,688500,238.70636
"1126",238.919998,240.729996,238.919998,240.600006,402300,239.482737
"1127",242.059998,249.660004,241.25,244.860001,529300,243.722949
"1128",244.490005,245.470001,242.369995,243.070007,716900,241.941268
"1129",242.809998,244.779999,242.289993,244.550003,640800,243.414391
"1130",243.139999,246.75,243.139999,246.449997,665300,245.305562
"1131",246.339996,249,246.149994,247.710007,666100,246.559721
"1132",247.5,249.5,246.399994,246.869995,633400,245.72361
"1133",247.320007,250,246.039993,249.5,582300,248.341402
"1134",247.580002,249.800003,246.029999,249.580002,384200,248.421033
"1135",249.009995,249.649994,246.460007,246.800003,492000,245.653943
"1136",250.889999,256.160004,248.059998,254.210007,1077500,253.029537
"1137",250.089996,252.830002,244.300003,247.240005,1094300,246.091902
"1138",248.690002,249.350006,243.110001,246.619995,696900,245.474771
"1139",246.600006,250.960007,245.330002,245.660004,701400,244.519238
"1140",247.440002,253.550003,245.990005,252.330002,722000,251.158262
"1141",253.570007,257.109985,253.100006,257.109985,633300,255.916049
"1142",259.149994,260.519989,256.73999,260.070007,885000,258.862326
"1143",260.089996,261.959991,259.600006,261.649994,454200,260.434975
"1144",263.109985,264.25,262.190002,263.089996,372700,261.868291
"1145",264.059998,265.339996,262.920013,264.549988,200800,263.321503
"1146",264.640015,266.230011,264.149994,264.850006,299500,263.620128
"1147",264.5,265.440002,263.350006,264.799988,372300,263.570342
"1148",264.76001,265.859985,264.170013,264.929993,325600,263.699743
"1149",264.970001,266.25,263.040009,263.040009,359400,261.818535
"1150",262.179993,264.940002,260.339996,262.440002,566800,261.221315
"1151",260.149994,262.48999,259.779999,261.660004,720600,260.444939
"1152",261.059998,264.440002,259.109985,260.869995,711000,259.658599
"1153",262.820007,265.380005,261,265.320007,829100,264.087946
"1154",266.019989,273.589996,265.589996,272.579987,1078700,271.314213
"1155",272.950012,275.540009,271.01001,274.420013,970300,273.145695
"1156",273.23999,274.170013,270.890015,271.100006,903600,269.841105
"1157",274.26001,274.26001,266.959991,269.140015,785600,267.890215
"1158",265.48999,269.820007,265.48999,269.220001,694600,267.96983
"1159",269.220001,273.23999,268.329987,270.589996,721200,269.333463
"1160",271.480011,274.549988,269.670013,273.820007,835400,272.548475
"1161",273.679993,276.230011,270.390015,272.51001,639300,271.244561
"1162",273.140015,275.390015,271.959991,273.220001,550400,271.951255
"1163",275.48999,277.290009,272.769989,277.109985,594000,275.823176
"1164",277.070007,277.119995,273.299988,274.01001,484000,272.737595
"1165",274.290009,275.450012,272.579987,275.290009,471600,274.01165
"1166",275,275.380005,272,274.179993,627500,272.906789
"1167",275.73999,276.820007,270.450012,270.929993,685100,269.671881
"1168",269.119995,275.720001,265.140015,274.869995,711400,273.593587
"1169",273.730011,276,271.179993,271.269989,990700,270.010298
"1170",272.76001,274.380005,268.429993,272.859985,731200,271.592911
"1171",273.920013,274,270.309998,273.570007,898100,272.299636
"1172",271.209991,277,271.209991,274.100006,761700,272.827174
"1173",275.420013,278.119995,274.790009,277.899994,536200,276.609516
"1174",277.700012,280.790009,276.589996,280.309998,568500,279.008328
"1175",279.980011,280.589996,274.040009,274.390015,664200,273.115836
"1176",275.700012,280.380005,273.640015,280.059998,644300,278.759489
"1177",280.01001,280.890015,277.01001,277.950012,516500,276.659302
"1178",278.549988,283.179993,278.549988,283.019989,476200,281.705735
"1179",283,285.51001,282.48999,285,523000,283.676552
"1180",284.209991,287.799988,283.980011,286.100006,508200,284.77145
"1181",285.429993,288.200012,285.049988,288.049988,441400,286.712376
"1182",288.040009,289.279999,286.100006,286.76001,374100,285.428388
"1183",286.51001,290.290009,285.01001,289.75,451100,288.404494
"1184",289.75,290.5,288.170013,289.559998,474700,288.215374
"1185",289.649994,291.269989,288.339996,290.619995,433500,289.270449
"1186",290.459991,290.910004,287.559998,287.75,440800,286.413781
"1187",287.019989,289.730011,286.359985,287.700012,558700,287.032362
"1188",287.809998,288.309998,285.059998,285.200012,527000,284.538164
"1189",285.200012,290.98999,285.200012,290.890015,698300,290.214962
"1190",288.75,289.920013,283.220001,285.929993,617900,285.26645
"1191",284.869995,288.450012,282.720001,285.910004,696500,285.246507
"1192",286.429993,289.769989,286.119995,289.170013,689800,288.498952
"1193",287.790009,289.209991,285.429993,286.440002,575800,285.775276
"1194",286.920013,288.399994,284.820007,285.73999,577000,285.076889
"1195",283.350006,284.420013,281.420013,281.459991,576600,280.806822
"1196",282.130005,282.880005,280.920013,280.950012,554300,280.298026
"1197",282.109985,286.23999,281.040009,285.230011,515300,284.568093
"1198",284.75,286.140015,283.779999,285.23999,570900,284.578049
"1199",285.829987,288.630005,285.350006,288.140015,600400,287.471343
"1200",286.660004,287.540009,285.380005,286.049988,568800,285.386167
"1201",285.290009,286.040009,275.839996,282.799988,1240200,282.143709
"1202",283.140015,285.769989,282.359985,284.48999,858200,283.829789
"1203",286.5,290,284.790009,290,2149800,289.327012
"1204",287.899994,289.600006,286.850006,287.859985,782600,287.191964
"1205",287.109985,288.25,285.579987,285.859985,930600,285.196605
"1206",286.829987,287.850006,281.200012,281.350006,761500,280.697092
"1207",280.73999,280.950012,278.279999,279.320007,708300,278.671804
"1208",280.390015,282.109985,278.76001,281.679993,484900,281.026313
"1209",284.290009,285.040009,282.730011,284.23999,436700,283.580369
"1210",281.970001,285.950012,281.950012,284.5,619900,283.839776
"1211",285.130005,285.869995,282.470001,285.820007,691300,285.15672
"1212",286.200012,287.230011,283.170013,284.350006,706600,283.69013
"1213",283.309998,287.149994,282.570007,286.880005,489800,286.214258
"1214",286.880005,289,285.549988,287.600006,484900,286.932588
"1215",288.5,290.649994,287.940002,290.649994,545500,289.975498
"1216",290.459991,292.420013,289.690002,291.049988,631000,290.374563
"1217",291.799988,292.459991,289.899994,290.649994,529600,289.975498
"1218",291.529999,292.51001,289.269989,289.799988,744100,289.127464
"1219",290.450012,291.390015,288.619995,290.190002,511800,289.516574
"1220",291.359985,292.309998,287.399994,288.730011,643900,288.05997
"1221",285.98999,287.850006,280,283.809998,1331300,283.151375
"1222",281.940002,284.690002,280.890015,282.140015,940400,281.485267
"1223",283.519989,285.01001,280.899994,281.910004,591700,281.25579
"1224",283.309998,284.019989,280.970001,282.420013,564000,281.764616
"1225",282.899994,282.899994,279.75,281.640015,529000,280.986428
"1226",281.25,283.640015,280.079987,282.359985,704100,281.704727
"1227",282.720001,284.339996,281.179993,282.619995,718300,281.964134
"1228",282.940002,284.76001,282.040009,282.910004,682100,282.253469
"1229",282.309998,283.079987,280.170013,281.880005,753100,281.225861
"1230",281.140015,281.820007,277.170013,279.200012,975900,278.552087
"1231",278.049988,281.170013,277.309998,278,1058900,277.35486
"1232",279.579987,283.25,278.200012,282.160004,527400,281.50521
"1233",282.23999,284.089996,279.690002,280.040009,546600,279.390134
"1234",280.579987,281.089996,274.130005,274.929993,719400,274.291977
"1235",276.179993,278.190002,274.019989,277.890015,627400,277.24513
"1236",278.649994,281.940002,277.480011,281.399994,615000,280.746964
"1237",284.630005,288.470001,283.790009,287.200012,784100,286.533522
"1238",287,288.769989,285.950012,286.950012,539800,286.284102
"1239",286.140015,289.839996,284.540009,288.709991,735200,288.039997
"1240",287.910004,289.549988,285.040009,287.929993,758600,287.929993
"1241",288.959991,291.73999,288.170013,291.299988,478500,291.299988
"1242",291.75,292.230011,289.700012,291.220001,662900,291.220001
"1243",290.839996,291.98999,289.480011,291.049988,373300,291.049988
"1244",291.73999,294.350006,291.100006,292.440002,671700,292.440002
"1245",292.519989,292.929993,287.549988,287.670013,603000,287.670013
"1246",288.450012,288.730011,287.059998,287.450012,395800,287.450012
"1247",286.980011,288.029999,286.51001,286.51001,523900,286.51001
"1248",286.320007,287.26001,284.630005,286.390015,697000,286.390015
"1249",286.950012,290.920013,286.26001,289.73999,670900,289.73999
"1250",288.589996,290.269989,288.480011,289.910004,484300,289.910004
"1251",289.769989,289.98999,287.079987,288.179993,570100,288.179993
"1252",288.920013,288.920013,286.230011,288.23999,519400,288.23999
"1253",287.570007,289.200012,285.75,286.519989,380700,286.519989
"1254",286.679993,287.700012,286.209991,287.26001,328500,287.26001
"1255",285.839996,286.369995,281.769989,282.209991,395400,282.209991
"1256",283.01001,283.01001,278.420013,280.380005,608700,280.380005
"1257",279.630005,280.220001,278.089996,278.299988,432500,278.299988
"1258",278.660004,279.649994,276.890015,278.170013,349000,278.170013
"1259",279.130005,282.839996,277.570007,282.48999,739800,282.48999
