"","CMG.Open","CMG.High","CMG.Low","CMG.Close","CMG.Volume","CMG.Adjusted"
"465",423.970001,433.529999,423.049988,433.220001,807900,433.220001
"466",433.799988,442.399994,429.019989,440.399994,948600,440.399994
"467",439.470001,441.779999,428.76001,432.119995,832400,432.119995
"468",434.950012,434.950012,429.040009,432.429993,627300,432.429993
"469",432.25,440.929993,431.98999,438.109985,500800,438.109985
"470",439.230011,439.420013,428.26001,430.779999,838600,430.779999
"471",429.480011,433.299988,416.01001,419.26001,2031300,419.26001
"472",413.899994,417.660004,406.380005,417.23999,1340800,417.23999
"473",411.959991,414,401.029999,402.859985,1207800,402.859985
"474",405.5,413.649994,405.029999,412.98999,583200,412.98999
"475",412.179993,418.48999,410.029999,414.73999,591800,414.73999
"476",415,421,412.25,419.410004,588200,419.410004
"477",418.470001,419.390015,412.779999,414.149994,325300,414.149994
"478",415.410004,424.149994,414.589996,419.890015,501400,419.890015
"479",417.920013,424.410004,416.109985,422.799988,467400,422.799988
"480",423.299988,423.640015,413.369995,414.73999,505000,414.73999
"481",412.76001,413.040009,406.299988,407.880005,713300,407.880005
"482",405.640015,410.600006,403.25,407.059998,395000,407.059998
"483",405.25,405.799988,392.100006,403.429993,809200,403.429993
"484",396,405.730011,396,401.779999,635700,401.779999
"485",404.25,409.5,402.670013,407.51001,560700,407.51001
"486",404.329987,413.290009,403.679993,408.25,467000,408.25
"487",405.799988,407.220001,399.01001,399.920013,470300,399.920013
"488",400.019989,407,399.890015,403.029999,457900,403.029999
"489",405.100006,409.329987,402.51001,404.529999,421500,404.529999
"490",406.23999,407,394.5,394.5,633700,394.5
"491",394.420013,399.899994,390,392.130005,574100,392.130005
"492",391.5,395.380005,384.48999,393.329987,676200,393.329987
"493",401.350006,405.730011,391.589996,395.559998,1147700,395.559998
"494",394.910004,406.410004,390.559998,405.950012,698000,405.950012
"495",408.040009,408.630005,397.690002,401.609985,571700,401.609985
"496",401.899994,404.179993,398.630005,400.420013,370300,400.420013
"497",403.579987,417.899994,403.579987,417.730011,866800,417.730011
"498",413.950012,415.970001,410.209991,412.600006,424400,412.600006
"499",412.440002,413.809998,407.359985,413.070007,384000,413.070007
"500",404.869995,408.940002,394,397.140015,657000,397.140015
"501",396.160004,397.959991,387.869995,397.089996,486100,397.089996
"502",394.100006,403.359985,392.679993,401.839996,465300,401.839996
"503",405.649994,412.790009,405.649994,411.209991,485600,411.209991
"504",414.98999,414.98999,403.309998,404.059998,490600,404.059998
"505",401.329987,408.190002,399.459991,407.339996,511200,407.339996
"506",410.299988,410.98999,398.309998,398.350006,477000,398.350006
"507",399.420013,402.730011,395.5,400.190002,432500,400.190002
"508",397.269989,402.950012,394.25,395.799988,412200,395.799988
"509",397.600006,400.910004,393.649994,398.25,533800,398.25
"510",399.700012,404.410004,396.410004,402.450012,801700,402.450012
"511",401.079987,414.459991,399,414.459991,521600,414.459991
"512",416.859985,419.429993,414.890015,416.540009,375500,416.540009
"513",416.25,419.690002,413.01001,417.5,440600,417.5
"514",417.75,418,410.01001,410.059998,371000,410.059998
"515",412.5,415.75,410.5,415.480011,345100,415.480011
"516",412.01001,413.790009,409.109985,411.850006,312900,411.850006
"517",412.820007,416.73999,411.359985,415.410004,283200,415.410004
"518",414.98999,414.98999,390.660004,391.779999,1975400,391.779999
"519",387.970001,387.970001,370.190002,376.950012,1657800,376.950012
"520",382.01001,382.929993,373,379.950012,1099100,379.950012
"521",386.029999,386.029999,376.26001,383.459991,872400,383.459991
"522",381.899994,382.850006,378.040009,380.369995,311900,380.369995
"523",379,386.690002,379,382.859985,453500,382.859985
"524",378.690002,384.5,378.5,383.48999,417800,383.48999
"525",382.140015,392.660004,381.98999,386.700012,747400,386.700012
"526",388.589996,391,378.170013,379.890015,652300,379.890015
"527",380.579987,382.609985,375.380005,380.470001,423200,380.470001
"528",378.019989,384.769989,377.190002,383.529999,512200,383.529999
"529",383.339996,394.160004,382.859985,392.369995,780100,392.369995
"530",390.440002,398.540009,390.440002,394.339996,571100,394.339996
"531",400,402,394.109985,398.910004,630600,398.910004
"532",396.559998,399.440002,393.029999,398.059998,381700,398.059998
"533",397.23999,404.589996,396.980011,403.859985,1334300,403.859985
"534",328.450012,335.799988,307.200012,316.980011,9795100,316.980011
"535",308.109985,312.829987,301.100006,306.01001,1817200,306.01001
"536",302.440002,304.779999,292.329987,294.309998,1925500,294.309998
"537",297.540009,300.549988,294.880005,296.480011,932700,296.480011
"538",300,302.869995,289.640015,289.859985,1145100,289.859985
"539",290.75,297.119995,287.029999,296.079987,1311700,296.079987
"540",296.279999,298.790009,290.029999,291.130005,926300,291.130005
"541",291.630005,294.98999,289.140015,292.329987,658300,292.329987
"542",292.869995,293.880005,280.410004,280.670013,777400,280.670013
"543",278.23999,286.98999,277.26001,283.769989,911800,283.769989
"544",288.73999,298.670013,288.25,297.649994,1370800,297.649994
"545",299.5,299.980011,291.809998,291.809998,700800,291.809998
"546",294.459991,307.279999,293.25,304.410004,969800,304.410004
"547",301.5,303.549988,297.480011,298.049988,572300,298.049988
"548",298.76001,301.75,296.470001,297.200012,386600,297.200012
"549",296.290009,300.079987,290.640015,295.390015,579700,295.390015
"550",297.350006,297.980011,291.769989,292.769989,377100,292.769989
"551",292.940002,298.459991,292.76001,296.829987,568500,296.829987
"552",296.51001,300,293.029999,297.980011,650800,297.980011
"553",298.839996,304.230011,298.089996,299.790009,705500,299.790009
"554",301.5,302.089996,297.5,299.100006,731400,299.100006
"555",297.579987,300.279999,295,299,590000,299
"556",299.51001,302,296.170013,296.970001,557200,296.970001
"557",296.829987,298.809998,296.459991,297,312800,297
"558",297.299988,298.160004,291.929993,291.98999,538300,291.98999
"559",293.170013,296.820007,291,295,631300,295
"560",294.390015,296.820007,292.920013,292.950012,404700,292.950012
"561",291.940002,295.730011,290.26001,294.070007,279800,294.070007
"562",294.890015,296.899994,292.390015,293.23999,336500,293.23999
"563",292.73999,293.309998,289.200012,290.029999,427100,290.029999
"564",291.75,292.820007,286.48999,288.640015,510100,288.640015
"565",289.730011,289.73999,283.679993,285.98999,455800,285.98999
"566",287.48999,292.839996,286.540009,288.570007,603100,288.570007
"567",290.769989,303,290.769989,302.329987,943500,302.329987
"568",303.25,326.48999,303.25,326.350006,2143700,326.350006
"569",326.609985,337.519989,322.429993,332.809998,1538300,332.809998
"570",333.559998,340.390015,330.01001,332.51001,1175300,332.51001
"571",333.799988,339.5,331.559998,337.890015,831500,337.890015
"572",334.329987,343.890015,334.329987,340.799988,740700,340.799988
"573",341.820007,343.940002,335.079987,336.450012,879200,336.450012
"574",338,351.799988,338,346.820007,1103800,346.820007
"575",346.059998,347.970001,340.25,341.540009,594900,341.540009
"576",343.809998,346.049988,341.559998,343.25,470600,343.25
"577",342.480011,342.480011,336.399994,338.890015,562900,338.890015
"578",342.369995,342.970001,335.519989,336.399994,653000,336.399994
"579",336.899994,337.829987,332.540009,333.019989,393700,333.019989
"580",335.709991,336.890015,322.549988,323.470001,787800,323.470001
"581",321.690002,321.690002,312.709991,318.809998,916700,318.809998
"582",319.25,323.799988,315.529999,320.309998,691500,320.309998
"583",319.459991,320.859985,312.230011,317.540009,673700,317.540009
"584",319.579987,322.920013,314.570007,316.130005,522500,316.130005
"585",319.869995,319.869995,290.149994,302.959991,3392800,302.959991
"586",302.380005,305,298.01001,300.670013,941600,300.670013
"587",302.399994,302.399994,293.730011,294.01001,1083200,294.01001
"588",294.829987,295.98999,278.01001,280.929993,2418200,280.929993
"589",281.619995,291.809998,279.640015,286.559998,1312000,286.559998
"590",284.940002,289.899994,280.570007,286.73999,1106900,286.73999
"591",288.429993,292.149994,284.160004,286.619995,717300,286.619995
"592",283.149994,290.329987,280.75,286.359985,1196900,286.359985
"593",285.720001,291.5,285.410004,290.470001,927300,290.470001
"594",289,297,286.450012,295.140015,1001400,295.140015
"595",295.140015,296.309998,290.049988,291.899994,738900,291.899994
"596",288.299988,292.869995,288.299988,290,673300,290
"597",293.570007,293.570007,283.109985,285.929993,2097200,285.929993
"598",251.949997,252.860001,239.539993,243,6349100,243
"599",244.199997,244.199997,234.080002,237.5,2035300,237.5
"600",234.449997,243,233.820007,236.240005,1810600,236.240005
"601",238.009995,243.419998,235.139999,242.820007,1839900,242.820007
"602",245.100006,248.690002,243.399994,248.009995,1653400,248.009995
"603",249.479996,252.429993,245.520004,251.520004,1209100,251.520004
"604",253.5,255.550003,250.089996,254.529999,741300,254.529999
"605",251.559998,263.380005,251.559998,263.25,1096400,263.25
"606",264.220001,268.269989,261.929993,262.320007,769500,262.320007
"607",262.640015,266.119995,259.820007,265.200012,475500,265.200012
"608",271.25,281.320007,271.25,279.690002,1282200,279.690002
"609",275.970001,284.570007,272.579987,272.859985,1061800,272.859985
"610",273.529999,274.609985,260,261.359985,1181800,261.359985
"611",260,264.899994,258,259.519989,903400,259.519989
"612",260.850006,264.970001,258.850006,263.559998,611900,263.559998
"613",262.070007,266.320007,261.589996,262.130005,534600,262.130005
"614",263.890015,264.720001,255.630005,256.540009,590100,256.540009
"615",255.559998,260.890015,253.389999,260.299988,620400,260.299988
"616",259.149994,264.440002,257.859985,262.76001,675600,262.76001
"617",266.309998,270.859985,265.140015,270.26001,589000,270.26001
"618",270.179993,275.26001,266.690002,268.459991,699200,268.459991
"619",272.299988,278,271.679993,275.459991,637600,275.459991
"620",277.179993,278.100006,273.769989,274.339996,206300,274.339996
"621",273.720001,274.170013,266.609985,270.670013,600200,270.670013
"622",270.130005,274.100006,261.339996,261.589996,1090400,261.589996
"623",260.309998,268.420013,257.23999,266.51001,774300,266.51001
"624",267.600006,268.470001,263.820007,266.799988,477600,266.799988
"625",264.079987,267.730011,260.140015,263.779999,523100,263.779999
"626",265.049988,267,261.730011,263.75,375700,263.75
"627",261.839996,271.540009,260.01001,271.51001,890500,271.51001
"628",271.200012,271.839996,263.970001,264.970001,570200,264.970001
"629",264.75,270.190002,263.089996,266.51001,419600,266.51001
"630",268.200012,272.980011,267.079987,268.609985,342700,268.609985
"631",271.100006,274.200012,266.970001,272.920013,454700,272.920013
"632",273.630005,277.73999,273.01001,274.049988,526100,274.049988
"633",275.559998,278.309998,274.359985,275.51001,694200,275.51001
"634",275.839996,281,274.01001,277.649994,714300,277.649994
"635",275.910004,280.329987,274.410004,277.25,316700,277.25
"636",278.399994,287.209991,278.119995,286.679993,671200,286.679993
"637",287.950012,295.329987,287.579987,293.459991,824800,293.459991
"638",293.940002,296.869995,287.76001,288.890015,533200,288.890015
"639",287.01001,289.859985,284.619995,288.790009,402100,288.790009
"640",285.640015,293.179993,280.549988,292.519989,783700,292.519989
"641",292.029999,294.98999,290.220001,294.079987,232400,294.079987
"642",294.079987,294.980011,287.23999,289.029999,415000,289.029999
"643",289.630005,296.269989,289.630005,295.320007,546500,295.320007
"644",293.019989,294.880005,289.459991,290.529999,450500,290.529999
"645",289.51001,298.200012,289.309998,297.459991,499700,297.459991
"646",304.26001,306.730011,298.309998,301.059998,491400,301.059998
"647",297,305.079987,295.130005,300.950012,473000,300.950012
"648",301.440002,304.279999,300.130005,300.179993,368100,300.179993
"649",299.959991,301,295.350006,299.589996,385900,299.589996
"650",300.350006,301.5,295.429993,297.76001,368900,297.76001
"651",298.450012,299.570007,292.179993,294.029999,442400,294.029999
"652",296,298.410004,291.700012,298.410004,438100,298.410004
"653",298.959991,302.190002,296,300,471300,300
"654",299.970001,301.98999,294.529999,295.970001,288600,295.970001
"655",292.200012,298.799988,290.609985,297.320007,219300,297.320007
"656",267.140015,283.369995,266.019989,280.940002,3028800,280.940002
"657",281.679993,293.820007,281.679993,290.329987,1930500,290.329987
"658",290.480011,296.339996,290.01001,295.019989,785700,295.019989
"659",294.589996,296.529999,290.649994,294.230011,720100,294.230011
"660",292.790009,297.119995,291.040009,293.73999,398400,293.73999
"661",293.48999,300.5,292.869995,299.619995,389800,299.619995
"662",299.980011,305.98999,298.950012,303.480011,797900,303.480011
"663",309.5,314.98999,307.609985,311.690002,680300,311.690002
"664",312.600006,312.970001,307.269989,310.01001,406100,310.01001
"665",311.059998,311.779999,307.179993,308.359985,381500,308.359985
"666",307.779999,309,302.5,307.01001,448300,307.01001
"667",308.5,313.920013,308.100006,312.709991,535900,312.709991
"668",311.070007,313.540009,309.549988,310.190002,628500,310.190002
"669",309.470001,311.799988,303.5,305.01001,1280400,305.01001
"670",305,324.720001,304,322.459991,1938600,322.459991
"671",321.459991,322.790009,314.440002,318.450012,793400,318.450012
"672",316.769989,321.48999,316.730011,320.720001,403300,320.720001
"673",320.970001,325.640015,320.109985,323.559998,453300,323.559998
"674",322.390015,326.98999,322.049988,322.51001,353600,322.51001
"675",321.630005,322.480011,316.160004,317.01001,605700,317.01001
"676",316.279999,319.079987,314.440002,317.720001,483900,317.720001
"677",319.029999,319.029999,310.779999,314.190002,678300,314.190002
"678",314.399994,317.579987,311.320007,313.049988,530600,313.049988
"679",312.809998,315.089996,308,309.48999,588200,309.48999
"680",307.170013,313.730011,307.170013,308.130005,639200,308.130005
"681",310.769989,315.709991,310.5,315.51001,600300,315.51001
"682",316.51001,318.320007,311.179993,311.209991,512800,311.209991
"683",312.720001,316.660004,309.019989,311.809998,415200,311.809998
"684",312.480011,318.709991,311.959991,316.209991,330600,316.209991
"685",315.290009,319.880005,313.600006,316.790009,306400,316.790009
"686",316.75,319.820007,314.5,319.73999,300800,319.73999
"687",318.679993,322.429993,317.549988,321.76001,307300,321.76001
"688",323.299988,332.48999,322.5,329.23999,520300,329.23999
"689",331.380005,334.890015,328.100006,329,341500,329
"690",331.380005,331.380005,325.079987,327.5,330600,327.5
"691",328.269989,328.880005,320.630005,321.839996,477800,321.839996
"692",320.079987,327.119995,319.390015,322.420013,363800,322.420013
"693",322.420013,323.980011,317,318.450012,306400,318.450012
"694",319.410004,322.380005,319.329987,322.380005,358500,322.380005
"695",321.609985,324.209991,319.529999,322.660004,298700,322.660004
"696",320.950012,323.980011,318.540009,321.350006,311000,321.350006
"697",317.359985,321.850006,317.25,320.149994,184800,320.149994
"698",320.100006,324.529999,315.5,317.230011,408300,317.230011
"699",319.75,323.700012,318.25,322.420013,298900,322.420013
"700",321.98999,322.519989,318.329987,319.420013,425500,319.420013
"701",320.279999,320.679993,317.440002,318.230011,283500,318.230011
"702",318.700012,321.700012,316.040009,316.769989,315500,316.769989
"703",318.640015,320.290009,316.350006,318.5,313800,318.5
"704",318.48999,320.850006,316.339996,320.589996,215200,320.589996
"705",320.170013,325.929993,319.019989,325.869995,387400,325.869995
"706",327.420013,328.470001,320,321.059998,421700,321.059998
"707",321.910004,323.600006,321.640015,323.089996,240800,323.089996
"708",327.049988,330,321.869995,323.790009,413000,323.790009
"709",323.630005,326.339996,321.859985,323.160004,415500,323.160004
"710",318.109985,328.779999,316.869995,328,470000,328
"711",327.01001,337.920013,326.799988,337.5,730200,337.5
"712",337.179993,337.220001,330.549988,332.670013,521400,332.670013
"713",334.179993,350,334.179993,343.549988,947700,343.549988
"714",340,344.23999,330.5,331.329987,1458400,331.329987
"715",329.769989,342,327.279999,341.910004,782400,341.910004
"716",349,349.880005,337.029999,337.170013,892200,337.170013
"717",341.029999,343.890015,337.670013,342.170013,447900,342.170013
"718",339.589996,343.779999,337.429993,339.940002,340200,339.940002
"719",341.5,341.5,328.359985,328.359985,1012900,328.359985
"720",344.910004,366.730011,343.309998,366.25,2747400,366.25
"721",367,372.98999,362.660004,362.829987,989000,362.829987
"722",363.630005,365.75,358.140015,361.269989,713700,361.269989
"723",358.709991,365.649994,358.709991,362.790009,419200,362.790009
"724",363.299988,365.859985,361.140015,362.850006,302300,362.850006
"725",362.01001,364.220001,359.459991,361.730011,339800,361.730011
"726",362.179993,367,359.519989,363.589996,276200,363.589996
"727",365.48999,365.51001,360.709991,363.190002,373700,363.190002
"728",360.950012,364.829987,358.5,362.179993,277900,362.179993
"729",361.679993,369.320007,361.619995,365.200012,363100,365.200012
"730",368.25,369.5,365.649994,367.350006,233900,367.350006
"731",367.450012,376.269989,367.450012,373.980011,496900,373.980011
"732",372.570007,374.149994,359,361.089996,1009800,361.089996
"733",361.809998,366.5,359.089996,366.329987,525600,366.329987
"734",363.950012,372.980011,363.649994,367.450012,834300,367.450012
"735",366.929993,371.269989,366.040009,370.01001,326500,370.01001
"736",369.880005,370.600006,366.119995,367.51001,326500,367.51001
"737",368,376.190002,367.98999,375.649994,496400,375.649994
"738",375.269989,378.399994,372.809998,374.970001,485300,374.970001
"739",374.929993,375.76001,370.649994,372.079987,384500,372.079987
"740",371.920013,375.5,371.920013,375.160004,288400,375.160004
"741",374.799988,379.140015,374.459991,376.869995,302100,376.869995
"742",376.51001,378.76001,373.779999,377.429993,281900,377.429993
"743",377.329987,379.149994,369.700012,371.049988,349000,371.049988
"744",367.529999,370.230011,362.799988,368.450012,378300,368.450012
"745",366.640015,369.269989,363.549988,368.269989,270900,368.269989
"746",371.579987,374,370.119995,370.609985,400600,370.609985
"747",368.98999,371.480011,366.230011,369.790009,201900,369.790009
"748",370.929993,373.420013,369.220001,369.850006,195500,369.850006
"749",366.209991,370.76001,361,361,322100,361
"750",361.01001,363.279999,354.529999,358.839996,472100,358.839996
"751",356.049988,363.350006,355.049988,358.420013,426000,358.420013
"752",358.640015,359.450012,350.660004,353.029999,288100,353.029999
"753",354.420013,359.440002,351.679993,359.029999,230000,359.029999
"754",361,365.799988,354.25,365.799988,560400,365.799988
"755",366.450012,369.109985,363.540009,364.570007,355500,364.570007
"756",361.459991,367.700012,361.459991,364.75,248800,364.75
"757",368.609985,368.609985,362.339996,364.190002,388400,364.190002
"758",369.5,372.559998,365.440002,371.429993,309600,371.429993
"759",369.440002,372.540009,365.25,368.119995,304500,368.119995
"760",370.5,372.109985,365,367.679993,257200,367.679993
"761",369.019989,372.660004,368.790009,372.660004,266600,372.660004
"762",371.790009,372.5,366,366.869995,282500,366.869995
"763",363.619995,368.140015,360.070007,360.859985,438000,360.859985
"764",363.26001,363.26001,355.920013,361.640015,691200,361.640015
"765",357.720001,360.75,352.269989,358.160004,452500,358.160004
"766",361.059998,363.980011,357.059998,358.959991,294800,358.959991
"767",364,365.690002,362.269989,363.670013,346400,363.670013
"768",364.950012,366.959991,361.190002,364.149994,336600,364.149994
"769",363.160004,368.390015,360.98999,364.350006,460300,364.350006
"770",366.450012,369.23999,362.299988,363.73999,355000,363.73999
"771",364.670013,371.769989,364.670013,371.529999,444400,371.529999
"772",374.98999,386.809998,374.75,384.470001,692000,384.470001
"773",386,386.779999,383.01001,386.329987,379000,386.329987
"774",387.390015,388.209991,383.920013,386.029999,345400,386.029999
"775",387.850006,389.839996,385.670013,386.329987,294900,386.329987
"776",385.73999,385.73999,379.880005,382.029999,378500,382.029999
"777",382.5,386.5,380.5,383.130005,282300,383.130005
"778",384.209991,387.48999,383.290009,386.269989,340400,386.269989
"779",385.420013,386.579987,383.140015,384.190002,337700,384.190002
"780",383,383.299988,374.440002,379.130005,560000,379.130005
"781",379.790009,379.970001,372.130005,375.769989,478100,375.769989
"782",375.98999,377.399994,372.75,376.75,971600,376.75
"783",399.049988,410.119995,395.019989,408.970001,2270100,408.970001
"784",405.320007,407.98999,400.799988,401.799988,577700,401.799988
"785",401.339996,404.839996,396.48999,397.410004,392200,397.410004
"786",396.75,402.890015,396.75,400.119995,452100,400.119995
"787",400.410004,404.720001,395.869995,404.25,533000,404.25
"788",402.829987,407.690002,402.829987,405.869995,339400,405.869995
"789",404.459991,408.350006,402.049988,404.440002,193300,404.440002
"790",406.290009,409.73999,405.269989,407.380005,257200,407.380005
"791",407.890015,414.899994,406.700012,412.269989,483000,412.269989
"792",414.899994,418.230011,412.630005,413.809998,274700,413.809998
"793",414.600006,414.73999,411.01001,412.089996,246200,412.089996
"794",411.48999,413.019989,410.440002,412.299988,199200,412.299988
"795",411.609985,412.890015,405.26001,405.890015,320100,405.890015
"796",404.649994,407.890015,403.779999,404.48999,208500,404.48999
"797",404.920013,411.279999,404.920013,407.899994,196100,407.899994
"798",405.790009,409.25,405.470001,405.73999,231500,405.73999
"799",403.5,407.570007,401.73999,402.970001,192900,402.970001
"800",401.940002,406.970001,400.170013,406.339996,169100,406.339996
"801",405.23999,406.190002,402,404.640015,101200,404.640015
"802",401.940002,404.670013,397.01001,401.480011,269400,401.480011
"803",401.329987,404.950012,400.339996,401.940002,171200,401.940002
"804",401.600006,407.26001,400.369995,403.600006,172200,403.600006
"805",407.369995,412.200012,405.660004,407.549988,273400,407.549988
"806",406.459991,407.609985,402.339996,403,195900,403
"807",405.700012,408.850006,402.559998,407.049988,259300,407.049988
"808",403.950012,406.170013,401.880005,402.790009,235000,402.790009
"809",405,405,401.049988,402.089996,208900,402.089996
"810",398.529999,403.940002,398,400.079987,270900,400.079987
"811",401.5,408.170013,401.5,403.049988,271600,403.049988
"812",403.940002,409.98999,403.940002,406.779999,314200,406.779999
"813",406.329987,408.98999,405.51001,408.170013,276600,408.170013
"814",410.25,412.730011,403.369995,404.899994,250700,404.899994
"815",406.299988,410.369995,404.480011,409.709991,267700,409.709991
"816",409.170013,412.339996,408,408.720001,174600,408.720001
"817",408.779999,411.769989,403.529999,408.519989,256400,408.519989
"818",408.540009,412.679993,408,411.700012,220200,411.700012
"819",413.25,419,412.869995,418.640015,288600,418.640015
"820",416.829987,423.48999,415.850006,423.480011,353700,423.480011
"821",420.299988,425,420.109985,421.640015,220400,421.640015
"822",423.850006,425.5,419.290009,425.339996,277900,425.339996
"823",427.519989,427.519989,421,423.459991,342100,423.459991
"824",424.859985,425.869995,421.720001,425.410004,165000,425.410004
"825",425.399994,427.5,423.100006,426.230011,303100,426.230011
"826",426.75,427.720001,421.51001,421.700012,250100,421.700012
"827",420.929993,424.910004,414.959991,415.079987,580800,415.079987
"828",415.350006,418.549988,412.350006,415.23999,208000,415.23999
"829",418.420013,423.779999,415.73999,418.76001,396200,418.76001
"830",418.73999,419.359985,415,415.589996,152800,415.589996
"831",416.25,422,415.950012,420.339996,180200,420.339996
"832",417.98999,420,417.98999,419,124100,419
"833",422.640015,429.779999,422,428.799988,469700,428.799988
"834",429.190002,431,422.040009,425.670013,309400,425.670013
"835",425.670013,427.390015,420.200012,427.140015,227700,427.140015
"836",426.149994,428.529999,421.01001,426.5,440200,426.5
"837",426.5,434.359985,425.859985,434.119995,335900,434.119995
"838",430,434.220001,428.910004,433.399994,523700,433.399994
"839",432.119995,434,423.390015,427.720001,634800,427.720001
"840",430,432.75,423.25,428.670013,443000,428.670013
"841",432.070007,436.950012,430.279999,435.869995,309800,435.869995
"842",439.200012,443.929993,438.079987,443.609985,411200,443.609985
"843",441.420013,447.649994,440.540009,442.019989,543300,442.019989
"844",441.429993,443.690002,432.929993,433.609985,554300,433.609985
"845",436.570007,438.51001,434.119995,438.070007,510800,438.070007
"846",438.600006,442.470001,438.049988,439.070007,898000,439.070007
"847",481.049988,511.100006,477.339996,509.73999,2438900,509.73999
"848",509.589996,512,506.5,509.25,909800,509.25
"849",509.079987,520.719971,509.079987,520,817600,520
"850",515.02002,522.5,514.679993,520.789978,586500,520.789978
"851",521.130005,524.539978,517.849976,522.969971,424100,522.969971
"852",522.049988,528,521.099976,527.5,475000,527.5
"853",527,527.919983,522.780029,527.849976,418500,527.849976
"854",527.98999,529.900024,523.140015,527.929993,338200,527.929993
"855",528.950012,529.840027,522.849976,524.349976,284800,524.349976
"856",521.440002,531.429993,521.440002,526.969971,323000,526.969971
"857",526.780029,529.890015,524.900024,527.599976,367400,527.599976
"858",529.5,536.559998,526.580017,535.179993,364800,535.179993
"859",535.030029,543.679993,533.210022,543.049988,412700,543.049988
"860",543.210022,546.799988,537.76001,539.630005,465700,539.630005
"861",540.01001,540.01001,524.669983,525.02002,652900,525.02002
"862",527.799988,536.799988,525.48999,535.200012,428900,535.200012
"863",535.710022,537.23999,534,536.440002,164400,536.440002
"864",535.76001,537.72998,532,535.419983,226600,535.419983
"865",534.549988,538.380005,533.109985,537.580017,216800,537.580017
"866",534.299988,544.669983,534.299988,543.919983,255300,543.919983
"867",545.98999,549.5,544.880005,546.969971,309800,546.969971
"868",547.22998,550.280029,535.159973,537.51001,274200,537.51001
"869",539,541.809998,537.72998,538.159973,246000,538.159973
"870",536,542.51001,528.460022,531.659973,254400,531.659973
"871",534.900024,542,531.200012,539.219971,382100,539.219971
"872",544,544,536.47998,537.47998,221100,537.47998
"873",537.549988,540.940002,530.880005,532.309998,201500,532.309998
"874",532.159973,532.77002,525,525,392800,525
"875",526.210022,527.080017,523.119995,525,307800,525
"876",525.23999,529.719971,523.190002,523.859985,160100,523.859985
"877",521.5,526.599976,520.48999,524.5,238100,524.5
"878",523.330017,524.98999,521.26001,522.640015,229300,522.640015
"879",520.549988,522.630005,516.01001,518.109985,321300,518.109985
"880",518.200012,525,517.109985,521.01001,249100,521.01001
"881",521,526.25,519.590027,525.809998,212100,525.809998
"882",525.710022,529.98999,525.01001,527.320007,278100,527.320007
"883",525.919983,525.919983,520.23999,521.530029,229900,521.530029
"884",523.309998,523.940002,516.330017,517.570007,252200,517.570007
"885",516.320007,522.539978,514.619995,515.02002,281000,515.02002
"886",518.51001,520.98999,511.279999,512.849976,349300,512.849976
"887",514.700012,517.359985,511.450012,515.380005,374200,515.380005
"888",515.789978,518,509.350006,512.640015,288900,512.640015
"889",510.049988,517,506.440002,516.890015,327200,516.890015
"890",517,521.22998,514,514.580017,321400,514.580017
"891",517.280029,533.77002,515.859985,533.140015,861100,533.140015
"892",535.5,537,527.940002,531.030029,349900,531.030029
"893",529.98999,534,529.98999,533.109985,104700,533.109985
"894",532.590027,535.76001,530.440002,535.429993,210800,535.429993
"895",536.840027,536.840027,529.650024,530.75,238500,530.75
"896",530.330017,534.590027,528.01001,532.039978,263100,532.039978
"897",533.799988,534.070007,529.51001,532.780029,197300,532.780029
"898",530,532.960022,521.530029,523.429993,456500,523.429993
"899",524,534.01001,523.47998,531.309998,409100,531.309998
"900",534.719971,534.719971,523.080017,527.320007,415100,527.320007
"901",528.799988,535.700012,526.369995,533.059998,308800,533.059998
"902",529.5,536.190002,528.090027,535.849976,411300,535.849976
"903",536.950012,548.140015,536.150024,541.030029,529800,541.030029
"904",542.080017,544.869995,536.710022,538.570007,379200,538.570007
"905",539.710022,544.48999,526.369995,529.799988,510300,529.799988
"906",531.97998,533.469971,526.419983,530.280029,373200,530.280029
"907",534,535.289978,529.799988,532.25,243000,532.25
"908",532.869995,534.190002,527.809998,529.51001,260300,529.51001
"909",535.640015,535.640015,526.080017,527.609985,403700,527.609985
"910",531.710022,531.76001,523.210022,525.570007,386600,525.570007
"911",528.530029,529,513.289978,515.950012,623300,515.950012
"912",512.799988,513.950012,498.559998,503.450012,1062200,503.450012
"913",495.26001,502.339996,489.5,492.480011,893200,492.480011
"914",492.359985,497,482.700012,489.309998,563200,489.309998
"915",491.950012,498.779999,488.730011,491.869995,397900,491.869995
"916",490,492.040009,480.869995,484.5,657600,484.5
"917",486.959991,499.429993,485.399994,493.959991,1260500,493.959991
"918",553.419983,568.900024,546.099976,551.960022,2134700,551.960022
"919",550.210022,553.780029,535.349976,543.200012,1071100,543.200012
"920",546.460022,546.73999,536.460022,540.590027,556800,540.590027
"921",538.809998,544.48999,531,542.429993,498300,542.429993
"922",542.609985,554.849976,542.049988,544.469971,449500,544.469971
"923",543.280029,550.549988,540.059998,549.289978,494100,549.289978
"924",552.47998,552.47998,543,548.090027,344200,548.090027
"925",548.280029,551.799988,544.02002,544.859985,410900,544.859985
"926",548.950012,551.76001,539.609985,545.73999,485200,545.73999
"927",539.609985,561.51001,539,557.650024,533000,557.650024
"928",552,558.969971,547,554.109985,330000,554.109985
"929",551.169983,556.390015,550.390015,552.859985,303700,552.859985
"930",553.820007,560.849976,551.059998,552.179993,417500,552.179993
