"","EL.Open","EL.High","EL.Low","EL.Close","EL.Volume","EL.Adjusted"
"898",74.989998,75.099998,73.559998,73.709999,1070100,72.455192
"899",73.720001,74.360001,73.599998,73.650002,802500,72.396216
"900",74.739998,74.870003,73.870003,74.080002,1265000,72.818896
"901",74.309998,74.75,73.449997,73.889999,1111700,72.632128
"902",73.889999,73.900002,72.93,73.080002,1434900,71.83592
"903",73.519997,73.959999,73.110001,73.440002,1138600,72.189792
"904",73.75,74.18,73.580002,74.050003,1511000,72.789408
"905",74.980003,75.129997,73.769997,73.839996,2531200,72.582976
"906",73.989998,74.050003,73.050003,73.739998,1546700,72.48468
"907",73.889999,73.940002,72,72.870003,2029200,71.629496
"908",72.610001,72.870003,72.080002,72.190002,2134300,70.961071
"909",71.699997,72.709999,71.610001,72.57,1516700,71.3346
"910",73.190002,73.989998,71.970001,72.18,1945200,70.951239
"911",72.389999,72.699997,71.800003,72.129997,1140600,70.902088
"912",71.529999,71.589996,70.309998,70.470001,2240000,69.270351
"913",70.309998,70.470001,68.760002,68.790001,2493500,67.61895
"914",68.739998,69.120003,67.580002,68.559998,3299300,67.392862
"915",68.910004,70.419998,68.699997,69.849998,2551900,68.660903
"916",69.629997,69.660004,68.169998,68.540001,2070200,67.373206
"917",69.059998,69.379997,68.209999,68.949997,2451100,67.776222
"918",67.870003,69.260002,67.589996,68.739998,1897900,67.569798
"919",68.870003,69.07,67.870003,68.279999,3010600,67.11763
"920",68.870003,69.769997,68.699997,69.190002,2464300,68.012142
"921",69.550003,69.550003,63.630001,65.360001,8099600,64.24734
"922",67.07,67.199997,66.230003,66.800003,5119800,65.662829
"923",66.510002,66.919998,65.790001,66.5,3536100,65.367933
"924",66.5,66.900002,66.129997,66.389999,6060800,65.259805
"925",66.279999,67.139999,66.099998,66.779999,3681600,65.643165
"926",67.260002,67.470001,66.470001,66.879997,3256600,65.741461
"927",66.699997,67.639999,66.480003,67.540001,2955000,66.390229
"928",67.440002,68.279999,67.419998,67.980003,2629000,66.822741
"929",68,68.379997,67.57,68.080002,1722300,66.921038
"930",67.699997,68.230003,67.360001,67.389999,1843300,66.242781
"931",67.620003,68.099998,67.400002,67.860001,1867100,66.704782
"932",67.849998,68.5,67.589996,67.650002,1397400,66.498357
"933",67.610001,68.480003,67.489998,67.900002,1373300,66.744102
"934",68.07,68.139999,67.150002,67.480003,3757700,66.331253
"935",68.260002,68.720001,67.860001,67.980003,2464300,67.021379
"936",67.529999,68.010002,67.349998,67.599998,1989600,66.646733
"937",67.82,69.5,67.730003,68.839996,3054400,67.869245
"938",68.459999,68.739998,68.059998,68.559998,1632800,67.593194
"939",69.699997,70.620003,69.089996,69.730003,1601300,68.746701
"940",69.529999,69.599998,69,69.269997,3033900,68.293181
"941",69.290001,69.580002,68.989998,69.040001,1271900,68.066429
"942",69.410004,70.25,69.150002,70.019997,1901200,69.032605
"943",69.800003,70.199997,69.440002,70.199997,1464400,69.210067
"944",70.199997,70.470001,69.68,70.110001,2205800,69.12134
"945",69.620003,70.370003,69.599998,70.199997,1680600,69.210067
"946",70.260002,70.440002,69.580002,69.779999,2149700,68.795992
"947",69.75,69.879997,68.919998,69.300003,2462300,68.322765
"948",69.690002,70.419998,69.650002,69.949997,1902400,68.963593
"949",70.029999,70.610001,69.970001,70.120003,1237200,69.131201
"950",70.019997,70.230003,69.209999,69.690002,1628500,68.707264
"951",69.540001,69.540001,68.839996,69.120003,1441400,68.145303
"952",69.459999,69.639999,68.279999,68.370003,3006800,67.405879
"953",68.57,68.879997,67.089996,67.300003,2707100,66.350968
"954",67.389999,67.720001,66.839996,67.370003,2849400,66.41998
"955",67.599998,67.769997,67.190002,67.230003,3309800,66.281955
"956",67.230003,67.910004,67,67.230003,2433300,66.281955
"957",67.260002,67.449997,66.370003,66.730003,2866400,65.789006
"958",67.339996,67.360001,66.540001,66.879997,2689200,65.936885
"959",67.519997,68.290001,67.220001,68.260002,4578000,67.297429
"960",68.519997,68.760002,68,68.089996,1997700,67.129821
"961",68.269997,68.620003,67.949997,68.209999,4221100,67.248131
"962",68.370003,68.5,66.82,66.980003,2122000,66.03548
"963",66.970001,67.5,66.860001,67.300003,6167900,66.350968
"964",68.25,70.290001,68,69.529999,4789300,68.549517
"965",69.870003,69.949997,69.019997,69.709999,2464100,68.726979
"966",69.599998,70.199997,68.779999,68.919998,1663400,67.948118
"967",68.410004,68.989998,68.07,68.18,2547100,67.218556
"968",68.519997,69.199997,68.360001,69.18,1970200,68.204454
"969",69.830002,70.830002,69.300003,70.800003,2790800,69.801612
"970",71.199997,72.150002,70.959999,72.089996,2782700,71.073415
"971",71.889999,72.279999,71.230003,72.150002,3037200,71.132574
"972",71.900002,71.970001,71.410004,71.900002,1131600,70.886099
"973",72.169998,72.43,71.690002,72.099998,1447800,71.083276
"974",72,72.18,71.379997,71.669998,1938100,70.659339
"975",71.760002,72.139999,71.5,72.089996,1022200,71.073415
"976",72.019997,72.260002,71.580002,72.199997,1395300,71.181864
"977",72.279999,72.769997,71.5,71.900002,2506300,70.886099
"978",72.080002,72.989998,71.910004,72.93,2387100,71.901573
"979",72.699997,72.919998,72.209999,72.57,1712400,71.546649
"980",72.209999,72.489998,71.5,72.190002,2514000,71.17201
"981",74.290001,76.239998,73.970001,75.620003,7079400,74.553642
"982",74.75,75.18,73.720001,74.059998,3357300,73.015636
"983",73.68,73.75,73.050003,73.550003,2943400,72.512833
"984",73.639999,73.989998,73.330002,73.690002,2356200,72.650858
"985",73.690002,73.980003,73.279999,73.32,1845600,72.286073
"986",73.269997,73.550003,72.970001,73.239998,1986100,72.207199
"987",73.5,73.730003,73.410004,73.629997,1120800,72.591699
"988",73.32,73.980003,73.199997,73.93,1474500,72.887472
"989",73.849998,74.160004,73.489998,73.68,1021200,72.640997
"990",73.349998,73.5,72.650002,73.07,1308100,72.039598
"991",73.169998,73.540001,73.110001,73.160004,1976100,72.128333
"992",73.230003,74.120003,73.199997,74.019997,1229000,72.976199
"993",74.029999,74.330002,73.68,73.879997,1048700,72.838174
"994",74.110001,74.370003,73.809998,74.120003,981100,73.074795
"995",74.089996,75.059998,74.050003,74.910004,1752700,73.853655
"996",74.830002,75.199997,74.629997,74.900002,1149500,73.843794
"997",74.919998,75.650002,74.839996,75.580002,1429300,74.514206
"998",75.379997,76.190002,75.360001,75.650002,2350000,74.781104
"999",76.099998,76.519997,75.870003,76.510002,1974200,75.631227
"1000",76.190002,76.739998,76.160004,76.620003,1235400,75.739964
"1001",76.599998,77,76.370003,76.75,1263200,75.868468
"1002",76.730003,76.730003,76.059998,76.690002,1530000,75.80916
"1003",76.440002,76.529999,75.809998,76.459999,1822700,75.581798
"1004",76.410004,76.809998,76.099998,76.599998,1126400,75.72019
"1005",76.900002,77.339996,76.650002,76.769997,1010500,75.888235
"1006",76.639999,76.800003,76.360001,76.5,1125200,75.62134
"1007",76.440002,76.669998,76.089996,76.419998,993300,75.542257
"1008",76.389999,76.68,76.220001,76.559998,980300,75.680648
"1009",76.739998,77.230003,76.360001,76.699997,1671300,75.81904
"1010",76.599998,76.760002,75.769997,76.489998,1881500,75.611452
"1011",76.470001,76.57,75.760002,75.910004,1384500,75.03812
"1012",75.959999,76.220001,75.040001,75.25,1576200,74.385697
"1013",75.339996,76.160004,75.139999,76.129997,1211000,75.255587
"1014",76.050003,76.830002,75.269997,76.519997,2030200,75.641107
"1015",76.5,76.709999,75.370003,75.75,1986400,74.879954
"1016",75.75,75.82,74.529999,74.830002,1548000,73.970523
"1017",74.860001,75.190002,74.5,74.519997,801800,73.664078
"1018",74.440002,75.059998,74.309998,75,1149700,74.138568
"1019",74.260002,74.720001,73.82,74.599998,1379600,73.743161
"1020",74.57,74.989998,74.5,74.709999,1050000,73.851898
"1021",74.949997,75.440002,74.169998,74.260002,1571200,73.40707
"1022",74.540001,74.540001,74.050003,74.230003,2067400,73.377416
"1023",74.239998,74.370003,73.709999,73.959999,1457000,73.110513
"1024",74.089996,75.220001,74.089996,74.970001,1158300,74.108914
"1025",74.75,74.870003,74.360001,74.809998,959700,73.950748
"1026",74.540001,74.830002,73.709999,74.059998,1546500,73.209363
"1027",74.199997,74.910004,74.010002,74.669998,1390100,73.812357
"1028",74.019997,74.860001,74.019997,74.690002,1414900,73.832131
"1029",74.660004,74.839996,74.269997,74.5,1179200,73.644311
"1030",75.029999,76,75.029999,75.379997,1574800,74.514201
"1031",75.309998,76.230003,75.300003,75.730003,2427600,74.860187
"1032",75.809998,76.050003,75.059998,75.139999,1564700,74.27696
"1033",75.220001,75.440002,74.449997,74.489998,1169600,73.634424
"1034",74.690002,76.080002,74.339996,76.080002,1778400,75.206166
"1035",75.529999,75.709999,74.900002,75.419998,1244000,74.553743
"1036",75.760002,76.360001,75.269997,76.239998,1905300,75.364324
"1037",76.199997,76.239998,75.550003,75.940002,1619300,75.067774
"1038",76.089996,76.410004,75.620003,75.910004,1602800,75.03812
"1039",75.599998,75.959999,75.300003,75.669998,957400,74.800871
"1040",75.800003,75.870003,74.639999,74.93,1327000,74.069373
"1041",74.879997,75.400002,74.360001,74.389999,994000,73.535574
"1042",74.470001,74.709999,73.690002,74.269997,1891500,73.41695
"1043",74.019997,74.400002,73.239998,73.459999,2010100,72.616256
"1044",73.489998,74.269997,72.830002,73.870003,1814400,73.02155
"1045",74.230003,74.690002,73.720001,74.220001,1072500,73.367528
"1046",74.169998,74.339996,73.669998,73.949997,1163600,73.100625
"1047",73.989998,75.169998,73.769997,74.260002,2353400,73.40707
"1048",74.650002,74.739998,73.080002,73.199997,2216600,72.35924
"1049",73.220001,74.239998,72.849998,74.199997,1909400,73.347754
"1050",74.589996,75.910004,74.510002,75.5,1403000,74.632825
"1051",75.25,75.879997,74.959999,75.370003,1183800,74.504321
"1052",75.519997,75.830002,74.949997,75.150002,1193700,74.286847
"1053",75.370003,76.269997,75.169998,75.900002,2275700,75.028233
"1054",75.440002,76.699997,74.5,76.160004,3086000,75.285248
"1055",76.889999,77.25,76.510002,76.790001,2042800,75.90801
"1056",76.669998,76.800003,76.029999,76.639999,1700100,75.759731
"1057",76.279999,76.989998,76.25,76.580002,1250900,75.700423
"1058",76.550003,77.07,76.239998,76.269997,1725100,75.393978
"1059",76.339996,76.790001,76.269997,76.290001,1329600,75.413753
"1060",76.779999,77.389999,76.730003,77.190002,1194000,76.303417
"1061",77.150002,77.660004,77.089996,77.239998,1295300,76.352838
"1062",77.230003,77.25,76.669998,77.010002,1050800,76.323113
"1063",76.620003,76.970001,76.550003,76.660004,731200,75.976236
"1064",76.720001,77.010002,76.370003,76.830002,1005600,76.144718
"1065",76.68,76.889999,76.459999,76.839996,1401500,76.154624
"1066",77.129997,77.239998,76.220001,76.230003,1365600,75.550072
"1067",76.25,77.050003,76.120003,76.650002,1085300,75.966324
"1068",76.589996,76.93,76.040001,76.779999,1256500,76.095161
"1069",76.449997,76.480003,75.25,75.589996,1632300,74.915773
"1070",75.370003,75.389999,74.209999,74.410004,1748400,73.746305
"1071",74.440002,75.089996,74.029999,74.900002,1127700,74.231933
"1072",74.470001,74.830002,74.059998,74.739998,1718700,74.073356
"1073",74.900002,75.32,74.260002,74.480003,1805000,73.815681
"1074",74.389999,74.739998,74.059998,74.43,1434400,73.766124
"1075",74.300003,75.199997,74.059998,74.730003,865000,74.063451
"1076",74.699997,75.050003,74.360001,74.690002,1098400,74.023807
"1077",74.809998,75.300003,74.699997,74.959999,1153400,74.291395
"1078",75.370003,75.860001,75.239998,75.43,5483000,74.757204
"1079",75.540001,76.07,74.970001,75.25,1261300,74.578809
"1080",74.959999,75.190002,74.389999,74.43,1593400,73.766124
"1081",74.629997,75.269997,74.529999,75.120003,1131700,74.449972
"1082",74.860001,74.949997,74,74,1216100,73.339959
"1083",74.169998,74.849998,73.919998,74.599998,938400,73.934605
"1084",74.050003,74.779999,73.970001,74.709999,1364000,74.043625
"1085",74.43,75.010002,74.32,74.720001,1741400,74.053538
"1086",74.379997,74.540001,73.980003,74.25,2336300,73.587729
"1087",73.879997,74.239998,73.57,73.699997,2022600,73.042631
"1088",74.120003,74.5,73.739998,74.110001,1189300,73.448978
"1089",74.160004,74.32,73.559998,74.050003,1270100,73.389516
"1090",73.68,75.150002,73.589996,74.139999,1931300,73.478709
"1091",74.25,74.860001,73.830002,74.739998,1526500,74.073356
"1092",74.620003,74.959999,73.449997,73.610001,1680200,72.953438
"1093",73.639999,73.739998,72.610001,72.650002,1957800,72.002001
"1094",72.400002,72.599998,70.919998,71.019997,2074400,70.386535
"1095",71.300003,72.160004,70.959999,71.889999,2233000,71.248778
"1096",71.5,72.540001,70.18,71.599998,2374800,70.961364
"1097",70.510002,72.269997,70.510002,71.779999,1708700,71.139759
"1098",72.470001,72.629997,71.800003,72.18,1950500,71.536192
"1099",72.139999,73.290001,71.889999,73.110001,1223500,72.457898
"1100",73.440002,74.690002,73.260002,74.660004,1137500,73.994075
"1101",74.900002,75.5,74.419998,74.440002,1428900,73.776037
"1102",74.75,74.959999,74.099998,74.230003,1471400,73.567911
"1103",74.519997,74.660004,74.059998,74.349998,1402700,73.686835
"1104",74.209999,74.959999,74.080002,74.519997,1105300,73.855317
"1105",74.860001,75.139999,74.419998,75.07,938800,74.400415
"1106",75.040001,75.410004,74.389999,74.720001,1215300,74.053538
"1107",74.550003,75.139999,74.07,74.940002,944700,74.271577
"1108",75.510002,75.690002,74.849998,75.18,1532600,74.509434
"1109",75.400002,76,75.120003,75.959999,2887500,75.282476
"1110",73.150002,73.919998,71.959999,72,4669900,71.357798
"1111",72.260002,72.389999,70.970001,71.199997,4355600,70.56493
"1112",70.980003,72.190002,70.980003,71.830002,3857300,71.189316
"1113",71.260002,72.620003,70.959999,72.580002,2815600,71.932626
"1114",72.610001,73.43,72.32,72.830002,1564700,72.180396
"1115",72.720001,73.150002,72.540001,72.699997,1255500,72.051551
"1116",72.529999,72.889999,72.279999,72.620003,1342900,71.97227
"1117",72.5,72.959999,71.75,72.550003,2470200,71.902895
"1118",72.519997,72.559998,71.120003,71.330002,2244600,70.693775
"1119",71.300003,71.379997,70.800003,71.120003,1656600,70.485649
"1120",71.059998,72.400002,71.059998,72.029999,2896900,71.387529
"1121",71.93,72.830002,71.550003,72.809998,1646500,72.16057
"1122",72.779999,73.519997,72.459999,72.849998,1705100,72.200215
"1123",73.599998,73.870003,73.040001,73.040001,2339300,72.388522
"1124",73.57,73.93,72.709999,72.760002,1534800,72.111021
"1125",72.910004,73.779999,72.68,73.260002,2244600,72.846848
"1126",73.230003,73.639999,72.879997,73.209999,861500,72.797127
"1127",73.360001,74.32,73.169998,74.139999,1097600,73.721883
"1128",73.690002,74.290001,73.580002,73.739998,1486300,73.324137
"1129",73.739998,74.32,73.559998,74.260002,1471400,73.841209
"1130",73.989998,74.690002,73.489998,74.610001,2570100,74.189234
"1131",74.32,74.75,73.910004,74.360001,1708500,73.940643
"1132",74.25,74.669998,74.019997,74.660004,1594100,74.238955
"1133",74.589996,74.779999,73.879997,74.230003,1237800,73.811379
"1134",73.849998,74.669998,73.360001,74.639999,1220200,74.219063
"1135",74.230003,74.440002,73.419998,73.449997,1642000,73.035772
"1136",74.339996,74.709999,73.860001,74.010002,1376600,73.592619
"1137",73.610001,74.129997,72.870003,73.029999,1386200,72.618142
"1138",73.470001,73.580002,72.220001,72.230003,1176100,71.822658
"1139",72.190002,74.190002,71.769997,72.989998,2147200,72.578367
"1140",73.139999,74.480003,72.709999,74,1659200,73.582673
"1141",74.82,75.779999,74.529999,75.779999,1782700,75.352633
"1142",75.980003,76.419998,75.470001,76.25,3186600,75.819984
"1143",76.190002,76.279999,75.379997,76.099998,1579200,75.670828
"1144",76.220001,77.849998,76.220001,77.760002,2776100,77.32147
"1145",77.699997,77.980003,77.260002,77.389999,1335000,76.953554
"1146",77.639999,77.889999,77.190002,77.449997,418200,77.013214
"1147",77.260002,77.68,76.690002,77.400002,827500,76.9635
"1148",77.339996,77.730003,76.650002,77.169998,1383100,76.734794
"1149",77.339996,77.669998,76.18,76.199997,915100,75.770263
"1150",76.550003,76.730003,75.010002,75.589996,916800,75.163703
"1151",75.190002,75.239998,74.5,74.68,1350900,74.258838
"1152",74.68,74.830002,73.809998,73.989998,1588300,73.572727
"1153",74.400002,74.629997,73.910004,74.330002,1586600,73.910814
"1154",74.639999,75.610001,74.419998,75.400002,1475300,74.974779
"1155",75.43,75.599998,74.650002,74.900002,1155900,74.477599
"1156",74.730003,75.089996,73.559998,74.260002,1947400,73.841209
"1157",74.32,75.790001,74.029999,74.519997,1451000,74.099737
"1158",73.480003,74.239998,73.029999,74.120003,1321500,73.701999
"1159",74.07,74.169998,73.43,73.709999,1540700,73.294308
"1160",73.32,74.379997,73.050003,74.220001,1654300,73.801434
"1161",74.720001,74.739998,73.989998,74.529999,1549700,74.109683
"1162",73.339996,74.599998,72.889999,73.980003,1972700,73.562789
"1163",74.449997,75.330002,73.75,75.110001,2247900,74.686414
"1164",75.050003,75.050003,73.150002,73.699997,3108600,73.284362
"1165",73.370003,73.620003,72.529999,72.860001,2360700,72.449103
"1166",71.879997,72,70.779999,71.75,3381200,71.345362
"1167",71.959999,71.959999,70.379997,70.400002,2644500,70.002977
"1168",70.809998,72.059998,70.690002,71.970001,2648700,71.564123
"1169",71.370003,71.860001,70.5,70.589996,2362200,70.1919
"1170",70.720001,71.849998,70.410004,71.830002,3291700,71.424913
"1171",72.300003,72.959999,71.959999,72.839996,2163600,72.429211
"1172",72.739998,73.400002,72.419998,72.550003,2392600,72.140853
"1173",74.589996,78.690002,74.589996,78.400002,6222500,77.957861
"1174",78.43,81.139999,78.269997,79.550003,5164900,79.101377
"1175",79.370003,79.629997,78.410004,79.459999,2667900,79.01188
"1176",80.25,80.370003,79.129997,80.010002,2400300,79.558781
"1177",80.089996,80.809998,79.790001,80.360001,1770600,79.906806
"1178",80.199997,81.269997,80.199997,80.910004,1666900,80.453707
"1179",81.190002,82.730003,80.980003,82.489998,3703900,82.024791
"1180",81.889999,82.139999,81.300003,81.779999,2051600,81.318796
"1181",81.339996,81.989998,81.209999,81.5,1283600,81.040376
"1182",81.459999,81.599998,80.919998,81.080002,1190000,80.622747
"1183",80.82,81.839996,80.620003,81.800003,1229900,81.338688
"1184",81.620003,82.379997,81.480003,82.139999,1525000,81.676767
"1185",81.82,82.32,81.57,81.769997,1175000,81.30885
"1186",81.720001,82.290001,81.510002,81.879997,1499300,81.657899
"1187",81.809998,82.339996,81.410004,82.279999,1802300,82.056815
"1188",82.279999,82.940002,82.099998,82.669998,1756200,82.445757
"1189",82.669998,83.470001,82.169998,83.400002,1784200,83.17378
"1190",82.889999,83.230003,82.550003,82.910004,1259300,82.685111
"1191",82.839996,82.900002,81.830002,82.230003,2126000,82.006955
"1192",82.769997,83.360001,82.330002,83.220001,1881900,82.994268
"1193",82.779999,83.019997,81.830002,82.230003,2446300,82.006955
"1194",82.199997,83,81.989998,82.879997,1575500,82.655186
"1195",82.129997,82.129997,81.269997,81.269997,1835900,81.049553
"1196",80.870003,81.269997,79.980003,80.5,2040200,80.281645
"1197",80.769997,81.360001,80.589996,81.220001,1497800,80.999693
"1198",81.129997,81.349998,80.139999,80.529999,1253000,80.311562
"1199",80.970001,81.309998,80.360001,81.150002,1202700,80.929883
"1200",80.959999,81.07,80.519997,80.82,1109300,80.600776
"1201",80.760002,82.279999,80.129997,81.739998,1452000,81.518279
"1202",81.300003,81.910004,80.879997,81.669998,1057900,81.448469
"1203",82.199997,83.650002,81.879997,83.529999,1755300,83.303425
"1204",83.360001,84,82.860001,82.879997,1470200,82.655186
"1205",83.870003,84.389999,83.349998,83.360001,1917300,83.133888
"1206",84.599998,85.279999,83.720001,83.720001,2713800,83.492912
"1207",83.699997,83.699997,82.330002,82.360001,1464400,82.1366
"1208",82.199997,83.440002,82.050003,82.889999,1266900,82.665161
"1209",83.290001,84.269997,83.160004,84.07,1231300,83.841961
"1210",83.919998,84.150002,83.160004,83.160004,1297900,82.934433
"1211",83.589996,83.599998,82.870003,83.160004,1382300,82.934433
"1212",83.199997,84.25,83.18,84.099998,1079500,83.871878
"1213",83.470001,85.120003,83.389999,84.970001,1638400,84.739521
"1214",84.839996,85.169998,83.949997,83.980003,1354900,83.752209
"1215",83.949997,84.489998,83.529999,84.169998,1046100,83.941688
"1216",84.150002,84.639999,83.839996,84.489998,951300,84.26082
"1217",84.400002,84.57,83.230003,83.440002,1150100,83.213672
"1218",83.519997,83.900002,83.199997,83.199997,995300,82.974318
"1219",83.209999,84.870003,83.139999,84.639999,1296700,84.410414
"1220",84.580002,84.989998,83.940002,84.309998,943300,84.081308
"1221",84.440002,84.489998,83.839996,83.919998,821900,83.692366
"1222",83.330002,83.709999,82.5,82.82,1025500,82.595351
"1223",83.419998,83.580002,82.309998,82.540001,1391600,82.316112
"1224",83.220001,83.300003,82.480003,82.730003,1241500,82.505599
"1225",83.029999,83.25,82.029999,82.419998,1177100,82.196435
"1226",82.220001,82.919998,82.220001,82.449997,1012500,82.226352
"1227",82.529999,82.800003,82.080002,82.260002,762400,82.036873
"1228",83.209999,84.150002,83.059998,83.169998,1364000,82.944401
"1229",82.769997,83.18,82.480003,82.949997,863800,82.724996
"1230",82.870003,83.5,82.330002,82.440002,1718400,82.216385
"1231",82.360001,82.75,81.080002,81.290001,1384200,81.069503
"1232",81.959999,82.809998,81.5,82.769997,1296100,82.545484
"1233",82.940002,83.809998,82.669998,83.540001,2208100,83.3134
"1234",87.720001,89.839996,86.550003,86.900002,5943800,86.664286
"1235",86.959999,88.040001,86.279999,87.419998,2482400,87.182872
"1236",86.970001,89.07,86.519997,88.330002,2774700,88.090408
"1237",88.860001,89.199997,88.010002,88.419998,2032000,88.18016
"1238",88.290001,88.940002,87.739998,87.919998,2293500,87.681516
"1239",87.529999,88.160004,87.300003,87.589996,1379600,87.35241
"1240",87.769997,88.239998,87.290001,87.540001,1188700,87.30255
"1241",88.160004,89.510002,88.120003,89.389999,2668900,89.14753
"1242",89.589996,89.589996,88.269997,88.949997,1750000,88.708721
"1243",88.620003,89.519997,88.620003,89.169998,1034900,88.928126
"1244",89.019997,89.620003,88.419998,89.57,1287800,89.327042
"1245",89.330002,89.879997,89.059998,89.080002,1217400,88.838373
"1246",88.980003,89.529999,88.519997,89.349998,1453300,89.107638
"1247",89.400002,90.330002,89.260002,90.220001,1578000,89.975281
"1248",89.980003,89.989998,88.040001,88.480003,2315100,88.240002
"1249",88.470001,89.120003,88.110001,88.769997,1028800,88.769997
"1250",88.459999,88.620003,87.800003,88.459999,1033600,88.459999
"1251",88.769997,88.769997,87.43,87.43,1663900,87.43
"1252",88.010002,88.169998,86.610001,87.730003,1044000,87.730003
"1253",87.25,87.839996,87.059998,87.260002,1035900,87.260002
"1254",87.5,87.760002,87.040001,87.360001,1316800,87.360001
"1255",87.129997,87.709999,86.949997,87.389999,1467600,87.389999
"1256",87.389999,87.790001,86.870003,87.459999,1363200,87.459999
"1257",87.529999,88.029999,87.190002,87.529999,1373500,87.529999
"1258",87.470001,88.309998,87.459999,87.949997,1308100,87.949997
"1259",88.370003,88.949997,88.019997,88.349998,1117400,88.349998
