"","CLF.Open","CLF.High","CLF.Low","CLF.Close","CLF.Volume","CLF.Adjusted"
"449",70.400002,71.559998,69.599998,71.410004,5729700,64.393534
"450",71.650002,71.919998,70.529999,71.099998,3457800,64.113989
"451",69.779999,70,67.709999,69.050003,6238600,62.265418
"452",68.760002,71.07,68.459999,70.779999,4150600,63.825431
"453",71.580002,71.589996,69.519997,70.800003,2924500,63.84347
"454",71.099998,71.940002,70.059998,70.139999,2738300,63.248316
"455",70,70,67.029999,68.610001,3684400,61.868649
"456",68.010002,70.800003,67.25,70.699997,3770700,63.75329
"457",71.440002,71.480003,68.860001,69.260002,3548600,62.454784
"458",69.260002,71.599998,68.800003,70.879997,2959500,63.915604
"459",70.809998,71.139999,69.199997,70.110001,2514200,63.221265
"460",68.849998,69.449997,67.709999,68.279999,2852600,61.571072
"461",67.940002,69.5,66.650002,67.050003,2889400,60.46193
"462",65.540001,67.089996,65.540001,66.290001,3099100,59.776603
"463",66.150002,67.089996,64.800003,65.769997,3870200,59.307693
"464",67.160004,68.459999,66.529999,66.739998,3479000,60.182385
"465",67.660004,71.209999,67.389999,71.160004,6677400,64.168098
"466",70.18,70.550003,68.800003,69.309998,5039800,62.499867
"467",70.150002,70.800003,68.589996,69.25,7426600,62.445764
"468",69.870003,71.370003,69.559998,70.370003,2491300,63.45572
"469",70.150002,71.599998,69.800003,70.099998,2572200,63.212245
"470",70.150002,70.150002,67.559998,68.349998,6236600,61.634193
"471",68.790001,69.5,67.25,67.300003,2906800,60.687366
"472",65.699997,66.389999,64.739998,65.989998,3633800,59.506077
"473",65.639999,67.400002,65.150002,66.419998,2354400,59.893827
"474",67.239998,67.379997,65.610001,67.110001,2637200,61.090887
"475",65.220001,65.339996,63.299999,63.540001,6147500,57.841081
"476",63.889999,64.07,61.959999,62.150002,5663300,56.575751
"477",61.98,62.880001,61.299999,62.259998,3746300,56.675882
"478",62.740002,63,61.779999,61.880001,4029600,56.329967
"479",61.169998,61.759998,60.759998,61.209999,3186600,55.720058
"480",61.52,62.240002,60.169998,60.299999,3264900,54.891676
"481",59.98,60.139999,58.07,58.27,4655600,53.043748
"482",57.84,59.34,57.130001,58.459999,2808900,53.216706
"483",57.68,57.849998,55.5,56.759998,5840800,51.669179
"484",55.5,57.959999,55.099998,56.799999,4302000,51.705592
"485",57.779999,58.360001,55.830002,56.459999,2770200,51.396087
"486",55.889999,56.860001,55.369999,55.43,2423600,50.458469
"487",54.560001,55.52,54.349998,54.48,2606500,49.593674
"488",54.349998,54.82,52,52.16,3821700,47.481755
"489",52.419998,53.970001,51.310001,51.369999,4116600,46.76261
"490",51.419998,52.09,49.709999,49.830002,4091800,45.360736
"491",50.200001,50.59,48.470001,48.689999,4345800,44.32298
"492",48.959999,51.669998,48.959999,51.450001,3769500,46.835436
"493",51.77,52.299999,49.869999,50.380001,4221200,45.861405
"494",49.75,52.139999,49.119999,52.009998,4153200,47.345208
"495",52.209999,52.34,48.919998,49.75,4261200,45.287909
"496",49.669998,50.639999,49.150002,50.279999,2989400,45.770372
"497",51.43,52.66,51.189999,52.400002,4075600,47.700231
"498",51.150002,51.52,50.599998,50.880001,3244300,46.31656
"499",50.080002,50.099998,47.060001,47.779999,6861000,43.494598
"500",46.349998,47.540001,46.009998,46.080002,5218600,41.947074
"501",46.34,46.34,44.400002,45.740002,4355200,41.637569
"502",45.689999,47.259998,45.18,47.119999,3425000,42.893794
"503",47.98,49.25,47.75,48.59,4011400,44.23195
"504",50.040001,50.830002,48.68,48.77,3632700,44.395806
"505",48.259998,48.869999,47.57,48.77,2499700,44.395806
"506",49.689999,49.700001,46.360001,46.450001,3155300,42.283888
"507",46.830002,48.25,46.490002,48.23,3561600,43.904238
"508",47.779999,48.610001,46.82,47.02,2808500,42.802764
"509",47.220001,47.950001,46.470001,47.619999,2401800,43.348948
"510",47.709999,49,47.189999,48.98,2625200,44.58697
"511",48.459999,49.299999,48,48.810001,2305500,44.432219
"512",49.150002,51.07,48.900002,50.759998,3014100,46.20732
"513",51.639999,53.130001,51.110001,51.73,4991100,47.090322
"514",51.709999,51.919998,48.25,48.330002,3953900,43.995271
"515",49.029999,49.259998,47.599998,47.630001,6947600,43.358054
"516",46.810001,46.970001,45.119999,45.580002,3842500,41.491919
"517",46.09,47.09,45.349998,46.779999,3391600,42.584288
"518",46.950001,47.549999,46.02,47.349998,2544200,43.103164
"519",46.689999,47.209999,45.509998,47.150002,4038200,42.921105
"520",48.98,49.330002,47.77,49.290001,4126400,44.869168
"521",49.23,49.810001,47.759998,48.990002,2488200,44.596075
"522",49.330002,50.889999,49.119999,50.43,1677400,45.90692
"523",50.080002,50.299999,49,49.650002,2157500,45.19688
"524",48.82,48.849998,47.279999,48.009998,3085000,43.703969
"525",47.939999,47.990002,46.75,47.110001,2590800,42.884692
"526",47.560001,48.169998,45.689999,46.029999,3504800,41.901556
"527",46.23,46.860001,45.73,46.060001,3348100,41.928868
"528",45.57,45.700001,44.57,45.279999,3658500,41.218824
"529",45.490002,46.830002,45.490002,46.599998,2645100,42.420432
"530",46.310001,46.389999,45.450001,45.849998,2094900,41.7377
"531",46.209999,46.259998,44.419998,45.43,3299300,41.355371
"532",45.040001,46.459999,44.799999,45.860001,2484100,41.746805
"533",46.150002,47.799999,45.959999,47.16,3108700,42.930207
"534",46.720001,47.080002,45.720001,45.990002,3431500,41.865146
"535",44.939999,44.939999,43.900002,44.32,3777600,40.344927
"536",44.419998,44.950001,42.18,42.669998,5241100,38.842915
"537",43.040001,43.700001,40.66,41.150002,7291700,37.459247
"538",41.389999,41.389999,36.060001,38.57,15620400,35.110646
"539",38.919998,39.700001,38.16,39.389999,6624800,35.8571
"540",39.400002,39.860001,38.299999,39.720001,4878100,36.157504
"541",39.889999,41.68,39.599998,40.889999,6415800,37.222564
"542",41.209999,42.240002,40.150002,41.73,5686000,37.987225
"543",41.259998,41.540001,39.009998,40.529999,7895900,36.894852
"544",41.860001,43.25,41.529999,42.110001,9650500,38.333143
"545",42.360001,43.73,42.16,43.259998,3450600,39.379997
"546",43.650002,44.709999,43.599998,43.98,4403200,40.035422
"547",43.759998,44.560001,43.200001,44.290001,4370300,40.317619
"548",44.049999,45.25,44,44.970001,2626900,40.93663
"549",44.509998,44.939999,43.93,44.91,2845100,40.88201
"550",44.09,44.549999,42.650002,43.299999,3185100,39.972699
"551",43.82,44,41.5,42.060001,4989800,38.827986
"552",41.990002,42.009998,41.080002,41.610001,3582900,38.412565
"553",41.869999,42.799999,41.580002,42.419998,2776000,39.16032
"554",42.470001,43.240002,41.98,42.23,3519100,38.984921
"555",41.98,42.16,40.810001,41.639999,4621100,38.440258
"556",42.060001,42.560001,40.369999,40.639999,5792200,37.517101
"557",40.59,41.450001,40.07,41.41,4819800,38.227933
"558",41.150002,41.16,39.27,39.32,6445900,36.298534
"559",39.07,39.119999,37.93,38.889999,6549700,35.901577
"560",39.009998,39.09,37.610001,37.720001,4899200,34.821485
"561",37.48,37.810001,37.060001,37.360001,4921800,34.489147
"562",36.959999,37.169998,35.889999,36.84,6721500,34.009105
"563",36.389999,36.450001,35.509998,35.75,5665600,33.002864
"564",36.509998,36.650002,35.610001,35.84,5947400,33.085948
"565",35.759998,35.82,33.369999,33.68,9348700,31.091929
"566",32.73,35.080002,32.25,34.720001,9665600,32.052013
"567",34.32,35.799999,33.73,34.860001,10156800,32.181255
"568",36.16,40.220001,36.16,39.91,15959000,36.843197
"569",39.529999,42.150002,39.060001,39.18,16903400,36.169293
"570",40.099998,42.68,40.060001,41.68,11962300,38.477186
"571",41.950001,42.400002,39.919998,40.619999,9744700,37.498638
"572",41.419998,43.939999,40.23,43.18,14222400,39.861921
"573",45.080002,46.830002,45.080002,45.549999,16569600,42.049802
"574",43.970001,44,42.009998,42.360001,13472500,39.104933
"575",42,43.490002,41.599998,43.279999,10650700,39.954235
"576",43.459999,43.77,42.439999,42.889999,7779400,39.594205
"577",41.77,42.59,40.27,42.490002,11146300,39.224944
"578",43.439999,43.439999,40.68,40.93,11189300,37.784818
"579",40.080002,40.919998,39.259998,40.77,8136300,37.637113
"580",41.049999,41.450001,38.560001,38.959999,7980700,35.966197
"581",38.73,39.970001,37.560001,39.09,7937100,36.086209
"582",40.049999,40.23,38.669998,39.830002,6241700,36.769346
"583",39.279999,39.689999,38.540001,39.130001,6032700,36.123136
"584",39.950001,40.349998,38.700001,38.880001,4974100,35.892347
"585",39.240002,39.540001,38.110001,38.549999,4208500,35.587703
"586",38.669998,38.73,37.75,37.889999,6451600,34.97842
"587",38.41,38.790001,37.84,37.849998,9668400,34.941492
"588",38.450001,38.779999,37.84,38.360001,5297000,35.412304
"589",38.259998,41.080002,38.200001,40.580002,8640000,37.461714
"590",41.380001,43.25,41.23,41.650002,12839000,38.449492
"591",41.93,42.139999,40,40.529999,7083600,37.415554
"592",41.200001,41.98,40.73,40.98,7268200,37.830975
"593",40.52,41.349998,39.98,40.5,6084800,37.38786
"594",40.66,41.529999,40.310001,41.139999,5129100,37.97868
"595",41.5,44.23,41.5,44.07,12137500,40.68353
"596",44.209999,45.68,43.66,45.619999,10755400,42.114423
"597",45.110001,46.5,45.040001,45.790001,7864200,42.271362
"598",45.470001,45.950001,44.130001,44.450001,6120500,41.034331
"599",43.700001,45.82,43.560001,44.990002,5941400,41.532837
"600",43.75,44.099998,42.900002,43.549999,5911100,40.203488
"601",44,44.669998,42.669998,42.689999,7635000,39.409573
"602",40.599998,40.959999,38.169998,38.200001,14492600,35.264599
"603",38.5,38.52,36.02,36.490002,12610200,33.686002
"604",36.900002,37.610001,36.200001,36.27,7091800,33.482906
"605",36.610001,37.880001,36.529999,37.720001,6543000,34.821485
"606",38.139999,38.360001,36.119999,36.27,10140700,33.482906
"607",36.16,37.540001,36.16,37.130001,5229600,34.276822
"608",37.400002,38.299999,36.93,38.060001,6621400,35.135358
"609",36.529999,37.119999,36.360001,36.389999,8762100,33.593684
"610",36.509998,36.790001,34.950001,35.259998,7022800,32.550516
"611",35.060001,37.919998,34.790001,36.439999,11548600,33.639841
"612",36.82,36.919998,35.919998,36.299999,4055600,33.5106
"613",35.84,36.439999,35.619999,35.900002,5274600,33.141339
"614",36.610001,36.610001,35.200001,35.259998,6217000,32.550516
"615",35.259998,36.59,34.810001,35.25,6277000,32.541286
"616",35.389999,35.59,34.060001,35.330002,5379800,32.61514
"617",36.599998,36.919998,34.150002,35.290001,10304500,32.578213
"618",33.150002,33.299999,30.120001,30.48,21848700,28.645144
"619",30.16,31.4,29.799999,30.950001,8076100,29.086852
"620",31.4,31.6,30.99,31.23,3587100,29.349995
"621",31.32,31.43,30.440001,30.700001,5885900,28.851902
"622",30.51,30.879999,29.959999,30.01,5498400,28.203438
"623",29.620001,29.780001,28.33,29.610001,9823700,27.827518
"624",30,30.360001,28.74,28.889999,7690200,27.15086
"625",28.9,29.379999,28.5,28.75,8659900,27.019288
"626",29.120001,29.5,28.25,28.4,8076900,26.690358
"627",28.1,29.879999,28.049999,29.4,10665700,27.630159
"628",29.6,30.290001,29.01,29.530001,8744500,27.752334
"629",29.870001,30.65,28.639999,29.190001,8233400,27.432801
"630",29.709999,29.950001,29.16,29.51,6176100,27.733538
"631",29.549999,31.219999,29.51,30.860001,8728100,29.00227
"632",31.15,32.049999,30.700001,31.959999,8526400,30.03605
"633",32.25,33.080002,31.940001,32.119999,8356500,30.186418
"634",32.099998,33.080002,31.99,32.290001,6590200,30.346186
"635",32.68,34.470001,32.580002,33.959999,12097600,31.915652
"636",34.330002,34.700001,33.369999,33.919998,7969700,31.87806
"637",34.049999,35.369999,33.990002,35.32,11924000,33.193783
"638",35.299999,36.630001,35.299999,35.849998,10657800,33.691876
"639",35.959999,36.419998,35.169998,35.779999,6220100,33.626091
"640",34.75,35.790001,34.279999,35.400002,20435400,33.268969
"641",35.32,35.740002,34.82,35.360001,2190300,33.231376
"642",35.700001,36.540001,35.700001,36.049999,4926300,33.879837
"643",36.630001,37.130001,35.439999,36.040001,6579400,33.870441
"644",35.759998,35.970001,35.349998,35.580002,4332000,33.438133
"645",35.610001,38.720001,35.610001,38.57,9876200,36.248137
"646",40.130001,40.400002,38.599998,38.810001,9626000,36.473691
"647",39.049999,39.200001,38.040001,38.169998,5834300,35.872215
"648",38.209999,38.580002,37.07,37.490002,9069800,35.233154
"649",37.349998,38.650002,37.110001,37.860001,8226000,35.580879
"650",38.41,38.41,37.369999,38.02,6028300,35.731247
"651",38.130001,38.43,37.25,37.349998,6052500,35.101578
"652",38.080002,38.209999,37.560001,37.740002,6285900,35.468104
"653",37.389999,37.400002,35.650002,36.209999,9922300,34.030205
"654",36.490002,36.889999,35.84,36.139999,5146200,33.96442
"655",35.639999,37.23,35.529999,36.799999,7060600,34.584688
"656",36.290001,36.43,35.540001,35.880001,7329500,33.720073
"657",36.150002,36.830002,35.68,36.689999,5992000,34.48131
"658",37.150002,37.389999,36.560001,37.25,5117400,35.0076
"659",37.330002,38.549999,36.849998,38.41,6405400,36.097769
"660",38.349998,38.529999,37.060001,37.18,6698100,34.941814
"661",36.880001,37.43,35.93,36,7369800,33.832848
"662",36.290001,36.450001,34.799999,35.709999,7014600,33.560305
"663",35.75,35.889999,34.900002,35.290001,3844700,33.16559
"664",35.59,36.720001,35.310001,36.029999,6991800,33.861041
"665",35.889999,36.880001,35.860001,36.419998,6164600,34.227563
"666",36.400002,37.450001,36.349998,37.310001,6276400,35.063989
"667",37.84,37.990002,37.169998,37.66,5071200,35.392918
"668",37.16,38.279999,37.139999,37.98,6159700,35.693654
"669",38.290001,38.52,37.200001,37.25,4791300,35.0076
"670",37.009998,37.630001,37,37.32,4685800,35.073386
"671",37.32,37.419998,35.950001,36.240002,5316500,34.058402
"672",36.330002,36.84,36.240002,36.490002,3957700,34.293352
"673",36.25,36.799999,36.080002,36.439999,4549300,34.246359
"674",36.32,36.900002,35.900002,36.610001,8281100,34.406127
"675",31.040001,31.200001,29.02,29.290001,35475000,27.526782
"676",29.26,30.450001,29.26,29.48,14111600,27.705343
"677",29.780001,29.9,28.709999,28.85,23375300,27.113269
"678",29.41,29.57,28.620001,28.84,16405700,27.103871
"679",28.82,28.9,27.02,27.290001,14196600,25.781271
"680",27.25,27.709999,26.440001,26.84,8533400,25.356148
"681",27.35,27.35,26.35,26.469999,6727400,25.006603
"682",26.58,27.059999,26,26.01,6634900,24.572035
"683",26.17,26.25,25.200001,25.809999,10323100,24.383091
"684",25.76,26.309999,25.65,25.91,7834300,24.477563
"685",25.959999,25.99,25.42,25.459999,9660200,24.052441
"686",25.27,26.08,25.1,25.25,7189700,23.854051
"687",25.01,25.049999,23.58,23.780001,13158400,22.465321
"688",23.84,24.620001,23.559999,23.700001,12071500,22.389744
"689",23.85,24.83,23.76,24.549999,9155900,23.19275
"690",24.65,25.379999,24.559999,24.860001,8238000,23.485613
"691",25.02,25.120001,24.48,24.73,5435000,23.362799
"692",24.67,24.67,23.77,23.83,8340400,22.512556
"693",24.040001,24.58,23.610001,23.889999,6806700,22.569238
"694",23.799999,23.809999,22.700001,22.73,11713000,21.473369
"695",22.77,22.790001,21.35,21.700001,19701100,20.500314
"696",21.860001,22.190001,21.620001,22.09,12311300,20.868752
"697",21.700001,22.129999,21.459999,21.77,7787000,20.566444
"698",21.469999,21.540001,20.059999,20.33,21789100,19.206054
"699",20.42,20.85,20.16,20.709999,11118800,19.565045
"700",20.42,21.700001,20.26,20.91,13478600,19.753988
"701",20.940001,21.25,20.5,20.76,7035200,19.612282
"702",20.74,21.82,20.450001,21.66,12723500,20.462525
"703",21.91,22.120001,21.07,21.43,11269100,20.245241
"704",18.549999,19.139999,17.950001,18.459999,51158100,17.439436
"705",18.52,19.09,18.26,19.01,16918400,17.959031
"706",19.51,19.75,18.790001,18.950001,13858900,17.902348
"707",19.059999,19.059999,18.110001,18.18,13762700,17.174917
"708",18.08,18.940001,18.049999,18.73,14624600,17.69451
"709",18.799999,19.07,18.370001,18.75,9160700,17.713404
"710",18.6,19.059999,18.33,18.450001,11447200,17.429991
"711",18.99,18.99,18.43,18.790001,9601000,17.751194
"712",19.030001,20.549999,18.98,20.450001,19102500,19.319421
"713",20.709999,21.120001,20.059999,20.35,15311600,19.224949
"714",20.41,20.459999,19.42,19.92,17358900,18.818721
"715",20.110001,20.200001,18.92,19.200001,11408400,18.138527
"716",18.690001,18.780001,17.530001,17.610001,17013400,16.63643
"717",17.73,18.07,17.34,17.5,12520900,16.532511
"718",17.209999,17.540001,17.040001,17.5,12580100,16.532511
"719",17.559999,18.15,16.959999,17.530001,13116000,16.560853
"720",17.799999,17.98,17.07,17.629999,8848000,16.655323
"721",17.549999,17.709999,16.74,17.65,9518200,16.674218
"722",17.6,18.290001,17.09,17.32,15811900,16.362462
"723",17.540001,18.26,17.51,18.219999,13613100,17.212705
"724",19.709999,22,19.52,20.950001,32719800,19.791778
"725",20.9,21.190001,19.77,20.17,13615000,19.0549
"726",20.360001,21.059999,19.969999,20.870001,8185900,19.716201
"727",20.73,21.98,20.299999,21.34,13553800,20.160216
"728",21.08,21.139999,20.200001,20.33,10405900,19.206054
"729",20.42,20.450001,19.02,19.17,14145000,18.110185
"730",19.42,20.08,19.42,19.91,11165900,18.809274
"731",20.799999,21.26,20.360001,21.01,15416800,19.84846
"732",21.08,21.780001,21.02,21.33,9862500,20.150769
"733",21.49,23.219999,21.23,23.15,20084100,21.87015
"734",22.959999,23.5,22.42,22.66,12602500,21.40724
"735",22.690001,23.58,22.450001,23.530001,9425800,22.229142
"736",23.43,23.75,22.77,22.9,7109200,21.633971
"737",22.959999,22.99,22,22.290001,10670700,21.057696
"738",21.99,21.99,20.92,21,11118000,19.973423
"739",20.889999,21.32,19.91,20.42,12588300,19.421776
"740",20.75,21.190001,20.440001,20.690001,8757800,19.678578
"741",20.52,21.459999,20.200001,21.17,8726100,20.135112
"742",21.360001,21.76,21.15,21.25,7488800,20.211202
"743",21.34,21.959999,20.73,21.4,15553200,20.353869
"744",20.49,20.99,20.26,20.620001,10954300,19.612
"745",20.41,21.16,20.34,20.370001,6850800,19.374221
"746",20.6,20.65,20.08,20.08,9076800,19.098397
"747",19.700001,19.77,18.5,18.92,16918100,17.995103
"748",18.9,19.200001,18.549999,18.73,10249000,17.81439
"749",18.6,18.84,18.040001,18.040001,16491800,17.158122
"750",18.139999,18.65,17.879999,18.09,10492400,17.205677
"751",18.389999,19.309999,18.379999,19.190001,14892400,18.251904
"752",18.879999,19.16,18.209999,18.23,9329100,17.338833
"753",18.16,18.67,18.129999,18.549999,6932700,17.643189
"754",18.469999,18.5,17.91,17.940001,9771700,17.06301
"755",17.83,18.17,17.540001,17.83,7492600,16.958387
"756",17.5,17.799999,17.299999,17.5,6695200,16.644519
"757",17.639999,18.15,17.200001,17.370001,8689600,16.520875
"758",17.52,18.790001,17.5,18.700001,12252500,17.785858
"759",19.1,19.5,17.440001,17.74,18083800,16.872786
"760",17.940001,18.16,17.43,17.690001,9073900,16.825231
"761",17.67,18.74,17.530001,18.59,12974900,17.681235
"762",18.09,19,18.059999,18.450001,13311500,17.548079
"763",17.73,18.049999,17.4,17.549999,12393600,16.692074
"764",17.719999,17.9,16.879999,17.190001,12336100,16.349674
"765",16.799999,16.83,15.5,15.88,14909000,15.103712
"766",16.16,16.299999,15.85,16.200001,7068800,15.40807
"767",16.34,16.370001,15.5,15.7,9317600,14.932511
"768",15.89,16.379999,15.74,16.25,7412000,15.455625
"769",16.219999,16.57,16.049999,16.25,5863100,15.455625
"770",16.459999,16.83,16.09,16.42,6076100,15.617314
"771",16.379999,16.879999,16.17,16.6,6533400,15.788516
"772",16.49,16.530001,15.84,16.08,5741900,15.293935
"773",16.26,16.27,15.41,15.68,8102500,14.913489
"774",15.71,16.299999,15.62,15.96,6491100,15.179801
"775",16.309999,16.870001,16.15,16.389999,6766700,15.58878
"776",17.190001,17.450001,16.26,16.68,12104300,15.864605
"777",17.08,17.6,16.860001,17.469999,8280900,16.615985
"778",17.280001,17.66,16.799999,16.860001,7874000,16.035806
"779",17.049999,17.459999,16.91,17.27,4107000,16.425763
"780",17.389999,17.530001,17.08,17.52,4229600,16.663542
"781",17.68,18.049999,17.51,17.629999,6403400,16.768163
"782",17.68,18.09,17.66,17.780001,5274800,16.910832
"783",17.860001,17.940001,17.379999,17.77,5496800,16.901321
"784",18.09,18.309999,17.98,18.18,4733800,17.291278
"785",18.51,19.15,18.5,18.93,10766300,18.004614
"786",19.040001,19.08,18.09,18.299999,8588400,17.405411
"787",18.32,18.639999,17.98,18.379999,7946700,17.4815
"788",19,20.049999,18.379999,19.709999,20718600,18.746483
"789",19.610001,20.299999,19.27,20.02,12154500,19.04133
"790",20,20.049999,19.299999,19.65,7708600,18.689417
"791",19.559999,19.780001,19.27,19.51,5778700,18.556261
"792",19.76,19.85,19.4,19.74,5801100,18.775017
"793",19.700001,20.66,19.4,20.58,9983400,19.573954
"794",20.75,21.77,20.700001,21,8952000,19.973423
"795",20.85,21.299999,20.32,20.549999,6516600,19.54542
"796",20.379999,20.639999,19.91,20.209999,5611500,19.222041
"797",20.790001,22.17,20.790001,22.01,10666700,20.93405
"798",22.450001,24.75,22.34,24.35,19097200,23.15966
"799",24.9,25.950001,24.33,24.469999,16929900,23.273792
"800",25.09,25.09,23.780001,23.92,9210700,22.891001
"801",23.709999,24.969999,23.379999,24.540001,9699700,23.484331
"802",23.84,24.030001,23.049999,23.75,11021500,22.728314
"803",23.620001,23.639999,22.540001,22.83,9471300,21.847891
"804",22.41,22.59,21.559999,21.74,10483600,20.804781
"805",21.290001,22.1,21,21.68,6843600,20.747363
"806",21.4,21.620001,21.059999,21.209999,6179100,20.29758
"807",21.67,23.1,21.629999,22.440001,8032700,21.474669
"808",22.65,22.889999,22.23,22.370001,5601700,21.407681
"809",22.450001,23.389999,22.389999,22.469999,6034500,21.503377
"810",21.91,22.200001,21.280001,21.379999,5883900,20.460267
"811",21.35,22.33,21.200001,21.639999,6087500,20.709083
"812",21.450001,21.67,20.82,20.969999,7689200,20.067905
"813",21.24,21.4,20.76,20.870001,5560500,19.972208
"814",21.709999,21.9,20.969999,21.32,7188300,20.402849
"815",21.290001,21.780001,21.200001,21.540001,5360800,20.613386
"816",21.35,22.23,21.33,21.93,5713200,20.986608
"817",22.02,22.360001,21.77,21.85,5639800,20.91005
"818",22.120001,23.290001,22.120001,23.18,7857300,22.182835
"819",23.6,23.889999,23.26,23.790001,9577700,22.766595
"820",23.65,24.1,23.17,23.639999,7900400,22.623046
"821",23.200001,23.209999,22.23,22.42,7083900,21.455529
"822",22.27,22.32,21.700001,22.07,5689900,21.120585
"823",22.58,22.629999,22,22.030001,3879900,21.082307
"824",22.030001,22.83,22.030001,22.440001,6475600,21.474669
"825",22.530001,23.75,22.51,23.49,11378000,22.479499
"826",23.76,24.049999,22.52,22.73,11575800,21.752193
"827",22.66,22.83,21.879999,21.98,8180800,21.034456
"828",22.120001,22.530001,21.809999,21.889999,5810400,20.948328
"829",21.870001,22.299999,21.530001,21.85,5014100,20.91005
"830",21.91,22.34,21.780001,21.799999,6286300,20.862199
"831",22.25,22.26,21.700001,21.83,4071400,20.89091
"832",21.57,21.57,20.799999,21,8231900,20.096615
"833",20.09,20.950001,19.99,20.5,7055500,19.618124
"834",20.299999,21.16,20.26,20.809999,5271200,19.914788
"835",20.629999,21.459999,20.540001,21.450001,6449700,20.527257
"836",21.450001,21.84,20.85,21.030001,5361600,20.125325
"837",21,21.549999,20.74,21.450001,5502200,20.527257
"838",21.059999,21.469999,20.85,20.889999,5134800,19.991346
"839",21.08,21.34,20.32,20.4,6006200,19.522425
"840",20.52,20.68,19.879999,20.09,8266700,19.225762
"841",20.49,20.98,20.360001,20.67,5398000,19.780811
"842",20.709999,21.66,20.68,21.43,7051800,20.508117
"843",21.299999,22.02,21.17,21.75,4640800,20.814351
"844",21.93,23.4,21.93,22.639999,10695700,21.666064
"845",22.790001,22.85,22.27,22.48,6273000,21.512947
"846",22.98,23.5,22.860001,22.889999,7935200,21.90531
"847",23.18,23.25,22.719999,23.02,5579100,22.029718
"848",23.559999,24.24,23.5,23.73,10021600,22.709174
"849",23.959999,24.32,23.82,24.110001,7617000,23.072828
"850",23.549999,23.9,23.030001,23.42,8185600,22.412511
"851",23.549999,23.75,23.280001,23.58,9087200,22.565627
"852",24.57,25.629999,23.809999,24.99,18960200,23.914971
"853",24.940001,25.110001,24.139999,24.42,10634100,23.369492
"854",24.469999,25.5,24.379999,25.42,10068000,24.326474
"855",25.219999,25.42,24.84,25.190001,6674100,24.106368
"856",25.08,25.76,25.049999,25.68,6983600,24.575289
"857",25.809999,27.77,25.809999,27.34,17246600,26.163879
"858",27.6,28.98,27.59,28.700001,12722800,27.465374
"859",28.280001,28.959999,27.870001,28.190001,9196300,26.977313
"860",28.540001,28.610001,27.35,27.98,7097700,26.776346
"861",28.040001,28.07,26.57,26.77,10055600,25.618399
"862",26.83,27.49,26.41,27.34,7398300,26.163879
"863",27.280001,27.629999,26.85,27.370001,4506000,26.192589
"864",27.120001,27.15,25.9,26.27,8373100,25.139909
"865",26.41,27.49,25.950001,27.360001,8864700,26.183019
"866",27.4,27.49,26.620001,27.08,5616400,25.915063
"867",27.190001,27.860001,27.190001,27.51,6982300,26.326566
"868",27.77,27.84,27.299999,27.5,5887100,26.316996
"869",27.610001,28.23,27.459999,27.57,7650500,26.383984
"870",27.389999,28.120001,27.01,27.23,6965200,26.201163
"871",27.18,27.459999,26.26,26.43,8790000,25.43139
"872",25.84,26.200001,25.4,26.040001,8482700,25.056126
"873",25.799999,26.18,25.129999,25.389999,5087800,24.430684
"874",25.219999,25.360001,24.540001,24.98,7785200,24.036175
"875",25.09,25.549999,24.9,25.030001,4439300,24.084287
"876",24.9,25.389999,24.200001,25.01,3884700,24.065042
"877",25.08,25.129999,24.4,24.459999,5663200,23.535822
"878",24.4,25.690001,24.299999,25.09,7413700,24.14202
"879",25.08,25.629999,25.01,25.450001,6228600,24.488418
"880",25.24,25.469999,24.969999,25,4668500,24.05542
"881",25.41,25.610001,24.43,24.57,6591800,23.641666
"882",24.51,25.200001,24.43,25,4147700,24.05542
"883",24.92,25.459999,24.91,25.040001,4603300,24.093909
"884",24.93,25.049999,23.85,24.01,7597400,23.102825
"885",24,24.01,23.27,23.790001,6164500,22.891138
"886",23.700001,24.040001,23.379999,23.51,6301800,22.621717
"887",23.59,24.190001,23.209999,23.76,6690100,22.862271
"888",23.59,24.129999,23.32,23.9,5386300,22.996981
"889",23.9,24.190001,23.5,24,7216800,23.093203
"890",24.08,25.17,23.950001,24.870001,6799100,23.930332
"891",24.860001,24.879999,24.129999,24.209999,10821800,23.295268
"892",24.26,24.799999,24.02,24.34,5212900,23.420357
"893",24.309999,24.99,24.309999,24.76,3689600,23.824488
"894",24.76,25.32,24.76,25.01,3838600,24.065042
"895",25.219999,26.620001,25.18,26.530001,10228900,25.527612
"896",26.719999,27.129999,26.469999,26.6,8762800,25.594967
"897",26.610001,26.629999,25.799999,26.209999,6179000,25.219701
"898",26.030001,26.629999,25.809999,25.83,7074000,24.85406
"899",26.059999,26.07,24.93,25.049999,7650800,24.10353
"900",24.83,24.98,24.309999,24.65,8034200,23.718644
"901",24.450001,24.639999,24.15,24.450001,8223900,23.526201
"902",24.57,25.129999,24.139999,24.559999,6701300,23.632044
"903",24.559999,24.559999,22.73,22.959999,14825500,22.092497
"904",23,23.4,22.75,22.83,8163600,21.967409
"905",22.83,23,22.08,22.360001,7761000,21.515168
"906",23.040001,23.32,22.799999,22.940001,9445200,22.073254
"907",23.01,23.26,22.799999,23.02,6957100,22.150231
"908",23.18,23.629999,22.65,22.950001,6813200,22.082876
"909",23.030001,23.299999,22.309999,22.43,6803300,21.582523
