"","ROK.Open","ROK.High","ROK.Low","ROK.Close","ROK.Volume","ROK.Adjusted"
"1",51.27,52.830002,51.27,52.700001,1302600,47.199538
"2",52.009998,53.16,51.990002,52.880001,1467600,47.360752
"3",53.220001,53.630001,51.57,51.759998,1575400,46.357647
"4",52.48,54.169998,52.16,54.099998,1077000,48.453414
"5",53.669998,54.509998,53.560001,54.040001,658800,48.399679
"6",54.220001,54.220001,53.029999,53.82,712200,48.20264
"7",53.98,54.080002,53.540001,53.830002,826200,48.211598
"8",54.799999,55.669998,53.5,53.950001,951000,48.319072
"9",53.950001,54.450001,52.07,52.209999,834600,46.76068
"10",52.209999,52.560001,51.25,52.009998,919200,46.581554
"11",51.939999,52.09,50.75,50.970001,792200,45.650104
"12",51.119999,52.139999,50.400002,52.139999,3432100,46.697986
"13",51.849998,52.349998,51.279999,51.580002,993900,46.196437
"14",50.599998,50.669998,48.630001,49.110001,1745400,43.984238
"15",48.869999,50.049999,48.779999,49.09,1605700,43.966325
"16",48.990002,49.380001,47.790001,49.080002,1426100,43.95737
"17",49.200001,49.830002,49.029999,49.369999,1731300,44.217099
"18",49.709999,50.48,48.630001,49.16,1097700,44.029018
"19",49.439999,50.799999,49.139999,50.700001,1421200,45.408285
"20",51.509998,51.73,50.810001,51.66,688400,46.268086
"21",51.790001,52.139999,51.400002,52.02,592900,46.590512
"22",51.650002,52.130001,51.119999,51.389999,464600,46.026266
"23",52.07,52.93,51.950001,52.669998,535100,47.172667
"24",52.330002,52.68,51.82,52.529999,797100,47.04728
"25",52.619999,52.66,51.150002,51.82,888400,46.411386
"26",51.48,51.529999,50.23,50.490002,876000,45.220204
"27",50.73,51.18,50.049999,50.959999,626600,45.641146
"28",50.110001,51.790001,49.939999,51.740002,1076200,46.339737
"29",52.16,52.459999,51.049999,51.450001,1028600,46.080005
"30",52.450001,54.110001,52.450001,53.23,1278100,47.67422
"31",53.119999,54.77,53,54.57,742600,48.87436
"32",54.669998,55.810001,54.540001,55.779999,702800,49.958068
"33",56.490002,56.490002,55.77,55.959999,1582600,50.119281
"34",55.299999,55.419998,53.790001,54.529999,1647400,48.838534
"35",55.060001,55.43,54.240002,54.610001,1256200,48.910186
"36",53.860001,54.650002,53.490002,54.150002,728300,48.498198
"37",55.25,55.790001,54.59,55.650002,946500,49.841638
"38",55.310001,55.689999,54.98,55.32,879300,49.54608
"39",55.380001,56,55.189999,55.919998,1031700,50.083455
"40",55.59,56.799999,55.41,56.360001,985500,50.477533
"41",55.66,56.349998,55.07,56.119999,672600,50.262581
"42",56.25,56.740002,55.540001,56.73,1044500,50.808914
"43",56.110001,56.77,55.139999,56.52,1022600,50.620833
"44",55.200001,55.200001,52.040001,52.509998,1818900,47.029367
"45",51.09,52.59,50.68,51.360001,1572000,46.308059
"46",51.049999,52.150002,51.049999,51.470001,1406900,46.40724
"47",50.830002,51.639999,50.619999,50.900002,1232600,45.893307
"48",51.75,52.450001,51.580002,51.84,1683700,46.740845
"49",51.709999,52.759998,51.48,52.5,1593800,47.335925
"50",52.07,52.25,50.880001,51.060001,1831800,46.037569
"51",50.66,50.849998,49.939999,50.57,1130000,45.595766
"52",50.82,51.060001,49.77,49.860001,1204900,44.955604
"53",49.240002,49.889999,48.349998,49.349998,1688400,44.495768
"54",48.700001,50.049999,48.68,49.880001,1653700,44.973638
"55",50.360001,51.369999,50.099998,50.77,2731300,45.776094
"56",51.259998,52.470001,50.099998,52.349998,1892100,47.200678
"57",52.07,52.18,51.060001,51.060001,1015300,46.037569
"58",50.700001,51.720001,50.34,51.139999,1411100,46.109698
"59",52.080002,53.490002,52.080002,53.43,1219000,48.174447
"60",53.540001,54.560001,53.41,54.560001,1089800,49.193297
"61",55.400002,55.759998,55.060001,55.470001,794800,50.013787
"62",55.139999,55.48,54.669998,54.790001,637900,49.400673
"63",54.900002,56.540001,54.900002,56.369999,1411400,50.825258
"64",57.25,57.259998,55.77,56.189999,820300,50.662963
"65",56.380001,57.77,56.380001,57.540001,1362100,51.880174
"66",58.299999,59.75,58.16,59.599998,1440100,53.737544
"67",59.43,60.139999,59.009998,59.549999,1899400,53.692462
"68",59.330002,59.52,58.849998,59.349998,992100,53.512134
"69",59.049999,59.889999,58.889999,59.400002,725100,53.557219
"70",59.540001,60.189999,59.27,59.950001,1146600,54.053118
"71",60.18,61.279999,59.799999,61.169998,700900,55.153113
"72",61.049999,61.450001,60.599998,60.73,868000,54.756394
"73",60.759998,61.439999,59.900002,60.25,794900,54.323609
"74",59.5,60.549999,59.41,59.740002,621800,53.863776
"75",60.799999,61.990002,60.799999,61.709999,728000,55.639997
"76",61.619999,61.619999,60.98,61.189999,431500,55.171146
"77",61.18,62.34,60.02,62.220001,968800,56.099834
"78",61.73,62.709999,61.73,62.439999,921400,56.298192
"79",62.75,63.27,61.290001,61.73,937300,55.658031
"80",62.060001,62.639999,60.970001,61.869999,1137800,55.784259
"81",61.779999,61.779999,60.080002,60.869999,842000,54.882623
"82",61.529999,62.869999,61.130001,62.549999,988600,56.397372
"83",62.299999,62.779999,61.630001,62.060001,836500,55.955572
"84",62.470001,62.470001,61.48,61.93,681700,55.838359
"85",61.959999,62.98,61.650002,62.639999,922700,56.47852
"86",62.619999,62.650002,61.959999,62.220001,703500,56.099834
"87",62.110001,62.299999,61.049999,62.07,646700,55.964587
"88",62.540001,63.18,62.189999,62.91,950200,56.721962
"89",62.959999,63.189999,61.700001,62.029999,902400,55.928521
"90",62.73,62.830002,61.34,61.919998,802700,55.82934
"91",61.970001,62.52,61.860001,62.360001,463000,56.226063
"92",61.200001,62.119999,60.599998,61.049999,940300,55.044917
"93",61.240002,62.639999,60.959999,62.16,836700,56.045735
"94",62.25,63.25,62.25,63.080002,933300,56.875242
"95",63.119999,63.119999,62.299999,62.709999,393900,56.541634
"96",63.41,64.260002,63.209999,63.84,840700,57.560485
"97",63.529999,63.790001,62.849998,63.32,619100,57.091633
"98",62.75,62.75,61.650002,62.630001,777900,56.469505
"99",62.889999,63.509998,61.970001,62.25,1074100,56.126882
"100",62.060001,62.759998,61.93,62.369999,534800,56.235078
"101",62.889999,63.52,62.650002,63.279999,745100,57.055567
"102",64.029999,64.610001,63.650002,64.580002,957800,58.227697
"103",64.699997,64.970001,63.990002,64.910004,729400,58.525239
"104",65.989998,66.529999,65.300003,66.370003,1125900,59.841628
"105",66.300003,66.860001,66.269997,66.470001,688600,59.93179
"106",66.169998,66.720001,65.900002,66.330002,785400,59.805561
"107",67.080002,67.75,64.620003,65.010002,2110700,58.615401
"108",64.769997,66.349998,63.669998,65.989998,1763300,59.821065
"109",65.220001,66.290001,64.75,65.839996,966800,59.685086
"110",65.099998,65.779999,64.360001,64.699997,753700,58.651657
"111",64.970001,65.519997,64.160004,64.68,910900,58.633529
"112",63.900002,64.43,63.07,63.720001,915700,57.763274
"113",63.700001,64.209999,63,63.810001,796800,57.84486
"114",64.809998,66.269997,64.709999,65.900002,1034500,59.739481
"115",65.720001,66.260002,65.389999,66.220001,682800,60.029567
"116",65.879997,67.160004,65.32,66.949997,908700,60.69132
"117",65.900002,66.269997,65.470001,65.860001,722600,59.70322
"118",66.239998,67.480003,65.980003,67.300003,852700,61.008607
"119",66.470001,67.459999,66.25,67.089996,324900,60.818232
"120",66.620003,66.68,65.580002,66.519997,689000,60.301518
"121",65.580002,66.510002,64.919998,66.120003,980200,59.938916
"122",67.379997,68.010002,66.839996,67.610001,901200,61.289625
"123",67.389999,68.639999,67.269997,68.449997,734900,62.051096
"124",67.900002,68.449997,67.540001,68.389999,538700,61.996707
"125",68.010002,68.989998,67.879997,68.760002,654400,62.332121
"126",69.449997,70.160004,69.269997,69.57,857200,63.066398
"127",69.589996,69.790001,68.559998,68.980003,568300,62.531556
"128",69.349998,70,69.169998,69.57,726100,63.066398
"129",69.830002,70.900002,69.690002,70.699997,726500,64.09076
"130",70.980003,71.589996,70.599998,71.260002,1247800,64.598414
"131",71.470001,72.290001,71.43,71.870003,1183100,65.15139
"132",71.910004,72.589996,71.150002,71.160004,861300,64.507764
"133",71.300003,72.059998,70.75,72.050003,845900,65.314563
"134",71.970001,72.300003,71.75,72.059998,874500,65.323623
"135",72.25,72.400002,71.660004,71.910004,644600,65.187651
"136",72.089996,72.489998,71.910004,72.400002,653400,65.631843
"137",72.610001,72.75,72.029999,72.449997,512400,65.677165
"138",72.339996,72.339996,71.639999,71.790001,385800,65.078867
"139",71.519997,72.589996,71.349998,72.339996,354200,65.577447
"140",72.400002,72.580002,71.699997,72.169998,259700,65.423341
"141",72.239998,72.389999,71.889999,71.889999,277200,65.169517
"142",71.809998,72.400002,71.709999,71.900002,238700,65.178584
"143",71.779999,72.120003,71.589996,71.709999,302600,65.006344
"144",72.410004,76.139999,72.410004,75.110001,2600800,68.088504
"145",75.269997,75.589996,72.82,73.639999,1925600,66.755922
"146",73.300003,74.620003,73.290001,73.839996,1174500,66.937223
"147",73.769997,73.949997,72.709999,73.050003,797500,66.22108
"148",73.25,73.540001,72.120003,72.459999,797700,65.686232
"149",72.379997,72.639999,71.900002,72.400002,1455100,65.631843
"150",72.760002,73.169998,71.970001,72.169998,1314500,65.423341
"151",72.25,72.870003,71.790001,72.75,1704400,65.949123
"152",72.860001,73.489998,72.589996,72.940002,1178200,66.121363
"153",72.879997,73.449997,72.669998,73,1354900,66.175752
"154",73.050003,74.610001,73.010002,74.459999,903600,67.499266
"155",74.220001,74.489998,73.849998,74.190002,1367300,67.254509
"156",74.080002,75.639999,73.190002,75.599998,3972800,68.532695
"157",76.050003,77.389999,74.25,74.419998,2075700,67.463004
"158",74.519997,75.110001,73.849998,74.730003,1498800,67.74403
"159",74.669998,75.269997,73.589996,74.690002,1608100,67.707768
"160",80.940002,82.970001,79.370003,81.309998,6058300,73.708907
"161",81.110001,82.949997,80.690002,82.699997,2257000,74.968965
"162",80.529999,81.910004,79.650002,80.339996,2218700,72.829584
"163",79.519997,81.260002,79.519997,81.010002,1558600,73.436956
"164",81.400002,82.279999,80.660004,82.260002,1675400,74.570103
"165",81.959999,83.129997,81.459999,82.940002,1730900,75.186534
"166",82.459999,82.940002,81.980003,82.650002,1046000,74.923644
"167",82.910004,83.230003,82,82.550003,1280100,74.832993
"168",82.68,84.209999,82.309998,84.120003,1406400,76.256225
"169",84.190002,85.339996,83.550003,85.129997,1987000,77.171802
"170",84.599998,85.980003,84.599998,85.629997,1341100,77.625061
"171",84.839996,87.279999,84.629997,86.800003,1949000,79.008627
"172",86.480003,88.269997,86.370003,87.910004,1681100,80.018992
"173",87.82,89.419998,87.220001,88.790001,1701100,80.819998
"174",88.529999,89.089996,87.879997,88.379997,1395600,80.446798
"175",88.940002,91.260002,88.870003,90.980003,2181900,82.813421
"176",90.32,90.760002,89.660004,89.809998,1388300,81.748438
"177",89.889999,90.059998,89.019997,89.379997,1150300,81.357035
"178",87.629997,88.279999,86.099998,86.949997,2383000,79.145157
"179",86.809998,87.040001,84.830002,85.75,2249400,78.052875
"180",85.739998,87.629997,84.800003,87.080002,1875200,79.263493
"181",87.279999,88.949997,87.220001,88.82,1229600,80.847304
"182",89.110001,89.370003,87.099998,87.730003,1190400,79.855149
"183",88.309998,88.660004,85.230003,85.370003,1304500,77.706987
"184",85.580002,86.559998,85.110001,86.080002,995100,78.353255
"185",87.239998,89.43,87.239998,89.279999,1200000,81.266013
"186",87.980003,88.620003,87.139999,87.889999,1148100,80.000783
"187",88.480003,88.480003,86.040001,86.730003,1193400,78.944911
"188",87.059998,88.989998,86.43,88.589996,980200,80.637947
"189",88.610001,89.290001,87.93,88.07,1009000,80.164626
"190",86.870003,86.989998,85.580002,85.660004,1383200,77.970957
"191",85.669998,87.370003,84.910004,87.199997,1043700,79.372717
"192",86.300003,87.339996,86.25,87.050003,1154200,79.236187
"193",84.309998,86.650002,83.029999,86.080002,1441500,78.353255
"194",85.75,86.809998,83.980003,84.529999,1488300,76.942384
"195",86.029999,87.5,85.839996,86.970001,1510400,79.163366
"196",88.610001,89.300003,87.769997,88,1367100,80.10091
"197",89.349998,90.599998,89.290001,90.519997,1027800,82.394705
"198",90.25,90.5,89.040001,89.68,986000,81.630109
"199",89.589996,91.529999,89.209999,91.18,1133900,82.995466
"200",91.830002,93.510002,91.760002,92.080002,1815500,83.814681
"201",92.269997,93.489998,92.089996,93.050003,1119600,84.697612
"202",93.010002,93.489998,92.050003,92.199997,901700,83.923905
"203",92.120003,93.900002,91.220001,93.900002,1114500,85.471313
"204",94.260002,94.879997,93.940002,94.029999,1085400,85.589641
"205",93.669998,94.790001,93.669998,94.650002,923400,86.153991
"206",95.129997,97.080002,94.32,97,1585800,88.293048
"207",97.610001,97.75,96.010002,96.889999,858100,88.192922
"208",96.669998,96.970001,95.650002,95.760002,1141300,87.164356
"209",96.300003,96.389999,93.339996,93.760002,1412700,85.34388
"210",93.739998,93.940002,92.629997,93.370003,1039800,84.988888
"211",94.059998,94.32,92.18,92.379997,1058400,84.087748
"212",92.949997,93.309998,91.739998,92.410004,719900,84.115061
"213",91.510002,91.989998,90.709999,91.739998,1059500,83.505196
"214",92.239998,92.959999,90.93,91.550003,1077900,83.332256
"215",90.900002,92.300003,90.839996,91.980003,1270800,83.723658
"216",92.269997,93.300003,91.620003,93.050003,927900,84.697612
"217",91.699997,91.889999,90.18,91.160004,1058800,82.977264
"218",91.470001,92.169998,90.940002,91.519997,1106200,83.304943
"219",93.110001,95.230003,92.889999,94.639999,1778700,86.144887
"220",95.129997,95.620003,94.639999,95.190002,847500,86.64552
"221",94.660004,95.459999,94.260002,94.529999,624200,86.04476
"222",95.279999,98.190002,95.279999,97.839996,2200000,89.057644
"223",91.68,92.43,86.129997,89.5,6757600,81.466266
"224",89.550003,89.779999,87.900002,88.260002,3295600,80.337573
"225",88.32,89.019997,86.870003,87.129997,2052800,79.309
"226",87.639999,88.75,86.889999,86.989998,1461500,79.181568
"227",86.660004,86.919998,84.300003,84.470001,1751700,76.887772
"228",84.190002,84.629997,82.190002,82.68,2164500,75.258446
"229",82.150002,85.379997,81.800003,83.779999,1331200,76.259706
"230",85.470001,86.370003,84.120003,84.339996,1304300,76.769437
"231",84.360001,85.68,84.199997,84.860001,935700,77.242764
"232",85.190002,86.519997,85.190002,86.379997,853600,78.626322
"233",86.169998,86.169998,83.57,83.830002,952100,76.305221
"234",83.5,84.589996,82.470001,83.980003,1034700,76.762246
"235",83.660004,84.150002,82.290001,82.540001,809500,75.446006
"236",82.43,83.610001,81.769997,81.779999,1370100,74.751323
"237",81.519997,82.139999,79.779999,80.449997,1938300,73.53563
"238",80.629997,84.839996,80.059998,83.620003,1877600,76.433186
"239",83.940002,84.839996,82.610001,83.540001,930500,76.36006
"240",83.400002,83.690002,81.540001,82.839996,1062100,75.720218
"241",81.330002,82.339996,80.690002,81.410004,909100,74.413128
"242",81.730003,82.150002,80.879997,80.959999,690200,74.001799
"243",80.519997,82.800003,80.089996,82.32,1069300,75.244913
"244",82.209999,83.32,81.639999,83.129997,1047200,75.985295
"245",83.32,84.220001,83.029999,83.230003,1095800,76.076706
"246",84.25,84.739998,82.82,83.110001,4125400,75.967017
"247",83.25,83.860001,80.879997,81,1752700,74.038362
"248",81.330002,83.440002,81.330002,83.050003,1408000,75.912176
"249",81.279999,82.410004,80.419998,81.379997,1215200,74.3857
"250",81.309998,81.849998,80.339996,80.540001,752800,73.617899
"251",81.099998,81.660004,80.459999,80.870003,617900,73.919538
"252",80.550003,80.849998,79.160004,79.25,936100,72.438768
"253",79.25,80.080002,79.199997,79.660004,740300,72.813534
"254",78.639999,78.769997,77.489998,78.160004,1242700,71.442453
"255",78.349998,78.75,76.709999,77.080002,1457800,70.455273
"256",78.07,80.879997,77.919998,80.279999,1643700,73.380243
"257",79.349998,79.57,77.32,78.279999,1139300,71.552135
"258",78.290001,78.93,77.199997,78.339996,993400,71.606976
"259",79.260002,80.580002,78.769997,79.120003,1790800,72.319944
"260",78.760002,80.07,78.739998,79.790001,479500,72.932358
"261",80.339996,82.18,80.160004,81.809998,1589000,74.778744
"262",81.43,82.489998,81.120003,81.309998,975800,74.321717
"263",79.879997,81.82,79.230003,81.739998,743200,74.71476
"264",81.800003,81.970001,80.410004,80.620003,517500,73.691024
"265",80.809998,81.620003,80.099998,81.139999,495200,74.166329
"266",81.589996,84.019997,81.529999,83.980003,763000,76.762246
"267",84.300003,86.32,83.540001,85.849998,1762300,78.471522
"268",86.120003,87.760002,85.760002,86.760002,1000500,79.303315
"269",86.919998,89.709999,86.699997,88.989998,1250800,81.341651
"270",88.610001,89.029999,87.970001,88.239998,934400,80.65611
"271",87.93,88.230003,87.050003,88.160004,1031300,80.582991
"272",89.290001,89.790001,88.769997,89.330002,1043700,81.652433
"273",87.800003,87.849998,86.5,87.660004,889600,80.125964
"274",86.269997,86.400002,84.900002,85.580002,587400,78.224731
"275",84.980003,85.660004,83.470001,83.699997,1251600,76.506305
"276",84.040001,84.75,83.349998,83.589996,838300,76.405759
"277",83.809998,84.019997,80.260002,80.790001,1798000,73.846412
"278",81.489998,81.629997,80.32,81.099998,1194400,74.129766
"279",80.669998,81.370003,79.989998,81.220001,1082800,74.239455
"280",81.709999,83.199997,81.650002,82.870003,762300,75.747646
"281",83.029999,83.309998,82.239998,82.830002,505400,75.711083
"282",83.419998,84.339996,82.940002,83.839996,943900,76.634272
"283",83.470001,83.809998,82.540001,83.050003,619200,75.912176
"284",81.870003,83.440002,81.650002,82.919998,676800,75.793344
"285",82.75,83.089996,80.440002,80.660004,969300,73.727587
"286",80.330002,80.330002,76.830002,77.07,2269500,70.446131
"287",80.190002,80.190002,72.57,73.480003,2893900,67.164681
"288",72.139999,72.650002,71.129997,71.760002,2340400,65.592507
"289",73.120003,74,70.730003,71.150002,2438400,65.034933
"290",70.510002,72.050003,67.5,67.690002,2993700,61.872308
"291",67.639999,71.230003,66.230003,70.82,3218400,64.733294
"292",69.360001,69.790001,65.209999,65.269997,2787900,59.660292
"293",66.870003,67.010002,60.529999,62.470001,4574100,57.100946
"294",59.810001,61.599998,56.369999,56.459999,3555400,51.60748
"295",58.040001,60.91,56.439999,60.889999,3894700,55.656739
"296",59.209999,61.049999,58.439999,58.560001,3721400,53.526995
"297",58.869999,63.099998,57.900002,62.049999,3041800,57.131676
"298",62.419998,64.959999,62.419998,64.93,2571400,59.783397
"299",65.519997,65.980003,64.199997,64.529999,2212000,59.415102
"300",63.610001,64.550003,62.369999,63.009998,1819500,58.015582
"301",63.419998,64.330002,61.889999,61.990002,1709000,57.076434
"302",59.57,59.720001,55.150002,55.73,3268900,51.312624
"303",54.93,56.59,53.259998,53.66,2406600,49.406701
"304",55.09,55.290001,53.02,53.709999,2125400,49.452737
"305",53.82,57.490002,53.150002,57.310001,3682400,52.767389
"306",57.02,59.07,56.52,58.93,1622000,54.258981
"307",59.610001,60,57.5,57.73,1496400,53.154097
"308",57.09,60.380001,56.330002,59.84,1989400,55.09685
"309",60.720001,61.369999,59.490002,60.529999,1741600,55.732157
"310",60.07,62.779999,59.68,62.330002,1567200,57.389485
"311",62.93,64.779999,62.860001,64.129997,3354400,59.046806
"312",63.91,64.910004,62.310001,62.389999,2141300,57.444727
"313",60.509998,60.959999,58.759998,59.299999,1467600,54.599652
"314",56.990002,57.630001,56,57.18,2722300,52.647692
"315",58.41,59.459999,58.16,59.25,2007300,54.553616
"316",58.5,58.84,56.939999,57.759998,2839000,53.181718
"317",56.68,57.970001,55.990002,56.560001,2899100,52.076837
"318",55.75,57.290001,55.380001,57.169998,1314400,52.638483
"319",57.119999,58.830002,56.900002,58.18,1027900,53.568429
"320",58.68,59.740002,56.759998,58.68,853300,54.028797
"321",59.32,60.84,58.810001,60.110001,2607300,55.34545
"322",60.599998,60.880001,59.119999,59.490002,2133200,54.774594
"323",58.290001,59.040001,57.439999,58.57,1112600,53.927515
"324",59.040001,59.330002,56.400002,56.439999,1687700,51.966346
"325",56.380001,56.860001,54.02,54.049999,1572200,49.765787
"326",51.970001,52.209999,50.360001,51.540001,2209300,47.454741
"327",51.279999,52.990002,50.860001,52.290001,1998300,48.145293
"328",52.900002,55.029999,51.259998,54.880001,2154100,50.53
"329",56.610001,60.02,56.610001,57.98,3801000,53.384281
"330",57.950001,58.639999,56.509998,56.57,2228400,52.086043
"331",57.93,58.880001,55.77,57.450001,2036900,52.896292
"332",55.990002,57.459999,55.720001,56,1985800,51.561224
"333",55.240002,56.279999,54.439999,54.549999,2644500,50.226155
"334",53.509998,57.93,53.060001,57.790001,2500000,53.209342
"335",58.139999,59.849998,57.450001,59.48,1399500,54.765385
"336",59.349998,61.439999,58.5,60.900002,2155900,56.072832
"337",61.529999,61.689999,58.77,59.169998,1767200,54.479955
"338",60.740002,61.98,60.57,61.59,1127300,56.708139
"339",61.049999,62.189999,61.049999,61.869999,982700,56.965944
"340",62.639999,65.360001,62.470001,64.150002,1366300,59.065224
"341",63.400002,63.630001,62.060001,63.459999,829700,58.429914
"342",64.57,66.110001,64.389999,66.010002,1001600,60.777794
"343",65.580002,65.699997,61.93,62.110001,1384800,57.186922
"344",62.189999,65.970001,61.700001,65.300003,1552400,60.124072
"345",65.360001,65.389999,63.32,63.66,884400,58.614062
"346",63.75,64.43,62.360001,63.689999,1333800,58.641683
"347",64.639999,66.650002,64.239998,66.540001,1587800,61.265783
"348",66.620003,69.07,66.260002,68.400002,1448500,62.978353
"349",67.839996,67.839996,64.510002,64.599998,1522200,59.479553
"350",65.75,66.529999,64.349998,65.389999,1429900,60.206935
"351",68.220001,71.379997,68.150002,70.349998,1089200,64.773786
"352",70.07,71.620003,69.629997,71.089996,982500,65.455128
"353",70.139999,70.139999,67.639999,67.650002,1045500,62.287801
"354",64.849998,66.839996,64.5,65.68,1464100,60.47395
"355",67.230003,69.279999,67.040001,69.129997,1015100,63.650486
"356",70.150002,71.860001,68.239998,71.519997,1374500,65.851045
"357",70.650002,71.279999,69.449997,69.980003,1331700,64.433118
"358",69.699997,70.690002,67.769997,69.809998,1328100,64.276587
"359",75.510002,76.489998,73.839996,74.330002,3533600,68.438319
"360",72.07,72.949997,69.839996,70.339996,1493200,65.137012
"361",71.480003,73.68,71.480003,72.160004,1277700,66.822396
"362",73.419998,75.57,73.349998,74.629997,1260300,69.109686
"363",74.279999,75,73.019997,73.589996,940500,68.146613
"364",72.849998,74.889999,72.769997,74.370003,1059300,68.868923
"365",73.269997,73.870003,72.050003,72.239998,1029100,66.896473
"366",72.25,72.519997,69.879997,70.489998,847700,65.275919
"367",71.160004,72.029999,70.449997,71.25,919200,65.979704
"368",69.629997,69.790001,67.93,68.870003,1013100,63.775753
"369",68.75,70.029999,68.550003,69.190002,980600,64.072083
"370",68.080002,68.239998,67.120003,67.169998,1065200,62.201496
"371",66.910004,67.790001,66.639999,66.910004,480100,61.960733
"372",69.75,71.379997,69.529999,71.040001,939700,65.785238
"373",71.610001,72.360001,70.489998,70.93,708400,65.683374
"374",74.080002,76.160004,73.949997,75.029999,1819700,69.4801
"375",74.760002,75.080002,74.010002,74.139999,1155000,68.655933
"376",74.830002,75,73.75,74.620003,1946400,69.100431
"377",75.910004,76.269997,75.239998,76.139999,1890600,70.507995
"378",76.220001,77.809998,75.949997,77.269997,1728500,71.554407
"379",76.230003,78.010002,76.019997,77.480003,1707000,71.74888
"380",76.629997,77.209999,75.650002,76.080002,1729900,70.452435
"381",76.330002,77.730003,76.18,77.470001,1104600,71.739618
"382",76.449997,76.919998,74.660004,75.480003,1284300,69.896818
"383",75.839996,77.25,74.949997,75.459999,1475000,69.878293
"384",74.849998,75.040001,71.730003,72.099998,1466700,66.766829
"385",73.57,73.57,71.5,72.040001,1116900,66.711269
"386",72.949997,74.389999,71.589996,71.849998,1616300,66.535321
"387",72.400002,73.809998,71.779999,72.089996,1174800,66.757567
"388",73.879997,75.449997,73.75,74.809998,965700,69.276372
"389",74.760002,75.089996,72.199997,72.449997,1830500,67.090938
"390",72.720001,74.610001,72.580002,74.099998,882200,68.618891
"391",74.480003,74.480003,73.660004,74.169998,560200,68.683713
"392",74.18,74.739998,73.43,74.339996,409800,68.841136
"393",74.419998,74.550003,71.919998,72.040001,783800,66.711269
"394",72.099998,73.540001,71.900002,73.440002,729800,68.007714
"395",73.370003,74,73.220001,73.370003,481900,67.942892
"396",75.209999,77.470001,75.190002,75.660004,1212800,70.063504
"397",75.410004,77,74.93,76.339996,886000,70.693198
"398",75.5,76.279999,73.860001,75.790001,926200,70.183885
"399",75.639999,75.68,72.209999,72.379997,1865200,67.026116
"400",72.760002,73.459999,72.269997,73.139999,1200900,67.729902
"401",74.239998,75.239998,73.889999,74.860001,1608800,69.322676
"402",76.550003,78.279999,76.379997,77.980003,2613100,72.211895
"403",78.360001,79.699997,77.959999,79.610001,1588400,73.721323
"404",78.489998,80.150002,78.150002,79.629997,1559500,73.739841
"405",80.480003,81.150002,79.879997,80.07,1375000,74.147297
"406",80.120003,82.07,79.82,81.919998,1347000,75.860452
"407",82.410004,82.650002,81.629997,81.75,1174100,75.703029
"408",81.18,81.699997,80.120003,80.989998,1097400,74.999243
"409",81.139999,82.059998,80.589996,81.050003,814000,75.05481
"410",80.269997,81.940002,80.150002,81.75,1161200,75.703029
"411",81.110001,81.110001,76.709999,79.419998,2363900,73.545375
"412",80,80.839996,77.279999,77.550003,1599200,71.813702
"413",76.879997,78.190002,76.75,76.900002,1221800,71.21178
"414",76.139999,78.080002,76,78.029999,1473900,72.258193
"415",78.5,79.43,77.599998,77.870003,1510100,72.110031
"416",79.010002,80.519997,78.870003,79.910004,1443000,73.999135
"417",80.050003,80.300003,79.699997,80.120003,1052000,74.193601
"418",81.220001,81.860001,80.940002,81.529999,1486800,75.499301
"419",81.139999,81.910004,80.669998,81.269997,969300,75.258531
"420",80.830002,81.580002,80.43,81.339996,902700,75.323353
"421",81.209999,82.059998,81.07,82.040001,1072900,75.971579
"422",82.099998,82.220001,81.339996,81.849998,853500,75.795631
"423",80.709999,80.849998,79.629997,80.260002,889300,74.323245
"424",81.050003,81.230003,79.559998,80.900002,993800,74.915904
"425",80.510002,80.989998,79.440002,79.790001,829800,73.888009
"426",80.110001,80.330002,79.5,79.790001,977000,73.888009
"427",79.389999,81.480003,79.190002,81.25,1325600,75.642926
"428",81.550003,82.349998,80.599998,82.300003,1218300,76.620468
"429",82.660004,83.849998,82.599998,83.510002,1553400,77.746965
"430",82.989998,83.300003,81.489998,82.199997,1368900,76.527364
"431",81.889999,81.889999,80.790001,81.639999,864100,76.006012
"432",81.699997,82.910004,81.419998,82.669998,1132100,76.96493
"433",81.75,82.139999,80.839996,81.300003,1289500,75.689479
"434",81.300003,81.639999,80.400002,80.860001,1075000,75.279841
"435",81.169998,81.459999,79.870003,79.980003,1243000,74.460572
"436",80.25,81.82,80.25,81.309998,1224900,75.698783
"437",81.010002,81.589996,80,80.290001,821500,74.749177
"438",80.269997,80.269997,78.93,79.519997,759700,74.032311
"439",78.330002,78.330002,76.199997,76.470001,1293300,71.192796
"440",77.360001,79.120003,77.339996,78.730003,1197300,73.296835
"441",79.519997,80.910004,79.290001,80.650002,1131000,75.084334
"442",80.800003,81.279999,80.269997,80.709999,780600,75.140191
"443",81.32,83.169998,81.019997,82.470001,1162900,76.778735
"444",83.199997,84.639999,83,84.550003,971800,78.715196
"445",84.290001,84.709999,83.059998,83.68,869000,77.905232
"446",83.800003,84.540001,83.199997,84.300003,825800,78.482448
"447",83.809998,84.5,83.43,83.709999,1166600,77.93316
"448",83.889999,84.029999,83.220001,83.419998,566500,77.663173
"449",82.879997,82.949997,80.959999,81.419998,1212200,75.801193
"450",81.389999,81.769997,80.900002,81.419998,747200,75.801193
"451",81.050003,81.050003,79.25,80.419998,720600,74.870203
"452",80.389999,80.610001,79.370003,80.290001,548500,74.749177
