"","ROP.Open","ROP.High","ROP.Low","ROP.Close","ROP.Volume","ROP.Adjusted"
"919",136.860001,138.059998,131.580002,131.800003,735700,130.827711
"920",132.270004,132.720001,131.149994,131.990005,966600,131.016311
"921",131.509995,132.580002,130.729996,131.919998,452500,130.946821
"922",132.589996,133.360001,131.940002,132.770004,481600,131.790556
"923",133.460007,134.5,133.240005,133.899994,520300,132.91221
"924",134.009995,134.229996,132.779999,133,505800,132.018855
"925",133.5,134,132.970001,133.619995,572000,132.634277
"926",133.949997,135.490005,133.949997,134.940002,480900,133.944546
"927",134.220001,136.539993,134,136.490005,418400,135.483115
"928",136.490005,137.380005,135.539993,136.869995,617700,135.860301
"929",136.729996,137.139999,135.619995,135.889999,439900,134.887535
"930",135.75,136.839996,134.649994,135.050003,335200,134.053735
"931",135.360001,135.889999,134.429993,135.539993,368700,134.540111
"932",135.600006,136.570007,134.860001,134.919998,357200,133.92469
"933",135.410004,137.050003,135.210007,135.309998,624000,134.311812
"934",135.410004,136.130005,135.009995,135.300003,443500,134.301891
"935",135.850006,136.490005,134.800003,134.979996,500300,133.984244
"936",134.860001,135.419998,131.619995,134.610001,436400,133.616979
"937",134.5,136.460007,134.320007,135.619995,897500,134.619523
"938",134.520004,135.25,133.729996,134.690002,374500,133.69639
"939",135.690002,137.220001,135.479996,136.320007,557600,135.314371
"940",136.669998,137.729996,136.300003,137,668300,135.989347
"941",136.949997,139.070007,136.949997,138.660004,745300,137.637105
"942",139.160004,139.779999,138.350006,139.5,701600,138.470905
"943",139.339996,139.630005,136.720001,137.059998,775300,136.048902
"944",137.059998,137.729996,133.690002,134.229996,1084400,133.239777
"945",133.759995,134.169998,132.220001,134.080002,850200,133.09089
"946",134.860001,135.610001,133.220001,133.929993,654400,132.941987
"947",133.080002,134.669998,132.970001,134.070007,635900,133.080969
"948",135.029999,136.690002,134.830002,136.630005,745700,135.622081
"949",136.800003,137.289993,136.309998,136.940002,698100,135.929792
"950",136.850006,137.160004,134.509995,135.350006,349900,134.351525
"951",134.850006,135.619995,134.229996,135.029999,300800,134.033879
"952",136.050003,137.240005,134.470001,134.710007,904300,133.716247
"953",135.009995,135.289993,133.619995,134.220001,423900,133.229856
"954",135.080002,135.940002,133.509995,134.820007,534400,133.825436
"955",135.389999,136.089996,133.169998,133.190002,534600,132.207456
"956",133.089996,133.309998,132.149994,132.479996,340600,131.502687
"957",132.470001,134.339996,132.470001,132.779999,385700,131.800477
"958",133.360001,134.020004,132.869995,133.509995,462900,132.525087
"959",134.190002,134.679993,133.050003,134.589996,525000,133.597122
"960",134.990005,136.729996,134.740005,136.5,413400,135.493036
"961",136.979996,137.259995,136.240005,136.869995,263200,135.860301
"962",137.410004,137.740005,134.710007,134.990005,285300,133.99418
"963",134.570007,134.759995,132.639999,132.809998,437100,131.830254
"964",132.369995,134.160004,132.190002,133.429993,578200,132.445676
"965",133.710007,134.600006,132.940002,133.949997,446700,133.161437
"966",133.929993,134.350006,131.080002,131.149994,303200,130.377918
"967",130.729996,131.720001,129.809998,130.169998,408000,129.403691
"968",130.830002,131.160004,128.259995,129.539993,607400,128.777395
"969",129.5,129.5,126.75,128.990005,1045700,128.230645
"970",130.199997,131.039993,129.490005,131.020004,831400,130.248693
"971",130.740005,132.309998,130.259995,130.339996,689600,129.572688
"972",130.669998,132.039993,130.110001,131.380005,384300,130.606574
"973",131.389999,132.470001,130.899994,131.960007,357500,131.183162
"974",131.960007,132.710007,131.580002,131.710007,429600,130.934634
"975",132.309998,132.330002,131.059998,131.710007,385600,130.934634
"976",131.679993,131.679993,129,129.300003,548900,128.538818
"977",138.149994,139.940002,135.889999,137.720001,1294200,136.909247
"978",138.190002,139,136.850006,138.039993,680400,137.227356
"979",138.039993,139.039993,136.940002,138.949997,561400,138.132002
"980",138.910004,139.589996,137.539993,138.100006,553100,137.287015
"981",137.740005,138.690002,137.559998,137.940002,665800,137.127954
"982",137.440002,138.429993,136.449997,137.960007,368500,137.14784
"983",137.830002,138.339996,137.100006,137.149994,435200,136.342596
"984",137.550003,139.160004,137.25,138.929993,396500,138.112116
"985",139.75,141.429993,139.419998,140.649994,676400,139.821991
"986",140.339996,140.550003,138,139.179993,386100,138.360644
"987",140.490005,141.570007,139.699997,141.350006,246500,140.517883
"988",141.080002,141.720001,140.899994,141.080002,271600,140.249468
"989",141.240005,141.410004,139.770004,139.960007,205100,139.136066
"990",139.580002,139.830002,137.490005,138.710007,363300,137.893425
"991",138.710007,139.539993,137.529999,139.429993,337700,138.609172
"992",138.970001,140.169998,138.589996,139.850006,328300,139.026713
"993",139.490005,139.699997,137.839996,138.330002,418400,137.515657
"994",138.770004,140.179993,138.600006,140.119995,283400,139.295113
"995",140.460007,141.350006,139.809998,140.690002,267100,139.861764
"996",140.619995,141.720001,140.220001,141.660004,313500,140.826055
"997",142,142.809998,142,142.199997,356700,141.36287
"998",142.5,143.070007,141.009995,141.080002,570500,140.249468
"999",141.410004,141.770004,140.899994,141.309998,423700,140.47811
"1000",141.020004,141.789993,140.869995,141.679993,265500,140.845927
"1001",141.539993,141.960007,140.259995,141.770004,231000,140.935408
"1002",141.289993,141.789993,140.759995,141.449997,229900,140.617285
"1003",141.320007,141.320007,140.660004,140.850006,239200,140.020826
"1004",140.889999,143.509995,140.639999,143.399994,359700,142.555802
"1005",142.699997,144.740005,142.490005,144.710007,360600,143.858103
"1006",144.630005,146.839996,144.570007,146.570007,589200,145.707154
"1007",146.130005,147.070007,145.639999,146.509995,409900,145.647494
"1008",145.490005,145.75,144.699997,145.639999,316400,144.782621
"1009",145.639999,146.020004,144.910004,145.589996,513500,144.732912
"1010",145.589996,146.330002,145.130005,146.169998,431000,145.309499
"1011",146.070007,146.860001,145.929993,146.160004,560300,145.299564
"1012",145.809998,146.830002,145.720001,146.589996,367000,145.727025
"1013",146.869995,147.179993,145.639999,147.039993,360800,146.174373
"1014",150.449997,151.449997,146.460007,147.419998,299800,146.552141
"1015",148.070007,149,146.830002,148.940002,695200,148.063197
"1016",148.710007,149.119995,147.449997,147.610001,398500,146.741025
"1017",147.080002,148.759995,146.259995,146.449997,311200,145.58785
"1018",146.490005,147.059998,145.899994,146.419998,271200,145.558028
"1019",146.710007,146.830002,145.210007,145.979996,188000,145.120616
"1020",145.820007,147.320007,145.820007,147.279999,981300,146.412966
"1021",146.979996,147.179993,145.869995,146.009995,527700,145.150438
"1022",146.039993,146.740005,145,146.389999,420800,145.528206
"1023",145.970001,146.649994,145.479996,145.600006,414400,144.742863
"1024",145.970001,146.929993,145.679993,146.429993,298200,145.567963
"1025",146.479996,146.520004,145.350006,145.75,323500,144.891974
"1026",145.869995,146.259995,144.600006,145.259995,338100,144.404853
"1027",145.160004,145.919998,144.360001,145.259995,270300,144.603948
"1028",144.179993,144.860001,143.720001,143.979996,252800,143.32973
"1029",143.910004,144.809998,143.039993,144.699997,209800,144.046479
"1030",145.25,145.899994,144.820007,144.979996,426200,144.325213
"1031",144.809998,145.690002,143.979996,144.690002,563800,144.03653
"1032",145.139999,145.389999,143.740005,144.580002,299900,143.927026
"1033",143.350006,144,142.320007,142.5,803000,141.856418
"1034",142.929993,143.720001,142,143.039993,741300,142.393973
"1035",142.869995,143.740005,142.490005,143.320007,246600,142.672722
"1036",144.240005,144.460007,143.899994,144.110001,268000,143.459148
"1037",144.050003,144.160004,142.759995,143.100006,199700,142.453715
"1038",143.309998,143.649994,142.710007,142.960007,286800,142.314347
"1039",142.850006,143.259995,142.199997,142.759995,370600,142.115239
"1040",142.850006,148.440002,142.529999,148.259995,1179000,147.590399
"1041",150.779999,150.779999,146.710007,146.899994,585700,146.23654
"1042",147.149994,147.710007,145.470001,147.570007,490400,146.903528
"1043",146.139999,146.690002,144,144.070007,630400,143.419335
"1044",143.440002,144.070007,142.419998,143.470001,412300,142.822039
"1045",143.509995,145.5,143.210007,145.320007,346800,144.663689
"1046",144.369995,146.139999,143.559998,144.089996,388500,143.439234
"1047",143.050003,144.020004,142.529999,143.389999,324300,142.742398
"1048",144.289993,145.830002,143.949997,144.399994,484100,143.747831
"1049",145,147.410004,144.660004,147.360001,432100,146.694469
"1050",147.559998,147.940002,146.460007,146.75,243900,146.087224
"1051",146.320007,148.059998,145.770004,146.229996,241900,145.569568
"1052",146.529999,147.660004,146.309998,147.460007,207600,146.794024
"1053",147.479996,148.160004,147.160004,148.119995,176000,147.451031
"1054",148.389999,148.559998,145.919998,147.389999,265500,146.724333
"1055",148.669998,150.220001,148.509995,150.039993,264900,149.362358
"1056",150,150.539993,149.330002,150.490005,244900,149.810338
"1057",150.619995,151.740005,150.089996,150.929993,313700,150.248338
"1058",150.759995,151.059998,150,150.729996,187500,150.049244
"1059",150.229996,150.839996,149.630005,150.369995,222200,149.69087
"1060",151.240005,151.380005,150.330002,151.210007,165000,150.527087
"1061",151.339996,151.690002,150.75,150.830002,241400,150.148799
"1062",151.179993,151.660004,149.990005,150.800003,221500,150.118935
"1063",150.630005,150.630005,149.809998,150.380005,161300,149.700834
"1064",150.580002,151.139999,149.860001,150.559998,223000,149.880014
"1065",150.949997,151.5,149.690002,150.229996,277700,149.551503
"1066",150.690002,151.190002,149.300003,149.610001,211600,148.934308
"1067",149.619995,150.149994,148.309998,148.830002,347600,148.157831
"1068",148.820007,149.779999,148.190002,149.570007,367800,148.894495
"1069",149.669998,149.800003,149.020004,149.130005,292100,148.45648
"1070",149.300003,149.300003,147.710007,148.199997,192000,147.530672
"1071",147.889999,148.490005,147.199997,148.149994,204400,147.480895
"1072",147.419998,147.869995,147.020004,147.660004,343900,146.993117
"1073",147.470001,147.800003,146.740005,147.130005,256100,146.465512
"1074",146.899994,147.460007,146.289993,147.050003,292000,146.385872
"1075",147.110001,148.460007,146.770004,147.880005,213100,147.212125
"1076",148.309998,150.600006,147.979996,149.630005,387300,148.954221
"1077",149.979996,150.449997,149.520004,150.229996,243100,149.551503
"1078",151.279999,151.380005,149.5,149.539993,434600,148.864616
"1079",149.050003,149.050003,147.270004,147.559998,299400,146.893563
"1080",147.460007,147.770004,146.740005,146.919998,210900,146.256454
"1081",146.910004,148.169998,146.5,147.990005,264100,147.321629
"1082",147.300003,147.309998,145.550003,145.559998,294400,144.902596
"1083",145.479996,147.809998,144.800003,147.380005,277800,146.714383
"1084",145.419998,147.460007,145.419998,147.020004,295800,146.356009
"1085",146.869995,147.570007,145.660004,146.289993,447400,145.629295
"1086",146.279999,146.279999,144.740005,145.350006,451900,144.693553
"1087",145.460007,145.830002,143.520004,144.830002,442200,144.175897
"1088",145.630005,146.759995,145.089996,146.589996,288200,145.927943
"1089",147.570007,147.960007,146.240005,146.800003,314400,146.137001
"1090",144.919998,146.070007,143.509995,143.570007,316200,142.921593
"1091",143.240005,147.259995,142.600006,147.119995,496400,146.659858
"1092",147,147,143.25,143.25,325200,142.801966
"1093",143.550003,143.820007,141.740005,141.800003,413900,141.356504
"1094",142.119995,142.690002,138.449997,138.630005,414300,138.196421
"1095",139.509995,142.809998,139.070007,141.639999,614400,141.197001
"1096",139.759995,141.229996,137.339996,140.5,507900,140.060567
"1097",138.869995,141.75,137.550003,141.110001,530900,140.66866
"1098",142.399994,145.25,142.399994,144.470001,423300,144.018152
"1099",143.979996,145.110001,142.800003,144.669998,439200,144.217523
"1100",145.789993,148.720001,145.589996,148.690002,434500,148.224954
"1101",148.559998,149.710007,146.539993,146.630005,579800,146.1714
"1102",148.660004,150.899994,148.660004,150.529999,462400,150.059196
"1103",150.529999,151.580002,149.320007,151.179993,582000,150.707157
"1104",152,153.179993,149.320007,150.940002,565100,150.467917
"1105",151.220001,154.419998,151.220001,154.419998,489300,153.937029
"1106",154.350006,154.960007,153.300003,154.160004,732600,153.677848
"1107",153.679993,155.339996,153.449997,154.830002,434900,154.34575
"1108",156.919998,159.190002,156.550003,158.300003,765100,157.804898
"1109",158.199997,159.740005,157.429993,158.610001,524500,158.113926
"1110",158.649994,159.190002,157.210007,157.539993,439000,157.047266
"1111",155.779999,158.050003,155.259995,157.059998,453900,156.568771
"1112",157,158.309998,156.440002,158.229996,511400,157.73511
"1113",158.100006,158.839996,157.460007,158.259995,356700,157.765015
"1114",158.179993,158.779999,157.529999,158.529999,304200,158.034175
"1115",158.369995,158.990005,156.970001,157.419998,307900,156.927646
"1116",156.539993,157.419998,156.229996,156.759995,332400,156.269707
"1117",156.759995,158.199997,156.369995,156.740005,283400,156.24978
"1118",156.479996,157.940002,156.220001,157.25,318900,156.758179
"1119",156.770004,157.529999,156.25,156.399994,398100,155.910832
"1120",156.570007,158.070007,156.130005,156.279999,386500,155.791212
"1121",155.929993,156.800003,155.089996,156.690002,274200,156.199933
"1122",156.309998,157.600006,155.220001,157.210007,208200,156.718311
"1123",158.399994,159.619995,157.800003,158.220001,291200,157.725147
"1124",158.429993,159.119995,157.509995,158.600006,175700,158.103963
"1125",159.110001,160.600006,158.75,160.479996,344700,159.978073
"1126",160.190002,160.240005,158.190002,159.529999,241300,159.031047
"1127",159.669998,159.669998,157.449997,157.820007,233500,157.326404
"1128",157.059998,157.410004,155.25,155.789993,346300,155.302739
"1129",156.190002,157.369995,155.570007,156.979996,348900,156.48902
"1130",157.179993,159.759995,157.119995,159.649994,391700,159.150667
"1131",159.259995,160.089996,158.070007,158.789993,188800,158.293356
"1132",158.789993,159.160004,157.75,158.119995,206800,157.625454
"1133",157.990005,158.869995,154.399994,155.389999,397500,154.903996
"1134",153.899994,156.169998,153.850006,156.070007,390100,155.581877
"1135",155.860001,155.860001,152.470001,153.059998,316400,152.581282
"1136",153.440002,155.130005,152.710007,153.029999,225000,152.551377
"1137",151.550003,153.020004,149.860001,149.889999,296400,149.421198
"1138",151.009995,151.729996,149.179993,150.800003,442100,150.328356
"1139",151,153.660004,150.830002,150.929993,371600,150.457939
"1140",150.929993,152.460007,148.149994,151.949997,720100,151.474753
"1141",154.229996,157.639999,153.669998,157.589996,493200,157.097112
"1142",158.589996,159.380005,156.320007,156.399994,930000,155.910832
"1143",156.009995,157.990005,156.009995,157.919998,257800,157.426082
"1144",158.399994,159.910004,157.820007,159.539993,300500,159.04101
"1145",159.639999,160.410004,159.429993,159.75,97600,159.25036
"1146",160.059998,160.880005,159.580002,159.809998,131200,159.31017
"1147",159.309998,160.229996,158.729996,159.619995,181600,159.120762
"1148",159.399994,159.410004,158.139999,158.309998,148700,157.814862
"1149",158.800003,159.589996,156.259995,156.350006,216800,155.861
"1150",156.660004,157.309998,154.320007,156.619995,254600,156.130145
"1151",155.330002,155.550003,151.75,152.029999,449600,151.554505
"1152",152.149994,152.369995,148.660004,149.910004,422500,149.44114
"1153",151.25,151.770004,149.960007,151.190002,421100,150.968902
"1154",152.009995,153.139999,150.960007,152.210007,625200,151.987415
"1155",152.589996,153.210007,150.940002,151.369995,302400,151.148632
"1156",151.960007,152.660004,148.910004,149.169998,425600,148.951852
"1157",150.449997,151.789993,147.070007,148.830002,400600,148.612353
"1158",146.869995,148.350006,146.210007,148.039993,478300,147.8235
"1159",148.039993,148.479996,145.380005,145.880005,732000,145.66667
"1160",145.300003,145.940002,144.619995,145.75,776300,145.536855
"1161",147.089996,147.279999,145.339996,146.039993,619800,145.826424
"1162",145.429993,147.740005,145.429993,147.550003,376100,147.334226
"1163",149.009995,150.470001,147.089996,150.229996,428200,150.010299
"1164",149.919998,151.259995,149.509995,149.699997,621000,149.481076
"1165",157.759995,161.850006,153.729996,155.699997,779400,155.472301
"1166",153.889999,157.809998,153.229996,157.179993,721800,156.950133
"1167",158.419998,158.419998,153.949997,154.559998,488700,154.333969
"1168",154.190002,156.710007,154.039993,156.429993,598800,156.201229
"1169",154.860001,155.869995,153.899994,154.339996,503800,154.11429
"1170",154.789993,157.339996,153.990005,157.300003,503800,157.069968
"1171",157.039993,159.720001,157.039993,159.660004,568100,159.426517
"1172",158.899994,159.649994,157.690002,158.119995,422700,157.88876
"1173",158.119995,162.529999,157.880005,162.110001,669100,161.872931
"1174",162.800003,162.990005,160.600006,161.119995,335100,160.884373
"1175",160.639999,162.990005,160.639999,161.899994,459200,161.663231
"1176",163.050003,163.470001,162.289993,163.380005,390500,163.141078
"1177",163.419998,164.220001,162.820007,163.380005,316600,163.141078
"1178",163.839996,165.130005,163.520004,165.070007,394300,164.828609
"1179",166.279999,167.479996,165.490005,166.229996,518500,165.986901
"1180",165.589996,168.300003,165.300003,167.820007,586300,167.574587
"1181",167.910004,168.610001,167.509995,168.169998,321900,167.924066
"1182",167.110001,168.029999,166.960007,167.399994,291600,167.155188
"1183",167.179993,168.639999,165.460007,168.300003,268800,168.053881
"1184",168.210007,168.880005,167.720001,168.410004,368200,168.163721
"1185",168.029999,168.110001,166.889999,167.869995,237600,167.624502
"1186",167.699997,168.320007,167.160004,168.029999,411700,167.784272
"1187",168.399994,169.330002,167.710007,168.570007,304900,168.323491
"1188",168.410004,169.639999,167.490005,167.570007,348400,167.324953
"1189",167.570007,168.690002,167,168.550003,307000,168.303516
"1190",167.639999,168.710007,166.860001,167.350006,362000,167.105273
"1191",166.869995,167.020004,165.25,166.789993,359900,166.54608
"1192",166.899994,168.800003,166.289993,168.610001,332800,168.363425
"1193",167.139999,167.910004,165.5,166.009995,351500,165.767221
"1194",165.839996,168.529999,165.660004,168.100006,460100,167.854177
"1195",166.580002,167.710007,165.610001,165.610001,320400,165.367813
"1196",165.610001,166.520004,165.070007,165.970001,410700,165.727287
"1197",166,168.839996,165.820007,168.600006,300700,168.353445
"1198",168.240005,168.539993,165.919998,166.919998,243400,166.675894
"1199",168.139999,170.440002,167.949997,170.380005,297700,170.130841
"1200",168.75,169.759995,167.289993,168.779999,346900,168.533175
"1201",168.369995,171.589996,166.320007,171.009995,417200,170.759909
"1202",170.429993,170.429993,168.160004,169.169998,302500,168.922604
"1203",169.770004,171.860001,168.479996,171.429993,592100,171.179293
"1204",171.740005,172.169998,170.800003,171.5,351300,171.249198
"1205",170.860001,172.240005,170.529999,171.809998,316600,171.558743
"1206",171.940002,172.720001,170.649994,170.649994,514500,170.400435
"1207",170.470001,170.910004,169.809998,170.479996,389200,170.230686
"1208",169.770004,172.110001,169.440002,171.410004,441700,171.159334
"1209",172.320007,174.190002,171.75,174.020004,245800,173.765517
"1210",173.009995,173.600006,171.669998,172,446200,171.748467
"1211",171.410004,171.410004,168.919998,169.770004,582400,169.521733
"1212",169.850006,172.649994,169.350006,171.380005,405300,171.129379
"1213",170.75,172.910004,170.429993,172.130005,385500,171.878282
"1214",171.889999,172.839996,170.800003,170.949997,277500,170.7
"1215",170.910004,172.059998,169.5,169.779999,722600,169.779999
"1216",169.690002,170.690002,168.820007,170.490005,561600,170.490005
"1217",171.289993,171.449997,169.839996,170.309998,312300,170.309998
"1218",170.610001,170.610001,168.929993,169.130005,370000,169.130005
"1219",168.570007,169.779999,167.740005,169.619995,244800,169.619995
"1220",170.410004,171.559998,169.339996,171.220001,344100,171.220001
"1221",170.619995,171.440002,169.210007,170.649994,276400,170.649994
"1222",169.529999,169.529999,166.009995,167.080002,405500,167.080002
"1223",167.779999,169.580002,167.100006,169.089996,369600,169.089996
"1224",169.270004,169.639999,168.039993,168.240005,536100,168.240005
"1225",168.229996,169.029999,165.949997,168.929993,594000,168.929993
"1226",168.289993,170.820007,167.440002,170.050003,553500,170.050003
"1227",169.940002,170.699997,168.009995,169.919998,659600,169.919998
"1228",174.520004,176.410004,172.039993,172.550003,693800,172.550003
"1229",170.300003,172.940002,169.509995,172.929993,580400,172.929993
"1230",171.759995,172.869995,169.279999,171.149994,432800,171.149994
"1231",170.410004,170.649994,167.880005,168.169998,676800,168.169998
"1232",168.529999,170.139999,167.720001,169.509995,478300,169.509995
"1233",169.570007,171.080002,168.770004,170.399994,393700,170.399994
"1234",169.649994,170.850006,168.179993,168.240005,323300,168.240005
"1235",169.130005,169.490005,166.850006,168.320007,506200,168.320007
"1236",167.589996,169.160004,166.770004,168.880005,379600,168.880005
"1237",170.759995,172.770004,169.919998,172.339996,561400,172.339996
"1238",171.580002,172.479996,171.080002,171.119995,419500,171.119995
"1239",170.360001,172.649994,169.869995,172.429993,401300,172.429993
"1240",173.210007,174.929993,171.610001,174.169998,439800,174.169998
"1241",175.320007,176.619995,174.600006,176.350006,442700,176.350006
"1242",176.009995,176.990005,175.059998,176.080002,676000,176.080002
"1243",175.399994,176.539993,174.919998,176.210007,282100,176.210007
"1244",176.449997,176.720001,175.399994,176.610001,256400,176.610001
"1245",176.570007,177.399994,175.580002,176.889999,263200,176.889999
"1246",177.009995,177.639999,176.020004,177.199997,278800,177.199997
"1247",177.270004,177.720001,176.600006,177.149994,267600,177.149994
"1248",176.479996,177.070007,174.970001,175.710007,290800,175.710007
"1249",176.690002,178,176.059998,177.690002,251200,177.690002
"1250",177.5,177.639999,176.009995,177.179993,224900,177.179993
"1251",176.589996,176.589996,174.369995,174.960007,314700,174.960007
"1252",175.580002,175.580002,173.460007,174.910004,286400,174.910004
"1253",174.580002,176.789993,173.979996,175.729996,214500,175.729996
"1254",176.229996,176.929993,175.240005,176.419998,180100,176.419998
"1255",175.830002,175.830002,174.020004,174.330002,259300,174.330002
"1256",174.160004,175.169998,173.009995,175.070007,232700,175.070007
"1257",174.550003,176.610001,174.160004,174.5,185100,174.5
"1258",175.080002,175.740005,174.270004,175.070007,199400,175.070007
"1259",175.789993,177.369995,175.779999,177.039993,199900,177.039993
