"","UTX.Open","UTX.High","UTX.Low","UTX.Close","UTX.Volume","UTX.Adjusted"
"444",84.510002,86.730003,84.059998,86.57,7594700,80.359305
"445",86.349998,86.900002,85.849998,86.809998,6995900,80.582085
"446",86.889999,87.5,85.900002,86.889999,7203200,80.656348
"447",87,87.360001,85.230003,85.480003,8007600,79.347507
"448",85.720001,85.720001,84.559998,84.620003,4611300,78.549205
"449",83.870003,84.089996,83.07,83.260002,4558100,77.286773
"450",83.5,83.519997,82.410004,82.720001,3380400,76.785513
"451",82.199997,82.410004,81.540001,82.07,5156800,76.182144
"452",82.040001,82.290001,81.519997,81.800003,3819500,75.931517
"453",82.559998,83.519997,82.510002,83.5,3560400,77.509553
"454",83.43,83.5,82.849998,83.110001,3633100,77.147533
"455",83.260002,83.260002,81.120003,81.519997,4873200,75.671599
"456",81.129997,82.379997,81,82.32,3752900,76.414208
"457",82.959999,83.269997,82.279999,82.940002,3497300,76.989731
"458",82.5,83.57,81.910004,82.730003,3336700,76.794797
"459",82.629997,83.110001,81.769997,82.199997,3265100,76.302815
"460",81.739998,82.089996,81.410004,81.919998,2970400,76.042904
"461",81.550003,82.160004,81.379997,81.599998,2483100,75.745861
"462",80.82,80.82,79.959999,80.230003,3201500,74.474152
"463",79.809998,80.07,78.349998,78.480003,5025100,72.8497
"464",79.440002,80.029999,79.129997,79.629997,3710400,73.917192
"465",79.599998,81.459999,79.589996,81.169998,2742900,75.34671
"466",80.559998,80.93,79.739998,79.800003,3252200,74.075001
"467",80.129997,80.959999,79.610001,79.879997,3183300,74.149256
"468",80.370003,81.599998,80.110001,81.239998,3021600,75.411688
"469",80.959999,81.449997,80.849998,81.199997,2604000,75.374557
"470",81.089996,81.580002,80,80.400002,2660600,74.631954
"471",80.610001,81.540001,80.610001,81,3620900,75.188908
"472",80.099998,80.25,79.389999,79.75,4870900,74.028585
"473",80.230003,80.75,79.260002,79.849998,3732700,74.12141
"474",80.639999,81.080002,79.339996,79.809998,4127400,74.084278
"475",79.870003,81.360001,79.529999,81.25,3088200,75.420972
"476",81.629997,82.099998,81.459999,82,2768900,76.117166
"477",81.980003,82.459999,81.32,81.639999,2480300,75.782992
"478",81.5,82.239998,80.669998,81.43,2424300,75.588059
"479",81.18,81.669998,80.839996,81.550003,2222400,75.699453
"480",81.449997,81.660004,80.540001,80.910004,2308000,75.105368
"481",80.660004,80.720001,79.290001,79.480003,2525000,73.777959
"482",78.889999,79.419998,78.82,78.910004,2824700,73.248852
"483",78.519997,79,77.690002,78.82,3030000,73.165305
"484",77.529999,77.910004,76.760002,77.010002,4997400,71.48516
"485",77.459999,77.919998,77.080002,77.290001,2856400,71.745071
"486",76.860001,78.019997,76.720001,77.18,2362800,71.642962
"487",76.339996,76.599998,75.650002,75.949997,4389400,70.501201
"488",75.839996,77.050003,75.610001,76.169998,3979000,70.705419
"489",76.129997,76.220001,74.610001,74.699997,4409000,69.780613
"490",74.660004,74.68,73.279999,73.330002,4219500,68.50084
"491",73.559998,73.599998,72.139999,72.379997,5762800,67.613398
"492",72.589996,73.75,72.370003,73.699997,3913100,68.846469
"493",74.139999,74.800003,73.589996,73.940002,4970400,69.070668
"494",73.349998,74.239998,72.440002,74.059998,4226200,69.182761
"495",74.169998,74.209999,72.599998,73.5,3436600,68.659642
"496",73.290001,73.839996,72.779999,73.019997,2528600,68.21125
"497",73.760002,75.129997,73.449997,75.089996,5761100,70.144929
"498",74.330002,74.559998,73.629997,73.739998,3538600,68.883835
"499",74.25,74.769997,73.75,74.110001,4016400,69.229471
"500",72.709999,73.279999,71.779999,72.019997,4863200,67.277105
"501",71.919998,72.07,70.800003,71.449997,4188800,66.744643
"502",70.949997,71.370003,70.709999,70.879997,4445100,66.21218
"503",71.529999,73.660004,71.489998,73.639999,4211100,68.790422
"504",74.93,76.089996,74.690002,75.400002,5744700,70.434519
"505",75.160004,75.739998,74.900002,75.5,2958600,70.527932
"506",76.18,76.379997,74.510002,74.620003,2377400,69.705887
"507",73.629997,74.599998,73.629997,74.349998,6598400,69.453664
"508",74.349998,74.449997,72.959999,73.540001,8232800,68.697009
"509",73.589996,74.730003,73.529999,74.139999,7832000,69.257495
"510",74.230003,74.5,73.620003,74.489998,6678800,69.584444
"511",74.300003,75.25,74.010002,75,3211500,70.06086
"512",75.589996,77,75.589996,76.400002,4259100,71.368664
"513",76.360001,76.720001,75.449997,75.910004,3438000,70.910935
"514",76.559998,77.050003,74.739998,74.82,4143600,69.892713
"515",75.150002,75.480003,74.809998,75.199997,5061600,70.247686
"516",74.699997,74.699997,73.559998,73.75,2792000,68.893179
"517",73.809998,74,72.82,73.629997,3457600,68.781079
"518",73.980003,74.279999,73.760002,74.160004,2701300,69.276181
"519",73.480003,73.589996,71.860001,72.599998,4821800,67.818911
"520",73.940002,75.57,73.910004,75.529999,5132600,70.555955
"521",75.400002,76.129997,74.519997,75.040001,3517400,70.098226
"522",74.849998,75.949997,74.779999,75.75,1526800,70.761468
"523",75.589996,75.919998,75.150002,75.389999,2323400,70.425176
"524",74.720001,74.779999,73.370003,74.089996,3620000,69.210784
"525",74,74.610001,73.760002,74.330002,3223900,69.434984
"526",75.730003,75.970001,73.610001,74.150002,4187100,69.266838
"527",74.080002,74.080002,72.260002,72.510002,4992200,67.734841
"528",71.660004,72.389999,70.949997,71.839996,3786600,67.108959
"529",71.940002,73.660004,71.940002,73.589996,3089500,68.743712
"530",73.440002,73.57,72.309998,73.209999,2594600,68.38874
"531",73.550003,74.300003,72.339996,73.599998,3077100,68.753055
"532",73.660004,75.18,73.129997,74.849998,3134700,69.920736
"533",74.919998,76,74.519997,75.82,3589500,70.826858
"534",75.349998,75.459999,74.110001,74.230003,4500900,69.341571
"535",73.760002,73.760002,72.050003,73.279999,2894400,68.454129
"536",73.099998,73.330002,71.400002,71.940002,3680400,67.202379
"537",72.440002,73.239998,71.900002,72.610001,4084100,67.828254
"538",72.980003,75.309998,72.339996,72.93,6464500,68.12718
"539",73.449997,74.980003,72.639999,74.279999,4971400,69.388274
"540",74.269997,75.580002,74.269997,74.970001,4438000,70.032836
"541",74.639999,75.080002,74.290001,74.440002,3506700,69.537741
"542",74.900002,75.370003,74.410004,74.790001,4138300,69.86469
"543",74.260002,74.790001,73.099998,74.440002,4493200,69.537741
"544",74.919998,77.25,74.919998,76.809998,4246400,71.751659
"545",77.220001,77.68,76.620003,76.650002,3358600,71.6022
"546",77.199997,78.510002,77.099998,78.120003,4896300,72.975394
"547",78.059998,78.459999,77.239998,77.480003,3204100,72.377542
"548",77.470001,77.529999,76.330002,77.029999,2564000,71.957172
"549",76.720001,77.919998,76.489998,77.889999,2734200,72.760538
"550",77.720001,77.879997,76.839996,77.470001,2220900,72.368198
"551",77.690002,78.260002,77.419998,77.779999,3080800,72.657781
"552",77.25,78.169998,77.059998,77.989998,3241300,73.358538
"553",77.419998,79.110001,77.419998,78.769997,3661000,74.092217
"554",79.449997,80.400002,79,80.370003,4875300,75.597206
"555",80.279999,81.190002,79.790001,80.080002,6136500,75.324427
"556",80.110001,80.540001,79.199997,79.269997,3725100,74.562524
"557",79.050003,79.949997,79.010002,79.660004,3646300,74.92937
"558",79.400002,79.599998,78.779999,79.199997,2493300,74.496681
"559",79.050003,80.199997,79,80.080002,3303300,75.324427
"560",80.300003,81.110001,79.82,80.559998,4735500,75.775918
"561",80.360001,80.940002,79.959999,80.639999,3781600,75.851169
"562",80.769997,80.860001,80.050003,80.169998,2458900,75.409079
"563",79.529999,79.879997,78.370003,79.059998,3705500,74.364996
"564",79.790001,80.480003,79.160004,79.849998,3215300,75.108082
"565",79.699997,80.07,77.919998,78.349998,4728800,73.69716
"566",78.32,78.32,77.489998,78.029999,5563500,73.396164
"567",78.739998,79.709999,78.650002,79.400002,4581800,74.684809
"568",80.099998,80.339996,79.050003,79.410004,4623100,74.694217
"569",79.199997,79.589996,78.599998,78.610001,3817900,73.941722
"570",78.620003,79.370003,78.529999,78.760002,3280000,74.082816
"571",78.839996,79.370003,78.5,78.830002,3452700,74.148659
"572",78.93,80.889999,78.699997,80.529999,4660900,75.747701
"573",81,82.5,80.68,82.449997,7444700,77.553679
"574",82.379997,82.559998,81.809998,82.150002,3713200,77.271499
"575",81.580002,82,81.089996,81.480003,4098600,76.641289
"576",81.360001,81.779999,80.300003,81.720001,4078700,76.867034
"577",81.389999,81.5,80.18,80.919998,5664200,76.11454
"578",81.190002,81.349998,80.220001,80.75,12712200,75.954637
"579",80.43,80.43,79.43,80.029999,3639800,75.277393
"580",80.089996,80.239998,78.68,78.769997,5454100,74.092217
"581",78.900002,79.059998,78.309998,78.529999,4675500,73.866471
"582",78.849998,79,77.959999,78.349998,4807100,73.69716
"583",77.480003,78.410004,76.93,78.290001,6074900,73.640726
"584",78.559998,79.370003,78.18,78.349998,3520000,73.69716
"585",78.580002,78.989998,77.980003,78.389999,3024200,73.734786
"586",78.57,78.760002,77.93,78.559998,3673500,73.894689
"587",78.93,79.230003,78.440002,78.529999,2933100,73.866471
"588",79.099998,79.269997,78.18,78.510002,2722000,73.847662
"589",78.190002,78.529999,77.779999,78.370003,1961100,73.715977
"590",78.209999,78.489998,77.330002,77.330002,4118300,72.737736
"591",77.199997,77.389999,75.849998,76.019997,4991400,71.505526
"592",76.519997,77.150002,76.040001,76.050003,4407900,71.533751
"593",76,76.330002,75.690002,75.959999,4291200,71.449092
"594",76.129997,76.550003,75.879997,76.150002,2854400,71.627811
"595",76.68,77.709999,76.400002,77.599998,2895900,72.991699
"596",77.730003,78.769997,77.519997,78.540001,3610900,73.875879
"597",78.330002,79.360001,78.050003,79.230003,3317000,74.524906
"598",78.82,79.139999,77.639999,77.989998,4107400,73.358538
"599",77.650002,78.849998,77.32,77.830002,3657100,73.208044
"600",76.510002,78.5,76.349998,77.07,6585000,72.493175
"601",77.599998,78.309998,76.790001,77.900002,5717100,73.273887
"602",78.239998,78.599998,77.019997,77.290001,4529300,72.700111
"603",77.449997,78.43,77.290001,78.199997,4323600,73.556067
"604",79.18,79.18,77.849998,78.160004,4094800,73.518448
"605",78.459999,80.389999,78.120003,79.059998,6020600,74.364996
"606",79.290001,79.900002,78.029999,78.07,4894500,73.433789
"607",78,78.330002,77.709999,77.900002,3515000,73.273887
"608",78.059998,80.260002,77.900002,79.970001,4598100,75.220959
"609",79.160004,79.160004,76.910004,77.68,5179500,73.06695
"610",77.440002,77.699997,76.150002,76.160004,3399800,71.637219
"611",76.010002,76.599998,75.639999,75.839996,3855100,71.336215
"612",76.169998,77.190002,75.760002,76.949997,3057200,72.380298
"613",76.379997,77.790001,76.260002,77,3731300,72.427332
"614",76.790001,76.800003,74.440002,74.650002,4274400,70.708174
"615",74.870003,75.330002,74.550003,74.839996,3624900,70.888137
"616",74.970001,75.690002,74.470001,75.25,4284500,71.276491
"617",76.080002,76.730003,75.599998,76.580002,3814900,72.536263
"618",76.220001,76.82,75.919998,76.690002,2818400,72.640455
"619",76.809998,77.839996,76.459999,77.330002,2911500,73.24666
"620",77.82,78.660004,77.610001,78.610001,1426300,74.459069
"621",77.769997,78.760002,77.769997,78.68,2940400,74.525373
"622",78.440002,79,77.900002,78.830002,5260900,74.667454
"623",78.5,80,78.370003,79.800003,4268800,75.586235
"624",79.860001,80.199997,79.110001,79.760002,4208600,75.548346
"625",79.959999,80.360001,79.620003,80.110001,7833700,75.879863
"626",80.730003,81.349998,79.739998,79.800003,3313400,75.586235
"627",79.970001,80.720001,79.550003,80.139999,3912100,75.908278
"628",80.339996,80.75,79.339996,80.230003,4158800,75.993529
"629",80.300003,80.900002,79.93,80.870003,3156700,76.599734
"630",81.040001,81.360001,80.279999,80.989998,3774700,76.713393
"631",80.989998,81.330002,80.809998,81.010002,2841200,76.732341
"632",81.449997,81.660004,80.949997,81.190002,3744900,76.902836
"633",81.779999,81.910004,80.650002,81,3674300,76.722867
"634",81.220001,81.379997,80.190002,80.370003,4064600,76.126136
"635",79.980003,80.75,79.830002,79.980003,4672600,75.75673
"636",80.129997,80.260002,79.5,79.989998,5786200,75.766197
"637",80.099998,82.459999,79.900002,82.230003,6035800,77.887921
"638",82.220001,83.57,81.900002,83.029999,7464700,78.645673
"639",83.110001,83.639999,82.669998,83.169998,4136200,78.77828
"640",82.370003,82.870003,81.400002,82.540001,7168200,78.181549
"641",82.589996,82.800003,82.129997,82.239998,1213400,77.897388
"642",82.339996,82.440002,81.599998,82.110001,2179800,77.774255
"643",82.160004,82.449997,81.129997,82.07,2953400,77.736366
"644",81.519997,81.82,80.68,80.809998,2212500,76.542897
"645",80.510002,82.25,80.279999,82.010002,3678800,77.679537
"646",83.43,84,83.110001,84,4485200,79.564455
"647",83.75,84.459999,83.410004,84.309998,3786600,79.858083
"648",84.470001,84.989998,84.07,84.980003,3855900,80.49271
"649",84.540001,84.989998,84.370003,84.57,3378500,80.104356
"650",84.389999,84.709999,83.25,83.550003,4830600,79.138219
"651",83.940002,85.309998,83.830002,84.550003,3770000,80.085415
"652",85,85.019997,84.360001,84.970001,3541500,80.483236
"653",84.870003,85.489998,84.650002,85.18,2983600,80.682146
"654",85.25,85.970001,85.25,85.800003,3125400,81.26941
"655",85.18,86.129997,84.910004,85.959999,2758800,81.420958
"656",85.540001,85.809998,85.150002,85.57,2447300,81.051552
"657",86.080002,86.599998,85.589996,86.400002,3430700,81.837726
"658",86.709999,87.360001,86.239998,86.949997,4220000,82.35868
"659",86.629997,87.5,86.339996,87.470001,4117700,82.851225
"660",87.290001,88.379997,86.809998,88.07,3959900,83.419542
"661",88.010002,88.959999,87.529999,88.919998,5352200,84.224657
"662",88.860001,89.809998,88.860001,89.790001,4548500,85.04872
"663",89.93,90,89.349998,89.800003,4447600,85.058194
"664",89.809998,89.860001,89.110001,89.760002,4369600,85.020305
"665",89.620003,89.720001,89.019997,89.099998,4479100,84.395152
"666",88.589996,89.099998,87.57,87.57,5742000,82.945944
"667",87.989998,90.110001,87.989998,89.839996,6773500,85.096075
"668",90.43,90.75,89.18,89.540001,5894000,84.811921
"669",90.260002,90.599998,89.050003,89.260002,5106400,84.546707
"670",88.660004,89.529999,88.660004,89.370003,3344700,84.650899
"671",89.540001,89.949997,88.610001,89.949997,3780700,85.200267
"672",90.099998,90.889999,89.75,90.089996,3849300,85.332874
"673",90.07,90.32,89.360001,89.610001,3079000,84.878224
"674",89.800003,90.080002,89.550003,89.980003,3315100,85.228689
"675",89.82,89.82,89,89.5,3574700,85.281092
"676",89.230003,90,88.800003,89.690002,3629400,85.462138
"677",90.050003,90.779999,89.849998,90.779999,4419900,86.500754
"678",91.029999,91.510002,90.629997,91.019997,4422100,86.729439
"679",91.019997,91.199997,90.110001,90.160004,3019800,85.909984
"680",89.779999,89.809998,88.519997,89.410004,3785200,85.195338
"681",89.889999,90.489998,89.669998,90.489998,3649200,86.224423
"682",90.900002,90.949997,88.370003,88.370003,4001000,84.204362
"683",89.010002,89.529999,88.669998,89.199997,2607100,84.995231
"684",89.099998,90.760002,88.410004,90.57,3362100,86.300654
"685",90.739998,91.32,90.230003,90.550003,3836600,86.2816
"686",90.260002,90.75,89.279999,90.129997,2707800,85.881393
"687",89.540001,89.709999,88.489998,89.129997,3145400,84.928531
"688",89.690002,91.290001,89.510002,91.019997,3362800,86.729439
"689",91.589996,91.860001,90.900002,91.07,2564700,86.777085
"690",91.199997,91.889999,91.18,91.709999,2526400,87.386915
"691",92.029999,92.910004,91.889999,92.07,3120800,87.729946
"692",92.160004,93.099998,91.910004,92.910004,2568300,88.530353
"693",92.860001,93.239998,92.25,93.139999,3027400,88.749507
"694",93.190002,93.43,92.709999,93.080002,3825700,88.692338
"695",93.379997,93.449997,92.970001,93.449997,3268900,89.044892
"696",93.300003,93.5,93,93.279999,5577800,88.882907
"697",92.970001,93.580002,92.620003,92.769997,2980200,88.396946
"698",93,93.660004,92.480003,93.110001,3701100,88.720923
"699",93.82,94,93.349998,93.449997,3012000,89.044892
"700",93.010002,93.309998,92.279999,92.43,2222500,88.072977
"701",92.790001,93.639999,92.599998,93.589996,3207800,89.178292
"702",93.779999,94,92.330002,92.800003,2353700,88.425538
"703",93.279999,93.480003,92.540001,92.650002,3004200,88.282607
"704",92.339996,92.760002,91.290001,92.610001,2442700,88.244492
"705",93.099998,93.730003,93.010002,93.43,4046700,89.025838
"706",93.160004,93.410004,92.699997,92.919998,2543400,88.539877
"707",93.150002,93.540001,92.849998,92.989998,2586400,88.606577
"708",93.150002,93.970001,93.010002,93.199997,4407400,88.806677
"709",93.370003,93.800003,92.959999,93.160004,3029500,88.768569
"710",92,92.75,91.900002,92.639999,2564800,88.273077
"711",92.839996,93.720001,92.419998,93.709999,2386000,89.292638
"712",93.940002,94.580002,93.379997,94.449997,3181300,89.997753
"713",94.720001,95.699997,94.639999,95.18,3780200,90.693345
"714",95.519997,95.839996,95.169998,95.82,3908900,91.303176
"715",95.629997,95.690002,95.169998,95.690002,2539600,91.179307
"716",95.370003,95.480003,93.5,93.519997,3956200,89.111592
"717",94.400002,94.82,93.720001,94.510002,2843400,90.05493
"718",93.790001,93.889999,92.410004,92.849998,3531700,88.473177
"719",92.910004,93.110001,91.25,91.550003,4387800,87.234461
"720",91.720001,93.290001,91.720001,93.220001,3784200,88.825738
"721",93.220001,94.059998,92.540001,93.629997,3133200,89.216407
"722",93.300003,94.25,90.650002,92.889999,6504600,88.511292
"723",92.730003,93.07,91.82,92,4228100,87.663246
"724",92.400002,93.190002,92,92.110001,3592100,87.768061
"725",92.029999,92.209999,91.129997,91.150002,2927400,86.853315
"726",91.269997,91.790001,90.620003,91.620003,2993600,87.301161
"727",92.099998,92.230003,91.040001,91.290001,4175200,86.986715
"728",91.040001,91.650002,90.919998,91.050003,3981900,86.758031
"729",91.290001,92.190002,91.290001,91.75,2724800,87.425031
"730",92.730003,93.480003,92.43,93.110001,3088100,88.720923
"731",92.949997,93.830002,92.800003,93.489998,2063300,89.083007
"732",93.589996,93.900002,93.269997,93.870003,2527100,89.445099
"733",93.75,94.379997,93.589996,94.379997,2606200,89.931053
"734",94.510002,95.589996,94.32,94.760002,3633300,90.293145
"735",94.910004,95.25,94.57,95.25,2529000,90.760045
"736",95.029999,95.32,94.769997,94.949997,1963800,90.474184
"737",94.970001,95.970001,94.970001,95.93,3565500,91.407991
"738",95.470001,95.879997,94.790001,95.809998,3042600,91.80564
"739",95.510002,95.830002,95.050003,95.169998,2938900,91.192389
"740",95.279999,97.410004,94.870003,97.349998,4206600,93.281277
"741",97.040001,97.720001,96.940002,97.230003,2625300,93.166297
"742",97.559998,98.150002,97.220001,97.550003,2791600,93.472922
"743",97.599998,98.18,96.110001,96.25,4320500,92.227253
"744",95.379997,95.970001,94.93,95.489998,3270700,91.499015
"745",95,95.269997,94.190002,95.040001,2615400,91.067825
"746",95.940002,96.620003,95.5,95.970001,3431100,91.958956
"747",95.389999,95.629997,94.809998,95.120003,3171500,91.144483
"748",95.440002,96.510002,95.199997,95.959999,3701400,91.949372
"749",95.629997,96.610001,94.900002,94.900002,4232000,90.933677
"750",95.160004,95.75,94.010002,95.230003,4368800,91.249887
"751",94.919998,95.419998,93.639999,94.279999,3433700,90.339587
"752",93.940002,94.029999,92.870003,93.010002,3793800,89.12267
"753",92.910004,93.139999,91.839996,92.75,4648400,88.873534
"754",93.720001,94.620003,91.779999,94.5,4810000,90.550394
"755",94.589996,94.82,93.949997,94.139999,3479500,90.205439
"756",93.32,94.629997,92.879997,93.68,2627600,89.764666
"757",94.599998,94.839996,92.470001,92.68,2545900,88.80646
"758",92.82,94.459999,92.190002,94.290001,4092200,90.349171
"759",94.339996,94.849998,93.650002,94.019997,2235400,90.090452
"760",94.970001,95.839996,94.68,94.980003,3006200,91.010335
"761",94.949997,96.419998,94.949997,96.169998,3084100,92.150595
"762",96.050003,96.400002,94.18,94.18,3406400,90.243768
"763",93.239998,93.470001,92.199997,92.349998,3757000,88.490251
"764",92.919998,93.050003,91.360001,92.18,5729400,88.327358
"765",91.269997,92.470001,90.300003,91.489998,3856300,87.666194
"766",92.129997,92.440002,91.330002,91.779999,3184000,87.944074
"767",92.629997,93.379997,92.139999,92.980003,2546700,89.093925
"768",93.370003,93.589996,92.709999,93.510002,4417000,89.601772
"769",93.220001,93.839996,92.419998,92.940002,4581600,89.055596
"770",93.309998,95.230003,93.309998,94.739998,3889500,90.780361
"771",94.709999,95.110001,93.489998,93.800003,3696000,89.879653
"772",93.550003,95.110001,93.120003,94.730003,1737000,90.770784
"773",95.5,96.629997,95.419998,96.529999,2655900,92.495549
"774",97.050003,97.769997,96.800003,96.980003,2893000,92.926746
"775",97.769997,98.529999,97.559998,98.019997,3379400,93.923273
"776",98.010002,98.099998,97.379997,97.790001,3142800,93.70289
"777",98.93,99.779999,98.82,99.690002,3736500,95.523481
"778",99.610001,100.699997,99.019997,99.830002,4728300,95.657629
"779",100.080002,100.5,99.720001,100.239998,2893300,96.05049
"780",100.110001,100.660004,99.849998,99.989998,2303900,95.810938
"781",100.82,101,100.410004,100.860001,2515900,96.644579
"782",100.940002,101.480003,100.739998,101.339996,2703000,97.104514
"783",101.419998,102.5,101.199997,102.480003,3271500,98.196874
"784",103.529999,103.529999,102.019997,102.110001,3025100,97.842336
"785",103.300003,105.660004,103.029999,105.120003,5389300,100.726536
"786",105.470001,105.5,103.760002,104.989998,4182100,100.601964
"787",105.080002,105.089996,103.889999,104.790001,3339500,100.410326
"788",104.379997,105.059998,103.980003,104.970001,2644100,100.582803
"789",104.419998,105.209999,104.330002,105.07,2318800,100.678622
"790",105.5,106.010002,104.970001,105.57,2960500,101.157725
"791",105.769997,106.550003,105.330002,105.57,3157100,101.157725
"792",106.419998,107.849998,106.419998,107.18,3014000,102.700436
"793",107.059998,107.860001,106.589996,107.769997,3284800,103.265774
"794",107.339996,107.379997,106.589996,106.639999,3004400,102.183004
"795",106.449997,106.449997,104.769997,105.199997,3323500,100.803187
"796",104.900002,106.209999,104.699997,106.029999,2369000,101.598499
"797",106.57,107.160004,105.610001,106.260002,2100400,101.818889
"798",106.059998,106.489998,104.980003,105.620003,1907200,101.205638
"799",105.129997,105.720001,104.910004,105.540001,2246600,101.12898
"800",105.82,107.389999,105.349998,106.800003,2625500,102.336321
"801",106.279999,106.650002,104.93,105.059998,2146900,101.175865
"802",103.959999,104.169998,102.68,102.989998,2747300,99.182394
"803",102.959999,103.720001,102.720001,103.080002,3318500,99.269071
"804",102.830002,103.43,102.529999,102.629997,2222900,98.835703
"805",102.629997,102.940002,101.900002,102.400002,2961800,98.61421
"806",102.199997,102.480003,101.209999,101.699997,3075000,97.940085
"807",102.089996,104,101.650002,102.959999,2703400,99.153505
"808",103,103.75,102.650002,102.800003,2606900,98.999424
"809",102.900002,103.480003,102.300003,102.300003,1657200,98.517909
"810",101.209999,101.82,99.699997,99.940002,3082700,96.245159
"811",99.790001,100.379997,99.709999,99.980003,2397200,96.283681
"812",99.730003,100.889999,99.5,100.459999,2323500,96.745931
"813",100.730003,100.790001,99.730003,100.099998,2492500,96.39924
"814",101.099998,103.129997,101.089996,102.660004,4633500,98.8646
"815",102.440002,103.410004,102.059998,103.360001,2567900,99.538718
"816",103.230003,104.129997,102.839996,103.68,1672700,99.846887
"817",104.120003,104.400002,102.18,103.230003,2444100,99.413527
"818",103.540001,104.800003,103.540001,104.480003,2194400,100.617313
"819",105.25,106.410004,105,106.260002,2881100,102.331504
"820",106.769997,107.830002,106.419998,107.830002,3121300,103.84346
"821",107.800003,109.129997,107.650002,107.830002,3514000,103.84346
"822",108.010002,108.389999,107.400002,108.389999,2219100,104.382754
"823",109.529999,110,109.050003,109.699997,2819500,105.644321
"824",109.599998,111.470001,109.489998,110.389999,3361400,106.308813
"825",110.099998,111.089996,108.910004,111.010002,3718700,106.905894
"826",111.519997,112.459999,111.339996,112,3094700,107.859291
"827",112,112.190002,109.580002,109.580002,5758400,105.528762
"828",109.68,110.839996,109.099998,109.419998,3095900,105.374674
"829",109.550003,110.599998,109.099998,110,2520000,105.933232
"830",109.860001,110.889999,109.230003,109.260002,2458000,105.220593
"831",109.669998,110.379997,109.110001,109.660004,2577300,105.605806
"832",108.989998,109.57,108.300003,109.360001,1846800,105.316894
"833",108.860001,109.010002,107.5,107.82,3333000,103.833828
"834",108.080002,108.480003,106.349998,107.379997,4995300,103.410093
"835",106.739998,106.760002,104.550003,104.980003,5604500,101.098828
"836",104.830002,104.980003,102.730003,103.690002,4264800,99.856519
"837",103.769997,104.620003,103.300003,104.269997,2111500,100.415071
"838",103.440002,104.75,103,104.029999,2164100,100.183946
"839",104.010002,104.480003,102.730003,102.760002,2200500,98.960902
"840",103,103.389999,102.209999,102.839996,3548600,99.037938
"841",104.370003,105.919998,103.980003,105.919998,3419500,102.004071
"842",105.68,107.029999,105.370003,107.010002,3201600,103.053777
"843",106.029999,107.07,105.68,106.900002,2435300,102.947843
"844",106.82,106.910004,105.769997,105.800003,2710200,101.888512
"845",106.510002,107.139999,105.970001,106.43,3246200,102.495218
"846",105.980003,108.160004,105.980003,108.019997,2069500,104.026431
"847",108.080002,108.440002,107.059998,107.739998,2708200,103.756784
"848",107.900002,107.940002,106.949997,107.620003,2958000,103.641225
"849",107.620003,108.559998,105.07,106.129997,5832200,102.206306
"850",106.199997,106.919998,105.660004,106.389999,3399000,102.456696
"851",107.349998,107.489998,106.209999,107.059998,2654700,103.101924
"852",106.910004,107.529999,106.529999,107.519997,2732500,103.544916
"853",107.089996,107.239998,105.910004,105.989998,3284200,102.071482
"854",106.019997,106.449997,105.760002,106.419998,2246500,102.485585
"855",106.589996,107.230003,105.68,105.949997,2031400,102.03296
"856",105.900002,107.239998,105.730003,106.25,2963800,102.321872
"857",106.449997,107.730003,106.410004,107.510002,2511000,103.535291
"858",108.309998,108.440002,107.480003,107.980003,2293700,103.987916
"859",107.589996,108.260002,106.709999,107.68,2289600,103.699004
"860",108.230003,108.980003,108.099998,108.669998,3150300,104.652401
"861",108.779999,109.269997,107.089996,107.269997,2536000,103.304159
"862",107.010002,108.589996,106.790001,108.550003,2950900,104.536843
"863",108.540001,108.599998,107.779999,108.080002,2409700,104.084218
"864",107.889999,107.970001,107.150002,107.449997,3004400,103.477504
"865",106.550003,107.540001,106.019997,107.459999,2797600,104.058518
"866",108.5,108.970001,107.480003,108.690002,2561000,105.249587
"867",108.82,109,108.190002,108.589996,2974400,105.152747
"868",108.599998,109.910004,108.599998,109.129997,2415200,105.675655
"869",108.919998,109.489998,108.800003,109.099998,1877700,105.646606
"870",109.300003,109.669998,108.599998,108.830002,2239900,105.385155
"871",109.120003,109.849998,108.989998,109.769997,1964100,106.295396
"872",109.739998,110.330002,109.230003,110.199997,2467300,106.711785
"873",110.949997,110.989998,110.089996,110.309998,2155100,106.818304
"874",110.410004,111.5,110.25,110.940002,2825900,107.428367
"875",111.230003,111.900002,111.080002,111.510002,1770500,107.980324
"876",111.300003,111.610001,110.699997,110.860001,1301000,107.350898
"877",111.169998,111.400002,110.110001,110.309998,2091300,106.818304
"878",109.919998,110.529999,109.260002,109.690002,3294200,106.217934
"879",109.339996,109.559998,107.989998,108.940002,2511000,105.491674
"880",108.089996,109.580002,108.089996,109.050003,2024000,105.598193
"881",110.239998,111.199997,110.07,111.120003,2456500,107.60267
"882",111.050003,111.550003,110.709999,111.18,2803000,107.660768
"883",110.669998,111.610001,110.089996,110.980003,2809600,107.467102
"884",111.080002,111.199997,108.650002,108.660004,3455900,105.220538
"885",108.5,108.93,107.360001,108.089996,3652100,104.668574
"886",106.160004,107.889999,105.900002,107.349998,4519600,103.951999
"887",107.809998,109.120003,107.5,108.529999,3276700,105.094648
"888",108.989998,109.129997,107.379997,107.620003,3451700,104.213457
"889",108,109.849998,106.949997,109.809998,3715800,106.334131
"890",109.629997,109.989998,109.190002,109.5,2927400,106.033946
