"","CB.Open","CB.High","CB.Low","CB.Close","CB.Volume","CB.Adjusted"
"451",68.599998,68.739998,67.830002,67.879997,1529700,63.323025
"452",67.860001,68.089996,67.589996,67.760002,1863000,63.211085
"453",68.279999,68.839996,68.18,68.599998,2666100,63.99469
"454",68.629997,69.330002,68.629997,68.760002,2514500,64.143953
"455",68.440002,68.970001,68.440002,68.900002,1747000,64.274554
"456",68.519997,69.089996,68.330002,68.870003,1860900,64.246569
"457",69.25,69.550003,68.940002,69.110001,1779400,64.470455
"458",69.190002,70.099998,68.839996,69.800003,1867500,65.114135
"459",69.739998,70.379997,69.489998,70.080002,1910300,65.375337
"460",69.800003,70.589996,69.650002,70.190002,1626700,65.477953
"461",69.900002,70.480003,69.800003,70.160004,1042100,65.449968
"462",69.550003,69.639999,69.099998,69.5,1177000,64.834272
"463",69.32,69.529999,68.800003,68.82,1814100,64.199922
"464",69.370003,69.650002,69.150002,69.610001,1012900,64.936888
"465",69.550003,70.550003,69.32,70.510002,1425800,65.77647
"466",70.43,70.550003,69.650002,69.660004,1240600,64.983535
"467",70.230003,71.190002,70.080002,71,2045400,66.233573
"468",70.139999,71.349998,70.07,71.199997,2212300,66.420144
"469",70.629997,71.370003,70.629997,70.669998,1446800,65.925725
"470",70.809998,72.459999,70.809998,72.190002,2825800,67.343688
"471",72.410004,72.510002,71.139999,71.919998,3404800,67.091809
"472",71.339996,71.57,70.940002,71.5,1795000,66.700007
"473",71.510002,72,71.32,71.989998,1726900,67.15711
"474",72.330002,72.82,72.019997,72.790001,2148200,67.903406
"475",72.699997,73.610001,72.43,73.57,1537800,68.631042
"476",73.610001,73.610001,72.669998,73.239998,1451300,68.323194
"477",73.589996,73.589996,72.879997,73.07,1115400,68.164608
"478",73.739998,74.379997,73.25,73.32,1356600,68.397825
"479",73.139999,73.669998,72.739998,73.57,1710800,68.631042
"480",73.800003,74.330002,73.529999,73.730003,1141100,68.780304
"481",73.339996,73.639999,73.160004,73.389999,1396100,68.463125
"482",73.07,74.400002,73.07,74.279999,1514900,69.293377
"483",73.940002,74.07,73.449997,73.559998,1784500,68.621711
"484",72.870003,73.260002,72.639999,72.889999,1659600,67.996692
"485",73.43,73.870003,73.25,73.68,1484700,68.733658
"486",73.309998,73.959999,72.919998,73.419998,1043300,68.49111
"487",72.830002,73.620003,72.830002,73.260002,1643400,68.341855
"488",73.360001,73.669998,73.019997,73.139999,1015900,68.229909
"489",73.519997,73.790001,72.910004,72.980003,1470700,68.080654
"490",72.769997,72.93,71.360001,71.360001,2457400,66.569406
"491",71.720001,71.860001,70.699997,70.800003,2610600,66.047003
"492",70.879997,71.440002,70.5,71.239998,1609500,66.457459
"493",71.360001,71.93,71.110001,71.339996,1139800,66.550745
"494",71.059998,71.790001,70.839996,71.660004,1445600,66.849269
"495",71.849998,72.18,71.330002,72.099998,1272600,67.259726
"496",71.940002,72.379997,71.650002,71.75,972400,66.933224
"497",72.050003,72.669998,71.940002,72.300003,1083200,67.446304
"498",71.809998,71.889999,70.959999,71.120003,1971600,66.34552
"499",71.059998,72.5,70.919998,72.07,2086300,67.231741
"500",71.190002,71.489998,69.970001,69.989998,2739700,65.291375
"501",69.839996,70.25,69.559998,69.639999,1671200,64.964873
"502",69.309998,70.330002,69.309998,70.089996,1522500,65.384661
"503",70.68,71.43,70.209999,71.410004,1457200,66.616052
"504",71.269997,72.339996,70.970001,71.029999,2610400,66.261558
"505",70.760002,71.57,70.760002,71.540001,1538900,66.737322
"506",72.18,72.18,70.68,70.690002,1583400,65.944387
"507",70.720001,71.089996,70.349998,71.050003,1577600,66.280219
"508",70.779999,71.010002,70.290001,70.410004,1329400,65.683185
"509",70.57,71.589996,70.459999,71.330002,1448100,66.541421
"510",71.940002,72.120003,71.360001,71.519997,1520800,66.718661
"511",71.349998,71.769997,71.019997,71.32,970200,66.53209
"512",71.620003,72.199997,71.550003,72.080002,1675800,67.241072
"513",72.080002,72.480003,71.550003,72.040001,1509200,67.588203
"514",72.260002,72.739998,70.839996,70.900002,1450500,66.518652
"515",71.290001,71.730003,71.110001,71.330002,1212300,66.92208
"516",70.82,70.82,69.970001,70.089996,1677000,65.758702
"517",70.18,70.300003,69.809998,70.07,1458900,65.739941
"518",70.339996,70.889999,69.910004,70.720001,1259500,66.349775
"519",70.300003,71.529999,70.080002,71.510002,1374500,67.090957
"520",72.360001,72.82,72.169998,72.82,1378000,68.320001
"521",73.209999,73.5,72.690002,73.059998,1246300,68.545168
"522",72.970001,73.589996,72.690002,73.550003,479800,69.004893
"523",71.519997,73.82,71.519997,73.370003,997700,68.836016
"524",72.910004,72.910004,71.949997,72.230003,1187800,67.766464
"525",72.099998,72.419998,71.489998,72.019997,728000,67.569435
"526",72.470001,72.480003,71.510002,71.639999,919900,67.21292
"527",71.150002,71.290001,70.629997,70.82,2285800,66.443594
"528",70.489998,70.910004,70.239998,70.610001,1569400,66.246572
"529",70.610001,71.809998,70.599998,71.809998,1266900,67.372413
"530",71.699997,71.760002,71.040001,71.110001,873400,66.715674
"531",71.419998,71.839996,70.800003,71.839996,1108700,67.400558
"532",71.519997,72.32,71.279999,72.25,1167200,67.785225
"533",72.209999,72.57,71.220001,71.650002,1060200,67.222305
"534",71.400002,71.400002,70.489998,70.589996,1397400,66.227804
"535",70.019997,70.019997,69.639999,69.790001,1348300,65.477245
"536",69.800003,69.839996,68.510002,68.830002,1804500,64.57657
"537",69.389999,69.980003,69,69.029999,2815400,64.764208
"538",70.029999,70.720001,69.300003,69.550003,1798300,65.252078
"539",71.82,73,69.860001,72.32,2490400,67.850899
"540",72.110001,72.989998,72.029999,72.889999,1777900,68.385675
"541",72.379997,73.18,72.269997,72.690002,1843500,68.198037
"542",72.830002,73.18,72.419998,72.599998,1059400,68.113595
"543",72.269997,73,71.940002,72.75,1681400,68.254327
"544",73.610001,73.730003,72.639999,72.879997,1492300,68.376291
"545",73.120003,73.410004,72.470001,72.510002,691900,68.02916
"546",72.919998,73.040001,72.309998,72.459999,1282000,67.982247
"547",72.330002,72.940002,72.18,72.779999,553400,68.282472
"548",72.610001,72.970001,72.209999,72.339996,925400,67.86966
"549",72.160004,72.5,71.870003,72.449997,805700,67.972863
"550",72.269997,72.32,72.019997,72.129997,825500,67.672638
"551",72.290001,72.589996,72.050003,72.150002,705200,67.691406
"552",72.040001,72.5,71.989998,72.18,864000,67.719551
"553",72.129997,72.629997,72.010002,72.57,1106900,68.08545
"554",72.650002,73.459999,72.639999,73.419998,1871100,68.882922
"555",73.269997,73.699997,73.120003,73.68,1155100,69.126857
"556",73.629997,73.769997,73.309998,73.620003,1502800,69.070567
"557",73.129997,73.730003,73.089996,73.510002,1060800,68.967364
"558",73.279999,73.489998,73.07,73.110001,1296200,68.592081
"559",72.93,73.879997,72.889999,73.660004,795600,69.108096
"560",73.769997,74.029999,73.419998,73.75,691900,69.192531
"561",73.699997,73.910004,73.43,73.610001,528500,69.061183
"562",73.68,73.68,73.309998,73.5,711800,68.95798
"563",73.18,73.639999,73.160004,73.5,761700,68.95798
"564",73.730003,74.18,73.559998,73.889999,957600,69.323879
"565",73.660004,74.080002,73.440002,74.050003,1107400,69.473995
"566",74.050003,74.230003,73.720001,73.889999,1203500,69.323879
"567",74.220001,75.169998,74.18,75.089996,1500100,70.449721
"568",75.160004,75.480003,74.769997,74.910004,1511800,70.280851
"569",75.290001,75.290001,74.559998,74.760002,944000,70.140119
"570",74.68,75.339996,74.379997,75.220001,1248800,70.571692
"571",75.480003,75.849998,75.239998,75.800003,1179000,71.115852
"572",75.900002,76.790001,75.519997,76.760002,1590900,72.016527
"573",76.870003,77.110001,75.830002,76.080002,2309900,71.378548
"574",75.970001,76.360001,75.849998,75.989998,1461300,71.294106
"575",75.809998,76.300003,75.599998,76.230003,986500,71.51928
"576",75.940002,76.129997,75.709999,75.82,1062800,71.519276
"577",75.550003,75.870003,75.32,75.720001,1128600,71.424949
"578",75.93,75.940002,75.43,75.43,1501800,71.151398
"579",75.199997,76.360001,75.199997,76.129997,1037000,71.811689
"580",76.330002,76.75,76,76,1526400,71.689066
"581",76.120003,76.419998,75.510002,75.519997,1246300,71.236289
"582",75.809998,76.18,75.449997,76.150002,1257200,71.830559
"583",76,76.480003,75.470001,76.279999,1102800,71.953182
"584",76.660004,77.68,76.57,77.290001,1273700,72.905894
"585",77.32,77.440002,76.949997,77.279999,1023500,72.896459
"586",77.489998,77.720001,77.029999,77.339996,892100,72.953054
"587",77.720001,78.290001,77.620003,77.839996,755700,73.424692
"588",78.18,78.540001,77.839996,78.18,914000,73.74541
"589",78,78.150002,77.620003,77.910004,611700,73.490729
"590",77.959999,78.25,77.220001,77.309998,1167000,72.924756
"591",77.290001,77.830002,77.290001,77.589996,814700,73.188873
"592",78.059998,78.07,77.330002,77.720001,779900,73.311504
"593",77.75,78.110001,76.910004,76.989998,1030500,72.622908
"594",77.269997,77.669998,77.019997,77.589996,864400,73.188873
"595",77.93,78.669998,77.839996,78.230003,1383800,73.792577
"596",78.459999,78.980003,78.410004,78.870003,1090300,74.396274
"597",80.150002,81.800003,79.900002,81.190002,2684900,76.584677
"598",81.050003,81.050003,79.93,80.300003,1241600,75.74516
"599",80.059998,80.610001,79.839996,80.599998,1136700,76.028139
"600",79.970001,80.279999,79.160004,80.059998,1465700,75.518769
"601",80.480003,80.589996,79.629997,79.82,929100,75.292384
"602",80.290001,80.529999,78.919998,79.389999,1362100,74.886775
"603",79.190002,79.739998,77.739998,77.959999,2797100,73.537888
"604",76.910004,78.019997,76.639999,76.980003,2956000,72.61348
"605",77.080002,77.730003,75.470001,75.870003,3258700,71.566442
"606",76.099998,76.220001,73.690002,74.480003,4182800,70.255288
"607",73.790001,74.760002,73.300003,74.540001,2784300,70.311882
"608",74.599998,76.040001,74.5,75.610001,1882300,71.321188
"609",75.269997,75.269997,74.029999,74.550003,1765300,70.321317
"610",74.639999,75.410004,74.220001,74.459999,1544000,70.236418
"611",74.169998,75.209999,73.220001,74.75,2094200,70.509969
"612",74.989998,74.989998,73.57,74.169998,1212000,69.962867
"613",74.010002,75.139999,73.989998,74.529999,1930400,70.302447
"614",74.620003,74.989998,73.669998,73.830002,1574400,69.642156
"615",73.919998,74.800003,73.779999,74.370003,1578200,70.151526
"616",74.220001,75.440002,73.93,75.410004,2755900,71.132536
"617",75.980003,76.410004,75.639999,76.139999,1648900,71.821124
"618",76.169998,76.760002,75.910004,76.660004,1661500,72.311632
"619",76.690002,76.779999,76.169998,76.599998,1679600,72.255031
"620",76.790001,77.239998,76.43,77.230003,396500,72.8493
"621",76.709999,77.230003,76.43,76.720001,807600,72.368226
"622",76.480003,76.959999,76.110001,76.279999,886000,71.953182
"623",76.040001,76.629997,75.599998,76.580002,897700,72.236168
"624",76.809998,76.980003,76.410004,76.699997,770500,72.349357
"625",76.589996,77.040001,76.129997,76.989998,2357900,72.622908
"626",77.110001,77.190002,76.449997,76.480003,982900,72.141842
"627",76.540001,76.620003,76.160004,76.199997,1047400,71.877718
"628",76.510002,78.290001,76.510002,78.18,2270100,73.74541
"629",78.400002,78.43,77.309998,77.440002,1310100,73.047387
"630",77.639999,77.970001,77.239998,77.540001,1158400,73.141713
"631",77.410004,77.57,76.980003,77.199997,8e+05,72.820995
"632",77.300003,77.349998,76.669998,76.809998,1223400,72.453118
"633",77.209999,78.5,77.059998,77.440002,1723600,73.047387
"634",77.440002,77.709999,76.879997,76.940002,1087300,72.575749
"635",76.660004,76.900002,76.050003,76.120003,1284300,71.802262
"636",76.220001,77.290001,76.199997,76.769997,1279800,72.415386
"637",76.860001,77.32,76.449997,77.169998,1400800,72.792698
"638",75.959999,76.879997,75.459999,75.489998,2107800,71.58834
"639",75.730003,76.209999,75.510002,76.050003,1311100,72.119401
"640",75.690002,75.959999,75.190002,75.410004,2397100,71.51248
"641",75.339996,75.510002,74.730003,75.029999,649300,71.152115
"642",75.209999,75.440002,74.849998,74.93,753100,71.057285
"643",74.849998,75,74.019997,74.739998,1139300,70.877103
"644",74.419998,74.980003,74.239998,74.400002,814700,70.554679
"645",74.269997,75.330002,74,75.32,1152300,71.427128
"646",76.620003,76.919998,76.010002,76.900002,1552500,72.925468
"647",76.790001,77.360001,76.489998,77.209999,1564400,73.219444
"648",77.349998,78.18,77.139999,78.059998,1103600,74.02551
"649",77.629997,77.839996,77.019997,77.209999,916200,73.219444
"650",77.050003,77.260002,75.989998,76.089996,2114000,72.157328
"651",76.279999,76.919998,76.220001,76.739998,1163500,72.773734
"652",77.239998,77.720001,76.879997,77.580002,1341500,73.570323
"653",77.639999,77.870003,77.160004,77.779999,834500,73.759983
"654",77.709999,78.059998,77.5,77.970001,618200,73.940165
"655",77.150002,78.239998,76.790001,78.150002,1783400,74.110863
"656",78.099998,79.120003,78,78.739998,1760600,74.670365
"657",78.800003,79.360001,78.110001,78.93,1078900,74.850548
"658",78.889999,79.099998,78.519997,79.029999,1248200,74.945378
"659",79.57,80.989998,79.57,80.900002,1912000,76.71873
"660",80.690002,80.889999,80.209999,80.410004,1288800,76.254058
"661",80.550003,81.239998,80.489998,80.739998,1019700,76.566996
"662",81.029999,81.040001,80.300003,81.010002,1061900,76.823046
"663",80.970001,80.980003,80.25,80.449997,965900,76.291984
"664",80.449997,81.25,80.25,81.089996,1233800,76.898905
"665",80.910004,80.970001,80.25,80.449997,1334500,76.291984
"666",80.300003,81.5,80.300003,80.309998,2027700,76.15922
"667",83.650002,85,81.919998,82.889999,4020200,78.605876
"668",82.440002,82.760002,82.209999,82.330002,2289700,78.074822
"669",82.639999,83.300003,82.629997,83.160004,1563900,78.861926
"670",82.660004,83.529999,82.290001,83.519997,1191400,79.203312
"671",83.879997,83.889999,82.900002,83.360001,1314700,79.051586
"672",83.190002,83.470001,83.019997,83.440002,1057800,79.127453
"673",83.239998,83.779999,83.040001,83.470001,692900,79.155901
"674",83.489998,83.889999,83.300003,83.589996,1024300,79.269694
"675",83.580002,83.760002,83.330002,83.650002,1158600,79.326598
"676",83.540001,83.889999,83.300003,83.519997,1126300,79.203312
"677",83.779999,83.830002,83.480003,83.769997,1067100,79.440391
"678",83.709999,83.900002,83.260002,83.720001,1302700,79.39298
"679",83.650002,84,83.300003,83.309998,930200,79.004167
"680",83.32,84.459999,83.269997,84.150002,1794100,79.800756
"681",84.449997,84.720001,84.300003,84.57,1351700,80.199047
"682",84.919998,84.919998,82.849998,82.849998,1375800,78.567943
"683",83.110001,83.650002,83.010002,83.589996,1374800,79.269694
"684",83.440002,84.5,83.269997,84.419998,1011600,80.056798
"685",84.360001,84.82,83.989998,84.029999,1813000,79.686955
"686",83.739998,84.690002,83.559998,84.68,1549100,80.303362
"687",84.660004,85.220001,84.400002,85.220001,1280100,80.815453
"688",85.510002,86.169998,85.349998,85.769997,1601800,81.337022
"689",85.949997,86.339996,85.349998,85.510002,809300,81.090466
"690",85.660004,85.870003,85.5,85.660004,959100,81.232714
"691",86.040001,86.040001,85.309998,85.739998,806700,81.308574
"692",85.669998,85.849998,85.349998,85.690002,1088500,81.261163
"693",85.5,85.889999,85.300003,85.690002,1011400,81.261163
"694",85.209999,85.809998,84.93,85.699997,864200,81.690099
"695",85.760002,86.169998,85.68,86.169998,1020000,82.138109
"696",85.519997,86.169998,85.489998,85.519997,2114400,81.518521
"697",85,85.669998,84.93,85.230003,775200,81.242096
"698",85.489998,85.839996,84.839996,85.32,1365700,81.327882
"699",85.760002,86.279999,85.550003,86.050003,955400,82.023728
"700",85.75,86.050003,85.209999,85.5,731800,81.49946
"701",85.68,86.410004,85.650002,86.410004,901800,82.366884
"702",86.889999,86.980003,86.169998,86.510002,1268600,82.462204
"703",86.82,86.959999,86.379997,86.620003,972200,82.567058
"704",86.160004,86.879997,86.029999,86.800003,1116900,82.738636
"705",86.93,87.610001,86.709999,87.529999,947700,83.434475
"706",87.629997,87.879997,87.040001,87.400002,557100,83.31056
"707",87.879997,88.279999,87.699997,88.040001,881600,83.920614
"708",88.199997,88.699997,87.370003,87.410004,1055500,83.320094
"709",87.629997,88.349998,87.540001,88.120003,593200,83.996873
"710",87.339996,87.760002,86.93,87.629997,1011000,83.529795
"711",87.589996,88.529999,87.57,88.489998,867000,84.349556
"712",88.599998,89.080002,88.199997,88.529999,991800,84.387685
"713",88.720001,88.980003,88.099998,88.919998,779800,84.759436
"714",89.040001,89.5,88.949997,89.309998,884200,85.131188
"715",89.089996,89.470001,88.760002,89.139999,613400,84.969144
"716",88.949997,89.099998,87.57,87.580002,931600,83.482138
"717",87.889999,88.720001,87.75,88.629997,729400,84.483005
"718",88.330002,88.5,87.25,87.610001,927300,83.510734
"719",87.75,88,86.599998,86.910004,1107200,82.843489
"720",87.330002,88.029999,87.07,87.889999,1256300,83.777631
"721",88.099998,88.470001,87.220001,87.650002,785600,83.548863
"722",89.459999,89.870003,88.43,89.120003,910400,84.950083
"723",89.599998,89.599998,88.800003,89.139999,775000,84.969144
"724",89.099998,89.209999,88.339996,89.050003,816300,84.883358
"725",89.389999,89.980003,87.75,87.809998,1423200,83.701373
"726",88,88.330002,87.860001,87.970001,1128500,83.85389
"727",87.839996,88.279999,87.480003,88.07,1009600,83.949209
"728",88.139999,88.419998,87.160004,87.300003,1188400,83.215241
"729",87.519997,87.75,86.959999,87.18,882300,83.100853
"730",87.910004,88.360001,87.739998,88.120003,1482500,83.996873
"731",88.099998,88.760002,87.919998,88.610001,751200,84.463944
"732",88.660004,89.220001,88.5,89.129997,792600,84.95961
"733",89.010002,89.93,88.849998,89.889999,796400,85.684051
"734",89.919998,90.099998,88.690002,88.839996,1084500,84.683178
"735",89.019997,89.18,88.599998,89.139999,752500,84.969144
"736",88.959999,89.599998,88.730003,89.510002,823400,85.321834
"737",89.629997,90.559998,89.510002,90.300003,908300,86.074871
"738",90.110001,90.639999,89.879997,90.599998,704200,86.36083
"739",90.18,90.589996,89.849998,89.870003,773400,85.66499
"740",90.010002,90.580002,89.559998,89.879997,1058500,85.674517
"741",89.769997,89.870003,88.949997,88.949997,808700,84.788032
"742",89.080002,89.32,88.150002,88.629997,1239100,84.483005
"743",88.480003,89.389999,87.610001,88.010002,1022000,83.892019
"744",87.529999,88.07,87.129997,87.82,922000,83.710907
"745",87.559998,88.050003,87.18,88.019997,785300,83.901546
"746",88.82,88.940002,87.540001,87.889999,817300,83.777631
"747",87.32,87.730003,86.730003,87.379997,1229700,83.291492
"748",87.440002,88,87.279999,87.720001,1171600,83.615587
"749",87.57,88.199997,87.089996,87.099998,1386200,83.024594
"750",86.959999,87.029999,85.849998,86.75,1095500,82.690972
"751",86.699997,86.970001,85.940002,86.160004,1163000,82.128582
"752",86.029999,86.25,85.290001,85.330002,1312600,81.337416
"753",85.199997,86.459999,84.82,86.449997,1231000,82.405006
"754",86.779999,87.239998,86.360001,86.959999,1342700,82.891146
"755",87.199997,87.75,86.779999,87.459999,1294300,83.367751
"756",86.970001,87.43,86.470001,86.559998,765800,82.50986
"757",87.050003,87.230003,85.809998,85.839996,588100,81.823548
"758",85.839996,87.230003,85.489998,87.110001,980100,83.034129
"759",87.010002,87.470001,86.260002,86.300003,603400,82.262031
"760",86.730003,87.620003,86.68,87.410004,877700,83.320094
"761",87.529999,88.150002,87.339996,87.970001,537600,83.85389
"762",87.620003,87.730003,85.589996,85.610001,1099000,82.014529
"763",85.07,85.269997,83.389999,83.510002,1459500,80.002727
"764",83.790001,83.980003,82.68,83.150002,2163100,79.657846
"765",82.370003,82.519997,81.68,81.790001,1777500,78.354963
"766",82.470001,82.93,82.029999,82.400002,1421100,78.939344
"767",82.959999,83.849998,82.949997,83.529999,1575800,80.021884
"768",83.970001,84.82,83.800003,84.620003,1096600,81.066109
"769",84.529999,85.110001,84.129997,84.650002,1413200,81.094848
"770",84.970001,85.720001,84.949997,85.220001,922800,81.640909
"771",85.32,85.879997,84.75,85,1110000,81.430147
"772",84.669998,85.339996,84.519997,85.129997,684200,81.554685
"773",85.419998,85.940002,85.050003,85.940002,734900,82.330671
"774",86.239998,87.089996,86.239998,86.660004,1008300,83.020434
"775",87.050003,87.709999,86.769997,87,1425400,83.346151
"776",86.849998,86.989998,85.150002,85.510002,1724500,81.91873
"777",86.339996,86.739998,86.010002,86.629997,922400,82.991687
"778",86.699997,87.800003,86.550003,87.760002,814000,84.074234
"779",87.519997,87.519997,86.75,87,1578800,83.346151
"780",87.150002,87.470001,86.980003,87.190002,1231200,83.528173
"781",87.540001,88.07,87.349998,88.059998,865600,84.36163
"782",88.139999,88.839996,88.07,88.599998,893100,84.878952
"783",88.370003,88.660004,88.010002,88.639999,1153700,84.917273
"784",88.639999,89.419998,88.300003,89.410004,645300,85.654938
"785",89.5,89.5,86.879997,86.879997,1452900,83.231188
"786",87.040001,87.379997,86.040001,86.199997,1062600,82.579746
"787",86.199997,86.610001,85.779999,86.419998,891500,82.790508
"788",86.75,87.239998,85.550003,87.230003,1344200,83.566494
"789",87.370003,87.370003,86.870003,87.059998,727700,83.403629
"790",87.559998,87.720001,86.669998,86.949997,935200,83.298248
"791",87.139999,87.349998,86.360001,86.5,1588200,82.86715
"792",86.900002,87.610001,86.75,87.370003,1216600,83.700614
"793",87.349998,87.5,86.75,87.07,1131100,83.413211
"794",85.589996,86.559998,85.589996,86.099998,1472000,82.483948
"795",86.150002,86.300003,85.330002,85.589996,1267200,81.995365
"796",85.419998,86.190002,84.809998,85.110001,1136300,81.535528
"797",85.410004,86.040001,85.019997,85.459999,1309900,81.870827
"798",85.400002,85.790001,85.089996,85.489998,816400,81.899566
"799",85.379997,85.919998,85.129997,85.519997,1417000,81.928305
"800",85.830002,86.160004,85,85.93,936200,82.321089
"801",85.75,86.07,85.599998,85.900002,1058500,82.29235
"802",85.489998,85.669998,84.82,85.010002,837400,81.439729
"803",84.800003,85.449997,84.760002,84.980003,1131400,81.41099
"804",84.709999,84.75,84.110001,84.160004,1089000,80.625429
"805",84.150002,84.879997,84.089996,84.610001,871000,81.056527
"806",84.440002,84.879997,83.949997,84.080002,1142600,80.548787
"807",84.220001,85.089996,84.080002,84.93,671500,81.363087
"808",85,85.239998,84.379997,85.150002,867800,81.573849
"809",85.199997,85.25,84.260002,84.260002,962700,80.721228
"810",83.5,84.239998,83.099998,83.470001,1145400,79.964406
"811",83.489998,83.730003,83.18,83.43,931700,79.926085
"812",83.260002,83.739998,83.080002,83.339996,613300,79.839861
"813",83.610001,83.610001,82.800003,83.169998,920400,79.677002
"814",84.139999,84.379997,83.330002,83.830002,1058900,80.309287
"815",83.580002,84.330002,83.32,84.110001,862800,80.577526
"816",84.040001,84.800003,83.919998,84.459999,1207300,80.912825
"817",84.730003,84.839996,83.32,84.300003,860000,80.759549
"818",84.360001,85.82,84.360001,85.790001,960100,82.18697
"819",86.440002,86.550003,85.949997,86.519997,1186100,82.886307
"820",86.57,87.699997,86.449997,87.699997,1110200,84.016749
"821",87.580002,87.580002,86.980003,87.139999,927000,83.48027
"822",87.230003,87.800003,87.150002,87.610001,640700,83.930532
"823",88.580002,88.730003,88.18,88.370003,882300,84.658616
"824",88.370003,88.879997,88.370003,88.760002,812000,85.032236
"825",88.279999,89.419998,87.959999,89.290001,1073500,85.966127
"826",89.459999,90.209999,89.43,89.809998,951200,86.466766
"827",89.889999,90.699997,89.68,89.980003,1658300,86.630443
"828",89.879997,90.059998,89.43,89.769997,837800,86.428254
"829",89.470001,90.110001,89.419998,89.550003,1232400,86.21645
"830",89.699997,90.32,89.5,90.099998,849300,86.745972
"831",90.150002,90.550003,89.540001,90.019997,693200,86.668948
"832",89.809998,89.839996,89.300003,89.650002,752800,86.312726
"833",89.059998,89.669998,88.830002,89.260002,1133700,85.937245
"834",89.309998,89.709999,89.029999,89.260002,680500,85.937245
"835",88.919998,89.290001,88.339996,89.290001,1085100,85.966127
"836",89.040001,89.160004,88.110001,88.300003,684000,85.012982
"837",88.290001,88.889999,88.120003,88.870003,650700,85.561763
"838",88.379997,88.980003,87.860001,88.5,722400,85.205534
"839",88.82,89.029999,87.940002,87.980003,1211600,84.704895
"840",88.07,88.279999,87.339996,87.580002,801500,84.319783
"841",88.400002,89.5,88.400002,89.379997,1131100,86.052773
"842",89.18,90.279999,89.099998,90.160004,764600,86.803743
"843",89.690002,90.459999,89.559998,90.379997,581900,87.015547
"844",90.059998,90.519997,89.669998,89.760002,691300,86.418632
"845",90.220001,91.419998,90.110001,91.400002,855300,87.997581
"846",90.779999,92.290001,90.690002,92.209999,714300,88.777426
"847",92.660004,92.830002,92,92.709999,965000,89.258813
"848",92.470001,93.339996,92.470001,93.160004,702700,89.692066
"849",93.940002,94.199997,93.43,93.93,1193500,90.433399
"850",93.839996,93.959999,92.739998,93.190002,855000,89.720948
"851",93.769997,93.790001,92.669998,92.940002,1602000,89.480255
"852",92.870003,93.489998,92,92.199997,1731000,88.767796
"853",92.260002,92.879997,92.199997,92.599998,1117900,89.152908
"854",93.010002,93.25,92.709999,93.239998,829200,89.769083
"855",93.199997,93.379997,92.32,92.739998,854800,89.287695
"856",92.870003,92.889999,92.07,92.080002,938300,88.652268
"857",92.099998,92.269997,91.830002,92.089996,799900,88.661891
"858",92.43,92.699997,92.239998,92.589996,460400,89.143278
"859",92.5,92.839996,92.220001,92.830002,750900,89.374349
"860",93,94,93,93.900002,1188200,90.404517
"861",94,94.199997,93.449997,93.540001,1003800,90.057918
"862",93.519997,94.370003,93.519997,94.32,964800,90.808881
"863",94.120003,94.730003,93.989998,94.540001,656400,91.020692
"864",94.169998,94.389999,92.599998,92.910004,1279100,89.451373
"865",92.800003,93.980003,92.550003,93.970001,826100,90.471911
"866",94.010002,94.800003,93.620003,94.779999,884600,91.251756
"867",94.690002,94.989998,94.639999,94.82,700500,91.290268
"868",94.75,95.150002,94.220001,94.720001,645000,91.193992
"869",94.739998,95.019997,94.540001,94.699997,509700,91.174732
"870",94.599998,95.169998,94.230003,94.559998,1133200,91.039945
"871",94.910004,96.330002,94.739998,96.120003,934500,92.541878
"872",95.959999,96.900002,95.860001,96.839996,466600,93.235069
"873",97.019997,97.279999,96.93,97.040001,496000,93.427628
"874",97.040001,97.389999,96.82,97.110001,902200,93.495022
"875",97.110001,97.440002,97,97.339996,653300,93.716456
"876",97.470001,97.790001,96.400002,96.449997,541400,92.859588
"877",96.349998,96.449997,95.370003,95.449997,1399300,91.896813
"878",95.129997,96.190002,94.940002,95.400002,1359900,91.848679
"879",94.860001,95.940002,93.389999,94.099998,1450500,90.597069
"880",93.75,94.040001,92.989998,93.089996,1341300,89.624665
"881",94.120003,95.089996,93.900002,94.849998,682600,91.31915
"882",94.980003,95.110001,94.43,94.769997,721900,91.242126
"883",94.470001,95,94.120003,94.120003,1011200,90.616329
"884",94.269997,94.379997,93.32,93.440002,1357300,89.961642
"885",93.370003,93.839996,92.809998,92.849998,1163700,89.393601
"886",92.959999,93.410004,92.769997,92.980003,684700,89.518767
"887",93.400002,93.540001,93.019997,93.120003,870400,89.653554
"888",93.059998,93.25,92.389999,92.540001,828800,89.095143
"889",92.57,92.879997,91.910004,92.830002,1996200,89.801327
"890",92.459999,93.830002,92.379997,93.629997,993600,90.575222
"891",93.860001,94.900002,93.860001,94.440002,1839900,91.3588
"892",94.940002,95.129997,94.43,94.580002,585400,91.494232
"893",94.690002,95.279999,94.510002,95.220001,323400,92.11335
"894",95.309998,96.07,95.040001,95.82,944900,92.693773
"895",95.889999,96.160004,95.470001,95.75,439000,92.626057
"896",95.620003,96.379997,95.510002,96.139999,470200,93.003333
"897",96.360001,96.82,96.260002,96.629997,690500,93.477344
"898",96.410004,96.410004,94.669998,95,1070700,91.900527
"899",94.730003,95.110001,93.620003,93.839996,1488300,90.77837
"900",94.419998,94.690002,93.57,93.760002,1078500,90.700985
"901",92.790001,93.860001,92.790001,93.199997,1418500,90.159251
