"","UNP.Open","UNP.High","UNP.Low","UNP.Close","UNP.Volume","UNP.Adjusted"
"447",113.360001,114.870003,112.760002,113.150002,7557000,53.081572
"448",112.480003,113.690002,112.209999,113.010002,3227600,53.015895
"449",112.379997,112.480003,110.699997,111.839996,4173800,52.467015
"450",111.860001,112.709999,111.190002,112.309998,2792000,52.687505
"451",111.220001,111.360001,109.440002,110.040001,5658800,51.622591
"452",110.410004,110.550003,108.650002,108.889999,4462000,51.083096
"453",109.480003,111.489998,109.349998,111.330002,5025600,52.227764
"454",111.459999,111.699997,110.239998,110.510002,3805600,51.843081
"455",110.220001,110.529999,107.209999,107.910004,7129400,50.623355
"456",107.160004,107.690002,104.949997,107.400002,7092200,50.3841
"457",107.889999,108.489998,107.18,107.480003,4028000,50.421631
"458",107.330002,110.059998,107.040001,109.599998,6446200,51.416175
"459",109.110001,109.459999,105.900002,107.75,8841600,50.548293
"460",106.989998,109.160004,106.989998,108.379997,7323200,50.843841
"461",107.849998,109.32,107.559998,108.650002,4516800,50.970507
"462",107.339996,107.339996,106.099998,106.18,5228000,49.811766
"463",105.75,106.559998,104.080002,104.980003,8885200,49.248816
"464",106.339996,107.190002,105.620003,105.800003,4492600,49.633499
"465",106.120003,109.169998,105.849998,108.800003,5512600,51.040876
"466",108.279999,108.68,107.5,108.040001,4820600,50.68434
"467",108.339996,109.5,107.940002,108.089996,4704400,50.707794
"468",108.559998,109.669998,108.25,109.199997,4990400,51.228524
"469",109.25,110.470001,108.75,109.650002,5996000,51.439632
"470",107.269997,110.339996,104.339996,105.699997,14551600,49.586584
"471",105.889999,107.419998,104.830002,107.260002,8446200,50.318422
"472",105.839996,109.059998,105.75,109,10374600,51.1347
"473",108.889999,110.519997,108.889999,110.519997,6313200,51.847769
"474",111.190002,113.660004,110.730003,113.489998,7972400,53.241073
"475",113.169998,113.559998,112.080002,113.370003,4151000,53.184781
"476",114.059998,114.480003,113.309998,113.889999,4053600,53.428724
"477",113.730003,113.940002,112,112.440002,3626400,52.748494
"478",112.709999,115.699997,112.699997,114.809998,6004000,53.860319
"479",113.760002,115.550003,113.370003,115.040001,4387200,53.96822
"480",115.129997,116.139999,113.989998,114.059998,5028600,53.508475
"481",113.949997,114.25,112.779999,113.599998,5860200,53.292677
"482",113.029999,114.169998,112.75,113.629997,3857600,53.306751
"483",113.110001,113.260002,111.510002,113.080002,6045200,53.048734
"484",111.809998,113.029999,111.650002,111.889999,7416400,52.490473
"485",112.870003,114.139999,111.940002,112.410004,3714000,52.73442
"486",111.860001,113.5,111.849998,112.18,4016000,52.62652
"487",111.110001,111.849998,110.269997,111.07,4514000,52.10579
"488",110.800003,113.779999,110.559998,112.410004,6750400,52.73442
"489",113.019997,114.18,111.910004,112,5087600,52.542077
"490",112.110001,113.519997,107.660004,108.160004,9541600,50.740636
"491",108.330002,110.010002,106.879997,107.169998,6892200,50.276199
"492",107.599998,110.309998,107.209999,110.18,4182400,51.688268
"493",110.650002,113.349998,110.349998,111.379997,5951200,52.251218
"494",110.379997,113.019997,109.410004,112.489998,4842000,52.771948
"495",113.059998,113.540001,111.480003,112.889999,4172400,52.959599
"496",112.440002,112.910004,111.400002,111.879997,3085600,52.485781
"497",112.419998,112.849998,111.5,112.589996,3428800,53.103649
"498",111.57,111.639999,109.68,109.860001,4275600,51.816033
"499",109.720001,112.459999,108.709999,111.400002,5181400,52.542382
"500",109.699997,110.529999,108.010002,108.110001,6122600,50.990636
"501",108.169998,108.489998,105.139999,106.449997,6250600,50.207687
"502",105.919998,107.639999,105.519997,107.080002,4640000,50.504832
"503",107.379997,110.239998,107.349998,110.18,4089000,51.966962
"504",112.18,113,110.040001,110.279999,4941000,52.014127
"505",109.730003,110.760002,108.620003,110.639999,4000600,52.183923
"506",111.279999,111.959999,109.43,109.610001,3345000,51.698119
"507",110,112.220001,109.769997,112.169998,4125400,52.905555
"508",111.160004,113.629997,111.07,112.300003,3973800,52.966873
"509",112.550003,114.209999,111.610001,113.639999,3502200,53.598889
"510",114.699997,115.419998,114,114.870003,6620600,54.179026
"511",114.519997,118.989998,114.330002,118.190002,5787000,55.744921
"512",119.059998,119.82,118.019997,118.410004,5313800,55.848686
"513",117.849998,117.959999,116.199997,117.290001,5617200,55.320431
"514",117.519997,118.589996,115.330002,115.459999,6607200,54.457301
"515",113,116.540001,113,116.480003,19708600,54.938391
"516",115.190002,115.330002,112.879997,113.93,4326000,53.735669
"517",114.290001,115.010002,112.959999,114.68,3901200,54.08941
"518",114.870003,115.419998,114.080002,114.790001,2754800,54.141293
"519",114.300003,115.559998,112.599998,115.32,3695400,54.391269
"520",117.279999,119.330002,116.889999,119.309998,5701200,56.273172
"521",119.889999,119.940002,117.260002,118.559998,3735200,55.919431
"522",118.739998,118.959999,118.150002,118.949997,2283200,56.103376
"523",118.540001,118.919998,117.690002,118.25,6114800,55.773219
"524",117.099998,117.589996,116.419998,116.75,7092600,55.065736
"525",116.419998,118.459999,116.370003,117.989998,4963000,55.650588
"526",118.919998,119.239998,115.959999,116.459999,3938200,54.928956
"527",116.349998,117.480003,115.830002,116.519997,4424600,54.957254
"528",115.470001,117,115.379997,116.290001,3718600,54.848776
"529",116.480003,118.440002,116.050003,118.150002,4921000,55.726054
"530",117.669998,118.870003,117.550003,117.959999,3262200,55.636439
"531",118.470001,119.25,117.220001,118.339996,3746800,55.815666
"532",117.75,119.339996,117.339996,118.599998,6499600,55.938298
"533",119.489998,123.559998,119.279999,122.769997,11078400,57.905099
"534",122.099998,122.349998,118.989998,119.599998,7558600,56.409953
"535",117.779999,118.529999,116.709999,117.290001,5968200,55.320431
"536",117.099998,118.610001,115.699997,116.790001,4775400,55.084603
"537",117.129997,118.019997,116.029999,117.389999,5904000,55.367595
"538",119.639999,121,119.349998,120.809998,4896600,56.980655
"539",121.760002,123.349998,121.349998,122.480003,4411200,57.768322
"540",122.360001,123.669998,121.870003,123.139999,3575000,58.079612
"541",122.93,123.779999,122.370003,122.610001,2995800,57.829636
"542",123.089996,123.230003,121.18,121.589996,3411400,57.348546
"543",120.900002,122.360001,120.309998,121.800003,3551200,57.447596
"544",123.93,126.910004,123.690002,124.540001,5972000,58.73993
"545",125.110001,125.199997,123.370003,123.389999,2637800,58.197526
"546",124.290001,124.519997,123.230003,123.25,3188400,58.131495
"547",123.220001,123.389999,121.550003,122,3609600,57.541926
"548",121.599998,122.25,120.75,121.290001,3046000,57.207051
"549",121.010002,122.5,120.800003,122.010002,3318600,57.546643
"550",121.550003,122.040001,121.160004,121.690002,3090200,57.395714
"551",122.480003,122.5,121.379997,121.68,2512200,57.390996
"552",121.290001,124,121.230003,123.709999,3894200,58.348456
"553",123.440002,125.330002,123.349998,124.919998,3953400,58.919158
"554",124.900002,125.540001,124.370003,125.010002,2925200,58.961609
"555",125,125.25,123.699997,124.32,2834400,58.636166
"556",124.459999,125.339996,124.080002,124.720001,2422400,58.824828
"557",124.290001,125.139999,123.739998,124.690002,2447200,58.810679
"558",124.470001,124.470001,122.919998,123.790001,2455400,58.386189
"559",123.339996,124.43,123.080002,123.989998,2573200,58.480519
"560",124.25,124.5,123.269997,123.650002,2175000,58.320158
"561",123.580002,124.480003,123.25,123.5,2554400,58.249409
"562",123.440002,123.510002,122.629997,122.779999,3273400,58.192532
"563",122.089996,122.239998,121.220001,121.400002,2409000,57.538471
"564",121.919998,122.199997,121.089996,121.440002,2950200,57.55743
"565",121.57,122.860001,120.629997,122.260002,3864400,57.946075
"566",122,122,118.559998,119.230003,5128800,56.509984
"567",119.889999,121.599998,119.699997,121.239998,3634000,57.462636
"568",120.779999,122.379997,120.760002,122.25,3504000,57.941335
"569",122.279999,123.370003,121.989998,122.860001,2877000,58.230449
"570",122.849998,124.5,122.769997,124.190002,2788400,58.860814
"571",124.050003,125.199997,123.779999,124.940002,2272600,59.216282
"572",124.730003,127.07,123.800003,126.470001,3158000,59.941437
"573",126.849998,129.270004,126.279999,128.429993,5891600,60.87039
"574",128.289993,128.289993,126.150002,126.910004,3518800,60.149979
"575",126.550003,126.709999,125.309998,126.620003,2943200,60.012531
"576",125.239998,125.839996,123.510002,125.050003,4291200,59.268418
"577",121.129997,122.339996,119.459999,120.949997,10183600,57.325188
"578",121.269997,121.43,119.269997,119.370003,6768400,56.576338
"579",118.760002,121.449997,118.599998,121.110001,4223200,57.401023
"580",121.449997,121.980003,120.209999,120.379997,4047200,57.055032
"581",119.989998,120.599998,118.510002,118.919998,4062200,56.363054
"582",119.400002,119.589996,118.050003,118.510002,5436200,56.168734
"583",118.120003,119.029999,116.860001,118.699997,5108200,56.258783
"584",118.980003,119.279999,118.120003,118.529999,3716000,56.178211
"585",119.190002,119.480003,118.199997,119.099998,3441600,56.448367
"586",119.43,120.720001,118.790001,120.639999,3515600,57.178262
"587",121.349998,122.57,120.800003,121.57,3938400,57.619043
"588",122.279999,123.150002,121.639999,122.160004,2937000,57.89868
"589",121.940002,123.190002,121.690002,122.639999,1920200,58.126178
"590",122.800003,123.449997,121.260002,121.260002,2925000,57.472117
"591",121.25,121.839996,120.400002,120.93,2271000,57.315711
"592",121.949997,122.120003,120.900002,120.919998,3067400,57.31097
"593",121.32,121.980003,120.120003,121.050003,3371400,57.372587
"594",121.18,121.93,119.769997,120.93,3294200,57.315711
"595",122.029999,123.639999,121.330002,123.400002,3164000,58.486387
"596",123.129997,123.989998,121.379997,123.730003,5034200,58.642794
"597",124.050003,128.380005,123.120003,125.339996,6809200,59.405862
"598",125.559998,125.900002,123.120003,123.769997,5071000,58.661749
"599",123.790001,125.169998,123.269997,124.339996,3568600,58.931905
"600",122.970001,123.720001,121.93,123.220001,3779600,58.401074
"601",123.43,123.699997,120.300003,120.870003,4859400,57.287274
"602",121.889999,122.940002,120.949997,121.639999,4125200,57.65222
"603",121.839996,123.849998,121.32,123.610001,4474400,58.585917
"604",124.589996,125,122.589996,123.029999,3455000,58.311021
"605",123.32,126.349998,123.199997,125.970001,6143200,59.704458
"606",126.190002,126.919998,123.970001,123.980003,3433200,58.761283
"607",123.199997,124.599998,123,123.739998,2306600,58.647531
"608",124.059998,125.5,123.559998,124.760002,3208800,59.13097
"609",123.360001,124.410004,121.309998,122.139999,3851600,57.889199
"610",121.870003,122.489998,120.800003,121.029999,3974400,57.363106
"611",120.760002,121.769997,120,120.25,2788200,56.993419
"612",120.540001,122.190002,120.389999,121.769997,2695400,57.713833
"613",120.690002,122.580002,120.599998,121.32,2305200,57.500554
"614",121.5,121.959999,117.169998,117.459999,5811600,55.671077
"615",117.839996,118.510002,116.519997,117.989998,4020000,55.922274
"616",118.050003,118.620003,116.059998,117.559998,4974600,55.718472
"617",118.610001,119.720001,118.190002,119.709999,4206000,56.737481
"618",119.599998,120.410004,118.5,120.029999,3059800,56.889148
"619",120.449997,120.730003,119.540001,120.040001,2432200,56.893888
"620",120,122,120,121.980003,1590600,57.813368
"621",121.489998,122.209999,121.080002,121.870003,2671000,57.761232
"622",121.25,123.339996,120.790001,122.25,2794600,57.941335
"623",120.82,122.82,119.970001,122.790001,2951200,58.527612
"624",123.379997,123.669998,122.089996,123.160004,3766200,58.703973
"625",122.959999,123.139999,121.919998,122.779999,4221800,58.522845
"626",123.68,124.050003,121.239998,121.43,3869200,57.879371
"627",121.629997,122.779999,121.309998,122.370003,2663000,58.327421
"628",122.57,123.580002,121.309998,122.860001,4179400,58.560978
"629",122.779999,124.150002,122.129997,123.129997,1881400,58.689671
"630",123.68,124,122.839996,123.949997,2399200,59.080522
"631",124.029999,125.410004,123.839996,125.230003,3031000,59.690635
"632",125.400002,125.580002,123.510002,123.589996,3755800,58.908929
"633",124.360001,126.199997,123.769997,124.699997,3734200,59.438008
"634",124.809998,125.709999,124.160004,124.690002,3292000,59.433244
"635",123.620003,125.470001,123.620003,124.279999,3689600,59.237817
"636",124.900002,125.879997,124.160004,125.690002,4816000,59.909892
"637",125.510002,127.410004,125.07,127.160004,5497600,60.610566
"638",127.550003,127.550003,125.75,125.769997,2693600,59.948021
"639",125.75,126.150002,125.07,126.120003,2976000,60.114851
"640",124.860001,126.160004,124.290001,125.68,5378600,59.905125
"641",125.400002,125.580002,124.849998,125.5,1142800,59.819328
"642",125.610001,125.690002,124.389999,124.709999,1819400,59.442776
"643",124.589996,125.010002,123.309998,124.620003,2575200,59.399879
"644",124.029999,125.239998,123.480003,123.540001,1924800,58.885098
"645",123.25,125.82,123.010002,125.720001,3022000,59.924191
"646",128.240005,129.330002,127.32,128.460007,4572800,61.230209
"647",128.25,130.350006,128.089996,128.639999,3647200,61.316003
"648",128.839996,130.979996,128.300003,130.889999,2994800,62.388461
"649",130.399994,130.490005,129.160004,130.270004,2467200,62.092941
"650",130.089996,130.399994,129,130.179993,2360400,62.050037
"651",130.589996,131.779999,130.279999,130.889999,2188200,62.388461
"652",131.100006,131.75,129.929993,131.089996,3252600,62.483789
"653",131.449997,132.089996,130.679993,130.970001,3058200,62.426593
"654",131.020004,132,130.979996,131.339996,1664800,62.602951
"655",130.979996,131.649994,130.410004,131.440002,1659200,62.650619
"656",130.970001,131.809998,130.649994,131.360001,2030600,62.612486
"657",132.199997,132.270004,131.169998,131.669998,3135400,62.760246
"658",132.080002,132.520004,130.800003,132.490005,4041200,63.1511
"659",132.460007,133.820007,132.380005,133.720001,4833400,63.737376
"660",133.520004,136.190002,133.520004,135.350006,7295400,64.514314
"661",134.449997,135.5,132.130005,133.839996,8240600,63.794571
"662",134.529999,135.419998,133.259995,134.770004,5000400,64.237857
"663",135.199997,135.199997,132.330002,132.869995,4223000,63.332222
"664",132.789993,134.979996,132.699997,134.759995,5077200,64.233086
"665",133.970001,133.970001,130.5,131.169998,7019000,62.521922
"666",131.259995,132.429993,130.919998,131.460007,3792200,62.660154
"667",132.839996,134.139999,132.380005,133.960007,4580200,63.851774
"668",132.75,133.479996,131.770004,131.990005,4016200,62.912776
"669",132.5,133.550003,132.110001,133.139999,3359600,63.460919
"670",132.350006,133.350006,132.350006,133.240005,3918800,63.508586
"671",133.029999,133.330002,131.509995,132,4032600,62.91754
"672",132.380005,133.160004,132.199997,133.149994,3439800,63.465683
"673",133.059998,134.259995,132.919998,133.419998,2562400,63.59438
"674",133.479996,134.850006,133.259995,134.669998,2777400,64.19019
"675",134.919998,135.789993,134.809998,135.289993,4591800,64.485709
"676",134.610001,136.179993,134.5,136.169998,3769200,64.905162
"677",136.289993,137.029999,136.25,136.830002,5727600,65.219751
"678",137.320007,137.630005,136.119995,137.529999,4356600,65.553403
"679",137.759995,138,134.679993,134.720001,7028400,64.214024
"680",134.360001,134.850006,133.880005,134.25,4811000,63.989998
"681",134.529999,136.279999,134.009995,136.020004,2995000,64.833667
"682",136.600006,137.600006,133.149994,133.179993,4231600,63.479981
"683",133.699997,134.479996,132.789993,133.940002,3681600,64.174725
"684",133.949997,137.259995,133.449997,136.710007,4601400,65.501918
"685",137.149994,138.509995,136.440002,137.110001,5579800,65.693568
"686",136.410004,137.550003,135.5,136.570007,3058800,65.434841
"687",136.270004,138.539993,136.080002,138.350006,3182600,66.287692
"688",139.110001,139.759995,138.220001,139.080002,3330800,66.637455
"689",140,140.839996,138.369995,138.960007,2966600,66.579962
"690",138.889999,139.229996,136.25,137.020004,3782400,65.650448
"691",137.649994,139.130005,137,138.699997,2666000,66.455383
"692",138.770004,139.990005,138.729996,139.690002,2554200,66.929725
"693",140,140.169998,138.300003,139,2331600,66.599124
"694",138.860001,139.800003,138.119995,139.559998,2477400,66.867436
"695",140,141.119995,139.520004,141,3144800,67.557385
"696",140.360001,141.779999,140.149994,141.690002,4888600,67.887986
"697",139.899994,141.570007,139.820007,140.210007,4153800,67.178875
"698",140.229996,140.770004,138.779999,139.580002,3777200,66.87702
"699",140.75,140.960007,138.699997,139.130005,3969400,66.661413
"700",138.25,139.25,137.729996,138.369995,4511800,66.297269
"701",138.729996,139.330002,138.070007,139.139999,3637400,66.666202
"702",139.960007,140.259995,136.899994,137.190002,4657800,65.731899
"703",138.279999,139.720001,138.020004,139.479996,3189200,66.829104
"704",138.610001,140.919998,138.220001,140.830002,3905200,67.475933
"705",141.100006,143,140.820007,142.410004,4166200,68.23296
"706",142.410004,142.970001,139.919998,140.100006,2735000,67.12617
"707",141.020004,142.660004,140.440002,140.820007,4067800,67.471145
"708",140.820007,141.380005,138.350006,138.839996,4445600,66.522461
"709",138.589996,138.820007,136.860001,138.460007,5253000,66.340397
"710",136.289993,138.789993,136,138.539993,3861200,66.378721
"711",138.399994,139.960007,138.270004,139.619995,2522200,66.896182
"712",140.029999,140.649994,138.880005,139.729996,2687400,66.948887
"713",140,141.550003,139.820007,141.300003,3428000,67.701125
"714",141.729996,142.419998,140.490005,141.399994,3628000,67.749034
"715",141.399994,142.369995,140.509995,141.270004,3634400,67.686752
"716",140.460007,140.520004,135.75,135.759995,5059000,65.046739
"717",137.009995,139.839996,136.869995,139.610001,4191400,66.891394
"718",138.770004,138.910004,136.169998,136.940002,5513800,65.612116
"719",140.460007,143.630005,139.820007,142.460007,7812200,68.256918
"720",143.229996,146.039993,142.460007,145.850006,5384200,69.88117
"721",146.050003,148.199997,145.270004,147.440002,4932200,70.642985
"722",147.949997,148.389999,146.339996,147.429993,3959600,70.638189
"723",147.830002,148.100006,146.110001,147.300003,3961800,70.575908
"724",148.130005,149.270004,147.440002,148.220001,2913200,71.016707
"725",148.419998,148.710007,147.330002,147.520004,1927000,70.681317
"726",147.070007,147.929993,146.479996,147.419998,3148200,70.633401
"727",147.490005,148,146.320007,147.960007,3405600,70.892135
"728",147.669998,148.600006,145.389999,145.669998,2630800,69.794923
"729",145.889999,147.850006,145.860001,147.169998,3015800,70.513618
"730",148.75,151.139999,148.610001,149.429993,4007200,71.59645
"731",149.600006,151.740005,149.559998,151.399994,3009400,72.540338
"732",151.990005,154,151.660004,153.720001,3687400,73.651924
"733",153.050003,155.449997,152.5,155.380005,3576400,74.447282
"734",154.690002,155.279999,153.149994,153.669998,3412000,73.627966
"735",154,154.869995,153.009995,154.300003,2284200,73.92982
"736",153.970001,155.089996,152.580002,153.899994,2297000,73.738164
"737",153.800003,157.089996,153.539993,156.940002,3341000,75.194724
"738",156.139999,158.110001,155.839996,158.029999,2730800,75.716975
"739",157.490005,158.830002,156.660004,157.039993,2703600,75.242633
"740",157.789993,159.940002,156.860001,159.910004,3081200,76.617742
"741",159.699997,160.600006,158.899994,159.630005,3068200,76.483586
"742",159.509995,160.460007,158.100006,158.460007,4002000,75.923004
"743",158.449997,161,157.350006,157.589996,3729800,75.506156
"744",156.009995,156.710007,154.720001,156.070007,3447200,74.777883
"745",155.559998,157.169998,154.309998,156.809998,2687800,75.132435
"746",158.779999,159.580002,157.229996,157.740005,3902000,75.57803
"747",156.300003,157.429993,155.330002,156.130005,2735200,75.135292
"748",156.699997,158.5,156.190002,157.169998,2806200,75.635774
"749",156.320007,159.100006,154.619995,154.619995,4238600,74.408622
"750",155.199997,156.139999,153.869995,155.889999,4171400,75.019793
"751",156.320007,158.25,155.130005,155.720001,3296200,74.937984
"752",154.800003,155.220001,150.690002,151.690002,4797600,72.998606
"753",151.479996,154.509995,151.229996,154.5,3438800,74.350876
"754",156,159.210007,155.380005,158.130005,4727000,76.097763
"755",158.600006,159.029999,156.470001,157.080002,2278800,75.592465
"756",155.75,157.330002,154.710007,154.820007,3075800,74.504875
"757",156.110001,156.850006,153.889999,154.320007,2300600,74.264257
"758",154.029999,157.380005,153.360001,156.949997,2528600,75.529902
"759",156.699997,159.110001,156.110001,157.020004,2392400,75.563592
"760",158.070007,158.199997,155,155.970001,3258200,75.058293
"761",156.169998,158.100006,155.589996,157.949997,2066200,76.011137
"762",157.630005,158.199997,155.639999,155.660004,2357400,74.909111
"763",154.059998,154.809998,152.429993,153.179993,4776000,73.715642
"764",154.520004,154.520004,151.320007,152.690002,5316200,73.479841
"765",150.600006,151.080002,148.449997,149.339996,4572200,71.8677
"766",151.009995,153.970001,150.050003,153.419998,4644800,73.831141
"767",154.880005,156.889999,154.699997,156.300003,4001000,75.217101
"768",157.050003,157.639999,155.179993,155.339996,4045200,74.755112
"769",154.940002,156.169998,154.229996,154.279999,4629400,74.245004
"770",155.649994,157.149994,155.139999,155.419998,2562000,74.793612
"771",155.270004,156.960007,154.399994,155.199997,3043200,74.68774
"772",154.580002,155.729996,153.660004,155.300003,1713600,74.735866
"773",156.410004,157.550003,155.710007,157.479996,1771000,75.784956
"774",157.589996,157.850006,155.210007,156.25,3600000,75.193038
"775",157.240005,160.270004,157.240005,159.410004,3247400,76.713744
"776",159.009995,159.009995,156.910004,157.630005,3712800,75.857145
"777",158.5,159.699997,157.309998,159.360001,3608000,76.689681
"778",158.350006,161.699997,158.070007,160.75,3118400,77.358598
"779",161.080002,161.690002,159.449997,159.800003,2892400,76.901426
"780",160.729996,160.759995,158.529999,159.220001,2744000,76.622308
"781",160.300003,161.669998,159.240005,159.679993,3140800,76.843672
"782",159.899994,162.300003,157.699997,161.360001,3815400,77.652152
"783",161.100006,163.479996,160.339996,163.360001,3376200,78.614623
"784",163.800003,165.179993,162.789993,163.279999,2882800,78.576123
"785",163.360001,163.690002,161.509995,161.660004,2804600,77.796524
"786",161.600006,162.220001,159.020004,159.399994,3566600,76.708927
"787",159.529999,160.130005,158.050003,160.080002,2892600,77.036171
"788",159.759995,160.210007,157.220001,159.399994,2568000,76.708927
"789",159.039993,159.130005,157.149994,157.220001,3337400,75.659837
"790",159.25,160.259995,157.550003,158.720001,3286000,76.38169
"791",158.970001,160.630005,158.5,158.589996,3074000,76.319127
"792",159.940002,163.160004,159.550003,162.770004,3430000,78.330695
"793",163.039993,164.550003,162.080002,163.369995,2522800,78.619432
"794",162.809998,163.309998,161.270004,161.970001,2174000,77.945706
"795",161.520004,161.800003,159.479996,160,3085800,76.997671
"796",159.309998,159.649994,158.679993,159.080002,3061000,76.554935
"797",160.020004,161.690002,159.949997,160.550003,2349800,77.262352
"798",160.479996,160.559998,158.610001,159.789993,2519600,76.896608
"799",158.889999,159.949997,158.600006,159.169998,1573200,76.598245
"800",159.190002,161.169998,158.720001,160.190002,1843000,77.089107
"801",159.800003,160.179993,158.449997,158.589996,2058400,76.319127
"802",157.529999,157.820007,155.619995,156.779999,2812600,75.448092
"803",156.440002,158.509995,156.089996,157.929993,2870600,76.00151
"804",157.770004,158.020004,156.380005,156.479996,2846600,75.30372
"805",156.520004,157.75,155.649994,156.440002,2920400,75.284474
"806",156.5,156.800003,154.509995,154.869995,3790000,74.528931
"807",155.300003,158.889999,155.300003,158.600006,2981600,76.323944
"808",158.789993,158.789993,156.929993,158.059998,2543800,76.064073
"809",158.149994,158.279999,156.529999,156.529999,2272000,75.327784
"810",155.119995,156.059998,153.529999,153.589996,4527800,73.91295
"811",152.949997,154.660004,152.039993,154,3345800,74.493422
"812",153.800003,155.160004,153.630005,154.149994,2914200,74.565978
"813",154.699997,155.330002,153.070007,153.539993,2573800,74.270906
"814",154.899994,155.809998,152.619995,153.740005,2922200,74.367657
"815",153.710007,155.940002,153.639999,155.309998,2289400,75.127099
"816",155.119995,156.880005,155.119995,156.119995,1837200,75.518914
"817",156.520004,157.399994,154.809998,154.919998,3373800,74.938447
"818",155.649994,157.029999,154.940002,156.630005,2657400,75.765617
"819",157.619995,158.130005,157.210007,157.25,3369800,76.065524
"820",158.119995,158.539993,156.929993,157.25,4507400,76.065524
"821",157.25,157.449997,154.949997,155,3844400,74.977146
"822",154.960007,155.460007,154.139999,154.75,4651200,74.856215
"823",156.919998,157.220001,156.080002,156.360001,3871200,75.63501
"824",155.970001,157.759995,155.570007,157.440002,2716200,76.157432
"825",157.410004,160.149994,156.759995,159.5,3822800,77.153902
"826",160.360001,161.630005,160,160.869995,4031000,77.8166
"827",160.660004,161.910004,159.389999,159.550003,3904800,77.178089
"828",159.089996,159.429993,157.779999,159.220001,3048600,77.01846
"829",159,160.289993,158.039993,159.240005,2923000,77.028136
"830",159.339996,159.360001,157.369995,157.460007,3007200,76.167109
"831",157.300003,158.320007,157.179993,157.949997,1854800,76.404129
"832",157.419998,157.699997,155.729996,156.589996,3345800,75.746264
"833",155.029999,157.029999,154.649994,155.339996,4058000,75.14161
"834",155.460007,157.589996,155.330002,156.679993,3539800,75.789798
"835",156.110001,156.5,154.759995,156.130005,4794600,75.523756
"836",156.119995,156.169998,154.360001,155.380005,3703000,75.160963
"837",153.550003,154.600006,153.399994,153.899994,8372200,74.445047
"838",152.919998,153.839996,152.470001,152.729996,3804800,73.879091
"839",152.869995,154.119995,152,152.169998,3665800,73.608207
"840",152.610001,153.050003,151.660004,152.410004,3586200,73.724304
"841",153.960007,157.350006,153.529999,157.130005,4215600,76.007479
"842",157.039993,158.070007,156.539993,157.369995,3154000,76.123568
"843",156.360001,157.529999,156.009995,157.259995,2392800,76.070358
"844",157.039993,157.460007,156.220001,156.309998,2908600,75.610822
"845",157.149994,157.990005,155.910004,157.160004,3610600,76.02199
"846",156.5,156.740005,150.429993,151.160004,14318400,73.119649
"847",152,153.619995,151.369995,152.100006,12028800,73.574351
"848",152.100006,154.110001,152.070007,153.899994,5827200,74.445047
"849",154.259995,156.550003,153.940002,154.729996,6587600,74.846538
"850",154.639999,155.460007,153.360001,154.899994,5554600,74.92877
"851",155.149994,155.399994,153.800003,154.149994,5136600,74.565978
"852",154.179993,154.229996,152.309998,152.360001,5714000,73.700116
"853",152.589996,152.75,152.009995,152.089996,4737400,73.569509
"854",152.389999,152.800003,149.899994,150.570007,6424400,72.834254
"855",149.729996,151.199997,149.229996,150.589996,8434400,72.843923
"856",150.679993,152.270004,150.300003,151.399994,5525400,73.235738
"857",152.110001,153.149994,151.429993,152.770004,5386800,73.898444
"858",153.710007,153.940002,153.240005,153.759995,3977800,74.377326
"859",153.259995,153.589996,152.960007,153.210007,4947600,74.111284
"860",153.860001,154.619995,153.610001,154.25,4430200,74.614353
"861",154.639999,156.320007,153.559998,154.139999,6265200,74.561143
"862",153.529999,155.100006,152.75,155.039993,5011000,74.996491
"863",155.130005,156.110001,154.600006,155.809998,3472000,75.368961
"864",155.820007,157.229996,155.770004,156.660004,3968600,75.780129
"865",155.470001,158.289993,155.429993,158.050003,4170000,76.452504
"866",158.070007,158.610001,157.300003,158.300003,5067800,76.573435
"867",158.399994,159.580002,158.199997,159.490005,3187400,77.149067
"868",159.589996,159.910004,158.779999,159.300003,3307600,77.057158
"869",159.050003,159.600006,157.429993,158.100006,3448200,76.476692
"870",158.720001,159.440002,157.770004,158.570007,2783400,76.704042
"871",158.910004,161.850006,158.050003,160.779999,6793200,77.773067
"872",161.270004,162.089996,160.539993,162.020004,3459200,78.372887
"873",162.009995,162.830002,161.770004,161.979996,2577800,78.353534
"874",162.110001,162.470001,161.149994,161.630005,2933200,78.184235
"875",162.130005,163.220001,161.309998,162.839996,2938400,78.769536
"876",162.550003,163.149994,161.440002,162.039993,1755200,78.764674
"877",162.119995,164.479996,162.119995,163.529999,4706600,79.488938
"878",163.149994,163.600006,161.839996,162.460007,3707200,78.968835
"879",162.070007,162.860001,160.020004,161.389999,3007200,78.448724
"880",162.75,163.449997,161.789993,162.369995,3687600,78.925082
"881",163.899994,165.139999,163.080002,164.339996,3464800,79.882663
"882",164.559998,165.270004,163.880005,164.5,3552800,79.960438
"883",163.690002,164.809998,162.380005,162.759995,3506600,79.114653
"884",162.800003,163.5,160.5,160.699997,4240800,78.113326
"885",160.5,161.830002,160.169998,160.970001,2856600,78.24457
"886",161.330002,162.330002,160.460007,160.75,2583200,78.137632
"887",161.369995,162.630005,161.279999,161.699997,3540600,78.599408
"888",161.839996,161.839996,160.690002,161.029999,2981800,78.273734
"889",161.600006,163.630005,160.039993,163.559998,4661000,79.50352
"890",162.970001,164.320007,162.410004,164.190002,3751200,79.809754
