"","ISRG.Open","ISRG.High","ISRG.Low","ISRG.Close","ISRG.Volume","ISRG.Adjusted"
"469",574.070007,594.890015,569.599976,584.52002,1413300,584.52002
"470",586.51001,589.849976,575.320007,579.219971,478000,579.219971
"471",577.52002,582.099976,569.210022,576.570007,578000,576.570007
"472",566.719971,570.590027,560.309998,567.440002,341700,567.440002
"473",567,570.599976,555.719971,560.109985,244300,560.109985
"474",566.23999,578.359985,566.23999,575.5,276400,575.5
"475",571.549988,578.75,567.719971,576.640015,179000,576.640015
"476",580,586.359985,574.080017,585.820007,252400,585.820007
"477",585.98999,589.98999,577.590027,578.200012,171000,578.200012
"478",578.099976,590.109985,576.200012,588.280029,256000,588.280029
"479",583.580017,591.640015,582.559998,586.159973,179400,586.159973
"480",589.429993,590.780029,576.630005,578.369995,186900,578.369995
"481",575.01001,577.789978,560.200012,565.159973,313200,565.159973
"482",561.929993,568.469971,558,564,264000,564
"483",560,560,548.76001,557,350800,557
"484",550.640015,556.450012,545.599976,549.590027,438600,549.590027
"485",553.169983,557.950012,550.539978,556.75,237000,556.75
"486",555.190002,564.27002,550,558.950012,235300,558.950012
"487",553.710022,557.72998,547.950012,550.559998,205700,550.559998
"488",555.799988,558.890015,544.659973,546.849976,285000,546.849976
"489",545.820007,548.47998,534.099976,537.179993,420500,537.179993
"490",534,535.549988,518.01001,519.090027,379600,519.090027
"491",519.179993,521,509.079987,511.23999,350600,511.23999
"492",511.140015,528,507.440002,527.070007,333000,527.070007
"493",527.349976,536.599976,522.159973,525.080017,263000,525.080017
"494",522.619995,532.530029,518,530.890015,238000,530.890015
"495",532.52002,534.659973,522.969971,531.5,202600,531.5
"496",529.690002,531.070007,525,526.549988,191200,526.549988
"497",528.890015,533.320007,523.690002,527.900024,209200,527.900024
"498",526.429993,533.130005,519.72998,531.549988,244000,531.549988
"499",530.169983,532.73999,522.01001,523.099976,318200,523.099976
"500",511.779999,517.070007,498.209991,503.01001,379300,503.01001
"501",503.01001,516.73999,498.01001,516.210022,282700,516.210022
"502",513.119995,525,511.640015,522.380005,272100,522.380005
"503",526.599976,537,523,533.440002,352200,533.440002
"504",539.5,542.76001,528.789978,529.51001,278400,529.51001
"505",525.539978,538.289978,525.130005,536.700012,197900,536.700012
"506",540.539978,543.599976,519.059998,520.890015,310200,520.890015
"507",526.539978,532.429993,519.210022,530.890015,223800,530.890015
"508",526.719971,536.75,525,525.969971,143900,525.969971
"509",525.51001,536.700012,525.51001,527.97998,214600,527.97998
"510",528.25,534.599976,524.570007,531.659973,474000,531.659973
"511",530.909973,547.380005,527.909973,545.23999,285700,545.23999
"512",549.080017,553.690002,544.630005,548.580017,225200,548.580017
"513",550.26001,552.049988,543.039978,548.219971,173700,548.219971
"514",550.309998,556.77002,536.830017,537.030029,269500,537.030029
"515",539.559998,550.859985,539.559998,550.119995,705800,550.119995
"516",543.679993,546.900024,537.27002,539.809998,254700,539.809998
"517",541.590027,545.190002,536.070007,544.309998,176900,544.309998
"518",547.22998,550.630005,543.47998,544.23999,125400,544.23999
"519",540.690002,541.570007,531.130005,536.289978,267900,536.289978
"520",545,553.960022,542.97998,553.789978,333300,553.789978
"521",556.469971,567.140015,555.619995,565.969971,331900,565.969971
"522",563.75,569.950012,562.400024,566.609985,124500,566.609985
"523",565.210022,566.98999,560.219971,563.409973,185300,563.409973
"524",561.25,562.450012,550,551.469971,289100,551.469971
"525",552.349976,555,547.659973,551.390015,136600,551.390015
"526",545.609985,547.849976,527.440002,531.77002,643700,531.77002
"527",532.609985,538.450012,529.700012,535.01001,249500,535.01001
"528",531.23999,537.320007,521.25,534.590027,257600,534.590027
"529",535,542.460022,533.25,540.039978,304100,540.039978
"530",540.549988,542.030029,534,536.52002,163600,536.52002
"531",542.469971,546.919983,535.070007,544.109985,323900,544.109985
"532",547.549988,554.77002,544.5,549.359985,255900,549.359985
"533",553,553.580017,540.01001,544.210022,498500,544.210022
"534",516,518,494.549988,498.5,1532000,498.5
"535",483,485.640015,467.26001,477.470001,946500,477.470001
"536",481.350006,481.899994,470,472.480011,481300,472.480011
"537",478.579987,485.950012,475.029999,483.589996,484600,483.589996
"538",490,493.399994,486.160004,489.200012,463900,489.200012
"539",493.980011,501.690002,490.200012,498.940002,302900,498.940002
"540",489.829987,497.070007,484.070007,491.609985,359800,491.609985
"541",487.350006,491.75,480.5,481.5,355900,481.5
"542",485,488.769989,476.790009,476.790009,285500,476.790009
"543",472.910004,478.589996,471.040009,477.790009,357600,477.790009
"544",485,495.980011,482.23999,492.850006,336100,492.850006
"545",493.450012,496.149994,489.769989,490.799988,185200,490.799988
"546",491.119995,499.76001,491.119995,496.76001,172400,496.76001
"547",494.100006,502.179993,494.029999,501.220001,219600,501.220001
"548",503.109985,503.109985,494.429993,497.559998,228900,497.559998
"549",496.440002,498.980011,492.01001,498.579987,229600,498.579987
"550",498.160004,512.630005,498.160004,508.309998,351900,508.309998
"551",512.460022,512.460022,504.230011,509.859985,219300,509.859985
"552",507.5,517.5,506.899994,517.309998,258400,517.309998
"553",517.890015,518.369995,512,514.950012,194400,514.950012
"554",516.97998,516.97998,509.059998,511.730011,238900,511.730011
"555",510.179993,513.700012,507.450012,510.320007,206700,510.320007
"556",511,515.97998,505.01001,507.5,292200,507.5
"557",506.420013,509.399994,503.01001,507.76001,154400,507.76001
"558",505.880005,507.880005,501.119995,503.209991,154200,503.209991
"559",503.779999,507.920013,500,505.519989,149200,505.519989
"560",503.040009,506.350006,499,500.690002,190800,500.690002
"561",499.51001,500.559998,496.299988,498.01001,231800,498.01001
"562",498,500.140015,496.040009,496.540009,164900,496.540009
"563",493.309998,495.950012,486.609985,491.660004,146500,491.660004
"564",492.390015,497.970001,488.480011,491.790009,204100,491.790009
"565",490.25,496.179993,488.220001,491.089996,243500,491.089996
"566",489.959991,492.679993,486.01001,487.700012,224100,487.700012
"567",490.01001,496.549988,489.160004,495.920013,322400,495.920013
"568",497.609985,501.839996,492.850006,500.73999,220800,500.73999
"569",497.380005,501.920013,494.309998,495.190002,259200,495.190002
"570",494.429993,494.709991,486.519989,487.410004,303900,487.410004
"571",489.700012,493.049988,485.01001,486.079987,211400,486.079987
"572",486,493.029999,481.26001,489.720001,344000,489.720001
"573",490.600006,502.420013,487.299988,501.649994,372800,501.649994
"574",500.570007,513.940002,499.76001,510.309998,349400,510.309998
"575",513.179993,517.820007,509.549988,512.359985,298300,512.359985
"576",512.539978,514,507.440002,509.390015,183800,509.390015
"577",508.5,508.5,501.320007,506.339996,328900,506.339996
"578",508,518.549988,508,517.76001,697000,517.76001
"579",515,519.450012,510.600006,517.5,236100,517.5
"580",517.570007,521.630005,511.119995,511.470001,255900,511.470001
"581",510.929993,512.75,494.23999,495.619995,396200,495.619995
"582",498.410004,501,494.01001,499.660004,308800,499.660004
"583",498.209991,498.51001,491.529999,495.630005,268300,495.630005
"584",499.029999,506.399994,496.51001,499.799988,238000,499.799988
"585",499,502.149994,494.399994,500.75,352800,500.75
"586",503.140015,511.320007,500.079987,511.029999,328900,511.029999
"587",512.76001,520,508.709991,516.48999,368100,516.48999
"588",519.700012,520,509.480011,511.309998,309800,511.309998
"589",508.630005,510.790009,507.029999,509.320007,255500,509.320007
"590",502.779999,506,489.040009,495.160004,624700,495.160004
"591",496.519989,498.480011,489.600006,494.630005,402500,494.630005
"592",499.459991,500.679993,492.959991,494.640015,265300,494.640015
"593",494.649994,500.649994,493.23999,494.579987,335100,494.579987
"594",507.079987,513.400024,505,512.530029,473000,512.530029
"595",515.22998,534.780029,514.97998,533.130005,1430100,533.130005
"596",510.049988,544.210022,510,532.409973,1654800,532.409973
"597",531.640015,536.440002,526.409973,535.820007,446900,535.820007
"598",538.22998,546.070007,536,538.349976,673700,538.349976
"599",540,551.929993,540,551.190002,648000,551.190002
"600",545.200012,551.599976,539.130005,546.609985,482500,546.609985
"601",549.280029,549.820007,541.559998,543.01001,278600,543.01001
"602",545.130005,548.27002,540.52002,545.630005,250300,545.630005
"603",538.700012,544.789978,535,535.840027,365800,535.840027
"604",536,545.099976,532.549988,542.219971,342800,542.219971
"605",545,549.48999,533.830017,540.960022,457300,540.960022
"606",539.01001,551.150024,537.210022,541.469971,334600,541.469971
"607",540.5,543.23999,537.380005,540.820007,288500,540.820007
"608",542.460022,549.97998,541.159973,543.900024,193800,543.900024
"609",537.059998,540.98999,531,537.700012,346100,537.700012
"610",536.140015,538.23999,530.73999,531.5,263200,531.5
"611",528.869995,535.840027,526.98999,529.599976,333600,529.599976
"612",529.919983,537.5,529,533.640015,260600,533.640015
"613",532.599976,539.75,530,536.169983,235100,536.169983
"614",536.679993,538.960022,524.73999,526.460022,276000,526.460022
"615",526.5,529,520.299988,524.289978,275300,524.289978
"616",523.869995,536.780029,523.52002,533.919983,374500,533.919983
"617",540,549.97998,538.159973,542.48999,278400,542.48999
"618",541.320007,543.98999,533.880005,536.47998,214100,536.47998
"619",535.710022,539.25,532.200012,534.460022,119500,534.460022
"620",538.630005,538.630005,534.75,537.5,44900,537.5
"621",535.25,540,531.330017,534.25,223100,534.25
"622",532.210022,534.630005,524.469971,525,284100,525
"623",524,531.289978,522,530.48999,332600,530.48999
"624",532.400024,539.099976,531.22998,534.950012,170200,534.950012
"625",533.390015,534.090027,527,529,217900,529
"626",528.75,532.890015,524.080017,525.409973,208300,525.409973
"627",524.960022,528.76001,520.590027,527.169983,234000,527.169983
"628",527.76001,527.76001,515.590027,516.77002,299700,516.77002
"629",515.25,520.809998,510,519.780029,246700,519.780029
"630",520.530029,521.340027,513.25,518.289978,190100,518.289978
"631",517.150024,526.900024,517.150024,526.849976,250000,526.849976
"632",526.969971,540.780029,526.570007,536.299988,427600,536.299988
"633",537.159973,545.130005,536.73999,539.570007,244800,539.570007
"634",535.75,540,533,537.950012,213300,537.950012
"635",536.289978,538.400024,531.940002,533.109985,214600,533.109985
"636",535.390015,552.97998,535.090027,551,685200,551
"637",553,553.960022,545,546.52002,428600,546.52002
"638",547.330017,547.440002,508.079987,515.450012,2419000,515.450012
"639",508.820007,511.200012,487.890015,488.309998,1703100,488.309998
"640",481.859985,505,476.25,496.790009,1337500,496.790009
"641",495.220001,495.859985,487.779999,489.730011,240000,489.730011
"642",491.73999,493.100006,479.579987,480.140015,359500,480.140015
"643",481,488.660004,480.809998,487.170013,323100,487.170013
"644",484.709991,486.23999,479.5,479.5,213000,479.5
"645",480.850006,490.690002,479.600006,490.369995,292900,490.369995
"646",506.5,507.890015,490.019989,497.519989,418500,497.519989
"647",495.880005,506.470001,495.040009,503.670013,318800,503.670013
"648",505.700012,505.700012,498.809998,500.279999,235500,500.279999
"649",498.279999,504.399994,497.579987,502,195600,502
"650",500.519989,507.019989,500.519989,504.429993,239400,504.429993
"651",506.640015,510.369995,504.329987,506.730011,144300,506.730011
"652",510.799988,510.799988,505,508.869995,134500,508.869995
"653",506.73999,507.76001,502.600006,506,295400,506
"654",512.400024,513,505.279999,512.719971,308000,512.719971
"655",504.839996,509.559998,500,503.589996,642200,503.589996
"656",502,504.059998,497.350006,498.5,400700,498.5
"657",501.600006,517.460022,485.799988,514.200012,1537700,514.200012
"658",511.98999,515.77002,507.070007,508.329987,593000,508.329987
"659",505.149994,521.190002,505.019989,518.48999,1001900,518.48999
"660",565.609985,577.27002,561,567.059998,1756900,567.059998
"661",568.190002,583.450012,568.01001,581,749200,581
"662",576.570007,580.799988,572.27002,577.820007,498100,577.820007
"663",575,580.710022,572.570007,577.929993,332800,577.929993
"664",577.929993,577.929993,570.75,574.429993,203800,574.429993
"665",573.109985,576.049988,570,573,233500,573
"666",572.5,575.719971,571.309998,574.380005,259500,574.380005
"667",577.150024,585.669983,576,583.669983,407200,583.669983
"668",578.380005,580.900024,572.119995,573.609985,308100,573.609985
"669",575.5,577.830017,570.640015,573.609985,237500,573.609985
"670",572.200012,577.400024,568.26001,571.880005,191400,571.880005
"671",570.190002,574.919983,563.440002,570.330017,181500,570.330017
"672",572.02002,579.650024,570.549988,578.75,169900,578.75
"673",576.359985,577.940002,568.400024,571.52002,257000,571.52002
"674",573.409973,573.710022,568.530029,571.390015,141100,571.390015
"675",570.650024,577.25,570.369995,573.700012,112600,573.700012
"676",569.219971,573.590027,567.070007,571.26001,194200,571.26001
"677",570.01001,571.880005,567.929993,569.210022,244700,569.210022
"678",567.150024,583,566.530029,582.27002,295600,582.27002
"679",576.01001,577.690002,552.5,556.830017,733400,556.830017
"680",551.340027,563.690002,546.76001,561.25,542500,561.25
"681",573.900024,579.429993,570,574.049988,294000,574.049988
"682",576.47998,578.960022,566.340027,566.340027,219900,566.340027
"683",567.210022,573.179993,563.650024,568.76001,202100,568.76001
"684",567.780029,578.780029,567.780029,573.52002,168700,573.52002
"685",573.440002,576.859985,492.350006,509.890015,915900,509.890015
"686",553,558,546.559998,553.400024,1139000,553.400024
"687",551.02002,552.859985,530.25,541.320007,630100,541.320007
"688",533.27002,535.51001,514,525.719971,1083300,525.719971
"689",526.5,535.409973,517.090027,519.780029,576800,519.780029
"690",519.820007,522.969971,505.660004,513.179993,746300,513.179993
"691",514.219971,518.940002,507.359985,514.630005,367300,514.630005
"692",511.779999,523.75,511.779999,516.76001,251300,516.76001
"693",516.309998,518.340027,507.140015,512.919983,357600,512.919983
"694",512.23999,514.400024,507,509.329987,300400,509.329987
"695",514.22998,517.440002,483.380005,489.890015,1568300,489.890015
"696",485.959991,488.769989,455.179993,459.440002,2541500,459.440002
"697",465.200012,486.98999,465.200012,485.519989,1178300,485.519989
"698",484.970001,486.059998,471.269989,482.679993,707500,482.679993
"699",483.859985,496.880005,483,495.869995,782800,495.869995
"700",510,512,486.339996,486.790009,738100,486.790009
"701",488.589996,492.929993,482.049988,489.390015,559600,489.390015
"702",490.01001,493.619995,484.109985,488.399994,403400,488.399994
"703",487.899994,497.579987,482.190002,497.25,710700,497.25
"704",495.290009,499.630005,489.170013,490.529999,410600,490.529999
"705",489.98999,494.940002,488.339996,491.190002,296300,491.190002
"706",492.869995,494,483.410004,484.579987,328100,484.579987
"707",485.829987,495.730011,485.829987,490.799988,362400,490.799988
"708",494,503.600006,490.940002,498.48999,454400,498.48999
"709",499,504,490.01001,496.640015,436800,496.640015
"710",489.809998,492.98999,486.040009,489.970001,274900,489.970001
"711",492.190002,501.600006,491.609985,494,332400,494
"712",496.5,499.279999,490.790009,496.529999,284000,496.529999
"713",497.029999,502.5,494.910004,498.829987,305800,498.829987
"714",500,513.909973,500,512.570007,345800,512.570007
"715",512.030029,514.98999,506.119995,512.049988,373200,512.049988
"716",511.149994,515.72998,508,509.98999,392600,509.98999
"717",511.850006,515,505.429993,510.380005,324500,510.380005
"718",505.640015,512.640015,501.559998,507.640015,395500,507.640015
"719",507,510.320007,488.570007,493.369995,716100,493.369995
"720",469,485.220001,465.720001,484.75,1528100,484.75
"721",484.519989,489.26001,470,474.869995,655900,474.869995
"722",474.980011,481.98999,467.690002,471.070007,502900,471.070007
"723",469.25,479.579987,469.25,476.880005,269400,476.880005
"724",478.600006,488.23999,476.230011,483.799988,315700,483.799988
"725",482.529999,488.23999,479.019989,486.76001,347200,486.76001
"726",488.200012,491.25,480.450012,489.160004,319500,489.160004
"727",488.380005,493.459991,487.600006,492.290009,210900,492.290009
"728",491.589996,496.880005,489.029999,490.160004,161800,490.160004
"729",489.859985,494.790009,489.01001,491.859985,178100,491.859985
"730",497.440002,504.549988,495.350006,503.820007,319300,503.820007
"731",503,504.5,501.119995,501.579987,195700,501.579987
"732",501.549988,502.799988,489.429993,490.070007,281200,490.070007
"733",489.299988,490.769989,480.649994,489.309998,375200,489.309998
"734",490.220001,511.790009,490,505.799988,395900,505.799988
"735",493,500.649994,488.910004,499.570007,849300,499.570007
"736",497.23999,500.720001,485,485.690002,442600,485.690002
"737",485.799988,491.089996,485.5,487.730011,220500,487.730011
"738",489.089996,489.329987,483.600006,484.399994,172900,484.399994
"739",482.100006,485.230011,474.179993,476.220001,289000,476.220001
"740",479.579987,484.829987,479,484,390900,484
"741",482.369995,487.290009,478.399994,479.420013,201200,479.420013
"742",478.700012,489.25,478.700012,485.880005,206900,485.880005
"743",486.140015,489.450012,468.600006,470.299988,427600,470.299988
"744",466.309998,481.959991,465.109985,478.459991,493400,478.459991
"745",492,508,490.709991,501.529999,915000,501.529999
"746",505.220001,507.98999,499.040009,501.640015,277800,501.640015
"747",498,502.790009,493.570007,498.5,171700,498.5
"748",499.01001,507.390015,496.01001,504.679993,270100,504.679993
"749",503.149994,503.76001,497.529999,497.529999,270500,497.529999
"750",499.359985,500.570007,495.01001,500.230011,224500,500.230011
"751",499.190002,500.899994,496.26001,498.589996,202000,498.589996
"752",498.540009,505.339996,497.850006,500.540009,249600,500.540009
"753",501.869995,507.890015,499.359985,507.410004,205800,507.410004
"754",508.429993,513.48999,507.410004,513.48999,278200,513.48999
"755",510.839996,514.25,509.399994,510.209991,134200,510.209991
"756",506.529999,507.450012,499.140015,499.570007,173700,499.570007
"757",501.179993,503.529999,494.070007,495.440002,148500,495.440002
"758",492.700012,505.339996,491.890015,504.5,196400,504.5
"759",504.5,505.720001,497.970001,498.309998,210900,498.309998
"760",503.230011,504.940002,498.040009,499.320007,265200,499.320007
"761",503,510.880005,500.429993,509.609985,541800,509.609985
"762",510.5,516.070007,508.51001,510,281000,510
"763",506.820007,509.179993,496.450012,497.51001,309400,497.51001
"764",500.25,505.089996,498,502.880005,325200,502.880005
"765",498.5,508.649994,495.339996,504.170013,267000,504.170013
"766",506.829987,508.399994,498.660004,501.700012,163200,501.700012
"767",497.950012,510.540009,497.5,503.899994,241400,503.899994
"768",506.420013,507.609985,500.98999,502.190002,156700,502.190002
"769",500,508.940002,498.649994,506.130005,288800,506.130005
"770",509.200012,509.200012,500.670013,501.549988,275400,501.549988
"771",499.790009,507.230011,499.01001,501.190002,277100,501.190002
"772",500.299988,503.779999,499.309998,499.720001,116700,499.720001
"773",504.450012,506.619995,500.920013,504.01001,158000,504.01001
"774",503.899994,505.660004,498.390015,500.079987,398900,500.079987
"775",428,429.880005,406.690002,419.299988,5576300,419.299988
"776",417.540009,428.390015,416.98999,422.679993,1191100,422.679993
"777",424.25,430.5,422.119995,430,600800,430
"778",429.619995,432.5,423.149994,429.040009,660500,429.040009
"779",427.559998,428.399994,417.799988,426.779999,899900,426.779999
"780",426.5,427.809998,418.359985,422.130005,429200,422.130005
"781",423,425,413.070007,415.540009,769800,415.540009
"782",415.579987,425.399994,415,421.470001,766300,421.470001
"783",366,393.170013,357.019989,392.670013,4673500,392.670013
"784",393.329987,399.869995,392.179993,395.910004,830800,395.910004
"785",396.209991,398.970001,391.399994,394.619995,670400,394.619995
"786",393.600006,395.75,382.119995,383.959991,703900,383.959991
"787",380.75,383.950012,370.589996,375.329987,940100,375.329987
"788",374,383.890015,369.309998,382.290009,495100,382.290009
"789",397.299988,401,386.190002,391,1409500,391
"790",391.459991,393.76001,384,385.820007,924400,385.820007
"791",386.829987,392.390015,384.079987,388,866800,388
"792",389.089996,395.790009,388.5,392.459991,641900,392.459991
"793",390.390015,394.160004,389,393.649994,490100,393.649994
"794",391.809998,394,389.190002,393.630005,252000,393.630005
"795",393.48999,394.76001,392.269989,392.929993,333700,392.929993
"796",393.410004,393.720001,386.200012,389.940002,368600,389.940002
"797",390.75,394.959991,389.549988,394.619995,249100,394.619995
"798",394.779999,395.730011,388,391.869995,263300,391.869995
"799",391.700012,393.959991,387.769989,388.579987,240600,388.579987
"800",389.5,390.5,378.589996,385.600006,439300,385.600006
"801",386.410004,387.940002,383.429993,385.940002,206600,385.940002
"802",383.619995,385.040009,380.929993,383.730011,253300,383.730011
"803",383.029999,384.380005,377.309998,378.329987,423100,378.329987
"804",379.329987,386.980011,375.540009,384.950012,650600,384.950012
"805",385.820007,391.76001,384.480011,385.450012,324500,385.450012
"806",385.109985,388.700012,383.5,386.899994,197600,386.899994
"807",386.48999,390.799988,384.049988,390.140015,126400,390.140015
"808",391.950012,391.950012,388.089996,390.089996,205000,390.089996
"809",391.049988,394,389.269989,391.690002,225800,391.690002
"810",390.040009,390.040009,384.709991,386.220001,310200,386.220001
"811",387.140015,390.679993,385.420013,387.440002,461700,387.440002
"812",385.619995,389.679993,383.339996,384.600006,246600,384.600006
"813",384.01001,390.109985,381.929993,386.519989,285400,386.519989
"814",388.190002,390.48999,384.529999,385.170013,301000,385.170013
"815",383.339996,388.480011,383.339996,387.320007,538200,387.320007
"816",388.170013,388.76001,383.720001,384.440002,275800,384.440002
"817",384.890015,386.600006,381,384.690002,318300,384.690002
"818",384.329987,387.619995,383.809998,384.899994,395400,384.899994
"819",385,387.140015,376.880005,376.970001,717600,376.970001
"820",377.76001,378.48999,374.339996,376.5,562000,376.5
"821",375.51001,378.670013,370.359985,372.679993,1020400,372.679993
"822",373.470001,376.779999,370.679993,375,715400,375
"823",377.01001,379.700012,374.730011,375.070007,253900,375.070007
"824",374,374.790009,373.01001,373.959991,839400,373.959991
"825",374.820007,375,370.309998,372.5,416000,372.5
"826",372.630005,375.5,369.109985,369.980011,472100,369.980011
"827",371.429993,375.73999,368.459991,374.690002,1069300,374.690002
"828",373.309998,375.369995,370.029999,370.829987,280100,370.829987
"829",370.630005,370.820007,363.450012,363.890015,475800,363.890015
"830",378.170013,379.98999,365.540009,367.309998,669100,367.309998
"831",367.670013,371.320007,365,368.390015,408700,368.390015
"832",366.339996,371.399994,365.970001,367.459991,406000,367.459991
"833",366.350006,377.98999,364.290009,376.269989,587100,376.269989
"834",375.450012,377.019989,370.570007,372.399994,425400,372.399994
"835",371.589996,375.450012,368.609985,369.600006,303600,369.600006
"836",370.320007,370.450012,358.019989,360.940002,829100,360.940002
"837",360.920013,365.869995,360.279999,364.279999,368100,364.279999
"838",362.76001,382.309998,362.290009,380.98999,769500,380.98999
"839",381.290009,401.299988,380.959991,381.230011,1284300,381.230011
"840",383.450012,391.630005,382.899994,389.160004,751200,389.160004
"841",392.380005,392.429993,384.410004,387.209991,399000,387.209991
"842",385.209991,392.190002,383.769989,390.179993,192500,390.179993
"843",388.140015,405.450012,385.209991,401.679993,485200,401.679993
"844",401.160004,403.769989,389.679993,390.209991,418700,390.209991
"845",393.049988,403.459991,392.859985,401.329987,420200,401.329987
"846",401,408.890015,395.23999,399.130005,1032900,399.130005
"847",370.220001,385.5,369.98999,376.519989,2123400,376.519989
"848",376.570007,376.570007,366,372.019989,877200,372.019989
"849",371.410004,373.880005,367.459991,368.299988,560700,368.299988
"850",366.790009,376.880005,365.570007,374.980011,495900,374.980011
"851",377.26001,378.769989,366,370.290009,324800,370.290009
"852",369.890015,371.209991,365.079987,369.130005,389200,369.130005
"853",370,377.630005,367.709991,375.600006,535300,375.600006
"854",374.880005,381.209991,372.609985,377.670013,664800,377.670013
"855",379,379,373.600006,374.709991,350700,374.709991
"856",375,378.380005,370.23999,371.5,495300,371.5
"857",373.850006,374.109985,368.75,372.029999,432100,372.029999
"858",372.839996,384.679993,372.25,382.230011,546500,382.230011
"859",380.420013,381.890015,374.730011,374.880005,408000,374.880005
"860",376.01001,378.269989,374.140015,377.170013,194300,377.170013
"861",379.850006,380.160004,375.829987,379.579987,310000,379.579987
"862",378.640015,390.660004,377.100006,389.829987,398400,389.829987
"863",390.829987,398,387.609985,395.380005,545800,395.380005
"864",392.070007,398.549988,391.5,396.040009,455500,396.040009
"865",396,397.730011,391.709991,396.25,247100,396.25
"866",397.029999,398,395.140015,397.269989,141600,397.269989
"867",393.5,396.809998,387.670013,394.440002,351500,394.440002
"868",394.48999,398.790009,389.880005,392.970001,296000,392.970001
"869",393.350006,398.350006,391.25,394.579987,142900,394.579987
"870",395.660004,397.970001,393.070007,394.51001,139300,394.51001
"871",394.269989,395.109985,388.220001,390.519989,214000,390.519989
"872",389.100006,391.829987,387.019989,389.709991,141800,389.709991
"873",388.929993,390.339996,383.109985,384.5,197100,384.5
"874",381.540009,383.779999,373.339996,374.51001,474400,374.51001
"875",376.450012,378.600006,374.100006,378.01001,217400,378.01001
"876",378.420013,378.98999,374.279999,376.899994,138600,376.899994
"877",378.220001,378.5,374.380005,375.480011,195300,375.480011
"878",373.980011,375.51001,372.119995,372.809998,273300,372.809998
"879",367.48999,372.480011,362.220001,370.679993,776100,370.679993
"880",370.880005,371.950012,365.350006,367.839996,269800,367.839996
"881",380.73999,381.600006,373.690002,377.380005,511200,377.380005
"882",376.390015,377.589996,372.5,376.589996,360300,376.589996
"883",376.589996,381.519989,375.100006,379.519989,319400,379.519989
"884",378.619995,378.619995,364.720001,366.619995,567900,366.619995
"885",365.440002,370.859985,365.029999,368.299988,483200,368.299988
"886",366.769989,371.029999,362.540009,362.940002,423600,362.940002
"887",363.970001,369.649994,362,362.279999,511300,362.279999
"888",360.859985,364,351.140015,355.929993,750700,355.929993
"889",356.519989,362.809998,354.5,361.23999,552600,361.23999
"890",359.410004,361.540009,355.25,359.100006,409900,359.100006
"891",359.170013,364.970001,357,364.350006,1054700,364.350006
"892",365.01001,373.089996,363.619995,371.209991,478100,371.209991
"893",371.220001,374.5,369.140015,370.959991,185600,370.959991
"894",372.350006,375.75,370,374.779999,397200,374.779999
"895",374.26001,383.540009,373.470001,379.98999,420600,379.98999
"896",379.940002,383.549988,377.929993,383.070007,326500,383.070007
"897",382.200012,384.390015,378.089996,384.079987,353600,384.079987
"898",383.640015,383.640015,378.269989,380.01001,460900,380.01001
"899",380.350006,382.670013,372.73999,373.459991,345000,373.459991
"900",372.959991,377.26001,370.029999,370.940002,394600,370.940002
"901",371.390015,376.890015,370.75,373.76001,388100,373.76001
"902",374.410004,380.630005,374.070007,380.459991,498400,380.459991
"903",380.869995,389.850006,379.709991,386.779999,558800,386.779999
"904",386.470001,424.579987,385.269989,420.149994,1496200,420.149994
"905",412.070007,414.75,392.019989,393.070007,1090800,393.070007
"906",440.529999,443.98999,415.940002,419.880005,1979000,419.880005
"907",420.559998,421.079987,402.179993,412.799988,972800,412.799988
"908",414.480011,418.309998,408.48999,414.390015,284000,414.390015
"909",415.779999,431.23999,413.98999,430.140015,937000,430.140015
"910",444.940002,447.5,433,439.380005,783400,439.380005
"911",438.160004,439.5,433,439.119995,393600,439.119995
"912",439,443.390015,434.549988,439,794000,439
"913",412.350006,426.519989,406.25,410.76001,1495400,410.76001
"914",411.200012,416.399994,408.23999,408.630005,542200,408.630005
"915",406.869995,414.869995,406.429993,409.540009,404800,409.540009
"916",405.019989,419.559998,405.019989,415.200012,612200,415.200012
"917",416.48999,422.029999,415.390015,416.350006,422600,416.350006
"918",409.920013,413.420013,406.040009,407.579987,548700,407.579987
"919",405.369995,408.98999,396.660004,401.170013,666100,401.170013
"920",403.309998,413.959991,402.470001,409.100006,481200,409.100006
"921",408.700012,417.579987,406.73999,415.100006,399300,415.100006
"922",413.529999,420,413.529999,414.790009,463000,414.790009
"923",414,418,408.98999,417.679993,403300,417.679993
"924",416.070007,432.839996,415.070007,429.660004,443200,429.660004
"925",424.119995,431.470001,421.230011,426.450012,384900,426.450012
"926",428.730011,438.679993,427.200012,438.369995,393800,438.369995
"927",437.829987,442.929993,433.48999,442.540009,445100,442.540009
"928",432.079987,441.959991,431.26001,438.829987,574600,438.829987
"929",440.309998,444.98999,434.25,444.089996,317100,444.089996
"930",440.179993,447.75,438.850006,439.959991,246400,439.959991
"931",440.980011,442.029999,433.320007,438.040009,252800,438.040009
"932",439.149994,441.5,434.75,435.190002,274900,435.190002
"933",435.190002,441.690002,434.179993,438.540009,363800,438.540009
"934",437.140015,438.98999,433,434.869995,291900,434.869995
"935",438.420013,442.25,434.769989,438.350006,274900,438.350006
"936",438.170013,445.709991,436,444.149994,344400,444.149994
"937",444.200012,454.970001,439.809998,444.829987,615900,444.829987
"938",442.299988,462.470001,440.049988,453.839996,687300,453.839996
