"","ADP.Open","ADP.High","ADP.Low","ADP.Close","ADP.Volume","ADP.Adjusted"
"441",54.510002,54.709999,54.260003,54.600007,1889500,44.12828
"442",54.270005,55.080006,54.270005,54.949996,2308900,44.411145
"443",54.91001,55.100005,54.830007,54.880008,1566700,44.35458
"444",55.080006,55.239999,54.590005,55.070004,3189300,44.508136
"445",54.949996,55.400006,54.699997,55.189998,2405100,44.605116
"446",55.200009,55.400006,54.830007,55.380006,1901800,44.758683
"447",55.250002,55.500001,54.900008,55.100005,4021900,44.532384
"448",55.01,55.620004,54.840004,55.320003,1975600,44.710188
"449",54.900008,55.290001,54.880008,55.080006,2049100,44.51622
"450",54.959998,55.259999,54.900008,55.080006,1498800,44.51622
"451",54.99,55.209998,54.830007,55.050004,1998800,44.491972
"452",55.090003,55.290001,54.750003,54.99,1922500,44.443476
"453",55.430008,55.789999,55.370004,55.729996,2343700,45.041548
"454",55.620004,55.840001,55.450008,55.740011,1905900,45.049642
"455",55.700007,55.75,55.229997,55.459997,1949200,44.823332
"456",55.209998,55.380006,54.699997,55.03,2164400,44.475804
"457",55.270001,55.680007,55.169998,55.189998,3396000,44.605116
"458",55.100005,56.190003,54.790003,55.940004,3300400,45.211279
"459",56.160006,56.160006,55.509998,55.950006,3532300,45.219363
"460",55.759998,55.759998,55.320003,55.490012,2298200,44.847591
"461",55.400006,55.650005,55.239999,55.600004,1488000,44.936487
"462",54.790003,54.970001,54.500004,54.570005,2214400,44.104032
"463",54.510002,54.520004,53.780008,53.920002,3036200,43.578693
"464",54.230001,54.679997,53.970004,54.619998,2826500,44.144437
"465",54.650009,55.01,54.490002,54.979998,1559900,44.435393
"466",54.91001,54.939999,54.490002,54.490002,1817000,44.039373
"467",54.630009,54.919999,54.48,54.699997,1868800,44.209093
"468",55.000002,55.660007,54.890006,55.550002,2097500,44.896076
"469",55.100005,55.209998,54.610009,54.630009,2551900,44.152528
"470",54.550006,55.189998,54.38001,54.619998,2431100,44.144437
"471",54.959998,55.189998,54.69,55.020002,2381800,44.467724
"472",54.570005,54.800005,54.149997,54.540004,1913300,44.079784
"473",54.709999,55.01,54.580007,54.729999,1629000,44.233341
"474",55.000002,55.390004,54.790003,55.310001,2123100,44.702104
"475",55.200009,55.700007,54.890006,55.580004,1858800,44.920323
"476",55.529998,55.99001,55.509998,55.820001,1617400,45.114292
"477",55.590002,55.890003,55.430008,55.620004,2091700,44.952651
"478",55.290001,55.850003,54.500004,55.209998,2979700,44.62128
"479",54.740001,54.959998,54.500004,54.699997,3360500,44.209093
"480",54.880008,54.880008,54.300006,54.470002,2397700,44.023209
"481",54.040005,54.099996,53.480003,53.560007,2577200,43.287741
"482",53.450006,53.730002,53.069997,53.560007,2129700,43.287741
"483",53.319996,54.099996,53.170005,53.690003,2334600,43.392805
"484",53.170005,53.609999,52.860002,53.279997,2538900,43.061434
"485",53.710003,53.899998,53.38,53.540007,2006600,43.271577
"486",53.460003,54.080009,53.310007,53.700005,1791800,43.400889
"487",53.330011,53.750006,53.009998,53.4,2024200,43.158422
"488",53.4,53.649999,52.910003,53.110001,3022600,42.924042
"489",53.440004,53.540007,53.160003,53.330011,2803400,43.101857
"490",53.310007,53.4,52.519997,52.519997,3030400,42.447195
"491",52.700008,52.720008,51.800002,51.990001,3923100,42.018847
"492",51.939996,52.790001,51.689996,52.700008,2179600,42.592681
"493",52.720008,53.170005,52.529999,52.960005,2009200,42.802814
"494",52.700008,52.960005,52.320004,52.840002,2531500,42.705826
"495",53.009998,53.36,52.700008,53.150001,3181000,42.95637
"496",53.000009,53.230004,52.560001,52.680004,1828800,42.576514
"497",53.150001,53.250008,52.490008,52.890004,2166400,42.746238
"498",52.620005,52.880002,52.310002,52.51,1949600,42.439115
"499",52.390005,52.51,51.930006,52.150008,3156100,42.148166
"500",51.389996,51.790004,50.889997,50.919999,3411400,41.15406
"501",51.150011,51.600004,51.070008,51.550002,2721200,41.663235
"502",51.360007,51.900009,51.230002,51.810004,2338500,41.873371
"503",51.740002,53.120003,51.740002,53.090001,2664100,43.237524
"504",53.690003,53.690003,53.059999,53.150001,3337700,43.286388
"505",53.000009,53.750006,52.960005,53.680001,2153100,43.718031
"506",54.000006,54.000006,53.130001,53.190004,2441400,43.318968
"507",53.410002,53.730002,53.049997,53.700005,2203900,43.734323
"508",53.620001,53.879998,53.190004,53.36,2061800,43.457416
"509",53.599997,54.530006,53.450006,54.420001,3153100,44.320701
"510",54.590005,55.100005,54.389999,55.040002,3107000,44.825642
"511",54.780001,55.180009,54.630009,55.100005,1810700,44.87451
"512",55.330005,55.729996,55.169998,55.470008,2402700,45.175847
"513",55.529998,55.56,54.850006,55.310001,2440000,45.045534
"514",55.54,55.580004,54.490002,54.540004,2586700,44.418434
"515",54.840004,54.870006,54.490002,54.699997,2899100,44.548736
"516",54.129998,54.429998,53.780008,53.920002,2778400,43.913493
"517",53.879998,54.099996,53.549996,53.93,2095900,43.921635
"518",54.230001,54.820004,54.14,54.48,2098600,44.369566
"519",54.260003,54.290004,53.560007,54.179999,2749700,44.125239
"520",55.040002,55.660007,54.850006,55.660007,3163200,45.330587
"521",55.390004,55.779997,55.310001,55.759998,2184800,45.412021
"522",55.920004,56.000008,55.529998,56.000008,1536200,45.607489
"523",55.660007,56.690002,55.550002,56.470004,2826400,45.990264
"524",55.980008,56.330002,55.120005,55.430008,2239200,45.143271
"525",55.509998,55.56,55.080006,55.52,1580500,45.216562
"526",55.880005,55.970006,55.169998,55.419997,2254200,45.135118
"527",55.459997,55.670005,55.110003,55.450008,2054200,45.159559
"528",55.250002,55.54,54.929997,55.380006,2410000,45.102548
"529",55.330005,56.000008,55.270001,55.840001,2179100,45.477177
"530",55.54,56.009997,55.450008,55.680007,1835400,45.346875
"531",56.050001,56.250007,55.340003,56.039999,1867600,45.640059
"532",55.99001,56.970003,55.890003,56.85,2154100,46.299739
"533",56.750005,56.940001,56.210007,56.500006,2545800,46.014698
"534",56.549999,56.62,56.000008,56.100002,4483900,45.688927
"535",55.259999,55.709996,54.870006,55.52,1884500,45.216562
"536",55.660007,55.680007,54.850006,55.250002,1764900,44.99667
"537",55.590002,55.77,55.120005,55.410008,2252100,45.126982
"538",56.359999,56.930003,55.99001,56.520006,2709800,46.030986
"539",56.900001,57.72,56.720003,57.599997,2566200,46.910552
"540",57.290008,57.989999,57.109997,57.340009,2246600,46.698812
"541",57.240002,57.369998,56.529995,56.549999,2739600,46.055413
"542",56.740008,56.740008,55.709996,55.850003,3251500,45.485323
"543",55.690005,55.950006,55.279999,55.75,2404200,45.403878
"544",56.520006,57.020004,56.410005,56.930003,2033300,46.364896
"545",57.000004,57.17,56.740008,56.790009,1500600,46.250882
"546",57.119999,57.300005,56.900001,57.220002,1610700,46.601076
"547",57.200002,57.570004,57.130001,57.470001,1387000,46.80468
"548",57.4,57.460003,56.990002,57.150001,1187900,46.544066
"549",57.000004,57.639997,56.930003,57.610008,1714800,46.918705
"550",57.430002,57.590008,56.900001,57.17,1756200,46.560354
"551",57.540007,57.780004,57.210004,57.780004,2211300,47.057153
"552",57.630008,57.989999,57.550004,57.840007,1620500,47.106021
"553",57.840007,58.610005,57.830005,58.430007,1765800,47.586528
"554",58.660006,58.660006,58.189997,58.510002,1821300,47.651677
"555",58.540003,58.669995,58.239998,58.360006,1362700,47.529517
"556",58.280002,58.560003,58.010003,58.169997,1643000,47.374771
"557",58.010003,58.390007,57.760004,58.080005,1594900,47.301479
"558",57.909996,58.120008,57.599997,57.969999,1224000,47.211889
"559",57.95,58.489998,57.800004,58.419996,1981500,47.578375
"560",58.5,58.790003,58.370008,58.510002,1202300,47.651677
"561",58.280002,58.590005,58.120008,58.390007,1528300,47.553951
"562",58.320002,58.5,58.050003,58.380005,960500,47.545805
"563",58.150006,58.280002,57.880007,57.93,1576300,47.179312
"564",58.380005,58.450011,57.840007,58.080005,2274900,47.301479
"565",57.860007,58.230001,57.430002,58.100004,2025500,47.317767
"566",58.120008,58.340006,57.889996,58.189997,1329400,47.391059
"567",58.550001,59.400002,58.550001,59.360002,2142100,48.343934
"568",59.430004,59.500009,59.019998,59.25001,2281100,48.254354
"569",59.120005,59.480005,58.990009,59.040002,1298300,48.083319
"570",58.890006,59.150003,58.74001,58.840004,2114100,47.920437
"571",58.020001,58.120008,57.340009,57.389998,3341000,47.055419
"572",57.040008,58.080005,57.040008,57.780004,3659300,47.375194
"573",57.800004,58.470011,57.790006,58.450011,3247700,47.924549
"574",58.320002,58.570001,58.189997,58.410007,1799200,47.891749
"575",58.310004,58.519999,58.189997,58.470011,3408200,47.940947
"576",58.610005,58.72001,58.430007,58.450011,2306200,47.924549
"577",58.280002,58.669995,58.189997,58.640007,2433700,48.080331
"578",58.890006,59.180004,58.630005,58.640007,3433400,48.080331
"579",58.600003,59.05,58.390007,58.860004,1490700,48.260712
"580",57.860007,58.610005,57.850005,58.390007,2955800,47.87535
"581",58.450011,58.630005,57.969999,58.080005,2904700,47.621172
"582",58.160008,58.680006,58.060005,58.430007,1843100,47.908147
"583",58.380005,58.82,58.030003,58.660006,2136900,48.096729
"584",58.540003,58.940007,58.350004,58.510002,2293600,47.973737
"585",58.530001,58.749999,58.370008,58.489998,2540500,47.957335
"586",58.74001,58.990009,58.410007,58.870006,1536400,48.268913
"587",58.999998,59.090003,58.709999,58.900003,2673900,48.293508
"588",59.610001,59.960004,59.37,59.529998,2931100,48.810056
"589",59.319998,59.330001,58.970009,59.220008,1190500,48.555888
"590",59.090003,59.310001,58.400005,58.48,1731200,47.949137
"591",58.630005,58.630005,58.150006,58.199999,1686200,47.719558
"592",58.610005,58.680006,58.260002,58.360006,1993600,47.850751
"593",58.530001,58.769999,58.280002,58.320002,2298400,47.817951
"594",58.489998,58.979998,58.210001,58.910006,2220400,48.301709
"595",58.999998,59.440006,58.910006,59.230006,1413800,48.564085
"596",58.709999,59.390004,58.709999,59.330001,1875700,48.646073
"597",59.360002,59.37,58.960007,59.110003,2564000,48.465692
"598",59.190007,59.340003,58.300002,58.419996,2677100,47.899939
"599",58.199999,58.689995,57.850005,58.199999,1846100,47.719558
"600",57.770002,57.93,57.310007,57.689998,1974500,47.301396
"601",58.199999,58.300002,57.590008,57.860007,1877400,47.440791
"602",58.310004,58.360006,57.909996,58.230001,1609600,47.744157
"603",58.150006,58.370008,57.800004,58.189997,1776600,47.711357
"604",58.340006,58.580003,57.7,57.790006,2351900,47.383395
"605",58.72001,59.450003,57.800004,59.360002,3808500,48.670672
"606",59.700003,59.750009,57.360009,57.369998,3309500,47.03902
"607",57.139998,57.150001,55.840001,56.400003,4423400,46.243699
"608",56.750005,57.689998,56.470004,57.310007,2321500,46.989833
"609",56.730006,56.910003,55.880005,56.359999,2932500,46.210899
"610",56.100002,56.480006,55.370004,55.380006,2240600,45.407379
"611",55.160009,55.800001,54.880008,55.300003,2263900,45.341783
"612",55.270001,55.729996,55.200009,55.419997,1720600,45.440169
"613",55.040002,56.050001,55.03,55.590002,1836500,45.579559
"614",55.670005,55.75,54.630009,54.770003,2553300,44.907223
"615",54.830007,55.189998,54.490002,54.67,2960900,44.825228
"616",54.580007,54.790003,54.020005,54.740001,3143100,44.882624
"617",55.330005,55.450008,54.69,55.22,2456700,45.276186
"618",55.209998,55.310001,54.650009,55.060002,1799700,45.145
"619",55.01,55.439997,54.970001,55.400006,1424000,45.423778
"620",55.620004,56.140002,55.500001,56.120002,866700,46.014119
"621",55.880005,55.99001,55.430008,55.670005,1423800,45.645156
"622",55.56,55.789999,55.340003,55.380006,1374200,45.407379
"623",55.189998,55.910007,55.050004,55.890003,1651700,45.825537
"624",56.180006,56.370001,55.860001,56.279996,1966800,46.145302
"625",56.400003,56.859997,56.339999,56.740008,2956500,46.522476
"626",57.000004,57.089997,56.290011,56.410005,1679600,46.2519
"627",56.500006,56.770005,56.270007,56.670002,1619400,46.465077
"628",56.670002,57.419999,56.56001,57.240002,1649000,46.932433
"629",57.220002,57.750002,57.210004,57.540007,1702500,47.178415
"630",57.570004,57.900007,56.930003,57.310007,1751700,46.989833
"631",57.220002,57.909996,57.159998,57.330007,2162600,47.006231
"632",57.560006,58.380005,57.409997,58.030003,2390400,47.580174
"633",57.980001,58.25,57.280005,57.4,1561000,47.419075
"634",57.450001,57.889996,57.290008,57.580006,1976600,47.567781
"635",57.389998,57.669999,57.340009,57.4,1549700,47.419075
"636",57.320005,58.120008,57.060008,57.95,2259300,47.873439
"637",58.040005,58.48,57.409997,58.260002,2735100,48.129537
"638",58.410007,58.560003,57.95,58.120008,3001000,48.013886
"639",58.25,58.380005,57.730002,58.370008,1975800,48.220414
"640",57.480003,58.219999,57.230004,57.580006,4965100,47.567781
"641",57.419999,57.659997,57.180002,57.480003,934200,47.485167
"642",57.480003,57.669999,56.87,57.099999,1128100,47.17124
"643",57.109997,57.200002,56.259996,56.889999,2002200,46.997755
"644",56.440002,57.010007,56.290011,56.330002,1728400,46.535132
"645",55.99001,57.010007,55.99001,56.930003,2376900,47.030803
"646",58.060005,58.550001,57.750002,58.390007,3217600,48.236937
"647",58.610005,58.830002,57.750002,58.620007,2564500,48.426943
"648",58.82,59.289997,58.560003,59.140005,2113300,48.856522
"649",58.82,59.090003,58.430007,58.910006,1712800,48.666515
"650",58.790003,59.319998,58.600003,59.25001,1924300,48.947399
"651",59.400002,59.420006,58.870006,59.100001,2210500,48.823474
"652",59.480005,59.490007,58.970009,59.319998,2071400,49.005217
"653",59.930002,60.000008,59.190007,59.420006,1521700,49.087835
"654",59.420006,59.549998,59.170007,59.410004,2016600,49.079572
"655",59.299999,59.310001,58.910006,59.140005,2103600,48.856522
"656",59.279999,59.360002,58.790003,58.830002,1891800,48.600423
"657",59.160005,59.35,58.910006,59.170007,1384000,48.881307
"658",59.180004,59.730004,59.080001,59.720007,2865400,49.335671
"659",59.650001,59.970006,59.269997,59.960004,2477900,49.533936
"660",59.970006,59.970006,59.410004,59.56,2019100,49.203486
"661",59.790008,59.970006,59.440006,59.710005,2066500,49.327408
"662",59.980004,60.000008,59.540009,59.890002,1653800,49.476107
"663",60.000008,60.000008,59.619999,59.640003,1578300,49.269579
"664",59.520009,60.340008,59.330001,60.270007,2663200,49.790035
"665",60.160001,60.250007,59.340003,59.470008,2177800,49.129142
"666",59.330001,59.770008,59.259999,59.289997,2961700,48.980432
"667",59.88,60.720003,59.779997,60.649998,2861300,50.103951
"668",60.500006,60.750005,59.480005,59.549998,3206900,49.195224
"669",59.840001,61.250004,59.56,61.229999,3515200,50.5831
"670",60.970003,61.199998,60.190003,60.770005,2229300,50.203091
"671",60.630011,60.740003,59.830012,60.500006,2389500,49.980041
"672",60.710001,61.000004,60.510004,60.929999,2065200,50.335265
"673",60.790005,60.98,60.280004,60.340008,1556300,49.847864
"674",60.240005,60.570007,60.000008,60.359999,1529000,49.864379
"675",60.560005,60.790005,60.050009,60.45,2057100,49.93873
"676",60.250007,60.780003,60.030005,60.740003,1941900,50.178306
"677",61.260001,61.260001,60.750005,61.220002,2497600,50.574841
"678",61.220002,61.490001,61.090006,61.459999,1892900,50.773107
"679",61.43001,61.76,61.130009,61.21,2278900,50.566578
"680",61.159998,61.159998,60.069996,60.270007,2625600,49.790035
"681",60.710001,61.020004,60.340008,61.010002,1788300,50.401357
"682",61.479999,61.74,60.760003,60.770005,2936600,50.203091
"683",61.120007,61.370007,60.720003,61.080008,2226500,50.45919
"684",60.860006,61.830001,60.66,61.590004,1890500,50.880506
"685",61.700009,61.720009,61.360004,61.360004,2211900,50.6905
"686",61.290003,61.749998,60.690002,61.650008,1940200,50.930076
"687",61.320005,61.890005,61.100008,61.840003,2009000,51.087034
"688",61.999997,62.700006,61.920006,62.660002,2061600,51.764449
"689",62.539999,62.559999,62.029999,62.300002,1768100,51.826836
"690",62.480008,63.570006,62.300002,63.339998,4031500,52.692
"691",63.260008,63.710005,63.16,63.35,2384800,52.700321
"692",63.380002,63.889998,63.339998,63.869998,2049100,53.132903
"693",63.900009,63.980004,63.750004,63.970001,2228500,53.216094
"694",64.000003,64.209999,63.849999,64.180001,1623500,53.390791
"695",64.200001,65.030002,64.200001,65.02,2849600,54.089579
"696",64.669997,65.050002,64.370005,64.480011,4055900,53.640367
"697",63.869998,64.47,63.800006,64.220001,1867700,53.424067
"698",64.310006,64.459998,63.659999,64.310006,1792300,53.498941
"699",64.650006,64.820002,64.16001,64.43,1871500,53.598763
"700",63.980004,64.390009,63.430004,63.730004,2528600,53.016443
"701",64.000003,64.220001,63.650001,64.080007,1819800,53.307607
"702",64.45,64.550003,63.560009,63.930002,1950100,53.182819
"703",64.040003,64.800002,64.040003,64.79,2186000,53.898244
"704",64.400007,64.73001,64.100006,64.660008,1721500,53.790105
"705",64.500002,65.120003,64.330006,65.030002,2521300,54.0979
"706",64.660008,65.180007,64.500002,64.680008,1707200,53.806743
"707",65.150005,65.680005,64.850004,65.280001,2197400,54.305872
"708",65.26001,65.489996,64.560005,64.750001,1822500,53.864969
"709",64.850004,65.060004,64.320004,64.719999,1374700,53.840011
"710",64.100006,64.110008,63.300007,63.770004,1924600,53.049718
"711",63.69,64.260005,63.540009,64.260005,1238200,53.457345
"712",64.350006,64.719999,63.84001,64.459998,1714200,53.623718
"713",64.440011,65.699996,64.290002,65.660005,1586400,54.621994
"714",65.640005,66.210005,65.47001,66.110002,1362800,54.996342
"715",66.130002,66.130002,65.510009,65.910004,1722100,54.829966
"716",65.800012,65.900002,64.440011,64.459998,2075300,53.623718
"717",64.709997,65.47001,64.520001,65.410006,1753400,54.414022
"718",64.820002,65.420008,63.980004,65.350002,3394600,54.364105
"719",65.830001,65.87,64.379994,64.629994,1656800,53.765136
"720",64.370005,65.430006,64.370005,65.230008,2442900,54.264283
"721",65.209995,65.680005,64.709997,65.499998,1575100,54.488886
"722",65.940006,66.390003,65.410006,66.360001,1444800,55.204314
"723",66.700001,66.950001,66.450002,66.67,1460300,55.4622
"724",66.930001,66.980002,66.490006,66.769994,1738500,55.545384
"725",66.760005,66.769994,66.200003,66.589996,982000,55.395645
"726",66.55001,67.250001,66.400001,67.14,1081500,55.853189
"727",66.990004,67.350009,66.87001,67.339994,1869900,56.019562
"728",67.39,67.39,66.700001,66.820009,1755400,55.586991
"729",66.830006,67.740002,66.599998,67.39,1913000,56.061161
"730",68.520001,69.279997,68.020003,69.230008,2141100,57.591849
"731",69.160002,69.160002,68.529999,68.680008,1525100,57.134308
"732",68.820002,69.090001,68.529999,68.650006,2227500,57.10935
"733",68.640004,68.800011,68.410005,68.560001,2788300,57.034475
"734",68.890003,70.250005,68.800011,70.000005,3489600,58.232403
"735",70.120008,70.270004,69.58001,70.030007,1882800,58.257361
"736",69.780008,70.170001,69.740004,70.080009,1546000,58.298957
"737",70.200003,70.91001,70.190001,70.810007,2074000,58.906236
"738",70.850006,71.75,70.750003,71.739998,2558500,59.679887
"739",71.52,71.910006,70.879995,70.980011,2192500,59.047661
"740",71.459997,72.000007,71.000002,71.989997,2910100,59.887859
"741",72.000007,72.000007,70.820004,71.050004,2452200,59.105887
"742",71.030004,71.430008,70.810007,71.030004,2231600,59.08925
"743",71.090003,71.180009,70.020005,70.260007,3174600,58.448696
"744",69.910013,70.210001,69.720004,69.930004,2207600,58.174169
"745",69.670003,69.850001,69.290007,69.850001,1788100,58.107615
"746",70.500004,71.060006,70.220003,70.490002,2093800,58.640026
"747",70.000005,70.200003,69.500007,69.769997,1695900,58.041061
"748",70.010007,70.200003,69.809997,69.809997,1700800,58.074336
"749",69.430006,70.160012,68.590003,68.720008,3552800,57.167584
"750",68.660004,69.609999,68.660004,69.550009,2462300,57.858054
"751",69.450005,69.870009,68.620004,68.970007,2023300,57.375556
"752",68.630002,68.900005,67.790004,67.860005,1976200,56.452155
"753",67.679998,68.030001,67.280003,67.940008,2544100,56.518709
"754",68.510012,69.05001,68.18001,68.910003,2335600,57.325639
"755",68.960005,69.100003,68.580001,68.779998,1297700,57.217489
"756",68.330001,68.690006,67.980012,68.110004,1816700,56.660127
"757",68.249998,68.340003,67.260003,67.330005,1646300,56.371276
"758",67.330005,68.49,67.160009,68.28,1762400,57.166648
"759",68.050005,68.540001,67.850007,68.010001,1620500,56.940595
"760",68.560001,69.090001,68.390005,68.699995,1931400,57.518284
"761",68.670006,69.680005,68.610002,69.600001,1458100,58.271804
"762",69.079999,69.980006,68.920005,69.039999,2169000,57.802949
"763",68.440007,68.660004,68.080002,68.199996,2839400,57.099666
"764",68.680008,68.980009,67.990001,68.680008,3641700,57.501551
"765",68.420007,68.930007,68.110004,68.380003,2064200,57.250375
"766",69.160002,69.160002,68.160006,68.840002,1499700,57.635504
"767",69.500007,69.750006,69.150005,69.350002,1947100,58.062496
"768",69.680005,69.920002,69.190004,69.370002,1571600,58.07924
"769",68.910003,69.370002,68.499997,68.860002,3545500,57.652248
"770",68.83,69.920002,68.749996,69.450005,2221300,58.146222
"771",69.790006,70.490002,69.200006,70.080009,2683500,58.673685
"772",69.690003,70.589996,69.559998,70.240002,1200400,58.807638
"773",70.639998,71.169998,70.000005,70.750003,1748000,59.23463
"774",70.879995,71.270001,70.770003,70.97,1546400,59.41882
"775",71.000002,71.340002,70.89001,71.040002,1692700,59.477428
"776",70.860008,71.870003,70.839995,71.75,1924100,60.071866
"777",72.220009,72.589998,71.75,71.850003,2565900,60.155592
"778",71.989997,73.439999,71.930006,73.41001,3199500,61.461691
"779",73.250003,73.320009,72.220009,72.360003,2370900,60.582584
"780",72.54001,72.630002,72.07,72.300013,1484900,60.532358
"781",72.670002,72.849999,72.260009,72.319999,2153100,60.549092
"782",72.670002,73.050006,72.560001,72.819998,1459200,60.967709
"783",73.139998,73.170004,72.260009,72.880001,2580300,61.017947
"784",73.790001,73.830009,72.790009,73.160011,1826200,61.252382
"785",73.170004,73.330011,72.480006,72.490008,1755000,60.69143
"786",72.950003,72.950003,72.050013,72.220009,1464900,60.465376
"787",72.180005,72.400003,71.660007,72.170003,1791200,60.423509
"788",72.050013,72.500006,71.709996,72.480006,1624900,60.683055
"789",72.160006,72.490008,71.850003,72.100002,1054800,60.364901
"790",72.690006,72.690006,72.01001,72.140006,1426600,60.398394
"791",72.62,72.780007,72.039998,72.09,2489300,60.356527
"792",70.510006,72.019999,70.110011,71.850003,2633400,60.155592
"793",71.219999,71.620003,70.860008,71.580004,2377900,59.929539
"794",71.530002,71.709996,71.160009,71.600004,2314600,59.946283
"795",71.480009,72.380003,71.100005,72.239996,1927000,60.48211
"796",72.110004,72.28,71.670005,71.989997,1664000,60.272801
"797",72.360003,72.650002,71.949997,72.339999,1566600,60.565836
"798",72.07,72.6,71.940008,72.460006,1411000,60.666311
"799",72.01001,72.830008,71.900004,72.800011,1452700,60.950976
"800",72.990002,73.03001,72.640004,72.990002,2841900,61.110044
"801",72.839997,73.080012,72.640004,72.680004,1584800,60.850501
"802",72.220009,72.239996,71.350004,71.610006,1769300,59.954657
"803",71.470012,72.080002,71.380006,71.890007,2041800,60.189085
"804",71.610006,72.239996,71.610006,71.900004,1581800,60.197456
"805",71.789999,72.510008,71.75,72.339999,1401000,60.565836
"806",72.150004,72.380003,71.610006,71.830003,1781900,60.138848
"807",72.01001,72.640004,71.900004,72.440007,922000,60.649566
"808",72.480006,72.560001,72.01001,72.28,1501700,60.515602
"809",69.89,72.480006,69.89,72.030001,1252000,60.306293
"810",71.219999,71.580004,70.900008,70.940011,1858600,59.393713
"811",71.120005,71.400006,70.850006,70.940011,1810100,59.393713
"812",70.780005,71.640007,70.42,71.300003,1614800,59.695111
"813",71.290001,71.310005,70.760001,71.160009,1715300,59.577903
"814",71.980008,72.450004,71.000002,71.410008,2068700,59.787212
"815",70.089998,72.120002,69.760008,72.050013,1904200,60.323049
"816",71.830003,72.380003,71.789999,72.339999,1329900,60.565836
"817",72.450004,73.28001,71.370004,73.129996,2637600,61.227252
"818",73.139998,73.940015,73.139998,73.790001,1936600,61.779834
"819",74.379992,74.379992,73.74,73.74,3594700,61.737971
"820",73.360009,74.110006,73.179998,74.010003,3492500,62.331726
"821",73.910009,74.510001,73.750002,74.179994,1521800,62.474894
"822",74.230013,74.330008,73.460003,74.089993,2144100,62.399094
"823",74.850002,74.930009,74.030007,74.100004,2229900,62.407525
"824",74.239998,74.410007,73.900006,74.160008,2614100,62.458061
"825",74.170001,74.860004,73.750002,74.739996,1884000,62.946531
"826",74.89001,74.949996,74.480013,74.68001,1887800,62.896011
"827",74.760009,74.880008,74.360005,74.430011,2742600,62.68546
"828",74.199999,74.620007,72.710006,73.129996,3461500,61.590578
"829",72.450004,73.300005,72.290011,72.950003,2185400,61.438986
"830",73.089997,73.220006,72.319999,72.519997,1334900,61.076833
"831",72.830008,73.200002,72.569998,72.920005,1366000,61.413722
"832",72.700003,72.730005,71.610006,72.560001,1590000,61.110524
"833",72.310002,72.510008,71.890007,72.380003,2005400,60.958929
"834",72.580009,72.580009,71.890007,72.160006,1691800,60.773646
"835",72.000007,72.110004,71.660007,72.019999,1970100,60.655731
"836",71.709996,72.000007,70.89001,71.100005,1552000,59.880906
"837",71.259999,71.610006,70.940011,71.52,1413500,60.234629
"838",70.89001,71.350004,70.520003,71.020002,1003000,59.813527
"839",71.140009,71.239999,70.170001,70.240002,1712000,59.156606
"840",70.250005,70.600007,69.910013,70.280006,1612100,59.190298
"841",70.839995,71.930006,70.610009,71.810003,1597400,60.478871
"842",71.259999,72.529999,71.219999,72.510008,1225600,61.06842
"843",72.360003,72.890003,72.140006,72.860002,1124500,61.363187
"844",72.54001,72.710006,72.180005,72.319999,2040200,60.908393
"845",72.950003,73.790001,72.720008,73.720004,2066400,62.087487
"846",73.41001,74.150006,73.250003,74.080009,1608800,62.390685
"847",74.150006,74.499999,73.870009,74.190014,1962200,62.483332
"848",73.989999,74.749998,73.889996,74.699997,1410800,62.912844
"849",74.920007,75.750004,74.640011,75.450003,1556700,63.544504
"850",75.239995,75.31,74.830006,75.110003,1266100,63.258153
"851",75.300007,75.639999,75.140009,75.410004,1583100,63.510816
"852",75.31,75.710004,74.960007,75.510007,1330100,63.595039
"853",75.320003,76.080011,75.150002,75.670005,1877200,63.729791
"854",76.040011,76.660008,75.570002,76.349997,1917400,64.302485
"855",75.910002,75.910002,73.770006,74.300002,2471100,62.575965
"856",74.260002,75.250006,74.010003,75.030004,3106100,63.190778
"857",75.35,75.480009,74.89001,75.31,2109800,63.426593
"858",75.720006,75.910002,74.949996,75.510007,1800900,63.595039
"859",75.250006,75.670005,74.739996,75.510007,1329100,63.595039
"860",75.339998,76.050005,75.320003,75.830012,1427700,63.86455
"861",76.149999,76.410009,75.210006,75.330005,1745700,63.44344
"862",75.44001,76.030009,75.210006,76.010005,1570900,64.016141
"863",75.830012,76.040011,75.500005,75.760006,1328900,63.80559
"864",75.690009,75.9,75.39,75.720006,2064600,63.771902
"865",75.650001,76.500001,75.239995,76.45,2775600,64.386708
"866",76.639995,77.43001,76.510003,76.970002,2494800,64.824657
"867",76.870008,77.400012,76.550003,77.330007,2674000,65.127856
"868",77.360004,77.699996,77.139994,77.360004,2006200,65.15312
"869",78.800013,80.440011,78.280002,79.71,7722600,67.132302
"870",79.910015,80.129999,78.809998,79.050012,3275500,66.576456
"871",79.319998,79.870007,79.130003,79.780006,2192600,67.191261
"872",79.650005,80.040007,79.559995,80.010001,1765900,67.384965
"873",80.000007,80.400011,79.940004,80.120006,1921700,67.477612
"874",83.18,83.820009,79.80001,80.310001,2641900,67.637627
"875",80.300008,80.520001,79.959999,80.330006,1211200,67.654475
"876",80.180001,80.65001,79.980003,80.020003,951100,67.393389
"877",79.950006,80.129999,79.440005,79.570006,1557600,67.014398
"878",80.35001,80.820002,79.700007,80.339999,3243100,67.662891
"879",79.890002,80.140001,78.740001,79.330009,2120200,66.812271
