"","CF.Open","CF.High","CF.Low","CF.Close","CF.Volume","CF.Adjusted"
"440",172.039986,177.600002,170.679989,175.839996,12469000,33.554979
"441",179.500008,183.500004,177.950001,182.999992,10796000,34.921298
"442",182.880001,184.160004,178.129997,178.729992,9707000,34.106468
"443",178.479996,182.509995,178.479996,180,7742000,34.348819
"444",182.10001,182.929993,178.080006,180.270004,8057000,34.400343
"445",179.589996,181.870003,178.369999,181.499996,6978500,34.635059
"446",182.240009,183.999996,180.100002,181.149998,6130500,34.56827
"447",182.329998,186.599998,182.000008,184.210014,10972500,35.152203
"448",185.109997,187.259998,182.950001,183.169994,7211000,34.953739
"449",184.610004,187.199993,181.700001,183.990002,9910500,35.110218
"450",184.60001,186.669998,183.029995,186.040001,6113500,35.501413
"451",183.999996,186.329994,180.799999,182.439995,7281000,34.814436
"452",184.910011,189.300003,183.850002,188.759995,10601500,36.020461
"453",190.050011,191.389999,185.59,188.029995,9769500,35.881157
"454",188.250008,191.389999,187.250004,187.530003,7263500,35.785745
"455",187.820015,187.910004,180.07,183.120003,8399000,34.944199
"456",181.429996,182.250004,175.179996,179.500008,13241000,34.253407
"457",182.929993,184.820004,180.259991,182.649994,9451000,34.854509
"458",183.199997,188.279991,181.64999,187.789993,7546500,35.835359
"459",187.929993,189.780006,186.170006,188.279991,7662500,35.928863
"460",185.929985,188.689995,185.119991,187.10001,7704000,35.703691
"461",187.320004,189.939995,185.07,186.639996,6170000,35.615908
"462",183.190002,185.639992,181.749992,182.740002,6197000,34.871685
"463",181.509991,183.75,178.190002,179.039993,8053000,34.165624
"464",181.669998,184.200001,181.380005,181.850014,6962500,34.701851
"465",182.789993,190.499992,182.339993,188.889999,8651500,36.045269
"466",188.850002,190.900002,185.550003,186.25,8254500,35.541487
"467",187.199993,188.969994,181.64999,182.779999,7831500,34.879317
"468",183.969994,187.749996,182.5,186.749992,5731500,35.636899
"469",185.300007,189.829998,184.589996,186.270008,8351000,35.545305
"470",186.779995,188.380013,184.130001,185.799999,4456000,35.455614
"471",186.450005,188.579998,186.040001,186.669998,4301500,35.621633
"472",183.999996,185.489998,179.710007,182.30999,7323000,34.789627
"473",182.130013,184.689999,180.509987,181.399994,6243000,34.615976
"474",186.130009,192.350006,185.130005,192.240009,10589500,36.684541
"475",191.25,195.289993,189.440002,192.989998,9908000,36.827659
"476",193.829994,199.389992,192.880001,197.970009,10014500,37.777978
"477",197.789993,198.68,192.729988,193.059998,7803500,36.841016
"478",193.080006,196.870003,190.860004,195.209999,8024000,37.251294
"479",197.509995,201.240005,196.240005,200.130005,11891000,38.190163
"480",201.009998,203.320007,194.799995,197.479992,11698000,37.68447
"481",194.239998,194.920006,181.609993,183.910007,19186500,35.094953
"482",180.809994,187.360001,180.330009,183.910007,9500000,35.094953
"483",182.290001,183.260002,177.469997,182.89999,10623000,34.902215
"484",175.289993,179.529991,173.500004,175.19001,11982500,33.430944
"485",177.57,177.729988,171.229992,172.169991,10419500,32.854644
"486",170.369987,174.449997,168.100014,172.179985,8198500,32.933064
"487",168.979988,169.619999,165.699997,165.779991,9742500,31.70893
"488",166.960011,168.500004,163.02,163.55999,7894000,31.284307
"489",164.440002,166.509991,159.549999,160.529995,8395500,30.704757
"490",161.809998,162.759991,154.169998,154.250002,12876000,29.503575
"491",155.669994,160.340004,155.270004,157.009993,10754500,30.031482
"492",156.619997,166.570015,156.619997,166.149998,9178000,31.779701
"493",167.130013,167.130013,160.419998,161.479988,10864500,30.886463
"494",159.800005,167.840004,158.920002,167.320004,8844500,32.00349
"495",168.380013,171.779995,165.209999,168.080006,9899000,32.148856
"496",167.999992,169.440002,165.19001,166.560001,6077500,31.858123
"497",168.490009,173.800011,168.439999,173.199997,7242000,33.128163
"498",170.85001,174.41,169.330006,172.579994,8409500,33.009574
"499",172.140007,172.820015,169.020004,170.960007,7319500,32.699717
"500",166.040001,167.600002,160.720005,162.089996,9137000,31.00314
"501",163.120003,163.670006,156.610003,159.750004,7351500,30.555567
"502",159.020004,167.600002,159.020004,166.84,6859000,31.911679
"503",169.099998,171.079998,168.429985,168.920002,6429000,32.309523
"504",172.420006,172.69001,165.799999,166.350002,7134000,31.817956
"505",166.18,170.52,164.200001,170.52,5424000,32.615557
"506",173.509998,173.789997,166.32,166.420002,5418000,31.831345
"507",168.179989,169.500008,165.799999,168.740005,4728000,32.275095
"508",168.339996,168.339996,162.820015,164.139996,6099500,31.395246
"509",164.289989,165.39999,161.879997,163.810005,4299000,31.332128
"510",164.519997,165.559998,162.140007,165.109997,4717500,31.580779
"511",164.119987,171.64999,164.119987,170.909996,5705500,32.690152
"512",172.800007,180.909996,172.779999,180.860004,11775500,34.593301
"513",180.979996,181.44001,176.889992,179.460011,7205000,34.325523
"514",179.619999,180.249996,174.399986,175.079994,4247500,33.487752
"515",176.119995,178.800011,175.559998,177.69001,8324500,33.986973
"516",180.039997,185.779991,179.510002,183.660011,9535500,35.128862
"517",185.52,190.750008,185.200005,188.929996,10385000,36.136858
"518",190.600014,193.999996,188.540001,190.389996,9526000,36.416113
"519",186.879997,190.310001,185.890007,190.039997,6864000,36.349169
"520",195.620003,195.799999,191.520004,193.740005,7836000,37.056874
"521",195.760002,196.710014,191.550007,193.439999,4511000,36.999491
"522",194.419994,199.949989,194.419994,199.350014,5408500,38.129906
"523",199.060001,202.329998,197.240009,199.759998,6126000,38.208325
"524",196.809998,197.700005,194.699993,196.170006,4816000,37.521663
"525",197.999992,199.259987,194.770012,195.649986,5185500,37.422198
"526",196.329994,196.84,190.100002,190.970001,5317500,36.527052
"527",196.000004,197.520008,191.539993,194.689999,9862000,37.23858
"528",193.110008,194.80999,190.160007,193.490009,6614000,37.009057
"529",194.169998,196.499996,192.550011,195.200005,5044500,37.336129
"530",194.330006,200.349998,192.999992,198.649998,7034000,37.996014
"531",199.880009,205.109997,199.880009,203.640003,9860000,38.950458
"532",205.679989,208.429985,204.350014,206.219997,8133500,39.443936
"533",205.970001,206.110001,202.250004,203.649998,5322000,38.952369
"534",201.490002,204.740009,198.999996,202.770004,6477000,38.784052
"535",198.129997,201.030006,196.18,197.940006,6257500,37.860213
"536",198.699989,200,191.369991,193.969994,8485000,37.100864
"537",195.699997,196.700001,191.170006,195.59,6127000,37.410724
"538",197.10001,198.600006,192.199993,194.619999,6254500,37.225191
"539",196.730003,201.199989,194.979992,200.289993,6388500,38.309697
"540",200.740013,200.880013,196.739998,197.5,4470000,37.776052
"541",198.220005,198.810005,194.93,195.760002,5781500,37.443241
"542",197.290001,198.369999,194.500008,194.619999,4405500,37.225191
"543",192.30999,196.599998,190.880013,194.389992,5628500,37.181197
"544",200.639992,205.109997,200.030003,202.019997,9359500,38.640597
"545",203.710003,204.490013,198.610001,203.460007,7447500,38.916029
"546",202.709999,207.660007,199.960003,206.070004,12021000,39.415247
"547",205.750008,211.25,204.880009,207.43,7572000,39.675375
"548",206.410007,215.179996,206.100006,212.859993,8576000,40.713976
"549",212.019997,212.600002,206.619987,207.950001,8698000,39.84972
"550",209.770012,210.279999,206.679993,208.719997,5535500,39.997276
"551",210.200005,211.199989,207.630005,208.110008,4484000,39.880383
"552",208.68,211.679993,207.719994,211.520004,4752500,40.533844
"553",211.490002,216.850014,210.580006,216.089993,6517500,41.409597
"554",216.359997,217.479992,215.419998,216.630001,4126500,41.51308
"555",216.499996,218.250008,212.950001,215.580006,5050500,41.311868
"556",215.039997,216.800003,210.499992,211.399994,4659000,40.510847
"557",211.270008,213.800011,209.060001,213.800011,3584000,40.970765
"558",212.550011,213.009987,206.280003,206.730003,5011000,39.615931
"559",207.080002,208.889999,205.66,207.589989,4541500,39.780731
"560",207.619991,207.619991,205.279999,205.939999,2724000,39.464541
"561",205,207.619991,204.379997,206.800003,3799000,39.629345
"562",207.679996,207.989998,204.80999,207.5,4152500,39.763486
"563",207.189999,207.189999,202.449989,203.55999,2829500,39.008457
"564",205.39999,208.269997,203.129997,207.010002,3456000,39.669587
"565",206.830006,209.139996,202.57,204.750004,4803500,39.236501
"566",206.940002,208.959999,203.16,208.260002,4859500,39.909126
"567",210.009995,213.35001,209.039993,212.880001,4576500,40.794462
"568",213.220005,216.329994,213.220005,214.969997,4164500,41.194971
"569",216.509991,216.509991,212.150002,212.150002,3828000,40.654572
"570",212.000008,214.880009,211.119995,211.289997,4228000,40.489768
"571",209.090004,217.10001,209.090004,214.589996,7160500,41.122151
"572",214.990005,221.759987,213.080006,220.450001,6150000,42.245111
"573",225.100002,227.989998,221.820011,223.689995,7374500,42.865995
"574",221.850014,221.850014,218.339996,220.410004,4473000,42.237446
"575",220.529995,222.999992,217.410011,219.80999,3919000,42.122465
"576",220.009995,224.070015,220.009995,222.820015,5435500,42.69928
"577",221.459999,221.77,216.110001,219.93,6714500,42.145463
"578",221.630001,222.000008,218.250008,218.699989,4856000,41.909754
"579",216.110001,218.500004,216.110001,216.779995,2839500,41.541823
"580",217.220001,218.75,213.990002,214.139996,4277500,41.035917
"581",214.350014,217.110004,213.100014,215.900002,3967500,41.373189
"582",217.880001,220.669994,216.590004,220.119991,3731000,42.181871
"583",220.349998,222.940006,220.100002,222.240009,6344000,42.588132
"584",223.039989,226.499996,222.89999,224.510002,4890000,43.023134
"585",223.129997,224.440002,219.829998,222.019997,5485500,42.545971
"586",220.539989,221.899986,218.309994,219.979992,5138000,42.155042
"587",220.769997,223.649998,220.119991,223.600006,3842000,42.84875
"588",225.160007,225.550003,220.66,221.919994,3586500,42.526808
"589",220.769997,221.149998,217.299995,218.169994,3769500,41.80819
"590",217.479992,220.52,216.539993,218.169994,3921000,41.80819
"591",217.189999,218.470001,213.169994,213.649998,5349000,40.942018
"592",215.750008,219.93,214.630013,214.780006,5940500,41.158563
"593",215.410004,215.529995,210.050011,210.509987,4557500,40.340294
"594",207.000008,210.089989,206.550007,209.770012,3792000,40.198491
"595",210.929985,215.310001,210.209999,213.260002,4847000,40.867282
"596",212.749996,216.879997,211.949997,215.960007,3227000,41.384688
"597",214.829998,215.300007,210.799999,211.599998,4021500,40.549174
"598",210.359993,211.170006,205.559998,206.679993,6944500,39.606347
"599",205.39999,209.890003,205.39999,209.820004,4184500,40.208071
"600",205.750008,206.529999,200.869999,205.550003,6074500,39.389806
"601",207.049999,207.700005,204.41,205,4314500,39.284408
"602",205.59,205.59,201.570015,203.610001,4154500,39.01804
"603",204.160004,206.020012,202.049999,204.820004,2930000,39.249915
"604",205.109997,207.159996,203.770008,205.19001,2908000,39.32082
"605",205.629997,211.000004,204.920006,210.880013,4021500,40.411202
"606",206.000004,210.279999,198.570004,199.029999,11445500,38.140369
"607",198.120003,206.479988,198.120003,205.480003,6241500,39.376391
"608",207.989998,208.800011,205,206.329994,6785000,39.539276
"609",202.89999,203.999996,200.130005,201.990013,4825000,38.7076
"610",202.539997,202.700005,191.899986,195.750008,8141500,37.51182
"611",193.920002,199.679985,192.820015,196.040001,4387000,37.567392
"612",196.879997,198.68,195.550003,197.199993,3561000,37.789683
"613",196.219997,199.939995,195.559998,197.270012,4918500,37.8031
"614",194.969997,199.619999,194.630013,195.240002,4256000,37.490106
"615",195.880013,198.339996,193.080006,194.799995,5145500,37.405616
"616",195.929985,197.520008,194.350014,195.580006,5038000,37.555394
"617",198.990002,203.910007,197.670002,203.649998,5539500,39.104999
"618",202.800007,207.199993,201.789989,205.820007,4277500,39.521685
"619",204.710007,207.639999,204.200001,207.250004,3092000,39.796274
"620",208.810005,210.170002,208.260002,210.119991,1976000,40.347371
"621",209.729996,209.790001,205.079994,208.380013,2945000,40.013259
"622",208.670006,210.410004,207.759991,208.289986,3350500,39.995972
"623",206.000004,208.920002,204.220009,208.540001,3465500,40.04398
"624",210.109997,214.750004,209.969997,213.299999,6061000,40.957998
"625",213.390007,214.559994,212.110004,214.029999,4628500,41.098173
"626",213.429985,215,208.999996,209.279995,5032500,40.186074
"627",208.899994,213.240013,208.589993,212.520008,5058000,40.808223
"628",213.149986,213.400002,210.450001,211.739998,3737500,40.658445
"629",211.889992,213.500004,209.210014,211.710014,2653000,40.652688
"630",213.880005,213.880005,211.300011,212.30999,2194000,40.767896
"631",212.169991,214.389992,211.84,213.689995,2455000,41.032885
"632",214.48,218.500004,213.850002,217.220001,3903500,41.710719
"633",215.919991,216.860008,208.770008,209.689999,7208000,40.264803
"634",209.34,209.920006,201.219997,202.509995,8679000,38.886094
"635",201.040001,206.949997,201.040001,205.990009,4317500,39.554329
"636",206.730003,206.759987,201.899986,205.259991,5433500,39.41415
"637",205.900002,207.380009,203.100014,205.480003,5285500,39.456397
"638",205.779991,208.380013,205.539989,205.66,3622000,39.49096
"639",205,205.259991,200.679989,204.279995,5220000,39.225971
"640",200.499992,202.929993,199.60001,199.799995,5537500,38.365719
"641",199.580002,201.860008,198.400002,201.210003,1713500,38.636469
"642",201.850014,203.899994,200.760002,202.169991,1787000,38.820807
"643",202.560005,203.619995,198.999996,201.410007,3223000,38.674874
"644",199.890003,201.490002,199.230003,199.640007,2297000,38.334998
"645",198.869991,203.979988,198.479996,203.16,4129500,39.010909
"646",208.94001,209.720001,205.020008,207.240009,5048500,39.794355
"647",207.059994,209.300003,205.489998,206.259995,4025500,39.606172
"648",207.420006,211.809998,207.420006,210.880013,4534000,40.493311
"649",210.07,210.699997,206.91,210.089989,3604000,40.34161
"650",209.429989,209.429989,206.229992,207.010002,5063000,39.750189
"651",207.000008,215.85001,207.000008,214.249992,8226500,41.140416
"652",216.030006,218.210011,213.210011,217.469997,9967500,41.758723
"653",217.619991,219.780006,215.779991,218.169994,9884500,41.893137
"654",218.23,219.539986,217.000008,218.689995,3598500,41.992988
"655",218.589993,218.82,216.000004,217.010002,3780500,41.670395
"656",216.359997,219.220009,215.340004,217.849998,3215500,41.831692
"657",218.899994,218.899994,216.809998,217.399998,3353000,41.745282
"658",218.490009,220.580006,216.350002,219.060001,4615000,42.064037
"659",220.100002,224.399986,219.589996,223.68,5348500,42.951172
"660",223.68,225.259991,222.919998,223.780003,3909500,42.970375
"661",224.230003,228.070011,223.839989,226.469994,5863500,43.486908
"662",230.009995,231.499996,226.739998,230.279999,5307000,44.218508
"663",230.66,230.66,226.84,228.190002,3861000,43.817185
"664",228.199997,229.799995,227.980003,229.080009,2386000,43.988085
"665",228.850002,233.429985,228.55999,230.489998,3845000,44.258832
"666",228.920002,231.329994,227.420006,229.169998,3785000,44.005365
"667",231.779995,231.779995,229.230003,229.960003,4059000,44.157062
"668",229.379997,230.119991,228.210011,228.910007,4546000,43.955441
"669",229.93,230.769997,227.250004,227.520008,3279500,43.688533
"670",225.900002,227.929993,225.300007,225.919991,2493000,43.381296
"671",227.30999,228.429985,224.179993,225.330009,3040500,43.268008
"672",225.39999,227.029991,223.999996,226.160011,2335500,43.427385
"673",226.210003,227.329998,224.300003,225.620003,1680000,43.323693
"674",226.720009,226.720009,220.109997,220.340004,5382000,42.309824
"675",220.710011,221.919994,216.110001,217.889996,5664000,41.839372
"676",218.719997,219.160004,216.110001,217.859993,3483000,41.91055
"677",217.550011,217.910004,214.470005,216.669998,5778000,41.681626
"678",217.399998,219.899998,216.580009,218.530006,5283500,42.039443
"679",216.940002,216.940002,206.300011,207.070007,13309000,39.834839
"680",203.179989,205.19001,199.60001,203.929996,9966000,39.230784
"681",203.710003,203.899994,199.020004,201.520004,7476500,38.767164
"682",202.609997,203.240013,197.220001,197.259998,7406000,37.947651
"683",198.050003,198.689995,189.820004,195.229988,15498000,37.55713
"684",195.060005,200.130005,194.559994,198.869991,6256500,38.257371
"685",198.35001,202.350006,197.639999,200.830002,6466500,38.634426
"686",199.549999,201.98,198.110008,201.499996,6805500,38.763315
"687",201.000004,201.18,198.570004,200.419998,8081000,38.555552
"688",201.389999,203.35001,200.330009,201.529999,4758000,38.769087
"689",202.849998,204.41,201.240005,202.019997,5719000,38.86335
"690",202.110004,203.610001,200.550003,202.759991,5078500,39.005705
"691",204.009991,207.600002,201.870003,207.140007,6631500,39.848305
"692",206.940002,208.600006,205.349998,208.149986,5606500,40.042599
"693",207.709999,207.980003,205.499992,206.720009,4883500,39.767509
"694",206.850014,207.970009,203.139992,203.910007,5518000,39.226938
"695",204.710007,204.860001,201.779995,203.509998,5442000,39.149987
"696",202.10001,205.419998,201.690006,203.889999,8223000,39.223089
"697",200.990009,202.980003,198.999996,202.070007,7721000,38.87297
"698",202.210007,202.670002,195.249996,196.410007,6925000,37.784135
"699",197.880001,197.999992,195.460014,196.499996,4876000,37.801446
"700",195.499992,195.939999,193.75,193.859997,4104000,37.29358
"701",194.14999,194.850006,192.30999,193.250008,3787000,37.176234
"702",193.979988,194.330006,190.109997,191.509991,5644500,36.8415
"703",192.479992,193.500004,190.289993,193.330002,4869500,37.191623
"704",191.240005,193.320007,190.119991,191.759987,5202000,36.889593
"705",191.789989,193.94001,189.740009,190.369987,5176500,36.622193
"706",189.790001,190.289993,188.55999,190.020008,5311000,36.554867
"707",190.699997,191.339989,184.939995,186.119995,8886000,35.804606
"708",187.059994,187.960014,184.289989,187.420006,8097500,36.054694
"709",187.010002,190.480003,186.960011,190.07,5128000,36.564484
"710",186.899986,190.289993,186.84,189.969997,4175000,36.545246
"711",189.820004,190.279999,187.999992,189.689999,2060000,36.491381
"712",190.480003,193.500004,190.170002,190.979996,4078000,36.739543
"713",191.499996,192.169991,188.699989,191.140003,4794500,36.770324
"714",191.140003,191.140003,188.050003,188.490009,4363000,36.260535
"715",187.789993,187.789993,180.919991,182.240009,11530000,35.058199
"716",180.529995,181.170006,175.39999,175.489998,6342500,33.759674
"717",176.809998,178.23,175.030003,176.990013,6024500,34.048237
"718",175.620003,175.620003,170.529995,172.830009,6846500,33.247962
"719",173.610001,179.759998,173.610001,178.059998,7600500,34.254074
"720",178.719997,180.369987,177.019997,179.14999,4802500,34.46376
"721",178.829994,179.780006,176.030006,178.139992,3885500,34.269463
"722",179.039993,179.939995,175.600014,179.419994,7082000,34.515702
"723",180.020008,187.5,179.880009,187.089996,5579500,35.991209
"724",188.029995,193.670006,187.999992,191.189995,6469500,36.779941
"725",190.240002,190.419998,185.219994,185.750008,3629500,35.73343
"726",187.749996,188.800011,185.690002,188.800011,4331000,36.320171
"727",188.829994,188.920002,185.539989,186.509991,5158000,35.879631
"728",185.760002,185.760002,182.69001,183.439999,4084000,35.289045
"729",184.239998,184.990005,181.420002,183.959999,3530000,35.38908
"730",185.690002,186.389999,183.390007,183.999996,5067500,35.396774
"731",184.529991,186.520004,183.630009,186.119995,3018000,35.804606
"732",186.229992,188.999996,185.620003,187.189999,6189000,36.010447
"733",186.110001,191.32,185,190.710011,6325000,36.687605
"734",191.119995,197.380009,191.000004,194.990005,6552000,37.510964
"735",196.450005,196.710014,190.139999,194.969997,5105500,37.507115
"736",193.660011,194.360008,190.649986,191.669998,4076000,36.872281
"737",191.580009,192.999992,190.300007,192.820015,3272000,37.093514
"738",190.890007,192.859993,188.800011,190.119991,5987500,36.65013
"739",190.39999,193.409996,188.619995,190.750008,3486500,36.77158
"740",191.219997,191.929989,189.090004,190.52,4896000,36.727241
"741",189.650002,191.749992,188.409996,191.479988,3076500,36.912301
"742",191.100006,194.109993,188.429985,188.530006,4552000,36.343622
"743",188.570004,192.679996,187.350006,188.920002,5118500,36.418803
"744",186.389999,190.109997,185.279999,188.880005,3848000,36.411093
"745",187.639999,187.649994,184.850006,186.730003,2825000,35.996629
"746",189.429989,190.620003,188.039989,188.880005,2905000,36.411093
"747",188.390007,195.240002,187.600002,193.999996,4744000,37.398092
"748",194.659996,195.450001,192.579994,194.679985,3846500,37.529176
"749",193.649998,194.249992,190.919991,190.960007,3332000,36.812062
"750",191.590004,193.729992,190.779991,193.55999,3644500,37.313271
"751",193.16,195.340004,191.91,194.020004,3979500,37.401949
"752",193.16,195.760002,191.520004,191.809998,6121000,36.975918
"753",190.900002,193.179989,189.200001,192.880001,4133000,37.182187
"754",193.100014,194.899998,192.270012,194.419994,3222000,37.479057
"755",195.279999,196.25,192.530003,193.780003,3093500,37.355683
"756",191.860008,191.860008,187.589989,187.759991,3718500,36.195184
"757",188.889999,189.890003,182.929993,183.500004,5485000,35.37397
"758",181.720009,185.830002,181.679993,185.639992,3792500,35.786504
"759",185.009995,186.369991,183.100014,184.559994,4663500,35.578308
"760",185.349998,185.880013,183.500004,184.880009,4412000,35.639999
"761",184.720001,189.300003,184.720001,188.630009,3956000,36.3629
"762",189.449997,191.520004,187.960014,189.770012,6050000,36.582663
"763",186.229992,187.080002,183.149986,184.419994,6656500,35.55132
"764",185.160007,185.440006,181.000004,182.670002,7893000,35.213968
"765",180.19001,180.19001,174.610004,176.329994,5787000,33.991781
"766",177.490005,177.849998,174.679985,174.860001,5597000,33.708405
"767",175.699997,178.950005,174.020004,176.879997,4409000,34.097807
"768",177.999992,177.999992,174.300003,175.380001,6226500,33.808647
"769",174.890003,176.710014,171.499996,171.499996,10343000,33.060685
"770",173.220005,174.220009,170.179996,170.279999,7855000,32.825501
"771",170.890007,173.850002,169.330006,171.84,6442500,33.126228
"772",171.919994,175.160007,171.919994,175.020008,2809500,33.73925
"773",176.020012,176.259995,172.250004,175.450001,3990500,33.822142
"774",176.509991,178.129997,175.979996,176.879997,2895500,34.097807
"775",178.129997,182.229996,177.919998,181.199989,4941500,34.930588
"776",181.350002,182.460003,178.810005,180.839996,3528000,34.861191
"777",183.660011,187.600002,182.999992,187.550011,6049000,36.154705
"778",181.970005,187.449989,181.970005,184.139996,4202000,35.497344
"779",184.640007,185.539989,181.119995,185.330009,3810500,35.726747
"780",185.209999,185.740013,179.990005,181.170006,3642000,34.924808
"781",182.550011,184.360008,181.710014,183.610001,2566500,35.395175
"782",183.959999,185.809994,182.69001,182.960014,3670000,35.269875
"783",183.660011,185.030003,182.759991,183.920002,2891500,35.454935
"784",184.169998,185.580006,182.43,182.57,2768500,35.19469
"785",182.999992,183.279991,180.740013,181.000004,3417000,34.892036
"786",180.750008,181.479988,177.820015,179.759998,3422500,34.652996
"787",178.500004,180.939999,177.520008,180.119991,3609000,34.722393
"788",179.990005,181.479988,178.479996,181.000004,2422000,34.892036
"789",180.359993,202.770004,179.309998,202.299995,28285500,38.998114
"790",196.720009,203.439999,196.25,197.240009,20524000,38.022682
"791",197.199993,199.41,195.060005,196.009998,7076500,37.785568
"792",198.419991,199.300003,194.910011,195.979996,6348000,37.779784
"793",195.740013,196.350002,191.820011,193.339996,4752500,37.270862
"794",193.009987,194.570007,191.870003,193.09,3618500,37.222669
"795",193.479996,193.479996,186.499996,189.539986,7566500,36.53832
"796",192.5,192.630005,185.109997,189.880009,8002000,36.603867
"797",192.10001,195.219994,190.979996,191.91,5621000,36.995196
"798",191.310005,192.980003,186.100006,188.250008,6451000,36.289646
"799",187.159996,190.470009,186.329994,190.119991,4830000,36.65013
"800",190.200005,191.350002,188.899994,190.030003,4782000,36.632782
"801",187.609997,190.760002,187.329998,188.050003,3174000,36.327558
"802",186.18,191.300011,185.669994,190.489998,5133000,36.798917
"803",189.829998,190.39999,186.630001,187.840004,4622500,36.28699
"804",187.840004,188.570004,186.479988,186.499996,4405000,36.028127
"805",187.169991,189.279995,185.629997,187.889996,3141000,36.296648
"806",187.889996,192.159996,187.709999,191.000004,4814000,36.89744
"807",192.010002,194.740009,191.679993,193.920002,2220500,37.461526
"808",194.169998,194.580002,193.029995,194.300003,2472500,37.534935
"809",195.73,200.779991,195.73,197.070007,3189000,38.070045
"810",194.419994,196.219997,193.320007,193.449993,2675500,37.37073
"811",192.560005,193.400002,188.269997,189.890003,4342000,36.68301
"812",189.630013,190.939999,188.619995,189.330006,2483500,36.574829
"813",189.869995,191.660004,189.220009,190.340004,3296500,36.769941
"814",192.460003,194.460011,191.219997,191.630001,3410000,37.019143
"815",190.979996,193.250008,189.440002,192.229996,1696500,37.13505
"816",192.439995,193.979988,190.600014,192.509995,2697500,37.189141
"817",193.23,196.259995,192.5,194.190006,3467500,37.513686
"818",195.300007,198.120003,194.399986,195.809994,4772500,37.826635
"819",196.219997,199.860001,195.410004,197.69001,3651500,38.189818
"820",199.750004,199.949989,195.300007,198.210011,3307000,38.290271
"821",197.709999,198.759995,192.69001,194.379997,4297000,37.550388
"822",191.630001,196.499996,191.630001,193.829994,3956500,37.444139
"823",197.000008,203.190002,194.320011,200.679989,6630500,38.767423
"824",200.489998,201.84,198.369999,200.760002,5293500,38.78288
"825",200.799999,207.439995,199.869995,207.000008,5046500,39.988326
"826",207.57,209.070015,205.149994,206.119995,5737500,39.818325
"827",209.510002,210.669994,206.660004,208.169994,7059000,40.214344
"828",208.149986,209.640007,206.710014,207.889996,3004500,40.160254
"829",208.35001,210.209999,206.779995,207.980003,5583500,40.177642
"830",211.700001,216.490002,210.079994,214.009991,7295500,41.342517
"831",214.699993,214.720001,211.630001,212.350006,2853500,41.02184
"832",210.929985,213.360004,210,210.480003,2449000,40.660592
"833",208.810005,213.780003,206.800003,210.830002,3506500,40.728205
"834",210,213.520012,209.139996,210.970001,3672000,40.75525
"835",208.740005,213.899994,208.649998,213.899994,4149000,41.321267
"836",212.539997,213.999996,210.570011,211.809998,2839000,40.917521
"837",212.000008,216.700001,211.289997,216.380005,5206500,41.800357
"838",214.490013,217.189999,214.090004,214.559994,2662500,41.448766
"839",214.200001,214.829998,207.399998,208.719997,3736000,40.320594
"840",209.799995,209.799995,204.279995,206.459999,6500000,39.884007
"841",209.239998,209.510002,205.410004,206.919994,4694500,39.972869
"842",206.570015,206.759987,203.039989,204.549999,3385000,39.515032
"843",204.689999,206.660004,204.300003,206.079998,2190500,39.810598
"844",205.59,208.999996,203.789997,205.160007,1890500,39.632874
"845",206.459999,211.240005,205.300007,208.94001,3006000,40.363096
"846",209.130001,210.880013,208.460007,209.539986,3030500,40.479
"847",213.16,216.44001,208.540001,215.160007,9431000,41.564677
"848",215.620003,217.660007,213.699989,215.970001,5483500,41.721152
"849",216.000004,216.730003,213.269997,215.820007,4677000,41.692176
"850",214.759998,215.160007,211.130009,212.550011,2525000,41.060477
"851",211.720009,211.720009,206.749992,210.130005,3848000,40.59298
"852",210.160007,210.59,207.329998,209.619999,2809500,40.494457
"853",217.000008,220.629997,216.539993,218.360004,6206000,42.182854
"854",217.240009,218.979988,213.859997,216.219997,3326000,41.769446
"855",217.130013,218.400002,214.689999,216.369991,2119000,41.798422
"856",216.030006,217.449989,214.060001,215.600014,2516000,41.649678
"857",215,216.089993,213.299999,214.939995,2904000,41.522175
"858",216.049995,218.470001,215.209999,217.630005,3363500,42.041832
"859",212.070007,213.210011,207.280006,209.500008,9374500,40.471277
"860",209.210014,212.270012,209.210014,211.639996,4788000,40.88468
"861",211.089993,213.75,210.559998,210.760002,5122500,40.714683
"862",211.119995,219.729996,210.100002,219.360008,7010500,42.376035
"863",219.860001,221.479988,218.500004,220.499992,3212000,42.596257
"864",219.309998,220.450001,216.630001,218.279991,4474500,42.167397
"865",216.149998,219.580002,216.000004,217.399998,3479000,42.190684
"866",218.800011,220,216.779995,218.710003,2553500,42.444916
"867",218.520012,220.380001,217.89999,218.899994,4391500,42.481787
"868",219.060001,220.249996,216.000004,216.310005,3079500,41.97915
"869",215.830002,216.91,214.090004,214.48,3332000,41.624002
"870",214.80999,215.740013,213.670006,214.460011,2129500,41.620122
"871",215.460014,215.979996,213.640003,214.619999,1925000,41.651171
"872",215.139999,215.429993,213.380013,215.19001,2483500,41.761793
"873",214.979992,215.450001,213.330002,213.640003,4129000,41.460984
"874",214.370003,215.820007,212.719994,214.34,2134500,41.596832
"875",214.669991,217.670002,214.589996,216.499996,2169000,42.016021
"876",216.879997,219.910011,215.880013,217.380009,905000,42.186805
"877",217.859993,219.799995,216.889992,217.010002,2542000,42.114998
"878",216.949997,217.5,213.699989,214.190006,2671500,41.567723
"879",227.10001,237.43,225,237.070007,21233000,46.008031
