"","DD.Open","DD.High","DD.Low","DD.Close","DD.Volume","DD.Adjusted"
"445",52.740001,53.080001,52.419996,52.659997,8007200,45.294551
"446",52.860001,53.580002,52.629999,53.560002,7394600,46.068674
"447",53.839998,53.95,53.299998,53.380002,8475800,45.91385
"448",53.240001,53.499998,52.709999,53.249999,4941200,45.802031
"449",52.769999,52.999997,52.599997,52.709999,4541200,45.337559
"450",52.639997,52.889999,52.34,52.609999,3582900,45.251546
"451",52.229998,52.4,51.949998,52.22,4588600,44.916095
"452",52.5,52.819997,51.88,52.629999,4829800,45.268748
"453",53.060001,53.339998,52.880001,53.249999,4704600,45.802031
"454",53.299998,53.619998,53.249999,53.319998,4062700,45.862238
"455",53.240001,53.41,52.580001,52.949999,4863000,45.543991
"456",52.520001,52.789999,52.419996,52.749999,4931900,45.371964
"457",53.009995,53.189995,52.689999,52.900001,4564400,45.500986
"458",52.680001,53.47,52.520001,53.39,4748800,45.922449
"459",53.299998,53.41,52.909999,53.299998,5590900,45.845036
"460",52.759997,52.900001,52.249998,52.629999,5631900,45.268748
"461",52.5,53.169995,52.5,52.700001,4992800,45.328959
"462",51.729997,52.189998,51.589997,51.949998,6004900,44.683858
"463",51.929998,51.970002,50.839998,51.049997,7446900,43.909738
"464",51.679999,51.749997,51.310001,51.450001,4151300,44.253795
"465",51.559999,52.479996,51.559999,52.409998,4788000,45.079519
"466",52.330002,52.560001,52.009998,52.02,3687000,44.744069
"467",52.289998,52.999997,52.24,52.720001,5763400,45.346162
"468",53.029999,53.740002,53.019997,53.400002,4911100,45.931053
"469",53.189995,53.75,53.139997,53.269999,4902000,45.819234
"470",52.939997,53.63,52.099996,52.609999,8922400,45.251546
"471",52.880001,53.109999,52.459996,52.619997,6712200,45.260145
"472",52.08,52.08,51.539999,51.82,5606300,44.572042
"473",51.919996,52.749999,51.779996,52.680001,6444900,45.311757
"474",53.279997,53.93,53.229999,53.799998,6787800,46.275102
"475",53.499998,53.859998,53.369996,53.740002,3707200,46.223498
"476",53.869996,53.979998,53.63,53.719998,5513800,46.206292
"477",53.699998,53.799998,53.33,53.459998,4415100,45.982657
"478",53.349996,53.979998,52.969999,53.709996,4075300,46.197689
"479",53.539998,53.73,53.060001,53.669996,3285600,46.163283
"480",53.679998,53.91,53.040001,53.259997,3881700,45.81063
"481",53.109999,53.109999,52.799997,52.889999,5460300,45.492383
"482",52.589999,52.949999,52.229998,52.740001,3828800,45.363365
"483",52.389998,52.740001,51.849998,52.680001,5191600,45.311757
"484",52.009998,52.599997,51.849998,52.089998,4974200,44.804276
"485",52.560001,52.700001,51.9,52.02,4586000,44.744069
"486",51.599995,51.970002,51.330001,51.569997,3470300,44.726723
"487",51.019999,51.259999,50.659998,50.839998,3690200,44.093594
"488",50.819998,50.95,50.009995,50.149999,4180500,43.495157
"489",50.31,50.869996,49.839997,49.849999,4877900,43.234966
"490",49.919997,49.999997,48.8,48.84,5471500,42.358992
"491",48.949998,49.049998,47.81,47.970001,7076300,41.604441
"492",48.079999,48.9,48.039999,48.869998,5235700,42.38501
"493",49.099996,49.16,48.310001,48.579999,4920000,42.133494
"494",48.299999,48.86,47.81,48.729998,6617900,42.263587
"495",48.72,49,48.069997,48.659999,6539300,42.202878
"496",48.630001,48.769998,48.219999,48.399999,4261500,41.977379
"497",48.88,49.259996,48.599995,49.169998,5314700,42.6452
"498",48.82,48.939996,48.349997,48.429997,4682800,42.003397
"499",48.450001,48.650001,47.709996,48.259999,10381600,41.855957
"500",47.529996,47.759998,47.159997,47.21,6343400,40.945291
"501",47.189996,47.400002,46.439997,47.019997,4891900,40.780502
"502",46.900001,47.45,46.799997,47.339998,4557800,41.058039
"503",47.77,48.639999,47.740002,48.630001,4353300,42.176861
"504",49.109998,49.540001,48.949998,49.029998,4996700,42.523778
"505",48.759996,49.599997,48.579999,49.500001,3790900,42.931412
"506",50.040001,50.200001,48.579999,48.659999,4091400,42.202878
"507",49.129998,49.889999,48.749998,49.889999,5549800,43.269658
"508",49.659997,49.849999,48.949998,49.109998,4179800,42.593162
"509",49.169998,49.680001,48.9,49.549999,4081500,42.974775
"510",49.860001,50.349996,49.569999,50.240002,7926800,43.573216
"511",50.040001,50.459998,49.829999,50.319998,3645700,43.642596
"512",50.659998,51.349997,50.65,51.059999,3681300,44.2844
"513",51.169997,51.470001,50.689996,51.039999,3397400,44.267054
"514",51.219999,51.239999,49.429998,49.540001,4650200,42.966104
"515",49.860001,50.119997,49.500001,49.959997,3840200,43.330368
"516",49.299996,49.639997,48.9,49.289998,3803800,42.749277
"517",49.449998,49.520001,48.499999,48.830002,5236500,42.350321
"518",49.299996,49.860001,48.949998,49.619997,5193900,43.035485
"519",49.259996,49.729999,48.919996,49.689999,4179600,43.096198
"520",50.57,50.699998,49.979997,50.57,5586600,43.859424
"521",49.479997,50.479998,48.729998,49.429998,6736300,42.870699
"522",49.520001,49.869999,49.389998,49.589999,3625900,43.009467
"523",49.520001,49.869999,49.279996,49.609999,3843100,43.026814
"524",49.099996,49.389998,48.499999,48.9,4276900,42.411031
"525",48.74,48.8,47.400002,47.47,9939000,41.17079
"526",47.73,48.779996,47.299998,47.65,9327700,41.326904
"527",47.43,47.43,46.150002,47.139997,8963900,40.884578
"528",46.619997,47.040001,46.249998,46.849999,7023000,40.633062
"529",46.969999,47.669996,46.909999,47.63,4122700,41.309558
"530",47.380002,47.779998,47.129999,47.57,4090300,41.25752
"531",47.709996,48.549997,47.509996,48.349997,4361400,41.934013
"532",48.249997,48.98,48.019999,48.919996,4310800,42.428373
"533",48.869998,49.469999,48.7,49.2,6113400,42.671221
"534",48.759996,49.14,48.199999,48.869998,6184700,42.38501
"535",47.839998,48.929998,47.529996,48.709998,6641100,42.246241
"536",48.709998,49.099996,47.45,47.740002,8192800,41.404963
"537",47.999999,48.429997,47.740002,48.159999,5804800,41.769227
"538",48.990002,49.330002,48.479999,48.769998,4162900,42.29828
"539",49.22,49.949999,48.970002,49.709999,5685400,43.113544
"540",49.540001,50.119997,49.459996,49.669999,4567900,43.078852
"541",49.469999,49.900001,49.439996,49.700001,5141800,43.104872
"542",49.939997,52.099996,49.700001,49.939997,21938500,43.313022
"543",49.560001,49.819997,48.679999,49.02,6783000,42.515107
"544",49.740001,50.040001,49.259996,49.469999,5923700,42.905391
"545",49.700001,50.380002,49.549999,50.159997,4398600,43.503828
"546",50.459998,50.560002,49.979997,50.359998,3700100,43.677289
"547",50.31,50.599998,50.060001,50.299998,3152900,43.62525
"548",50.31,50.819998,50.139997,50.539998,2909300,43.833403
"549",50.349996,51.119999,50.220002,51.079999,4996100,44.301746
"550",50.679998,50.679998,49.849999,50.23,3220800,43.934391
"551",50.349996,50.560002,49.860001,50.139997,3406700,43.855669
"552",49.999997,50.479998,49.939997,50.279998,2670300,43.978122
"553",50.29,50.73,50.159997,50.560002,3205000,44.223032
"554",50.47,50.709996,50.400002,50.65,3453600,44.30175
"555",50.539998,50.619998,50.200001,50.560002,2710000,44.223032
"556",50.59,51.059999,50.299998,50.400002,3677900,44.083086
"557",50.139997,50.79,50.029999,50.79,4563800,44.424204
"558",50.529996,50.689996,50.189995,50.240002,3776600,43.943139
"559",50.25,50.509996,50.089999,50.349996,2809400,44.039347
"560",50.49,50.49,49.849999,49.949999,2893300,43.689484
"561",49.809999,49.989999,49.619997,49.799997,3117600,43.558283
"562",49.880001,50.169995,49.680001,49.939997,2505700,43.680736
"563",49.999997,50.149999,49.540001,49.580001,4715200,43.36586
"564",49.929999,50.049999,49.500001,49.749999,3692400,43.514551
"565",49.509999,49.680001,48.72,48.830002,6178200,42.709863
"566",48.650001,49.049998,48.630001,48.779996,3976900,42.666124
"567",49.24,50.099997,49.189998,49.849999,5660900,43.602018
"568",49.969999,50.57,49.819997,50.560002,5319500,44.223032
"569",50.65,50.93,50.49,50.63,5421600,44.284257
"570",50.740002,51.399999,50.63,51.049997,4565200,44.651613
"571",51.189997,51.389997,50.060001,50.23,6407700,43.934391
"572",50.259998,51.139999,49.999997,51.130001,7723200,44.72159
"573",51.130001,52.309998,51.130001,52.24,9824900,45.692467
"574",51.990002,52.089998,51.479999,51.689997,13622700,45.211399
"575",51.479999,51.599995,51.130001,51.270001,4278100,44.844043
"576",51.409997,52.029998,51.299999,51.619999,4221200,45.150174
"577",51.199999,51.869998,51.189997,51.869998,3984100,45.368839
"578",52.330002,52.330002,51.349997,51.8,8300400,45.307614
"579",51.199999,51.459999,50.849996,51.189997,4421500,44.774066
"580",51.439999,51.479999,50.439998,50.45,4070600,44.126817
"581",50.529996,50.75,50.149999,50.499998,3577100,44.170549
"582",50.779998,50.990001,50.419998,50.839998,5567600,44.467935
"583",50.59,50.59,50.159997,50.27,4630900,43.969377
"584",50.179997,50.959998,50.149999,50.359998,4753300,44.048096
"585",50.419998,50.459998,49.309998,49.500001,7688700,43.295887
"586",49.599997,49.789999,49.150002,49.439996,5914900,43.243403
"587",49.749999,50.220002,49.560001,49.749999,5408800,43.514551
"588",50.139997,50.55,50.040001,50.349996,4132100,44.039347
"589",50.129999,50.619998,49.949999,50.259998,3146600,43.960629
"590",50.25,50.25,49.459996,49.500001,4369000,43.295887
"591",49.540001,49.609999,49.04,49.119996,3703200,42.96351
"592",49.419996,49.599997,48.759996,48.779996,4838700,42.666124
"593",48.8,49.32,48.499999,48.689997,4087000,42.587406
"594",48.679999,49.08,48.589997,49.009998,3445500,42.867299
"595",49.259996,49.799997,49.119996,49.740001,5061800,43.505806
"596",49.869999,49.979997,49.609999,49.849999,4399200,43.602018
"597",49.799997,50.519998,49.609999,50.419998,6106600,44.100576
"598",50.359998,50.380002,49.069998,49.34,6705400,43.15594
"599",49.229998,49.809999,49.069998,49.759997,6025700,43.523296
"600",46.289998,46.619997,44.889997,45.249997,33125100,39.57856
"601",45.310001,45.310001,44.709996,44.910001,15647700,39.281177
"602",45.090001,45.349997,44.930001,45.169997,7242000,39.508587
"603",45.259999,45.379999,44.919999,45.179999,6191300,39.517335
"604",45.229997,45.439999,44.499998,44.519998,6341100,38.940056
"605",44.580002,45.490001,44.499998,44.999999,6872100,39.359895
"606",45.339999,45.439999,44.029999,44.15,9055200,38.616432
"607",44.040001,44.47,43.849999,44.33,4956600,38.773871
"608",44.439998,44.77,44.169996,44.55,6281600,38.966298
"609",44.220002,44.359998,43.500001,43.829999,7583300,38.336539
"610",43.880001,44.049999,43.150002,43.259996,6889300,37.837977
"611",43.169998,43.880001,43.02,43.340001,5622000,37.907954
"612",43.429999,43.569999,42.959996,43.129998,5017900,37.724273
"613",42.729998,43.269998,42.399999,42.909998,7088000,37.909806
"614",42.949998,43.02,42.209997,42.259999,7416800,37.335549
"615",42.229997,42.669998,41.819999,42.099999,7547800,37.194194
"616",42.150001,42.349997,41.669996,41.950001,9927500,37.061674
"617",42.519999,43,42.389997,42.929998,6145900,37.927475
"618",42.769998,43.06,42.499999,42.8,5347800,37.812625
"619",42.84,42.84,42.349997,42.419995,5249800,37.476902
"620",42.82,43.169998,42.7,43.119996,2863100,38.095333
"621",43.009998,43.380001,42.9,43.349999,5928500,38.298534
"622",43.189998,43.860001,43.099996,43.439997,6560300,38.378045
"623",43.089998,43.360001,42.630002,43.24,8632500,38.201354
"624",43.619997,43.749999,43.340001,43.540001,5687400,38.466396
"625",43.459997,43.629999,43.08,43.14,7577900,38.113006
"626",43.429999,43.580001,42.259999,42.389997,7425900,37.450399
"627",42.439999,42.8,42.259999,42.479999,5224200,37.529914
"628",42.479999,42.8,42.249997,42.62,6677200,37.6536
"629",42.709998,42.949998,42.56,42.869998,4394300,37.874467
"630",43,43.2,42.609998,43.18,4279400,38.148345
"631",43.069998,43.349999,43.009998,43.22,5570800,38.183684
"632",43.400001,43.959997,43.249998,43.689999,6139100,38.598915
"633",44.859999,44.889997,44.179998,44.299998,10306200,39.137832
"634",44.23,44.47,43.629999,43.979997,5700500,38.855121
"635",43.989999,44.47,43.979997,44.09,5017700,38.952304
"636",44.23,44.75,44.220002,44.63,6010200,39.42938
"637",44.639998,44.990001,44.45,44.889997,7081300,39.65908
"638",44.950001,45.099999,44.799998,44.849996,7730700,39.623741
"639",44.959999,45.330001,44.699998,45.330001,4801800,40.047812
"640",44.970001,45.099999,44.499998,44.930001,9394100,39.694422
"641",44.699998,44.959999,44.47,44.839998,2606600,39.614908
"642",44.81,45.270001,44.759998,45.090001,5062700,39.835778
"643",45.049997,45.159999,44.279998,45.069997,6728400,39.818105
"644",44.719998,45.130001,44.599998,44.709996,6256900,39.500055
"645",44.13,45.019999,44.099998,44.979999,7375200,39.738594
"646",45.949998,46.279996,45.549997,45.869998,7251300,40.524884
"647",46.249998,46.299996,45.110001,45.290001,7213500,40.012473
"648",45.389997,45.82,45.339999,45.729998,5519800,40.401198
"649",45.630002,45.88,45.409997,45.8,4544100,40.463043
"650",46.02,46.150002,45.470001,46.049998,5390200,40.683909
"651",46.18,46.469999,46.099996,46.439997,5297100,41.028462
"652",46.639997,46.769999,45.669998,46.2,6297900,40.816432
"653",46.24,46.299996,45.669998,46.150002,5272700,40.77226
"654",46.469999,46.689999,46.209998,46.269998,5583200,40.878274
"655",46.169998,46.429999,46.109998,46.249998,3930800,40.860604
"656",45.990002,46.029998,45.619999,45.970002,5723900,40.613235
"657",46.269998,46.489999,46.189998,46.36,5111800,40.957788
"658",46.500001,47.019997,46.400001,46.989999,9073200,41.514375
"659",47.200002,47.950001,46.869999,47.819998,10603500,42.247656
"660",47.55,47.939999,47.319998,47.499998,8035900,41.964945
"661",47.61,48.369997,47.61,48.069997,7252600,42.468523
"662",48.189997,48.399999,47.930001,48.330001,5811000,42.698229
"663",48.259999,48.319999,47.869996,48.150001,5534900,42.539204
"664",48.009997,48.199999,47.919998,47.959999,4991000,42.371342
"665",47.839998,48.090001,47.519998,47.63,7277100,42.079798
"666",47.49,47.879998,47.25,47.45,6177000,41.920773
"667",47.679998,48.079999,47.43,47.979999,5448600,42.389012
"668",47.599998,47.799998,47.39,47.439998,4347800,41.911936
"669",47.719998,47.899998,47.55,47.599998,4063800,42.053292
"670",47.479998,47.619998,47.299998,47.439998,4507100,41.911936
"671",47.439998,47.49,46.819997,47.29,5154500,41.779417
"672",47.479998,47.59,47.339998,47.499998,11904400,41.964945
"673",47.499998,47.799998,47.439998,47.759998,10082400,42.194648
"674",47.539998,47.999999,47.499998,47.979999,7442200,42.389012
"675",47.63,47.930001,47.499998,47.580002,4610700,42.415762
"676",47.459998,47.509996,47.129999,47.23,5071700,42.103748
"677",47.439998,47.479998,46.569999,46.939997,7712500,41.845222
"678",47.109999,47.349996,47.060001,47.179998,5228600,42.059173
"679",47.23,47.23,46.36,46.540001,8400300,41.48864
"680",46.400001,46.680001,46.02,46.520001,7714600,41.470811
"681",46.709999,47.369996,46.599997,47.240002,6970200,42.112664
"682",47.419998,47.669996,46.429999,46.429999,6661600,41.390577
"683",46.489999,47.060001,46.479997,46.969999,5460600,41.871967
"684",46.900001,47.689996,46.869999,47.509996,5051100,42.353354
"685",47.599998,48.219999,47.45,47.899998,7043800,42.701026
"686",47.560002,48.279999,47.279998,48.090001,7116200,42.870406
"687",48.019999,48.399999,47.759998,48.310001,4391200,43.066528
"688",48.72,49.06,48.559999,48.679999,5342700,43.396367
"689",48.990002,49.06,48.549997,48.74,4613200,43.449855
"690",48.810002,48.970002,48.619999,48.679999,4090400,43.396367
"691",49,49.249998,48.98,49.150002,4944900,43.815357
"692",49.22,49.439996,48.990002,49.330002,3536800,43.97582
"693",49.189998,49.809999,49.14,49.709999,5927300,44.314573
"694",49.700001,49.900001,49.459996,49.589999,5370000,44.207597
"695",49.779997,49.989999,49.689999,49.919997,4783400,44.501778
"696",49.939997,50.200001,49.639997,49.900001,8716900,44.483952
"697",49.36,49.880001,49.229998,49.709999,6083200,44.314573
"698",49.759997,49.949999,49.289998,49.649999,7470700,44.261085
"699",49.759997,49.949999,49.540001,49.839997,5878300,44.430461
"700",49.549999,49.740001,49.259996,49.36,4771800,44.002562
"701",49.520001,49.779997,49.129998,49.269998,5218700,43.922329
"702",49.279996,49.500001,48.86,49.109998,5925000,43.779695
"703",49.089998,49.2,48.519999,48.970002,5576300,43.654894
"704",48.769998,49.08,48.559999,48.889998,5157600,43.583573
"705",48.9,49.32,48.9,49.16,4972400,43.82427
"706",48.88,49.2,48.8,49.009998,4864100,43.690549
"707",49.32,49.32,48.849998,49.029998,6000300,43.708378
"708",48.939996,49.150002,48.549997,48.790002,6843300,43.49443
"709",48.88,49.249998,48.559999,49.04,6120200,43.717294
"710",48.499999,48.790002,48.299999,48.689997,6239600,43.40528
"711",48.669997,48.849998,48.209997,48.8,5541300,43.503343
"712",48.909998,49.419996,48.749998,49.229998,5685300,43.88667
"713",49.409998,49.849999,49.289998,49.740001,7308300,44.341318
"714",49.779997,50.47,49.759997,50.29,8556500,44.831621
"715",50.149999,50.279998,49.32,49.819997,6260100,44.412632
"716",49.540001,49.720001,48.74,48.779996,8931400,43.48551
"717",49.229998,49.789999,49.22,49.599997,6506400,44.21651
"718",49.22,49.279996,48.589997,49.150002,6183300,43.815357
"719",49.229998,49.540001,48.229997,48.589997,8909300,43.316134
"720",48.9,49.299996,48.74,49.189998,10896500,43.851012
"721",49.409998,50.740002,49.279996,50.41,15564900,44.938597
"722",50.699998,52.540001,50.109999,52.489998,15801200,46.792837
"723",52.5,52.949999,52.249998,52.749999,8271000,47.024617
"724",52.749999,53.519998,52.609999,53.29,9382500,47.506007
"725",53.109999,53.169995,52.560001,52.900001,5987900,47.158338
"726",53.069999,54.110001,52.929999,54.099999,8025100,48.22809
"727",53.999998,54.729997,53.81,54.509997,9577400,48.593589
"728",54.119999,54.349997,53.299998,53.369996,7808000,47.577321
"729",53.169995,53.979998,52.569999,53.509996,7601900,47.702125
"730",54.139999,54.439999,53.899998,53.939998,5649000,48.085456
"731",53.93,54.159999,53.73,53.889996,3424500,48.040881
"732",54.009996,54.830002,53.999998,54.650001,5951100,48.718397
"733",54.569997,54.84,54.359999,54.699999,5075400,48.762968
"734",54.719999,55.469998,54.639999,55.38,23270900,49.369163
"735",55.14,55.700001,55,55.459996,22986400,49.440477
"736",55,55,54.429997,54.450001,6318800,48.937177
"737",54.499999,55.249998,54.419995,55.16,6263500,49.575292
"738",55.009998,55.639997,54.970002,55.549998,4752600,49.925805
"739",55.509998,55.809999,55.249998,55.489998,4978500,49.871879
"740",55.639997,55.949999,55.249998,55.889999,5089000,50.231381
"741",55.880001,56.289999,55.659997,55.929999,4198900,50.267332
"742",56.069999,56.479998,55.829999,56.380002,5246600,50.671773
"743",56.289999,56.779998,55.330002,55.569998,6829400,49.94378
"744",54.379999,55.549998,53.81,55.349998,7094400,49.746053
"745",55.069998,55.479996,54.559999,55.349998,3237400,49.746053
"746",55.999997,56.169995,55.649999,55.889999,5392100,50.231381
"747",55.599997,56.220001,55.330002,56.019997,4785100,50.348218
"748",56.080001,56.63,55.789999,56.299997,3964100,50.599869
"749",56.060001,57.249997,55.789999,55.789999,6168100,50.141506
"750",55.839997,56.149999,55.419996,56.129999,4665400,50.447083
"751",56.129999,56.47,55.389998,55.789999,3853800,50.141506
"752",55.619997,55.779997,54.459999,54.610001,7309500,49.080978
"753",54.659999,54.84,53.879998,54.790001,4277700,49.242754
"754",55.18,55.720001,54.929998,55.439996,3833700,49.82694
"755",55.659997,55.720001,54.949998,55.52,4647100,49.898844
"756",54.98,55.36,54.509997,54.849998,4102000,49.296676
"757",55.429998,55.639997,54.179999,54.229997,5020600,48.739447
"758",53.459998,54.490001,53.359998,53.879998,10617300,48.424885
"759",53.089999,53.699998,52.16,52.680001,11879700,47.346381
"760",52.979997,53.939998,52.969999,53.699998,7871800,48.263109
"761",53.97,54.069997,53.699998,54.019998,5614200,48.55071
"762",53.97,54.299999,53.459998,53.47,6717100,48.056397
"763",52.759997,53.129999,52.36,52.589999,9391300,47.265492
"764",53.049999,53.129999,52.279996,52.909999,12803600,47.553093
"765",52.520001,53.009995,52.02,52.659997,8370400,47.328403
"766",53.099997,53.119997,52.389998,52.880001,5125700,47.526133
"767",53.259997,53.669996,52.729999,53.529996,4943800,48.110318
"768",53.849996,54.099999,53.39,53.57,4406400,48.146272
"769",53.47,53.539998,52.489998,52.5,8161300,47.184605
"770",52.24,53.319998,52.04,52.720001,4574900,47.382332
"771",52.689999,53.040001,52.279996,52.540001,3704900,47.220556
"772",52.569999,52.589999,52.189998,52.4,2414700,47.09473
"773",52.639997,53.049999,52.459996,52.999997,3626800,47.63398
"774",53.49,53.869996,53.419998,53.759998,3392800,48.317034
"775",53.889996,53.999998,53.61,53.91,4855600,48.451849
"776",53.97,54.179999,53.63,53.919998,4533700,48.460835
"777",54.619999,54.790001,54.130001,54.539999,4565800,49.018063
"778",54.569997,54.619999,54.059999,54.409997,3446000,48.901223
"779",54.470001,54.830002,54.359999,54.630001,3074700,49.098953
"780",54.679999,54.739999,54.099999,54.379999,3618400,48.874262
"781",54.709997,57.679999,54.679999,57.249997,18253000,51.453685
"782",56.939998,57.879999,56.93,57.470001,10968800,51.651415
"783",57.389997,57.389997,56.899998,57.139999,5808900,51.354824
"784",56.979998,57.450001,56.91,57.169997,5745000,51.381785
"785",59.719998,60.399999,56.999998,57.119998,15577500,51.336849
"786",56.93,57.499999,56.499998,57.379999,6427700,51.570525
"787",57.029996,57.689997,57.009996,57.589997,4355300,51.759262
"788",57.389997,57.679999,57.11,57.659999,3947000,51.822177
"789",57.330001,57.659999,57.119998,57.539999,3365700,51.714326
"790",57.709997,57.810001,57.159999,57.679999,4537200,51.840152
"791",57.849997,58.740001,57.610001,57.689997,6229300,51.849138
"792",58.229998,58.609998,58.099996,58.449998,4707500,52.532192
"793",59.839998,60.179998,59.339997,59.919998,12654800,53.853361
"794",59.719998,59.95,59.299997,59.59,5077000,53.556773
"795",59.580002,59.73,59.040001,59.200001,4117800,53.20626
"796",59.139997,59.779998,59.049999,59.599998,4289600,53.565759
"797",59.91,60.15,59.309999,59.759998,4075700,53.70956
"798",59.659998,59.979998,59.289999,59.740002,3690000,53.691588
"799",59.560002,59.979998,59.289999,59.879998,4916800,53.817411
"800",59.849996,59.97,59.060001,59.709996,4103400,54.070964
"801",59.73,59.83,59.200001,59.369999,3898600,53.763077
"802",58.889999,58.929999,58.369998,58.740001,4181700,53.192576
"803",58.659996,58.849999,58.16,58.279996,3951000,52.776014
"804",58.129998,58.299996,57.470001,57.529997,3852900,52.096845
"805",57.419995,57.810001,57.310001,57.529997,2859000,52.096845
"806",57.399999,57.619999,57.059998,57.150001,3072900,51.752736
"807",57.319999,57.639999,57.169997,57.549997,2066900,52.114956
"808",57.559999,58,57.339999,57.9,2816200,52.431904
"809",57.849997,58.16,57.549997,57.569997,2781300,52.133068
"810",56.919998,57.239999,56.639998,56.75,3196400,51.390511
"811",56.580002,56.939998,56.259997,56.79,4018500,51.426734
"812",56.639998,56.919998,56.499998,56.659998,2532100,51.309009
"813",56.689996,56.859998,56.45,56.619998,3341800,51.272787
"814",57.069996,57.330001,56.089999,56.39,4132700,51.064509
"815",56.229999,57.549997,56.229999,57.229997,4303000,51.825177
"816",57.650001,57.859999,57.199999,57.610001,3168200,52.169294
"817",57.699999,57.990002,56.529996,57.11,5453400,51.716513
"818",57.349997,57.830001,57.349997,57.499999,3868700,52.06968
"819",57.96,58.439996,57.650001,58.04,4021100,52.558683
"820",58.2,58.829999,58.089998,58.829999,3288800,53.274074
"821",58.929999,58.959997,57.659999,58.06,4741100,52.576794
"822",58.24,59.019997,58.169998,58.880001,3477100,53.319354
"823",59.740002,59.839998,59.240001,59.699998,4508000,54.06191
"824",59.639998,59.919998,59.289999,59.619998,4549100,53.989465
"825",59.479998,60.569997,59.119997,60.439999,5670600,54.732025
"826",60.439999,60.859999,60.270001,60.330001,3466300,54.632416
"827",60.379999,60.739999,59.419997,59.419997,9469100,53.808353
"828",59.49,59.879998,59.249999,59.409999,2514700,53.7993
"829",59.409999,59.91,59.179997,59.319997,2629200,53.717797
"830",59.229999,59.73,59.200001,59.319997,2666900,53.717797
"831",59.319997,59.79,59.220001,59.509996,2812800,53.889852
"832",59.229999,59.380001,58.939997,59.009995,2486100,53.437072
"833",58.369998,58.880001,58.24,58.56,3257900,53.029575
"834",58.569998,58.709999,58.2,58.689999,2762200,53.147296
"835",58.34,59.040001,58.289998,58.989999,3485200,53.418964
"836",58.700001,58.880001,57.719999,57.759995,4372100,52.305122
"837",57.749997,58.720001,57.499999,58.649998,2363800,53.111073
"838",58.099996,58.749999,57.889997,58.109998,2769000,52.62207
"839",58,58,57.039998,57.069996,3818800,51.680287
"840",57.139999,57.169997,56.459998,56.939998,4266800,51.562566
"841",57.579999,58.330002,57.409997,58.289998,3233100,52.785071
"842",58.36,58.479996,57.470001,57.929998,4694100,52.459069
"843",57.479999,58.429998,57.479999,58.36,3467700,52.848462
"844",58.2,58.700001,58.029998,58.14,3338500,52.649239
"845",58.569998,59.279997,58.299996,59.060001,3298200,53.482355
"846",59.109999,59.659998,58.869999,59.639998,2717800,54.007577
"847",59.819998,59.869996,59.329999,59.619998,3890000,53.989465
"848",59.459998,59.619998,59.119997,59.459998,3181000,53.844576
"849",59.819998,60.379999,59.329999,60.169996,6020500,54.487522
"850",60.399999,60.549997,59.899998,60.219999,4205900,54.532802
"851",60.229997,61.58,59.999998,61.38,7052300,55.583253
"852",62.57,62.689996,61.419996,61.900001,9290900,56.054144
"853",61.889999,61.900001,61.330002,61.56,3908300,55.746254
"854",61.599996,61.740001,61.330002,61.479996,3473100,55.673805
"855",61.459996,61.720001,60.659999,61.02,3921800,55.257251
"856",61,61.829999,60.909997,61.2,4580700,55.420252
"857",61.14,61.569998,60.839999,61.089998,4337000,55.320638
"858",60.229997,60.749997,59.709996,60.310001,13389900,54.614304
"859",59.83,60.399999,59.759998,60.299999,5580600,54.605247
"860",60.439999,60.830001,60.199999,60.769997,3593000,55.030859
"861",61.049998,61.459996,60.709997,60.849997,5742500,55.103304
"862",60.779995,61.999997,60.619999,61.999997,5266800,56.144697
"863",61.939997,62.089999,61.740001,62.089999,3019900,56.226199
"864",61.969999,62.339997,61.769999,62.049999,5160200,56.189977
"865",61.369998,61.54,60.369997,60.939995,7047200,55.587936
"866",61.68,61.799997,61.279996,61.789999,5411900,56.363288
"867",61.789999,62.119997,61.569998,62.109999,7715900,56.655184
"868",62.089999,62.240001,61.619996,61.7,4688700,56.281194
"869",61.729999,61.819997,61.269998,61.489998,3804200,56.089635
"870",61.599996,61.599996,60.589997,60.790001,4122700,55.451116
"871",61.029998,61.609998,60.970002,61.599996,3015300,56.189973
"872",61.58,61.720001,61.279996,61.7,3125800,56.281194
"873",61.999997,62.189995,61.38,61.58,3972000,56.171733
"874",61.609998,61.740001,61.16,61.32,2261700,55.934567
"875",61.5,61.809999,61.299996,61.54,1682900,56.135246
"876",61.589998,61.799997,61.34,61.38,1422400,55.989298
"877",61.759997,62.240001,61.589998,61.740001,2986900,56.317681
"878",61.449998,61.5,60.319999,60.499999,5284100,55.186583
"879",60.199999,60.599995,59.879998,60.259999,3504400,54.96766
"880",60.159998,60.559999,59.97,60.11,2659200,54.830836
"881",60.619999,61.369998,60.579999,61.34,2843700,55.952811
"882",61.479996,61.599996,61.089998,61.389998,2540200,55.998418
"883",61.249998,61.629998,61.109998,61.439996,3528100,56.044025
"884",61.7,61.7,60.199999,60.290001,4128300,54.995027
"885",60.219999,60.409997,59.849996,59.95,2842000,54.684888
"886",60.159998,60.399999,59.959998,60.239999,2873200,54.949417
"887",60.519999,61.169998,60.519999,60.839999,4556200,55.496723
"888",60.669997,61.409998,60.409997,61.18,3782200,55.806862
"889",61.4,62.189995,60.619999,62.189995,4377400,56.728155
"890",61.849999,62.740002,61.779997,62.709996,4506400,57.202486
