"","VAR.Open","VAR.High","VAR.Low","VAR.Close","VAR.Volume","VAR.Adjusted"
"460",68.910004,68.93,67.989998,68.169998,884300,68.169998
"461",67.779999,68.5,67.699997,68.440002,488000,68.440002
"462",67.459999,67.889999,67.440002,67.519997,574700,67.519997
"463",67.540001,67.540001,66.349998,66.349998,670700,66.349998
"464",67.059998,67.150002,66.690002,67.059998,571000,67.059998
"465",67.089996,68.419998,67.089996,67.82,818400,67.82
"466",67.519997,67.730003,66.519997,66.529999,853200,66.529999
"467",66.889999,67.040001,65.910004,66.370003,1079000,66.370003
"468",66.639999,67.529999,66.599998,67.379997,1092900,67.379997
"469",67.199997,67.720001,66.599998,66.919998,562100,66.919998
"470",67.139999,67.190002,66.059998,66.25,609500,66.25
"471",66.449997,68.129997,66.449997,67.730003,1120500,67.730003
"472",66.169998,67.099998,65.970001,66.709999,596300,66.709999
"473",66.720001,67.370003,66.459999,66.970001,379600,66.970001
"474",67.309998,69.809998,67.309998,69.790001,1768900,69.790001
"475",68,68,62.77,63.599998,6370300,63.599998
"476",63.68,64.050003,62.77,63.400002,2413600,63.400002
"477",63.27,63.84,62.5,63.419998,1229100,63.419998
"478",63.419998,64.910004,63.119999,64.57,2846200,64.57
"479",64.690002,65.480003,64.360001,65.220001,1610100,65.220001
"480",65.139999,65.400002,64.370003,64.459999,1478100,64.459999
"481",64.400002,64.459999,63.23,63.349998,977600,63.349998
"482",63.119999,64.010002,63,63.560001,642000,63.560001
"483",63.009998,63.650002,62.75,63.470001,1134500,63.470001
"484",62.779999,63.959999,62.580002,63.700001,1038000,63.700001
"485",64.089996,64.919998,64.07,64.110001,989000,64.110001
"486",63.82,64.68,63.68,64.580002,1025900,64.580002
"487",63.849998,64.129997,63.220001,63.869999,1024500,63.869999
"488",63.810001,64.389999,63.549999,63.759998,882300,63.759998
"489",63.880001,64.029999,63.279999,63.459999,985500,63.459999
"490",63.59,64,62.27,62.380001,1109000,62.380001
"491",62.849998,63.07,61,61.290001,989300,61.290001
"492",61.689999,62.970001,61.279999,62.82,1073200,62.82
"493",63,63.650002,61.82,62.299999,1187800,62.299999
"494",61.810001,61.959999,60.310001,61.09,1826200,61.09
"495",61.25,61.529999,60.52,61.150002,2172500,61.150002
"496",60.82,61.939999,60.82,61.360001,1324100,61.360001
"497",61.93,61.959999,60.759998,60.939999,1404400,60.939999
"498",60.470001,60.529999,59.52,59.889999,1438000,59.889999
"499",59.470001,59.68,58.259998,58.66,1709700,58.66
"500",57.43,58.349998,57.43,57.57,2246100,57.57
"501",57.68,57.68,56.610001,57.48,1223400,57.48
"502",57.110001,57.990002,57,57.91,1131600,57.91
"503",58.060001,59.529999,57.830002,59.529999,1501300,59.529999
"504",59.939999,60.09,59.07,59.209999,1174900,59.209999
"505",58.689999,59.470001,58.439999,59.470001,659100,59.470001
"506",59.84,60.16,59.299999,59.330002,1150200,59.330002
"507",59.720001,59.73,58.700001,59.650002,892900,59.650002
"508",59.529999,60.09,58.919998,59.110001,711000,59.110001
"509",59.330002,59.990002,58.919998,59.389999,783100,59.389999
"510",59.68,60.419998,59.439999,60.380001,1166900,60.380001
"511",59.98,60.5,59.830002,60.459999,845700,60.459999
"512",61.189999,61.360001,60.290001,61.279999,1243900,61.279999
"513",61.529999,61.810001,60.34,61.040001,908400,61.040001
"514",61.18,61.439999,59.080002,59.09,760200,59.09
"515",59.23,59.549999,58.639999,59.330002,1206800,59.330002
"516",58.799999,58.950001,57.68,58.060001,1014400,58.060001
"517",58.23,58.950001,57.959999,58.689999,1058700,58.689999
"518",59.279999,60.299999,58.82,59.849998,975200,59.849998
"519",59.529999,59.93,57.93,59,1378200,59
"520",60.110001,61.110001,60.009998,60.77,927800,60.77
"521",60.709999,61.029999,59.310001,60.650002,1223500,60.650002
"522",60.689999,61.549999,60.360001,61.5,441200,61.5
"523",61.5,61.540001,61.23,61.299999,964200,61.299999
"524",60.630001,60.919998,59.73,59.93,925000,59.93
"525",58.439999,58.5,57,57.939999,2980000,57.939999
"526",58.130001,58.18,57.32,57.650002,1459300,57.650002
"527",57.720001,58.060001,57.529999,57.880001,909100,57.880001
"528",57.09,57.990002,57.09,57.740002,726500,57.740002
"529",57.84,58.650002,57.529999,57.84,1112800,57.84
"530",57.82,58.419998,57.68,58.040001,805300,58.040001
"531",58.290001,59.049999,58.220001,59.029999,739500,59.029999
"532",58.73,59.889999,58.509998,59.860001,927800,59.860001
"533",59.98,60.419998,59.23,59.43,690100,59.43
"534",58.919998,59,56.669998,57.080002,1591200,57.080002
"535",56.279999,57.049999,55.810001,56.790001,915500,56.790001
"536",56.720001,56.849998,55.25,55.66,1302600,55.66
"537",55.939999,57.77,55.939999,57.310001,1827600,57.310001
"538",55,55,52.900002,53.73,6532200,53.73
"539",54.16,55.75,54.07,55.560001,1474400,55.560001
"540",55.509998,55.580002,54.389999,54.869999,873800,54.869999
"541",54.790001,55.02,54.450001,54.580002,996800,54.580002
"542",54.740002,55.700001,54.439999,55.330002,1277200,55.330002
"543",54.849998,54.98,53.740002,54.41,969500,54.41
"544",55.25,56.02,54.549999,55.459999,1319800,55.459999
"545",55.66,56.84,55.66,55.720001,740700,55.720001
"546",55.75,56.880001,55.740002,56.66,718100,56.66
"547",56.639999,56.990002,56.52,56.619999,791700,56.619999
"548",56.77,56.950001,56.380001,56.43,497500,56.43
"549",56.369999,56.889999,55.630001,56.849998,1032600,56.849998
"550",56.419998,57.759998,56.220001,57.75,857500,57.75
"551",58.07,58.18,57.060001,57.169998,492000,57.169998
"552",57.220001,58.93,56.84,58.759998,848500,58.759998
"553",58.689999,59.639999,58.630001,59.299999,1071600,59.299999
"554",59.330002,59.529999,58.75,58.98,905500,58.98
"555",58.849998,60.07,58.700001,59.91,1124600,59.91
"556",59.939999,60.709999,59.759998,59.810001,850700,59.810001
"557",59.84,60.09,58.959999,59.23,782900,59.23
"558",59.07,59.209999,58.650002,58.790001,632700,58.790001
"559",58.639999,59.75,58.639999,59.580002,720200,59.580002
"560",59.759998,59.880001,58.889999,59.16,837800,59.16
"561",59,59.43,58.599998,58.77,497700,58.77
"562",58.959999,60.029999,58.560001,59.48,705700,59.48
"563",59.240002,59.27,58.529999,58.740002,875200,58.740002
"564",59.189999,59.599998,58.650002,58.790001,672100,58.790001
"565",61.290001,64,59.18,59.68,1799900,59.68
"566",59.650002,59.669998,58.560001,58.59,1039600,58.59
"567",58.98,59.599998,58.82,59.5,925500,59.5
"568",59.32,59.91,59.130001,59.900002,749500,59.900002
"569",59.830002,60.119999,59.48,59.93,626600,59.93
"570",59.84,60.439999,59.799999,60.330002,559400,60.330002
"571",60.669998,61.450001,60.34,61.439999,1246500,61.439999
"572",61.220001,62.16,60.66,61.759998,1233800,61.759998
"573",61.369999,61.830002,60.759998,61.599998,1460800,61.599998
"574",61.470001,61.57,61.310001,61.439999,1095700,61.439999
"575",61.5,61.68,61.240002,61.650002,627600,61.650002
"576",61.599998,62.07,61.23,61.700001,587200,61.700001
"577",61.389999,61.669998,61.060001,61.240002,874500,61.240002
"578",61.549999,61.599998,60.98,61.080002,1178600,61.080002
"579",60.91,61.450001,60.82,61.32,624000,61.32
"580",61.68,61.810001,60.23,60.240002,691000,60.240002
"581",60.310001,60.310001,59.5,59.709999,719500,59.709999
"582",59.91,60.259998,59.5,60.040001,547500,60.040001
"583",60,60.709999,59.610001,60.32,726800,60.32
"584",60.470001,61.299999,60.290001,60.470001,703600,60.470001
"585",60.68,61,60.5,60.869999,790900,60.869999
"586",60.849998,61.450001,60.599998,61.009998,383800,61.009998
"587",61.209999,61.66,60.48,61.389999,718500,61.389999
"588",61.610001,61.669998,60.950001,61.060001,608000,61.060001
"589",60.919998,61.290001,60.540001,60.650002,552300,60.650002
"590",60.48,60.48,58.529999,58.77,1078200,58.77
"591",58.82,59,58.18,58.259998,908200,58.259998
"592",58.669998,59.529999,58.669998,58.869999,993000,58.869999
"593",58.919998,59.23,58.209999,58.290001,527200,58.290001
"594",58.25,58.470001,57.950001,58.240002,1481500,58.240002
"595",58.34,59.040001,58.34,59.040001,962800,59.040001
"596",58.830002,59.830002,58.669998,59.740002,717100,59.740002
"597",59.419998,59.610001,58.869999,59.139999,1109800,59.139999
"598",58.82,58.950001,58.25,58.419998,949800,58.419998
"599",58.23,58.75,58.080002,58.360001,866200,58.360001
"600",57.759998,57.950001,57.330002,57.490002,623200,57.490002
"601",57.66,57.84,57,57.080002,907300,57.080002
"602",57.779999,58.290001,57.330002,58.099998,2094900,58.099998
"603",67.870003,69.18,66.019997,66.93,5082800,66.93
"604",66.139999,67.599998,65.650002,66.760002,2224200,66.760002
"605",66.239998,68.830002,65.910004,68.769997,1881200,68.769997
"606",69.040001,70.529999,68.919998,70.150002,2548000,70.150002
"607",69.779999,71.389999,69.449997,70.400002,2625300,70.400002
"608",70.559998,71.139999,70.389999,70.589996,982000,70.589996
"609",70.400002,70.5,69.110001,69.669998,1266200,69.669998
"610",69.550003,70.269997,68.580002,68.589996,914900,68.589996
"611",68.529999,69.489998,68.529999,68.839996,761900,68.839996
"612",68.510002,69.449997,67.82,68.330002,652500,68.330002
"613",68.099998,69,68.010002,68.279999,912600,68.279999
"614",68.370003,68.839996,67.480003,67.75,699200,67.75
"615",67.730003,68.199997,67.099998,67.739998,845000,67.739998
"616",68.5,68.970001,67.660004,67.889999,1097000,67.889999
"617",68.57,69.360001,68.440002,69.110001,707300,69.110001
"618",68.800003,69.349998,68.360001,69.07,656000,69.07
"619",68.940002,69.019997,68.5,68.860001,390800,68.860001
"620",69.040001,69.5,68.790001,69.419998,265000,69.419998
"621",69.260002,69.599998,68.839996,69.459999,621800,69.459999
"622",68.970001,69.459999,68.75,68.879997,527100,68.879997
"623",68.510002,69.18,67.809998,69.110001,630800,69.110001
"624",69.470001,70.139999,68.75,69.120003,638000,69.120003
"625",69.089996,69.309998,68.449997,69.160004,749300,69.160004
"626",69.269997,69.739998,68.949997,69.379997,838200,69.379997
"627",69.230003,70.43,69.230003,70.129997,1003300,70.129997
"628",70.089996,70.379997,69.690002,69.809998,631500,69.809998
"629",69.82,69.940002,69.050003,69.610001,531600,69.610001
"630",69.870003,70.730003,69.379997,70.699997,692600,70.699997
"631",70.699997,71.849998,69.93,71.410004,889700,71.410004
"632",71.599998,72.480003,71.580002,72.349998,833900,72.349998
"633",72.330002,72.610001,71.93,72.080002,724900,72.080002
"634",71.93,72.080002,71.379997,71.599998,427100,71.599998
"635",71.290001,72.040001,70.669998,71,797100,71
"636",71.059998,72.18,71.029999,71.5,903800,71.5
"637",71.480003,72.5,70.790001,72.32,940700,72.32
"638",72.279999,72.300003,70.93,70.940002,488900,70.940002
"639",70.779999,71.809998,70.43,71.779999,620200,71.779999
"640",71.160004,71.489998,70.25,70.800003,903800,70.800003
"641",70.550003,70.949997,70.279999,70.860001,185300,70.860001
"642",70.879997,70.910004,69.389999,69.839996,366600,69.839996
"643",69.830002,70.449997,69.25,70.220001,460400,70.220001
"644",69.889999,70.440002,69.5,69.620003,501700,69.620003
"645",69.629997,70.300003,69.220001,70.239998,427500,70.239998
"646",71.260002,72.5,71.050003,72.470001,1325100,72.470001
"647",72.589996,73.800003,72.510002,73.68,1353500,73.68
"648",73.68,73.870003,72.599998,72.720001,1138500,72.720001
"649",72.199997,75.230003,72.199997,75.190002,1703500,75.190002
"650",75,75.440002,74.18,74.839996,716600,74.839996
"651",75,75.550003,74.860001,75.25,816000,75.25
"652",75.5,75.690002,74.790001,74.879997,910200,74.879997
"653",75.07,75.18,74.110001,74.580002,539000,74.580002
"654",74.199997,74.199997,73.019997,73.849998,735300,73.849998
"655",73.699997,74.269997,73.510002,74,546400,74
"656",73.949997,74.309998,73.519997,74.139999,593400,74.139999
"657",74.489998,74.889999,74.230003,74.589996,462400,74.589996
"658",74.690002,75.330002,74.059998,75.089996,872400,75.089996
"659",75.010002,75.580002,74.510002,75.120003,1086900,75.120003
"660",75.339996,75.779999,74.519997,74.910004,1157300,74.910004
"661",71.120003,73.25,69.519997,72.879997,2875700,72.879997
"662",72.970001,73.550003,72.199997,73.410004,1214200,73.410004
"663",73.510002,73.57,72.160004,72.230003,560500,72.230003
"664",72.220001,72.220001,71.349998,71.690002,827500,71.690002
"665",71.699997,71.839996,71.300003,71.449997,788100,71.449997
"666",71.169998,71.419998,70.510002,70.650002,723100,70.650002
"667",71.07,71.699997,70.699997,71.220001,756000,71.220001
"668",70.669998,71.160004,70.260002,70.489998,821900,70.489998
"669",70.699997,71.559998,70.699997,71.300003,531500,71.300003
"670",70.879997,71.5,70.879997,71.379997,726400,71.379997
"671",71.18,71.970001,70.519997,71.860001,1003200,71.860001
"672",71.870003,72.330002,70.959999,71.099998,655600,71.099998
"673",71.040001,71.150002,70.550003,71.110001,639200,71.110001
"674",71.059998,71.940002,70.919998,71.360001,871400,71.360001
"675",71.639999,71.690002,70.980003,71.5,617700,71.5
"676",71.220001,71.5,70.879997,70.959999,614200,70.959999
"677",70.93,71.080002,70,70.050003,840600,70.050003
"678",70.129997,71,69.660004,70.690002,399200,70.690002
"679",70.510002,70.559998,69.800003,69.900002,781000,69.900002
"680",69.809998,69.93,68.790001,69.480003,744700,69.480003
"681",69.870003,70.209999,69.580002,70.120003,562700,70.120003
"682",70.389999,71.029999,69.209999,69.209999,693800,69.209999
"683",69.489998,69.519997,67.879997,68.660004,907800,68.660004
"684",68.589996,69.5,68.489998,69.349998,993400,69.349998
"685",69.339996,71.080002,69.220001,70.629997,1207200,70.629997
"686",70.510002,71.220001,69.800003,70.849998,759200,70.849998
"687",70.660004,71.57,70.650002,71.550003,694600,71.550003
"688",71.75,73.099998,71.75,72.699997,741400,72.699997
"689",73,73,71.379997,72.010002,731200,72.010002
"690",72.290001,73.120003,71.980003,72.129997,644000,72.129997
"691",72.400002,73.889999,72.190002,73.82,691700,73.82
"692",73.589996,73.639999,73.269997,73.459999,359800,73.459999
"693",73.309998,73.730003,73.120003,73.699997,382400,73.699997
"694",73.620003,74.5,73.239998,74.440002,490700,74.440002
"695",74.459999,74.459999,73.580002,74.059998,681700,74.059998
"696",73.790001,73.790001,72.760002,73.230003,745600,73.230003
"697",72.470001,72.779999,71.919998,72.480003,452500,72.480003
"698",72.620003,72.669998,71.559998,72.309998,287500,72.309998
"699",72.629997,72.900002,72,72.360001,500300,72.360001
"700",72.099998,72.800003,71.809998,72.169998,547400,72.169998
"701",72.300003,72.639999,71.879997,72.25,690700,72.25
"702",72.510002,72.510002,71.559998,71.68,580200,71.68
"703",71.940002,72.25,71.510002,71.790001,802400,71.790001
"704",71.510002,71.800003,71.07,71.699997,802000,71.699997
"705",71.690002,72.080002,71.470001,72,838700,72
"706",72,72.07,71.209999,71.889999,513900,71.889999
"707",72.139999,72.269997,71.75,71.910004,597200,71.910004
"708",72.160004,72.160004,71.089996,71.360001,595900,71.360001
"709",71.5,71.730003,71.110001,71.349998,458600,71.349998
"710",70.660004,70.879997,70.190002,70.660004,771800,70.660004
"711",70.599998,71.07,70.120003,70.699997,529300,70.699997
"712",70.949997,71.349998,70.639999,71,569900,71
"713",71.110001,71.949997,71.110001,71.660004,611700,71.660004
"714",71.639999,72.709999,71.639999,72.300003,434400,72.300003
"715",72.07,73.199997,71.989998,72.779999,597300,72.779999
"716",70.080002,70.650002,68.769997,68.970001,1524100,68.970001
"717",69.290001,69.5,68.529999,69.300003,979400,69.300003
"718",68.889999,68.980003,67.459999,67.550003,797800,67.550003
"719",67.550003,68.07,66.349998,66.57,968500,66.57
"720",65.970001,67.370003,65.5,67.290001,2154600,67.290001
"721",67.230003,67.410004,66.900002,67.029999,696100,67.029999
"722",67.269997,68.559998,67.129997,68.510002,867000,68.510002
"723",68.519997,68.660004,67.690002,68.349998,992200,68.349998
"724",65,65.900002,63.099998,64.019997,3706700,64.019997
"725",64,64.510002,63.790001,64.120003,1134900,64.120003
"726",64.480003,65.040001,64.309998,64.790001,794600,64.790001
"727",64.860001,65.160004,64.07,65.139999,887600,65.139999
"728",64.959999,65.080002,64.050003,64.199997,641000,64.199997
"729",64.529999,64.769997,64.139999,64.459999,615800,64.459999
"730",65.169998,66.470001,65.089996,65.690002,1140300,65.690002
"731",65.639999,65.93,65.139999,65.529999,655000,65.529999
"732",65.709999,66.300003,65.489998,66.029999,911700,66.029999
"733",66.050003,67.620003,66.010002,67.589996,788200,67.589996
"734",67.339996,68.339996,66.620003,68.209999,901100,68.209999
"735",68.169998,68.82,68,68.75,865200,68.75
"736",68.510002,69.529999,68.209999,69.370003,914700,69.370003
"737",69.410004,70.709999,69.290001,70.230003,1622400,70.230003
"738",70.010002,70.199997,69.709999,69.940002,906600,69.940002
"739",69.610001,69.610001,68.43,68.980003,834800,68.980003
"740",69.43,69.480003,68.099998,69.300003,666400,69.300003
"741",69.330002,69.559998,69.099998,69.449997,514000,69.449997
"742",69.639999,70.440002,69.57,69.879997,542200,69.879997
"743",69.949997,70.669998,68.139999,68.43,730800,68.43
"744",68.099998,68.400002,67.32,67.889999,614200,67.889999
"745",67.519997,67.889999,67.099998,67.360001,688300,67.360001
"746",68.160004,68.550003,67.93,68.080002,729300,68.080002
"747",67.769997,68.540001,67.25,68.010002,745200,68.010002
"748",68.190002,68.730003,67.75,68.489998,288400,68.489998
"749",68.239998,68.550003,67.010002,67.010002,458700,67.010002
"750",67.260002,67.410004,66.360001,67.370003,505400,67.370003
"751",67.360001,67.75,66.769997,66.839996,575000,66.839996
"752",66.730003,68.480003,66.639999,67.849998,994800,67.849998
"753",67.839996,68.190002,66.93,68.18,621400,68.18
"754",68.519997,69.660004,68.379997,69.550003,522100,69.550003
"755",69.610001,69.769997,68.550003,69.199997,845200,69.199997
"756",68.07,69.040001,68.07,68.610001,693900,68.610001
"757",69.199997,69.269997,67.919998,68.139999,562700,68.139999
"758",68.220001,69.660004,67.730003,69.580002,429700,69.580002
"759",69.540001,69.889999,68.730003,68.879997,416200,68.879997
"760",69.32,70.300003,69.239998,69.709999,705300,69.709999
"761",69.93,70.870003,69.870003,70.860001,612600,70.860001
"762",70.769997,70.849998,68.75,68.779999,454600,68.779999
"763",68.209999,68.32,66.779999,66.980003,555200,66.980003
"764",67.540001,68.160004,67.32,67.610001,797800,67.610001
"765",67.050003,67.050003,65.839996,66.169998,703900,66.169998
"766",66.949997,67.32,66.199997,66.599998,620100,66.599998
"767",67.18,67.610001,65.739998,65.860001,1311700,65.860001
"768",66.059998,66.790001,65.940002,66.629997,1855900,66.629997
"769",66.480003,68.019997,66.480003,67.449997,1095900,67.449997
"770",67.870003,68.550003,67.550003,68.139999,563400,68.139999
"771",67.970001,67.970001,66.370003,66.650002,868300,66.650002
"772",66.760002,66.790001,66.019997,66.370003,444700,66.370003
"773",66.980003,67.389999,66.510002,67.230003,274200,67.230003
"774",67.68,68.370003,67.339996,68.199997,640100,68.199997
"775",68.099998,68.709999,65.699997,66.300003,1754000,66.300003
"776",66.309998,67.059998,66.300003,66.93,894200,66.93
"777",67.82,69.099998,67.629997,68.269997,860600,68.269997
"778",68.360001,69.510002,68.110001,69.370003,1274600,69.370003
"779",69.370003,69.660004,69.019997,69.370003,538700,69.370003
"780",69.370003,70,69.330002,69.849998,843400,69.849998
"781",70,70.870003,69.830002,70.739998,810700,70.739998
"782",70.75,71.589996,70.75,71.57,791400,71.57
"783",71.260002,72.360001,70.839996,72.260002,633600,72.260002
"784",72.029999,72.5,71.809998,72.43,537000,72.43
"785",72.300003,72.57,71.68,72.510002,830100,72.510002
"786",72.849998,73.120003,71.690002,72.110001,1255500,72.110001
"787",71.599998,74.93,70.800003,74.099998,2920200,74.099998
"788",73.709999,73.860001,72.43,73.839996,736500,73.839996
"789",73.540001,73.540001,72.290001,72.400002,941500,72.400002
"790",72.730003,73.120003,72.080002,72.290001,755500,72.290001
"791",72.489998,72.989998,71.989998,72.5,737500,72.5
"792",73.199997,73.260002,72.349998,73.199997,712300,73.199997
"793",73.279999,73.279999,72.650002,73.010002,578400,73.010002
"794",72.620003,72.889999,71.860001,72.610001,542100,72.610001
"795",72.57,72.82,71.75,72.019997,696700,72.019997
"796",72.040001,72.919998,71.82,72.75,594500,72.75
"797",72.82,74.050003,72.82,73.760002,595500,73.760002
"798",73.529999,74.360001,73.309998,74.209999,516300,74.209999
"799",73.459999,74.099998,73.440002,73.849998,421000,73.849998
"800",73.900002,73.980003,73.459999,73.849998,322200,73.849998
"801",73.620003,73.919998,73.5,73.599998,343800,73.599998
"802",72.809998,73.139999,72.129997,72.260002,364500,72.260002
"803",72.029999,72.129997,71.400002,71.720001,351900,71.720001
"804",71.690002,72.360001,71.690002,71.980003,270900,71.980003
"805",72.07,72.550003,71.699997,72.419998,336100,72.419998
"806",72.279999,72.599998,71.599998,71.980003,379400,71.980003
"807",71.919998,73.019997,71.919998,72.769997,255700,72.769997
"808",73.029999,73.07,72.410004,72.650002,389100,72.650002
"809",72.639999,73.379997,72.620003,72.68,418000,72.68
"810",72.029999,72.199997,70.93,71.389999,676300,71.389999
"811",71.389999,72.010002,71.07,71.099998,412400,71.099998
"812",70.720001,72.330002,70.720001,71.400002,600200,71.400002
"813",71.519997,71.559998,70.099998,70.449997,934800,70.449997
"814",70.650002,71.739998,70.470001,71.040001,752100,71.040001
"815",71.160004,71.910004,70.760002,71.790001,556100,71.790001
"816",71.730003,72.129997,71.459999,71.889999,793300,71.889999
"817",72.099998,72.370003,71.089996,71.870003,647500,71.870003
"818",72.029999,72.720001,71.93,72.449997,987600,72.449997
"819",72.699997,73.739998,72.629997,73.620003,1396300,73.620003
"820",73.709999,74.949997,73.239998,74.949997,1660100,74.949997
"821",74.790001,74.940002,74.07,74.339996,717100,74.339996
"822",74.269997,74.629997,73.510002,74.550003,388200,74.550003
"823",74.949997,75.440002,74.599998,75.160004,559000,75.160004
"824",75.230003,75.370003,74.900002,74.980003,334700,74.980003
"825",75.059998,75.949997,74.519997,75.860001,486600,75.860001
"826",75.919998,75.940002,75.099998,75.589996,316700,75.589996
"827",75.739998,76.599998,75.580002,76.099998,1126700,76.099998
"828",76.050003,76.690002,75.580002,76.269997,637300,76.269997
"829",76.099998,76.279999,75.199997,75.269997,1010000,75.269997
"830",75.389999,75.400002,74.059998,74.309998,1668300,74.309998
"831",74.480003,74.68,73.599998,74.080002,624900,74.080002
"832",73.849998,74.5,73.709999,74.18,554000,74.18
"833",74.059998,75.43,73.959999,74.730003,937400,74.730003
"834",74.849998,75.589996,74.779999,75.339996,589900,75.339996
"835",75.059998,75.199997,74.169998,74.970001,631600,74.970001
"836",74.660004,74.849998,73.660004,74.360001,747100,74.360001
"837",74.330002,75.129997,74.25,74.940002,329900,74.940002
"838",74.290001,74.980003,73.959999,74.559998,327300,74.559998
"839",74.690002,76.129997,74.650002,75.419998,1045400,75.419998
"840",75.459999,75.989998,75.260002,75.440002,645700,75.440002
"841",76.190002,77.389999,76.110001,77.370003,822000,77.370003
"842",77.129997,77.709999,76.760002,77.690002,567200,77.690002
"843",77.410004,78.190002,77.07,77.940002,457400,77.940002
"844",77.639999,78.239998,76.959999,77.040001,959800,77.040001
"845",77.639999,78.910004,77.440002,78.870003,686200,78.870003
"846",78.629997,78.830002,78,78.550003,895100,78.550003
"847",79.150002,80.660004,76.459999,78.639999,817700,78.639999
"848",78.599998,78.900002,77.940002,78.230003,635000,78.230003
"849",78.269997,78.760002,77.089996,77.300003,921100,77.300003
"850",77.239998,79.419998,77,78.519997,1158100,78.519997
"851",74.75,75.209999,72.709999,73.300003,3119100,73.300003
"852",73.230003,73.919998,72.580002,73.199997,1264100,73.199997
"853",73.25,73.940002,73.129997,73.220001,997100,73.220001
"854",73.510002,73.959999,73.220001,73.489998,964100,73.489998
"855",73.449997,73.610001,72.550003,72.589996,1137400,72.589996
"856",72.739998,73.089996,72.080002,72.580002,1456700,72.580002
"857",72.669998,72.669998,71.980003,72.5,624400,72.5
"858",72.540001,73.459999,72.120003,73.129997,606700,73.129997
"859",72.93,73.129997,72.489998,72.989998,493500,72.989998
"860",73.379997,73.540001,72.910004,73.370003,475500,73.370003
"861",73.68,73.910004,72.730003,72.830002,543200,72.830002
"862",72.660004,73.440002,72.550003,73.389999,482300,73.389999
"863",73.279999,73.879997,72.93,73.400002,441600,73.400002
"864",73.25,73.440002,72.949997,73.300003,418200,73.300003
"865",73.43,74.099998,72.839996,74.080002,633000,74.080002
"866",74.239998,74.959999,73.900002,74.940002,405200,74.940002
"867",74.82,75.379997,74.360001,74.589996,560700,74.589996
"868",75,75.300003,74.419998,74.459999,542400,74.459999
"869",74.449997,74.800003,73.93,74.599998,515800,74.599998
"870",74.580002,74.860001,73.93,74.279999,616800,74.279999
"871",74.559998,75.25,74.43,75.199997,406000,75.199997
"872",75.059998,75.089996,74.68,74.800003,549500,74.800003
"873",75,76.220001,74.620003,75.639999,622000,75.639999
"874",75.629997,76.769997,75.470001,76.230003,875600,76.230003
"875",76.230003,76.849998,75.910004,76.690002,585000,76.690002
"876",77.010002,78.57,76.849998,78.050003,855600,78.050003
"877",78.050003,79.339996,77.970001,79.239998,1535400,79.239998
"878",78.889999,79.43,78.589996,79.370003,1152600,79.370003
"879",78.790001,80.400002,78.68,79.839996,2187800,79.839996
"880",79.709999,80.32,78.720001,78.849998,1177900,78.849998
"881",79.860001,80.099998,79.019997,79.32,523400,79.32
"882",79.300003,79.519997,78.980003,79.25,535300,79.25
"883",79.059998,79.349998,78.449997,78.760002,503900,78.760002
"884",78.75,78.849998,76.93,77.010002,499200,77.010002
"885",76.970001,76.980003,75.650002,75.889999,829300,75.889999
"886",75.910004,76.809998,75.540001,76.459999,523900,76.459999
"887",76.849998,77.029999,76.389999,76.82,345700,76.82
"888",76.779999,76.970001,75.540001,76.25,732600,76.25
"889",76.440002,78.029999,76.089996,78.019997,542200,78.019997
"890",78.260002,78.260002,76.419998,76.769997,529800,76.769997
"891",77.190002,77.269997,75.870003,76.07,1255400,76.07
"892",76.470001,76.470001,75.860001,76.309998,734700,76.309998
"893",76.389999,76.82,76.260002,76.730003,340600,76.730003
"894",76.959999,76.959999,76.230003,76.730003,319100,76.730003
"895",76.75,77.050003,76.669998,76.910004,417300,76.910004
"896",77.120003,77.599998,76.919998,77.43,562800,77.43
"897",77.480003,78.669998,77.480003,77.690002,624100,77.690002
"898",77.610001,77.860001,77.25,77.339996,826100,77.339996
"899",77.290001,77.849998,77.290001,77.480003,633900,77.480003
"900",77.800003,78.43,77.529999,77.779999,1039000,77.779999
"901",78,79.970001,77.739998,79.779999,935100,79.779999
"902",79.669998,80.699997,79.57,80.040001,799800,80.040001
"903",79.879997,81.440002,79.879997,81.290001,835900,81.290001
"904",81.239998,81.75,80.760002,80.970001,584100,80.970001
"905",80.620003,81.040001,79.379997,79.5,821400,79.5
"906",80.139999,80.839996,79.879997,80.599998,688400,80.599998
"907",81.029999,81.550003,80.57,81.419998,530600,81.419998
"908",81.279999,82.529999,81.260002,82.519997,782300,82.519997
"909",81.989998,82.43,81.669998,82.400002,1050900,82.400002
"910",82.379997,82.389999,80.440002,81.860001,1164100,81.860001
"911",81.720001,82.529999,81.519997,82.489998,1197500,82.489998
"912",83.110001,84.239998,82,83.510002,2390600,83.510002
"913",83.139999,83.139999,81.760002,81.800003,1186000,81.800003
"914",81.559998,82.150002,80.93,81.629997,983000,81.629997
"915",81.75,82.449997,81.290001,81.730003,709700,81.730003
"916",81.389999,81.830002,80.690002,81.68,1017600,81.68
"917",82,82.580002,81.800003,82.349998,627200,82.349998
"918",81.68,81.760002,81.150002,81.309998,807500,81.309998
"919",81.400002,81.599998,78.099998,78.260002,952600,78.260002
"920",78.5,78.769997,77.709999,78.370003,773000,78.370003
"921",78.110001,78.699997,77.510002,78.459999,512200,78.459999
"922",78.489998,78.989998,78.32,78.940002,471300,78.940002
