"","EOG.Open","EOG.High","EOG.Low","EOG.Close","EOG.Volume","EOG.Adjusted"
"445",116.809998,116.949997,114.080002,114.68,3395400,56.233859
"446",114.839996,116.269997,114.050003,115.629997,3907200,56.699694
"447",116.360001,117.870003,115.790001,116.779999,5474600,57.263602
"448",116.650002,117.970001,116.110001,117.389999,3386200,57.562719
"449",116.139999,116.139999,114.150002,114.709999,3449600,56.248569
"450",114.709999,115.099998,113.07,113.809998,3303400,55.807249
"451",112.360001,113.139999,109.860001,110.349998,4562200,54.110623
"452",110.480003,112.650002,110.160004,111.730003,4599000,54.787314
"453",112.760002,113.199997,111.610001,112.160004,2741400,54.998167
"454",112.459999,112.529999,110.919998,111.279999,2920800,54.566652
"455",110.739998,110.949997,108.5,109.629997,3495600,53.757567
"456",108.489998,109.260002,107.150002,109.019997,2885200,53.45845
"457",109.480003,111.480003,108.760002,111.099998,3541200,54.478388
"458",110.989998,114.330002,110.32,113.349998,3899200,55.581686
"459",112.629997,113.699997,112.169998,113.559998,4647400,55.68466
"460",112.059998,112.389999,109.699997,110.519997,3127600,54.193982
"461",110.120003,111.470001,108.849998,109.18,4629800,53.536909
"462",106.949997,108.029999,106.610001,107.440002,5445200,52.683693
"463",107.440002,107.720001,103.809998,104,6604200,50.996872
"464",105.18,105.519997,102.510002,102.949997,6017200,50.481998
"465",103,105.650002,102.940002,105.220001,6345200,51.680446
"466",104.730003,105.300003,103.099998,103.330002,3018600,50.752143
"467",103.860001,105.120003,101.830002,102.769997,3074000,50.477088
"468",103.919998,105.309998,103.529999,104.800003,4108400,51.474157
"469",104.389999,104.980003,103.57,104.169998,3813400,51.164721
"470",104.300003,105.290001,103.309998,103.959999,3121600,51.061576
"471",104.889999,105.5,102.790001,103.029999,3376600,50.604792
"472",100.610001,103.769997,100.589996,103.599998,3771600,50.884756
"473",104.110001,104.93,103.400002,104.449997,4512400,51.302246
"474",105.379997,106.510002,104.589996,106.43,5718200,52.274756
"475",106.419998,108.879997,106.010002,108.519997,4686400,53.30129
"476",109.010002,109.239998,108.099998,109.019997,4275000,53.546873
"477",108.879997,109.940002,107.839996,109.809998,3000800,53.934894
"478",110.300003,112.239998,109.800003,111.230003,3552800,54.632352
"479",109.900002,109.900002,108.220001,109.279999,4145600,53.674577
"480",109,109.940002,107.220001,107.709999,3882200,52.903447
"481",106.400002,107.199997,104.379997,105.290001,4330600,51.714827
"482",104.470001,105.849998,103.290001,104.769997,3265000,51.459419
"483",103.620003,104.190002,100.410004,103.989998,4339600,51.076311
"484",103.809998,105.68,100.760002,105.099998,7535400,51.621505
"485",106.739998,107.330002,105.510002,106.510002,5334600,52.31405
"486",105.480003,106.550003,103.910004,104.230003,4469800,51.194193
"487",102.900002,102.900002,100.879997,101.040001,3667400,49.627373
"488",100.989998,101.699997,98.639999,99.209999,3836800,48.72854
"489",99.660004,101.599998,98.550003,98.949997,3981400,48.600835
"490",98.910004,99.32,97.160004,97.339996,3874400,47.810059
"491",97.889999,98.620003,95.779999,96.309998,4443200,47.304159
"492",97.330002,100.260002,97.290001,100.199997,4474000,49.214792
"493",101.589996,103.470001,100.470001,101.330002,5602000,49.769812
"494",100.290001,101.790001,97.779999,101.699997,5439800,49.951541
"495",102,102.389999,99.139999,100.790001,3806200,49.504582
"496",100.559998,102.43,100.559998,101.75,3559600,49.976101
"497",104.449997,105.32,103.160004,104.860001,4652600,51.503626
"498",103.339996,103.339996,99.900002,100.989998,5560600,49.602814
"499",100.75,100.849998,96.400002,99.300003,7350600,48.772746
"500",95.879997,96.139999,91.339996,91.669998,13415000,45.02515
"501",91.959999,92.169998,88.849998,90.400002,10072600,44.401372
"502",89.610001,92.230003,89.57,91.870003,6586000,45.123386
"503",93.040001,94.959999,92.830002,94.919998,5499000,46.621439
"504",96.580002,97.400002,94.410004,95.449997,6559000,46.881756
"505",93.82,94.129997,91.760002,93.879997,4717600,46.110626
"506",95.349998,96.099998,91.800003,91.93,4168200,45.152855
"507",92.610001,94.370003,92.230003,94.169998,3856800,46.253064
"508",93.790001,95.230003,92.019997,92.699997,4524600,45.53105
"509",92.900002,94.949997,92.220001,94.459999,5099200,46.395503
"510",94.889999,96.779999,93.910004,96.639999,5798600,47.466244
"511",96.029999,96.169998,94.360001,94.730003,4492600,46.52812
"512",95.690002,96.32,94.580002,95.949997,4502200,47.127339
"513",96.139999,96.769997,92.139999,92.940002,6199000,45.648933
"514",92.849998,93.269997,86.339996,86.480003,11919000,42.476003
"515",87.690002,87.970001,85.870003,87.620003,6630400,43.035932
"516",85.690002,85.879997,83.660004,84.900002,6179200,41.699961
"517",84.919998,85.559998,82.480003,83.959999,7419800,41.238264
"518",84.25,86.169998,84.080002,85.730003,10073800,42.107629
"519",85.199997,85.839996,83.889999,85.160004,8044200,41.827665
"520",87.949997,90.260002,87.57,90.110001,9941400,44.258933
"521",89.540001,89.940002,87.540001,88.940002,3431400,43.68427
"522",90,95,90,94.889999,5677200,46.606704
"523",94.080002,94.5,91.760002,92,4101600,45.187236
"524",89.769997,91.349998,89.07,90.639999,3424200,44.51925
"525",90.410004,92.870003,90.190002,91.489998,4715000,44.93674
"526",91.470001,91.959999,88.75,89.349998,4704200,43.885646
"527",89.709999,92.620003,89.709999,91.879997,5386200,45.128295
"528",90.160004,91.839996,89.089996,91.050003,5869600,44.72063
"529",91.370003,93.080002,91.199997,92.93,3690400,45.729399
"530",92.43,93.839996,91.290001,93.239998,3599000,45.881944
"531",94.18,95.43,92.330002,95.239998,5095000,46.866113
"532",94.849998,97.43,94.550003,96.699997,5117400,47.584556
"533",97.190002,98.629997,96.769997,98.25,6149800,48.347288
"534",97.470001,99.290001,96.25,99.230003,5496200,48.829532
"535",96.629997,97.480003,94.230003,97.199997,6470400,47.830598
"536",97.290001,97.900002,94.410004,95.5,3716000,46.994056
"537",96.489998,96.730003,94.209999,95.690002,3024400,47.087553
"538",97.339996,98.580002,96.260002,97.419998,4041800,47.938857
"539",97.970001,101.470001,97.449997,101.010002,4790200,49.705442
"540",100.68,101.620003,98.43,99.559998,3378400,48.991917
"541",99.419998,99.900002,97.949997,98.010002,3237800,48.229189
"542",98.93,101.190002,97.040001,100.449997,4492600,49.429872
"543",98.129997,99.129997,95.279999,96.120003,4967400,47.299149
"544",103.059998,108.75,102.139999,106.75,10517400,52.530005
"545",106.970001,107.330002,105.510002,105.739998,5040200,52.032999
"546",105.730003,109.5,105.57,108.739998,4976200,53.509252
"547",107.419998,109.059998,107.410004,107.900002,3798400,53.095903
"548",107.529999,110.800003,107.43,109.410004,4150800,53.838951
"549",108.110001,110.360001,108,109.989998,3002200,54.124357
"550",110.900002,110.900002,108.82,109.300003,2663200,53.784821
"551",110.260002,111.110001,109.709999,110.349998,3886600,54.301508
"552",109.68,110.730003,108.970001,109.82,2989200,54.040704
"553",109.760002,111.080002,109.400002,110.989998,3037200,54.616441
"554",110.5,111.360001,110.099998,111.190002,2636600,54.714861
"555",111.510002,111.559998,109.169998,109.57,2584200,53.917683
"556",110.279999,110.849998,108.269997,108.769997,3073800,53.524014
"557",108.550003,109.199997,107.099998,108.910004,3105400,53.592909
"558",108.75,109.18,106.440002,107.010002,2864600,52.657948
"559",106.959999,109.18,106.57,108.910004,4370400,53.592909
"560",108.980003,109.959999,108.160004,109.169998,2816200,53.720848
"561",109.239998,109.919998,108.040001,108.82,3514600,53.548619
"562",108.879997,108.980003,107.470001,108.050003,2580200,53.169716
"563",107.449997,107.449997,105.449997,105.889999,2562800,52.106812
"564",106.989998,108.610001,106.099998,108.300003,3420200,53.292737
"565",108.260002,109.75,107.190002,109.32,4144200,53.794661
"566",109.080002,109.510002,108.449997,108.540001,3174200,53.410836
"567",109.82,113.209999,109.599998,112.410004,4160800,55.315204
"568",110.949997,113.279999,110.730003,112.879997,4704400,55.546481
"569",113,114.470001,112.089996,112.400002,3535000,55.310282
"570",112.809998,113.459999,111.93,112.43,3332600,55.325044
"571",112.849998,113.940002,111.589996,112.980003,3305000,55.595692
"572",113.43,116.120003,111.800003,115.18,3997000,56.678276
"573",115.739998,119.690002,115.739998,117.620003,3856600,57.878963
"574",117.410004,118.230003,115.879997,116.400002,2922200,57.27862
"575",116.230003,116.82,114.57,115.879997,2282400,57.022734
"576",115.660004,115.790001,113.5,113.57,3288000,55.88602
"577",112.910004,114.080002,111.489998,113.550003,4148000,55.87618
"578",114.57,114.739998,113.25,113.949997,4015200,56.073011
"579",112.599998,113.739998,112.160004,113.209999,2492600,55.708869
"580",113.699997,114.410004,112.260002,112.419998,3068400,55.320122
"581",111.870003,112.080002,110.400002,110.599998,2732400,54.424529
"582",111.760002,113.769997,111.5,113.199997,1953800,55.703947
"583",112.599998,113,111.139999,112.050003,2295400,55.138053
"584",112.989998,114.690002,112.910004,114.190002,3422000,56.191114
"585",114.790001,115.279999,113.870003,115.139999,3617200,56.658592
"586",114.830002,115,110.800003,111.080002,4238000,54.660731
"587",111.93,112.25,110.650002,111.419998,4041200,54.828038
"588",111.510002,112.400002,109.5,109.910004,3295800,54.084993
"589",108.860001,109.970001,108.639999,109.82,2263000,54.040704
"590",109.910004,111.800003,109.279999,111.050003,2638800,54.645969
"591",110.849998,111.349998,109.190002,109.5,2658400,53.883237
"592",110.410004,111.269997,109.599998,109.830002,1995000,54.045626
"593",109.970001,110.309998,107.870003,108.779999,2558200,53.528935
"594",108.660004,110.580002,107.760002,110.25,2979000,54.337219
"595",111.709999,113.889999,111.510002,113.739998,3286200,56.057281
"596",114.540001,115.650002,113.57,115.239998,2874200,56.796562
"597",114.540001,115.080002,113.739998,114.75,2171600,56.555065
"598",114.529999,115.449997,112.57,113.07,3024000,55.727069
"599",112.779999,112.940002,110.43,112.110001,3717400,55.253929
"600",110.07,110.900002,109.029999,110.160004,4001000,54.292864
"601",110.879997,111.540001,109.769997,110.699997,3774200,54.559002
"602",112.050003,112.440002,110.910004,112.419998,2301600,55.406713
"603",112.290001,114.5,112.010002,114.089996,4463600,56.229779
"604",114.25,116.57,114.239998,116.489998,4601800,57.412631
"605",116.489998,118.599998,116.040001,116.879997,3662000,57.604844
"606",117.769997,118.510002,114.690002,115.199997,5006800,56.776848
"607",114.550003,117.07,114.550003,116.809998,4379000,57.570344
"608",123.389999,124.489998,121.300003,121.980003,8548400,60.118405
"609",120,120.949997,119.330002,120,6031800,59.142551
"610",119.870003,120.769997,115.709999,115.769997,4513600,57.057775
"611",115.629997,116.769997,114.449997,114.519997,4984600,56.441707
"612",115.089996,115.599998,113.440002,114.760002,2177600,56.559994
"613",113.900002,117.139999,113.690002,115.279999,3884800,56.816277
"614",115.379997,115.900002,113,113.360001,3100000,55.869997
"615",113.440002,116.550003,113.32,116.160004,4758000,57.249992
"616",117.25,117.459999,114.790001,116.669998,5257800,57.501345
"617",118.209999,120.800003,117.82,118.610001,3986000,58.457484
"618",118.389999,118.540001,116.550003,117.400002,2629400,57.86113
"619",117.790001,118.540001,117.400002,118.139999,2230200,58.225842
"620",118.5,119.150002,117.650002,118.989998,1168800,58.644767
"621",117.449997,117.830002,115.599998,116.650002,2502400,57.491489
"622",115.540001,116.059998,114.440002,115.080002,5118400,56.717708
"623",114.089996,116.589996,112.720001,116.349998,3223200,57.343631
"624",117.599998,118.419998,116.809998,117.639999,2838000,57.979414
"625",117.400002,118.410004,117.050003,117.620003,2897200,57.969559
"626",118.239998,119.099998,117.129997,117.239998,2572400,57.782272
"627",116.940002,118,116.690002,117.18,1801400,57.752702
"628",117.5,119.550003,117.339996,118.720001,3441200,58.511698
"629",118.290001,118.75,117,118.360001,2416600,58.33427
"630",118.709999,118.709999,116.93,117.349998,2670400,57.836486
"631",117.199997,117.860001,116.57,117.730003,2132400,58.023773
"632",118.32,119.5,117.970001,118.730003,2716000,58.516628
"633",119.199997,121.370003,118.720001,120.739998,3622600,59.507263
"634",120.309998,120.650002,118.349998,118.510002,3789200,58.408199
"635",118.379997,119.800003,118.040001,118.989998,2401800,58.644767
"636",119.389999,120.980003,118.779999,120.970001,2499600,59.620621
"637",121.080002,124.25,121,123.919998,3696200,61.074541
"638",123.599998,124.019997,122.440002,122.449997,3038800,60.350044
"639",122.790001,124.5,122.400002,124.370003,3053600,61.296327
"640",122.419998,124.160004,121.879997,123.57,4666400,60.902042
"641",123.110001,124.199997,122.68,122.769997,1560800,60.507757
"642",123.139999,123.150002,121.220001,121.550003,2096400,59.906478
"643",121.980003,122.150002,119.559998,121.629997,3196600,59.945903
"644",120.559998,120.93,118.5,118.610001,2196200,58.457484
"645",118.110001,120.980003,118,120.790001,3561800,59.531907
"646",123.400002,123.68,121.440002,123.68,3665200,60.956256
"647",123.489998,125.489998,122.470001,124.18,2928400,61.202684
"648",124.230003,126.25,123.949997,125.800003,2518600,62.00111
"649",125.209999,126.099998,124.150002,125.989998,2857800,62.094749
"650",125.75,125.989998,123.18,124.139999,3122400,61.182969
"651",124.360001,125.169998,123.690002,124.629997,1755200,61.424467
"652",125.400002,126.129997,124.559998,126.099998,2277000,62.148964
"653",126.059998,126.449997,125,125.629997,2264600,61.917321
"654",125.650002,126.279999,124.230003,124.660004,2046800,61.439256
"655",124.010002,125.5,123.75,125.099998,3347000,61.740305
"656",124.830002,125.5,124.389999,125.370003,3009800,61.873559
"657",126,126.550003,124.889999,126.029999,3449000,62.199285
"658",126.339996,127.080002,125.220001,126.790001,3532800,62.574368
"659",126.949997,127.339996,124.900002,126.5,3831400,62.431244
"660",126.160004,126.589996,124.5,124.75,2282000,61.567571
"661",124.900002,126.400002,124.790001,124.989998,2724000,61.686016
"662",125.370003,126.540001,124.540001,125.269997,2365000,61.824203
"663",125.809998,125.809998,123.550003,124.199997,2718400,61.296129
"664",124.660004,127.190002,124.010002,126.940002,2821400,62.648397
"665",127.169998,129.429993,126.169998,126.32,3195000,62.342409
"666",125.5,125.970001,124.5,124.980003,3528000,61.681084
"667",126.639999,128.789993,124.989998,128.600006,3367000,63.467655
"668",127.669998,127.790001,126.599998,127.290001,2681200,62.821131
"669",128.649994,129.270004,127.900002,128.820007,2044400,63.576232
"670",127.730003,129.919998,127.529999,129.669998,1729400,63.995726
"671",129.720001,130.110001,128.050003,129.770004,2315800,64.045081
"672",130.139999,133.389999,130.139999,133.279999,3602200,65.777361
"673",133.289993,133.679993,132.119995,133.339996,3396200,65.806971
"674",133.5,134.690002,132.800003,134.100006,3462400,66.182057
"675",134.100006,134.399994,132.699997,133.600006,3178000,65.935293
"676",138.070007,138.199997,133.080002,133.330002,5912000,65.802039
"677",133.259995,134,127.779999,129.190002,6343200,63.758835
"678",130.559998,131.580002,130.039993,131.399994,3935400,64.849526
"679",131.429993,131.740005,127.32,127.389999,4943600,62.870483
"680",126.489998,127.059998,123.550003,124.040001,5828200,61.217167
"681",125,125.839996,123.690002,125.339996,4546200,61.85875
"682",125.669998,126.959999,121.650002,121.769997,5190600,60.096857
"683",122.370003,123.849998,120.760002,123.5,3928600,60.950661
"684",123.110001,127.129997,122.769997,126.919998,4719000,62.638525
"685",126.440002,127.959999,125.599998,125.709999,4326200,62.041357
"686",124.639999,125.349998,122.230003,123,5727000,60.703897
"687",122.779999,122.879997,121,121.790001,3752200,60.106729
"688",123.080002,125.050003,122.419998,124.699997,3915600,61.542893
"689",125.18,125.949997,124.32,125.599998,4088800,61.987068
"690",125.75,128.229996,125.370003,127.559998,2442600,62.954382
"691",128.190002,128.919998,127.489998,128.679993,2449200,63.507131
"692",128.330002,129.369995,127.410004,128.660004,2084000,63.497266
"693",129.5,130.399994,129.119995,130.080002,2585600,64.198074
"694",130,131.179993,129.490005,129.880005,2634800,64.09937
"695",130.490005,132.009995,130.270004,131.830002,2847800,65.061747
"696",131.470001,132.839996,130.410004,130.419998,4972200,64.365871
"697",128.910004,130.419998,128.320007,128.929993,2773400,63.630513
"698",129.100006,129.520004,126.709999,127.269997,2513600,62.811259
"699",128.360001,128.800003,126.169998,126.239998,3784800,62.302926
"700",125.269997,126.849998,123.849998,123.900002,4030200,61.148073
"701",124.440002,125.07,123.620003,124.980003,2790400,61.681084
"702",125.769997,126.800003,123.029999,123.919998,3087000,61.157942
"703",124.480003,129.389999,124.370003,128.899994,4865200,63.615707
"704",127.889999,128.669998,126.190002,128.199997,3713800,63.27024
"705",128.169998,129.149994,127.43,128.070007,3039400,63.206086
"706",128.070007,128.830002,126.629997,128.509995,2257400,63.423232
"707",128.800003,130.050003,128.039993,129.050003,3105200,63.689741
"708",129.050003,129.419998,125.75,126.099998,3335400,62.233832
"709",126.07,126.07,122.629997,122.860001,4745800,60.634804
"710",121,124.870003,120.760002,124.75,4256400,61.567571
"711",124.889999,127.220001,124.529999,126.889999,2525200,62.62372
"712",127.07,129.210007,126.199997,128.25,2289400,63.294917
"713",128.559998,130.199997,128.479996,128.619995,2723000,63.47752
"714",129.009995,129.660004,127.720001,128.259995,2956800,63.29985
"715",127.300003,127.800003,124.010002,124.129997,4050600,61.35151
"716",122.360001,122.370003,116.129997,116.190002,5775400,57.427151
"717",117.830002,119.639999,115.82,119.150002,4537000,58.890137
"718",117.410004,117.860001,113.459999,114.82,6131200,56.750024
"719",115.389999,115.959999,112.050003,115.309998,6903800,56.992207
"720",116.160004,116.279999,112.93,113.440002,4954200,56.067958
"721",113.949997,116.82,113.510002,116.400002,4329000,57.530944
"722",116.900002,117.379997,115.269997,117,4435600,57.827494
"723",117.040001,120.449997,117,119.93,3838000,59.275653
"724",120.160004,123.529999,119.360001,121.860001,4523000,60.229559
"725",121.699997,121.910004,119,119.120003,4676200,58.87531
"726",120.5,122.720001,119.879997,121.93,2326800,60.264157
"727",121.800003,122.739998,120.589996,121.160004,3567800,59.883585
"728",120.389999,120.389999,117.760002,118.830002,3678600,58.731976
"729",119.25,120.260002,118,119.669998,3080400,59.147146
"730",121.400002,124.199997,121.400002,123.980003,4339000,61.277375
"731",124.599998,126.730003,123.260002,126.040001,5604800,62.295533
"732",133.789993,137.960007,132.960007,135.690002,10445000,67.065067
"733",136.039993,138.779999,135.919998,137.899994,6426200,68.15736
"734",138.809998,139,135.529999,136.080002,5611400,67.257825
"735",135.490005,135.490005,131.699997,133.580002,4896400,66.022195
"736",132.820007,134.539993,132.309998,133.660004,3208800,66.061736
"737",134,136.970001,133.820007,136.669998,3957800,67.549432
"738",136.490005,137.639999,134.050003,134.690002,4216200,66.570815
"739",134.509995,134.919998,132.740005,133.220001,3958800,65.844263
"740",133.800003,135.889999,133.509995,135.25,5239200,66.847595
"741",135.369995,137.149994,134.869995,135.610001,4074400,67.025526
"742",135.779999,136.270004,134.050003,134.279999,2490200,66.368169
"743",134.160004,135.529999,129.820007,130.929993,4040000,64.712422
"744",128.970001,131.639999,128.229996,131.399994,3610600,64.944721
"745",129.729996,130.949997,128.630005,130.830002,2411000,64.663001
"746",132.460007,133.25,129.509995,131.119995,3505800,64.806331
"747",130.339996,133.419998,130.119995,132.830002,3149600,65.651505
"748",132.330002,133.940002,130.899994,132.690002,2435200,65.58231
"749",131.729996,132.600006,129.089996,129.100006,3438200,63.807947
"750",130.149994,132.130005,129.720001,131.75,2904200,65.117712
"751",131.470001,132.639999,130.330002,132.160004,3553000,65.320357
"752",131.660004,131.970001,128.490005,128.520004,2890800,63.52128
"753",128.910004,130.649994,127.519997,130.639999,2992600,64.569092
"754",131.100006,133.649994,130.199997,132.679993,2235600,65.577363
"755",132.330002,132.600006,131.149994,131.619995,1533600,65.053457
"756",129.289993,130.320007,128.240005,129.110001,2794600,63.812887
"757",131.259995,131.770004,129.479996,129.630005,2709400,64.0699
"758",129.679993,133.5,129.350006,133.330002,3135000,65.898631
"759",133.610001,133.610001,131.130005,131.740005,2687800,65.112772
"760",133.199997,134.339996,132.160004,133.330002,2379400,65.898631
"761",133.5,135.960007,133.139999,135.020004,2800400,66.733919
"762",134.970001,137.990005,134.779999,135.589996,3409000,67.015638
"763",133.720001,133.889999,129.789993,130.990005,4397600,64.742083
"764",132.240005,132.399994,128.570007,130.399994,4786600,64.450469
"765",128.889999,129.460007,124.529999,127.410004,3962200,62.97266
"766",129.020004,131.100006,128.220001,130.149994,3441000,64.326906
"767",131.190002,132.550003,129.529999,131.850006,2504600,65.167141
"768",133.160004,134.080002,130.720001,131.009995,3610800,64.751963
"769",130.429993,132.990005,130.020004,131.679993,3424400,65.083111
"770",133.789993,136.429993,133.240005,135.309998,3230400,66.877249
"771",135.240005,139.270004,135.240005,137.880005,4339200,68.14748
"772",138,138.5,136.809998,138.179993,1707400,68.29575
"773",139.059998,140.639999,138.630005,140.399994,2281000,69.39299
"774",141.5,142.529999,139.009995,139.759995,3429400,69.076669
"775",140.949997,142.470001,140.389999,142.220001,3547400,70.292532
"776",142.690002,143.679993,141.630005,142.270004,3534000,70.317246
"777",144,146.789993,142.889999,143.550003,5601400,70.949888
"778",143.100006,144.770004,141.910004,144.710007,3772200,71.523223
"779",144.630005,145.619995,142.589996,143.539993,3459200,71.037231
"780",143.779999,145.539993,143.75,144.559998,3735400,71.542026
"781",145.050003,146.419998,144.649994,145.830002,2746000,72.170545
"782",146.419998,148.270004,146.220001,147,3070600,72.749571
"783",147.809998,148.699997,146.509995,148.669998,2742200,73.576045
"784",148.630005,150.050003,147.539993,149.490005,3240800,73.981862
"785",149.619995,149.979996,148.009995,148.639999,3264600,73.561199
"786",149.089996,149.139999,143.160004,144.070007,6075800,71.299532
"787",144.070007,147.399994,144,147.369995,3925000,72.93268
"788",146.240005,146.720001,144.240005,145.740005,2974400,72.126006
"789",145.320007,145.520004,143.869995,144.710007,1627400,71.616265
"790",145.050003,145.779999,141.550003,144.100006,3268400,71.314378
"791",144.619995,148.169998,144.619995,145.490005,3469400,72.002282
"792",147.570007,152.910004,147.570007,152.070007,3991600,75.258693
"793",150.759995,153.210007,150.25,153.029999,2813200,75.733788
"794",152.940002,155.039993,152.149994,154.179993,3574000,76.302914
"795",154.100006,154.910004,151.309998,153.220001,4948800,75.827819
"796",160.309998,161.470001,155.289993,156.220001,9410200,77.312504
"797",157.860001,160.25,156.309998,158.580002,4722600,78.480457
"798",158.660004,159.970001,158,158.839996,3664400,78.609126
"799",158.160004,160.449997,157.460007,158.759995,4004400,78.569534
"800",159,159.149994,156.759995,158.240005,2282600,78.312194
"801",158.119995,158.899994,156.119995,156.399994,2548200,77.401581
"802",155.539993,157.779999,154.289993,156.589996,2551400,77.495613
"803",155.529999,156.889999,154.309998,155.490005,2502000,76.951233
"804",155.520004,156.119995,152.539993,152.690002,2752800,75.565525
"805",152.699997,155.889999,152.160004,154.619995,2395400,76.520669
"806",154.369995,154.369995,151.389999,151.839996,2361200,75.144861
"807",152.729996,155.360001,152.449997,154.399994,1463000,76.411791
"808",154.399994,156.789993,153.539993,156.619995,2084200,77.510459
"809",157.259995,159.610001,156.830002,157.110001,2204200,77.75296
"810",156.160004,158.559998,156,156.289993,2267600,77.347143
"811",156.940002,161.320007,156.830002,159.460007,3517800,78.915967
"812",158.729996,159.300003,156.679993,157.089996,1990800,77.74306
"813",157.5,158.320007,156.289993,157.050003,2166200,77.723268
"814",159.460007,160.490005,157.050003,158.429993,2207600,78.406218
"815",157.490005,161.009995,157.490005,160.529999,2611800,79.4455
"816",161.220001,162.619995,160.949997,161.429993,1967800,79.890903
"817",162.570007,164.330002,160.580002,161.720001,3772400,80.034427
"818",163.100006,164,162.169998,163.649994,3747000,80.98957
"819",163.5,164.720001,160.929993,163.5,3420600,80.915339
"820",163.449997,167.369995,162.839996,167.149994,3613400,82.721703
"821",167.539993,168.770004,167,167.990005,3130200,83.137421
"822",167.75,168.139999,166.100006,166.440002,2089400,82.370332
"823",167.539993,167.990005,165.080002,165.800003,2466600,82.053599
"824",166.509995,168.360001,165.789993,167.770004,2069800,83.028543
"825",167.259995,172.360001,167.199997,171.789993,2870200,85.018016
"826",172.100006,172.809998,169.350006,170.729996,2122000,84.493428
"827",170.5,171.529999,168.529999,168.869995,3677400,83.572923
"828",168.570007,169.710007,168.110001,168.860001,2652000,83.567977
"829",169.410004,173.919998,168.619995,172.089996,4233600,85.166486
"830",172.089996,173.289993,170.729996,171.380005,3507400,84.815115
"831",171.720001,172.169998,169.820007,172.089996,1933600,85.166486
"832",171.229996,171.660004,169.800003,170.729996,1660600,84.493428
"833",167.559998,170.339996,167.119995,169.279999,2593800,83.775832
"834",168.610001,172.830002,168.550003,172.149994,2809200,85.196178
"835",171.869995,172.360001,169.179993,172.360001,2717600,85.30011
"836",171.949997,172.229996,169.990005,171.800003,2515400,85.02297
"837",171.919998,174.860001,170.539993,174.589996,3206400,86.403723
"838",172.210007,174.210007,171.25,172.830002,3423800,85.532711
"839",172.339996,174.649994,170.410004,171.460007,3545000,84.854707
"840",172.330002,173.559998,169.600006,171.520004,3839600,84.8844
"841",173.389999,174.940002,172.940002,174.860001,3032600,86.537347
"842",174.320007,180.949997,174.25,178.990005,3899800,88.581266
"843",177.360001,181.080002,176.330002,181.059998,2461200,89.605695
"844",180.25,181.979996,179,179.970001,3037000,89.158836
"845",182.479996,185.869995,181.470001,182.289993,4577200,90.308181
"846",181.679993,182.399994,179.300003,181.389999,4643400,89.862316
"847",182.660004,184.169998,180.839996,183.789993,4302000,91.051296
"848",183,185.5,182.649994,184.320007,2405000,91.31387
"849",186.789993,188.300003,183.580002,185.149994,3930000,91.725053
"850",183.119995,183.119995,176.509995,178.440002,5441400,88.40086
"851",178.059998,182.570007,176.110001,181.429993,4082000,89.882129
"852",182.350006,184.089996,181.289993,183.440002,2583800,90.877907
"853",183.830002,183.899994,181.880005,182.419998,1835000,90.372587
"854",182.869995,185.770004,182.309998,185.080002,2861800,91.690378
"855",186.320007,186.850006,178.889999,180.330002,3915000,89.337183
"856",179.979996,180.910004,176.710007,178.399994,3954400,88.381039
"857",178.610001,180.029999,175.399994,178.979996,3633200,88.668377
"858",180.470001,183.600006,179.729996,183.460007,2737200,90.887817
"859",183.339996,183.339996,179.520004,179.729996,3686200,89.039935
"860",181.330002,182.899994,175.940002,176.639999,4666800,87.509121
"861",179.309998,180.240005,165.050003,171.580002,9039000,85.002351
"862",171.119995,173.259995,170.559998,170.960007,5577800,84.695199
"863",171.210007,171.639999,169.630005,171.449997,3293200,84.937945
"864",170.699997,171.080002,165.800003,167.100006,4579200,82.782919
"865",166.440002,169.860001,165.789993,169.460007,4713200,83.952085
"866",169.490005,170.080002,167.949997,169.669998,3690600,84.056117
"867",170.279999,172.139999,167.880005,171.380005,4322400,84.90327
"868",171.5,172.199997,167.470001,168.520004,3032000,83.486399
"869",168.119995,169.470001,165.649994,167.889999,3115400,83.174289
"870",168.850006,169.759995,166.210007,166.919998,3010600,82.693741
"871",168.119995,169.960007,167.800003,169.309998,3079200,83.877769
"872",170.199997,170.410004,167.350006,170.149994,2536600,84.293911
"873",169.320007,169.369995,165.669998,169.190002,3777800,83.818323
"874",169.350006,171.479996,167.699997,169.199997,3180400,83.823274
"875",168.929993,169.690002,165.520004,166.429993,3360200,82.450988
"876",166.5,167.110001,164.190002,165,2248400,81.742556
"877",166,166.550003,163.130005,165,3034400,81.742556
"878",164.449997,166.729996,161.820007,165.479996,4163800,81.98035
"879",165.600006,169.110001,165.5,167.130005,3751400,82.79778
"880",165.339996,167.740005,164.160004,165.380005,4473800,81.930814
"881",166.949997,167.100006,159.889999,160.039993,7343200,79.285322
"882",160.919998,161.25,156.309998,158.139999,8547400,78.344047
"883",158.429993,161.940002,158.139999,159.309998,4554400,78.923675
"884",158.850006,159.139999,156.009995,156.259995,4240000,77.412675
"885",156.429993,159.320007,156.240005,158.360001,3813000,78.453037
"886",157.669998,159.350006,156.490005,159.020004,4488600,78.78001
"887",159.339996,161.970001,159.339996,159.740005,4120200,79.136705
"888",160.520004,160.520004,157.509995,159.649994,3471800,79.092112
"889",159.639999,162.380005,158.330002,162,5965400,80.256328
