"","PCP.Open","PCP.High","PCP.Low","PCP.Close","PCP.Volume","PCP.Adjusted"
"452",170.779999,172.5,170.389999,172.300003,357500,171.979952
"453",173.639999,176.529999,173.639999,176.240005,579800,175.912636
"454",176.179993,176.75,174.740005,174.990005,447900,174.664958
"455",174.630005,175.110001,172.360001,173.360001,405600,173.037981
"456",171.990005,172.660004,169.839996,171.830002,571500,171.510824
"457",173.520004,174.860001,172.880005,172.899994,810900,172.578829
"458",172.410004,175.429993,171.919998,174.580002,504400,174.255716
"459",174.089996,174.539993,171.240005,172.690002,761600,172.369227
"460",171.509995,172.699997,170,171.779999,647000,171.460914
"461",171.25,172.050003,170.119995,170.190002,602500,169.873871
"462",167.949997,168.470001,166.929993,167.619995,645700,167.308638
"463",167.199997,167.309998,163.190002,163.470001,1032800,163.166353
"464",165.210007,169.199997,164.860001,168.199997,1099300,167.887562
"465",168.270004,171.820007,168.020004,171.240005,835300,170.921924
"466",169.220001,171.279999,169.220001,169.949997,455000,169.634312
"467",170.520004,171.679993,169.490005,170.020004,483400,169.704189
"468",171.350006,174.149994,170.169998,173.050003,379200,172.728559
"469",172.089996,173.660004,171.740005,173.100006,434700,172.77847
"470",172.979996,173.470001,171.259995,172.080002,627100,171.76036
"471",172.520004,174.860001,172.419998,173.899994,843300,173.576971
"472",171.550003,171.720001,169.800003,171.259995,436400,170.941876
"473",171.75,173.25,170.919998,172.479996,643800,172.159611
"474",173.289993,175.25,173.289993,174.800003,561200,174.475309
"475",174,176.199997,173.039993,175.520004,677600,175.193973
"476",176.059998,177.990005,175.559998,177.429993,514200,177.100413
"477",176.820007,176.990005,174.600006,176.369995,549200,176.042384
"478",176.550003,178.339996,174.600006,176.880005,647900,176.551447
"479",175.699997,178.979996,175.100006,178.919998,512800,178.587651
"480",178.919998,179,176.490005,176.970001,400800,176.641276
"481",175.830002,176.110001,172.679993,173.080002,536600,172.758502
"482",172.410004,173.690002,170.729996,172.389999,593800,172.069782
"483",171.669998,172.699997,170.25,172.320007,576000,171.99992
"484",170.360001,172.119995,167.850006,169.240005,773000,168.925639
"485",170.960007,171.110001,168.210007,168.889999,600300,168.576283
"486",168.210007,171.300003,168.160004,169.479996,453500,169.165183
"487",167.679993,170.089996,166.059998,168.899994,539300,168.586259
"488",168.990005,169.089996,166.350006,166.759995,489000,166.450235
"489",167.789993,168.190002,165.559998,165.660004,700700,165.352287
"490",166.130005,171.289993,165.179993,166.539993,1402000,166.230642
"491",168.539993,170.889999,166.880005,167.479996,1389400,167.168898
"492",168.419998,172.070007,168.419998,171.910004,931100,171.590678
"493",172.309998,172.929993,169.5,170.080002,882300,169.764075
"494",169.009995,169.679993,165.699997,169.059998,1145000,168.745965
"495",170.110001,170.110001,165.75,168.270004,646500,167.95744
"496",167.990005,168.910004,165.369995,165.699997,728800,165.392206
"497",167.660004,168.199997,165.710007,167.490005,599000,167.17889
"498",166,167.25,165.199997,166.619995,535000,166.310495
"499",165.550003,167.860001,164.5,166.210007,922600,165.901268
"500",163.110001,164.25,161.559998,161.610001,660500,161.309807
"501",162.009995,163.960007,158.360001,159.559998,1174500,159.263612
"502",158.990005,159.380005,156.839996,158.419998,1047700,158.12573
"503",159.850006,161.740005,158.839996,161.649994,705000,161.380288
"504",163.619995,165.160004,161.649994,164.080002,657900,163.806242
"505",163.300003,164.509995,161.759995,163.979996,581300,163.706403
"506",165.389999,165.75,163.429993,163.649994,638500,163.376952
"507",163.990005,167.630005,163.820007,167.580002,774600,167.300402
"508",166.850006,167.669998,164.350006,165.369995,486300,165.094083
"509",165.839996,167.690002,164.600006,166.710007,510000,166.431859
"510",167.75,168.380005,166.360001,166.960007,593900,166.681442
"511",166.490005,169.850006,165.949997,169.089996,460500,168.807878
"512",170,172.350006,169.429993,169.669998,562000,169.386912
"513",169.860001,169.860001,166.479996,167.600006,416600,167.320373
"514",168.309998,168.880005,164.869995,165.080002,383000,164.804574
"515",165.539993,165.979996,163.369995,164.970001,737400,164.694756
"516",162.419998,164.580002,162,163.919998,1048700,163.646505
"517",164.169998,165.899994,162.639999,162.639999,728400,162.368642
"518",164.300003,164.300003,162.050003,162.740005,586200,162.468481
"519",161.850006,161.940002,159.919998,161.580002,604800,161.310413
"520",164.020004,166,164.020004,164.490005,954100,164.215562
"521",164.839996,167.479996,163.490005,165.839996,932800,165.5633
"522",166.070007,167.550003,165.940002,167.509995,383600,167.230512
"523",164.419998,167.270004,164.419998,165.649994,335200,165.373615
"524",163.089996,164.470001,162,163.300003,299400,163.027545
"525",162.850006,163.520004,161.029999,162.800003,586000,162.528379
"526",162.509995,165.929993,162.020004,163.190002,789200,162.917728
"527",163.199997,163.240005,158.699997,159.440002,933900,159.173984
"528",158.369995,159.509995,155.919998,158.820007,884600,158.555024
"529",159,163.089996,158.949997,162.919998,462700,162.648174
"530",161.929993,162.979996,160.369995,162.740005,377100,162.468481
"531",162.820007,164.990005,161.789993,164.240005,637600,163.965979
"532",163.559998,167.839996,163.559998,167.600006,475500,167.320373
"533",167.550003,168.940002,165.970001,168.339996,474600,168.059129
"534",167.919998,168.380005,164.589996,165.020004,708000,164.744676
"535",162.759995,163.009995,160.940002,162.179993,604100,161.909403
"536",162,162.389999,157.449997,160.929993,1073700,160.661489
"537",161.75,162.139999,158.880005,160.020004,815700,159.753018
"538",160.990005,161,155.259995,156.949997,1953800,156.688133
"539",159.050003,159.050003,156.080002,158.190002,1342300,157.92607
"540",157.619995,158.639999,155.580002,156.080002,819400,155.81959
"541",155.699997,157.330002,155.410004,155.559998,521200,155.300453
"542",156.559998,156.559998,152.160004,152.210007,958600,151.956051
"543",151.059998,154.639999,150.529999,154.110001,957500,153.852875
"544",155.720001,157.039993,155.050003,156.25,616600,155.989304
"545",156.910004,157.350006,155.649994,156.559998,425000,156.298785
"546",157.490005,159.710007,156.699997,159.570007,769500,159.303772
"547",158.960007,159.800003,157.759995,159.429993,660300,159.163991
"548",158.479996,161.639999,158.479996,161.470001,800300,161.200596
"549",160.720001,162.449997,159.320007,161.610001,640200,161.340362
"550",160.960007,162.169998,158.660004,160.460007,534800,160.192287
"551",161.380005,161.690002,159.350006,159.869995,417400,159.60326
"552",159.679993,160.770004,158.919998,160.190002,283200,159.922733
"553",160.350006,162.070007,158.789993,161.910004,462300,161.639864
"554",162.399994,164.839996,161.429993,164.740005,762400,164.465145
"555",164.130005,165.139999,163.679993,164.75,685200,164.475122
"556",165.080002,165.960007,163.820007,164.649994,495900,164.375283
"557",164.070007,164.660004,163.149994,163.5,502300,163.227208
"558",162.850006,163.440002,160.910004,161.660004,564800,161.390282
"559",161.5,165,161.419998,164.850006,619400,164.574962
"560",165,165.639999,163.270004,163.419998,528300,163.14734
"561",163.410004,164.119995,162.690002,163.190002,460500,162.917728
"562",163.110001,163.860001,162.050003,163.360001,527300,163.087442
"563",162.25,162.479996,160.690002,161.259995,394900,160.99094
"564",162.169998,163.899994,160.220001,161.080002,507400,160.811247
"565",160.789993,161.559998,158.020004,160.449997,716000,160.182294
"566",160.389999,160.899994,158.199997,158.399994,587100,158.165281
"567",159.779999,163.830002,159.490005,163.820007,595600,163.577264
"568",163.839996,164.160004,162.089996,162.720001,447900,162.478887
"569",161.880005,162.660004,158.889999,159.089996,492700,158.854261
"570",159.199997,159.429993,158.309998,159.389999,483900,159.15382
"571",159.759995,160.630005,158.119995,158.720001,604600,158.484814
"572",157.830002,161.479996,157.600006,160.75,771000,160.511805
"573",161.649994,164.690002,160.479996,161.389999,1125600,161.150856
"574",161.160004,161.729996,157.869995,158.389999,769500,158.155302
"575",158.389999,159.380005,157.910004,159.350006,706600,159.113886
"576",159.320007,159.949997,158.720001,159.470001,642700,159.233703
"577",158.779999,161.520004,157.509995,161.199997,1036900,160.961135
"578",161.889999,164.649994,161.229996,163.410004,1325700,163.167867
"579",159.970001,161.990005,159.839996,161.300003,737900,161.060993
"580",161.509995,162.009995,160.289993,160.910004,964200,160.671572
"581",160.75,162.169998,159.929993,161.059998,811900,160.821343
"582",162.389999,162.839996,160.380005,162.75,495900,162.508842
"583",162.009995,164.339996,161.100006,163.339996,1106400,163.097964
"584",163.479996,165.339996,162.860001,164.960007,723900,164.715574
"585",165.160004,165.690002,162.419998,163.080002,576900,162.838355
"586",163.660004,164.059998,162.410004,163.020004,450500,162.778446
"587",163.770004,164.929993,162.740005,163.800003,448600,163.557289
"588",164.809998,165.639999,162.880005,163.559998,626600,163.317639
"589",163.259995,164.199997,162.800003,163.619995,509400,163.377548
"590",163.559998,165,161.800003,162.199997,580800,161.959654
"591",162.240005,162.440002,160.779999,161.110001,726900,160.871272
"592",163.460007,164.309998,162.130005,162.960007,604900,162.718537
"593",163.320007,164.330002,161.809998,162.410004,476400,162.169349
"594",162.580002,166.880005,162.460007,166.490005,868700,166.243305
"595",167.580002,167.949997,166.110001,167.770004,399700,167.521407
"596",168.179993,168.479996,166.889999,167.75,505300,167.501433
"597",167.220001,168.830002,166.380005,168.619995,312800,168.370139
"598",167.660004,168.339996,165.059998,165.679993,532700,165.434493
"599",164.610001,166.580002,164.029999,165.110001,348900,164.865345
"600",163.619995,163.809998,161.570007,161.710007,492700,161.470389
"601",162.539993,163.5,161.360001,161.929993,430200,161.690049
"602",163.449997,171.5,161,167.179993,1491100,166.93227
"603",167.580002,171.119995,166.089996,170.190002,1012900,169.93782
"604",170.339996,173.929993,168.029999,173.070007,921100,172.813557
"605",173,175.660004,170.919998,173.809998,899400,173.552451
"606",175,175.279999,172.850006,172.940002,605200,172.683745
"607",173.550003,175.619995,171.339996,175.380005,575400,175.120132
"608",175.5,178.320007,175.199997,177.699997,872900,177.436686
"609",176.850006,176.850006,172.070007,173.369995,493300,173.1131
"610",173.389999,174.410004,170.199997,170.210007,772600,169.957794
"611",169.589996,173.160004,169.320007,171.330002,761400,171.07613
"612",178.110001,182.399994,178.110001,179.690002,2179100,179.423743
"613",178,179.970001,176.729996,177.550003,882900,177.286915
"614",178.020004,178.660004,172.839996,173.300003,754700,173.043212
"615",173.639999,175.550003,171,174.279999,910100,174.021756
"616",174.380005,175.770004,172.960007,174.050003,733900,173.792101
"617",176.059998,176.589996,174.199997,176.529999,649600,176.268422
"618",175.800003,176.889999,175.369995,176.759995,660300,176.498077
"619",176.580002,178.809998,176.580002,176.919998,477700,176.657843
"620",177.710007,179.350006,177.210007,179.339996,323700,179.074255
"621",178,179.190002,177.589996,178.449997,369500,178.185575
"622",178.270004,180.369995,178.020004,179.050003,644700,178.784692
"623",178.320007,181.520004,177.740005,181.479996,595500,181.211084
"624",182.039993,184.360001,181.529999,183.110001,642000,182.838673
"625",183.330002,183.889999,182,183.389999,654000,183.118257
"626",184.600006,184.809998,181.520004,181.75,444900,181.480688
"627",181.550003,183.880005,180.839996,181.75,385200,181.480688
"628",182.070007,184.860001,180.940002,184.089996,542600,183.847567
"629",183.949997,184.270004,181.710007,182.949997,355300,182.709069
"630",183.630005,183.699997,181.970001,183.550003,357400,183.308285
"631",183.970001,184.770004,182.809998,184.660004,400100,184.416824
"632",184.949997,186.220001,183.919998,184.649994,478100,184.406827
"633",184.910004,187.419998,184.100006,184.509995,714200,184.267012
"634",184.279999,185.369995,182.5,183.039993,608900,182.798947
"635",182.649994,184.919998,182,184.199997,533100,183.957423
"636",185,186.559998,183.990005,186.5,717900,186.254397
"637",186.369995,188.559998,185.880005,188.389999,574800,188.141908
"638",188.190002,189.449997,187.490005,187.559998,514200,187.312999
"639",189.380005,189.380005,187,188.820007,507600,188.571349
"640",187.25,189.179993,187.009995,188.160004,907900,187.912215
"641",187.580002,188.100006,185.919998,188.059998,211200,187.81234
"642",188.360001,188.990005,187.009995,187.210007,242100,186.963469
"643",187.179993,188.309998,185.850006,187.929993,277200,187.682507
"644",186.940002,188.059998,185.690002,185.800003,304200,185.555322
"645",184.779999,189.580002,184.75,189.419998,460700,189.17055
"646",190.229996,193.020004,189.639999,192.979996,724400,192.725859
"647",192.910004,193.949997,191.850006,191.990005,623600,191.737173
"648",192.830002,193.229996,190.949997,191.520004,727200,191.267791
"649",190.610001,191.520004,188.399994,189.449997,827100,189.200509
"650",189.179993,189.380005,183.070007,186.770004,1512400,186.524046
"651",187.960007,189.410004,187.020004,188.229996,475900,187.982115
"652",187.759995,190.029999,187.440002,190.009995,848900,189.759769
"653",189.350006,190,187.009995,187.800003,808500,187.552688
"654",187.869995,188.600006,186.759995,187.990005,482300,187.742441
"655",186.979996,189.350006,186.399994,189.139999,461700,188.89092
"656",188.339996,188.949997,182.820007,183.789993,1342300,183.547959
"657",184.130005,186.669998,181.119995,186.270004,1580400,186.024704
"658",186.350006,186.350006,184.440002,185.360001,746500,185.115899
"659",186.229996,186.720001,184.449997,186.289993,1046300,186.044667
"660",185.699997,187.779999,185.100006,186.279999,842500,186.034686
"661",188.020004,194.949997,188.020004,191.220001,1477800,190.968183
"662",192.860001,192.940002,191.070007,191.490005,721800,191.237831
"663",191.429993,191.429993,186.759995,187.199997,784900,186.953472
"664",187.25,188.679993,186.809998,187.639999,720400,187.392895
"665",187.619995,187.729996,184.559998,184.600006,767900,184.356905
"666",184,184.5,182.380005,183.399994,1044300,183.158474
"667",183.639999,186.889999,183.639999,186.619995,628700,186.374234
"668",185.940002,186.880005,184.339996,184.5,665100,184.257031
"669",185.899994,186.960007,185.110001,186.529999,395000,186.284356
"670",185.740005,186.979996,185.630005,186.860001,359300,186.613924
"671",187.160004,187.839996,185.740005,187.610001,483900,187.362936
"672",187.860001,191.279999,187.410004,191.259995,691200,191.008123
"673",190.410004,191.149994,188.699997,189.800003,601200,189.550054
"674",190.119995,190.289993,186.449997,186.839996,833500,186.593946
"675",187.279999,187.710007,184.699997,185,667100,184.756373
"676",184.259995,186.229996,184.110001,184.639999,762800,184.396846
"677",185.110001,187.009995,184.529999,185.470001,859500,185.225755
"678",186.100006,187.850006,184.679993,185.229996,812300,184.986065
"679",184.789993,185.119995,182.309998,182.419998,1115300,182.179768
"680",182.039993,183.059998,181.330002,182.550003,591500,182.309602
"681",183.320007,184.929993,183.25,184.5,503200,184.257031
"682",185.279999,185.919998,180.600006,180.610001,369300,180.372154
"683",181.470001,183.690002,181.149994,183.360001,611400,183.118533
"684",182.880005,186.470001,182.449997,185.970001,370000,185.725096
"685",186.190002,187.869995,186.190002,186.589996,793200,186.344275
"686",185.610001,186.929993,184.029999,185.809998,451000,185.565303
"687",185.429993,187.350006,184.649994,187.009995,683700,186.76372
"688",187.910004,189.860001,186.779999,189.639999,447800,189.390262
"689",190.690002,190.699997,188.880005,189.320007,488900,189.100606
"690",189.279999,190.089996,188.929993,189.399994,462800,189.1805
"691",190,191.389999,189.550003,190.589996,829600,190.369123
"692",190.509995,191.210007,190.050003,190.639999,468400,190.419068
"693",190.850006,190.850006,188.539993,189.050003,400200,188.830914
"694",189.210007,191.910004,188.75,190.470001,497700,190.249267
"695",190.860001,191.889999,189.679993,191.610001,486400,191.387945
"696",191.220001,194.75,190.910004,194.360001,1170800,194.134758
"697",192.179993,195.289993,192.179993,193.949997,756000,193.72523
"698",194.440002,194.809998,191.660004,193.919998,681700,193.695266
"699",194.679993,196,193.919998,195.210007,509400,194.983779
"700",194.479996,195.339996,192.580002,192.929993,432800,192.706407
"701",193.929993,194.429993,192.369995,192.910004,297400,192.686442
"702",193.330002,193.979996,189.080002,189.619995,656800,189.400246
"703",190.619995,191.300003,189.970001,191.229996,302400,191.008381
"704",190.100006,190.729996,188.970001,189.889999,274600,189.669937
"705",189.830002,190.270004,188.690002,189.619995,699900,189.400246
"706",189.210007,189.350006,186.660004,186.770004,547100,186.553558
"707",187.429993,187.979996,184.509995,185.119995,543400,184.905461
"708",185.330002,187.449997,184.869995,185.190002,529200,184.975387
"709",185.619995,185.770004,182.869995,183.339996,592600,183.127525
"710",181.419998,183.270004,180.059998,182.919998,661900,182.708013
"711",182.559998,183.479996,181.839996,182.949997,498600,182.737977
"712",184.089996,185.419998,183.149994,185.059998,607400,184.845533
"713",185.460007,187.75,185.259995,187.300003,619900,187.082942
"714",187.699997,188.529999,187.119995,188.179993,1119700,187.961912
"715",187.600006,188.970001,186.800003,188.929993,383900,188.711043
"716",187.309998,188.470001,184.550003,184.550003,687900,184.336129
"717",186.369995,189.009995,186.369995,188.820007,658900,188.601185
"718",186.850006,187.75,184.960007,185.339996,502000,185.125207
"719",185.490005,185.610001,182.410004,183.080002,585300,182.867832
"720",183.539993,186.259995,182.899994,186.050003,590800,185.834391
"721",186.190002,187.5,184.770004,185.5,366800,185.285025
"722",186.559998,186.789993,183.25,186.130005,356300,185.9143
"723",186.740005,189.139999,186.509995,188.860001,393800,188.641132
"724",189.270004,189.619995,187.649994,188,854800,187.782128
"725",188.059998,189.089996,187.380005,187.470001,661100,187.252744
"726",187.610001,188.600006,186.970001,187.410004,646800,187.192816
"727",187.289993,191.410004,187.110001,191.289993,984000,191.068309
"728",189.660004,192.25,189.589996,189.929993,643400,189.709884
"729",189.949997,190.649994,188.110001,188.279999,679800,188.061802
"730",190.5,192.169998,189.449997,189.899994,643000,189.67992
"731",189.660004,191.710007,189.660004,191,434000,190.778651
"732",191.369995,193.649994,190.619995,193.520004,388000,193.295735
"733",192.330002,193.619995,191.389999,192.020004,508200,191.797474
"734",201.149994,211.889999,201.149994,206.679993,2019100,206.440473
"735",206.710007,211,206.259995,209.970001,1138600,209.726668
"736",209.979996,210.410004,208.050003,208.460007,861900,208.218424
"737",208.330002,212.520004,207.559998,212.289993,648200,212.043972
"738",211.630005,212.009995,209.779999,211.5,484200,211.254894
"739",211.449997,212.949997,209.399994,209.529999,779400,209.287176
"740",210.339996,213.059998,209.360001,213,912800,212.753156
"741",212.490005,215.110001,211.990005,215.080002,710400,214.830747
"742",214.720001,215.460007,213.330002,213.339996,409800,213.092758
"743",212.610001,214.75,211.479996,211.699997,695500,211.454659
"744",207.679993,211.660004,207.679993,209.649994,951000,209.407032
"745",208.809998,211.399994,207.149994,210.729996,573000,210.485782
"746",213.259995,215,211.910004,212.910004,505000,212.663264
"747",211.320007,212.479996,210.259995,210.75,364400,210.505763
"748",211.130005,216.779999,210.830002,215.860001,789500,215.609842
"749",215.639999,218.850006,213.889999,213.919998,834400,213.672088
"750",214.509995,216.639999,212.059998,216.559998,745500,216.309028
"751",216.160004,216.160004,212.820007,213.899994,770200,213.652107
"752",213.399994,213.910004,210.050003,210.110001,515400,209.895936
"753",210.199997,215.130005,209.970001,215.089996,509000,214.870858
"754",214.699997,219.419998,214.699997,218.380005,869400,218.157514
"755",218.440002,220.139999,217.75,219.509995,625800,219.286353
"756",217.619995,220.380005,217.210007,219.320007,706700,219.096559
"757",221.050003,221.309998,215.660004,216.289993,372500,216.069632
"758",216,220.550003,215.960007,220.220001,487200,219.995636
"759",219.979996,221.339996,218.880005,219.929993,373000,219.705923
"760",221.419998,221.610001,218.080002,218.949997,607900,218.726926
"761",219.509995,221.899994,218.639999,221.660004,299000,221.434172
"762",221.479996,221.619995,216.589996,216.660004,351400,216.439266
"763",215.039993,218.029999,213,213.479996,786500,213.262498
"764",215.179993,215.600006,209.889999,211.740005,1037800,211.52428
"765",210,211.600006,207.470001,209.690002,589400,209.476366
"766",212.210007,213.699997,211.360001,212.369995,761400,212.153628
"767",213.690002,220.779999,213.690002,219.690002,959300,219.466177
"768",223.880005,226.940002,222.550003,225.639999,1113400,225.410112
"769",225.289993,226.75,223.130005,226.009995,957200,225.779731
"770",226.949997,231.229996,226.339996,230.009995,719500,229.775655
"771",229.520004,230.259995,224.779999,226.240005,630300,226.009507
"772",226.899994,230.520004,225.679993,230.190002,347900,229.95548
"773",232.320007,254.139999,231.429993,235.009995,697700,234.770561
"774",236.809998,238,231.380005,231.5,942400,231.264143
"775",233.029999,234.979996,232.25,233.929993,811400,233.69166
"776",233.770004,235.470001,233.509995,234.320007,351200,234.081277
"777",237.580002,238.289993,236.440002,237.270004,419200,237.028268
"778",237.169998,238.399994,222.270004,234.690002,2319200,234.450895
"779",234.990005,235.779999,232.389999,234.410004,659700,234.171182
"780",234.25,234.970001,230.009995,231.669998,554900,231.433968
"781",232.050003,233.529999,231.25,232.990005,502400,232.75263
"782",233.289993,234.610001,232.199997,233.110001,480600,232.872503
"783",233.259995,234.600006,231.600006,234.470001,668100,234.231118
"784",234.75,236.160004,233.520004,235.009995,383300,234.770561
"785",235.949997,238.080002,235.020004,235.740005,713300,235.499828
"786",236.470001,236.470001,232.940002,233.259995,670700,233.022344
"787",230.820007,238.990005,221.100006,230.699997,1658200,230.464955
"788",229.539993,230.990005,222.899994,225,1427200,224.770765
"789",224.979996,225.820007,223.130005,224.449997,834700,224.221322
"790",225.350006,226.350006,221.669998,221.690002,541400,221.46414
"791",222.75,224.050003,220.779999,221.720001,1146300,221.494108
"792",223.539993,224.899994,221.759995,224.559998,802300,224.331211
"793",224.339996,225.289993,222.199997,224,1023700,223.771784
"794",223.839996,225.669998,222.990005,224.789993,331400,224.560972
"795",219.690002,224.490005,219.690002,221.929993,431700,221.703885
"796",221,223.070007,219.199997,220.960007,509700,220.734888
"797",221.399994,223.029999,220.679993,220.820007,605900,220.595031
"798",220.800003,221.339996,218.339996,218.539993,939200,218.31734
"799",218.149994,218.149994,215.270004,216.179993,946100,215.959744
"800",216.529999,220.25,215.449997,220.039993,613700,219.815812
"801",219.880005,219.960007,218.289993,219.509995,418300,219.286353
"802",218.009995,220.619995,217.490005,217.580002,534200,217.358326
"803",217.029999,218.960007,216.580002,216.940002,480000,216.718979
"804",216.350006,219.380005,215.509995,217.389999,423300,217.168518
"805",217.380005,217.800003,215.699997,215.929993,491100,215.709998
"806",215.289993,217.410004,214.830002,215.080002,598500,214.860874
"807",216.990005,220.100006,216.149994,219.380005,696700,219.156496
"808",219.380005,219.580002,217.259995,218.160004,617300,217.937737
"809",217.949997,219.25,216.089996,216.25,390100,216.02968
"810",214.339996,214.929993,211.830002,212.110001,764700,211.893898
"811",211.899994,214.179993,211.610001,212.389999,563400,212.173612
"812",212,216.779999,211.199997,213.570007,577200,213.352417
"813",213.619995,213.669998,210.789993,211.240005,415300,211.024789
"814",212.800003,215.729996,212.559998,213.860001,660200,213.642115
"815",213.759995,218.809998,213.160004,217.779999,622800,217.58865
"816",217.429993,217.789993,215.610001,216.990005,358600,216.799351
"817",217.429993,220.520004,214.869995,219.800003,1114400,219.60688
"818",221.080002,222.979996,220.539993,222.589996,692800,222.394422
"819",224.320007,225.75,223,224.25,476500,224.052967
"820",226.100006,228.630005,224.119995,228.630005,814600,228.429123
"821",228.300003,230.860001,228.210007,230.059998,963200,229.857859
"822",230,232.350006,227.880005,232.229996,839100,232.025951
"823",234.399994,234.539993,232.770004,234.350006,656200,234.144099
"824",234.350006,237.169998,233.589996,237.089996,547000,236.881681
"825",236.869995,237.740005,233.320007,237.139999,620200,236.931641
"826",238.330002,238.330002,234.789993,235.410004,702900,235.203165
"827",235.410004,235.410004,231.990005,232.190002,789900,231.985993
"828",232.220001,233.149994,228.5,228.610001,842000,228.409137
"829",229.300003,232.289993,227.889999,229.990005,801300,229.787929
"830",229.5,230.149994,227.639999,228.009995,343200,227.809658
"831",228.479996,231.029999,228.139999,229.979996,789600,229.777928
"832",227.669998,228.919998,226.899994,228.089996,605300,227.889589
"833",226.389999,228.949997,225,227.240005,690200,227.040345
"834",227.440002,233.419998,227.440002,232.210007,632100,232.00598
"835",231.119995,231.630005,227.410004,230.149994,656400,229.947777
"836",230.300003,232.690002,227.669998,231.320007,819900,231.116762
"837",231.399994,234.380005,230.410004,233.889999,470900,233.684496
"838",232.100006,236.279999,231.619995,234.289993,627000,234.084139
"839",233.919998,235.449997,232.520004,232.809998,743000,232.605443
"840",233.130005,234.070007,228.479996,229.910004,647100,229.707997
"841",234,238.690002,233.949997,238.619995,496900,238.410336
"842",237.770004,240.050003,236.369995,239.990005,494300,239.779143
"843",238.5,241.869995,236.779999,241.509995,432100,241.297796
"844",240.440002,241.699997,237.669998,238.050003,1048900,237.840845
"845",239.759995,241.630005,238.550003,239.800003,591600,239.589307
"846",239.039993,241.869995,238.660004,241.580002,688900,241.367742
"847",241.869995,243.490005,240.580002,243.339996,738400,243.12619
"848",243.869995,243.869995,241.240005,241.899994,548700,241.687453
"849",242.889999,243.960007,240.350006,242.410004,382200,242.197014
"850",242.389999,246.449997,241.380005,246.160004,785300,245.94372
"851",249.990005,263.519989,248.559998,256.429993,1474000,256.204685
"852",256.450012,257.799988,253.649994,254.809998,918900,254.586113
"853",254.270004,255.869995,251.679993,253.690002,549100,253.467102
"854",254.100006,255.130005,251.5,254.970001,557200,254.745976
"855",255.020004,256.320007,249.929993,252.059998,915200,251.83853
"856",251.649994,254.949997,250.940002,253.449997,751100,253.227308
"857",253.550003,255,251.309998,253.080002,451100,252.857638
"858",254.309998,254.610001,251.820007,252.720001,577700,252.497953
"859",251.619995,254.520004,249.910004,252.270004,464000,252.048352
"860",253.889999,254.660004,251.589996,252.660004,424300,252.438008
"861",253.110001,253.940002,247.100006,247.320007,466600,247.102704
"862",247.75,251.550003,247.330002,251.110001,425800,250.889367
"863",249.699997,250.070007,246.610001,248.149994,477300,247.931961
"864",247.979996,250.800003,246.339996,249.710007,428700,249.490603
"865",249,249.600006,247.490005,248.199997,444300,247.98192
"866",248.270004,249.5,247.699997,248.869995,356600,248.65133
"867",248.820007,251.990005,248.339996,250.199997,502600,249.980163
"868",251.880005,259.880005,251.330002,255.869995,925600,255.64518
"869",256.100006,258.779999,253.029999,254.119995,468600,253.896717
"870",254.070007,254.919998,249.919998,250.490005,394700,250.269917
"871",251.759995,254.490005,250.990005,253.539993,377800,253.317225
"872",252.619995,259.690002,252.289993,258.26001,481900,258.033094
"873",258.350006,259.920013,255.490005,257.73999,475600,257.513532
"874",258,259.380005,255.619995,258.950012,499500,258.72249
"875",258.929993,260.579987,258.920013,259.959991,351900,259.731582
"876",260.089996,261.5,257.809998,258.450012,212400,258.22293
"877",258.450012,260.450012,257.25,257.779999,393200,257.553505
"878",256.950012,258.540009,255.869995,256.359985,454400,256.134739
"879",253.839996,257.600006,252.190002,253.830002,512100,253.636663
"880",252.820007,253.839996,251.889999,252.419998,538900,252.227733
"881",253.830002,256.160004,253.100006,254.330002,526500,254.136282
"882",255.399994,255.899994,252.949997,253.639999,468200,253.446805
"883",252.820007,254.809998,252.309998,253.270004,329800,253.077092
"884",254.190002,254.190002,251.649994,251.839996,872400,251.648173
"885",251.820007,254.770004,250.910004,253.619995,544000,253.426816
"886",254.600006,255.399994,252.050003,253.110001,334000,252.91721
"887",254.160004,258.5,253.960007,257.399994,389800,257.203935
"888",259.079987,261.76001,257.619995,261.570007,792800,261.370773
"889",261.920013,264.920013,256.190002,264.779999,657900,264.578319
"890",264.5,265.98999,263.209991,263.890015,533500,263.689013
"891",264.670013,268.75,264.130005,267.850006,942700,267.645988
"892",268.230011,269.799988,266.73999,268.709991,592000,268.505318
"893",268.059998,271.149994,268,270.980011,175300,270.773609
"894",271.160004,271.98999,269.380005,270.769989,329300,270.563747
"895",270.920013,271.75,268.470001,268.720001,299700,268.51532
"896",269.690002,269.869995,267.290009,268.429993,243600,268.225533
"897",268.679993,269.959991,268.149994,269.299988,376700,269.094865
"898",268.649994,268.720001,264.51001,265.380005,465900,265.177868
"899",267.140015,269.459991,266.200012,267.790009,374100,267.586036
"900",267.579987,269.01001,264.640015,265.329987,405100,265.127888
"901",265.619995,269.23999,265.619995,268.100006,310600,267.895798
"902",268.5,270,266.190002,269.829987,425100,269.62446
"903",271.299988,272.700012,270,272.079987,670000,271.872747
"904",273.079987,273.079987,267.470001,271.220001,459400,271.013416
"905",271.01001,274.089996,268.589996,269,475600,268.795106
"906",269.269989,270.809998,266.679993,270.809998,435400,270.603725
"907",270.869995,272.769989,270.679993,272.23999,382600,272.032628
