"","APC.Open","APC.High","APC.Low","APC.Close","APC.Volume","APC.Adjusted"
"448",84.660004,84.949997,83.849998,84.25,3114000,81.996948
"449",83.419998,83.459999,81.75,82.029999,3766100,79.836315
"450",81.959999,82.110001,80.769997,81.040001,3888700,78.872792
"451",80.010002,80.089996,77.940002,78.230003,5031600,76.137941
"452",78.580002,79.779999,77.970001,79.410004,4439300,77.286385
"453",80.389999,80.589996,78.910004,79.459999,4322100,77.335043
"454",79.669998,79.879997,78.080002,78.330002,4190700,76.235265
"455",77.970001,77.970001,76.309998,77.379997,4813900,75.310666
"456",76.5,77.599998,75.900002,77.330002,4486500,75.262007
"457",77.900002,78.639999,77.120003,78.339996,3974400,76.244992
"458",78.25,79.849998,77.510002,79.110001,3420800,76.994405
"459",78.559998,79.269997,77.879997,79.209999,3114200,77.091729
"460",78.169998,78.75,77.449997,78.120003,3186100,76.030882
"461",77.760002,78.860001,77.559998,78.260002,3513900,76.167137
"462",76.940002,77.080002,75.580002,75.830002,3171800,73.802121
"463",75.709999,76.330002,74.25,74.629997,4218400,72.634208
"464",75.529999,75.910004,74.269997,74.370003,3657000,72.381166
"465",74.779999,77,74.68,76.589996,2850500,74.541792
"466",76.160004,76.389999,74.889999,74.959999,2402500,72.955384
"467",75.279999,75.589996,73.139999,73.370003,4118100,71.407909
"468",74.129997,74.550003,73.629997,73.75,4223600,71.777744
"469",73.419998,73.489998,72.160004,72.540001,4100700,70.600103
"470",72.559998,72.919998,71.5,72.290001,4941600,70.356789
"471",72.660004,73.629997,71.699997,71.730003,3538900,69.811767
"472",70.550003,71.489998,69.779999,71,4358200,69.101285
"473",71.519997,72.18,71.07,72.089996,3999400,70.162133
"474",72.660004,73.160004,71.93,72.769997,3439400,70.823948
"475",72.660004,74.190002,72.309998,74.139999,3076600,72.157314
"476",73.970001,74.68,73.580002,73.790001,2996800,71.816675
"477",73.82,73.82,72.410004,73.209999,4188400,71.252184
"478",74.050003,76.019997,73.949997,75.059998,6253000,73.052709
"479",74.330002,74.419998,72.839996,72.900002,3777200,70.950476
"480",72.709999,73.32,71.220001,71.440002,4033900,69.529521
"481",70.480003,70.800003,68.25,69.010002,5602600,67.164505
"482",69.209999,69.410004,67.699997,68.970001,4448800,67.125574
"483",68.400002,69.330002,66.980003,69.099998,7787200,67.252095
"484",67.900002,69.589996,67.330002,68.620003,4631600,66.784935
"485",69.43,70.07,68.82,69.269997,3149900,67.417547
"486",68.550003,69.730003,68.150002,68.309998,2408100,66.48322
"487",66.839996,67.639999,66.169998,66.75,4126300,64.964941
"488",66.860001,68.279999,66.18,66.379997,5543100,64.604833
"489",66.629997,67.529999,65.040001,65.080002,4589200,63.339603
"490",65.099998,65.260002,63.57,63.630001,6339800,61.928378
"491",64.410004,64.629997,62.540001,62.880001,5518500,61.198435
"492",63.310001,64.889999,63.150002,64.739998,5308100,63.008691
"493",64.720001,65.199997,63.580002,64.110001,5335000,62.395542
"494",63.32,64.129997,62.25,63.959999,6942000,62.249551
"495",64.389999,64.410004,62.84,63.650002,3263600,61.947844
"496",63.52,64.110001,62.73,63.080002,3005200,61.393088
"497",63.619999,64.760002,63.610001,64.449997,2685900,62.726446
"498",63.470001,63.5,61.470001,62.240002,3869300,60.575551
"499",62.439999,62.439999,59.560001,61,6418600,59.36871
"500",58.93,59.470001,57.93,58.130001,7319500,56.575462
"501",58.619999,58.650002,56.419998,57.119999,6967100,55.59247
"502",56.93,59.040001,56.689999,58.860001,4120000,57.285939
"503",59.209999,62.200001,58.84,62.16,7365700,60.497689
"504",63.029999,65,62.709999,63.200001,7051500,61.509877
"505",62.59,63.959999,61.529999,63.84,5288200,62.132762
"506",64.68,65.400002,61.73,61.810001,5927300,60.241977
"507",62.220001,63.639999,62.029999,63.59,3681300,61.97682
"508",62.759998,64.010002,62.57,63,4358200,61.401788
"509",63.169998,64.160004,62.599998,63.959999,4408400,62.337433
"510",64.269997,65.410004,63.619999,65.370003,5906000,63.711667
"511",64.809998,65,63.880001,64.629997,4251800,62.990434
"512",65.489998,66.169998,65.139999,65.800003,3774100,64.130759
"513",65.779999,66.190002,63.650002,64.209999,6177900,62.581091
"514",64.519997,64.629997,60.470001,60.560001,5992700,59.023688
"515",60.900002,62.5,60.790001,61.93,8751000,60.358932
"516",60.549999,60.689999,59.630001,60.07,4615500,58.546117
"517",60.330002,60.830002,59.240002,60.450001,4524500,58.916478
"518",60.439999,63.130001,60.439999,62.200001,6499600,60.622083
"519",62.82,63.709999,61.849998,63.25,6428600,61.645445
"520",65.419998,66.220001,64.669998,66.199997,6744300,64.520605
"521",66.18,66.290001,64.800003,65.660004,3906700,63.994311
"522",66.330002,69.199997,66.32,69.050003,3613300,67.298311
"523",68.839996,68.839996,66.370003,67.129997,5209500,65.427013
"524",66.160004,66.239998,64.860001,65.510002,3544500,63.848115
"525",65.75,66.580002,65.050003,66.330002,3402400,64.647312
"526",66.790001,67.82,64.190002,64.769997,4399300,63.126882
"527",64.940002,66.959999,64.940002,66.580002,6472200,64.89097
"528",65.589996,69.419998,64.610001,68.120003,9943700,66.391904
"529",68.230003,68.949997,68.07,68.809998,4073300,67.064394
"530",69.300003,71.099998,69.230003,70.68,7330600,68.886958
"531",70.940002,71.879997,69.540001,71.82,6257500,69.998037
"532",71.230003,74.129997,71.230003,72.629997,6894900,70.787487
"533",72.870003,73.470001,68.860001,72.589996,13080600,70.7485
"534",72.110001,72.139999,71.199997,72.059998,4572100,70.231947
"535",70.610001,70.800003,69.010002,70.290001,4521300,68.506852
"536",70.739998,71,66.690002,68.910004,5938600,67.161864
"537",69.199997,70.150002,68.480003,69.519997,3657800,67.756382
"538",71.089996,71.629997,69.839996,71.160004,2867400,69.354785
"539",71.519997,71.900002,70.830002,71.410004,4830900,69.598442
"540",71.379997,72.360001,70.57,71.75,3874900,69.929814
"541",71.650002,71.830002,69.290001,69.440002,8887000,67.678417
"542",69.910004,70.050003,68.330002,68.629997,5251900,66.88896
"543",67.32,67.760002,65.379997,66.220001,7190600,64.540102
"544",68.040001,68.910004,67.440002,68.410004,6320800,66.674548
"545",68.910004,69.510002,68.190002,68.220001,5455000,66.489365
"546",68.879997,71.029999,68.650002,70.529999,3758900,68.740762
"547",70.139999,71.089996,69.610001,69.779999,3627100,68.009788
"548",69.400002,70.879997,68.470001,69.660004,4982800,67.892837
"549",69.110001,69.720001,68.599998,69.68,2494200,67.912327
"550",69.410004,69.860001,68.419998,68.5,3041900,66.762261
"551",68.709999,69.370003,68.599998,69.040001,2747900,67.288563
"552",69.290001,69.540001,68.629997,69.059998,3158800,67.308052
"553",69.209999,71.07,69.150002,70.970001,3430200,69.169602
"554",70.650002,71.080002,70.059998,70.339996,4081600,68.55558
"555",69.940002,70.269997,69.099998,69.599998,3469700,67.834354
"556",69.959999,70.470001,69.25,69.550003,2465200,67.785627
"557",69.459999,70.129997,69.110001,69.93,2334500,68.155984
"558",69.690002,70.330002,68.910004,68.919998,2537300,67.171604
"559",68.779999,69.699997,68.32,69.57,2255800,67.805116
"560",69.529999,69.779999,68.690002,68.769997,2410800,67.025408
"561",68.57,69.540001,68.379997,69.269997,3419100,67.512724
"562",69.25,70,68.830002,69.720001,2224500,67.951313
"563",69.230003,69.230003,68.110001,68.260002,2185800,66.528352
"564",69,70.129997,68.800003,69.269997,2807600,67.512724
"565",69.32,69.5,68.300003,69.129997,2043200,67.376276
"566",68.970001,69.32,68.32,68.68,1911800,66.937695
"567",68.970001,71.099998,68.919998,71.07,5103400,69.267064
"568",71.370003,72.400002,71.190002,72.290001,3164200,70.456115
"569",71.910004,72.400002,70.309998,70.400002,3582400,68.699589
"570",71.040001,71.860001,70.860001,71.620003,2900200,69.890123
"571",72.239998,72.889999,71.699997,72.43,3501500,70.680556
"572",72.699997,74.760002,71.82,74.089996,3619000,72.300457
"573",74.910004,76.629997,74.580002,75.589996,5971300,73.764227
"574",75.410004,75.550003,74.059998,74.169998,4943600,72.378526
"575",74.089996,74.389999,72.779999,73.419998,3296000,71.646642
"576",73.330002,73.75,72.43,72.550003,3351200,70.79766
"577",71.849998,72.110001,70.620003,72.010002,3741900,70.270702
"578",72.809998,72.989998,71.730003,71.93,4730600,70.192633
"579",70.910004,71.099998,70.080002,70.169998,4937700,68.475141
"580",70.900002,71.18,69.059998,69.160004,4348100,67.489541
"581",68.699997,69.32,68.169998,68.760002,3593100,67.099201
"582",69.25,70.669998,69.080002,70.230003,3679900,68.533697
"583",69.709999,70.300003,68.839996,69.919998,3911200,68.231179
"584",70.550003,71.360001,70.349998,70.620003,3538400,68.914276
"585",70.709999,70.849998,69.870003,70.470001,2383200,68.767898
"586",70.559998,70.739998,68.690002,69.040001,2992000,67.372437
"587",69.410004,69.919998,69.059998,69.809998,2573100,68.123835
"588",70.279999,70.410004,68.75,69.050003,2187000,67.382198
"589",68.470001,68.900002,67.980003,68.849998,2179100,67.187024
"590",68.900002,69.709999,68.559998,69.370003,2576300,67.694468
"591",69,69.57,68.120003,68.290001,3062500,66.640552
"592",69.080002,69.400002,68.410004,68.970001,3236500,67.304128
"593",69.099998,69.650002,68.410004,69.18,2560600,67.509055
"594",69.099998,69.660004,68.43,69.139999,2760300,67.47002
"595",69.589996,70.889999,69.440002,70.82,2981100,69.109442
"596",71.07,72.519997,71,72.190002,3193100,70.446355
"597",71.790001,72.25,71.519997,71.879997,2189800,70.143837
"598",71.800003,72.07,70,70.339996,2273000,68.641033
"599",70.410004,70.610001,68.769997,69.230003,3977100,67.55785
"600",67.970001,68.07,66.610001,66.940002,5299800,65.323161
"601",67.279999,67.610001,66.050003,66.18,3115200,64.581516
"602",66.879997,67.139999,65.82,66.550003,2295200,64.942582
"603",66.529999,67,65.93,66.489998,3190200,64.884026
"604",67.300003,68.919998,67.07,68.809998,4883400,67.147989
"605",68.720001,70.559998,68.559998,70.339996,4393400,68.641033
"606",71.010002,71.25,69.699997,70.260002,4083700,68.562971
"607",70,70.809998,69.800003,70.699997,2335900,68.992338
"608",71.559998,74.029999,71.160004,73.07,5285500,71.305097
"609",71.970001,72.269997,70.019997,70.410004,3881700,68.709349
"610",70.260002,71.339996,69.629997,69.639999,2752000,67.957943
"611",69.360001,71.449997,69.309998,70.650002,3673500,68.94355
"612",71.309998,71.459999,70.660004,70.75,2523100,69.041133
"613",69.830002,72.349998,69.639999,70.239998,4788900,68.54345
"614",70.769997,71.199997,69.139999,69.330002,4371000,67.655433
"615",69.519997,71.010002,69.410004,70.379997,4047900,68.680068
"616",70.800003,70.830002,69.449997,70.089996,4135800,68.397071
"617",71.660004,72.150002,71.040001,72.120003,3159500,70.378046
"618",71.82,72.220001,71.050003,71.889999,2472400,70.153598
"619",72.309998,72.82,71.800003,72.510002,1948300,70.758625
"620",72.760002,74.669998,72.540001,74.550003,2279100,72.749353
"621",73.959999,74.57,73.239998,74.260002,3629700,72.466356
"622",73.970001,74.330002,73.330002,73.349998,3762600,71.578333
"623",72.559998,73.769997,71.849998,73.699997,2576500,71.919877
"624",74.110001,74.459999,72.989998,73.370003,2470000,71.597854
"625",73.239998,73.629997,72.940002,73.190002,4974500,71.422201
"626",73.949997,74.589996,73.669998,73.790001,3105100,72.007707
"627",73.360001,74.290001,73.269997,73.510002,2375800,71.734472
"628",73.860001,75.300003,73.550003,74.739998,4244700,72.934759
"629",74.449997,74.699997,73.620003,74.349998,2874200,72.554179
"630",74.559998,76.900002,74.400002,76.32,4291500,74.476598
"631",76.699997,76.800003,75.43,75.800003,3053000,74.056494
"632",76.18,76.459999,74.970001,75.290001,2853300,73.558223
"633",75.68,76.949997,75.019997,75.540001,3870200,73.802473
"634",75.279999,75.440002,74.07,74.75,4157100,73.030643
"635",74.400002,74.980003,74.269997,74.589996,1899200,72.87432
"636",74.82,75.349998,74.459999,74.879997,2168800,73.15765
"637",74.970001,76.25,74.949997,76.150002,2981100,74.398442
"638",76.050003,76.220001,74.419998,74.449997,3558800,72.73754
"639",74.879997,76.349998,74.790001,76.32,2754800,74.56453
"640",74.970001,76.080002,74.970001,75.800003,3452200,74.056494
"641",75.43,75.5,74.519997,74.68,1303800,72.962253
"642",74.970001,75.050003,73.550003,73.669998,2242800,71.975483
"643",73.620003,73.940002,72.660004,73.769997,2281700,72.073181
"644",73.150002,73.220001,72.160004,72.309998,2409000,70.646764
"645",72.050003,74.43,71.769997,74.309998,3310400,72.600761
"646",75.75,76.080002,74.730003,76.059998,4314700,74.310509
"647",75.900002,77.349998,75.160004,76.330002,3098500,74.574302
"648",76.589996,78.480003,76.459999,78.269997,3842200,76.469675
"649",77.730003,78.93,77.349998,78.25,2743700,76.450138
"650",77.830002,78.860001,77.25,78.349998,3231000,76.547836
"651",78.290001,78.620003,77.080002,78,2480400,76.205888
"652",78.510002,78.510002,77.459999,77.660004,3349400,75.873712
"653",77.709999,77.900002,77.120003,77.839996,2595100,76.049565
"654",77.889999,78.099998,77.160004,77.870003,1996000,76.078881
"655",77.449997,78.190002,76.849998,78.099998,2586300,76.303587
"656",78,78.089996,76.650002,77.010002,3095200,75.238662
"657",77.360001,77.959999,76.910004,77.080002,3310900,75.307051
"658",77.150002,77.720001,76.699997,77.550003,3198200,75.766242
"659",77.529999,79.68,77.510002,79.489998,4790200,77.661614
"660",79.260002,79.389999,78.5,78.790001,2449300,76.977718
"661",79.110001,80.699997,79.110001,80.019997,4036800,78.179422
"662",80.120003,81.550003,80.099998,81,3102900,79.136884
"663",81.739998,81.879997,79.18,79.410004,3933500,77.58346
"664",79.379997,80.839996,79.379997,80.559998,3537000,78.707002
"665",80.989998,81.349998,79.93,80.239998,4367200,78.394363
"666",79.760002,80.660004,79.220001,80.019997,2960400,78.179422
"667",80.800003,81.830002,80,81.18,3185800,79.312744
"668",80.690002,81.199997,80.099998,80.5,3196200,78.648385
"669",81.370003,83.150002,81.370003,82.599998,4432800,80.70008
"670",82.260002,83.779999,82.260002,83.699997,3732700,81.774777
"671",83.540001,84.5,83.019997,84.099998,3397800,82.165578
"672",84.129997,84.830002,84.129997,84.449997,1937100,82.507526
"673",83.980003,83.980003,83.010002,83.470001,1962700,81.550072
"674",83.910004,83.970001,82.779999,83.449997,1880600,81.530527
"675",83.459999,84.129997,83.300003,84.129997,2596700,82.194887
"676",83.629997,84.43,83.110001,84,2166800,82.06788
"677",83.690002,83.830002,81.690002,82.080002,4173300,80.192044
"678",82.419998,84.129997,82.400002,84.129997,3276900,82.194887
"679",83.75,83.75,80.290001,80.370003,4708700,78.521378
"680",80.019997,80.540001,79.290001,80.209999,4691500,78.365054
"681",80.769997,81.75,80.540001,81.75,2394000,79.869633
"682",82.279999,82.5,78.57,78.57,3864600,76.762777
"683",79.050003,79.269997,77.010002,78.580002,4556800,76.772549
"684",78.209999,80.989998,78.089996,80.040001,3698300,78.198966
"685",80.18,80.32,79.349998,79.580002,3606700,77.749548
"686",78.870003,80.230003,78.290001,79.82,3071100,77.984025
"687",80.089996,81.260002,79.239998,80.339996,3423100,78.492061
"688",81.379997,83.739998,81.360001,82.730003,6382500,80.827095
"689",83.260002,83.410004,81.279999,81.739998,3456700,79.859861
"690",81.870003,83.25,80.900002,82.809998,2366800,80.905249
"691",83.300003,83.43,82.389999,83.089996,2120100,81.178807
"692",83.209999,83.800003,82.370003,83.580002,2354500,81.746088
"693",83.559998,84.459999,83.290001,84.260002,3284700,82.411168
"694",83.639999,84.419998,83.529999,83.940002,2270900,82.098189
"695",84.160004,85.580002,83.949997,85.190002,3913700,83.320762
"696",84.849998,85.639999,84.57,85.349998,4187500,83.477247
"697",84.440002,85.699997,84.099998,84.620003,2846700,82.763269
"698",84.940002,85.129997,82.550003,83.279999,2615700,81.452667
"699",87.260002,87.5,85.589996,86.400002,5662700,84.504211
"700",85.589996,86.82,85.419998,85.489998,3079100,83.614175
"701",85.879997,87.169998,85.879997,86.580002,3133700,84.680262
"702",86.849998,88.800003,86.849998,87.290001,3127500,85.374682
"703",88.279999,88.980003,87.889999,88.879997,3321100,86.929791
"704",88.410004,89.160004,88,88.760002,2733900,86.812428
"705",89,89.199997,87.150002,87.449997,4238700,85.531167
"706",87.160004,87.949997,86.010002,86.360001,2936600,84.465088
"707",86.269997,86.629997,85.220001,85.639999,3002400,83.760885
"708",85.510002,85.580002,83.220001,84.019997,3119100,82.176428
"709",83.900002,84.330002,82.970001,84.269997,2568300,82.420943
"710",82.959999,85.269997,82.5,85.029999,3243800,83.164269
"711",84.730003,86.57,84.720001,86.550003,2612100,84.650921
"712",86.489998,86.970001,85.769997,86.809998,2650400,84.905211
"713",87.150002,87.199997,85.959999,86.379997,3100500,84.484646
"714",86.779999,87.389999,86.019997,87.349998,2696700,85.433363
"715",86.919998,87.029999,85.050003,85.290001,3639100,83.418566
"716",83.790001,83.879997,79.459999,79.470001,7224900,77.726269
"717",80.599998,82.639999,80.559998,82.160004,4262300,80.357247
"718",81.269997,81.269997,78.849998,79.449997,4393300,77.706704
"719",79.790001,81.080002,78.300003,80.639999,4307300,78.870595
"720",81.110001,81.339996,79.169998,79.989998,3128000,78.234856
"721",80.269997,81.519997,79.25,81.050003,2553200,79.271602
"722",81.330002,81.68,80.300003,81.57,3200600,79.780189
"723",81.870003,83.690002,81.709999,83.32,3217800,81.491791
"724",83.739998,85.5,83.209999,84.120003,5018800,82.27424
"725",84.099998,84.279999,82.529999,83.839996,3003800,82.000378
"726",84.43,85.120003,84.120003,84.510002,1804100,82.655682
"727",84.620003,84.949997,83.75,84.760002,3277600,82.900197
"728",84.169998,84.169998,82.519997,83.230003,2630800,81.403769
"729",83.68,85.080002,82.919998,84.790001,2330600,82.929537
"730",85.75,86.790001,85.669998,86.599998,2336200,84.69982
"731",87,88.360001,86.510002,87.620003,3347400,85.697443
"732",89.5,89.720001,86.580002,86.739998,5968600,84.836747
"733",86.57,87.919998,86.5,87.669998,3887500,85.746341
"734",87.550003,87.959999,86.5,86.989998,2685300,85.081262
"735",86.82,86.82,85.529999,86.449997,2413300,84.553109
"736",86,87.120003,85.949997,86.809998,1768300,84.905211
"737",86.959999,88.900002,86.889999,88.769997,3446500,86.822204
"738",88.220001,88.540001,86.379997,88.169998,3577400,86.23537
"739",88.029999,89.040001,87.529999,87.809998,2899100,85.883269
"740",88.669998,90.459999,87.580002,90.029999,4562700,88.054559
"741",89.889999,92.18,89.889999,91.230003,3481300,89.228233
"742",91.099998,91.949997,90.230003,91.370003,2747600,89.36516
"743",91.260002,91.919998,88.57,89.209999,3914800,87.252552
"744",87.699997,89.709999,86.959999,89.639999,3495500,87.673117
"745",88.769997,89.449997,87.959999,89.339996,2885200,87.379696
"746",90.739998,91.959999,90.519997,91.459999,4330200,89.453182
"747",90.68,91.540001,90.32,90.5,3299700,88.514247
"748",90.239998,90.760002,89.449997,90.110001,2408800,88.132805
"749",89.400002,89.800003,87.410004,87.470001,3744700,85.550733
"750",87.849998,89.089996,87.389999,88.550003,3049600,86.607037
"751",88.080002,88.620003,86.779999,87.519997,2557900,85.599631
"752",87.099998,87.57,86.190002,86.260002,2162800,84.367283
"753",86.360001,87.290001,85.339996,86.900002,2965200,84.99324
"754",87.660004,88.779999,87.419998,87.980003,2307700,86.049544
"755",88.120003,88.529999,87.43,88.080002,1886100,86.235564
"756",86.449997,87.269997,85.82,86.199997,2615700,84.394927
"757",87.459999,87.459999,85.440002,85.879997,2315400,84.081629
"758",85.989998,87.650002,85.809998,87.449997,2409900,85.618752
"759",87.739998,87.769997,85.690002,86.110001,2014600,84.306816
"760",87,87.699997,86.349998,87.050003,2e+06,85.227134
"761",87.379997,87.849998,86.660004,87,2848900,85.178178
"762",86.919998,87.779999,86.25,86.260002,2658800,84.453676
"763",84.860001,85.239998,82.68,83.110001,3742300,81.369637
"764",83.629997,83.900002,82.099998,83.440002,4077200,81.692729
"765",82.269997,84.160004,80.440002,82.970001,4247500,81.232569
"766",83.989998,85.410004,83.779999,85.080002,4294800,83.298386
"767",85.849998,86.800003,84.790001,86.339996,4001900,84.531995
"768",87.050003,87.489998,85.980003,86.029999,2146000,84.228489
"769",85.449997,86.75,85.169998,85.93,2454300,84.130585
"770",86.330002,87.849998,86.209999,86.790001,2780300,84.972576
"771",86.860001,87.910004,86.440002,86.769997,2410000,84.952991
"772",86.690002,87.059998,86.080002,86.93,1460900,85.109644
"773",87.480003,88.529999,87,88.379997,1583700,86.529277
"774",88.720001,89.199997,88.089996,88.300003,2410900,86.450958
"775",88.769997,89.360001,88.279999,88.360001,2475400,86.5097
"776",88.540001,89.620003,88.129997,88.620003,2581900,86.764257
"777",89.940002,90.800003,89.290001,90.610001,2763100,88.712583
"778",90.300003,90.849998,89.43,90.699997,3129700,88.800695
"779",90.669998,90.68,89.080002,89.110001,3317000,87.243994
"780",89.220001,89.370003,87.849998,88.239998,3576800,86.39221
"781",88.43,89.489998,88.360001,88.879997,1841300,87.018807
"782",89.309998,90.32,89.309998,90.260002,3716700,88.369914
"783",90.57,92.860001,90.269997,92.849998,3409600,90.905675
"784",92.449997,92.900002,91.050003,91.050003,3233100,89.143372
"785",91.110001,91.510002,90.699997,91.150002,2615900,89.241277
"786",91.370003,91.370003,89.300003,89.529999,3314300,87.655197
"787",89.599998,90.220001,88.75,89.489998,2599200,87.616034
"788",88.699997,89.190002,88.110001,88.510002,2686900,86.65656
"789",88.559998,88.940002,87.75,88.650002,3247100,86.793628
"790",88.599998,89.25,86.57,88.800003,6026900,86.940488
"791",89.139999,89.610001,88.349998,88.519997,3544500,86.666345
"792",89.470001,90.589996,89.470001,90.400002,4009600,88.506982
"793",90.150002,90.709999,89.639999,90.459999,2854300,88.565723
"794",90.169998,91.150002,90.120003,90.849998,2207500,88.947556
"795",90.419998,90.669998,88.599998,89.120003,2855800,87.253787
"796",88.949997,89.410004,88.230003,89.230003,2745600,87.361484
"797",89.629997,90.629997,88.639999,90.480003,3026100,88.585308
"798",90.419998,90.650002,89.139999,89.800003,2035000,87.919548
"799",88.93,89.769997,88.510002,89.139999,2204400,87.273365
"800",89.160004,89.32,88.099998,89.110001,2342500,87.243994
"801",88.93,89.309998,88.300003,88.980003,2256500,87.116719
"802",88.199997,89.879997,87.57,89.199997,2493700,87.332106
"803",89.879997,91.940002,89.449997,91.519997,5116300,89.603524
"804",91.190002,91.230003,88.779999,88.949997,3451300,87.087341
"805",89.129997,90.470001,88.82,89.790001,2104400,87.909755
"806",89.43,89.790001,88.330002,88.540001,2139800,86.685931
"807",88.919998,89.830002,88.519997,89.260002,1606800,87.390855
"808",89.550003,89.889999,88.860001,89.800003,1636900,87.919548
"809",91.949997,92.099998,90.739998,91.019997,3152400,89.113994
"810",90.199997,91.919998,90.190002,90.879997,2826800,88.976926
"811",91.25,93.139999,91.25,92.580002,4067700,90.641332
"812",92.050003,92.699997,91.580002,91.650002,2662200,89.730806
"813",91.610001,92.18,90.779999,91.419998,2034100,89.505619
"814",92.43,92.870003,91.699997,92.709999,1939700,90.768607
"815",92.580002,92.830002,91.949997,92.160004,2312100,90.230129
"816",92.290001,93,92.220001,92.75,1532700,90.80777
"817",92.779999,94,92.209999,93.010002,2524600,91.062328
"818",93.139999,94.129997,93.139999,94.019997,2317500,92.229661
"819",93.919998,94.150002,92.379997,93.400002,2746500,91.621472
"820",93.620003,94.669998,93,94.669998,1948000,92.867285
"821",94.550003,95.730003,94.110001,95.529999,3342800,93.710909
"822",96.690002,96.75,94.449997,94.699997,3265700,92.896713
"823",95.779999,95.809998,93.129997,93.360001,3356900,91.582233
"824",93.18,94.269997,92.699997,93.669998,2293800,91.886327
"825",93.730003,95.099998,93.690002,94.959999,2549200,93.151764
"826",95.25,95.589996,94.220001,94.800003,2656500,92.994814
"827",94.779999,94.980003,93.400002,93.690002,2626400,91.90595
"828",93.449997,94.379997,92.650002,94.110001,1770700,92.317951
"829",94.120003,96.010002,93.699997,94.709999,3324100,92.906524
"830",94.419998,95.760002,94.360001,94.830002,2223300,93.024242
"831",94.980003,95.25,93.419998,94.480003,2097900,92.680908
"832",94.18,94.650002,93.540001,94.529999,1611300,92.729951
"833",93.269997,93.690002,92.5,92.989998,2599700,91.219275
"834",92.889999,94.449997,92.5,93.440002,2580000,91.660711
"835",93.139999,94.699997,92.379997,94.68,2612100,92.877097
"836",94.330002,94.790001,92.82,92.980003,2209800,91.209471
"837",93.139999,94.099998,92.730003,93.900002,1668100,92.111951
"838",93.269997,94.889999,93.050003,93.599998,1875900,91.81766
"839",93.660004,94.32,91.879997,92.120003,2217000,90.365847
"840",92.769997,93.57,91.599998,92.110001,1799900,90.356035
"841",93.389999,94.57,92.379997,94.410004,2054900,92.612241
"842",93.809998,95.980003,93.690002,95.459999,2141800,93.642243
"843",94.529999,96.129997,94.269997,95.75,2134900,93.926721
"844",95.5,96.68,95.080002,95.830002,2472500,94.0052
"845",96.589996,98.129997,96.389999,97.529999,3675500,95.672825
"846",97.43,97.580002,96.050003,96.75,2223300,94.907679
"847",97.190002,97.82,96.160004,97.419998,2553900,95.564919
"848",97.709999,98.230003,95.870003,96.029999,2472000,94.201388
"849",96,97.260002,94.589996,95.360001,3286400,93.544148
"850",94.57,94.620003,91.919998,92.279999,4780900,90.522796
"851",92.279999,94.550003,91.269997,94.290001,5242700,92.494524
"852",94.309998,96.18,94.260002,96.150002,3464500,94.319106
"853",96.269997,96.980003,95.599998,96.580002,3621200,94.740918
"854",97.099998,97.900002,96.669998,97.760002,2454300,95.898449
"855",97.970001,98.470001,94.529999,96.010002,2377900,94.181773
"856",96.040001,96.309998,93.739998,95.290001,2848400,93.475482
"857",95.440002,95.989998,93.290001,94.389999,3096000,92.592618
"858",95.339996,96.540001,94.25,95.93,3348500,94.103294
"859",94.709999,94.940002,92.410004,92.860001,4808100,91.091754
"860",93.720001,94.209999,91.510002,92.019997,3228400,90.267745
"861",92.540001,92.620003,89.470001,89.949997,4524700,88.237162
"862",89.529999,91.339996,89.519997,90.970001,3516300,89.237744
"863",91.150002,91.760002,90.559998,91.150002,1883900,89.414316
"864",90.93,90.93,89.669998,89.93,4447800,88.217547
"865",89.550003,91.370003,89.300003,91.220001,3663100,89.482983
"866",91.139999,91.269997,90.339996,91.080002,2029100,89.34565
"867",90.989998,91.629997,89.900002,90.93,3390800,89.198504
"868",91.230003,91.300003,90.029999,90.379997,3324800,88.658975
"869",90.529999,91.510002,89.5,90.699997,2618800,88.972881
"870",91.349998,91.68,90.139999,90.540001,2498300,88.815931
"871",91.400002,92.480003,90.980003,92.269997,2081700,90.512984
"872",92.739998,92.75,91.519997,92.040001,2093900,90.287368
"873",91.959999,91.959999,89.900002,90.519997,2498300,88.796308
"874",90.330002,91.019997,89.239998,90.57,2633700,88.845359
"875",90.220001,90.529999,88.160004,88.599998,3667900,86.912871
"876",88.529999,89.839996,87.660004,88.82,2505700,87.128683
"877",88.919998,89.120003,88.089996,88.510002,2452200,86.824588
"878",88.57,89.699997,88,89.5,4232500,87.795734
"879",89.5,89.510002,88.010002,88.610001,3568000,86.922682
"880",88.209999,89.050003,87.75,87.989998,2696900,86.314486
"881",88.669998,89.019997,86.370003,86.650002,3948400,85.000006
"882",86.660004,86.839996,85.43,86.190002,4132700,84.724766
"883",86.190002,87.279999,85.190002,85.260002,5517700,83.810575
"884",84.870003,85.370003,83.410004,83.589996,5111700,82.16896
"885",83.739998,84.860001,83.5,83.669998,4731100,82.247602
"886",73.650002,78.32,73.599998,78.300003,38535900,76.968897
"887",78.449997,79.900002,78.290001,79.07,10356900,77.725803
"888",78.900002,79.760002,78.68,79.110001,8708000,77.765124
"889",79.089996,79.709999,78,79.650002,7626800,78.295945
"890",79.57,79.589996,78.800003,79.019997,6307900,77.67665
"891",78.959999,79.529999,78.629997,78.769997,6046200,77.4309
"892",79.110001,79.279999,78.309998,78.489998,3628500,77.155662
"893",78.5,78.589996,78.260002,78.400002,2203700,77.067195
