"","AMGN.Open","AMGN.High","AMGN.Low","AMGN.Close","AMGN.Volume","AMGN.Adjusted"
"453",67.279999,67.720001,67.199997,67.519997,5048500,63.496179
"454",67.709999,68.339996,67.639999,67.809998,5209200,63.768898
"455",67.550003,67.970001,67.290001,67.68,3431700,63.646648
"456",67.360001,67.699997,66.959999,67.32,3092000,63.308101
"457",67.660004,68,67.25,67.970001,3857300,63.919366
"458",67.57,68.199997,67.120003,68.110001,4508500,64.051022
"459",68.07,68.269997,67.470001,67.93,4790100,63.881749
"460",67.660004,68.150002,67.389999,67.849998,3602400,63.806515
"461",67.769997,68.139999,67.489998,68.019997,3858100,63.966382
"462",67.32,67.709999,67.019997,67.019997,2769600,63.025977
"463",66.699997,66.989998,65.989998,66.190002,3961900,62.245445
"464",66.75,67.029999,66.290001,66.730003,3132700,62.753265
"465",66.959999,67.230003,66.709999,66.919998,2721300,62.931938
"466",66.669998,66.669998,65.550003,65.589996,4543300,61.681196
"467",65.589996,66.330002,65.370003,66.260002,3033000,62.311274
"468",66.620003,67.559998,66.510002,67.349998,3820700,63.336312
"469",67.349998,68.010002,67.139999,67.150002,2797500,63.148234
"470",67.260002,67.910004,66.919998,67.129997,3407900,63.129422
"471",67.25,68.589996,67.230003,68.470001,5086200,64.389569
"472",68.230003,68.349998,67.889999,68.290001,3544400,64.220296
"473",68.419998,69.099998,68.360001,68.629997,4906100,64.54003
"474",69.120003,70.25,69.07,70.190002,5861100,66.007068
"475",69.790001,71.099998,69.75,70.790001,5374300,66.57131
"476",70.75,72,70.75,71.639999,4435200,67.370653
"477",71.110001,71.800003,70.839996,71.110001,4045900,66.872239
"478",70.830002,71.25,70.610001,70.690002,3626500,66.47727
"479",70.309998,71.25,70.129997,71.169998,3569300,66.928661
"480",71,71.160004,70.510002,70.910004,3093000,66.684161
"481",70.470001,70.580002,69.769997,69.769997,4214600,65.612092
"482",69.330002,70,69.269997,69.610001,4184500,65.461631
"483",69.339996,70.779999,69.25,70.699997,5063300,66.486669
"484",70.260002,70.559998,69.57,69.620003,4001700,65.471037
"485",70.050003,70.239998,69.690002,70.089996,3500000,65.913021
"486",70.139999,71.129997,69.919998,70.779999,4666700,66.561904
"487",69.949997,70.709999,69.580002,70.199997,4067600,66.353955
"488",70.019997,70.769997,70,70.68,3779900,66.807661
"489",71,71.18,70.519997,70.980003,3411000,67.091228
"490",71.07,71.18,70.489998,70.540001,5584200,66.675331
"491",70.699997,70.699997,68.529999,69.150002,5800500,65.361486
"492",69.110001,69.510002,69.050003,69.32,4248900,65.52217
"493",69.309998,69.720001,68.839996,68.910004,5430100,65.134637
"494",68.82,69.209999,67.989998,68.379997,4558700,64.633668
"495",68.529999,69.139999,68.309998,69.099998,3261900,65.314222
"496",69.139999,69.199997,68.800003,69.050003,2959700,65.266966
"497",69.269997,69.379997,68.75,69.279999,4151900,65.484361
"498",68.93,70.029999,68.839996,69.589996,3535600,65.777375
"499",69.519997,70,69,69.519997,5870100,65.71121
"500",69.010002,69.550003,67.610001,67.75,4177500,64.038186
"501",67.769997,68.93,67.769997,68.699997,4606600,64.936136
"502",68.410004,68.620003,67.800003,68.449997,3198700,64.699832
"503",68.82,70.080002,68.610001,69.980003,3612900,66.146014
"504",70.480003,70.870003,69.099998,69.099998,4457100,65.314222
"505",68.629997,69.589996,68.57,68.870003,4561100,65.096827
"506",69.050003,69.169998,67.75,67.790001,4872400,64.075996
"507",67.870003,68.690002,67.639999,68.620003,3929500,64.860524
"508",68.730003,69.309998,68.510002,68.82,3944600,65.049564
"509",68.879997,70.669998,68.699997,70.419998,4387300,66.561903
"510",70.769997,71.389999,70.519997,71.290001,8431000,67.384241
"511",71.239998,72.139999,71.080002,72.019997,4015600,68.074243
"512",72.019997,73.279999,71.82,73.019997,4557300,69.019456
"513",73.019997,73.75,72.529999,72.790001,4139700,68.802061
"514",73.059998,73.5,71.57,71.650002,6063200,67.724519
"515",71.599998,72.5,71.290001,72.459999,18867200,68.490139
"516",71.870003,72.190002,71.360001,71.389999,3871900,67.478761
"517",71.43,72.349998,71.309998,71.459999,3681000,67.544926
"518",71.839996,72.540001,71.830002,72.370003,3492500,68.405073
"519",72.120003,72.309998,70.879997,71.419998,4475700,67.507116
"520",72.730003,73.040001,72.110001,72.910004,4918700,68.915489
"521",73.029999,74.379997,72.949997,74.360001,4751000,70.286045
"522",74.040001,75.169998,73.919998,75.160004,3046600,71.042219
"523",74.059998,74.879997,73.610001,74.330002,3230900,70.25769
"524",74.269997,74.620003,73.739998,73.849998,3103100,69.803984
"525",74.080002,74.809998,73.779999,74.800003,3323800,70.701941
"526",74.849998,75.5,74.730003,74.93,5896200,70.824816
"527",74.779999,76.169998,74.589996,76.089996,7086100,71.92126
"528",75.080002,76.239998,74.449997,75.809998,4817800,71.656601
"529",75.760002,77,75.739998,76.959999,3234900,72.743598
"530",76.559998,77.730003,76.510002,77.269997,3175800,73.036611
"531",77.620003,78.900002,77.620003,78.760002,4568600,74.444984
"532",78.589996,79.900002,78.169998,79.620003,4587600,75.257868
"533",79.400002,80.25,78.879997,79.639999,4894800,75.276769
"534",79.620003,79.620003,77.559998,77.769997,6772300,73.509218
"535",76.870003,77.699997,75.699997,77.529999,4755300,73.282369
"536",77.910004,77.910004,76.18,76.379997,4162800,72.195372
"537",77.790001,78.730003,76.599998,77.959999,4913700,73.688811
"538",79,80,78.5,79.290001,5867800,74.945946
"539",80.510002,83.980003,80.480003,83.919998,12360300,79.32228
"540",83.169998,84.389999,83.040001,83.459999,5817800,78.887483
"541",83.129997,83.440002,82.599998,82.599998,4537800,78.074599
"542",83.419998,83.610001,81.75,81.82,4045600,77.337334
"543",80.730003,82.720001,80.339996,81.040001,4648100,76.600069
"544",82.540001,83,81.980003,82.209999,4121400,77.705966
"545",82.18,82.889999,81.730003,82.43,3820000,77.913914
"546",83,83,81.5,81.57,3845900,77.101031
"547",81.160004,81.93,81.110001,81.370003,3371700,76.911991
"548",81,82.129997,80.959999,81.970001,3387500,77.479117
"549",81.93,82.779999,81.699997,82.730003,2832300,78.197481
"550",82.370003,82.470001,81.860001,82.230003,3697000,77.724875
"551",82.25,83.620003,82.019997,83.540001,3614600,79.310318
"552",83.279999,83.879997,83.209999,83.650002,2940200,79.414749
"553",83.610001,83.839996,82.769997,83.099998,3610000,78.892593
"554",83.459999,83.57,82.269997,83.379997,4058700,79.158416
"555",83.279999,83.379997,82.650002,83.239998,2295100,79.025504
"556",83.010002,83.919998,82.919998,83.110001,3679900,78.902089
"557",83.18,84.190002,82.849998,83.870003,3696200,79.623612
"558",83.550003,84.029999,83.309998,83.660004,3048000,79.424245
"559",83.489998,84.650002,83.400002,84.589996,3118600,80.307152
"560",84.360001,85.279999,84.019997,84.43,3633600,80.155256
"561",84.120003,84.519997,84,84.010002,3467900,79.756523
"562",83.68,84.129997,83.580002,83.720001,2870900,79.481205
"563",83.239998,83.389999,82.589996,83.150002,3213000,78.940065
"564",83.809998,84.419998,83.529999,83.919998,4116200,79.671076
"565",83.800003,84.599998,83.370003,84.330002,3719200,80.060321
"566",84.379997,84.730003,83.959999,84.080002,4264200,79.822978
"567",84.519997,84.940002,84.440002,84.809998,5789900,80.516014
"568",85,85.279999,83.769997,83.959999,4806100,79.709052
"569",84.75,84.800003,83.910004,84.050003,5113200,79.794499
"570",83.849998,84.230003,83.779999,83.940002,4184000,79.690067
"571",83,83.980003,82.93,83.150002,3276200,78.940065
"572",82.910004,83.709999,82.150002,83.32,4315300,79.101456
"573",83.589996,83.589996,81.080002,81.360001,7436000,77.240693
"574",81.080002,82.089996,80.599998,82.089996,6972100,77.933728
"575",82.25,82.790001,81.529999,82.040001,4608200,77.886264
"576",82.230003,82.339996,81.529999,81.709999,3968200,77.57297
"577",81.470001,82.330002,81.400002,82.300003,3979200,78.133102
"578",82.470001,82.790001,81.5,82.029999,6789200,77.876768
"579",82.07,83.07,81.970001,82.910004,3261400,78.712218
"580",83.010002,84.760002,82.989998,83.809998,6532100,79.566645
"581",84.089996,84.919998,83.160004,83.459999,5420600,79.234367
"582",83.540001,84.559998,83.07,84.239998,3570800,79.974874
"583",83.989998,84.529999,83.610001,84.290001,3629800,80.022345
"584",84.5,85.339996,84.360001,85.080002,4146000,80.772348
"585",85.470001,86.589996,85.139999,86.349998,3758500,81.978044
"586",86.139999,86.830002,86.139999,86.800003,4388700,82.405264
"587",86.980003,87.449997,86.290001,86.389999,2787300,82.016019
"588",86.849998,87.32,86.639999,86.940002,3230800,82.538175
"589",86.620003,86.989998,85.830002,86.040001,2107800,81.683742
"590",85.690002,86.040001,85.150002,85.43,3131900,81.104626
"591",85.300003,85.43,84.32,84.650002,3141600,80.364119
"592",85.220001,85.540001,84.610001,84.610001,2074500,80.326143
"593",84.870003,85.209999,83.980003,84,3150300,79.747027
"594",84.5,86.379997,84.25,86.220001,3413800,81.854628
"595",86.580002,88.190002,86.300003,88.040001,3567000,83.58248
"596",87.989998,89.639999,87.739998,89.199997,4383200,84.683745
"597",89.040001,89.949997,88.540001,89.790001,6010800,85.243877
"598",89.82,89.82,86.699997,87.160004,5489600,82.747038
"599",86.940002,89.900002,86.43,87.800003,4656300,83.354634
"600",87.18,88.099998,86.120003,87.32,4261200,82.898933
"601",88.529999,89.139999,87.480003,87.5,6540500,83.06982
"602",88.059998,88.489998,87.75,88.050003,5483100,83.591976
"603",87.529999,88.160004,87.160004,87.629997,4187900,83.193235
"604",87.709999,88.199997,86.18,86.489998,3800400,82.110955
"605",86.970001,87.849998,86.480003,87.209999,4154100,82.794502
"606",87.360001,87.629997,86.260002,86.449997,3238100,82.072979
"607",86.220001,87.830002,85.260002,86.349998,5033300,81.978044
"608",86.809998,87.889999,86.550003,87.290001,3586100,82.870453
"609",86.75,86.900002,84.160004,85.339996,7163900,81.019179
"610",85.059998,85.519997,84.580002,84.739998,4603100,80.449558
"611",84.32,85.809998,84.260002,85.169998,4030600,80.857788
"612",85.379997,86.139999,84.760002,85.519997,3207800,81.190065
"613",84.970001,86.110001,84.68,85.769997,4890100,81.771628
"614",85.709999,85.959999,83.68,84.019997,4280800,80.103209
"615",83.860001,84.339996,82.919998,84.150002,3569700,80.227153
"616",84.279999,84.989998,83.449997,84.540001,6370800,80.598972
"617",85.480003,85.669998,84.599998,85.400002,3796400,81.418882
"618",85.220001,86.57,85.099998,86.57,4215200,82.534338
"619",86.620003,86.82,86.050003,86.650002,2624000,82.61061
"620",87,87.639999,86.550003,87.599998,2267200,83.516321
"621",87.190002,87.400002,86.720001,87.290001,4925300,83.220774
"622",87.400002,87.529999,86.879997,86.980003,3568700,82.925228
"623",86.769997,87.220001,85.459999,87.040001,4704900,82.982429
"624",87.449997,88.870003,87.169998,88.610001,4391500,84.479239
"625",88.879997,89.080002,88.449997,88.800003,4408000,84.660384
"626",88.919998,89.589996,88.110001,88.400002,3712100,84.27903
"627",88.660004,88.860001,88.120003,88.330002,2745500,84.212293
"628",88.550003,89.419998,87.769997,89.010002,3425400,84.860594
"629",89.050003,89.139999,88.199997,88.540001,3975500,84.412503
"630",88.779999,88.800003,87.629997,88.32,3526400,84.202757
"631",87.959999,89.809998,87.730003,89.739998,4492600,85.556559
"632",89.879997,90.25,89.620003,89.949997,4286300,85.756768
"633",90,90.809998,89.699997,90.169998,3571700,85.966514
"634",90.059998,90.349998,88.699997,89.150002,2713300,84.994067
"635",89.050003,90.129997,88.910004,89.199997,3398500,85.041731
"636",89.25,89.639999,89.029999,89.5,3049800,85.327749
"637",89.989998,90,88.989998,89.290001,5514200,85.12754
"638",89.510002,89.580002,88.370003,88.489998,4916500,84.364831
"639",88.489998,88.82,88,88.410004,2887800,84.288565
"640",87.970001,87.970001,86.339996,87.160004,7247000,83.096837
"641",86.980003,87.620003,86.910004,87.400002,1596900,83.325647
"642",87.300003,87.519997,86.099998,86.889999,2720400,82.83942
"643",86.699997,87.550003,85.260002,86.150002,3122600,82.133919
"644",85.599998,86.139999,85.169998,85.239998,2418700,81.266337
"645",85,86.800003,84.559998,86.199997,3896700,82.181583
"646",87.360001,89.239998,87.290001,89.150002,5772800,84.994067
"647",89.529999,89.580002,88.339996,88.589996,3871300,84.460167
"648",88.589996,89.279999,88.419998,88.980003,3280500,84.831993
"649",88.489998,88.800003,87.760002,88.529999,2573300,84.402967
"650",88.440002,88.68,87.440002,88.150002,5170700,84.040684
"651",88.339996,88.919998,88.209999,88.669998,3372500,84.53644
"652",88.32,89,87.269997,87.809998,5861200,83.71653
"653",87.949997,88.050003,86.870003,86.959999,4681700,82.906156
"654",87.169998,87.25,86.5,86.919998,4401000,82.86802
"655",86.559998,86.860001,85,85.080002,6277900,81.113799
"656",85.029999,85.339996,84.269997,84.32,7753800,80.389227
"657",84.099998,84.470001,83.879997,83.940002,6268400,80.026944
"658",83.809998,83.870003,81.580002,82.080002,14408700,78.253651
"659",82,83.410004,81.559998,83.290001,9394900,79.407244
"660",83.059998,84.489998,82.870003,83.07,7670400,79.197498
"661",83.339996,83.919998,82.120003,82.620003,8071300,78.768479
"662",82.730003,83.43,82.089996,83.419998,7235200,79.531181
"663",83.209999,86.099998,82.82,85.589996,9426900,81.600019
"664",85,87.889999,85,86.589996,21502900,82.553402
"665",86.599998,86.82,85.199997,85.379997,4963100,81.39981
"666",85.089996,86.120003,85.040001,85.459999,4269700,81.476082
"667",86.169998,86.93,85.25,86.300003,3379500,82.276927
"668",85.440002,86.239998,85.440002,85.739998,3907500,81.743028
"669",86.080002,86.589996,85.419998,86.529999,4577900,82.496201
"670",86.459999,87.470001,86,86.589996,5549100,82.553402
"671",87,87,85.040001,85.220001,7639700,81.247272
"672",85.610001,87.169998,85.389999,86.769997,8354900,82.725011
"673",85.480003,85.980003,84.589996,84.919998,7538400,81.402178
"674",85,85.230003,84.279999,84.540001,4656000,81.037922
"675",84.959999,85.129997,84.449997,84.940002,7943200,81.421354
"676",86,86.400002,84.610001,84.720001,6189100,81.210466
"677",84.239998,84.720001,83.32,83.610001,5622200,80.146447
"678",83.510002,84.269997,82.919998,84.129997,5944300,80.644903
"679",84.370003,85.339996,84.239998,84.650002,6388300,81.143366
"680",84.589996,85.32,84.150002,85.129997,4094200,81.603478
"681",85.07,86.879997,85.07,86.82,4920400,83.223472
"682",89.300003,91.25,89.300003,89.550003,11422400,85.840384
"683",89.629997,90.209999,88.660004,89.470001,4805200,85.763697
"684",89.150002,91.300003,89.059998,91.029999,3549800,87.259071
"685",91,93.419998,90.870003,91.550003,6528600,87.757534
"686",91.160004,92.760002,90.510002,92.580002,4317700,88.744865
"687",92.110001,92.75,91.5,92.730003,3186700,88.888653
"688",93.110001,93.760002,92.559998,93.440002,3570200,89.56924
"689",93.82,94.290001,93.089996,93.269997,3716300,89.406277
"690",93.43,93.879997,92.82,92.949997,2980100,89.099533
"691",93.43,93.879997,92.849998,93,3084900,89.147465
"692",92.660004,93.360001,90.870003,91.440002,5699600,87.65209
"693",91.580002,91.809998,91.040001,91.75,4997500,87.949246
"694",91.599998,91.790001,90.669998,91.540001,2606100,87.747946
"695",91.650002,92.290001,91.150002,92.18,3436800,88.361434
"696",91.839996,92.160004,91.260002,91.809998,10172700,88.006758
"697",91.269997,91.360001,90.349998,90.389999,3605900,86.645584
"698",90.68,92.519997,90.540001,92.400002,4010900,88.572321
"699",92.919998,94.889999,92.879997,94.050003,4157700,90.153971
"700",93.650002,94.309998,93.470001,94.309998,3674000,90.403196
"701",94.690002,96.599998,94.099998,96.559998,4724700,92.559989
"702",96.919998,97.519997,96.010002,96.809998,5042200,92.799633
"703",97.290001,98.760002,97.07,98.660004,3127000,94.573002
"704",98.059998,100.32,98.019997,100.150002,3478300,96.001277
"705",99.839996,102.620003,99.790001,102.510002,5506800,98.263514
"706",102.620003,103.900002,101.699997,102.309998,4099700,98.071795
"707",102.389999,106.610001,102.389999,106.400002,4970500,101.99237
"708",106.68,106.790001,103.93,104.809998,5306700,100.468232
"709",105.190002,106.540001,104.739998,105.879997,2850300,101.493907
"710",104.209999,104.620003,103.470001,104.040001,4015900,99.730133
"711",104.089996,105.139999,103.019997,105.099998,3133300,100.74622
"712",105.480003,105.480003,103.779999,104.300003,2881600,99.979364
"713",104.529999,108.269997,104.5,108.25,4641500,103.765732
"714",108.57,109.360001,107.620003,108.220001,4273000,103.736976
"715",108.5,112.099998,108.169998,111.57,5726500,106.9482
"716",111.309998,111.440002,108.199997,108.480003,4458900,103.986207
"717",109.32,110.940002,108.709999,110.849998,4627700,106.258025
"718",109.940002,110.389999,107.650002,109.440002,3546600,104.906438
"719",109.629997,109.900002,106.300003,107.459999,3889300,103.008457
"720",107.169998,111.610001,107.169998,111.379997,6032500,106.766069
"721",112.010002,113.970001,110.830002,113.419998,4305600,108.721562
"722",113.709999,114.949997,112,112.760002,4793700,108.088907
"723",106.669998,108.370003,104.019997,104.93,7490500,100.583264
"724",105.489998,109.239998,105.209999,108.660004,8120000,104.158751
"725",109.040001,109.690002,106.900002,108.379997,2933600,103.890344
"726",108.150002,108.379997,106.330002,106.669998,4293900,102.251182
"727",106.660004,106.660004,103.849998,104.209999,5477200,99.893089
"728",105.050003,106.879997,104.309998,104.540001,3744500,100.20942
"729",105.150002,106.919998,104.400002,105.589996,2919800,101.215919
"730",106.699997,107.57,106.139999,106.480003,2620500,102.069058
"731",106.080002,106.129997,104.68,104.830002,2624100,100.487408
"732",105,105.559998,104.18,104.459999,2957100,100.132732
"733",104.639999,105.510002,104.220001,105.07,3224200,100.717464
"734",104.809998,105.75,104.129997,104.559998,2460800,100.228588
"735",104.559998,106.75,104.400002,106.720001,2905100,102.299114
"736",106.18,107.589996,105.620003,106.889999,2547000,102.46207
"737",106.519997,109.559998,106.519997,107.940002,3756400,103.925544
"738",108.080002,109.160004,106.449997,107.419998,2561900,103.42488
"739",107.029999,107.029999,103.599998,104.970001,3915400,101.066002
"740",105.889999,106.050003,104.330002,105.629997,3038000,101.701452
"741",105.330002,105.5,101.25,102.18,3905000,98.379766
"742",102.449997,104.68,102.449997,104.239998,3490400,100.363149
"743",104.260002,107.400002,103.610001,104.529999,3535200,100.642364
"744",103.099998,106.330002,103,105.620003,3169500,101.691829
"745",105.099998,106.169998,104.370003,105.910004,2411000,101.971044
"746",106.760002,108.029999,105.449997,106.199997,3164400,102.250252
"747",105.809998,105.949997,104.150002,104.389999,2909900,100.507571
"748",104.489998,105.839996,104.190002,105.220001,2351700,101.306704
"749",104.400002,105.029999,100.389999,100.529999,6097100,96.79113
"750",100.610001,101.25,97.220001,99.129997,5009900,95.443197
"751",99.029999,100.360001,97.120003,97.290001,3164700,93.671633
"752",97,98.330002,94.57,94.599998,4995200,91.081676
"753",95.010002,97.529999,94.150002,97.489998,4670200,93.864192
"754",98.769997,100.260002,98.32,98.809998,3576300,95.135099
"755",98.949997,99.440002,97.870003,98.309998,2901300,94.653694
"756",97.260002,99.010002,96.620003,97.93,2064500,94.28783
"757",98.970001,99.5,95.970001,96.370003,2579600,92.785851
"758",96.379997,98.699997,95.940002,98.510002,2958100,94.846261
"759",98.230003,98.900002,96.919998,97.419998,3126400,93.796796
"760",98.720001,100.089996,98.5,99.080002,3082500,95.395061
"761",99.120003,102.290001,99.07,101.5,3329000,97.725056
"762",101.690002,102,99.150002,99.18,3825500,95.49134
"763",98.519997,98.580002,95.910004,96.279999,3875100,92.699194
"764",97.080002,99.120003,95.059998,98.279999,6938000,94.624811
"765",96.730003,97.230003,95.410004,96.139999,3745400,92.564402
"766",97.639999,98.75,95.639999,96.379997,3068900,92.795474
"767",97.330002,100.169998,97.25,99.599998,2975900,95.895718
"768",100.480003,100.620003,98.349998,98.989998,2998200,95.308404
"769",98.739998,99.879997,97.779999,98.660004,5269700,94.990683
"770",100.199997,101.720001,97.279999,97.489998,4898700,93.864192
"771",96.790001,97.279999,95.400002,96.059998,4006100,92.487375
"772",95.209999,96.5,95.050003,95.809998,2132600,92.246673
"773",96.919998,97.900002,96.779999,97.639999,2233500,94.008615
"774",98.459999,99.220001,97.900002,98.18,2464300,94.528532
"775",98.889999,99.68,98.07,98.330002,2085600,94.672955
"776",98.160004,102.330002,98.019997,102.059998,4175500,98.264226
"777",103.639999,103.650002,101.169998,103.260002,3567100,99.419601
"778",103.559998,104.269997,102.239998,104.269997,3710500,100.392032
"779",104.25,104.650002,102.93,104.449997,2532900,100.565338
"780",104.269997,104.900002,103.540001,104.050003,1895700,100.18022
"781",104.5,104.949997,103.889999,104.309998,2184200,100.430545
"782",104.550003,106,104.269997,104.769997,2296700,100.873436
"783",105.260002,109.68,104.07,109.389999,5448700,105.321614
"784",108.25,109.099998,107.82,108.949997,2857100,104.897976
"785",109.209999,109.209999,106.440002,106.620003,2560600,102.654637
"786",107.440002,107.489998,105.879997,106.599998,1860200,102.635377
"787",106.510002,109.68,105.360001,109.510002,3355500,105.437153
"788",109.019997,109.879997,108.410004,109.599998,2516500,105.523802
"789",109.580002,109.800003,108.419998,109.370003,2027600,105.302361
"790",109.919998,111.300003,109.400002,111.199997,3982200,107.064294
"791",107.879997,109.550003,106.440002,108.290001,4432400,104.262526
"792",109.599998,109.879997,108.419998,109.389999,2396200,105.321614
"793",109.93,109.989998,108.199997,109.059998,2103200,105.003885
"794",108.900002,108.970001,107.260002,107.43,1839700,103.43451
"795",107,107.400002,104.57,105.220001,3633400,101.306704
"796",104.589996,113.300003,103.309998,112.400002,9915200,108.219669
"797",111.739998,111.900002,109.349998,110.379997,4758700,106.274792
"798",108.93,111.379997,108.360001,109.629997,2825300,105.552686
"799",108.779999,109.419998,108.150002,108.209999,1854200,104.185499
"800",108.629997,108.919998,107.029999,107.860001,2683300,103.848518
"801",107.029999,108.220001,106.519997,106.639999,2170500,103.123251
"802",105.940002,108.519997,104.589996,105.760002,3267800,102.272274
"803",105.760002,106.800003,104.839996,104.910004,2525400,101.450307
"804",105.110001,106.190002,104.349998,104.470001,1723100,101.024815
"805",104.120003,106.220001,104.120003,105.599998,1855500,102.117547
"806",105.540001,106.18,103.879997,104.650002,2341300,101.198879
"807",106,107.360001,104.830002,106.290001,2115100,102.784795
"808",106.18,106.5,104.849998,105.599998,1572300,102.117547
"809",110.769997,116.25,110.75,113.75,11554700,109.99878
"810",111.699997,112.639999,108.580002,109.129997,5315300,105.531134
"811",108.599998,110.099998,108.300003,109.199997,3043100,105.598826
"812",108.75,111.5,108.5,108.860001,2739600,105.270042
"813",109.230003,109.830002,108.019997,108.940002,2655000,105.347405
"814",110.529999,111.980003,110.010002,111.010002,3309800,107.349141
"815",111.32,113.190002,110.199997,113.019997,2955800,109.29285
"816",112.889999,113.279999,111.809998,112.93,2710500,109.205822
"817",113.040001,113.040001,109.989998,111.010002,3028400,107.349141
"818",111.339996,111.959999,110.459999,111.669998,2826800,107.987372
"819",112.32,112.599998,110.419998,111.160004,3139700,107.494196
"820",112.230003,112.889999,111.379997,111.970001,3196200,108.277481
"821",112.220001,113.68,111.959999,113.459999,2685800,109.718342
"822",113.970001,115.220001,113.269997,115.059998,3297100,111.265577
"823",116.209999,117.18,115.410004,117.18,4710700,113.315666
"824",117.300003,117.300003,115.330002,115.730003,3145200,111.913487
"825",115.589996,117.910004,115.010002,117.519997,2609400,113.64445
"826",117.849998,117.849998,115.660004,117.18,3030400,113.315666
"827",117.150002,117.610001,116.07,116.849998,5324700,112.996547
"828",115.889999,116.5,115.029999,115.050003,2518800,111.255912
"829",115.190002,116.480003,114.589996,114.779999,2225700,110.994812
"830",114.800003,114.800003,112.400002,112.480003,3651700,108.770665
"831",113.629997,114.080002,112.550003,112.849998,3534600,109.128458
"832",112.43,114.269997,112.169998,113.190002,1940200,109.45725
"833",112.080002,113.269997,111.5,111.919998,3041300,108.229127
"834",111.989998,114.610001,111.739998,114.580002,2822600,110.80141
"835",113.879997,113.879997,112.400002,113.059998,2472000,109.331532
"836",112.989998,113.059998,110.07,111.120003,3058800,107.455514
"837",110.739998,113.489998,110.110001,112.910004,3088000,109.186485
"838",111.470001,111.709999,110.080002,110.220001,2662300,106.585192
"839",110.169998,110.800003,106.910004,107.760002,4244200,104.206319
"840",108.129997,108.419998,105.760002,106.279999,5440700,102.775123
"841",107.169998,109.989998,106.989998,109.919998,3096600,106.295083
"842",110,111.510002,109.660004,110.889999,2431300,107.233096
"843",110.019997,111.690002,109.589996,111.580002,2211100,107.900343
"844",111.620003,112.120003,110.889999,111.440002,1968900,107.764961
"845",112.419998,114.849998,112.349998,114.279999,3541600,110.5113
"846",113.669998,115.970001,113.639999,115.849998,2656400,112.029525
"847",115.949997,116,113.779999,114.919998,2694000,111.130194
"848",114.959999,115.470001,112.760002,113.639999,2683400,109.892407
"849",114.379997,116.639999,113.400002,116.209999,3665700,112.377654
"850",114.940002,116.150002,114.099998,115.669998,3365200,111.855461
"851",116.279999,117.529999,115.75,116.199997,3234200,112.367981
"852",116.620003,116.650002,115.169998,116.32,2002200,112.484027
"853",115.989998,118.959999,115.800003,118.330002,3322000,114.427743
"854",118.300003,118.379997,116.699997,118.269997,2655600,114.369717
"855",118.32,118.5,116.57,116.879997,2527800,113.025557
"856",117.110001,117.650002,115.889999,116.139999,2648600,112.309962
"857",117.07,118.75,116.559998,118.690002,2632300,114.775872
"858",118.730003,119.699997,116.889999,117.279999,2248700,113.412367
"859",116.330002,116.870003,114.849998,115.139999,3299300,111.34294
"860",116.25,116.290001,113.089996,113.330002,3494200,109.592632
"861",114.160004,115.25,110.650002,111.029999,3827400,107.368478
"862",111.410004,113.970001,111.269997,113.209999,3060000,109.476587
"863",113,113.980003,111.669998,113.169998,2294800,109.437905
"864",112.169998,112.949997,111.449997,112.709999,2413500,109.447612
"865",111.550003,113.970001,110.849998,113.529999,3220900,110.243876
"866",114.019997,116.760002,113.620003,115.410004,4040300,112.069465
"867",115,115.629997,113.699997,114.980003,2910500,111.651911
"868",116.5,117.720001,115.75,116.029999,2879800,112.671514
"869",115.709999,116.169998,114.650002,115.459999,2152200,112.118013
"870",115.360001,116.699997,114.889999,115.559998,2269300,112.215117
"871",115.809998,116.379997,110.75,112.25,7457200,109.000927
"872",113.010002,113.5,112.230003,113.029999,4520400,109.758349
"873",113.349998,114.040001,112.459999,113.959999,3305000,110.66143
"874",114.07,114.730003,113.540001,113.669998,2737700,110.379824
"875",114.459999,114.879997,112.82,113.82,2848200,110.525483
"876",114.190002,114.449997,113.68,114.080002,1828300,110.77796
"877",114.290001,114.870003,113.779999,114.470001,2185500,111.156671
"878",114.440002,114.470001,112.959999,113.449997,2582300,110.16619
"879",112.739998,113.540001,112.040001,113.07,2433500,109.797192
"880",112.839996,113.510002,112.099998,113.349998,3638200,110.069086
"881",115.07,115.07,113.190002,114.120003,3243900,110.816803
"882",114.18,114.32,113.510002,113.980003,2452600,110.680856
"883",113.120003,114.25,113.120003,114.099998,3459800,110.797378
"884",114.449997,114.449997,112.989998,113.050003,3660400,109.777774
"885",112.900002,113.860001,112.339996,112.57,3327500,109.311665
"886",112.989998,113.300003,111.309998,112.160004,2645700,108.913536
"887",112.730003,114.040001,112.07,112.120003,2078600,108.874693
"888",112.669998,112.919998,109.940002,111,3987600,107.787108
"889",111.300003,112.75,109.709999,112.730003,4045700,109.467037
"890",112.550003,112.690002,110.919998,112.599998,2802600,109.340795
"891",112.400002,114.980003,112.019997,114.029999,5285600,110.729404
"892",114.669998,114.720001,112.519997,113.199997,2156800,109.923427
"893",113.339996,113.410004,112.199997,112.25,1013500,109.000927
"894",112.620003,114.480003,112.449997,114.360001,1558500,111.049854
"895",114.889999,115.489998,114.360001,115.120003,2038700,111.787858
"896",115.360001,115.519997,114.389999,115.489998,1534000,112.147143
"897",115.910004,115.949997,113.669998,114.080002,2362700,110.77796
"898",114.360001,116.190002,114.059998,115.800003,2528800,112.448176
"899",115.699997,115.970001,114.059998,114.470001,2075800,111.156671
