"","CAT.Open","CAT.High","CAT.Low","CAT.Close","CAT.Volume","CAT.Adjusted"
"447",114.019997,114.25,113.040001,113.580002,5776000,104.284915
"448",113.5,114.089996,112.779999,113.730003,4736500,104.422641
"449",111.989998,112,110.510002,110.760002,8086900,101.695696
"450",110.849998,111.349998,109,109,7925000,100.079728
"451",107.279999,107.940002,105.699997,106.43,9449700,97.72005
"452",106.589996,108.610001,105.800003,107.830002,6025000,99.00548
"453",108.800003,109.699997,108.120003,108.75,4570800,99.850188
"454",108.68,109.57,107.879997,108.059998,4211400,99.216653
"455",107.959999,107.970001,103.550003,104.260002,10244900,95.727639
"456",103.620003,106.269997,103.480003,106.019997,8316800,97.3436
"457",106.699997,106.93,105.580002,106.519997,4780300,97.802682
"458",105.989998,107.940002,105.040001,107.25,5211700,98.472944
"459",107.639999,108.089996,105.82,106.209999,5828000,97.518054
"460",104.769997,106.839996,104.339996,106.260002,5583200,97.563965
"461",105.709999,107.139999,105.410004,105.870003,4576600,97.205882
"462",103.57,104.290001,102.800003,103.57,6335700,95.094105
"463",103.540001,103.660004,99.800003,100.43,9162300,92.211075
"464",101.769997,102.5,100.5,101.75,6178100,93.423049
"465",102.169998,106.5,102.129997,106.440002,8973200,97.729234
"466",106.160004,106.919998,105.239998,105.889999,6321600,97.224242
"467",107.919998,108.959999,106.160004,106.739998,6813500,98.004679
"468",107.900002,109.199997,106.720001,108.410004,5321000,99.538016
"469",107.650002,109.730003,107.650002,109.209999,4871700,100.272542
"470",109.209999,109.769997,106.370003,107.360001,5628500,98.990898
"471",107.769997,108.620003,107.610001,107.730003,4014600,99.332058
"472",106.330002,107.040001,105.120003,106.900002,5462600,98.566758
"473",107.25,108.790001,107.099998,108.400002,5703200,99.949827
"474",106.849998,107.110001,102.300003,103.440002,15948300,95.376478
"475",103.970001,104.550003,103,104.389999,7317200,96.252419
"476",104.989998,105.050003,104.110001,104.559998,4687200,96.409166
"477",103.989998,104.120003,102.550003,102.769997,5325600,94.758702
"478",102.809998,103.5,101.739998,102.110001,5732800,94.150155
"479",101.580002,102.720001,100.650002,102.629997,5620200,94.629616
"480",102.900002,103.379997,100.5,100.669998,6102000,92.822406
"481",100,100.129997,98,98.440002,9055000,90.766246
"482",97.669998,98.199997,97.029999,97.190002,7245700,89.613688
"483",96.839996,96.949997,93.919998,96.489998,10411600,88.968252
"484",94.839996,97.300003,94.080002,95.989998,7733500,88.507228
"485",97.150002,97.389999,95.18,95.440002,4982000,88.000107
"486",94.5,96.690002,94.300003,95.5,4531900,88.055428
"487",94.330002,94.769997,93.449997,93.599998,5213300,86.303538
"488",93.849998,94.660004,92.290001,92.68,5304800,85.455257
"489",93.43,94.080002,91.709999,91.860001,5803400,84.69918
"490",91.019997,91.639999,87.599998,87.800003,12695100,80.955674
"491",88.260002,89.809998,88.019997,88.68,8655900,81.767072
"492",89.529999,92.300003,89.32,91.980003,6811300,84.809828
"493",92.760002,92.980003,90.889999,91.489998,7210500,84.35802
"494",90.510002,92.790001,89.860001,92.470001,6668600,85.261628
"495",92.949997,92.959999,90.169998,91.419998,6421600,84.293477
"496",91.389999,91.669998,89.629997,89.940002,4637400,82.928852
"497",91.199997,93.93,90.889999,92.519997,8238800,85.307726
"498",90.989998,91,89.5,90.18,6350800,83.150141
"499",88.419998,88.5,86.010002,87.620003,12370400,80.789705
"500",85.080002,86.800003,84.720001,85.519997,9572500,78.853402
"501",85.940002,85.949997,82.730003,83.260002,9812600,76.769582
"502",83.019997,84.800003,83.019997,83.650002,9212900,77.12918
"503",84.720001,86.660004,84.519997,86.660004,8464000,79.904541
"504",88.82,89.870003,86.919998,87.139999,7773300,80.34712
"505",86.830002,87.669998,85.330002,87.599998,4399100,80.77126
"506",89.199997,89.459999,85.089996,85.190002,6436400,78.549132
"507",85.82,87.050003,84.760002,87.050003,5270100,80.264139
"508",86.25,87,84.68,85.290001,8308300,78.641335
"509",85.309998,86.25,84.5,85.889999,6124300,79.194562
"510",86.400002,86.949997,85.690002,86.93,6571800,80.153491
"511",86.349998,87.089996,85.669998,86.739998,4722600,79.9783
"512",87.57,89.790001,87.199997,88.839996,6254700,81.914596
"513",88.139999,88.720001,86.5,87.169998,9413700,80.37478
"514",87.089996,87.449997,84.839996,84.980003,8578400,78.355503
"515",85.5,86.050003,84.849998,84.959999,6408200,78.337058
"516",83.949997,83.980003,82.120003,82.889999,7390700,76.428422
"517",83.309998,83.519997,81.800003,82.730003,5590300,76.280899
"518",82.629997,82.870003,81.709999,82.25,7407600,75.838313
"519",81.660004,82.699997,80.959999,82.629997,9716100,76.188688
"520",84.32,84.940002,83.809998,84.910004,7053400,78.29096
"521",85.349998,85.480003,83.040001,83.68,6420600,77.15684
"522",83.900002,86.699997,83.879997,86.459999,4357800,79.720128
"523",86.629997,87.559998,85.629997,86.790001,5547600,80.024405
"524",85.25,85.25,83.830002,84.610001,6952000,78.014343
"525",83.940002,84.349998,82.959999,83.139999,6291200,76.658934
"526",83.559998,84.300003,79.120003,80.269997,15154700,74.012658
"527",80.519997,80.739998,79.25,79.739998,8184100,73.523975
"528",78.980003,80.330002,78.25,79.639999,8743600,73.431772
"529",79.949997,82.139999,79.550003,82.07,7619500,75.672345
"530",81.849998,81.849998,80.199997,81.150002,4989800,74.824064
"531",81.889999,82.290001,79.949997,81.910004,6462700,75.524821
"532",80.529999,83.349998,80.089996,82.519997,7457800,76.573385
"533",82.959999,83.400002,82.050003,82.629997,5616100,76.675459
"534",81.93,82.57,80.660004,80.949997,5897000,75.116524
"535",79.660004,82.599998,78.790001,81.580002,7567700,75.701129
"536",82.75,83.300003,80.269997,81.43,8780500,75.561937
"537",85.129997,85.449997,80.290001,82.599998,19877300,76.647622
"538",83.839996,84.650002,82.099998,83.300003,10138200,77.297182
"539",83.18,86.599998,82.029999,86.160004,11229000,79.951084
"540",86.620003,86.970001,85,85.690002,6504600,79.514952
"541",85.769997,86.360001,84.139999,84.209999,9192500,78.141602
"542",85,85.07,82.5,82.650002,9366200,76.694022
"543",82.459999,84.300003,82.099998,83.120003,8097300,77.130153
"544",84.529999,86,84.07,85.019997,6941300,78.893229
"545",85.730003,87,85.480003,86.349998,6384800,80.127387
"546",87,88.32,86.75,87.220001,6049800,80.934695
"547",86.489998,87.879997,86.349998,87.220001,6139600,80.934695
"548",87.410004,88.790001,87.25,88.400002,6700600,82.029661
"549",88.260002,88.959999,87.639999,88.940002,5500300,82.530748
"550",88.839996,89.269997,87.599998,88.610001,5403400,82.224527
"551",89.489998,89.650002,87.760002,87.870003,5485600,81.537856
"552",87.25,87.730003,86.160004,87.610001,6345200,81.29659
"553",87.739998,88.830002,87.230003,88.589996,4979200,82.205965
"554",89.860001,90.099998,89.099998,90.010002,7848500,83.523641
"555",89.739998,90.480003,89.230003,90.440002,5296000,83.922654
"556",91,92.080002,89.949997,90.290001,7159700,83.783462
"557",90.040001,90.279999,87.629997,88.720001,8843500,82.326601
"558",88.639999,88.720001,87.139999,87.629997,5469400,81.315146
"559",86.919998,87.75,86.400002,87.470001,4979000,81.166679
"560",87.650002,88,86.540001,86.629997,4273400,80.387208
"561",86.370003,86.989998,85.879997,86.010002,4697200,79.811892
"562",85.580002,86.330002,84.449997,86.089996,8731900,79.886121
"563",85.559998,85.82,84.459999,84.470001,5170100,78.382867
"564",85.18,85.940002,84.25,85.330002,5481300,79.180894
"565",85.029999,85.129997,82.209999,82.660004,11287600,76.703303
"566",82.599998,83.080002,81.779999,82.75,6234700,76.786814
"567",83.550003,84.93,83.349998,84.790001,6982600,78.679807
"568",87.260002,88.440002,86.75,88.099998,10698000,81.751277
"569",87.940002,88.629997,87.080002,87.099998,5591600,80.82334
"570",87.699997,89.120003,87.410004,88.599998,5877800,82.215246
"571",89.489998,90.239998,88.660004,89.120003,6016400,82.697777
"572",88.629997,90.970001,88.300003,90.68,7836600,84.145357
"573",92.209999,94.279999,91.980003,93.169998,11375700,86.455919
"574",92.940002,93.5,91.730003,91.989998,7996500,85.360953
"575",91.769997,93.07,91.769997,93.07,6596500,86.363127
"576",93.300003,94.230003,92.809998,93.940002,6785200,87.170435
"577",92.989998,92.989998,91.25,92.540001,7094100,85.871321
"578",93.419998,93.419998,91.370003,91.720001,10786300,85.110413
"579",90.449997,91.779999,90.449997,90.870003,8604700,84.321668
"580",88.660004,89.550003,87,87.010002,13936300,80.739829
"581",86.900002,87.93,85.800003,86.949997,8864800,80.684148
"582",87.839996,87.949997,86.75,86.919998,7585300,80.656311
"583",86.360001,86.589996,85.43,86.040001,7519300,79.839729
"584",86.720001,87.150002,85.239998,85.470001,7385000,79.310805
"585",85.629997,85.93,84.349998,85.470001,8819000,79.310805
"586",85.510002,85.639999,84.550003,85.279999,5584500,79.134494
"587",85.519997,86.5,85.199997,85.959999,5076900,79.765492
"588",86.849998,87.339996,85.010002,85.43,6547700,79.273686
"589",84.940002,85.809998,84.43,85.440002,4532600,79.282968
"590",85.720001,86.150002,84.5,84.75,5810600,78.642689
"591",83.889999,84.370003,82.599998,83.160004,10634900,77.167272
"592",83.389999,83.699997,82.25,82.849998,7643800,76.879606
"593",83,84.099998,82.459999,82.82,6012400,76.851769
"594",82.910004,83.199997,82.099998,82.809998,6357300,76.842488
"595",83.589996,85.040001,83.209999,84.959999,6943000,78.837555
"596",85.620003,86.769997,85.209999,86.629997,7339000,80.387208
"597",86.379997,87.529999,85.830002,86.620003,6813600,80.863319
"598",85.330002,85.480003,83.489998,83.860001,9874300,78.286744
"599",82.940002,86.040001,82.290001,85.080002,17158300,79.425665
"600",83.900002,84.139999,82.980003,83.580002,7496100,78.025353
"601",84.07,84.139999,82.519997,82.730003,5509000,77.231845
"602",83.389999,83.540001,82.360001,83.529999,5983300,77.978674
"603",83.480003,84.32,83.239998,84.25,7165300,78.650824
"604",85.529999,85.919998,84.449997,84.809998,5914600,79.173605
"605",85.220001,87.860001,85,87.650002,8550000,81.824865
"606",88.489998,88.5,85.699997,85.790001,6982000,80.088478
"607",85.849998,86.779999,85.589996,86.769997,4044600,81.003344
"608",87.349998,88.599998,87.300003,88.080002,7048900,82.226288
"609",86.730003,87.230003,84.839996,85.019997,8209200,79.369648
"610",85.160004,85.239998,83.519997,83.660004,6240600,78.100038
"611",83,85.290001,82.900002,84.949997,7282200,79.3043
"612",84.440002,85.57,84.230003,85.18,5800500,79.519018
"613",84.720001,85.18,83.169998,83.260002,7695300,77.726621
"614",83.900002,83.900002,80.879997,81.099998,8497000,75.710169
"615",81.349998,82.57,80.5,81.300003,7794600,75.896881
"616",81.370003,82.209999,80.160004,81.93,8050900,76.48501
"617",83.370003,83.839996,83.150002,83.620003,5674800,78.062696
"618",83.699997,83.769997,82.589996,83.330002,5535900,77.791968
"619",82.949997,83.739998,82.650002,83.050003,4517100,77.530578
"620",83.620003,84.190002,83.25,84.160004,2663700,78.566809
"621",83.809998,84.809998,83.809998,84.650002,4240800,79.024242
"622",84.5,85.120003,83.900002,84.010002,4195600,78.426776
"623",83.629997,85.089996,83,84.940002,4884700,79.29497
"624",85.550003,86.480003,85.480003,86.25,7846300,80.517906
"625",86.330002,86.349998,85.029999,85.239998,5663400,79.575028
"626",85.919998,85.919998,84.43,84.489998,4714100,78.874872
"627",84.050003,84.959999,83.75,84.160004,4468400,78.566809
"628",84.620003,86.57,84.57,86.050003,8604400,80.331201
"629",85.830002,86.330002,85.080002,85.949997,4132300,80.237841
"630",86.699997,87.550003,86.519997,86.989998,7337200,81.208724
"631",86.809998,87.449997,86.379997,87.230003,4336600,81.432779
"632",87.599998,88.160004,87.040001,87.330002,5371600,81.526132
"633",87.889999,88.769997,87.459999,87.949997,7093300,82.104923
"634",87.849998,89.309998,87.82,88.360001,6100000,82.487678
"635",88.349998,89.5,88.32,89,5866400,83.085144
"636",89.25,89.690002,88.900002,89.639999,6092800,83.682609
"637",89.669998,91.089996,89.669998,90.769997,6653300,84.737508
"638",90.910004,91.830002,90.739998,90.790001,7065800,84.756183
"639",89.900002,90.129997,88.639999,89.5,6893600,84.033214
"640",87.5,88.18,86.480003,87.900002,10727800,82.530946
"641",87.510002,87.830002,87.160004,87.480003,2326700,82.136601
"642",87.669998,88.68,87.57,87.669998,3236100,82.314991
"643",87.870003,88.410004,86.550003,87.660004,3953800,82.305607
"644",87.089996,87.599998,86.690002,86.809998,3309200,81.507521
"645",86.809998,89.800003,86.669998,89.610001,7213000,84.136495
"646",92.949997,94.440002,92.949997,93.5,11590000,87.788888
"647",93.220001,94.989998,92.889999,94.400002,9329000,88.633916
"648",94.57,94.919998,94.040001,94.919998,5658600,89.122151
"649",94.57,95.669998,94.400002,95.209999,5368800,89.394438
"650",94.669998,95.190002,93.57,94,5616100,88.258348
"651",94.099998,94.769997,94.099998,94.440002,3546100,88.671474
"652",95.110001,95.190002,94.230003,95.080002,4596400,89.272381
"653",94.559998,95.389999,94.120003,95.190002,4288500,89.375663
"654",95.32,95.480003,94.150002,94.629997,3685800,88.849864
"655",94.209999,95.830002,94.18,95.669998,4789800,89.82634
"656",95.099998,95.669998,94.830002,95.190002,3809700,89.375663
"657",95.709999,96.290001,95.089996,95.699997,4824100,89.854506
"658",96.43,97.620003,96.089996,97.620003,8330900,91.657235
"659",96.389999,97.730003,96.050003,97.720001,8330100,91.751126
"660",97.480003,97.720001,96.599998,96.849998,4971000,90.934264
"661",96,97.739998,96,96.599998,5816300,90.699534
"662",95.919998,96.279999,94.660004,95.580002,8902700,89.741841
"663",98.059998,98.739998,96.43,97.449997,15997500,91.497614
"664",97.919998,99.199997,97.720001,98.599998,6961900,92.577372
"665",98.830002,98.959999,98.25,98.650002,5681000,92.62432
"666",97.989998,98.709999,97.900002,98.389999,7154500,92.3802
"667",99,99.699997,98.949997,99.489998,6138500,93.413009
"668",98.760002,98.870003,97.910004,98.260002,5765000,92.258143
"669",98.580002,99.099998,98.32,98.440002,4178000,92.427148
"670",97.870003,98.75,97.360001,97.699997,4489600,91.732343
"671",97.419998,98.160004,95.209999,96.110001,6210100,90.239466
"672",96.099998,97.5,96.099998,96.849998,3934200,90.934264
"673",96.959999,96.989998,96.300003,96.599998,2739200,90.699534
"674",96.669998,97.410004,96.669998,97.220001,4149000,91.281667
"675",97.089996,97.5,96.019997,96.379997,3718500,90.492971
"676",96.059998,96.68,95.68,96.07,3586300,90.201909
"677",96.260002,96.419998,95.290001,95.610001,4377200,89.770007
"678",95.739998,96.370003,95.129997,95.599998,4368800,89.760616
"679",95,95.099998,93.050003,93.220001,8570800,87.525992
"680",92.760002,92.790001,90.57,91.529999,7193400,85.939217
"681",91.989998,92.489998,91.050003,91.540001,5851800,85.948609
"682",91.809998,92.220001,89.080002,89.160004,7540300,83.713985
"683",89.589996,90.199997,88.5,89.949997,7114200,84.455724
"684",90.059998,92.360001,90.059998,92.25,6147300,86.61524
"685",92.489998,93.160004,92.230003,92.370003,5446500,86.727913
"686",91.540001,91.959999,90.129997,91.360001,4924400,85.779603
"687",90.610001,90.75,89.190002,89.75,6350500,84.267944
"688",90.489998,91.279999,89.989998,90.209999,5352500,84.699845
"689",90.970001,91.050003,89.410004,89.639999,7135900,84.164662
"690",89.900002,90.400002,89.269997,89.650002,4738200,84.174053
"691",90.43,90.720001,90.010002,90.510002,5084900,84.981524
"692",90.489998,91.519997,90.099998,91.18,4846300,85.610597
"693",91.160004,91.160004,89.400002,89.739998,6593300,84.258552
"694",89.800003,89.910004,89.129997,89.279999,5836100,83.826651
"695",89.470001,89.550003,88.169998,88.699997,7328500,83.282076
"696",88.610001,89.25,88.110001,88.830002,7379400,83.40414
"697",87.889999,90.019997,87.669998,89.360001,7159800,83.901766
"698",89.400002,89.400002,87.440002,88.269997,7509300,82.878341
"699",87.610001,87.879997,86.419998,86.940002,9389000,81.629585
"700",86.43,87.32,86.43,86.830002,5449600,81.526303
"701",87.010002,87.629997,86.970001,87.480003,5115500,82.136601
"702",87.93,87.959999,86.050003,86.639999,6685300,81.347906
"703",87.059998,87.389999,86.660004,87,4173000,81.685917
"704",86.43,87.160004,85.800003,86.900002,4838700,81.592027
"705",87.050003,87.980003,86.650002,86.970001,6213400,81.657751
"706",86.860001,86.940002,85.410004,85.639999,5666900,80.408988
"707",86.019997,86.019997,84.470001,84.879997,6514300,79.695407
"708",83.910004,84.620003,83.599998,84.120003,9222400,78.981834
"709",84.169998,84.730003,83.839996,84.629997,7646200,79.460678
"710",83.410004,85.360001,83.050003,84.599998,8985600,79.432511
"711",84.690002,85.349998,83.709999,84.190002,6722000,79.047558
"712",84.379997,86.650002,84.050003,85.900002,10533700,80.653108
"713",86.379997,86.879997,85.900002,86.57,6258700,81.282182
"714",86.889999,87,85.300003,85.699997,6920000,80.46532
"715",84.989998,85.330002,84.300003,85.050003,4934500,79.855029
"716",84.239998,84.330002,81.910004,82.269997,10345400,77.244829
"717",83.629997,83.730003,82.120003,82.610001,6566500,77.564065
"718",81.540001,81.620003,80.620003,81.470001,9405300,76.493699
"719",81.339996,81.339996,80.050003,80.459999,6886900,76.030675
"720",80.949997,81.160004,80.010002,80.43,7009500,76.002328
"721",81.239998,83.129997,79.489998,82.709999,18449600,78.156812
"722",83.910004,84.720001,82.739998,84.099998,12932500,79.470292
"723",84.279999,84.650002,83.290001,83.779999,7022000,79.167909
"724",84.699997,85.019997,84.019997,84.510002,6556100,79.857725
"725",84.349998,85.080002,84.25,84.68,6160700,80.018365
"726",85.110001,85.5,84.07,84.800003,6065100,80.131762
"727",84.809998,85.379997,83.360001,84.669998,6954300,80.008913
"728",84.07,84.349998,82.660004,83.080002,11607000,78.506446
"729",83.339996,84.559998,83.099998,84.260002,5798600,79.621488
"730",85.589996,87.480003,85.480003,86.980003,11890000,82.191753
"731",87.129997,87.949997,86.879997,87.589996,6381000,82.768166
"732",88.110001,89.809998,87.910004,89.790001,10406900,84.84706
"733",89.760002,90.400002,89.18,90.309998,7431000,85.338431
"734",89.980003,90.690002,89.550003,89.949997,5166100,84.998248
"735",89.959999,90.25,87.900002,88.620003,6967500,83.74147
"736",88.190002,88.489998,87.75,88.07,5483600,83.221745
"737",87.82,88,86.860001,87.550003,6856900,82.730374
"738",86.970001,87.18,86.440002,87,6925400,82.210649
"739",86.550003,87.650002,86.099998,86.779999,8192200,82.002759
"740",87.389999,87.860001,87.099998,87.669998,6690800,82.843763
"741",87.57,88.75,87.269997,88.330002,5603200,83.467434
"742",88.650002,88.980003,87.730003,88.099998,4730000,83.250092
"743",88.089996,89.089996,87.150002,87.699997,6479100,82.872111
"744",86.029999,87.379997,85.779999,86.949997,6026800,82.163398
"745",86.260002,86.720001,85.769997,86.209999,4637400,81.464137
"746",87.040001,87.389999,85.900002,86.190002,5800400,81.445241
"747",85.730003,86.660004,85.330002,86.489998,5110500,81.728722
"748",86.470001,87,85.989998,86.410004,3568000,81.653132
"749",86.230003,86.949997,85.800003,85.800003,5522300,81.076712
"750",85.910004,86.300003,85.739998,86.129997,6092700,81.38854
"751",85.949997,86.470001,85.440002,85.919998,5105500,81.190101
"752",85.470001,85.730003,84.230003,84.419998,7359000,79.772676
"753",84.300003,84.309998,83.300003,84,7009400,79.375799
"754",84.650002,85.370003,83.639999,84.650002,5474100,79.990018
"755",84.709999,84.769997,83.629997,83.800003,4965200,79.186812
"756",83.029999,83.970001,82.629997,83.519997,5275900,78.92222
"757",84.169998,84.379997,83.010002,83.209999,4748100,78.629287
"758",83.32,85.279999,83.190002,85.139999,6352100,80.453041
"759",85.010002,85.139999,83.400002,83.870003,5147500,79.252958
"760",83.550003,84.43,83.419998,83.919998,4389500,79.300201
"761",84.089996,84.870003,83.959999,84.550003,3723900,79.895524
"762",84.5,85.290001,84.25,84.25,4711700,79.612036
"763",83.190002,83.68,82.349998,83.199997,7628100,78.619836
"764",84.019997,84.019997,81.93,83.120003,9736500,78.544245
"765",82.059998,82.25,80.860001,81.519997,7525600,77.03232
"766",82.339996,82.68,81.970001,82.330002,6249000,77.797734
"767",82.919998,83.43,81.699997,82.099998,6950600,77.580392
"768",82.550003,83.169998,82.550003,82.959999,4658000,78.39305
"769",82.760002,83.190002,82.309998,82.489998,8448800,77.948922
"770",83.040001,83.25,82.269997,82.720001,4676300,78.166264
"771",82.769997,83.589996,82.040001,82.480003,3659900,77.939478
"772",82.150002,82.5,81.559998,81.849998,2928200,77.344155
"773",82.529999,82.629997,81.400002,82.139999,4819500,77.618191
"774",82.400002,83.199997,82.25,83.199997,4879100,78.619836
"775",84.07,86.25,83.720001,85.330002,7882100,80.632584
"776",85.419998,85.769997,84.790001,84.959999,4216800,80.28295
"777",86.459999,86.889999,86.099998,86.699997,5434500,81.927161
"778",86.629997,87.269997,86.540001,87.169998,4876100,82.371288
"779",87.239998,88.029999,87.190002,87.400002,4161800,82.58863
"780",87.720001,88.529999,87.419998,88.169998,5432100,83.316238
"781",88.449997,89,85.879997,86.669998,15077400,81.898813
"782",85.879997,86.599998,85.419998,85.720001,7045900,81.565774
"783",85.449997,85.889999,85.150002,85.650002,5086200,81.499167
"784",85.379997,86.550003,85.379997,86,4835000,81.832204
"785",85.489998,86.379997,85.120003,85.519997,6891800,81.375463
"786",84.580002,85.279999,82.639999,83.440002,16602100,79.396271
"787",82.050003,82.580002,81.349998,82.139999,9941300,78.159269
"788",81.879997,82.080002,81.43,82.059998,5727000,78.083145
"789",82.419998,83.349998,82,83.019997,9068800,78.996619
"790",83.470001,83.75,82.660004,83.190002,5266000,79.158386
"791",83.580002,83.900002,82.839996,82.910004,7012900,78.891957
"792",83.620003,84.809998,83.110001,84.440002,6570400,80.347808
"793",84.290001,84.68,83.5,84.300003,4864700,80.214593
"794",84.110001,84.290001,83.5,83.559998,3758400,79.51045
"795",83.309998,83.32,82.150002,82.529999,7223600,78.530368
"796",82.379997,82.769997,81.800003,82.43,4292400,78.435216
"797",82.949997,84.589996,82.919998,83.959999,6400600,79.891067
"798",83.800003,84.790001,83.5,84.510002,5478600,80.414415
"799",84.190002,86.449997,84.059998,86.32,8608300,82.136695
"800",86.620003,87.43,86.449997,86.57,6710300,82.37458
"801",86.860001,87,85.709999,85.82,4462900,81.660927
"802",84.959999,86.529999,84.879997,85.860001,5138900,81.698989
"803",85.849998,86.400002,85.139999,85.160004,4706500,81.032916
"804",85.150002,85.5,83.949997,84.199997,3766000,80.119434
"805",83.800003,84.459999,83.269997,83.860001,4690000,79.795914
"806",83.519997,83.849998,82.830002,82.940002,5562600,78.920502
"807",83.309998,84.489998,83.059998,84.169998,4739900,80.090889
"808",84.379997,84.400002,83.400002,83.889999,4487200,79.824459
"809",83.980003,84.779999,83.519997,83.559998,4123300,79.51045
"810",82.879997,83.540001,82.480003,82.699997,5569900,78.692128
"811",81.809998,82.660004,81.459999,82.449997,6762900,78.454243
"812",82.5,83.059998,82.019997,82.529999,3706400,78.530368
"813",82.589996,82.760002,82.209999,82.540001,4425700,78.539886
"814",83.150002,83.540001,81.720001,82.510002,7544200,78.511341
"815",82.75,83.739998,82.300003,83.540001,4482200,79.491423
"816",83.370003,83.519997,82.709999,82.949997,3728400,78.930012
"817",83.220001,84.220001,82.400002,83.389999,5566500,79.348691
"818",84.040001,86.029999,84.019997,85.589996,6702200,81.44207
"819",86.809998,86.889999,86.18,86.610001,6298400,82.412642
"820",86.5,87.129997,86.260002,87.129997,4382900,82.907438
"821",86.940002,87.220001,86.620003,86.839996,3980600,82.631491
"822",87.099998,87.199997,86.379997,87.010002,3276000,82.793258
"823",87.959999,88.220001,87.029999,87.18,4866600,82.955018
"824",87.360001,87.449997,86.669998,87.07,3415400,82.850348
"825",86.309998,88.010002,86.199997,87.839996,5564700,83.583029
"826",88.040001,88.25,87.309998,87.75,4765200,83.497394
"827",87.610001,87.650002,84.75,84.75,13435200,80.642782
"828",85,85.389999,84.379997,85.029999,6048400,80.909211
"829",85.129997,85.440002,84.529999,85.110001,3720900,80.985336
"830",85.139999,85.550003,84.43,84.5,3824700,80.404898
"831",84.589996,84.849998,83.900002,84.199997,3475100,80.119434
"832",83.620003,83.919998,83.379997,83.800003,3017600,79.738825
"833",82.949997,83.830002,82.830002,83.400002,5401500,79.358208
"834",83.559998,84.300003,83.080002,83.760002,3866000,79.700762
"835",83.519997,84.25,83.330002,84.07,3324900,79.995736
"836",83.889999,84.269997,83.419998,83.970001,4223500,79.900584
"837",83.970001,84.349998,83.540001,84.199997,3212000,80.119434
"838",83.459999,84.160004,83.300003,83.529999,3364300,79.481905
"839",83.540001,83.889999,82.629997,82.849998,5671300,78.83486
"840",83.050003,83.889999,82.449997,83.519997,4577500,79.472388
"841",84.440002,84.949997,84.07,84.730003,4317100,80.623755
"842",84.639999,85.849998,84.349998,85.610001,4110300,81.461105
"843",85.059998,86.419998,84.860001,86.239998,4689600,82.060571
"844",86.239998,86.75,85.690002,85.75,4896500,81.594319
"845",86.059998,86.489998,85.599998,86.269997,3549500,82.089115
"846",85.330002,85.989998,84.949997,85.849998,3850700,82.261595
"847",86.309998,87.760002,86.269997,87.339996,6752700,83.689313
"848",87.720001,87.800003,87.190002,87.699997,3883500,84.034266
"849",87.879997,89.169998,87.540001,89.169998,9152900,85.442823
"850",84.150002,84.650002,83.050003,83.760002,20968800,80.258957
"851",83.32,85,83.129997,84.529999,8368700,80.996769
"852",84.32,84.779999,83.610001,84.769997,4886400,81.226735
"853",84.5,84.730003,84.150002,84.279999,3979200,80.757219
"854",83.910004,84.099998,83.290001,84.07,5324100,80.555997
"855",84.169998,84.349998,83.209999,83.489998,4657000,80.000239
"856",83.440002,84.269997,83.360001,83.360001,4651300,79.875675
"857",83.779999,83.800003,82.800003,83.589996,5880200,80.096057
"858",83.809998,83.989998,83.449997,83.889999,3892500,80.383521
"859",83.610001,84.190002,83.360001,84.050003,4010900,80.536836
"860",84.300003,84.360001,83.849998,84.220001,3664100,80.699729
"861",83.949997,84.43,83.5,83.650002,5431600,80.153554
"862",83.519997,84.32,83.5,84.239998,4557300,80.71889
"863",84.190002,84.470001,83.82,84.150002,2522500,80.632655
"864",83.980003,84.279999,83.540001,83.849998,3483000,80.345192
"865",83.459999,84.25,83,84.199997,3952800,80.680561
"866",84,84.199997,83.559998,83.760002,4496300,80.258957
"867",84,84.110001,83.5,83.739998,4743900,80.239789
"868",84.050003,84.970001,83.739998,84.040001,4803100,80.527252
"869",84.110001,84.5,83.480003,83.669998,5010300,80.172715
"870",83.18,83.709999,82.459999,82.68,7443000,79.224098
"871",83.050003,83.089996,81.870003,82.120003,6208500,78.687507
"872",82.220001,82.949997,82,82.879997,4403800,79.415735
"873",84.400002,84.940002,83.870003,84.400002,8111400,80.872205
"874",84.800003,84.830002,84.010002,84.360001,3834900,80.833876
"875",84.43,84.93,84.330002,84.669998,3053600,81.130917
"876",84.639999,85.18,84.529999,84.599998,2284400,81.063843
"877",84.699997,85.089996,84.029999,84.25,4834700,80.728474
"878",83.800003,83.949997,83.269997,83.870003,3924300,80.36436
"879",83.75,84.379997,83.110001,83.970001,5246700,80.460178
"880",83.919998,84.580002,83.699997,84.410004,5291900,80.881789
"881",85.059998,85.580002,84.93,85.5,5759300,81.926226
"882",85.699997,86.529999,85.559998,86.089996,6023400,82.491561
"883",85.970001,86.870003,85.919998,86.419998,4987000,82.807769
"884",86.029999,86.220001,85.120003,85.279999,5624100,81.71542
"885",85.370003,85.699997,84.839996,85.57,4551700,81.993299
"886",85.669998,86.230003,85.57,86.050003,4226200,82.453239
"887",86.5,87.849998,86.440002,87.379997,6976200,83.727642
"888",87.220001,87.650002,86.379997,86.919998,4764400,83.28687
"889",87.010002,88.459999,86.650002,88.169998,6963200,84.484622
"890",87.5,87.839996,87.260002,87.540001,4299700,83.880957
"891",87.849998,89.110001,87.809998,88.93,7389700,85.212857
"892",89.309998,90.07,89.269997,89.959999,5733300,86.199803
"893",90,90.980003,89.989998,90.910004,2675700,87.110099
