"","SRCL.Open","SRCL.High","SRCL.Low","SRCL.Close","SRCL.Volume","SRCL.Adjusted"
"463",84.410004,85.099998,84.089996,84.440002,641400,84.440002
"464",84.889999,85.660004,84.669998,85.57,481200,85.57
"465",85.449997,87.110001,85.230003,86.669998,504500,86.669998
"466",86.660004,86.730003,85.919998,86.099998,457500,86.099998
"467",86.839996,86.839996,85.400002,86.120003,329100,86.120003
"468",86.32,87.279999,85.709999,87.019997,381200,87.019997
"469",86.690002,88,86.529999,87.75,399500,87.75
"470",87.480003,87.879997,86.980003,87.279999,336300,87.279999
"471",87.790001,88.889999,87.459999,87.910004,402900,87.910004
"472",86.779999,87.290001,86.550003,87.110001,264800,87.110001
"473",87.389999,87.940002,86.900002,87.220001,314000,87.220001
"474",88.059998,88.059998,86.379997,87.099998,459500,87.099998
"475",86,86.889999,85.419998,85.970001,670500,85.970001
"476",86,88,85.480003,87.639999,444300,87.639999
"477",86.989998,87.989998,86.43,86.599998,466300,86.599998
"478",87.07,87.949997,86.830002,87.540001,504900,87.540001
"479",87.160004,87.5,86.440002,87.379997,370500,87.379997
"480",87.199997,87.510002,86.269997,86.529999,409800,86.529999
"481",85.900002,86.389999,84.550003,84.620003,489200,84.620003
"482",84.620003,85.589996,84.169998,85.220001,349300,85.220001
"483",84.559998,85.089996,83.989998,84.870003,395300,84.870003
"484",84.110001,84.290001,83.089996,83.190002,389900,83.190002
"485",83.510002,83.870003,82.919998,83.32,320000,83.32
"486",83.25,84,83,83.239998,220800,83.239998
"487",82.800003,82.860001,81.260002,81.449997,503100,81.449997
"488",81.220001,82.18,81.160004,81.779999,548600,81.779999
"489",82.190002,83.360001,82.07,83.07,430800,83.07
"490",83.139999,83.459999,82.25,82.400002,470000,82.400002
"491",82.82,82.830002,81.18,81.370003,473700,81.370003
"492",81.5,83.080002,81.300003,82.82,383100,82.82
"493",83.300003,84.699997,83.010002,83.949997,352300,83.949997
"494",83.459999,85.959999,83.260002,85.760002,719000,85.760002
"495",85.889999,86.809998,85.260002,86.800003,668800,86.800003
"496",86.720001,87.239998,86.029999,86.309998,598000,86.309998
"497",86.889999,87.449997,86.330002,87.010002,495400,87.010002
"498",86.620003,87.190002,85.849998,86.93,517700,86.93
"499",86.769997,87.589996,86.230003,87.260002,888900,87.260002
"500",86.150002,86.82,85.370003,85.760002,585100,85.760002
"501",85.720001,86.129997,85.290001,85.839996,333800,85.839996
"502",85.540001,86.160004,85.209999,85.830002,391400,85.830002
"503",86.209999,87.040001,86.129997,86.720001,406400,86.720001
"504",87,87.099998,85.32,86.040001,758800,86.040001
"505",85.610001,87.540001,85.610001,87.540001,385300,87.540001
"506",87.889999,88.620003,87.160004,87.709999,642400,87.709999
"507",87.739998,88.040001,86.949997,88.040001,308100,88.040001
"508",88.089996,88.150002,87.129997,87.559998,358200,87.559998
"509",87.760002,88.519997,87.449997,88.019997,477900,88.019997
"510",88.07,88.629997,87.32,87.769997,618900,87.769997
"511",87.5,89.209999,87.309998,89.18,432000,89.18
"512",89.760002,91.889999,89.459999,90.75,969800,90.75
"513",91.120003,91.300003,90.050003,90.360001,507600,90.360001
"514",90.449997,90.580002,88.650002,88.68,553400,88.68
"515",88.650002,88.949997,87.629997,88.470001,626300,88.470001
"516",87.93,88.709999,87.669998,88.400002,348800,88.400002
"517",88.410004,89.389999,88.269997,88.760002,396300,88.760002
"518",89.370003,90.400002,89.370003,89.779999,400200,89.779999
"519",89.449997,90.089996,88.730003,89.550003,275800,89.550003
"520",90.860001,91.690002,90.669998,91.669998,457100,91.669998
"521",91.699997,92.959999,91.529999,92.559998,492900,92.559998
"522",92.260002,93,92.129997,92.93,174600,92.93
"523",92.400002,93.010002,92.400002,92.82,333800,92.82
"524",92.5,93.169998,91.870003,92.470001,253500,92.470001
"525",92.529999,92.720001,92.019997,92.510002,259100,92.510002
"526",92.650002,93.589996,92.300003,93.419998,572300,93.419998
"527",93,93.410004,91.529999,92.379997,473300,92.379997
"528",92.040001,92.809998,91.440002,92.529999,580800,92.529999
"529",92.510002,93.300003,92.269997,92.82,353000,92.82
"530",92.330002,93.75,92.330002,93.019997,363800,93.019997
"531",93.080002,93.760002,92.290001,93.32,449000,93.32
"532",93.150002,93.519997,92.769997,93.160004,473200,93.160004
"533",93.239998,94.209999,92.610001,94.169998,450900,94.169998
"534",94.220001,94.559998,93.160004,93.339996,677900,93.339996
"535",92.470001,92.849998,91.800003,92.629997,322900,92.629997
"536",92.900002,92.940002,90.970001,91.379997,339900,91.379997
"537",92.129997,92.68,91.230003,91.720001,385900,91.720001
"538",92.169998,92.790001,88.07,92.220001,1040600,92.220001
"539",92.900002,94.639999,92.160004,94.519997,781300,94.519997
"540",94.230003,94.519997,93.57,93.989998,465800,93.989998
"541",93.449997,93.980003,91.790001,92.849998,593800,92.849998
"542",93.040001,93.290001,91.400002,91.849998,522400,91.849998
"543",91.559998,91.959999,90.370003,90.400002,449600,90.400002
"544",91.529999,92.279999,91.160004,91.839996,303200,91.839996
"545",92.339996,92.43,91.169998,91.419998,258200,91.419998
"546",91.910004,91.910004,90.209999,90.349998,513000,90.349998
"547",90.43,90.580002,89.209999,89.669998,441100,89.669998
"548",90.18,90.18,88.790001,89.059998,549300,89.059998
"549",88.949997,90.059998,88.669998,89.82,425400,89.82
"550",89.410004,89.839996,88.959999,89.769997,407600,89.769997
"551",89.809998,90.25,89.540001,90,242900,90
"552",89.639999,90.410004,89.639999,90.129997,224200,90.129997
"553",90.239998,91.68,90.169998,91.510002,457600,91.510002
"554",91.75,92,90.739998,91.470001,363800,91.470001
"555",91.459999,91.480003,90.199997,90.559998,204300,90.559998
"556",90.449997,91.150002,90.080002,90.230003,278500,90.230003
"557",90.440002,90.639999,90,90.290001,265500,90.290001
"558",90.279999,90.360001,90.010002,90.239998,204200,90.239998
"559",90.410004,91.459999,90.209999,91.260002,264200,91.260002
"560",91.029999,91.540001,90.940002,91.099998,336100,91.099998
"561",90.779999,91.519997,90.660004,91.300003,190600,91.300003
"562",91.489998,92.470001,91.209999,92.419998,309000,92.419998
"563",91.650002,92.900002,91.040001,91.550003,241400,91.550003
"564",91.800003,92.279999,90.940002,91.519997,192700,91.519997
"565",91.260002,91.699997,90.230003,91.510002,249500,91.510002
"566",91.57,92.099998,90.93,91.970001,208500,91.970001
"567",92.489998,93.879997,92.489998,93.400002,354300,93.400002
"568",93.900002,94.059998,93.25,93.599998,347200,93.599998
"569",93.330002,93.529999,93.010002,93.029999,291700,93.029999
"570",92.870003,93.279999,92.610001,93.190002,404600,93.190002
"571",93.5,93.860001,92.93,93.279999,354400,93.279999
"572",93.129997,93.599998,92.290001,93.32,265500,93.32
"573",93.019997,93.739998,92.540001,93.169998,346500,93.169998
"574",93.860001,94.059998,93.190002,93.900002,358000,93.900002
"575",94.459999,94.519997,93.709999,94.43,349000,94.43
"576",94.709999,94.709999,93.269997,93.660004,252500,93.660004
"577",93.57,93.580002,91.25,91.43,445700,91.43
"578",91.529999,91.970001,90.989998,91.599998,815100,91.599998
"579",91.5,92.339996,91.260002,92,309300,92
"580",92.209999,92.339996,91.400002,91.440002,424700,91.440002
"581",91.75,91.75,89.919998,90.050003,461000,90.050003
"582",90.089996,90.529999,89.75,90,407000,90
"583",89.970001,90.580002,89.699997,90.480003,472800,90.480003
"584",90.739998,91.489998,90.080002,90.639999,345700,90.639999
"585",90.68,91.260002,90.25,91.029999,255800,91.029999
"586",91.199997,91.389999,90.459999,91.059998,257500,91.059998
"587",91.139999,92.290001,90.559998,92.029999,259000,92.029999
"588",92.279999,93.230003,91.760002,91.760002,377400,91.760002
"589",91.43,91.669998,90.93,91.169998,214200,91.169998
"590",90.790001,91.330002,89.650002,89.650002,474000,89.650002
"591",89.779999,90.230003,89.779999,89.959999,643300,89.959999
"592",90.779999,90.779999,90.129997,90.239998,487700,90.239998
"593",90.379997,91.360001,89.959999,89.989998,227500,89.989998
"594",90,91.370003,89.669998,91.279999,375800,91.279999
"595",90.989998,92.099998,90.650002,92.07,216900,92.07
"596",91.989998,93.400002,91.940002,93.139999,211900,93.139999
"597",93.18,93.940002,92.839996,93.610001,263000,93.610001
"598",93.629997,93.639999,91.580002,91.870003,358600,91.870003
"599",90.620003,92.279999,90.620003,92.160004,142800,92.160004
"600",91.550003,92.519997,90.790001,92.199997,220600,92.199997
"601",92.18,92.25,88.760002,89.059998,1412500,89.059998
"602",89.940002,95.440002,89.440002,95.209999,1770900,95.209999
"603",95.199997,95.279999,94.480003,94.57,785600,94.57
"604",94.650002,94.900002,93.660004,94.760002,716000,94.760002
"605",95,96,94.349998,95.760002,733400,95.760002
"606",95.980003,95.989998,94.769997,94.769997,376500,94.769997
"607",94.25,95.019997,93.68,94.519997,289400,94.519997
"608",95.080002,95.410004,94.669998,94.809998,375500,94.809998
"609",91.540001,94.129997,91.540001,93.699997,518400,93.699997
"610",93.349998,93.650002,91.970001,91.970001,561800,91.970001
"611",92.050003,93.419998,91.800003,92.410004,360800,92.410004
"612",92.5,92.739998,91.82,92.379997,143000,92.379997
"613",92.019997,93.150002,92.019997,92.330002,217500,92.330002
"614",92.18,92.32,90.290001,90.489998,260300,90.489998
"615",90.669998,90.669998,89.889999,90.370003,621800,90.370003
"616",90.120003,91.089996,89.769997,90.07,1117900,90.07
"617",91.07,91.300003,89.839996,89.900002,644200,89.900002
"618",90.059998,90.540001,89.900002,90.540001,339900,90.540001
"619",90.470001,91.699997,90.379997,91.690002,372700,91.690002
"620",91.660004,92.32,91.419998,92.160004,205800,92.160004
"621",91.68,93.339996,91.639999,92.449997,278900,92.449997
"622",92.379997,93.629997,91.779999,93.410004,5e+05,93.410004
"623",93.059998,93.419998,92.419998,92.93,584200,92.93
"624",93.370003,93.900002,93.019997,93.790001,524300,93.790001
"625",94.160004,94.370003,93.279999,93.470001,933000,93.470001
"626",93.860001,94.190002,92.68,93.230003,490500,93.230003
"627",93.510002,93.93,92.82,93.419998,470200,93.419998
"628",93.339996,94.290001,93.260002,93.959999,490100,93.959999
"629",94.099998,94.480003,93.519997,94.360001,690400,94.360001
"630",94.660004,94.940002,93.75,94.260002,459300,94.260002
"631",94.139999,95.330002,94.050003,94.900002,634600,94.900002
"632",94.739998,95.190002,94.269997,94.589996,528400,94.589996
"633",95,95,93.779999,93.870003,311600,93.870003
"634",93.68,94.059998,93.040001,93.300003,407000,93.300003
"635",93.419998,93.510002,92.919998,93.260002,347200,93.260002
"636",93.620003,93.879997,93.150002,93.650002,387100,93.650002
"637",93.959999,94.480003,93.370003,94.029999,514100,94.029999
"638",94.190002,94.57,92.110001,92.470001,631300,92.470001
"639",92.669998,93.010002,91.989998,92.690002,394900,92.690002
"640",91.559998,92.220001,90.82,91.660004,911300,91.660004
"641",91.519997,92.07,91.139999,91.919998,119800,91.919998
"642",91.870003,92.190002,91.32,91.470001,197100,91.470001
"643",91.709999,92.389999,91.290001,92.190002,293200,92.190002
"644",91.559998,92.559998,91.459999,91.900002,271600,91.900002
"645",91.709999,93.279999,91.25,93.279999,368500,93.279999
"646",94.389999,95.220001,93.260002,94.07,444200,94.07
"647",93.75,95.419998,93.75,95.029999,336900,95.029999
"648",95.410004,95.660004,94.769997,95.239998,269600,95.239998
"649",94.620003,96.199997,94.410004,95.82,361800,95.82
"650",95.339996,96.169998,95.010002,95.440002,314500,95.440002
"651",95.800003,96.080002,94.940002,95.400002,581300,95.400002
"652",95.720001,95.849998,94.830002,95.239998,335300,95.239998
"653",95.199997,95.57,94.459999,94.849998,192900,94.849998
"654",95.040001,95.120003,94.410004,94.459999,226700,94.459999
"655",94.5,94.57,93.349998,94.199997,347200,94.199997
"656",94.230003,94.449997,93.610001,93.910004,323200,93.910004
"657",94.07,94.940002,93.779999,94.150002,301500,94.150002
"658",94.489998,95.230003,94.160004,95,438900,95
"659",94.75,95.260002,93.190002,94.690002,441000,94.690002
"660",95.029999,95.660004,94.879997,94.910004,513900,94.910004
"661",95.389999,95.650002,94.540001,94.550003,428900,94.550003
"662",94.980003,95.18,93.870003,94.5,322000,94.5
"663",94.639999,96.07,94.209999,94.300003,393200,94.300003
"664",94.209999,95.349998,94.099998,94.879997,235100,94.879997
"665",94.610001,95.260002,94.519997,94.760002,218600,94.760002
"666",94.510002,94.959999,93.739998,94.349998,356200,94.349998
"667",94.739998,95.470001,94.309998,95.190002,392400,95.190002
"668",95.089996,95.160004,94.029999,94.209999,399000,94.209999
"669",94.839996,95.599998,94.18,95.25,344000,95.25
"670",94.860001,95.93,94.050003,95.120003,374100,95.120003
"671",95.660004,99.059998,95.660004,98.190002,2005100,98.190002
"672",98.510002,98.75,96.739998,96.800003,831700,96.800003
"673",96.760002,96.870003,96.169998,96.25,694900,96.25
"674",96.190002,96.550003,96.150002,96.339996,446200,96.339996
"675",96.690002,97,96.120003,96.129997,339100,96.129997
"676",95.849998,96.849998,95.849998,96.440002,586300,96.440002
"677",96.580002,97.620003,96.230003,97.120003,1444900,97.120003
"678",96.870003,97.360001,96.650002,96.699997,504500,96.699997
"679",96.699997,97.169998,95.860001,95.870003,538400,95.870003
"680",95.93,96.379997,95.419998,95.650002,602500,95.650002
"681",95.809998,96.550003,95.68,96.089996,480200,96.089996
"682",96.739998,97.110001,94.980003,94.989998,391100,94.989998
"683",94.989998,95.629997,94.910004,95.029999,560800,95.029999
"684",95.480003,96.419998,95.360001,96,726300,96
"685",94.5,96.529999,94.5,95.919998,844200,95.919998
"686",95.730003,96.139999,95.32,95.540001,641200,95.540001
"687",95.510002,97.68,95.370003,97.669998,1129100,97.669998
"688",97.830002,98.839996,97.800003,98.169998,547200,98.169998
"689",98.169998,98.480003,97.349998,97.699997,304200,97.699997
"690",97.690002,97.849998,96.800003,97.360001,271500,97.360001
"691",97.760002,98.68,97.5,98.489998,247400,98.489998
"692",98.610001,99.150002,97.949997,99.129997,390300,99.129997
"693",98.830002,99.199997,98.18,98.650002,336900,98.650002
"694",100.099998,100.940002,99.389999,100.629997,507400,100.629997
"695",101,101.739998,100.790001,101.199997,543600,101.199997
"696",101.379997,102.209999,100.68,102.040001,911200,102.040001
"697",101.419998,101.720001,100.860001,101.099998,441000,101.099998
"698",101,102.059998,100.959999,101.540001,377600,101.540001
"699",102.080002,102.800003,101.739998,102.400002,307700,102.400002
"700",101.849998,102.459999,101.540001,102.25,376100,102.25
"701",102.669998,104.75,102.389999,104.239998,511900,104.239998
"702",104.849998,104.849998,102.510002,103.739998,540700,103.739998
"703",104.169998,104.82,103.68,104.629997,256800,104.629997
"704",104.300003,104.980003,103.300003,104.75,406100,104.75
"705",104.550003,106.279999,104.25,106.18,572400,106.18
"706",106.699997,106.699997,104.239998,104.760002,321800,104.760002
"707",105.080002,106.18,104.910004,105.330002,236600,105.330002
"708",105.629997,105.639999,104.290001,104.949997,387700,104.949997
"709",105.120003,105.459999,104.589996,105.160004,261200,105.160004
"710",103.800003,104.529999,103.730003,104.129997,334700,104.129997
"711",104.57,105.190002,103.510002,105.120003,300100,105.120003
"712",105.610001,105.949997,104.480003,105.480003,328700,105.480003
"713",105.32,108.029999,105.120003,107.400002,463000,107.400002
"714",107.360001,108.660004,106.629997,108.540001,446900,108.540001
"715",108.870003,109.510002,107.699997,109.199997,383600,109.199997
"716",108.959999,109.470001,106.089996,106.839996,660700,106.839996
"717",107.260002,109.629997,106.900002,109.209999,516400,109.209999
"718",108.209999,108.959999,106.080002,106.870003,508400,106.870003
"719",106.699997,107.970001,105.970001,106.879997,308700,106.879997
"720",106.360001,108.610001,106.360001,107.669998,336900,107.669998
"721",107.949997,108.489998,107.080002,107.970001,303800,107.970001
"722",108.010002,108.959999,107.699997,108.540001,240600,108.540001
"723",109.279999,110.300003,107.940002,109.010002,559500,109.010002
"724",109.150002,110,107.010002,108.059998,735100,108.059998
"725",108.459999,108.660004,107.75,108.580002,369900,108.580002
"726",108.57,108.620003,107.800003,108.410004,301600,108.410004
"727",108,108.400002,107.629997,108.32,642200,108.32
"728",107.959999,109,107.68,107.760002,432200,107.760002
"729",107.940002,108.300003,107.150002,108,341700,108
"730",108.839996,109.449997,107.980003,109.029999,419500,109.029999
"731",108.779999,109.349998,108,109.209999,350900,109.209999
"732",109.099998,110.970001,109.019997,110.889999,381300,110.889999
"733",111,111.5,110.279999,110.800003,279700,110.800003
"734",110.769997,111.18,109.849998,110.389999,222400,110.389999
"735",110.639999,110.989998,110.230003,110.650002,202300,110.650002
"736",110.300003,110.410004,109.720001,110,286500,110
"737",110.190002,111.010002,109.589996,110.760002,274200,110.760002
"738",110.43,112.220001,110.080002,112.040001,167100,112.040001
"739",111.480003,111.970001,111.019997,111.199997,255300,111.199997
"740",111.440002,113.110001,111.43,113.010002,430300,113.010002
"741",112.57,112.739998,111.169998,111.410004,304000,111.410004
"742",111.349998,112.309998,111.169998,111.889999,320300,111.889999
"743",111.82,112.5,110.290001,110.919998,461900,110.919998
"744",110.57,111.68,110.389999,111.279999,352100,111.279999
"745",110.900002,111.489998,110.269997,111.489998,231800,111.489998
"746",112.25,112.889999,110.82,111.080002,490200,111.080002
"747",110.589996,110.709999,108.620003,108.660004,584600,108.660004
"748",108.32,110.389999,107.290001,109.650002,550200,109.650002
"749",109.059998,111,108.550003,109.760002,950200,109.760002
"750",110.209999,110.389999,108.93,110.269997,316300,110.269997
"751",109.879997,110.190002,107.480003,108.019997,596700,108.019997
"752",107.410004,108.910004,106.720001,107.199997,303100,107.199997
"753",107.360001,107.650002,106.57,107.57,440500,107.57
"754",108.230003,108.709999,106.110001,108.449997,362600,108.449997
"755",109.199997,109.610001,108.440002,108.470001,339100,108.470001
"756",107.459999,108.139999,106.269997,106.449997,437900,106.449997
"757",106.660004,107.260002,105.669998,105.809998,329100,105.809998
"758",105.629997,106.959999,105.5,106.870003,416300,106.870003
"759",106.809998,107.040001,106.410004,106.410004,232800,106.410004
"760",107.220001,109.989998,106.870003,109.330002,1030900,109.330002
"761",109.68,111.089996,109.540001,110.879997,560100,110.879997
"762",110.900002,110.949997,108.5,108.589996,262700,108.589996
"763",107.510002,108.129997,106.360001,106.68,299500,106.68
"764",107.290001,108.169998,106.660004,107.510002,714500,107.510002
"765",106.75,108.010002,106.5,107.480003,305400,107.480003
"766",108.559998,109.120003,107.830002,108.559998,413400,108.559998
"767",109.220001,110.050003,108.690002,109.889999,229100,109.889999
"768",110.330002,111.580002,110.330002,110.989998,297400,110.989998
"769",110,111.540001,109.550003,110.43,504600,110.43
"770",110.720001,112.169998,110.220001,111.449997,263000,111.449997
"771",110.93,112.059998,110.610001,110.870003,259800,110.870003
"772",110.309998,111.769997,109.940002,111.07,133600,111.07
"773",112.269997,112.5,110.349998,112.43,183600,112.43
"774",113.129997,114.059998,112.82,113.980003,344300,113.980003
"775",114.18,115.510002,113.989998,114.099998,413400,114.099998
"776",114.050003,115.389999,113.830002,115.309998,281300,115.309998
"777",115.910004,116.720001,115.010002,116.589996,316900,116.589996
"778",116.709999,117.32,115.959999,117.309998,357300,117.309998
"779",117.269997,117.860001,116.050003,116.440002,265100,116.440002
"780",117.010002,117.019997,115.040001,115.910004,297700,115.910004
"781",116.639999,116.980003,115.720001,115.959999,214900,115.959999
"782",116.040001,117.910004,116.019997,117.410004,3e+05,117.410004
"783",117.739998,118.120003,116.919998,117.93,411000,117.93
"784",119.400002,119.589996,118.160004,118.709999,260400,118.709999
"785",118.93,119.269997,117.519997,118.720001,220900,118.720001
"786",118.559998,118.919998,116.82,117.370003,434100,117.370003
"787",117.25,118.110001,116,116.910004,395800,116.910004
"788",116.809998,116.809998,115.980003,116.769997,300700,116.769997
"789",116.650002,116.650002,115.43,115.489998,389500,115.489998
"790",116.25,116.25,115.5,116.099998,335800,116.099998
"791",116.25,116.519997,115.800003,115.940002,330300,115.940002
"792",116.629997,116.949997,115.949997,116.709999,518900,116.709999
"793",116.339996,117.239998,116.230003,117.190002,297500,117.190002
"794",116.989998,117.720001,116.290001,117.379997,220600,117.379997
"795",116.959999,117.660004,116.470001,116.959999,235500,116.959999
"796",116.910004,116.910004,115.93,116.470001,167800,116.470001
"797",117.300003,117.980003,116.440002,117.690002,187300,117.690002
"798",117.339996,117.730003,116.290001,117,192800,117
"799",116.830002,117.900002,116.550003,117.309998,158000,117.309998
"800",117.57,117.57,116.269997,117.110001,202600,117.110001
"801",116.910004,116.910004,116.209999,116.82,154900,116.82
"802",116.110001,116.669998,114.220001,114.510002,399800,114.510002
"803",114.550003,114.959999,114.25,114.540001,280200,114.540001
"804",114.269997,115.209999,114,114.779999,213200,114.779999
"805",114.93,115.690002,114.25,115.5,188800,115.5
"806",114.809998,115.169998,114.089996,114.239998,201700,114.239998
"807",114.129997,115.669998,114.129997,115.220001,170900,115.220001
"808",115,116.099998,114.529999,115.919998,214700,115.919998
"809",115.709999,116.440002,115.370003,115.470001,238300,115.470001
"810",114.650002,115.32,113.480003,113.489998,264800,113.489998
"811",111.459999,113.480003,111.32,112.940002,278500,112.940002
"812",112.970001,113.660004,112.510002,112.75,192000,112.75
"813",112.970001,113.339996,112.040001,112.559998,286700,112.559998
"814",113.260002,113.849998,111.209999,111.559998,269800,111.559998
"815",111.779999,113.290001,111.5,112.970001,236700,112.970001
"816",112.5,112.980003,111.730003,112.379997,265900,112.379997
"817",113.120003,113.389999,111.5,112.480003,178200,112.480003
"818",112.879997,114.139999,112.709999,113.980003,153000,113.980003
"819",115.019997,115.349998,114.330002,114.779999,198300,114.779999
"820",114.949997,115.489998,114.07,115.209999,240900,115.209999
"821",114.849998,115.730003,114.57,114.709999,187100,114.709999
"822",115.330002,115.489998,114.330002,114.589996,213600,114.589996
"823",116.059998,116.550003,115.129997,115.849998,193500,115.849998
"824",116.139999,116.400002,115.349998,115.75,206100,115.75
"825",115.339996,117.519997,114.919998,117.050003,360000,117.050003
"826",117.5,117.580002,116.510002,117.110001,272000,117.110001
"827",116.5,117.18,115.559998,116.400002,558800,116.400002
"828",115.919998,116.629997,115.120003,115.57,284800,115.57
"829",115.349998,115.980003,113.959999,113.989998,946600,113.989998
"830",113.910004,115.019997,113.779999,114.599998,393000,114.599998
"831",114.959999,115.669998,114.620003,115.650002,172200,115.650002
"832",114.900002,116.160004,114.790001,115.669998,238600,115.669998
"833",115.129997,115.93,114.260002,115.400002,283100,115.400002
"834",115.709999,117.360001,115.150002,116.989998,332100,116.989998
"835",115.980003,116.110001,114.389999,115.629997,246700,115.629997
"836",115.150002,115.150002,113.400002,114.220001,302400,114.220001
"837",114.260002,116.190002,113.949997,115.830002,298500,115.830002
"838",114.720001,115.68,114.279999,115.379997,217100,115.379997
"839",115.019997,115.639999,114.220001,114.32,252400,114.32
"840",115.010002,115.010002,113.349998,113.739998,284700,113.739998
"841",114.309998,116.029999,113.870003,115.970001,160100,115.970001
"842",114.959999,117.040001,114.93,116.879997,190400,116.879997
"843",116.379997,117.269997,115.879997,117.099998,175100,117.099998
"844",116.629997,117.589996,116.330002,116.75,212700,116.75
"845",117.82,118.910004,117.129997,118.889999,237500,118.889999
"846",118.190002,119.690002,117.989998,119.589996,237200,119.589996
"847",119.769997,119.910004,118.650002,118.690002,318000,118.690002
"848",118.660004,119.620003,118.330002,119.190002,169500,119.190002
"849",119.790001,121.610001,119.669998,120.970001,253400,120.970001
"850",120.169998,121.139999,119.720001,120.870003,202200,120.870003
"851",113.440002,119.540001,112.889999,114.540001,1109200,114.540001
"852",117.029999,117.029999,115.470001,116.849998,621500,116.849998
"853",117.309998,117.330002,115.779999,115.910004,460500,115.910004
"854",115.779999,116.82,115.610001,116.18,248700,116.18
"855",116.080002,116.650002,115.370003,115.459999,196800,115.459999
"856",115.68,116.769997,115.480003,116.199997,229000,116.199997
"857",116.599998,117.25,116.050003,116.68,263800,116.68
"858",116.440002,116.919998,115.75,116.239998,252500,116.239998
"859",115.870003,116.699997,115.5,116.18,195300,116.18
"860",116.330002,116.489998,115.480003,115.800003,192300,115.800003
"861",116.389999,116.739998,115.199997,115.339996,291200,115.339996
"862",115.290001,117.389999,115.290001,116.57,214200,116.57
"863",116.07,116.440002,115.440002,115.510002,224800,115.510002
"864",115.269997,116.5,115.099998,116.389999,267400,116.389999
"865",115.940002,117.400002,115.440002,117.389999,288700,117.389999
"866",117.339996,118.199997,117.059998,117.870003,215200,117.870003
"867",118.099998,119.150002,117.470001,119.120003,348400,119.120003
"868",118.940002,119.43,118.379997,118.940002,204900,118.940002
"869",118.410004,118.660004,117.610001,118.330002,129500,118.330002
"870",118.190002,118.839996,117.559998,118.279999,150700,118.279999
"871",118.190002,118.870003,117.510002,118.660004,201900,118.660004
"872",118.980003,119.889999,118.190002,119.82,205900,119.82
"873",120.489998,120.989998,118.099998,118.440002,277900,118.440002
"874",118.410004,119.169998,118.18,118.82,268500,118.82
"875",118.940002,119.379997,118.029999,118.379997,203100,118.379997
"876",118.25,118.68,117.360001,117.480003,158500,117.480003
"877",117.75,118.720001,117.029999,118.260002,246400,118.260002
"878",117.459999,118.18,115.599998,115.949997,413100,115.949997
"879",115.559998,116.480003,114.629997,115.599998,277700,115.599998
"880",115.660004,116.699997,115.330002,116.18,367600,116.18
"881",117.470001,117.489998,116.589996,117.349998,331400,117.349998
"882",117.540001,117.769997,115.779999,116.099998,513400,116.099998
"883",115.25,115.839996,115,115.330002,693100,115.330002
"884",115.160004,115.599998,114.489998,114.580002,351300,114.580002
"885",114.330002,114.970001,114.260002,114.290001,537200,114.290001
"886",115,115.330002,113.900002,114.580002,529200,114.580002
"887",114.879997,115.779999,114.879997,115.360001,290700,115.360001
"888",115.160004,116.489998,114.290001,114.599998,382600,114.599998
"889",114.449997,114.849998,113,114.830002,571100,114.830002
"890",114.510002,115.110001,113.870003,114.529999,421500,114.529999
"891",114.75,115.089996,113.690002,113.690002,863300,113.690002
"892",114.300003,114.660004,113.839996,114.529999,480300,114.529999
"893",114.93,116.019997,114.830002,115.540001,194000,115.540001
"894",116,116.160004,114.900002,115.309998,250200,115.309998
"895",115.440002,115.839996,115.110001,115.57,176600,115.57
"896",115.5,116.040001,115.239998,115.779999,236200,115.779999
"897",116.860001,117.57,115.790001,116.169998,253800,116.169998
"898",115.279999,116.230003,114.809998,114.879997,381600,114.879997
"899",115.059998,115.660004,113.980003,115.050003,516700,115.050003
"900",115.120003,115.529999,114.279999,114.75,394700,114.75
"901",115.080002,116.410004,114.949997,116.059998,363600,116.059998
"902",116.040001,116.889999,114.970001,115.910004,437000,115.910004
"903",116.199997,116.730003,114.980003,116.010002,364700,116.010002
"904",116.010002,116.489998,114.57,115.419998,255100,115.419998
"905",115.889999,116.400002,114.830002,115.019997,401900,115.019997
"906",115.07,116.690002,115.07,116.550003,541100,116.550003
"907",116.709999,117.949997,115.849998,117.720001,423600,117.720001
"908",117.830002,118.550003,117.529999,118.400002,406400,118.400002
"909",117.82,120.720001,117.120003,120.089996,806400,120.089996
"910",120.290001,120.739998,118.07,119.620003,552200,119.620003
"911",119.550003,119.800003,118.690002,119.589996,360700,119.589996
"912",119.029999,119.290001,117.379997,118.120003,448900,118.120003
"913",117.529999,117.709999,115.879997,116.360001,489500,116.360001
"914",116.589996,117.410004,115.730003,115.82,430600,115.82
"915",115.989998,116.510002,111.029999,115.18,1587700,115.18
"916",114.139999,117.449997,113.900002,115.5,840300,115.5
"917",116.110001,118.370003,115.620003,117.470001,460900,117.470001
"918",115.629997,117.769997,115.629997,117.059998,340000,117.059998
"919",116.970001,117.739998,115.5,115.900002,557800,115.900002
"920",116.07,116.769997,115.5,116.449997,457100,116.449997
"921",115.57,117.199997,115.010002,116.480003,522000,116.480003
"922",113.279999,115.540001,111.75,114.760002,1143500,114.760002
"923",115,116.82,115,116.330002,474000,116.330002
"924",115.919998,116.160004,115.139999,116.050003,560100,116.050003
"925",115.620003,117,115.309998,115.690002,594900,115.690002
