"","PRU.Open","PRU.High","PRU.Low","PRU.Close","PRU.Volume","PRU.Adjusted"
"904",90.970001,91.190002,89.839996,90.730003,1804600,87.197035
"905",90.43,90.870003,88.32,88.529999,2074200,85.082698
"906",89.209999,89.860001,88.720001,89.669998,1574000,86.178306
"907",90.029999,91.050003,89.709999,91.029999,1959600,87.485349
"908",90.519997,90.989998,89.940002,90.360001,1715800,86.84144
"909",90.279999,90.790001,89.900002,90.230003,2348000,86.716505
"910",90.580002,91.089996,89.699997,90.129997,1676300,86.620393
"911",90.050003,90.529999,89.059998,89.510002,1710300,86.02454
"912",88.629997,88.800003,87.019997,87.510002,3179700,84.102419
"913",86.82,87.330002,84.349998,84.360001,3546000,81.075076
"914",84.43,84.809998,82.309998,83.389999,3138800,80.142846
"915",83.830002,85,83.800003,84.459999,1945100,81.171181
"916",83.629997,84.550003,83.25,83.82,2438400,80.556103
"917",84.779999,85.519997,84.300003,85.209999,1489200,81.891977
"918",83.739998,85.5,83.349998,84.389999,2228800,81.103907
"919",84.419998,84.790001,80.349998,80.449997,3285100,77.317326
"920",81.169998,82.959999,81.010002,82.519997,2494100,79.306721
"921",82.199997,82.970001,81.07,82.720001,3304900,79.498938
"922",81.720001,82.269997,79.540001,82.25,7595800,79.047238
"923",82.540001,83.610001,81.739998,83.410004,4464100,80.162072
"924",83.339996,83.669998,82.279999,82.790001,1975000,79.566212
"925",82.949997,84.870003,82.510002,84.529999,2866700,81.238455
"926",84.529999,85.339996,83.910004,84.339996,1793400,81.055851
"927",83.559998,84.660004,83.110001,84.620003,2172700,81.324954
"928",84.379997,85.230003,84.220001,84.989998,1964500,81.680542
"929",84.870003,85.669998,84.790001,85.410004,2169800,82.084193
"930",85.160004,87.029999,84.169998,84.279999,2672900,80.99819
"931",84.309998,84.910004,83.110001,84.489998,2942100,81.200012
"932",83.959999,84.400002,83.699997,83.93,1677000,81.171002
"933",83.870003,85.370003,83.720001,84.959999,1950300,82.167142
"934",84.580002,84.910004,83.889999,84.120003,1982100,81.354758
"935",84.260002,84.610001,83.5,84.160004,1443300,81.393444
"936",83.980003,84.480003,83.169998,84.160004,1994100,81.393444
"937",84.389999,85.489998,83.980003,84.580002,2297300,81.799636
"938",83.519997,83.800003,82.589996,82.989998,2393300,80.261899
"939",84.190002,85.620003,84.190002,85.330002,2806300,82.524981
"940",85.339996,86.43,85,86,2781000,83.172955
"941",86.389999,87.330002,86.389999,86.769997,2276000,83.91764
"942",87.949997,89.769997,87.93,88.580002,4372000,85.668145
"943",88.089996,89.080002,87.739998,88.349998,2147500,85.445703
"944",88.540001,88.650002,87.080002,87.449997,2014900,84.575287
"945",86.709999,86.830002,85.709999,86.400002,2517200,83.559807
"946",86.849998,87.019997,84.120003,84.370003,2632100,81.59654
"947",84.169998,85.040001,83.660004,83.730003,2099100,80.977579
"948",84.220001,84.959999,83.730003,83.919998,2178200,81.161328
"949",83.959999,84.989998,83.959999,84.879997,2468100,82.08977
"950",84.959999,86.410004,84.709999,85.610001,2701000,82.795776
"951",85.470001,87.75,85.410004,87.690002,3206500,84.807403
"952",88.489998,89.309998,86.839996,86.839996,4106600,83.985338
"953",87.339996,88.25,86.419998,86.910004,1997000,84.053044
"954",87.389999,87.870003,86.839996,87.199997,2189100,84.333505
"955",87.629997,88,85.160004,85.18,2756600,82.379911
"956",84.919998,85.139999,82.510002,83.309998,3613300,80.57138
"957",83.830002,84.620003,82.699997,83.589996,2714300,80.842174
"958",84.339996,84.989998,84.300003,84.650002,2220000,81.867334
"959",85.040001,85.970001,84.849998,85.82,2111500,82.998872
"960",85.849998,86.82,85.790001,86.32,2096000,83.482435
"961",86.480003,86.830002,85.800003,86.5,2195400,83.656519
"962",87.370003,87.699997,84.25,84.330002,3366700,81.557854
"963",84.150002,84.199997,81.160004,81.169998,3680700,78.501728
"964",81.120003,81.629997,80.410004,81.110001,3521000,78.443703
"965",81.620003,82.330002,80.510002,82.220001,2294900,79.517215
"966",82.25,82.25,79.279999,79.43,3381400,76.818928
"967",78.510002,79.330002,77.440002,77.610001,4688500,75.058757
"968",78.099998,78.709999,77.400002,78.400002,3706100,75.822788
"969",78.720001,79.330002,77.339996,78.610001,3930900,76.025884
"970",79.470001,80.129997,78.709999,80.089996,3318700,77.457229
"971",80,81.349998,80,80.919998,2738400,78.259946
"972",80.790001,81.160004,80.550003,81,1667600,78.337318
"973",81.059998,82.730003,80.779999,82.279999,2623600,79.57524
"974",82.150002,82.599998,81.669998,82.129997,1388100,79.430169
"975",82.75,82.75,81.330002,81.910004,1795100,79.217407
"976",81.330002,81.830002,80.300003,80.68,2365600,78.027838
"977",81.199997,81.400002,78.519997,79.830002,2451600,77.205781
"978",80.290001,81.040001,80.040001,80.739998,2360200,78.085863
"979",80.610001,80.800003,80.029999,80.68,2644500,78.027838
"980",80.660004,81.709999,80.339996,81.169998,1707500,78.501728
"981",80.5,83,80.489998,82.050003,3278500,79.352805
"982",81.309998,82.540001,80.730003,82.360001,2519800,79.652612
"983",82.050003,82.089996,80.110001,80.110001,2874900,77.476575
"984",80.599998,81.089996,79.639999,80.900002,2342300,78.240607
"985",81.410004,84.5,80.900002,83.25,4298100,80.513355
"986",83.139999,83.790001,82.5,83.75,2108800,80.996918
"987",84.389999,84.93,83.919998,84.809998,2039100,82.022071
"988",84.93,85.150002,84.260002,84.459999,1609900,81.683578
"989",84.309998,84.330002,82.330002,82.440002,2162300,79.729984
"990",81.970001,81.989998,78.900002,79.980003,4903600,77.350851
"991",80,80.190002,79.099998,79.599998,2859600,76.983338
"992",80.110001,81.099998,79.669998,80.970001,2774200,78.308305
"993",80.93,81.050003,79.779999,80.309998,2040700,77.669998
"994",80.730003,81.800003,80.699997,81.089996,2456900,78.424356
"995",80.580002,81.760002,80.400002,81.459999,1838900,79.300499
"996",81.400002,81.93,81.150002,81.720001,1400300,79.553609
"997",81.900002,83.389999,81.75,83.110001,2490400,80.906759
"998",82.779999,83.050003,81.809998,81.839996,2149700,79.670423
"999",82.059998,82.25,81.419998,82.129997,1847300,79.952736
"1000",81.93,82.709999,81.699997,82.160004,1534100,79.981947
"1001",82.440002,84.120003,82.089996,84.019997,2270900,81.792632
"1002",83.730003,86.080002,83.730003,86.029999,4598100,83.749349
"1003",87.379997,89.300003,87.379997,88.089996,5312000,85.754736
"1004",87.669998,88.610001,87.169998,88.309998,4976600,85.968905
"1005",88.43,89.650002,88.339996,89.349998,2850000,86.981335
"1006",88.949997,90.010002,88.779999,89.43,2140500,87.059216
"1007",88.540001,89.779999,88.540001,89.57,1473800,87.195504
"1008",88.970001,89.610001,88.68,88.860001,1757200,86.504327
"1009",89.82,90.099998,87.910004,88.43,3354500,86.085726
"1010",88.660004,89.269997,87.629997,88.139999,2723700,85.803413
"1011",87.919998,88.470001,87.669998,88.059998,1539800,85.725532
"1012",87.75,89.489998,87.690002,89.360001,2137000,86.991072
"1013",89.360001,90.550003,88.830002,90.519997,3474200,88.120317
"1014",90.519997,90.519997,89.139999,90.010002,2125100,87.623842
"1015",90.580002,91.269997,90.139999,91.099998,2698000,88.684943
"1016",90.980003,91.029999,90.059998,90.519997,1849000,88.120317
"1017",90.089996,90.959999,89.300003,89.470001,1661600,87.098157
"1018",88.919998,89.400002,88.43,89.230003,2329400,86.864521
"1019",89.050003,89.260002,87.769997,89.139999,1856300,86.776903
"1020",88.800003,89.029999,88.300003,88.989998,3663900,86.630878
"1021",88.989998,89.910004,88.580002,88.769997,2060400,86.416709
"1022",89.230003,90.690002,89.220001,90.169998,2274700,87.779597
"1023",90,90.860001,89.830002,90.089996,1881700,87.701716
"1024",90.889999,91.879997,90.889999,91.510002,1550900,89.084077
"1025",91.029999,91.209999,90.25,90.5,1755300,88.10085
"1026",90.370003,90.5,89.019997,89.379997,2394200,87.010539
"1027",89.410004,90.349998,89.410004,89.599998,1790900,87.224708
"1028",88.309998,88.889999,87.519997,88.790001,2365000,86.436183
"1029",88.589996,89.870003,88.389999,89.720001,1865400,87.341529
"1030",90.589996,91.25,90.519997,90.610001,1883600,88.207935
"1031",90.599998,91.209999,89.970001,90.639999,1708500,88.237138
"1032",90.809998,91.18,90.339996,90.849998,1446100,88.44157
"1033",90.349998,91.239998,89.169998,89.32,1827100,86.952132
"1034",89.739998,90.93,89.440002,90.739998,1583600,88.334486
"1035",90.080002,90.639999,89.669998,90.330002,2371000,87.935359
"1036",90.849998,91.139999,90.470001,90.760002,1713100,88.35396
"1037",90.68,90.910004,89.849998,90.300003,1435900,87.906155
"1038",90.470001,90.489998,89.5,89.82,2270700,87.438877
"1039",89.5,89.830002,88.169998,88.919998,2807600,86.562734
"1040",88.639999,89.080002,87.220001,88.980003,3474900,86.621149
"1041",88.779999,89.07,87.410004,87.540001,2047800,85.219321
"1042",88.389999,89.410004,87.959999,89.160004,2924200,86.796377
"1043",88.480003,88.760002,86.970001,86.970001,2813500,84.664432
"1044",86.559998,87.260002,85.459999,85.849998,3335400,83.57412
"1045",86.010002,86.410004,85.260002,86.089996,2648200,83.807756
"1046",85.980003,86.110001,85,85.75,3016700,83.476773
"1047",85.32,86.82,84.669998,86.57,2573400,84.275034
"1048",87.610001,90.360001,86.059998,86.410004,3554800,84.11928
"1049",86.269997,87.599998,85.580002,87.519997,2483200,85.199847
"1050",88.07,88.07,87.040001,87.190002,1609800,84.878601
"1051",87.019997,87.879997,86.93,87.449997,1490200,85.131703
"1052",87.800003,88.220001,87.510002,87.82,1577500,85.491897
"1053",87.589996,88.5,87.589996,88.459999,1337300,86.11493
"1054",88.980003,89,86.879997,87.860001,1690900,85.530837
"1055",88.290001,89.879997,88.290001,89.550003,2646500,87.176038
"1056",89.68,89.889999,89.220001,89.260002,1713000,86.893725
"1057",89.199997,89.790001,89,89.290001,2924200,86.922928
"1058",89.370003,90.400002,88.82,90.120003,2991100,87.730927
"1059",89.32,89.720001,88.57,88.650002,1457000,86.810431
"1060",89.139999,90.269997,89.139999,89.75,1454900,87.887603
"1061",89.629997,90.360001,89.629997,90.07,2345700,88.200963
"1062",90.230003,90.699997,90.07,90.470001,1889600,88.592664
"1063",89.800003,89.879997,88.769997,89.059998,2134000,87.211919
"1064",89.550003,90.040001,89.400002,89.699997,1580700,87.838638
"1065",90.019997,90.459999,89.099998,89.779999,2444500,87.916979
"1066",90.410004,90.489998,89.379997,89.660004,1853200,87.799474
"1067",89.919998,90.279999,89.07,89.290001,1701700,87.437149
"1068",89.050003,89.589996,88.389999,89.239998,2033500,87.388184
"1069",88.940002,89.650002,88.5,89.139999,1524000,87.290261
"1070",88.919998,88.919998,88.07,88.25,1892400,86.41873
"1071",88.599998,89.510002,88.349998,89.370003,1854600,87.515491
"1072",88.639999,89.599998,88.629997,89.440002,1433100,87.584038
"1073",89.580002,91.029999,89.400002,90.940002,2821000,89.052912
"1074",90.620003,90.809998,89.970001,90.360001,2042800,88.484946
"1075",89.970001,91.489998,89.970001,90.93,1866700,89.043117
"1076",91.18,91.650002,90.370003,90.82,3279500,88.935399
"1077",91.080002,93.489998,91.010002,92.949997,3279800,91.021197
"1078",93.43,94.300003,92.699997,93.160004,3659400,91.226846
"1079",92.529999,92.879997,91.709999,91.879997,2046100,89.973401
"1080",91.779999,92.379997,90.800003,90.949997,2112400,89.062699
"1081",91.150002,91.699997,90.769997,91.480003,2306300,89.581707
"1082",91.309998,91.519997,89.5,89.639999,2249800,87.779885
"1083",90,90.489998,89.190002,90.050003,1948300,88.181381
"1084",88.879997,89.519997,88.449997,89.099998,1550500,87.25109
"1085",89.150002,89.580002,87.940002,87.940002,2411000,86.115165
"1086",87.660004,87.889999,85.629997,85.690002,3286300,83.911854
"1087",85.68,86.459999,85.010002,86.139999,2014100,84.352513
"1088",87.019997,87.669998,86.510002,87.040001,2407600,85.233839
"1089",87.440002,87.489998,86.239998,86.760002,1762300,84.959651
"1090",86.290001,86.589996,84.699997,84.739998,2342300,82.981563
"1091",85,85.860001,83.739998,85.75,2316500,83.970607
"1092",85.610001,85.650002,82.919998,83.379997,4286700,81.649784
"1093",83.279999,83.68,81.93,82.150002,2776400,80.445312
"1094",82.540001,82.900002,80.099998,80.209999,2985300,78.545566
"1095",80.449997,81.300003,80.010002,80.25,2870300,78.584737
"1096",78.889999,78.980003,75.889999,77.860001,5080800,76.244332
"1097",76.160004,79.459999,76.019997,78.82,3805600,77.184411
"1098",79.739998,81.540001,79.629997,81.059998,3523900,79.377926
"1099",80.709999,81.07,79.919998,81,2177100,79.319174
"1100",81.75,83.620003,81.589996,83.620003,2642000,81.884809
"1101",83.589996,83.800003,82.370003,82.379997,2105700,80.670535
"1102",83.510002,84.160004,82.949997,83.25,2722000,81.522484
"1103",83.199997,84.620003,82.940002,84.580002,2231300,82.824887
"1104",84.139999,85.160004,83.68,84.800003,2491800,83.040323
"1105",85.239998,86.940002,85.150002,86.790001,2658000,84.989027
"1106",86.889999,87.480003,85.779999,86.699997,1958600,84.900891
"1107",86.550003,87.739998,86.120003,87.489998,1661800,85.674498
"1108",88.739998,89.260002,88.120003,88.540001,3404100,86.702713
"1109",88.550003,89.099998,87.720001,87.879997,2069700,86.056405
"1110",87.879997,88.480003,87.510002,88.040001,2240000,86.213088
"1111",89.07,89.169998,88.25,88.910004,2245600,87.065038
"1112",85.970001,86.400002,84.040001,85.029999,4873400,83.265546
"1113",84.889999,85.440002,84.239998,85.330002,2883400,83.559324
"1114",85.519997,86.540001,85.25,86.540001,2657600,84.744215
"1115",86.650002,86.82,86.029999,86.110001,1741000,84.323137
"1116",85.459999,86,85.199997,85.260002,3417300,83.490777
"1117",85.089996,85.550003,83.809998,84.529999,3122200,82.775922
"1118",84.529999,85.050003,83.82,83.980003,2840600,82.237339
"1119",83.519997,84.099998,83.050003,83.809998,2081900,82.070861
"1120",83.879997,84.690002,83.809998,84,1965300,82.256921
"1121",84.169998,84.349998,83.610001,84.150002,1769000,82.40381
"1122",83.360001,84.25,83.129997,84.050003,1960200,82.305886
"1123",84.690002,84.860001,84.169998,84.580002,2837800,83.400404
"1124",84.870003,85.93,84.709999,85.910004,3077400,84.711857
"1125",85.839996,86.290001,85.269997,85.489998,3500100,84.297709
"1126",85.739998,85.910004,85.029999,85.779999,1827900,84.583665
"1127",85.900002,86.449997,84.830002,84.980003,961300,83.794827
"1128",84.870003,84.870003,83.620003,83.709999,3561900,82.542535
"1129",84.260002,85.279999,84.25,85.279999,2746200,84.090638
"1130",86.019997,86.82,85.129997,86.650002,2861000,85.441534
"1131",86.410004,86.980003,85.730003,86.900002,2436800,85.688048
"1132",87.730003,89.860001,87.620003,88.339996,4755800,87.10796
"1133",88.260002,89.290001,87.849998,88.260002,2396300,87.029081
"1134",87.040001,88.260002,86.43,88.169998,2499300,86.940332
"1135",88.110001,88.449997,86.089996,86.379997,3151700,85.175296
"1136",86.540001,90.949997,86.540001,89.790001,7259700,88.537742
"1137",89.379997,89.379997,86.57,86.660004,4528700,85.451397
"1138",87.620003,87.970001,85.5,85.620003,3251800,84.425901
"1139",85.050003,87.120003,84.339996,84.739998,3062500,83.558169
"1140",85.269997,86.760002,84.720001,86.75,3247100,85.540138
"1141",87.75,89.940002,87.75,89.93,3417200,88.675789
"1142",89.589996,90.5,88.629997,89.800003,5481400,88.547604
"1143",90,90.309998,89.610001,90.279999,1820600,89.020906
"1144",90.589996,92.139999,90.5,91.480003,2056500,90.204174
"1145",91.730003,91.93,91.07,91.449997,751000,90.174587
"1146",91.5,91.699997,91.010002,91.230003,917300,89.957661
"1147",90.849998,92.099998,90.739998,91.669998,1611700,90.391519
"1148",91.07,92.110001,90.900002,91.580002,1306300,90.302778
"1149",92.040001,92.25,90.389999,90.459999,1367800,89.198396
"1150",91.010002,91.349998,89.199997,90.110001,1696100,88.853278
"1151",89.699997,89.699997,86.730003,87.25,2665400,86.033165
"1152",87.010002,87.279999,84.690002,85.440002,3957500,84.248411
"1153",86.300003,86.870003,85.110001,85.489998,2585600,84.297709
"1154",86.389999,87.550003,86.32,86.860001,2172500,85.648605
"1155",86.989998,87.160004,85.099998,85.32,1923100,84.130081
"1156",85.5,85.739998,83.800003,84.209999,2397000,83.035562
"1157",85.190002,85.970001,82.57,83.379997,2815500,82.217135
"1158",81.660004,82.300003,80.25,81.18,3378200,80.047821
"1159",81.32,81.849998,79.760002,79.779999,2814400,78.667344
"1160",79.589996,81.099998,79.18,81,2093700,79.870331
"1161",81.059998,81.449997,79.550003,80.510002,3176500,79.387167
"1162",80.010002,80.839996,79.510002,80.599998,3002400,79.475908
"1163",81,82.330002,80.169998,82.220001,3303500,81.073317
"1164",81.919998,82.059998,80.650002,80.690002,2403200,79.564657
"1165",80.269997,80.970001,79.900002,80.75,3760300,79.623817
"1166",79.449997,80.059998,79.160004,79.470001,2504600,78.36167
"1167",80.099998,80.099998,76.93,76.989998,3260400,75.916254
"1168",77.230003,77.889999,76.260002,76.959999,4348700,75.886674
"1169",75.93,77.440002,75.75,75.879997,4938500,74.821734
"1170",76.379997,78.459999,75.919998,78.120003,5278200,77.0305
"1171",78.529999,80.169998,78.529999,80.089996,3701300,78.973019
"1172",79.879997,80.919998,79.760002,79.889999,3333700,78.775811
"1173",75.050003,77.480003,74.510002,75.32,9818900,74.269547
"1174",76.889999,79.269997,76.360001,77.800003,5743600,76.714963
"1175",77.029999,77.730003,76.849998,77.260002,3375100,76.182493
"1176",78.260002,78.379997,77.019997,78.080002,2898800,76.991056
"1177",77.919998,79.690002,77.5,79.190002,3138100,78.085576
"1178",79.010002,79.75,78.410004,78.699997,3507300,77.602405
"1179",78.639999,80.57,78.510002,80.330002,4656500,79.209677
"1180",80.129997,81.269997,80.019997,80.949997,3767600,79.821025
"1181",80.5,81.040001,79.309998,79.559998,2447500,78.450411
"1182",79.089996,80.419998,78.75,80.300003,2657800,79.180096
"1183",79.239998,80.849998,78.860001,80.809998,4257800,80.26271
"1184",80.25,80.489998,79.800003,80.419998,3219400,79.875352
"1185",80.419998,82.010002,80.389999,81.529999,3061800,80.977835
"1186",81.5,81.779999,80.709999,80.870003,1913100,80.322309
"1187",81.029999,81.489998,80.510002,81.110001,1965400,80.560682
"1188",81.68,82.220001,80.800003,80.849998,2240900,80.30244
"1189",80.849998,82.199997,80.660004,82.150002,2404800,81.593639
"1190",81.489998,82.199997,80.970001,81.5,2072900,80.94804
"1191",80.919998,81.18,79.889999,80.599998,1852400,80.054134
"1192",80.75,81.25,80.019997,81.010002,2189900,80.46136
"1193",81.389999,83.839996,81.32,82.599998,4721800,82.040588
"1194",82.379997,83.040001,81.910004,82.639999,2275800,82.080318
"1195",80.959999,81.059998,79.839996,79.870003,3372200,79.329082
"1196",80.459999,80.839996,79.809998,80.459999,1871700,79.915082
"1197",80.900002,82.389999,80.849998,82.330002,1875800,81.77242
"1198",82.129997,82.449997,80.300003,81.139999,2000700,80.590477
"1199",81.709999,83.120003,81.519997,83.07,2527900,82.507407
"1200",82.599998,82.809998,81.68,82.32,2335100,81.762486
"1201",81.949997,82.730003,80.760002,81.830002,2944600,81.275807
"1202",81.830002,81.949997,79.290001,80.209999,3191300,79.666775
"1203",80.269997,82.75,80.010002,82.68,7124700,82.120049
"1204",82.68,83.989998,81.739998,81.769997,4462800,81.216208
"1205",81.769997,81.769997,80.519997,80.580002,2296800,80.034272
"1206",80.669998,80.800003,79.379997,79.379997,2247700,78.842395
"1207",79.010002,80.599998,78.510002,80.040001,3038700,79.497929
"1208",79.75,79.93,78.779999,79.139999,1908900,78.604022
"1209",79.790001,80.830002,79.790001,80.370003,1630700,79.825695
"1210",79.830002,80.580002,79.349998,80.309998,2291600,79.766097
"1211",80.239998,80.239998,79.230003,79.449997,2282200,78.91192
"1212",79.449997,80.629997,79.169998,80.529999,2179400,79.984608
"1213",79.419998,80.669998,78.919998,80.120003,2143300,79.577389
"1214",80.150002,80.580002,79.57,79.669998,1806600,79.130432
"1215",79.959999,80.529999,79.790001,80.230003,1636300,79.686644
"1216",79.800003,81.400002,79.75,81.129997,1621800,80.580543
"1217",81.010002,81.139999,80.239998,80.339996,1809500,79.795892
"1218",80.43,81.25,80.209999,80.970001,1561800,80.42163
"1219",80.309998,81.150002,79.519997,79.910004,2422200,79.368812
"1220",80.25,80.580002,79.910004,80.080002,3205700,79.537659
"1221",80.099998,80.580002,79.419998,80.160004,1733000,79.617119
"1222",79.629997,79.769997,78.519997,79.129997,2766500,78.594088
"1223",79.699997,80.239998,79.540001,79.93,1617800,79.388673
"1224",80.139999,80.43,79.339996,79.709999,1511700,79.170162
"1225",79.910004,81.309998,79.459999,81.120003,2587800,80.570616
"1226",81.040001,81.720001,80.739998,81.309998,1687800,80.759324
"1227",81.080002,81.360001,80.349998,80.790001,1359600,80.242849
"1228",81,81.660004,80.160004,80.220001,1770900,79.67671
"1229",80.360001,81.25,79.790001,81.150002,2089400,80.600412
"1230",81.279999,82.959999,81.220001,82.519997,2922100,81.961128
"1231",82.160004,82.889999,81.32,81.599998,3291800,81.047361
"1232",82.400002,83.419998,81.989998,83.360001,2588500,82.795443
"1233",83.370003,84.440002,83.199997,84.190002,2439800,83.619824
"1234",84.260002,84.860001,83.309998,83.400002,2557200,82.835174
"1235",84.699997,84.699997,82.790001,83.699997,2521500,83.133137
"1236",85,85.580002,82.980003,85.169998,3464700,84.593183
"1237",85.470001,85.870003,84.389999,85.580002,2153800,85.00041
"1238",85.709999,87.260002,85.449997,86.769997,3336900,86.182345
"1239",86.449997,86.889999,85.860001,86.230003,2274600,85.646009
"1240",86.449997,86.779999,85.75,86.080002,2485600,85.497023
"1241",86.57,86.809998,85.959999,86.300003,1865100,85.715535
"1242",86.160004,86.279999,84.879997,85.459999,2382100,84.88122
"1243",85.370003,86.720001,85.370003,86.43,2250600,85.844652
"1244",86.760002,87.120003,85.959999,86.279999,2130600,85.695666
"1245",86.199997,86.279999,85.339996,85.639999,2111200,85.060001
"1246",85.199997,86.029999,84.959999,85.629997,1825000,85.629997
"1247",85.459999,85.889999,85.040001,85.120003,1481600,85.120003
"1248",85,85.120003,83.739998,83.970001,2320300,83.970001
"1249",84.150002,85.489998,84.120003,85.199997,1748000,85.199997
"1250",84.739998,85.169998,84.199997,85.07,1548300,85.07
"1251",85.169998,85.169998,83.730003,84.610001,2632300,84.610001
"1252",84.860001,85.209999,83.660004,84.32,1766800,84.32
"1253",84.370003,85.919998,84.239998,85.519997,2376500,85.519997
"1254",86.010002,87.449997,85.949997,86.989998,2955200,86.989998
"1255",86.279999,87.339996,86.230003,86.599998,2702900,86.599998
"1256",88.110001,89.220001,87.419998,88.239998,3527800,88.239998
"1257",88,88.620003,87.400002,87.580002,2019000,87.580002
"1258",87.589996,88.57,87.150002,87.970001,1919500,87.970001
"1259",89.690002,90.980003,88.860001,90.550003,4093400,90.550003
