"","LTD.Open","LTD.High","LTD.Low","LTD.Close","LTD.Volume","LTD.Adjusted"
"558",36.87,36.87,36.87,36.87,0,36.62
"559",36.87,36.87,36.87,36.87,0,36.62
"560",36.87,36.87,36.87,36.87,0,36.62
"561",36.87,36.87,36.87,36.87,0,36.62
"562",36.87,36.87,36.87,36.87,0,36.62
"563",36.87,36.87,36.87,36.87,0,36.62
"564",36.87,36.87,36.87,36.87,0,36.62
"565",36.87,36.87,36.87,36.87,0,36.62
"566",36.87,36.87,36.87,36.87,0,36.62
"567",36.87,36.87,36.87,36.87,0,36.62
"568",36.87,36.87,36.87,36.87,0,36.62
"569",36.87,36.87,36.87,36.87,0,36.87
"570",36.87,36.87,36.87,36.87,0,36.87
"571",36.87,36.87,36.87,36.87,0,36.87
"572",36.87,36.87,36.87,36.87,0,36.87
"573",36.87,36.87,36.87,36.87,0,36.87
"574",36.87,36.87,36.87,36.87,0,36.87
"575",36.87,36.87,36.87,36.87,0,36.87
"576",36.87,36.87,36.87,36.87,0,36.87
"577",36.87,36.87,36.87,36.87,0,36.87
"578",36.87,36.87,36.87,36.87,0,36.87
"579",36.87,36.87,36.87,36.87,0,36.87
"580",36.87,36.87,36.87,36.87,0,36.87
"581",36.87,36.87,36.87,36.87,0,36.87
"582",36.87,36.87,36.87,36.87,0,36.87
"583",36.87,36.87,36.87,36.87,0,36.87
"584",36.87,36.87,36.87,36.87,0,36.87
"585",36.87,36.87,36.87,36.87,0,36.87
"586",36.87,36.87,36.87,36.87,0,36.87
"587",36.87,36.87,36.87,36.87,0,36.87
"588",36.87,36.87,36.87,36.87,0,36.87
"589",36.87,36.87,36.87,36.87,0,36.87
"590",36.87,36.87,36.87,36.87,0,36.87
"591",36.87,36.87,36.87,36.87,0,36.87
"592",36.87,36.87,36.87,36.87,0,36.87
"593",36.87,36.87,36.87,36.87,0,36.87
"594",36.87,36.87,36.87,36.87,0,36.87
"595",36.87,36.87,36.87,36.87,0,36.87
"596",36.87,36.87,36.87,36.87,0,36.87
"597",36.87,36.87,36.87,36.87,0,36.87
"598",36.87,36.87,36.87,36.87,0,36.87
"599",36.87,36.87,36.87,36.87,0,36.87
"600",36.87,36.87,36.87,36.87,0,36.87
"601",36.87,36.87,36.87,36.87,0,36.87
"602",36.87,36.87,36.87,36.87,0,36.87
"603",36.87,36.87,36.87,36.87,0,36.87
"604",36.87,36.87,36.87,36.87,0,36.87
"605",36.87,36.87,36.87,36.87,0,36.87
"606",36.87,36.87,36.87,36.87,0,36.87
"607",36.87,36.87,36.87,36.87,0,36.87
"608",36.87,36.87,36.87,36.87,0,36.87
"609",36.87,36.87,36.87,36.87,0,36.87
"610",36.87,36.87,36.87,36.87,0,36.87
"611",36.87,36.87,36.87,36.87,0,36.87
"612",36.87,36.87,36.87,36.87,0,36.87
"613",36.87,36.87,36.87,36.87,0,36.87
"614",36.87,36.87,36.87,36.87,0,36.87
"615",36.87,36.87,36.87,36.87,0,36.87
"616",36.87,36.87,36.87,36.87,0,36.87
"617",36.87,36.87,36.87,36.87,0,36.87
"618",36.87,36.87,36.87,36.87,0,36.87
"619",36.87,36.87,36.87,36.87,0,36.87
"620",36.87,36.87,36.87,36.87,0,36.87
"621",36.87,36.87,36.87,36.87,0,36.87
"622",36.87,36.87,36.87,36.87,0,36.87
"623",36.87,36.87,36.87,36.87,0,36.87
"624",36.87,36.87,36.87,36.87,0,36.87
"625",36.87,36.87,36.87,36.87,0,36.87
"626",36.87,36.87,36.87,36.87,0,36.87
"627",36.87,36.87,36.87,36.87,0,36.87
"628",36.87,36.87,36.87,36.87,0,36.87
"629",36.87,36.87,36.87,36.87,0,36.87
"630",36.87,36.87,36.87,36.87,0,36.87
"631",36.87,36.87,36.87,36.87,0,36.87
"632",36.87,36.87,36.87,36.87,0,36.87
"633",36.87,36.87,36.87,36.87,0,36.87
"634",36.87,36.87,36.87,36.87,0,36.87
"635",36.87,36.87,36.87,36.87,0,36.87
"636",36.87,36.87,36.87,36.87,0,36.87
"637",36.87,36.87,36.87,36.87,0,36.87
"638",36.87,36.87,36.87,36.87,0,36.87
"639",36.87,36.87,36.87,36.87,0,36.87
"640",36.87,36.87,36.87,36.87,0,36.87
"641",36.87,36.87,36.87,36.87,0,36.87
"642",36.87,36.87,36.87,36.87,0,36.87
"643",36.87,36.87,36.87,36.87,0,36.87
"644",36.87,36.87,36.87,36.87,0,36.87
"645",36.87,36.87,36.87,36.87,0,36.87
"646",36.87,36.87,36.87,36.87,0,36.87
"647",36.87,36.87,36.87,36.87,0,36.87
"648",36.87,36.87,36.87,36.87,0,36.87
"649",36.87,36.87,36.87,36.87,0,36.87
"650",36.87,36.87,36.87,36.87,0,36.87
"651",36.87,36.87,36.87,36.87,0,36.87
"652",36.87,36.87,36.87,36.87,0,36.87
"653",36.87,36.87,36.87,36.87,0,36.87
"654",36.87,36.87,36.87,36.87,0,36.87
"655",36.87,36.87,36.87,36.87,0,36.87
"656",36.87,36.87,36.87,36.87,0,36.87
"657",36.87,36.87,36.87,36.87,0,36.87
"658",36.87,36.87,36.87,36.87,0,36.87
"659",36.87,36.87,36.87,36.87,0,36.87
"660",36.87,36.87,36.87,36.87,0,36.87
"661",36.87,36.87,36.87,36.87,0,36.87
"662",36.87,36.87,36.87,36.87,0,36.87
"663",36.87,36.87,36.87,36.87,0,36.87
"664",36.87,36.87,36.87,36.87,0,36.87
"665",36.87,36.87,36.87,36.87,0,36.87
"666",36.87,36.87,36.87,36.87,0,36.87
"667",36.87,36.87,36.87,36.87,0,36.87
"668",36.87,36.87,36.87,36.87,0,36.87
"669",36.87,36.87,36.87,36.87,0,36.87
"670",36.87,36.87,36.87,36.87,0,36.87
"671",36.87,36.87,36.87,36.87,0,36.87
"672",36.87,36.87,36.87,36.87,0,36.87
"673",36.87,36.87,36.87,36.87,0,36.87
"674",36.87,36.87,36.87,36.87,0,36.87
"675",36.87,36.87,36.87,36.87,0,36.87
"676",36.87,36.87,36.87,36.87,0,36.87
"677",36.87,36.87,36.87,36.87,0,36.87
"678",36.87,36.87,36.87,36.87,0,36.87
"679",36.87,36.87,36.87,36.87,0,36.87
"680",36.87,36.87,36.87,36.87,0,36.87
"681",36.87,36.87,36.87,36.87,0,36.87
"682",36.87,36.87,36.87,36.87,0,36.87
"683",36.87,36.87,36.87,36.87,0,36.87
"684",36.87,36.87,36.87,36.87,0,36.87
"685",36.87,36.87,36.87,36.87,0,36.87
"686",36.87,36.87,36.87,36.87,0,36.87
"687",36.87,36.87,36.87,36.87,0,36.87
"688",36.87,36.87,36.87,36.87,0,36.87
"689",36.87,36.87,36.87,36.87,0,36.87
"690",36.87,36.87,36.87,36.87,0,36.87
"691",36.87,36.87,36.87,36.87,0,36.87
"692",36.87,36.87,36.87,36.87,0,36.87
"693",36.87,36.87,36.87,36.87,0,36.87
"694",36.87,36.87,36.87,36.87,0,36.87
"695",36.87,36.87,36.87,36.87,0,36.87
"696",36.87,36.87,36.87,36.87,0,36.87
"697",36.87,36.87,36.87,36.87,0,36.87
"698",36.87,36.87,36.87,36.87,0,36.87
"699",36.87,36.87,36.87,36.87,0,36.87
"700",36.87,36.87,36.87,36.87,0,36.87
"701",36.87,36.87,36.87,36.87,0,36.87
"702",36.87,36.87,36.87,36.87,0,36.87
"703",36.87,36.87,36.87,36.87,0,36.87
"704",36.87,36.87,36.87,36.87,0,36.87
"705",36.87,36.87,36.87,36.87,0,36.87
"706",36.87,36.87,36.87,36.87,0,36.87
"707",36.87,36.87,36.87,36.87,0,36.87
"708",36.87,36.87,36.87,36.87,0,36.87
"709",36.87,36.87,36.87,36.87,0,36.87
"710",36.87,36.87,36.87,36.87,0,36.87
"711",36.87,36.87,36.87,36.87,0,36.87
"712",36.87,36.87,36.87,36.87,0,36.87
"713",36.87,36.87,36.87,36.87,0,36.87
"714",36.87,36.87,36.87,36.87,0,36.87
"715",36.87,36.87,36.87,36.87,0,36.87
"716",36.87,36.87,36.87,36.87,0,36.87
"717",36.87,36.87,36.87,36.87,0,36.87
"718",36.87,36.87,36.87,36.87,0,36.87
"719",36.87,36.87,36.87,36.87,0,36.87
"720",36.87,36.87,36.87,36.87,0,36.87
"721",36.87,36.87,36.87,36.87,0,36.87
"722",36.87,36.87,36.87,36.87,0,36.87
"723",36.87,36.87,36.87,36.87,0,36.87
"724",36.87,36.87,36.87,36.87,0,36.87
"725",36.87,36.87,36.87,36.87,0,36.87
"726",36.87,36.87,36.87,36.87,0,36.87
"727",36.87,36.87,36.87,36.87,0,36.87
"728",36.87,36.87,36.87,36.87,0,36.87
"729",36.87,36.87,36.87,36.87,0,36.87
"730",36.87,36.87,36.87,36.87,0,36.87
"731",36.87,36.87,36.87,36.87,0,36.87
"732",36.87,36.87,36.87,36.87,0,36.87
"733",36.87,36.87,36.87,36.87,0,36.87
"734",36.87,36.87,36.87,36.87,0,36.87
"735",36.87,36.87,36.87,36.87,0,36.87
"736",36.87,36.87,36.87,36.87,0,36.87
"737",36.87,36.87,36.87,36.87,0,36.87
"738",36.87,36.87,36.87,36.87,0,36.87
"739",36.87,36.87,36.87,36.87,0,36.87
"740",36.87,36.87,36.87,36.87,0,36.87
"741",36.87,36.87,36.87,36.87,0,36.87
"742",36.87,36.87,36.87,36.87,0,36.87
"743",36.87,36.87,36.87,36.87,0,36.87
"744",36.87,36.87,36.87,36.87,0,36.87
"745",36.87,36.87,36.87,36.87,0,36.87
"746",36.87,36.87,36.87,36.87,0,36.87
"747",36.87,36.87,36.87,36.87,0,36.87
"748",36.87,36.87,36.87,36.87,0,36.87
"749",36.87,36.87,36.87,36.87,0,36.87
"750",36.87,36.87,36.87,36.87,0,36.87
"751",36.87,36.87,36.87,36.87,0,36.87
"752",36.87,36.87,36.87,36.87,0,36.87
"753",36.87,36.87,36.87,36.87,0,36.87
"754",36.87,36.87,36.87,36.87,0,36.87
"755",36.87,36.87,36.87,36.87,0,36.87
"756",36.87,36.87,36.87,36.87,0,36.87
"757",36.87,36.87,36.87,36.87,0,36.87
"758",36.87,36.87,36.87,36.87,0,36.87
"759",36.87,36.87,36.87,36.87,0,36.87
"760",36.87,36.87,36.87,36.87,0,36.87
"761",36.87,36.87,36.87,36.87,0,36.87
"762",36.87,36.87,36.87,36.87,0,36.87
"763",36.87,36.87,36.87,36.87,0,36.87
"764",36.87,36.87,36.87,36.87,0,36.87
"765",36.87,36.87,36.87,36.87,0,36.87
"766",36.87,36.87,36.87,36.87,0,36.87
"767",36.87,36.87,36.87,36.87,0,36.87
"768",36.87,36.87,36.87,36.87,0,36.87
"769",36.87,36.87,36.87,36.87,0,36.87
"770",36.87,36.87,36.87,36.87,0,36.87
"771",36.87,36.87,36.87,36.87,0,36.87
"772",36.87,36.87,36.87,36.87,0,36.87
"773",36.87,36.87,36.87,36.87,0,36.87
"774",36.87,36.87,36.87,36.87,0,36.87
"775",36.87,36.87,36.87,36.87,0,36.87
"776",36.87,36.87,36.87,36.87,0,36.87
"777",36.87,36.87,36.87,36.87,0,36.87
"778",36.87,36.87,36.87,36.87,0,36.87
"779",36.87,36.87,36.87,36.87,0,36.87
"780",36.87,36.87,36.87,36.87,0,36.87
"781",36.87,36.87,36.87,36.87,0,36.87
"782",36.87,36.87,36.87,36.87,0,36.87
"783",36.87,36.87,36.87,36.87,0,36.87
"784",36.87,36.87,36.87,36.87,0,36.87
"785",36.87,36.87,36.87,36.87,0,36.87
"786",36.87,36.87,36.87,36.87,0,36.87
"787",36.87,36.87,36.87,36.87,0,36.87
"788",36.87,36.87,36.87,36.87,0,36.87
"789",36.87,36.87,36.87,36.87,0,36.87
"790",36.87,36.87,36.87,36.87,0,36.87
"791",36.87,36.87,36.87,36.87,0,36.87
"792",36.87,36.87,36.87,36.87,0,36.87
"793",36.87,36.87,36.87,36.87,0,36.87
"794",36.87,36.87,36.87,36.87,0,36.87
"795",36.87,36.87,36.87,36.87,0,36.87
"796",36.87,36.87,36.87,36.87,0,36.87
"797",36.87,36.87,36.87,36.87,0,36.87
"798",36.87,36.87,36.87,36.87,0,36.87
"799",39.175,39.175,39.175,39.175,0,39.175
"800",39.42,39.42,39.42,39.42,0,39.42
"801",38.965,38.965,38.965,38.965,0,38.965
"802",39.895,39.895,39.895,39.895,0,39.895
"803",39.645,39.645,39.645,39.645,0,39.645
"804",39.69,39.69,39.69,39.69,0,39.69
"805",39.36,39.36,39.36,39.36,0,39.36
"806",39.515,39.515,39.515,39.515,0,39.515
"807",39.93,39.93,39.93,39.93,0,39.93
"808",39.855,39.855,39.855,39.855,0,39.855
"809",40.115,40.115,40.115,40.115,0,40.115
"810",40.19,40.19,40.19,40.19,0,40.19
"811",39.7,39.7,39.7,39.7,0,39.7
"812",40.06,40.06,40.06,40.06,0,40.06
"813",40.28,40.28,40.28,40.28,0,40.28
"814",41.745,41.745,41.745,41.745,0,41.745
"815",41.65,41.65,41.65,41.65,0,41.65
"816",42.125,42.125,42.125,42.125,0,42.125
"817",43.52,43.52,43.52,43.52,0,43.52
"818",43.855,43.855,43.855,43.855,0,43.855
"819",43.215,43.215,43.215,43.215,0,43.215
"820",42.58,42.58,42.58,42.58,0,42.58
"821",42.925,42.925,42.925,42.925,0,42.925
"822",44.93,44.93,44.93,44.93,0,44.93
"823",45.885,45.885,45.885,45.885,0,45.885
"824",45.96,45.96,45.96,45.96,0,45.96
"825",46.1,46.1,46.1,46.1,0,46.1
"826",45.57,45.57,45.57,45.57,0,45.57
"827",44.945,44.945,44.945,44.945,0,44.945
"828",44.285,44.285,44.285,44.285,0,44.285
"829",44.06,44.06,44.06,44.06,0,44.06
"830",44.93,44.93,44.93,44.93,0,44.93
"831",43.82,43.82,43.82,43.82,0,43.82
"832",43.835,43.835,43.835,43.835,0,43.835
"833",44.225,44.225,44.225,44.225,0,44.225
"834",43.58,43.58,43.58,43.58,0,43.58
"835",42.515,42.515,42.515,42.515,0,42.515
"836",42.895,42.895,42.895,42.895,0,42.895
"837",43.44,43.44,43.44,43.44,0,43.44
"838",43.61,43.61,43.61,43.61,0,43.61
"839",43.865,43.865,43.865,43.865,0,43.865
"840",43.565,43.565,43.565,43.565,0,43.565
"841",44.06,44.06,44.06,44.06,0,44.06
"842",43.215,43.215,43.215,43.215,0,43.215
"843",42.865,42.865,42.865,42.865,0,42.865
"844",43.49,43.49,43.49,43.49,0,43.49
"845",43.875,43.875,43.875,43.875,0,43.875
"846",44.005,44.005,44.005,44.005,0,44.005
"847",43.225,43.225,43.225,43.225,0,43.225
"848",44.165,44.165,44.165,44.165,0,44.165
"849",44.05,44.05,44.05,44.05,0,44.05
"850",44.83,44.83,44.83,44.83,0,44.83
"851",45.055,45.055,45.055,45.055,0,45.055
"852",44.51,44.51,44.51,44.51,0,44.51
"853",44.3,44.3,44.3,44.3,0,44.3
"854",44.07,44.07,44.07,44.07,0,44.07
"855",44.35,44.35,44.35,44.35,0,44.35
"856",44,44,44,44,0,44
"857",44.605,44.605,44.605,44.605,0,44.605
"858",45.075,45.075,45.075,45.075,0,45.075
"859",45.14,45.14,45.14,45.14,0,45.14
"860",45.555,45.555,45.555,45.555,0,45.555
"861",45.125,45.125,45.125,45.125,0,45.125
"862",45.14,45.14,45.14,45.14,0,45.14
"863",45.485,45.485,45.485,45.485,0,45.485
"864",44.55,44.55,44.55,44.55,0,44.55
"865",43.28,43.28,43.28,43.28,0,43.28
"866",43.785,43.785,43.785,43.785,0,43.785
"867",41.74,41.74,41.74,41.74,0,41.74
"868",41.295,41.295,41.295,41.295,0,41.295
"869",42.3,42.3,42.3,42.3,0,42.3
"870",41.925,41.925,41.925,41.925,0,41.925
"871",42.015,42.015,42.015,42.015,0,42.015
"872",42.34,42.34,42.34,42.34,0,42.34
"873",43.31,43.31,43.31,43.31,0,43.31
"874",44.02,44.02,44.02,44.02,0,44.02
"875",44.13,44.13,44.13,44.13,0,44.13
"876",44.17,44.17,44.17,44.17,0,44.17
"877",44.645,44.645,44.645,44.645,0,44.645
"878",44.63,44.63,44.63,44.63,0,44.63
"879",44.315,44.315,44.315,44.315,0,44.315
"880",45.025,45.025,45.025,45.025,0,45.025
"881",45.145,45.145,45.145,45.145,0,45.145
"882",46.19,46.19,46.19,46.19,0,46.19
"883",46.335,46.335,46.335,46.335,0,46.335
"884",46.625,46.625,46.625,46.625,0,46.625
"885",46.7,46.7,46.7,46.7,0,46.7
"886",46.495,46.495,46.495,46.495,0,46.495
"887",46.085,46.085,46.085,46.085,0,46.085
"888",47.105,47.105,47.105,47.105,0,47.105
"889",47.51,47.51,47.51,47.51,0,47.51
"890",46.71,46.71,46.71,46.71,0,46.71
"891",47.745,47.745,47.745,47.745,0,47.745
"892",48.105,48.105,48.09,48.09,500,48.09
"893",48,48,48,48,0,48
"894",47.51,47.51,47.51,47.51,0,47.51
"895",47.175,47.175,47.175,47.175,0,47.175
"896",47.7,47.7,47.7,47.7,0,47.7
"897",47.825,47.825,47.825,47.825,0,47.825
"898",47.27,47.27,47.27,47.27,0,47.27
"899",47.455,47.455,47.455,47.455,0,47.455
"900",47.785,47.785,47.785,47.785,0,47.785
"901",48.02,48.02,48.02,48.02,0,48.02
"902",47.94,47.94,47.94,47.94,0,47.94
"903",47.725,47.725,47.725,47.725,0,47.725
"904",48.215,48.215,48.215,48.215,0,48.215
"905",48.295,48.295,48.295,48.295,0,48.295
"906",46.375,46.375,46.375,46.375,0,46.375
"907",45.57,45.57,45.57,45.57,0,45.57
"908",46.195,46.195,46.195,46.195,0,46.195
"909",45.095,45.095,45.095,45.095,0,45.095
"910",44.785,44.785,44.785,44.785,0,44.785
"911",44.1,44.1,44.1,44.1,0,44.1
"912",44.235,44.235,44.235,44.235,0,44.235
"913",44.215,44.215,44.215,44.215,0,44.215
"914",43.82,43.82,43.82,43.82,0,43.82
"915",44.145,44.145,44.145,44.145,0,44.145
"916",44.81,44.81,44.81,44.81,0,44.81
"917",44.65,44.65,44.65,44.65,0,44.65
"918",44.635,44.635,44.635,44.635,0,44.635
"919",44.635,44.635,44.635,44.635,0,44.635
"920",44.635,44.635,44.635,44.635,0,44.635
"921",44.635,44.635,44.635,44.635,0,44.635
"922",44.865,44.865,44.865,44.865,0,44.865
"923",44.185,44.185,44.14,44.14,0,44.14
"924",44.14,44.14,44.14,44.14,0,44.14
"925",44.14,44.14,44.14,44.14,0,44.14
"926",44.91,44.91,44.91,44.91,0,44.91
"927",44.945,44.945,44.945,44.945,0,44.945
"928",45.14,45.14,45.14,45.14,0,45.14
"929",44.8,44.8,44.8,44.8,0,44.8
"930",45.325,45.325,45.325,45.325,0,45.325
"931",44.185,44.185,44.185,44.185,0,44.185
"932",42.395,42.395,42.395,42.395,0,42.395
"933",42.155,42.155,42.155,42.155,0,42.155
"934",41.335,41.335,41.335,41.335,0,41.335
"935",41.275,41.275,41.275,41.275,0,41.275
"936",41.615,41.615,41.33,41.33,0,41.33
"937",40.76,40.76,40.76,40.76,0,40.76
"938",40.62,40.62,40.62,40.62,0,40.62
"939",40.74,40.74,40.74,40.74,0,40.74
"940",40.175,40.175,40.105,40.105,0,40.105
"941",39.89,39.89,39.89,39.89,0,39.89
"942",39.155,39.23,39.155,39.23,0,39.23
"943",38.5,39,38.5,39,0,39
"944",38.55,38.55,38.55,38.55,0,38.55
"945",38.93,38.93,38.93,38.93,0,38.93
"946",38.17,38.17,38.17,38.17,0,38.17
"947",38.81,38.81,38.81,38.81,0,38.81
"948",38.705,38.705,38.705,38.705,0,38.705
"949",37.625,37.625,37.625,37.625,0,37.625
"950",37.835,37.835,37.835,37.835,0,37.835
"951",38.27,38.27,38.27,38.27,0,38.27
"952",39.805,39.805,39.805,39.805,0,39.805
"953",40.04,40.04,40.04,40.04,0,40.04
"954",40.33,40.33,40.33,40.33,0,40.33
"955",40.805,40.805,40.805,40.805,0,40.805
"956",39.72,39.72,39.72,39.72,0,39.72
"957",39.84,39.84,39.84,39.84,0,39.84
"958",40.05,40.34,40.05,40.34,0,40.34
"959",40.645,40.645,40.645,40.645,0,40.645
"960",39.58,40.39,39.58,39.88,200,39.88
"961",38.835,38.835,38.835,38.835,0,38.835
"962",38.87,38.87,38.87,38.87,0,38.87
"963",38.85,38.85,38.85,38.85,0,38.85
"964",39,39,39,39,0,39
"965",39.605,39.605,39.605,39.605,0,39.605
"966",41.335,41.335,41.335,41.335,0,41.335
"967",40.8,40.8,40.8,40.8,0,40.8
"968",40.405,40.405,40.405,40.405,0,40.405
"969",40.625,40.625,40.625,40.625,0,40.625
"970",41.125,41.125,41.125,41.125,0,41.125
"971",41.84,41.84,41.84,41.84,0,41.84
"972",41.13,41.13,41.13,41.13,0,41.13
"973",41.05,41.05,41.05,41.05,0,41.05
"974",41.71,41.71,41.71,41.71,0,41.71
"975",41.105,41.105,41.105,41.105,0,41.105
"976",40.895,40.895,40.895,40.895,0,40.895
"977",40.84,40.84,40.84,40.84,0,40.84
"978",40.9,40.9,40.9,40.9,0,40.9
"979",41.08,41.08,41.08,41.08,0,41.08
"980",41.06,41.06,41.06,41.06,0,41.06
"981",41.24,41.24,41.24,41.24,0,41.24
"982",41.49,41.49,41.49,41.49,0,41.49
"983",42.515,42.515,42.515,42.515,0,42.515
"984",41.78,41.78,41.78,41.78,0,41.78
"985",41.52,41.52,41.425,41.425,0,41.425
"986",40.72,40.72,40.72,40.72,0,40.72
"987",40.71,40.71,40.71,40.71,0,40.71
"988",41.17,41.17,41.17,41.17,0,41.17
"989",41.16,41.16,41.16,41.16,0,41.16
"990",41.545,42.33,41.545,42.33,100,42.33
"991",42.605,42.605,42.605,42.605,0,42.605
"992",42.99,42.99,42.99,42.99,0,42.99
"993",42.3,42.3,42.3,42.3,0,42.3
"994",41.45,41.45,41.45,41.45,0,41.45
"995",41.87,41.87,41.87,41.87,0,41.87
"996",42.46,42.46,42.46,42.46,0,42.46
"997",40.1,40.1,40.1,40.1,0,40.1
"998",38.885,39.17,38.885,39.17,100,39.17
"999",39.075,39.075,39.075,39.075,0,39.075
"1000",39.225,39.225,39.225,39.225,0,39.225
"1001",39.45,39.45,39.45,39.45,0,39.45
"1002",39.45,39.45,39.45,39.45,0,39.45
"1003",39.45,39.45,39.45,39.45,0,39.45
"1004",38.95,38.95,38.95,38.95,0,38.95
"1005",39.215,39.215,39.215,39.215,0,39.215
"1006",39.205,39.205,39.205,39.205,0,39.205
"1007",39.145,39.145,39.145,39.145,0,39.145
"1008",38.89,38.89,38.89,38.89,0,38.89
"1009",39.055,39.055,39.055,39.055,0,39.055
"1010",39.265,39.265,39.265,39.265,0,39.265
"1011",39.265,39.265,39.265,39.265,0,39.265
"1012",39.075,39.075,39.075,39.075,0,39.075
"1013",39.235,39.235,39.235,39.235,0,39.235
"1014",39.345,39.345,39.345,39.345,0,39.345
"1015",38.505,38.505,38.505,38.505,0,38.505
"1016",38.255,39.9,38.255,39.9,100,39.9
"1017",40.305,40.305,40.305,40.305,0,40.305
"1018",40.865,40.865,40.865,40.865,0,40.865
"1019",41.515,41.515,41.515,41.515,0,41.515
"1020",41.91,41.91,41.91,41.91,0,41.91
"1021",41.91,41.91,41.91,41.91,0,41.91
"1022",41.355,41.355,41.355,41.355,0,41.355
"1023",42.15,42.15,42.15,42.15,0,42.15
"1024",42.16,42.16,42.16,42.16,0,42.16
"1025",40.445,40.445,40.445,40.445,0,40.445
"1026",40.9,40.9,40.9,40.9,0,40.9
"1027",41.675,41.765,41.675,41.765,0,41.765
"1028",42.05,42.05,42.05,42.05,0,42.05
"1029",42.06,42.06,42.06,42.06,0,42.06
"1030",41.37,41.37,41.37,41.37,0,41.37
"1031",41.39,41.39,41.39,41.39,0,41.39
"1032",41.62,41.62,41.62,41.62,0,41.62
"1033",42.05,42.05,42.05,42.05,0,42.05
"1034",42.33,42.33,42.33,42.33,0,42.33
"1035",42.365,42.365,42.365,42.365,0,42.365
"1036",42.9,42.9,42.9,42.9,0,42.9
"1037",43.12,43.12,43.12,43.12,0,43.12
"1038",43.47,43.47,43.47,43.47,0,43.47
"1039",43.475,43.475,43.475,43.475,0,43.475
"1040",43.15,43.15,43.15,43.15,0,43.15
"1041",42.62,42.62,42.62,42.62,0,42.62
"1042",42.11,42.11,42.11,42.11,0,42.11
"1043",42.16,42.16,42.16,42.16,0,42.16
"1044",42.51,42.51,42.51,42.51,0,42.51
"1045",42.77,42.77,42.77,42.77,0,42.77
"1046",42.55,42.55,42.55,42.55,0,42.55
"1047",42.22,42.22,42.22,42.22,0,42.22
"1048",42.43,42.43,42.43,42.43,0,42.43
"1049",42.56,42.56,42.56,42.56,0,42.56
"1050",42.49,42.49,42.49,42.49,0,42.49
"1051",42.31,42.31,42.31,42.31,0,42.31
"1052",41.89,41.89,41.89,41.89,0,41.89
"1053",42.75,42.75,42.75,42.75,0,42.75
"1054",42.84,42.84,42.84,42.84,0,42.84
"1055",43.93,43.93,43.93,43.93,0,43.93
"1056",44.37,44.37,44.37,44.37,0,44.37
"1057",44.98,44.98,44.98,44.98,0,44.98
"1058",45.02,45.02,45.02,45.02,0,45.02
"1059",44.95,44.95,44.95,44.95,0,44.95
"1060",44.9,44.9,44.9,44.9,0,44.9
"1061",45.19,45.19,45.19,45.19,0,45.19
"1062",44.2,44.2,44.2,44.2,0,44.2
"1063",43.56,43.56,43.56,43.56,0,43.56
"1064",43.3,43.3,43.3,43.3,0,43.3
"1065",43.08,43.08,43.08,43.08,0,43.08
"1066",42.17,42.17,42.17,42.17,0,42.17
"1067",42.01,42.01,42.01,42.01,0,42.01
"1068",42.52,42.52,42.52,42.52,0,42.52
"1069",42.25,42.25,42.25,42.25,0,42.25
"1070",42.6,42.6,42.6,42.6,0,42.6
"1071",42.7,42.7,42.7,42.7,0,42.7
"1072",43.145,43.145,43.145,43.145,0,43.145
"1073",43,43,43,43,0,43
"1074",42.79,42.79,42.79,42.79,0,42.79
"1075",43.1,43.1,43.1,43.1,0,43.1
"1076",43.77,43.77,43.77,43.77,0,43.77
"1077",43.34,43.34,43.34,43.34,0,43.34
"1078",43.16,43.16,43.16,43.16,0,43.16
"1079",43.76,43.76,43.76,43.76,0,43.76
"1080",43.99,43.99,43.99,43.99,0,43.99
"1081",44.27,46.325,44.27,46.325,0,46.325
"1082",44.99,44.99,44.99,44.99,0,44.99
"1083",47.21,47.21,47.21,47.21,0,47.21
"1084",46.74,46.74,46.74,46.74,0,46.74
"1085",46.73,46.73,46.73,46.73,0,46.73
"1086",46.52,46.52,46.52,46.52,0,46.52
"1087",46.86,46.86,46.86,46.86,0,46.86
"1088",46.14,46.14,46.14,46.14,0,46.14
"1089",46.89,46.89,46.89,46.89,0,46.89
"1090",47.16,47.16,47.16,47.16,0,47.16
"1091",47.47,47.47,47.47,47.47,0,47.47
"1092",47.725,47.725,47.725,47.725,0,47.725
"1093",48.64,48.64,48.64,48.64,0,48.64
"1094",48.22,48.22,48.22,48.22,0,48.22
"1095",48.34,48.34,48.34,48.34,0,48.34
"1096",48.16,48.16,48.16,48.16,0,48.16
"1097",48.36,48.36,48.36,48.36,0,48.36
"1098",48.53,48.53,48.53,48.53,0,48.53
"1099",48.63,48.63,48.63,48.63,0,48.63
"1100",48.42,48.42,48.42,48.42,0,48.42
"1101",48.44,48.44,48.44,48.44,0,48.44
"1102",49.77,49.77,49.77,49.77,0,49.77
"1103",49.69,49.69,49.69,49.69,0,49.69
"1104",49.61,49.61,49.61,49.61,0,49.61
"1105",49.47,49.47,49.47,49.47,0,49.47
"1106",50.01,50.01,50.01,50.01,0,50.01
"1107",50.34,50.34,50.34,50.34,0,50.34
"1108",50.05,50.05,50.05,50.05,0,50.05
"1109",50.19,50.19,50.19,50.19,0,50.19
"1110",50.49,50.49,50.49,50.49,0,50.49
"1111",50.96,50.96,50.96,50.96,0,50.96
"1112",51.71,51.71,51.71,51.71,0,51.71
