"","PRGO.Open","PRGO.High","PRGO.Low","PRGO.Close","PRGO.Volume","PRGO.Adjusted"
"458",103.599998,105.389999,103.440002,105.139999,610600,104.13767
"459",105.410004,105.730003,104.709999,105.220001,476500,104.216909
"460",104.620003,105.309998,104.349998,104.43,372700,103.434439
"461",104.379997,105.839996,104.360001,105.660004,494500,104.652717
"462",104.230003,104.559998,103.110001,104.300003,325900,103.305681
"463",103.889999,105.050003,102.690002,103.160004,541700,102.17655
"464",103.82,104.410004,102.459999,103.290001,494100,102.305308
"465",103.540001,104.449997,102.739998,103.940002,404700,102.949113
"466",103.699997,104.239998,102.730003,104.139999,447300,103.147203
"467",104.699997,105.160004,103.360001,104.529999,599700,103.533484
"468",105.5,106.980003,105.029999,106.540001,847200,105.524325
"469",105.980003,107.900002,105.730003,107.489998,795900,106.465265
"470",106.779999,107.379997,105.019997,105.809998,860500,104.801281
"471",106.449997,108.599998,105.080002,105.68,753500,104.672523
"472",104.949997,105.190002,103.550003,104.800003,591200,103.800915
"473",106.160004,107.139999,104.199997,104.279999,594800,103.285868
"474",104.809998,105.370003,104.120003,104.650002,443200,103.652343
"475",104.599998,106,104.279999,105.629997,366200,104.622996
"476",106.239998,106.989998,105.699997,106.18,592500,105.167756
"477",106,106.150002,104.330002,104.900002,402200,103.89996
"478",104.900002,105.489998,104.309998,104.839996,329400,103.840527
"479",104.169998,104.529999,103.720001,104.349998,563300,103.3552
"480",104.879997,105.940002,103.989998,104.18,517800,103.186823
"481",103.860001,104.080002,102.370003,102.639999,466200,101.661503
"482",103.599998,104.849998,103.440002,103.779999,761800,102.790634
"483",99.5,100.339996,96.519997,100,2817800,99.046671
"484",99.32,100,98.589996,99.080002,1448900,98.135444
"485",100.209999,101.160004,99.860001,100.82,481000,99.858854
"486",100.809998,102.809998,100.360001,101.610001,702900,100.641323
"487",101.160004,101.199997,99.830002,99.910004,440700,98.957533
"488",100.379997,102.690002,99.690002,101.889999,773100,100.918653
"489",102.339996,102.800003,101.699997,102.050003,647400,101.077131
"490",101.339996,102.07,100.040001,100.040001,453000,99.086291
"491",100.779999,100.779999,98.25,99.32,1039000,98.373154
"492",99.269997,100.800003,99.040001,100.620003,644800,99.660763
"493",100.639999,102.290001,100.389999,101.43,557400,100.463039
"494",100.550003,101.339996,99.660004,101.220001,570000,100.255042
"495",101.269997,102.93,100.809998,102.919998,549400,101.938832
"496",103.239998,103.480003,102.279999,103,387600,102.018072
"497",103.459999,104.599998,103.07,104.269997,513300,103.275961
"498",103.349998,104.870003,102.690002,104.629997,610000,103.7121
"499",103.68,104.690002,103.32,103.889999,884300,102.978594
"500",102.480003,102.900002,100.82,101.440002,505900,100.550091
"501",101.669998,103.550003,101.059998,103.389999,588600,102.482981
"502",103.410004,105.040001,102.849998,104.720001,544900,103.801315
"503",105.029999,105.529999,104.57,105.440002,591700,104.514999
"504",105.900002,106.25,104.470001,104.629997,492600,103.7121
"505",104.379997,106.459999,104.239998,106.199997,514300,105.268327
"506",106.610001,107.709999,106.209999,106.919998,624900,105.982011
"507",107.099998,109.75,106.610001,109.660004,822500,108.697979
"508",109.699997,111.5,109.25,109.839996,907100,108.876393
"509",108.790001,112.260002,108.120003,110.410004,1997000,109.4414
"510",110.620003,112.07,110.190002,111.620003,744300,110.640784
"511",111.75,114.660004,111.580002,114.559998,687300,113.554987
"512",115.080002,115.110001,113.870003,114.739998,630200,113.733408
"513",114.989998,116.330002,114.440002,115.5,620000,114.486743
"514",115.43,116.5,113.889999,114.419998,767200,113.416216
"515",115.169998,115.419998,113.879997,115.129997,1215000,114.119986
"516",114.400002,116.290001,113.580002,115.400002,556800,114.387621
"517",115.639999,116.029999,115.230003,115.279999,470100,114.268672
"518",115.800003,117.160004,115.739998,116.760002,612100,115.735691
"519",116.169998,116.169998,113.110001,114.620003,685600,113.614465
"520",116.529999,118.269997,116.290001,117.93,971800,116.895425
"521",117.879997,118.900002,117.470001,118.580002,555300,117.539724
"522",118.639999,119,117.739998,118.739998,256400,117.698317
"523",119.050003,119.290001,117.629997,118.32,549300,117.282003
"524",117.279999,118.910004,117.239998,118.080002,564100,117.044111
"525",117.910004,118.529999,117.360001,117.970001,407600,116.935075
"526",118.5,118.639999,114.510002,114.75,1148700,113.743322
"527",115.480003,115.75,113.550003,114.690002,602200,113.683851
"528",112.32,114.360001,110.449997,113.959999,718900,112.960252
"529",114.529999,115.080002,113.940002,114.75,373900,113.743322
"530",114.040001,114.389999,113.330002,113.830002,473500,112.831395
"531",114.209999,115.589996,113.559998,115.239998,707500,114.229022
"532",114.470001,115.589996,113.669998,114.730003,573900,113.723501
"533",113.760002,115.400002,112.82,114.760002,542800,113.753237
"534",113.68,114.099998,112.639999,112.879997,930800,111.889725
"535",111,112.309998,110.010002,111.790001,440700,110.809291
"536",112.160004,112.239998,110.110001,110.720001,424400,109.748678
"537",111.139999,112.550003,110.510002,112.07,576900,111.086833
"538",114,115.290001,113.510002,114.129997,494400,113.128759
"539",115.209999,117.459999,114.75,116.010002,594300,114.992271
"540",116.540001,116.540001,114.419998,115.080002,732000,114.070429
"541",115.199997,115.470001,113.68,114.019997,476100,113.019723
"542",114.739998,116.239998,113.510002,113.980003,551300,112.980081
"543",113.07,114.669998,111.790001,114.209999,531300,113.208059
"544",116.059998,116.730003,115.5,115.839996,391700,114.823756
"545",115.830002,116.440002,114.639999,115.760002,408400,114.744464
"546",115.629997,115.800003,114.550003,115.019997,487400,114.01095
"547",115.099998,116.110001,114.959999,115.419998,387600,114.407443
"548",115.480003,115.949997,114.900002,115.110001,411800,114.100165
"549",115.290001,115.599998,114.489998,115.5,356100,114.486743
"550",114.610001,115.290001,114.230003,115.059998,424900,114.0506
"551",115.830002,119.18,115.830002,116.589996,511000,115.567177
"552",114.790001,116.949997,114.790001,116.599998,462400,115.577091
"553",110.790001,110.980003,104.860001,108.93,3278700,107.97438
"554",109,109,105.330002,106.93,1595500,105.991926
"555",105.889999,108.940002,105.889999,108.639999,780400,107.686923
"556",108.900002,109.32,107.389999,107.68,786300,106.735346
"557",107.57,108.540001,106.93,107.900002,463700,106.953417
"558",107.769997,109.099998,106.849998,108.620003,595900,107.667102
"559",108.730003,110.860001,108.669998,110.489998,514200,109.520692
"560",109.199997,111.169998,108.449997,110.660004,767900,109.689207
"561",110.199997,111.43,110.07,111.080002,826800,110.10552
"562",111.489998,111.489998,109.760002,110.040001,658900,109.153251
"563",108.870003,110.050003,108.379997,109.730003,432400,108.845752
"564",110.559998,111.199997,109.300003,109.970001,504300,109.083816
"565",109.480003,111.260002,109.169998,110.639999,518300,109.748415
"566",110.760002,110.849998,109.519997,110.330002,326600,109.440915
"567",110.809998,112.599998,110.480003,111.959999,435100,111.057777
"568",112.690002,112.690002,111.529999,111.839996,378800,110.938742
"569",111.32,112.879997,111.010002,111.389999,394800,110.492371
"570",111.580002,112.019997,110.290001,110.510002,1388300,109.619465
"571",111.129997,111.129997,109.57,109.93,441200,109.044137
"572",110.099998,111.489998,109.699997,110.910004,1444700,110.016243
"573",112.82,114.129997,111.800003,112.449997,630600,111.543827
"574",111.959999,113.510002,111.690002,112.779999,542300,111.871169
"575",113.110001,114.980003,112.57,114.809998,473100,113.884809
"576",114.800003,115.089996,114,114.690002,401000,113.765781
"577",114.18,115.080002,113.949997,115.059998,506100,114.132795
"578",115.410004,117.400002,115.099998,117.230003,1642100,116.285314
"579",116.010002,117.529999,115.730003,117.269997,438200,116.324985
"580",117.279999,118.510002,116.690002,116.800003,534600,115.858779
"581",117.040001,117.489998,115.949997,116.25,277100,115.313208
"582",117.800003,117.93,116.339996,116.589996,470600,115.650464
"583",116.489998,116.839996,115.589996,116.169998,471400,115.233851
"584",116.32,117.599998,116.32,117.279999,1079000,116.334906
"585",118,118.150002,116.849998,118.150002,748000,117.197898
"586",119.099998,119.510002,118.580002,119.18,643700,118.219597
"587",119.739998,120.43,119.300003,119.970001,386300,119.003232
"588",120.169998,120.779999,119.699997,119.849998,418200,118.884196
"589",119.449997,119.910004,118.900002,119.589996,287000,118.626289
"590",120.25,120.25,117.629997,117.93,465600,116.97967
"591",118,118.32,116.730003,117.139999,450800,116.196035
"592",118.580002,118.589996,117.510002,117.75,585400,116.80112
"593",117.349998,118.019997,116.970001,117.940002,443800,116.989591
"594",119.040001,119.260002,117.730003,118.099998,453100,117.148298
"595",118.870003,119.629997,118.349998,119.300003,544200,118.338632
"596",119.699997,119.93,119.110001,119.220001,367000,118.259275
"597",119.639999,119.82,118.809998,119.199997,566400,118.239432
"598",119.050003,119.190002,117.419998,117.769997,559300,116.820956
"599",118.330002,118.57,117.650002,118.230003,510200,117.277255
"600",117.559998,117.910004,116.410004,117.129997,444900,116.186114
"601",117.690002,117.910004,116.940002,117.150002,383700,116.205957
"602",118.080002,118.389999,116.870003,117.370003,346700,116.424185
"603",117.089996,117.470001,116.260002,116.709999,270500,115.7695
"604",116.900002,116.970001,113.480003,114.919998,619900,113.993924
"605",115.769997,116.110001,114.440002,114.550003,475300,113.62691
"606",114.699997,116.779999,114.059998,115,376200,114.073281
"607",114.93,116.550003,114.379997,116.050003,383100,115.114822
"608",116.370003,116.410004,114.769997,115.370003,421700,114.440302
"609",110.5,111.589996,105.709999,109.650002,2738300,108.766395
"610",108.989998,109.730003,104.080002,105.18,1585500,104.332415
"611",104.559998,107,103,105.57,1319500,104.719271
"612",107.620003,107.620003,104.879997,105.120003,555300,104.272901
"613",104.849998,105.040001,103.349998,103.43,764100,102.596517
"614",103.519997,104.220001,100.339996,100.839996,1060000,100.027384
"615",100.919998,102.010002,99.93,100.559998,862400,99.749642
"616",100.57,102.5,100.129997,101.900002,810400,101.078848
"617",102.989998,103.480003,100.300003,101.919998,1070600,101.098683
"618",101.959999,102.480003,100.989998,102.279999,532700,101.455783
"619",102.32,102.5,101.419998,102.139999,512300,101.316911
"620",102.220001,103.400002,101.610001,103.379997,307800,102.546917
"621",103.699997,103.879997,101.949997,102.669998,543200,101.842639
"622",102.449997,102.510002,100.919998,102.199997,406300,101.465369
"623",102.010002,103.330002,100.510002,103.269997,522500,102.527677
"624",103.75,103.980003,102.440002,103.190002,465800,102.448258
"625",103.019997,103.690002,102.889999,103.5,759800,102.756027
"626",103.639999,103.860001,102.309998,102.540001,454100,101.802929
"627",102.970001,105.639999,102.75,105,866100,104.245245
"628",105.529999,105.669998,103.900002,104.809998,729600,104.056608
"629",104.440002,104.550003,102.519997,102.709999,581800,101.971705
"630",103,103,101.809998,102.339996,670400,101.604362
"631",102.639999,104.910004,102.059998,104.870003,537100,104.116182
"632",105.800003,106.389999,104.309998,105.419998,724000,104.662224
"633",105.629997,105.669998,103.550003,104.809998,854600,104.056608
"634",107.860001,108.5,104.019997,104.139999,1295900,103.391426
"635",103.709999,104.440002,103.300003,104.199997,834200,103.450993
"636",104.07,104.489998,102.559998,102.669998,826500,101.931992
"637",103.150002,104.050003,102.040001,103.739998,898400,102.9943
"638",103.959999,104.580002,102.650002,102.919998,1020900,102.180195
"639",102.949997,103.879997,102.220001,103.639999,691200,102.89502
"640",102.519997,103.330002,101.449997,102.779999,1014900,102.041202
"641",102.580002,103.620003,102.220001,103.559998,208000,102.815594
"642",103.82,103.889999,102.300003,102.889999,381900,102.150412
"643",103.400002,104.489998,102.279999,103.379997,439500,102.636887
"644",102.629997,103.470001,102.050003,102.279999,355000,101.544796
"645",102.800003,104.029999,102.150002,104.029999,439200,103.282216
"646",105.209999,106.709999,105.089996,106.709999,799500,105.942953
"647",107.379997,108.620003,107.099998,108.019997,786700,107.243534
"648",107.879997,108.639999,107.629997,108.480003,408000,107.700234
"649",108.5,110.209999,108.5,109.029999,883900,108.246276
"650",109.110001,109.529999,108.620003,108.860001,435200,108.0775
"651",108.849998,109.769997,108.849998,109.639999,426500,108.851892
"652",109.769997,110.32,109.129997,110.230003,463600,109.437655
"653",106.099998,107.480003,103.07,103.849998,1902000,103.10351
"654",103.650002,105.099998,103.519997,104.470001,585500,103.719056
"655",103.959999,105.489998,103.959999,105.099998,407100,104.344525
"656",105.550003,106.080002,104.419998,104.690002,478400,103.937476
"657",104.870003,104.949997,103.510002,103.720001,493200,102.974447
"658",103.5,104.019997,103.43,104,593500,103.252433
"659",103.919998,104.5,103.610001,104.209999,518500,103.460923
"660",104.110001,104.489998,102.949997,103.57,359200,102.825524
"661",103.599998,103.620003,100.470001,101.610001,2385100,100.879614
"662",101.970001,103.349998,101.68,103.120003,671800,102.378762
"663",102.849998,102.889999,101.199997,101.349998,457400,100.62148
"664",101.370003,101.669998,98.790001,99.25,1273700,98.536577
"665",99,100.830002,98.860001,99.339996,1441400,98.625926
"666",99.470001,100.989998,99.080002,100.510002,1503500,99.787522
"667",105.5,108.949997,104.889999,105.279999,2609400,104.523231
"668",106.330002,107.919998,105.510002,105.75,1568800,104.989854
"669",106.389999,107.75,106.110001,106.940002,1376500,106.171303
"670",106.599998,107.019997,105.809998,106.559998,587700,105.794029
"671",106.43,107.410004,106.260002,106.849998,872300,106.081946
"672",106.980003,108.339996,106.980003,108.300003,525400,107.521527
"673",109.5,111.889999,109.019997,111.400002,1345600,110.599243
"674",111.599998,112.379997,111.349998,111.550003,857500,110.748166
"675",111.440002,112.279999,111.379997,111.720001,534600,110.916942
"676",111.690002,113.290001,111.370003,113.160004,751000,112.346594
"677",113.160004,113.639999,112.690002,113.580002,686900,112.763573
"678",113.800003,115,113.800003,114.730003,618400,113.905308
"679",115.099998,115.43,114.129997,114.129997,431500,113.309615
"680",113.610001,114.480003,112.769997,113.580002,643400,112.763573
"681",114.139999,114.5,112.849998,113.309998,390000,112.495509
"682",115.709999,116.900002,114.599998,114.599998,1060700,113.776237
"683",114.699997,115.089996,113.330002,113.669998,635600,112.852922
"684",113.389999,114.610001,112.449997,114.139999,397500,113.409341
"685",114.32,114.879997,113.139999,113.169998,745000,112.44555
"686",113.25,113.660004,112.300003,113.050003,659800,112.326323
"687",113.199997,114.669998,113.199997,114.599998,694500,113.866396
"688",115.279999,116.25,114.019997,114.989998,432100,114.253899
"689",115.129997,116.720001,115.129997,116.690002,734400,115.943021
"690",116.099998,116.279999,115.150002,115.440002,574200,114.701023
"691",115.910004,116.029999,115.019997,115.690002,405300,114.949422
"692",115.839996,116.449997,115.459999,116.400002,559500,115.654876
"693",116.25,117.75,115.629997,117.599998,587100,116.847192
"694",117.18,117.410004,116.300003,117.019997,364500,116.270903
"695",117.190002,117.699997,116.489998,116.699997,615600,115.952951
"696",116.089996,116.779999,115.970001,116.220001,753100,115.476028
"697",115.510002,117.230003,115.18,117.199997,497300,116.449751
"698",117.459999,117.75,116.870003,117.300003,475500,116.549117
"699",118.349998,118.370003,117.050003,117.650002,541600,116.896874
"700",117.160004,118.370003,117.139999,118.269997,598200,117.512901
"701",117.879997,118.739998,117.57,118.25,359200,117.493032
"702",118.599998,118.599998,117.419998,118.080002,430200,117.324122
"703",118.339996,118.599998,117.419998,117.540001,446300,116.787578
"704",117.150002,117.82,116.419998,117.169998,349200,116.419944
"705",117.349998,118.860001,117.089996,118.739998,702300,117.979893
"706",118.419998,119.330002,117.769997,118.870003,573700,118.109066
"707",119.07,120.940002,119.07,119.739998,963300,118.973492
"708",119.43,119.849998,117.760002,118.5,357200,117.741432
"709",118.699997,118.730003,117.489998,118.510002,245200,117.75137
"710",117.349998,118.209999,116.68,118.050003,307500,117.294315
"711",117.650002,118.699997,116.699997,118.699997,346700,117.940148
"712",118.370003,118.879997,117.870003,118.389999,373600,117.632135
"713",118.75,119.739998,118.089996,119.68,368100,118.913878
"714",119.93,120.089996,119.279999,119.739998,419000,118.973492
"715",120.129997,120.489998,119.330002,119.919998,367200,119.15234
"716",119.760002,120.480003,117.099998,117.300003,530500,116.549117
"717",117.790001,118.660004,116.379997,118.410004,521600,117.652012
"718",117.519997,117.980003,116.18,117.849998,473200,117.095591
"719",117.400002,117.870003,116.620003,117.699997,335500,116.94655
"720",117.160004,119.559998,117.160004,119.470001,370000,118.705224
"721",120.470001,120.889999,118.870003,119.760002,660000,118.993368
"722",120.300003,121.120003,118.599998,119.980003,410200,119.211961
"723",120.110001,120.110001,117.550003,117.800003,538300,117.045916
"724",117.949997,119.540001,117.480003,119.019997,593200,118.2581
"725",119.169998,119.870003,118.379997,118.809998,267000,118.049445
"726",119.120003,120.279999,118.57,120.080002,268600,119.311319
"727",119.550003,119.669998,118.269997,119.410004,369100,118.64561
"728",119.25,119.949997,118.099998,118.529999,247700,117.771239
"729",118.730003,119.489998,118.050003,118.610001,244200,117.850728
"730",119.690002,120.669998,118.900002,119.230003,407600,118.466762
"731",119.199997,119.5,118.349998,118.839996,414200,118.079252
"732",116.860001,116.860001,113.379997,116.290001,1755200,115.54558
"733",116.169998,120.300003,115.93,118.279999,623900,117.522839
"734",117.82,118.75,116.709999,117.029999,470100,116.280841
"735",117.330002,119.720001,117.32,119.639999,385300,118.874134
"736",119.449997,120.07,119.190002,119.410004,371600,118.64561
"737",119.559998,120.720001,118.919998,120.379997,508600,119.609394
"738",120.449997,121.330002,119.800003,121.050003,597800,120.275111
"739",120.599998,120.949997,119.720001,119.809998,590300,119.043043
"740",120.32,120.739998,119.220001,119.480003,493800,118.715162
"741",119.480003,120.519997,118.739998,119.029999,320500,118.268038
"742",118.589996,119.309998,117.93,118.650002,322800,117.890473
"743",119.010002,120.449997,117.25,118.07,505200,117.314184
"744",117.709999,118.699997,116.970001,117.860001,548400,117.105529
"745",117.349998,119.129997,116.669998,118.919998,403800,118.158741
"746",119.599998,119.949997,118.900002,119.339996,675900,118.576051
"747",119.080002,119.349998,116.699997,117.029999,727200,116.3686
"748",117.18,118.18,116.870003,117.199997,358400,116.537637
"749",116.800003,116.970001,115.360001,115.839996,905400,115.185323
"750",116.239998,116.349998,114.099998,115.949997,673100,115.294702
"751",116.379997,116.550003,113.980003,114.620003,596500,113.972224
"752",115.400002,115.43,112.050003,113.139999,4750100,112.500585
"753",113.860001,117.800003,113.760002,117.519997,1177700,116.855828
"754",117.870003,118.400002,116.290001,116.809998,551200,116.149842
"755",117.379997,117.900002,116.669998,117.389999,470600,116.726566
"756",116.389999,117.849998,115.879997,117.150002,408600,116.487924
"757",118.150002,118.57,115.889999,116.470001,798700,115.811767
"758",116.18,118.209999,115.43,118.07,804300,117.402723
"759",117.309998,119.059998,117.309998,118.599998,456700,117.929727
"760",119.889999,120.5,118.690002,119.510002,764500,118.834587
"761",119.470001,121.300003,119.440002,121.160004,502300,120.475264
"762",120.300003,122.040001,119.959999,120.089996,667500,119.411304
"763",119.790001,119.790001,118.139999,118.449997,619600,117.780573
"764",119.25,119.779999,118.209999,119.610001,719500,118.934021
"765",118.879997,119.550003,117.889999,118.5,773600,117.830293
"766",119.550003,119.550003,117.779999,118.790001,403500,118.118655
"767",119.139999,120.120003,118.860001,119.599998,498100,118.924075
"768",119.860001,120.940002,119.519997,120.879997,396700,120.19684
"769",120.860001,121.959999,119.949997,121,743800,120.316164
"770",121.190002,122.550003,120.599998,121.940002,670500,121.250854
"771",121.470001,122.260002,120.940002,122.010002,506900,121.320459
"772",121.839996,122.300003,120.989998,122.129997,415600,121.439775
"773",122.150002,123.949997,121.639999,123.769997,685200,123.070506
"774",124.400002,124.559998,123.370003,124.32,514200,123.617401
"775",125.089996,126.709999,124.699997,126.419998,1268100,125.705531
"776",126.510002,128.029999,126.510002,127.839996,1174200,127.117504
"777",128.570007,129.080002,127.57,128.210007,753200,127.485424
"778",128.639999,129,127.699997,128.490005,604700,127.76384
"779",128.259995,128.5,126.730003,128.330002,515100,127.604741
"780",128.660004,128.660004,126.879997,127.949997,419700,127.226883
"781",128.460007,128.820007,127.519997,127.849998,444700,127.12745
"782",127.949997,129.110001,127.769997,128.990005,532100,128.261014
"783",128.320007,133.490005,128.240005,129.369995,481500,128.638856
"784",129.529999,130.600006,128.919998,130.190002,318500,129.454229
"785",130.169998,130.279999,129.130005,129.279999,566800,128.549369
"786",129.550003,130.710007,129.470001,130.009995,452300,129.275239
"787",129.529999,132.550003,129.110001,132.369995,665500,131.621902
"788",132.220001,134.309998,131.350006,134.229996,473600,133.47139
"789",129.899994,131.110001,122.989998,125.169998,10879100,124.462596
"790",127.709999,128.5,125.300003,126.209999,3896100,125.496719
"791",126.879997,127.169998,124.199997,124.389999,2594200,123.687005
"792",125.519997,126.68,125.209999,125.410004,1632600,124.701245
"793",125.400002,128.389999,124.709999,128.389999,1951300,127.664399
"794",128.479996,128.479996,127.050003,127.209999,1210400,126.491067
"795",127.349998,128.479996,127.059998,127.889999,873600,127.167225
"796",127.809998,128.699997,127.690002,128.490005,1048600,127.76384
"797",128.380005,129.179993,127.620003,128.929993,864800,128.20134
"798",129.429993,129.429993,128.199997,128.369995,714700,127.644508
"799",128.100006,128.710007,128.039993,128.300003,551200,127.574911
"800",127.980003,128.229996,127.050003,127.639999,534300,126.918638
"801",127.839996,128.070007,125.959999,126.419998,1473100,125.705531
"802",124,124.82,122,122.309998,2579500,121.618758
"803",120.230003,120.980003,119.279999,120,3695700,119.321816
"804",120.260002,120.910004,118.5,118.739998,1163400,118.068935
"805",119.260002,119.510002,118.110001,119.019997,1001300,118.347351
"806",118.400002,119.480003,118.360001,118.5,805600,117.830293
"807",118.5,119.910004,118.459999,119.779999,597200,119.103058
"808",120.309998,120.309998,119.150002,119.379997,445100,118.705317
"809",119.300003,119.93,118.82,119.220001,519200,118.546225
"810",117.910004,117.989998,116.279999,116.830002,995200,116.169733
"811",116.360001,118.790001,115.940002,118.260002,1324200,117.682307
"812",118.309998,121.489998,117.800003,121.040001,1557900,120.448726
"813",120.610001,121.669998,119.839996,121.550003,1063100,120.956236
"814",122.230003,122.5,121.199997,122,1248900,121.404035
"815",122.239998,124.110001,122.029999,123.730003,1265500,123.125587
"816",124.029999,124.029999,122.5,123.379997,658300,122.777291
"817",123.5,124.5,122.419998,123.940002,886800,123.334561
"818",123.589996,124.410004,122.230003,123.230003,1098200,122.62803
"819",123.699997,124.040001,123.080002,123.739998,749200,123.135533
"820",123.5,124.239998,123.050003,123.580002,718900,122.976319
"821",123.269997,124,122.830002,122.919998,518800,122.319539
"822",123.410004,123.760002,122.940002,123.440002,683000,122.837003
"823",124.339996,124.989998,123.75,123.910004,747400,123.304708
"824",124.290001,124.919998,124.199997,124.639999,622200,124.031138
"825",124.5,125.059998,123.230003,125,748900,124.38938
"826",125.610001,126.019997,124.989998,125.330002,856600,124.71777
"827",125.93,126.220001,124.910004,124.980003,1476300,124.369481
"828",125.169998,125.260002,123.970001,124.440002,918100,123.832118
"829",124.360001,125.239998,124.050003,124.360001,686200,123.752507
"830",124.599998,124.669998,123.080002,123.139999,713200,122.538466
"831",123.279999,124.089996,122.5,122.860001,1027800,122.259835
"832",122.25,124.129997,122.120003,123.699997,1691700,123.095728
"833",123.139999,124.349998,122.559998,123.379997,871800,122.777291
"834",123.349998,125.290001,123.110001,125.199997,941000,124.5884
"835",125.010002,125.400002,124.300003,125.110001,1055800,124.498843
"836",125.879997,126.470001,124.839996,125.209999,1416600,124.598353
"837",125.559998,129.139999,125.32,129.050003,1428200,128.419599
"838",129.039993,129.910004,128.320007,129.199997,1422700,128.56886
"839",129.339996,129.990005,127.690002,128.179993,1289800,127.553839
"840",128.860001,128.919998,127.480003,128.429993,863100,127.802618
"841",129.240005,129.839996,128.679993,129.839996,880600,129.205733
"842",129.860001,129.860001,128.419998,129.589996,1166100,128.956955
"843",128.869995,130.949997,128.690002,130.949997,1122000,130.310312
"844",130.389999,131.059998,129.460007,130.630005,1396500,129.991883
"845",131.320007,132.119995,130.779999,131.940002,1262500,131.295481
"846",131.539993,132.279999,131.160004,132.190002,528400,131.54426
"847",132.639999,132.690002,131.479996,132.649994,714100,132.002004
"848",133.020004,133.059998,130.820007,131.25,485400,130.608849
"849",131.320007,132.339996,130.559998,131.020004,781200,130.379977
"850",131.119995,131.190002,128.300003,129.350006,1592500,128.718137
"851",129.830002,130.220001,128.389999,129.199997,1360600,128.56886
"852",129.160004,130.630005,128.880005,130.610001,707600,129.971976
"853",130.639999,131.240005,130.070007,130.809998,488800,130.170996
"854",130.789993,131.190002,130.149994,130.600006,474700,129.962031
"855",131.020004,131.490005,128.050003,128.619995,1252100,127.991692
"856",133.5,139.320007,133.389999,137.889999,4064000,137.216412
"857",138.220001,142.580002,137.029999,142.380005,2537600,141.684485
"858",142.830002,143.740005,141.529999,143.729996,1327100,143.027881
"859",143.580002,144.029999,141.839996,142.5,1273800,141.803893
"860",143.130005,145.339996,142.690002,145.279999,943600,144.570312
"861",145.539993,145.850006,142.669998,145.190002,1227800,144.480755
"862",145.440002,148.850006,144.380005,148.75,1294500,148.023362
"863",148.979996,149.759995,147.919998,149.610001,863200,148.879162
"864",149.380005,150.479996,148.899994,150.029999,1020600,149.297108
"865",149.820007,150.759995,149.130005,150.710007,948300,149.973795
"866",151.059998,153.380005,150.759995,152.509995,966700,151.76499
"867",152.190002,153.190002,151.380005,153.130005,916500,152.381971
"868",153.639999,153.800003,151.839996,152.289993,804600,151.546063
"869",152.759995,152.850006,151.279999,152.210007,820900,151.466467
"870",151.589996,153.800003,151.589996,152.809998,721600,152.063527
"871",153.110001,155.089996,153.070007,155,596100,154.242831
"872",155.369995,156.100006,154.580002,155.279999,567100,154.521462
"873",156.470001,156.600006,155.059998,156.440002,943900,155.6758
"874",156.690002,157.020004,155.360001,156.449997,584800,155.775369
"875",156.600006,156.729996,155.380005,155.800003,451400,155.128178
"876",155.820007,156.369995,155.360001,155.889999,257300,155.217786
"877",156.880005,157.470001,156.139999,156.880005,821100,156.203523
"878",156.830002,157.070007,154.580002,155.229996,551600,154.560629
"879",155.029999,155.309998,153.039993,154.889999,704400,154.222099
"880",155.190002,156.429993,155.130005,155.619995,808300,154.948946
"881",156.149994,156.820007,155.25,155.630005,1246900,154.958913
"882",156.369995,156.75,154.179993,154.509995,1047200,153.843732
"883",153.570007,155.570007,153.419998,154.399994,969800,153.734206
"884",154.139999,154.520004,150.979996,151.110001,1192400,150.458399
"885",150.720001,154.389999,149.320007,153.679993,1761100,153.017309
"886",153.300003,153.429993,151.5,151.820007,1709600,151.165345
"887",152.229996,152.509995,149.490005,151.039993,2064000,150.388694
"888",149.699997,153.25,149.119995,153.25,6028700,152.589171
"889",153.449997,156.470001,153.020004,155.669998,9790200,154.998734
"890",155.550003,155.550003,148.860001,151.139999,2484700,150.497935
"891",151.610001,152.259995,148.149994,152.259995,3168800,151.613172
"892",153.059998,153.339996,151,151.800003,1024300,151.155135
"893",151.570007,152.119995,150.529999,151.600006,285500,150.955988
"894",151.580002,152.979996,151.509995,152.169998,503200,151.523558
"895",152.5,152.5,150.809998,152.119995,508800,151.473768
"896",152.710007,153.5,151.809998,153.110001,910800,152.459568
"897",153.589996,154.130005,152.520004,153.460007,758300,152.808087
"898",152.449997,154.520004,152.110001,153.100006,1209500,152.449616
"899",152.990005,154.380005,152.610001,154.229996,712300,153.574805
"900",154.889999,155.270004,152.429993,152.929993,1029700,152.280324
"901",154.729996,155.330002,153.710007,154.580002,1384600,153.923324
"902",154.610001,158.160004,154.600006,158.029999,1720200,157.358665
"903",158.199997,158.990005,157.050003,158.949997,949200,158.274755
"904",158.830002,161.759995,158,161.699997,1278900,161.013072
"905",161.679993,162.350006,159.199997,160.880005,2046800,160.196564
"906",160.070007,160.639999,155.770004,158.009995,2052100,157.338746
"907",157.389999,158.830002,157.119995,157.699997,1035200,157.030065
"908",157.539993,158.089996,156.429993,157.160004,532300,156.492366
"909",157.339996,158.839996,155.830002,156.029999,1178000,155.367161
"910",155.679993,157.119995,153.589996,155.210007,1436400,154.550653
"911",155.820007,157.470001,155.759995,157.070007,807000,156.402752
"912",155.279999,156.020004,154.139999,155.160004,753400,154.500862
