"","DTV.Open","DTV.High","DTV.Low","DTV.Close","DTV.Volume","DTV.Adjusted"
"457",49.84,49.990002,49.09,49.34,4559900,49.34
"458",49.220001,50,49.119999,49.939999,4404700,49.939999
"459",49.810001,49.849998,49.209999,49.549999,5012000,49.549999
"460",49.310001,49.41,48.540001,48.900002,5078300,48.900002
"461",48.75,49.849998,48.669998,49.830002,5503100,49.830002
"462",49.330002,49.400002,49,49.119999,4490700,49.119999
"463",48.919998,49.330002,48.130001,48.41,5267900,48.41
"464",48.860001,49.220001,48.73,49,5000400,49
"465",49,49.349998,48.900002,49.240002,5824200,49.240002
"466",49.25,49.369999,48.98,49.099998,6987300,49.099998
"467",49.189999,49.380001,48.549999,48.75,5580100,48.75
"468",48.970001,49.169998,48.790001,48.889999,4618300,48.889999
"469",48.849998,48.959999,48.59,48.720001,3652700,48.720001
"470",48.459999,48.959999,47.91,47.950001,5325900,47.950001
"471",48.16,48.380001,47.82,48.130001,5592200,48.130001
"472",47.810001,47.810001,46.950001,47.299999,5610000,47.299999
"473",47.389999,47.860001,47.200001,47.599998,2761100,47.599998
"474",47.57,48.029999,47.27,48.02,3764600,48.02
"475",47.889999,48.639999,47.799999,48.48,4509200,48.48
"476",48.52,49.220001,48.52,49.02,2968600,49.02
"477",49.029999,49.330002,48.810001,49.279999,3159300,49.279999
"478",49.299999,50.349998,49.049999,49.470001,4717200,49.470001
"479",49.380001,50.080002,49.02,49.830002,3753500,49.830002
"480",49.84,49.990002,49.169998,49.299999,3682200,49.299999
"481",48.830002,48.990002,48.060001,48.220001,4667400,48.220001
"482",48.110001,48.599998,47.889999,47.900002,4956600,47.900002
"483",47,48.130001,46.060001,48.029999,7113800,48.029999
"484",47.490002,48.23,47.259998,47.639999,5012800,47.639999
"485",47.91,48.279999,47.639999,47.77,4377400,47.77
"486",47.709999,48.16,47.57,47.57,3914200,47.57
"487",47.169998,47.34,46.790001,46.93,3743000,46.93
"488",46.91,47.59,46.810001,46.98,3983900,46.98
"489",47.169998,47.849998,46.869999,46.869999,4397300,46.869999
"490",46.830002,46.939999,46.060001,46.060001,4178600,46.060001
"491",46.220001,46.400002,45.290001,45.380001,6790400,45.380001
"492",45.349998,46.759998,45.009998,46.389999,5675600,46.389999
"493",46.330002,47.130001,46.09,46.389999,3494100,46.389999
"494",46.18,46.43,45.619999,46.150002,6153000,46.150002
"495",46.18,46.700001,45.970001,46.369999,3483200,46.369999
"496",46.470001,46.759998,46.259998,46.400002,3282000,46.400002
"497",46.689999,47.049999,46.169998,46.400002,4057800,46.400002
"498",46.029999,46.049999,45.5,45.740002,6732800,45.740002
"499",45.549999,45.68,44.41,44.450001,11612400,44.450001
"500",43.919998,44.299999,43.580002,43.919998,6073000,43.919998
"501",43.98,44.549999,43.900002,44.509998,4422600,44.509998
"502",44.220001,44.5,44.009998,44.240002,4743200,44.240002
"503",44.380001,44.580002,43.919998,44.18,6688400,44.18
"504",44.630001,44.849998,43.830002,43.900002,6391500,43.900002
"505",43.799999,44.220001,43.5,44.099998,5688600,44.099998
"506",44.41,44.52,43.41,43.450001,3811700,43.450001
"507",43.709999,43.959999,42.91,43.23,8167500,43.23
"508",43.200001,43.790001,42.869999,42.990002,6615400,42.990002
"509",43.02,44.200001,43.02,43.970001,5176600,43.970001
"510",44.07,45.009998,43.84,44.880001,12169000,44.880001
"511",44.950001,45.439999,44.650002,45.32,5134100,45.32
"512",45.439999,45.869999,45.209999,45.75,4821400,45.75
"513",45.799999,47.330002,45.77,47.299999,8629400,47.299999
"514",47.18,47.439999,46.57,46.700001,8461800,46.700001
"515",46.68,47.57,46,47.48,6651800,47.48
"516",47.009998,47.150002,46.369999,46.810001,5363100,46.810001
"517",46.959999,47.119999,46.139999,46.400002,5899800,46.400002
"518",46.779999,47.700001,46.740002,47.529999,5025400,47.529999
"519",47.330002,47.73,46.810001,47.619999,3739100,47.619999
"520",48.400002,48.830002,48.029999,48.82,5524800,48.82
"521",49,49.740002,48.82,49.689999,5516700,49.689999
"522",49.700001,50.32,49.220001,50.290001,2884400,50.290001
"523",50.150002,50.200001,49.209999,49.240002,4486500,49.240002
"524",49.119999,49.799999,48.849998,49.240002,3173200,49.240002
"525",49.110001,49.330002,48.779999,48.990002,4250200,48.990002
"526",49.09,49.259998,48.41,48.689999,4388300,48.689999
"527",48.68,48.810001,47.759998,48.150002,6630900,48.150002
"528",47.959999,47.970001,47.470001,47.549999,4556200,47.549999
"529",47.619999,48.43,47.490002,48.32,2805600,48.32
"530",48.139999,48.34,47.720001,48.220001,3421800,48.220001
"531",48.52,48.860001,47.98,48.779999,2745900,48.779999
"532",48.619999,48.93,48.349998,48.599998,3418000,48.599998
"533",48.599998,49.040001,48.34,48.950001,4761700,48.950001
"534",49.049999,49.130001,48.290001,48.330002,3952800,48.330002
"535",47.91,47.91,47.099998,47.259998,3817300,47.259998
"536",47.18,47.279999,46.610001,46.939999,3798800,46.939999
"537",46.869999,47.799999,46.59,47.529999,4490700,47.529999
"538",48.23,49.02,48.169998,48.880001,4679400,48.880001
"539",49.099998,49.689999,48.880001,49.400002,4579900,49.400002
"540",49.529999,49.57,49.16,49.330002,3563900,49.330002
"541",49.279999,50,48.950001,49.66,5086400,49.66
"542",50,50.5,49.75,50.099998,5451900,50.099998
"543",48.029999,49.849998,48.009998,48.799999,9176800,48.799999
"544",49.349998,50.68,49.110001,50.16,6723500,50.16
"545",50.220001,50.299999,49.720001,49.77,4278300,49.77
"546",50.029999,50.119999,49.139999,49.57,4504400,49.57
"547",49.290001,49.900002,49.200001,49.849998,3107800,49.849998
"548",49.84,50.59,49.490002,50.5,4284800,50.5
"549",50.310001,52.110001,50.23,52.099998,6128900,52.099998
"550",51.98,52.400002,51.619999,52.099998,3950100,52.099998
"551",51.900002,52.360001,51.650002,51.91,3566000,51.91
"552",52,52.099998,51.389999,51.529999,3628100,51.529999
"553",51.52,51.700001,51.25,51.5,3676700,51.5
"554",51.68,51.68,50.93,51.639999,3913300,51.639999
"555",51.66,51.66,51.150002,51.48,3095900,51.48
"556",51.689999,51.709999,51.419998,51.5,3239800,51.5
"557",51.279999,51.849998,51.23,51.790001,3086700,51.790001
"558",51.689999,51.849998,51.41,51.720001,3078300,51.720001
"559",51.669998,52.77,51.540001,52.630001,3938400,52.630001
"560",52.599998,52.98,52.279999,52.560001,4591300,52.560001
"561",52.439999,52.73,52.310001,52.310001,2849400,52.310001
"562",52.400002,52.68,52.299999,52.549999,2928300,52.549999
"563",52.310001,52.630001,52.200001,52.360001,2872400,52.360001
"564",52.709999,52.900002,52.029999,52.09,4140300,52.09
"565",51.779999,52.549999,51.77,52.299999,4050900,52.299999
"566",52.220001,53.439999,52.060001,52.860001,4696900,52.860001
"567",53.040001,53.650002,53.02,53.259998,3414900,53.259998
"568",53.57,53.650002,53.240002,53.290001,3423200,53.290001
"569",53.630001,53.630001,53.150002,53.419998,2096300,53.419998
"570",53.200001,53.34,52.77,52.84,2588900,52.84
"571",53.130001,53.27,52.889999,53.259998,2037500,53.259998
"572",53.080002,54.34,53.080002,54.189999,3330000,54.189999
"573",53.540001,54.610001,53.540001,54.130001,3250700,54.130001
"574",54.279999,54.5,53.98,54.18,2478000,54.18
"575",53.220001,54.27,53.220001,53.439999,3505100,53.439999
"576",53.669998,53.77,52.849998,53.639999,4209700,53.639999
"577",53.290001,53.439999,52.240002,52.349998,6519300,52.349998
"578",52.459999,53.209999,52.09,52.310001,12149000,52.310001
"579",52.32,52.939999,52.150002,52.700001,4059600,52.700001
"580",53.220001,55.169998,52.900002,53.009998,7374200,53.009998
"581",53,53.09,51.970001,52,4061700,52
"582",52.220001,52.330002,51.889999,51.990002,6387800,51.990002
"583",52.150002,52.970001,52.049999,52.439999,6723700,52.439999
"584",52.560001,52.689999,51.720001,52.040001,4585400,52.040001
"585",52.240002,52.540001,51.700001,52.110001,3297800,52.110001
"586",52.349998,52.98,52.080002,52.619999,2834000,52.619999
"587",52.709999,53.34,52.700001,53.240002,3155600,53.240002
"588",53.619999,54.080002,53.07,53.119999,5568300,53.119999
"589",52.810001,53.029999,52.52,52.799999,2811200,52.799999
"590",51.830002,52.099998,50.93,51.02,9514700,51.02
"591",51,51.369999,50.619999,50.709999,4565200,50.709999
"592",50.779999,51.18,49.98,50.130001,5817500,50.130001
"593",50.110001,50.279999,49.66,49.84,4509800,49.84
"594",49.75,50.549999,49.720001,50.52,4544700,50.52
"595",50.619999,51.040001,50.5,50.849998,2625100,50.849998
"596",50.849998,51.810001,50.630001,51.68,3483600,51.68
"597",51.68,52.360001,51.459999,52.07,3116800,52.07
"598",51.939999,52.299999,50.939999,51.349998,3870400,51.349998
"599",51.25,51.5,50.419998,51.330002,3351400,51.330002
"600",50.810001,51.259998,50.400002,51.110001,3123400,51.110001
"601",51.27,51.450001,50.75,50.880001,3518800,50.880001
"602",51,51.439999,50.91,51.32,3358400,51.32
"603",51.349998,51.490002,50.810001,51.27,3006100,51.27
"604",51.490002,51.490002,50.93,51.139999,2601000,51.139999
"605",51.369999,51.560001,50.990002,51.259998,3697800,51.259998
"606",51.470001,51.73,50.349998,50.349998,3993100,50.349998
"607",50.169998,51.009998,50.02,50.66,4135400,50.66
"608",49.139999,50.830002,48.509998,50.509998,8852300,50.509998
"609",50.040001,50.040001,49.139999,49.490002,6138500,49.490002
"610",49.380001,50.18,49.18,49.330002,3701000,49.330002
"611",49.189999,49.5,48.77,48.830002,3632100,48.830002
"612",48.93,49.02,48.110001,48.169998,4874700,48.169998
"613",48.049999,49.16,48,48.540001,3754000,48.540001
"614",48.73,49.310001,48.130001,48.240002,4425900,48.240002
"615",48.459999,49.77,48.400002,49.02,7471500,49.02
"616",48.970001,49.400002,48.830002,48.990002,6167700,48.990002
"617",49.369999,49.490002,48.73,49.060001,4725500,49.060001
"618",49.110001,49.169998,48.84,49.099998,4009600,49.099998
"619",49.18,49.619999,48.93,49.34,3113200,49.34
"620",49.869999,49.939999,49.369999,49.490002,1470100,49.490002
"621",49.290001,49.580002,48.869999,49,4816500,49
"622",48.889999,49.509998,48.830002,49.189999,5814000,49.189999
"623",48.970001,49.220001,48.450001,49.16,4249200,49.16
"624",49.279999,49.639999,49.18,49.360001,3512700,49.360001
"625",49.330002,50.060001,49.25,49.700001,4981900,49.700001
"626",49.919998,50.060001,49.27,49.310001,3075700,49.310001
"627",49.41,49.73,49.130001,49.310001,3659600,49.310001
"628",49.360001,50,49.299999,49.57,5173100,49.57
"629",49.669998,50.16,49.610001,50.049999,4255600,50.049999
"630",50.220001,50.349998,49.790001,50.200001,3025400,50.200001
"631",50.209999,50.220001,49.43,49.77,4043100,49.77
"632",49.880001,50.509998,49.830002,50.290001,3990600,50.290001
"633",50.27,50.700001,50.23,50.27,4553700,50.27
"634",50.400002,50.610001,49.869999,49.970001,4308300,49.970001
"635",50.02,50.18,49.720001,49.82,3745000,49.82
"636",49.84,50.580002,49.84,50.560001,4787600,50.560001
"637",50.599998,51.959999,50.419998,51.84,6033600,51.84
"638",52,52,51.200001,51.200001,4991800,51.200001
"639",51.41,51.77,51.009998,51.299999,4423900,51.299999
"640",50.919998,50.919998,49.91,50.27,14670400,50.27
"641",50.299999,50.52,49.959999,50.139999,1319900,50.139999
"642",50.060001,50.25,49.419998,49.599998,3247300,49.599998
"643",49.560001,49.91,49.049999,49.709999,3586600,49.709999
"644",49.389999,50.099998,49.380001,49.419998,2857100,49.419998
"645",49.470001,50.18,49.07,50.16,2644700,50.16
"646",50.959999,51.919998,50.93,51.669998,4682200,51.669998
"647",51.810001,52,51.509998,51.619999,2552100,51.619999
"648",51.77,51.779999,51.110001,51.139999,2549500,51.139999
"649",50.830002,51.029999,50.330002,50.560001,3053800,50.560001
"650",50.419998,50.5,49.82,50.459999,4968600,50.459999
"651",50.759998,51.889999,50.41,51.860001,5085800,51.860001
"652",51.889999,52.720001,51.799999,52.439999,6272600,52.439999
"653",52.48,52.93,52.25,52.400002,3783100,52.400002
"654",52.400002,53.419998,52.34,53.349998,4633700,53.349998
"655",52.970001,53.240002,52.529999,52.75,3351000,52.75
"656",52.59,52.959999,52.52,52.790001,2621900,52.790001
"657",52.880001,53.139999,52.84,53.029999,2854900,53.029999
"658",52.869999,53.470001,52.869999,53.360001,3978700,53.360001
"659",53.509998,53.68,53.130001,53.400002,2718500,53.400002
"660",53.52,53.619999,53.130001,53.130001,3090600,53.130001
"661",53.459999,53.959999,53.279999,53.490002,3643400,53.490002
"662",53.529999,53.709999,53.41,53.650002,3518700,53.650002
"663",53.610001,53.900002,52.91,53.41,3891500,53.41
"664",53.560001,53.77,53.150002,53.16,3616500,53.16
"665",53.240002,53.299999,52.169998,52.220001,4554000,52.220001
"666",51.919998,52.200001,51.110001,51.139999,7894500,51.139999
"667",51.549999,51.82,51.290001,51.740002,3884800,51.740002
"668",51.48,51.75,50.98,51.18,4161300,51.18
"669",51.369999,52.650002,51.23,52.369999,4861500,52.369999
"670",52.23,52.5,51.889999,52.470001,3997600,52.470001
"671",52.299999,52.720001,51.700001,52.59,3961600,52.59
"672",52.700001,53.330002,52.5,53.060001,4066600,53.060001
"673",53.09,53.200001,52.700001,52.889999,2676200,52.889999
"674",52.84,52.91,52.209999,52.23,4900600,52.23
"675",52.349998,52.490002,51.279999,51.669998,7003600,51.669998
"676",53.299999,53.439999,49.119999,50.209999,12913300,50.209999
"677",49.75,49.849998,49.049999,49.189999,12203400,49.189999
"678",49.349998,49.580002,49.110001,49.259998,7064500,49.259998
"679",49.279999,49.450001,48.099998,48.119999,6841700,48.119999
"680",48.09,48.43,47.709999,47.77,5452500,47.77
"681",47.82,49.400002,47.779999,49.09,8028600,49.09
"682",49.02,49.310001,48.41,48.41,7421000,48.41
"683",48.470001,48.630001,47.98,48.16,6199100,48.16
"684",48.209999,48.98,48,48.450001,5286300,48.450001
"685",48.299999,48.900002,48,48.169998,9202700,48.169998
"686",48.220001,48.77,48,48.549999,4674500,48.549999
"687",48.669998,49.09,48.419998,48.939999,7644500,48.939999
"688",49.119999,49.48,48.919998,48.939999,5409700,48.939999
"689",49.150002,49.459999,48.950001,49,11994100,49
"690",48.970001,49.400002,48.68,49.240002,7737000,49.240002
"691",49.509998,50.110001,49.369999,50.080002,6768600,50.080002
"692",49.889999,50.939999,49.82,50.900002,5559900,50.900002
"693",51,51.849998,50.830002,51.279999,6520300,51.279999
"694",51.330002,52.639999,51.16,51.959999,8764400,51.959999
"695",52.080002,52.630001,51.860001,52.599998,5721500,52.599998
"696",54.5,56.48,54.380001,54.990002,17926800,54.990002
"697",54.279999,55.060001,53.720001,54.75,7176000,54.75
"698",54.700001,54.889999,54.369999,54.830002,5882700,54.830002
"699",54.98,55.41,54.889999,55.330002,5470400,55.330002
"700",55.09,55.34,54.509998,54.75,6801500,54.75
"701",54.759998,55.610001,54.75,55.369999,4549600,55.369999
"702",55.98,55.98,55.41,55.740002,3918700,55.740002
"703",55.98,57,55.66,56.860001,6496800,56.860001
"704",56.830002,57.470001,56.310001,57.240002,5333300,57.240002
"705",57.16,57.639999,56.57,56.59,5437000,56.59
"706",56.66,57.060001,56.34,56.740002,3704700,56.740002
"707",56.799999,57.779999,56.27,56.470001,5291500,56.470001
"708",56.43,56.560001,55.43,56.09,6488100,56.09
"709",56.040001,56.23,55.52,55.619999,5018800,55.619999
"710",55.209999,55.470001,54.889999,55.400002,4754200,55.400002
"711",55.259998,56.060001,55.060001,55.709999,4121400,55.709999
"712",55.93,56.18,55.200001,55.419998,3916300,55.419998
"713",55.400002,56.310001,55.400002,55.98,4101600,55.98
"714",55.970001,56.23,55.549999,55.669998,5345000,55.669998
"715",55.77,56.240002,55.549999,56.049999,3456000,56.049999
"716",54.790001,55.75,54.790001,55.049999,4709400,55.049999
"717",55.290001,55.700001,54.990002,55.619999,3307400,55.619999
"718",55.380001,55.540001,54.150002,54.16,6174900,54.16
"719",54.16,54.290001,53.740002,53.950001,4491500,53.950001
"720",53.84,55.380001,53.5,55.18,6879600,55.18
"721",55.110001,56.150002,55.07,55.959999,3885300,55.959999
"722",56.16,56.279999,55.57,56.060001,3329100,56.060001
"723",56.290001,56.580002,56.02,56.299999,3552100,56.299999
"724",56.360001,56.77,56.189999,56.25,3522100,56.25
"725",56.349998,56.43,55.98,56.330002,3744300,56.330002
"726",56.349998,57.389999,56.220001,57.150002,2938400,57.150002
"727",57.029999,57.07,56.240002,56.560001,2608800,56.560001
"728",56.540001,56.93,56.18,56.650002,2034500,56.650002
"729",56.740002,57.830002,56.5,57.77,3495900,57.77
"730",58.060001,58.450001,57.790001,57.889999,3478500,57.889999
"731",57.919998,58.139999,57.73,57.959999,4829700,57.959999
"732",60.990002,62.07,59.740002,61.950001,9256400,61.950001
"733",61.830002,63,61.52,61.900002,5034700,61.900002
"734",61.790001,63.07,61.779999,62.98,4177700,62.98
"735",63.139999,64.160004,62.959999,63.799999,3370100,63.799999
"736",63.610001,64.360001,63.5,63.990002,2934100,63.990002
"737",63.959999,64.940002,63.959999,64.410004,3471100,64.410004
"738",64.480003,65.209999,64.330002,65.169998,3986300,65.169998
"739",65,65.809998,64.650002,64.720001,3604100,64.720001
"740",65.169998,65.43,64.879997,65.209999,4610600,65.209999
"741",65.25,65.25,63.939999,64.440002,3856500,64.440002
"742",64.730003,65.269997,64.32,65,3392700,65
"743",64.93,65.199997,63.549999,63.970001,3564600,63.970001
"744",63.779999,64.230003,63.27,63.919998,2783300,63.919998
"745",63.18,63.799999,62.950001,63.740002,2637400,63.740002
"746",64.43,64.620003,63.529999,63.799999,3058600,63.799999
"747",63.389999,63.849998,62.779999,63.419998,2444200,63.419998
"748",63.59,63.98,63.099998,63.099998,2055800,63.099998
"749",62.73,63.18,61,61.189999,6260100,61.189999
"750",61.290001,61.689999,60.529999,61.66,3894600,61.66
"751",61.610001,62.23,61.169998,61.57,3913800,61.57
"752",61.490002,61.639999,60.860001,60.889999,3828300,60.889999
"753",60.759998,61.810001,60.5,61.810001,4686200,61.810001
"754",62.32,62.34,61.43,62.200001,2479000,62.200001
"755",62.209999,62.240002,61.700001,62.09,2521400,62.09
"756",61.619999,62.220001,61.200001,61.389999,2302600,61.389999
"757",61.779999,61.84,59.919998,60.16,3315800,60.16
"758",59.939999,61.34,59.560001,61.16,3866300,61.16
"759",60.950001,62.310001,60.91,62,3357300,62
"760",62.52,62.73,61.32,61.869999,3144600,61.869999
"761",61.73,63.77,61.66,63.580002,3671600,63.580002
"762",63.5,63.68,62.07,62.080002,3182700,62.080002
"763",61.630001,61.630001,59.970001,60.07,4730700,60.07
"764",60.43,62.110001,60.330002,61.73,9541000,61.73
"765",61.560001,61.950001,60.669998,60.740002,3886400,60.740002
"766",61.060001,61.5,60.150002,60.41,3804900,60.41
"767",61.080002,61.509998,60.830002,61.080002,3158600,61.080002
"768",58.57,61.189999,58.459999,60.73,7314800,60.73
"769",60.369999,61.970001,60.279999,61.639999,6951400,61.639999
"770",62.25,62.889999,62,62.380001,4151300,62.380001
"771",62.41,62.759998,61.990002,62.150002,2529400,62.150002
"772",61.639999,63.110001,61.599998,63.080002,1534700,63.080002
"773",63.540001,63.84,63.119999,63.639999,2422100,63.639999
"774",64.040001,64.230003,63.32,63.459999,3784400,63.459999
"775",63.700001,64.110001,62.310001,62.41,4106900,62.41
"776",62.490002,62.709999,61.970001,62.23,3928600,62.23
"777",63.110001,64.459999,62.900002,64.400002,3501400,64.400002
"778",64.349998,65.199997,64.029999,64.910004,2724100,64.910004
"779",64.849998,65.879997,64.760002,65.25,2927100,65.25
"780",65.139999,65.57,64.779999,65.040001,2177000,65.040001
"781",65.379997,65.449997,64.400002,64.550003,3772200,64.550003
"782",64.739998,65.360001,64.550003,64.989998,2219100,64.989998
"783",65.339996,65.449997,64.410004,65.199997,2255500,65.199997
"784",66.489998,66.5,64.800003,65.290001,2186500,65.290001
"785",67.690002,67.849998,64.57,64.599998,2072700,64.599998
"786",64.639999,65.010002,63.529999,63.68,2899700,63.68
"787",63.810001,64.32,63.509998,64.129997,1756300,64.129997
"788",63.700001,64.349998,62.959999,63.740002,2318900,63.740002
"789",63.380001,63.799999,62.900002,63.110001,1587200,63.110001
"790",63.369999,63.700001,62.59,62.630001,2959400,62.630001
"791",62.610001,64.099998,62.59,63.279999,3338500,63.279999
"792",60.130001,62.470001,59.799999,62,8653300,62
"793",61.07,61.82,60.619999,61.41,3943900,61.41
"794",61.150002,62.099998,61.060001,61.73,2561700,61.73
"795",61.709999,61.939999,60.889999,61.110001,3580800,61.110001
"796",60.889999,62.139999,60.75,61.900002,3351500,61.900002
"797",62.439999,63.349998,62.029999,63.220001,3659300,63.220001
"798",62.900002,63.540001,62.09,62.290001,3880500,62.290001
"799",62.139999,62.549999,61.630001,62.099998,2820800,62.099998
"800",62.299999,62.299999,61.509998,61.849998,2499800,61.849998
"801",61.619999,61.720001,61.110001,61.41,2948900,61.41
"802",61.009998,61.080002,59.84,59.950001,4006300,59.950001
"803",59.619999,60,59.349998,59.57,3903800,59.57
"804",59.619999,60,58.860001,59.060001,4198000,59.060001
"805",59.119999,59.330002,58.630001,58.639999,5011100,58.639999
"806",57.619999,58.599998,57.459999,57.540001,8825100,57.540001
"807",57.619999,58.349998,57.549999,58.16,4105300,58.16
"808",58.110001,58.57,57.82,57.880001,4025200,57.880001
"809",58,58.189999,57.459999,57.490002,6080800,57.490002
"810",57.23,58.119999,57.049999,57.98,6273300,57.98
"811",57.830002,58.759998,57.599998,58.34,4491600,58.34
"812",58.049999,58.619999,57.849998,58.200001,3095100,58.200001
"813",58.290001,58.52,57.860001,58.18,3210700,58.18
"814",58.91,59.310001,58.200001,58.57,3723200,58.57
"815",58.360001,58.5,57.919998,58.380001,4311000,58.380001
"816",58.310001,59.060001,58.310001,58.970001,3890300,58.970001
"817",59.029999,59.240002,58.130001,58.669998,3029600,58.669998
"818",58.93,59.84,58.59,59.66,5197600,59.66
"819",60.080002,60.959999,60.02,60.84,3927100,60.84
"820",60.880001,61.560001,60.830002,61.509998,3638900,61.509998
"821",61.34,61.66,60.810001,61.34,3735200,61.34
"822",61.650002,61.82,61.400002,61.77,2350200,61.77
"823",62.549999,62.849998,61.889999,61.919998,4187700,61.919998
"824",62.029999,62.66,62.029999,62.400002,2726300,62.400002
"825",62.360001,63.18,61.549999,62.900002,3491100,62.900002
"826",63.130001,63.810001,62.93,63.259998,3779300,63.259998
"827",63.259998,63.990002,62.869999,63.41,11884000,63.41
"828",62.830002,63.279999,62.23,62.290001,3001800,62.290001
"829",62.060001,62.16,60.599998,60.639999,5482500,60.639999
"830",60.560001,60.939999,59.779999,59.84,6537000,59.84
"831",59.91,60.220001,59.580002,59.939999,3247300,59.939999
"832",59.5,60.23,59.41,59.959999,2833600,59.959999
"833",59.73,59.970001,59.34,59.779999,2737600,59.779999
"834",59.869999,60.59,59.779999,59.799999,3269500,59.799999
"835",59.5,60.560001,58.91,59.790001,3315600,59.790001
"836",59.700001,59.720001,58.759998,58.779999,2666000,58.779999
"837",58.810001,59.799999,58.799999,59.360001,2607800,59.360001
"838",58.799999,59.669998,58.75,58.830002,2119500,58.830002
"839",58.950001,59.09,57.950001,58.049999,2955300,58.049999
"840",58.330002,58.639999,57.400002,57.950001,3299100,57.950001
"841",58.790001,60.330002,58.700001,60.150002,5246200,60.150002
"842",59.810001,60.740002,59.779999,60.650002,3185800,60.650002
"843",60.34,61.200001,60.259998,61.18,3575200,61.18
"844",61.310001,61.5,60.540001,60.869999,3895500,60.869999
"845",61.419998,61.639999,61.009998,61.349998,2632300,61.349998
"846",61.02,62.490002,60.91,62.400002,3479400,62.400002
"847",62.439999,62.490002,61.43,61.650002,2616000,61.650002
"848",61.75,62,61.360001,61.759998,1712300,61.759998
"849",63.41,63.41,61.77,62.259998,2089000,62.259998
"850",61.889999,62.669998,61.860001,62.09,2319100,62.09
"851",62.389999,63.360001,62.110001,62.970001,3030300,62.970001
"852",63.049999,63.07,62.490002,62.810001,2811500,62.810001
"853",62.799999,63.419998,62.34,63.09,2526900,63.09
"854",63.009998,63.400002,62.09,62.740002,2568100,62.740002
"855",62.75,63.099998,62.389999,62.57,1762800,62.57
"856",62.48,63.060001,62.25,62.490002,2333700,62.490002
"857",62.860001,63.900002,62.599998,63.669998,2868100,63.669998
"858",63.990002,64.529999,63.419998,64.370003,3685000,64.370003
"859",65.290001,65.330002,61.639999,63.529999,5665500,63.529999
"860",63.66,63.720001,62.459999,63.5,4036100,63.5
"861",63.849998,64.559998,62.990002,63.099998,3147400,63.099998
"862",63.27,64.050003,62.799999,63.889999,2558300,63.889999
"863",63.900002,64.489998,63.75,64.169998,2752400,64.169998
"864",63.82,64.32,63.389999,64.019997,3033900,64.019997
"865",64.129997,64.129997,63.16,63.869999,3910500,63.869999
"866",64.040001,64.660004,63.68,64.349998,3319200,64.349998
"867",64.489998,64.900002,63.939999,64.879997,2895500,64.879997
"868",64.790001,65.279999,64.540001,65.040001,2141500,65.040001
"869",64.949997,65.769997,64.949997,65.470001,3260000,65.470001
"870",65.459999,65.599998,63.310001,63.450001,5337300,63.450001
"871",63.419998,63.709999,62.240002,62.860001,5060900,62.860001
"872",63.060001,65,63,64.949997,6032600,64.949997
"873",65.209999,65.5,64.690002,65.040001,2674600,65.040001
"874",64.949997,66.199997,64.949997,65.900002,3251600,65.900002
"875",65.989998,66.440002,65.57,66.050003,1974300,66.050003
"876",65.959999,66.620003,65.93,66.110001,1560200,66.110001
"877",66.129997,67.160004,65.900002,66.940002,3413400,66.940002
"878",66.589996,66.940002,65.690002,66.019997,3594600,66.019997
"879",65.900002,66.809998,64.620003,65.75,5465900,65.75
"880",65.489998,65.839996,65,65.379997,2755800,65.379997
"881",66.099998,67.559998,65.779999,66.440002,2915900,66.440002
"882",66.849998,68.43,66.599998,67.900002,4606200,67.900002
"883",67.650002,68.089996,67.5,67.970001,3771700,67.970001
"884",68.07,68.25,66.739998,66.919998,3070800,66.919998
"885",67.330002,68.860001,66.629997,67.019997,4995000,67.019997
"886",67.379997,67.720001,66.610001,66.629997,3342200,66.629997
"887",66.75,67.279999,65.720001,65.75,5128100,65.75
"888",65.709999,66.019997,64.790001,65.370003,6041400,65.370003
"889",65.709999,66.660004,65.019997,66.489998,4257800,66.489998
"890",66.239998,66.769997,65.760002,65.93,3285700,65.93
"891",66.07,67.160004,65.830002,66.279999,10325800,66.279999
"892",66.75,66.989998,66.449997,66.669998,2054800,66.669998
"893",66.660004,67.699997,66.519997,67.470001,1421400,67.470001
"894",67.779999,67.779999,66.809998,67.389999,1434400,67.389999
"895",67.339996,67.910004,67.199997,67.82,1999700,67.82
"896",67.959999,68.459999,67.660004,68.400002,2070000,68.400002
"897",68.629997,69.150002,68.309998,69.059998,2262600,69.059998
"898",68.839996,69.309998,68.599998,68.949997,3264300,68.949997
"899",68.989998,69.309998,68.709999,69.040001,2862400,69.040001
"900",69.139999,69.620003,68.720001,69.360001,5647600,69.360001
"901",69.790001,70.410004,69.470001,69.919998,3868200,69.919998
"902",69.660004,70.080002,69.169998,69.279999,3133400,69.279999
"903",69.639999,70.660004,69.330002,70.510002,3671500,70.510002
"904",70.599998,72.410004,70.370003,72.089996,4873400,72.089996
"905",71.559998,72,70.400002,70.709999,4091700,70.709999
"906",71,71.209999,70.639999,71.019997,3366900,71.019997
"907",71.010002,72.580002,70.68,72.349998,3987700,72.349998
"908",72.589996,72.589996,71.660004,71.849998,3013600,71.849998
"909",71.709999,72.529999,71.5,71.650002,6067300,71.650002
"910",72.5,73.330002,72.019997,72.709999,3567000,72.709999
"911",73.239998,73.440002,72.669998,72.959999,2609800,72.959999
"912",71.849998,72.68,71.040001,71.32,4843600,71.32
"913",70.339996,70.339996,69.150002,69.349998,6821200,69.349998
"914",69.970001,70.389999,68.720001,69.309998,4846800,69.309998
