"","DVA.Open","DVA.High","DVA.Low","DVA.Close","DVA.Volume","DVA.Adjusted"
"452",87.360001,87.480003,86.269997,86.599998,1095200,43.299999
"453",87,88.519997,86.849998,88.459999,985800,44.23
"454",88.720001,88.870003,87.870003,88.57,784200,44.285
"455",88.809998,89.300003,87.779999,88.25,992800,44.125
"456",87.889999,89.790001,87.790001,89.279999,1328000,44.639999
"457",89.800003,90.419998,89.360001,90.169998,1498200,45.084999
"458",90,90.099998,89.25,89.720001,1041600,44.860001
"459",89.610001,90.040001,89.139999,89.419998,1049800,44.709999
"460",88.449997,88.449997,86.059998,86.900002,3630400,43.450001
"461",86.690002,87.129997,86.010002,86.989998,1625200,43.494999
"462",86.110001,86.139999,84.940002,85.489998,1272600,42.744999
"463",85.199997,86.099998,84.349998,84.760002,2190000,42.380001
"464",85.349998,85.809998,85.059998,85.650002,1286400,42.825001
"465",85.769997,87,85.699997,86.739998,1364800,43.369999
"466",86.43,86.730003,85.550003,85.769997,764000,42.884998
"467",85.989998,86.059998,85.190002,85.580002,791400,42.790001
"468",85.839996,86.980003,85.669998,86.650002,1108200,43.325001
"469",86.199997,87,86.120003,86.779999,904800,43.389999
"470",86.75,87.279999,86.349998,87.199997,939000,43.599998
"471",87.330002,87.669998,87.099998,87.620003,1360600,43.810001
"472",87.169998,87.169998,85.970001,86.220001,1061000,43.110001
"473",86.239998,86.5,85.589996,86.389999,775800,43.195
"474",86.900002,88.110001,86.870003,87.919998,1027200,43.959999
"475",87.610001,88.360001,87.389999,88.230003,870200,44.115002
"476",88.190002,89.510002,88.190002,89.169998,1257600,44.584999
"477",89.160004,89.25,88.019997,88.580002,1343600,44.290001
"478",88.75,90.080002,88.18,89.629997,1782400,44.814999
"479",87.07,89.279999,85.129997,86.419998,3499200,43.209999
"480",85.980003,86.68,84.809998,85.279999,2002400,42.639999
"481",85.25,85.25,84.339996,84.379997,1550200,42.189999
"482",84.550003,84.980003,84.059998,84.650002,1683800,42.325001
"483",84.440002,85.639999,83.529999,85.440002,1767800,42.720001
"484",84.989998,85.900002,84.400002,85.510002,2676400,42.755001
"485",85.93,85.940002,83.989998,84.169998,2167600,42.084999
"486",83.779999,84.120003,82.25,82.889999,3673000,41.445
"487",82.440002,82.790001,80.93,81.989998,2729200,40.994999
"488",81.849998,82.510002,81.739998,82.230003,1876000,41.115002
"489",82.349998,83.410004,82,82.769997,2220800,41.384998
"490",82.900002,83.290001,81.309998,81.339996,1273000,40.669998
"491",81.669998,81.900002,80.550003,80.809998,1338600,40.404999
"492",80.360001,85.949997,77.809998,84.800003,11426200,42.400002
"493",84.980003,85.199997,79.919998,80.25,7053200,40.125
"494",79.980003,80.650002,79.190002,80.389999,3851400,40.195
"495",80.830002,82.059998,80.650002,82.019997,4286000,41.009998
"496",81.980003,83.040001,81.43,81.760002,1723200,40.880001
"497",82.379997,83.040001,82.25,82.699997,1775600,41.349998
"498",82.25,82.330002,81.129997,81.650002,1929600,40.825001
"499",81.459999,81.769997,80.489998,81.25,1852200,40.625
"500",80.029999,80.629997,80.010002,80.230003,1793400,40.115002
"501",80.330002,81.110001,80.029999,81.059998,1669200,40.529999
"502",80.68,82.620003,80.349998,82.550003,1765200,41.275002
"503",82.779999,83.860001,82.120003,83.830002,1738800,41.915001
"504",84.910004,86.019997,84.050003,84.300003,3001000,42.150002
"505",84.07,85.690002,83.800003,85.599998,2196200,42.799999
"506",86.019997,86.120003,84.839996,84.93,1864200,42.465
"507",85.190002,86,84.660004,85.949997,1145000,42.974998
"508",85.589996,87.449997,85.199997,86.980003,1790200,43.490002
"509",87.260002,88.43,86.849998,88.110001,1638600,44.055
"510",88.489998,89.480003,88.029999,89.379997,1328000,44.689999
"511",89.120003,91.889999,88.82,91.5,1869400,45.75
"512",91.800003,93.860001,91.800003,93.540001,2601800,46.77
"513",93.769997,94.410004,93.07,93.790001,2443800,46.895
"514",94.050003,94.480003,91.68,91.849998,2603600,45.924999
"515",92.43,94.790001,92.43,94.599998,2892800,47.299999
"516",93.919998,94.900002,93.839996,94.300003,1520400,47.150002
"517",94.209999,94.790001,93.480003,94.059998,1178600,47.029999
"518",94.169998,96.010002,94.169998,95.309998,1485200,47.654999
"519",94.860001,96.739998,94.470001,96.709999,1363200,48.355
"520",97.449997,98.209999,96.900002,98.209999,1594200,49.105
"521",98.639999,98.709999,97.18,97.620003,2103200,48.810001
"522",97.889999,99.099998,97.419998,97.709999,1161000,48.855
"523",97.769997,98.379997,97.349998,97.57,977600,48.785
"524",96.639999,97.059998,96.019997,96.629997,979600,48.314999
"525",96.720001,97.589996,96.669998,97.360001,1030600,48.68
"526",97.540001,97.849998,96.449997,96.730003,708600,48.365002
"527",96.889999,97.660004,96.449997,97.400002,1517600,48.700001
"528",96.949997,98.059998,96.639999,97.779999,1106600,48.889999
"529",97.769997,99.349998,97.769997,98.980003,1024200,49.490002
"530",99,99.050003,98.440002,98.900002,949000,49.450001
"531",99.419998,99.599998,98.489998,99.57,1109800,49.785
"532",99.169998,100.190002,98.400002,98.650002,1590600,49.325001
"533",98.769997,99.290001,97.82,98.389999,1061800,49.195
"534",97.989998,98.580002,96.720001,97.199997,1389800,48.599998
"535",96.150002,96.279999,94.760002,95.129997,1117600,47.564999
"536",95.239998,95.239998,94.209999,94.800003,1385000,47.400002
"537",94.809998,96.050003,94.269997,95.709999,1145200,47.855
"538",96.959999,97.82,95.849998,97.720001,1248400,48.860001
"539",98.160004,99.019997,97.669998,98.610001,1548800,49.305
"540",98.489998,99.889999,98.389999,99.800003,871800,49.900002
"541",99.629997,100.519997,98.269997,98.419998,1933200,49.209999
"542",99.639999,100.239998,97.900002,98.629997,1429800,49.314999
"543",98.650002,99.650002,95.959999,97.370003,1887200,48.685001
"544",98.389999,99.379997,97.690002,99.290001,1041800,49.645
"545",99.339996,99.5,95.730003,95.730003,2731400,47.865002
"546",96.029999,97.279999,95.730003,97,1858200,48.5
"547",96.790001,97.480003,96.400002,97.239998,1172000,48.619999
"548",96.93,97.809998,96.160004,96.279999,1394400,48.139999
"549",96.18,96.75,95.260002,96.68,1192200,48.34
"550",96.519997,96.519997,96.019997,96.379997,1112200,48.189999
"551",96.650002,97.879997,96.160004,97.870003,1363800,48.935001
"552",97.879997,98.849998,97.57,98.129997,1138200,49.064999
"553",98.050003,98.519997,97.779999,98.290001,800600,49.145
"554",97.419998,97.82,97.099998,97.629997,1162200,48.814999
"555",97.809998,98.339996,97.230003,97.989998,746400,48.994999
"556",97.980003,98,95.809998,96.010002,1700400,48.005001
"557",95.940002,96.870003,95.169998,96.5,1147200,48.25
"558",96.620003,96.620003,95.989998,96.18,881400,48.09
"559",96.360001,97.169998,96.089996,97.029999,808000,48.514999
"560",97.099998,97.980003,97.059998,97.459999,1091800,48.73
"561",97.32,97.870003,97.150002,97.5,1148800,48.75
"562",97.529999,97.800003,97.239998,97.32,622400,48.66
"563",96.940002,97.370003,96.279999,97,762400,48.5
"564",97.209999,97.739998,96.720001,97.269997,571800,48.634998
"565",97.150002,97.739998,96.230003,97.639999,1303600,48.82
"566",98,103.970001,97.949997,100.290001,4018600,50.145
"567",100.120003,101.610001,100.120003,100.849998,1628800,50.424999
"568",101.830002,101.830002,99.580002,100.580002,1245400,50.290001
"569",99.830002,100.389999,98.07,98.459999,1633000,49.23
"570",98.769997,99.019997,96.75,97.599998,2583200,48.799999
"571",98.190002,99.470001,97.610001,98.470001,1681200,49.235001
"572",98.639999,100.040001,97.860001,99.589996,1245800,49.794998
"573",99.300003,100.209999,98.150002,98.449997,1869600,49.224998
"574",98.309998,100.540001,98.010002,99.68,1125200,49.84
"575",99.669998,99.690002,98.959999,99.510002,1022800,49.755001
"576",99.470001,99.760002,98.540001,98.57,1171200,49.285
"577",98.419998,98.75,97.599998,98.660004,1006400,49.330002
"578",99.25,101.650002,98.900002,101.5,4827600,50.75
"579",101.110001,102.07,100.239998,100.370003,1411800,50.185001
"580",100.730003,101.5,100.199997,100.300003,1041400,50.150002
"581",100.419998,101.769997,100.110001,100.959999,1329600,50.48
"582",100.879997,102.589996,100.879997,102.400002,1357000,51.200001
"583",101.989998,103.790001,101.599998,103.610001,1961800,51.805
"584",104.220001,105.730003,102.860001,103.440002,2002000,51.720001
"585",105.540001,105.540001,103.739998,104.110001,1562600,52.055
"586",104.309998,107.75,104.040001,107.699997,2517200,53.849998
"587",107.769997,109.309998,107.059998,108.400002,2127400,54.200001
"588",108.5,109.019997,107.379997,108.389999,1439400,54.195
"589",108.349998,108.510002,107.410004,108.410004,1115000,54.205002
"590",108.080002,108.730003,107.010002,107.82,1411800,53.91
"591",107.809998,110.379997,107.440002,109.559998,2193600,54.779999
"592",110.230003,111.300003,109.150002,109.470001,1595200,54.735001
"593",111.339996,111.339996,109.650002,110.419998,1492600,55.209999
"594",111.019997,111.209999,108.879997,109,2453400,54.5
"595",108.639999,110.040001,108.639999,109.870003,1478600,54.935001
"596",110.160004,110.889999,109.389999,110.540001,1282200,55.27
"597",110.470001,113.480003,110.459999,113.07,1880200,56.535
"598",113.099998,113.18,110.330002,110.720001,2257800,55.360001
"599",110.870003,112.199997,110.849998,112,1194400,56
"600",111.589996,112.449997,111.169998,111.379997,1520800,55.689999
"601",112,112,110.669998,110.82,1852000,55.41
"602",111.239998,112.790001,110.610001,111.410004,1505800,55.705002
"603",111.470001,112.839996,110.089996,111.019997,1625400,55.509998
"604",112.230003,114.849998,111.550003,112.519997,2123200,56.259998
"605",113,114.089996,111.760002,112.360001,1794600,56.18
"606",112.480003,112.93,111.470001,111.5,1237400,55.75
"607",111.639999,112.379997,111.050003,111.620003,1576800,55.810001
"608",111.629997,116.5,111.440002,114.980003,2511600,57.490002
"609",114.389999,114.989998,112.800003,112.82,2299000,56.41
"610",112.839996,113.269997,111.370003,111.82,2276400,55.91
"611",111.910004,112.760002,111.400002,112.43,1832000,56.215
"612",112.599998,113.339996,111.849998,112.900002,1108800,56.450001
"613",112.610001,113.459999,112.529999,112.610001,1156200,56.305
"614",112.699997,113.510002,111.690002,112.050003,1499800,56.025002
"615",112.139999,113.099998,111.599998,112.889999,1564000,56.445
"616",113,114.290001,112.599998,113.019997,2006600,56.509998
"617",113.75,114.93,113.489998,114,1976000,57
"618",114.150002,114.239998,112.800003,113.480003,2214600,56.740002
"619",113.339996,113.339996,109.25,110.010002,4737400,55.005001
"620",110.199997,111.800003,109.779999,111.43,1866200,55.715
"621",111.260002,112.610001,108.739998,110,2311600,55
"622",110.139999,110.419998,108.769997,109.290001,4654200,54.645
"623",108.949997,109.040001,106.339996,108.400002,4920800,54.200001
"624",106.779999,108.540001,106.57,107.599998,5165600,53.799999
"625",107.400002,108.989998,106.43,108,5173800,54
"626",108.129997,108.800003,106.230003,106.550003,3396400,53.275002
"627",106.440002,107.019997,105.480003,106.129997,4041800,53.064999
"628",106.110001,106.949997,104.459999,106.32,4805800,53.16
"629",106.309998,107.389999,105.239998,105.970001,4275000,52.985001
"630",106.419998,107,106.169998,106.489998,2925200,53.244999
"631",106.25,106.93,105.550003,106.489998,2422200,53.244999
"632",106.870003,108.349998,106.510002,107.540001,2184000,53.77
"633",107.510002,108.709999,107.080002,107.410004,1712400,53.705002
"634",107.43,107.849998,106.669998,106.989998,1431400,53.494999
"635",108.290001,110.129997,107.160004,109.07,2345400,54.535
"636",109.550003,109.949997,109.029999,109.709999,1307600,54.855
"637",109.75,111.269997,109.010002,110.68,2135600,55.34
"638",110.93,111.550003,110.419998,110.870003,1875600,55.435001
"639",111.209999,112.790001,110.510002,112.639999,2053600,56.32
"640",111.910004,112.639999,110.949997,111.93,2599000,55.965
"641",111.889999,111.889999,110.410004,111.190002,666200,55.595001
"642",110.93,111.169998,108.599998,110.089996,925400,55.044998
"643",110.160004,110.559998,109.059998,109.93,1445600,54.965
"644",109.620003,110.589996,109.620003,109.760002,1069400,54.880001
"645",109.830002,110.620003,108.589996,110.529999,1385200,55.264999
"646",109.529999,109.529999,108,109.199997,3435400,54.599998
"647",109.220001,110.379997,109,109.93,1734400,54.965
"648",110,110.300003,109.43,109.839996,1068800,54.919998
"649",109.519997,109.790001,107.989998,108.290001,1727000,54.145
"650",108.290001,109.699997,108.110001,109.669998,1544800,54.834999
"651",109.720001,110.309998,108.709999,109.639999,1715800,54.82
"652",109.889999,110.260002,109.370003,109.68,1159600,54.84
"653",110.089996,110.68,109.050003,109.199997,1625600,54.599998
"654",109.040001,110.07,108.910004,109.480003,945400,54.740002
"655",109.059998,110.720001,108.830002,110.309998,1294000,55.154999
"656",110.379997,112.519997,110.309998,112.120003,2235800,56.060001
"657",112.550003,113.209999,112.309998,112.650002,1354000,56.325001
"658",112.870003,113.25,112.279999,113.230003,901000,56.615002
"659",113.129997,114.779999,112.599998,114.720001,1355000,57.360001
"660",114.709999,114.809998,113.540001,113.919998,806000,56.959999
"661",113.970001,114.639999,113.760002,114.330002,1263200,57.165001
"662",114.419998,114.629997,113.360001,114.529999,862800,57.264999
"663",114.790001,115.489998,113.470001,113.650002,881200,56.825001
"664",113.379997,115.120003,113.18,114.980003,1219400,57.490002
"665",114.779999,115.300003,114,114.879997,798600,57.439999
"666",114.769997,115.870003,114.07,115.410004,1582600,57.705002
"667",115.629997,116.769997,114.18,116.720001,1662400,58.360001
"668",116.300003,116.68,114.669998,114.889999,1143800,57.445
"669",115.400002,116.669998,114.779999,116.580002,1727600,58.290001
"670",116.389999,118.25,115.919998,118.199997,1836200,59.099998
"671",118.43,119.080002,117.489998,118.93,1214800,59.465
"672",119.309998,119.849998,118.720001,118.919998,1268800,59.459999
"673",118.940002,119.269997,118.199997,118.800003,620400,59.400002
"674",118.800003,118.879997,117.57,118.43,913200,59.215
"675",118.489998,119.440002,118.400002,118.739998,1042200,59.369999
"676",119.879997,119.989998,117.839996,119.209999,1695400,59.605
"677",118.5,118.5,116.010002,117.459999,2176800,58.73
"678",114.489998,117.279999,113.040001,115.900002,3144000,57.950001
"679",116.07,117.089996,115.57,116.18,1716800,58.09
"680",115.93,116.480003,114.849998,115.599998,1469400,57.799999
"681",115.849998,116.540001,115.18,116.050003,1348200,58.025002
"682",116.540001,117.470001,115.43,115.43,1549000,57.715
"683",115.849998,116.389999,114.599998,116.220001,1465400,58.110001
"684",116.059998,118.650002,116.059998,118.269997,1620200,59.134998
"685",118.550003,120.099998,117.910004,119.620003,2033000,59.810001
"686",119.220001,120.260002,118.580002,120.029999,2004400,60.014999
"687",120,121.82,119.779999,121.809998,2036400,60.904999
"688",122.209999,123.959999,122.040001,123.349998,1749200,61.674999
"689",124.290001,124.290001,121.82,121.949997,2041800,60.974998
"690",120.730003,120.730003,118.279999,118.910004,3182800,59.455002
"691",119.400002,119.68,118.160004,118.720001,1548600,59.360001
"692",118.720001,119.029999,118.120003,118.400002,1334400,59.200001
"693",118.199997,118.199997,116.830002,117.360001,1695800,58.68
"694",117.629997,117.669998,116.879997,117.199997,1030800,58.599998
"695",117.209999,118.690002,117.160004,118.550003,1184400,59.275002
"696",117.870003,118.860001,117.870003,118.199997,2296000,59.099998
"697",117.720001,117.989998,117.07,117.279999,1010400,58.639999
"698",117.220001,118.629997,117.099998,117.879997,1451800,58.939999
"699",118.209999,119.529999,118,119.040001,1246400,59.52
"700",118.699997,118.830002,117.510002,117.739998,966600,58.869999
"701",117.879997,118.489998,117.150002,117.769997,1014400,58.884998
"702",118.120003,118.639999,117.699997,117.900002,1292000,58.950001
"703",117.959999,118.68,117.720001,118.32,1568600,59.16
"704",117.75,118.580002,117.699997,118.199997,1254400,59.099998
"705",118.269997,118.760002,117.849998,118.589996,1241400,59.294998
"706",118.639999,120.129997,118.019997,119.910004,1735000,59.955002
"707",122.800003,128.740005,122.309998,127.199997,4284400,63.599998
"708",126.970001,127.739998,125.019997,125.309998,2702600,62.654999
"709",125.18,126.239998,124.739998,125.330002,1539800,62.665001
"710",124.32,125.790001,124.239998,125.379997,1378800,62.689999
"711",125.220001,125.75,123.730003,125.75,934600,62.875
"712",126.050003,126.370003,125.279999,125.709999,1116200,62.855
"713",125.760002,125.800003,124.669998,125.339996,855600,62.669998
"714",125.379997,127.349998,125.230003,127.050003,1558200,63.525002
"715",126.800003,126.949997,126,126.910004,894600,63.455002
"716",126.540001,127.349998,124.169998,124.190002,1096600,62.095001
"717",125.059998,127.470001,124.379997,126.5,1006200,63.25
"718",126.150002,126.150002,124.400002,124.830002,798600,62.415001
"719",124.260002,124.260002,121.230003,121.480003,1439200,60.740002
"720",121.919998,123.339996,121.610001,122.620003,1037400,61.310001
"721",122.849998,123.379997,121.360001,122.330002,994800,61.165001
"722",122.889999,123.360001,121.580002,123.019997,1117800,61.509998
"723",123.18,123.519997,121.699997,121.93,1222600,60.965
"724",122.290001,123.029999,120.800003,120.849998,1925400,60.424999
"725",121.099998,121.25,119.589996,120.190002,1215000,60.095001
"726",120.040001,120.739998,117.82,119.019997,1657000,59.509998
"727",118.839996,118.900002,117.650002,118.650002,2008200,59.325001
"728",118.650002,120.57,117.93,118.400002,2341200,59.200001
"729",119.010002,119.639999,117.809998,117.900002,1521200,58.950001
"730",118.599998,118.599998,117.150002,117.32,6022800,58.66
"731",117.620003,119.599998,117.32,118.279999,2798200,59.139999
"732",118.769997,120.459999,117.559998,117.559998,3362000,58.779999
"733",120.519997,129.520004,120.519997,129.369995,5542200,64.684998
"734",129.460007,129.5,127.169998,128.589996,2037400,64.294998
"735",128.690002,131.330002,128.600006,131.190002,2148000,65.595001
"736",129.910004,130.869995,128.729996,129.940002,2058800,64.970001
"737",130.199997,131.179993,129.949997,130.910004,966200,65.455002
"738",130.690002,130.690002,129.149994,130.279999,918600,65.139999
"739",130.190002,130.220001,128.039993,128.059998,1110800,64.029999
"740",128.050003,128.720001,127.449997,128.139999,1131800,64.07
"741",128.149994,128.350006,127,127.07,766000,63.535
"742",127.110001,127.480003,125.610001,126.610001,1066600,63.305
"743",126.690002,128.380005,125.660004,126.110001,1022200,63.055
"744",125.410004,125.940002,124.760002,125.559998,1037400,62.779999
"745",125.080002,125.610001,124.510002,125.120003,842400,62.560001
"746",125.669998,127.849998,125.669998,127.480003,1346400,63.740002
"747",126.550003,126.879997,124.169998,124.620003,1104200,62.310001
"748",125.040001,127.07,124.699997,126.480003,793200,63.240002
"749",126.099998,127.32,123.980003,124.07,1502000,62.035
"750",124.300003,125.599998,123.550003,125.510002,1016000,62.755001
"751",125.139999,125.769997,123.949997,124.959999,944800,62.48
"752",124.349998,125.199997,123.089996,123.120003,1348200,61.560001
"753",123.199997,125.43,122.57,125.25,1508800,62.625
"754",125.720001,127.040001,125.07,126.419998,1290800,63.209999
"755",126.470001,127.730003,126,127.599998,995400,63.799999
"756",126.440002,129.770004,126.209999,129.410004,1557200,64.705002
"757",130.039993,130.800003,129.610001,130.009995,1586800,65.004997
"758",129.710007,130.149994,128.360001,129.860001,1214400,64.93
"759",129.789993,130.429993,128.460007,128.830002,742400,64.415001
"760",130,131,129.139999,130.160004,1149000,65.080002
"761",130.139999,130.449997,128.759995,129.5,617800,64.75
"762",129.210007,129.399994,126.790001,126.82,1223800,63.41
"763",125.900002,126.18,122.699997,122.889999,1646000,61.445
"764",124.5,125.510002,122.559998,123.5,2176200,61.75
"765",122.949997,124.370003,121.510002,123.040001,1433800,61.52
"766",123.540001,123.639999,121.839996,121.949997,1134600,60.974998
"767",122.809998,124.07,121.870003,121.970001,894200,60.985001
"768",122.849998,123.93,122.129997,122.269997,1181600,61.134998
"769",121.660004,122.220001,120.110001,120.800003,1948200,60.400002
"770",121.629997,122.459999,121.019997,121.150002,2216200,60.575001
"771",115,117.080002,113.419998,114,10180000,57
"772",113.18,114.510002,112.309998,113.900002,2724000,56.950001
"773",114.400002,114.610001,113.169998,114.559998,2222200,57.279999
"774",116.120003,117.459999,115.080002,116.879997,3283800,58.439999
"775",117,117.459999,115.690002,116,1972000,58
"776",116.129997,116.43,115.519997,116.400002,2485000,58.200001
"777",118.139999,120.580002,117.139999,120.510002,3374200,60.255001
"778",120.389999,121.709999,120.089996,121.230003,1858200,60.615002
"779",121.660004,122.029999,120.029999,120.260002,980200,60.130001
"780",117.900002,118.790001,117.290001,117.959999,2119000,58.98
"781",118.449997,118.809998,117.290001,118.379997,1094800,59.189999
"782",118.82,119.139999,116.769997,117.32,1979600,58.66
"783",116.5,118.82,116.040001,117.959999,2137800,58.98
"784",117.68,119.269997,117.5,118.610001,1557600,59.305
"785",119.309998,119.760002,117.730003,118.419998,1550800,59.209999
"786",118.580002,118.970001,117.040001,117.589996,1077600,58.794998
"787",117,118.199997,116.709999,117.57,1128800,58.785
"788",117.379997,117.980003,116.970001,117.720001,1067800,58.860001
"789",117.230003,117.940002,116.410004,116.879997,996000,58.439999
"790",117.239998,117.43,115.75,116.260002,1275400,58.130001
"791",116.739998,117.339996,116.25,116.410004,1091200,58.205002
"792",117,117.330002,116.489998,117.18,1293400,58.59
"793",117.230003,118.150002,116.690002,117.5,1489400,58.75
"794",117.57,118.449997,117.260002,117.389999,1339200,58.695
"795",117.389999,117.949997,116,116.339996,2851800,58.169998
"796",115.050003,115.050003,112.43,113.93,4447400,56.965
"797",114.300003,114.5,112.959999,113.650002,1504600,56.825001
"798",113.800003,115.290001,113.650002,114.349998,1950000,57.174999
"799",114.449997,115.099998,113.699997,114.730003,2141800,57.365002
"800",114.93,115.190002,114.199997,114.650002,931000,57.325001
"801",114.699997,115.660004,114.360001,114.599998,876600,57.299999
"802",114,114.190002,112.220001,113.300003,1438200,56.650002
"803",113.059998,113.360001,111.769997,112.099998,1188400,56.049999
"804",112,112.360001,111.120003,111.150002,1921400,55.575001
"805",111.470001,112.739998,111.25,111.949997,2156600,55.974998
"806",111.540001,112.029999,110.389999,110.489998,1679600,55.244999
"807",110.690002,111.010002,109.279999,109.970001,1430000,54.985001
"808",110.339996,110.940002,109.800003,110.360001,1299800,55.18
"809",110.360001,111.980003,110.18,110.849998,1012600,55.424999
"810",109.949997,110.269997,108.620003,108.739998,1451000,54.369999
"811",108.769997,109.150002,107.790001,108.019997,1155800,54.009998
"812",107.849998,109.589996,107.760002,108.019997,1661400,54.009998
"813",108,108.660004,107.110001,107.510002,1317000,53.755001
"814",108.730003,108.910004,107.809998,108.589996,1190200,54.294998
"815",108.82,109.610001,108.57,109.440002,1268000,54.720001
"816",109.32,112.150002,109.32,111.550003,1740600,55.775002
"817",111.440002,111.739998,109.599998,110.589996,2587400,55.294998
"818",55.240002,56.080002,55.049999,56.040001,1007000,56.040001
"819",56.360001,56.459999,55.66,55.810001,1097100,55.810001
"820",55.810001,56.130001,55.549999,55.700001,1206800,55.700001
"821",55.700001,56.040001,55.41,56,1071000,56
"822",55.970001,56.139999,55.529999,55.75,1151900,55.75
"823",56.099998,56.869999,56.009998,56.610001,1645600,56.610001
"824",56.77,59.439999,56.560001,59.099998,2932700,59.099998
"825",59.099998,59.18,57.900002,58.650002,1780000,58.650002
"826",58.77,59,58.18,58.529999,1435800,58.529999
"827",58.799999,59.130001,58.240002,58.470001,2823100,58.470001
"828",58.029999,58.07,57.290001,57.950001,893800,57.950001
"829",57.860001,58.290001,57.560001,57.599998,1010000,57.599998
"830",57.540001,57.639999,57.310001,57.369999,1429200,57.369999
"831",57.48,57.93,57.310001,57.599998,610700,57.599998
"832",57.32,57.509998,56.939999,56.98,700800,56.98
"833",56.66,56.950001,56.259998,56.900002,935900,56.900002
"834",56.889999,57.779999,56.869999,57.77,996600,57.77
"835",57.41,57.959999,57.299999,57.939999,804000,57.939999
"836",57.759998,58.200001,57.209999,57.669998,1228200,57.669998
"837",57.82,58.950001,57.77,58.369999,1342800,58.369999
"838",57.77,58.389999,57.439999,58,1028500,58
"839",57.900002,58.41,57.330002,57.509998,1151200,57.509998
"840",57.619999,58.16,57.360001,57.360001,1085000,57.360001
"841",57.75,58.16,57.610001,58.119999,933800,58.119999
"842",57.900002,58.41,57.720001,57.950001,673900,57.950001
"843",57.59,57.790001,57.209999,57.549999,1021600,57.549999
"844",57.200001,57.75,57.130001,57.18,992400,57.18
"845",57.389999,58.18,57.360001,57.84,940900,57.84
"846",57.75,57.900002,57.380001,57.860001,925700,57.860001
"847",58.189999,58.75,57.810001,58.060001,1399200,58.060001
"848",57.669998,57.669998,56.810001,57,1257600,57
"849",56.950001,57.380001,56.759998,56.779999,1349300,56.779999
"850",56.77,56.77,56,56.07,1673700,56.07
"851",56.23,56.380001,55.790001,55.82,1194600,55.82
"852",55.91,55.959999,55.23,55.439999,1310500,55.439999
"853",55.470001,56.689999,55.470001,56.23,1547700,56.23
"854",56.450001,56.779999,56.43,56.490002,1021000,56.490002
"855",56.5,56.5,55.450001,55.98,1117800,55.98
"856",56.09,56.580002,56,56.209999,1032200,56.209999
"857",56.200001,56.630001,55.889999,56.57,1663300,56.57
"858",56.650002,56.98,56.43,56.75,1340000,56.75
"859",56.709999,56.93,56.23,56.529999,1867100,56.529999
"860",54.549999,55.23,52.75,55.029999,8509100,55.029999
"861",55.029999,56.02,55.02,55.759998,2574800,55.759998
"862",55.860001,56.419998,55.470001,56.299999,2465700,56.299999
"863",56.599998,57.48,56.34,56.959999,1606500,56.959999
"864",56.939999,58.580002,56.849998,58.43,1996600,58.43
"865",58.419998,58.48,57.950001,58.299999,1632600,58.299999
"866",58.5,58.889999,58.310001,58.689999,2180600,58.689999
"867",58.93,59.349998,58.709999,58.889999,4934200,58.889999
"868",59.150002,60.380001,59.029999,59.27,3393900,59.27
"869",59.299999,59.400002,58,58.299999,2315000,58.299999
"870",58.720001,58.869999,57.810001,57.84,1786800,57.84
"871",57.849998,58.02,56.849998,56.889999,2157400,56.889999
"872",56.919998,57.279999,56.18,56.540001,2671500,56.540001
"873",59.02,62.139999,59,61.549999,9416800,61.549999
"874",61.419998,61.689999,60.419998,60.580002,3473200,60.580002
"875",60.59,60.779999,59.709999,59.880001,1993900,59.880001
"876",59.93,60.200001,59.470001,59.549999,7e+05,59.549999
"877",59.439999,59.669998,59.09,59.189999,2109100,59.189999
"878",59.200001,59.200001,58.279999,58.5,1727400,58.5
"879",58.25,58.310001,57.049999,57.27,1980300,57.27
"880",57.240002,57.299999,56.849998,57.119999,2787400,57.119999
"881",57.220001,58.27,57.220001,58.259998,3246300,58.259998
"882",58.48,62.779999,58.470001,62.169998,5655400,62.169998
"883",62.25,62.900002,61.419998,61.439999,2060800,61.439999
"884",61.25,61.73,60.52,60.630001,1430600,60.630001
"885",60.720001,60.889999,60.110001,60.189999,2270100,60.189999
"886",60.200001,60.970001,60.16,60.299999,2346900,60.299999
"887",60.830002,61.119999,59.880001,60.02,2869400,60.02
"888",59.830002,60.23,59.630001,60.220001,2048300,60.220001
"889",61.389999,62.290001,60.75,62.27,2153900,62.27
"890",62.009998,62.150002,61.439999,61.689999,1440000,61.689999
"891",61.970001,62.759998,61.75,62.639999,1929700,62.639999
"892",63,63.389999,62.970001,63.259998,1440600,63.259998
"893",63.18,63.299999,62.990002,63.25,493300,63.25
"894",63.310001,63.740002,63.130001,63.389999,774600,63.389999
"895",63.59,63.720001,63.150002,63.360001,568500,63.360001
"896",63.490002,63.599998,63.049999,63.290001,589900,63.290001
"897",63.57,63.630001,63.200001,63.369999,789100,63.369999
"898",63.360001,65.160004,63.189999,64.779999,2901900,64.779999
"899",64.709999,65,64.410004,64.470001,1241000,64.470001
"900",65.080002,65.599998,64.669998,64.800003,2102000,64.800003
"901",64.879997,65.419998,64.620003,65.199997,1168300,65.199997
"902",65.150002,65.559998,64.989998,65.440002,1246800,65.440002
"903",65.839996,66.150002,65.279999,65.639999,1262300,65.639999
"904",65.849998,65.849998,64.389999,64.739998,1895700,64.739998
"905",64.699997,65.129997,64.339996,64.470001,1480100,64.470001
"906",65.110001,65.199997,64.519997,64.970001,607700,64.970001
