"","BIIB.Open","BIIB.High","BIIB.Low","BIIB.Close","BIIB.Volume","BIIB.Adjusted"
"452",121.220001,121.370003,120.059998,120.959999,626100,120.959999
"453",122.010002,125.809998,121.839996,125.800003,1727200,125.800003
"454",126.339996,127.849998,125.809998,126.230003,1897700,126.230003
"455",126.160004,127.370003,124.470001,125.690002,1282300,125.690002
"456",125.010002,126.720001,125.010002,126.480003,946800,126.480003
"457",127.349998,127.349998,125.18,126,1338600,126
"458",126.110001,127.93,125,127.629997,854400,127.629997
"459",126.800003,128.869995,126.800003,128.800003,911200,128.800003
"460",129.990005,130,127.550003,127.82,1520700,127.82
"461",127.139999,128.820007,126.720001,128.619995,862100,128.619995
"462",126.82,127.620003,125.989998,126.610001,7e+05,126.610001
"463",126.160004,126.839996,124.379997,125.019997,1087000,125.019997
"464",125.720001,127.550003,125.029999,125.029999,1793000,125.029999
"465",125.370003,126.190002,124.690002,125.5,907400,125.5
"466",125.080002,126.199997,124.790001,125.339996,825800,125.339996
"467",126.080002,126.769997,124.230003,125.779999,1106200,125.779999
"468",126.029999,128.990005,126.010002,128.419998,1313100,128.419998
"469",127.790001,128.639999,126.519997,126.540001,900700,126.540001
"470",126.400002,128.729996,125.779999,125.949997,978700,125.949997
"471",126.650002,128.910004,126.160004,127.230003,1279500,127.230003
"472",126.93,126.970001,124.879997,125.849998,626000,125.849998
"473",125.849998,128.929993,125.830002,127.739998,1317700,127.739998
"474",128.089996,130.809998,127.400002,129.289993,1151200,129.289993
"475",129.440002,130.919998,128.990005,130.800003,1019000,130.800003
"476",131.470001,133.539993,130.309998,133.160004,1322700,133.160004
"477",132.860001,134.5,132.429993,134.009995,1947400,134.009995
"478",131.610001,134.669998,129.919998,131.830002,2154300,131.830002
"479",131.190002,135.389999,131.190002,135.160004,1515300,135.160004
"480",135.520004,135.839996,133.589996,134.259995,1270200,134.259995
"481",132.990005,133.320007,130.520004,130.970001,1070200,130.970001
"482",130.509995,133.089996,130.130005,132.509995,1108200,132.509995
"483",131.600006,133.059998,130.850006,132.929993,1273900,132.929993
"484",132.399994,133.009995,131.050003,132.509995,1416000,132.509995
"485",133.360001,134.740005,132.889999,134.309998,881000,134.309998
"486",134.270004,137.5,134.229996,136.710007,1189000,136.710007
"487",135.869995,137.679993,135.539993,136.869995,934300,136.869995
"488",136.300003,137.5,135.919998,137.039993,1251400,137.039993
"489",137.770004,138.490005,136.190002,136.800003,1394200,136.800003
"490",136.929993,137.699997,132.869995,132.880005,1519600,132.880005
"491",133.059998,133.330002,130.460007,131.580002,1838700,131.580002
"492",132.199997,132.740005,131.309998,132.259995,1479600,132.259995
"493",132.330002,134.429993,131.940002,132.330002,1344000,132.330002
"494",131.970001,132.889999,130.880005,131.5,1500000,131.5
"495",131.080002,132.619995,130.830002,131.649994,1069600,131.649994
"496",132.25,132.899994,131.070007,131.559998,757200,131.559998
"497",132.539993,133.710007,131.169998,131.539993,1345800,131.539993
"498",130.919998,131.830002,130.25,130.839996,1272200,130.839996
"499",130.479996,131.429993,129.479996,130.75,1449100,130.75
"500",128.889999,130.839996,126.68,126.730003,1335900,126.730003
"501",126.449997,130.910004,126.389999,130.789993,1510000,130.789993
"502",130.259995,132.970001,129.789993,132.429993,1579800,132.429993
"503",133.199997,134.119995,132.220001,134.110001,1061700,134.110001
"504",134.610001,135.380005,133.190002,133.339996,1262000,133.339996
"505",132.710007,134.440002,132.229996,133.520004,919900,133.520004
"506",134.520004,134.889999,132.009995,132.259995,1456200,132.259995
"507",132.929993,134.490005,132.009995,134.149994,1210500,134.149994
"508",134.610001,136.169998,133.639999,134.220001,1189900,134.220001
"509",134.669998,139.210007,134.380005,138.660004,1597300,138.660004
"510",139.139999,140.679993,138.270004,140.009995,1904300,140.009995
"511",140.470001,142.669998,140.199997,141.960007,1846500,141.960007
"512",142.279999,143.440002,141.860001,143.089996,1190200,143.089996
"513",142.759995,143.460007,142.130005,142.850006,1533900,142.850006
"514",143.169998,143.479996,138.990005,139.199997,1368700,139.199997
"515",139.619995,142.160004,139.149994,141.740005,1050700,141.740005
"516",140.380005,142.300003,140.380005,142.029999,900900,142.029999
"517",142.149994,142.789993,141.5,141.970001,862900,141.970001
"518",142.699997,143.740005,141.759995,143.160004,807700,143.160004
"519",142.009995,142.330002,138.259995,140.110001,1119600,140.110001
"520",142.470001,144.380005,141.050003,144.380005,1490300,144.380005
"521",143.5,145.660004,143.039993,145.610001,1202700,145.610001
"522",145.529999,145.669998,144.679993,145.630005,548100,145.630005
"523",144.720001,145.410004,143.979996,144.119995,781000,144.119995
"524",144.029999,144.919998,141.850006,142.460007,831400,142.460007
"525",142.940002,144.339996,141.5,143.160004,1135300,143.160004
"526",144.360001,145.729996,142.899994,143.75,1151000,143.75
"527",143.300003,143.440002,140.169998,142,1060100,142
"528",141.270004,142.850006,139.720001,142.630005,1345200,142.630005
"529",143.160004,144.899994,142.350006,144.610001,733400,144.610001
"530",144.169998,145.399994,143.839996,145.220001,630800,145.220001
"531",146.039993,147.490005,143.759995,145.910004,823500,145.910004
"532",145.940002,146.669998,144.809998,144.960007,747900,144.960007
"533",144.860001,144.860001,142.740005,143.740005,881800,143.740005
"534",143.770004,144.389999,142.110001,142.210007,1168500,142.210007
"535",142.119995,142.119995,137.880005,139.229996,1128500,139.229996
"536",142.520004,142.679993,137.960007,139.479996,1313300,139.479996
"537",139.240005,143.869995,138.100006,143.449997,1440100,143.449997
"538",144.440002,148.309998,144.169998,147.75,1430000,147.75
"539",149,150.229996,148.199997,149.470001,1422300,149.470001
"540",149.720001,150.289993,146.929993,147.279999,864600,147.279999
"541",146.949997,148.070007,145.660004,145.830002,920500,145.830002
"542",146.300003,147.889999,144.029999,144.279999,962200,144.279999
"543",142.880005,144.610001,141.880005,143.800003,1115600,143.800003
"544",147.009995,147.869995,144.929993,145.059998,1002800,145.059998
"545",145.289993,146.259995,144.570007,145.460007,704900,145.460007
"546",146.039993,146.919998,145.460007,146.179993,667600,146.179993
"547",146.149994,147.570007,144.830002,145.050003,709000,145.050003
"548",144.860001,145.330002,142.720001,143.089996,1209800,143.089996
"549",143.240005,146.320007,143.240005,145.509995,880200,145.509995
"550",145.059998,145.149994,143.179993,144.539993,593900,144.539993
"551",145.029999,145.899994,144.289993,145.5,512700,145.5
"552",145.029999,147.520004,145.020004,146.869995,517900,146.869995
"553",147.399994,147.75,145.850006,146.839996,465300,146.839996
"554",147.339996,147.339996,144.619995,145.089996,902000,145.089996
"555",145.190002,145.190002,143.800003,144.690002,694300,144.690002
"556",144.270004,144.830002,143.279999,143.970001,924400,143.970001
"557",143.830002,145.800003,143.509995,144.919998,799200,144.919998
"558",144.669998,145.669998,144.130005,145.149994,519600,145.149994
"559",144.919998,147.789993,144.869995,147.029999,606900,147.029999
"560",146.779999,147.690002,146.259995,147.389999,680500,147.389999
"561",146.940002,147.369995,146,146.429993,614700,146.429993
"562",147.160004,147.210007,145.600006,145.889999,689500,145.889999
"563",145.360001,146.320007,145,145.949997,588500,145.949997
"564",147.029999,147.270004,145.529999,146.589996,633600,146.589996
"565",145.899994,147.690002,144.899994,147.070007,783100,147.070007
"566",147.279999,147.740005,145.639999,146.669998,626200,146.669998
"567",147.770004,152.75,147.770004,152.190002,1187500,152.190002
"568",153.070007,153.199997,150.619995,152.5,666200,152.5
"569",150.360001,152.080002,150,151.600006,593500,151.600006
"570",151.210007,152.119995,150,151.949997,576600,151.949997
"571",152.679993,153.419998,151.850006,152.259995,602200,152.259995
"572",151.850006,153.380005,151.289993,152.5,927000,152.5
"573",152.440002,154.240005,150.649994,154.240005,1269400,154.240005
"574",154.029999,155.350006,153.440002,154.410004,1598000,154.410004
"575",154.759995,156.520004,154.449997,155.800003,1075700,155.800003
"576",155.960007,156.470001,154.589996,155.039993,1068600,155.039993
"577",156.020004,156.570007,153.869995,156.059998,1174500,156.059998
"578",156.309998,156.460007,154.020004,154.570007,1690900,154.570007
"579",155.080002,155.139999,153,154.399994,832600,154.399994
"580",155,155.5,152.639999,152.830002,956300,152.830002
"581",155.740005,157.179993,151.520004,151.619995,1785500,151.619995
"582",152.130005,153.089996,150.259995,150.710007,1743800,150.710007
"583",150,150.339996,147.899994,149.210007,1322400,149.210007
"584",149.160004,152.559998,149.130005,149.940002,1089200,149.940002
"585",149.940002,150.610001,149.160004,149.929993,773800,149.929993
"586",150,152.940002,149.149994,152.940002,1056800,152.940002
"587",153.009995,154.550003,152.100006,152.570007,995800,152.570007
"588",152,154.039993,151.869995,152.529999,965700,152.529999
"589",152.809998,153.699997,151.100006,151.220001,566300,151.220001
"590",151.039993,152.610001,149,149.380005,858100,149.380005
"591",149.639999,151.039993,147.009995,147.289993,870800,147.289993
"592",148.610001,149.470001,146.990005,147.100006,1023100,147.100006
"593",147.509995,149.779999,146.970001,147.199997,1084400,147.199997
"594",147.5,149.539993,146.880005,149.410004,992900,149.410004
"595",149.419998,153.330002,148.990005,153.25,973000,153.25
"596",153.059998,154.910004,152.410004,153.779999,813400,153.779999
"597",152,152.490005,148.350006,149.559998,2018400,149.559998
"598",150.020004,151.460007,144.839996,145.649994,2151700,145.649994
"599",145.229996,145.679993,143.330002,145.300003,1050700,145.300003
"600",143.759995,144,141.139999,142.059998,1055200,142.059998
"601",142.589996,144.029999,141.580002,142.059998,1655200,142.059998
"602",145,146.449997,144.149994,144.429993,1381400,144.429993
"603",143.970001,144.580002,142.020004,142.929993,991600,142.929993
"604",143.149994,143.330002,136.279999,138.210007,1829800,138.210007
"605",139.300003,140.539993,138.210007,139.029999,1165300,139.029999
"606",138.970001,139.380005,137.570007,138.410004,1325200,138.410004
"607",138.020004,140.199997,137.899994,139.600006,744500,139.600006
"608",140.029999,141.619995,139.339996,140.300003,990300,140.300003
"609",139.619995,139.860001,138.259995,138.350006,1037600,138.350006
"610",137.770004,138.119995,135.479996,135.610001,1522200,135.610001
"611",135.190002,138.809998,134,138.050003,1377500,138.050003
"612",138.5,140.949997,138.220001,139.479996,1132200,139.479996
"613",139.360001,140.589996,137.720001,138.020004,1170800,138.020004
"614",138,138.440002,135.990005,136.300003,1098200,136.300003
"615",136.440002,138.369995,135.580002,137.929993,1312400,137.929993
"616",137.600006,142,137.600006,141.240005,2349100,141.240005
"617",141.850006,143.580002,139.839996,143.529999,1433500,143.529999
"618",143.100006,148.190002,142.410004,148.149994,1753000,148.149994
"619",148.690002,149.970001,147.289993,147.360001,1409000,147.360001
"620",148.440002,149.869995,147.320007,149.869995,374100,149.869995
"621",148.699997,149.410004,147.429993,149.110001,853100,149.110001
"622",147.979996,149.949997,147.589996,147.880005,696300,147.880005
"623",147.740005,149.699997,145.580002,149.460007,652800,149.460007
"624",150,151.5,149.5,150.300003,740500,150.300003
"625",150.789993,151,148.929993,149.089996,895600,149.089996
"626",150.039993,152.029999,149.679993,150.550003,851000,150.550003
"627",150.570007,152.440002,150.100006,151.860001,1237700,151.860001
"628",152.460007,152.660004,150.270004,150.550003,736800,150.550003
"629",150.740005,151.919998,150.550003,151.729996,610000,151.729996
"630",151.460007,152,150.449997,151.289993,765000,151.289993
"631",151.600006,153.619995,150.520004,153.139999,731100,153.139999
"632",153.509995,155.300003,153.509995,154.220001,1252700,154.220001
"633",154.339996,154.5,151.970001,152.350006,873100,152.350006
"634",152.610001,153.740005,150.789993,151.559998,672200,151.559998
"635",151.089996,152.539993,150.190002,151.25,730700,151.25
"636",151.860001,153.039993,150.740005,152.649994,815200,152.649994
"637",153.369995,154,151.820007,153.419998,818300,153.419998
"638",153.279999,153.610001,150.300003,151.309998,1275500,151.309998
"639",151.220001,151.949997,150.570007,151.210007,729700,151.210007
"640",150.289993,151.160004,148.559998,149.910004,1992300,149.910004
"641",149.139999,149.899994,148.720001,149.070007,358000,149.070007
"642",149.350006,149.350006,147.029999,148.429993,507800,148.429993
"643",148.389999,149.5,146.330002,147.759995,1072700,147.759995
"644",146.979996,148.059998,146.050003,146.050003,716300,146.050003
"645",145.839996,147,145.039993,146.369995,927900,146.369995
"646",148.720001,150.979996,148.460007,150,1581000,150
"647",142.25,149,141.729996,147.860001,5816600,147.860001
"648",148.020004,148.449997,145.770004,145.929993,1533100,145.929993
"649",145.289993,146.649994,145.080002,146.419998,1121600,146.419998
"650",145.529999,146.520004,144.089996,144.389999,1760100,144.389999
"651",144.199997,146.880005,143.699997,144.080002,2098900,144.080002
"652",144.410004,144.800003,141.479996,143.910004,2119600,143.910004
"653",143.990005,145.020004,141.029999,143.789993,1793500,143.789993
"654",144.110001,144.490005,143.149994,143.880005,1164400,143.880005
"655",141.580002,143.059998,139.720001,143.009995,1391800,143.009995
"656",142.820007,143.300003,141.759995,142.820007,1139900,142.820007
"657",143,144.179993,142.529999,143.720001,1499700,143.720001
"658",143.570007,144.679993,143.160004,144.279999,1838400,144.279999
"659",144,145,143.179993,144.860001,1395800,144.860001
"660",144.660004,145.369995,143.330002,143.550003,1110200,143.550003
"661",144.979996,146.570007,144.809998,146.410004,2116100,146.410004
"662",146.940002,147.490005,144.550003,146.199997,1183000,146.199997
"663",149.639999,156.940002,147.770004,149.990005,2993000,149.990005
"664",149.660004,154.960007,149.630005,153.919998,2203500,153.919998
"665",153.539993,156.080002,152.919998,155.080002,1719000,155.080002
"666",154.5,156.869995,154.039993,156.080002,1337000,156.080002
"667",157.279999,158.389999,155.160004,157.300003,1162000,157.300003
"668",156.149994,157.270004,155.100006,155.729996,1205600,155.729996
"669",156.309998,157.660004,155.550003,157.360001,830100,157.360001
"670",165.550003,167.350006,160.610001,160.979996,2857700,160.979996
"671",161.539993,162.029999,158.75,160.300003,1193200,160.300003
"672",163.570007,165.800003,162.320007,164.440002,1164000,164.440002
"673",164.509995,165.279999,163.050003,163.960007,1036200,163.960007
"674",163.979996,165.940002,163.320007,165.449997,1079900,165.449997
"675",163.389999,167.289993,163.339996,165.910004,1378100,165.910004
"676",165.669998,165.770004,163.449997,164.589996,1203600,164.589996
"677",165.339996,169.070007,164.399994,168.740005,1934000,168.740005
"678",168.669998,168.899994,165.789993,166.809998,1127700,166.809998
"679",166.770004,168.550003,164.720001,164.770004,1540500,164.770004
"680",164.800003,165.470001,161.970001,162.600006,1162500,162.600006
"681",163.139999,164.669998,162.690002,164.399994,746700,164.399994
"682",164.089996,166.949997,161.25,161.360001,1215800,161.360001
"683",160.649994,163.520004,160.419998,161.990005,1381100,161.990005
"684",163,167.229996,162.740005,166.059998,1034600,166.059998
"685",165.600006,168.690002,164.619995,166.339996,1212200,166.339996
"686",165.300003,171.110001,164.449997,168.699997,1710900,168.699997
"687",167.639999,170.020004,165.979996,169.960007,1230100,169.960007
"688",170.080002,173.720001,170.050003,171.309998,1371200,171.309998
"689",171.539993,172.580002,169.990005,172.449997,1074000,172.449997
"690",172.440002,173,171,171.470001,968900,171.470001
"691",172.410004,172.990005,171.220001,172.380005,1165600,172.380005
"692",171.850006,174.210007,171.419998,174.139999,1092200,174.139999
"693",174.440002,176.470001,173.809998,176.050003,1944700,176.050003
"694",175.619995,176.339996,174.229996,176.149994,1191500,176.149994
"695",176.199997,177.910004,175.910004,176.779999,1041800,176.779999
"696",175.960007,178.179993,175.759995,176.779999,2049500,176.779999
"697",174.809998,176.740005,174.529999,175.520004,871000,175.520004
"698",175.779999,177.550003,174.720001,175.610001,1236400,175.610001
"699",177.059998,178.410004,176.639999,178.100006,830800,178.100006
"700",177.279999,178.330002,176.179993,176.550003,1047800,176.550003
"701",176.880005,178.899994,176.880005,178,929300,178
"702",178.479996,178.479996,175.630005,176.220001,1136600,176.220001
"703",177.419998,178.130005,175.979996,177.089996,1232700,177.089996
"704",176.520004,184.169998,176.009995,182.679993,2458200,182.679993
"705",186.600006,192.919998,186.360001,192.619995,3995000,192.619995
"706",193.660004,196.779999,191.800003,192.770004,2067300,192.770004
"707",194.940002,199.539993,194.229996,198.190002,2039300,198.190002
"708",198.380005,199.050003,194.160004,195.740005,1824400,195.740005
"709",197.759995,198.869995,194.479996,195.679993,1199200,195.679993
"710",193.050003,193.990005,191.800003,193.309998,1317900,193.309998
"711",193.600006,194.880005,192.330002,194.130005,709200,194.130005
"712",194.509995,195.429993,192.199997,193.169998,746400,193.169998
"713",193.690002,198.440002,193.220001,198.339996,887300,198.339996
"714",198.940002,201,197.179993,200.259995,884900,200.259995
"715",202.589996,209,201.899994,207.009995,1833700,207.009995
"716",206.880005,207.5,198.509995,198.75,1409100,198.75
"717",201.509995,202.479996,197.740005,202.130005,1308100,202.130005
"718",200.110001,204.75,199,204.080002,1310000,204.080002
"719",204.179993,204.179993,197.919998,198.660004,978800,198.660004
"720",197.649994,203.720001,197.5,203.270004,942600,203.270004
"721",204.860001,216.669998,204.360001,215.199997,2678300,215.199997
"722",216.880005,217.800003,211.229996,212.759995,1971700,212.759995
"723",211.929993,212.309998,205.910004,206.179993,1584900,206.179993
"724",212.229996,217.669998,212.100006,216,1984800,216
"725",215.889999,218.460007,212.529999,213.589996,1083400,213.589996
"726",219.710007,225,219.350006,223.610001,2066300,223.610001
"727",223.940002,226.179993,218.210007,218.929993,1622000,218.929993
"728",215.389999,218.389999,214,214.330002,1236200,214.330002
"729",214.679993,219.080002,213.259995,217.300003,1124500,217.300003
"730",220.389999,222.550003,217.850006,218.850006,922300,218.850006
"731",221.720001,222,215.389999,215.729996,942200,215.729996
"732",214.809998,216.619995,211.630005,212.550003,1119600,212.550003
"733",212.029999,215.619995,209.570007,210.710007,1141500,210.710007
"734",210.399994,212.039993,208.5,209.279999,1027600,209.279999
"735",210.759995,213.380005,209.050003,213.220001,1108500,213.220001
"736",216.5,222.929993,215.940002,222.740005,1593200,222.740005
"737",223.399994,231.990005,222.75,229.839996,1972300,229.839996
"738",228.729996,230.979996,224.580002,227.130005,933800,227.130005
"739",226.679993,228.839996,223.110001,227.990005,1592700,227.990005
"740",228.360001,228.860001,224.600006,226.850006,1243900,226.850006
"741",226.050003,234.460007,224.330002,225.179993,1281700,225.179993
"742",226.169998,234.199997,226,231.330002,1364500,231.330002
"743",232.270004,238.830002,230.059998,233.070007,1404900,233.070007
"744",230.25,235.100006,226.009995,232.619995,1231200,232.619995
"745",230.869995,235.399994,229.350006,235.240005,825900,235.240005
"746",237.229996,242.639999,236.279999,240.860001,1451800,240.860001
"747",239.419998,242.179993,238.440002,238.990005,1143900,238.990005
"748",235.820007,241.119995,233.119995,238.889999,1268000,238.889999
"749",237.179993,240.490005,237.009995,237.490005,1337300,237.490005
"750",234.149994,234.699997,220.080002,227.389999,2464200,227.389999
"751",224.220001,225,218.380005,219.740005,2515100,219.740005
"752",219,223.600006,209.869995,214.100006,2335600,214.100006
"753",214.350006,221.350006,212.869995,221.190002,1612200,221.190002
"754",223.570007,228.100006,223.300003,225.020004,1722400,225.020004
"755",225.809998,226.600006,220.470001,222.190002,1020900,222.190002
"756",219.619995,225,218.309998,223.029999,1331800,223.029999
"757",217.699997,218.899994,204.119995,206.550003,2778600,206.550003
"758",205.860001,210.869995,204.559998,209.580002,2011600,209.580002
"759",212,217.649994,208.419998,211.990005,1569400,211.990005
"760",214.009995,216,206.619995,207.75,1650000,207.75
"761",210.470001,211.619995,206.429993,210.800003,1440700,210.800003
"762",210.470001,211.259995,203.589996,203.800003,1213600,203.800003
"763",201.600006,202.970001,197.699997,199.580002,1937200,199.580002
"764",201.009995,202.979996,194.660004,199.070007,3518200,199.070007
"765",197.800003,203.649994,195.100006,200.460007,1820100,200.460007
"766",201.75,202.309998,196.690002,199.149994,1199500,199.149994
"767",201.570007,209.869995,200.259995,208.429993,1477600,208.429993
"768",209.800003,212.979996,207.820007,208.809998,1400700,208.809998
"769",221.679993,224.630005,215.130005,215.199997,3110400,215.199997
"770",220.25,223.800003,217.729996,217.880005,1523000,217.880005
"771",217.490005,219.279999,215.220001,216.649994,1172500,216.649994
"772",214.990005,218.669998,214.529999,217.5,362300,217.5
"773",220.270004,223.940002,220.119995,221.649994,806100,221.649994
"774",223.380005,225.220001,217.5,218.070007,943600,218.070007
"775",219.199997,220.919998,215.809998,219.259995,829100,219.259995
"776",218.869995,221.509995,216.380005,219.699997,857700,219.699997
"777",222.610001,226,220.830002,223.300003,1260900,223.300003
"778",222.520004,226.539993,219.190002,226.339996,1360600,226.339996
"779",228.009995,228.009995,222.5,224.330002,810500,224.330002
"780",223.940002,225.529999,220.029999,222.850006,1063500,222.850006
"781",224.059998,227.119995,223.320007,225.100006,1025100,225.100006
"782",225.330002,226.990005,222.619995,223.119995,813700,223.119995
"783",224.330002,230.619995,220.100006,230.270004,1592600,230.270004
"784",234.690002,234.740005,222.089996,231.669998,2486000,231.669998
"785",231.550003,231.830002,221.910004,222.649994,1723300,222.649994
"786",222.729996,226.970001,221.179993,226.610001,1455800,226.610001
"787",233.529999,233.970001,222.199997,227.479996,2392700,227.479996
"788",226.399994,227.759995,218.160004,223.229996,1403400,223.229996
"789",221.860001,224.110001,215.960007,215.960007,1429100,215.960007
"790",216.979996,217.990005,214.210007,216.929993,1798000,216.929993
"791",217.490005,221.699997,216.059998,218.130005,1202900,218.130005
"792",218.820007,221.580002,218.029999,220.199997,1119600,220.199997
"793",220.380005,227.800003,220.300003,227.759995,1529600,227.759995
"794",228,229,225.100006,227.570007,969800,227.570007
"795",227.210007,227.360001,221.699997,221.820007,771200,221.820007
"796",220.639999,223,217.130005,217.759995,1114500,217.759995
"797",219.699997,220,215.869995,216.889999,807800,216.889999
"798",214.75,217.100006,212.009995,212.350006,1028900,212.350006
"799",210.789993,210.789993,203.550003,206.889999,1958700,206.889999
"800",206.880005,213.490005,206.149994,211.25,1775900,211.25
"801",210.929993,214.160004,210.649994,211.520004,1054800,211.520004
"802",209.410004,209.860001,205.729996,206.529999,814900,206.529999
"803",205.610001,208.919998,205.279999,206.889999,1252200,206.889999
"804",207.149994,209.949997,206.839996,206.869995,639800,206.869995
"805",206.809998,209.25,206.240005,206.550003,736400,206.550003
"806",205.610001,210.979996,203.550003,208.080002,999500,208.080002
"807",208.350006,212.770004,208.009995,211.479996,612400,211.479996
"808",211.490005,212.25,210.020004,211.380005,608700,211.380005
"809",212.020004,214.919998,210.990005,212.339996,803100,212.339996
"810",210.089996,211.710007,207.389999,207.649994,725900,207.649994
"811",208.270004,211.289993,206.600006,209.710007,809600,209.710007
"812",209.190002,217.070007,209.029999,214.130005,859700,214.130005
"813",213.990005,214.559998,210.869995,213.020004,1002300,213.020004
"814",216,222.449997,213.050003,221.789993,1223400,221.789993
"815",223.639999,231.649994,223,230.589996,1905400,230.589996
"816",229.809998,231.720001,226.020004,227.699997,1074700,227.699997
"817",229.5,230,224.429993,225.179993,1256400,225.179993
"818",226.089996,229,224.940002,228.860001,891600,228.860001
"819",230,230.350006,224.789993,228.690002,932200,228.690002
"820",228.5,236.539993,227.789993,236.270004,1220800,236.270004
"821",236.770004,238.5,233.080002,234.110001,1112200,234.110001
"822",234.949997,236.070007,231.539993,234.710007,650400,234.710007
"823",238.029999,240.380005,236.309998,239.570007,1042600,239.570007
"824",238.979996,241,236.229996,240.050003,797900,240.050003
"825",245.990005,246.490005,240.050003,246.350006,1606300,246.350006
"826",247.029999,248.949997,244.619995,247.979996,1395600,247.979996
"827",248.279999,248.75,246.050003,248.130005,1673300,248.130005
"828",248.399994,248.399994,241.520004,242.669998,1059900,242.669998
"829",242.460007,243.970001,240.889999,243.539993,849100,243.539993
"830",244.100006,244.360001,241.270004,241.509995,872300,241.509995
"831",241.940002,245.880005,241.479996,243.050003,989200,243.050003
"832",241.229996,245.160004,238.470001,244.820007,1118900,244.820007
"833",242,244.5,240.289993,240.759995,924500,240.759995
"834",242.850006,245.75,241.949997,244.919998,914800,244.919998
"835",243.899994,248.320007,243.630005,246.229996,849300,246.229996
"836",244.710007,245.979996,233.5,233.839996,1683000,233.839996
"837",236.389999,241.449997,235.399994,240.300003,1326000,240.300003
"838",237.470001,240.910004,235.589996,236.589996,911400,236.589996
"839",235.369995,237.75,225.110001,225.5,1556400,225.5
"840",226.960007,228.149994,221.070007,223.850006,1429600,223.850006
"841",228.259995,234.850006,227.5,234.169998,1185000,234.169998
"842",233.970001,238.649994,233.259995,234.800003,895300,234.800003
"843",232.649994,238.970001,231.020004,238.839996,701800,238.839996
"844",237.690002,239.070007,236.190002,236.470001,765700,236.470001
"845",236.570007,241.880005,236.350006,241.179993,1149400,241.179993
"846",241.020004,247.460007,240.050003,247.100006,932700,247.100006
"847",246.699997,246.860001,241.660004,244.899994,1122400,244.899994
"848",245.190002,246.5,241.520004,243.070007,776000,243.070007
"849",244.25,251.960007,243.020004,250.600006,1240300,250.600006
"850",249.800003,251.839996,247.429993,251.119995,993500,251.119995
"851",251.990005,252.990005,248.369995,249.220001,1035000,249.220001
"852",250.529999,252.830002,247.759995,252.259995,1350800,252.259995
"853",250.470001,262,245.029999,254.429993,2578800,254.429993
"854",255.850006,256,249.130005,254.389999,875300,254.389999
"855",253.720001,254.820007,246.770004,248.949997,934500,248.949997
"856",249.229996,251,244.169998,244.190002,1176100,244.190002
"857",245.570007,248.320007,239.610001,243.100006,1593300,243.100006
"858",243.789993,245.949997,239.850006,240.070007,942200,240.070007
"859",237.990005,244.869995,237.990005,244.059998,995300,244.059998
"860",245.270004,245.979996,237.630005,238.479996,1046700,238.479996
"861",239.720001,242.889999,230.529999,231.190002,1444900,231.190002
"862",233.119995,237.539993,230.25,236.690002,1095900,236.690002
"863",236.229996,237.429993,232.360001,234.789993,770400,234.789993
"864",233.5,235.630005,231,235.619995,991100,235.619995
"865",233.699997,236.429993,232.110001,236.100006,1006000,236.100006
"866",236.5,240.839996,236.5,237.580002,680900,237.580002
"867",237,245.809998,236.800003,245.089996,1579700,245.089996
"868",244.979996,247.399994,239.809998,241.270004,1224200,241.270004
"869",241.970001,248.75,240.679993,245.460007,1203500,245.460007
"870",245.669998,249.960007,243,246.119995,1014400,246.119995
"871",247.300003,253.220001,245.309998,252.429993,1399500,252.429993
"872",278,289.970001,274.980011,285.619995,4698000,285.619995
"873",286.540009,297.980011,284.51001,295.880005,2727900,295.880005
"874",295.950012,297.799988,288.579987,289.200012,1584800,289.200012
"875",292.799988,295.890015,288.01001,293.829987,939700,293.829987
"876",290,295.48999,290,290.970001,514200,290.970001
"877",291.709991,298.820007,290.519989,294.839996,1128500,294.839996
"878",294.170013,294.25,286.559998,287.76001,1419500,287.76001
"879",285.899994,289.23999,282.380005,285.820007,900200,285.820007
"880",284.950012,288.730011,282.119995,284.920013,1159000,284.920013
"881",289.549988,292.859985,283,290.899994,1214500,290.899994
"882",292.98999,293.200012,284.700012,286.179993,1190000,286.179993
"883",286.829987,288.899994,281.279999,285.230011,937500,285.230011
"884",284.660004,286.019989,277.190002,278.040009,1270200,278.040009
"885",278.200012,283.829987,277.220001,277.869995,993600,277.869995
"886",278.019989,279.410004,271.589996,275.320007,1167300,275.320007
"887",277.220001,283.540009,273.209991,273.600006,1178300,273.600006
"888",274.549988,276.589996,270.269989,271.51001,1253000,271.51001
"889",272.190002,281.25,270.73999,280.640015,1870500,280.640015
"890",278.880005,280.429993,275.170013,277.209991,955800,277.209991
"891",278.459991,285.540009,275.029999,283.339996,3027500,283.339996
"892",284.279999,285,279.51001,281.609985,1075900,281.609985
"893",281.440002,282.679993,278.359985,280.649994,463300,280.649994
"894",280.809998,282.220001,279.070007,281.339996,620600,281.339996
"895",281.809998,282.920013,276.309998,277.170013,609600,277.170013
"896",278.390015,280.190002,273.769989,279.570007,605200,279.570007
"897",279.929993,281.48999,278.600006,279.570007,640600,279.570007
"898",279.440002,282.519989,276.209991,280.329987,902200,280.329987
"899",279.799988,280.839996,275.480011,277.399994,656000,277.399994
"900",278.029999,279.359985,270.619995,274.970001,1019000,274.970001
"901",275.829987,277.170013,273.450012,273.519989,819100,273.519989
