"","EMN.Open","EMN.High","EMN.Low","EMN.Close","EMN.Volume","EMN.Adjusted"
"900",80.760002,80.940002,79.220001,79.760002,1291200,77.539016
"901",79.739998,79.970001,79.220001,79.449997,1442700,77.237643
"902",79.129997,79.480003,78.160004,79.199997,1776600,76.994605
"903",79.489998,79.989998,78.949997,79.300003,1045300,77.091826
"904",79.910004,80.43,79.269997,79.43,973100,77.218204
"905",79.110001,79.57,77.989998,78.169998,1070500,75.993287
"906",78.32,79.529999,78.32,79.290001,1080800,77.082103
"907",79.360001,80.18,79.32,79.809998,1381900,77.58762
"908",79.730003,80.290001,79.459999,79.830002,813800,77.607067
"909",79.650002,80.389999,79.199997,79.879997,1024000,77.65567
"910",80.650002,81.25,79.480003,79.639999,2314800,77.422355
"911",79.650002,79.75,77.18,77.849998,3149400,75.682198
"912",77.019997,77.019997,74.830002,76.199997,3160100,74.078143
"913",75.339996,75.82,74.519997,74.629997,2957500,72.551861
"914",74.699997,75.169998,73,74.379997,2386800,72.308822
"915",74.5,75.629997,74.300003,75.220001,1986500,73.125436
"916",74.910004,76.07,74.489998,74.690002,1933300,72.610195
"917",75.07,76.220001,74.620003,75.970001,2259200,73.854551
"918",77.199997,79.760002,76.25,77.959999,3489200,75.789136
"919",78.110001,78.550003,76.029999,76.110001,2073400,73.990652
"920",76.580002,77.370003,75.629997,77,1762900,74.855869
"921",76.809998,78.089996,76.040001,77.82,2165200,75.653035
"922",77.860001,78.690002,77.580002,78.120003,1609200,75.944684
"923",78.550003,79.300003,78.209999,79.160004,1470300,76.955725
"924",79.07,80.330002,78.959999,80.160004,1599300,77.927879
"925",80,80.489998,79.510002,79.809998,1718700,77.58762
"926",79.900002,81.870003,79.849998,81.650002,1730600,79.376387
"927",81.32,83.099998,81,82.480003,1845900,80.183277
"928",82.239998,83,81.489998,82.839996,859300,80.533245
"929",83.150002,83.160004,82.309998,82.82,1170300,80.513806
"930",82.830002,83.379997,81.949997,82.050003,1583800,79.76525
"931",82.089996,82.860001,81,82.809998,1280300,80.504082
"932",83.900002,84.690002,83.379997,84.339996,1984800,81.991477
"933",84.220001,85.110001,83.860001,84.089996,1708200,81.748438
"934",84.029999,86.139999,83.970001,85.779999,2156600,83.391381
"935",85.760002,86.5,85.309998,85.900002,1775400,83.508042
"936",85.599998,86.830002,85.599998,86.809998,1816500,84.392699
"937",87.050003,88.139999,86.68,87.43,1746600,84.995437
"938",86.540001,87.879997,86.370003,87.160004,1676100,84.732958
"939",88.220001,88.279999,87.489998,87.540001,1499300,85.102374
"940",87.589996,87.790001,86.900002,87.330002,1276800,84.898223
"941",87.790001,88.900002,87.699997,87.970001,1312600,85.520401
"942",88.190002,88.309998,87,87.540001,1434600,85.102374
"943",87.370003,88.050003,86.410004,87.32,1505600,84.888499
"944",87.559998,87.559998,86.279999,86.489998,1959100,84.08161
"945",85.730003,86,85.010002,85.410004,1957600,83.369063
"946",85.620003,86.18,84.019997,84.449997,1864400,82.431997
"947",84.419998,85.199997,83.559998,83.699997,1784500,81.699919
"948",84.410004,85,83.919998,84.57,1171000,82.549132
"949",84.660004,85.220001,84.580002,84.910004,854400,82.881011
"950",84.970001,85.690002,84.059998,84.529999,1272100,82.510087
"951",84.339996,85.559998,84.309998,85.5,997900,83.456909
"952",86.110001,86.849998,85.449997,86.080002,2384000,84.023051
"953",86.169998,86.769997,84.970001,85.290001,957600,83.251928
"954",85.620003,86.300003,85.080002,85.809998,866700,83.759499
"955",86,86.209999,84.300003,84.309998,1015200,82.295343
"956",84.349998,84.860001,83.650002,84.389999,1339500,82.373433
"957",84.589996,85.699997,84.43,85.599998,735300,83.554518
"958",86,86.459999,85.650002,86.209999,865300,84.149942
"959",86.300003,87.389999,85.349998,86.120003,1486800,84.062096
"960",86.239998,87.470001,86.129997,87.360001,1009400,85.272463
"961",87.57,88.540001,86.739998,87.18,967400,85.096764
"962",87.919998,88.150002,85.940002,86.510002,1159500,84.442776
"963",86.330002,86.370003,84.099998,84.650002,838500,82.627222
"964",84.709999,85.459999,84.389999,84.690002,936300,82.666267
"965",85.120003,86.419998,84.519997,86.360001,1182200,84.296359
"966",86.480003,86.650002,84.080002,84.120003,975100,82.109888
"967",83.760002,85.059998,83.629997,84.660004,1887700,82.636985
"968",85.040001,85.489998,84.529999,85.110001,1175000,83.076229
"969",85.349998,86.470001,85.150002,86.260002,1325900,84.19875
"970",87.230003,88.489998,87.139999,88.43,1989500,86.316895
"971",88.25,89.089996,87.809998,88.580002,1469600,86.463312
"972",88.559998,88.57,87.139999,87.650002,1387500,85.555535
"973",88.07,89.050003,87.620003,88.559998,929300,86.443786
"974",88.720001,89.07,88.190002,88.580002,1038200,86.463312
"975",89.190002,89.190002,86.860001,87.309998,1858800,85.223655
"976",84.010002,85.699997,82.489998,84.360001,3026300,82.344151
"977",84.980003,86,83.849998,84.839996,1636600,82.812677
"978",84.889999,86.540001,84.889999,86.190002,1566200,84.130423
"979",86.019997,87.209999,86.019997,87.169998,1241000,85.087001
"980",87.040001,87.32,85.779999,85.980003,1047600,83.925442
"981",86.050003,86.940002,85.639999,85.839996,886400,83.788781
"982",85.660004,86.220001,85.209999,85.900002,1222200,83.847352
"983",85.809998,86.07,85.029999,85.419998,972400,83.378819
"984",85.800003,86.480003,85.050003,86.410004,798100,84.345167
"985",86.300003,87.220001,84.889999,85.32,1111300,83.28121
"986",85.209999,85.940002,84.43,85.82,1166400,83.769262
"987",86.169998,86.440002,85.699997,86.32,1124700,84.257314
"988",86.540001,86.809998,85.480003,85.599998,840000,83.554518
"989",85.879997,86.269997,85.379997,85.629997,785100,83.5838
"990",85.5,85.739998,83.629997,83.919998,1464700,81.914663
"991",83.779999,84.209999,83.110001,84.18,1399100,82.168452
"992",84.269997,86.599998,83.870003,85.559998,1218400,83.515473
"993",85.519997,86.260002,84.669998,84.739998,1114100,82.715068
"994",85.050003,86.050003,84.93,84.980003,1692500,82.949338
"995",84.830002,85.459999,84.68,85.080002,1020900,83.046947
"996",85.309998,86.440002,84.970001,86.300003,953300,84.237795
"997",86.580002,87.5,85.720001,86.110001,1141000,84.052333
"998",86.110001,87.110001,86.080002,86.550003,666700,84.481821
"999",86.739998,88.279999,86.330002,88.029999,902300,85.926452
"1000",87.919998,88.32,87.540001,88.260002,1207900,86.150959
"1001",88.260002,89.239998,87.949997,89.120003,1073500,86.990409
"1002",88.690002,89.949997,88.690002,89.589996,1841800,87.449172
"1003",89.239998,90.550003,88.870003,90.199997,1065600,88.044596
"1004",90.169998,90.190002,88.669998,89.510002,1110000,87.371089
"1005",89.900002,90.099998,89.580002,89.879997,858600,87.732243
"1006",89.879997,90.400002,89.519997,89.68,709800,87.537025
"1007",89.379997,89.989998,88.760002,89.970001,716300,87.820096
"1008",89.129997,89.489998,88.949997,89.019997,951800,87.232138
"1009",88.989998,89.580002,88.220001,88.379997,758200,86.604992
"1010",88.470001,88.919998,87.93,88.839996,1140900,87.055753
"1011",88.510002,88.730003,87.029999,87.900002,1122400,86.134637
"1012",87.580002,88.300003,87.269997,87.650002,616800,85.889658
"1013",87.489998,88.18,87.080002,88.080002,759800,86.311022
"1014",88.260002,88.489998,87.349998,87.550003,833700,85.791668
"1015",87.550003,88.360001,87.449997,88.099998,1123200,86.330617
"1016",88.099998,88.110001,87.239998,87.68,608100,85.919054
"1017",87.580002,88.099998,87.169998,87.169998,963400,85.419295
"1018",87.160004,87.830002,86.57,87.220001,1014800,85.468293
"1019",87.32,87.32,86.389999,87.120003,845900,85.370303
"1020",86.669998,87.510002,86.160004,87.410004,1564700,85.65448
"1021",87.410004,87.589996,86.449997,87.349998,884900,85.59568
"1022",87.410004,88.199997,86.860001,87.709999,700400,85.94845
"1023",87.889999,88.019997,87.370003,87.660004,720500,85.899459
"1024",88.300003,88.68,88.110001,88.550003,412900,86.771584
"1025",88.449997,88.550003,87.540001,87.779999,644700,86.017044
"1026",87.699997,87.959999,87.190002,87.5,725900,85.742669
"1027",87.739998,87.839996,86.900002,87.269997,791700,85.517285
"1028",86.769997,87.949997,85.879997,86.760002,803500,85.017533
"1029",86.870003,86.989998,86.160004,86.830002,784800,85.086127
"1030",87.309998,87.809998,86.470001,86.779999,676500,85.037128
"1031",86.150002,87.190002,85.849998,85.889999,1232500,84.165003
"1032",86.43,86.459999,85.970001,86.449997,1270300,84.713754
"1033",86.019997,86.639999,85.629997,86.120003,1245700,84.390387
"1034",86.279999,86.739998,86.029999,86.529999,754900,84.792149
"1035",86.190002,86.68,85.900002,86.610001,630700,84.870544
"1036",86.980003,87.660004,86.779999,87.449997,1087300,85.69367
"1037",87.440002,88.199997,87.440002,88.010002,870400,86.242428
"1038",88,88.440002,87.800003,87.970001,812500,86.203231
"1039",87.57,88.739998,87.57,88.709999,1111700,86.928367
"1040",88.660004,89.019997,87.300003,88.669998,1868600,86.889169
"1041",83.510002,84,81.5,81.519997,5154500,79.882767
"1042",81.769997,82.519997,80.940002,81.290001,3176900,79.65739
"1043",80.790001,80.889999,78.629997,78.779999,3219000,77.197798
"1044",78.760002,79.209999,78.209999,78.459999,1949200,76.884225
"1045",78.879997,79.470001,78.239998,79.199997,1691800,77.609361
"1046",78.769997,79.830002,78.449997,78.93,1764000,77.344787
"1047",78.720001,79.75,78.639999,79.389999,1105500,77.795548
"1048",79.660004,79.980003,78.68,78.970001,916700,77.383985
"1049",79.209999,79.93,78.75,79.860001,995000,78.25611
"1050",79.860001,80.290001,79.589996,79.860001,1035100,78.25611
"1051",79.559998,80.160004,79.419998,80,742100,78.393297
"1052",80.470001,81.370003,80,81.019997,1033200,79.392808
"1053",81,81.239998,80.769997,81.080002,457000,79.451609
"1054",81.089996,81.559998,80.260002,80.660004,1068200,79.040045
"1055",81.449997,81.620003,80.639999,81.260002,1516300,79.627994
"1056",81.620003,81.720001,81.220001,81.559998,664200,79.921964
"1057",81.629997,82.160004,81.330002,82.019997,964300,80.372725
"1058",81.93,82.389999,81.419998,81.989998,570500,80.343328
"1059",81.910004,81.940002,81.220001,81.339996,911300,79.706381
"1060",81.709999,82.339996,81.529999,81.900002,568200,80.255139
"1061",82.18,82.279999,81.470001,81.489998,800700,79.85337
"1062",81.800003,82,81.169998,81.389999,1248200,79.75538
"1063",81.290001,82.610001,81.220001,82.449997,1330800,80.794089
"1064",82.519997,83.099998,82.120003,82.470001,673300,80.813691
"1065",82.809998,83.269997,82.449997,83.07,1149600,81.40164
"1066",83.370003,83.68,82.809998,82.910004,1350300,81.244857
"1067",82.900002,83.650002,82.470001,82.57,944100,80.911682
"1068",82.669998,83.379997,82.5,83.360001,830700,81.685816
"1069",83.440002,83.949997,83.129997,83.379997,1128100,81.705411
"1070",83.209999,83.57,82.849998,82.959999,1080800,81.293848
"1071",82.949997,83.599998,82.599998,83.57,1148400,81.891598
"1072",83.010002,85.209999,81.959999,82.339996,5640400,81.025646
"1073",82.599998,84.489998,82.349998,83.050003,2240900,81.724319
"1074",83.099998,83.269997,82.360001,82.93,1126800,81.606232
"1075",83.010002,84.050003,82.650002,83.720001,1296500,82.383622
"1076",83.93,84.199997,83.400002,83.559998,1234300,82.226173
"1077",84.050003,84.650002,83.93,84.629997,956000,83.279092
"1078",84.940002,85.18,84.459999,84.809998,1728400,83.45622
"1079",84.720001,84.82,83.760002,83.830002,1027600,82.491867
"1080",83.879997,83.879997,82.760002,82.779999,756600,81.458625
"1081",83.099998,84.230003,82.860001,84.150002,957300,82.806759
"1082",83.720001,83.940002,82.220001,82.220001,1029600,80.907566
"1083",82.300003,82.82,82.040001,82.669998,707600,81.35038
"1084",82.169998,82.75,81.760002,82.379997,679900,81.065008
"1085",82.330002,82.529999,80.730003,80.889999,1047400,79.598794
"1086",80.690002,80.690002,78.809998,78.989998,1410300,77.729121
"1087",78.779999,78.989998,77.349998,78.57,1798200,77.315828
"1088",79.040001,79.809998,78.669998,78.910004,1879300,77.650404
"1089",79.400002,79.970001,79.18,79.459999,1015000,78.19162
"1090",78.790001,78.889999,77.599998,77.610001,1297900,76.371152
"1091",77.480003,78.519997,76.470001,78.360001,1507600,77.109181
"1092",78.239998,78.349998,76.050003,76.059998,1350600,74.845891
"1093",75.779999,75.980003,73.760002,74.580002,2636400,73.38952
"1094",74.57,75.040001,71.459999,71.489998,1878700,70.34884
"1095",71.809998,74.300003,71.75,72.82,2120400,71.657612
"1096",71.849998,73.720001,70.379997,73.470001,1667200,72.297238
"1097",72.029999,74.57,72.029999,74.339996,1350500,73.153346
"1098",75.25,76.169998,74.800003,75.139999,1246800,73.940579
"1099",74.82,75.889999,74.480003,75.889999,1632900,74.678607
"1100",77.18,78.349998,75.610001,78.099998,1093200,76.853329
"1101",78.580002,79.120003,77.589996,77.629997,1473300,76.39083
"1102",78.370003,78.879997,77.269997,78,1364500,76.754926
"1103",77.970001,77.989998,76.209999,77.559998,1566300,76.321948
"1104",76.720001,77.080002,73.699997,74.339996,2857900,73.153346
"1105",74.989998,76.550003,74.519997,76.550003,1604600,75.328075
"1106",76.470001,76.860001,74.080002,74.519997,2805600,73.330473
"1107",74.010002,76,74,75.769997,1921800,74.560519
"1108",78.32,81.639999,77.449997,80.779999,3363000,79.49055
"1109",82.510002,83.059998,81.720001,82.029999,2486300,80.720596
"1110",82.470001,82.610001,80,80.519997,2611900,79.234698
"1111",81.019997,82.260002,80.980003,82.040001,1125500,80.730439
"1112",82.220001,83.650002,81.599998,82.459999,1593900,81.143733
"1113",82.43,82.480003,81.239998,82.470001,1808000,81.153575
"1114",82.389999,83.970001,82.300003,83.839996,2632900,82.501702
"1115",83.769997,84.589996,83.440002,84.330002,1416900,82.983886
"1116",84.169998,84.360001,83.410004,84.059998,1261500,82.718191
"1117",84.279999,84.290001,83.07,83.57,737400,82.236015
"1118",83.879997,84.209999,83.449997,84.18,723600,82.836279
"1119",83.82,84.080002,83.610001,83.949997,650900,82.609947
"1120",84.099998,85.589996,83.699997,85.489998,951400,84.125365
"1121",85.440002,85.540001,84.690002,85.269997,1475200,83.908876
"1122",84.980003,86,84.769997,86,1219500,84.627227
"1123",87.260002,88.93,87.260002,87.849998,1812800,86.447694
"1124",87.900002,87.949997,86.779999,87.279999,1574000,85.886793
"1125",86.870003,87.610001,86.290001,86.400002,908200,85.020843
"1126",86.480003,86.809998,85.510002,86.760002,642000,85.375097
"1127",85.900002,85.900002,82.709999,82.919998,1212400,81.596389
"1128",82.989998,82.989998,81.370003,82.160004,1451600,80.848526
"1129",82.660004,83.800003,82.150002,83.660004,1264400,82.324582
"1130",83.419998,84.599998,83.089996,84.349998,1402500,83.003563
"1131",84,84.190002,82.769997,83.220001,1553900,81.891603
"1132",81.93,82.120003,80.129997,80.510002,2519100,79.224863
"1133",80.849998,81.269997,79.25,79.620003,1963200,78.34907
"1134",78.660004,79.540001,77.889999,79.459999,1598000,78.19162
"1135",79.239998,79.279999,75.330002,75.860001,2225800,74.649087
"1136",75.980003,77.25,75.449997,75.709999,1774800,74.896397
"1137",74.879997,74.949997,72.379997,72.559998,2645500,71.780246
"1138",73.139999,73.849998,72.019997,72.050003,2908300,71.275732
"1139",71.580002,73.550003,71.059998,71.57,2396400,70.800887
"1140",72.07,73.080002,71.699997,72.900002,3208000,72.116596
"1141",73.589996,74.809998,73.050003,74.779999,1753800,73.97639
"1142",75.199997,75.940002,74.75,75.610001,2387600,74.797473
"1143",75.610001,76.5,75.199997,76.489998,1387800,75.668013
"1144",76.959999,77.339996,76.459999,76.760002,1506700,75.935116
"1145",77.040001,77.120003,76.25,76.800003,431000,75.974687
"1146",76.440002,77.349998,76.370003,76.75,611500,75.925221
"1147",76.690002,77.209999,76.059998,76.349998,922000,75.529518
"1148",76.290001,76.889999,75.889999,76.580002,914100,75.75705
"1149",76.599998,76.900002,75.800003,75.860001,1022000,75.044786
"1150",76.029999,76.669998,75.629997,76.480003,1566100,75.658126
"1151",75.669998,75.75,73.720001,73.839996,2099000,73.04649
"1152",73.760002,74.449997,72.660004,73.529999,1497400,72.739823
"1153",74.18,74.220001,72.830002,73.059998,1670200,72.274873
"1154",73.910004,75.330002,73.510002,75.32,2297600,74.510588
"1155",75.720001,75.900002,73.849998,74.440002,1160000,73.640048
"1156",74.230003,74.389999,72.190002,72.580002,1697600,71.800035
"1157",73.290001,73.82,70.800003,71.739998,1913700,70.969058
"1158",70.57,70.959999,69.190002,70.779999,2089000,70.019376
"1159",71.32,71.400002,69.75,69.800003,2436300,69.049911
"1160",69.529999,71.25,69.349998,71.07,2255600,70.30626
"1161",71.32,71.599998,69.309998,69.860001,2474100,69.109264
"1162",69.5,71.370003,68.400002,71.25,1943200,70.484326
"1163",71.839996,72.599998,71.18,72.480003,1720400,71.701111
"1164",71.470001,71.610001,69.099998,69.139999,2868100,68.397
"1165",69.330002,70.169998,68.760002,69.769997,1606300,69.020227
"1166",68.919998,70.900002,68.800003,70.32,1328300,69.56432
"1167",70.82,71.139999,68.470001,68.650002,1472500,67.912268
"1168",69.019997,69.25,67.779999,68.639999,2675100,67.902373
"1169",67.800003,71.720001,67.129997,70.889999,4057000,70.128194
"1170",71.040001,71.599998,68.739998,69.849998,2598700,69.099369
"1171",70.349998,73.269997,70.339996,73.120003,3249200,72.334233
"1172",72.050003,72.68,71.160004,71.809998,1757400,71.038306
"1173",72.239998,74.379997,72.230003,73.940002,1592500,73.145421
"1174",74.040001,74.639999,73.050003,73.199997,1463300,72.413368
"1175",73.199997,75.360001,73.199997,74.580002,1845800,73.778543
"1176",74.779999,74.779999,73.440002,74.330002,1137600,73.531229
"1177",74.080002,74.239998,72.910004,73.870003,1214200,73.076174
"1178",74.349998,75.43,74.349998,75.110001,1040000,74.302846
"1179",75.339996,76.099998,75.110001,75.669998,1254300,74.856826
"1180",75.300003,76.260002,74.699997,75.870003,1328700,75.054681
"1181",75.419998,75.800003,75,75.529999,982500,74.718331
"1182",74.910004,75.529999,74.349998,74.690002,1671900,73.887361
"1183",74.459999,75.669998,74.07,75.470001,926800,74.658978
"1184",75.150002,76.089996,74.830002,75.900002,1177100,75.084357
"1185",76.269997,76.480003,75.580002,75.839996,661900,75.024997
"1186",75.919998,76.540001,75.919998,76.239998,747900,75.4207
"1187",75.769997,76.480003,74.900002,75.290001,1315900,74.480912
"1188",75.260002,75.639999,74.440002,74.459999,1295400,73.65983
"1189",74.459999,75.43,73.519997,75.410004,1261100,74.599625
"1190",75,75.339996,73.919998,74.32,1393300,73.521335
"1191",74.660004,74.699997,73.849998,74.459999,1299800,73.65983
"1192",74.769997,74.769997,73.010002,73.550003,2105100,72.759613
"1193",73.129997,73.43,71.970001,72.129997,1562600,71.354867
"1194",72.120003,72.519997,71.900002,72.099998,997900,71.32519
"1195",71.169998,71.470001,70.75,70.959999,1011700,70.197442
"1196",70.75,71.760002,70.269997,70.370003,1340100,69.613786
"1197",70.360001,70.93,70.099998,70.620003,937400,70.260475
"1198",70.330002,70.519997,68.910004,69.639999,1434300,69.285461
"1199",69.160004,69.529999,68.150002,69.239998,2239900,68.887496
"1200",68.650002,69.199997,67.870003,68.919998,1462600,68.569126
"1201",68.459999,71.410004,68.089996,70.769997,1505500,70.409706
"1202",70.239998,70.239998,68.739998,68.940002,1697100,68.589028
"1203",69,69.739998,68.730003,69.459999,1778200,69.106377
"1204",69.440002,70.389999,69.400002,69.589996,1373400,69.235713
"1205",69.360001,69.779999,69.050003,69.239998,728200,68.887496
"1206",69.400002,69.82,68.660004,68.849998,1491400,68.499482
"1207",68.809998,69.650002,68.529999,68.830002,1515100,68.479587
"1208",68.910004,69.309998,68.07,68.709999,1990900,68.360196
"1209",69.400002,70.910004,69.360001,70.400002,1379900,70.041594
"1210",69.620003,70.120003,69.010002,69.260002,1652400,68.907399
"1211",68.970001,69.32,67.800003,68.199997,1621500,67.85279
"1212",68.129997,68.720001,67.739998,68.07,1305800,67.723455
"1213",68.849998,69.879997,68.25,69.480003,2323000,69.12628
"1214",69.540001,70.089996,69.480003,69.910004,1659200,69.554091
"1215",69.93,70.639999,69.400002,70.199997,1823000,69.842608
"1216",70.449997,72.059998,70.010002,71.900002,1557400,71.533958
"1217",72,72.309998,71.379997,72.300003,1470700,71.931923
"1218",72.370003,72.470001,71.949997,72.120003,1119800,71.752839
"1219",72.220001,73.529999,72.160004,73.199997,1693100,72.827335
"1220",73.580002,75.599998,73.449997,75.32,2549800,74.936545
"1221",75.080002,75.800003,74.720001,75.349998,2379100,74.966391
"1222",76.690002,77.660004,74.949997,75.860001,2767700,75.473796
"1223",76.360001,76.75,75.239998,75.709999,1715800,75.324559
"1224",75.699997,75.870003,73.849998,74.529999,1934900,74.150566
"1225",74.75,76.400002,74.580002,76.080002,1761500,75.692678
"1226",75.93,76.470001,75.290001,75.300003,1531400,74.91665
"1227",75.550003,76.209999,75.080002,75.470001,1120300,75.085783
"1228",75.529999,76.290001,75.330002,75.949997,1279700,75.563335
"1229",75.550003,75.779999,74.699997,75.75,1246700,75.364356
"1230",75.18,76.379997,75.129997,76.290001,1123700,75.901608
"1231",76.160004,76.5,75.349998,76.220001,1639200,75.831964
"1232",76.949997,79.43,76.269997,78.739998,2892100,78.339132
"1233",79,79.400002,78.440002,78.660004,1986900,78.259545
"1234",79.400002,80.93,79.339996,79.540001,2239600,79.135062
"1235",79.879997,80.309998,78.68,78.970001,1683100,78.567964
"1236",78.739998,78.839996,78.089996,78.309998,1780400,77.91132
"1237",79.519997,80.239998,79.150002,80.080002,1738300,79.672314
"1238",79.889999,80.529999,79.339996,80.099998,2125300,79.692208
"1239",79.660004,79.769997,78.449997,78.699997,1160600,78.299334
"1240",78.75,78.849998,78.010002,78.279999,1633400,77.881474
"1241",78.650002,78.800003,78.120003,78.209999,1454300,77.811831
"1242",78.059998,78.330002,77.400002,78.25,1311700,77.851628
"1243",78.269997,78.480003,77.309998,77.93,1019900,77.533258
"1244",77.610001,78.080002,76.650002,77.050003,1425000,76.657741
"1245",77.220001,77.68,76.830002,77.290001,958700,76.896517
"1246",77.269997,78.300003,77.269997,78.129997,1065800,77.732237
"1247",78.029999,78.82,77.830002,78.059998,839300,77.662593
"1248",77.839996,77.839996,76.019997,76.400002,1398200,76.011048
"1249",76.260002,76.889999,76.029999,76.580002,934300,76.190132
"1250",76.440002,76.599998,76.07,76.510002,805100,76.120489
"1251",76.739998,78.470001,76.459999,76.769997,1970500,76.37916
"1252",77.43,77.529999,75.910004,76.669998,1912300,76.27967
"1253",76.519997,77.360001,75.82,76.949997,1700400,76.558244
"1254",77.239998,78.68,76.989998,78.269997,1551000,77.871523
"1255",77.769997,78.230003,76.959999,77.790001,1567700,77.393971
"1256",77.489998,77.809998,76.870003,77.279999,1645000,76.886565
"1257",77.650002,78.389999,77.540001,77.860001,1532300,77.463614
"1258",78,78.300003,77.489998,77.839996,1379500,77.443712
"1259",78.370003,78.949997,78.25,78.57,1055400,78.169999
