"","PM.Open","PM.High","PM.Low","PM.Close","PM.Volume","PM.Adjusted"
"449",85.830002,86.660004,85.82,86.540001,4578900,75.241056
"450",86.540001,86.699997,86.059998,86.120003,4892200,74.875895
"451",85.980003,87.139999,85.919998,86.839996,6051300,75.501883
"452",86.860001,87.150002,86.43,86.830002,6264900,75.493194
"453",87.089996,88.510002,87,88.150002,6321400,76.64085
"454",88.139999,88.419998,87.519997,87.519997,5187900,76.763637
"455",87.5,87.589996,86.620003,86.970001,6090500,76.281237
"456",86.510002,87,86.139999,86.650002,4906400,76.000566
"457",87.07,88.860001,87.07,88.610001,6974800,77.719678
"458",88.860001,89.620003,88.849998,89.379997,4848300,78.39504
"459",88.790001,89.019997,88.290001,88.980003,7640600,78.044206
"460",88.629997,90.099998,88.599998,89.489998,7032900,78.491522
"461",89.099998,89.25,88.110001,88.639999,6328000,77.745989
"462",87.949997,88.699997,87.949997,88.370003,3422700,77.509176
"463",88.089996,88.230003,86.889999,87.050003,5615400,76.351406
"464",87.639999,88.199997,87.300003,87.519997,5166600,76.763637
"465",87.739998,87.779999,86.620003,87.260002,5058900,76.535596
"466",87.550003,88.790001,87.410004,87.839996,6023400,77.044308
"467",88.169998,88.260002,86.529999,87.040001,5765900,76.342634
"468",87.260002,87.900002,86.790001,87.449997,4819400,76.70224
"469",87,88.110001,86.629997,87.739998,4861600,76.9566
"470",88,88,86.099998,86.75,6089700,76.088274
"471",86.379997,88.32,86.139999,87.809998,6637800,77.017996
"472",87.160004,87.580002,86.610001,86.940002,4677700,76.254925
"473",87.089996,87.260002,86.120003,86.169998,5064700,75.579556
"474",86.400002,87.879997,86.18,87.639999,6191900,76.868891
"475",87.82,88.75,87.459999,88.550003,4545700,77.667054
"476",88.989998,90.629997,88.669998,89.809998,7067800,78.772193
"477",89.809998,89.980003,89,89.510002,6439100,78.509067
"478",89.309998,91.050003,89.309998,90,5911600,78.938844
"479",89.809998,90.68,89.809998,90.309998,5132600,79.210742
"480",90.019997,90.629997,89.519997,89.959999,5300000,78.903759
"481",89.75,90.110001,89,89.129997,3710000,78.175766
"482",88.989998,89.18,88.220001,88.279999,5218200,77.430234
"483",88.120003,88.410004,87.110001,87.720001,6154600,76.939061
"484",86.839996,86.980003,85.639999,85.639999,7574900,75.114695
"485",86.32,86.739998,85.989998,86.160004,5120600,75.570789
"486",85.57,86.470001,85.57,86.150002,4842300,75.562017
"487",85.650002,86,85.129997,85.389999,4833200,74.89542
"488",85.269997,85.669998,84.550003,84.720001,4777200,74.307766
"489",84.779999,85.660004,84.580002,85.239998,4998800,74.763854
"490",85.120003,85.309998,84.190002,84.199997,4578200,73.851671
"491",84.519997,85.309998,84.110001,84.300003,6538900,73.939386
"492",84.599998,84.860001,83.779999,84.739998,4646100,74.325305
"493",84.989998,85.769997,84.699997,85.059998,4994900,74.605976
"494",84.730003,84.970001,83.989998,84.330002,4938500,73.965698
"495",84.43,85.5,84.339996,85.339996,5261700,74.851562
"496",85.339996,85.900002,85.25,85.379997,3603300,74.886647
"497",85.43,85.730003,84.919998,85.589996,3809500,75.070837
"498",84.949997,85.470001,84.639999,84.879997,4203500,74.448098
"499",84.839996,85.260002,84.410004,84.510002,5967600,74.123576
"500",83.160004,83.779999,82.459999,82.790001,7960100,72.614966
"501",82.620003,82.699997,81.339996,81.910004,6040300,71.843122
"502",81.410004,82.110001,81.099998,81.910004,4298300,71.843122
"503",82.010002,83.07,81.910004,83.07,4818100,72.860552
"504",83.949997,84.080002,83.400002,83.599998,3599800,73.325413
"505",83.400002,84.110001,83.230003,83.970001,3821300,73.649942
"506",84.410004,85.18,84.080002,84.379997,14009800,74.009549
"507",84.639999,85.470001,84.330002,85.010002,4642200,74.562125
"508",85.860001,87.050003,85.199997,85.699997,4648300,75.167318
"509",85.989998,87.989998,85.889999,87.339996,4914600,76.605759
"510",87.940002,88.190002,87.190002,87.730003,8794800,76.947833
"511",87.519997,88.68,87.300003,88.129997,4128500,77.298667
"512",88.440002,88.93,88.099998,88.519997,4908700,77.640735
"513",88.480003,88.809998,87.839996,88.510002,4612600,77.631969
"514",87.68,88.029999,85.5,85.599998,9160700,75.07961
"515",86.080002,86.589996,85.550003,86.010002,7178700,75.439223
"516",84.639999,84.760002,83.93,83.989998,5044400,74.332945
"517",84.050003,84.449997,83.790001,84.029999,4600100,74.368346
"518",84.160004,85.25,84.160004,84.900002,4641300,75.138317
"519",84.360001,85.809998,84.089996,85.620003,4093200,75.775534
"520",86.910004,87.599998,86.400002,87.260002,6269100,77.226968
"521",87.339996,89.059998,87.199997,89,4728400,78.766904
"522",88.879997,89.57,88.639999,89.489998,2487200,79.200562
"523",89.220001,89.57,88.599998,88.980003,3772700,78.749206
"524",88.459999,89.580002,88.18,89.449997,3780700,79.165161
"525",89.309998,90.989998,89.220001,90.610001,5976200,80.191789
"526",91.059998,91.389999,90.389999,90.699997,4399100,80.271437
"527",90.629997,91.07,90.239998,90.540001,4618800,80.129837
"528",90.510002,90.879997,89.889999,89.900002,4797900,79.563424
"529",90.080002,90.489998,89.75,90.209999,3507600,79.837779
"530",90.099998,91,90.019997,90.839996,4117800,80.39534
"531",90.529999,91,89.25,89.989998,4634100,79.643073
"532",89.900002,90,88.919998,89.410004,5162400,79.129766
"533",89.510002,90.730003,89.309998,89.550003,6410400,79.253668
"534",88.830002,89.32,88.190002,88.889999,6255300,78.669551
"535",88.309998,88.959999,87.779999,87.989998,4037100,77.87303
"536",87.889999,88.400002,87.019997,87.690002,4915000,77.607528
"537",87.809998,88.07,86.830002,86.889999,4566700,76.899508
"538",87.889999,89.010002,87.889999,88.599998,5348600,78.412894
"539",88.419998,90.989998,87.75,90.300003,6680300,79.917434
"540",89.900002,91.389999,89.870003,91.18,4151500,80.69625
"541",91.169998,91.809998,90.849998,91.440002,5541000,80.926358
"542",91.449997,91.790001,90.25,90.639999,3362100,80.218338
"543",90.300003,90.919998,89.550003,90.07,3962700,79.713876
"544",91.169998,92,90.730003,91.93,4123300,81.360017
"545",92,93.150002,91.800003,92.230003,4546100,81.625526
"546",92.660004,92.889999,91.25,91.32,4299500,80.820153
"547",91.199997,92.010002,90.559998,91.769997,3403700,81.21841
"548",91.769997,91.970001,91.040001,91.379997,2807700,80.873252
"549",91.099998,92.43,91.059998,92.209999,2640000,81.607821
"550",91.980003,92.489998,91.68,92.43,2418100,81.802527
"551",92.489998,93.480003,92.110001,93.139999,4051500,82.430892
"552",92.980003,93.260002,92.269997,92.970001,4163600,82.28044
"553",92.459999,93.480003,92.080002,93.290001,4595400,82.563646
"554",93.480003,93.5,92.730003,93.379997,4161600,82.643295
"555",93.389999,93.599998,92.989998,93.169998,2919500,82.457441
"556",93.139999,93.290001,91.589996,91.709999,3779700,81.165311
"557",91.389999,91.589996,90.849998,90.870003,3905800,80.421896
"558",90.68,90.849998,88.68,88.690002,6914900,78.492549
"559",88.559998,89.989998,88.279999,89.760002,5397900,79.439522
"560",89.790001,90.489998,89.68,90.089996,2943300,79.731574
"561",89.800003,91.239998,89.779999,90.879997,3094500,80.430741
"562",91.480003,91.989998,90.760002,90.779999,4027700,80.342241
"563",90.839996,90.959999,90.309998,90.550003,2666900,80.138689
"564",90.809998,91.559998,89.300003,89.300003,6626500,79.032413
"565",89.440002,89.949997,89.169998,89.629997,3917000,79.324465
"566",89.519997,89.879997,89,89.089996,3766600,78.846552
"567",89.110001,90.099998,89,89.480003,5497600,79.191717
"568",89.400002,89.879997,88.669998,88.830002,4860000,78.616452
"569",88.639999,88.849998,87.970001,88.620003,4862200,78.430598
"570",88.709999,89.07,88.379997,88.379997,4193300,78.218188
"571",88.589996,88.589996,86.110001,86.669998,8388100,76.704802
"572",87.029999,90.57,86.800003,90.150002,17534600,79.78468
"573",89.599998,90.050003,88.839996,89.480003,19859500,79.191717
"574",89.360001,90.910004,89.349998,90.690002,18849900,80.262592
"575",90.690002,91.849998,90.510002,91.510002,4473800,80.988309
"576",91.300003,91.93,90.82,91.639999,4209700,81.10336
"577",91.510002,92.25,91.510002,92.129997,5467100,81.537018
"578",92.300003,92.589996,92.029999,92.139999,6761500,81.54587
"579",92.010002,92.32,91.5,92.129997,3907400,81.537018
"580",91.489998,91.949997,90.059998,90.080002,4973400,80.465104
"581",90.089996,90.949997,89.940002,90.410004,3910900,80.759883
"582",90.559998,91.019997,89.940002,90.660004,3860900,80.983198
"583",90.5,90.5,89.730003,89.940002,5092900,80.340048
"584",90.269997,91.169998,90,90.709999,4336200,81.027857
"585",91.099998,92,91.099998,91.849998,3879800,82.046176
"586",91.919998,92.940002,91.849998,92.769997,3823800,82.867976
"587",93.040001,94,92.989998,93.309998,3516700,83.350339
"588",93.75,94.129997,93.400002,93.739998,3906800,83.734442
"589",93.699997,93.860001,93.029999,93.349998,2944600,83.38607
"590",92.779999,93.230003,91.489998,91.5,4057500,81.733536
"591",91.660004,92.360001,90.699997,90.779999,3794600,81.090385
"592",91.839996,91.839996,90.620003,90.839996,4422300,81.143979
"593",91.480003,92.779999,91.370003,91.699997,3617300,81.912185
"594",92.150002,92.309998,91.5,92.059998,4761400,82.233761
"595",92.489998,92.800003,91.940002,92.519997,2996300,82.644661
"596",92.209999,92.82,91.830002,91.849998,4829300,82.046176
"597",89.080002,90.360001,87.959999,88,8848900,78.607116
"598",88.160004,89.57,88,88.120003,7140900,78.71431
"599",88.279999,89.410004,88.099998,89.199997,4386700,79.679029
"600",88.510002,88.510002,87.400002,87.910004,4171500,78.526726
"601",87.800003,88.43,87.510002,87.730003,3948800,78.365938
"602",88.32,88.559998,87.529999,87.730003,3710500,78.365938
"603",87.949997,88.970001,87.480003,88.279999,4375000,78.857229
"604",89.239998,89.5,88.260002,88.559998,5379100,79.107341
"605",88.970001,89.43,87.559998,87.589996,5298000,78.240875
"606",87.650002,88.470001,86.870003,86.93,9707000,77.651325
"607",86.610001,87.449997,85.660004,86.790001,4741200,77.526269
"608",87,87.860001,86.919998,87.389999,4059800,78.062225
"609",87.160004,87.589996,86.339996,86.349998,5175400,77.133231
"610",86.419998,87.220001,85.519997,85.550003,4271600,76.418625
"611",84.769997,86.480003,84.529999,85.419998,3982600,76.302497
"612",85.32,86.209999,84.900002,84.980003,3493200,75.909466
"613",84.589996,85.550003,84.349998,84.419998,5288800,75.409234
"614",84.400002,85.169998,82.239998,82.389999,8158500,73.595912
"615",82.199997,84.029999,82.099998,83.970001,7166800,75.007269
"616",84.209999,85.199997,83.889999,84.93,6501000,75.8648
"617",85.589996,86.860001,85.540001,86.860001,5035500,77.588797
"618",86.93,88.129997,86.860001,88.099998,5853300,78.696441
"619",88.18,88.879997,88.010002,88.720001,3296700,79.250266
"620",89,90.43,88.900002,90.410004,2169500,80.759883
"621",89.839996,90,89.139999,89.870003,3384100,80.27752
"622",90.519997,90.519997,89.07,89.129997,4474400,79.616501
"623",89,90.040001,88.25,89.910004,5520800,80.313251
"624",89.970001,90.839996,89.489998,90.330002,5658300,80.68842
"625",89.93,90.400002,89.559998,89.879997,7562500,80.286448
"626",90.010002,90.489998,89.730003,89.800003,3848200,80.214992
"627",89.809998,89.949997,88.949997,88.949997,4145400,79.455713
"628",89.07,89.419998,88.18,88.529999,6070300,79.080544
"629",88.650002,89.57,88.379997,88.669998,4198900,79.205601
"630",88.669998,89.699997,88.669998,89.470001,3897500,79.920213
"631",89.160004,89.959999,88.989998,89.07,3619300,79.562907
"632",89.489998,89.720001,88.169998,88.459999,4918500,79.018016
"633",88.900002,89.699997,88.510002,88.779999,4600700,79.30386
"634",88.690002,89.199997,87.910004,88.199997,3898500,78.785766
"635",87.510002,88.300003,87.510002,87.75,4875800,78.383801
"636",87.949997,88.470001,87.110001,87.389999,5717300,78.062225
"637",87.279999,87.449997,85.379997,86.510002,8176600,77.276157
"638",86.519997,86.760002,84.620003,84.650002,9307000,75.614688
"639",84.440002,85.57,83.790001,85.5,7770400,76.409164
"640",85.190002,85.760002,84.099998,84.949997,10896300,75.91764
"641",83.599998,84.260002,83.599998,83.739998,2435100,74.911249
"642",83.830002,83.849998,82.809998,82.949997,3509600,74.204539
"643",83.139999,83.93,82.910004,83.769997,5230400,74.938085
"644",83.199997,83.989998,82.599998,82.650002,3911100,73.936172
"645",82.720001,83.739998,82.440002,83.639999,5705000,74.821794
"646",84.699997,86.769997,84.330002,86.739998,6499100,77.594958
"647",86.940002,87.32,85.400002,85.860001,5817000,76.807739
"648",86,86.650002,85.870003,86.519997,4205800,77.398152
"649",86.169998,86.699997,85.910004,86.25,3980800,77.156621
"650",86.220001,86.559998,85.970001,86.089996,4426100,77.013486
"651",86.349998,86.660004,85.510002,85.830002,4776300,76.780903
"652",86.379997,87.290001,86.32,87.290001,5312800,78.086974
"653",88.529999,89.830002,88.529999,89.230003,8106000,79.822441
"654",89.339996,89.660004,88.769997,89.07,4521100,79.679307
"655",88.650002,89.309998,88.550003,88.919998,4439700,79.54512
"656",88.440002,88.779999,87.900002,88.339996,3400400,79.026268
"657",88.660004,89.389999,88.470001,89.139999,4568300,79.741926
"658",89.410004,89.980003,88.900002,89.980003,5443600,80.493368
"659",89.93,90.290001,89.25,90.029999,5937000,80.538092
"660",89.730003,90,88.540001,88.839996,4865200,79.473553
"661",89.120003,90,88.760002,89.760002,4403600,80.296562
"662",89.830002,90,89,89.419998,4499700,79.992404
"663",89.309998,89.400002,88.879997,89,4549700,79.616687
"664",88.639999,89.559998,88.550003,88.910004,4972700,79.536179
"665",88.440002,88.669998,87.400002,87.650002,6468300,78.409019
"666",87.809998,89.019997,87.650002,88.160004,5045200,78.865252
"667",88.919998,88.970001,87.660004,88.129997,5420400,78.838409
"668",87.529999,88.050003,86.800003,87.330002,5808700,78.122757
"669",87.43,88.139999,87.309998,87.959999,4546200,78.686334
"670",87.75,87.919998,87.360001,87.690002,3920500,78.444803
"671",87.150002,90,86.849998,89.82,7478500,80.350234
"672",89.639999,90.849998,89.639999,90.449997,4366500,80.91381
"673",90.400002,90.82,90.239998,90.349998,3283400,80.824354
"674",90.629997,90.730003,90.010002,90.139999,3638500,80.636496
"675",90.43,91.470001,90.43,90.989998,3852800,81.396878
"676",90.860001,90.989998,89.849998,90.010002,5268700,80.520204
"677",90.059998,91,89.400002,89.989998,5235600,80.502309
"678",90.370003,91.400002,90.089996,91.309998,4428500,81.68314
"679",91.279999,92.790001,90.75,92.089996,4866700,82.380903
"680",91.610001,93.610001,91.349998,93.129997,5990900,83.311257
"681",93.220001,93.480003,92.629997,93.419998,4070600,83.570683
"682",93.279999,93.57,91.550003,91.559998,6398900,81.906783
"683",92.029999,92.589996,91.160004,91.599998,5150100,81.942566
"684",91.360001,91.82,90.730003,91.43,4801300,81.790491
"685",91.68,92.25,91.379997,91.75,6038900,82.076753
"686",91.690002,92.669998,91.139999,91.440002,4554100,81.799439
"687",91.480003,92.57,91.470001,92.360001,4116200,82.622441
"688",92.5,92.919998,91.919998,92.279999,4552800,82.550874
"689",92.339996,92.629997,91.410004,91.599998,4083800,81.942566
"690",91.400002,91.959999,91.400002,91.809998,3178600,82.130425
"691",91.870003,91.919998,90.910004,91.110001,3946700,81.504229
"692",90.900002,91.550003,90.82,91.209999,3249400,81.593685
"693",91.379997,91.419998,90.300003,90.889999,4420000,81.307423
"694",90.839996,90.900002,90.040001,90.550003,4122500,81.003272
"695",90.93,91.599998,90.830002,91.309998,5079000,81.68314
"696",90.980003,91.629997,90.239998,91.370003,9899400,81.736819
"697",90.540001,90.93,90.25,90.360001,4503000,80.833302
"698",90.589996,91.220001,90.290001,90.809998,3717900,81.235856
"699",91,91.709999,90.989998,91.419998,4184500,81.781544
"700",91.120003,91.540001,90.879997,91.050003,4008600,81.450557
"701",91,91.970001,90.849998,91.620003,13665900,81.960462
"702",91.989998,92.629997,91.779999,91.989998,14448600,82.291448
"703",91.540001,91.809998,90.989998,91.760002,4675200,82.851258
"704",91.290001,92.639999,91.239998,92,4168300,83.067955
"705",92.040001,92.940002,91.949997,92.709999,4424700,83.709022
"706",92.739998,92.809998,92.07,92.779999,2946600,83.772226
"707",93.050003,94.449997,92.900002,94.410004,4619000,85.243978
"708",94.580002,95.32,94.07,94.360001,6293500,85.198829
"709",94.739998,95.260002,94.349998,94.529999,3820000,85.352323
"710",93.790001,94,92.330002,92.720001,5033400,83.718053
"711",92.940002,94.489998,92.800003,94.440002,3674300,85.271064
"712",94.769997,95.099998,94.059998,94.540001,3295400,85.361354
"713",94.889999,95.419998,94.239998,95.260002,3744500,86.011452
"714",95.330002,96.07,95.029999,95.599998,3718300,86.318439
"715",95.669998,96.599998,95.300003,96.440002,3944500,87.076889
"716",95.940002,96.169998,94.089996,94.110001,5015900,84.973101
"717",94.459999,95.230003,93.730003,94.970001,5630000,85.749607
"718",94.57,94.720001,93.519997,94.040001,4342800,84.909898
"719",92,92.620003,90.699997,91.690002,8277400,82.788055
"720",91.940002,92.599998,91.5,91.949997,5951000,83.022807
"721",91.900002,92.949997,91.669998,92.82,4176900,83.808343
"722",93.279999,93.879997,92,93.599998,4274000,84.512614
"723",93.769997,94.940002,93.639999,94.050003,5209100,84.918929
"724",94.470001,94.809998,94.209999,94.639999,3363200,85.451644
"725",94.769997,95.720001,94.669998,95.309998,4369700,86.056594
"726",95.309998,96.120003,94.959999,95.959999,3802700,86.643488
"727",95.830002,95.900002,95.059998,95.589996,3716400,86.309408
"728",95.32,96.730003,95.220001,95.669998,5123100,86.381643
"729",95.879997,96.040001,94.540001,95.010002,5691600,85.785724
"730",95.459999,95.599998,94.050003,94.260002,5661500,85.10854
"731",93.779999,94.080002,92.849998,93.110001,6189600,84.070189
"732",93.120003,93.889999,93,93.610001,4977600,84.521645
"733",93.650002,94.559998,93.470001,94.510002,4239000,85.334268
"734",94.379997,94.540001,93.43,93.709999,3770900,84.611935
"735",93.949997,94.099998,93,93.32,5357900,84.2598
"736",93.160004,94.540001,93.029999,94.040001,4749300,84.909898
"737",93.970001,95.040001,93.839996,94.959999,4634400,85.740576
"738",95.059998,96.309998,94.970001,96.300003,5042600,86.950482
"739",95.809998,96.32,95.25,95.440002,5138800,86.173977
"740",95.529999,96.010002,94.959999,95.68,5141000,86.390674
"741",95.68,95.75,94.75,95,3855300,85.776693
"742",94.940002,94.970001,93.690002,94.400002,5202400,85.234947
"743",93.940002,95.330002,93.75,93.970001,7011900,84.846694
"744",93.400002,94.599998,93.300003,94.309998,5458000,85.153681
"745",93.860001,94.43,93.330002,94.120003,3815700,84.982132
"746",94.889999,95.599998,93.160004,93.360001,6276300,84.295917
"747",92.669998,92.739998,91.449997,92.25,6789000,83.293683
"748",92.25,92.910004,92.019997,92.419998,4373900,83.447177
"749",91.970001,92.57,90.889999,90.910004,7408600,82.083784
"750",90.949997,92.660004,90.199997,92.379997,6554000,83.41106
"751",92.379997,92.82,91.419998,91.889999,4728500,82.968634
"752",91.660004,91.720001,90.410004,90.470001,4480200,81.6865
"753",90.150002,92,89.43,92,9930500,83.067955
"754",92.650002,93.07,91.07,92.089996,5650600,83.149214
"755",92.260002,92.730003,91.410004,91.629997,3888200,82.733875
"756",91.089996,92.330002,90.849998,91.230003,3648100,82.372716
"757",91.699997,92.150002,91.099998,91.650002,4194800,82.751937
"758",91.739998,92.769997,91.360001,92.580002,3899900,83.591646
"759",92.32,93.169998,91.970001,92.120003,3811100,83.176307
"760",92.43,93,91.82,92.470001,4584500,83.492325
"761",92.510002,92.879997,91.940002,92.650002,2888100,83.65485
"762",92.730003,93.129997,90.260002,90.260002,4843400,81.496889
"763",89.860001,89.860001,86.330002,86.629997,9511400,78.219312
"764",87.480003,88.440002,86.650002,87.459999,11088400,78.968731
"765",86.610001,88.029999,86.050003,86.849998,6824800,78.417954
"766",86.57,86.940002,86.050003,86.5,6387200,78.873873
"767",87.120003,88.410004,86.940002,87.540001,6448100,79.822184
"768",88.370003,88.959999,87.690002,87.779999,5276500,80.041023
"769",87.5,88.32,86.559998,86.620003,11121000,78.983296
"770",87.110001,87.959999,87.110001,87.529999,5338100,79.813064
"771",87.389999,88.379997,87.050003,87.559998,4775900,79.840418
"772",87.080002,88.18,86.800003,87.75,2070400,80.013669
"773",88.120003,88.25,86.580002,87.510002,3039500,79.79483
"774",88.010002,89.120003,87.779999,88.57,4373500,80.761375
"775",89.279999,89.900002,88.93,89.18,4290500,81.317596
"776",89.220001,89.910004,88.220001,88.43,5005700,80.633718
"777",89.839996,91.080002,89.660004,90.339996,5808600,82.375323
"778",90.989998,91.400002,89.040001,89.699997,4957000,81.791748
"779",89.68,90.18,89.209999,89.610001,3612400,81.709686
"780",89.519997,90.75,89.309998,89.949997,4933700,82.019707
"781",90.260002,90.650002,89.709999,89.709999,4354200,81.800868
"782",88.279999,90.199997,87.650002,89.25,6148200,81.381424
"783",89.309998,89.489998,88.449997,88.610001,5242400,80.797849
"784",89,90.099998,88.57,89.230003,4326700,81.36319
"785",89.199997,89.68,88.580002,88.779999,4164800,80.95286
"786",88.839996,88.93,87.889999,88.540001,5171600,80.734021
"787",88.089996,89.669998,88.089996,89.220001,3956400,81.35407
"788",88.68,88.989998,87.720001,88.879997,3825700,81.044042
"789",88.599998,89.139999,88.349998,88.669998,3250200,80.852557
"790",89.099998,89.440002,88.669998,89.169998,3672200,81.308475
"791",89.139999,89.940002,88.830002,89.18,5371200,81.317596
"792",89.610001,89.900002,89.370003,89.709999,5262700,81.800868
"793",89.389999,89.75,89.110001,89.589996,3507000,81.691445
"794",89.389999,89.559998,88.709999,89.220001,2791100,81.35407
"795",89.010002,89.169998,88.559998,88.769997,4230000,80.943739
"796",88.650002,88.650002,87.879997,88.209999,4218900,80.433113
"797",88.519997,89.800003,88.410004,89.360001,4193400,81.481727
"798",89.349998,89.57,88.43,88.699997,3338200,80.879911
"799",88.209999,88.730003,88,88.300003,2918500,80.515182
"800",88.209999,88.589996,87.580002,88.330002,3035900,80.542536
"801",88.519997,88.980003,87.809998,88.18,2942200,80.405759
"802",87.790001,88.029999,86.949997,87.139999,3630400,79.457448
"803",86.699997,87.150002,85.599998,85.75,4711100,78.189996
"804",85.599998,85.800003,85.059998,85.160004,4447100,77.652015
"805",85.220001,85.239998,84.18,84.209999,5963200,76.785766
"806",84.129997,84.809998,83.669998,83.769997,7091700,76.384556
"807",83.739998,84.370003,83.739998,84.169998,4718800,76.749292
"808",84.349998,85.639999,84.269997,85.370003,4331400,77.8435
"809",85.5,85.650002,84.410004,84.410004,3420100,76.968138
"810",83.989998,84.589996,83.529999,84.110001,5002600,76.694584
"811",83.769997,83.809998,82.900002,82.949997,6096300,75.63685
"812",83.029999,84.419998,82.860001,83.879997,4510700,76.484859
"813",83.669998,84,83.150002,83.440002,4386000,76.083655
"814",83.830002,84.389999,83.160004,83.400002,4725500,76.047181
"815",83.279999,84.309998,83.199997,83.849998,3708000,76.457505
"816",83.959999,84.75,83.690002,84.099998,4310700,76.685464
"817",84.379997,84.620003,83.559998,84.190002,3574500,76.767533
"818",84.410004,84.519997,83.730003,84.510002,3965200,77.05932
"819",84.790001,84.910004,84.040001,84.230003,4462500,76.804007
"820",84.690002,86.580002,84.610001,86.559998,5591800,78.928581
"821",86.599998,86.730003,85.980003,86.279999,4237800,78.673268
"822",86.489998,87.879997,86.489998,87.779999,4455700,80.041023
"823",88.68,89.080002,87.730003,87.849998,4262900,80.104851
"824",87.769997,88.349998,87.720001,88.220001,4154100,80.442233
"825",88.309998,90.220001,87.830002,89.949997,5829800,82.019707
"826",90.080002,91.25,89.889999,90.540001,4761800,82.557694
"827",90.660004,90.959999,90.360001,90.470001,20793500,82.493866
"828",90.120003,90.160004,89.260002,89.75,13825500,81.837342
"829",88.489998,88.550003,87.269997,87.410004,5731000,80.547263
"830",87.400002,87.599998,86.559998,86.910004,3990000,80.086519
"831",87.019997,87.720001,86.769997,87.690002,3597600,80.805279
"832",87.260002,87.459999,86.720001,87.330002,3319400,80.473542
"833",86.720001,87.209999,86.279999,86.589996,4288500,79.791636
"834",86.730003,87.43,86.519997,87.370003,3538600,80.510403
"835",86.980003,87.769997,86.57,87.720001,4335900,80.832922
"836",87.540001,87.949997,86.800003,87.489998,3987700,80.620977
"837",87.440002,87.690002,86.739998,87.040001,3600100,80.20631
"838",86.629997,87.260002,86.470001,86.580002,3728500,79.782426
"839",86.419998,87.029999,85.900002,85.940002,4643400,79.192675
"840",86.080002,86.419998,84.160004,84.160004,7307300,77.552427
"841",84.800003,86.199997,84.800003,86.160004,5831400,79.395403
"842",86.290001,86.709999,84.709999,85.029999,5988600,78.354117
"843",84.690002,87.050003,84.660004,86.690002,4534500,79.883791
"844",86.559998,86.559998,85.400002,85.5,4978700,78.787218
"845",85.949997,86.25,85.400002,86.089996,4808700,79.330892
"846",85.830002,87.5,85.790001,86.889999,6286300,80.068085
"847",86.849998,87.239998,86.110001,86.93,5654300,80.104946
"848",86.639999,86.970001,86.379997,86.849998,3437900,80.031225
"849",86.769997,87.919998,86.209999,87.779999,5247600,80.888209
"850",87.400002,88.82,87.290001,88.120003,4229100,81.201519
"851",88.650002,89.209999,88.010002,88.18,5116000,81.256806
"852",87.769997,88.650002,87.690002,88.599998,4610000,81.643829
"853",88.730003,90.379997,88.510002,89.900002,5250800,82.841766
"854",90.099998,90.5,89.400002,90.360001,4294300,83.26565
"855",90.589996,90.660004,89.309998,89.339996,3723500,82.325728
"856",89.230003,90.099998,88.800003,89.120003,5339800,82.123007
"857",89.360001,90.150002,89.199997,89.760002,4094500,82.712758
"858",90.150002,90.349998,89.589996,90.25,3589200,83.164285
"859",90.07,90.489998,89.830002,90.129997,3085100,83.053704
"860",90.440002,91.239998,90.279999,91.010002,3902600,83.864618
"861",91.040001,91.25,89.589996,89.970001,5184400,82.90627
"862",89.739998,89.790001,88.709999,89.410004,4972600,82.390239
"863",89.360001,90.970001,89.25,89.730003,3417700,82.685115
"864",89.610001,89.760002,88.830002,89.75,3910100,82.703541
"865",89.400002,90.720001,89.360001,90.620003,3723300,83.505239
"866",90.669998,91.239998,90.589996,90.699997,3765700,83.578952
"867",90.550003,91.400002,90.480003,91.360001,4089300,84.187138
"868",91.32,91.809998,91.32,91.639999,3463800,84.445153
"869",91.449997,91.68,91.040001,91.470001,3162500,84.288502
"870",91.529999,91.809998,88.599998,89.300003,10067500,82.288875
"871",87.339996,87.959999,84.900002,86.599998,15638000,79.800853
"872",86.779999,87.290001,86.279999,86.949997,7114700,80.123372
"873",87.139999,87.18,86.209999,86.290001,4688400,79.515194
"874",86.120003,86.370003,84.860001,85.480003,8403300,78.768791
"875",85.440002,85.769997,85.25,85.5,3626400,78.787218
"876",85.75,86.010002,85.300003,85.540001,2990400,78.824078
"877",85.330002,85.699997,85,85.07,3904000,78.390978
"878",84.849998,85.760002,84.849998,85.760002,5200800,79.026807
"879",85.32,86.040001,85.010002,85.910004,4495400,79.165031
"880",85.690002,86.089996,85.110001,85.510002,5591800,78.796435
"881",86.309998,86.550003,85.599998,85.830002,4844800,79.09131
"882",86.040001,86.440002,85.589996,86.349998,4597600,79.570481
"883",86.25,86.489998,85.379997,85.790001,4756300,79.05445
"884",86.010002,86.290001,85.510002,85.919998,5352100,79.174241
"885",85.730003,85.849998,85.209999,85.32,4616800,78.62135
"886",85.449997,85.580002,84.900002,85.239998,3650000,78.547629
"887",85.269997,85.269997,84.620003,84.75,5500600,78.096102
"888",84.709999,84.860001,84.32,84.650002,5663200,78.003954
"889",84.989998,85.559998,83.809998,85.480003,6874300,78.768791
"890",85.330002,85.68,84.82,85.480003,5667300,78.768791
"891",85.550003,85.860001,85.309998,85.519997,9643600,78.805644
"892",84.839996,85.389999,84.330002,85.25,4166600,79.429909
"893",85.089996,85.989998,85.010002,85.43,1909600,79.597621
"894",85.480003,86.139999,85.43,86.010002,2624000,80.138025
"895",86.199997,86.93,86.089996,86.739998,3046000,80.818183
